"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","piXX%","pivCH","pivFA","pivSI","pivSL","pivXX","piCH-X","piFA-X","piSI-X","piSL-X","piXX-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piXX-Z","piwCH","piwFA","piwSI","piwSL","piwXX","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Luis Castillo",15689,"2024-09-08","@STL",11,2024,"SEA","A",31,0,0,6,1,1,0,0,0,0,0,0,3,15,5,2,2,0,1,0,0,0,0,3,9,3,15,3,0,0,5,4,2,0,0,0,0,0.2,0.06666667,0.13333333,4.21288018853032,0,0.357142857142857,2,0.454545454545455,0.66666667,2.1664797782898,3.8335202217102,4.18249098658562,158.772339024819,53.965170192651,102.204741585627,1.25,0.181818181,0.454545454,0.363636363,0,0,7,21,21,38,59,-0.0154800042510033,-0.148251995444298,0.132771998643875,-1.16299998760223,-0.122679315507412,0.515270590782166,0.484499990940094,0.561999976634979,0.878399968147278,1,1,-0.0852583721280098,0.055215896333874,0,0,0.66101695,95.87179487,0.23728814,85.28571429,0.10169492,87.66666667,NA,-0.979369163513184,0.138709083199501,0.169866651296616,-2.51120298336714,0.990779165710722,2.83111085494359,0.40540541,0.68181818,0.50847458,0.53333333,0.86666667,0.7,0.37288136,0.66666667,0.15254237,5,2,4,1,8,2,11,0.45454545,0.18181818,0.36363636,0.09090909,0.72727273,0.18181818,2.38798374250676,42,35.25671,65.29921,34.26795,23.63317,41.8802,22.05335,46.30448,59.68471,40.62681,72.94871,54.93457,77.76137,40.77385,51.05163,41.35871,0.6986,5.12499,116.72,62.88,78.12,99.62,65.14,58.48,104.8,81.18,87.98,121.4,126.18,139.3,108.107457627119,84.2877966101695,88.6549152542373,0.375,0.26785714,0.25,0.10714286,95.9666689918155,95.5933349609375,85.3285696847098,87.4166666666667,-8.45811244419643,-10.5373657226563,-0.504019430705479,-10.5583724975586,6.50923956008184,2.13099047342936,0.000614211495433535,-0.395798643430074,-0.101664014160633,-0.968243204057217,0.125593688338995,0.170759934931993,-0.484114353145872,-6.45495469371478,0.897097773849964,2.84599891553323,0.31034483,0.7037037,0.5,0.33333333,0.89473684,0.71428571,0.48214286,17.51219512,0.10714286,0.375,0.26785714,0.25,NA,87.4872029622396,96.0694115048363,95.6832194010417,85.4002162388393,NA,-10.5566832224528,-8.16988191150484,-10.4199798583984,0.0031420359654086,NA,-1.25919818878174,5.94292922247024,1.24090398152669,-0.890302453722273,NA,0.170759934931993,-0.101664014160633,-0.968243204057217,0.125593688338995,NA,2.84599891553323,-0.484114353145872,-6.45495469371478,0.897097773849964,NA,0.27586207,0.74074074,0.5,0.25,0.9,0.71428571,0.48214286,11,86.6207219904119,14.9745885675604,0,0,105.152,4,0.36363636,"2024-09-08",0
"Luis Castillo",15689,"2024-09-03","@OAK",11,2024,"SEA","A",31,0,0,2.57142857142857,1,1,1,0,0,0,0,0,7,25,4,2,2,2,1,0,0,0,0,5,6.42857142857143,1.28571428571429,5.14285714285714,5,0,0,5,13,1,0,0,0,0,0.2,0.04,0.16,4.86909548401489,2.57142857142857,0.166666666666667,0.714285714285714,0.117647058823529,1,5.88076549257551,-3.30933692114694,4.97449538984469,68.0452881534938,149.765140517353,121.90788624436,0.384615384,0.052631578,0.263157894,0.684210526,0,0.153846153,2,2.57142857142857,29,70,99,0.188859984278679,-0.378116011619568,0.566976010799408,1.1710000038147,0.12839911878109,1.05136001110077,1.16834282875061,0.910000026226044,1.78479993343353,1,1,0.003886983031407,0.175746997988038,0,0,0.73737374,95.26027397,0.18181818,84.77777778,0.08080808,87.125,NA,1.37787222862244,0.228909283876419,-0.627057909965515,1.88749620359238,1.27171824375788,-7.83822387456894,0.5,0.81395349,0.63636364,0.78571429,0.85714286,0.82539683,0.43434343,0.56,0.11111111,3,9,7,2,9,8,19,0.15789474,0.47368421,0.36842105,0.10526316,0.47368421,0.42105263,4.35498960829853,58,57.21529,66.31125,64.47127,59.90165,36.83556,70.71462,63.87464,54.98622,48.22047,39.8427,55.85542,42.25453,59.46979,42.61396,65.22545,-0.46291,3.38273,109.24,86.5,93.24,88.28,118.36,102.6,98.32,119.92,120.7,114.08,108.88,117.16,97.0985858585859,114.44,108.878787878788,0.52525253,0.21212121,0.18181818,0.08080808,95.1999981219952,95.2380952380952,84.8500027126736,87.1500015258789,-9.2416757436899,-11.7577580043248,-0.95521608988444,-11.30881690979,6.35467059795673,1.83857454572405,0.440886947843764,0.0120568843558431,0.788369596004486,0.578622046858072,0.228925637900829,-0.617966827005148,1.5160953769317,2.75534308027653,1.27180909944905,-7.72458533756435,0.44680851,0.80769231,0.63636364,0.71428571,0.85714286,0.80952381,0.52525253,19.08108108,0.08080808,0.49494949,0.24242424,0.18181818,NA,87.1423110961914,95.232571348852,95.19921875,84.8452351888021,NA,-10.0155401229858,-8.13000363719707,-10.6610647837321,0.623478677537706,NA,-1.59316349029541,5.3302743094308,0.704484701156616,-1.0678776635064,NA,-0.617966827005148,0.82341830059886,0.543573342263699,0.228925637900829,NA,-7.72458533756435,1.68044551142624,2.26488892609874,1.27180909944905,NA,0.41304348,0.83018868,0.63636364,0.73684211,0.84090909,0.80952381,0.53535354,19,93.8938759251645,32.5683818616365,3,0.15789474,111.055,8,0.42105263,"2024-09-03",0
"Luis Castillo",15689,"2024-08-28","TBR",11,2024,"SEA","H",31,1,0,3.17647094462574,1,1,0,0,0,0,0,0,5.2,24,6,2,2,1,2,0,0,0,0,4,6.35294188925147,3.17647094462574,9.52941283387721,2,0,0,6,7,5,3,0,0,0,0.16666667,0.08333333,0.08333333,4.96227075438256,1.58823547231287,0.272727272727273,1.4117648642781,0.294117647058824,0.90909091,5.10765646667219,-1.93118552204645,4.68131386181779,84.055953620434,129.824880818312,114.614242377973,0.857142857,0.277777777,0.333333333,0.388888888,0.428571428,0.142857142,5,7.94117736156434,37,60,97,0.0876040160655975,-0.3230140209198,0.410618007183075,0.127000004053116,0.014423624612391,0.891375005245209,0.935733318328857,0.870000004768372,1.6496000289917,1,1,-0.0364402346313,0.134719876252504,0,0,0.8556701,95.77108434,0.06185567,85.66666667,0.08247423,88,NA,1.38528883457184,-0.0657661780714989,-1.63214015960693,1.66902269225523,-1.09610296785831,-20.4017519950867,0.28846154,0.84444444,0.54639175,0.4,0.78947368,0.67924528,0.46391753,0.66666667,0.17525773,8,5,5,4,12,2,18,0.44444444,0.27777778,0.27777778,0.22222222,0.66666667,0.11111111,5.48115776222676,49,20,64.4491,20,53.86558,44.37257,60.84655,54.60085,65.27261,47.40413,39.67718,54.16083,37.22451,49.55949,45.61601,54.07704,0.15278,4.30626,85.88,30.34,23.42,96.78,122.48,116.92,109.24,98.6,116.62,117.2,85.9,94.94,99.7131958762887,107.694432989691,107.787216494845,0.64948454,0.20618557,0.06185567,0.08247423,95.7095269097222,95.8099975585938,85.6500040690104,87.8625030517578,-7.94653950040303,-11.440950012207,-0.287449955940247,-10.6541862487793,7.01535470145089,2.85735054016113,0.735627810160319,-0.887836754322052,-0.556387450546026,1.92999920248985,-0.0675253197550774,-1.64000611007214,-0.883154683406391,9.64999601244926,-1.12542199591796,-20.5000763759017,0.29545455,0.75471698,0.54639175,0.30769231,0.8,0.67924528,0.54639175,17.39726027,0.08247423,0.64948454,0.20618557,0.06185567,NA,88.176139831543,96.0157412574405,96.1260559082031,85.9084167480469,NA,-10.0716600418091,-7.41228812081473,-10.9744445800781,0.447800715764364,NA,-2.21636271476746,6.20592971075149,1.84057960510254,-0.368104815483093,NA,-1.64000611007214,-0.556387450546026,1.92999920248985,-0.0675253197550774,NA,-20.5000763759017,-0.883154683406391,9.64999601244926,-1.12542199591796,NA,0.30952381,0.72727273,0.54639175,0.30769231,0.775,0.66037736,0.56701031,18,89.2676798502604,22.4127248128255,0,0,108.767,8,0.44444444,"2024-08-28",0
"Luis Castillo",15689,"2024-08-23","SFG",11,2024,"SEA","H",31,0,0,7.5,1,1,0,0,0,0,0,0,6,24,6,5,5,3,0,0,0,0,0,9,13.5,0,9,9,0.25,0,4,11,0,1,1,0,0,0.375,0,0.375,2.39359887352498,4.5,0.25,1,0.25,0.55555556,6.6664797782898,0.833520221710204,2.93849518969655,198.465423781024,170.030518855271,71.2571495771713,0.363636363,0,0.266666666,0.733333333,0.09090909,0.272727272,1,1.5,34,66,100,-0.258239984512329,-0.472273975610733,0.214033991098404,-2.42000007629395,-0.274843841791153,0.535974979400635,0.726700007915497,0.870000004768372,0.152199998497963,1,1,-0.197581395506859,-0.284232111536159,0,0,0.69,95.86956522,0.28,83.85714286,0.03,88,NA,-0.121210321784019,-0.651843190193176,-0.8939368724823,-0.175667133020318,-2.32801139354706,-29.79789574941,0.26415094,0.68085106,0.46,0.57142857,0.71875,0.67391304,0.47,0.70833333,0.15,4,5,6,3,5,7,15,0.26666667,0.33333333,0.4,0.2,0.33333333,0.46666667,4.22209086451827,39,63.57128,66.16244,31.76218,61.53153,50.92936,68.90691,52.60345,67.73052,56.739,57.9002,42.69005,61.00739,62.66349,49.8448,68.01742,-0.66132,3.08511,80.78,107.32,88.44,105.62,118.48,123.56,102.76,96.76,101.88,120.7,111.42,120.56,108.6968,113.1276,118.6312,0.55,0.14,0.28,0.03,95.7145419034091,95.9214303152902,83.8500017438616,87.9000040690104,-8.39564153497869,-12.0400521414621,0.306288174220494,-10.6582336425781,7.36598621715199,2.20108468191964,-1.58705220903669,-0.68197504679362,3.1064769551158,-3.17156378179789,-0.676263850182295,-0.904007263481617,5.64813991839235,-22.654027012842,-2.41522803636534,-30.1335754493872,0.24390244,0.61016949,0.46,0.4,0.75,0.67391304,0.59,16.43421053,0.03,0.55,0.14,0.28,NA,87.7796020507812,95.6170276988636,95.8268083844866,83.7304425920759,NA,-10.2095794677734,-7.85427079634233,-11.4999782017299,1.2274203981672,NA,-2.00278329849243,6.53756602894176,1.19888932364328,-2.936676297869,NA,-0.904007263481617,3.1064769551158,-3.17156378179789,-0.676263850182295,NA,-30.1335754493872,5.64813991839235,-22.654027012842,-2.41522803636534,NA,0.26829268,0.59322034,0.46,0.45454545,0.74285714,0.67391304,0.59,15,91.4330403645833,19.8717529296875,3,0.2,111.75,8,0.53333333,"2024-08-23",0
"Luis Castillo",15689,"2024-08-17","@PIT",11,2024,"SEA","A",31,0,1,6.75000040233138,1,1,0,0,0,0,0,0,5.1,23,5,4,4,2,3,0,0,0,0,6,10.1250006034971,5.06250030174853,8.43750050291422,2,0,0,6,5,3,0,0,0,0,0.26086957,0.13043478,0.13043478,4.3716307796689,3.37500020116569,0.25,1.50000008940697,0.25,0.76923077,7.47898003533484,-0.728979633003465,4.02148771008524,178.618892049437,190.986768993583,98.1993713700531,1.2,0.214285714,0.428571428,0.357142857,0,0.4,2,3.37500020116569,37,66,103,-0.202277958393097,-0.586825966835022,0.384548008441925,-1.57300007343292,-0.156751364469528,0.8975750207901,0.924433350563049,0.870000004768372,0.725199997425079,1,1,-0.110993005335331,-0.114367497918246,0,0,0.6407767,96.27272727,0.15533981,86.625,0.2038835,88.52380952,NA,-1.15187907218933,-1.31569230556488,1.24178111553192,-1.74527132149899,-8.2230769097805,5.91324340729486,0.24561404,0.73913043,0.46601942,0.5,0.88235294,0.77083333,0.44660194,0.7826087,0.10679612,7,5,2,1,7,6,14,0.5,0.35714286,0.14285714,0.07142857,0.5,0.42857143,7.68399812669354,37,58.41826,54.19419,70.85868,52.60855,35.66809,62.45433,57.40297,45.43801,63.82766,78.80578,63.66451,80,60.83958,43.85586,75.10785,-0.54801,3.25508,95.28,114.28,108.36,85.82,109.52,87.06,102.36,114.6,117.68,117.18,141.54,160,96.4741747572816,116.648155339806,109.867961165049,0.40776699,0.23300971,0.15533981,0.2038835,96.3928571428571,96.0875040690104,86.5749969482422,88.3857131231399,-7.30660211472284,-9.62200355529785,-1.06848502159119,-9.09924534388951,5.62027449834914,2.16697724660238,0.813387215137482,0.293089889344715,-0.0969650000333786,-1.05863517150283,-1.31970091164112,1.25490100309253,-0.23086904769852,-4.41097988126179,-8.24813069775701,5.97571906234537,0.2173913,0.66666667,0.46601942,0.4,0.86842105,0.77083333,0.55339806,18.075,0.2038835,0.40776699,0.23300971,0.15533981,NA,88.2711762927827,96.2895740327381,95.9808451334635,86.4458084106445,NA,-8.9635009765625,-6.96217200869606,-9.39740053812663,-0.543955743312836,NA,-0.576738402957008,5.13022867838542,1.47411060333252,0.0852190405130386,NA,1.25490100309253,-0.0969650000333786,-1.05863517150283,-1.31970091164112,NA,5.97571906234537,-0.23086904769852,-4.41097988126179,-8.24813069775701,NA,0.23913043,0.64912281,0.46601942,0.36363636,0.89189189,0.77083333,0.55339806,14,90.6600603376116,11.7899802071708,3,0.21428571,109.287,6,0.42857143,"2024-08-17",0
"Luis Castillo",15689,"2024-08-11","NYM",11,2024,"SEA","H",31,1,0,1.5,1,1,1,0,0,0,0,0,6,25,4,1,1,1,2,0,1,0,0,9,13.5,3,6,4.5,0,0,2,9,2,0,0,0,0,0.36,0.08,0.28,3.14562828401489,1.5,0.181818181818182,1,0.25,1,3.83314644495646,-2.33314644495646,3.9344923876226,39.6930847562047,96.9523363639918,96.0351391813666,0.222222222,0.153846153,0.153846153,0.692307692,0,0.111111111,10,15,36,60,96,0.262396037578583,-0.268914014101028,0.531310021877289,1.58000004291534,0.179443493485451,1.18942403793335,0.972033262252808,0.870000004768372,0.0274000000208616,1,1,-0.0237074866890907,0.244315133087848,0,0,0.6875,95.95454545,0.23958333,86.17391304,0.07291667,87.57142857,NA,1.31425213813782,-1.06510984897614,0.245330691337585,1.99129111839063,-4.63091238685276,3.50472416196551,0.31666667,0.55555556,0.40625,0.52631579,0.9,0.71794872,0.375,0.64,0.11458333,3,4,6,1,9,3,13,0.23076923,0.30769231,0.46153846,0.07692308,0.69230769,0.23076923,3.27745603101017,63,38.77193,59.43087,48.04504,51.81681,46.43607,59.70777,70.87625,49.49746,64.20932,47.42461,55.45993,42.45186,53.84358,47.78977,59.0746,-0.11338,3.90702,106.3,73.2,73.54,98.64,110,107.98,102.28,131.64,132.04,118.58,94.6,105.24,104.5825,107.23375,108.822291666667,0.52083333,0.16666667,0.23958333,0.07291667,95.947998046875,95.8000030517578,86.0695641559103,87.7142857142857,-8.73102966308594,-11.4722700119019,-1.13219543125318,-10.4889918736049,6.58411071777344,1.96041679382324,0.377451689346977,0.114176665033613,0.657794803380966,0.721930205821991,-1.08441619202495,0.2464964017272,1.31558960676193,4.51206378638744,-4.71485300880411,3.52137716753142,0.28,0.54347826,0.40625,0.57142857,0.8,0.71794872,0.47916667,16.8,0.07291667,0.53125,0.15625,0.23958333,NA,87.5392281668527,95.7310336243873,95.7591227213542,85.8621507727582,NA,-10.0790416172573,-8.17975870768229,-10.9982604980469,-0.154512954794842,NA,-1.04485375540597,5.87376194374234,1.00040918986003,-0.679705992988918,NA,0.2464964017272,0.84256637096405,0.537158638238907,-1.08441619202495,NA,3.52137716753142,1.65209092345892,3.58105758825938,-4.71485300880411,NA,0.26785714,0.6,0.40625,0.53333333,0.83333333,0.71794872,0.41666667,13,86.9485238882212,29.3124530498798,0,0,101.39,4,0.30769231,"2024-08-11",0
"Luis Castillo",15689,"2024-08-06","DET",11,2024,"SEA","H",31,0,1,4.5,1,1,1,0,0,0,0,0,6,26,8,3,3,0,0,0,0,0,0,9,13.5,0,12,9,0.071428571,0,14,1,2,0,1,0,0,0.34615385,0,0.34615385,0.639221688581904,0,0.307692307692308,1.33333333333333,0.470588235294118,0.625,0.166479778289796,4.3335202217102,0.418481179326773,119.079254268614,2.38057078704197,8.56532566301865,14,0.117647058,0.823529411,0.058823529,0,0,1,1.5,33,66,99,-0.100950017571449,-0.5102259516716,0.40927591919899,-0.419999986886978,-0.0477001816034317,0.963066697120667,0.889800012111664,0.870000004768372,0.511799991130829,1,1,0.0312082059681416,-0.136029624747615,0,0,0.53535354,95.79245283,0.27272727,85.25925926,0.19191919,88.36842105,NA,0.664534091949463,-0.0385657660663128,-0.775282323360443,1.25383790933861,-0.142836170615973,-4.08043328084444,0.28070175,0.76190476,0.48484848,0.6875,0.8125,0.77083333,0.42424242,0.69230769,0.11111111,9,7,1,3,6,8,17,0.52941176,0.41176471,0.05882353,0.17647059,0.35294118,0.47058824,0.453632776282147,59,58.3961,62.56772,60.5175,52.70793,47.14272,58.53549,70.84614,60.11037,77.78176,80,50.20926,80,70.07583,54.27008,79.81241,-1.12183,2.39435,100.58,109.3,101.24,98.02,113.86,113.26,85.82,107.08,104.28,111.46,139.08,150.5,99.4656565656565,118.356363636364,119.113939393939,0.32323232,0.21212121,0.27272727,0.19191919,95.7687530517578,95.8285725911458,85.188892505787,88.3999987150493,-7.73150825500488,-11.0822049095517,-0.157947540283203,-10.9460939106188,7.01234197616577,2.29838344029018,-0.122775907869692,-0.452138198049445,1.14463088661432,-0.480939775705338,0.00327350571751595,-0.790170196443796,3.57697152066976,-2.29018940812065,0.0121240952500591,-4.15879050759893,0.29166667,0.66666667,0.48484848,0.71428571,0.79411765,0.77083333,0.51515152,17.40277778,0.19191919,0.32323232,0.21212121,0.27272727,NA,88.5630075555099,95.9486694335938,96.0125034877232,85.331371166088,NA,-10.4157152677837,-7.05430603027344,-10.5083894275484,0.726157930162218,NA,-1.61373700593647,6.46193599700928,1.50911630902972,-1.06421131557888,NA,-0.790170196443796,1.14463088661432,-0.480939775705338,0.00327350571751595,NA,-4.15879050759893,3.57697152066976,-2.29018940812065,0.0121240952500591,NA,0.29166667,0.66666667,0.48484848,0.71428571,0.79411765,0.77083333,0.51515152,17,88.4886905445772,-4.6733694637523,0,0,105.618,7,0.41176471,"2024-08-06",0
"Luis Castillo",15689,"2024-07-30","@BOS",11,2024,"SEA","A",31,1,0,4.5,1,1,1,0,0,0,0,0,6,26,6,3,3,1,1,0,1,0,0,4,6,1.5,9,4,0.166666666,0,6,10,4,0,1,0,0,0.15384615,0.03846154,0.11538462,4.89801311254972,1.5,0.25,1.16666666666667,0.263157894736842,0.75757576,4.99981311162313,-0.499813111623129,5.35316045532624,119.079254268614,127.04335268393,131.328152762691,0.6,0.2,0.3,0.5,0,0.1,10,15,33,67,100,-0.0670880302786827,-0.504379987716675,0.437291949987411,0.281999915838242,0.0271676294505596,0.902169227600098,0.808733344078064,0.920000016689301,0.155199989676476,1,1,0.0857990682125092,-0.160162090388677,0,0,0.69,96.4057971,0.13,85.69230769,0.18,88.27777778,NA,-0.995703816413879,0.627966403961182,-0.404936730861664,-1.44304900929548,4.8305107997014,-2.24964850478702,0.26923077,0.83333333,0.54,0.85714286,0.9,0.88888889,0.48,0.76923077,0.06,8,5,7,1,11,8,20,0.4,0.25,0.35,0.05,0.55,0.4,4.91277934520377,50,62.06437,58.09474,65.17757,47.65308,45.20994,52.34612,34.95139,46.36102,40.26382,59.85929,51.74241,62.79115,48.91169,46.12059,56.31535,0.19302,4.36662,89.68,124.82,113.96,94.82,87.96,72.98,91.12,100.42,79.44,121,112.2,123.96,96.5582,100.238,88.2758,0.49,0.2,0.13,0.18,96.3387775031888,96.2400024414062,85.6538461538462,88.1944444444444,-7.66004476741869,-10.4697952270508,0.0720545007632329,-10.0878100925022,6.00496315469547,1.37672576904297,-1.07616145794208,-0.442657788594564,-1.29941548779607,0.409007392823696,0.634606692939997,-0.409085355699062,-2.65186834244096,2.04503696411848,4.88158994569228,-2.27269642055035,0.27272727,0.75,0.54,0.75,0.92857143,0.88888889,0.56,18,0.18,0.49,0.2,0.13,NA,88.1731228298611,96.3195950255102,96.2127685546875,85.6122295673077,NA,-9.96675872802734,-7.31690325055804,-10.0965087890625,0.63526439666748,NA,-1.4053750567966,5.45014050542092,0.681259727478027,-1.86017036437988,NA,-0.409085355699062,-1.29941548779607,0.409007392823696,0.634606692939997,NA,-2.27269642055035,-2.65186834244096,2.04503696411848,4.88158994569228,NA,0.28888889,0.74545455,0.54,0.76923077,0.92682927,0.88888889,0.55,20,92.7947021484375,24.3940231323242,3,0.15,108.557,12,0.6,"2024-07-30",0
"Luis Castillo",15689,"2024-07-24","LAA",11,2024,"SEA","H",31,0,0,0,1,1,1,0,0,0,0,0,6,24,5,0,0,0,2,0,0,0,0,7,10.5,3,7.5,3.5,0.125,0,8,4,3,0,1,0,0,0.29166667,0.08333333,0.20833333,3.24582283767848,0,0.227272727272727,1.16666666666667,0.333333333333333,1,1.83314644495646,-1.83314644495646,2.84115204910437,0,45.3677369583828,68.8354888228488,2,0.2,0.533333333,0.266666666,0,0,1,1.5,36,64,100,0.347168028354645,-0.242126017808914,0.589294075965881,2.57999992370605,0.293015331029892,1.26396918296814,1.12339997291565,0.870000004768372,1.72740006446838,1,1,0.188142776489258,0.0865221702774037,0,0,0.7,96.22857143,0.2,84.9,0.1,87.8,NA,1.60838234424591,0.215812236070633,-0.313446015119553,2.29768906320844,1.07906118035316,-3.13446015119553,0.24561404,0.65116279,0.42,0.57142857,0.89285714,0.78571429,0.43,0.66666667,0.09,2,11,2,0,8,7,15,0.13333333,0.73333333,0.13333333,0,0.53333333,0.46666667,2.04907279867145,68,30.86758,58.78107,26.35115,56.57076,45.31403,63.18785,56.11403,50.85659,53.90471,59.37122,49.76141,63.29003,55.53822,46.44594,60.36185,-0.21866,3.7491,93.06,52.44,45.64,97.22,112.36,108.46,90.64,109.66,100.7,137.64,116.5,137.52,103.1114,106.467,105.8948,0.45,0.25,0.2,0.1,96.2800021701389,95.987998046875,84.8349975585938,87.7099975585938,-8.01695895724826,-10.6586120605469,0.0741536915302277,-10.5551376342773,6.46363389756944,1.98904632568359,-1.10939083099365,-0.310415410995483,0.579735975712538,0.825710151344538,0.216465752571821,-0.32080414518714,1.28830216825008,3.30284060537815,1.08232876285911,-3.20804145187139,0.23255814,0.56140351,0.42,0.5,0.875,0.78571429,0.57,17.65789474,0.1,0.43,0.27,0.2,NA,88.020068359375,96.6076376271802,96.3206651475694,85.1302124023437,NA,-9.95146026611328,-7.1331084495367,-9.95771506980613,1.09769067764282,NA,-1.25867347717285,5.92652644667515,1.30780792236328,-1.99290943145752,NA,-0.32080414518714,0.561418559402227,0.844027567654848,0.216465752571821,NA,-3.20804145187139,1.30562455674937,3.12602802835129,1.08232876285911,NA,0.22222222,0.58181818,0.42,0.4,0.90625,0.78571429,0.55,15,94.1240071614583,7.1258550008138,1,0.06666667,104.141,7,0.46666667,"2024-07-24",0
"Luis Castillo",15689,"2024-07-19","HOU",11,2024,"SEA","H",31,0,1,3.85714285714286,1,1,1,0,0,0,0,0,7,28,6,3,3,0,1,0,1,0,0,3,3.85714285714286,1.28571428571429,7.71428571428571,3,0,1,14,4,4,0,0,1,1,0.10714286,0.03571429,0.07142857,3.97670356791615,0,0.230769230769231,1,0.260869565217391,0.625,3.1664797782898,0.690663078853062,4.03048458184515,102.067932230241,79.7574698954555,98.4231916733646,3.5,0.181818181,0.636363636,0.181818181,0,0,0,0,32,58,90,-0.123188026249409,-0.444367974996567,0.321179956197739,0.0100000500679016,0.00113573297858238,0.762714266777039,0.610400021076202,0.870000004768372,0.199599996209145,1,1,0.103092975914478,-0.264605657157426,0,0,0.52222222,95.55319149,0.25555556,83.52173913,0.22222222,87.45,NA,-1.80291569232941,0.972640156745911,2.37486243247986,-3.83599083474342,4.22887024672135,11.8743121623993,0.33962264,0.81081081,0.53333333,0.77777778,0.96666667,0.89583333,0.41111111,0.42857143,0.05555556,14,4,5,3,13,7,23,0.60869565,0.17391304,0.2173913,0.13043478,0.56521739,0.30434783,3.29912345020535,61,55.00933,61.93212,53.92732,43.1563,49.7486,51.09763,46.73899,71.68136,35.80951,35.69522,35.72061,38.28536,43.41209,54.41124,43.63723,0.53469,4.87913,103.54,107.08,110.3,96.94,88.26,88.48,110.96,76.32,92.96,107.28,93.9,101.32,104.320444444444,91.0975555555556,97.6555555555556,0.28888889,0.23333333,0.25555556,0.22222222,95.4615384615385,95.5999988374256,83.3434793223505,87.4950012207031,-7.88596813495343,-11.251955304827,0.97303349038829,-10.6210746765137,7.27743765024039,2.15830739339193,-2.36856626427692,-0.0151375085115433,-0.218918353319168,-1.63590019196272,1.02701101824641,2.4077028632164,-0.841993666612185,-7.79000091410819,4.46526529672353,12.038514316082,0.30232558,0.74468085,0.53333333,0.69230769,0.97142857,0.89583333,0.52222222,16.59677419,0.22222222,0.28888889,0.23333333,0.25555556,NA,87.4015686035156,95.3795072115385,95.5193626767113,83.2243546195652,NA,-10.2335189819336,-7.09229630690355,-10.7372378394717,1.84891344153363,NA,-0.988330268859863,6.65180441049429,1.23217718941825,-3.33995222008747,NA,2.4077028632164,-0.218918353319168,-1.63590019196272,1.02701101824641,NA,12.038514316082,-0.841993666612185,-7.79000091410819,4.46526529672353,NA,0.33333333,0.73333333,0.53333333,0.73333333,0.96969697,0.89583333,0.5,23,88.6419011896307,-0.987930384549228,1,0.04347826,111.478,10,0.43478261,"2024-07-19",0
