"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSI%","piSL%","pivCH","pivCU","pivFA","pivSI","pivSL","piCH-X","piCU-X","piFA-X","piSI-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwCU","piwFA","piwSI","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Seth Martinez",21045,"2024-07-02","@TOR",21,2024,"HOU","A",29,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,3,1,1,0,0,0,0.33333333,0,0.33333333,3.39811797690317,0,0,0,0,1,1.1664797782898,-1.1664797782898,3.4344923876226,0,27.4284869896923,83.5963543856913,0,0.25,0,0.75,0.333333333,0,1,4.5,11,22,33,0.0510459914803505,0,0.0510459914803505,0.958000004291534,0.101215004920959,0.341233342885971,0.445999979972839,0.381000012159348,NA,0,1,0.14942193031311,0.000170694629782114,0,0,0.3030303,90.7,0.51515152,79.41176471,0.18181818,84.33333333,NA,0.411810308694839,1.04499804973602,0.0700018405914307,4.11810308694839,6.14704735138837,1.16669734319051,0.23809524,0.83333333,0.45454545,1,0.9,0.93333333,0.36363636,0.66666667,0.03030303,2,1,1,2,1,1,4,0.5,0.25,0.25,0.5,0.25,0.25,0.65432219665596,34.4156,58.14694,42.02079,68.89973,48.32203,69.46166,80,76.41268,79.95566,71.72488,67.23346,63.79975,67.05245,66.07137,64.23354,-0.93399,2.67611,102.24,63.98,64.04,98.32,150.74,145.62,92.04,134.3,134.68,123.92,130.66,137.32,112.030303030303,124.12303030303,126.18,0.27272727,0.03030303,0.51515152,0.18181818,90.6000027126736,89,79.2705867991728,84.2333323160807,-6.55550172593859,-8.51718044281006,7.63497206744026,-6.53224500020345,5.62436294555664,-0.345758438110352,4.0496166453642,-1.01019128163656,0.419246751815081,0.039364367723465,1.04096226394176,0.0694219172000885,4.65829724238978,3.9364367723465,6.12330743495156,1.15703195333481,0.25,0.64705882,0.45454545,1,0.90909091,0.93333333,0.51515152,15.44444444,0.18181818,NA,0.27272727,0.03030303,0.51515152,84.1100667317708,NA,90.4532741970486,88.8460006713867,79.1457088694853,-5.95874659220378,NA,-5.85566118028429,-8.12703990936279,8.90018867043888,-2.21683041254679,NA,4.96448686387804,-1.30182003974915,2.90838667925666,0.0694219172000885,NA,0.419246751815081,0.039364367723465,1.04096226394176,1.15703195333481,NA,4.65829724238978,3.9364367723465,6.12330743495156,0.1875,0.70588235,0.45454545,0.66666667,1,0.93333333,0.51515152,4,88.3737182617188,44.6492576599121,0,0,102.591,1,0.25,"2024-07-02",0
"Seth Martinez",21045,"2024-06-30","@NYM",21,2024,"HOU","A",29,0,0,18,1,0,0,0,0,0,0,0,1,6,3,2,2,0,0,0,0,0,0,2,18,0,27,2,0,0,1,1,2,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0.5,3,0.75,0.33333333,-0.833520221710205,18.8335202217102,0.678488184511662,453.506654252709,-22.7931442840951,15.0336680287444,1,0.5,0.25,0.25,0,0,0,0,5,13,18,-0.0858379974961281,-0.220255985856056,0.134417980909348,-1.54100000858307,-0.167591080069542,1.25740003585815,0.680800020694733,0.680800020694733,1.48820006847382,1,1,-0.116763032972813,0.0484967731921335,0,1,0.38888889,91.42857143,0.55555556,79.7,0.05555556,86,NA,-1.29009902477264,0.116153404116631,-0.0238054171204567,-18.4299860681806,1.16153404116631,-2.38054171204567,0.28571429,0.72727273,0.55555556,0,0.875,0.7,0.61111111,0.83333333,0.16666667,1,2,1,0,3,1,4,0.25,0.5,0.25,0,0.75,0.25,3.64568230606589,21.27364,63.63703,20,20,53.85561,25.11268,80,63.45528,80,76.61379,58.76527,67.0382,60.18429,61.95424,55.17779,-0.5073,3.31614,93.38,60.66,55.28,93.54,67.14,62.34,89.44,122.94,123.34,104.28,140.66,148.58,99.0422222222222,113.824444444444,116.636666666667,0.27777778,0.11111111,0.55555556,0.05555556,91.6400024414063,90.3500061035156,79.5599975585938,85.6999969482422,-6.42764587402344,-7.85191345214844,6.52807769775391,-9.84792232513428,5.66189422607422,0.772050619125366,4.04347610473633,-2.74396443367004,-0.580478560179472,-0.726169019937515,0.11981749907136,-0.0242429338395596,-11.6095712035894,-36.3084509968758,1.1981749907136,-2.42429338395596,0.375,0.7,0.55555556,0.33333333,0.85714286,0.7,0.55555556,19.66666667,0.05555556,NA,0.27777778,0.11111111,0.55555556,85.5960998535156,NA,91.5623962402344,90.2446975708008,79.4678894042969,-9.89780044555664,NA,-6.24352607727051,-7.73156499862671,7.08457412719727,-4.02356004714966,NA,5.34265213012695,0.257477551698685,3.44041290283203,-0.0242429338395596,NA,-0.580478560179472,-0.726169019937515,0.11981749907136,-2.42429338395596,NA,-11.6095712035894,-36.3084509968758,1.1981749907136,0.375,0.7,0.55555556,0.33333333,0.85714286,0.7,0.55555556,4,94.7566070556641,21.7990989685059,0,0,108.039,2,0.5,"2024-06-30",0
"Seth Martinez",21045,"2024-06-29","@NYM",21,2024,"HOU","A",29,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,1,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.4284869896923,102.403901559937,0,0,0,1,0.5,0,3,27,4,6,10,0.0205879844725132,0,0.0205879844725132,0.458999991416931,0.0499184317886829,0.277933329343796,0.363000005483627,0.363000005483627,2.45040011405945,1,1,0.0738667249679565,0.00020853804969484,0,0,0.5,90.4,0.4,79.5,0.1,84,NA,0.213028430938721,0.604865789413452,-0.0344077162444592,4.26056861877441,15.1216447353363,-3.44077162444592,0.33333333,0.5,0.4,0.5,1,0.75,0.4,0.66666667,0.1,1,0,1,1,1,0,2,0.5,0,0.5,0.5,0.5,0,-1.49377651054231,80,45.14162,80,NA,NA,NA,62.54468,54.56404,37.73158,75.17988,59.53136,67.37608,77.56458,57.55185,58.69323,-1.58707,1.69649,97.02,126.82,126.58,NA,NA,NA,100.48,109.56,126.3,115.34,118.58,137.9,106.078,114.894,130.968,NA,0.5,0.4,0.1,NA,90.1800048828125,79.4499969482422,84.1999969482422,NA,-8.62836151123047,6.21037006378174,-6.28119277954102,NA,-0.638576889038086,5.19591617584229,-2.74623346328735,NA,0.257459629327059,0.594549104571342,-0.0350487045943737,NA,5.14919258654118,14.8637276142836,-3.50487045943737,0.2,0.6,0.4,0,1,0.75,0.5,14.42857143,0.1,NA,NA,0.5,0.4,84.1930999755859,NA,NA,90.1430969238281,79.3806457519531,-6.13358020782471,NA,NA,-8.49429168701172,6.59790515899658,-3.77202010154724,NA,NA,-1.61601238250732,4.40850257873535,-0.0350487045943737,NA,NA,0.257459629327059,0.594549104571342,-3.50487045943737,NA,NA,5.14919258654118,14.8637276142836,0.2,0.6,0.4,0,1,0.75,0.5,2,81.7683563232422,58.0609741210938,0,0,84.5023,0,0,"2024-06-29",0
"Seth Martinez",21045,"2024-06-25","COL",21,2024,"HOU","H",29,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.1,4,2,1,1,0,0,0,1,0,0,1,27.000028163224,0,54.0000563264481,1,0,0,1,0,1,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0.666666666666667,6.00000625849423,1,0.66666667,6.16648290753691,20.8335452556871,6.16648290753691,680.260690946258,152.982643752108,151.56163866777,1,0.5,0.5,0,0,0,0,0,10,12,22,-0.0505839809775352,-0.061869990080595,0.011286006309092,-1.67499995231628,-0.177530467510223,0.429399996995926,0.249000012874603,0.249000012874603,1.26639997959137,1,1,-0.131047815084457,0.013246274955394,0,0,0.54545455,90.33333333,0.27272727,80.5,0.18181818,84.75,NA,-0.344574093818665,-0.100309684872627,-0.560162663459778,-2.8714507818222,-1.67182808121045,-14.0040665864944,0.26666667,0.71428571,0.40909091,0.5,0.8,0.66666667,0.31818182,0.75,0.13636364,0,1,1,1,1,0,2,0,0.5,0.5,0.5,0.5,0,7.9080643517239,80,61.03046,80,66.96046,44.9349,80,20,47.00309,20,20,58.78797,20,23.93524,52.69542,20,1.74472,6.69417,69.72,183.56,161.66,106.08,99.22,94.84,97.34,-98.18,-102.58,116.82,34.26,40.6,100.411818181818,51.9745454545454,47.3281818181818,0.31818182,0.22727273,0.27272727,0.18181818,90.5142822265625,89.9599975585938,80.4333343505859,84.6999969482422,-8.85193034580776,-9.37038955688477,3.92257912953695,-9.37335300445557,5.73373304094587,0.809906101226807,4.4541056950887,-1.35862767696381,-0.107843052595854,-0.244907256215811,-0.103105034679174,-0.568544175475836,-1.54061503708363,-4.89814512431622,-1.71841724465291,-14.2136043868959,0.23076923,0.66666667,0.40909091,0.66666667,0.66666667,0.66666667,0.40909091,19,0.18181818,0.04545455,0.31818182,0.22727273,0.22727273,84.7708740234375,79.4149017333984,90.6062709263393,90.0471374511719,80.6906188964844,-8.6560697555542,5.23358011245728,-8.01784297398159,-8.93888626098633,5.12375602722168,-2.77848410606384,-5.0002498626709,4.88350023542132,-0.0832006692886353,4.85947799682617,-0.568544175475836,-0.0897959321737289,-0.107843052595854,-0.244907256215811,-0.0133091025054455,-14.2136043868959,-8.97959321737289,-1.54061503708363,-4.89814512431622,-0.26618205010891,0.23076923,0.66666667,0.40909091,0.66666667,0.66666667,0.66666667,0.40909091,2,71.3507843017578,9.08714485168457,0,0,76.8957,0,0,"2024-06-25",0
"Seth Martinez",21045,"2024-06-15","DET",21,2024,"HOU","H",29,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,2,18,0,18,2,0,0,0,1,2,1,0,0,0,0.4,0,0.4,1.53488908401489,0,0.4,2,0.666666666666667,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.7931442840951,15.0336680287444,0,0.666666666,0,0.333333333,1,0,5,45,4,14,18,0.000158000009832904,-0.000115999937406741,0.00027399993268773,0.476999998092651,0.0505564399063587,0.00431999983265996,0.00579999992623925,0.00579999992623925,0.0257999990135431,1,1,0.0357999913394451,0.000774086427501965,0,0,0.44444444,90.25,0.38888889,80.14285714,0.16666667,84,NA,-0.303114831447601,0.4479840695858,-0.284116894006729,-3.78893539309502,6.39977242265429,-9.47056313355764,0.41666667,0.66666667,0.5,0.8,0.75,0.77777778,0.33333333,0.6,0.11111111,0,0,3,2,1,0,3,0,0,1,0.66666667,0.33333333,0,3.2582141021233,76.23316,63.97034,80,80,45.65719,80,80,57.46073,77.65561,63.33367,63.72412,58.48795,80,60.5269,80,-1.92862,1.18416,100.2,119.22,107.18,90.16,144.58,132.4,92.44,133.26,137.58,122.44,108.42,116.48,104.766666666667,124.404444444444,122.868888888889,0.27777778,0.16666667,0.38888889,0.16666667,90.5200012207031,89.5,80.1428571428571,84.3666687011719,-7.78279418945313,-9.29828643798828,4.69140842982701,-8.87701543172201,5.28157043457031,0.434367020924886,5.23670741489955,-1.74845806757609,-0.363069783896208,0.0544858016073704,0.45266942307353,-0.306658238172531,-7.26139567792416,1.81619338691235,6.46670604390757,-10.2219412724177,0.5,0.5,0.5,0.75,0.8,0.77777778,0.55555556,18,0.16666667,NA,0.27777778,0.16666667,0.38888889,84.4305013020833,NA,90.593017578125,89.5829060872396,80.2017996651786,-8.39814631144206,NA,-7.1857177734375,-8.80574671427409,5.78329413277762,-3.04270998636881,NA,4.41872787475586,-0.740593910217285,3.98062869480678,-0.306658238172531,NA,-0.363069783896208,0.0544858016073704,0.45266942307353,-10.2219412724177,NA,-7.26139567792416,1.81619338691235,6.46670604390757,0.5,0.5,0.5,0.75,0.8,0.77777778,0.55555556,3,71.8045654296875,40.707026163737,0,0,77.9277,0,0,"2024-06-15",0
"Seth Martinez",21045,"2024-06-12","@SFG",21,2024,"HOU","A",29,0,0,0,1,0,0,0,0,0,0,0,2,9,1,0,0,0,1,0,0,0,1,1,4.5,4.5,4.5,1,0.25,0,4,2,1,0,1,0,0,0.11111111,0.11111111,0,5.13238340553324,0,0.125,1,0.142857142857143,1,3.6664797782898,-3.6664797782898,5.17848818451166,0,90.2055260819265,126.982731189822,2,0.142857142,0.571428571,0.285714285,0,0,2,9,13,23,36,0.0386720225214958,-0.0331140160560608,0.0717860385775566,0.948000013828278,0.100797452032566,0.407539993524551,0.339300006628036,0.20160000026226,0.377000004053116,1,1,0.0324117615818977,0.0624795942014853,0,0,0.69444444,89.76,0.16666667,79.66666667,0.13888889,84.4,NA,0.0143354013562202,-0.174982666969299,0.348316639661789,0.057341605424881,-2.91637778282166,6.96633279323578,0.42307692,0.8,0.52777778,0.72727273,1,0.84210526,0.27777778,0.55555556,0.08333333,6,0,1,2,4,1,7,0.85714286,0,0.14285714,0.28571429,0.57142857,0.14285714,3.39704651019791,47.61444,53.36945,52.94042,48.48413,51.14993,53.98308,40.46066,62.89991,31.91485,48.07409,58.76374,45.0604,44.94796,54.98473,44.6324,0.43928,4.73601,90.78,97.58,91.3,99.98,90.48,87.58,93.86,61.98,67.34,118.56,110.38,106.18,99.7588888888889,85.2827777777778,84.45,0.36111111,0.33333333,0.16666667,0.13888889,90.3076923076923,89.0083312988281,79.6666666666667,84.2599975585938,-6.50770451472356,-7.57131640116374,5.3106517791748,-7.50834274291992,5.80242626483624,-0.146505524714788,2.76418209075928,-1.18790616989136,-0.284525584429502,0.293067842721939,-0.179651770740747,0.352234933525324,-2.1886583417654,2.44223202268283,-2.99419617901246,7.04469867050648,0.40909091,0.71428571,0.52777778,0.66666667,1,0.84210526,0.38888889,18.37037037,0.13888889,NA,0.36111111,0.33333333,0.16666667,85.2455017089844,NA,91.2829965444712,89.9876302083333,80.6311798095703,-7.65640029907227,NA,-6.13728156456581,-7.63562901814779,5.46144866943359,-1.69006519317627,NA,5.44024012638972,-0.552936395009359,2.15201854705811,0.352234933525324,NA,-0.284525584429502,0.293067842721939,-0.179651770740747,7.04469867050648,NA,-2.1886583417654,2.44223202268283,-2.99419617901246,0.38095238,0.73333333,0.52777778,0.625,1,0.84210526,0.41666667,7,86.5083705357143,9.71496255057199,1,0.14285714,104.024,3,0.42857143,"2024-06-12",0
"Seth Martinez",21045,"2024-06-10","@SFG",21,2024,"HOU","A",29,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.6501182634796,76.9288520456552,1,0,1,0,0,0,1,27.000028163224,0,2,2,0.0371959879994392,0,0.0371959879994392,0.34799998998642,0.0370015949010849,1.38160002231598,0.69080001115799,1.38160002231598,1.50539994239807,1,1,0.0269223991781473,5.02396641649527e-10,0,0,0.5,89,0.5,78,NA,NA,NA,0.173169538378716,0.0389156937599182,NA,17.3169538378716,3.89156937599182,NA,NA,0.5,0.5,NA,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1.36082251936522,NA,NA,NA,NA,NA,NA,47.24547,54.48337,44.95331,80,51.73525,80,80,54.81748,80,-3.01742,-0.44904,NA,NA,NA,NA,NA,NA,88.34,82.62,69.52,95.74,167.06,170.08,92.04,124.84,119.8,NA,0.5,0.5,NA,NA,88.5999984741211,78,NA,NA,-5.98092699050903,7.07253456115723,NA,NA,-0.318418502807617,1.98490035533905,NA,NA,0.175375327467918,0.039364367723465,NA,NA,17.5375327467918,3.9364367723465,NA,NA,0.5,0.5,NA,1,1,1,18,NA,NA,NA,0.5,0.5,NA,NA,NA,89.0366973876953,78.4061965942383,NA,NA,NA,-5.57209014892578,7.36594009399414,NA,NA,NA,-0.884244978427887,1.46856999397278,NA,NA,NA,0.175375327467918,0.039364367723465,NA,NA,NA,17.5375327467918,3.9364367723465,NA,0.5,0.5,NA,1,1,1,1,102.457695007324,-16.9402389526367,0,0,102.458,1,1,"2024-06-10",0
"Seth Martinez",21045,"2024-06-09","@LAA",21,2024,"HOU","A",29,0,0,13.500014081612,1,0,0,0,0,0,1,0,0.2,3,1,1,1,0,0,0,0,0,0,2,27.000028163224,0,13.500014081612,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0.333333333333333,1.50000156462356,1,0,-2.83352648020443,16.3335405618165,-2.83352648020443,340.130345473129,-73.0149327137772,-72.3367211985741,1,0,1,0,0,0,0,0,7,8,15,0.0227760076522827,-0.0546819977462292,0.0774580091238022,0.18299999833107,0.0185692571103573,1.30414998531342,1.05839991569519,1.05839991569519,1.13699996471405,1,1,-0.0060253543779254,0.0234896091866307,0,0,0.6,90.22222222,0.2,78,0.2,84.33333333,NA,0.320338547229767,0.362719863653183,-0.614386200904846,3.55931719144185,12.0906621217728,-20.4795400301615,0.14285714,0.625,0.4,0,0.8,0.66666667,0.53333333,0.33333333,0.13333333,1,0,0,0,0,1,1,1,0,0,0,0,1,-1.57926491591731,20,59.57863,20.87056,80,48.66449,80,65.48163,54.01034,60.17892,80,59.92388,80,72.57533,55.46105,77.90998,-1.27711,2.16143,88.58,44.34,37.04,99.72,203.7,213.18,107.08,119.32,127.64,97.52,150.52,155.82,99.996,127.44,132.264,0.2,0.4,0.2,0.2,90.7333374023438,89.9000040690104,78.0333353678385,84.1666666666667,-7.53375244140625,-8.91783014933268,7.28895314534505,-8.85460662841797,5.23494752248128,-0.960172176361084,3.88338088989258,-2.60533078511556,0.339123878628016,-0.0154185108840466,0.367973286658525,-0.624449402093887,11.3041292876005,-0.256975181400776,12.2657762219508,-20.8149800697962,0,0.66666667,0.4,NA,0.66666667,0.66666667,0.6,18.16666667,0.2,NA,0.2,0.4,0.2,84.4278361002604,NA,91.0002644856771,90.1210632324219,78.2763671875,-8.56721687316895,NA,-6.75962003072103,-8.54268328348796,8.1732603708903,-3.81438000996908,NA,4.53610992431641,-1.83568668365479,2.71195697784424,-0.624449402093887,NA,0.339123878628016,-0.0154185108840466,0.367973286658525,-20.8149800697962,NA,11.3041292876005,-0.256975181400776,12.2657762219508,0,0.66666667,0.4,NA,0.66666667,0.66666667,0.6,1,102.851280212402,3.18367099761963,0,0,102.851,1,1,"2024-06-09",0
"Seth Martinez",21045,"2024-06-04","STL",21,2024,"HOU","H",29,0,0,9,1,0,0,0,0,0,1,0,1,5,2,1,1,1,0,0,0,0,0,0,0,0,18,0,0,0,2,3,0,0,0,0,0,0,0,0,6.69112908401489,9,0.4,2,0.25,1,16.1664797782898,-7.16647977828979,7.70250499695539,226.753327126354,404.090721543098,189.77413509113,0.666666666,0,0.4,0.6,0,0.333333333,0,0,6,12,18,-0.0298919808119535,-0.104977980256081,0.0750859975814819,-0.613999962806702,-0.0650768429040909,0.863319993019104,0.831466674804688,0.713200032711029,1.47740006446838,1,1,-0.0638919994235039,0.0292675484045732,0,0,0.66666667,90.33333333,0.27777778,79.2,0.05555556,84,NA,-1.6635183095932,0.119464382529259,0.0495179928839207,-13.8626525799433,2.38928765058517,4.95179928839207,0.2,0.625,0.38888889,1,1,1,0.44444444,0.4,0,3,2,0,1,1,3,5,0.6,0.4,0,0.2,0.2,0.6,11.2960052061725,80,46.69037,80,56.0204,52.51849,54.05083,80,63.66092,39.027,20,59.40971,20,51.90673,54.72947,43.97628,0.00695,4.08752,79.96,151.72,142.38,107.32,98.06,108.72,95.62,119.92,124.2,96.6,67.34,68.14,100.872222222222,96.1511111111111,101.897777777778,0.5,0.16666667,0.27777778,0.05555556,90.477776421441,89.5999959309896,79.0599975585938,84.0999984741211,-7.76452467176649,-8.71216583251953,7.00870513916016,-8.81107234954834,5.88539801703559,-0.307388067245483,4.62842292785645,-0.633892118930817,-0.833703216165304,-0.789612576365471,0.120399352163076,0.0501701384782791,-9.26336906850338,-26.3204192121824,2.40798704326153,5.01701384782791,0.25,0.5,0.38888889,1,1,1,0.55555556,15.69230769,0.05555556,NA,0.5,0.16666667,0.27777778,84.1662979125977,NA,90.5164659288194,89.6456705729167,79.1160827636719,-8.32526016235352,NA,-6.9364865620931,-8.38062985738119,7.64055633544922,-1.57586002349854,NA,5.0224978129069,-1.47346862157186,3.41099586486816,0.0501701384782791,NA,-0.833703216165304,-0.789612576365471,0.120399352163076,5.01701384782791,NA,-9.26336906850338,-26.3204192121824,2.40798704326153,0.25,0.5,0.38888889,1,1,1,0.55555556,5,98.9299697875977,17.6025295257568,1,0.2,106.949,3,0.6,"2024-06-04",0
"Seth Martinez",21045,"2024-06-03","STL",21,2024,"HOU","H",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.4284869896923,27.173712862954,2,0,1,0,0,0,0,0,5,9,14,0.052753996104002,0,0.052753996104002,0.476999998092651,0.0505564361810684,0.708133339881897,0.950600028038025,0.950600028038025,0.866400003433228,1,1,0.0745665282011032,-6.92645744529707e-05,0,0,0.35714286,89.8,0.57142857,79,0.07142857,84,NA,0.404468804597855,0.236496239900589,0.0495179928839207,8.08937609195709,2.95620299875736,4.95179928839207,0.25,1,0.35714286,1,0,0.6,0.14285714,0.33333333,0.14285714,0,1,1,1,1,0,2,0,0.5,0.5,0.5,0.5,0,-0.215139263503894,42.91433,58.60059,54.64398,20,38.38957,20,38.5822,32.38665,25.88413,52.10354,61.70119,49.62621,37.18263,56.11247,32.60122,0.92171,5.45966,87.24,98.26,93.9,133.44,25.48,25.26,75.36,172.5,157.44,117.46,90.84,104.28,112.711428571429,89.03,94.2,0.21428571,0.14285714,0.57142857,0.07142857,90.3333333333333,88.9499969482422,79.0625,83.5999984741211,-7.13217798868815,-9.41358947753906,6.74888801574707,-7.72278594970703,5.99196751912435,0.563165068626404,4.71991777420044,-2.5869505405426,0.164302200078964,0.245279643684626,0.238946966826916,0.0501701384782791,5.47674000263214,12.2639821842313,2.98683708533645,5.01701384782791,0.25,0.5,0.35714286,1,0.33333333,0.6,0.42857143,15.09090909,0.07142857,NA,0.21428571,0.14285714,0.57142857,83.7755966186523,NA,90.4679972330729,89.0693054199219,79.1980743408203,-7.32968997955322,NA,-6.14381345113118,-8.96477508544922,7.72019863128662,-3.62767004966736,NA,5.30002657572428,-0.436854511499405,3.5377938747406,0.0501701384782791,NA,0.164302200078964,0.245279643684626,0.238946966826916,5.01701384782791,NA,5.47674000263214,12.2639821842313,2.98683708533645,0.25,0.5,0.35714286,1,0.33333333,0.6,0.42857143,2,50.9573631286621,-45.641242980957,0,0,76.8631,0,0,"2024-06-03",0
"Seth Martinez",21045,"2024-05-31","MIN",21,2024,"HOU","H",29,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,77.6501182634796,152.159040742638,0.5,0,0.333333333,0.666666666,0,0,0,0,8,11,19,0.0320979990065098,0,0.0320979990065098,1.40900003910065,0.149337574839592,0.277233332395554,0.308466672897339,0.547399997711182,0.121599994599819,1,1,0.135012164711952,-0.0192324396364959,0,0,0.57894737,90.45454545,0.31578947,80,0.10526316,85.5,NA,0.960132300853729,0.559830069541931,-0.096498891711235,8.72847546230663,9.33050115903218,-4.82494458556175,0.25,0.71428571,0.42105263,0.66666667,1,0.875,0.36842105,0.5,0.05263158,2,4,0,2,2,2,6,0.33333333,0.66666667,0,0.33333333,0.33333333,0.33333333,0.971726486036784,24.64125,61.80607,20,67.648,55.23237,76.60696,26.2279,57.56154,28.2984,65.3612,59.37982,60.35608,44.72299,59.19427,38.42121,0.45325,4.75697,87.28,59.32,46.96,84.82,96.98,101.62,101.18,84.72,86.14,93.66,109.48,115.44,94.7589473684211,91.801052631579,93.7126315789474,0.15789474,0.42105263,0.31578947,0.10526316,91,89.9875030517578,79.8166656494141,85.3499984741211,-7.68085606892904,-9.24821472167969,5.84286244710286,-10.3625679016113,5.97532272338867,0.385846197605133,5.10588010152181,-2.06249094009399,0.681211583316326,0.333392340689898,0.566567275673151,-0.0984223820269108,22.7070527772109,4.16740425862372,9.44278792788585,-4.92111910134554,0.2,0.66666667,0.42105263,0.5,1,0.875,0.47368421,15.69230769,0.10526316,NA,0.15789474,0.42105263,0.31578947,85.5238037109375,NA,91.1175638834635,90.1422271728516,79.9542643229167,-9.88249492645264,NA,-7.22093327840169,-8.82737255096436,6.63495508829753,-3.78229522705078,NA,5.04041989644368,-0.702641308307648,3.91985321044922,-0.0984223820269108,NA,0.681211583316326,0.333392340689898,0.566567275673151,-4.92111910134554,NA,22.7070527772109,4.16740425862372,9.44278792788585,0.2,0.66666667,0.42105263,0.5,1,0.875,0.47368421,6,87.093994140625,17.1195538838704,0,0,99.918,2,0.33333333,"2024-05-31",0
