"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","pivCH","pivFA","pivSI","pivSL","piCH-X","piFA-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwSI","piwSL","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Jose A. Ferrer",24017,"2024-09-28","PHI",24,2024,"WSN","H",24,1,0,13.5000032186516,1,0,0,0,0,0,0,1,1.1,6,1,2,2,1,0,0,1,0,0,1,6.75000160932579,0,6.75000160932579,1,0,0,1,2,1,0,0,0,0,0.16666667,0,0.16666667,4.07892353529245,6.75000160932579,0.2,0.750000178813977,0,0,13.6664822816855,-0.166479063033886,6.18449310717304,329.533939649469,330.239752890439,151.242234298507,0.5,0.25,0.25,0.5,0,0.5,4,27.0000064373032,8,19,27,-0.230147987604141,-0.370303988456726,0.140155985951424,-1.28400003910065,-0.133333325386047,1.27986669540405,1.33933341503143,1.14359998703003,0.333600014448166,1,1,-0.212591886520386,0.0327700437998955,0,1,0.81481481,98.04545455,0.03703704,90,0.14814815,87.25,NA,0.11956861615181,0.319225162267685,-1.21460902690887,0.543493709780953,31.9225162267685,-30.3652256727219,0.5,0.54545455,0.51851852,0.75,1,0.85714286,0.40740741,0.5,0.07407407,2,1,1,1,1,2,4,0.5,0.25,0.25,0.25,0.25,0.5,17.4067777455161,80,54.5368,80,44.64495,44.87336,44.51378,53.17458,73.36948,52.41011,80,74.45961,80,65.98242,65.61346,67.08548,-0.86752,2.77581,126.74,155.98,159.84,108.94,78.26,50.12,140.62,89.2,130.1,166.42,136.82,243.6,137.172592592593,100.046666666667,132.785185185185,0.07407407,0.74074074,0.03703704,0.14814815,98.5,97.825,90.3000030517578,87.0250015258789,9.44426250457764,11.1828384399414,-0.49448037147522,9.47495365142822,6.01009178161621,4.55780639648438,-0.0143072847276926,1.55658984184265,-0.445337682962418,0.603556945919991,0.32400244474411,-1.21338957175612,-22.2668841481209,3.01778472959995,32.400244474411,-30.3347392939031,0.38461538,0.64285714,0.51851852,0.8,0.88888889,0.85714286,0.51851852,19.14285714,0.14814815,0.07407407,0.74074074,0.03703704,87.4304733276367,98.9457015991211,98.2361206054688,90.6836013793945,8.58234214782715,8.27670478820801,10.1864227294922,-1.95221996307373,0.303321778774261,5.07825994491577,3.55203742980957,-1.25738000869751,-1.21338957175612,-0.445337682962418,0.603556945919991,0.32400244474411,-30.3347392939031,-22.2668841481209,3.01778472959995,32.400244474411,0.41666667,0.6,0.51851852,0.8,0.88888889,0.85714286,0.55555556,4,89.2606048583984,17.7150363922119,1,0.25,103.263,2,0.5,"2024-09-28",0
"Jose A. Ferrer",24017,"2024-09-26","KCR",24,2024,"WSN","H",24,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6.03472908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,77.8828542400936,114.84853560366,1,0.333333333,0.333333333,0.333333333,0,0,0,0,5,8,13,0.105596005916595,0,0.105596005916595,0.49099999666214,0.0509864985942841,1.40026664733887,1.8452000617981,1.8452000617981,2.30719995498657,1,1,0.075515441596508,-0.000104086111268775,1,0,0.46153846,99.16666667,NA,NA,0.53846154,88.14285714,NA,0.252017736434937,NA,0.459713995456696,4.20029560724894,NA,6.56734279223851,0.16666667,0.85714286,0.53846154,0,0.83333333,0.71428571,0.53846154,0.66666667,0.15384615,1,0,2,2,0,1,3,0.33333333,0,0.66666667,0.66666667,0,0.33333333,5.8336393337588,55.04999,60.62681,44.52635,20,39.97294,20,32.21815,63.28198,40.11378,NA,NA,NA,33.02744,62.60064,28.88223,1.17985,5.84687,100.74,96.34,98.44,118.4,2.84,-21.68,94.02,83.54,82.74,NA,NA,NA,99.5138461538461,84.2246153846154,83.1615384615385,0.07692308,0.38461538,NA,0.53846154,99.3000030517578,99.1,NA,88.0857107979911,8.7378568649292,11.3375679016113,NA,10.1134501865932,6.21951913833618,3.22115211486816,NA,2.19875662667411,-0.0380783230066299,0.293729860335588,NA,0.506828624755144,-3.80783230066299,5.87459720671177,NA,7.24040892507349,0.16666667,0.85714286,0.53846154,0,0.83333333,0.71428571,0.53846154,17.2,0.53846154,0.07692308,0.38461538,NA,88.5117449079241,99.7303009033203,99.5368225097656,NA,8.94465855189732,7.27094984054565,10.1228019714355,NA,1.03736277988979,5.37967014312744,2.29176425933838,NA,0.506828624755144,-0.0380783230066299,0.293729860335588,NA,7.24040892507349,-3.80783230066299,5.87459720671177,NA,0.16666667,0.85714286,0.53846154,0,0.83333333,0.71428571,0.53846154,3,91.8718668619792,12.2674865722656,0,0,96.6199,2,0.66666667,"2024-09-26",0
"Jose A. Ferrer",24017,"2024-09-24","KCR",24,2024,"WSN","H",24,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,2,2,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.8148850050895,66.5170884121943,1,0,0.5,0.5,0,0,0,0,8,14,22,0.241088017821312,0,0.241088017821312,0.98199999332428,0.101972997188568,1.5993332862854,2.07620000839233,1.8452000617981,2.65120005607605,1,1,0.150878980755806,-0.000136155674448968,1,0,0.72727273,97.6875,0.09090909,86.5,0.18181818,86.5,NA,1.02379286289215,0.170102804899216,0.262546420097351,6.39870539307594,8.50514024496078,6.56366050243378,0.125,0.71428571,0.5,0,0.8,0.72727273,0.63636364,0.5,0.13636364,2,2,0,1,1,2,4,0.5,0.5,0,0.25,0.25,0.5,-0.367010005064831,70.2906,56.67365,59.11899,20,27.97876,54.68657,70.33295,74.61834,66.1296,20,56.81553,20,65.98766,65.93854,64.1734,-0.86784,2.77533,96.52,116.66,122.42,103.18,34.48,27.26,115.02,110.46,132.3,149.5,25.84,50.28,113.714545454545,96.9872727272727,113.498181818182,0.04545455,0.68181818,0.09090909,0.18181818,97.8000030517578,97.6933349609375,86.3999938964844,86.5,8.93878269195557,11.7102223714193,-0.53754711151123,11.7983455657959,6.07442712783813,4.46396738688151,0.309783220291138,2.24493551254272,0.23420649766922,0.801937486976385,0.171885255724192,0.265418235212564,23.420649766922,5.3462499131759,8.59426278620958,6.63545588031411,0.14285714,0.66666667,0.5,0,0.8,0.72727273,0.68181818,16.8125,0.18181818,0.09090909,0.63636364,0.09090909,86.955451965332,98.4953994750977,98.0987287248884,86.8213958740234,10.8581504821777,8.50659942626953,10.8053240094866,-2.01127505302429,0.771798729896545,5.36864995956421,3.1210457938058,-1.05643498897552,0.265418235212564,0.185884341597557,0.850259643048048,0.171885255724192,6.63545588031411,9.29421707987785,6.07328316462891,8.59426278620958,0.14285714,0.66666667,0.5,0,0.8,0.72727273,0.68181818,4,94.1390838623047,4.25263261795044,0,0,104.574,2,0.5,"2024-09-24",0
"Jose A. Ferrer",24017,"2024-09-21","@CHC",24,2024,"WSN","A",24,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.8828542400936,78.3097583844777,3,0,1,0,0,0,0,0,5,6,11,0.0249880012124777,0,0.0249880012124777,0.468999981880188,0.0502679497003555,0.333066672086716,0.549600005149841,0.549600005149841,0.400799989700317,1,1,0.0754912421107292,-0.000467220475889915,0,0,0.63636364,97,0.09090909,87,0.27272727,86.33333333,NA,0.587656736373901,-0.0238054171204567,0.0724043697118759,8.39509623391288,-2.38054171204567,2.41347899039586,0.16666667,0.8,0.45454545,0,0.75,0.6,0.45454545,0.66666667,0.18181818,0,1,2,0,1,2,3,0,0.33333333,0.66666667,0,0.33333333,0.66666667,1.36438903894052,34.13775,52.83555,28.34769,20,37.34081,20,47.9155,59.48773,55.9673,20,52.69065,20,24.21151,54.11287,24.20735,1.72755,6.66842,115.22,83.08,87.56,133.64,13.62,5.38,118.86,97.56,120.84,111.02,27.04,34.84,118.498181818182,79.5690909090909,93.4490909090909,0.09090909,0.54545455,0.09090909,0.27272727,98.3000030517578,96.9000040690104,87.3000030517578,86.2333374023438,8.89812278747559,10.3471876780192,0.631369948387146,10.7978312174479,7.88046026229858,3.47284285227458,1.64721274375916,2.46323776245117,-0.0380783230066299,0.633448962122202,-0.0242429338395596,0.0730913765728474,-3.80783230066299,10.5574827020367,-2.42429338395596,2.43637921909491,0.28571429,0.75,0.45454545,0,1,0.6,0.36363636,15.875,0.27272727,0.09090909,0.54545455,0.09090909,86.4597676595052,98.5011978149414,97.122812906901,87.4549026489258,9.74296315511068,7.61349010467529,9.52539825439453,-0.999961972236633,0.857628663380941,6.81850004196167,2.38695001602173,0.124375000596046,0.0730913765728474,-0.0380783230066299,0.633448962122202,-0.0242429338395596,2.43637921909491,-3.80783230066299,10.5574827020367,-2.42429338395596,0.28571429,0.75,0.45454545,0,1,0.6,0.36363636,3,102.594492594401,-9.81937217712402,0,0,106.962,3,1,"2024-09-21",0
"Jose A. Ferrer",24017,"2024-09-19","@CHC",24,2024,"WSN","A",24,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,1,1,9,0,9,1,0.5,0,2,1,0,0,1,0,0,0.25,0,0.25,2.16704158401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.8148850050895,66.5170884121943,2,0,0.666666666,0.333333333,0,0,0,0,5,8,13,0.0282800011336803,-0.0249800197780132,0.0532600209116936,0.468999981880188,0.0502679534256458,0.630400002002716,0.501999974250793,0.501999974250793,NA,0,1,0.0215362254530191,0.0233241822941853,0,0,0.84615385,98.09090909,NA,NA,0.15384615,89,NA,0.0208419822156429,NA,0.243426203727722,0.189472565596754,NA,12.1713101863861,0.375,0.8,0.53846154,0.66666667,0.75,0.71428571,0.38461538,0.25,0.15384615,0,2,1,1,2,0,3,0,0.66666667,0.33333333,0.33333333,0.66666667,0,0.0352185468674061,20,54.57042,20,80,57.7192,80,50.05549,67.88342,59.71172,NA,NA,NA,47.47699,61.71506,63.43151,0.28216,4.50033,97.1,76.32,62.56,117.86,78.24,70.76,108.44,97.6,116.12,NA,NA,NA,108.144615384615,91.3476923076923,100.901538461538,0.07692308,0.76923077,NA,0.15384615,98.8000030517578,97.9299987792969,NA,89,9.16668701171875,11.2376647949219,NA,11.2521114349365,5.58179712295532,4.38614959716797,NA,3.75509810447693,0.054773960262537,-0.0355584211647511,NA,0.234941706061363,5.4773960262537,-0.355584211647511,NA,11.7470853030682,0.42857143,0.66666667,0.53846154,0.66666667,0.75,0.71428571,0.46153846,19,0.15384615,0.15384615,0.69230769,NA,89.0849533081055,99.1030502319336,97.8609144422743,NA,10.1802444458008,8.64828491210938,10.5251252916124,NA,2.05065488815308,4.61303997039795,3.04215664333767,NA,0.234941706061363,0.0337270088493824,-0.0145114697515965,NA,11.7470853030682,1.68635044246912,-0.161238552795516,NA,0.42857143,0.66666667,0.53846154,0.66666667,0.75,0.71428571,0.46153846,3,91.1979166666667,-1.63972504933675,0,0,105.505,1,0.33333333,"2024-09-19",0
"Jose A. Ferrer",24017,"2024-09-16","@NYM",24,2024,"WSN","A",24,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,29.8148850050895,103.055865631376,0,0,0,1,0,0,0,0,5,11,16,0.128937989473343,0,0.128937989473343,0.458999991416931,0.0499184317886829,1.74919998645782,2.21560001373291,2.21560001373291,2.64660000801086,1,1,0.0737082660198212,4.28284341411067e-06,1,0,0.8125,98.92307692,0.0625,91,0.125,90.5,NA,0.877690374851227,-0.0238054171204567,-0.0879258811473846,6.75146442193251,-2.38054171204567,-4.39629405736923,0.14285714,0.88888889,0.5625,1,0.625,0.66666667,0.5625,0.33333333,0.1875,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,-0.511900935832483,80,69.25626,80,67.94561,71.24331,53.4839,80,80,80,20,48.83592,20,80,73.17479,80,-2.75701,-0.05842,105.12,212.78,217.82,142.26,144.9,161.92,114.88,120.02,136.58,112.02,60.48,74.42,120.32625,134.11375,149.185,0.375,0.4375,0.0625,0.125,99.1666666666667,98.5571463448661,90.8000030517578,90.3000030517578,10.2902565002441,11.8708398001535,1.56856441497803,11.1900577545166,7.28149922688802,6.19320188249861,3.27004957199097,3.01758551597595,0.0350130535662174,0.853774327784777,-0.0242429338395596,-0.0897959321737289,0.58355089277029,12.1967761112111,-2.42429338395596,-4.48979660868645,0.2,0.72727273,0.5625,1,0.625,0.66666667,0.6875,16.76923077,0.125,0.25,0.5625,0.0625,90.1878509521484,99.0547256469727,98.6674194335938,90.7098999023438,10.4969501495361,9.27421474456787,10.8118565877279,0.322564989328384,1.67174553871155,6.23758745193481,5.16695785522461,1.96211004257202,-0.0897959321737289,0.0229212380945683,0.865866143256426,-0.0242429338395596,-4.48979660868645,0.573030952364206,9.6207349250714,-2.42429338395596,0.2,0.72727273,0.5625,1,0.625,0.66666667,0.6875,2,98.1491775512695,36.4971542358398,0,0,104.998,1,0.5,"2024-09-16",0
"Jose A. Ferrer",24017,"2024-09-15","MIA",24,2024,"WSN","H",24,0,0,9,1,0,0,0,0,1,0,0,1,5,2,1,1,0,0,0,0,1,0,0,0,0,18,0,0,0,4,1,0,0,0,0,0,0,0,0,2.88472908401489,0,0.4,2,0.4,0.5,3.1664797782898,5.8335202217102,4.67848818451166,219.689240721637,77.8828542400936,114.84853560366,4,0,0.8,0.2,0,0,0,0,4,12,16,0.0722079873085022,-0.197556018829346,0.269764006137848,-0.50900000333786,-0.0528556630015373,2.72379994392395,1.48239994049072,1.48239994049072,NA,0,1,-0.0264830719679594,0.0529930906165677,1,0,0.8125,99,NA,NA,0.1875,89.33333333,NA,-0.331109195947647,NA,0.0771971121430397,-2.5469938149819,NA,2.57323707143466,0.42857143,0.55555556,0.5,1,0.8,0.875,0.5625,0.8,0.0625,3,1,1,0,3,2,5,0.6,0.2,0.2,0,0.6,0.4,1.24350008358042,34.47949,72.26937,28.02183,NA,NA,NA,80,74.01188,80,NA,NA,NA,80,71.77547,80,-1.97987,1.10729,112.62,57.26,70.92,NA,NA,NA,111.5,130,148,NA,NA,NA,120.3875,100.4575,117.88,NA,0.8125,NA,0.1875,NA,98.8846153846154,NA,89.4666646321615,NA,11.3272294264573,NA,12.6334101359049,NA,5.15843904935397,NA,2.42631149291992,NA,-0.338037434965372,NA,0.077861562371254,NA,-2.60028796127209,NA,2.59538541237513,0.42857143,0.55555556,0.5,1,0.8,0.875,0.5625,16.54545455,0.1875,0.1875,0.625,NA,89.8305358886719,99.6639607747396,99.1482421875,NA,11.4127324422201,10.3126996358236,10.4880683898926,NA,0.744855165481567,5.17954317728678,3.70521507263184,NA,0.077861562371254,0.338352784514427,-0.676390219479799,NA,2.59538541237513,11.2784261504809,-6.76390219479799,NA,0.42857143,0.55555556,0.5,1,0.8,0.875,0.5625,5,89.9630004882813,1.56957416534424,0,0,103.043,3,0.6,"2024-09-15",0
"Jose A. Ferrer",24017,"2024-09-13","MIA",24,2024,"WSN","H",24,0,0,0,1,0,0,0,0,0,1,0,2,8,2,0,0,0,0,0,0,0,0,1,4.5,0,9,1,0,0,5,1,1,1,0,0,0,0.125,0,0.125,2.18107283401489,0,0.25,1,0.285714285714286,1,2.1664797782898,-2.1664797782898,2.92248398140073,0,53.8488696225915,72.413423398336,5,0.142857142,0.714285714,0.142857142,1,0,2,9,7,21,28,0.136436015367508,-0.0658359751105309,0.202271983027458,0.98199999332428,0.101972997188568,1.22010004520416,1.29780006408691,1.73000001907349,0.737200021743774,1,1,0.0722426846623421,0.0395809448045987,1,0,0.78571429,97.54545455,NA,NA,0.21428571,88.16666667,NA,0.0958216115832329,NA,0.340749323368073,0.435552779923786,NA,5.67915538946787,0.41666667,0.5625,0.5,0.4,1,0.78571429,0.57142857,0.875,0.10714286,2,3,2,3,3,1,7,0.28571429,0.42857143,0.28571429,0.42857143,0.42857143,0.14285714,1.61924835617468,45.99973,56.12357,45.283,20,36.98321,49.40763,76.93506,60.27129,63.64019,NA,NA,NA,70.61953,54.9471,65.48528,-1.1556,2.34369,117.18,85.58,91.86,125.82,71.6,70.12,108.38,124.3,134.32,NA,NA,NA,112.757142857143,108.474285714286,116.05,0.07142857,0.71428571,NA,0.21428571,98.4499969482422,97.325,NA,88.1833292643229,8.53481101989746,11.4576507568359,NA,11.1651039123535,6.96496629714966,4.85820159912109,NA,2.54463179906209,0.0852852910757065,0.00841258466243744,NA,0.344825133681297,4.26426455378532,0.0420629233121872,NA,5.74708556135496,0.36363636,0.58823529,0.5,0.5,0.9,0.78571429,0.60714286,17.1,0.21428571,0.07142857,0.71428571,NA,88.2762858072917,98.560546875,97.4345764160156,NA,10.524850209554,7.7785701751709,10.7453552246094,NA,1.11185177167257,6.22576999664307,3.52619247436523,NA,0.344825133681297,0.0852852910757065,0.00841258466243744,NA,5.74708556135496,4.26426455378532,0.0420629233121872,NA,0.4,0.55555556,0.5,0.5,0.9,0.78571429,0.64285714,7,83.9297223772321,-1.0781638281686,0,0,100.226,3,0.42857143,"2024-09-13",0
"Jose A. Ferrer",24017,"2024-09-11","ATL",24,2024,"WSN","H",24,0,0,0,1,0,0,0,0,0,1,0,1,5,2,0,0,0,0,0,0,0,0,1,9,0,18,1,0.5,0,2,1,1,0,1,0,0,0.2,0,0.2,2.84676908401489,0,0.4,2,0.5,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.8148850050895,66.5170884121943,2,0.25,0.5,0.25,0,0,1,9,4,12,16,0.0415400117635727,-0.0711279958486557,0.112668007612228,0.49099999666214,0.0509864985942841,1.27391993999481,0.865599989891052,0.865599989891052,0.333600014448166,1,1,-0.0149284023791552,0.0475364262112822,0,0,0.875,98.64285714,0.0625,90,0.0625,89,NA,-0.107375174760818,-0.0373910665512085,-0.0373910665512085,-0.766965534005846,-3.73910665512085,-3.73910665512085,0.28571429,0.66666667,0.5,0.5,0.83333333,0.75,0.5625,0.8,0.125,1,1,2,1,2,1,4,0.25,0.25,0.5,0.25,0.5,0.25,2.58511072065071,27.75076,59.14118,20,NA,NA,NA,80,72.41791,80,20,73.53843,20,80,68.34764,80,-1.8518,1.29939,128.28,118.42,115.74,133.9,79.78,103.86,120.12,128.18,151.52,165.18,-13.02,10.22,125.16875,112.695,134.495,0.0625,0.8125,0.0625,0.0625,98.0999984741211,98.6615365835337,90.0999984741211,89.1999969482422,10.4436511993408,11.0901125394381,0.0670163184404373,9.03283405303955,7.08798694610596,5.04747244027945,2.52627158164978,2.99988079071045,0.175081223249435,-0.30462059751153,-0.0380783230066299,-0.0380783230066299,17.5081223249435,-2.34323536547331,-3.80783230066299,-3.80783230066299,0.2,0.63636364,0.5,0,0.85714286,0.75,0.6875,18.90909091,0.0625,0.125,0.75,0.0625,89.3006973266602,98.4490966796875,98.7543538411458,90.1100006103516,8.16681957244873,9.47448921203613,10.5146198272705,-1.42394995689392,1.42765998840332,5.00110483169556,4.06653658548991,0.794888973236084,-0.0380783230066299,0.150838289409876,-0.28037766367197,-0.0380783230066299,-3.80783230066299,7.54191447049379,-2.33648053059975,-3.80783230066299,0.16666667,0.7,0.5,0,0.85714286,0.75,0.625,4,91.0377349853516,-5.02555227279663,0,0,104.249,2,0.5,"2024-09-11",0
"Jose A. Ferrer",24017,"2024-09-07","@PIT",24,2024,"WSN","A",24,0,0,0,1,0,0,0,0,0,0,0,1.1,7,2,0,0,0,1,0,0,0,0,1,6.75000160932579,6.75000160932579,13.5000032186516,1,0.333333333,0,3,0,2,0,1,0,0,0.14285714,0.14285714,0,4.37874948999363,0,0.333333333333333,2.25000053644193,0.4,1,3.91647995710377,-3.91647995710377,3.91647995710377,0,95.9083470008325,96.4340554024464,3,0.4,0.6,0,0,0,0,0,8,13,21,-0.0288180187344551,-0.0848940089344978,0.0560759902000427,-0.0180000066757202,-0.00179372262209654,0.887399971485138,0.776799976825714,1.1599999666214,0.565199971199036,1,1,-0.0105210309848189,-0.0219536362007409,0,0,0.71428571,97.2,NA,NA,0.28571429,88,NA,0.536252021789551,NA,-0.93945699930191,3.575013478597,NA,-15.6576166550318,0.1,0.63636364,0.38095238,1,1,1,0.52380952,0.71428571,0,4,1,0,0,3,2,5,0.8,0.2,0,0,0.6,0.4,7.1240209028149,31.24261,57.80169,26.47157,79.36705,47.32135,80,25.22592,58.24252,20,NA,NA,NA,42.1429,52.30381,36.22132,0.61354,4.9974,115.26,59.02,67.24,97.58,110.72,106.66,99.56,66.02,72.94,NA,NA,NA,103.668571428571,72.5342857142857,77.7342857142857,0.23809524,0.47619048,NA,0.28571429,97.3400024414063,97.2200012207031,NA,88.0499979654948,9.46684112548828,10.5885635375977,NA,11.0515619913737,5.46238136291504,4.5936222076416,NA,3.20009613037109,0.50123144313693,0.0448259338736534,NA,-0.955022301524878,10.0246288627386,0.448259338736534,NA,-15.917038358748,0.11111111,0.58333333,0.38095238,1,1,1,0.57142857,18.57142857,0.28571429,NA,0.71428571,NA,88.0308125813802,NA,97.2422688802083,NA,10.2204348246257,NA,9.46441752115885,NA,1.71956936518351,NA,3.6371587117513,NA,-0.955022301524878,NA,0.546057377010584,NA,-15.917038358748,NA,3.64038251340389,NA,0,0.66666667,0.38095238,NA,1,1,0.57142857,5,91.9552795410156,-0.121892642974854,0,0,107.105,2,0.4,"2024-09-07",2
