"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","SF%","SFv","XX%","wFB","wSL","wCT","wSF","wFB/C","wSL/C","wCT/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxFS%","pfxSL%","pfxvFA","pfxvFC","pfxvFS","pfxvSL","pfxFA-X","pfxFC-X","pfxFS-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxFS-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwFS","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwFS/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piFC%","piSL%","pivCH","pivCU","pivFA","pivFC","pivSL","piCH-X","piCU-X","piFA-X","piFC-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piFC-Z","piSL-Z","piwCH","piwCU","piwFA","piwFC","piwSL","piwCH/C","piwCU/C","piwFA/C","piwFC/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Justin Wilson",4301,"2024-08-31","MIL",18,2024,"CIN","H",36,0,1,9,1,0,0,0,0,0,0,0,1,6,2,1,1,1,1,0,0,0,0,0,0,9,18,0,0,0,1,2,1,0,0,1,0,0,0.16666667,-0.16666667,8.57145129324067,9,0.4,3,0.25,1,19.1664797782898,-10.1664797782898,9.19049659073353,205.19992942694,437.283720515063,223.88448361004,0.5,0.25,0.25,0.5,0,0.5,0,0,9,13,22,-0.279419988393784,-0.400739967823029,0.121319986879826,-0.439000010490417,-0.0415130034089088,1.23387503623962,2.38600015640259,2.38600015640259,NA,0,1,-0.162581279873848,-0.0638760032278088,0,1,0.45454545,96.2,0.22727273,90,0.31818182,92.71428571,NA,NA,NA,-1.56869697570801,-0.583760976791382,0.638166308403015,NA,-15.6869697570801,-11.6752195358276,9.1166615486145,NA,0.35714286,0.75,0.5,0.8,1,0.90909091,0.36363636,0.66666667,0.04545455,3,0,2,0,3,2,5,0.6,0,0.4,0,0.6,0.4,28.6124694973128,29.11839,52.17234,20,22.70985,61.41617,20,69.72594,41.08432,77.16053,NA,NA,NA,37.96382,51.82178,32.93707,0.87317,5.38685,104.74,82.96,89.5,141.32,2.63999999999999,39.38,99.18,160.5,169.7,NA,NA,NA,111.284545454545,89.3772727272727,103.627272727273,0.45454545,0.31818182,NA,0.22727273,96.1700012207031,92.6714303152902,NA,90,4.30792999267578,-0.94285637991769,NA,-1.06307411193848,10.0163116455078,7.96884373256138,NA,0.690577507019043,-1.57273026555777,0.645588584244251,NA,-0.595487952232361,-15.7273026555777,9.22269406063216,NA,-11.9097590446472,0.33333333,0.7,0.5,0.75,1,0.90909091,0.45454545,18.3125,NA,NA,0.45454545,0.31818182,0.22727273,NA,NA,96.2252990722656,92.7201538085938,90.0365600585938,NA,NA,4.02387084960938,-1.504227910723,-1.4818039894104,NA,NA,9.15002899169922,6.99348558698382,-0.701524209976196,NA,NA,-1.57273026555777,0.645588584244251,-0.595487952232361,NA,NA,-15.7273026555777,9.22269406063216,-11.9097590446472,0.33333333,0.7,0.5,1,0.85714286,0.90909091,0.45454545,5,96.0524063110352,13.604621887207,1,0.2,102.82,3,0.6,"2024-08-31",0
"Justin Wilson",4301,"2024-08-30","MIL",18,2024,"CIN","H",36,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,0,1,1,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0.333333333333333,1,0.5,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,28.1938011628592,66.5170884121943,0,0.5,0,0.5,0,0,0,0,1,7,8,0.149399995803833,-0.0613099634647369,0.21070995926857,0.560999989509583,0.0530496425926685,2.20250010490417,2.38600015640259,2.38600015640259,2.56299996376038,1,1,0.0560817942023277,0.0117502097422682,1,0,0.5,94.5,0.375,87.66666667,0.125,92,NA,NA,NA,0.2549948990345,-0.253045350313187,0.0389156937599182,NA,6.3748724758625,-8.43484501043956,3.89156937599182,NA,0.8,0.33333333,0.625,0.75,1,0.8,0.375,0.66666667,0.125,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,3.75604049207022,78.70576,46.40084,80,80,45.61777,80,41.34991,40.95058,60.83794,NA,NA,NA,80,44.97667,80,-2.17361,0.81668,95.6,129.32,123.48,99.58,126.48,128.92,88.94,98.28,95.64,NA,NA,NA,96.26,124.375,122.04,0.5,0.125,NA,0.375,94.5250015258789,91.9000015258789,NA,87.7999979654948,4.34820747375488,-0.309965521097183,NA,-1.30311703681946,10.0188302993774,9.22436904907227,NA,1.99092610677083,0.257862944155931,0.039364367723465,NA,-0.257809743285179,6.44657360389829,3.9364367723465,NA,-8.59365810950597,0.8,0.33333333,0.625,0.75,1,0.8,0.375,18.6,NA,NA,0.375,0.25,0.375,NA,NA,95.3568929036458,92.407600402832,87.9819946289062,NA,NA,4.42475001017253,1.11872601509094,-1.79830328623454,NA,NA,8.95000966389974,8.42160987854004,0.663072983423869,NA,NA,0.207692805677652,0.0895345062017441,-0.257809743285179,NA,NA,6.92309352258841,4.4767253100872,-8.59365810950597,0.5,0.75,0.625,1,0.66666667,0.8,0.5,2,87.8006057739258,24.960521697998,0,0,97.5046,1,0.5,"2024-08-30",1
"Justin Wilson",4301,"2024-08-27","OAK",18,2024,"CIN","H",36,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.1,4,2,1,1,1,0,0,0,0,0,0,0,0,54.0000563264481,0,0.333333333,0,3,1,0,0,1,0,0,0,0,0,3.65572908401489,27.000028163224,0.5,6.00000625849423,0.333333333333333,1,42.1665204585023,-15.1664922952783,7.70250972840334,615.600430402106,960.010653124259,187.926204380887,3,0,0.75,0.25,0,1,0,0,5,10,15,-0.210239991545677,-0.23446998000145,0.024229995906353,-1.74599993228912,-0.165106385946274,0.612999975681305,0.497500002384186,0.995000004768372,0.304000020027161,1,1,-0.246022686362267,-0.0969463183461117,0,1,0.66666667,95.6,0.2,90,0.13333333,92.5,NA,NA,NA,-0.892303049564362,-1.50052726268768,0.410402238368988,NA,-8.92303049564362,-50.0175754229228,20.5201119184494,NA,0.28571429,1,0.66666667,1,0.75,0.8,0.53333333,0.5,0.13333333,3,0,1,0,1,3,4,0.75,0,0.25,0,0.25,0.75,16.5972794286601,59.77973,54.90299,56.32877,64.20475,41.61451,62.12797,31.48968,38.68099,55.13246,NA,NA,NA,59.5626,47.99065,61.49868,-0.46868,3.37407,98.56,111.98,110.76,123.36,135.2,142.48,92.18,115.52,124.48,NA,NA,NA,102.669333333333,117.096,118.933333333333,0.66666667,0.13333333,NA,0.2,95.5099975585938,92.9000015258789,NA,90,4.3071891784668,0.518833816051483,NA,-0.553958892822266,9.87741928100586,7.29770183563232,NA,2.3605260848999,-0.90810901671648,0.416248098015785,NA,-1.50277703627944,-9.0810901671648,20.8124049007893,NA,-50.0925678759813,0.33333333,0.88888889,0.66666667,1,0.75,0.8,0.6,20,NA,NA,0.6,0.2,0.2,NA,NA,95.8683810763889,93.4562683105469,90.1560668945312,NA,NA,4.07545555962457,0.695364316304525,-1.21399736404419,NA,NA,9.03884887695312,6.33732350667318,0.93797238667806,NA,NA,-0.463472045958042,-0.0283888727426529,-1.50277703627944,NA,NA,-5.1496893995338,-0.94629575808843,-50.0925678759813,0.4,0.8,0.66666667,1,0.75,0.8,0.66666667,4,98.5392150878906,8.50529098510742,1,0.25,112,3,0.75,"2024-08-27",0
"Justin Wilson",4301,"2024-08-23","@PIT",18,2024,"CIN","A",36,0,1,27.000028163224,1,0,0,0,0,0,0,1,0.2,5,3,2,2,0,0,0,0,1,0,1,13.500014081612,0,40.5000422448361,1,0,0,1,2,1,0,0,0,0,0.2,0,0.2,3.74716908401489,0,0.6,4.50000469387067,0.75,0.33333333,0.166476649042681,26.8335515141814,4.70250659915622,615.600430402106,5.46651230198958,115.428957973168,0.5,0.25,0.25,0.5,0,0,0,0,2,13,15,-0.326302021741867,-0.373026013374329,0.0467239879071712,-1.81099998950958,-0.180468365550041,1.6318666934967,1.56620001792908,1.56620001792908,1.19139993190765,1,1,-0.167802080512047,-0.0321542168020917,0,1,0.66666667,95.8,0.2,90.33333333,0.13333333,93.5,NA,NA,NA,-1.21598398685455,-0.249363526701927,0.0931044071912766,NA,-12.1598398685455,-8.31211755673091,4.65522035956383,NA,0.4,0.7,0.6,0.5,1,0.88888889,0.66666667,1,0.06666667,0,3,1,1,3,0,4,0,0.75,0.25,0.25,0.75,0,2.60863105434011,79.71062,60.28519,80,80,46.79817,80,26.61192,44.52722,21.36373,NA,NA,NA,80,54.19323,80,-2.15084,0.85083,121.66,106.08,113.5,117.2,165.78,175.62,94.5,110.24,106.4,NA,NA,NA,117.146666666667,118.574666666667,124.977333333333,0.66666667,0.13333333,NA,0.2,95.8700012207031,93.1999969482422,NA,90.2000020345052,3.80149459838867,-0.618147313594818,NA,-0.62530529499054,10.7733856201172,8.52571868896484,NA,1.70390097300212,-1.26259388029575,0.094138327986002,NA,-0.231664355844259,-12.6259388029575,4.7069163993001,NA,-7.72214519480864,0.5,0.63636364,0.6,0.5,1,0.88888889,0.73333333,20.6,NA,NA,0.66666667,0.13333333,0.2,NA,NA,95.6752502441406,93.0399475097656,90.0081685384115,NA,NA,3.39014205932617,-1.263312458992,-1.38350137074788,NA,NA,9.88086318969727,7.71182489395142,0.541771372159322,NA,NA,-1.26259388029575,0.094138327986002,-0.231664355844259,NA,NA,-12.6259388029575,4.7069163993001,-7.72214519480864,0.5,0.63636364,0.6,0.5,1,0.88888889,0.73333333,4,86.9920654296875,19.1537342071533,0,0,100.786,1,0.25,"2024-08-23",0
"Justin Wilson",4301,"2024-08-22","@PIT",18,2024,"CIN","A",36,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-17.260634320719,18.1856412207288,0,0,0,1,0,0,0,0,3,8,11,0.000237979897065088,0,0.000237979897065088,0.521000027656555,0.0519182868301868,0,0,0,NA,0,1,0,NA,0,0,0.36363636,95,0.18181818,88,0.45454545,92.6,NA,NA,NA,0.0855157822370529,0.413889825344086,0.271725118160248,NA,2.13789455592632,20.6944912672043,5.43450236320496,NA,0.4,0.5,0.45454545,0.5,1,0.8,0.54545455,0.66666667,0.09090909,0,0,1,0,1,0,1,0,0,1,0,1,0,-1.81690392675247,80,67.22319,80,29.72613,25.92398,28.94645,39.74868,30.34372,34.80378,NA,NA,NA,68.9643,45.80806,62.38596,-1.05277,2.49794,114.78,151.3,155.12,152.76,53.72,70.92,89.6,103.4,100.28,NA,NA,NA,110.24,111.785454545455,114.883636363636,0.36363636,0.45454545,NA,0.18181818,95.0250015258789,92.5799987792969,NA,87.8499984741211,4.17184209823608,0.0426142990589142,NA,-1.47535753250122,11.180980682373,8.88793640136719,NA,1.15193629264832,0.0865311920642853,0.274337701499462,NA,0.430334687232971,2.16327980160713,5.48675402998924,NA,21.5167343616486,0.25,0.71428571,0.54545455,0,0.8,0.66666667,0.63636364,18,NA,NA,0.36363636,0.45454545,0.18181818,NA,NA,94.9878997802734,92.5255004882813,87.7991485595703,NA,NA,3.99275493621826,-0.517794179916382,-1.91872501373291,NA,NA,10.0331878662109,7.91724395751953,-0.0239455103874207,NA,NA,0.0865311920642853,0.274337701499462,0.430334687232971,NA,NA,2.16327980160713,5.48675402998924,21.5167343616486,0.25,0.71428571,0.54545455,0,0.8,0.66666667,0.63636364,1,90.6562423706055,35.4865417480469,0,0,90.6562,0,0,"2024-08-22",0
"Justin Wilson",4301,"2024-08-19","@TOR",18,2024,"CIN","A",36,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,2,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,28.1938011628592,29.9783111930123,0,1,0,0,0,0,0,0,6,7,13,0.0259240008890629,0,0.0259240008890629,0.479000002145767,0.0506075024604797,0.343866676092148,0.56580001115799,0.56580001115799,0.413399994373322,1,1,0.0757880806922913,-0.000398394248479275,0,0,0.46153846,95.33333333,0.38461538,88,0.15384615,92,NA,NA,NA,0.8212810754776,-0.266229599714279,0.210907548666,NA,13.6880179246267,-5.32459199428558,10.5453774333,NA,0.25,1,0.53846154,0.5,0.8,0.71428571,0.38461538,0.33333333,0.15384615,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,11.3521071184995,80,75.75099,80,26.23162,45.82546,21.40604,38.49537,38.38562,47.19672,NA,NA,NA,73.51828,61.49653,73.74217,-1.33569,2.07356,121.98,166.92,196.32,113.56,56.46,74.14,91.98,111.12,104.6,NA,NA,NA,114.126153846154,115.850769230769,135.216923076923,0.46153846,0.15384615,NA,0.38461538,95.3666687011719,92.1499938964844,NA,87.9,4.87841192881266,0.0716665089130402,NA,-0.422316265106201,11.9523188273112,8.47096252441406,NA,1.49747276306152,0.875149130821228,0.255611632019281,NA,-0.271589174866676,14.5858188470205,12.7805816009641,NA,-5.43178349733353,0.28571429,0.83333333,0.53846154,0.5,0.8,0.71428571,0.46153846,20.7,NA,NA,0.46153846,0.15384615,0.38461538,NA,NA,95.6136169433594,92.370849609375,88.1468994140625,NA,NA,4.31237157185872,-0.250896006822586,-1.42926578521729,NA,NA,10.3582566579183,7.05840492248535,-0.217688798904419,NA,NA,0.875149130821228,0.255611632019281,-0.271589174866676,NA,NA,14.5858188470205,12.7805816009641,-5.43178349733353,0,0.875,0.53846154,NA,0.71428571,0.71428571,0.61538462,2,97.2201080322266,18.1077480316162,0,0,104.292,1,0.5,"2024-08-19",0
"Justin Wilson",4301,"2024-08-18","KCR",18,2024,"CIN","H",36,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-17.260634320719,18.1856412207288,0,0,0,1,0,0,1,9,2,7,9,0.014809999614954,0,0.014809999614954,0.560999989509583,0.0530496463179588,0.186666667461395,0.243999987840652,0.243999987840652,0.304000020027161,1,1,0.0793143659830093,2.49173307449307e-05,0,0,0.33333333,95,0.22222222,88.5,0.44444444,91.75,NA,NA,NA,0.422407746315002,0.138085097074509,0.19932022690773,NA,14.0802582105001,6.90425485372543,4.98300567269325,NA,0.2,0.5,0.33333333,1,1,1,0.44444444,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,-1.81690392675247,39.16182,59.44782,34.68039,77.88644,21.9273,80,80,35.93078,80,NA,NA,NA,69.1975,42.65973,80,-1.06726,2.4762,113.1,70.1,75.62,107,141.96,132.98,93.92,115.54,117.52,NA,NA,NA,103.22,106.264444444444,106.988888888889,0.33333333,0.44444444,NA,0.22222222,95.0333353678385,91.75,NA,88.4499969482422,3.89559459686279,-1.25779843330383,NA,-0.584084630012512,10.707825978597,7.13774967193604,NA,1.98036527633667,0.427292183041573,0.201716471463442,NA,0.139481667429209,14.2430727680524,5.04291178658605,NA,6.97408337146044,0.33333333,0.33333333,0.33333333,1,1,1,0.66666667,18.8,NA,NA,0.33333333,0.44444444,0.22222222,NA,NA,95.1321004231771,91.8591003417969,88.5690460205078,NA,NA,3.71717007954915,-1.60876500606537,-0.997876405715942,NA,NA,9.51139704386393,6.08806228637695,0.545889019966125,NA,NA,0.427292183041573,0.201716471463442,0.139481667429209,NA,NA,14.2430727680524,5.04291178658605,6.97408337146044,0.33333333,0.33333333,0.33333333,1,1,1,0.66666667,1,104.416061401367,33.9264755249023,1,1,104.416,1,1,"2024-08-18",0
"Justin Wilson",4301,"2024-08-16","KCR",18,2024,"CIN","H",36,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,1,0,1,1,0,0,1,0,0,0.5,0,0.5,0.562229084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-17.260634320719,18.1856412207288,1,0,0.5,0.5,0,0,0,0,4,9,13,0.040350005030632,-0.0221600010991096,0.0625100061297417,0.560999989509583,0.0530496463179588,0.657799959182739,0.666000008583069,0.666000008583069,0.555999994277954,1,1,0.034297700971365,0.0270431435625317,0,0,0.61538462,95.5,0.38461538,89,NA,NA,NA,NA,NA,0.456196367740631,-0.137700885534286,NA,NA,5.70245459675789,-2.75401771068573,NA,NA,0.42857143,0.83333333,0.61538462,0.33333333,1,0.75,0.46153846,0.75,0.15384615,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,-1.09455277777115,44.85625,62.39897,34.70327,65.55839,44.48185,64.26684,NA,NA,NA,NA,NA,NA,53.32612,55.38411,46.98733,-0.08123,3.95525,117.8,85.88,92.64,113.5,114,128.9,NA,NA,NA,NA,NA,NA,116.146153846154,96.6953846153846,106.586153846154,0.61538462,NA,NA,0.38461538,95.5250015258789,NA,NA,88.8400024414063,3.9143545627594,NA,NA,-0.852283668518066,10.7146768569946,NA,NA,1.85657787322998,0.460830077528954,NA,NA,-0.140836343169212,5.76037596911192,NA,NA,-2.81672686338425,0.6,0.625,0.61538462,0.33333333,1,0.75,0.61538462,21.33333333,NA,NA,0.61538462,NA,0.38461538,NA,NA,95.687614440918,NA,88.9809387207031,NA,NA,3.59802889823914,NA,-1.40607776641846,NA,NA,9.72430038452148,NA,0.335020971298218,NA,NA,0.460830077528954,NA,-0.140836343169212,NA,NA,5.76037596911192,NA,-2.81672686338425,0.5,0.71428571,0.61538462,0.33333333,1,0.75,0.53846154,2,94.2615432739258,16.8479347229004,0,0,105.741,1,0.5,"2024-08-16",0
"Justin Wilson",4301,"2024-08-14","STL",18,2024,"CIN","H",36,0,0,0,1,0,0,0,0,0,0,0,1.1,5,1,0,0,0,0,0,0,0,0,0,0,0,6.75000160932579,0,0,0,1,4,0,2,0,0,0,0,0,0,9.18472908401489,0,0.2,0.750000178813977,0.2,1,3.1664797782898,-3.1664797782898,7.70250607842834,0,73.6482366464374,187.9261161766,0.25,0,0.2,0.8,0.5,0,1,6.75000160932579,6,14,20,0.0404300019145012,-0.0112199960276484,0.0516499988734722,1.03100001811981,0.097494088113308,0.428200006484985,0.518333315849304,0.745000004768372,0.162000000476837,1,1,0.0645665898919106,0.0298519091790811,0,0,0.45,96.11111111,0.3,89,0.25,93,NA,NA,NA,-0.0676048547029495,0.236220628023148,0.46302592754364,NA,-0.751165052254995,3.93701046705246,9.2605185508728,NA,0.45454545,0.77777778,0.6,0.8,0.85714286,0.83333333,0.45,0.8,0.1,1,0,4,3,2,0,5,0.2,0,0.8,0.6,0.4,0,-0.439555241935972,72.99198,53.37534,80,65.45427,56.59441,56.8885,40.91388,37.15038,58.25056,NA,NA,NA,67.7063,51.77793,78.5674,-0.97462,2.61516,107.06,141.76,139.5,134.82,141.32,152.76,89.62,107.14,100.48,NA,NA,NA,111.028,132.973,133.723,0.45,0.25,NA,0.3,96.022223578559,92.9799987792969,NA,89.0666707356771,3.92130872938368,-0.626788234710693,NA,-1.11859774589539,10.3664203219944,8.3859489440918,NA,1.59565258026123,-0.0697856210172176,0.49308829754591,NA,0.238869607448578,-0.775395789080196,9.8617659509182,NA,3.98116012414296,0.4,0.8,0.6,0.75,0.875,0.83333333,0.5,17.73333333,NA,NA,0.45,0.25,0.3,NA,NA,96.1399536132812,93.1108032226562,89.1696370442708,NA,NA,3.4181202782525,-1.17744398117065,-1.79972330729167,NA,NA,9.2162356906467,7.17407379150391,-0.115203847487768,NA,NA,-0.0697856210172176,0.49308829754591,0.238869607448578,NA,NA,-0.775395789080196,9.8617659509182,3.98116012414296,0.44444444,0.72727273,0.6,0.75,0.875,0.83333333,0.55,5,80.3362854003906,37.3026306152344,0,0,105.58,2,0.4,"2024-08-14",0
"Justin Wilson",4301,"2024-08-07","@MIA",18,2024,"CIN","A",36,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,1,6.75000160932579,0,0,1,0,0,2,1,0,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0,0,0,1,1.66647942066184,-1.66647942066184,2.80048599569648,0,39.5574019058654,69.4652537965709,2,0,0.666666666,0.333333333,0,0,0,0,3,10,13,0.0315800197422504,0,0.0315800197422504,0.766999959945679,0.0763184055685997,0.305999994277954,0.333000004291534,0.419999986886978,0.19200000166893,1,1,0.103257320821285,-5.46399952038173e-05,0,0,0.38461538,94.6,0.38461538,88.4,0.23076923,92,NA,NA,NA,0.132020100951195,0.47042852640152,0.337857663631439,NA,2.6404020190239,9.4085705280304,11.261922121048,NA,0.5,0.71428571,0.61538462,0.33333333,1,0.75,0.53846154,1,0.15384615,2,1,0,0,3,0,3,0.66666667,0.33333333,0,0,1,0,0.0377053532241812,80,57.69125,80,80,45.35481,80,69.23121,35.7873,60.15613,NA,NA,NA,80,50.18871,80,-2.69715,0.03137,111.26,139.22,138.62,122.04,149.02,164.94,90.62,113.34,107.2,NA,NA,NA,110.643076923077,137.016923076923,141.492307692308,0.38461538,0.23076923,NA,0.38461538,94.9,92.1333312988281,NA,88.3400024414063,4.82265205383301,-0.274656097094218,NA,-0.477826833724976,10.6145378112793,7.36793899536133,NA,1.1867823600769,0.133502695709467,0.341792866587639,NA,0.476167876273394,2.67005391418934,11.3930955529213,NA,9.52335752546787,0.5,0.66666667,0.61538462,0,1,0.75,0.69230769,17.55555556,NA,NA,0.38461538,0.23076923,0.38461538,NA,NA,95.1195373535156,92.3188069661458,88.505517578125,NA,NA,4.35160217285156,-0.707491397857666,-1.16025142669678,NA,NA,9.15235824584961,5.96397336324056,-0.55863618850708,NA,NA,0.133502695709467,0.341792866587639,0.476167876273394,NA,NA,2.67005391418934,11.3930955529213,9.52335752546787,0.5,0.66666667,0.61538462,0,1,0.75,0.69230769,3,83.5332743326823,8.53483899434408,0,0,87.6342,0,0,"2024-08-07",0
"Justin Wilson",4301,"2024-08-05","@MIA",18,2024,"CIN","A",36,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,1,1,0,1,0,0,0,0.25,0.25,0,6.21610408401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,96.3754543882264,139.014259199392,1,0,0.5,0.5,1,0,0,0,8,10,18,0.00141999998595566,-0.00014000000373926,0.00156000000424683,0.522000014781952,0.0519402958452702,0.0159999988973141,0.0339999981224537,0.0339999981224537,NA,0,1,0.0698235332965851,0.0189264719421048,0,0,0.5,95.44444444,0.22222222,88.75,0.27777778,92.4,NA,NA,NA,0.55267596244812,-0.0559702180325985,-0.0648833364248276,NA,6.14084402720133,-1.39925545081496,-1.29766672849655,NA,0.27272727,0.57142857,0.38888889,1,0.75,0.85714286,0.38888889,0.5,0.05555556,1,0,1,2,0,0,2,0.5,0,0.5,1,0,0,1.87214238640368,70.6526,64.56422,75.43382,58.93406,50.06576,56.01965,20,42.52292,30.53026,NA,NA,NA,53.46129,56.46174,60.67588,-0.08963,3.94265,122.62,112.28,128.44,130.76,110.88,130.24,92.14,29.64,38.3,NA,NA,NA,115.962222222222,89.0133333333333,103.801111111111,0.5,0.27777778,NA,0.22222222,95.4444444444444,92.4,NA,88.625,4.82805379231771,-0.213982677459717,NA,-0.365915030241013,11.0187683105469,8.30070419311523,NA,0.408607423305511,0.541456781327724,-0.0694510787725449,NA,-0.0572772920131683,6.01618645919694,-1.3890215754509,NA,-1.43193230032921,0.3,0.5,0.38888889,1,0.75,0.85714286,0.44444444,18.30769231,NA,NA,0.5,0.27777778,0.22222222,NA,NA,95.6117418077257,92.5558959960938,88.7513732910156,NA,NA,4.43417994181315,-0.845489406585693,-1.07023298740387,NA,NA,9.51177130805122,6.67586441040039,-1.47786748409271,NA,NA,0.541456781327724,-0.0694510787725449,-0.0572772920131683,NA,NA,6.01618645919694,-1.3890215754509,-1.43193230032921,0.11111111,0.66666667,0.38888889,1,0.83333333,0.85714286,0.5,2,74.0967636108398,35.8862228393555,0,0,87.1044,0,0,"2024-08-05",0
