"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","SF%","SFv","XX%","wFB","wSL","wSF","wFB/C","wSL/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSL%","pfxvFA","pfxvFS","pfxvSL","pfxFA-X","pfxFS-X","pfxSL-X","pfxFA-Z","pfxFS-Z","pfxSL-Z","pfxwFA","pfxwFS","pfxwSL","pfxwFA/C","pfxwFS/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFS%","piSL%","pivFA","pivFS","pivSL","piFA-X","piFS-X","piSL-X","piFA-Z","piFS-Z","piSL-Z","piwFA","piwFS","piwSL","piwFA/C","piwFS/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Kirby Yates",9073,"2024-09-28","@LAA",13,2024,"TEX","A",37,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,26.7546194325921,64.7888072114456,1,0,0.5,0.5,0,0,0,0,3,6,9,0.202618002891541,0,0.202618002891541,0.508000016212463,0.0515474379062653,2.65719985961914,3.48819994926453,3.48819994926453,NA,0,1,0.0763463750481606,-9.39237475715282e-05,1,0,0.66666667,92.5,NA,NA,0.33333333,86.33333333,NA,0.426824003458023,NA,0.290079355239868,7.11373339096705,NA,9.66931184132894,0.33333333,0.66666667,0.44444444,0,1,0.5,0.33333333,0.66666667,0.22222222,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,-0.371590575804373,20,45.27678,22.50697,NA,NA,NA,65.50234,51.07485,55.6984,25.58696,44.38367,27.30069,1.6421,6.54024,84.48,57.9,48.54,NA,NA,NA,89.18,118.2,112.8,86.0466666666667,78,69.96,0.66666667,0.33333333,NA,92.5333353678385,86.4000040690104,NA,-9.1065362294515,-8.00672213236491,NA,8.2028325398763,5.11695009966691e-05,NA,0.431610524654388,0.293756578117609,NA,7.19350874423981,9.79188593725364,NA,0.42857143,0.5,0.44444444,0.33333333,1,0.5,0.22222222,15.83333333,0.66666667,0.33333333,NA,92.7929280598958,86.6269327799479,NA,-8.50241851806641,-7.42796643575033,NA,7.15900484720866,-1.24158263206482,NA,0.431610524654388,0.293756578117609,NA,7.19350874423981,9.79188593725364,NA,0.42857143,0.5,0.44444444,0.33333333,1,0.5,0.22222222,2,86.8457641601562,18.4285488128662,0,0,100.679,1,0.5,"2024-09-28",0
"Kirby Yates",9073,"2024-09-27","@LAA",13,2024,"TEX","A",37,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1,1,1,0,0,0,0,0,0.25,-0.25,9.77622908401489,0,0,1,0,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,149.224064476999,189.176655168198,1,0.333333333,0.333333333,0.333333333,0,0,0,0,7,13,20,0.0418660007417202,-0.0119960000738502,0.0538619980216026,0.508000016212463,0.0515474379062653,0.538960039615631,0.925400018692017,0.925400018692017,NA,0,1,0.0214034225791693,0.0562758071677665,0,0,0.8,93.0625,NA,NA,0.2,85.75,NA,0.182268038392067,NA,0.257153242826462,1.13917523995042,NA,6.42883107066154,0.36363636,0.55555556,0.45,0.75,0.8,0.77777778,0.45,0.5,0.1,2,0,1,0,2,1,3,0.66666667,0,0.33333333,0,0.66666667,0.33333333,10.3408009977411,32.16791,47.11711,40.70925,NA,NA,NA,56.58345,58.33498,53.65792,30.77066,45.08016,41.30923,1.32006,6.05718,99.26,60.78,53.36,NA,NA,NA,100.42,103.34,92.84,99.492,69.292,61.256,0.8,0.2,NA,93.0124969482422,85.8000030517578,NA,-7.94374561309814,-7.39423274993896,NA,9.1795768737793,-0.698984861373901,NA,0.180391184985638,0.260093659162521,NA,1.12744490616024,6.50234147906303,NA,0.36363636,0.55555556,0.45,0.75,0.8,0.77777778,0.45,17.5,0.8,0.2,NA,93.2742538452148,86.0699234008789,NA,-7.23850107192993,-6.85472774505615,NA,8.05920219421387,-2.13780117034912,NA,0.180391184985638,0.260093659162521,NA,1.12744490616024,6.50234147906303,NA,0.36363636,0.55555556,0.45,0.75,0.8,0.77777778,0.45,3,92.6484578450521,17.7091623942057,0,0,104.803,1,0.33333333,"2024-09-27",0
"Kirby Yates",9073,"2024-09-22","SEA",13,2024,"TEX","H",37,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,26.7546194325921,27.173712862954,2,0,1,0,0,0,1,9,7,10,17,0.135492011904716,0,0.135492011904716,0.49099999666214,0.0509864985942841,1.79840004444122,2.30719995498657,2.30719995498657,NA,0,1,0.0753635391592979,-2.32319103538325e-05,1,0,0.58823529,93.3,NA,NA,0.41176471,85.71428571,NA,0.593112349510193,NA,0.0973706841468811,5.93112349510193,NA,1.39100977352687,0.3,0.71428571,0.47058824,0.66666667,0.8,0.75,0.41176471,0.33333333,0.11764706,0,2,0,1,1,0,2,0,1,0,0.5,0.5,0,-0.218395255349909,45.13301,44.83745,50.7182,NA,NA,NA,55.2414,53.55185,77.99523,45.56671,47.27942,63.48938,0.40083,4.67834,109.72,95.68,96.86,NA,NA,NA,72.26,107.18,85.18,94.2952941176471,100.415294117647,92.0505882352941,0.58823529,0.41176471,NA,93.1400024414063,85.7571411132812,NA,-8.55371704101563,-8.48157664707729,NA,8.88147735595703,1.02346767698015,NA,0.600699055939913,0.0979999005794525,NA,6.00699055939913,1.39999857970646,NA,0.375,0.55555556,0.47058824,0.66666667,0.8,0.75,0.52941176,19.42857143,0.58823529,0.41176471,NA,93.6085571289063,86.2226824079241,NA,-7.64126739501953,-8.00193241664341,NA,7.72099685668945,-0.1459014075143,NA,0.600699055939913,0.0979999005794525,NA,6.00699055939913,1.39999857970646,NA,0.33333333,0.625,0.47058824,0.66666667,0.8,0.75,0.47058824,2,83.1679534912109,-16.8314208984375,0,0,87.3589,0,0,"2024-09-22",0
"Kirby Yates",9073,"2024-09-18","TOR",13,2024,"TEX","H",37,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.2331585851709,15.0336680287444,0,0,0,1,0,0,0,0,4,11,15,0.0722079873085022,0,0.0722079873085022,0.49099999666214,0.0509864985942841,0.949466645717621,1.48239994049072,1.48239994049072,NA,0,1,0.0765473023056984,-0.000496197578447724,1,0,0.6,92.55555556,NA,NA,0.4,85.16666667,NA,0.367234021425247,NA,0.4038967192173,4.08037801583608,NA,6.73161198695501,0.33333333,0.44444444,0.4,0.5,0.75,0.66666667,0.6,0.66666667,0.13333333,0,1,0,0,1,0,1,0,1,0,0,1,0,-1.71825323403159,80,36.05228,80,NA,NA,NA,53.6811,56.34105,59.65801,74.55297,42.1301,80,-1.39997,1.97714,100.7,159.98,140.84,NA,NA,NA,86.74,99.04,91.64,95.116,135.604,121.16,0.6,0.4,NA,92.5666639539931,85.2000020345052,NA,-8.28923543294271,-9.02995109558105,NA,8.83694373236762,-0.247554937998454,NA,0.371640369296074,0.408206589519978,NA,4.12933743662304,6.80344315866629,NA,0.28571429,0.5,0.4,0.5,0.75,0.66666667,0.53333333,18.33333333,0.6,0.4,NA,93.1515774197049,85.7560221354167,NA,-7.74691602918837,-8.73431650797526,NA,7.75881110297309,-1.43455616633097,NA,0.371640369296074,0.408206589519978,NA,4.12933743662304,6.80344315866629,NA,0.28571429,0.5,0.4,0.5,0.75,0.66666667,0.53333333,1,95.4018859863281,51.1415634155273,0,0,95.4019,1,1,"2024-09-18",0
"Kirby Yates",9073,"2024-09-17","TOR",13,2024,"TEX","H",37,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0.4,-0.4,15.5964090840149,0,0,2,0,1,9.16647977828979,-9.16647977828979,13.7025049969554,0,222.705731503644,339.039552639233,0,0,0,1,0,0,0,0,12,15,27,0.00590799562633038,-0.00635605119168758,0.012264046818018,0.49099999666214,0.0509864985942841,0.111759997904301,0.155199989676476,0.155199989676476,NA,0,1,-0.0386601649224758,0.0915234052331042,0,0,0.66666667,93.61111111,NA,NA,0.33333333,86.22222222,NA,-0.115864425897598,NA,0.237481936812401,-0.643691254986657,NA,2.63868818680445,0.22222222,0.77777778,0.40740741,1,0.85714286,0.90909091,0.33333333,0.8,0.03703704,1,1,1,2,1,0,3,0.33333333,0.33333333,0.33333333,0.66666667,0.33333333,0,7.49013813031202,20,42.0119,20,NA,NA,NA,22.72273,57.51508,42.25311,20,44.70236,20,3.26546,8.97528,95.96,35.64,25.3,NA,NA,NA,104.18,42.54,44.3,98.7,37.94,31.6333333333333,0.66666667,0.33333333,NA,93.6444430881076,86.0777791341146,NA,-8.35232289632162,-7.68208567301432,NA,8.66213904486762,-0.380955298741659,NA,-0.123947735875845,0.238250572234392,NA,-0.688598532643583,2.64722858038213,NA,0.2,0.66666667,0.40740741,1,0.875,0.90909091,0.44444444,22.40909091,0.66666667,0.33333333,NA,94.0967407226562,86.5089314778646,NA,-7.70963711208767,-7.6027840508355,NA,7.53579542371962,-1.64187208811442,NA,-0.123947735875845,0.238250572234392,NA,-0.688598532643583,2.64722858038213,NA,0.2,0.66666667,0.40740741,1,0.875,0.90909091,0.44444444,3,72.5303446451823,47.9846394856771,0,0,84.4868,0,0,"2024-09-17",0
"Kirby Yates",9073,"2024-09-12","@SEA",13,2024,"TEX","A",37,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,2,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.2331585851709,-22.5814263197472,2,0,1,0,0,0,0,0,6,14,20,0.175643995404243,-0.0470900014042854,0.222734004259109,0.430000007152557,0.048835888504982,2.62744998931885,3.26320004463196,3.26320004463196,NA,0,1,0.0456861108541489,0.0211634947019128,1,0,0.45,93.55555556,NA,NA,0.55,86.45454545,NA,0.794607281684875,NA,-0.513849794864655,8.82896979649862,NA,-4.67136177149686,0.125,0.75,0.5,1,0.77777778,0.8,0.6,0.75,0.1,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,-0.934856819821311,76.10639,51.62983,80,NA,NA,NA,55.27634,55.17097,59.6873,64.91091,55.92108,70.68893,-0.80095,2.87567,114.38,105.98,102,NA,NA,NA,97.42,117.2,109.22,105.052,112.151,105.971,0.45,0.55,NA,93.4666680230035,86.3545476740057,NA,-8.37377675374349,-8.29578052867543,NA,9.0766610039605,-0.0801485343412919,NA,0.804732576012611,-0.522763639688492,NA,8.94147306680679,-4.75239672444083,NA,0.14285714,0.69230769,0.5,1,0.77777778,0.8,0.65,19.06666667,0.45,0.55,NA,93.6480577256944,86.537519975142,NA,-7.63109758165148,-7.62361353093928,NA,7.99470011393229,-1.64127193797718,NA,0.804732576012611,-0.522763639688492,NA,8.94147306680679,-4.75239672444083,NA,0.14285714,0.69230769,0.5,1,0.77777778,0.8,0.65,2,73.8906173706055,-1.68518817424774,0,0,85.3854,0,0,"2024-09-12",0
"Kirby Yates",9073,"2024-09-08","LAA",13,2024,"TEX","H",37,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1,2,0,0,0,0,0,0,0.25,-0.25,10.3741040840149,0,0,1,0,1,6.1664797782898,-6.1664797782898,9.19049659073353,0,149.224064476999,226.79174951669,0.5,0,0.333333333,0.666666666,0,0,0,0,6,10,16,0.0322159938514233,-0.00797197129577398,0.0401879660785198,0.49099999666214,0.0509864985942841,0.412400007247925,0.737200021743774,0.737200021743774,NA,0,1,0.0225871261209249,0.0555311893136715,0,0,0.75,93.33333333,NA,NA,0.25,85.25,NA,0.108903929591179,NA,0.288901686668396,0.907532746593157,NA,7.2225421667099,0.41666667,0.5,0.4375,0.6,0.5,0.57142857,0.25,1,0.1875,0,2,1,0,3,0,3,0,0.66666667,0.33333333,0,1,0,4.42582100205698,30.89615,43.11451,39.43507,NA,NA,NA,43.45158,43.00321,20,26.6568,37.7357,21.34058,1.57564,6.44055,93.7,61.18,43.88,NA,NA,NA,122.92,82.44,99.56,101.005,66.495,57.8,0.75,0.25,NA,93.2666625976562,85.3499984741211,NA,-6.48458671569824,-4.55132865905762,NA,8.53769556681315,-1.09014415740967,NA,0.105856336653233,0.292416993528605,NA,0.882136138776938,7.31042483821511,NA,0.3,0.66666667,0.4375,0.66666667,0.5,0.57142857,0.375,16.75,0.75,0.25,NA,93.7101338704427,85.7765731811523,NA,-5.93863677978516,-4.14771747589111,NA,7.27594312032064,-2.51447248458862,NA,0.105856336653233,0.292416993528605,NA,0.882136138776938,7.31042483821511,NA,0.3,0.66666667,0.4375,0.66666667,0.5,0.57142857,0.375,3,82.8016560872396,27.6574300130208,0,0,91.8921,0,0,"2024-09-08",0
"Kirby Yates",9073,"2024-09-07","LAA",13,2024,"TEX","H",37,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,26.7546194325921,64.7888072114456,1,0,0.5,0.5,0,0,0,0,5,7,12,0.0722079873085022,0,0.0722079873085022,0.49099999666214,0.0509864985942841,0.949466645717621,1.48239994049072,1.48239994049072,NA,0,1,0.0765473023056984,-0.000496197578447724,1,0,0.66666667,94,NA,NA,0.33333333,86.5,NA,0.742817461490631,NA,-0.0145963951945305,9.28521826863289,NA,-0.364909879863262,0.16666667,0.83333333,0.5,1,0.8,0.83333333,0.5,1,0.08333333,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,-0.371590575804373,57.00919,39.46827,71.15757,NA,NA,NA,20,53.51888,20.30113,39.54278,40.8272,50.55604,0.77508,5.23971,96.38,104.54,93.6,NA,NA,NA,94.68,94.92,82.84,95.8133333333333,101.333333333333,90.0133333333333,0.66666667,0.33333333,NA,93.8249969482422,86.2750015258789,NA,-9.00713062286377,-9.39299392700195,NA,8.34311485290527,1.02491295337677,NA,0.751878160983324,-0.0151544325053692,NA,9.39847701229155,-0.37886081263423,NA,0,0.85714286,0.5,NA,0.83333333,0.83333333,0.58333333,20.44444444,0.66666667,0.33333333,NA,94.1519622802734,86.58349609375,NA,-8.23338222503662,-8.81000518798828,NA,7.14550399780273,-0.505681157112122,NA,0.751878160983324,-0.0151544325053692,NA,9.39847701229155,-0.37886081263423,NA,0,0.85714286,0.5,NA,0.83333333,0.83333333,0.58333333,2,86.4881286621094,15.0102405548096,0,0,94.1831,0,0,"2024-09-07",0
"Kirby Yates",9073,"2024-09-05","LAA",13,2024,"TEX","H",37,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-71.2209366029338,-72.3365655024484,0,0,0,0,0,0,0,0,3,10,13,0.0722079873085022,0,0.0722079873085022,0.49099999666214,0.0509864985942841,0.949466645717621,1.48239994049072,1.48239994049072,NA,0,1,0.0765473023056984,-0.000496197578447724,1,0,0.5,93.5,NA,NA,0.5,86,0.07692308,0.553325176239014,NA,0.266312569379807,9.22208627065023,NA,4.43854282299677,0.66666667,0.66666667,0.66666667,0.25,0.75,0.5,0.5,1,0.30769231,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.81352220843792,80,42.49112,80,NA,NA,NA,80,61.97009,67.64988,80,54.02049,80,-2.30967,0.61259,98.3,127.48,116.38,NA,NA,NA,120.7,150.54,166.04,109.5,139.01,141.21,0.5,0.5,NA,93.4000040690104,86,NA,-8.53388849894206,-7.6684315999349,NA,9.14262008666992,-0.934321562449137,NA,0.559486068785191,0.269219551235437,NA,9.32476781308651,4.48699252059062,NA,0.66666667,0.66666667,0.66666667,0.25,0.75,0.5,0.5,20.11111111,0.5,0.5,NA,93.7590637207031,86.3628845214844,NA,-7.57506306966146,-6.76582336425781,NA,8.20474815368652,-2.18664169311523,NA,0.559486068785191,0.286250922828913,NA,9.32476781308651,4.77084871381521,NA,0.66666667,0.66666667,0.66666667,0.25,0.75,0.5,0.5,0,NA,NA,0,NA,NA,0,NA,"2024-09-05",0
"Kirby Yates",9073,"2024-09-04","NYY",13,2024,"TEX","H",37,0,0,0,1,0,0,0,0,1,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,75.742397450355,189.774252798055,0,0,0,1,0,0,0,0,2,4,6,0.0107759777456522,-0.00446802610531449,0.015244004316628,0.492000013589859,0.051090344786644,0.434400022029877,0.201800003647804,0.403600007295609,NA,0,1,0.0216982793062925,0.0031082980398547,0,0,0.5,93,NA,NA,0.5,86,NA,0.194109916687012,NA,0.0557133369147778,6.47033055623372,NA,1.85711123049259,0.33333333,0.66666667,0.5,1,1,1,0.5,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0.802132649567893,75.33571,31.13084,80,NA,NA,NA,68.35686,49.25442,79.30316,74.34868,38.43821,80,-1.38728,1.99617,116.66,116.38,78.88,NA,NA,NA,102.28,126.72,121.96,109.47,121.55,100.42,0.5,0.5,NA,92.8666687011719,85.8666687011719,NA,-10.2996546427409,-7.40782229105632,NA,8.89857610066732,-0.155919929345449,NA,0.196704462170601,0.056060004979372,NA,6.5568154056867,1.86866683264573,NA,0.25,1,0.5,1,1,1,0.33333333,21.5,0.5,0.5,NA,93.2835998535156,86.2691650390625,NA,-9.44257609049479,-6.53701655069987,NA,7.75227991739909,-1.52110433578491,NA,0.196704462170601,0.056060004979372,NA,6.5568154056867,1.86866683264573,NA,0.25,1,0.5,1,1,1,0.33333333,1,103.92106628418,20.1825771331787,1,1,103.921,1,1,"2024-09-04",0
