"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","XX%","wFB","wSL","wCT","wFB/C","wSL/C","wCT/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFC%","pfxSI%","pfxSL%","pfxCU%","pfxCH%","pfxvFC","pfxvSI","pfxvSL","pfxvCU","pfxvCH","pfxFC-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFC","pfxwSI","pfxwSL","pfxwCU","pfxwCH","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFC%","piSI%","piSL%","pivFC","pivSI","pivSL","piFC-X","piSI-X","piSL-X","piFC-Z","piSI-Z","piSL-Z","piwFC","piwSI","piwSL","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Zach Pop",20185,"2024-08-25","LAA",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.5883735991869,-22.5814263197472,1,0,1,0,0,0,0,0,5,10,15,0.00227200496010482,0,0.00227200496010482,0.479000002145767,0.0506075024604797,0.0308000016957521,0.066200003027916,0.066200003027916,NA,0,1,0.0471999421715736,0.0265664485756766,0,0,0.73333333,97.18181818,0.26666667,86,NA,NA,NA,0.771702826023102,-0.0383101105690002,NA,7.01548023657365,-0.957752764225006,NA,0,0.55555556,0.33333333,NA,1,1,0.6,0.33333333,0,1,0,0,0,0,1,1,1,0,0,0,0,1,-1.5823493799086,NA,NA,NA,NA,NA,NA,80,77.28325,66.15992,21.84672,51.4673,20,NA,NA,NA,79.22024,68.87031,59.76831,-1.68993,1.5422,156.46,137.36,186.76,121.26,72.12,79.48,NA,NA,NA,147.073333333333,119.962666666667,158.152,NA,0.73333333,0.26666667,NA,NA,NA,97.1090864701705,86.2249984741211,NA,NA,NA,-10.064885226163,2.87211537361145,NA,NA,NA,1.18358239260587,-1.10549211502075,NA,NA,NA,0.781222198158503,-0.0394000187516212,NA,NA,NA,7.10201998325911,-0.985000468790531,NA,NA,0.16666667,0.44444444,0.33333333,1,1,1,0.6,20.25,NA,0.73333333,0.26666667,NA,97.2968639026989,86.3493728637695,NA,-9.54723358154297,3.72067499160767,NA,0.0983329036019065,-2.23818516731262,NA,0.781222198158503,-0.0394000187516212,NA,7.10201998325911,-0.985000468790531,0.16666667,0.44444444,0.33333333,1,1,1,0.6,1,95.1820831298828,-20.7847061157227,0,0,95.1821,1,1,"2024-08-25",0
"Zach Pop",20185,"2024-08-21","CIN",14,2024,"TOR","H",27,0,0,4.5,1,0,0,0,0,0,0,0,2,7,1,1,1,1,0,0,0,0,0,3,13.5,0,4.5,3,0,0,1,3,0,0,0,0,0,0.42857143,0,0.42857143,1.49101480145846,4.5,0.142857142857143,0.5,0,1,6.6664797782898,-2.1664797782898,2.4344923876226,113.15565912468,164.050801074354,58.7187847943408,0.333333333,0,0.25,0.75,0,0.333333333,0,0,10,20,30,-0.00285600125789642,-0.016950000077486,0.0140939988195896,-0.0420000404119492,-0.00443740002810955,0.0966857150197029,0.156700000166893,0.190999999642372,0.0199999995529652,1,1,0.0178039185702801,-0.0473429384483915,0,0,0.8,96.41666667,0.06666667,85,0.13333333,93.25,NA,0.190658420324326,-0.0717987865209579,-0.018596462905407,0.79441008468469,-3.5899393260479,-0.464911572635174,0.47368421,0.72727273,0.56666667,0.33333333,0.75,0.52941176,0.36666667,0.71428571,0.26666667,2,1,1,1,2,1,4,0.5,0.25,0.25,0.25,0.5,0.25,5.17084960638022,NA,NA,NA,NA,NA,NA,64.29177,66.98884,43.4178,20,52.06708,20,35.30825,49.21531,44.36617,59.94167,60.50727,38.70051,-0.49223,3.33875,123.88,105.44,124.56,126.38,28.86,44.46,94.62,27.54,21.58,120.145333333333,89.948,105.489333333333,0.13333333,0.8,0.06666667,NA,NA,93.0250015258789,96.4124959309896,85.1499938964844,NA,NA,-1.41615009307861,-11.4208679199219,1.28384745121002,NA,NA,5.70042276382446,3.34108734130859,-1.51287746429443,NA,NA,-0.0194028355181217,0.208788864314556,-0.0731270276010036,NA,NA,-0.485070887953043,0.86995360131065,-3.65635138005018,NA,NA,0.47368421,0.72727273,0.56666667,0.33333333,0.75,0.52941176,0.36666667,18.30434783,0.13333333,0.8,0.06666667,93.2871551513672,96.6958923339844,85.4275054931641,-0.392120242118835,-10.8272705078125,2.70607995986938,4.32888984680176,1.7296724319458,-3.37164998054504,-0.0194028355181217,0.208788864314556,-0.0731270276010036,-0.485070887953043,0.86995360131065,-3.65635138005018,0.47368421,0.72727273,0.56666667,0.33333333,0.75,0.52941176,0.36666667,4,88.5420303344727,23.907678604126,1,0.25,101.45,1,0.25,"2024-08-21",0
"Zach Pop",20185,"2024-08-20","CIN",14,2024,"TOR","H",27,0,0,9,1,0,0,0,0,0,0,0,1,6,3,1,1,0,0,0,0,0,0,0,0,0,27,0,0.333333333,0,3,0,3,0,1,0,0,0,0,0,3.65572908401489,0,0.5,3,0.5,0.66666667,3.1664797782898,5.8335202217102,3.1664797782898,226.31131824936,76.9525195600348,76.9288520456552,3,0.5,0.5,0,0,0,0,0,6,13,19,0.000785996788181365,-0.00786800310015678,0.00865399930626154,-0.521000027656555,-0.0550449006259441,0.089066669344902,0.0262000001966953,0.0262000001966953,0.0299999993294477,1,1,-0.0778885930776596,0.0867134070508606,0,0,0.63157895,96.08333333,0.15789474,85,0.21052632,94.75,NA,-0.310620188713074,-0.494458198547363,0.324695020914078,-2.58850157260895,-16.4819399515788,8.11737552285194,0.25,1,0.52631579,0.66666667,0.71428571,0.7,0.36842105,0.5,0.15789474,4,2,0,0,2,4,6,0.66666667,0.33333333,0,0,0.33333333,0.66666667,9.85855934545424,NA,NA,NA,NA,NA,NA,72.76549,54.30036,69.68892,79.79498,49.71988,80,60.74964,44.56424,61.77249,79.66653,50.52452,80,-1.71766,1.5006,121.92,115.84,131.1,108.02,135.14,137.82,101.18,140.38,118.94,115.358947368421,124.053684210526,129.601052631579,0.21052632,0.63157895,0.15789474,NA,NA,94.5999984741211,95.9916687011719,85.1666666666667,NA,NA,-1.42786276340485,-9.73626645406087,3.5456485748291,NA,NA,4.1253776550293,2.22426684697469,-0.807181755701701,NA,NA,0.32852590456605,-0.31741901487112,-0.501907240599394,NA,NA,8.21314761415124,-2.64515845725934,-16.7302413533131,NA,NA,0.25,0.72727273,0.52631579,0.5,0.75,0.7,0.57894737,19.76923077,0.21052632,0.63157895,0.15789474,94.8309020996094,96.2286987304688,85.3865356445312,-0.561513841152191,-9.17213503519694,4.41984685262044,3.08953261375427,0.799796024958293,-2.26753568649292,0.32852590456605,-0.31741901487112,-0.501907240599394,8.21314761415124,-2.64515845725934,-16.7302413533131,0.33333333,0.7,0.52631579,0.66666667,0.71428571,0.7,0.52631579,6,89.7374064127604,-0.408647775650024,0,0,104.765,3,0.5,"2024-08-20",0
"Zach Pop",20185,"2024-08-17","@CHC",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.1820729804239,102.403901559937,0,0,0,1,0,0,1,9,2,9,11,0.0153640154749155,0,0.0153640154749155,0.468999981880188,0.0502679497003555,0.207999989390373,0.277599990367889,0.277599990367889,0.372000008821487,1,1,0.0739286243915558,-6.3161609822629e-05,0,0,0.72727273,95.75,0.27272727,85.33333333,NA,NA,NA,0.390120387077332,0.364521026611328,NA,4.87650483846664,12.1507008870443,NA,0.5,0.6,0.54545455,1,1,1,0.45454545,0.66666667,0,1,0,1,1,1,0,2,0.5,0,0.5,0.5,0.5,0,-0.511560005096225,NA,NA,NA,NA,NA,NA,73.95446,55.57247,66.95811,20,48.16728,20,NA,NA,NA,61.66305,51.79877,57.50397,-0.59917,3.17834,111.72,120.78,126.7,116.28,23.98,25.1,NA,NA,NA,112.963636363636,94.38,98.9909090909091,NA,0.72727273,0.27272727,NA,NA,NA,95.8125,84.9333292643229,NA,NA,NA,-8.99785423278809,2.14968045552572,NA,NA,NA,2.11018967628479,-1.65068387985229,NA,NA,NA,0.394561622291803,0.368830282241106,NA,NA,NA,4.93202027864754,12.2943427413702,NA,NA,0.6,0.5,0.54545455,1,1,1,0.54545455,19.25,NA,0.72727273,0.27272727,NA,95.8609085083008,84.9388020833333,NA,-8.75370025634766,2.92181650797526,NA,1.18607819080353,-2.71399466196696,NA,0.394561622291803,0.368830282241106,NA,4.93202027864754,12.2943427413702,0.6,0.5,0.54545455,1,1,1,0.54545455,2,69.8245697021484,41.024227142334,0,0,77.9422,0,0,"2024-08-17",0
"Zach Pop",20185,"2024-08-12","@LAA",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,1,0,0.2,3,0,0,0,0,1,0,0,0,0,0,0,13.500014081612,0,0,0,0,2,0,0,0,0,0,0,0,0.33333333,-0.33333333,9.01695130162333,0,0,1.50000156462356,0,1,7.66648447216047,-7.66648447216047,7.66648447216047,0,188.936141172179,188.878031978827,2,0,1,0,0,0,0,0,5,5,10,0.0302580017596483,-0.0135960001498461,0.0438540019094944,0.276000022888184,0.0280060898512602,0.680733323097229,1.06400001049042,1.06400001049042,0.749800026416779,1,1,0.00781033094972372,0.0366387957978537,0,0,0.7,96,0.3,85.66666667,NA,NA,NA,0.0877624005079269,0.022481944411993,NA,1.25374857868467,0.749398147066434,NA,0.28571429,0.66666667,0.4,0.5,1,0.75,0.3,0.33333333,0.1,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,6.67580605878298,NA,NA,NA,NA,NA,NA,48.37796,69.20198,31.63751,68.56811,50.58859,73.16374,NA,NA,NA,59.21562,62.46299,44.75646,-0.44712,3.40641,123.9,64.06,101.72,115.74,108.96,118.36,NA,NA,NA,121.452,77.53,106.712,NA,0.7,0.3,NA,NA,NA,96.0714285714286,85.4666646321615,NA,NA,NA,-9.7486081804548,3.12381553649902,NA,NA,NA,2.08587115151542,-2.4146835009257,NA,NA,NA,0.0853051021695137,0.0221789814531803,NA,NA,NA,1.21864431670734,0.739299381772677,NA,NA,0.25,0.5,0.4,0,1,0.75,0.6,20.28571429,NA,0.7,0.3,NA,96.0611833844866,85.4232381184896,NA,-9.52938624790737,3.80303319295247,NA,0.743041447230748,-3.82290649414062,NA,0.0853051021695137,0.0221789814531803,NA,1.21864431670734,0.739299381772677,0.25,0.5,0.4,0,1,0.75,0.6,2,95.2899780273438,5.37386751174927,0,0,95.6236,1,0.5,"2024-08-12",0
"Zach Pop",20185,"2024-08-10","OAK",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.9525195600348,76.9288520456552,1,0,1,0,0,0,0,0,1,1,2,0.0590360015630722,0,0.0590360015630722,0.879999995231628,0.0929741114377975,1.2882000207901,0.64410001039505,1.2882000207901,NA,0,1,0.0458282865583897,1.44836201365628e-09,0,0,1,96,NA,NA,NA,NA,NA,0.784760475158691,NA,NA,39.2380237579346,NA,NA,0,1,0.5,NA,1,1,0.5,NA,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1.36348034327887,NA,NA,NA,NA,NA,NA,71.32099,44.14494,74.14691,NA,NA,NA,NA,NA,NA,80,38.48427,80,-1.79748,1.38087,85.66,124.34,119.66,NA,NA,NA,NA,NA,NA,85.66,124.34,119.66,NA,1,NA,NA,NA,NA,95.6500015258789,NA,NA,NA,NA,-9.74962615966797,NA,NA,NA,NA,2.77451705932617,NA,NA,NA,NA,0.798711437731981,NA,NA,NA,NA,39.9355718865991,NA,NA,NA,NA,0.5,0.5,NA,1,1,1,18,NA,1,NA,NA,95.7116012573242,NA,NA,-9.57028579711914,NA,NA,1.57814598083496,NA,NA,0.798711437731981,NA,NA,39.9355718865991,NA,NA,0.5,0.5,NA,1,1,1,1,102.198371887207,-2.3248929977417,0,0,102.198,1,1,"2024-08-10",0
"Zach Pop",20185,"2024-08-08","BAL",14,2024,"TOR","H",27,0,0,27,1,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,27,0,0.5,0,2,1,0,0,1,0,0,0,0,0,NA,0,1,3,1,0,3.1664797782898,23.8335202217102,4.67848818451166,678.933954748081,76.9525195600348,114.543946394147,2,0,0.666666666,0.333333333,0,0,0,0,7,8,15,-0.0634280070662498,-0.0634280070662498,0,-1.82300007343292,-0.192604333162308,0.408933341503143,0.148599997162819,0.148599997162819,1.69480001926422,1,1,-0.149305462837219,-0.00580051808647686,0,1,0.8,96.41666667,0.2,85,NA,NA,NA,-1.36957788467407,-0.022280789911747,NA,-11.4131490389506,-0.742692997058233,NA,0.27272727,0.5,0.33333333,1,1,1,0.26666667,NA,0,2,0,1,1,0,2,3,0.66666667,0,0.33333333,0.33333333,0,0.66666667,1.16400979969194,NA,NA,NA,NA,NA,NA,20,47.24287,20,20,46.88241,20,NA,NA,NA,20,44.29475,20,2.97627,8.5415,105.64,64.44,74.56,113.1,72.12,74.4,NA,NA,NA,107.132,65.976,74.528,NA,0.8,0.2,NA,NA,NA,96.4416707356771,84.9000040690104,NA,NA,NA,-9.1378714243571,4.27540842692057,NA,NA,NA,2.31101497014364,-2.469864209493,NA,NA,NA,-1.3906726911664,-0.0229568891227245,NA,NA,NA,-11.5889390930533,-0.765229637424151,NA,NA,0.3,0.4,0.33333333,1,1,1,0.33333333,19,NA,0.8,0.2,NA,96.479746500651,84.8756306966146,NA,-9.01516850789388,4.41889667510986,NA,1.08583950996399,-3.49884668986003,NA,-1.3906726911664,-0.0229568891227245,NA,-11.5889390930533,-0.765229637424151,0.3,0.4,0.33333333,1,1,1,0.33333333,3,89.4034627278646,-11.7722434997559,1,0.33333333,100.131,2,0.66666667,"2024-08-08",0
"Zach Pop",20185,"2024-08-04","@NYY",14,2024,"TOR","A",27,0,0,54.0000563264481,1,0,0,0,0,0,0,0,0.1,3,2,2,2,0,0,0,0,0,0,1,27.000028163224,0,54.0000563264481,1,0,0,0,0,2,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0.666666666666667,6.00000625849423,1,0,-2.83352648020443,56.8335828066525,-2.83352648020443,1357.86932586424,-72.358975922824,-72.3367211985741,0,1,0,0,0,0,0,0,2,6,8,-0.0464119985699654,-0.152247995138168,0.105836004018784,-0.221999943256378,-0.0230529569089413,2.64413332939148,2.31319999694824,4.1923999786377,3.25239992141724,1,1,-0.0571888498961926,0.0396360290705322,0,0,1,96.375,NA,NA,NA,NA,NA,-0.661593198776245,NA,NA,-8.26991498470306,NA,NA,0.66666667,1,0.75,0.5,1,0.66666667,0.25,0.66666667,0.25,0,1,1,0,0,2,2,0,0.5,0.5,0,0,1,10.5963320539393,NA,NA,NA,NA,NA,NA,53.50379,61.80275,48.2365,NA,NA,NA,NA,NA,NA,58.99264,56.31766,53.81254,-0.43327,3.42719,121.22,94.52,111.78,NA,NA,NA,NA,NA,NA,121.22,94.52,111.78,NA,1,NA,NA,NA,NA,96.1875,NA,NA,NA,NA,-9.82285976409912,NA,NA,NA,NA,2.19067120552063,NA,NA,NA,NA,-0.673200152814388,NA,NA,NA,NA,-8.41500191017985,NA,NA,NA,0.5,1,0.75,0,1,0.66666667,0.5,22.6,NA,1,NA,NA,95.9153366088867,NA,NA,-9.78965377807617,NA,NA,1.25951361656189,NA,NA,-0.673200152814388,NA,NA,-8.41500191017985,NA,0.5,1,0.75,0,1,0.66666667,0.5,2,102.146377563477,10.9195985794067,0,0,104.777,2,1,"2024-08-04",0
"Zach Pop",20185,"2024-08-02","@NYY",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.1820729804239,27.173712862954,1,0.5,0.5,0,0,0,0,0,3,7,10,0.0498680025339127,0,0.0498680025339127,0.49099999666214,0.0509864985942841,0.65719997882843,1.0324000120163,1.0324000120163,0.892400026321411,1,1,0.0762079879641533,-0.000328492923981821,0,0,0.7,96.42857143,0.2,87.5,0.1,92,NA,0.500824153423309,0.170102804899216,0.0572940893471241,7.15463076319013,8.50514024496078,5.72940893471241,0.33333333,0.75,0.5,1,0.66666667,0.8,0.4,0.33333333,0.1,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,3.80371073084586,NA,NA,NA,NA,NA,NA,40.2219,51.27783,29.23533,41.24362,51.86031,46.03949,80,61.97679,80,51.73256,50.61925,44.69996,0.01777,4.10375,102.74,115.2,121.36,126.88,65.88,71.42,100,163.7,167.4,107.294,110.186,115.976,0.1,0.7,0.2,NA,NA,92.3000030517578,96.2285679408482,87.5,NA,NA,1.16065537929535,-9.80189296177455,1.92633318901062,NA,NA,3.61141586303711,3.04419871738979,-1.46141648292542,NA,NA,0.057969942688942,0.549080081284046,0.171885255724192,NA,NA,5.7969942688942,7.84400116120066,8.59426278620958,NA,NA,0.33333333,0.75,0.5,1,0.66666667,0.8,0.4,18.85714286,0.1,0.7,0.2,92.1460037231445,96.1441824776786,87.3908004760742,1.79649996757507,-9.70630972726005,2.39942502975464,2.52957010269165,1.85301399230957,-2.65714240074158,0.057969942688942,0.549080081284046,0.171885255724192,5.7969942688942,7.84400116120066,8.59426278620958,0.33333333,0.75,0.5,1,0.66666667,0.8,0.4,2,88.7421569824219,-5.63646602630615,0,0,93.9195,0,0,"2024-08-02",0
"Zach Pop",20185,"2024-07-31","@BAL",14,2024,"TOR","A",27,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,0,0,0,0,0,0,0,0,0,18,0,0,0,4,0,1,0,0,0,0,0,0,0,1.04752908401489,0,0.4,2,0.4,0.5,3.1664797782898,5.8335202217102,3.1664797782898,226.31131824936,76.9525195600348,76.9288520456552,4,0.2,0.8,0,0,0,0,0,9,13,22,-0.00527999410405755,-0.00786001700907946,0.00258002290502191,-0.532999992370605,-0.0573118254542351,0.0480000004172325,0.0439999997615814,0.0439999997615814,0.00399999972432852,1,1,-0.0583677180111408,-0.051632158200568,0,0,0.45454545,95.6,0.27272727,88.5,0.27272727,93,NA,0.880155086517334,-0.941491484642029,-0.230313718318939,8.80155086517334,-15.6915247440338,-3.83856197198232,0.35714286,0.625,0.45454545,0.8,1,0.9,0.36363636,0.8,0.04545455,2,2,1,0,3,2,5,0.4,0.4,0.2,0,0.6,0.4,3.98640413766337,NA,NA,NA,NA,NA,NA,60.54734,46.38777,55.98068,80,53.99128,80,20,44.0917,24.63756,62.22548,49.33105,58.32335,-0.63411,3.12593,100.06,119.78,127.7,107.58,135.98,147.88,91.54,71.54,66.22,99.7872727272727,111.041818181818,116.436363636364,0.27272727,0.45454545,0.27272727,NA,NA,92.8666687011719,95.6599975585937,88.5166625976562,NA,NA,-1.40751934051514,-9.93265609741211,1.06226746241252,NA,NA,4.65440877278646,3.36476135253906,0.735668579737345,NA,NA,-0.235543355345726,0.893597818911076,-0.956255167722702,NA,NA,-3.92572258909543,8.93597818911076,-15.9375861287117,NA,NA,0.33333333,0.6,0.45454545,0.75,1,0.9,0.45454545,20.70588235,0.27272727,0.45454545,0.27272727,92.67626953125,95.4811828613281,88.3201700846354,-0.839373668034871,-9.85824890136719,1.53779379526774,3.76639493306478,2.37807235717773,-0.332002480824788,-0.235543355345726,0.893597818911076,-0.956255167722702,-3.92572258909543,8.93597818911076,-15.9375861287117,0.33333333,0.6,0.45454545,0.75,1,0.9,0.45454545,5,94.6786743164062,-3.27834091186523,0,0,109.373,4,0.8,"2024-07-31",0
"Zach Pop",20185,"2024-07-30","@BAL",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,0,0,9,9,0,0,0,2,1,1,0,0,0,0,0,0.2,-0.2,8.30064908401489,0,0.25,2,0.25,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,151.608189429451,189.176655168198,2,0.25,0.5,0.25,0,0,0,0,9,10,19,0.00243999948725104,-0.00269998307339847,0.00513998232781887,0.467000007629395,0.0502150543034077,0.0603333339095116,0.0439999997615814,0.0439999997615814,NA,0,1,0.0154922008514404,0.0249497792140168,0,0,0.57894737,95.63636364,0.05263158,90,0.36842105,94,NA,-0.0183113515377045,-0.04739710688591,0.0411768555641174,-0.16646683216095,-4.739710688591,0.588240793773106,0.09090909,0.75,0.36842105,1,0.83333333,0.85714286,0.42105263,0.4,0.05263158,2,2,0,0,3,1,4,0.5,0.5,0,0,0.75,0.25,7.62937254279857,NA,NA,NA,NA,NA,NA,42.9306,48.05547,39.89669,20,45.3331,20,58.71411,45.77651,55.033,45.69772,46.16742,40.55362,0.3927,4.66614,93.5,78.42,81.86,88.92,4.76000000000001,2.38,96.98,117.26,102.88,94.541052631579,88.8526315789474,85.4210526315789,0.36842105,0.57894737,0.05263158,NA,NA,93.8428606305804,95.6999955610795,90.0999984741211,NA,NA,-0.784487519945417,-9.19293490323153,1.19795060157776,NA,NA,4.68056815011161,2.5473105690696,2.23807525634766,NA,NA,0.0402333065867424,-0.0226361528038979,-0.0483221560716629,NA,NA,0.574761522667749,-0.205783207308162,-4.83221560716629,NA,NA,0.11111111,0.6,0.36842105,1,0.83333333,0.85714286,0.52631579,18.35714286,0.42105263,0.57894737,NA,93.2409210205078,95.5853049538352,NA,-0.105317480862141,-9.06571474942294,NA,3.64934253692627,1.52815628051758,NA,-0.0080888494849205,-0.0226361528038979,NA,-0.101110618561506,-0.205783207308162,NA,0,0.63636364,0.36842105,NA,0.85714286,0.85714286,0.57894737,4,89.9055023193359,7.29022598266602,0,0,100.813,1,0.25,"2024-07-30",0
"Zach Pop",20185,"2024-07-28","TEX",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,1,0,0,1.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3.65572908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.30048635332443,0,76.9525195600348,105.140179533128,3,0,0.75,0.25,0,0,0,0,6,10,16,0.039934016764164,0,0.039934016764164,1.05599999427795,0.111568942666054,0.345750004053116,0.504333317279816,0.863399982452393,NA,0,1,0.111633203923702,0.00386648167580714,0,0,0.625,95.6,0.3125,85.8,0.0625,93,NA,0.640158116817474,0.0112078823149204,0.234712973237038,6.40158116817474,0.224157646298409,23.4712973237038,0.36363636,1,0.5625,0.75,1,0.88888889,0.3125,0.75,0.0625,1,2,1,0,3,1,4,0.25,0.5,0.25,0,0.75,0.25,1.21300075087656,NA,NA,NA,NA,NA,NA,53.57536,48.32245,42.67431,44.4075,44.26874,43.4274,68.29123,62.705,77.77448,55.78314,47.00638,47.59415,-0.23387,3.72629,111.28,114.06,129.14,101.24,111.28,108.84,101.7,105.16,110.94,107.54375,112.635,121.65875,0.0625,0.625,0.3125,NA,NA,92.5,95.6900024414062,85.9400024414062,NA,NA,-0.230435773730278,-8.29778137207031,3.96684684753418,NA,NA,0.600486636161804,1.5341254234314,-1.55618028640747,NA,NA,0.237643033266068,0.648570381104946,0.0107701197266579,NA,NA,23.7643033266068,6.48570381104946,0.215402394533157,NA,NA,0.28571429,0.77777778,0.5625,0.5,1,0.88888889,0.5625,20.08333333,0.0625,0.625,0.3125,92.4775009155273,95.6489624023438,85.8688232421875,0.412651002407074,-7.89295654296875,4.70124397277832,-0.317741990089417,0.162774527072906,-2.8610179901123,0.237643033266068,0.648570381104946,0.0107701197266579,23.7643033266068,6.48570381104946,0.215402394533157,0.28571429,0.77777778,0.5625,0.5,1,0.88888889,0.5625,4,94.0667724609375,13.3226127624512,0,0,104.796,2,0.5,"2024-07-28",0
