"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","SF%","SFv","wFB","wSL","wCB","wSF","wFB/C","wSL/C","wCB/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_KC","pb_s_KC","pb_c_KC","pb_o_FC","pb_s_FC","pb_c_FC","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_KC","sp_l_KC","sp_p_KC","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxFS%","pfxSL%","pfxKC%","pfxvFA","pfxvFC","pfxvFS","pfxvSL","pfxvKC","pfxFA-X","pfxFC-X","pfxFS-X","pfxSL-X","pfxKC-X","pfxFA-Z","pfxFC-Z","pfxFS-Z","pfxSL-Z","pfxKC-Z","pfxwFA","pfxwFC","pfxwFS","pfxwSL","pfxwKC","pfxwFA/C","pfxwFC/C","pfxwFS/C","pfxwSL/C","pfxwKC/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piFS%","piSI%","piSL%","pivCU","pivFA","pivFS","pivSI","pivSL","piCU-X","piFA-X","piFS-X","piSI-X","piSL-X","piCU-Z","piFA-Z","piFS-Z","piSI-Z","piSL-Z","piwCU","piwFA","piwFS","piwSI","piwSL","piwCU/C","piwFA/C","piwFS/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Carlos Hernandez",22713,"2024-08-30","@HOU",7,2024,"KCR","A",27,0,0,13.500014081612,1,0,0,0,0,0,0,0,0.2,4,2,1,1,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,1,1,2,0,0,0,0,0,0,0,6.03472908401489,0,0.5,3.00000312924711,0.5,0.5,3.1664797782898,10.3335343033222,5.43449475334657,321.006760054206,76.8725122804045,133.351552421855,1,0.5,0.25,0.25,0,0,0,0,3,7,10,-0.0674540027976036,-0.0801980122923851,0.0127440094947815,-0.833999991416931,-0.0883942767977715,0.614000022411346,0.50900000333786,0.50900000333786,0.343199998140335,1,1,-0.103087410330772,-0.00677252506905583,0,1,0.7,97.14285714,0.2,86,0.1,83,NA,NA,-0.88365650177002,-0.0112392641603947,-0.0344077162444592,NA,-12.6236643110003,-0.561963208019733,-3.44077162444592,NA,0.33333333,1,0.6,0.5,1,0.83333333,0.4,0.5,0.1,2,2,0,0,3,1,4,0.5,0.5,0,0,0.75,0.25,9.95634109246206,48.67352,61.84721,36.37491,20,53.52705,20,20,43.55558,20,NA,NA,NA,NA,NA,NA,20,56.04148,20,2.09472,7.21917,95.08,95.18,97.7,117.4,1.24000000000001,3.81999999999999,94.92,-15.86,-6.76000000000001,NA,NA,NA,99.528,65.288,68.478,0.7,NA,NA,0.2,0.1,97.1857125418527,NA,NA,85.5999984741211,83.0999984741211,-5.8536000932966,NA,NA,3.51261401176453,1.50748360157013,10.7080699375698,NA,NA,-0.539382815361023,-2.31730628013611,-0.851944569498301,NA,NA,-0.00480365008115768,-0.0350487045943737,-12.1706367071186,NA,NA,-0.240182504057884,-3.50487045943737,0.33333333,1,0.6,0.5,1,0.83333333,0.4,17.5,0.2,0.7,NA,NA,0.1,84.5899047851562,97.4079415457589,NA,NA,85.6774978637695,2.11347508430481,-5.27702876499721,NA,NA,6.73865985870361,-3.82454013824463,9.39542606898716,NA,NA,-0.231601998209953,-0.0792167223989964,-0.851944569498301,NA,NA,0.039364367723465,-3.96083611994982,-12.1706367071186,NA,NA,3.9364367723465,0.33333333,1,0.6,0.5,1,0.83333333,0.4,4,97.2593841552734,15.6928806304932,0,0,103.632,3,0.75,"2024-08-30",0
"Carlos Hernandez",22713,"2024-08-27","@CLE",7,2024,"KCR","A",27,0,0,3.85714338263694,1,0,0,0,0,0,0,0,2.1,10,2,1,1,0,1,0,0,0,0,2,7.71428676527388,3.85714338263694,7.71428676527388,2,0,0,1,4,2,0,0,0,0,0.2,0.1,0.1,5.02028908401489,0,0.222222222222222,1.28571446087898,0.285714285714286,0.66666667,2.73790829133014,1.1192350913068,5.32992305513018,91.7161339862067,66.2185035979396,130.750062722191,0.25,0.285714285,0.142857142,0.571428571,0,0,0,0,14,30,44,0.0516080223023891,-0.161280006170273,0.212888032197952,0.439999997615814,0.0464135035872459,1.19343996047974,1.29589998722076,1.92439997196198,1.36000001430511,1,1,0.0616177245974541,-0.0183746424053312,0,0,0.54545455,97.58333333,0.18181818,85.875,0.11363636,84,0.15909091,91,0.521857678890228,-0.0931185781955719,0.585537731647491,-0.398343920707703,2.17440699537595,-1.16398222744465,11.7107546329498,-5.69062743868147,0.46153846,0.72222222,0.56818182,0.75,1,0.88,0.40909091,0.6,0.06818182,2,3,2,2,4,1,7,0.28571429,0.42857143,0.28571429,0.28571429,0.57142857,0.14285714,4.04887865348055,66.14666,57.06449,58.76057,31.59998,58.70403,34.28723,47.14433,55.70265,69.4662,20,64.91585,20,44.0447,41.15922,59.07317,51.62767,54.38283,52.76312,0.02429,4.11353,95.4,108.02,111.52,105.44,86.86,89.04,107.42,63.88,66.6,92.94,87.58,75.58,98.2,95.905,96.6104545454545,0.53333333,0.02222222,0.15555556,0.17777778,0.11111111,97.6583353678385,90.5999984741211,90.8857160295759,85.8125,84,-4.77160104115804,0.415108770132065,-6.21305520193917,3.661052942276,1.45835237503052,9.37314987182617,5.63859081268311,6.17276927403041,-0.27837660908699,-2.40227222442627,0.523827858269215,-0.0350487045943737,-0.405673958361149,-0.0962691754102707,0.581865388900042,2.18261607612173,-3.50487045943737,-5.79534226230213,-1.20336469262838,11.6373077780008,0.41666667,0.71428571,0.55555556,0.7,1,0.88,0.46666667,17.74285714,0.2,0.53333333,0.17777778,NA,0.08888889,85.1098361545139,98.0905354817708,91.2395095825195,NA,86.4077224731445,1.76457956102159,-4.62050787607829,-5.24598264694214,NA,6.30109024047852,-2.81099764506022,8.45487785339355,4.87928867340088,NA,-1.44995856285095,1.11883575096726,0.523827858269215,-0.440722662955523,NA,-0.633239537477493,12.4315083440807,2.18261607612173,-5.50903328694403,NA,-15.8309884369373,0.375,0.76190476,0.55555556,0.66666667,1,0.88,0.46666667,7,85.1609409877232,35.0500292096819,1,0.14285714,102.752,1,0.14285714,"2024-08-27",0
"Carlos Hernandez",22713,"2024-08-17","@CIN",7,2024,"KCR","A",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.1538118692049,64.7888072114456,1,0,0.5,0.5,0,0,0,0,4,10,14,9.99999974737875e-05,0,9.99999974737875e-05,0.560999989509583,0.0530496463179588,0,0,0,NA,0,1,0,NA,0,0,0.57142857,98.5,NA,NA,0.21428571,84.66666667,0.21428571,90.66666667,0.389504134654999,NA,0.0586966872215271,0.280020266771317,4.86880168318748,NA,1.95655624071757,9.33400889237722,0.55555556,0.6,0.57142857,0.6,1,0.75,0.35714286,0.33333333,0.14285714,2,0,0,0,2,0,2,1,0,0,0,1,0,-0.387857658594256,32.35792,55.52949,20,NA,NA,NA,80,44.39656,79.85139,NA,NA,NA,80,42.45094,80,56.78893,46.70749,49.86243,-0.29636,3.63255,99.62,101.74,109.64,93.68,83.94,87.44,97.44,141.92,149.12,81.28,172.38,153.82,94.9542857142857,121.345714285714,123.161428571429,0.57142857,NA,0.21428571,0.07142857,0.14285714,98.4749984741211,NA,90.5999959309896,85.5999984741211,83.5999984741211,-5.43508720397949,NA,-7.08742014567057,2.0584180355072,1.9781813621521,9.97611808776855,NA,6.73032315572103,-3.75317716598511,-2.78877186775208,0.39441280439496,NA,0.283221304416656,-0.0350487045943737,0.094138327986002,4.93016005493701,NA,9.44071014722188,-3.50487045943737,4.7069163993001,0.5,0.66666667,0.57142857,0.5,1,0.75,0.42857143,17.54545455,0.21428571,0.57142857,0.21428571,NA,NA,84.2207336425781,98.5137252807617,90.5555013020833,NA,NA,2.35666338602702,-4.89611625671387,-7.08283678690592,NA,NA,-4.59431330362956,8.95720386505127,5.44216664632161,NA,NA,0.0590896233916283,0.39441280439496,0.283221304416656,NA,NA,1.96965411305428,4.93016005493701,9.44071014722188,NA,NA,0.5,0.66666667,0.57142857,0.5,1,0.75,0.42857143,2,73.1230163574219,-0.603192329406738,0,0,79.8276,0,0,"2024-08-17",0
"Carlos Hernandez",22713,"2024-08-16","@CIN",7,2024,"KCR","A",27,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,3,27,0,9,3,0,0,0,1,0,0,0,0,0,0.75,0,0.75,-0.543708415985107,0,0.25,1,1,1,-2.8335202217102,2.8335202217102,-1.32151181548834,0,-72.2835889531944,-34.7214711539568,0,0,0,1,0,0,0,0,6,13,19,0.00387999997474253,-0.00597000028938055,0.00985000003129244,0.560999989509583,0.0530496425926685,0.11150000244379,0.101999998092651,0.101999998092651,NA,0,1,0.0338821858167648,0.000916019472051409,0,0,0.63157895,99.16666667,0.10526316,88,0.15789474,84.33333333,0.10526316,90,0.713623106479645,-0.834430038928986,0.1854268014431,-0.0238054171204567,5.94685922066371,-41.7215019464493,6.18089338143667,-1.19027085602283,0.33333333,0.57142857,0.42105263,0.5,1,0.75,0.36842105,1,0.10526316,0,1,0,0,0,1,1,0,1,0,0,0,1,-2.08894437726366,80,69.03731,80,73.24881,78.38605,61.56506,65.79551,51.58727,69.7824,NA,NA,NA,40.2707,55.66696,28.22402,80,65.87677,80,-2.99797,-0.41986,120,144.34,169.18,136.96,124.62,148.34,121.22,110.7,119.9,98.2,92.42,78.9,119.683157894737,131.487368421053,149.702105263158,0.63157895,NA,0.10526316,0.10526316,0.15789474,99.1916707356771,NA,89.8499984741211,88,84.2000020345052,-5.79102325439453,NA,-7.04648733139038,2.16248512268066,1.76217699050903,10.126921971639,NA,5.35650253295898,0.55263739824295,-3.55273246765137,0.722173906862736,NA,-0.0242429338395596,-0.842976048588753,0.187170401215553,6.0181158905228,NA,-1.21214669197798,-42.1488024294376,6.23901337385178,0.33333333,0.5,0.42105263,0.33333333,1,0.75,0.52631579,20.53333333,0.15789474,0.63157895,0.10526316,NA,0.10526316,84.3383331298828,99.3812052408854,90.0177459716797,NA,88.1824493408203,2.04324340820312,-5.42747243245443,-6.9442195892334,NA,2.92892003059387,-4.86283334096273,8.96380933125814,4.36862993240356,NA,-0.940226495265961,0.187170401215553,0.722173906862736,-0.0242429338395596,NA,-0.842976048588753,6.23901337385178,6.0181158905228,-1.21214669197798,NA,-42.1488024294376,0.14285714,0.58333333,0.42105263,0,0.85714286,0.75,0.63157895,1,97.5238647460938,26.7391834259033,1,1,97.5239,1,1,"2024-08-16",0
"Carlos Hernandez",22713,"2024-08-12","@MIN",7,2024,"KCR","A",27,0,0,4.5,1,0,0,0,0,0,0,0,2,10,2,2,1,0,1,0,0,0,0,2,9,4.5,9,2,0.5,0,2,4,1,0,1,0,0,0.2,0.1,0.1,4.69304908401489,0,0.222222222222222,1.5,0.285714285714286,0.33333333,2.6664797782898,1.8335202217102,5.69049659073353,107.002141739354,64.4428371776046,139.720255946963,0.5,0.142857142,0.285714285,0.571428571,0,0,0,0,9,24,33,-0.0227319486439228,-0.0437439829111099,0.0210120342671871,-1.03199994564056,-0.108176097273827,0.19216001033783,0.245200008153915,0.288800001144409,0.0199999995529652,1,1,-0.0405474118888378,-0.0777495667799216,0,0,0.39393939,98.30769231,0.33333333,86.09090909,0.06060606,83,0.21212121,91.14285714,0.416429162025452,-0.813675701618195,0.096209779381752,-0.361671268939972,3.20330124634963,-7.39705183289268,4.8104889690876,-5.16673241342817,0.4,0.92307692,0.60606061,0.5,0.91666667,0.75,0.39393939,0.8,0.15151515,2,4,1,2,3,2,7,0.28571429,0.57142857,0.14285714,0.28571429,0.42857143,0.28571429,2.5389079479262,78.11586,61.99334,71.60203,26.3207,60.35588,20,66.56073,48.67763,73.10551,NA,NA,NA,40.22879,51.9721,49.72669,52.4955,61.72502,46.16051,-0.02963,4.03265,108.88,122.68,132.84,108.56,55.4,59.78,97.7,115.34,124.28,100.66,120.44,105.98,106.352121212121,99.3333333333333,102.270303030303,0.39393939,NA,0.21212121,0.33333333,0.06060606,98.1923076923077,NA,90.7714320591518,86.1454523259943,83,-4.23453286977915,NA,-6.9804311479841,3.71044887195934,3.62660026550293,10.1068232609675,NA,6.18595014299665,-0.553136478770863,-4.50313138961792,0.426573000848293,NA,-0.368652652949095,0.237197160720825,0.0973343104124069,3.2813307757561,NA,-5.26646647070135,2.15633782473477,4.86671552062035,0.42105263,0.85714286,0.60606061,0.5,0.91666667,0.75,0.42424242,18.08695652,0.06060606,0.39393939,0.21212121,NA,0.33333333,82.7894515991211,97.9631911057692,90.5193045479911,NA,85.8963844992898,4.21050977706909,-3.9327639066256,-7.02831159319196,NA,4.47905627163974,-5.90579032897949,9.28246835561899,5.0965085710798,NA,-1.8582970012318,0.0973343104124069,0.426573000848293,-0.368652652949095,NA,0.237197160720825,4.86671552062035,3.2813307757561,-5.26646647070135,NA,2.15633782473477,0.47058824,0.75,0.60606061,0.5,0.91666667,0.75,0.48484848,7,91.8839547293527,13.9102194649833,1,0.14285714,102.206,3,0.42857143,"2024-08-12",0
"Carlos Hernandez",22713,"2024-07-04","TBR",7,2024,"KCR","H",27,0,0,16.2000061798119,1,0,0,0,0,0,0,0,1.2,8,0,3,3,0,3,0,0,0,0,1,5.40000205993731,16.2000061798119,0,0.33333333,0,0,1,2,1,1,0,0,0,0.125,0.375,-0.25,10.9160572090149,0,0,1.80000068664577,0,0,7.36648138046326,8.83352479934867,9.18089216007228,385.207857206811,181.281822972915,226.55281462453,0.5,0.25,0.25,0.5,0.5,0,0,0,20,25,45,-0.0474000014364719,-0.126530006527901,0.0791299939155579,-0.556999981403351,-0.0545276552438736,0.902199983596802,0.714800000190735,0.714800000190735,1.10579991340637,1,1,-0.00529673788696527,-0.0472415045185625,0,0,0.55555556,97.4,0.22222222,86.8,0.15555556,84.14285714,0.06666667,88,0.0541218593716621,0.469302028417587,-0.318902552127838,-0.0950079411268234,0.216487437486649,4.69302028417587,-4.5557507446834,-3.16693137089411,0.12,0.8,0.42222222,1,0.8125,0.84210526,0.44444444,0.375,0.06666667,0,3,1,2,1,1,4,0,0.75,0.25,0.5,0.25,0.25,8.68145375929896,54.15311,51.1048,46.85452,69.86498,46.2637,70.35021,54.91629,57.90267,59.88922,NA,NA,NA,20,46.0145,20,55.05271,49.24372,51.95742,-0.18849,3.79436,95.02,90.66,86.24,113.54,117.88,133,120.96,91.86,103.06,92.5,73.64,69.32,103.002666666667,95.7608888888889,98.1195555555556,0.55555556,NA,0.06666667,0.22222222,0.15555556,97.24400390625,NA,87.9666646321615,86.6299987792969,84.0142822265625,-4.58235565185547,NA,-6.0616709391276,1.44399394989014,0.810441221509661,9.39295593261719,NA,5.05515289306641,2.16038646697998,-4.29236221313477,0.0542319566011429,NA,-0.096808023750782,0.474623657763004,-0.32772009074688,0.216927826404572,NA,-3.22693412502607,4.74623657763004,-4.68171558209828,0.125,0.76190476,0.42222222,1,0.8125,0.84210526,0.46666667,17.59459459,0.15555556,0.55555556,0.06666667,NA,0.22222222,84.1465715680804,97.417421875,88.1151326497396,NA,86.7797912597656,1.23955917358398,-4.34738891601562,-6.21422004699707,NA,1.87808303833008,-5.62291717529297,8.61108215332031,4.18523979187012,NA,1.00757608413696,-0.32772009074688,0.0542319566011429,-0.096808023750782,NA,0.474623657763004,-4.68171558209828,0.216927826404572,-3.22693412502607,NA,4.74623657763004,0.13636364,0.69565217,0.42222222,1,0.8125,0.84210526,0.51111111,4,79.979606628418,29.8478050231934,0,0,94.3328,0,0,"2024-07-04",0
"Carlos Hernandez",22713,"2024-07-02","TBR",7,2024,"KCR","H",27,0,0,0,1,0,0,0,0,0,0,0,1,6,2,0,0,0,1,0,0,0,0,1,9,9,18,1,0,0,1,1,2,1,0,0,0,0.16666667,0.16666667,0,5.73367352628778,0,0.4,3,0.5,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,101.731862486004,139.421515985497,1,0.5,0.25,0.25,1,0,0,0,14,18,32,0.017108004540205,-0.0434760004281998,0.0605840049684048,0.534000039100647,0.0522760711610317,0.525971412658691,0.284799993038177,0.284799993038177,0.148599997162819,1,1,-0.00351353082805872,0.0360400220564072,0,0,0.65625,96.9047619,0.125,87.25,0.1875,82.83333333,0.03125,89,-0.205593600869179,-0.624888896942139,0.451507568359375,-0.0968978852033615,-0.979017146996089,-15.6222224235535,7.52512613932292,-9.68978852033615,0.26315789,0.69230769,0.4375,0.8,0.77777778,0.78571429,0.40625,0.5,0.09375,3,1,0,1,2,1,4,0.75,0.25,0,0.25,0.5,0.25,7.61013527637687,42.47047,57.83796,34.31986,30.30945,45.8026,36.25049,65.77847,48.03003,64.22235,NA,NA,NA,20,34.31877,20,38.45662,50.30869,35.31226,0.84256,5.34093,95.54,98.64,93.96,105.9,50.78,63.32,125.54,137.82,142.16,51.28,-28.58,-49.28,101.076875,96.028125,94.69125,0.65625,NA,0.03125,0.125,0.1875,96.7809535435268,NA,89.1999969482422,87.4000015258789,82.7166646321615,-4.44278172084263,NA,-7.00211191177368,0.486257314682007,1.15416924158732,9.61792791457403,NA,6.89980697631836,2.19184851646423,-3.70604832967122,-0.168385934084654,NA,-0.0991095378994942,-0.636652007699013,0.456692446023226,-0.801837781355495,NA,-9.91095378994942,-15.9163001924753,7.61154076705376,0.17647059,0.73333333,0.4375,0.66666667,0.81818182,0.78571429,0.46875,17.88461538,0.1875,0.65625,0.03125,NA,0.125,82.8568318684896,96.9477364676339,89.3281021118164,NA,87.5381469726562,1.40458710988363,-4.23278445289248,-6.88393020629883,NA,1.17855751514435,-5.00334008534749,8.84392947242373,5.23857021331787,NA,0.714591979980469,0.456692446023226,-0.168385934084654,-0.0991095378994942,NA,-0.636652007699013,7.61154076705376,-0.801837781355495,-9.91095378994942,NA,-15.9163001924753,0.17647059,0.73333333,0.4375,0.66666667,0.81818182,0.78571429,0.46875,4,84.6459121704102,28.3530807495117,0,0,98.4825,1,0.25,"2024-07-02",0
"Carlos Hernandez",22713,"2024-06-29","CLE",7,2024,"KCR","H",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.1538118692049,102.403901559937,0,0,0,1,0,0,0,0,3,6,9,0.00181000004522502,0,0.00181000004522502,0.533999979496002,0.0522760637104511,0.0241333339363337,0.0262000001966953,0.0262000001966953,NA,0,1,0.0745503827929497,0.000449617207050321,0,0,0.55555556,98,0.33333333,87.66666667,0.11111111,85,NA,NA,0.627158582210541,0.161890506744385,-0.0344077162444592,NA,12.5431716442108,5.39635022481283,-3.44077162444592,NA,0,0.8,0.44444444,NA,1,1,0.55555556,0.33333333,0,0,2,0,0,2,0,2,0,1,0,0,1,0,-0.540978980584257,69.31401,58.77064,67.10148,64.53088,50.07226,74.08989,20,55.0757,20,NA,NA,NA,NA,NA,NA,61.4495,55.22276,58.58504,-0.5859,3.19824,88.98,116.5,113.78,152.9,121.26,134.08,85.16,55.1,51,NA,NA,NA,109.862222222222,111.264444444444,113.571111111111,0.55555556,NA,NA,0.33333333,0.11111111,97.7799987792969,NA,NA,87.5,85.3000030517578,-6.08248481750488,NA,NA,1.06374359130859,0.0920685008168221,9.39341125488281,NA,NA,1.27660894393921,-4.3527684211731,0.634715996682644,NA,NA,0.16372461616993,-0.0350487045943737,12.6943199336529,NA,NA,5.45748720566432,-3.50487045943737,0,0.66666667,0.44444444,NA,1,1,0.66666667,18.33333333,0.11111111,0.55555556,NA,NA,0.33333333,85.3206024169922,97.7843200683594,NA,NA,87.4736022949219,0.421930998563766,-5.6236198425293,NA,NA,1.70420201619466,-6.52544021606445,8.45867233276367,NA,NA,-0.119225223859151,-0.0350487045943737,0.634715996682644,NA,NA,0.16372461616993,-3.50487045943737,12.6943199336529,NA,NA,5.45748720566432,0.25,0.6,0.44444444,1,1,1,0.55555556,2,86.7489318847656,58.7857513427734,0,0,87.4112,0,0,"2024-06-29",0
"Carlos Hernandez",22713,"2024-06-28","CLE",7,2024,"KCR","H",27,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.5648885419948,15.0336680287444,1,0,0.5,0.5,0,0,0,0,3,9,12,0.00118598097469658,-0.00168600445613265,0.00287198554724455,0.533999919891357,0.0522760637104511,0.0381000004708767,0.0361999981105328,0.0361999981105328,NA,0,1,0.0280225854367018,0.00310552375067553,0,0,0.66666667,99.25,0.33333333,87.25,NA,NA,NA,NA,-0.0484261848032475,0.0350132994353771,NA,NA,-0.605327310040593,0.875332485884428,NA,NA,0.5,0.75,0.58333333,0.5,1,0.71428571,0.33333333,1,0.16666667,2,0,0,0,0,2,2,1,0,0,0,0,1,-1.08043736318202,80,60.57506,80,55.38796,49.60126,59.75721,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,56.18099,80,-1.94847,1.15439,113.52,131.72,140.56,109.6,122.08,139.88,167.6,23.48,48.8,NA,NA,NA,117.046666666667,120.29,132.743333333333,0.66666667,NA,NA,0.25,0.08333333,99.2125015258789,NA,NA,87.2333374023438,86.9000015258789,-4.96481037139893,NA,NA,1.21418595314026,-0.233134895563126,9.46652507781982,NA,NA,1.94911448160807,-0.921451568603516,-0.0473676286637783,NA,NA,0.0730913765728474,-0.0380783230066299,-0.592095358297229,NA,NA,2.43637921909491,-3.80783230066299,0.5,0.66666667,0.58333333,0.33333333,1,0.71428571,0.5,19.625,0.08333333,0.66666667,NA,NA,0.25,86.8337020874023,99.1527404785156,NA,NA,87.1276041666667,0.532890975475311,-4.58712863922119,NA,NA,1.85314655303955,-2.68142008781433,8.77197360992432,NA,NA,0.565878311793009,-0.0380783230066299,-0.0473676286637783,NA,NA,0.0730913765728474,-3.80783230066299,-0.592095358297229,NA,NA,2.43637921909491,0.5,0.66666667,0.58333333,0.33333333,1,0.71428571,0.5,2,94.2384185791016,17.1169090270996,1,0.5,98.122,1,0.5,"2024-06-28",0
"Carlos Hernandez",22713,"2024-06-25","MIA",7,2024,"KCR","H",27,0,1,13.500014081612,1,0,0,0,0,0,0,1,0.2,5,3,2,1,0,0,0,0,0,0,1,13.500014081612,0,40.5000422448361,1,0.25,0,4,0,0,0,1,0,0,0.2,0,0.2,-0.865430915985108,0,0.6,4.50000469387067,0.75,0.33333333,0.166476649042681,13.3335374325693,0.166476649042681,321.006760054206,2.29438387255514,2.29606542354053,4,0,1,0,0,0,0,0,3,10,13,-0.173041999340057,-0.277472019195557,0.104430019855499,-0.921000003814697,-0.09016153216362,1.88064002990723,1.72380006313324,1.72380006313324,2.90520000457764,1,1,-0.0978279933333397,0.00581570146024069,0,1,0.46153846,98.16666667,0.46153846,87.16666667,NA,NA,0.07692308,90,-0.525337994098663,-0.252748072147369,NA,-0.429545164108276,-8.75563323497772,-4.21246786912282,NA,-42.9545164108276,0.5,0.85714286,0.69230769,0.33333333,1,0.77777778,0.53846154,0.6,0.15384615,3,1,0,0,1,3,4,0.75,0.25,0,0,0.25,0.75,0.410250899125881,55.18389,56.11604,51.25965,80,38.17,80,NA,NA,NA,NA,NA,NA,28.04779,49.63301,43.73209,70.54852,48.1033,77.10772,-1.15119,2.35031,97.02,71.78,63.84,120.34,137.64,151.72,NA,NA,NA,81.08,86.04,77.44,106.556923076923,103.273846153846,105.446153846154,0.46153846,NA,0.07692308,0.46153846,NA,98.0166625976562,NA,89.9000015258789,86.8499959309896,NA,-5.14501444498698,NA,-8.69418811798096,0.635191559791565,NA,9.27856000264486,NA,5.62667226791382,0.968332131703695,NA,-0.5297467187047,NA,-0.436161160469055,-0.258085988461971,NA,-8.82911197841167,NA,-43.6161160469055,-4.30143314103285,NA,0.5,0.85714286,0.69230769,0.33333333,1,0.77777778,0.53846154,18.125,NA,0.46153846,0.07692308,NA,0.46153846,NA,97.8652648925781,89.777099609375,NA,86.6921691894531,NA,-4.77740510304769,-8.41744995117188,NA,1.3714124361674,NA,8.32373301188151,4.05743980407715,NA,-0.499254624048869,NA,-0.5297467187047,-0.436161160469055,NA,-0.258085988461971,NA,-8.82911197841167,-43.6161160469055,NA,-4.30143314103285,0.5,0.85714286,0.69230769,0.33333333,1,0.77777778,0.53846154,4,96.8040618896484,3.93235039710999,0,0,104.748,2,0.5,"2024-06-25",0
