"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CT%","CTv","CB%","CBv","CH%","CHv","wFB","wCT","wCB","wCH","wFB/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxCU%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvCU","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwCU","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piFC%","piSI%","pivCH","pivCU","pivFA","pivFC","pivSI","piCH-X","piCU-X","piFA-X","piFC-X","piSI-X","piCH-Z","piCU-Z","piFA-Z","piFC-Z","piSI-Z","piwCH","piwCU","piwFA","piwFC","piwSI","piwCH/C","piwCU/C","piwFA/C","piwFC/C","piwSI/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Bryse Wilson",19990,"2024-09-01","@CIN",23,2024,"MIL","A",26,0,1,0,1,0,0,0,0,0,0,0,3.2,13,2,1,0,0,0,0,0,0,0,2,4.9090917603045,0,4.9090917603045,2,0.166666666,0,6,4,1,0,1,0,0,0.15384615,0,0.15384615,3.51584152268308,0,0.153846153846154,0.545454640033833,0.181818181818182,0.5,2.07557049822213,-2.07557049822213,3.72503450010988,0,51.5412849814433,91.8076374050734,1.5,0.09090909,0.545454545,0.363636363,0,0,0,0,16,27,43,0.445969969034195,-0.212830021977425,0.658800005912781,2.19400000572205,0.207470461726189,2.38138461112976,2.14870834350586,1.49100005626678,NA,0,1,0.223729103803635,-0.0364557137977167,1,0,0.46511628,94.75,0.48837209,90.28571429,NA,NA,0.04651163,89,0.972400486469269,0.780202567577362,NA,-0.0994822382926941,4.86200243234634,3.71525032179696,NA,-4.9741119146347,0.2173913,0.8,0.48837209,0.6,0.9375,0.85714286,0.46511628,0.61538462,0.06976744,4,5,2,1,5,5,11,0.36363636,0.45454545,0.18181818,0.09090909,0.45454545,0.45454545,1.27640295504021,NA,30.71066,46.8483,64.05199,NA,NA,NA,29.94589,28.78639,27.46378,64.37572,41.44125,60.85757,46.36664,42.11064,47.83262,51.40602,39.02739,52.47795,0.03806,4.13418,78.72,73.74,67.88,NA,NA,NA,123.7,88.12,75.24,104.86,145.14,148.64,103.94,109.02,116.02,106.86976744186,116.557209302326,118.882325581395,0.1627907,0.48837209,0.3255814,NA,0.02325581,95.0428553989955,90.1190476190476,94.0928606305804,NA,88.3000030517578,-4.0383780343192,1.00681041535877,-8.96084540230887,NA,-10.2076253890991,8.93722915649414,4.64434996105376,4.90221568516323,NA,5.73447895050049,0.126999635249376,0.829715356230736,0.860500868409872,NA,-0.0633736774325371,1.81428050356252,3.95102550586065,6.14643477435623,NA,-6.33736774325371,0.10526316,0.79166667,0.48837209,0.5,0.89473684,0.85714286,0.55813953,19.46666667,0.04651163,NA,0.1627907,0.48837209,0.30232558,89.2814025878906,NA,95.041983468192,90.1063174293155,94.3899958683894,-8.22194004058838,NA,-3.51618412562779,1.83824012393043,-8.41699453500601,4.25572490692139,NA,8.1761725289481,3.65739004952567,3.7003901554988,-0.101452000439167,NA,0.126999635249376,0.829715356230736,0.898579191416502,-5.07260002195835,NA,1.81428050356252,3.95102550586065,6.91214762628078,0.19047619,0.77272727,0.48837209,0.5,0.94117647,0.85714286,0.51162791,11,95.1957896839489,8.19553722034801,1,0.09090909,109.091,6,0.54545455,"2024-09-01",0
"Bryse Wilson",19990,"2024-08-24","@OAK",23,2024,"MIL","A",26,0,0,9,1,0,0,0,0,0,0,0,1,6,3,1,1,0,0,0,0,0,0,1,9,0,27,1,0,0,2,1,2,0,0,0,0,0.16666667,0,0.16666667,3.32597909380756,0,0.5,3,0.6,0.66666667,1.1664797782898,7.8335202217102,2.67848818451166,218.032512457265,29.7440916753395,66.5170884121943,2,0.4,0.4,0.2,0,0,0,0,8,19,27,0.00625600013881922,-0.0149999996647239,0.0212559998035431,-0.546999931335449,-0.059978075325489,0.179800003767014,0.166400000452995,0.166400000452995,NA,0,1,-0.101856619119644,0.13665083495807,0,0,0.51851852,93.14285714,0.48148148,89.15384615,NA,NA,NA,NA,-1.09015452861786,0.415199220180511,NA,NA,-7.78681806155613,3.1938401552347,NA,NA,0.2,0.52941176,0.40740741,1,0.88888889,0.90909091,0.62962963,0.5,0.03703704,1,3,1,0,2,3,5,0.2,0.6,0.2,0,0.4,0.6,4.82350289327844,NA,NA,NA,NA,NA,NA,NA,47.26287,20,73.31407,71.5244,55.29684,75.62244,64.25628,22.58482,64.24433,68.31658,31.662,80,-1.01253,2.5583,NA,NA,NA,NA,NA,NA,121.32,125.3,105.04,106.16,122.74,140.14,97.26,126.94,127.52,104.682222222222,125.236296296296,127.563703703704,0.18518519,0.48148148,0.33333333,NA,NA,93.1599975585937,89.1153846153846,92.9111124674479,NA,NA,-5.09478416442871,-0.119790058869582,-9.89427354600694,NA,NA,9.39203186035156,5.94670750544621,5.91251500447591,NA,NA,-0.856128916144371,0.418920170515776,-0.251053784042597,NA,NA,-17.1225783228874,3.22246285012135,-2.78948648936219,NA,NA,0,0.52380952,0.40740741,NA,0.90909091,0.90909091,0.77777778,17.33333333,NA,NA,0.18518519,0.48148148,0.33333333,NA,NA,93.2179565429688,89.1879037710337,92.9906344943576,NA,NA,-3.83871002197266,1.34221927936261,-8.65145534939236,NA,NA,8.07698211669922,4.47592368492713,4.42416212293837,NA,NA,-0.856128916144371,0.418920170515776,-0.251053784042597,NA,NA,-17.1225783228874,3.22246285012135,-2.78948648936219,0.16666667,0.47619048,0.40740741,1,0.9,0.90909091,0.77777778,5,97.1763854980469,8.47113494873047,0,0,106.314,4,0.8,"2024-08-24",0
"Bryse Wilson",19990,"2024-08-22","@STL",23,2024,"MIL","A",26,0,0,0,1,0,0,0,0,0,0,0,1.1,8,3,0,0,0,1,0,0,0,0,0,0,6.75000160932579,20.2500048279774,0,0,0,0,5,2,2,0,0,0,0,0.125,-0.125,10.5135728340149,0,0.428571428571429,3.00000071525591,0.428571428571429,1,5.41648031473173,-5.41648031473173,11.0865131899049,0,131.646004446779,269.703096678536,0,0.285714285,0,0.714285714,0.4,0,0,0,8,18,26,-0.0350440107285976,-0.0609440207481384,0.0259000081568956,-0.0400000140070915,-0.00421941094100475,0.298900008201599,0.34226667881012,0.821200013160706,NA,0,1,-0.0302084889262915,-0.0870347689091567,0,0,0.5,93.07692308,0.42307692,88.18181818,0.07692308,81.5,NA,NA,-0.361228495836258,0.15760526061058,-0.502868592739105,NA,-2.77868073720198,1.43277509645982,-25.1434296369553,NA,0.30769231,0.84615385,0.57692308,0.25,0.90909091,0.73333333,0.5,0.75,0.15384615,1,4,2,2,5,0,7,0.14285714,0.57142857,0.28571429,0.28571429,0.71428571,0,5.0594137158846,NA,NA,NA,NA,68.86888,55.75534,66.09836,20,34.6313,20,43.05059,52.47269,42.10645,52.57281,45.18512,54.52309,41.13871,43.48734,42.90369,0.67593,5.09099,NA,NA,NA,137.26,109.94,127.6,112.78,33.4,28.58,102.58,77.5,84.78,95.64,85.76,86.48,104.665384615385,73.3130769230769,75.8238461538462,0.23076923,0.42307692,0.26923077,0.07692308,NA,93.2333374023438,88.2727272727273,92.7571411132812,81.25,NA,-3.40997250874837,1.60049091685902,-8.75386919294085,8.39065456390381,NA,9.66304715474447,4.33798183094371,5.57160513741629,2.45864105224609,NA,-0.676643345504999,0.198769800364971,0.306092295795679,-0.510574247688055,NA,-11.27738909175,1.8069981851361,4.37274708279542,-25.5287123844028,NA,0.38461538,0.76923077,0.57692308,0.4,0.9,0.73333333,0.5,18.70588235,NA,0.07692308,0.23076923,0.42307692,0.26923077,NA,81.4953994750977,93.4808654785156,88.5050437233665,93.0193394252232,NA,9.3117847442627,-2.8440367380778,2.29622095281428,-8.22218431745257,NA,1.31025695800781,8.49516677856445,3.08797558871183,4.23156438555036,NA,-0.510574247688055,-0.676643345504999,0.198769800364971,0.306092295795679,NA,-25.5287123844028,-11.27738909175,1.8069981851361,4.37274708279542,0.33333333,0.78571429,0.57692308,0.25,0.90909091,0.73333333,0.53846154,7,86.6106916155134,39.8661760602679,0,0,97.4307,1,0.14285714,"2024-08-22",0
"Bryse Wilson",19990,"2024-08-16","CLE",23,2024,"MIL","H",26,0,0,81.0000844896721,1,0,0,0,0,0,0,0,0.1,4,3,3,3,2,0,0,0,0,0,0,0,0,81.0000844896721,0,0,0,1,2,1,0,0,0,0,0,0,0,6.91672908401489,54.0000563264481,0.75,9.00000938774135,0.5,0,81.1665611387148,-0.166476649042679,12.2385396785169,1962.29465894822,1947.89945250337,297.542650377296,0.5,0.25,0.25,0.5,0,1,0,0,7,14,21,-0.0802579894661903,-0.102600008249283,0.0223420206457376,-2.7649998664856,-0.284026712179184,0.55365002155304,0.269000023603439,0.269000023603439,0.968400001525879,1,1,-0.189623445272446,0.0446618515908284,0,1,0.66666667,93.21428571,0.19047619,89,0.0952381,83,0.04761905,89,-1.7507483959198,-1.34171295166016,-0.0344077162444592,0.054188709706068,-12.5053456851414,-33.5428237915039,-1.72038581222296,5.4188709706068,0.41666667,0.77777778,0.57142857,0.8,0.71428571,0.75,0.42857143,0.5,0.14285714,1,2,1,2,0,2,4,0.25,0.5,0.25,0.5,0,0.5,72.0641227258514,NA,69.11402,40.24352,80,20,62.19393,20,33.29211,37.61518,51.16638,52.62915,39.66138,26.30176,20,44.58055,30.64184,35.93122,37.71923,33.75233,0.99945,5.57627,87.48,116.84,103.52,127.26,57.08,81.4,91.2,146.3,96.62,107.74,115.42,114.56,95.84,65.34,68.72,101.641904761905,109.215238095238,97.0190476190476,0.28571429,0.19047619,0.38095238,0.0952381,0.04761905,93.1666666666667,88.8499984741211,93.0374984741211,83.0500030517578,88.9000015258789,-3.41475931803385,0.357644528150558,-9.37467861175537,6.77963829040527,-9.117431640625,8.50894546508789,4.85990619659424,4.98123979568481,3.01245498657227,4.73156309127808,-2.01943723857403,-1.34173726662993,0.261642444878817,-0.0350487045943737,0.054773960262537,-33.6572873095671,-33.5434316657484,3.27053056098521,-1.75243522971869,5.4773960262537,0.41666667,0.77777778,0.57142857,0.8,0.71428571,0.75,0.42857143,17.82352941,0.04761905,0.0952381,0.28571429,0.19047619,0.38095238,88.6667022705078,82.8462982177734,92.9543660481771,88.6054000854492,92.8327789306641,-8.60766983032227,7.63208484649658,-2.84878158569336,1.02468717098236,-9.04667282104492,3.41599988937378,1.9096999168396,7.5460999806722,3.73183989524841,3.95332884788513,0.054773960262537,-0.0350487045943737,-2.01943723857403,-1.34173726662993,0.261642444878817,5.4773960262537,-1.75243522971869,-33.6572873095671,-33.5434316657484,3.27053056098521,0.41666667,0.77777778,0.57142857,0.8,0.71428571,0.75,0.42857143,4,86.1520690917969,18.8961486816406,2,0.5,104.272,2,0.5,"2024-08-16",0
"Bryse Wilson",19990,"2024-08-12","LAD",23,2024,"MIL","H",26,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,3,13.5,0,0,3,0,0,2,1,0,0,0,0,0,0.5,0,0.5,0.472145751588559,0,0,0,0,1,0.166479778289795,-0.166479778289795,0.922483981400728,0,5.76717404964174,24.0819762068706,2,0,0.666666666,0.333333333,0,0,0,0,7,18,25,0.0228020008653402,0,0.0228020008653402,0.998000025749207,0.102516695857048,0.149433329701424,0.1942999958992,0.25900000333786,NA,0,1,0.153200596570969,-0.00061080344449585,0,0,0.52,93.23076923,0.32,88.375,0.16,82.5,NA,NA,0.852201461791992,0.398706436157227,0.210705861449242,NA,6.5553958599384,4.98383045196533,5.26764653623104,NA,0.28571429,0.72727273,0.48,0.5,0.75,0.66666667,0.44,0.66666667,0.16,3,0,0,0,2,1,3,1,0,0,0,0.66666667,0.33333333,-0.997222256908824,NA,NA,NA,NA,49.11015,48.9296,55.49957,20,20,20,72.91333,35.78359,70.15805,66.13958,52.24406,55.78223,51.09699,34.6697,52.47654,0.05726,4.16298,NA,NA,NA,124.08,106.14,105.12,100.34,80.3,41.68,109.64,94.94,113.14,91.14,108.64,109.76,103.7984,97.6024,93.6248,0.24,0.32,0.28,0.16,NA,93.3166707356771,88.3000030517578,93.1571393694196,82.5500030517578,NA,-2.71223131815592,2.05559110641479,-8.91227068219866,6.81600618362427,NA,8.19452412923177,3.39543962478638,5.07144927978516,0.251558125019073,NA,0.0991206802427769,0.402989115566015,0.763612307608128,0.212823826819658,NA,1.65201133737961,5.03736394457519,10.9087472515447,5.32059567049146,NA,0.36363636,0.57142857,0.48,0.5,0.75,0.66666667,0.56,14.84210526,NA,0.16,0.24,0.32,0.28,NA,82.3365783691406,93.1572977701823,88.1198654174805,93.0001831054688,NA,7.49970245361328,-2.17076333363851,2.72400116920471,-8.52278300694057,NA,-1.1157888174057,7.32032839457194,2.1153507232666,3.89310155596052,NA,0.212823826819658,0.0991206802427769,0.402989115566015,0.763612307608128,NA,5.32059567049146,1.65201133737961,5.03736394457519,10.9087472515447,0.36363636,0.57142857,0.48,0.5,0.75,0.66666667,0.56,3,91.0809936523438,5.48565355936686,0,0,105.812,1,0.33333333,"2024-08-12",0
"Bryse Wilson",19990,"2024-08-08","@ATL",23,2024,"MIL","A",26,0,0,7.71428676527388,1,0,0,0,0,0,0,0,2.1,12,5,2,2,1,0,0,0,0,0,3,11.5714301479108,0,19.2857169131847,3,0,0,0,5,4,1,0,0,0,0.25,0,0.25,4.00154158060873,3.85714338263694,0.416666666666667,2.1428574347983,0.5,0.83333333,6.16648018700741,1.54780657826646,3.83506931128189,186.885036138721,149.628689603617,94.4667082377647,0,0.444444444,0,0.555555555,0.2,0.2,1,3.85714338263694,13,30,43,0.00240800017490983,-0.00247200019657612,0.00488000037148595,-0.00799998641014099,-0.000813004560768604,0.0250666663050652,0.0216000005602837,0.0324000008404255,0.0199999995529652,1,1,0.0149436248466372,0.0811202133041603,0,0,0.58139535,92.08,0.37209302,86.625,0.04651163,79.5,NA,NA,-0.903435885906219,0.605291485786438,-1.45780336856842,NA,-3.61374354362488,3.78307178616524,-72.890168428421,NA,0.44444444,0.875,0.60465116,0.75,0.92857143,0.84615385,0.37209302,0.66666667,0.09302326,6,2,1,2,4,3,9,0.66666667,0.22222222,0.11111111,0.22222222,0.44444444,0.33333333,8.46551132325942,NA,NA,NA,NA,45.77662,47.255,42.59561,40.13951,31.62179,53.55554,56.28879,35.29516,64.37797,66.1032,31.94661,71.49407,60.52096,32.38727,75.65011,-0.52822,3.28476,NA,NA,NA,91.3,74.16,76.7,97.72,140.44,88.26,89.78,113.96,98.32,97.56,115.06,111.52,93.853488372093,116.213023255814,100.822325581395,0.13953488,0.37209302,0.44186047,0.04651163,NA,92.5333353678385,86.5687484741211,91.7000025699013,79.4499969482422,NA,-3.23314571380615,1.22891521453857,-8.17764282226562,7.51408910751343,NA,8.08789443969727,2.83984684944153,5.37437559428968,-1.82682824134827,NA,-0.477780267596245,0.592353671789169,-0.438054326921701,-1.45999045670033,NA,-7.96300445993741,3.70221044868231,-2.30554908906159,-72.9995228350163,NA,0.3,0.86956522,0.60465116,0.5,0.95,0.84615385,0.53488372,16.93333333,NA,0.04651163,0.13953488,0.37209302,0.44186047,NA,79.3428039550781,92.4825541178385,86.4950256347656,91.6435932360197,NA,8.49728584289551,-2.53224500020345,1.96104681491852,-7.69591401752673,NA,-3.1974949836731,7.21629651387533,1.92336332798004,4.41886179070724,NA,-1.45999045670033,-0.477780267596245,0.592353671789169,-0.438054326921701,NA,-72.9995228350163,-7.96300445993741,3.70221044868231,-2.30554908906159,0.3,0.86956522,0.60465116,0.5,0.95,0.84615385,0.53488372,9,85.1577351888021,32.353512234158,1,0.11111111,108.024,2,0.22222222,"2024-08-08",0
"Bryse Wilson",19990,"2024-08-03","@WSN",23,2024,"MIL","A",26,0,0,3,1,0,0,0,0,0,0,0,3,10,3,1,1,0,0,0,0,0,0,0,0,0,9,0,0,0,4,3,3,1,0,0,0,0,0,0,5.75572908401489,0,0.3,1,0.3,0.66666667,3.1664797782898,-0.166479778289796,4.67848818451166,72.6775041524216,77.697926926735,114.84853560366,1.333333333,0.3,0.4,0.3,0.333333333,0,3,9,9,22,31,-0.00978791527450085,-0.0422159358859062,0.0324280187487602,0.472999960184097,0.0491173416376114,0.155733332037926,0.135733336210251,0.213599994778633,0.225199997425079,1,1,0.0720308423042297,-0.134881326182127,0,0,0.5483871,92.94117647,0.22580645,87.57142857,0.12903226,81,0.09677419,87.33333333,1.01308298110962,0.0752968564629555,-0.328174412250519,0.0736873000860214,5.95931165358599,1.07566937804222,-8.20436030626297,2.45624333620071,0.47368421,0.75,0.58064516,1,1,1,0.38709677,0.8,0,3,5,2,3,4,3,10,0.3,0.5,0.2,0.3,0.4,0.3,4.82680995559634,NA,20.1761,20,35.17688,68.15015,53.52084,72.54262,20,37.49936,20,63.33162,37.8971,74.65011,80,46.45623,80,54.36006,36.44204,70.73066,-0.14546,3.8589,80.5,79.46,52.42,106.78,115.12,110.02,97.56,73.48,43.68,92.62,105.86,96.94,89.88,130.18,143.52,93.4522580645161,104.769032258065,96.2470967741935,0.16129032,0.22580645,0.38709677,0.12903226,0.09677419,93.3400024414063,87.5857107979911,92.5583292643229,81.1500015258789,87.5,-4.25931053161621,0.864351408822196,-9.26551818847656,6.07714748382568,-7.78880182902018,8.32865905761719,3.41764232090541,5.5170644124349,-1.09546518325806,4.94699287414551,0.194580417126417,0.118140328675508,0.857310965657234,-0.33391284942627,0.0739233270287514,3.89160834252834,1.68771898107869,7.14425804714362,-8.34782123565674,2.46411090095838,0.4,0.75,0.58064516,1,1,1,0.51612903,16.9047619,0.09677419,0.12903226,0.16129032,0.22580645,0.38709677,87.2126668294271,80.8479461669922,93.0567626953125,87.2822004045759,92.2543131510417,-7.25393358866374,7.18080997467041,-3.57381782531738,1.67645304543631,-8.68725395202637,3.62091668446859,-2.53319263458252,7.47878570556641,2.57085418701172,4.52544752756755,0.0739233270287514,-0.33391284942627,0.194580417126417,0.118140328675508,0.857310965657234,2.46411090095838,-8.34782123565674,3.89160834252834,1.68771898107869,7.14425804714362,0.4,0.75,0.58064516,1,1,1,0.51612903,10,88.9759582519531,9.28336791992188,0,0,109.002,4,0.4,"2024-08-03",0
"Bryse Wilson",19990,"2024-07-30","ATL",23,2024,"MIL","H",26,0,0,0,1,0,0,0,0,0,0,0,2,11,4,0,0,0,1,0,0,0,0,3,13.5,4.5,18,3,0,0,2,3,2,0,0,0,0,0.27272727,0.09090909,0.18181818,3.46199354317898,0,0.4,2.5,0.571428571428571,1,1.6664797782898,-1.6664797782898,3.9344923876226,0,41.7325504881884,96.8693388196516,0.666666666,0.285714285,0.285714285,0.428571428,0,0,1,4.5,15,27,42,0.0151240024715662,-0.021916002035141,0.0370400063693523,0.998000025749207,0.102516688406467,0.199200004339218,0.124500006437302,0.149400010704994,0.129599988460541,1,1,0.0163301825523376,0.0595935229803766,0,0,0.5,93.52380952,0.42857143,89.05555556,0.07142857,81,NA,NA,-0.418406128883362,0.00457845628261566,-0.539410948753357,NA,-1.99241013753982,0.0254358682367537,-17.9803649584452,NA,0.4,0.82352941,0.57142857,0.6,0.78571429,0.70833333,0.4047619,0.72727273,0.16666667,4,1,2,0,4,3,7,0.57142857,0.14285714,0.28571429,0,0.57142857,0.42857143,3.08892183395754,NA,NA,NA,NA,66.78704,49.29328,72.78333,59.43694,20,71.96761,23.94949,34.56677,47.50092,69.54635,38.97489,32.89694,52.15401,33.82957,45.09812,-0.00841,4.06448,NA,NA,NA,118.8,117.98,126.36,110.38,149.76,123.1,103.66,81.76,78.86,92.16,122.4,132.14,100.612857142857,109.859523809524,110.35380952381,0.11904762,0.42857143,0.38095238,0.07142857,NA,93.8800048828125,88.9722222222222,93.3812484741211,81.2999979654948,NA,-3.58998260498047,0.908830324808756,-8.6069974899292,7.83796183268229,NA,8.38080978393555,3.27051035563151,5.11378860473633,-1.88953558603923,NA,0.678756758570671,-0.000593818724155426,-1.10796331986785,-0.543430626392365,NA,13.5751351714134,-0.00329899291197459,-6.92477074917406,-18.1143542130788,NA,0.34782609,0.84210526,0.57142857,0.5,0.8125,0.70833333,0.45238095,18.12903226,NA,0.07142857,0.11904762,0.42857143,0.38095238,NA,81.0031992594401,93.6405029296875,88.6831190321181,93.1175537109375,NA,8.80819320678711,-3.14510803222656,1.60271909501817,-8.16801071166992,NA,-3.17843691507975,7.61512985229492,2.20178985595703,4.14443874359131,NA,-0.543430626392365,0.678756758570671,-0.000593818724155426,-1.10796331986785,NA,-18.1143542130788,13.5751351714134,-0.00329899291197459,-6.92477074917406,0.375,0.83333333,0.57142857,0.55555556,0.8,0.70833333,0.42857143,7,90.547354561942,23.6390882219587,0,0,108.958,3,0.42857143,"2024-07-30",0
"Bryse Wilson",19990,"2024-07-29","ATL",23,2024,"MIL","H",26,0,0,9,1,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,0,0,0,9,0,0,0,3,1,0,0,0,0,0,0,0,0,3.65572908401489,9,0.25,1,0,1,16.1664797782898,-7.16647977828979,4.67848818451166,218.032512457265,389.397856060806,114.84853560366,3,0,0.75,0.25,0,1,0,0,2,11,13,0.00248799799010158,-0.000297989841783419,0.00278598791919649,-0.500999987125397,-0.0514637902379036,0.029849998652935,0.0697999969124794,0.0697999969124794,NA,0,1,0.0676973909139633,0.0156526292662534,0,0,0.38461538,93.6,0.15384615,88.5,0.38461538,80.6,0.07692308,88,0.409060180187225,0.0884336829185486,-1.4448139667511,0.173169538378716,8.18120360374451,4.42168414592743,-28.896279335022,17.3169538378716,0.33333333,0.7,0.61538462,1,1,1,0.76923077,0.75,0,3,1,0,0,2,2,4,0.75,0.25,0,0,0.5,0.5,15.6204252707852,NA,63.77624,20,80,58.58781,52.37089,56.80568,80,49.02469,80,80,58.05463,80,80,35.26857,80,80,44.48682,80,-2.35123,0.55025,70.92,130.2,100.5,90.54,88.1,81.84,107.52,161.12,139.68,117.42,150.4,152.52,93.52,133.04,138.82,98.3046153846154,123.863076923077,117.250769230769,0.15384615,0.15384615,0.23076923,0.38461538,0.07692308,94.0999984741211,88.75,93.2666625976562,80.6200012207031,87.9000015258789,-3.61095476150513,0.846601963043213,-9.4647699991862,7.68182601928711,-6.95830535888672,8.8813362121582,3.01331090927124,5.13522370656331,-2.83177661895752,6.57612800598145,0.057969942688942,0.0895345062017441,0.35638801753521,-1.44671701639891,0.175375327467918,2.8984971344471,4.4767253100872,11.879600584507,-28.9343403279781,17.5375327467918,0.33333333,0.7,0.61538462,1,1,1,0.76923077,15.77777778,0.07692308,0.38461538,0.15384615,0.15384615,0.23076923,87.8058013916016,80.482421875,93.9640960693359,88.6237030029297,93.1393025716146,-6.46122980117798,8.53718032836914,-3.05921983718872,1.36506450176239,-9.02448336283366,5.39286994934082,-4.08402786254883,8.09656524658203,2.07467007637024,4.25115013122559,0.175375327467918,-1.44671701639891,0.057969942688942,0.0895345062017441,0.35638801753521,17.5375327467918,-28.9343403279781,2.8984971344471,4.4767253100872,11.879600584507,0,0.72727273,0.61538462,NA,1,1,0.84615385,4,92.3829803466797,-6.90909481048584,1,0.25,106.793,3,0.75,"2024-07-29",0
"Bryse Wilson",19990,"2024-07-24","@CHC",23,2024,"MIL","A",26,0,0,2.25,1,0,0,0,0,0,0,0,4,13,1,1,1,1,0,0,0,0,0,3,6.75,0,2.25,3,0,0,3,6,0,0,0,1,0,0.23076923,0,0.23076923,3.45851015610921,2.25,0.0769230769230769,0.25,0,1,4.9164797782898,-2.6664797782898,3.9344923876226,54.5081281143162,119.657532771706,96.8693388196516,0.5,0,0.333333333,0.666666666,0,0.166666666,1,2.25,15,31,46,0.157287999987602,-0.125900030136108,0.283188045024872,1.83799993991852,0.196998924016953,0.924799978733063,1.09720003604889,1.9915999174118,1.31439995765686,1,1,0.125531792640686,0.0445460659283423,1,0,0.39130435,92.11111111,0.47826087,87.63636364,0.04347826,79,0.08695652,86.5,0.555526614189148,0.731148302555084,0.00450797751545906,0.115078441798687,3.08625896771749,3.32340137525038,0.225398875772953,2.87696104496717,0.31034483,0.82352941,0.5,0.88888889,0.78571429,0.82608696,0.36956522,0.69230769,0.08695652,2,5,3,2,5,3,10,0.2,0.5,0.3,0.2,0.5,0.3,3.59846293481292,NA,68.38234,41.87791,76.11315,24.18843,45.15107,20,80,20,80,52.92497,39.46794,56.65896,53.79365,44.76751,47.54213,62.29401,37.62183,65.38004,-0.63837,3.11954,85.26,142.4,114.78,99.18,52.64,55.02,96.98,188.52,148.9,107.08,91.06,84.6,94.74,95.48,91.94,97.2351111111111,113.304888888889,100.824444444444,0.17391304,0.47826087,0.2173913,0.04347826,0.08695652,92.3000030517578,87.6363636363636,91.8299987792969,79.0999984741211,86.5749969482422,-4.28926420211792,0.925724896517667,-9.44145812988281,9.68397521972656,-9.49245548248291,8.95716190338135,4.29101146351207,5.58835144042969,-1.83452844619751,5.48311567306519,0.671742517501116,0.738250121474266,-0.0908984951674938,0.00431566312909126,0.116250041872263,8.39678146876395,3.35568237033757,-0.908984951674938,0.215783156454563,2.90625104680657,0.25,0.69230769,0.5,0.8,0.83333333,0.82608696,0.56521739,15.90909091,0.08695652,0.04347826,0.17391304,0.47826087,0.2173913,86.8462219238281,79.4014511108398,92.5796127319336,87.9001242897727,92.1077209472656,-9.07713985443115,11.0496196746826,-3.58562874794006,1.84156157753684,-8.8600341796875,4.04549217224121,-3.0352201461792,7.91460990905762,3.2499341097745,4.39757499694824,0.116250041872263,0.00431566312909126,0.671742517501116,0.738250121474266,-0.0908984951674938,2.90625104680657,0.215783156454563,8.39678146876395,3.35568237033757,-0.908984951674938,0.23809524,0.72,0.5,0.8,0.83333333,0.82608696,0.54347826,10,89.8352932400174,22.1614532470703,2,0.2,104.912,5,0.5,"2024-07-24",0
