"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","CH%","CHv","wFB","wSL","wCB","wCH","wFB/C","wSL/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSI%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvFS","pfxvSI","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwFS","pfxwSI","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFC%","piSI%","piSL%","piXX%","pivCH","pivCU","pivFC","pivSI","pivSL","pivXX","piCH-X","piCU-X","piFC-X","piSI-X","piSL-X","piXX-X","piCH-Z","piCU-Z","piFC-Z","piSI-Z","piSL-Z","piXX-Z","piwCH","piwCU","piwFC","piwSI","piwSL","piwXX","piwCH/C","piwCU/C","piwFC/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Tyson Miller",19976,"2024-09-03","PIT",17,2024,"CHC","H",28,0,0,27,1,0,0,0,0,0,0,0,1,6,2,3,3,1,1,0,0,0,0,0,0,9,18,0,0,0,1,2,1,0,0,1,0,0,0.16666667,-0.16666667,8.57145129324067,9,0.4,3,0.25,0,19.1664797782898,7.83352022171021,9.19049659073353,674.257803335853,475.412917880304,223.88448361004,0.5,0.25,0.25,0.5,0,0.5,0,0,7,12,19,-0.139427989721298,-0.142424002289772,0.00299600046128035,-2.5310001373291,-0.271275460720062,0.624400019645691,0.560800015926361,0.560800015926361,0.0544000007212162,1,1,-0.115040317177773,-0.108258826535284,0,1,0.31578947,88.16666667,0.68421053,78.92307692,NA,NA,NA,NA,-0.448842644691467,-1.1338586807251,NA,NA,-7.48071074485779,-8.72198985173152,NA,NA,0.125,0.81818182,0.52631579,1,0.77777778,0.8,0.57894737,0.5,0.10526316,1,1,3,0,4,1,5,0.2,0.2,0.6,0,0.8,0.2,26.1232870833585,NA,NA,NA,NA,NA,NA,58.16994,74.69252,52.83435,NA,NA,NA,80,63.27302,78.392,NA,NA,NA,80,73.59337,76.99213,-2.14523,0.85925,NA,NA,NA,NA,NA,NA,97.62,91.98,88.32,NA,NA,NA,106.5,145.5,159.84,103.54,127.66,136,0.31578947,NA,NA,0.68421053,NA,NA,87.8833312988281,NA,NA,78.9384577824519,NA,NA,-1.39436372121175,NA,NA,7.60746354323167,NA,NA,4.78038787841797,NA,NA,5.16530491755559,NA,NA,-0.456088460981846,NA,NA,-1.13429618626833,NA,NA,-7.60147434969743,NA,NA,-8.72535527898715,NA,NA,0.125,0.81818182,0.52631579,1,0.77777778,0.8,0.57894737,18,NA,NA,0.31578947,NA,0.68421053,NA,NA,NA,88.3031311035156,NA,79.3677978515625,NA,NA,NA,-0.535529851913452,NA,8.72260929987981,NA,NA,NA,4.21256987253825,NA,4.33231471135066,NA,NA,NA,-0.456088460981846,NA,-1.13429618626833,NA,NA,NA,-7.60147434969743,NA,-8.72535527898715,NA,0.14285714,0.75,0.52631579,1,0.77777778,0.8,0.63157895,5,97.2577056884766,12.9808015823364,1,0.2,104.138,2,0.4,"2024-09-03",0
"Tyson Miller",19976,"2024-08-31","@WSN",17,2024,"CHC","A",28,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.7656849361152,18.1856412207288,1,0,0.5,0.5,0,0,0,0,5,14,19,0.0801839977502823,-0.0223079957067966,0.102491989731789,0.49099999666214,0.0509864985942841,1.13380002975464,1.52880001068115,1.52880001068115,1.6923999786377,1,1,0.0416020639240742,0.0291193998667096,1,0,0.47368421,89.22222222,0.52631579,79.5,NA,NA,NA,NA,-0.293040871620178,0.588901042938232,NA,NA,-3.25600968466865,5.88901042938232,NA,NA,0.33333333,0.5,0.42105263,0.66666667,0.8,0.75,0.52631579,0.5,0.10526316,0,2,0,0,0,2,2,0,1,0,0,0,1,-0.999330604591419,NA,NA,NA,NA,NA,NA,71.47045,63.25921,63.38693,NA,NA,NA,70.81159,56.02295,60.21526,NA,NA,NA,77.25643,62.26398,66.12209,-1.56793,1.7252,NA,NA,NA,NA,NA,NA,106.92,110.52,96.26,NA,NA,NA,104.78,118.26,127.7,105.793684210526,114.593684210526,112.807368421053,0.47368421,NA,NA,0.52631579,NA,NA,89.1888902452257,NA,NA,79.4799987792969,NA,NA,-2.82068549262153,NA,NA,6.92865753173828,NA,NA,4.76096047295464,NA,NA,5.743359375,NA,NA,-0.298589460551739,NA,NA,0.595869891345501,NA,NA,-3.3176606727971,NA,NA,5.95869891345501,NA,NA,0.16666667,0.53846154,0.42105263,0,0.85714286,0.75,0.68421053,17.13333333,NA,NA,0.47368421,NA,0.52631579,NA,NA,NA,89.2707316080729,NA,79.5435424804687,NA,NA,NA,-1.86284467909071,NA,8.18863525390625,NA,NA,NA,4.06954871283637,NA,4.85754890441895,NA,NA,NA,-0.298589460551739,NA,0.595869891345501,NA,NA,NA,-3.3176606727971,NA,5.95869891345501,NA,0.16666667,0.53846154,0.42105263,0,0.85714286,0.75,0.68421053,2,101.08228302002,15.3231239318848,0,0,104.388,2,1,"2024-08-31",0
"Tyson Miller",19976,"2024-08-30","@WSN",17,2024,"CHC","A",28,0,0,81.0000844896721,1,0,0,0,0,0,0,0,0.1,4,2,3,3,0,1,0,0,0,0,0,0,27.000028163224,54.0000563264481,0,0,0,1,1,1,0,0,0,0,0,0.25,-0.25,9.77622908401489,0,0.666666666666667,9.00000938774135,0.666666666666667,0,12.1664891660311,68.833595323641,16.7025191161447,2022.77551992684,302.450638855603,405.417943604044,1,0.333333333,0.333333333,0.333333333,0,0,0,0,7,14,21,-0.0918679982423782,-0.117707997560501,0.0258399993181229,-1.68400001525879,-0.174870193004608,1.13440001010895,0.428799986839294,0.428799986839294,2.69440007209778,1,1,-0.128655761480331,0.0476719837795932,0,1,0.28571429,89.83333333,0.42857143,80.33333333,0.14285714,79,0.14285714,85,-0.971739709377289,-0.284154504537582,-0.0879258811473846,0.0199030190706253,-16.1956618229548,-3.1572722726398,-2.93086270491282,0.663433969020844,0.36363636,0.9,0.61904762,0.75,0.77777778,0.76923077,0.47619048,0.25,0.14285714,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,9.98323868208222,32.08637,42.48062,39.55006,54.29943,80,35.4421,80,60.27082,68.48756,NA,NA,NA,66.19819,58.31157,54.84225,NA,NA,NA,65.52182,64.1528,52.5416,-0.8389,2.81874,78.94,106.7,94.56,78.78,144.24,142.44,98.84,160.06,157.5,NA,NA,NA,92.04,131.64,129.7,90.2171428571428,137.997142857143,134.442857142857,0.28571429,NA,NA,0.42857143,0.14285714,0.14285714,89.7000020345052,NA,NA,80.3888888888889,79.0999959309896,84.8333333333333,-2.17977476119995,NA,NA,6.50286653306749,8.00899569193522,-7.53011576334635,5.51376533508301,NA,NA,6.53843688964844,-3.81222184499105,-1.2515230178833,-0.984423618763685,NA,NA,-0.289670892059803,-0.0897959321737289,0.019891619682312,-16.4070603127281,NA,NA,-3.21856546733114,-2.9931977391243,0.6630539894104,0.44444444,0.75,0.61904762,1,0.66666667,0.76923077,0.57142857,18.64705882,0.14285714,0.14285714,0.28571429,NA,0.42857143,NA,85.0875651041667,79.3346354166667,89.954600016276,NA,80.6376342773438,NA,-6.42469342549642,9.26880009969076,-1.16231997807821,NA,8.0194346110026,NA,-2.37003342310588,-5.03360366821289,4.82204341888428,NA,5.57314130995009,NA,0.019891619682312,-0.0897959321737289,-0.984423618763685,NA,-0.289670892059803,NA,0.6630539894104,-2.9931977391243,-16.4070603127281,NA,-3.21856546733114,NA,0.375,0.76923077,0.61904762,1,0.7,0.76923077,0.61904762,3,76.7189331054688,-10.3333956400553,1,0.33333333,108.646,1,0.33333333,"2024-08-30",0
"Tyson Miller",19976,"2024-08-28","@PIT",17,2024,"CHC","A",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,1,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.7656849361152,18.1856412207288,0,0,0,1,1,0,2,18,5,10,15,0.00159000279381871,0,0.00159000279381871,0.521000027656555,0.0519182868301868,0.0191999990493059,0.0237999986857176,0.0237999986857176,0.0538000017404556,1,1,0.0825499966740608,0.000262652937825028,0,0,0.53333333,89.375,0.46666667,80.71428571,NA,NA,NA,NA,0.476501137018204,0.300839334726334,NA,NA,5.95626421272755,4.29770478180477,NA,NA,0,0.6,0.4,NA,1,1,0.66666667,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,-2.54008560366894,NA,NA,NA,NA,NA,NA,80,68.17989,80,NA,NA,NA,43.90112,60.54676,26.32264,NA,NA,NA,79.99368,67.46923,67.15013,-1.73799,1.47011,NA,NA,NA,NA,NA,NA,104.16,140.82,133.16,NA,NA,NA,116.3,97.28,119.86,109.825333333333,120.501333333333,126.953333333333,0.53333333,NA,NA,0.46666667,NA,NA,89.4749984741211,NA,NA,80.5428553989955,NA,NA,-2.27090096473694,NA,NA,4.97437122889927,NA,NA,4.75850105285645,NA,NA,7.26758139474051,NA,NA,0.481998864561319,NA,NA,0.286491490900517,NA,NA,6.02498580701649,NA,NA,4.09273558429309,NA,NA,0,0.6,0.4,NA,1,1,0.66666667,17,NA,NA,0.53333333,NA,0.46666667,NA,NA,NA,89.3727722167969,NA,80.4281441824777,NA,NA,NA,-1.08125913143158,NA,6.49585723876953,NA,NA,NA,4.18471240997314,NA,6.60692432948521,NA,NA,NA,0.481998864561319,NA,0.286491490900517,NA,NA,NA,6.02498580701649,NA,4.09273558429309,NA,0,0.66666667,0.4,NA,1,1,0.6,1,78.5807647705078,73.8199234008789,0,0,78.5808,0,0,"2024-08-28",0
"Tyson Miller",19976,"2024-08-26","@PIT",17,2024,"CHC","A",28,0,0,0,1,0,0,0,0,0,0,0,0.1,2,0,0,0,0,0,0,1,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0,0,0,1,6.16648290753691,-6.16648290753691,6.16648290753691,0,154.19690336998,150.807004792197,0,0,0,0,0,0,6,162.000168979344,5,3,8,0.00531799905002117,-0.00963200069963932,0.0149499997496605,-0.212000012397766,-0.0211260542273521,0.385900020599365,0.122600004076958,0.245200008153915,0,1,1,-0.0108925513923168,0.0246733204157583,0,0,0.75,90,0.25,80,NA,NA,NA,NA,0.0193582102656364,-0.096498891711235,NA,NA,0.322636837760607,-4.82494458556175,NA,NA,0.16666667,1,0.375,0,0.5,0.33333333,0.25,NA,0.25,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5.72546594891023,NA,NA,NA,NA,NA,NA,65.48335,70.92163,59.32121,20,64.52077,20,44.42188,57.24159,38.75394,NA,NA,NA,42.75613,66.45939,25.45995,0.57545,4.94027,NA,NA,NA,NA,NA,NA,104.22,118.86,128.88,68.52,-173.6,-192.48,105.68,52.58,69.94,100.1225,65.7325,73.975,0.625,NA,0.125,0.25,NA,NA,90.0400024414062,NA,89.3000030517578,79.9499969482422,NA,NA,-3.07562732696533,NA,-8.77645015716553,6.85729312896729,NA,NA,5.65913963317871,NA,2.65406489372253,5.02849578857422,NA,NA,0.269219551235437,NA,-0.252776980400085,-0.0984223820269108,NA,NA,5.38439102470875,NA,-25.2776980400085,-4.92111910134554,NA,NA,0.2,0.66666667,0.375,0,0.5,0.33333333,0.375,18.16666667,NA,NA,0.625,0.125,0.25,NA,NA,NA,90.04501953125,89.2955017089844,79.9759979248047,NA,NA,NA,-2.07535400390625,-8.11324024200439,8.60238456726074,NA,NA,NA,5.24456405639648,2.41018009185791,4.56502485275269,NA,NA,NA,0.269219551235437,-0.252776980400085,-0.0984223820269108,NA,NA,NA,5.38439102470875,-25.2776980400085,-4.92111910134554,NA,0.2,0.66666667,0.375,0,0.5,0.33333333,0.375,0,NA,NA,0,NA,NA,0,NA,"2024-08-26",0
"Tyson Miller",19976,"2024-08-23","@MIA",17,2024,"CHC","A",28,0,0,0,1,0,0,0,0,0,0,0,1.1,7,1,0,0,0,2,0,0,0,0,1,6.75000160932579,13.5000032186516,6.75000160932579,0.5,0,0,1,2,1,0,0,0,0,0.14285714,0.28571429,-0.14285714,8.51160663066963,0,0.2,2.25000053644193,0.25,1,6.1664804935457,-6.1664804935457,8.43449364361497,0,154.19684372284,205.615125352414,0.5,0.25,0.25,0.5,0,0,0,0,16,17,33,0.00907999277114868,-0.179820030927658,0.188900023698807,0.139999970793724,0.0139303421601653,2.18228578567505,1.89066672325134,3.03200006484985,1.51399993896484,1,1,0.0384884253144264,-0.0343276536910435,0,0,0.42424242,89.78571429,0.48484848,80.0625,NA,NA,0.09090909,85.66666667,0.136325284838676,0.210984468460083,NA,-0.381716847419739,0.973752034561975,1.31865292787552,NA,-12.7238949139913,0.25,0.88888889,0.42424242,0.66666667,0.875,0.78571429,0.27272727,0.57142857,0.09090909,1,2,1,0,3,1,4,0.25,0.5,0.25,0,0.75,0.25,6.78665400912306,20,55.637,20,NA,NA,NA,74.71516,75.49594,68.06931,20,80,20,54.02139,69.33883,52.76582,NA,NA,NA,47.07826,76.66888,45.80605,0.30693,4.53749,45.56,-50.06,-68.02,NA,NA,NA,97.38,108.82,123.02,80.88,48.7,55.28,104.52,76.3,93.9,94.6309090909091,73.1436363636364,85.3757575757576,0.33333333,NA,0.09090909,0.48484848,NA,0.09090909,89.9363625266335,NA,89.4666646321615,79.9749984741211,NA,85.5999959309896,-2.31108734824441,NA,-10.005126953125,6.55689525604248,NA,-9.81023406982422,5.62010192871094,NA,1.48856989542643,6.50436305999756,NA,0.0392563939094543,-0.247647780925035,NA,0.383309166878462,0.209427557885647,NA,-0.390564892441034,-2.25134346295487,NA,12.7769722292821,1.30892223678529,NA,-13.0188297480345,0.1875,0.64705882,0.42424242,0.66666667,0.81818182,0.78571429,0.51515152,19.4,0.09090909,NA,0.33333333,0.09090909,0.48484848,NA,85.6463623046875,NA,89.9905728426847,89.5269673665365,80.0200729370117,NA,-8.33487701416016,NA,-0.962675701488148,-8.83227666219076,8.2165699005127,NA,-1.4042690594991,NA,4.64123465798118,0.327111442883809,5.27104997634888,NA,-0.390564892441034,NA,-0.247647780925035,0.383309166878462,0.209427557885647,NA,-13.0188297480345,NA,-2.25134346295487,12.7769722292821,1.30892223678529,NA,0.17647059,0.6875,0.42424242,0.66666667,0.81818182,0.78571429,0.48484848,4,91.4613189697266,22.7363739013672,0,0,102.066,1,0.25,"2024-08-23",0
"Tyson Miller",19976,"2024-08-20","DET",17,2024,"CHC","H",28,0,0,0,1,0,0,0,0,0,1,0,1.1,5,1,0,0,0,0,0,0,0,0,2,13.5000032186516,0,6.75000160932579,2,0,0,1,1,1,0,0,0,0,0.4,0,0.4,1.29088908401489,0,0.2,0.750000178813977,0.333333333333333,1,0.166479063033887,-0.166479063033887,1.30048563806852,0,5.94322753149751,33.2166597606336,1,0.333333333,0.333333333,0.333333333,0,0,1,6.75000160932579,7,12,19,0.104168020188808,-0.043435987085104,0.147604003548622,0.685000002384186,0.0734190791845322,1.40240001678467,1.32173335552216,1.34119999408722,1.40520000457764,1,1,0.0695207118988037,0.00475768152822871,1,0,0.36842105,88.85714286,0.47368421,79.55555556,0.10526316,79,0.05263158,85,0.267640888690948,-0.165334388613701,0.370980143547058,0.0572940893471241,3.82344126701355,-1.83704876237445,18.5490071773529,5.72940893471241,0.4,0.55555556,0.47368421,0.25,1,0.66666667,0.47368421,0.4,0.15789474,1,1,1,2,1,0,3,0.33333333,0.33333333,0.33333333,0.66666667,0.33333333,0,1.44614715063872,59.0484,37.49892,80,80,71.2221,80,52.53435,71.36305,46.12891,80,20.84279,80,42.69826,64.88356,46.20804,NA,NA,NA,58.54135,68.27682,59.53321,-0.40523,3.46925,78.98,137.24,123.68,111.6,164.54,147.92,91.56,75.2,76.38,86.1,219.26,225.48,117.48,90.3,110.24,104.997894736842,102.604210526316,110.286315789474,0.31578947,NA,0.05263158,0.47368421,0.10526316,0.05263158,88.3166707356771,NA,91.0999984741211,79.5777723524306,79,85.1999969482422,-2.82615439097087,NA,-9.9701042175293,6.56000094943576,8.83039665222168,-9.38333797454834,4.21015866597493,NA,2.7849109172821,6.48136817084418,-2.38111972808838,1.73336327075958,-0.0531279928982258,NA,0.32400244474411,-0.16996581479907,0.364498198032379,0.057969942688942,-0.885466548303763,NA,32.400244474411,-1.888509053323,18.224909901619,5.7969942688942,0.28571429,0.58333333,0.47368421,0,0.71428571,0.55555556,0.63157895,18,0.05263158,0.10526316,0.31578947,0.05263158,0.47368421,NA,85.3725967407227,79.1354064941406,88.4477945963542,91.2118988037109,79.7089233398438,NA,-8.79596042633057,9.92996978759766,-2.07303333282471,-9.39815044403076,7.93481106228299,NA,1.23900997638702,-3.31329011917114,3.92956829071045,2.03490996360779,5.93794971042209,NA,0.057969942688942,0.364498198032379,-0.0531279928982258,0.32400244474411,-0.16996581479907,NA,5.7969942688942,18.224909901619,-0.885466548303763,32.400244474411,-1.888509053323,NA,0.3,0.66666667,0.47368421,0,0.83333333,0.55555556,0.47368421,3,88.6232706705729,8.16633733113607,0,0,99.3772,2,0.66666667,"2024-08-20",0
"Tyson Miller",19976,"2024-08-17","TOR",17,2024,"CHC","H",28,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0.5,0,2,2,0,0,1,0,0,0,0,0,6.03472908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,80.0700356271687,151.387312822842,1,0,0.5,0.5,0,0,2,18,5,7,12,0.068032018840313,-0.0178440138697624,0.0858760327100754,0.468999981880188,0.0502679497003555,0.977499961853027,1.27559995651245,1.27559995651245,0.886400043964386,1,1,0.0451336763799191,0.0244642995743163,1,0,0.66666667,88.25,0.16666667,78.5,NA,NA,0.16666667,85,0.443554222583771,0.106215819716454,NA,-0.30199122428894,5.54442778229713,5.31079098582268,NA,-15.099561214447,0,0.85714286,0.5,NA,0.83333333,0.83333333,0.58333333,0.5,0.08333333,2,1,1,1,2,1,4,0.5,0.25,0.25,0.25,0.5,0.25,1.04436199178072,44.93493,35.99381,73.01465,NA,NA,NA,38.40876,67.44621,23.93723,NA,NA,NA,80,58.39363,80,NA,NA,NA,51.32991,60.31906,53.11875,0.04279,4.14128,89.22,122.54,113.98,NA,NA,NA,95.8,88.86,95.48,NA,NA,NA,91.06,180.9,191.08,93.9133333333333,109.813333333333,114.496666666667,0.66666667,NA,NA,0.16666667,NA,0.16666667,88.1374969482422,NA,NA,78.6500015258789,NA,84.6500015258789,-3.18198895454407,NA,NA,5.08471250534058,NA,-6.92975521087646,5.18057727813721,NA,NA,6.56782913208008,NA,-1.14457249641418,0.490296829491854,NA,NA,0.10757814347744,NA,-0.306604653596878,6.12871036864817,NA,NA,5.37890717387199,NA,-15.3302326798439,0,0.75,0.5,NA,0.83333333,0.83333333,0.66666667,16.625,0.16666667,NA,0.66666667,NA,0.16666667,NA,84.645149230957,NA,88.152961730957,NA,78.6355972290039,NA,-6.25535488128662,NA,-2.37140607833862,NA,6.12747001647949,NA,-1.93874502182007,NA,4.64014101028442,NA,6.12855529785156,NA,-0.306604653596878,NA,0.490296829491854,NA,0.10757814347744,NA,-15.3302326798439,NA,6.12871036864817,NA,5.37890717387199,NA,0,0.75,0.5,NA,0.83333333,0.83333333,0.66666667,4,93.7173156738281,1.60042667388916,1,0.25,102.378,2,0.5,"2024-08-17",0
"Tyson Miller",19976,"2024-08-16","TOR",17,2024,"CHC","H",28,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,80.0700356271687,151.387312822842,0.5,0,0.333333333,0.666666666,0,0,1,9,1,4,5,0.305348008871078,0,0.305348008871078,1.07299995422363,0.115005359053612,3.19186663627625,2.67920017242432,2.67920017242432,NA,0,1,0.0981066823005676,-0.00244228160138639,1,0,0.4,89,0.4,78.5,NA,NA,0.2,85,0.00450797751545906,0.496316194534302,NA,0.210907548666,0.225398875772953,24.8158097267151,NA,21.0907548666,0.5,1,0.8,1,1,1,0.6,0.66666667,0,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,0.952324233474715,75.0087,54.02063,80,NA,NA,NA,41.92902,68.51856,33.6635,NA,NA,NA,80,57.17788,80,NA,NA,NA,74.5949,65.19798,73.47678,-1.40258,1.97322,87.72,145.82,133.42,NA,NA,NA,87.26,74.64,72.22,NA,NA,NA,107.44,162.2,180.06,95.424,123.9,127.596,0.4,NA,NA,0.4,NA,0.2,88.9499969482422,NA,NA,78.5500030517578,NA,85.1999969482422,-3.03989458084106,NA,NA,5.53167819976807,NA,-9.65217590332031,4.66212463378906,NA,NA,6.46868896484375,NA,-1.04437208175659,0.00431566312909126,NA,NA,0.502552881836891,NA,0.255611628293991,0.215783156454563,NA,NA,25.1276440918446,NA,25.5611628293991,0,1,0.8,NA,1,1,0.8,22,0.2,NA,0.4,NA,0.4,NA,85.2566986083984,NA,89.0545501708984,NA,78.6172485351562,NA,-8.89494037628174,NA,-2.24184989929199,NA,6.65938472747803,NA,-1.74363994598389,NA,4.32842493057251,NA,5.95619964599609,NA,0.255611628293991,NA,0.00431566312909126,NA,0.502552881836891,NA,25.5611628293991,NA,0.215783156454563,NA,25.1276440918446,NA,0,1,0.8,NA,1,1,0.8,3,93.1465861002604,16.1651395161947,0,0,98.7928,1,0.33333333,"2024-08-16",0
"Tyson Miller",19976,"2024-08-14","@CLE",17,2024,"CHC","A",28,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0,9,9,0,0,0,1,1,1,0,0,0,0,0,0.25,-0.25,9.77622908401489,0,0.333333333333333,2,0.333333333333333,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,154.196826049632,187.345706390858,1,0.333333333,0.333333333,0.333333333,0,0,0,0,9,10,19,0.0115000121295452,-0.0128800012171268,0.0243800133466721,0.480000019073486,0.0506329163908958,0.256500005722046,0.199200004339218,0.199200004339218,0.102800004184246,1,1,0.00670279748737812,0.0381315567933274,0,0,0.57894737,89.45454545,0.31578947,80.66666667,NA,NA,0.10526316,86,-0.445532560348511,-0.0910046324133873,NA,0.793241858482361,-4.05029600316828,-1.51674387355646,NA,39.662092924118,0.28571429,0.4,0.31578947,0.75,0.5,0.66666667,0.26315789,0.5,0.10526316,1,0,2,0,3,0,3,0.33333333,0,0.66666667,0,1,0,9.98323868208222,80,45.92972,80,NA,NA,NA,62.05237,69.29,54.28378,NA,NA,NA,74.57096,62.86824,70.18412,NA,NA,NA,77.46203,66.80485,74.20918,-1.5807,1.70604,78.6,178.74,170.44,NA,NA,NA,106.76,94.62,103.86,NA,NA,NA,112.34,98.18,113.34,105.557894736842,104.598947368421,113.862105263158,0.57894737,NA,NA,0.31578947,NA,0.10526316,89.390907981179,NA,NA,80.4500020345052,NA,85.75,-3.050086628307,NA,NA,5.86512438456217,NA,-9.50051879882812,5.78994855013761,NA,NA,5.87417984008789,NA,0.674056768417358,-0.413801286369562,NA,NA,-0.093385636806488,NA,0.807669226080179,-3.76182987608693,NA,NA,-1.55642728010813,NA,40.383461304009,0.25,0.42857143,0.31578947,0.66666667,0.66666667,0.66666667,0.36842105,17.66666667,0.10526316,NA,0.57894737,NA,0.31578947,NA,86.1063995361328,NA,89.7788196910511,NA,80.8407694498698,NA,-8.62273025512695,NA,-2.24422992359508,NA,6.98770523071289,NA,-0.222555011510849,NA,5.34827839244496,NA,5.2687832514445,NA,0.807669226080179,NA,-0.413801286369562,NA,-0.093385636806488,NA,40.383461304009,NA,-3.76182987608693,NA,-1.55642728010813,NA,0.30769231,0.33333333,0.31578947,0.75,0.5,0.66666667,0.31578947,3,81.1646118164062,12.1867192586263,0,0,90.1188,0,0,"2024-08-14",0
