"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","XX%","wFB","wSL","wCB","wFB/C","wSL/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxCU%","pfxvFA","pfxvSL","pfxvCU","pfxFA-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwSL","pfxwCU","pfxwFA/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSL%","pivCH","pivCU","pivFA","pivSL","piCH-X","piCU-X","piFA-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSL-Z","piwCH","piwCU","piwFA","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Caleb Thielbar",10078,"2024-09-27","BAL",8,2024,"MIN","H",37,0,0,6.75000160932579,1,0,0,0,0,0,0,0,1.1,5,1,1,1,1,0,0,0,0,0,0,0,0,6.75000160932579,0,0,0,1,4,0,2,0,0,0,0,0,0,9.18472908401489,6.75000160932579,0.2,0.750000178813977,0,1,12.9164821028715,-6.1664804935457,7.70250607842834,168.613143809344,320.21698672428,189.774161995548,0.25,0,0.2,0.8,0.5,0.25,0,0,4,11,15,-0.00682400912046432,-0.0873239934444427,0.0804999843239784,0.242000013589859,0.0253668799996376,0.701519966125488,1.06146657466888,2.02359986305237,0.245999991893768,1,1,-0.191313669085503,0.18158620664683,0,0,0.53333333,93.75,0.06666667,81,0.4,74.66666667,NA,-0.849595665931702,0.0389156937599182,0.495868325233459,-10.6199458241463,3.89156937599182,8.26447208722432,0.22222222,0.83333333,0.46666667,0.5,1,0.85714286,0.4,0.8,0.06666667,1,3,1,2,2,1,5,0.2,0.6,0.2,0.4,0.4,0.2,8.87805512455202,71.95082,52.00917,73.11239,78.74323,59.35991,80,20.9095,49.0315,20,75.66409,51.07819,80,-1.469,1.87359,157.42,130.04,153.44,98.1,116.16,116.86,110.5,30.4,42.78,122.654666666667,115.994666666667,126.553333333333,0.53333333,0.06666667,0.4,93.7624969482422,81.0999984741211,74.75,2.73211193084717,-7.70182132720947,-4.3896541595459,11.0419292449951,0.501646995544434,-8.89627583821615,-0.844379656016827,0.039364367723465,0.484517633914948,-10.5547457002103,3.9364367723465,8.07529389858246,0.16666667,0.66666667,0.46666667,0,1,0.85714286,0.6,18.2,NA,0.4,0.53333333,0.06666667,NA,74.6382649739583,93.6737899780273,81.0276031494141,NA,-4.55806668599447,2.65745997428894,-7.85756015777588,NA,-10.5592632293701,10.2090148925781,-0.513800024986267,NA,0.484517633914948,-0.844379656016827,0.039364367723465,NA,8.07529389858246,-10.5547457002103,3.9364367723465,0.16666667,0.66666667,0.46666667,0,1,0.85714286,0.6,5,83.6645263671875,38.3466125488281,0,0,102.769,2,0.4,"2024-09-27",0
"Caleb Thielbar",10078,"2024-09-26","MIA",8,2024,"MIN","H",37,0,0,0,1,0,0,0,0,0,0,0,0.1,3,0,0,0,0,1,0,0,0,0,0,0,27.000028163224,0,0,1,0,1,1,0,0,1,0,0,0,0.33333333,-0.33333333,11.7253957421829,0,0,3.00000312924711,0,1,12.1664891660311,-12.1664891660311,16.7025191161447,0,301.516249533444,413.672612664399,1,0,0.5,0.5,0,0,0,0,5,6,11,-0.0468799993395805,-0.070812001824379,0.0239320006221533,-0.865000009536743,-0.0906708613038063,1.00426661968231,0.487399995326996,0.974799990653992,0.933600008487701,1,1,-0.0334619432687759,-0.013218886722776,0,0,0.45454545,92.8,0.27272727,86.66666667,0.27272727,74.66666667,NA,-0.143687605857849,-0.0276161134243011,-0.627401947975159,-2.87375211715698,-0.920537114143372,-20.9133982658386,0,0.8,0.36363636,NA,0.75,0.75,0.45454545,0.33333333,0.09090909,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,6.24221468943017,65.30358,45.0852,74.89724,73.18859,60.88098,80,53.61419,40.00479,57.81815,68.63367,48.09913,79.86915,-1.03223,2.52875,124.9,131.8,140.44,84.44,134.8,135.6,108.946666666667,124.406666666667,137.773333333333,102.158181818182,131.147272727273,137.512727272727,0.45454545,0.27272727,0.27272727,92.7599975585938,86.7333374023438,74.8333333333333,2.74687595367432,-1.52889474232992,-3.39772542317708,11.0322853088379,3.96402740478516,-8.6609853108724,-0.149089939892292,-0.0285969004034996,0.441333223134279,-2.98179879784584,-0.953230013449987,14.7111074378093,0,0.8,0.36363636,NA,0.75,0.75,0.45454545,18,NA,0.27272727,0.45454545,0.27272727,NA,74.8215993245443,92.7752807617187,86.7169392903646,NA,-3.7983299891154,2.52820796966553,-2.08543999989827,NA,-10.104549407959,10.0358444213867,2.77020994822184,NA,0.441333223134279,-0.149089939892292,-0.0285969004034996,NA,14.7111074378093,-2.98179879784584,-0.953230013449987,0,0.66666667,0.36363636,NA,0.75,0.75,0.54545455,2,80.8862609863281,3.39355278015137,0,0,93.9282,0,0,"2024-09-26",0
"Caleb Thielbar",10078,"2024-09-24","MIA",8,2024,"MIN","H",37,0,0,0,1,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,2.30132450714558,2.29606542354053,0,0,0,0,0,0,0,0,0,3,3,0.0199359990656376,0,0.0199359990656376,0.50900000333786,0.0533542968332767,0.310999989509583,0.225199997425079,0.450399994850159,0.245999991893768,1,1,0.0603079460561275,0.0037949469924374,0,0,0.33333333,94,0.66666667,84.5,NA,NA,NA,0.054188709706068,0.212123870849609,NA,5.4188709706068,10.6061935424805,NA,0.5,1,0.66666667,0,1,0.5,0.33333333,1,0.33333333,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.79544167365313,NA,NA,NA,73.86104,54.28803,80,80,51.29185,80,80,55.98581,80,-2.41941,0.44798,NA,NA,NA,92.06,98.68,95.68,133.14,130.2,145.33,119.446666666667,119.693333333333,128.78,0.33333333,0.66666667,NA,93.5999984741211,84.4499969482422,NA,2.21819257736206,-6.00883483886719,NA,10.8913993835449,1.04231977462769,NA,0.054773960262537,0.2144455909729,NA,5.4773960262537,10.722279548645,NA,1,0.5,0.66666667,0,1,0.5,0.66666667,24,NA,NA,0.33333333,0.66666667,NA,NA,93.5025024414062,84.4093933105469,NA,NA,1.92320001125336,-6.85081005096436,NA,NA,9.98721981048584,-0.125105023384094,NA,NA,0.054773960262537,0.2144455909729,NA,NA,5.4773960262537,10.722279548645,1,0.5,0.66666667,0,1,0.5,0.66666667,0,NA,NA,0,NA,NA,0,NA,"2024-09-24",0
"Caleb Thielbar",10078,"2024-09-22","@BOS",8,2024,"MIN","A",37,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,0,1,1,0,0,0,0,0.25,0.25,0,6.49179158401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,102.039606840454,139.421515985497,0,0.5,0,0.5,0,0,0,0,8,9,17,0.000584037275984883,-0.000184030534001067,0.000768067839089781,0.546999990940094,0.0526974946260452,0.0104000000283122,0.00999999977648258,0.00999999977648258,NA,0,1,0.0609420835971832,-0.00478465336690029,0,0,0.23529412,93.25,0.47058824,83,0.29411765,74.8,NA,0.146787106990814,0.388543248176575,-0.08329738676548,3.66967767477036,4.85679060220718,-1.6659477353096,0.27272727,0.5,0.35294118,0.66666667,0.33333333,0.5,0.35294118,0.5,0.17647059,0,0,2,1,1,0,2,0,0,1,0.5,0.5,0,7.56724818398978,80,62.2416,61.37465,64.29088,53.32123,20,66.67679,52.46869,62.87585,73.58541,57.77195,51.12435,-1.33986,2.0673,133.32,163.08,184.58,108.66,112.98,136.1,121.525,119.125,140.82,121.967058823529,130.607058823529,152.58,0.23529412,0.47058824,0.29411765,93.4250030517578,83.0250015258789,74.8800048828125,0.800400912761688,-5.81723737716675,-4.28459434509277,10.62717628479,1.68177533149719,-8.60335235595703,0.190058633685112,0.392721634358168,-0.0878155194222927,4.7514658421278,4.9090204294771,-1.75631038844585,0.27272727,0.5,0.35294118,0.66666667,0.33333333,0.5,0.35294118,17.15384615,0.05882353,0.29411765,0.23529412,0.41176471,84.2435989379883,75.1502624511719,93.6731719970703,83.1432582310268,6.01121997833252,-4.30041809082031,0.551292836666107,-7.98114722115653,4.40744018554688,-10.3608238220215,9.50333976745605,-0.305242742810931,0.0501701384782791,-0.0878155194222927,0.190058633685112,0.342551495879889,5.01701384782791,-1.75631038844585,4.7514658421278,4.89359279828412,0.27272727,0.5,0.35294118,0.66666667,0.33333333,0.5,0.35294118,2,84.297492980957,40.1937255859375,0,0,86.0355,0,0,"2024-09-22",2
"Caleb Thielbar",10078,"2024-09-20","@BOS",8,2024,"MIN","A",37,0,0,0,1,0,0,0,0,0,0,0,0.2,3,1,0,0,0,0,0,0,0,0,1,13.500014081612,0,13.500014081612,1,0,0,0,1,1,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0.333333333333333,1.50000156462356,0.5,1,0.166476649042681,-0.166476649042681,2.43449162409945,0,2.30132450714558,58.7187657997406,0,0.5,0,0.5,0,0,0,0,2,8,10,0.027151994407177,-0.0120879979804158,0.0392399914562702,0.300000011920929,0.0289017334580421,0.65693336725235,0.863600015640259,0.863600015640259,0.831999957561493,1,1,0.0249809715896845,0.0163504567722836,0,0,0.6,92.66666667,0.3,82,0.1,74,NA,-0.270963728427887,0.284230977296829,0.0389156937599182,-4.51606214046478,9.47436590989431,3.89156937599182,0.5,0.83333333,0.7,0.5,0.6,0.57142857,0.6,0.33333333,0.3,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,3.52927548647966,80,57.91436,80,75.51389,66.24663,77.16324,42.62315,58.87581,36.84869,77.29717,63.40644,79.21114,-1.57046,1.7214,98.5,162.68,168.14,117.24,113.38,130.86,137.28,72.54,101.78,121.378,106.058,125.864,0.6,0.3,0.1,92.5666707356771,81.7000020345052,74,1.91143862406413,-7.8196481068929,-4.63887453079224,11.8219045003255,0.885951598485311,-10.0826177597046,-0.276403360068798,0.287813186645508,0.039364367723465,-4.6067226678133,9.59377288818359,3.9364367723465,0.5,0.83333333,0.7,1,0.4,0.57142857,0.6,18,NA,0.1,0.6,0.3,NA,74.2036972045898,92.7653503417969,81.8618977864583,NA,-4.74707984924316,1.67778396606445,-8.15434328715006,NA,-11.4020004272461,10.7355054219564,-0.456890026728312,NA,0.039364367723465,-0.276403360068798,0.287813186645508,NA,3.9364367723465,-4.6067226678133,9.59377288818359,0.33333333,0.85714286,0.7,1,0.5,0.57142857,0.7,2,98.5257339477539,29.2597713470459,1,0.5,107.066,1,0.5,"2024-09-20",0
"Caleb Thielbar",10078,"2024-09-19","@CLE",8,2024,"MIN","A",37,0,1,0,1,0,0,0,0,0,0,0,0.1,3,1,1,0,0,1,1,0,0,0,1,27.000028163224,27.000028163224,27.000028163224,1,0,0,0,0,1,0,0,0,0,0.33333333,0.33333333,0,7.12050685733112,0,0.5,6.00000625849423,1,0.5,6.16648290753691,-6.16648290753691,6.16648290753691,0,151.908787020295,151.56163866777,0,1,0,0,0,0,0,0,6,6,12,-0.192811995744705,-0.305032014846802,0.112220026552677,-0.797000050544739,-0.0840717330574989,3.36560010910034,2.61240005493164,2.61240005493164,NA,0,1,-0.0285976100713015,-0.0286914288799855,0,1,0.41666667,94.2,0.58333333,82.85714286,NA,NA,0.33333333,-0.480079978704453,0.282439678907394,NA,-9.60159957408905,4.03485255581992,NA,0.33333333,1,0.5,0.66666667,1,0.83333333,0.25,NA,0.08333333,1,0,0,0,0,1,1,1,0,0,0,0,1,12.1223966661593,NA,NA,NA,20,59.16459,20,57.795,70.6691,43.02119,22.30826,70.63564,25.58842,1.8458,6.84579,NA,NA,NA,111.52,27.24,32.52,109,128.48,150.02,110.05,86.2966666666667,101.061666666667,0.41666667,0.58333333,NA,94.1400024414063,82.8714250837054,NA,3.61259117126465,-7.657347542899,NA,11.4182121276855,1.10042592457363,NA,-0.487878769636154,0.285888470709324,NA,-9.75757539272308,4.0841210101332,NA,0.42857143,0.6,0.5,0.66666667,1,0.83333333,0.41666667,23,NA,NA,0.41666667,0.58333333,NA,NA,93.9430603027344,82.6707589285714,NA,NA,3.82646598815918,-8.1605600629534,NA,NA,10.3075019836426,-0.22209221976144,NA,NA,-0.487878769636154,0.285888470709324,NA,NA,-9.75757539272308,4.0841210101332,0.42857143,0.6,0.5,0.66666667,1,0.83333333,0.41666667,1,106.406639099121,9.8750581741333,0,0,106.407,1,1,"2024-09-19",0
"Caleb Thielbar",10078,"2024-09-16","@CLE",8,2024,"MIN","A",37,0,0,0,1,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,0,0,0,0,0,27.000028163224,0,0,0,0,0,1,0,1,0,0,0,0,0.5,-0.5,17.9192290840149,0,0,3.00000312924711,0,1,12.1664891660311,-12.1664891660311,16.7025191161447,0,301.516249533444,413.672612664399,0,0,0,1,1,0,0,0,7,6,13,0.0069679906591773,-0.00691199768334627,0.0138799883425236,0.0989999994635582,0.0104430392384529,0.386999994516373,0.137799993157387,0.275599986314774,NA,0,1,0.00276927486993372,0.0152358692073552,0,0,0.23076923,92.66666667,0.38461538,81.4,0.38461538,74,NA,-0.0206257402896881,0.240579321980476,-0.266528993844986,-0.687524676322937,4.81158643960953,-5.33057987689972,0,0.42857143,0.23076923,NA,0.66666667,0.66666667,0.53846154,0.5,0.07692308,0,0,1,1,0,0,1,0,0,1,1,0,0,6.68901210051851,80,58.98386,80,20,47.43488,20,39.56772,58.129,32.13512,64.97299,56.93272,66.86095,-0.80481,2.86988,89.28,170.98,172.38,56.78,90.06,74.64,76.028,134.956,135.192,76.6830769230769,138.450769230769,135.521538461538,0.23076923,0.38461538,0.38461538,92.6333312988281,81.5599975585938,74,1.98570775985718,-7.43339996337891,-4.48922386169434,10.003475189209,-0.272813439369202,-8.73185119628906,-0.021582156419754,0.226024482399225,-0.273673143237829,-0.719405213991801,4.5204896479845,-5.47346286475658,0,0.42857143,0.23076923,NA,0.66666667,0.66666667,0.53846154,18.54545455,NA,0.38461538,0.23076923,0.38461538,NA,74.0546020507813,92.7332967122396,81.6067016601562,NA,-4.71559982299805,1.7926565806071,-7.85377960205078,NA,-10.1234443664551,9.1221866607666,-1.27588195800781,NA,-0.273673143237829,-0.021582156419754,0.226024482399225,NA,-5.47346286475658,-0.719405213991801,4.5204896479845,0,0.5,0.23076923,NA,0.66666667,0.66666667,0.46153846,1,84.8335189819336,78.0009765625,0,0,84.8335,0,0,"2024-09-16",0
"Caleb Thielbar",10078,"2024-09-14","CIN",8,2024,"MIN","H",37,0,0,9,1,0,0,0,0,0,0,0,1,6,2,1,1,0,1,0,0,0,0,0,0,9,18,0,0.333333333,0,3,1,1,0,1,0,0,0,0.16666667,-0.16666667,7.11795129545234,0,0.4,3,0.4,0.66666667,6.1664797782898,2.8335202217102,7.67848818451166,224.817471478451,151.908708993923,189.176655168198,3,0.2,0.6,0.2,0,0,0,0,9,18,27,-0.000372000009519979,-0.000471999985165894,9.99999901978299e-05,-0.515999972820282,-0.0540880523622036,0,0,0,0,1,1,0,NA,0,0,0.51851852,92.92857143,0.11111111,80,0.37037037,73.7,NA,0.405482143163681,-1.40129268169403,0.133801892399788,2.89630102259772,-46.7097560564677,1.33801892399788,0.25,0.73333333,0.51851852,0.66666667,0.90909091,0.85714286,0.55555556,0.66666667,0.07407407,3,0,2,1,3,1,5,0.6,0,0.4,0.2,0.6,0.2,6.25667074471774,75.47902,58.05388,69.82609,50.19393,46.89486,54.35034,28.05089,48.24345,20,56.12107,46.68164,56.22158,-0.25487,3.69479,133.68,109.06,127.52,92.26,72.88,63.1,135.34,48.12,56.12,112.387407407407,83.5288888888889,86.1837037037037,0.51851852,0.11111111,0.37037037,92.9428536551339,79.9666646321615,73.6400024414063,1.50611713954381,-8.26429239908854,-5.42057113647461,10.4622301374163,-2.36547565460205,-9.57916488647461,0.407173961400986,-1.41797475144267,0.134306039661169,2.90838543857847,-47.265825048089,1.34306039661169,0.27272727,0.6875,0.51851852,0.66666667,0.90909091,0.85714286,0.59259259,18.19047619,NA,0.37037037,0.51851852,0.11111111,NA,73.6091125488281,92.9123883928571,79.9190012613932,NA,-5.64804496765137,1.34684303828648,-8.84663009643555,NA,-11.2445098876953,9.73531123570034,-3.65344683329264,NA,0.134306039661169,0.407173961400986,-1.41797475144267,NA,1.34306039661169,2.90838543857847,-47.265825048089,0.3,0.64705882,0.51851852,0.66666667,0.90909091,0.85714286,0.62962963,5,74.4740966796875,7.37791900634766,0,0,89.6264,0,0,"2024-09-14",0
"Caleb Thielbar",10078,"2024-09-11","LAA",8,2024,"MIN","H",37,0,0,0,1,0,0,0,0,0,0,0,0.2,4,1,0,0,0,1,0,0,0,0,2,27.000028163224,13.500014081612,13.500014081612,2,0,0,0,0,1,0,0,0,0,0.5,0.25,0.25,3.79922908401489,0,0.333333333333333,3.00000312924711,1,1,1.66647821366624,-1.66647821366624,1.66647821366624,0,39.7031901354329,39.6124587345978,0,1,0,0,0,0,0,0,5,13,18,-0.00129998475313187,-0.128352016210556,0.127052038908005,-0.00400003790855408,-0.000419296324253082,1.75050008296967,1.12440001964569,1.12440001964569,2.20840001106262,1,1,-0.0392021611332893,0.0384595249199128,0,0,0.61111111,93.54545455,0.33333333,81.33333333,0.05555556,76,NA,0.428807556629181,-0.674061417579651,0,3.89825051481074,-11.2343569596608,0,0.5,0.875,0.66666667,0.8,0.57142857,0.66666667,0.44444444,0.75,0.22222222,1,0,0,0,1,0,1,1,0,0,0,1,0,5.61310502561443,80,46.76049,80,64.45647,59.71964,68.75363,54.16336,57.1756,64.33893,66.06637,57.62087,75.07951,-0.87273,2.768,170.04,126.82,157.58,113.3,103.76,108.78,114.92,106,120.16,117.209411764706,105.907058823529,115.667058823529,0.61111111,0.33333333,0.05555556,93.4545454545455,81.6000010172526,76.4000015258789,2.48497200012207,-7.1824467976888,-4.88084268569946,11.0609234896573,-0.319575428962708,-8.63793659210205,0.432921949774027,-0.687688011676073,0,3.93565408885479,-11.4614668612679,0,0.375,0.9,0.66666667,1,0.55555556,0.66666667,0.55555556,21.21428571,NA,0.05555556,0.61111111,0.33333333,NA,76.1961975097656,93.293046431108,81.4321492513021,NA,-5.6508002281189,2.34189813787287,-8.01304372151693,NA,-10.1247997283936,10.4290903264826,-1.61688423156738,NA,0,0.432921949774027,-0.687688011676073,NA,0,3.93565408885479,-11.4614668612679,0.28571429,0.90909091,0.66666667,1,0.6,0.66666667,0.61111111,1,69.3093566894531,17.1857070922852,0,0,69.3094,0,0,"2024-09-11",0
"Caleb Thielbar",10078,"2024-09-06","@KCR",8,2024,"MIN","A",37,0,0,9,1,0,0,0,0,0,0,0,1,4,1,1,1,0,0,0,0,1,0,0,0,0,9,0,0,0,3,1,0,0,0,0,0,0,0,0,3.65572908401489,0,0.25,1,0.25,0,3.1664797782898,5.8335202217102,4.67848818451166,224.817471478451,77.1050557637202,114.543946394147,3,0,0.75,0.25,0,0,0,0,7,12,19,-0.00587200652807951,-0.00649599079042673,0.000623984320554882,-0.465999990701675,-0.045619186013937,0.0609600022435188,0.0561999976634979,0.0561999976634979,NA,0,1,-0.0473113358020782,-0.0490142270583433,0,0,0.36842105,93,0.15789474,80.66666667,0.47368421,74.66666667,NA,-0.235525503754616,-0.11645582318306,0.35514834523201,-3.36465005363737,-3.88186077276866,3.94609272480011,0,0.54545455,0.31578947,NA,1,1,0.57894737,0.5,0,2,1,1,1,2,1,4,0.5,0.25,0.25,0.25,0.5,0.25,1.22106078839452,46.8615,54.38549,45.46773,80,61.36981,80,80,43.17424,80,74.61338,52.27921,75.79318,-1.40373,1.9715,116.58,117.42,123.26,111.28,152.68,172.66,93.7,139.96,146.58,111.014736842105,133.969473684211,145.142105263158,0.36842105,0.15789474,0.47368421,93.028573172433,80.7999979654948,74.6555582682292,2.43728147234236,-7.4545529683431,-4.11530134412977,12.034184047154,-0.600306153297424,-8.99834696451823,-0.238953448832035,-0.112582817673683,0.359776094555855,-3.4136206976005,-3.75276058912277,3.99751216173172,0,0.5,0.31578947,NA,1,1,0.63157895,18.13333333,NA,0.47368421,0.36842105,0.15789474,NA,74.4927910698785,92.8791155133929,80.6101684570312,NA,-4.40426211886936,2.46717153276716,-7.86719640096029,NA,-11.0584225124783,10.9917755126953,-2.16383997599284,NA,0.359776094555855,-0.238953448832035,-0.112582817673683,NA,3.99751216173172,-3.4136206976005,-3.75276058912277,0,0.54545455,0.31578947,NA,1,1,0.57894737,4,83.1835327148438,-10.5144643783569,0,0,109.192,1,0.25,"2024-09-06",0
