"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","XX%","wFB","wSL","wCB","wFB/C","wSL/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxCU%","pfxvFA","pfxvSL","pfxvCU","pfxFA-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwSL","pfxwCU","pfxwFA/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piSL%","pivCU","pivFA","pivSL","piCU-X","piFA-X","piSL-X","piCU-Z","piFA-Z","piSL-Z","piwCU","piwFA","piwSL","piwCU/C","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Nick Mears",25376,"2024-08-03","@WSN",23,2024,"MIL","A",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.7440916753395,66.5170884121943,1,0,0.5,0.5,0,0,0,0,1,9,10,0.0135999992489815,0,0.0135999992489815,0.49099999666214,0.0509864985942841,0.172933340072632,0.225199997425079,0.225199997425079,NA,0,1,0.0788711607456207,-0.000228145793908757,0,0,0.7,97.28571429,0.3,87,NA,NA,NA,0.412891417741776,0.304011940956116,NA,5.89844882488251,10.1337313652039,NA,0.66666667,0.57142857,0.6,1,1,1,0.7,1,0,2,0,0,0,2,0,2,1,0,0,0,1,0,-0.369798744422303,NA,NA,NA,68.25473,66.41022,71.82095,76.19293,54.78082,80,76.26289,62.83158,80,-1.5062,1.81779,NA,NA,NA,133.1,82.3,97.92,127.82,100.94,117.08,131.516,87.892,103.668,0.7,0.3,NA,97.2571411132812,86.9666646321615,NA,-3.61253602164132,0.405440489451091,NA,11.2946483067104,-0.759574810663859,NA,0.417828667908907,0.30753842368722,NA,5.96898097012724,10.251280789574,NA,0.5,0.625,0.6,1,1,1,0.8,17.57142857,NA,0.7,0.3,NA,96.9640415736607,86.6744995117188,NA,-3.23024150303432,0.823656002680461,NA,10.310799734933,-2.02023696899414,NA,0.417828667908907,0.30753842368722,NA,5.96898097012724,10.251280789574,0.5,0.625,0.6,1,1,1,0.8,2,97.9095611572266,14.852294921875,0,0,107.089,1,0.5,"2024-08-03",0
"Nick Mears",25376,"2024-07-31","ATL",23,2024,"MIL","H",27,0,0,10.8000041198746,1,0,0,0,0,0,0,0,1.2,9,3,2,2,2,1,0,0,0,0,2,10.8000041198746,5.40000205993731,16.2000061798119,2,0,0,0,4,2,0,0,0,0,0.22222222,0.11111111,0.11111111,5.47072908367667,10.8000041198746,0.375,2.40000091552769,0.25,1,18.1664855003379,-7.36648138046326,6.19530110862592,261.639114756119,437.351828509277,151.50341747424,0,0.333333333,0,0.666666666,0,0.5,0,0,8,20,28,-0.0914840027689934,-0.105121999979019,0.0136380000039935,-1.50100004673004,-0.154185935854912,0.152480006217957,0.274200022220612,0.488600015640259,0.119599997997284,1,1,-0.211002632975578,-0.388971127769323,0,1,0.53571429,96.86666667,0.39285714,86.27272727,0.07142857,82,NA,-0.90995317697525,-1.38422393798828,-0.0337371714413166,-6.06635451316833,-12.5838539817116,-1.68685857206583,0.4,0.76923077,0.57142857,0.5,0.7,0.625,0.46428571,0.88888889,0.21428571,3,3,0,0,2,4,6,0.5,0.5,0,0,0.33333333,0.66666667,21.620623007645,20,55.26075,20,73.51411,76.28801,58.57687,70.65033,60.65174,74.69072,71.39217,71.31695,65.28498,-1.20361,2.27168,100.98,13.14,14.36,111.44,106.02,126.18,103.28,130.7,137.68,107.487142857143,109.081428571429,122.710714285714,0.53571429,0.39285714,0.07142857,96.7066650390625,86.3363647460938,81.6499938964844,-2.39021708170573,0.104479952292009,2.11666393280029,11.7294525146484,-0.4812162139199,-9.8983907699585,-0.867482509464025,-1.34423829987645,-0.0350219719111919,-5.78321672976017,-12.220348180695,-1.7510985955596,0.27272727,0.76470588,0.57142857,0.33333333,0.69230769,0.625,0.60714286,20.05263158,0.07142857,0.53571429,0.39285714,81.3795013427734,96.4696533203125,86.0562078302557,2.43042492866516,-1.87883021036784,0.627846414392645,-11.1154499053955,10.6208536783854,-1.83265321904963,-0.0350219719111919,-0.867482509464025,-1.34423829987645,-1.7510985955596,-5.78321672976017,-12.220348180695,0.27272727,0.76470588,0.57142857,0.33333333,0.69230769,0.625,0.60714286,6,92.3794962565104,26.2176361083984,2,0.33333333,102.991,3,0.5,"2024-07-31",0
"Nick Mears",25376,"2024-07-29","ATL",23,2024,"MIL","H",27,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,1,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.209743576056,18.1856412207288,0,0,0,1,1,0,3,27,3,7,10,0.042380016297102,0,0.042380016297102,0.499000012874603,0.051258347928524,0.555400013923645,0.878199994564056,0.878199994564056,0.0697999969124794,1,1,0.0768067538738251,-0.00050136094142901,0,0,0.5,97,0.4,87,0.1,82,NA,0.664522290229797,0.12969845533371,-0.0344077162444592,13.2904458045959,3.24246138334274,-3.44077162444592,0.25,0.5,0.4,0,1,0.75,0.6,0.33333333,0.1,1,0,0,1,0,0,1,1,0,0,1,0,0,-2.61837484711603,20,48.81345,26.0515,80,76.36304,80,70.07094,49.79317,72.39308,80,64.69074,79.61342,-2.1923,0.78864,79.84,51.66,39.06,142.58,113.44,148.98,106.78,130.38,148.9,121.986,114.038,137.956,0.5,0.4,0.1,97,86.8000030517578,82,-3.17564582824707,0.686423182487488,2.70641708374023,12.5617851257324,-0.282789826393127,-6.95282506942749,0.672477755695581,0.131061319261789,-0.0350487045943737,13.4495551139116,3.27653298154473,-3.50487045943737,NA,0.4,0.4,NA,0.75,0.75,1,17.57142857,0.1,0.5,0.4,81.8908004760742,96.907177734375,86.6992721557617,3.32682991027832,-2.98434391021729,1.16343176364899,-8.64972972869873,11.3986602783203,-1.64142775535583,-0.0350487045943737,0.672477755695581,0.131061319261789,-3.50487045943737,13.4495551139116,3.27653298154473,0,0.5,0.4,NA,0.75,0.75,0.8,1,89.6894149780273,66.9049301147461,0,0,89.6894,0,0,"2024-07-29",0
"Nick Mears",25376,"2024-07-22","BOS",19,2024,"COL","H",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,28.6064470675336,66.5170884121943,1,0,0.5,0.5,0,0,1,9,8,10,18,0.0977799817919731,0,0.0977799817919731,0.629000008106232,0.0547432526946068,1.19866669178009,1.55999994277954,1.55999994277954,2.1800000667572,1,1,0.0817525386810303,-0.000178584501354093,1,0,0.5,97,0.5,87.11111111,NA,NA,NA,0.14304555952549,0.573857843875885,NA,1.58939510583878,6.37619826528761,NA,0.27272727,0.57142857,0.38888889,1,1,1,0.38888889,0.33333333,0,0,1,1,2,0,0,2,0,0.5,0.5,1,0,0,-0.41805237397924,NA,NA,NA,54.15313,52.93807,59.00558,43.71596,72.45627,57.18864,49.80087,65.47176,61.60467,0.13778,4.28376,NA,NA,NA,107.82,106.82,115.86,124.36,61.96,91.24,116.09,84.39,103.55,0.5,0.5,NA,96.8444417317708,87.0666639539931,NA,-2.15905168321398,0.505202187432183,NA,9.42397986518012,-1.39002058241102,NA,0.143287923187017,0.582079209387302,NA,1.5920880354113,6.46754677097003,NA,0.2,0.625,0.38888889,1,1,1,0.44444444,21.53333333,NA,0.5,0.5,NA,96.7171698676215,86.922844780816,NA,-1.905914094713,0.919558525085449,NA,8.85645209418403,-2.26813613043891,NA,0.143287923187017,0.582079209387302,NA,1.5920880354113,6.46754677097003,0.11111111,0.66666667,0.38888889,1,1,1,0.5,2,61.1188926696777,17.0808658599854,0,0,69.4234,0,0,"2024-07-22",0
"Nick Mears",25376,"2024-07-20","SFG",19,2024,"COL","H",27,0,0,0,1,0,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,4,18,0,0,4,0,0,0,2,0,1,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-17.513261840626,18.1856412207288,0,0,0,1,0.5,0,0,0,7,19,26,0.239083990454674,0,0.239083990454674,1.25800001621246,0.109486505389214,1.46533334255219,1.94500005245209,1.71000003814697,3.01920008659363,1,1,0.163413986563683,-0.000253848517373645,1,0,0.5,96.69230769,0.5,86.84615385,NA,NA,NA,0.868061482906342,0.68551766872406,NA,6.67739602235647,5.27321283633892,NA,0.375,0.8,0.53846154,0.66666667,0.375,0.5,0.38461538,0.33333333,0.26923077,1,0,1,1,1,0,2,0.5,0,0.5,0.5,0.5,0,-2.45556253463546,NA,NA,NA,62.85107,55.58514,64.19071,46.13429,58.65429,45.84058,56.96215,58.98126,57.53535,-0.30712,3.61641,NA,NA,NA,107.04,111.34,111.48,114.14,97.26,108.86,110.59,104.3,110.17,0.5,0.5,NA,96.5538423978365,86.6230750450721,NA,-1.9008725973276,0.844200207636907,NA,9.82113471397987,-0.738764249361478,NA,0.877996645867825,0.693053916096687,NA,6.75382035282942,5.33118396997452,NA,0.45454545,0.6,0.53846154,0.6,0.44444444,0.5,0.57692308,18.8,NA,0.5,0.5,NA,96.4936992938702,86.5347243088942,NA,-1.54261721097506,1.2211762208205,NA,9.42532466008113,-1.41991483248197,NA,0.877996645867825,0.693053916096687,NA,6.75382035282942,5.33118396997452,0.4,0.625,0.53846154,0.75,0.4,0.5,0.61538462,2,83.8327331542969,61.1551895141602,0,0,90.1319,0,0,"2024-07-20",0
"Nick Mears",25376,"2024-07-14","@NYM",19,2024,"COL","A",27,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,3,27,9,9,3,0,0,1,0,0,0,0,0,0,0.6,0.2,0.4,2.41668908401489,0,0.25,2,1,1,0.166479778289795,-0.166479778289795,0.166479778289795,0,5.54659261345376,5.81258759727958,1,0,1,0,0,0,1,9,12,18,30,0.0296079963445663,-0.0847600027918816,0.114367999136448,0.458999991416931,0.0499184355139732,1.33348000049591,0.630800008773804,0.630800008773804,0.285600006580353,1,1,-0.0203867182135582,0.0425902730726902,0,0,0.53333333,95.9375,0.3,85.88888889,0.16666667,81.4,NA,0.229881003499031,0.213343024253845,-0.422165304422379,1.43675627186894,2.37047804726495,-8.44330608844757,0.14285714,0.6875,0.43333333,0,0.90909091,0.76923077,0.53333333,0.6,0.1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.446479074527882,20,57.27431,26.03576,61.04573,70.07434,53.69806,42.82773,56.33566,38.94892,44.87756,64.34426,42.94093,0.44365,4.74257,116.62,45.92,59.08,117.82,108.08,128.52,95.52,76.16,89.24,110.93,88.144,105.162666666667,0.53333333,0.3,0.16666667,95.9499969482422,85.7888861762153,81.3,-2.50405406951904,0.799170706007216,2.35323619842529,11.9565858840942,-0.696797106001112,-9.3686767578125,0.229665599763393,0.214683335274458,-0.429895401000977,1.43540999852121,2.38537039193842,-8.59790802001953,0.14285714,0.6875,0.43333333,0,0.90909091,0.76923077,0.53333333,21.2,0.16666667,0.53333333,0.3,81.497998046875,96.1844100952148,85.9876708984375,2.61994800567627,-2.14528489112854,1.16250578562419,-10.6630760192871,10.948935508728,-1.83748308817546,-0.429895401000977,0.229665599763393,0.214683335274458,-8.59790802001953,1.43540999852121,2.38537039193842,0.14285714,0.6875,0.43333333,0,0.90909091,0.76923077,0.53333333,1,92.4255981445312,3.02756595611572,0,0,92.4256,0,0,"2024-07-14",0
"Nick Mears",25376,"2024-07-12","@NYM",19,2024,"COL","A",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,74.7261559756931,151.387312822842,0.5,0,0.333333333,0.666666666,0,0,0,0,2,9,11,0.0274700056761503,0,0.0274700056761503,0.458999991416931,0.0499184317886829,0.372133314609528,0.492999970912933,0.492999970912933,NA,0,1,0.0739041268825531,-8.64798251428434e-05,0,0,0.72727273,97.25,0.18181818,86.5,0.09090909,81,NA,0.57599264383316,0.15326651930809,0,7.19990804791451,7.66332596540451,0,0.5,0.66666667,0.63636364,1,0.83333333,0.85714286,0.81818182,1,0.09090909,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,1.10977149312721,80,77.2985,80,80,73.92129,80,50.36072,64.59919,50.25048,80,73.05442,80,-3.28619,-0.85219,108.4,148.86,156.06,116.6,117.2,138.7,138.28,96.1,117.56,119.796363636364,116.241818181818,136.434545454545,0.72727273,0.18181818,0.09090909,97.0875015258789,86.6999969482422,81.4000015258789,-1.86831033229828,0.910213947296143,0.662119925022125,11.7171211242676,0.270590156316757,-9.09151649475098,0.564784932881594,0.155483696609735,0,7.05981166101992,7.77418483048677,0,0,0.7,0.63636364,NA,0.85714286,0.85714286,0.90909091,18.875,0.09090909,0.72727273,0.18181818,81.4726028442383,97.1387023925781,86.7292022705078,0.622717022895813,-1.54912459850311,1.31234049797058,-10.1603002548218,10.7532501220703,-0.760783016681671,0,0.564784932881594,0.155483696609735,0,7.05981166101992,7.77418483048677,0,0.77777778,0.63636364,NA,0.85714286,0.85714286,0.81818182,3,87.6135457356771,33.783576965332,0,0,95.9495,1,0.33333333,"2024-07-12",0
"Nick Mears",25376,"2024-07-09","@CIN",19,2024,"COL","A",27,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,0,0,0,0,0,0,1,9,0,18,1,0,0,0,2,2,0,0,0,0,0.2,0,0.2,4.59096908401489,0,0.4,2,0.5,0.5,1.1664797782898,7.8335202217102,4.19049659073353,192.866143977311,28.6064470675336,103.055865631376,0,0.5,0,0.5,0,0,0,0,4,11,15,-0.00271997461095452,-0.00374001869931817,0.00102004408836365,-0.439000010490417,-0.0415130034089088,0.0282000005245209,0.0299999993294477,0.0299999993294477,NA,0,1,-0.0739100351929665,-0.022542963401463,0,0,0.6,96.88888889,0.13333333,88,0.26666667,81.25,NA,-0.317296773195267,-0.564215064048767,0.218520909547806,-3.52551970216963,-28.2107532024384,5.46302273869514,0.55555556,0.83333333,0.66666667,0.6,1,0.8,0.4,0.6,0.13333333,1,2,1,0,3,1,4,0.25,0.5,0.25,0,0.75,0.25,6.17312912503962,46.92892,46.86543,49.98402,52.45299,68.75784,59.31672,31.83472,61.20412,38.68904,46.16676,59.08839,54.4611,0.36356,4.62243,102.36,95.3,98.06,110.06,64.78,79.68,142.68,53.3,84.8,112.356,71.388,85.264,0.6,0.13333333,0.26666667,96.9222276475694,87.9000015258789,81.2249984741211,-2.3077023824056,-0.097304105758667,2.12270426750183,11.6419482760959,0.597264230251312,-7.87410259246826,-0.316295471042395,-0.580761820077896,0.220911744982004,-3.51439412269327,-29.0380910038948,5.5227936245501,0.4,0.8,0.66666667,0.5,0.875,0.8,0.66666667,20.8,0.26666667,0.6,0.13333333,81.32080078125,97.0265774197049,87.9325485229492,2.37499761581421,-1.91382726033529,0.412339985370636,-9.55866432189941,10.2545708550347,-0.765007972717285,0.220911744982004,-0.316295471042395,-0.580761820077896,5.5227936245501,-3.51439412269327,-29.0380910038948,0.57142857,0.75,0.66666667,0.75,0.83333333,0.8,0.53333333,4,88.3405151367188,32.0934181213379,0,0,98.1106,1,0.25,"2024-07-09",0
"Nick Mears",25376,"2024-07-07","KCR",19,2024,"COL","H",27,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0,0,0,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,5.54652045347075,5.81251197675874,1,0,1,0,0,0,1,13.500014081612,2,5,7,0.0107399998232722,0,0.0107399998232722,0.629000008106232,0.0547432564198971,0.194600000977516,0.111400000751019,0.222800001502037,0.199599996209145,1,1,0.0558415204286575,-0.000651388006648379,0,0,0.71428571,96.6,0.28571429,88,NA,NA,NA,0.234971612691879,0.243426203727722,NA,4.69943225383759,12.1713101863861,NA,0.5,1,0.57142857,0.66666667,1,0.75,0.14285714,NA,0.14285714,0,1,0,1,0,0,1,0,1,0,1,0,0,-1.05174656814421,NA,NA,NA,41.65105,59.44978,39.95229,80,64.92975,80,53.30937,60.19891,59.24099,-0.08019,3.95681,NA,NA,NA,98.5,68.5,78,130.78,106.32,126.08,107.722857142857,79.3057142857143,91.7371428571429,0.71428571,0.28571429,NA,96.5200012207031,88.0500030517578,NA,-3.06236209869385,0.492847472429276,NA,10.0165130615234,0.446171134710312,NA,0.237660922110081,0.24629832804203,NA,4.75321844220161,12.3149164021015,NA,0.66666667,0.5,0.57142857,0.5,1,0.75,0.57142857,23.8,NA,0.71428571,0.28571429,NA,96.6105590820312,88.1580505371094,NA,-2.75703792572021,0.900630950927734,NA,9.47232360839844,-0.135342001914978,NA,0.237660922110081,0.24629832804203,NA,4.75321844220161,12.3149164021015,0.66666667,0.5,0.57142857,0.5,1,0.75,0.57142857,1,52.147533416748,-3.13018155097961,0,0,52.1475,0,0,"2024-07-07",0
"Nick Mears",25376,"2024-07-02","MIL",19,2024,"COL","H",27,0,1,27.000028163224,1,0,0,0,0,0,0,1,0.2,6,2,2,2,0,2,0,0,0,0,0,0,27.000028163224,27.000028163224,0,0.5,0,2,2,0,0,1,0,0,0,0.33333333,-0.33333333,11.7253957421829,0,0.5,6.00000625849423,0.5,0.5,12.1664891660311,14.8335389971929,16.7025191161447,578.599035457758,282.26506254236,405.417943604044,1,0,0.5,0.5,0,0,0,0,15,24,39,-0.333443999290466,-0.493320047855377,0.159876048564911,-1.2260000705719,-0.106701478362083,5.09740018844604,3.01920008659363,3.01920008659363,6.93280029296875,1,1,-0.078296422958374,0.0128819004638948,0,1,0.66666667,97.03846154,0.17948718,87.42857143,0.15384615,82.5,NA,-0.940818190574646,-0.13565368950367,-0.186513423919678,-3.61853150221018,-1.93790985005242,-3.10855706532796,0.27272727,0.76470588,0.48717949,1,0.76923077,0.84210526,0.43589744,0.66666667,0.07692308,0,3,1,0,4,0,4,0,0.75,0.25,0,1,0,7.06813143359035,31.56832,66.2861,34.4274,56.76018,50.81006,45.87133,80,60.97632,80,58.95767,51.98018,53.01185,-0.4311,3.43044,152.44,66.4,99.7,112.28,91.48,103.12,117.92,144.14,167.72,119.470769230769,97.0733333333333,114.188717948718,0.66666667,0.17948718,0.15384615,96.9038461538462,87.2000034877232,82.5,-1.78430278484638,0.903700079236712,0.838713486989339,9.85374920184796,-0.205151762281145,-5.61821428934733,-0.95957313850522,-0.133906900882721,-0.190195512026548,-3.69066591732777,-1.91295572689601,-3.16992520044247,0.13333333,0.70833333,0.48717949,1,0.82352941,0.84210526,0.61538462,22.3030303,0.15384615,0.66666667,0.17948718,82.3415018717448,96.7750150240385,87.061043875558,1.12032580375671,-1.66244770930364,1.05238498960223,-6.77534484863281,9.70728830190805,-0.915627547672817,-0.190195512026548,-0.95957313850522,-0.133906900882721,-3.16992520044247,-3.69066591732777,-1.91295572689601,0.11764706,0.77272727,0.48717949,1,0.82352941,0.84210526,0.56410256,4,84.0024490356445,24.5881500244141,0,0,96.0741,1,0.25,"2024-07-02",0
"Nick Mears",25376,"2024-06-30","@CHW",19,2024,"COL","A",27,0,0,0,1,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,28.6064470675336,103.055865631376,0,0,0,1,0,0,0,0,3,13,16,-0.0573240108788013,-0.123441994190216,0.066117987036705,0.116000056266785,0.0119526069611311,3.87139987945557,4.3523998260498,4.3523998260498,2.58539986610413,1,1,0.0116357430815697,-0.0264427928991315,0,0,0.5,96.75,0.4375,86.85714286,0.0625,82,NA,0.34568527340889,0.290008217096329,-0.0879258811473846,4.32106591761112,4.14297452994755,-8.79258811473846,0.4,0.81818182,0.6875,0.5,0.77777778,0.72727273,0.6875,1,0.1875,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,-0.583094189568923,80,80,80,80,68.45158,80,60.92774,60.50681,63.8736,80,68.99194,80,-2.71348,0.00687,90.84,288.3,289.48,154.02,172.2,216.02,131.02,97.38,117.48,140.00875,146.7225,177.5,0.5,0.4375,0.0625,96.7874984741211,86.8285696847098,82.0999984741211,-3.7108428478241,0.697236742292132,-1.78899097442627,12.2282485961914,-0.390348809106009,-8.20916080474854,0.399729203432798,0.292875982820988,-0.0897959321737289,4.99661504290998,4.1839426117284,-8.97959321737289,0.4,0.81818182,0.6875,0.5,0.77777778,0.72727273,0.6875,21,0.0625,0.5,0.4375,82.0131988525391,96.6702346801758,86.7096121651786,-1.01148998737335,-2.97893762588501,1.65599659511021,-10.3105001449585,11.1939373016357,-1.91241305215018,-0.0897959321737289,0.399729203432798,0.292875982820988,-8.97959321737289,4.99661504290998,4.1839426117284,0.4,0.81818182,0.6875,0.5,0.77777778,0.72727273,0.6875,2,94.1552200317383,28.1459617614746,0,0,97.7163,1,0.5,"2024-06-30",0
"Nick Mears",25376,"2024-06-29","@CHW",19,2024,"COL","A",27,0,0,0,1,0,0,0,0,0,0,0,1.2,5,0,0,0,0,0,0,0,0,0,1,5.40000205993731,0,0,1,0,0,3,1,0,0,0,0,0,0.2,0,0.2,2.00296908401489,0,0,0,0,1,1.96647932052595,-1.96647932052595,2.87368471033046,0,47.0543200748297,71.2341537019787,3,0,0.75,0.25,0,0,0,0,4,14,18,0.0392220132052898,0,0.0392220132052898,0.758000016212463,0.0781040713191032,0.309480011463165,0.387199997901917,0.367599993944168,0.228200003504753,1,1,0.126647174358368,8.80322866599337e-05,0,0,0.5,97.22222222,0.38888889,87.57142857,0.11111111,82.5,NA,0.433432340621948,0.467795521020889,0.25116366147995,4.81591489579943,6.68279315744128,12.5581830739975,0.6,0.75,0.66666667,0.33333333,0.66666667,0.5,0.44444444,0.4,0.33333333,1,3,0,2,0,2,4,0.25,0.75,0,0.5,0,0.5,0.325538815835056,72.83858,51.52544,74.87999,39.31147,65.16949,32.11766,41.09723,54.34349,34.55756,41.73726,60.247,35.25171,0.63874,5.0352,99.5,93.62,98.4,108.42,82.44,90.82,120.34,97.34,113.6,112.064444444444,89.4766666666667,100.521111111111,0.5,0.38888889,0.11111111,97.1555582682292,87.4857177734375,82.3999938964844,-2.52539210849338,1.11082512991769,1.07187044620514,11.2804853651259,-0.252475602286203,-6.64558839797974,0.438657410442829,0.473153479397297,0.254392210394144,4.87397122714255,6.75933541996138,12.7196105197072,0.625,0.7,0.66666667,0.4,0.57142857,0.5,0.55555556,17.76923077,0.11111111,0.5,0.38888889,82.3408508300781,97.1201782226562,87.4411010742188,1.84972500801086,-1.94587728712294,1.97493852887835,-8.2294807434082,10.0480211046007,-1.66427285330636,0.254392210394144,0.438657410442829,0.473153479397297,12.7196105197072,4.87397122714255,6.75933541996138,0.7,0.625,0.66666667,0.42857143,0.6,0.5,0.44444444,4,76.9616546630859,-6.26512145996094,0,0,93.0738,0,0,"2024-06-29",0
"Nick Mears",25376,"2024-06-23","WSN",19,2024,"COL","H",27,0,0,0,1,0,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,1,3,0,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0,0,0,1,1.1664797782898,-1.1664797782898,3.4344923876226,0,28.6064470675336,84.7864770217853,0.333333333,0,0.25,0.75,0,0,0,0,4,17,21,0.239083990454674,0,0.239083990454674,1.25800001621246,0.109486505389214,1.46533334255219,1.94500005245209,1.71000003814697,3.01920008659363,1,1,0.163413986563683,-0.000253848517373645,1,0,0.66666667,97.14285714,0.14285714,88,0.19047619,82.75,NA,0.73667299747467,0.349708020687103,0.407799124717712,5.26194998196193,11.6569340229034,10.1949781179428,0.5,0.54545455,0.52380952,0.6,0.66666667,0.63636364,0.52380952,0.66666667,0.19047619,0,3,1,2,1,1,4,0,0.75,0.25,0.5,0.25,0.25,-0.501457451328211,66.45637,64.8913,71.1639,77.00016,60.15557,80,37.76881,55.48482,35.56679,73.97766,58.02375,79.42342,-1.36423,2.03075,130.2,118.12,145.7,106.78,113.92,124.04,125.02,62.26,79.42,113.846666666667,107.34,121.791428571429,0.66666667,0.14285714,0.19047619,97.2000034877232,88.0666707356771,82.75,-1.88945715767997,1.31412363052368,1.65457689762115,9.3907972063337,-1.14050952593486,-5.95070219039917,0.787693239748478,0.353432629257441,0.412557892501354,5.6263802839177,11.7810876419147,10.3139473125339,0.57142857,0.5,0.52380952,0.5,0.71428571,0.63636364,0.66666667,17.46666667,0.19047619,0.66666667,0.14285714,82.6402282714844,97.0951886858259,87.9696655273438,1.80032753944397,-1.82499613080706,1.41372791926066,-6.78744220733643,9.10597283499581,-1.92335001627604,0.412557892501354,0.787693239748478,0.353432629257441,10.3139473125339,5.6263802839177,11.7810876419147,0.5,0.53846154,0.52380952,0.5,0.71428571,0.63636364,0.61904762,4,81.95556640625,32.911304473877,0,0,101.886,1,0.25,"2024-06-23",0
