"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CB%","CBv","XX%","wFB","wCB","wFB/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_KC","pb_s_KC","pb_c_KC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_KC","sp_l_KC","sp_p_KC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxKC%","pfxvFA","pfxvSI","pfxvKC","pfxFA-X","pfxSI-X","pfxKC-X","pfxFA-Z","pfxSI-Z","pfxKC-Z","pfxwFA","pfxwSI","pfxwKC","pfxwFA/C","pfxwSI/C","pfxwKC/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piSI%","pivCU","pivFA","pivSI","piCU-X","piFA-X","piSI-X","piCU-Z","piFA-Z","piSI-Z","piwCU","piwFA","piwSI","piwCU/C","piwFA/C","piwSI/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Trevor Megill",17722,"2024-08-28","SFG",23,2024,"MIL","H",30,0,0,9,1,0,0,0,0,0,0,0,1,4,2,1,1,0,0,0,0,0,0,0,0,0,18,0,0.333333333,0,3,1,0,0,1,0,0,0,0,0,3.65572908401489,0,0.5,2,0.5,0.5,3.1664797782898,5.8335202217102,4.67848818451166,218.032512457265,77.697926926735,114.84853560366,3,0,0.75,0.25,0,0,0,0,3,12,15,0.00197403598576784,-0.0419059954583645,0.0438800305128098,-0.500999987125397,-0.0514637939631939,0.548799991607666,0.349000006914139,0.349000006914139,0.488800019025803,1,1,-0.0432198643684387,0.0468168687706893,0,0,0.73333333,98.45454545,0.26666667,85.75,NA,-0.345613896846771,0.12038342654705,-3.14194451678883,3.00958566367626,0.22222222,0.83333333,0.46666667,0.5,1,0.85714286,0.4,0.75,0.06666667,2,2,0,0,2,2,4,0.5,0.5,0,0,0.5,0.5,1.22303233359911,65.96225,64.03812,51.72164,NA,NA,NA,33.38658,59.58213,27.00663,56.98453,60.26347,41.51405,-0.30851,3.61433,111.98,82.2,91.02,136.14,66.22,95.76,118.422666666667,77.9386666666667,92.284,0.73333333,NA,0.26666667,98.5,NA,85.8499984741211,-3.00529896129261,NA,1.88044381141663,10.5122368552468,NA,-4.33516597747803,-0.345013152807951,NA,0.121721051633358,-3.13648320734501,NA,3.04302629083395,0.33333333,0.55555556,0.46666667,0.5,1,0.85714286,0.6,18.90909091,0.26666667,0.73333333,NA,86.0316009521484,98.7050892223011,NA,2.10597109794617,-3.01607721502131,NA,-6.14012002944946,9.35094105113636,NA,0.121721051633358,-0.345013152807951,NA,3.04302629083395,-3.13648320734501,NA,0.25,0.71428571,0.46666667,0.5,1,0.85714286,0.46666667,4,89.7537612915039,-5.42131567001343,1,0.25,108.335,1,0.25,"2024-08-28",0
"Trevor Megill",17722,"2024-08-23","@OAK",23,2024,"MIL","A",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,29.7440916753395,103.055865631376,0,0,0,1,0,0,4,36,2,10,12,0.0235320013016462,0,0.0235320013016462,0.453000009059906,0.0496710501611233,0.316266655921936,0.524399995803833,0.524399995803833,0.0115999998524785,1,1,0.0749890059232712,-0.000583434355667711,0,0,0.83333333,97.9,0.16666667,84.5,NA,0.727043390274048,0.0389156937599182,7.27043390274048,1.94578468799591,0.6,0.85714286,0.75,1,1,1,0.58333333,0.66666667,0,0,0,2,0,2,0,2,0,0,1,0,1,0,-0.515790634388877,73.71747,62.81142,63.18666,NA,NA,NA,80,66.16512,80,80,60.39117,72.79641,-1.80161,1.37468,115.96,120.32,130.04,152.84,107.06,138.66,122.106666666667,118.11,131.476666666667,0.83333333,NA,0.16666667,97.7200012207031,NA,84.75,-3.60954742431641,NA,3.44886112213135,11.3160385131836,NA,-5.85055017471313,0.735384147614241,NA,0.039364367723465,7.35384147614241,NA,1.96821838617325,0.6,0.85714286,0.75,1,1,1,0.58333333,18.11111111,0.16666667,0.83333333,NA,84.9017486572266,97.9127197265625,NA,4.28750514984131,-2.91578598022461,NA,-7.84506988525391,9.75386810302734,NA,0.039364367723465,0.735384147614241,NA,1.96821838617325,7.35384147614241,NA,0.6,0.85714286,0.75,1,1,1,0.58333333,2,93.1057891845703,38.5392875671387,0,0,94.1833,0,0,"2024-08-23",0
"Trevor Megill",17722,"2024-08-21","@STL",23,2024,"MIL","A",30,0,1,40.5000422448361,1,0,0,0,0,0,0,0,0.2,5,1,4,3,1,2,1,0,0,0,0,0,27.000028163224,13.500014081612,0,0,0,1,2,0,0,0,0,0,0,0.4,-0.4,13.8301690840149,13.500014081612,0.333333333333333,4.50000469387067,0,-0.625,31.6665095061374,8.83353273869867,16.7025191161447,981.147329474108,761.040792041274,405.417943604044,0.5,0,0.333333333,0.666666666,0,0.5,0,0,6,7,13,-0.0365079753100872,-0.196188002824783,0.159680023789406,-2.42700004577637,-0.25601264834404,4.96456003189087,3.8691999912262,6.38280010223389,NA,0,1,-0.0129425087943673,0.00558879062486775,0,0,0.92307692,99.16666667,0.07692308,85,0.30769231,0.22038671374321,-1.48281061649323,1.83655594786008,-148.281061649323,0.16666667,0.71428571,0.46153846,1,1,1,0.53846154,0.4,0,1,1,1,0,1,2,3,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,31.4281773076638,51.54945,70.36359,32.41364,NA,NA,NA,20,71.91208,20,47.25099,68.13438,24.41377,0.2962,4.52139,107.1,85.18,97.16,194.74,-19.06,40.88,113.841538461538,77.1615384615385,92.8307692307692,0.92307692,NA,0.07692308,98.9583333333333,NA,85,-3.84497769673665,NA,0.796252250671387,11.1444765726725,NA,-5.48550415039062,0.260811749845743,NA,-1.48475968837738,2.17343124871453,NA,-148.475968837738,0.16666667,0.71428571,0.46153846,1,1,1,0.53846154,24.11111111,0.07692308,0.92307692,NA,85.1920013427734,99.1246948242188,NA,0.891340017318726,-3.71467177073161,NA,-7.17119979858398,9.80818557739258,NA,-1.48475968837738,0.260811749845743,NA,-148.475968837738,2.17343124871453,NA,0.2,0.625,0.46153846,1,1,1,0.61538462,3,96.334218343099,4.57002830505371,1,0.33333333,101.508,2,0.66666667,"2024-08-21",0
"Trevor Megill",17722,"2024-07-23","@CHC",23,2024,"MIL","A",30,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,1,1,0,0,0,0,0.25,0,0.25,2.72685408401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.7440916753395,66.5170884121943,1,0.333333333,0.333333333,0.333333333,0,0,0,0,5,11,16,0.189359992742538,-0.205272018909454,0.394632011651993,0.46900001168251,0.0502679571509361,4.63751983642578,3.38039994239807,3.38039994239807,NA,0,1,0.0229613967239857,0.0178707720691685,1,0,0.875,98.5,0.125,87,NA,0.0673765987157822,0.196891561150551,0.481261419398444,9.84457805752754,0.25,0.75,0.5,0.5,0.83333333,0.75,0.5,0.5,0.125,0,2,1,0,3,0,3,0,0.66666667,0.33333333,0,1,0,2.94224516370577,54.31968,64.89881,41.8266,NA,NA,NA,20,80,20,46.60579,65.00897,31.27683,0.33628,4.58151,92.04,109.78,112.84,153.04,5.13999999999999,50.32,99.665,96.7,105.025,0.875,NA,0.125,98.4357125418527,NA,86.8499984741211,-3.40342385428292,NA,3.79017853736877,10.7529558454241,NA,-2.80062890052795,0.0663560517132282,NA,0.187801171094179,0.47397179795163,NA,9.39005855470896,0.25,0.75,0.5,0.5,0.83333333,0.75,0.5,21.75,0.125,0.875,NA,87.08349609375,98.6360560825893,NA,4.02200508117676,-3.49902861458915,NA,-4.30192470550537,9.37567029680524,NA,0.187801171094179,0.0663560517132282,NA,9.39005855470896,0.47397179795163,NA,0.25,0.75,0.5,0.5,0.83333333,0.75,0.5,3,94.775644938151,12.4959030151367,0,0,105.746,1,0.33333333,"2024-07-23",0
"Trevor Megill",17722,"2024-07-21","@MIN",23,2024,"MIL","A",30,0,0,18,1,0,0,0,0,1,0,0,1,5,2,2,2,1,0,0,0,0,0,1,9,0,18,1,0,0,1,3,0,0,0,0,0,0.2,0,0.2,4.59096908401489,9,0.4,2,0.333333333333333,0,14.1664797782898,3.83352022171021,5.70250499695539,436.06502491453,341.44402080941,139.594642850558,0.333333333,0,0.25,0.75,0,0.333333333,0,0,3,12,15,0.039024006575346,-0.153911992907524,0.19293600320816,-1.51599991321564,-0.158909857273102,2.05288004875183,0.879200041294098,0.879200041294098,NA,0,1,-0.0378421470522881,0.0568515414877169,0,0,0.4,98.66666667,0.6,86.77777778,NA,-0.277836412191391,-1.1624721288681,-4.63060686985652,-12.9163569874234,0.42857143,0.875,0.66666667,1,0.85714286,0.9,0.53333333,0.8,0.06666667,3,1,0,1,0,3,4,0.75,0.25,0,0.25,0,0.75,9.70888956309797,80,65.77648,75.43277,NA,NA,NA,61.02085,80,42.15349,76.24192,80,51.01223,-1.5049,1.81974,109.18,128.2,137.9,140.96,88.62,131.96,128.248,104.452,134.336,0.4,NA,0.6,98.3499959309896,NA,86.8666653103299,-1.57431602478027,NA,3.14118342929416,10.3107554117839,NA,-4.05585691663954,-0.279423639178276,NA,-1.16105427965522,-4.65706065297127,NA,-12.9006031072802,0.42857143,0.875,0.66666667,1,0.85714286,0.9,0.53333333,22.55555556,0.6,0.4,NA,86.6376410590278,98.1456502278646,NA,3.45495944552951,-1.39960114161174,NA,-5.65595542060004,9.37656656901042,NA,-1.16105427965522,-0.279423639178276,NA,-12.9006031072802,-4.65706065297127,NA,0.5,0.77777778,0.66666667,1,0.85714286,0.9,0.6,4,82.7385482788086,12.4902629852295,1,0.25,100.515,2,0.5,"2024-07-21",0
"Trevor Megill",17722,"2024-07-20","@MIN",23,2024,"MIL","A",30,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,1,0,0,0,1,9,9,0,1,0,0,1,1,0,0,0,0,0,0.25,0.25,0,6.21610408401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,101.674844552433,139.014259199392,1,0,0.5,0.5,0,0,2,18,3,5,8,0.307924002408981,-0.03219198808074,0.340115994215012,1.10099995136261,0.115408800542355,3.13240003585815,2.60520005226135,2.60520005226135,3.14680004119873,1,1,0.0966368168592453,0.00166608152027865,1,0,0.875,98.42857143,0.125,84,0.25,0.654812216758728,-0.0344077162444592,9.3544602394104,-3.44077162444592,0,0.4,0.25,NA,1,1,0.625,0.5,0,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,2.89488352598524,71.48973,64.10644,80,NA,NA,NA,20,52.97482,20,64.84122,58.56561,76.18022,-0.79662,2.88216,94.48,114.44,112.44,105.78,56.22,69.3,95.8925,107.1625,107.0475,0.875,NA,0.125,98.3142874581473,NA,84.4000015258789,-3.12051582336426,NA,3.61393594741821,10.8883547101702,NA,-3.23103499412537,0.704204946756363,NA,-0.0350487045943737,10.060070667948,NA,-3.50487045943737,0,0.28571429,0.25,NA,1,1,0.875,20.6,0.125,0.875,NA,84.1181030273438,98.0821533203125,NA,4.09248018264771,-2.9980457850865,NA,-5.14548015594482,9.65473284040179,NA,-0.0350487045943737,0.704204946756363,NA,-3.50487045943737,10.060070667948,NA,0,0.28571429,0.25,NA,1,1,0.875,2,85.3068695068359,-7.11221122741699,0,0,90.1013,0,0,"2024-07-20",0
"Trevor Megill",17722,"2024-07-13","WSN",23,2024,"MIL","H",30,0,1,13.5000032186516,1,0,0,0,0,0,0,1,1.1,6,2,2,2,1,0,0,0,0,0,2,13.5000032186516,0,13.5000032186516,2,0,0,0,2,1,0,0,1,0,0.33333333,0,0.33333333,2.61817353088578,6.75000160932579,0.333333333333333,1.50000035762795,0.333333333333333,0,9.91648138761559,3.583521831036,2.43449221310316,327.048846660419,239.542159486867,60.6207492086641,0,0.333333333,0,0.666666666,0,0.5,0,0,7,13,20,-0.53329199552536,-0.711476027965546,0.178184032440186,-1.06400001049042,-0.109296351671219,2.74623346328735,3.27906656265259,4.10080003738403,NA,0,1,-0.100218087434769,-0.0939722473108388,0,1,0.75,98.8,0.25,86.8,NA,-1.1259514093399,0.166398480534554,-7.5063427289327,3.32796961069107,0.36363636,0.55555556,0.45,0.75,1,0.88888889,0.45,0.66666667,0.05,3,1,0,0,1,3,4,0.75,0.25,0,0,0.25,0.75,15.4439687920536,77.55507,64.80373,80,NA,NA,NA,62.16731,71.34227,41.2304,78.74292,65.46852,76.5376,-1.66028,1.58667,99.16,105.84,108.22,154.96,104,138.92,114.66,105.328888888889,116.747777777778,0.75,NA,0.25,98.7399983723958,NA,86.6799987792969,-2.61695963541667,NA,2.01670227050781,10.4879160563151,NA,-3.66465873718262,-1.12408681586385,NA,0.16804026439786,-7.49391210575898,NA,3.36080528795719,0.14285714,0.61538462,0.45,0,1,0.88888889,0.65,23.28571429,0.25,0.75,NA,86.8034423828125,98.9123860677083,NA,2.2643159866333,-2.74125239054362,NA,-5.28209609985352,9.35433553059896,NA,0.16804026439786,-1.12408681586385,NA,3.36080528795719,-7.49391210575898,NA,0.14285714,0.61538462,0.45,0,1,0.88888889,0.65,4,104.269195556641,22.3708419799805,1,0.25,109.803,3,0.75,"2024-07-13",0
"Trevor Megill",17722,"2024-07-07","@LAD",23,2024,"MIL","A",30,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,3,27,0,9,3,0,0,0,0,1,0,0,0,0,0.75,0,0.75,-0.459145915985107,0,0.25,1,1,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-66.1635788274515,-66.6845831899186,0,1,0,0,0,0,0,0,6,10,16,0.00114000006578863,-9.99999974737875e-05,0.00124000001233071,0.477999985218048,0.0505820102989674,0.0123999994248152,0.0259999986737967,0.0259999986737967,NA,0,1,0.0650000050663948,0.0269354883746154,0,0,0.6875,98.81818182,0.3125,87,NA,-0.0737581998109818,0.397425413131714,-0.670529089190743,7.94850826263428,0.22222222,0.71428571,0.4375,0,0.8,0.57142857,0.4375,1,0.1875,1,0,0,0,0,1,1,1,0,0,0,0,1,0.393334274986953,76.0817,60.94509,80,NA,NA,NA,31.96547,80,20,63.30207,70.61437,53.12901,-0.701,3.02559,84.92,137.84,136.82,160.92,23.74,93.16,108.67,102.18375,123.17625,0.6875,NA,0.3125,98.718184037642,NA,87.1200012207031,-3.34562336314808,NA,1.34324188232422,9.79299441250888,NA,-4.15587730407715,-0.0771834664046764,NA,0.379562400281429,-0.701667876406149,NA,7.59124800562859,0.28571429,0.55555556,0.4375,0,0.8,0.57142857,0.5625,20.66666667,0.3125,0.6875,NA,87.0407592773438,98.670976118608,NA,1.86478729248047,-3.24669681895863,NA,-5.98925590515137,8.67479428378019,NA,0.379562400281429,-0.0771834664046764,NA,7.59124800562859,-0.701667876406149,NA,0.28571429,0.55555556,0.4375,0,0.8,0.57142857,0.5625,1,106.809616088867,11.4880924224854,0,0,106.81,1,1,"2024-07-07",0
"Trevor Megill",17722,"2024-07-02","@COL",23,2024,"MIL","A",30,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,0,1,1,0,0,0,0,0.5,0,0.5,0.799854084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.209743576056,18.1856412207288,0,0.5,0,0.5,0,0,0,0,4,12,16,0.24329200387001,-0.0576039962470531,0.300895988941193,0.629000008106232,0.0547432526946068,3.20300006866455,3.76839995384216,3.76839995384216,NA,0,1,0.0572677850723267,0.0186897543140049,1,0,0.8125,99,0.1875,87,NA,0.322397887706757,-0.00390239432454109,2.47998375159044,-0.130079810818036,0.55555556,0.57142857,0.5625,0.2,1,0.55555556,0.4375,0.75,0.25,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,1.52062652389435,57.20734,48.45997,49.81006,NA,NA,NA,53.51576,80,20,56.49484,51.27957,40.75072,-0.27809,3.65996,91.1,104.88,89.12,163.8,81.46,127.08,104.73125,100.48875,96.2375,0.8125,NA,0.1875,98.9769193209135,NA,86.8333333333333,-2.18609384390024,NA,2.79555288950602,8.55208763709435,NA,-3.67710590362549,0.324345000088215,NA,-0.00435131415724754,2.49496153914011,NA,-0.145043805241585,0.5,0.625,0.5625,0.25,0.8,0.55555556,0.5,20.91666667,0.1875,0.8125,NA,86.6676635742188,98.8481257512019,NA,2.74238999684652,-2.41856501652644,NA,-5.23298009236654,7.99270864633414,NA,-0.00435131415724754,0.324345000088215,NA,-0.145043805241585,2.49496153914011,NA,0.5,0.625,0.5625,0.25,0.8,0.55555556,0.5,2,103.037582397461,25.9207630157471,0,0,106.835,2,1,"2024-07-02",0
"Trevor Megill",17722,"2024-07-01","@COL",23,2024,"MIL","A",30,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0.333333333,0,3,1,1,0,1,0,0,0,0,0,4.32832908401489,0,0.2,1,0.2,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,77.697926926735,114.84853560366,3,0.2,0.6,0.2,0,0,0,0,4,11,15,0.162660017609596,-0.12797600030899,0.290636003017426,0.629000008106232,0.0547432526946068,3.35143995285034,2.37279987335205,2.37279987335205,2.39759993553162,1,1,0.0231934860348701,0.0253408812514232,1,0,0.66666667,98.8,0.33333333,86.8,NA,-0.350303620100021,0.141205489635468,-3.50303620100021,2.82410979270935,0.5,0.85714286,0.66666667,0.75,1,0.9,0.46666667,0.8,0.06666667,3,1,1,2,2,1,5,0.6,0.2,0.2,0.4,0.4,0.2,3.8364320337148,63.41325,56.77361,70.43977,NA,NA,NA,72.40602,80,65.66437,68.60346,68.12817,74.05938,-1.03035,2.53157,89.76,104.18,97.8,184.96,79.92,142.58,121.493333333333,96.0933333333333,112.726666666667,0.66666667,NA,0.33333333,98.75,NA,86.6799987792969,-2.00666351318359,NA,3.01938457489014,8.14543609619141,NA,-4.0612434387207,-0.376537345349789,NA,0.1429343521595,-3.76537345349789,NA,2.85868704319,0.5,0.85714286,0.66666667,0.75,1,0.9,0.46666667,20.7,0.33333333,0.66666667,NA,86.5881225585938,98.6634887695313,NA,2.68073062896728,-2.44063739776611,NA,-4.9197021484375,7.76703109741211,NA,0.1429343521595,-0.376537345349789,NA,2.85868704319,-3.76537345349789,NA,0.5,0.85714286,0.66666667,0.75,1,0.9,0.46666667,5,84.6096740722656,-4.69645805358887,0,0,100.254,1,0.2,"2024-07-01",0
"Trevor Megill",17722,"2024-06-28","CHC",23,2024,"MIL","H",30,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,77.697926926735,114.84853560366,2,0,0.666666666,0.333333333,0,0,0,0,2,9,11,0.0734259933233261,0,0.0734259933233261,0.499000012874603,0.051258347928524,0.961600005626678,1.49779999256134,1.49779999256134,NA,0,1,0.0768415480852127,-0.000483402397106036,1,0,0.54545455,99.5,0.45454545,87.6,NA,0.444422602653503,0.247098535299301,7.40704337755839,4.94197070598602,0.5,0.71428571,0.63636364,0.5,1,0.85714286,0.63636364,1,0.09090909,1,1,1,0,1,2,3,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,1.17363622456185,80,52.10799,80,NA,NA,NA,70.42914,71.99431,59.37889,80,61.82134,80,-1.96616,1.12785,99.12,125.54,103.82,142.52,95.7,131.82,118.847272727273,111.976363636364,116.547272727273,0.54545455,NA,0.45454545,99.3166707356771,NA,87.6,-3.74688816070557,NA,2.90217304229736,10.0326410929362,NA,-3.36254119873047,0.432491097599268,NA,0.249752748757601,7.2081849599878,NA,4.99505497515202,0.5,0.71428571,0.63636364,0.5,1,0.85714286,0.63636364,22,0.45454545,0.54545455,NA,87.6448974609375,99.3703308105469,NA,2.68337802886963,-4.08206844329834,NA,-5.10920600891113,9.03099695841471,NA,0.249752748757601,0.432491097599268,NA,4.99505497515202,7.2081849599878,NA,0.5,0.71428571,0.63636364,0.5,1,0.85714286,0.63636364,3,91.7061869303385,15.8652737935384,0,0,97.7412,1,0.33333333,"2024-06-28",0
"Trevor Megill",17722,"2024-06-26","TEX",23,2024,"MIL","H",30,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0.5,0,2,1,0,0,1,0,0,0,0,0,4.72206241920756,0,0.333333333333333,1,0.333333333333333,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,77.697926926735,114.84853560366,2,0,0.666666666,0.333333333,0,0,0,0,4,8,12,0.137074023485184,-0.0817920118570328,0.218866035342216,0.498999983072281,0.051258347928524,2.35906672477722,2.31839990615845,2.31839990615845,2.64140009880066,1,1,0.0440727062523365,0.0140324851123242,1,0,0.83333333,99,0.16666667,88,NA,0.57136058807373,0.0167976431548595,5.7136058807373,0.839882157742977,0.57142857,0.6,0.58333333,0.5,1,0.71428571,0.41666667,0.66666667,0.16666667,2,0,1,0,3,0,3,0.66666667,0,0.33333333,0,1,0,1.17363622456185,62.24746,60.96802,58.0227,NA,NA,NA,80,74.52828,80,72.29804,60.70298,67.54078,-1.25988,2.18727,103.54,114.7,116.7,151.82,136.52,168.1,111.586666666667,118.336666666667,125.266666666667,0.83333333,NA,0.16666667,98.8900024414063,NA,87.9499969482422,-3.37359390258789,NA,2.56892275810242,10.4620834350586,NA,-3.4648003578186,0.56357042491436,NA,0.0166956372559071,5.6357042491436,NA,0.834781862795353,0.5,0.66666667,0.58333333,0.33333333,1,0.71428571,0.5,21.22222222,0.16666667,0.83333333,NA,87.9134521484375,98.8652221679688,NA,2.64346504211426,-3.5632698059082,NA,-5.32888984680176,9.25019989013672,NA,0.0166956372559071,0.56357042491436,NA,0.834781862795353,5.6357042491436,NA,0.5,0.66666667,0.58333333,0.33333333,1,0.71428571,0.5,3,75.3058675130208,14.8021723429362,0,0,79.7935,0,0,"2024-06-26",0
"Trevor Megill",17722,"2024-06-24","TEX",23,2024,"MIL","H",30,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,1,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.5,0,0.5,0.799854084014893,0,0,0,0,1,2.1664797782898,-2.1664797782898,3.67848818451166,0,53.7210093010372,90.682812007927,0,0,0,1,0,0,0,0,8,12,20,0.0329019911587238,-0.00927999429404736,0.0421819873154163,0.499000012874603,0.051258347928524,0.423079997301102,0.748399972915649,0.748399972915649,NA,0,1,0.0195008311420679,0.0582669465089937,0,0,0.75,100.26666667,0.25,88.2,NA,0.656810939311981,-0.217815771698952,4.37873959541321,-4.35631543397903,0.42857143,0.83333333,0.55,0.66666667,0.6,0.63636364,0.3,0.25,0.2,0,1,0,0,1,0,1,0,1,0,0,1,0,1.34836419697848,55.00274,63.83984,20,NA,NA,NA,80,80,37.99137,63.66555,75.37606,20,-0.72358,2.99172,108.82,103.02,103.9,190.8,109.44,171,129.315,104.625,120.675,0.75,NA,0.25,100.306665039062,NA,88.1400024414063,-2.65492706298828,NA,3.61196937561035,10.2057342529297,NA,-3.74256782531738,0.662052489817142,NA,-0.222048234194517,4.41368326544762,NA,-4.44096468389034,0.41666667,0.75,0.55,0.6,0.66666667,0.63636364,0.4,19.625,0.25,0.75,NA,87.9293823242188,100.115218098958,NA,3.81143798828125,-2.68675715128581,NA,-5.85045204162598,9.09791259765625,NA,-0.222048234194517,0.662052489817142,NA,-4.44096468389034,4.41368326544762,NA,0.38461538,0.85714286,0.55,0.4,0.66666667,0.54545455,0.35,1,85.9185180664062,54.3752861022949,0,0,85.9185,0,0,"2024-06-24",0
"Trevor Megill",17722,"2024-06-23","@SDP",23,2024,"MIL","A",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.7440916753395,66.5170884121943,1,0,0.5,0.5,0,0,0,0,4,7,11,0.0153480004519224,0,0.0153480004519224,0.457000017166138,0.0498636141419411,0.20546667277813,0.385399997234344,0.385399997234344,NA,0,1,0.0744090601801872,0.000289187688437914,0,0,0.45454545,99.6,0.54545455,88.16666667,NA,0.644720137119293,0.0835008919239044,12.8944027423859,1.39168153206507,0.42857143,0.75,0.54545455,0.33333333,1,0.66666667,0.36363636,0.66666667,0.18181818,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,-0.369798744422303,80,73.19226,74.00916,NA,NA,NA,36.98072,70.92519,20,54.87354,75.85919,30.97979,-0.17736,3.81105,98.82,138.12,146.46,140.14,59.7,102.14,121.358181818182,95.3454545454545,122.285454545455,0.45454545,NA,0.54545455,99.7200012207031,NA,88.0333353678385,-3.46575241088867,NA,2.43387095133464,10.7903030395508,NA,-4.24413712819417,0.653613094240427,NA,0.0717540234327316,13.0722618848085,NA,1.19590039054553,0.42857143,0.75,0.54545455,0.33333333,1,0.66666667,0.36363636,20.375,0.54545455,0.45454545,NA,87.8824157714844,99.5841796875,NA,3.26987679799398,-2.96427001953125,NA,-6.36002985636393,9.46640625,NA,0.0717540234327316,0.653613094240427,NA,1.19590039054553,13.0722618848085,NA,0.42857143,0.75,0.54545455,0.33333333,1,0.66666667,0.36363636,2,100.315414428711,10.7117643356323,1,0.5,101.539,2,1,"2024-06-23",0
