"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxvFA","pfxvSL","pfxFA-X","pfxSL-X","pfxFA-Z","pfxSL-Z","pfxwFA","pfxwSL","pfxwFA/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piSL%","pivFA","pivSL","piFA-X","piSL-X","piFA-Z","piSL-Z","piwFA","piwSL","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Ryan Burr",17536,"2024-09-03","PHI",14,2024,"TOR","H",30,0,0,0,1,0,0,0,0,0,0,0,0.1,2,1,0,0,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,0,1,1,0,0,0,0,0,0,0,8.41372908401489,0,0.5,3.00000312924711,0.5,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,76.9525195600348,189.774252798055,0,0.5,0,0.5,0,0,1,27.000028163224,3,8,11,0.00375799741595984,-0.00383400078862906,0.00759199820458889,0.0989999994635582,0.0104595869779587,0.209800004959106,0.0742999985814095,0.148599997162819,NA,0,1,0.0022139404900372,0.0156983441960014,0,0,0.45454545,94.8,0.54545455,85.5,-0.405861794948578,0.191732153296471,-8.11723589897156,3.19553588827451,0.33333333,0.8,0.54545455,1,0.75,0.83333333,0.45454545,1,0.09090909,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,8.99374824719405,NA,76.38672,36.58795,80,68.9085,50.17015,80,78.96449,44.02782,80,-1.67405,1.56602,94.12,145.14,127.48,109.84,116.84,117.68,102.694545454545,129.703636363636,122.134545454545,0.45454545,0.54545455,94.8,85.4500020345052,-1.90408115386963,1.97077910105387,10.0268745422363,-1.21717476844788,-0.412084590643644,0.193639192730188,-8.24169181287289,3.22731987883647,0.25,0.71428571,0.54545455,1,0.8,0.83333333,0.63636364,16.66666667,0.45454545,0.54545455,94.9193176269531,85.5070190429688,-1.13874197006226,2.94624996185303,8.672998046875,-2.75502490997314,-0.412084590643644,0.193639192730188,-8.24169181287289,3.22731987883647,0.25,0.71428571,0.54545455,1,0.8,0.83333333,0.63636364,2,97.1470565795898,23.2478942871094,0,0,99.3603,1,0.5,"2024-09-03",0
"Ryan Burr",17536,"2024-08-31","@MIN",14,2024,"TOR","A",30,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,0,2,1,0,0,0,0,0.25,0,0.25,4.46147908401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.1820729804239,102.403901559937,0,0.333333333,0,0.666666666,0,0,0,0,2,8,10,9.99999974737875e-05,0,9.99999974737875e-05,0.483999997377396,0.0507337525486946,0,0,0,NA,0,1,0,NA,0,0,0.5,94,0.5,85.4,0.486439764499664,-0.489921629428864,9.72879528999329,-9.79843258857727,0.2,0.8,0.5,1,1,1,0.5,0.5,0,1,2,0,0,2,1,3,0.33333333,0.66666667,0,0,0.66666667,0.33333333,2.7232930875501,NA,80,49.44995,80,74.04868,43.48425,80,80,46.38827,80,-2.32328,0.59217,89.36,131.16,122.38,85.88,118.72,115.58,87.62,124.94,118.98,0.5,0.5,94.0400024414062,85.4400024414062,-1.42339725494385,2.25060291290283,10.157014465332,-0.66662974357605,0.534233365207911,-0.494163315743208,10.6846673041582,-9.88326631486416,1,0.44444444,0.5,1,1,1,0.9,15.66666667,0.5,0.5,93.9469421386719,85.328076171875,-1.00193777084351,2.56668395996094,9.01112594604492,-1.86883964538574,0.534233365207911,-0.494163315743208,10.6846673041582,-9.88326631486416,1,0.44444444,0.5,1,1,1,0.9,3,101.928944905599,24.1018702189128,0,0,106.48,3,1,"2024-08-31",0
"Ryan Burr",17536,"2024-08-28","@BOS",14,2024,"TOR","A",30,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.9525195600348,76.9288520456552,1,0,1,0,0,0,0,0,0,3,3,0.00358801847323775,0,0.00358801847323775,0.246999993920326,0.0237957611680031,0.126800000667572,0.063400000333786,0.126800000667572,NA,0,1,0.0282966755330563,-2.55824111894398e-11,0,0,NA,NA,1,86.33333333,NA,0.212085232138634,NA,7.06950773795446,1,1,1,1,0.5,0.66666667,0.66666667,1,0.33333333,0,1,0,0,1,0,1,0,1,0,0,1,0,1.36348034327887,NA,NA,NA,NA,80,43.5511,41.7103,80,51.11735,39.35809,-2.7084,0.01449,NA,NA,NA,107.2,103.92,103.46,107.2,103.92,103.46,NA,1,NA,86.0666707356771,NA,2.75947507222494,NA,-0.216691871484121,NA,0.214739691466093,NA,7.15798971553644,1,1,1,1,0.5,0.66666667,0.66666667,21,NA,1,NA,86.0584309895833,NA,3.54579671223958,NA,-1.42374674479167,NA,0.214739691466093,NA,7.15798971553644,1,1,1,1,0.5,0.66666667,0.66666667,1,88.748405456543,-5.36885976791382,0,0,88.7484,0,0,"2024-08-28",0
"Ryan Burr",17536,"2024-08-22","LAA",14,2024,"TOR","H",30,0,0,0,1,1,0,0,0,0,0,0,1,6,2,0,0,0,1,0,0,0,0,2,18,9,18,2,0,0,0,2,1,0,0,0,0,0.33333333,0.16666667,0.16666667,4.65172907744389,0,0.4,3,0.666666666666667,1,2.1664797782898,-2.1664797782898,5.19049659073353,0,52.0672962702293,127.281471151288,0,0.333333333,0,0.666666666,0,0,0,0,11,18,29,0.0090220021083951,-0.0696560144424438,0.0786780193448067,0.109900005161762,0.0116111990064383,0.874199986457825,0.899999976158142,0.870000004768372,1.55279994010925,1,1,-0.0208624135702848,0.0311827089811226,0,0,0.51724138,94.2,0.48275862,85.71428571,0.0967050120234489,-0.556088507175446,0.644700080156326,-3.9720607655389,0.22222222,0.90909091,0.48275862,0.25,0.8,0.64285714,0.37931034,0.83333333,0.17241379,0,1,2,1,2,0,3,0,0.33333333,0.66666667,0.33333333,0.66666667,0,3.51244687326516,41,43.06677,48.84417,47.71345,57.34687,47.88013,64.44881,50.21255,48.33689,58.90964,0.11221,4.24541,91.8,89.94,82.36,93.94,115.06,106.18,92.8331034482759,102.066896551724,93.8593103448276,0.51724138,0.48275862,94.113330078125,85.721426827567,-1.05242513020833,1.91955362047468,10.2551503499349,0.588101863861084,0.0944419763982296,-0.567653406411409,0.629613175988197,-4.05466718865292,0.2,0.78571429,0.48275862,0,0.81818182,0.64285714,0.48275862,19.34782609,0.51724138,0.48275862,94.3698486328125,85.953604561942,-0.515251350402832,2.57419286455427,8.84077758789062,-1.13685131072998,0.0944419763982296,-0.567653406411409,0.629613175988197,-4.05466718865292,0.21428571,0.73333333,0.48275862,0,0.81818182,0.64285714,0.51724138,3,82.0230763753255,30.1987965901693,0,0,92.928,0,0,"2024-08-22",0
"Ryan Burr",17536,"2024-08-19","CIN",14,2024,"TOR","H",30,0,0,18,1,0,0,0,0,0,0,0,1,6,3,2,2,0,0,0,0,0,0,2,18,0,27,2,0,0,1,1,2,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0.5,3,0.75,0.33333333,-0.833520221710205,18.8335202217102,0.678488184511662,452.622636498721,-22.5883735991869,15.0336680287444,1,0.5,0.25,0.25,0,0,0,0,9,12,21,-0.279932022094727,-0.351222008466721,0.0712899938225746,-2.55700016021729,-0.270153194665909,1.16126668453217,1.33159995079041,2.66319990158081,0.190999999642372,1,1,-0.132266387343407,-0.108791093959867,0,1,0.33333333,93.28571429,0.66666667,84.92857143,-1.62866592407227,0.0990065410733223,-23.2666560581752,0.707189579095159,0.33333333,0.66666667,0.42857143,0.4,1,0.66666667,0.28571429,0.5,0.14285714,2,1,1,0,1,3,4,0.5,0.25,0.25,0,0.25,0.75,3.65280269206535,NA,50.38989,47.5844,46.91793,38.36522,42.53031,43.26709,42.32693,46.44247,43.85706,0.60211,4.98026,83.94,96.34,83.62,84.74,97.04,98.14,84.4733333333333,96.8066666666667,93.3,0.33333333,0.66666667,93.2285679408482,85.0428553989955,-0.659500122070312,1.97448485238212,8.98972593035017,0.508544717516218,-1.64688086882234,0.103459510952234,-23.5268695546048,0.738996506801673,0.33333333,0.66666667,0.42857143,0.4,1,0.66666667,0.28571429,17.46666667,0.33333333,0.66666667,93.4486868722098,85.2542898995536,-0.0963145664760045,2.67822701590402,7.6474985395159,-1.31762967790876,-1.64688086882234,0.103459510952234,-23.5268695546048,0.738996506801673,0.33333333,0.66666667,0.42857143,0.4,1,0.66666667,0.28571429,4,97.4406585693359,15.896689414978,1,0.25,104.509,3,0.75,"2024-08-19",0
"Ryan Burr",17536,"2024-08-18","@CHC",14,2024,"TOR","A",30,0,0,0,1,0,0,0,0,0,1,0,0.2,3,0,0,0,0,1,0,0,0,0,0,0,13.500014081612,0,0,0,0,1,1,0,0,0,0,0,0,0.33333333,-0.33333333,11.7253957421829,0,0,1.50000156462356,0,1,7.66648447216047,-7.66648447216047,9.93449944721724,0,188.936141172179,245.300732355027,1,0,0.5,0.5,0,0,0,0,6,5,11,0.0698200166225433,-0.0355719998478889,0.105392009019852,0.252999991178513,0.0271168239414692,1.82826673984528,2.45760011672974,2.45760011672974,2.396399974823,1,1,0.0200267378240824,0.0181624471022113,1,0,0.36363636,94,0.63636364,85.71428571,-0.00946842133998871,0.157450780272484,-0.236710533499718,2.24929686103548,0.125,0.66666667,0.27272727,1,1,1,0.27272727,0.33333333,0,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,6.201010774711,NA,20,48.91974,20,46.6252,42.70316,39.51617,20,46.84133,20,2.01182,7.09482,81.76,-20.92,-24.16,79.78,105.86,106.12,80.5,59.7581818181818,58.7454545454545,0.36363636,0.63636364,93.8499984741211,85.5,-0.503544569015503,2.42122622898647,9.68586158752441,-0.0971670065607343,-0.0132871121168137,0.158795978873968,-0.332177802920341,2.26851398391383,0.14285714,0.5,0.27272727,1,1,1,0.36363636,15.625,0.36363636,0.63636364,93.9915466308594,85.6553693498884,-0.258103013038635,2.86072131565639,8.7837028503418,-1.312424659729,-0.0132871121168137,0.158795978873968,-0.332177802920341,2.26851398391383,0.14285714,0.5,0.27272727,1,1,1,0.36363636,2,90.9799270629883,22.256404876709,0,0,102.298,1,0.5,"2024-08-18",0
"Ryan Burr",17536,"2024-08-13","@LAA",14,2024,"TOR","A",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-72.3588201787977,-72.3365655024484,0,0,0,0,0,0,0,0,4,9,13,0.00748000014573336,0,0.00748000014573336,0.508000016212463,0.0515474379062653,0.0966000035405159,0.165600001811981,0.165600001811981,0.0914000049233437,1,1,0.0777196288108826,-0.000286917924944549,0,0,0.23076923,94,0.76923077,85.5,0.209018498659134,0.58991926908493,6.9672832886378,5.8991926908493,0.6,0,0.46153846,0.5,NA,0.5,0.23076923,0.66666667,0.23076923,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.77698938611507,NA,50.52798,46.25432,47.28169,72.71361,43.21122,72.12268,72.5631,47.75613,71.76596,-1.27635,2.16257,94.54,95.18,80.52,96.16,143.74,134.08,95.7861538461538,132.533846153846,121.72,0.23076923,0.76923077,94.0666707356771,85.4900024414062,0.0637329171101252,2.90139846801758,8.78807830810547,-1.40701398849487,0.211249623447657,0.596409060060978,7.04165411492189,5.96409060060978,0.5,0.4,0.46153846,0.5,0.5,0.5,0.38461538,18,0.23076923,0.76923077,94.1178995768229,85.5390869140625,0.348006288210551,3.1921760559082,7.87672678629557,-2.76929607391357,0.211249623447657,0.596409060060978,7.04165411492189,5.96409060060978,0.5,0.4,0.46153846,0.5,0.5,0.5,0.38461538,0,NA,NA,0,NA,NA,0,NA,"2024-08-13",0
"Ryan Burr",17536,"2024-08-10","OAK",14,2024,"TOR","H",30,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,3,20.2500048279774,0,0,3,0,0,1,0,0,0,0,0,0,0.75,0,0.75,-0.374583415985107,0,0,0,0,1,-1.33352129459407,1.33352129459407,-1.33352129459407,0,-35.031011943044,-35.0202378061654,1,0,1,0,0,0,0,0,6,13,19,0.0781320035457611,0,0.0781320035457611,0.699000000953674,0.0738510265946388,0.758149981498718,0.935933351516724,0.901000022888184,0.869599997997284,1,1,0.10255541652441,0.000500714125766646,1,0,0.31578947,94.33333333,0.68421053,86,0.346553951501846,0.664469003677368,5.77589919169744,5.11130002828745,0.27272727,0.875,0.52631579,0.33333333,0.71428571,0.6,0.42105263,0.5,0.21052632,1,0,0,0,0,1,1,1,0,0,0,0,1,-1.89581499099501,NA,72.61687,39.02947,80,50.15548,44.71491,49.57,60.94137,45.11621,67.1656,-0.55434,3.24558,98.4,127.52,107.56,97.34,110.02,108.74,97.6747368421053,115.546315789474,108.367368421053,0.31578947,0.68421053,94.0999959309896,85.984619140625,-2.40111955006917,2.32509334270771,10.4166126251221,0.607974492586576,0.350884340703487,0.671514011919498,5.84807234505812,5.16549239938076,0.36363636,0.75,0.52631579,0.5,0.66666667,0.6,0.42105263,18.4,0.31578947,0.68421053,94.1224365234375,85.9902813251202,-1.96948671340942,2.86512228158804,9.00983683268229,-1.07828734471248,0.350884340703487,0.671514011919498,5.84807234505812,5.16549239938076,0.36363636,0.75,0.52631579,0.5,0.66666667,0.6,0.42105263,1,94.4993057250977,-20.380729675293,0,0,94.4993,0,0,"2024-08-10",0
"Ryan Burr",17536,"2024-08-07","BAL",14,2024,"TOR","H",30,0,1,27.000028163224,1,0,0,0,0,0,0,1,0.2,4,2,2,2,1,0,0,0,0,0,1,13.500014081612,0,27.000028163224,1,1,0,1,1,1,0,1,0,0,0.25,0,0.25,2.72685408401489,13.500014081612,0.5,3.00000312924711,0.5,0,19.6664969891489,7.33353117407511,2.43449162409945,678.934662932121,487.559132137896,58.7187657997406,1,0.333333333,0.333333333,0.333333333,0,1,0,0,2,11,13,-0.361334025859833,-0.421828031539917,0.060493990778923,-1.62000000476837,-0.171156898140907,1.77396011352539,1.73000001907349,1.73000001907349,0.481000006198883,1,1,-0.141868457198143,-0.0618193388829953,0,1,0.38461538,94.4,0.61538462,85.125,-1.35621762275696,0.0396099202334881,-27.1243524551392,0.495124002918601,0.71428571,0.83333333,0.76923077,0.6,1,0.8,0.46153846,1,0.15384615,3,0,0,1,0,2,3,1,0,0,0.33333333,0,0.66666667,20.2411779558548,NA,56.36293,47.01511,62.68343,65.97926,47.57874,71.74317,66.05578,49.2842,74.36259,-0.87208,2.76897,102,98.86,88.64,107.04,120.6,117.16,105.101538461538,112.238461538462,106.190769230769,0.38461538,0.61538462,94.3599975585937,85.125,-0.895340538024902,2.09984707832336,9.99201507568359,-1.54293835163116,-1.35689427703619,0.0268551148474216,-27.1378855407238,0.335688935592771,0.66666667,0.85714286,0.76923077,0.5,1,0.8,0.53846154,20.25,0.38461538,0.61538462,94.4176391601563,85.1479797363281,-0.506648635864258,2.44551491737366,8.98915786743164,-2.85151386260986,-1.35689427703619,0.0268551148474216,-27.1378855407238,0.335688935592771,0.66666667,0.85714286,0.76923077,0.5,1,0.8,0.53846154,3,91.1205444335938,-6.55577532450358,1,0.33333333,107.184,2,0.66666667,"2024-08-07",0
"Ryan Burr",17536,"2024-08-04","@NYY",14,2024,"TOR","A",30,0,0,0,1,0,0,0,0,0,0,0,0.2,3,1,0,0,0,0,0,0,0,0,0,0,0,13.500014081612,0,0,0,1,1,1,0,0,0,0,0,0,0,6.03472908401489,0,0.333333333333333,1.50000156462356,0.333333333333333,1,3.1664797782898,-3.1664797782898,5.43449475334657,0,76.9525195600348,133.351552421855,1,0.333333333,0.333333333,0.333333333,0,0,0,0,5,8,13,0.0557760074734688,-0.0640439987182617,0.11982000619173,0.266000002622604,0.0276220161467791,2.28826665878296,1.80519998073578,1.80519998073578,1.79199993610382,1,1,0.0119126737117767,0.012462111132195,0,0,0.30769231,93.75,0.69230769,84.88888889,-0.265908777713776,0.343218088150024,-6.64771944284439,3.81353431277805,0.25,0.8,0.46153846,0.5,1,0.83333333,0.38461538,1,0.07692308,2,0,1,0,2,1,3,0.66666667,0,0.33333333,0,0.66666667,0.33333333,5.8297540762531,NA,61.25677,38.47374,79.10326,20,44.06165,20,30.49642,44.56859,23.9624,1.3371,6.08274,58.02,157.76,144.94,99.34,80.48,69.22,86.6261538461539,104.258461538462,92.5184615384615,0.30769231,0.69230769,93.8000030517578,84.6777750651042,-1.20001995563507,2.69447475009494,9.18369007110596,-0.46533833609687,-0.269484475255013,0.388226605951786,-6.73711188137531,4.31362895501985,0.25,0.8,0.46153846,0.5,1,0.83333333,0.38461538,19.9,0.30769231,0.69230769,93.5244979858398,84.3816460503472,-0.965787768363953,2.96770434909397,8.20333957672119,-1.79412545098199,-0.269484475255013,0.388226605951786,-6.73711188137531,4.31362895501985,0.28571429,0.66666667,0.46153846,0.5,1,0.83333333,0.46153846,3,92.2508850097656,8.85097885131836,0,0,101.546,2,0.66666667,"2024-08-04",0
"Ryan Burr",17536,"2024-08-03","@NYY",14,2024,"TOR","A",30,0,0,9,1,0,0,0,0,0,0,0,1,6,1,1,1,0,2,0,0,0,0,1,9,18,9,0.5,0,0,0,2,1,0,0,0,0,0.16666667,0.33333333,-0.16666667,9.69006241886639,0,0.25,3,0.333333333333333,0.66666667,7.1664797782898,1.8335202217102,10.1904965907335,226.31131824936,176.493412719256,251.669319108041,0,0.333333333,0,0.666666666,0,0,0,0,12,11,23,-0.0219079777598381,-0.0425159856677055,0.0206080079078674,-0.509000062942505,-0.0528556667268276,0.309733331203461,0.205200001597404,0.205200001597404,0.0483999997377396,1,1,-0.0625155344605446,-0.00821620653328141,0,0,0.43478261,94.4,0.56521739,85.92307692,0.540018320083618,-0.865864455699921,5.40018320083618,-6.66049581307631,0.17647059,0.83333333,0.34782609,0.66666667,1,0.875,0.26086957,0.5,0.04347826,1,1,1,0,3,0,3,0.33333333,0.33333333,0.33333333,0,1,0,8.42290328050383,NA,29.81291,53.95573,20,40.26077,41.31344,28.84836,32.92384,47.92168,20,1.18629,5.85653,83.04,69.74,68.04,99.1,52.76,62.72,91.6304347826087,63.7339130434783,67.8834782608696,0.43478261,0.56521739,94.35,85.9153864933894,-0.330513429641724,2.71376829880934,8.72603988647461,-1.44386174128606,0.543562952429056,-0.884014938026667,5.43562952429056,-6.80011490789744,0.1875,0.71428571,0.34782609,0.66666667,1,0.875,0.30434783,20.76470588,0.43478261,0.56521739,94.1123718261719,85.6773024338942,-0.0350633025169373,3.23376230093149,7.82065277099609,-2.86737852830153,0.543562952429056,-0.884014938026667,5.43562952429056,-6.80011490789744,0.25,0.57142857,0.34782609,0.75,1,0.875,0.30434783,3,87.8795369466146,40.1284891764323,0,0,101.113,1,0.33333333,"2024-08-03",0
"Ryan Burr",17536,"2024-07-31","@BAL",14,2024,"TOR","A",30,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,3,27,9,9,3,0,0,0,0,1,0,0,0,0,0.6,0.2,0.4,2.27264908401489,0,0.25,2,1,1,0.166479778289795,-0.166479778289795,0.166479778289795,0,2.29684969061854,2.29614327160339,0,1,0,0,0,0,0,0,7,12,19,0.00452002277597785,-0.00358001003041863,0.00810003280639648,0.466999977827072,0.0502150543034077,0.0848000049591064,0.0780000016093254,0.0780000016093254,0.0439999997615814,1,1,0.022168654948473,0.0311334973115129,0,0,0.52631579,94.5,0.47368421,86.11111111,-0.46868908405304,0.489747792482376,-4.6868908405304,5.44164213869307,0.4,0.77777778,0.57894737,0.25,1,0.72727273,0.47368421,0.8,0.15789474,0,1,0,0,0,1,1,0,1,0,0,0,1,3.03850469031806,NA,39.50507,47.35975,40.20615,23.32893,58.87639,30.58557,28.45201,53.36083,33.16216,1.46411,6.27326,97.82,74.38,65.34,98.12,49.92,47.4,97.9621052631579,62.7936842105263,56.8421052631579,0.52631579,0.47368421,94.45,85.9444444444444,-1.16619930267334,2.49454074435764,9.15029144287109,-0.879185252719455,-0.480224039405584,0.483320895582438,-4.80224039405584,5.37023217313819,0.33333333,0.8,0.57894737,0.33333333,0.875,0.72727273,0.52631579,18.07692308,0.52631579,0.47368421,94.2564392089844,85.7235107421875,-0.97288818359375,2.83770455254449,8.25602416992188,-2.08640967475043,-0.480224039405584,0.483320895582438,-4.80224039405584,5.37023217313819,0.36363636,0.875,0.57894737,0.25,1,0.72727273,0.42105263,1,102.671203613281,15.6991958618164,0,0,102.671,1,1,"2024-07-31",0
"Ryan Burr",17536,"2024-07-30","@BAL",14,2024,"TOR","A",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.1820729804239,102.403901559937,0,0,0,1,0,0,1,9,4,8,12,0.00452002324163914,0,0.00452002324163914,0.467000007629395,0.0502150543034077,0.0600000023841858,0.0780000016093254,0.0780000016093254,0.0980000048875809,1,1,0.0749048814177513,0.000428836282741318,0,0,0.41666667,94.6,0.58333333,86.28571429,0.24423348903656,0.521725594997406,4.8846697807312,7.45322278567723,0.44444444,1,0.58333333,0.5,0.66666667,0.57142857,0.25,0.66666667,0.25,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,-0.511560005096225,NA,40.68524,55.12549,46.73482,80,54.92106,79.33459,71.52948,57.8373,71.46791,-1.21214,2.25888,105.98,91.62,90.86,112.6,147.02,144.82,109.841666666667,123.936666666667,122.336666666667,0.41666667,0.58333333,94.5,86.0714285714286,-1.52461071014404,2.37562452043806,10.665478515625,-0.805189950125558,0.246838945895433,0.52790953591466,4.93677891790867,7.54156479878085,0.375,1,0.58333333,0.33333333,0.75,0.57142857,0.33333333,18.22222222,0.41666667,0.58333333,94.39248046875,85.936288016183,-1.44675340652466,2.62693841116769,9.66110992431641,-2.36731011526925,0.246838945895433,0.52790953591466,4.93677891790867,7.54156479878085,0.5,0.75,0.58333333,0.25,1,0.57142857,0.33333333,2,84.4665985107422,55.6282043457031,0,0,91.7206,0,0,"2024-07-30",0
"Ryan Burr",17536,"2024-07-25","TBR",14,2024,"TOR","H",30,0,0,36,1,0,0,0,0,0,0,0,1,7,2,4,4,0,2,0,0,0,0,1,9,18,18,0.5,0,0,1,2,1,0,0,0,0,0.14285714,0.28571429,-0.14285714,8.51160663066963,0,0.4,4,0.5,0,7.1664797782898,28.8335202217102,10.1904965907335,905.245272997441,176.493412719256,251.669319108041,0.5,0.25,0.25,0.5,0,0,0,0,16,19,35,-0.0007620002143085,-0.00635400041937828,0.00559200020506978,-1.17700004577637,-0.124352887272835,0.0513714291155338,0.0495333336293697,0.0886000022292137,0.0361999981105328,1,1,-0.0764621421694756,0.0616289902126793,0,0,0.34285714,93.5,0.65714286,85.26086957,-0.816205143928528,-0.599672615528107,-6.80170953273773,-2.60727224142655,0.39285714,0.71428571,0.45714286,0.45454545,0.8,0.5625,0.2,0.71428571,0.2,1,0,3,0,0,4,4,0.25,0,0.75,0,0,1,6.93844751096904,NA,20,52.74315,20,50.14257,50.02644,57.01983,33.31827,54.25169,28.35607,1.16178,5.81976,96.48,8.85999999999999,9.38000000000001,86.4,106.82,96.32,89.856,73.2337142857143,66.512,0.34285714,0.65714286,93.4666646321615,85.2782619310462,-0.589905818303426,2.05760889467986,10.5552539825439,-1.16510640019956,-0.830103613436222,-0.608230035752058,-6.91753011196852,-2.6444784163133,0.33333333,0.72727273,0.45714286,0.375,0.75,0.5625,0.31428571,19.10714286,0.34285714,0.65714286,93.3557332356771,85.1638714334239,0.237185517946879,3.22474736752717,9.42057100931803,-2.99817657470703,-0.830103613436222,-0.608230035752058,-6.91753011196852,-2.6444784163133,0.33333333,0.72727273,0.45714286,0.375,0.75,0.5625,0.31428571,4,99.0706939697266,20.8098850250244,0,0,102.299,4,1,"2024-07-25",0
"Ryan Burr",17536,"2024-07-23","TBR",14,2024,"TOR","H",30,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.9525195600348,76.9288520456552,1,0,1,0,0,0,2,54.0000563264481,2,4,6,0.00521999876946211,0,0.00521999876946211,0.0989999994635582,0.0104595879092813,0.204799994826317,0.102399997413158,0.204799994826317,0.953400015830994,1,1,0.0254882760345936,-1.49191371062729e-10,0,0,0.5,95,0.5,83.66666667,0.195287585258484,0.0167976431548595,6.5095861752828,0.559921438495318,0,0.66666667,0.33333333,NA,1,1,0.5,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1.36348034327887,NA,55.82153,43.81425,52.85177,33.21005,47.20481,37.47531,44.67343,45.16699,45.07836,0.45633,4.76159,108.02,90.7,81.46,125.66,73.96,71.86,116.84,82.33,76.66,0.5,0.5,95,83.6000010172526,-1.33555587132772,1.5360328356425,9.88667106628418,-2.828093846639,0.198044046759605,0.0166956372559071,6.60146822532018,0.556521241863569,0,0.5,0.33333333,NA,1,1,0.66666667,17,0.5,0.5,94.8103332519531,83.3829345703125,-0.433301011721293,2.61564000447591,8.9244130452474,-4.42356014251709,0.198044046759605,0.0166956372559071,6.60146822532018,0.556521241863569,0,0.5,0.33333333,NA,1,1,0.66666667,1,97.6921920776367,-11.4109621047974,0,0,97.6922,1,1,"2024-07-23",0
