"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","SF%","SFv","wFB","wSL","wSF","wFB/C","wSL/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piFC%","piSI%","pivCH","pivFA","pivFC","pivSI","piCH-X","piFA-X","piFC-X","piSI-X","piCH-Z","piFA-Z","piFC-Z","piSI-Z","piwCH","piwFA","piwFC","piwSI","piwCH/C","piwFA/C","piwFC/C","piwSI/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Ben Joyce",31461,"2024-08-03","NYM",1,2024,"LAA","H",23,0,0,0,1,0,0,0,0,1,0,0,1.1,4,0,0,0,0,0,0,0,0,0,1,6.75000160932579,0,0,1,0,0,2,1,0,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0,0,0,1,1.66647942066184,-1.66647942066184,2.80048599569648,0,38.6392761080204,67.8238162491883,2,0,0.666666666,0.333333333,0,0,0,0,2,13,15,0.25630396604538,0,0.25630396604538,0.873000025749207,0.0885844752192497,2.44629979133606,3.03659987449646,3.35019993782043,NA,0,1,0.104105398058891,0.000666701809292833,1,0,0.4,103.83333333,NA,NA,0.6,96.11111111,0.228921517729759,NA,0.711384773254395,3.81535862882932,NA,7.90427525838216,0.57142857,0.625,0.6,0.5,0.8,0.66666667,0.53333333,1,0.2,1,1,1,1,2,0,3,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,0.0362807363308698,NA,68.85157,61.60269,66.62782,80,69.35206,80,44.78288,54.96793,42.66505,NA,NA,NA,80,58.94762,73.26869,-1.82768,1.33557,119.9,134.16,167.74,153.98,130.68,169.3,121.42,87.22,106.12,NA,NA,NA,134.241333333333,110.862666666667,139.608,0.4,0.46666667,NA,0.13333333,103.59999593099,97.1428571428571,NA,92.3499984741211,-7.13490168253581,-8.28156117030552,NA,-4.71159934997559,7.85223007202148,1.39808736528669,NA,-0.318294137716293,0.231141228228807,0.482625603675842,NA,0.237696573138237,3.85235380381346,6.89465148108346,NA,11.8848286569118,0.5,0.63636364,0.6,0,0.85714286,0.66666667,0.73333333,17.45454545,0.13333333,0.4,NA,0.46666667,92.3721008300781,103.647165934245,NA,97.1812133789062,-4.56194496154785,-6.883851369222,NA,-8.13222285679409,-1.16227352619171,6.93975003560384,NA,0.365833691188267,0.237696573138237,0.231141228228807,NA,0.482625603675842,11.8848286569118,3.85235380381346,NA,6.89465148108346,0.5,0.63636364,0.6,0,0.85714286,0.66666667,0.73333333,3,73.9803365071615,-6.54849624633789,0,0,91.8447,0,0,"2024-08-03",0
"Ben Joyce",31461,"2024-08-01","COL",1,2024,"LAA","H",23,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,0,2,0,0,0,0,0,0,0.25,0.25,0,5.04972908401489,0,0.333333333333333,2,0.5,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,99.3052079828853,101.806421637006,2,0,1,0,0,0,0,0,7,12,19,0.0753079876303673,-0.173687994480133,0.248995989561081,0.508000016212463,0.0515474379062653,2.38284993171692,1.45840001106262,1.45840001106262,1.51400005817413,1,1,-0.00564829632639885,0.0372524635162753,1,0,0.36842105,102.71428571,0.05263158,85,0.57894737,98.36363636,-0.157214134931564,-0.0973145663738251,0.51640510559082,-2.24591621330806,-9.73145663738251,4.69459186900746,0.3,0.66666667,0.47368421,0.66666667,0.83333333,0.77777778,0.47368421,0.75,0.10526316,2,0,0,0,0,2,2,1,0,0,0,0,1,3.18808111758018,NA,NA,NA,NA,20,46.57383,20,47.02397,57.21805,42.82447,20,55.24629,20,22.24824,47.43394,20,1.84952,6.85137,NA,NA,NA,138.22,18.74,33.64,115.94,97.98,106.74,133.18,-50.22,-16.84,125.055789473684,60.9863157894737,73.3042105263158,0.36842105,0.57894737,0.05263158,NA,102.571428571429,98.3000044389205,84.6999969482422,NA,-7.60125241960798,-9.31845231489702,4.78473854064941,NA,6.72935322352818,2.32097781788219,-3.76828861236572,NA,-0.162613093852997,0.525812800973654,-0.0998305231332779,NA,-2.32304419789995,4.78011637248776,-9.98305231332779,NA,0.33333333,0.6,0.47368421,0.66666667,0.83333333,0.77777778,0.52631579,16.13333333,NA,0.36842105,0.05263158,0.57894737,NA,102.739144461496,84.8007965087891,98.4739213423295,NA,-7.27623149326869,5.77753019332886,-8.93618913130327,NA,5.72454997471401,-5.1036901473999,1.19355687228116,NA,-0.162613093852997,-0.0998305231332779,0.525812800973654,NA,-2.32304419789995,-9.98305231332779,4.78011637248776,0.33333333,0.6,0.47368421,0.66666667,0.83333333,0.77777778,0.52631579,2,102.783966064453,-14.029013633728,0,0,103.161,2,1,"2024-08-01",0
"Ben Joyce",31461,"2024-07-30","COL",1,2024,"LAA","H",23,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,75.0388387042722,76.9288520456552,3,0,1,0,0,0,2,18,1,5,6,0.121396020054817,0,0.121396020054817,0.508000016212463,0.0515474379062653,1.59039998054504,2.16140007972717,2.16140007972717,0.759800016880035,1,1,0.0764826089143753,-0.000152112473339308,1,0,NA,NA,0.16666667,86,0.83333333,98.6,NA,0.0389156937599182,0.597339987754822,NA,3.89156937599182,11.9467997550964,0.5,0.75,0.66666667,0,1,0.75,0.66666667,0.66666667,0.16666667,2,1,0,1,1,1,3,0.66666667,0.33333333,0,0.33333333,0.33333333,0.33333333,1.40553893835813,NA,NA,NA,NA,NA,NA,NA,65.87459,62.79803,57.13495,80,46.44658,80,80,56.85418,80,-2.06985,0.97232,NA,NA,NA,NA,NA,NA,121.56,108.5,134.68,99.54,161.52,171.4,117.89,117.336666666667,140.8,NA,0.83333333,0.16666667,NA,NA,98.5800048828125,86.3000030517578,NA,NA,-8.54544296264648,5.1288628578186,NA,NA,2.64554710388184,-0.264883726835251,NA,NA,0.604854706674814,0.039364367723465,NA,NA,12.0970941334963,3.9364367723465,NA,0.5,0.75,0.66666667,0,1,0.75,0.66666667,15.66666667,NA,NA,0.16666667,0.83333333,NA,NA,86.3932037353516,98.6785034179688,NA,NA,5.85820007324219,-8.0998176574707,NA,NA,-1.00135004520416,1.71402645111084,NA,NA,0.039364367723465,0.604854706674814,NA,NA,3.9364367723465,12.0970941334963,0.5,0.75,0.66666667,0,1,0.75,0.66666667,3,84.6326700846354,-18.5420379638672,0,0,88.7563,0,0,"2024-07-30",0
"Ben Joyce",31461,"2024-07-28","OAK",1,2024,"LAA","H",23,0,0,0,1,0,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,3,13.5,0,0,3,0,0,1,2,0,0,0,0,0,0.5,0,0.5,0.652312416441226,0,0,0,0,1,0.166479778289795,-0.166479778289795,1.67848818451166,0,2.23973086843271,39.911237620095,0.5,0,0.333333333,0.666666666,0,0,0,0,9,16,25,0.14649198949337,0,0.14649198949337,1.01600003242493,0.103094875812531,0.958433330059052,1.40199995040894,1.34560000896454,1.51400005817413,1,1,0.15343751013279,-0.000592252253095144,1,0,0.52,101.92307692,0.08,87,0.4,96,1.44754123687744,0.0778313875198364,-0.0147031545639038,11.1349325913649,3.89156937599182,-0.147031545639038,0.3125,0.88888889,0.52,0.6,1,0.84615385,0.36,0.83333333,0.08,0,1,2,0,1,2,3,0,0.33333333,0.66666667,0,0.33333333,0.66666667,-1.08649151407081,NA,22.03218,69.67945,20,60.40918,66.87883,52.2991,29.80031,74.74343,20,53.89228,53.86952,55.19868,46.66854,66.46945,28.28399,0.33238,4.57566,119.38,61.54,82.18,139.98,97.44,133.18,113.94,39.64,59.02,113.72,81.62,99.64,128.116,75.6824,103.612,0.52,0.28,0.08,0.12,101.984619140625,97.3142874581473,87,92.7000020345052,-7.34068709153395,-8.01639992850167,3.90854907035828,-6.10849634806315,7.71011411226713,1.96825667790004,-0.876534819602966,0.638011892636617,1.46768777444959,0.0859286524355412,0.0787287354469299,-0.104417812079191,11.2899059573045,1.22755217765059,3.9364367723465,-3.48059373597304,0.26666667,0.9,0.52,0.5,1,0.84615385,0.4,16.68421053,0.08,0.52,0.08,0.32,91.7432556152344,101.98330453726,86.97509765625,96.9307861328125,-6.50909042358398,-6.89334752009465,4.37427997589111,-7.43282222747803,-1.04290843009949,6.87620309682993,-1.80881500244141,0.970826864242554,-0.0693691074848175,1.46768777444959,0.0787287354469299,0.0508799478411674,-3.46845537424088,11.2899059573045,3.9364367723465,0.635999348014593,0.26666667,0.9,0.52,0.5,1,0.84615385,0.4,3,96.3050944010417,21.6687469482422,0,0,108.002,2,0.66666667,"2024-07-28",0
"Ben Joyce",31461,"2024-07-25","OAK",1,2024,"LAA","H",23,0,0,0,1,0,0,0,0,0,0,0,2,9,1,0,0,0,1,0,1,0,0,0,0,4.5,4.5,0,0,0,4,2,1,0,0,0,0,0,0.11111111,-0.11111111,6.66623525604161,0,0.142857142857143,1,0.142857142857143,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,147.837946540112,189.176655168198,2,0.142857142,0.571428571,0.285714285,0,0,0,0,15,22,37,0.108906015753746,-0.112569987773895,0.221476003527641,1.01600003242493,0.103094875812531,1.34217774868011,0.948400020599365,0.986999988555908,0.669800043106079,1,1,0.0645332410931587,0.0166080353591169,1,0,0.2972973,103,0.35135135,87.53846154,0.35135135,97.92307692,-0.0788482204079628,0.552934110164642,-0.205815047025681,-0.716802003708753,4.25333930895879,-1.58319266942831,0.28571429,0.75,0.48648649,0.5,0.75,0.66666667,0.43243243,0.66666667,0.16216216,3,3,1,0,6,1,7,0.42857143,0.42857143,0.14285714,0,0.85714286,0.14285714,6.40234746475718,NA,NA,NA,NA,54.06606,59.14458,55.70556,61.74352,59.69123,48.40343,37.4151,68.88263,31.26864,53.68189,63.31732,45.87979,-0.10333,3.9221,NA,NA,NA,146.98,82.68,116.44,120.7,97.18,116.16,142.92,35.6,86.12,136.32,71.232972972973,105.688648648649,0.2972973,0.35135135,0.35135135,NA,103.127274946733,97.8923058143029,87.5615422175481,NA,-7.05490112304688,-7.77228487454928,4.12036778376653,NA,7.83207910711115,1.30755160405086,-0.757518988389235,NA,-0.0818802639842033,-0.212852042168379,0.557027064263821,NA,-0.74436603622003,-1.63732340129522,4.28482357126016,NA,0.27777778,0.68421053,0.48648649,0.4,0.76923077,0.66666667,0.51351351,16.5,NA,0.2972973,0.35135135,0.35135135,NA,103.343184037642,87.7669865534856,98.0970083383413,NA,-6.56375746293501,4.70208446796124,-7.57848240778996,NA,6.93051979758523,-1.73625681950496,0.427945026984582,NA,-0.0818802639842033,0.557027064263821,-0.212852042168379,NA,-0.74436603622003,4.28482357126016,-1.63732340129522,0.27777778,0.68421053,0.48648649,0.4,0.76923077,0.66666667,0.51351351,7,85.8984636579241,-2.30480493818011,1,0.14285714,103.543,3,0.42857143,"2024-07-25",0
"Ben Joyce",31461,"2024-07-23","@SEA",1,2024,"LAA","A",23,0,0,0,1,0,0,0,0,0,1,0,0.1,2,0,0,0,0,1,0,0,0,0,0,0,27.000028163224,0,0,0,0,0,1,0,0,0,0,0,0,0.5,-0.5,17.9192290840149,0,0,3.00000312924711,0,1,12.1664891660311,-12.1664891660311,16.7025191161447,0,293.436390018189,413.672612664399,0,0,0,1,0,0,0,0,4,3,7,0.0205980017781258,-0.0318479984998703,0.0524460002779961,0.397000014781952,0.0450880192220211,1.46199989318848,0.410899996757507,0.821799993515015,0.35699999332428,1,1,-0.0138058010488749,0.0278947225830643,0,0,0.28571429,102.5,NA,NA,0.71428571,96.6,-0.281639277935028,NA,0.217536419630051,-14.0819638967514,NA,4.35072839260101,0,0.66666667,0.28571429,NA,1,1,0.42857143,0.5,0,0,1,0,0,0,1,1,0,1,0,0,0,1,10.9618150746307,NA,NA,NA,NA,20,80,20,43.58451,48.20173,41.83689,NA,NA,NA,20,58.133,20,3.8971,9.92274,103.6,-19.56,-8.17999999999999,108.5,-271.4,-214.2,104.72,107.24,115.34,NA,NA,NA,105.64,-19.0571428571428,3.53999999999999,0.28571429,0.57142857,NA,0.14285714,102.600006103516,97.3499984741211,NA,93.6999969482422,-6.95652866363525,-8.14191818237305,NA,-7.68613910675049,9.76496505737305,1.94359469413757,NA,1.23711514472961,-0.288794584572315,0.267885912209749,NA,-0.0483221560716629,-14.4397292286158,6.69714780524373,NA,-4.83221560716629,0,0.66666667,0.28571429,NA,1,1,0.42857143,18.4,0.14285714,0.28571429,NA,0.57142857,93.7947998046875,102.763999938965,NA,97.4894714355469,-7.50612020492554,-5.70804500579834,NA,-7.60494518280029,-0.139254003763199,8.77059555053711,NA,1.38832473754883,-0.0483221560716629,-0.288794584572315,NA,0.267885912209749,-4.83221560716629,-14.4397292286158,NA,6.69714780524373,0,0.66666667,0.28571429,NA,1,1,0.42857143,1,101.779861450195,34.448616027832,1,1,101.78,1,1,"2024-07-23",0
"Ben Joyce",31461,"2024-07-21","@OAK",1,2024,"LAA","A",23,0,0,0,1,0,0,0,0,0,0,0,0.2,5,1,0,0,0,2,0,0,1,0,0,0,27.000028163224,13.500014081612,0,1,0,1,2,0,0,1,0,0,0,0.4,-0.4,13.8301690840149,0,0.333333333333333,4.50000469387067,0.333333333333333,1,12.1664891660311,-12.1664891660311,16.7025191161447,0,293.436390018189,413.672612664399,0.5,0,0.333333333,0.666666666,0,0,5,67.5000704080601,8,8,16,-0.111267983913422,-0.182348012924194,0.0710800290107727,-1.13999998569489,-0.125,1.29640007019043,0.745599985122681,1.49119997024536,1.61760008335114,1,1,-0.0615315325558186,-0.0242968983984295,0,1,0.5,101.5,0.125,82.5,0.375,93.83333333,-0.384657859802246,0.0389156937599182,-0.246416479349136,-4.80822324752808,1.94578468799591,-4.10694132248561,0.2,0.66666667,0.375,1,1,1,0.375,0.8,0,1,1,1,2,0,1,3,0.33333333,0.33333333,0.33333333,0.66666667,0,0.33333333,7.95916372645193,NA,20,76.88646,20,20,67.77443,20,65.96094,76.28426,61.24166,80,80,80,20,71.92387,20,3.16521,8.82491,117.62,-70.68,-50.46,134.58,-74.46,-35.94,107.02,101.6,113.2,60.34,300.78,264.52,116.29,16.9325,37.0875,0.5,0.25,0.125,0.125,101.324996948242,94.3499984741211,82.8500061035156,92.1499938964844,-8.51504039764404,-8.22302341461182,5.41983032226562,-7.13046646118164,8.74392986297607,2.67780232429504,-0.247084274888039,-0.0435292422771454,-0.397389773279428,-0.440803304314613,0.039364367723465,0.231368694454432,-4.96737216599286,-11.0200826078653,1.96821838617325,11.5684347227216,0,0.75,0.375,NA,1,1,0.5,16.81818182,0.1875,0.5,0.125,0.1875,92.8043009440104,101.875373840332,83.4030456542969,95.4833984375,-6.26294008890788,-7.42708730697632,6.62569999694824,-7.94112014770508,-0.970218976338704,7.44012641906738,-1.5187920331955,2.34845654169718,-0.239841189235449,-0.397389773279428,0.039364367723465,0.030406579375267,-7.99470630784829,-4.96737216599286,1.96821838617325,1.01355264584223,0,0.75,0.375,NA,1,1,0.5,3,76.3548482259115,5.53700637817383,0,0,97.642,1,0.33333333,"2024-07-21",0
"Ben Joyce",31461,"2024-07-13","SEA",1,2024,"LAA","H",23,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,3,27,0,9,3,0,0,0,1,0,0,0,0,0,0.75,0,0.75,-0.543708415985107,0,0.25,1,1,1,-2.8335202217102,2.8335202217102,-1.32151181548834,0,-70.5593769674067,-34.7214711539568,0,0,0,1,0,0,0,0,5,13,18,0.0961880013346672,-0.116858020424843,0.213046014308929,0.508000016212463,0.051547434180975,2.19020009040833,1.728600025177,1.728600025177,2.16140007972717,1,1,0.0232204124331474,0.0206970368245296,1,0,0.16666667,102.66666667,0.27777778,86,0.55555556,95.6,-0.830527663230896,0.155598104000092,0.715744018554688,-27.6842554410299,3.11196208000183,7.15744018554688,0.3,0.625,0.44444444,0.33333333,0.6,0.5,0.44444444,0.75,0.22222222,0,0,1,0,0,1,1,0,0,1,0,0,1,-2.03627799568237,NA,65.06044,55.47571,69.38598,43.31328,33.86759,50.32818,80,52.5096,78.67938,59.25701,59.86215,51.39505,76.80834,50.35995,76.3188,-1.54009,1.76696,141.18,181.42,218.46,174.34,93.64,133.06,117,128.58,146.92,163.12,93.44,141.18,142.054444444444,118.866666666667,150.964444444444,0.16666667,0.44444444,0.27777778,0.11111111,102.666666666667,96.1750030517578,86.1599975585937,93.1999969482422,-7.69578297932943,-6.16383218765259,3.74316024780273,-5.93717765808105,8.14615249633789,0.234553471207619,-0.963490390777588,-0.248615100979805,-0.838624730706215,0.314734153449535,0.15672817081213,0.409287720918655,-27.9541576902072,3.93417691811919,3.1345634162426,20.4643860459328,0.28571429,0.54545455,0.44444444,0.5,0.5,0.5,0.61111111,18.21428571,0.05555556,0.16666667,0.27777778,0.5,92.2919998168945,103.004669189453,86.474658203125,96.2925211588542,-6.25230979919434,-7.20838673909505,4.52944602966309,-5.90939585367839,-1.96578001976013,7.16003290812175,-2.14018993377686,-0.651617103152805,0.175081223249435,-0.838624730706215,0.15672817081213,0.548940651118755,17.5081223249435,-27.9541576902072,3.1345634162426,6.09934056798617,0.28571429,0.54545455,0.44444444,0.5,0.5,0.5,0.61111111,1,102.747169494629,20.4957008361816,0,0,102.747,1,1,"2024-07-13",0
"Ben Joyce",31461,"2024-07-12","SEA",1,2024,"LAA","H",23,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,9,0,0,1,0,0,0,1,0,1,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0,0,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,99.3052079828853,139.421515985497,0,0,0,1,1,0,0,0,7,9,16,0.0883300080895424,-0.0589740015566349,0.147304013371468,0.508000016212463,0.0515474379062653,1.86790001392365,1.54139995574951,1.54139995574951,1.85280001163483,1,1,0.0375097393989563,0.00977866331591894,1,0,0.375,103.16666667,0.25,86.75,0.375,96.33333333,-0.382368952035904,0.513882279396057,0.0264098569750786,-6.37281586726507,12.8470569849014,0.440164282917976,0.3,0.83333333,0.5,0.33333333,0.8,0.625,0.375,1,0.1875,0,0,1,1,0,0,1,0,0,1,1,0,0,1.96295898496949,NA,NA,NA,NA,20,62.9974,20,32.9988,72.22015,42.74702,80,60.98735,73.46043,34.75527,64.7371,30.10989,1.07251,5.68586,NA,NA,NA,132.52,-14,25.84,113.78,76,93.4,132.98,146.52,171.02,125.6075,59.88,87.47,0.375,0.375,0.25,NA,102.933329264323,96.2833353678385,86.6999969482422,NA,-7.41065088907878,-7.71806081136068,2.98613929748535,NA,7.5704460144043,0.0835201144218445,-0.936977326869965,NA,-0.3905637152493,0.0258889012038708,0.502258762717247,NA,-6.509395254155,0.43148168673118,12.5564690679312,NA,0.25,0.75,0.5,0,0.83333333,0.625,0.5,18.08333333,NA,0.375,0.25,0.375,NA,103.249003092448,86.9629211425781,96.6081949869792,NA,-6.94780349731445,3.63757991790771,-7.43526649475098,NA,6.53606796264648,-2.00889420509338,-0.730992794036865,NA,-0.3905637152493,0.502258762717247,0.0258889012038708,NA,-6.509395254155,12.5564690679312,0.43148168673118,0.22222222,0.85714286,0.5,0,0.83333333,0.625,0.4375,1,89.8530578613281,73.2034454345703,0,0,89.8531,0,0,"2024-07-12",0
"Ben Joyce",31461,"2024-07-09","TEX",1,2024,"LAA","H",23,0,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,5,0,2,0,0,0,0,0,0,0,1.8830964336184,0,0.142857142857143,0.5,0.142857142857143,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,75.0388387042722,76.9288520456552,5,0.285714285,0.714285714,0,0,0,0,0,7,15,22,0.142309978604317,-0.0166280083358288,0.158937990665436,1.01600003242493,0.103094875812531,0.961000025272369,1.26500010490417,1.19000005722046,1.54139995574951,1,1,0.12558276951313,0.0225025321121042,1,0,0.36363636,102.625,0.22727273,88.2,0.40909091,95.66666667,0.846487879753113,-0.0277788527309895,0.0275874882936478,10.5810984969139,-0.555577054619789,0.306527647707197,0.3,0.66666667,0.5,0.66666667,1,0.90909091,0.54545455,0.85714286,0.04545455,4,3,0,1,4,2,7,0.57142857,0.42857143,0,0.14285714,0.57142857,0.28571429,5.5374437747292,NA,80,80,80,80,52.17732,80,53.08941,60.96333,46.27233,26.24476,55.17362,23.90328,70.46,55.8469,68.27017,-1.14569,2.35856,115.14,93.16,118.78,124.32,146.74,173,113.24,98.44,109.62,111.58,72.1,88.32,117.150909090909,109.297272727273,129.075454545455,0.36363636,0.27272727,0.22727273,0.13636364,102.300003051758,97.0999959309896,88.2800048828125,92.0333353678385,-7.4658842086792,-8.00646654764811,2.31410541534424,-6.76672871907552,6.82679080963135,1.60225820541382,0.365464758872986,0.3782031138738,0.900213040411472,-0.105104140937328,-0.0288850590586662,0.131240762770176,11.2526630051434,-1.75173568228881,-0.577701181173325,4.3746920923392,0.125,0.71428571,0.5,1,0.9,0.90909091,0.63636364,14.33333333,0.13636364,0.36363636,0.22727273,0.27272727,92.2444356282552,102.529373168945,88.4564025878906,97.2987060546875,-6.53181012471517,-6.95649528503418,3.23593978881836,-7.37623850504557,-0.88442333539327,5.87052631378174,-0.793202972412109,0.491548657417297,0.131240762770176,0.900213040411472,-0.0288850590586662,-0.105104140937328,4.3746920923392,11.2526630051434,-0.577701181173325,-1.75173568228881,0.125,0.71428571,0.5,1,0.9,0.90909091,0.63636364,7,88.8011474609375,-17.344730922154,0,0,111.072,4,0.57142857,"2024-07-09",0
"Ben Joyce",31461,"2024-07-06","@CHC",1,2024,"LAA","A",23,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,0,2,18,0,9,2,0,0,0,1,1,0,0,0,0,0.5,0,0.5,0.799854084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.0266384101804,15.0336680287444,0,0.5,0,0.5,0,0,0,0,3,11,14,0.00107600004412234,-0.00143199996091425,0.00250800000503659,0.469000041484833,0.0502679534256458,0.0283999983221292,0.0243999995291233,0.0243999995291233,NA,0,1,0.00567194353789091,0.0322153841977562,0,0,0.35714286,102.4,0.21428571,88.33333333,0.42857143,98.5,0.376498758792877,-0.466274529695511,0.396953612565994,7.52997517585754,-15.5424843231837,6.61589354276657,0.42857143,0.85714286,0.64285714,0.66666667,0.83333333,0.77777778,0.5,1,0.14285714,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,1.55467527867812,NA,NA,NA,NA,80,56.15803,63.68186,65.95529,56.70958,60.84952,80,59.07323,80,80,54.58206,80,-2.27617,0.66284,NA,NA,NA,162.64,112.7,138.94,102.48,117.3,121.7,142.08,146.98,182.32,132.451428571429,122.017142857143,140.847142857143,0.35714286,0.42857143,0.21428571,NA,102.519995117188,98.3833312988281,88.0333353678385,NA,-7.20882873535156,-8.12036005655924,1.82618633906047,NA,7.29893951416016,3.11895593007406,0.468327085177104,NA,0.380899742245674,0.401388593018055,-0.473651230335236,NA,7.61799484491348,6.68980988363425,-15.7883743445079,NA,0.33333333,0.875,0.64285714,0.5,0.85714286,0.77777778,0.57142857,18,NA,0.35714286,0.21428571,0.42857143,NA,102.991198730469,88.4765625,98.8361206054688,NA,-6.66986618041992,2.5458599726359,-7.82048034667969,NA,6.52135009765625,-0.322337965170542,2.38896767298381,NA,0.380899742245674,-0.473651230335236,0.401388593018055,NA,7.61799484491348,-15.7883743445079,6.68980988363425,0.33333333,0.875,0.64285714,0.5,0.85714286,0.77777778,0.57142857,2,87.7629852294922,28.8825759887695,0,0,88.1113,0,0,"2024-07-06",0
"Ben Joyce",31461,"2024-06-29","DET",1,2024,"LAA","H",23,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,26.5061001470459,27.173712862954,2,0,1,0,0,0,1,9,4,10,14,0.311676025390625,0,0.311676025390625,1.12999999523163,0.114662602543831,3.43433332443237,2.63020014762878,2.63020014762878,NA,0,1,0.0942724719643593,-0.00351947976837352,1,0,0.64285714,100.88888889,0.07142857,86,0.28571429,97.75,0.377674460411072,-0.0373910665512085,0.350199639797211,4.19638289345635,-3.73910665512085,8.75499099493027,0.5,1,0.64285714,1,0.5,0.77777778,0.28571429,0.33333333,0.14285714,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,-0.222208706661812,NA,NA,NA,NA,54.78841,57.77563,42.46806,80,59.57475,80,20,66.55333,20,62.31098,53.99137,52.77732,-0.63942,3.11796,NA,NA,NA,150.06,78.64,107.82,120.16,167.48,199.2,191.14,25.54,96.98,146.587142857143,93.8842857142857,126.627142857143,0.78571429,0.14285714,0.07142857,NA,100.363636363636,97.3499984741211,85.5999984741211,NA,-8.95613167502663,-8.93067359924316,3.94344329833984,NA,7.47231015292081,3.35185861587524,-1.75604689121246,NA,0.43221490830183,0.304562363773584,-0.0380783230066299,NA,3.92922643910755,15.2281181886792,-3.80783230066299,NA,0.375,1,0.64285714,1,0.66666667,0.77777778,0.42857143,22.63636364,NA,0.35714286,0.07142857,0.57142857,NA,102.296002197266,85.7585983276367,98.7714004516602,NA,-7.34474792480469,5.2682900428772,-8.98095893859863,NA,7.31221771240234,-3.14762997627258,4.82203722000122,NA,0.354807868599892,-0.0380783230066299,0.381969403475523,NA,7.09615737199783,-3.80783230066299,4.77461754344404,0.44444444,1,0.64285714,0.75,0.8,0.77777778,0.35714286,2,82.0923080444336,-3.50403738021851,0,0,91.3801,0,0,"2024-06-29",0
