"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","SF%","SFv","XX%","wFB","wSL","wSF","wFB/C","wSL/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSI%","pfxSL%","pfxvFA","pfxvFS","pfxvSI","pfxvSL","pfxFA-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFS","pfxwSI","pfxwSL","pfxwFA/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFS%","piSI%","piSL%","pivFA","pivFS","pivSI","pivSL","piFA-X","piFS-X","piSI-X","piSL-X","piFA-Z","piFS-Z","piSI-Z","piSL-Z","piwFA","piwFS","piwSI","piwSL","piwFA/C","piwFS/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Kevin Gausman",14107,"2024-09-25","BOS",14,2024,"TOR","H",33,1,0,1.5,1,1,1,0,0,0,0,0,6,25,4,1,1,0,3,0,0,0,0,3,4.5,4.5,6,1,0.142857142,0,7,9,3,0,1,0,0,0.12,0.12,0,6.13702828401489,0,0.181818181818182,1.16666666666667,0.210526315789474,0.85714286,3.6664797782898,-2.1664797782898,5.9344923876226,37.71855304156,89.3951312049375,145.790278364068,0.777777777,0.157894736,0.368421052,0.47368421,0,0,4,6,34,59,93,0.261010020971298,-0.284727960824966,0.545737981796265,1.87389993667603,0.197982043027878,1.05469596385956,0.934300005435944,0.870000004768372,0.893400013446808,1,1,0.14556211233139,0.101912069722135,0,0,0.60215054,94.33928571,0.09677419,82.22222222,0.30107527,86.46428571,NA,-1.38882029056549,0.410486936569214,1.99328577518463,-2.48003623315266,4.56096596188015,7.11887776851654,0.28846154,0.80487805,0.51612903,0.86666667,0.90909091,0.89583333,0.44086022,0.6,0.05376344,11,2,6,2,12,5,19,0.57894737,0.10526316,0.31578947,0.10526316,0.63157895,0.26315789,3.48790328468954,61,47.07605,52.6876,46.06099,27.18653,52.05746,30.57172,50.76427,45.11306,47.78224,43.60328,49.41992,61.53735,42.54513,49.93337,49.06035,0.58855,4.95992,98.18,88.62,89.44,84.6,151.92,154.44,92.62,92.28,90.14,78.7,89.18,76.24,91.3389247311828,91.1847311827957,87.6303225806452,0.58064516,0.30107527,0.02150538,0.09677419,94.25,86.4142892020089,94.3499984741211,82.1111111111111,-7.37526392053675,-9.51479993547712,-9.83827877044678,-0.618891451093886,9.81643902813947,4.58989116123744,7.31300401687622,2.28665690951877,-0.35806642845273,0.964067187160254,0.0176204890012741,0.414664335548878,-0.663085978616167,3.44309709700091,0.881024450063705,4.60738150609864,0.2173913,0.80851064,0.51612903,0.9,0.89473684,0.89583333,0.50537634,19.53731343,0.59139785,0.30107527,0.01075269,0.09677419,93.9724698153409,86.1263863699777,93.7967987060547,81.8354763454861,-6.77101773348722,-8.98115703037807,-9.84397983551025,0.282016939587063,8.68477006392046,3.27998760768345,5.02603006362915,0.904886775546604,-0.292123783379793,0.964067187160254,-0.0483221560716629,0.414664335548878,-0.531134151599624,3.44309709700091,-4.83221560716629,4.60738150609864,0.2173913,0.80851064,0.51612903,0.9,0.89473684,0.89583333,0.50537634,19,87.452925832648,19.819136770148,0,0,101.084,6,0.31578947,"2024-09-25",0
"Kevin Gausman",14107,"2024-09-19","@TEX",14,2024,"TOR","A",33,1,0,0,1,1,0,0,0,0,0,0,5,16,0,0,0,0,1,0,0,0,0,6,10.8,1.8,0,6,0,0,4,5,0,0,0,0,0,0.375,0.0625,0.3125,2.43752595901489,0,0,0.2,0,1,1.3664797782898,-1.3664797782898,2.87848818451166,0,32.159117638385,69.7643211297157,0.8,0,0.444444444,0.555555555,0,0,2,3.6,20,38,58,0.284104019403458,-0.0357200093567371,0.319824039936066,2.45499992370605,0.25493249297142,0.84707498550415,1.05672001838684,0.870000004768372,1.37360000610352,1,1,0.337144732475281,-0.00175055337038305,0,0,0.56896552,92.27272727,0.15517241,80.88888889,0.27586207,86.125,NA,1.60883939266205,0.180675640702248,1.56925618648529,4.87527088685469,2.00750711891386,9.80785116553307,0.33333333,0.63636364,0.44827586,0.5,1,0.76923077,0.37931034,0.5625,0.10344828,1,6,2,1,4,4,9,0.11111111,0.66666667,0.22222222,0.11111111,0.44444444,0.44444444,-0.00541862220659325,73,48.26921,49.8939,48.76898,39.0038,44.97344,38.35413,27.6253,40.74256,24.35581,50.82057,47.31255,62.93033,42.14306,46.17577,45.69182,0.61353,4.99739,88.12,83.62,81.64,84.58,99.58,97.68,83.9,79.9,73.52,88.06,108.92,91.96,87.0213793103448,91.948275862069,85.1627586206897,0.44827586,0.27586207,0.12068966,0.15517241,92.5384615384615,86.03125,91.3714250837054,80.8333333333333,-7.27804154616136,-10.0415191650391,-10.0507114955357,-0.614517158932156,10.2067378117488,4.00899410247803,7.89018086024693,1.50067382388645,1.35115745291114,1.57685611024499,0.272848203778267,0.181171573698521,5.19675943427361,9.85535068903118,3.89783148254667,2.01301748553912,0.25806452,0.66666667,0.44827586,0.25,1,0.76923077,0.46551724,17.30952381,0.44827586,0.27586207,0.12068966,0.15517241,93.1009615384615,86.5715408325195,91.9247174944196,81.3561808268229,-6.62891211876502,-9.52054119110107,-9.66272299630301,0.038774828116099,8.83904442420373,2.47688984870911,6.37169865199498,0.0030069827205605,1.35115745291114,1.57685611024499,0.272848203778267,0.181171573698521,5.19675943427361,9.85535068903118,3.89783148254667,2.01301748553912,0.28125,0.65384615,0.44827586,0.33333333,1,0.76923077,0.44827586,9,92.3644205729167,16.3747066921658,1,0.11111111,106.877,4,0.44444444,"2024-09-19",0
"Kevin Gausman",14107,"2024-09-13","STL",14,2024,"TOR","H",33,0,0,2.57142857142857,1,1,1,0,0,0,0,0,7,31,9,2,2,0,2,0,0,1,0,3,3.85714285714286,2.57142857142857,11.5714285714286,1.5,0,0,10,9,7,0,0,0,0,0.09677419,0.06451613,0.03225806,5.56987373316932,0,0.310344827586207,1.57142857142857,0.346153846153846,0.81818182,3.1664797782898,-0.595051206861223,5.11049058628934,64.6603766426744,76.9525195600348,125.291116208001,1.111111111,0.269230769,0.384615384,0.346153846,0,0,3,3.85714285714286,34,70,104,0.194466099143028,-0.617114007472992,0.811580121517181,1.35289990901947,0.142937123775482,1.51279377937317,1.04939997196198,0.870000004768372,2.14860010147095,1,1,0.0726186186075211,0.0559290405609387,0,0,0.59615385,94.67741935,0.04807692,82.2,0.35576923,87.40540541,NA,0.714316725730896,-0.353229105472565,0.0949198454618454,1.15212375117886,-7.06458210945129,0.256540122869852,0.41538462,0.71794872,0.52884615,0.74074074,0.92857143,0.83636364,0.375,0.5483871,0.08653846,4,14,8,4,13,9,26,0.15384615,0.53846154,0.30769231,0.15384615,0.5,0.34615385,4.4809702262035,56,74.80813,55.38575,76.79165,20,52.26054,20,68.57503,41.04416,76.34717,46.6669,51.74036,55.76859,61.89119,52.9244,66.77159,-0.61334,3.15708,98.92,126.54,128.46,108.22,57.94,61.48,82.56,119.28,117.98,86.8,88.9,78.14,94.6263461538461,106.863269230769,104.2575,0.53846154,0.35576923,0.05769231,0.04807692,94.5642874581473,87.4162135768581,94.2000020345052,81.9799987792969,-7.3347178867885,-10.0131242081926,-9.93988418579102,0.269123888015747,10.1898880004883,4.34364112647804,7.32176081339518,2.02405052185059,1.30821154639125,0.12638571113348,-0.587382607161999,-0.359316077083349,2.33609204712723,0.34158300306346,-9.78971011936665,-7.18632154166698,0.36363636,0.71428571,0.52884615,0.8,0.85714286,0.83636364,0.47115385,20.45205479,0.51923077,0.35576923,0.07692308,0.04807692,94.5196578414352,87.3444626266892,94.1741027832031,81.8776428222656,-6.77174886067708,-9.61917691617399,-9.53260898590088,0.898211193084717,9.21772596571181,3.03431907860008,6.37111616134644,0.833872985839844,0.964528556913137,0.12638571113348,-0.243699617683887,-0.359316077083349,1.78616399428359,0.34158300306346,-3.04624522104859,-7.18632154166698,0.38888889,0.68,0.52884615,0.80952381,0.85294118,0.83636364,0.48076923,26,90.2808274489183,11.1067786583534,1,0.03846154,111.339,12,0.46153846,"2024-09-13",0
"Kevin Gausman",14107,"2024-09-06","@ATL",14,2024,"TOR","A",33,0,1,4.5,1,1,1,0,0,0,0,0,6,26,6,3,3,0,3,0,0,1,0,5,7.5,4.5,9,1.66666667,0,0,8,8,2,2,0,0,0,0.19230769,0.11538462,0.07692308,5.00048943760946,0,0.260869565217391,1.5,0.333333333333333,0.66666667,2.99981311162313,1.50018688837687,5.01582431991895,113.15565912468,72.8049823450672,122.936049578419,1,0.111111111,0.444444444,0.444444444,0.25,0,1,1.5,43,66,109,-0.0655480027198792,-0.419183969497681,0.353635966777802,0.0420000478625298,0.00426829373463988,0.859799981117249,0.681333363056183,0.870000004768372,0.406000018119812,1,1,0.0793725699186325,-0.155608908787475,0,0,0.51376147,94.41071429,0.12844037,82.57142857,0.35779817,87.38461538,NA,-0.833163976669312,0.372144490480423,0.731247425079346,-1.48779281548091,2.65817493200302,1.87499339763935,0.25333333,0.79411765,0.42201835,0.47368421,0.81481481,0.67391304,0.31192661,0.57692308,0.13761468,5,6,7,3,5,10,18,0.27777778,0.33333333,0.38888889,0.16666667,0.27777778,0.55555556,2.08646602731717,53,53.65412,53.8313,56.1961,24.48247,27.6564,20,25.20155,55.80621,26.07671,45.49807,49.52989,57.89385,42.19415,51.90148,47.48135,0.61036,4.99263,103.62,92.36,95.1,100.16,71.18,60.54,102.86,68.94,71.68,86.32,92.1,81.02,96.9833027522936,88.0906422018349,85.0225688073394,0.44954128,0.36697248,0.05504587,0.12844037,94.5693857621173,87.4650024414063,93.4500020345052,82.4642857142857,-7.2244798309949,-9.4960693359375,-9.51725896199544,-0.0748921121869768,10.1828719158562,5.10030136108398,7.48764801025391,1.43419034140451,-0.218304060399532,0.814505822956562,-0.694027103483677,0.375064838677645,-0.44551849061129,2.03626455739141,-11.5671183913946,2.67903456198318,0.25757576,0.6744186,0.42201835,0.47058824,0.79310345,0.67391304,0.39449541,19.25925926,0.44954128,0.34862385,0.0733945,0.12844037,94.5409458705357,87.6610364412007,93.4664993286133,82.6468680245536,-6.09084522480867,-8.90470886230469,-8.84970760345459,1.09926666532244,9.02409331652583,3.21908569335938,6.32486867904663,-0.0718221068382263,-0.285993400961161,0.877879500389099,-0.689711440354586,0.375064838677645,-0.583660001961552,2.31020921155026,-8.62139300443232,2.67903456198318,0.26153846,0.65909091,0.42201835,0.47058824,0.79310345,0.67391304,0.40366972,18,93.6397705078125,17.5687306722005,2,0.11111111,111.949,10,0.55555556,"2024-09-06",0
"Kevin Gausman",14107,"2024-08-30","@MIN",14,2024,"TOR","A",33,0,1,3.17647094462574,1,1,0,0,0,0,0,0,5.2,24,4,2,2,0,4,0,0,0,0,4,6.35294188925147,6.35294188925147,6.35294188925147,1,0,0,5,7,3,0,0,1,0,0.16666667,0.16666667,0,6.19160408188189,0,0.2,1.4117648642781,0.25,0.75,3.87236221042885,-0.695891265803112,5.74013751002637,79.8745918732268,94.518561500166,140.955201371249,0.714285714,0.2,0.333333333,0.466666666,0,0,0,0,45,58,103,-0.00749600073322654,-0.357424020767212,0.349928021430969,0.477000057697296,0.0499999970197678,0.967104017734528,0.917666673660278,0.870000004768372,0.94760000705719,1,1,0.0302911195904016,-0.0380420963165517,0,0,0.60194175,93.93548387,0.09708738,83.3,0.30097087,86.67741935,NA,1.33174550533295,0.00988614931702614,-1.04296791553497,2.14797662150475,0.0988614931702614,-3.36441263075798,0.24242424,0.78378378,0.4368932,0.6875,0.89655172,0.82222222,0.3592233,0.5,0.0776699,6,3,7,2,8,6,16,0.375,0.1875,0.4375,0.125,0.5,0.375,4.16027689038436,55,58.94112,48.59548,59.98328,NA,NA,NA,26.47537,44.89303,34.52936,29.89658,45.24741,38.74111,44.35554,45.19459,48.27395,0.47608,4.79121,101.98,112.44,112.46,NA,NA,NA,98.16,83.24,77.46,86.54,64.92,51.7,96.8390099009901,87.9013861386139,83.8726732673267,0.60194175,0.30097087,NA,0.09708738,93.9451628654234,86.5741951234879,NA,83.1,-6.06924290810862,-9.27653060420867,NA,0.0101920023560524,9.74447336504536,3.80134705574282,NA,2.51307220458984,1.43488510325551,-1.06917085498571,NA,0.00772431120276451,2.31433081170244,-3.4489382418894,NA,0.0772431120276451,0.22413793,0.71111111,0.4368932,0.61538462,0.90625,0.82222222,0.4368932,21.2278481,0.57281553,0.30097087,0.02912621,0.09708738,93.8030819650424,86.4096837197581,93.5421956380208,82.9176879882812,-5.53026516154661,-8.97514392483619,-8.34038988749186,0.696176958084106,8.89807853052172,2.50986554545741,7.14269002278646,1.13184947967529,1.78336125612259,-1.06917085498571,-0.348476152867079,0.00772431120276451,3.02264619681795,-3.4489382418894,-11.615871762236,0.0772431120276451,0.22807018,0.69565217,0.4368932,0.61538462,0.90625,0.82222222,0.44660194,16,92.5684733072917,15.4740010579427,0,0,109.517,8,0.5,"2024-08-30",0
"Kevin Gausman",14107,"2024-08-25","LAA",14,2024,"TOR","H",33,1,0,1.28571428571429,1,1,1,0,0,0,0,0,7,23,2,1,1,0,0,0,0,0,0,10,12.8571428571429,0,2.57142857142857,10,0,0,6,6,1,1,0,0,0,0.43478261,0,0.43478261,1.38369506281244,0,0.0869565217391304,0.285714285714286,0.153846153846154,0.5,0.309336921146938,0.976377364567348,1.60534412647997,32.3301883213372,5.85188158916217,38.0915912262177,1,0.076923076,0.461538461,0.461538461,0.166666666,0,6,7.71428571428571,25,69,94,0.268725991249084,-0.19377800822258,0.462503999471664,2.35290002822876,0.248589545488358,0.933433353900909,1.06728577613831,0.870000004768372,0.251000016927719,1,1,0.374217629432678,-0.0863277762085008,0,0,0.5212766,94.08163265,0.11702128,83.36363636,0.36170213,87.26470588,NA,1.26163601875305,0.588908433914185,1.79533696174622,2.57476738521031,5.3537130355835,5.28040282866534,0.45652174,0.6875,0.57446809,0.42857143,0.84848485,0.68518519,0.5106383,0.7826087,0.18085106,5,4,4,2,9,2,13,0.38461538,0.30769231,0.30769231,0.15384615,0.69230769,0.15384615,-0.500888208167684,84,73.8753,39.93789,80,54.56421,44.91434,52.22306,31.61634,36.3944,34.70959,56.29349,52.65279,64.12934,61.43949,44.31666,72.51348,-0.58528,3.19917,96.36,123.74,113.96,96.9,119.82,111.92,101.26,87.04,85.68,99.8,101.62,94.68,98.2356989247312,111.002150537634,103.488602150538,0.39361702,0.36170213,0.12765957,0.11702128,94.3108108108108,87.1911764705882,93.2750040690104,83.2909102006392,-6.9405888737859,-9.54238442813649,-9.4047794342041,-0.503018379211426,9.07993790910051,3.02489336799173,6.60298728942871,1.96933451565829,1.29045658558607,1.80435110628605,-0.00852070748806,0.595219224691391,3.48772050158398,5.30691501848838,-0.0710058957338333,5.41108386083083,0.45238095,0.67307692,0.57446809,0.42105263,0.82857143,0.68518519,0.55319149,18.18571429,0.38297872,0.36170213,0.13829787,0.11702128,94.4679497612847,87.3368494370404,93.5371281550481,83.436728737571,-6.09672334459093,-8.80025168026195,-8.68248924842248,0.609109401702881,8.09148237440321,1.74280738830566,5.4195808997521,0.79919078133323,1.29045658558607,1.80435110628605,-0.00852070748806,0.595219224691391,3.58460162662797,5.30691501848838,-0.0655439037543077,5.41108386083083,0.45454545,0.68,0.57446809,0.4,0.85294118,0.68518519,0.53191489,13,82.7015099158654,22.8636451134315,1,0.07692308,104.365,2,0.15384615,"2024-08-25",0
"Kevin Gausman",14107,"2024-08-19","CIN",14,2024,"TOR","H",33,0,1,5.4,1,1,0,0,0,0,0,0,5,22,5,4,3,1,2,0,0,0,1,5,9,3.6,9,2.5,0.166666666,0,6,6,3,0,1,0,0,0.22727273,0.09090909,0.13636364,4.25898114212392,1.8,0.25,1.4,0.285714285714286,0.53571429,4.96647977828979,0.433520221710205,4.18088986575603,135.786790949616,121.745921481685,102.164909590765,1,0.2,0.4,0.4,0,0.166666666,2,3.6,35,65,100,-0.102103985846043,-0.443237990140915,0.34113398194313,-0.569100022315979,-0.060126781463623,1.08442497253418,1.09126663208008,0.870000004768372,2.66319990158081,1,1,-0.0409106872975826,-0.053244268953044,0,0,0.52,92.15384615,0.11,81.54545455,0.37,84.81081081,NA,0.215720415115356,-0.940403759479523,-0.416724741458893,0.414846952144916,-8.54912508617748,-1.12628308502403,0.38709677,0.68421053,0.5,0.66666667,1,0.84,0.38,0.72727273,0.08,8,4,3,1,7,7,15,0.53333333,0.26666667,0.2,0.06666667,0.46666667,0.46666667,5.10970572127877,42,76.36522,47.25034,80,44.85029,49.33789,42.53764,30.84882,41.24489,34.01853,47.49164,55.5249,56.21085,57.36375,50.57359,62.6266,-0.33207,3.57899,107.12,125.84,127.04,89.12,96.52,86.74,95.62,92.82,83.4,81.54,95.16,80.78,94.2304,107.3378,100.2874,0.4,0.37,0.12,0.11,92.3599975585937,84.7351338154561,91.4000040690104,81.4181795987216,-6.15279006958008,-10.0568657952386,-10.6296113332113,-0.77560736916282,10.9137489318848,4.6075810612859,7.83464241027832,1.52394762906161,0.141371961683035,-0.0118203908205032,-0.0269224792718887,-0.951471392065287,0.353429904207587,-0.0319470022175763,-0.224353993932406,-8.64973992786624,0.34615385,0.66666667,0.5,0.61111111,0.96875,0.84,0.48,20.34615385,0.4,0.37,0.12,0.11,92.6103576660156,84.9647513724662,91.654551188151,81.6485096324574,-5.28106384277344,-9.39521253431166,-10.0332565307617,0.333783171393655,9.45934448242187,2.90233550200591,6.10483996073405,-0.406706289811568,0.141371961683035,-0.0118203908205032,-0.0269224792718887,-0.951471392065287,0.353429904207587,-0.0319470022175763,-0.224353993932406,-8.64973992786624,0.36538462,0.64583333,0.5,0.63157895,0.96774194,0.84,0.48,15,91.8186442057292,15.0074289957682,2,0.13333333,102.962,7,0.46666667,"2024-08-19",0
"Kevin Gausman",14107,"2024-08-13","@LAA",14,2024,"TOR","A",33,1,0,0,1,1,1,0,0,0,0,0,7,27,6,0,0,0,2,0,0,0,0,5,6.42857142857143,2.57142857142857,7.71428571428571,2.5,0,0,11,6,3,1,0,0,0,0.18518519,0.07407407,0.11111111,4.21043278944252,0,0.24,1.14285714285714,0.3,1,2.59505120686122,-2.59505120686122,3.89105841219425,0,62.7323919658602,94.954607435019,1.833333333,0.15,0.55,0.3,0.166666666,0,6,7.71428571428571,41,65,106,0.223133996129036,-0.222925990819931,0.446060001850128,3.55599999427795,0.360832065343857,0.785342872142792,0.613942861557007,0.832799971103668,0.165600001811981,1,1,0.251040816307068,0.0330822133197491,0,0,0.59433962,93.12698413,0.08490566,81.22222222,0.32075472,84.73529412,NA,0.439396679401398,-0.581010699272156,1.69648694992065,0.697455046668885,-6.45567443635729,4.98966749976663,0.328125,0.76190476,0.5,0.71428571,0.84375,0.79245283,0.39622642,0.62962963,0.10377358,9,6,5,5,9,6,20,0.45,0.3,0.25,0.25,0.45,0.3,2.28043097029724,70,55.97813,46.2741,65.04737,20,45.86143,20,64.23424,40.55519,70.74277,61.00865,54.9664,65.68127,54.43543,47.53564,62.95305,-0.15015,3.85187,96.92,103.58,102.42,84.54,25.22,20.78,85.68,120.62,113.6,93.34,118.14,107.34,94.3501886792453,106.74,101.866603773585,0.55660377,0.32075472,0.03773585,0.08490566,93.2016932600636,84.7176441865809,92.1999969482422,81.3444417317708,-5.55705442266949,-9.56912680233226,-9.39600467681885,0.14396157529619,10.0982345322431,3.84512104707606,7.71234035491943,1.37486902872721,0.514514867216349,1.7036485299468,-0.132310260087252,-0.591428324580193,0.872059096976862,5.01073097043178,-3.30775650218129,-6.57142582866881,0.28571429,0.74,0.5,0.625,0.86486486,0.79245283,0.47169811,19.82051282,0.55660377,0.32075472,0.03773585,0.08490566,93.2852969412076,84.7947064568015,92.2854995727539,81.4125434027778,-5.04313530356197,-9.22620795754825,-9.23738479614258,0.904335975646973,9.03215000993114,2.48066015804515,6.29505729675293,-0.0855093797047933,0.514514867216349,1.7036485299468,-0.132310260087252,-0.591428324580193,0.872059096976862,5.01073097043178,-3.30775650218129,-6.57142582866881,0.30188679,0.69811321,0.5,0.625,0.86486486,0.79245283,0.5,20,86.6946411132812,8.54906005859375,0,0,102.783,7,0.35,"2024-08-13",0
"Kevin Gausman",14107,"2024-08-08","BAL",14,2024,"TOR","H",33,1,0,2.25,1,1,1,0,0,0,0,0,8,30,3,2,2,1,3,0,0,0,0,2,2.25,3.375,3.375,0.66666667,0,0,9,15,1,2,0,0,0,0.06666667,0.1,-0.03333333,6.9952046500592,1.125,0.111111111111111,0.75,0.0833333333333333,0.86956522,5.4164797782898,-3.1664797782898,6.62649553995579,56.5778295623401,132.944271962097,163.005634943671,0.6,0.04,0.36,0.6,0.133333333,0.066666666,7,7.875,31,69,100,0.158182129263878,-0.274190008640289,0.432372123003006,1.8319000005722,0.193544641137123,0.713379979133606,0.79925000667572,0.870000004768372,0.148599997162819,1,1,0.18440018594265,0.0373359629411312,0,0,0.54,94.57407407,0.06,84.16666667,0.4,86.375,NA,0.508227229118347,0.31192734837532,1.38768255710602,0.941161535404347,5.19878913958867,3.46920639276505,0.32075472,0.72340426,0.51,0.76470588,0.91176471,0.8627451,0.47,0.6,0.07,9,6,10,6,12,7,25,0.36,0.24,0.4,0.24,0.48,0.28,3.57709923230047,65,52.03603,53.44747,49.45595,38.62849,34.82371,36.15035,27.3044,53.69723,20,60.40513,49.81822,67.0906,51.19442,50.91084,52.34036,0.05121,4.15391,89.98,100.64,97.56,94.56,55.2,46.14,82.46,64.14,58.62,82.6,120.62,114.88,86.9279591836735,102.387346938775,97.5230612244898,0.47,0.4,0.07,0.06,94.5404234541223,86.325,94.3428606305804,84.0833333333333,-6.5601494971742,-9.0218017578125,-9.66699872698103,-0.666579365730286,9.40369691240027,3.41609916687012,7.16604723249163,1.99828879038493,1.84463666006923,1.424196947366,-1.19506704434752,0.313766147941351,3.92475885121112,3.560492368415,-17.0723863478218,5.22943579902252,0.28888889,0.69090909,0.51,0.76923077,0.89473684,0.8627451,0.55,19.18571429,0.45,0.4,0.09,0.06,94.6400282118056,86.34033203125,94.0395914713542,84.1058146158854,-6.10581800672743,-8.83810043334961,-9.25666130913628,-0.046096275250117,8.52442762586806,2.20750427246094,6.07500669691298,0.648966987927755,1.9787949025631,1.424196947366,-1.32922528684139,0.313766147941351,4.39732200569577,3.560492368415,-14.7691698537933,5.22943579902252,0.27272727,0.69642857,0.51,0.75,0.8974359,0.8627451,0.56,25,88.65626953125,24.8102416992188,3,0.12,106.18,8,0.32,"2024-08-08",0
"Kevin Gausman",14107,"2024-08-02","@NYY",14,2024,"TOR","A",33,0,0,7.71428676527388,1,1,0,0,0,0,0,0,4.2,23,8,5,4,2,3,0,0,0,0,2,3.85714338263694,5.78571507395541,15.4285735305478,0.66666667,0,0,3,11,4,2,0,0,0,0.08695652,0.13043478,-0.04347826,7.66605422522361,3.85714338263694,0.4,2.35714317827813,0.375,0.73170732,9.80933782616452,-2.09505106089065,7.80192879591401,193.981156355858,242.261525363878,192.247557568759,0.272727272,0.222222222,0.166666666,0.611111111,0.181818181,0.181818181,7,13.5000018392293,38,55,93,-0.227504000067711,-0.537316024303436,0.309811979532242,-2.9760000705719,-0.309034258127213,0.90429562330246,0.687919974327087,0.826799988746643,2.31480002403259,1,1,-0.216883406043053,-0.0346980394546854,0,0,0.59139785,93.65454545,0.08602151,82.625,0.32258065,85.16666667,NA,-2.2050883769989,-0.220422714948654,-1.15734398365021,-4.00925159454346,-2.75528393685818,-3.85781327883402,0.22,0.65116279,0.41935484,0.72727273,0.92857143,0.87179487,0.46236559,0.47826087,0.05376344,5,9,4,3,8,7,18,0.27777778,0.5,0.22222222,0.16666667,0.44444444,0.38888889,9.68368318962957,20,51.60924,49.35585,55.70779,34.20024,32.06099,32.76763,46.65986,42.59211,42.10388,49.63429,41.21795,55.43448,47.5177,43.16776,52.00815,0.27963,4.49654,83.1,93.44,83.76,76.26,123.88,105.3,80.58,95.2,93.04,80.6,106.82,93.36,81.7682608695652,99.2795652173913,88.6339130434783,0.5483871,0.32258065,0.04301075,0.08602151,93.782351026348,85.1600016276042,91.6499938964844,82.5,-6.51102402630974,-8.17227528889974,-8.87183475494385,-0.059375025331974,9.14200008616728,3.52042338053385,6.3655571937561,1.12643229961395,-0.730541136115789,-1.13470227643847,-1.50795451179147,-0.227169822901487,-1.43243360022704,-3.78234092146158,-37.6988627947867,-2.83962278626859,0.17021277,0.67391304,0.41935484,0.625,0.93548387,0.87179487,0.49462366,18.53623188,0.5483871,0.32258065,0.04301075,0.08602151,93.6830288756127,85.0479899088542,91.547248840332,82.3844604492188,-5.89703069948683,-7.80157419840495,-8.6013355255127,0.722363591194153,8.18449730966605,2.30566838582357,5.49814510345459,-0.152615904808044,-0.730541136115789,-1.13470227643847,-1.50795451179147,-0.227169822901487,-1.43243360022704,-3.78234092146158,-37.6988627947867,-2.83962278626859,0.17777778,0.64583333,0.41935484,0.625,0.93548387,0.87179487,0.51612903,18,96.4754570855035,30.8638136121962,4,0.22222222,117.516,9,0.5,"2024-08-02",0
