"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","SF%","SFv","XX%","wFB","wSL","wCT","wSF","wFB/C","wSL/C","wCT/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxFS%","pfxSI%","pfxSL%","pfxvFA","pfxvFC","pfxvFS","pfxvSI","pfxvSL","pfxFA-X","pfxFC-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwFS","pfxwSI","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piFS%","piSI%","piSL%","pivFA","pivFC","pivFS","pivSI","pivSL","piFA-X","piFC-X","piFS-X","piSI-X","piSL-X","piFA-Z","piFC-Z","piFS-Z","piSI-Z","piSL-Z","piwFA","piwFC","piwFS","piwSI","piwSL","piwFA/C","piwFC/C","piwFS/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Luis Garcia",6984,"2024-09-28","TBR",3,2024,"BOS","H",37,0,0,9,1,0,0,0,0,0,0,0,1,6,3,1,1,0,0,0,0,0,0,1,9,0,27,1,0.2,0,5,0,0,0,1,0,0,0.16666667,0,0.16666667,-0.913243129545386,0,0.5,3,0.6,0.66666667,1.1664797782898,7.8335202217102,1.1664797782898,211.381984329076,27.0063775332964,27.173712862954,5,0,1,0,0,0,0,0,4,10,14,-0.0211239997297525,-0.038612000644207,0.0174879990518093,-0.453000009059906,-0.0436416193842888,0.313333332538605,0.235199987888336,0.235199987888336,0.0767999961972237,1,1,-0.0544305332005024,-0.0129864873845958,0,0,0.5,97.14285714,0.07142857,84,NA,NA,0.42857143,88.16666667,NA,-0.609008431434631,-0.0344077162444592,NA,-0.0579594448208809,-8.70012044906616,-3.44077162444592,NA,-0.965990747014681,0.5,1,0.71428571,0.75,0.83333333,0.8,0.42857143,0.33333333,0.14285714,1,2,2,2,0,3,5,0.2,0.4,0.4,0.4,0,0.6,0.582908002522312,NA,NA,NA,57.23308,77.98344,44.51284,20,52.39046,20,NA,NA,NA,53.51491,50.53286,47.95107,47.11954,66.00977,30.85481,0.30436,4.53363,NA,NA,NA,115.66,88.64,109.72,85.5,23.44,22.26,NA,NA,NA,98.22,117.18,118.5,106.031428571429,96.2142857142857,107.235714285714,NA,NA,0.42857143,0.5,0.07142857,NA,NA,88.1166687011719,97.2000034877232,84.4000015258789,NA,NA,-8.09948539733887,-9.33316802978516,3.28886103630066,NA,NA,4.24534161885579,6.96392713274275,-0.144316092133522,NA,NA,-0.0603419803082943,-0.619539968669415,-0.0350487045943737,NA,NA,-1.0056996718049,-8.85057098099164,-3.50487045943737,0.5,0.875,0.71428571,0.66666667,0.85714286,0.8,0.57142857,22,NA,NA,0.42857143,0.5,0.07142857,NA,NA,88.4342041015625,97.5297241210938,84.7338027954102,NA,NA,-7.6656379699707,-8.80366897583008,4.72672986984253,NA,NA,2.68687502543131,5.57177134922573,-2.74431991577148,NA,NA,-0.0603419803082943,-0.619539968669415,-0.0350487045943737,NA,NA,-1.0056996718049,-8.85057098099164,-3.50487045943737,0.5,0.875,0.71428571,0.66666667,0.85714286,0.8,0.57142857,5,78.0576477050781,-6.75840835571289,0,0,106.145,2,0.4,"2024-09-28",0
"Luis Garcia",6984,"2024-09-27","TBR",3,2024,"BOS","H",37,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250499695539,0,76.4551252906048,189.77413509113,0,0,0,1,0.333333333,0,0,0,5,6,11,0.0431760028004646,0,0.0431760028004646,0.546999990940094,0.0526974946260452,0.556533336639404,0.718800008296967,0.718800008296967,NA,0,1,0.0777970477938652,-0.000216784478139082,0,0,0.72727273,97,0.09090909,85,NA,NA,0.18181818,87,NA,0.758164882659912,-0.0238054171204567,NA,0.0151102766394615,9.4770610332489,-2.38054171204567,NA,0.755513831973076,0.16666667,1,0.54545455,1,1,1,0.45454545,0.33333333,0,0,1,2,2,1,0,3,0,0.33333333,0.66666667,0.66666667,0.33333333,0,-0.310713154547477,38.2526,67.84092,27.95526,79.97185,62.48897,80,20,57.36935,20,NA,NA,NA,46.29119,45.72142,49.22771,62.50724,58.36929,65.01866,-0.65162,3.09966,92.56,87.58,86.68,95.22,125.06,132.38,98.34,83.72,85.7,NA,NA,NA,93.8,102.38,109.02,94.7618181818182,110.363636363636,115.58,0.18181818,NA,0.18181818,0.54545455,0.09090909,97.5500030517578,NA,87.1000061035156,96.8499959309896,85.3000030517578,-3.11130380630493,NA,-5.69356775283813,-8.25663375854492,5.40997743606567,8.73385810852051,NA,3.57099771499634,6.33517074584961,1.76934194564819,0.189320877194405,NA,0.0151214338839054,0.620305586606264,-0.0242429338395596,9.46604385972023,NA,0.756071694195271,10.3384264434377,-2.42429338395596,0.2,0.83333333,0.54545455,1,1,1,0.54545455,23,0.18181818,NA,0.18181818,0.54545455,0.09090909,97.8509063720703,NA,87.4057998657227,97.1585184733073,85.5785980224609,-2.48007011413574,NA,-4.97619009017944,-7.65850830078125,6.56921005249023,7.85935020446777,NA,2.03577852249146,4.87175337473551,-0.213345006108284,0.189320877194405,NA,0.0151214338839054,0.620305586606264,-0.0242429338395596,9.46604385972023,NA,0.756071694195271,10.3384264434377,-2.42429338395596,0.2,0.83333333,0.54545455,1,1,1,0.54545455,3,81.3526916503906,50.0534210205078,0,0,85.419,0,0,"2024-09-27",0
"Luis Garcia",6984,"2024-09-24","@TOR",3,2024,"BOS","A",37,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.4551252906048,76.9288520456552,3,0,1,0,0,0,1,9,2,5,7,0.0410240329802036,0,0.0410240329802036,0.479000002145767,0.0506075024604797,0.547666668891907,0.727199971675873,0.727199971675873,1.7985999584198,1,1,0.0750576630234718,-0.000150725445533226,0,0,0.71428571,97.2,0.14285714,85,NA,NA,0.14285714,87,NA,0.694468855857849,-0.0344077162444592,NA,-0.0238054171204567,13.889377117157,-3.44077162444592,NA,-2.38054171204567,0,1,0.57142857,NA,1,1,0.57142857,0.66666667,0,1,0,2,1,1,1,3,0.33333333,0,0.66666667,0.33333333,0.33333333,0.33333333,1.45977924691138,49.80745,36.4478,63.21053,80,56.07615,80,20,59.15734,20,NA,NA,NA,20,48.42878,20,44.90301,50.52952,44.91215,0.44207,4.7402,92.12,100.4,55.08,88.72,133.62,132.4,92.58,26.78,16.82,NA,NA,NA,104.24,41.54,41.96,91.9742857142857,100.457142857143,91.9228571428572,0.14285714,NA,0.14285714,0.57142857,0.14285714,98.3000030517578,NA,87.4000015258789,96.9749984741211,85,-4.07234525680542,NA,-8.10778903961182,-8.48678398132324,4.41705560684204,7.66143321990967,NA,5.45370531082153,6.18520069122314,4.30092716217041,0.141648322343826,NA,-0.0242429338395596,0.561862409114838,-0.0350487045943737,14.1648322343826,NA,-2.42429338395596,14.0465602278709,-3.50487045943737,0.33333333,0.75,0.57142857,1,1,1,0.57142857,18.25,0.14285714,NA,0.14285714,0.57142857,0.14285714,97.9378967285156,NA,87.0161972045898,96.6658782958984,84.6921005249023,-3.50704002380371,NA,-7.93118000030518,-8.0784330368042,6.35210990905762,6.50656986236572,NA,4.45106983184814,4.67837762832642,1.57992994785309,0.141648322343826,NA,-0.0242429338395596,0.561862409114838,-0.0350487045943737,14.1648322343826,NA,-2.42429338395596,14.0465602278709,-3.50487045943737,0.33333333,0.75,0.57142857,1,1,1,0.57142857,3,86.9566650390625,-27.2474568684896,0,0,96.6513,1,0.33333333,"2024-09-24",0
"Luis Garcia",6984,"2024-09-22","MIN",3,2024,"BOS","H",37,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.0063775332964,102.403901559937,0,0,0,1,0,0,0,0,1,10,11,0.00869600102305412,0,0.00869600102305412,0.546999990940094,0.0526974946260452,0.110133334994316,0.175200000405312,0.175200000405312,0.126800000667572,1,1,0.079496867954731,-0.000538022083924325,0,0,0.45454545,96.8,0.18181818,84,NA,NA,0.36363636,86.5,NA,0.0929416641592979,0.227396890521049,NA,0.445620536804199,1.85883328318596,11.3698445260525,NA,11.140513420105,0.57142857,0.75,0.63636364,0.75,1,0.85714286,0.36363636,1,0.09090909,0,1,1,1,0,1,2,0,0.5,0.5,0.5,0,0.5,-0.547690095182117,NA,NA,NA,43.47183,64.56603,38.55581,72.31449,58.74587,80,NA,NA,NA,80,49.86873,80,77.92378,60.52531,73.38413,-1.60939,1.66301,NA,NA,NA,91.08,98.54,94.88,133.4,146.48,166.24,NA,NA,NA,120.72,156.76,164.56,111.123636363636,118.607272727273,121.263636363636,NA,NA,0.36363636,0.45454545,0.18181818,NA,NA,86.625,96.8200012207031,83.8000030517578,NA,NA,-4.9049072265625,-8.49785232543945,3.80687379837036,NA,NA,3.03228044509888,6.71135330200195,2.15911149978638,NA,NA,0.451043147593737,0.0938501693308353,0.229855183511972,NA,NA,11.2760786898434,1.87700338661671,11.4927591755986,0.66666667,0.6,0.63636364,0.75,1,0.85714286,0.45454545,20.5,NA,NA,0.36363636,0.45454545,0.18181818,NA,NA,86.9156494140625,97.1252014160156,84.0865478515625,NA,NA,-4.34093761444092,-7.89054946899414,4.63201999664307,NA,NA,1.4954320192337,5.34685821533203,0.580574572086334,NA,NA,0.451043147593737,0.0938501693308353,0.229855183511972,NA,NA,11.2760786898434,1.87700338661671,11.4927591755986,0.83333333,0.4,0.63636364,0.8,1,0.85714286,0.45454545,2,83.24365234375,44.0583114624023,0,0,96.8387,1,0.5,"2024-09-22",1
"Luis Garcia",6984,"2024-08-24","ARI",3,2024,"BOS","H",37,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,1,9,0,18,1,0,0,1,2,1,0,0,0,0,0.2,0,0.2,3.74716908401489,0,0.4,2,0.5,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.0063775332964,102.403901559937,0.5,0.25,0.25,0.5,0,0,0,0,5,13,18,0.00937999971210957,-0.0115959979593754,0.0209759976714849,0.546999990940094,0.0526974946260452,0.216559991240501,0.155199989676476,0.155199989676476,0.068400003015995,1,1,0.0049945805221796,0.0383190512265979,0,0,0.72222222,97.92307692,NA,NA,0.11111111,87,0.16666667,89,NA,0.912234663963318,NA,-0.125316947698593,-1.28077292442322,7.01718972279475,NA,-6.26584738492966,-42.6924308141073,0.42857143,0.72727273,0.61111111,0.66666667,0.875,0.81818182,0.61111111,0.4,0.11111111,2,0,2,1,2,1,4,0.5,0,0.5,0.25,0.5,0.25,2.60693403833664,NA,NA,NA,68.7689,56.78943,71.82232,NA,NA,NA,NA,NA,NA,80,51.82936,79.76523,69.44221,58.32682,73.03532,-1.08246,2.4534,NA,NA,NA,91.58,120.84,116.76,152.06,51.58,73.34,NA,NA,NA,129.44,158.74,176.14,104.61,119.461111111111,121.832222222222,NA,NA,0.16666667,0.72222222,0.11111111,NA,NA,88.9666646321615,97.7461500901442,86.9499969482422,NA,NA,-6.97006797790527,-7.73863396277794,3.11352634429932,NA,NA,3.23835277557373,6.53415973369892,1.62392055988312,NA,NA,-1.29583287239075,0.923687607049942,-0.127874255180359,NA,NA,-43.1944290796916,7.10528928499955,-6.39371275901794,0.28571429,0.81818182,0.61111111,0.5,0.88888889,0.81818182,0.61111111,20.61538462,NA,NA,0.16666667,0.72222222,0.11111111,NA,NA,88.9257303873698,97.7392578125,86.9331970214844,NA,NA,-6.51428667704264,-7.00395789513221,4.58228969573975,NA,NA,1.77645428975423,5.31744560828576,-0.352486491203308,NA,NA,-1.29583287239075,0.923687607049942,-0.127874255180359,NA,NA,-43.1944290796916,7.10528928499955,-6.39371275901794,0.33333333,0.75,0.61111111,0.5,0.88888889,0.81818182,0.66666667,4,87.8093872070312,4.15238809585571,0,0,99.0206,2,0.5,"2024-08-24",0
"Luis Garcia",6984,"2024-08-21","@HOU",3,2024,"BOS","A",37,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.4423702240119,15.0336680287444,0,0,0,1,0,0,1,9,3,7,10,0.0844419971108437,0,0.0844419971108437,0.476999998092651,0.0505564361810684,1.12553334236145,1.66380000114441,1.66380000114441,0.863800048828125,1,1,0.0753979757428169,-0.000373990283907055,1,0,0.4,97,0.3,84.66666667,NA,NA,0.3,89.33333333,NA,0.215415507555008,0.266312569379807,NA,0.300720304250717,5.3853876888752,8.87708564599355,NA,10.0240101416906,0.28571429,1,0.5,0,0.66666667,0.4,0.3,0.33333333,0.3,0,0,1,0,0,1,1,0,0,1,0,0,1,-1.81572196005183,NA,NA,NA,20,70.17451,20,77.41046,51.53662,69.84259,NA,NA,NA,80,45.60499,80,47.84441,59.72541,44.64769,0.25933,4.46609,NA,NA,NA,104.72,76.92,90.06,126.666666666667,97.3,120.86,NA,NA,NA,110.14,161.84,173.94,112.93,108.51,124.464,NA,NA,0.3,0.4,0.3,NA,NA,89.6333312988281,97.2249984741211,84.3333333333333,NA,NA,-5.63348070780436,-8.73593711853027,4.89091873168945,NA,NA,3.71807384490967,6.99284839630127,0.521247704823812,NA,NA,0.292911648750305,0.217715784907341,0.269219551235437,NA,NA,9.76372162501017,5.44289462268353,8.97398504118125,0.4,0.6,0.5,0,0.66666667,0.4,0.5,17.57142857,NA,NA,0.3,0.4,0.3,NA,NA,89.5425313313802,97.1718444824219,84.2577667236328,NA,NA,-4.88947995503743,-7.88614511489868,5.81859334309896,NA,NA,1.89218171437581,5.27236747741699,-1.15690366427104,NA,NA,0.292911648750305,0.217715784907341,0.269219551235437,NA,NA,9.76372162501017,5.44289462268353,8.97398504118125,0.4,0.6,0.5,0,0.66666667,0.4,0.5,1,97.0769729614258,30.8159465789795,0,0,97.077,1,1,"2024-08-21",0
"Luis Garcia",6984,"2024-08-20","@HOU",3,2024,"BOS","A",37,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,1,1,0,0,0,0,0.25,0,0.25,2.72685408401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.0063775332964,64.7888072114456,1,0.333333333,0.333333333,0.333333333,0,0,0,0,1,8,9,0.137409999966621,-0.129097998142242,0.266507983207703,0.476999998092651,0.0505564399063587,3.13515996932983,2.46320009231567,2.46320009231567,3.4028000831604,1,1,0.0214647054672241,0.0223639990680644,1,0,0.66666667,97.83333333,0.11111111,86,NA,NA,0.22222222,90.5,NA,-0.0240354128181934,0.177418887615204,NA,0.227396890521049,-0.400590213636557,17.7418887615204,NA,11.3698445260525,0.66666667,0.66666667,0.66666667,0.5,1,0.83333333,0.66666667,0.75,0.11111111,1,0,2,0,2,1,3,0.33333333,0,0.66666667,0,0.66666667,0.33333333,3.12421053489738,NA,NA,NA,80,75.22617,78.10262,20,43.7319,20,NA,NA,NA,58.5982,47.86494,75.29474,74.88844,64.5854,80,-1.42082,1.94586,NA,NA,NA,114.66,124.9,142.7,179.6,21.68,53.4,NA,NA,NA,104.7,138.46,130.72,119.662222222222,116.444444444444,130.115555555556,NA,NA,0.22222222,0.66666667,0.11111111,NA,NA,90.3000030517578,97.9000040690104,85.6999969482422,NA,NA,-7.73093557357788,-8.4276606241862,2.70123267173767,NA,NA,4.44894504547119,6.54911104838053,-1.05245363712311,NA,NA,0.218498561531305,-0.0258769206702709,0.179673105478287,NA,NA,10.9249280765653,-0.431282011171182,17.9673105478287,0.66666667,0.66666667,0.66666667,0.5,1,0.83333333,0.66666667,21.25,NA,NA,0.22222222,0.66666667,0.11111111,NA,NA,90.11865234375,97.7584635416667,85.5365982055664,NA,NA,-7.15330028533936,-7.77252197265625,3.475909948349,NA,NA,2.42150497436523,4.93338012695312,-2.53017997741699,NA,NA,0.218498561531305,-0.0258769206702709,0.179673105478287,NA,NA,10.9249280765653,-0.431282011171182,17.9673105478287,0.5,0.71428571,0.66666667,0,1,0.83333333,0.77777778,3,89.2906290690104,13.9736862182617,0,0,100.732,1,0.33333333,"2024-08-20",0
"Luis Garcia",6984,"2024-08-16","@BAL",3,2024,"BOS","A",37,0,0,27,1,0,0,0,0,0,0,0,1,7,4,3,3,1,0,0,0,0,0,1,9,0,36,1,0,0,4,1,1,0,0,0,0,0.14285714,0,0.14285714,2.43160664750506,9,0.571428571428571,4,0.6,0.38461538,14.1664797782898,12.8335202217102,2.67848818451166,634.145952987227,348.423237955801,64.7888072114456,4,0.166666666,0.666666666,0.166666666,0,1,1,9,2,15,17,-0.0935200080275536,-0.184500008821487,0.0909799933433533,-2.53299999237061,-0.272365599870682,1.13942861557007,0.373999983072281,0.373999983072281,0.983999967575073,1,1,-0.16720312833786,0.0851268957861925,0,1,0.47058824,97.125,0.23529412,84.5,NA,NA,0.29411765,89.2,NA,-1.05776858329773,0.24250715970993,NA,-1.18000841140747,-13.2221072912216,6.06267899274826,NA,-23.6001682281494,0.71428571,0.7,0.70588235,0.4,0.85714286,0.66666667,0.58823529,0.85714286,0.23529412,4,2,0,0,4,2,6,0.66666667,0.33333333,0,0,0.66666667,0.33333333,10.8292711558405,NA,NA,NA,80,70.56306,80,20,54.86991,21.92698,NA,NA,NA,71.11095,39.99709,80,75.07261,58.91738,80,-1.43226,1.9287,NA,NA,NA,102.68,118.18,124.58,112.825,88.565,100.98,NA,NA,NA,85.44,119.86,107.64,99.9964705882353,111.705882352941,114.044705882353,NA,NA,0.29411765,0.47058824,0.23529412,NA,NA,89.1,97.125,84.4249954223633,NA,NA,-6.87675247192383,-8.60530948638916,4.88746500015259,NA,NA,4.94109344482422,6.49533224105835,1.57975387573242,NA,NA,-1.19884550198913,-1.05459251627326,0.244976617395878,NA,NA,-23.9769100397825,-13.1824064534158,6.12441543489695,0.71428571,0.7,0.70588235,0.2,1,0.66666667,0.58823529,19.4,NA,NA,0.29411765,0.47058824,0.23529412,NA,NA,88.9489379882812,96.9784393310547,84.2520980834961,NA,NA,-6.40172424316406,-7.98074340820312,5.92368221282959,NA,NA,3.61266403198242,5.21923351287842,-0.0967787206172943,NA,NA,-1.19884550198913,-1.05459251627326,0.244976617395878,NA,NA,-23.9769100397825,-13.1824064534158,6.12441543489695,0.66666667,0.72727273,0.70588235,0.25,0.875,0.66666667,0.64705882,6,95.5296223958333,2.52752637863159,1,0.16666667,110.479,2,0.33333333,"2024-08-16",0
"Luis Garcia",6984,"2024-08-14","TEX",3,2024,"BOS","H",37,0,0,13.500014081612,1,0,0,0,0,0,0,1,0.2,6,3,2,1,1,0,0,0,0,0,1,13.500014081612,0,40.5000422448361,1,0.5,0,4,1,0,0,2,0,0,0.16666667,0,0.16666667,1.753034646165,13.500014081612,0.5,4.50000469387067,0.5,0.625,19.6664969891489,-6.16648290753691,2.43449162409945,317.073307226846,484.407719816115,58.7187657997406,4,0,0.8,0.2,0,1,0,0,9,10,19,-0.352923959493637,-0.473211973905563,0.120288014411926,-1.98099994659424,-0.190847784280777,2.94733333587646,1.50039994716644,1.50039994716644,3.85479998588562,1,1,-0.148715972900391,0.028972489800714,0,1,0.68421053,97,0.05263158,84,NA,NA,0.26315789,89.4,NA,-1.0056220293045,-1.4255166053772,NA,0.123240306973457,-7.73555407157311,-142.55166053772,NA,2.46480613946915,0.11111111,0.7,0.42105263,1,1,1,0.52631579,0.5,0,3,1,1,1,3,1,5,0.6,0.2,0.2,0.2,0.6,0.2,9.11552065586533,50.33954,46.17542,48.58538,39.58521,54.61227,31.16183,80,48.94723,80,NA,NA,NA,58.99435,42.97081,64.72025,49.59099,47.60523,43.55875,0.15082,4.30332,91.9,114.08,96.12,90.42,96.58,94.4,113.8,157.68,183.96,NA,NA,NA,96.86,101.34,103.18,93.5010526315789,102.890526315789,101.605263157895,0.10526316,NA,0.26315789,0.57894737,0.05263158,97.3500061035156,NA,89.4799987792969,96.7363614169034,84.0999984741211,-4.18088817596436,NA,-6.47430877685547,-7.96324920654297,4.95328617095947,8.7193660736084,NA,4.69210243225098,6.34392200816761,1.24994707107544,-0.101452000439167,NA,0.123622067272663,-0.921502694487572,-1.4267897605896,-5.07260002195835,NA,2.47244134545326,-8.37729722261429,-142.67897605896,0.125,0.63636364,0.42105263,1,1,1,0.57894737,20.15384615,0.10526316,NA,0.26315789,0.57894737,0.05263158,97.2368469238281,NA,89.3488037109375,96.6433771306818,83.9309005737305,-3.51355504989624,NA,-5.73123207092285,-7.46994365345348,6.02021980285645,8.010009765625,NA,3.13681774139404,5.25403733686967,0.0332759991288185,-0.101452000439167,NA,0.123622067272663,-0.921502694487572,-1.4267897605896,-5.07260002195835,NA,2.47244134545326,-8.37729722261429,-142.67897605896,0.125,0.63636364,0.42105263,1,1,1,0.57894737,5,86.8452575683594,-14.0934997558594,0,0,102.87,2,0.4,"2024-08-14",0
"Luis Garcia",6984,"2024-08-11","HOU",3,2024,"BOS","H",37,0,0,22.5,1,0,0,0,0,0,0,0,2,12,5,5,5,1,1,1,0,0,0,1,4.5,4.5,22.5,1,0.2,0,5,3,2,0,1,0,0,0.08333333,0.08333333,0,5.28828464172,4.5,0.454545454545455,3,0.444444444444444,0.2173913,10.1664797782898,12.3335202217102,5.9344923876226,528.454960822689,249.525742441184,145.790278364068,1.666666666,0.2,0.5,0.3,0,0.333333333,2,9,13,21,34,-0.0453679971396923,-0.0691320076584816,0.0237640086561441,-3.90899991989136,-0.376589596271515,0.159661546349525,0.146266669034958,0.225199997425079,0.0184000004082918,1,1,-0.284404933452606,0.000253876563965749,0,0,0.67647059,94.86956522,0.29411765,82.1,0.02941176,86,NA,NA,0.11764706,-1.32063913345337,-1.06573581695557,-0.0620911717414856,NA,-5.74190927588421,-10.6573581695557,-6.20911717414856,NA,0.36363636,0.75,0.5,0.75,0.88888889,0.82352941,0.35294118,0.41666667,0.08823529,4,5,1,3,4,3,10,0.4,0.5,0.1,0.3,0.4,0.3,9.67952954249165,NA,NA,NA,80,58.03731,76.89214,37.95989,46.80583,42.89865,20,52.78855,20,NA,NA,NA,75.04711,53.07958,70.46356,-1.43067,1.93109,NA,NA,NA,100.64,144.48,158.08,105.228,98.82,99.388,90.76,38.96,45.14,NA,NA,NA,101.698823529412,127.947058823529,137.495882352941,NA,0.02941176,NA,0.67647059,0.29411765,NA,86.4000015258789,NA,94.9347826086957,82.2,NA,0.369067639112473,NA,-7.97689620308254,3.62168121337891,NA,1.93510699272156,NA,6.42946525242018,0.320375537872314,NA,-0.0633736774325371,NA,-1.33437650278211,-1.0642502643168,NA,-6.33736774325371,NA,-5.80163696861785,-10.642502643168,0.23529412,0.76470588,0.5,0.5,0.92307692,0.82352941,0.5,20.59090909,NA,NA,NA,0.67647059,0.32352941,NA,NA,NA,94.8345469599185,82.4665749289773,NA,NA,NA,-7.70374331266984,4.48127469149503,NA,NA,NA,5.39336959175442,-0.99156665802002,NA,NA,NA,-1.33437650278211,-1.12762394174933,NA,NA,NA,-5.80163696861785,-10.2511267431758,0.23529412,0.76470588,0.5,0.5,0.92307692,0.82352941,0.5,10,76.1109558105469,11.9095932006836,2,0.2,101.381,3,0.3,"2024-08-11",0
