"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","CH%","CHv","wFB","wSL","wCB","wCH","wFB/C","wSL/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSL%","pivCH","pivCU","pivFA","pivSL","piCH-X","piCU-X","piFA-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSL-Z","piwCH","piwCU","piwFA","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Kyle Leahy",24763,"2024-08-04","@CHC",28,2024,"STL","A",27,0,0,0,1,0,0,0,0,0,0,0,0.2,4,1,0,0,0,1,0,0,0,0,0,0,13.500014081612,13.500014081612,0,0,0,1,1,1,0,0,0,0,0,0.25,-0.25,9.77622908401489,0,0.333333333333333,3.00000312924711,0.333333333333333,1,7.66648447216047,-7.66648447216047,9.93449944721724,0,190.22168932281,241.863850994261,1,0.333333333,0.333333333,0.333333333,0,0,0,0,4,9,13,0.00137602328322828,-0.00271998159587383,0.00409600511193275,0.24600000679493,0.0263665597885847,0.0640999972820282,0.0171999987214804,0.0343999974429607,NA,0,1,-0.00959732569754124,0.0310641484990155,0,0,0.53846154,95.14285714,0.38461538,86.8,0.07692308,80,NA,NA,-0.426381498575211,0.0714952722191811,0.0389156937599182,NA,-6.09116426536015,1.42990544438362,3.89156937599182,NA,0,0.55555556,0.38461538,NA,1,1,0.69230769,1,0,0,3,0,1,2,0,3,0,1,0,0.33333333,0.66666667,0,10.0968974340676,NA,NA,NA,80,40.39601,80,20,49.25716,20,49.93638,63.87172,57.78202,32.62725,53.50001,32.99138,1.20472,5.88417,NA,NA,NA,78.96,153.8,150.88,78.38,29.24,13.04,133.46,82.104,109.048,99.6092307692308,59.1538461538462,60.5692307692308,0.53846154,0.38461538,0.07692308,NA,95.1571393694196,86.9599975585938,79.8000030517578,NA,-2.20947701590402,7.33161849975586,4.14497900009155,NA,9.18806675502232,1.8695613861084,-5.35709810256958,NA,-0.436521224677563,0.0714558437466621,0.039364367723465,NA,-6.23601749539375,1.42911687493324,3.9364367723465,NA,0,0.55555556,0.38461538,NA,1,1,0.69230769,20.75,NA,0.07692308,0.53846154,0.38461538,NA,80.2445983886719,95.6255405970982,87.4123779296875,NA,4.22435998916626,-1.93228272029332,7.56350631713867,NA,-6.43649005889893,8.10426276070731,0.904333972930908,NA,0.039364367723465,-0.436521224677563,0.0714558437466621,NA,3.9364367723465,-6.23601749539375,1.42911687493324,0,0.55555556,0.38461538,NA,1,1,0.69230769,3,86.7182006835938,16.9921696980794,0,0,101.58,1,0.33333333,"2024-08-04",0
"Kyle Leahy",24763,"2024-08-02","@CHC",28,2024,"STL","A",27,0,0,0,1,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,1,1,0,0,0,0,0,0,0,5.15272908401489,0,0.25,1,0.25,0,3.1664797782898,-3.1664797782898,4.67848818451166,0,79.6352116744142,114.84853560366,2,0.25,0.5,0.25,0,0,0,0,6,12,18,-0.0258719827979803,-0.0398839451372623,0.014011962339282,-0.531000018119812,-0.056913185864687,0.185680001974106,0.213200002908707,0.213200002908707,NA,0,1,-0.0632589757442474,-0.0760774230219929,0,0,0.38888889,95.85714286,0.5,88.33333333,NA,NA,0.11111111,89.5,0.141703352332115,-0.0815379321575165,NA,-0.144294992089272,2.0243336047445,-0.905977023972405,NA,-7.21474960446358,0.33333333,0.5,0.38888889,1,1,1,0.33333333,1,0,1,2,1,0,3,1,4,0.25,0.5,0.25,0,0.75,0.25,4.47205110321608,20,41.12102,20,NA,NA,NA,61.08691,47.87745,60.65145,80,60.05464,80,69.16906,55.8368,68.75812,-1.06549,2.47886,70.44,15.86,3.75999999999999,NA,NA,NA,88.72,109.7,94.36,108.28,159.444444444444,167.473333333333,96.4688888888889,124.145555555556,120.85,0.38888889,0.5,NA,0.11111111,95.8714250837054,88.1444430881076,NA,89.4499969482422,-3.62312780107771,5.51327684190538,NA,-7.3920259475708,8.40832192557199,1.76092147827148,NA,4.94393301010132,0.14298677071929,-0.0788445547223091,NA,-0.147431693971157,2.04266815313271,-0.876050608025657,NA,-7.37158469855785,0.3,0.5,0.38888889,1,1,1,0.44444444,16,0.11111111,NA,0.38888889,0.5,89.9014511108398,NA,96.3369315011161,88.585442437066,-7.24684000015259,NA,-3.23871994018555,5.93523661295573,3.7630500793457,NA,7.63832582746233,0.822377893659804,-0.147431693971157,NA,0.14298677071929,-0.0788445547223091,-7.37158469855785,NA,2.04266815313271,-0.876050608025657,0.3,0.5,0.38888889,1,1,1,0.44444444,4,86.1473999023438,12.8545455932617,0,0,106.852,1,0.25,"2024-08-02",0
"Kyle Leahy",24763,"2024-07-30","TEX",28,2024,"STL","H",27,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,2,0,0,0,0,0,0,0,3.65572908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,79.6352116744142,78.3097583844777,2,0.5,0.5,0,0,0,0,0,5,9,14,0.000927996647078544,-0.000163989068823867,0.00109198573045433,0.479999989271164,0.0506329126656055,0.0124999992549419,0.0299999993294477,0.0299999993294477,NA,0,1,0.0649310797452927,0.00930865644602395,0,0,0.5,94.14285714,0.42857143,89.66666667,NA,NA,0.07142857,90,0.188661396503448,-0.17559552192688,NA,0.196974962949753,2.69516280719212,-2.92659203211467,NA,19.6974962949753,0,0.77777778,0.5,NA,0.85714286,0.85714286,0.64285714,0.5,0.07142857,4,0,0,0,0,4,4,1,0,0,0,0,1,9.75266590673214,80,36.70165,80,NA,NA,NA,27.78279,46.05177,20,33.39886,35.74762,49.76661,31.15155,39.69449,37.90471,1.2964,6.02169,76.58,142.3,123.52,NA,NA,NA,76.52,83.62,71.6,65.48,140.26,126.4,71.7928571428572,112.085714285714,98.7942857142857,0.5,0.42857143,NA,0.07142857,94.1857125418527,89.75,NA,90.1999969482422,-3.22070802961077,2.78121980031331,NA,-7.02455377578735,9.26346152169364,2.13965797424316,NA,4.10361814498901,0.232570067048073,-0.178942788392305,NA,0.199618250131607,3.32242952925818,-2.98237980653842,NA,19.9618250131607,0,0.77777778,0.5,NA,0.85714286,0.85714286,0.64285714,16.3,0.07142857,NA,0.5,0.42857143,90.4998016357422,NA,94.5330113002232,90.0786641438802,-7.22038984298706,NA,-3.30445861816406,2.73712507883708,3.15126991271973,NA,8.58908408028739,1.2307562828064,0.199618250131607,NA,0.232570067048073,-0.178942788392305,19.9618250131607,NA,3.32242952925818,-2.98237980653842,0,0.77777778,0.5,NA,0.85714286,0.85714286,0.64285714,4,99.4717407226562,0.668121814727783,0,0,100.041,4,1,"2024-07-30",0
"Kyle Leahy",24763,"2024-07-29","TEX",28,2024,"STL","H",27,0,0,0,1,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,1,4.5,0,4.5,1,0,0,1,2,1,0,0,0,0,0.2,0,0.2,3.74716908401489,0,0.2,0.5,0.25,1,2.1664797782898,-2.1664797782898,3.67848818451166,0,55.0604644971452,90.682812007927,0.5,0.25,0.25,0.5,0,0,0,0,7,16,23,0.0302960015833378,-0.00471199955791235,0.0350080020725727,1.32799994945526,0.140084385871887,0.210733324289322,0.209199994802475,0.381999999284744,NA,0,1,0.111548870801926,0.0322157743272117,0,0,0.47826087,95.45454545,0.52173913,86.75,NA,NA,NA,NA,0.915041506290436,0.171725079417229,NA,NA,8.31855914809487,1.43104232847691,NA,NA,0.38461538,0.7,0.52173913,0.8,0.57142857,0.66666667,0.43478261,0.8,0.17391304,3,0,1,0,3,1,4,0.75,0,0.25,0,0.75,0.25,2.40880492604547,NA,NA,NA,NA,NA,NA,48.23587,54.32683,48.46422,57.44649,63.40752,53.89268,54.35654,61.5891,53.00054,-0.14524,3.85923,NA,NA,NA,NA,NA,NA,97.5,72.08,62.2,97.7183333333333,118.155,127.79,97.6139130434783,96.1191304347826,96.4208695652174,0.47826087,0.52173913,NA,NA,95.4272682883523,86.8083292643229,NA,NA,-2.18126851862127,6.1399892171224,NA,NA,9.34355718439276,1.5483603477478,NA,NA,0.928505979478359,0.21595560759306,NA,NA,8.44096344980326,1.7996300632755,NA,NA,0.41666667,0.63636364,0.52173913,0.8,0.57142857,0.66666667,0.47826087,18.5,NA,NA,0.47826087,0.52173913,NA,NA,95.6915505149148,87.0387471516927,NA,NA,-2.50245267694647,5.91863059997559,NA,NA,8.79791953346946,0.749067783355713,NA,NA,0.928505979478359,0.21595560759306,NA,NA,8.44096344980326,1.7996300632755,0.41666667,0.63636364,0.52173913,0.8,0.57142857,0.66666667,0.47826087,4,91.962776184082,23.1218872070312,0,0,99.009,1,0.25,"2024-07-29",0
"Kyle Leahy",24763,"2024-07-20","@ATL",28,2024,"STL","A",27,0,0,0,1,0,0,0,0,1,0,0,2,7,1,0,0,0,0,0,0,0,0,2,9,0,4.5,2,0,0,2,3,0,0,0,0,0,0.28571429,0,0.28571429,2.56591276344936,0,0.142857142857143,0.5,0.2,1,1.1664797782898,-1.1664797782898,3.4344923876226,0,30.4857173198762,84.7864770217853,0.666666666,0,0.4,0.6,0,0,3,13.5,9,16,25,0.160876005887985,-0.119019992649555,0.27989599108696,1.01400005817413,0.103048779070377,1.72188568115234,1.46539998054504,2.48359990119934,NA,0,1,0.0947675034403801,-0.00133737178360158,1,0,0.32,96.125,0.56,87.85714286,0.08,81.5,0.04,90,0.588313519954681,-0.151135623455048,0.200305253267288,0.0495179928839207,7.35391899943352,-1.07954016753605,10.0152626633644,4.95179928839207,0.25,0.69230769,0.48,0.66666667,0.77777778,0.75,0.52,0.28571429,0.12,2,2,1,0,4,1,5,0.4,0.4,0.2,0,0.8,0.2,-0.202933555074581,80,52.2983,80,25.99142,46.05081,26.66065,61.30312,52.50111,65.06437,37.21017,61.49524,26.67637,47.55716,60.39804,40.83277,0.27718,4.49286,92,185.96,187.38,89.62,87.52,88.32,95,97.48,89.3,109.685714285714,93.4871428571429,107.652857142857,102.6736,97.9864,103.4224,0.32,0.56,0.08,0.04,95.9250030517578,87.8214285714286,81.5,89.8000030517578,-2.54199004173279,5.6754880632673,4.27220249176025,-7.63376188278198,9.55194091796875,2.27999114990234,-6.66389226913452,2.8606059551239,0.595439322292805,-0.151646379381418,0.202594328671694,0.0501701384782791,7.44299152866006,-1.08318842415299,10.1297164335847,5.01701384782791,0.18181818,0.71428571,0.48,0.5,0.8,0.75,0.56,21.16666667,0.04,0.08,0.32,0.56,90.1546020507812,81.817497253418,96.2851257324219,88.1410173688616,-7.66149997711182,4.29066514968872,-2.33824729919434,6.15624128069196,1.80639004707336,-7.57853507995605,8.47521114349365,1.17513166155134,0.0501701384782791,0.202594328671694,0.595439322292805,-0.151646379381418,5.01701384782791,10.1297164335847,7.44299152866006,-1.08318842415299,0.18181818,0.71428571,0.48,0.5,0.8,0.75,0.56,5,87.4678283691406,24.2980117797852,1,0.2,106.204,2,0.4,"2024-07-20",2
"Kyle Leahy",24763,"2024-07-13","CHC",28,2024,"STL","H",27,0,0,4.5,1,0,0,0,0,0,0,0,2,8,2,1,1,1,0,0,0,0,0,2,9,0,9,2,0.5,0,2,3,1,0,1,0,0,0.25,0,0.25,2.92988533401489,4.5,0.25,1,0.2,1,7.6664797782898,-3.1664797782898,3.4344923876226,111.111303049828,190.221573972125,84.7864770217853,0.666666666,0.166666666,0.333333333,0.5,0,0.333333333,0,0,8,22,30,0.000791974074672908,-0.000363979313988239,0.00115595338866115,-0.0399999842047691,-0.00421941000968218,0.00579999992623925,0.00820000004023314,0.0164000000804663,NA,0,1,0.0949931815266609,0.0415540744638107,0,0,0.56666667,96.47058824,0.33333333,88.1,0.1,83,NA,NA,-0.410245895385742,-0.181556150317192,0.200305253267288,NA,-2.4132111493279,-1.81556150317192,6.67684177557627,NA,0.4375,0.85714286,0.63333333,0.57142857,0.91666667,0.78947368,0.46666667,0.625,0.13333333,2,3,1,1,1,4,6,0.33333333,0.5,0.16666667,0.16666667,0.16666667,0.66666667,7.39807003617883,NA,NA,NA,55.96778,55.57882,66.21406,64.27726,54.66354,65.51954,38.35627,64.86016,33.96844,56.45882,57.73044,56.9728,-0.27585,3.66332,NA,NA,NA,108.36,80.2,79.56,87.94,127.6,118.3,131.43,73.46,92.91,104.478666666667,104.813333333333,105.962666666667,0.56666667,0.33333333,0.1,NA,96.3588220932904,88.0799987792969,82.8666687011719,NA,-2.57727320053998,5.87884368896484,4.23471927642822,NA,8.61264397116268,0.625591945648193,-6.91057395935059,NA,-0.398513447493315,-0.144631925970316,0.202594343572855,NA,-2.34419674996068,-1.44631925970316,6.75314478576183,NA,0.5,0.75,0.63333333,0.57142857,0.91666667,0.78947368,0.53333333,17.45454545,NA,0.1,0.56666667,0.33333333,NA,82.6684366861979,96.1967055376838,87.8744079589844,NA,4.43947982788086,-2.46982305190142,6.22433204650879,NA,-8.28039677937826,8.00355260512408,-0.214558696746826,NA,0.202594343572855,-0.398513447493315,-0.144631925970316,NA,6.75314478576183,-2.34419674996068,-1.44631925970316,0.5,0.75,0.63333333,0.57142857,0.91666667,0.78947368,0.53333333,6,91.9009806315104,16.4612808227539,1,0.16666667,108.666,3,0.5,"2024-07-13",1
"Kyle Leahy",24763,"2024-06-26","ATL",28,2024,"STL","H",27,0,0,6,1,0,0,0,0,0,0,0,3,14,4,2,2,1,1,0,0,0,0,1,3,3,12,1,0.2,0,5,5,2,0,1,0,0,0.07142857,0.07142857,0,5.6990250034664,3,0.307692307692308,1.66666666666667,0.272727272727273,0.83333333,7.83314644495646,-1.83314644495646,6.01982712199291,148.148404066437,194.317365168336,147.262961615025,1,0.166666666,0.416666666,0.416666666,0,0.2,1,3,22,33,55,-0.0861360058188438,-0.171752005815506,0.0856160074472427,-0.560000061988831,-0.0590717345476151,0.401085704565048,0.427466660737991,0.451999992132187,0.122800000011921,1,1,-0.0635114461183548,-0.151245661498464,0,1,0.50909091,95.32142857,0.41818182,88.17391304,0.05454545,80.66666667,0.01818182,88,0.343340069055557,-1.66209197044373,0.288738936185837,0.054188709706068,1.22621453234128,-7.2264868280162,9.62463120619456,5.4188709706068,0.20689655,0.84615385,0.50909091,0.83333333,0.81818182,0.82142857,0.47272727,0.5,0.09090909,5,4,3,1,6,5,12,0.41666667,0.33333333,0.25,0.08333333,0.5,0.41666667,7.38768829231697,80,40.95875,80,78.74047,43.85662,80,46.01812,51.57072,44.08093,54.52654,58.79265,55.93952,52.6463,54.1472,54.74049,-0.03899,4.01861,84.76,156.8,140.22,84.34,121.66,116.38,80.52,117.02,105.88,88.0234782608696,104.274782608696,110.54,83.9432727272727,112.666545454545,109.025818181818,0.50909091,0.41818182,0.05454545,0.01818182,95.3392857142857,88.1173891813859,80.4333343505859,88,-2.29686519077846,4.40817559283713,4.31374518076579,-6.17762851715088,9.25867789132255,1.72967064898947,-7.19066492716471,4.75217056274414,0.386427655816078,-1.63029619306326,0.292128846049309,0.054773960262537,1.38009877077171,-7.08824431766634,9.73762820164363,5.4773960262537,0.17391304,0.75,0.50909091,0.75,0.83333333,0.82142857,0.58181818,17.68292683,0.01818182,0.05454545,0.50909091,0.41818182,88.3572006225586,80.7328694661458,95.6626325334821,88.4202668563179,-6.58193016052246,4.21855004628499,-2.30436079842704,4.60401916503906,3.74649000167847,-8.14558982849121,8.62656947544643,0.800778513369353,0.054773960262537,0.292128846049309,0.386427655816078,-1.63029619306326,5.4773960262537,9.73762820164363,1.38009877077171,-7.08824431766634,0.13636364,0.75757576,0.50909091,0.66666667,0.84,0.82142857,0.6,12,87.7005615234375,12.8897349039714,2,0.16666667,104.933,6,0.5,"2024-06-26",1
"Kyle Leahy",24763,"2024-06-22","SFG",28,2024,"STL","H",27,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,0,3,0,1,0,0,0,0.25,0,0.25,6.25129158401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,5.70250499695539,0,30.4857173198762,139.594642850558,0,0,0,1,0.333333333,0,0,0,3,9,12,0.00566799147054553,-0.00102801318280399,0.00669600442051888,0.480000019073486,0.0506329089403152,0.0696000009775162,0.149199992418289,0.149199992418289,NA,0,1,0.0161716658622026,0.0652649920536002,0,0,0.41666667,96.8,0.58333333,88,NA,NA,NA,NA,-0.685718894004822,0.711082100868225,NA,NA,-13.7143778800964,10.1583157266889,NA,NA,0.7,0.5,0.66666667,0.57142857,1,0.625,0.16666667,0.75,0.25,0,0,3,2,0,1,3,0,0,1,0.66666667,0,0.33333333,-0.950238316995708,NA,NA,NA,NA,NA,NA,64.56114,63.04012,62.17085,62.6376,62.87789,59.27554,67.79849,67.25821,64.42995,-0.98034,2.60658,NA,NA,NA,NA,NA,NA,93.34,107.64,109.58,120.531428571429,117.414285714286,135.394285714286,109.201666666667,113.341666666667,124.638333333333,0.41666667,0.58333333,NA,NA,96.6599975585937,87.8857160295759,NA,NA,-2.4876974105835,4.78049850463867,NA,NA,8.88204574584961,0.862563133239746,NA,NA,-0.69244198128581,0.701657153666019,NA,NA,-13.8488396257162,10.0236736238003,NA,NA,0.57142857,0.8,0.66666667,0.5,0.75,0.625,0.41666667,15.85714286,NA,NA,0.41666667,0.58333333,NA,NA,97.0316772460938,88.2612740652902,NA,NA,-2.213991355896,5.02180862426758,NA,NA,8.26080627441406,0.132076987198421,NA,NA,-0.69244198128581,0.701657153666019,NA,NA,-13.8488396257162,10.0236736238003,0.57142857,0.8,0.66666667,0.5,0.75,0.625,0.41666667,3,77.1536153157552,52.1752014160156,0,0,98.786,1,0.33333333,"2024-06-22",0
"Kyle Leahy",24763,"2024-06-19","@MIA",28,2024,"STL","A",27,0,0,0,1,0,0,0,0,0,0,0,2.1,8,1,0,0,0,0,0,0,0,0,2,7.71428676527388,0,3.85714338263694,2,0,0,2,3,1,1,0,0,0,0.25,0,0.25,2.92988533401489,0,0.125,0.42857148695966,0.166666666666667,1,1.45219383045116,-1.45219383045116,3.39620490330119,0,37.5070679167347,83.8612322584982,0.666666666,0.166666666,0.333333333,0.5,0.333333333,0,1,3.85714338263694,9,19,28,0.221940010786057,-0.0182800050824881,0.240220010280609,1.28200006484985,0.127562195062637,1.27049994468689,1.45050001144409,0.810000002384186,2.27999997138977,1,1,0.157166287302971,0.0175208598426773,1,0,0.39285714,95.36363636,0.42857143,87.66666667,NA,NA,0.17857143,89.4,1.01513850688934,0.372388064861298,NA,-0.145214036107063,9.22853188081221,3.10323387384415,NA,-2.90428072214127,0.44444444,0.9,0.60714286,0.625,0.77777778,0.70588235,0.35714286,0.75,0.17857143,2,1,3,1,3,2,6,0.33333333,0.16666667,0.5,0.16666667,0.5,0.33333333,0.820472736545045,20,49.10629,20,NA,NA,NA,80,51.90547,80,49.09205,61.57919,51.33273,49.90113,58.54209,51.66619,0.13155,4.27442,78.14,47.28,33.04,NA,NA,NA,89.14,149.46,147.8,98.51,117.273333333333,122.275,91.1914285714286,117.419285714286,116.367857142857,0.39285714,0.42857143,NA,0.17857143,95.4000022194602,87.5416666666667,NA,89.2799987792969,-3.10137627341531,5.54494794209798,NA,-7.87585678100586,9.66055505925959,2.00487311681112,NA,4.26138801574707,1.02846387401223,0.363934937864542,NA,-0.148753389716148,9.34967158192938,3.03279114887118,NA,-2.97506779432297,0.4375,0.83333333,0.60714286,0.57142857,0.8,0.70588235,0.42857143,16.95,0.17857143,NA,0.39285714,0.42857143,89.3542358398438,NA,95.4530251242898,87.5741577148438,-7.79050216674805,NA,-2.89168912714178,6.05554898579915,2.90364780426025,NA,8.50907897949219,0.431973020235697,-0.148753389716148,NA,1.02846387401223,0.363934937864542,-2.97506779432297,NA,9.34967158192938,3.03279114887118,0.42857143,0.78571429,0.60714286,0.5,0.81818182,0.70588235,0.5,6,89.3231302897135,21.9025039672852,1,0.16666667,102.969,2,0.33333333,"2024-06-19",0
"Kyle Leahy",24763,"2024-06-18","@MIA",28,2024,"STL","A",27,0,0,0,1,0,0,0,0,0,0,0,1.2,5,0,0,0,0,0,0,0,0,0,2,10.8000041198746,0,0,2,0,0,1,1,1,0,0,0,0,0.4,0,0.4,1.29088908401489,0,0,0,0,1,0.766478862762102,-0.766478862762102,1.67368425256661,0,20.655795950107,42.2352743249048,1,0.333333333,0.333333333,0.333333333,0,0,0,0,4,12,16,0.171800017356873,0,0.171800017356873,0.935000002384186,0.0930348262190819,1.34360003471375,1.66400003433228,1.51399993896484,1.0460000038147,1,1,0.12787127494812,-5.82919180569519e-06,1,0,0.3125,95.6,0.6875,86.54545455,NA,NA,NA,NA,0.426323086023331,0.818033814430237,NA,NA,8.52646172046661,7.43667104027488,NA,NA,0.6,0.83333333,0.6875,0.16666667,1,0.54545455,0.375,0.6,0.3125,0,3,0,0,1,2,3,0,1,0,0,0.33333333,0.66666667,1.46261147504917,NA,NA,NA,NA,NA,NA,77.37435,63.27419,72.49501,75.64972,65.55166,67.40917,80,71.12868,75.03753,-1.96127,1.13519,NA,NA,NA,NA,NA,NA,97.64,120.7,126.96,114.609090909091,123.254545454545,140.438181818182,109.30625,122.45625,136.22625,0.3125,0.6875,NA,NA,95.5800048828125,86.6636352539062,NA,NA,-3.46326065063477,5.73650880293413,NA,NA,10.7913757324219,2.65415139631792,NA,NA,0.515538923442364,0.827591858804226,NA,NA,10.3107784688473,7.52356235276569,NA,NA,0.625,0.75,0.6875,0.2,0.83333333,0.54545455,0.5,16.9,NA,NA,0.3125,0.6875,NA,NA,95.6314819335937,86.6940196644176,NA,NA,-3.01429595947266,6.46842193603516,NA,NA,9.48765640258789,1.0787519975142,NA,NA,0.515538923442364,0.827591858804226,NA,NA,10.3107784688473,7.52356235276569,0.66666667,0.71428571,0.6875,0.16666667,1,0.54545455,0.4375,3,93.4761861165365,9.50092124938965,0,0,98.1205,2,0.66666667,"2024-06-18",0
"Kyle Leahy",24763,"2024-06-15","@CHC",28,2024,"STL","A",27,0,0,5.40000205993731,1,0,0,0,0,0,0,0,1.2,6,1,1,1,0,1,0,0,0,0,0,0,5.40000205993731,5.40000205993731,0,0,0,1,2,1,0,0,1,0,0,0.16666667,-0.16666667,8.57145129324067,0,0.2,1.20000045776385,0.2,0.5,4.96648046493556,0.433521595001745,6.78089124454459,133.333614522531,123.869773467645,165.654626839238,0.5,0.25,0.25,0.5,0,0,0,0,6,8,14,0.107840068638325,-0.0583319664001465,0.166172027587891,1.18299996852875,0.126795291900635,1.26626670360565,1.22630000114441,2.6275999546051,0.950800001621246,1,1,0.0376439206302166,0.0475198670072959,1,0,0.5,95.14285714,0.35714286,89.6,0.07142857,78,0.07142857,90,0.871877729892731,0.365953773260117,0.0389156937599182,-0.502868592739105,12.4553961413247,7.31907546520233,3.89156937599182,-50.2868592739105,0,0.75,0.42857143,NA,1,1,0.57142857,0.66666667,0,4,1,0,0,3,2,5,0.8,0.2,0,0,0.6,0.4,6.64767361740885,55.62547,41.42172,72.25665,40.28732,44.75099,35.02303,49.80846,55.77556,52.61031,35.06584,37.93985,36.40001,42.70221,46.50689,46.7143,0.5788,4.94529,88.16,107.4,95.08,78.14,106.1,96.64,80.12,58.98,53.54,75.66,98.94,90.22,78.96,80.0757142857143,72.6857142857143,0.5,0.35714286,0.07142857,0.07142857,94.9857177734375,89.5,78.3000030517578,89.8000030517578,-1.95811367034912,2.33251857757568,5.73217296600342,-6.32913684844971,9.04666900634766,2.44376411437988,-7.22897434234619,3.29622316360474,0.866106547415257,0.368903022259474,0.039364367723465,-0.510574221611023,12.3729506773608,7.37806044518948,3.9364367723465,-51.0574221611023,0,0.75,0.42857143,NA,1,1,0.57142857,15.875,0.07142857,0.07142857,0.5,0.35714286,90.0863037109375,78.5951995849609,95.2743530273438,89.7808227539062,-6.43400001525879,5.59240007400513,-1.9038656779698,2.53463535308838,2.24553990364075,-8.28217029571533,8.00257873535156,1.24005174636841,-0.510574221611023,0.039364367723465,0.866106547415257,0.368903022259474,-51.0574221611023,3.9364367723465,12.3729506773608,7.37806044518948,0,0.66666667,0.42857143,NA,1,1,0.64285714,5,93.4121246337891,27.5760650634766,0,0,98.9389,1,0.2,"2024-06-15",0
