"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CT%","CTv","CB%","CBv","CH%","CHv","wFB","wCT","wCB","wCH","wFB/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_KC","pb_s_KC","pb_c_KC","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_KC","sp_l_KC","sp_p_KC","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxKC%","pfxCH%","pfxvFA","pfxvFC","pfxvKC","pfxvCH","pfxFA-X","pfxFC-X","pfxKC-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxKC-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwKC","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwKC/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piFC%","piSL%","pivCH","pivCU","pivFA","pivFC","pivSL","piCH-X","piCU-X","piFA-X","piFC-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piFC-Z","piSL-Z","piwCH","piwCU","piwFA","piwFC","piwSL","piwCH/C","piwCU/C","piwFA/C","piwFC/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Luke Weaver",16918,"2024-08-28","@WSN",9,2024,"NYY","A",30,0,0,0,1,0,0,0,0,0,0,0,1,4,2,0,0,0,1,0,0,0,0,0,0,9,18,0,0,0,2,1,0,0,0,0,0,0,0.25,-0.25,9.17835408401489,0,0.666666666666667,3,0.666666666666667,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,147.318522375709,189.176655168198,2,0,0.666666666,0.333333333,0,0,0,0,5,11,16,0.00617598975077271,-0.00959202088415623,0.0157680101692677,0.491000026464462,0.0509864985942841,0.153899997472763,0.106799997389317,0.106799997389317,NA,0,1,0.0202859546989202,0.0198439338793153,0,0,0.5,96.875,NA,NA,0.0625,82,0.4375,89.57142857,0.277591228485107,NA,-0.0238054171204567,-1.28353250026703,3.46989035606384,NA,-2.38054171204567,-18.3361785752433,0.3,0.66666667,0.4375,1,1,1,0.375,0.75,0,2,1,0,1,0,2,3,0.66666667,0.33333333,0,0.33333333,0,0.66666667,4.69820586401656,64.89612,62.23238,48.97436,80,72.27044,80,20,42.28173,20,NA,NA,NA,80,68.67584,75.62174,-2.08121,0.95528,97.38,88.76,96.14,101.2,158.96,174.58,85.52,60.44,46.36,NA,NA,NA,98.54875,122.09,132.24875,0.5,NA,0.0625,0.4375,97.0124969482422,NA,82,89.4857177734375,-4.48326063156128,NA,2.39291429519653,-9.00193187168666,11.6666879653931,NA,-3.87314820289612,3.79665156773158,0.280925471335649,NA,-0.0242429338395596,-1.30635790526867,3.51156839169562,NA,-2.42429338395596,-18.6622557895524,0.375,0.5,0.4375,1,1,1,0.5,20.83333333,0.4375,0.0625,0.5,NA,NA,89.5972551618304,82.1284027099609,97.1387786865234,NA,NA,-8.61116681780134,3.18964004516602,-3.97957372665405,NA,NA,2.24387577601842,-6.21875,10.3471326828003,NA,NA,-1.30635790526867,-0.0242429338395596,0.280925471335649,NA,NA,-18.6622557895524,-2.42429338395596,3.51156839169562,NA,NA,0.375,0.5,0.4375,1,1,1,0.5,3,99.2570393880208,-4.10187212626139,1,0.33333333,106.017,2,0.66666667,"2024-08-28",0
"Luke Weaver",16918,"2024-08-25","COL",9,2024,"NYY","H",30,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,1,0,0,0,0,0,0,0.5,0.25,0.25,3.84572908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,50.5940818863075,52.0512824543046,1,0,1,0,0,0,3,27,8,13,21,0.0223760046064854,-0.0231319721788168,0.045507974922657,0.49099999666214,0.0509865023195744,0.582899987697601,0.480399996042252,0.480399996042252,0.0299999993294477,1,1,0.0294017512351274,0.00898563095520065,0,0,0.38095238,96.25,0.23809524,92,NA,NA,0.38095238,89.5,0.205116093158722,0.168017894029617,NA,0.174162492156029,2.56395116448402,3.36035788059235,NA,2.17703115195036,0.4,0.66666667,0.47619048,0.5,0.5,0.5,0.28571429,0.5,0.23809524,0,1,0,1,0,0,1,0,1,0,1,0,0,1.53279731730162,21.74666,63.44922,20,71.84279,65.79302,56.69205,NA,NA,NA,80,48.89349,80,52.16706,64.45585,43.62955,-0.00922,4.06326,103.62,5.28,16.28,106.82,132.56,154.68,NA,NA,NA,88.24,142.44,143.06,101.177142857143,86.4247619047619,99.1895238095238,0.38095238,0.23809524,NA,0.38095238,96.0124969482422,91.9799987792969,NA,89.4499969482422,-4.03677129745483,0.555925607681274,NA,-9.03131198883057,11.1440105438232,7.55204010009766,NA,3.33055377006531,0.206898309290409,0.169863749295473,NA,0.17255899682641,2.58622886613011,3.39727498590946,NA,2.15698746033013,0.27272727,0.7,0.47619048,0,0.71428571,0.5,0.47619048,21.47058824,0.38095238,NA,0.38095238,0.23809524,NA,89.04833984375,NA,95.6204223632812,91.5834411621094,NA,-8.43088626861572,NA,-3.16355514526367,1.40960254669189,NA,1.71132576465607,NA,10.0544424057007,6.32598991394043,NA,0.17255899682641,NA,0.206898309290409,0.169863749295473,NA,2.15698746033013,NA,2.58622886613011,3.39727498590946,NA,0.33333333,0.66666667,0.47619048,0,0.83333333,0.5,0.42857143,1,72.941291809082,-45.9072608947754,0,0,72.9413,0,0,"2024-08-25",0
"Luke Weaver",16918,"2024-08-23","COL",9,2024,"NYY","H",30,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,2,0,0,0,0,0,0,0.25,0.25,0,5.04972908401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,98.9563021310083,101.806421637006,2,0,1,0,0,0,0,0,8,11,19,0.0455720163881779,-0.0120400004088879,0.0576120167970657,0.49099999666214,0.0509864985942841,0.625800013542175,0.908800005912781,0.908800005912781,0.865599989891052,1,1,0.0406091585755348,0.0322128538917222,0,0,0.63157895,96.16666667,0.26315789,92.2,NA,NA,0.10526316,88.5,0.0842878445982933,0.113672532141209,NA,0.178596556186676,0.702398704985778,2.27345064282417,NA,8.9298278093338,0.38461538,0.66666667,0.47368421,0.6,0.75,0.66666667,0.31578947,0.5,0.15789474,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,3.13409342992769,80,59.01119,80,46.88118,70.48028,35.94292,NA,NA,NA,56.57395,46.00222,58.88724,57.98991,63.09393,51.73297,-0.37097,3.52064,118.82,189.46,202.76,121.76,78.12,101.22,NA,NA,NA,77.7,140.32,138.84,109.855789473684,106.208421052632,121.808421052632,0.63157895,0.26315789,NA,0.10526316,96.2000020345052,92.3,NA,88.6000061035156,-3.78636010487874,1.37329607009888,NA,-8.23135375976562,11.3358395894368,8.03060760498047,NA,3.05533266067505,0.0806828439235687,0.115008115768433,NA,0.181012690067291,0.672357032696406,2.30016231536865,NA,9.05063450336456,0.27272727,0.75,0.47368421,0.33333333,0.83333333,0.66666667,0.42105263,22.06666667,0.10526316,NA,0.63157895,0.26315789,NA,88.1533508300781,NA,95.7759908040365,91.8467041015625,NA,-7.98716974258423,NA,-3.05007680257161,2.13877754211426,NA,1.68039298057556,NA,10.3441416422526,7.10840835571289,NA,0.181012690067291,NA,0.0806828439235687,0.115008115768433,NA,9.05063450336456,NA,0.672357032696406,2.30016231536865,NA,0.27272727,0.75,0.47368421,0.33333333,0.83333333,0.66666667,0.42105263,2,77.1017456054688,-8.33957195281982,0,0,83.7685,0,0,"2024-08-23",0
"Luke Weaver",16918,"2024-08-22","CLE",9,2024,"NYY","H",30,0,0,0,1,0,0,0,0,0,0,0,0.2,3,0,0,0,0,1,0,0,0,0,2,27.000028163224,13.500014081612,0,2,0,0,0,0,0,0,0,0,0,0.66666667,0.33333333,0.33333333,4.54806241285889,0,0,1.50000156462356,0,1,1.66647821366624,-1.66647821366624,1.66647821366624,0,38.5034889907977,39.6124587345978,0,0,0,0,0,0,1,13.500014081612,8,8,16,0.00492401141673326,-0.00253601302392781,0.00746002420783043,0.257999986410141,0.0267912764102221,0.109600000083447,0.068400003015995,0.13680000603199,0.068400003015995,1,1,0.0102278366684914,0.0346992747638467,0,0,0.375,96.16666667,0.125,92,0.0625,81,0.4375,89,-0.0171593390405178,0.00989698246121407,-0.0344077162444592,0.260369122028351,-0.28598898400863,0.494849123060703,-3.44077162444592,3.7195588861193,0.1,0.66666667,0.3125,1,0.25,0.4,0.375,0.33333333,0.1875,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.59357143049192,80,62.42786,76.63398,50.49341,65.50061,45.03001,20,39.03083,20,80,48.57243,80,68.54307,63.41551,64.94189,-1.0266,2.53719,101.34,113.2,127.2,101.48,82.86,94.56,83.64,25.5,21.88,95.86,132.24,131.32,99.60125,98.72125,108.8925,0.375,0.125,0.0625,0.4375,96.1333312988281,92.25,80.6999969482422,89,-4.95275020599365,0.168421119451523,3.8009250164032,-8.7517329624721,11.4686889648438,9.28359985351562,-5.00591897964478,3.81221716744559,-0.0186965316534042,0.00964778661727905,-0.0350487045943737,0.260541245341301,-0.311608860890071,0.482389330863953,-3.50487045943737,3.72201779059001,0.22222222,0.42857143,0.3125,0.5,0.33333333,0.4,0.4375,19.76923077,0.4375,0.0625,0.375,0.125,NA,88.8011561802455,80.4371032714844,95.9237874348958,91.9931030273438,NA,-8.13613564627511,4.97636985778809,-4.2737283706665,1.15662252902985,NA,2.45680182320731,-6.66213989257812,10.7022717793783,8.39435958862305,NA,0.260541245341301,-0.0350487045943737,-0.0186965316534042,0.00964778661727905,NA,3.72201779059001,-3.50487045943737,-0.311608860890071,0.482389330863953,NA,0.2,0.5,0.3125,0.5,0,0.2,0.375,0,NA,NA,0,NA,NA,0,NA,"2024-08-22",0
"Luke Weaver",16918,"2024-08-20","CLE",9,2024,"NYY","H",30,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,1,0,1,2,0,1,1,0,0,0.25,0,0.25,3.28666658401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,26.4129717639571,102.403901559937,0.5,0,0.333333333,0.666666666,0.5,0,0,0,4,10,14,0.0869320034980774,-0.0213040374219418,0.108236044645309,0.49099999666214,0.0509864985942841,1.23140001296997,1.53839993476868,1.53839993476868,1.8452000617981,1,1,0.0504817441105843,0.0201143275009542,1,0,0.28571429,94.75,0.14285714,90.5,0.14285714,80.5,0.42857143,87.16666667,0.713557541370392,0.00520895421504974,0.0197809934616089,-0.419013917446136,17.8389385342598,0.260447710752487,0.989049673080444,-6.98356529076894,0.5,0.66666667,0.57142857,0.5,0.75,0.625,0.42857143,0.5,0.21428571,1,1,1,2,1,0,3,0.33333333,0.33333333,0.33333333,0.66666667,0.33333333,0,-0.872954307856243,66.10468,50.25358,78.45405,54.74472,58.90489,45.78413,38.56789,38.68397,38.81427,20,52.00633,20,38.69023,52.21704,45.35798,0.82805,5.31917,99.42,114.84,114.02,100.96,108.54,109.58,80.08,76.86,65.5,86.2,-51.92,-43.3,95.2085714285714,83.7914285714286,83.3457142857143,0.28571429,0.14285714,0.14285714,0.42857143,94.6999969482422,90.3000030517578,80.6000061035156,87.25,-4.16109466552734,1.8658652305603,3.59456181526184,-8.36764017740885,11.1378164291382,9.01542568206787,-2.80253648757935,3.52050590515137,0.704619500786066,0.00484009832143784,0.0197252556681633,-0.425646185874939,17.6154875196517,0.242004916071892,0.986262783408165,-7.09410309791565,0.5,0.66666667,0.57142857,0.5,0.75,0.625,0.42857143,17.6,0.42857143,0.14285714,0.28571429,0.14285714,NA,87.0711161295573,80.4533004760742,94.5445709228516,90.1173477172852,NA,-7.86676788330078,4.32460498809814,-3.51454758644104,2.93076515197754,NA,2.11844301223755,-3.96906471252441,10.1278171539307,7.71559000015259,NA,-0.425646185874939,0.0197252556681633,0.704619500786066,0.00484009832143784,NA,-7.09410309791565,0.986262783408165,17.6154875196517,0.242004916071892,NA,0.5,0.66666667,0.57142857,0.5,0.75,0.625,0.42857143,3,74.7860972086589,25.3331451416016,0,0,99.7649,1,0.33333333,"2024-08-20",0
"Luke Weaver",16918,"2024-08-18","@DET",9,2024,"NYY","A",30,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,2,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,26.4129717639571,27.173712862954,0,1,0,0,0,0,0,0,4,8,12,0.106020011007786,0,0.106020011007786,0.479999989271164,0.0506329126656055,1.41159999370575,1.9099999666214,1.9099999666214,2.46560001373291,1,1,0.0751485973596573,-4.23268293912871e-05,1,0,0.66666667,96.875,0.08333333,91,NA,NA,0.25,88.33333333,0.450507432222366,0.276328653097153,NA,0.0694210156798363,5.63134290277958,27.6328653097153,NA,2.31403385599454,0.2,0.28571429,0.25,0,1,0.66666667,0.58333333,NA,0.08333333,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,10.7382159965766,73.09199,49.35145,80,52.54595,58.47345,50.86892,NA,NA,NA,80,52.99598,80,65.8298,53.94781,72.90106,-0.85804,2.79003,100.32,134.68,130.48,96.76,103.08,100.8,NA,NA,NA,110.52,195.92,213.56,98.7966666666667,118.716666666667,117.616666666667,0.66666667,0.08333333,NA,0.25,96.7750015258789,91.1999969482422,NA,88.4000040690104,-4.44197845458984,1.83173227310181,NA,-8.13734881083171,10.5479574203491,6.63047218322754,NA,3.08608945210775,0.497898619621992,0.279854565858841,NA,0.0700617581605911,6.2237327452749,27.9854565858841,NA,2.33539193868637,0,0.375,0.25,NA,0.66666667,0.66666667,0.66666667,17,0.25,NA,0.66666667,0.08333333,NA,88.4688008626302,NA,96.7822494506836,91.3058013916016,NA,-7.65469678243001,NA,-3.86687636375427,2.51646995544434,NA,1.65691598256429,NA,9.38781261444092,5.86381006240845,NA,0.0700617581605911,NA,0.497898619621992,0.279854565858841,NA,2.33539193868637,NA,6.2237327452749,27.9854565858841,NA,0,0.5,0.25,NA,0.66666667,0.66666667,0.5,2,92.8499145507812,14.5989961624146,0,0,105.67,1,0.5,"2024-08-18",0
"Luke Weaver",16918,"2024-08-16","@DET",9,2024,"NYY","A",30,0,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,0,0,0,1,0,1,9,0,9,1,0,0,1,3,0,0,0,0,0,0.2,0,0.2,4.59096908401489,0,0.2,1,0.25,1,1.1664797782898,-1.1664797782898,5.70250499695539,0,26.4129717639571,140.018995908429,0.333333333,0,0.25,0.75,0,0,1,9,9,13,22,0.0786639899015427,-0.0910439938306808,0.169707983732224,0.479999989271164,0.0506329126656055,1.85066664218903,1.51479995250702,1.51479995250702,1.0103999376297,1,1,0.000615160388406366,0.041890598405893,1,0,0.36363636,95.25,0.40909091,91.22222222,NA,NA,0.22727273,87.4,-0.0576895512640476,-0.071233794093132,NA,-0.0170545242726803,-0.721119390800595,-0.7914866010348,NA,-0.341090485453606,0.07692308,0.88888889,0.40909091,0,0.75,0.66666667,0.40909091,0.6,0.13636364,3,1,0,0,4,0,4,0.75,0.25,0,0,1,0,0.090182402457756,33.36162,42.67082,42.10313,37.02593,57.41055,22.24755,NA,NA,NA,43.83194,43.12843,30.36373,34.17764,49.53985,21.39082,1.1084,5.73969,93.3,87.74,73.64,111.8,64.88,66.04,NA,NA,NA,70.78,122.7,109.7,90.8145454545455,93.7290909090909,85.6281818181818,0.36363636,0.40909091,NA,0.22727273,95.3375015258789,90.9888916015625,NA,87.1799987792969,-5.31435871124268,-0.154978407753838,NA,-8.76250915527344,10.5409288406372,8.6006342569987,NA,4.4421558380127,-0.0607904233038425,-0.0737515650689602,NA,-0.0179129242897034,-0.759880291298032,-0.819461834099558,NA,-0.358258485794067,0.07692308,0.88888889,0.40909091,0,0.75,0.66666667,0.40909091,20.82352941,0.22727273,NA,0.36363636,0.40909091,NA,87.1123413085938,NA,95.2454986572266,90.9179416232639,NA,-8.20024795532226,NA,-4.5560450553894,0.686398135291206,NA,3.08569755554199,NA,9.71105289459229,7.85940975613064,NA,-0.0179129242897034,NA,-0.0607904233038425,-0.0737515650689602,NA,-0.358258485794067,NA,-0.759880291298032,-0.819461834099558,NA,0.08333333,0.8,0.40909091,0,0.75,0.66666667,0.45454545,4,97.5429763793945,44.5718994140625,0,0,103.526,3,0.75,"2024-08-16",0
"Luke Weaver",16918,"2024-08-10","TEX",9,2024,"NYY","H",30,0,1,135.00014081612,1,0,0,0,0,0,0,0,0.1,6,4,5,5,1,1,0,0,0,0,0,0,27.000028163224,108.000112652896,0,0,0,0,2,3,0,0,0,0,0,0.16666667,-0.16666667,9.23817351648145,27.000028163224,0.8,15.0000156462356,0.75,0,51.1665298462436,83.8336109698765,21.2385490662582,3349.81952945054,1235.46968858018,526.518013416799,0,0.6,0,0.4,0,0.5,0,0,9,9,18,-0.483144015073776,-0.483144015073776,0,-4.84299993515015,-0.502907574176788,2.19166660308838,0.488400012254715,0.97680002450943,0.0767999961972237,1,1,-0.273224622011185,0.0527786771795412,0,1,0.5,94.66666667,0.05555556,93,NA,NA,0.44444444,88.5,-2.58354473114014,0.0572940893471241,NA,-0.546990931034088,-28.7060525682237,5.72940893471241,NA,-6.8373866379261,0.35714286,0.75,0.44444444,0.6,1,0.75,0.22222222,0.66666667,0.11111111,3,2,0,0,3,2,5,0.6,0.4,0,0,0.6,0.4,42.7207355463482,25.01719,52.95953,22.69276,20.38863,51.36064,20,NA,NA,NA,20,48.68385,20,20,52.08686,20,2.82442,8.31372,96.76,78.6,74.26,96.22,25.7,25.14,NA,NA,NA,83.92,106.62,98.04,95.0933333333333,58.2022222222222,55.0711111111111,0.44444444,0.11111111,NA,0.44444444,94.8625030517578,92.5999984741211,NA,88.4000015258789,-4.80059337615967,-1.43930149078369,NA,-9.49295616149902,10.3282146453857,9.34439659118652,NA,3.74241614341736,-1.19448399543762,-1.35369835793972,NA,-0.54914053529501,-14.9310499429703,-67.684917896986,NA,-6.86425669118762,0.35714286,0.75,0.44444444,0.6,1,0.75,0.22222222,19.72727273,0.44444444,NA,0.44444444,0.11111111,NA,88.1699905395508,NA,94.6488265991211,92.3775482177734,NA,-8.92601203918457,NA,-4.10387229919434,-0.516943454742432,NA,2.23192119598389,NA,9.63762474060059,8.55913543701172,NA,-0.54914053529501,NA,-1.19448399543762,-1.35369835793972,NA,-6.86425669118762,NA,-14.9310499429703,-67.684917896986,NA,0.35714286,0.75,0.44444444,0.6,1,0.75,0.22222222,5,90.5283447265625,17.8277725219727,1,0.2,98.8064,2,0.4,"2024-08-10",2
"Luke Weaver",16918,"2024-08-07","LAA",9,2024,"NYY","H",30,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,1,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-21.9492484807437,15.0336680287444,0,0,0,1,1,0,0,0,7,14,21,0.0415400117635727,0,0.0415400117635727,0.49099999666214,0.0509864985942841,0.546533346176147,0.865599989891052,0.865599989891052,0.737200021743774,1,1,0.0764653757214546,-0.000459012973033468,0,0,0.61904762,96.15384615,NA,NA,NA,NA,0.38095238,88.25,0.921050131320953,NA,NA,-0.149919375777245,7.08500101016118,NA,NA,-1.87399219721556,0.46666667,0.83333333,0.57142857,0.57142857,0.8,0.66666667,0.28571429,1,0.19047619,1,0,0,1,0,0,1,1,0,0,1,0,0,-2.63167059305447,57.89078,76.08815,60.59044,63.81489,67.1569,52.27537,NA,NA,NA,NA,NA,NA,62.08618,73.41093,56.88749,-0.62546,3.1389,105.76,108.34,118.74,133.42,113.9,138.78,NA,NA,NA,NA,NA,NA,122.882857142857,111.781904761905,131.145714285714,0.61904762,NA,NA,0.38095238,96.0076904296875,NA,NA,88.3000030517578,-5.0155275785006,NA,NA,-10.3390893936157,11.8824040339543,NA,NA,5.36587810516357,0.933119483292103,NA,NA,-0.153272520750761,7.17784217917002,NA,NA,-1.91590650938451,0.42857143,0.85714286,0.57142857,0.5,0.83333333,0.66666667,0.33333333,22.05555556,0.38095238,NA,0.61904762,NA,NA,88.0963973999023,NA,95.8478628305288,NA,NA,-9.86371803283691,NA,-4.59864836472731,NA,NA,3.89473986625671,NA,10.9707195575421,NA,NA,-0.153272520750761,NA,0.933119483292103,NA,NA,-1.91590650938451,NA,7.17784217917002,NA,NA,0.38461538,0.875,0.57142857,0.4,0.85714286,0.66666667,0.38095238,1,94.5123901367188,65.6574630737305,0,0,94.5124,0,0,"2024-08-07",1
"Luke Weaver",16918,"2024-08-04","TOR",9,2024,"NYY","H",30,0,0,0,1,0,0,0,0,0,0,0,1.1,5,0,0,0,0,1,0,0,0,0,0,0,6.75000160932579,0,0,0,0,2,2,0,0,0,0,0,0,0.2,-0.2,8.77520908401489,0,0,0.750000178813977,0,1,5.41648031473173,-5.41648031473173,7.684493464801,0,129.182702755708,189.326051946512,1,0,0.5,0.5,0,0,3,20.2500048279774,12,18,30,0.0953239873051643,-0.0213040374219418,0.116628028452396,0.592000007629395,0.0614745579659939,1.04983997344971,1.13346660137177,0.323600023984909,2.15520000457764,1,1,0.076414942741394,0.014383645344308,1,0,0.6,95.27777778,0.1,91.33333333,NA,NA,0.3,88.44444444,0.0532714053988457,0.276454865932465,NA,0.280164569616318,0.295952252215809,9.21516219774882,NA,3.11293966240353,0.4,0.6,0.46666667,0.875,0.66666667,0.78571429,0.33333333,0.2,0.1,1,2,1,1,3,0,4,0.25,0.5,0.25,0.25,0.75,0,3.6953551784848,47.36534,52.62794,54.56636,28.0021,54.94733,20,NA,NA,NA,80,40.86891,80,33.78464,51.87701,31.77408,1.13281,5.77631,100.94,81.64,83.66,97.26,73.28,72.2,NA,NA,NA,90.52,157.98,144.86,97.7048275862069,84.6365517241379,83.2731034482759,0.6,0.1,NA,0.3,95.1611124674479,91.3666687011719,NA,88.4333360460069,-4.56151750352648,0.595406611760457,NA,-8.18053266737196,10.4376661512587,6.89557266235352,NA,3.5886722140842,0.0498639047145844,0.280013382434845,NA,0.283135745674372,0.277021692858802,9.33377941449483,NA,3.14595272971524,0.33333333,0.66666667,0.46666667,0.83333333,0.75,0.78571429,0.4,21.48,0.3,NA,0.6,0.1,NA,88.1422797309028,NA,94.8761393229167,91.0839335123698,NA,-8.00774807400174,NA,-4.25592549641927,0.975409984588623,NA,2.45508999294705,NA,9.83493296305338,6.16747347513835,NA,0.283135745674372,NA,0.0498639047145844,0.280013382434845,NA,3.14595272971524,NA,0.277021692858802,9.33377941449483,NA,0.31578947,0.72727273,0.46666667,0.83333333,0.75,0.78571429,0.36666667,4,86.6658554077148,23.0564212799072,0,0,100.388,1,0.25,"2024-08-04",0
"Luke Weaver",16918,"2024-08-03","TOR",9,2024,"NYY","H",30,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,3,27,9,0,3,0,0,0,0,0,0,0,0,0,0.75,0.25,0.5,2.52560408401489,0,0,1,0,1,0.166479778289795,-0.166479778289795,0.166479778289795,0,2.23186164160666,2.29614327160339,0,0,0,0,0,0,1,9,9,10,19,0.0455720163881779,-0.0120400004088879,0.0576120167970657,0.49099999666214,0.0509864985942841,0.625800013542175,0.908800005912781,0.908800005912781,0.480399996042252,1,1,0.0406091585755348,0.0322128538917222,0,0,0.63157895,95.75,0.10526316,92,NA,NA,0.26315789,88.4,0.469298303127289,-0.00848141312599182,NA,0.0128770545125008,3.91081919272741,-0.424070656299591,NA,0.257541090250015,0.28571429,0.6,0.36842105,0,0.33333333,0.14285714,0.26315789,1,0.31578947,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0.132117698021846,20,51.88112,20,41.32942,57.52815,38.67968,NA,NA,NA,80,55.12659,76.38939,26.55824,54.40371,20,1.58176,6.44973,100.24,42.08,44.14,87.14,75.48,67.86,NA,NA,NA,95.88,129.06,130.52,91.5073684210526,72.3305263157895,68.2136842105263,0.63157895,0.10526316,NA,0.26315789,95.5666707356771,91.9000015258789,NA,88.5599975585938,-3.7353630065918,2.17855501174927,NA,-8.12030334472656,10.2422103881836,8.09258556365967,NA,3.22843589782715,0.472277026623487,-0.00895778834819794,NA,0.0109875313937664,3.93564188852906,-0.447889417409897,NA,0.219750627875328,0.23076923,0.66666667,0.36842105,0,0.25,0.14285714,0.31578947,18.2,0.26315789,NA,0.63157895,0.10526316,NA,88.3154418945312,NA,95.3446553548177,91.6777038574219,NA,-8.16589202880859,NA,-3.46120262145996,2.7892599105835,NA,1.77505302429199,NA,9.44737752278646,7.37913990020752,NA,0.0109875313937664,NA,0.472277026623487,-0.00895778834819794,NA,0.219750627875328,NA,3.93564188852906,-0.447889417409897,NA,0.23076923,0.66666667,0.36842105,0,0.25,0.14285714,0.31578947,0,NA,NA,0,NA,NA,0,NA,"2024-08-03",0
