"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxvFA","pfxvSI","pfxvSL","pfxFA-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwSI","pfxwSL","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piFC%","piSI%","piSL%","pivCH","pivCU","pivFA","pivFC","pivSI","pivSL","piCH-X","piCU-X","piFA-X","piFC-X","piSI-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwCU","piwFA","piwFC","piwSI","piwSL","piwCH/C","piwCU/C","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Michael Kelly",12791,"2024-05-10","@SEA",10,2024,"OAK","A",31,0,0,0,1,0,0,0,0,0,0,0,1.2,5,1,0,0,0,0,0,0,0,0,0,0,0,5.40000205993731,0,0,0,2,2,1,0,0,0,0,0,0,0,6.03472908401489,0,0.2,0.600000228881923,0.2,1,3.1664797782898,-3.1664797782898,4.98089055789882,0,79.6860822866131,122.066982482675,1,0.2,0.4,0.4,0,0,1,5.40000205993731,6,14,20,-0.000648003828246146,-0.00094803812680766,0.000300034269457683,0.263000011444092,0.0298693925142288,0.00496000004932284,0.00579999992623925,0.017400000244379,NA,0,1,-0.0174538716673851,-0.113192060147598,0,0,0.2,94.75,0.8,83.9375,NA,0.0227236337959766,1.00981569290161,0.568090844899416,6.31134808063507,0.36363636,0.88888889,0.6,1,1,1,0.45,0.8,0,2,2,1,1,3,1,5,0.4,0.4,0.2,0.2,0.6,0.2,3.53522809116931,36.45806,38.9209,41.42714,20,44.56959,20,74.85484,39.97099,75.73972,70.19754,43.83682,73.12209,-1.12939,2.38301,71.54,69.28,37.94,72.7,78.24,62.64,134.57875,117.14625,128.12625,122.029,108.021,111.324,0.15,0.05,0.8,95.1666666666667,92.5999984741211,83.7999954223633,-4.50718053181966,-5.83768320083618,7.42585706710815,5.4800713857015,4.8267388343811,-2.40807223320007,-0.0167312882840633,0.039364367723465,1.02513716742396,-0.557709609468778,3.9364367723465,6.40710729639977,0.25,0.83333333,0.6,1,1,1,0.6,18.06666667,NA,NA,0.2,0.15,NA,0.65,NA,NA,94.7882995605469,86.9784647623698,NA,83.3923903245192,NA,NA,-4.47326755523682,3.9568665822347,NA,9.0277099609375,NA,NA,4.21494245529175,-2.52132670084635,NA,-4.33178534874549,NA,NA,0.0226330794394016,0.152108270674944,NA,0.87302889674902,NA,NA,0.565826985985041,5.0702756891648,NA,6.71560689806938,0.25,0.83333333,0.6,1,1,1,0.6,5,87.7304138183594,12.3829788208008,0,0,99.8091,2,0.4,"2024-05-10",0
"Michael Kelly",12791,"2024-05-08","TEX",10,2024,"OAK","H",31,0,0,54.0000563264481,1,0,0,0,0,0,0,0,0.1,5,3,3,2,0,1,0,0,0,0,1,27.000028163224,27.000028163224,81.0000844896721,1,0,0,2,1,0,0,0,0,0,0.2,0.2,0,5.60764908401489,0,0.75,12.0000125169885,1,0.25,6.16648290753691,47.8335734189112,10.7025128576505,1394.0094065513,156.993805174764,264.40703942017,2,0,0.666666666,0.333333333,0,0,2,54.0000563264481,8,18,26,-0.464859992265701,-0.483663976192474,0.0188040006905794,-4.23400020599365,-0.464254379272461,1.61313331127167,1.76693332195282,3.5511999130249,1.84200000762939,1,1,-0.226161912083626,-0.062010174511773,0,1,0.38461538,93.9,0.61538462,82.125,NA,-1.11492705345154,-0.324545204639435,-11.1492705345154,-2.02840752899647,0.4375,1,0.65384615,0.57142857,0.9,0.76470588,0.38461538,0.6,0.15384615,1,2,0,0,3,0,3,0.33333333,0.66666667,0,0,1,0,2.45709021502268,42.94413,28.78458,54.59489,20,80,20,44.07825,40.55347,34.11613,39.79561,38.33236,35.26137,0.75937,5.21615,74.74,77.72,25.18,129.12,9.16,10.24,128.3475,71.76375,86.72125,109.820769230769,71.4176923076923,62.4769230769231,0.34615385,0.03846154,0.61538462,94.3777804904514,88.0999984741211,82.0999984741211,-4.99906624688043,-10.0756778717041,9.54615211486816,6.70074632432726,2.2740306854248,-2.7789900302887,-1.09427553787827,-0.0380783230066299,-0.345408163964748,-12.1586170875364,-3.80783230066299,-2.15880102477968,0.42857143,0.91666667,0.65384615,0.33333333,1,0.76470588,0.46153846,21.75,0.03846154,NA,0.30769231,0.03846154,0.03846154,0.57692308,88.44580078125,NA,94.8527908325195,86.6407012939453,93.5899963378906,82.1955647786458,-9.66306972503662,NA,-3.64529490470886,6.51888990402222,-7.15113019943237,11.228574625651,1.37036001682281,NA,5.57084226608276,-0.584950983524323,4.72008991241455,-5.0208241780599,-0.0380783230066299,NA,-1.0592268332839,0.057969942688942,-0.0350487045943737,-0.40337810665369,-3.80783230066299,NA,-13.2403354160488,5.7969942688942,-3.50487045943737,-2.68918737769127,0.38461538,0.92307692,0.65384615,0.4,0.91666667,0.76470588,0.5,3,86.7997233072917,4.55078633626302,0,0,93.9952,0,0,"2024-05-08",2
"Michael Kelly",12791,"2024-05-05","MIA",10,2024,"OAK","H",31,0,0,0,1,0,0,0,0,0,0,0,2.1,9,1,0,0,0,1,0,1,0,0,2,7.71428676527388,3.85714338263694,3.85714338263694,2,0,0,2,2,1,0,0,0,0,0.22222222,0.11111111,0.11111111,4.21117352961889,0,0.142857142857143,0.85714297391932,0.2,1,4.02362275220912,-4.02362275220912,5.31963013410914,0,101.77398308154,130.493999863192,1,0.2,0.4,0.4,0,0,1,3.85714338263694,17,19,36,-0.0118119986727834,-0.0213080011308193,0.00949600152671337,0.209000021219254,0.0229166708886623,0.0672888904809952,0.0709000006318092,0.186400011181831,0.0199999995529652,1,1,-0.0338174663484097,-0.141724121398821,0,0,0.25,94.55555556,0.75,83.22222222,NA,-0.279353439807892,1.18713855743408,-3.10392710897658,4.39680947197808,0.33333333,0.55555556,0.38888889,0.44444444,0.8,0.57142857,0.25,0.33333333,0.16666667,1,1,3,2,2,1,5,0.2,0.2,0.6,0.4,0.4,0.2,4.31191771875915,20,42.22277,20,NA,NA,NA,20,43.25324,20,20,45.54349,20,2.50796,7.83903,75.18,80.38,57.82,NA,NA,NA,107.47037037037,38.7162962962963,56.1577777777778,99.3977777777778,49.1322222222222,56.5733333333333,0.25,NA,0.75,94.4888916015625,NA,83.2407407407407,-5.44692145453559,NA,7.11341236255787,8.91960737440321,NA,-0.784413231743707,-0.285363841801882,NA,1.19837848842144,-3.17070935335424,NA,4.43843884600533,0.23809524,0.6,0.38888889,0.6,0.55555556,0.57142857,0.41666667,17.96153846,NA,NA,0.25,0.05555556,NA,0.69444444,NA,NA,94.8334418402778,89.7051544189453,NA,83.097373046875,NA,NA,-4.55268224080404,3.11246991157532,NA,8.59579833984375,NA,NA,7.49642096625434,2.70396494865417,NA,-2.89890380859375,NA,NA,-0.285363841801882,-0.0592916384339333,NA,1.25767012685537,NA,NA,-3.17070935335424,-2.96458192169666,NA,5.03068050742149,0.15,0.6875,0.38888889,0.33333333,0.63636364,0.57142857,0.44444444,5,80.7226257324219,16.2425399780273,0,0,96.8107,1,0.2,"2024-05-05",0
"Michael Kelly",12791,"2024-05-03","MIA",10,2024,"OAK","H",31,0,0,0,1,0,0,0,0,0,1,0,0.2,4,1,0,0,0,1,0,0,0,0,0,0,13.500014081612,13.500014081612,0,0,0,1,1,1,0,0,0,0,0,0.25,-0.25,9.77622908401489,0,0.333333333333333,3.00000312924711,0.333333333333333,1,7.66648447216047,-7.66648447216047,9.93449944721724,0,195.647666618839,245.300732355027,1,0.333333333,0.333333333,0.333333333,0,0,0,0,6,10,16,0.000215978361666203,-0.0315680354833603,0.0317840129137039,0.0429999977350235,0.00471491180360317,0.514999985694885,0.804400026798248,0.804400026798248,1.4728000164032,1,1,-0.0345869623124599,0.0350063377836549,0,0,0.25,95.75,0.75,83.83333333,NA,-0.0458724796772003,-0.270098060369492,-1.14681199193001,-2.25081716974576,0.45454545,0.4,0.4375,0.6,1,0.71428571,0.3125,0.75,0.125,1,1,1,1,2,0,3,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,9.94192141950276,71.76709,31.04031,80,NA,NA,NA,46.4396,48.22231,42.06535,55.63144,47.32269,56.51118,-0.22445,3.74042,70.14,118.82,72.9,NA,NA,NA,116.98,90.43,107.74,105.27,97.5275,99.03,0.25,NA,0.75,95.6500015258789,NA,83.8333333333333,-5.58189821243286,NA,7.18411763509115,7.92198610305786,NA,-1.9021790822347,-0.0470361113548279,NA,-0.278664879500866,-1.1759027838707,NA,-2.32220732917388,0.42857143,0.44444444,0.4375,0.33333333,1,0.71428571,0.5625,19.16666667,NA,0.0625,0.25,0.0625,NA,0.625,NA,82.0832977294922,95.8826522827148,91.1240997314453,NA,83.5598083496094,NA,7.62788009643555,-4.76538228988647,2.90016007423401,NA,8.96783447265625,NA,-8.97723960876465,6.74143505096436,2.74103999137878,NA,-3.90935516357422,NA,-0.267212420701981,-0.0470361113548279,-0.0242429338395596,NA,0.0127904750406742,NA,-26.7212420701981,-1.1759027838707,-2.42429338395596,NA,0.127904750406742,0.42857143,0.44444444,0.4375,0.33333333,1,0.71428571,0.5625,3,76.8513336181641,14.8385798136393,0,0,85.1056,0,0,"2024-05-03",0
"Michael Kelly",12791,"2024-05-01","PIT",10,2024,"OAK","H",31,0,0,0,1,0,0,0,0,0,1,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,79.6860822866131,189.774252798055,0,0,0,1,0,0,1,27.000028163224,3,4,7,0.0372440069913864,0,0.0372440069913864,0.409999996423721,0.0449561402201653,1.4728000164032,0.736400008201599,1.4728000164032,0.306400001049042,1,1,0.0252878908067942,6.76492171308718e-10,0,0,0.14285714,94,0.85714286,83,NA,0,0.24982325732708,0,4.16372095545133,0.25,0.66666667,0.42857143,1,1,1,0.42857143,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0.771191687352222,20,20,20,NA,NA,NA,38.56628,48.46741,34.77196,20.59709,47.69991,20,1.95211,7.00526,87.96,-143.68,-214.46,NA,NA,NA,142.44,77.9,109.5,134.657142857143,46.2457142857143,63.22,0.14285714,NA,0.85714286,94.1999969482422,NA,82.8666687011719,-5.3137674331665,NA,7.8898188273112,7.78433895111084,NA,-0.990460952123006,0,NA,0.252764482051134,0,NA,4.2127413675189,0.25,0.66666667,0.42857143,1,1,1,0.42857143,19,NA,NA,0.14285714,NA,NA,0.85714286,NA,NA,94.3623962402344,NA,NA,83.0272827148438,NA,NA,-5.05881023406982,NA,NA,8.9614003499349,NA,NA,6.81833982467651,NA,NA,-2.58747831980387,NA,NA,0,NA,NA,0.252764482051134,NA,NA,0,NA,NA,4.2127413675189,0.25,0.66666667,0.42857143,1,1,1,0.42857143,1,79.1636657714844,31.1367340087891,0,0,79.1637,0,0,"2024-05-01",0
"Michael Kelly",12791,"2024-04-29","PIT",10,2024,"OAK","H",31,0,0,0,1,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,1,4.5,0,4.5,1,0,0,3,2,0,0,0,0,0,0.16666667,0,0.16666667,3.32597909380756,0,0.166666666666667,0.5,0.2,1,2.1664797782898,-2.1664797782898,3.67848818451166,0,53.9168682033091,89.6663768027962,1.5,0,0.6,0.4,0,0,0,0,5,12,17,0.0320240147411823,-0.00829197652637959,0.0403159931302071,0.906000018119812,0.0993421077728271,0.265266686677933,0.373000025749207,0.439600020647049,NA,0,1,0.0801640823483467,0.0405597640653702,0,0,0.35294118,94.16666667,0.64705882,84.27272727,NA,0.126430332660675,1.16110384464264,2.10717221101125,10.5554894967513,0.38461538,0.5,0.41176471,0.8,1,0.85714286,0.23529412,1,0.05882353,0,3,2,0,5,0,5,0,0.6,0.4,0,1,0,0.361050938563882,80,36.66271,80,NA,NA,NA,80,36.14446,80,80,36.74172,80,-3.04735,-0.49393,72.66,141.88,116.38,NA,NA,NA,116.46,143.714545454545,150.225454545455,101.001176470588,143.067058823529,138.28,0.35294118,NA,0.64705882,94.0833333333333,NA,84.3454534357244,-4.01697572072347,NA,5.95573841441761,6.56410598754883,NA,-1.26085159995339,0.127577178180218,NA,1.17805591970682,2.12628630300363,NA,10.709599270062,0.5,0.33333333,0.41176471,0.75,1,0.85714286,0.52941176,15.09090909,NA,NA,0.35294118,0.23529412,NA,0.41176471,NA,NA,94.2851359049479,86.5491256713867,NA,83.4471435546875,NA,NA,-3.46309661865234,3.40837740898132,NA,8.73510142735073,NA,NA,5.14565658569336,-1.72426652908325,NA,-3.97598566327776,NA,NA,0.127577178180218,0.808195494115353,NA,0.369860425591469,NA,NA,2.12628630300363,20.2048873528838,NA,5.28372036559241,0.5,0.33333333,0.41176471,0.75,1,0.85714286,0.52941176,5,78.2909545898438,22.1356231689453,0,0,92.4164,0,0,"2024-04-29",0
"Michael Kelly",12791,"2024-04-27","@BAL",10,2024,"OAK","A",31,0,0,0,1,0,0,0,0,0,0,0,1.2,6,1,0,0,0,0,0,0,0,0,1,5.40000205993731,0,5.40000205993731,1,0,0,2,2,1,0,0,0,0,0.16666667,0,0.16666667,3.70245131455,0,0.166666666666667,0.600000228881923,0.2,1,1.96647932052595,-1.96647932052595,3.78089010013497,0,48.7630135904338,92.2138875850027,1,0.2,0.4,0.4,0,0,0,0,5,15,20,0.000540006149094552,-9.99927506200038e-05,0.000639998936094344,0.712999999523163,0.0766666680574417,0.00566666666418314,0.00133333320263773,0.00399999972432852,NA,0,1,0.075000524520874,0.0202946783022824,0,0,0.3,95.16666667,0.7,85.5,NA,0.360271692276001,0.365904957056046,6.00452820460002,2.61360683611461,0.5,0.7,0.6,0.6,0.85714286,0.75,0.5,1,0.15,1,1,3,2,3,0,5,0.2,0.2,0.6,0.4,0.6,0,2.18924311704988,45.8045,36.91598,52.55551,59.63493,20,20,76.47314,53.30326,73.09169,72.91605,51.10502,70.14917,-1.29828,2.12967,72.52,103.34,60.08,85.92,155.72,94.16,142.317142857143,103.757142857143,139.011428571429,122.048,106.251,117.036,0.25,0.05,0.7,95.5400024414062,93,85.4785679408482,-4.43520240783691,-9.22272872924805,8.72443989345006,6.73466339111328,3.05789351463318,-0.590596335274833,0.222884174436331,0.141648322343826,0.368485502898693,4.45768348872662,14.1648322343826,2.63203930641924,0.375,0.75,0.6,0.66666667,0.77777778,0.75,0.6,18,NA,NA,0.25,0.2,0.05,0.5,NA,NA,95.6564819335938,88.7095794677734,93.0947036743164,84.3216674804687,NA,NA,-4.28424987792969,4.03563737869263,-9.42986965179443,11.2164520263672,NA,NA,5.6168399810791,-0.74565976858139,1.6790599822998,-2.8587869644165,NA,NA,0.222884174436331,0.15745747089386,0.141648322343826,0.211028032004833,NA,NA,4.45768348872662,3.9364367723465,14.1648322343826,2.11028032004833,0.44444444,0.72727273,0.6,0.75,0.75,0.75,0.55,5,81.4261962890625,4.13246688842773,0,0,96.3383,1,0.2,"2024-04-27",0
"Michael Kelly",12791,"2024-04-24","@NYY",10,2024,"OAK","A",31,0,0,13.5,1,0,0,0,0,0,0,0,2,9,3,3,3,1,0,0,0,0,0,1,4.5,0,13.5,1,0,1,2,3,2,0,0,1,1,0.11111111,0,0.11111111,4.67585254205388,4.5,0.333333333333333,1.5,0.285714285714286,0,8.66647977828979,4.83352022171021,4.4344923876226,348.501988121546,221.416759744785,108.473923977042,0.666666666,0.285714285,0.285714285,0.428571428,0,0.333333333,3,13.5,11,18,29,-0.131932005286217,-0.147448033094406,0.0155160268768668,-2.01799988746643,-0.209553480148315,0.308355540037155,0.402799993753433,0.592000007629395,0.491999983787537,1,1,-0.145608201622963,-0.282248568099156,0,1,0.37931034,94.72727273,0.62068966,85.22222222,NA,-0.109832614660263,-1.59504914283752,-0.998478315093301,-8.86138412687514,0,0.6875,0.37931034,NA,1,1,0.55172414,0.77777778,0,1,5,2,1,4,3,8,0.125,0.625,0.25,0.125,0.5,0.375,11.1548604627807,22.94973,28.66568,30.62205,NA,NA,NA,69.44089,50.82809,68.35338,51.98317,43.33643,56.5328,0.0022,4.08039,58.84,94.04,57.94,NA,NA,NA,105.207058823529,129.781176470588,139.365882352941,86.9914285714286,115.74,107.377142857143,0.37931034,NA,0.62068966,94.8181818181818,NA,85.1499972873264,-4.06093319979581,NA,7.23843214246962,7.54337033358487,NA,-0.674995581309001,-0.0710379891097546,NA,-1.54224565625191,-0.645799900997769,NA,-8.56803142362171,0,0.64705882,0.37931034,NA,1,1,0.5862069,18,NA,NA,0.37931034,0.20689655,NA,0.4137931,NA,NA,95.121016068892,88.9095967610677,NA,83.6946665445964,NA,NA,-4.15579258311879,4.03631655375163,NA,8.97859191894531,NA,NA,6.52089899236506,-0.344704945882161,NA,-2.84988117218018,NA,NA,-0.0710379891097546,0.301139660179615,NA,-1.84338531643152,NA,NA,-0.645799900997769,5.01899433632692,NA,-15.361544303596,0,0.64705882,0.37931034,NA,1,1,0.5862069,8,94.7296316964286,8.01167842320034,1,0.125,107.544,4,0.5,"2024-04-24",0
"Michael Kelly",12791,"2024-04-20","@CLE",10,2024,"OAK","A",31,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,0,1,0,0,0,0,0.5,0,0.5,0.324604084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-23.3907740466029,-22.5814263197472,1,0.5,0.5,0,0,0,0,0,0,10,10,0.0453720018267632,-0.0222399793565273,0.0676119774580002,0.479999989271164,0.0506329089403152,0.752879977226257,0.811999976634979,0.811999976634979,0.728399991989136,1,1,0.0357878506183624,0.0244767376283879,0,0,0.2,95,0.8,85.5,NA,-0.448679894208908,0.729437351226807,-22.4339947104454,9.11796689033508,1,0.83333333,0.9,0.25,1,0.66666667,0.6,1,0.3,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,1.62851626200512,75.64627,43.14961,80,NA,NA,NA,80,62.27794,73.9752,80,65.27912,80,-2.20523,0.76925,74.22,102.06,81.24,NA,NA,NA,123.635,116.475,136.62,113.752,113.592,125.544,0.2,NA,0.8,95.25,NA,85.2750015258789,-5.52602005004883,NA,8.98093795776367,8.79505729675293,NA,0.0350981764495373,-0.455800261348486,NA,0.737769205123186,-22.7900130674243,NA,9.22211506403983,1,0.85714286,0.9,0,1,0.66666667,0.7,15.66666667,NA,NA,0.2,0.2,NA,0.6,NA,NA,95.6408996582031,88.5059051513672,NA,84.6385192871094,NA,NA,-5.31118488311768,4.33441495895386,NA,11.6309496561686,NA,NA,7.36354494094849,0.00810100138187408,NA,-2.09089358647664,NA,NA,-0.455800261348486,0.0787287354469299,NA,0.659040469676256,NA,NA,-22.7900130674243,3.9364367723465,NA,10.9840078279376,0.75,1,0.9,0,1,0.66666667,0.6,2,85.0086059570312,4.33027362823486,0,0,90.2177,0,0,"2024-04-20",0
"Michael Kelly",12791,"2024-04-15","STL",10,2024,"OAK","H",31,0,0,0,1,0,0,0,0,0,0,0,2.1,8,1,0,0,0,0,0,1,0,0,1,3.85714338263694,0,3.85714338263694,1,0,0,3,3,0,2,0,0,0,0.125,0,0.125,4.23788533401489,0,0.142857142857143,0.42857148695966,0.166666666666667,1,3.59505126524946,-3.59505126524946,5.53906233809949,0,90.7300326840765,135.952939788546,1,0,0.5,0.5,0.666666666,0,1,3.85714338263694,6,19,25,-0.0305560082197189,-0.0903440117835999,0.0597879998385906,0.373999953269958,0.0410087667405605,0.467100024223328,0.518750011920929,1.28600001335144,0.256399989128113,1,1,0.0657728686928749,-0.131189281955807,0,0,0.44,94.36363636,0.56,85.07142857,NA,0.898921966552734,0.307021498680115,8.17201787775213,2.19301070485796,0.35714286,0.63636364,0.48,0.8,0.71428571,0.75,0.44,0.875,0.12,2,0,4,3,3,0,6,0.33333333,0,0.66666667,0.5,0.5,0,0.875509699638154,72.82372,41.52654,80,NA,NA,NA,51.15731,46.98359,46.64451,64.98654,45.0346,69.21808,-0.80565,2.86862,82.66,117.76,89.18,NA,NA,NA,122.177142857143,90.87,103.218571428571,104.7896,102.7016,97.0416,0.44,NA,0.56,94.4545454545455,NA,85.0571463448661,-2.72741803255948,NA,7.19388198852539,8.41232091730291,NA,0.000174101974282946,0.909635212272406,NA,0.427057158201933,8.26941102065823,NA,3.05040827287095,0.22222222,0.625,0.48,1,0.7,0.75,0.64,17.23529412,NA,NA,0.44,0.2,NA,0.36,NA,NA,94.7998379794034,89.3601806640625,NA,83.2329237196181,NA,NA,-2.71356097134677,3.32173194885254,NA,9.70619964599609,NA,NA,7.12633028897372,0.874842357635498,NA,-3.23057344224718,NA,NA,0.909635212272406,-0.33607792109251,NA,0.763135079294443,NA,NA,8.26941102065823,-6.7215584218502,NA,8.47927865882714,0.22222222,0.625,0.48,1,0.7,0.75,0.64,6,75.5012613932292,34.3769175211589,0,0,85.7907,0,0,"2024-04-15",0
"Michael Kelly",12791,"2024-04-13","WSN",10,2024,"OAK","H",31,0,0,0,1,0,0,0,0,0,0,0,0.1,4,2,0,0,0,1,1,0,0,0,0,0,27.000028163224,54.0000563264481,0,0,0,1,0,2,0,0,0,0,0,0.25,-0.25,9.17835408401489,0,0.666666666666667,9.00000938774135,0.666666666666667,1,12.1664891660311,-12.1664891660311,12.1664891660311,0,311.609250951066,300.827211911999,1,0.666666666,0.333333333,0,0,0,0,0,1,6,7,-0.0876400023698807,-0.107232004404068,0.0195920001715422,-0.787999987602234,-0.0864035189151764,0.804300010204315,0.286399990320206,0.572799980640411,NA,0,1,-0.0806299969553947,-0.0283343214058814,0,1,0.14285714,95,0.85714286,85.33333333,0.57142857,-0.797038972377777,-0.175213977694511,-79.7038972377777,-2.92023296157519,0.5,0.66666667,0.57142857,1,1,1,0.42857143,0.5,0,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,20.5238905967506,NA,NA,NA,68.7988,26.16309,80,80,44.73806,80,80,47.91067,80,-2.48329,0.35216,NA,NA,NA,73.96,122.46,97.52,110.56,129.12,137.71,105.331428571429,128.168571428571,131.968571428571,NA,0.14285714,0.85714286,NA,94.6999969482422,85.3333333333333,NA,-8.57760334014893,7.81584294637044,NA,8.33573150634766,-0.018589973449707,NA,-0.804897725582123,-0.13686953112483,NA,-80.4897725582123,-2.2811588520805,0.33333333,0.75,0.57142857,1,1,1,0.57142857,19.75,NA,NA,NA,0.42857143,0.14285714,0.42857143,NA,NA,NA,88.8433634440104,95.0901031494141,82.6223347981771,NA,NA,NA,5.38538678487142,-8.87497997283936,10.6843096415202,NA,NA,NA,1.31703368822734,6.60761022567749,-4.65463320414225,NA,NA,NA,0.0544858016073704,-0.804897725582123,-0.191355332732201,NA,NA,NA,1.81619338691235,-80.4897725582123,-6.37851109107335,0.33333333,0.75,0.57142857,1,1,1,0.57142857,3,90.9546305338542,12.5913492838542,0,0,99.2329,2,0.66666667,"2024-04-13",0
"Michael Kelly",12791,"2024-04-12","WSN",10,2024,"OAK","H",31,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,6.03472908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,79.6860822866131,114.543946394147,1,0,0.5,0.5,1,0,1,9,2,2,4,0.302771985530853,0,0.302771985530853,1.06200003623962,0.116447366774082,1.97160005569458,2.6988000869751,2.6988000869751,NA,0,1,0.133703410625458,0.0198632240763195,1,0,NA,NA,1,85.75,NA,NA,0.461908459663391,NA,11.5477114915848,0.33333333,1,0.5,1,1,1,0.25,0.5,0,1,1,0,1,0,1,2,0.5,0.5,0,0.5,0,0.5,-0.577455066031479,NA,NA,NA,NA,NA,NA,30.94981,24.82195,20,29.88849,29.16609,20,1.37486,6.13938,NA,NA,NA,NA,NA,NA,103.345,114.12,119.63,103.345,114.12,119.63,NA,NA,1,NA,NA,85.7750015258789,NA,NA,8.24649333953857,NA,NA,-1.33218932151794,NA,NA,0.505528952926397,NA,NA,12.6382238231599,0,1,0.5,NA,1,1,0.5,16,NA,NA,NA,0.25,NA,0.75,NA,NA,NA,90.4786987304688,NA,84.6949666341146,NA,NA,NA,3.0165901184082,NA,10.505620320638,NA,NA,NA,1.53947997093201,NA,-4.31611315409342,NA,NA,NA,0.252764463424683,NA,0.252764489501715,NA,NA,NA,25.2764463424683,NA,8.42548298339049,0,1,0.5,NA,1,1,0.5,2,86.4605865478516,38.7906608581543,0,0,87.9777,0,0,"2024-04-12",0
