"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","wFB","wSL","wCB","wFB/C","wSL/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxCU%","pfxvFA","pfxvSL","pfxvCU","pfxFA-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwSL","pfxwCU","pfxwFA/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piSL%","pivCU","pivFA","pivSL","piCU-X","piFA-X","piSL-X","piCU-Z","piFA-Z","piSL-Z","piwCU","piwFA","piwSL","piwCU/C","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Jordan Leasure",29950,"2024-05-25","BAL",4,2024,"CHW","H",25,0,0,18,1,0,0,0,0,0,1,0,1,5,1,2,2,1,1,0,0,0,0,2,18,9,9,2,0,0,0,1,1,0,0,0,0,0.4,0.2,0.2,3.77064908401489,9,0.25,2,0,0,15.1664797782898,2.83352022171021,3.67848818451166,444.452714242589,363.060687005636,89.6663768027962,0,0.5,0,0.5,0,1,0,0,13,17,30,-0.0334619283676147,-0.150009989738464,0.116548053920269,-0.857999980449677,-0.088408038020134,1.29743993282318,1.34833335876465,2.29579997062683,1.56700003147125,1,1,-0.0836894288659096,0.0578986947277959,0,0,0.6,96.05555556,0.2,87.16666667,0.2,79.5,0.241280674934387,-1.32247304916382,0.105800814926624,1.34044819407993,-22.0412174860636,1.76334691544374,0.27777778,0.91666667,0.53333333,0.6,0.63636364,0.625,0.4,0.2,0.2,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,20.9191993588991,20,54.74601,20,26.70233,60.67671,20,62.55197,64.44686,67.67446,25.67029,58.36047,20,1.63693,6.53249,90.52,79.44,63.34,104.22,64.64,73.6,100.96,141.58,150,100.828,82.988,86.828,0.6,0.2,0.2,95.9944458007812,87.3833312988281,79.5666656494141,-3.75635740492079,3.21624946594238,4.88450717926025,10.4865815904405,1.16621573766073,-6.74885114034017,0.282174106687307,-1.32252237945795,0.128743156790733,1.5676339260406,-22.0420396576325,2.14571927984556,0.26666667,0.8,0.53333333,0.5,0.66666667,0.625,0.5,20.24,0.2,0.6,0.2,79.9816182454427,96.4057956271701,87.765380859375,6.07220204671224,-3.14564662509494,4.12696679433187,-8.38432820638021,9.47508070203993,0.019069438179334,0.128743156790733,0.282174106687307,-1.32252237945795,2.14571927984556,1.5676339260406,-22.0420396576325,0.25,0.85714286,0.53333333,0.5,0.66666667,0.625,0.46666667,2,105.313735961914,23.884241104126,1,0.5,107.425,2,1,"2024-05-25",0
"Jordan Leasure",29950,"2024-05-24","BAL",4,2024,"CHW","H",25,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,26.2763412381749,64.7888072114456,1,0,0.5,0.5,0,0,1,9,4,6,10,0.0550219863653183,0,0.0550219863653183,0.496999979019165,0.0512107163667679,0.729733347892761,0.975800037384033,0.975800037384033,1.84820008277893,1,1,0.075460359454155,-6.0233470870294e-05,0,0,0.6,96.83333333,0.3,89,0.1,80,0.284836530685425,0.246409565210342,0.196974962949753,4.74727551142375,8.21365217367808,19.6974962949753,0.33333333,0.5,0.4,0.5,0.5,0.5,0.4,NA,0.2,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,-0.373507451566103,76.7725,51.44397,57.43812,52.38115,67.6458,36.53912,59.41287,59.97748,59.52334,58.04069,63.90418,45.39897,-0.37413,3.5159,91.54,116.92,115.84,107.74,107.84,120.78,104.38,133.34,137.96,105.112,116.398,125.44,0.6,0.3,0.1,96.5666707356771,88.7000020345052,79.5,-2.86465549468994,2.98053646087646,4.95298004150391,10.8758684794108,2.33557907740275,-7.91891145706177,0.287777535617352,0.249327931553125,0.199618250131607,4.79629226028919,8.31093105177085,19.9618250131607,0.2,0.6,0.4,1,0.33333333,0.5,0.5,17.71428571,0.1,0.6,0.3,79.9432983398438,97.0129801432292,89.1046040852865,5.62910985946655,-2.40489323933919,3.78667672475179,-9.77486038208008,10.0277881622314,1.12649464607239,0.199618250131607,0.287777535617352,0.249327931553125,19.9618250131607,4.79629226028919,8.31093105177085,0.2,0.6,0.4,1,0.33333333,0.5,0.5,2,92.3464508056641,0.999238014221191,0,0,92.6386,0,0,"2024-05-24",0
"Jordan Leasure",29950,"2024-05-21","@TOR",4,2024,"CHW","A",25,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,1,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-21.8357081571767,15.0336680287444,0,0,0,1,1,0,0,0,4,9,13,0.0132220005616546,0,0.0132220005616546,0.479000002145767,0.0506075024604797,0.17733334004879,0.307200014591217,0.307200014591217,0.184799998998642,1,1,0.0748308822512627,-0.000270731531624838,0,0,0.76923077,96.7,0.23076923,89,NA,NA,0.586286604404449,0.213689208030701,NA,5.86286604404449,7.12297360102336,NA,0.25,1,0.53846154,0.5,0.8,0.71428571,0.38461538,0.66666667,0.15384615,1,0,0,1,0,0,1,1,0,0,1,0,0,-2.64463449685014,NA,NA,NA,69.13513,62.47051,68.69528,48.04964,53.74988,48.28932,68.73989,58.75124,69.51061,-1.03883,2.51885,NA,NA,NA,115,99.24,110.08,106.26,110.74,109.46,112.983076923077,101.893846153846,109.936923076923,0.76923077,0.23076923,NA,96.65,89.0666707356771,NA,-3.43849296569824,2.87050692240397,NA,10.7917350769043,2.41393280029297,NA,0.575350169092417,0.204496823251247,NA,5.75350169092417,6.81656077504158,NA,0.2,0.75,0.53846154,0,0.83333333,0.71428571,0.61538462,18.6,NA,0.76923077,0.23076923,NA,96.7509521484375,89.1791687011719,NA,-3.23757400512695,3.26123682657878,NA,9.87688674926758,0.879881381988525,NA,0.575350169092417,0.204496823251247,NA,5.75350169092417,6.81656077504158,0.33333333,0.71428571,0.53846154,0.5,0.8,0.71428571,0.53846154,1,83.2409439086914,86.7879104614258,0,0,83.2409,0,0,"2024-05-21",0
"Jordan Leasure",29950,"2024-05-20","@TOR",4,2024,"CHW","A",25,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.1,4,2,1,1,1,1,0,0,0,0,1,27.000028163224,27.000028163224,54.0000563264481,1,0,0,0,2,0,0,0,0,0,0.25,0.25,0,7.38247908401489,27.000028163224,0.666666666666667,9.00000938774135,1,1,45.1665235877494,-18.1664954245254,15.238542807764,666.67976676507,1084.74248181735,377.25244017257,0,0,0,1,0,0.5,0,0,8,9,17,-0.0802719742059708,-0.0868400037288666,0.00656802533194423,-1.68900001049042,-0.178446918725967,0.240149989724159,0.288599997758865,0.577199995517731,0.0461999997496605,1,1,-0.173987686634064,-0.160269975830018,0,1,0.47058824,96.625,0.52941176,87.55555556,NA,NA,-0.0178646557033062,-2.19827842712402,NA,-0.223308196291327,-24.4253158569336,NA,0.2,0.85714286,0.47058824,0.5,0.83333333,0.75,0.41176471,0.25,0.11764706,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,22.1027250656583,NA,NA,NA,37.97622,63.32558,20,40.72198,50.62027,36.50926,37.61415,58.97206,21.18176,0.8949,5.41944,NA,NA,NA,95.1,73.18,78.16,88.54,86.5,81.06,91.6270588235294,80.2317647058824,79.6952941176471,0.47058824,0.52941176,NA,96.6125030517578,87.4444444444444,NA,-2.14628314971924,4.00032297770182,NA,10.2278327941895,0.73876322640313,NA,-0.0198545157909393,-2.21012286096811,NA,-0.248181447386742,-24.5569206774235,NA,0.2,0.85714286,0.47058824,0.5,0.83333333,0.75,0.41176471,19.92307692,NA,0.47058824,0.52941176,NA,96.6124725341797,87.3993462456597,NA,-1.86056053638458,4.3741332160102,NA,9.48359489440918,-0.300950447718302,NA,-0.0198545157909393,-2.21012286096811,NA,-0.248181447386742,-24.5569206774235,0.2,0.85714286,0.47058824,0.5,0.83333333,0.75,0.41176471,2,104.733673095703,22.8028297424316,2,1,105.796,2,1,"2024-05-20",0
"Jordan Leasure",29950,"2024-05-15","WSN",4,2024,"CHW","H",25,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,26.2763412381749,64.7888072114456,1,0,0.5,0.5,0,0,0,0,1,8,9,0.0738559886813164,0,0.0738559886813164,0.496999979019165,0.0512107163667679,0.972666680812836,1.44520008563995,1.44520008563995,1.49339997768402,1,1,0.0764410346746445,-0.000509587511679468,1,0,0.66666667,96,0.22222222,89.5,0.11111111,79,0.495435774326324,0.0931044071912766,0.139680862426758,8.25726290543874,4.65522035956383,13.9680862426758,0.8,0.75,0.77777778,0,1,0.42857143,0.44444444,0.66666667,0.44444444,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,-0.373507451566103,20,46.72623,20,78.2043,64.49922,77.24886,41.86332,39.62904,45.77774,64.87761,54.62213,64.03789,-0.79888,2.87877,138.38,-9.3,-28.82,103.1,123.38,128.08,90.64,109.02,104.12,104.251111111111,105.446666666667,105.322222222222,0.66666667,0.22222222,0.11111111,96.1166687011719,89.0999984741211,79.1999969482422,-5.51841100056966,1.99440801143646,3.21908688545227,10.4137007395426,4.19277954101562,-6.49214506149292,0.500937078148127,0.094138327986002,0.141648322343826,8.34895130246878,4.7069163993001,14.1648322343826,0.75,0.8,0.77777778,0,0.75,0.42857143,0.55555556,17,0.11111111,0.66666667,0.22222222,79.5502014160156,96.4552612304688,89.436149597168,3.41286993026733,-5.23289839426676,2.4344801902771,-7.88538980484009,9.34463500976562,2.89618492126465,0.141648322343826,0.500937078148127,0.094138327986002,14.1648322343826,8.34895130246878,4.7069163993001,0.8,0.75,0.77777778,0,1,0.42857143,0.44444444,2,86.3563690185547,14.0578260421753,0,0,94.6037,0,0,"2024-05-15",0
"Jordan Leasure",29950,"2024-05-14","WSN",4,2024,"CHW","H",25,0,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,1,0,2,0,1,0,1,1,0.2,0.2,0,6.80632908401489,0,0.25,2,0.333333333333333,1,4.1664797782898,-4.1664797782898,7.19049659073353,0,98.4444153312023,177.036610333989,0,0,0,1,0.5,0,1,9,6,14,20,0.0421400144696236,-0.0715479925274849,0.113688006997108,0.496999979019165,0.0512107126414776,1.27683997154236,0.874599993228912,0.874599993228912,0.337599992752075,1,1,-0.0145558230578899,0.0475591871511369,0,0,0.35,95.85714286,0.4,87.375,0.25,78.6,-0.394043684005737,0.445737391710281,-0.0460862070322037,-5.62919548579625,5.57171739637852,-0.921724140644073,0.5,0.75,0.6,0.5,0.66666667,0.58333333,0.4,0.8,0.25,0,0,3,2,1,0,3,0,0,1,0.66666667,0.33333333,0,1.00720057528929,30.93022,49.16864,37.25559,61.29115,52.47929,58.52824,57.00009,48.52546,60.46271,51.82571,49.30217,53.7637,0.01199,4.09508,110.2,90.24,82.34,101.68,76.1,74.7,107.44,123.64,121.8,106.114,98.651,95.45,0.35,0.4,0.25,95.8857160295759,87.3375015258789,78.4400024414062,-3.64413506644113,2.72657704353333,4.07769470214844,10.1083243233817,2.29309749603271,-7.2909538269043,-0.403444960713387,0.432188101112843,-0.0471998229622841,-5.76349943876266,5.40235126391053,-0.943996459245682,0.45454545,0.77777778,0.6,0.4,0.71428571,0.58333333,0.45,19.86666667,0.25,0.35,0.4,78.8954406738281,96.3342459542411,87.7607269287109,4.48223991394043,-3.16191155569894,3.15006375312805,-8.59029846191406,9.06415285382952,0.884821891784668,-0.0471998229622841,-0.403444960713387,0.432188101112843,-0.943996459245682,-5.76349943876266,5.40235126391053,0.45454545,0.77777778,0.6,0.4,0.71428571,0.58333333,0.45,3,79.4281539916992,67.8943557739258,0,0,79.4811,0,0,"2024-05-14",2
"Jordan Leasure",29950,"2024-05-10","CLE",4,2024,"CHW","H",25,0,0,0,1,0,0,0,0,1,0,0,1.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250607842834,0,74.3883906335265,189.774161995548,0,0,0,1,0.25,0,1,6.75000160932579,4,12,16,0.0461099706590176,0,0.0461099706590176,0.598999977111816,0.0617207624018192,0.447149991989136,0.666000008583069,0.507600009441376,NA,0,1,0.103199869394302,-8.01746943237536e-05,0,0,0.6875,96.18181818,0.1875,89,0.125,80.5,0.803791999816895,0.179539769887924,0.0334886722266674,7.30719999833541,5.98465899626414,1.67443361133337,0.44444444,0.85714286,0.625,1,0.83333333,0.9,0.4375,0.75,0.0625,1,1,2,1,3,0,4,0.25,0.25,0.5,0.25,0.75,0,-0.0279719807985492,38.08053,52.12156,63.51676,54.98871,55.46074,48.86306,29.54151,53.32902,40.09311,47.21844,51.24901,49.721,0.29822,4.52442,118.8,94.14,87.7,97.8,95.26,96.16,107.98,72,75.4,102.33375,90.75875,91.21,0.6875,0.1875,0.125,96.1727294921875,89.0333353678385,80.3499984741211,-2.64318258112127,3.35399881998698,4.7937798500061,9.7466250332919,3.17826843261719,-7.4472827911377,0.795809805393219,0.181521087884903,0.0337270088493824,7.23463459448381,6.05070292949677,1.68635044246912,0.44444444,0.85714286,0.625,1,0.83333333,0.9,0.4375,17.91666667,0.125,0.6875,0.1875,80.5142974853516,96.3197798295455,89.1338704427083,4.87022495269775,-2.58675904707475,3.37881660461426,-8.61878967285156,8.98642800071023,2.1886100769043,0.0337270088493824,0.795809805393219,0.181521087884903,1.68635044246912,7.23463459448381,6.05070292949677,0.5,0.75,0.625,1,0.83333333,0.9,0.5,4,79.8951263427734,45.5102767944336,0,0,86.2313,0,0,"2024-05-10",0
"Jordan Leasure",29950,"2024-05-09","CLE",4,2024,"CHW","H",25,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-21.8357081571767,-22.5814263197472,1,0,1,0,0,0,0,0,4,8,12,0.267064034938812,0,0.267064034938812,2.33299994468689,0.240391552448273,3.57986664772034,1.87569999694824,3.75139999389648,0.874599993228912,1,1,0.0746733024716377,-7.16311750605381e-05,1,0,0.58333333,96.28571429,0.33333333,89.25,0.08333333,81,0.681708753108978,0.0974093228578568,-0.0344077162444592,9.7386964729854,2.43523307144642,-3.44077162444592,0.16666667,0.83333333,0.5,0,0.8,0.66666667,0.5,NA,0.16666667,0,1,0,0,0,1,1,0,1,0,0,0,1,-1.61143609937644,80,62.6549,20,80,62.52435,20,80,22.21219,20,80,47.36954,20,-3.89403,-1.76395,82.88,116.68,113.96,107.68,148.9,160.66,105.68,114.94,113.5,104.946666666667,134.895,141.048333333333,0.58333333,0.33333333,0.08333333,96.1285749162946,89.2750015258789,80.6999969482422,-3.09945814950126,3.55714082717896,6.08843994140625,11.614501953125,2.94778442382812,-4.27336597442627,0.690521713346243,0.0977058075368404,-0.0350487045943737,9.86459590494633,2.44264518842101,-3.50487045943737,0.5,0.5,0.5,0,0.8,0.66666667,0.83333333,20.66666667,0.08333333,0.58333333,0.33333333,80.923698425293,96.4038870675223,89.471076965332,6.12501001358032,-3.03585270472935,3.72829484939575,-5.54903984069824,10.6782717023577,1.90090751647949,-0.0350487045943737,0.690521713346243,0.0977058075368404,-3.50487045943737,9.86459590494633,2.44264518842101,0.2,0.71428571,0.5,0,0.8,0.66666667,0.58333333,1,96.6088333129883,-8.07925891876221,0,0,96.6088,1,1,"2024-05-09",0
"Jordan Leasure",29950,"2024-05-05","@STL",4,2024,"CHW","A",25,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,1,0,1,2,0,0,1,0,0,0.25,0,0.25,3.28666658401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,26.2763412381749,102.403901559937,0.5,0,0.333333333,0.666666666,0,0,0,0,7,15,22,0.026027999818325,-0.0272839982062578,0.0533119961619377,0.479999989271164,0.0506329089403152,0.688499987125397,0.567600011825562,0.567600011825562,0.414799988269806,1,1,0.0287674702703953,0.00903645174127581,0,0,0.63636364,96.35714286,0.27272727,88.5,0.09090909,80.5,0.567546129226685,-0.253052204847336,-0.0238054171204567,4.05390092304775,-4.2175367474556,-1.19027085602283,0.27272727,0.72727273,0.5,1,0.875,0.90909091,0.5,1,0.04545455,1,0,2,0,2,1,3,0.33333333,0,0.66666667,0,0.66666667,0.33333333,-0.0846138770582272,47.91566,55.19826,40.30461,80,70.32455,63.78896,28.26749,67.13737,41.14956,71.20901,68.70863,57.63984,-1.19223,2.28875,112.3,125.3,107.86,105.76,111.06,122.96,110.54,95.48,97.44,107.658181818182,108.105454545455,114.627272727273,0.63636364,0.27272727,0.09090909,96.2999965122768,88.3833312988281,80.0999984741211,-3.34872082301549,2.42032686869303,5.48678731918335,10.576281956264,2.29919608434041,-5.21029472351074,0.573478631675243,-0.257053684443235,-0.0242429338395596,4.09627594053745,-4.28422807405392,-1.21214669197798,0.27272727,0.72727273,0.5,1,0.875,0.90909091,0.5,19.66666667,0.09090909,0.63636364,0.27272727,80.2550964355469,96.4608677455357,88.5130615234375,5.47821998596191,-3.21524347577776,2.80732981363932,-6.70534992218018,9.79583195277623,1.15331276257833,-0.0242429338395596,0.573478631675243,-0.257053684443235,-1.21214669197798,4.09627594053745,-4.28422807405392,0.27272727,0.72727273,0.5,1,0.875,0.90909091,0.5,3,94.885487874349,17.351193745931,0,0,97.1036,1,0.33333333,"2024-05-05",0
"Jordan Leasure",29950,"2024-05-04","@STL",4,2024,"CHW","A",25,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,74.3883906335265,76.9288520456552,3,0,1,0,0,0,0,0,1,5,6,0.168440014123917,-0.0717280134558678,0.240168020129204,0.847999930381775,0.089451476931572,2.93440008163452,1.35259997844696,2.70519995689392,2.23839998245239,1,1,0.0423979982733727,0.015003858814258,1,0,0.5,97.33333333,0.5,88.66666667,NA,NA,0.318897306919098,0.317358374595642,NA,10.6299102306366,10.5786124865214,NA,0.5,1,0.83333333,0,0.75,0.6,0.66666667,0.66666667,0.33333333,2,0,1,0,2,1,3,0.66666667,0,0.33333333,0,0.66666667,0.33333333,1.38854381582698,NA,NA,NA,80,68.4133,80,28.34225,62.87162,28.37701,80,69.1955,80,-2.01937,1.04804,NA,NA,NA,103.16,155.5,166.76,117.38,72.24,80.96,110.27,113.87,123.86,0.5,0.5,NA,97.4000040690104,88.8666687011719,NA,-3.28944174448649,3.11594072977702,NA,10.5984210968018,2.24201965332031,NA,0.322879776358604,0.321339312940836,NA,10.7626592119535,10.7113104313612,NA,0,1,0.83333333,NA,0.6,0.6,0.83333333,16.66666667,NA,0.5,0.5,NA,97.6728006998698,89.1432698567708,NA,-3.22550010681152,3.47662321726481,NA,9.74237696329753,1.05288664499919,NA,0.322879776358604,0.321339312940836,NA,10.7626592119535,10.7113104313612,0,1,0.83333333,NA,0.6,0.6,0.83333333,3,78.328857421875,3.32545566558838,0,0,97.7581,1,0.33333333,"2024-05-04",0
"Jordan Leasure",29950,"2024-04-30","MIN",4,2024,"CHW","H",25,0,0,27.000028163224,1,0,0,0,0,0,0,1,0.2,6,2,2,2,0,1,0,1,0,0,1,13.500014081612,13.500014081612,27.000028163224,1,0,0,2,0,1,0,0,0,0,0.16666667,0.16666667,0,4.95995130323017,0,0.5,4.50000469387067,0.666666666666667,0.5,9.16648603678403,17.83354212644,9.16648603678403,666.67976676507,218.724689374073,226.194425289884,2,0.333333333,0.666666666,0,0,0,0,0,8,11,19,-0.490503937005997,-0.590037941932678,0.0995340049266815,-1.93700003623962,-0.19958783686161,2.18900012969971,2.15820002555847,2.15820002555847,1.71220004558563,1,1,-0.201283469796181,-0.0227932355228296,0,1,0.26315789,96,0.26315789,87.6,0.47368421,78.22222222,-0.40454313158989,-0.364821672439575,-0.337522566318512,-8.09086263179779,-7.2964334487915,-3.75025073687235,0.2,0.66666667,0.42105263,0,1,0.75,0.47368421,0.66666667,0.10526316,3,0,0,0,2,1,3,1,0,0,0,0.66666667,0.33333333,9.20808843286234,71.21143,49.83692,74.20751,20,62.52069,20,42.38847,46.6364,41.90985,26.26535,50.13187,20.60186,1.59996,6.47703,94.12,116.34,112.18,87.48,-75.44,-75.22,88.78,101.38,97.08,90.9673684210526,61.9347368421053,58.8905263157895,0.26315789,0.26315789,0.47368421,95.9,87.6200012207031,78.1777750651042,-3.37262229919434,3.59682693481445,5.28066380818685,10.0286560058594,1.54362621307373,-7.87638092041016,-0.415679223835468,-0.372343249619007,-0.343632701784372,-8.31358447670937,-7.44686499238014,-3.81814113093747,0.2,0.66666667,0.42105263,0,1,0.75,0.47368421,19.15384615,0.47368421,0.26315789,0.26315789,78.3694118923611,96.1234008789063,87.8123596191406,5.06621551513672,-3.22011566162109,3.60861206054688,-8.95177120632595,9.27252960205078,0.589089107513428,-0.343632701784372,-0.415679223835468,-0.372343249619007,-3.81814113093747,-8.31358447670937,-7.44686499238014,0.2,0.66666667,0.42105263,0,1,0.75,0.47368421,3,99.6827596028646,-9.36140441894531,0,0,110.789,2,0.66666667,"2024-04-30",0
"Jordan Leasure",29950,"2024-04-28","TBR",4,2024,"CHW","H",25,0,0,0,1,0,0,0,0,1,0,0,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.03472908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,5.43449475334657,0,74.3883906335265,133.351552421855,1,0,0.5,0.5,0,0,0,0,3,3,6,0.0943439975380898,0,0.0943439975380898,0.675000011920929,0.0695517808198929,1.69519996643066,1.04759991168976,2.09519982337952,NA,0,1,0.0559645406901836,-0.00031093084689407,1,0,0.5,95.33333333,0.33333333,88,0.16666667,79,0.311914414167404,0.212085232138634,-0.0620911717414856,10.3971471389135,10.6042616069317,-6.20911717414856,0.25,1,0.5,0,1,0.66666667,0.33333333,NA,0.16666667,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,1.08734750776628,63.27991,51.68447,63.05103,32.06586,56.3914,20,20,48.88915,20,23.1491,51.85834,20,1.79356,6.76743,79.44,105.28,100.42,91.2,65,73.14,84.86,101.9,92.84,87.1266666666667,84.0133333333333,84.2533333333333,0.5,0.33333333,0.16666667,95.5333353678385,88.0500030517578,79,-2.46424436569214,5.60360383987427,6.93214416503906,8.79152170817057,0.691184878349304,-7.17809915542603,0.316138159483671,0.214739698916674,-0.0633736774325371,10.5379386494557,10.7369849458337,-6.33736774325371,0.25,1,0.5,0,1,0.66666667,0.33333333,19,0.16666667,0.5,0.33333333,79.4579010009766,96.0269673665365,88.516845703125,6.65436983108521,-2.48605998357137,5.48877000808716,-8.48388957977295,8.118683497111,-0.520484745502472,-0.0633736774325371,0.316138159483671,0.214739698916674,-6.33736774325371,10.5379386494557,10.7369849458337,0.25,1,0.5,0,1,0.66666667,0.33333333,2,94.7009658813477,14.5294551849365,0,0,104.383,1,0.5,"2024-04-28",0
"Jordan Leasure",29950,"2024-04-26","TBR",4,2024,"CHW","H",25,0,0,0,1,0,0,0,0,0,1,0,0.1,3,0,0,0,0,2,0,0,0,0,0,0,54.0000563264481,0,0,0,0,1,0,0,0,0,0,0,0,0.66666667,-0.66666667,22.7296179445133,0,0,6.00000625849423,0,1,21.1664985537725,-21.1664985537725,21.1664985537725,0,507.397286855166,524.725571778343,1,0,1,0,0,0,2,54.0000563264481,9,4,13,-0.00301202014088631,-0.0873900502920151,0.0843780264258385,-0.565999984741211,-0.0583204515278339,2.11640000343323,0.482900023460388,0.965800046920776,0.267000019550323,1,1,-0.0323537439107895,0.0309305629733485,0,0,0.61538462,96.25,0.38461538,88.4,NA,NA,-0.424541294574738,0.125286459922791,NA,-5.30676618218422,2.50572919845581,NA,0.1,0.33333333,0.15384615,1,1,1,0.23076923,NA,0,1,0,0,1,0,0,1,1,0,0,1,0,0,22.412420821044,NA,NA,NA,20,63.88178,20,20,53.64891,20,20,60.61801,20,3.7237,9.66264,NA,NA,NA,95.92,-19.54,-18.98,106.24,67.42,67.24,99.8892307692308,13.9061538461538,14.1815384615385,0.61538462,0.38461538,NA,96.3499984741211,88.4400024414062,NA,-3.21465611457825,2.10474472045898,NA,10.7944183349609,2.42587013244629,NA,-0.437428150326014,0.126314774155617,NA,-5.46785187907517,2.52629548311234,NA,0.11111111,0.25,0.15384615,1,1,1,0.30769231,20.1,NA,0.61538462,0.38461538,NA,96.7198791503906,88.7711791992188,NA,-2.47620368003845,2.84596996307373,NA,9.61740589141846,1.02207880020142,NA,-0.437428150326014,0.126314774155617,NA,-5.46785187907517,2.52629548311234,0.1,0.33333333,0.15384615,1,1,1,0.23076923,1,68.97998046875,-39.3002471923828,0,0,68.98,0,0,"2024-04-26",0
