"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCT","wCB","wCH","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_KC","pb_s_KC","pb_c_KC","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_KC","sp_l_KC","sp_p_KC","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFC%","pfxSI%","pfxSL%","pfxKC%","pfxCH%","pfxvFC","pfxvSI","pfxvSL","pfxvKC","pfxvCH","pfxFC-X","pfxSI-X","pfxSL-X","pfxKC-X","pfxCH-X","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxKC-Z","pfxCH-Z","pfxwFC","pfxwSI","pfxwSL","pfxwKC","pfxwCH","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwKC/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFC%","piSI%","piSL%","pivCH","pivCU","pivFC","pivSI","pivSL","piCH-X","piCU-X","piFC-X","piSI-X","piSL-X","piCH-Z","piCU-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwCU","piwFC","piwSI","piwSL","piwCH/C","piwCU/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Clarke Schmidt",19899,"2024-09-29","PIT",9,2024,"NYY","H",28,0,0,9,1,1,0,0,0,0,0,0,4,20,3,4,4,0,4,0,2,0,0,5,11.25,9,6.75,1.25,0.666666666,0,3,5,1,2,2,0,0,0.25,0.2,0.05,5.69173908401489,0,0.214285714285714,1.75,0.333333333333333,0.55555556,5.1664797782898,3.8335202217102,7.05649028606713,223.321069021099,123.137412253359,173.702859163971,0.6,0.111111111,0.333333333,0.555555555,0.4,0,4,9,31,44,75,-0.1805559694767,-0.547311961650848,0.366755992174149,-1.41390001773834,-0.146822422742844,1.40162003040314,1.0343199968338,0.870000004768372,2.1159999370575,1,1,-0.102627776563168,-0.0261917077194364,0,0,0.14666667,93.81818182,0.26666667,84.5,0.30666667,92.08695652,0.28,83,NA,NA,NA,0.32290917634964,0.361454635858536,-1.15113735198975,0.00290902704000473,NA,2.93553796681491,1.80727317929268,-5.00494500865107,0.0138525097143082,NA,0.29166667,0.66666667,0.42666667,0.42857143,0.77777778,0.625,0.36,0.7,0.16,3,3,3,3,2,4,9,0.33333333,0.33333333,0.33333333,0.33333333,0.22222222,0.44444444,4.02931954968278,42,NA,NA,NA,20,45.59479,20,75.09899,58.56881,77.20854,71.00515,65.66601,61.3009,20,49.60878,20,41.81331,61.04843,30.17096,0.63402,5.02812,NA,NA,NA,94.34,37.74,24.08,118.62,83.5,112.7,128.1,110.04,125.54,94.34,58.56,58.18,110.267466666667,76.5714666666667,86.5781333333333,0.30666667,0.14666667,0.26666667,0.28,NA,92.0521717900815,93.6454523259943,84.4700012207031,82.9285714285714,NA,0.131828878236854,-7.14505767822266,7.11329879760742,9.52446492513021,NA,5.64841958750849,4.92574969204989,2.97170734405518,-5.50248064313616,NA,-1.17503054067492,0.325660139322281,0.349825914949179,-0.00430775433778763,NA,-5.10882843771706,2.96054672111164,1.74912957474589,-0.0205131158942268,NA,0.25,0.67741935,0.42666667,0.36363636,0.76190476,0.625,0.41333333,18.55555556,NA,0.28,0.30666667,0.14666667,0.26666667,NA,82.8595203218006,91.9585703974185,93.5792569247159,84.3861999511719,NA,10.2420080275763,0.674525799958602,-6.95618716153232,7.79654769897461,NA,-7.21953837076823,4.74799711807914,3.86140649968928,1.74833889007568,NA,-0.00430775433778763,-1.17503054067492,0.325660139322281,0.349825914949179,NA,-0.0205131158942268,-5.10882843771706,2.96054672111164,1.74912957474589,0.25581395,0.65625,0.42666667,0.36363636,0.76190476,0.625,0.42666667,9,90.5671657986111,20.2686937120226,0,0,108.194,5,0.55555556,"2024-09-29",0
"Clarke Schmidt",19899,"2024-09-24","BAL",9,2024,"NYY","H",28,0,1,5.06250030174853,1,1,0,0,0,0,0,0,5.1,21,4,3,3,1,1,0,0,1,0,7,11.8125007040799,1.68750010058284,6.75000040233138,7,0,0,3,8,2,1,0,0,0,0.33333333,0.04761905,0.28571429,3.01572227930889,1.68750010058284,0.2,0.937500055879358,0.25,0.55555556,3.54147980064154,1.52102050110699,3.3719923998721,125.618108811791,83.8431088450292,82.0415065909699,0.375,0.153846153,0.23076923,0.615384615,0.125,0.125,1,1.68750010058284,37,63,100,-0.0889399573206902,-0.398644000291824,0.309704065322876,-0.311900019645691,-0.0323883704841137,0.885381817817688,0.909600019454956,0.870000004768372,0.480399996042252,1,1,-0.0557392500340939,-0.044714537846836,0,0,0.21,94.76190476,0.27,85.03703704,0.39,92.74358974,0.13,84.07692308,NA,NA,NA,0.424680531024933,-0.440427184104919,0.329006969928741,0.357740759849548,NA,2.02228824297587,-1.63121179298118,0.843607615201901,2.75185199884268,NA,0.375,0.72222222,0.5,0.70833333,0.84615385,0.78,0.36,0.42857143,0.11,7,4,2,1,9,3,13,0.53846154,0.30769231,0.15384615,0.07692308,0.69230769,0.23076923,3.02791128256309,53,NA,NA,NA,21.32888,46.17081,26.84494,70.22548,61.71875,70.56213,56.81246,70.28949,36.76459,49.29427,49.97268,28.60906,51.70792,59.66579,34.75813,0.0193,4.10604,NA,NA,NA,85.82,88.32,77.66,112.32,110.18,134.82,135.88,95.58,109.52,100.6,105.82,115.74,105.247,101.991,112.0862,0.39,0.21,0.27,0.13,NA,92.7461563501603,94.6999976748512,85.0703667534722,84.0692326472356,NA,1.17063238681891,-5.7612555367606,8.16035630967882,9.36930612417368,NA,4.46080251840445,3.61507524762835,2.3255904868797,-6.50106165959285,NA,0.293732136487961,0.426569748669863,-0.431363947689533,0.341456368565559,NA,0.753159324328105,2.03128451747554,-1.59764425070198,2.6265874505043,NA,0.30769231,0.70833333,0.5,0.75,0.79411765,0.78,0.48,20.44871795,NA,0.13,0.38,0.22,0.27,NA,83.8245286207933,92.4962607935855,94.3692405007102,84.8175274884259,NA,9.65057607797476,1.40179122121711,-5.78269438310103,8.44743968822338,NA,-8.45265021690956,3.45218738756682,2.62363693930886,1.1014527214898,NA,0.341456368565559,0.328780841082335,0.391521044075489,-0.431363947689533,NA,2.6265874505043,0.865212739690354,1.77964110943404,-1.59764425070198,0.30188679,0.72340426,0.5,0.75,0.79411765,0.78,0.47,13,92.7932974008413,28.9769052358774,0,0,103.684,8,0.61538462,"2024-09-24",0
"Clarke Schmidt",19899,"2024-09-19","@SEA",9,2024,"NYY","A",28,0,1,1.8,1,1,0,0,0,0,0,0,5,26,6,3,1,0,3,0,1,0,0,7,12.6,5.4,10.8,2.33333333,0,1,6,6,2,3,0,1,1,0.26923077,0.11538462,0.15384615,4.09568470271743,0,0.272727272727273,1.8,0.4,0.7,2.7664797782898,-0.966479778289795,4.58088986575603,44.6642138042198,65.1027479597177,112.115937427305,1,0.142857142,0.428571428,0.428571428,0.5,0,2,3.6,43,57,100,-0.111875981092453,-0.400581955909729,0.288705974817276,-0.849999964237213,-0.0965360701084137,0.989125907421112,0.725679993629456,0.870000004768372,0.761799991130829,1,1,-0.0277051981538534,-0.0854007070227084,0,0,0.28282828,94.28571429,0.26262626,84.84615385,0.23232323,92.39130435,0.22222222,83.68181818,NA,NA,0.01,-1.88473629951477,-0.0700138360261917,0.21407975256443,0.495123744010925,NA,-6.73120106969561,-0.269283984716122,0.930781532888827,2.25056247277693,NA,0.26984127,0.55555556,0.37373737,0.58823529,0.9,0.75675676,0.36363636,0.61538462,0.09,6,6,3,4,6,5,15,0.4,0.4,0.2,0.26666667,0.4,0.33333333,2.07250480161598,49,NA,NA,NA,20.45096,45.13182,20.66166,48.5549,61.70841,39.40702,67.16056,56.33475,57.01608,63.11757,49.97656,56.68961,48.56458,55.68654,39.53356,0.21459,4.39898,NA,NA,NA,95.28,58.8,57.18,114.02,96.28,106.26,126.36,125.84,135.26,93.08,108.4,103.4,106.712653061224,95.4342857142857,98.5769387755102,0.23232323,0.28282828,0.26262626,0.22222222,NA,92.2304369055707,94.2178606305804,84.9423076923077,83.6045476740057,NA,0.341422226118005,-8.39597538539341,5.97495387150691,8.37582189386541,NA,5.45361759351647,3.93578175136021,2.83276220468374,-4.82249069213867,NA,0.199980922043324,-0.794352564960718,-0.0949199087917805,0.486500225961208,NA,0.86948226975358,-2.83697344628828,-0.365076572276079,2.21136466346004,NA,0.24561404,0.54761905,0.37373737,0.57142857,0.86956522,0.75675676,0.42424242,18.85135135,NA,0.22222222,0.23232323,0.28282828,0.26262626,NA,83.6490700461648,92.2587784476902,94.2698102678571,84.971435546875,NA,9.1879223910245,0.954019214795983,-8.09555762154715,6.85171274038461,NA,-6.8015795621005,4.39917522927989,2.63045774187361,1.44439697265625,NA,0.486500225961208,0.199980922043324,-0.794352564960718,-0.0949199087917805,NA,2.21136466346004,0.86948226975358,-2.83697344628828,-0.365076572276079,0.2037037,0.57777778,0.37373737,0.54545455,0.84615385,0.75675676,0.45454545,15,86.6659109933036,25.788824898856,0,0,107.561,3,0.2,"2024-09-19",0
"Clarke Schmidt",19899,"2024-09-13","BOS",9,2024,"NYY","H",28,0,0,3.17647094462574,1,1,0,0,0,0,0,0,5.2,22,5,2,2,1,1,0,0,0,0,5,7.94117736156434,1.58823547231287,7.94117736156434,5,0.111111111,0,9,5,2,0,1,0,0,0.22727273,0.04545455,0.18181818,3.42106379493386,1.58823547231287,0.238095238095238,1.05882364820858,0.266666666666667,0.86956522,4.22530342649837,-1.04883248187264,3.26531073604468,78.8192096742532,100.378723246138,79.3875260749822,1.8,0.125,0.5625,0.3125,0,0.2,0,0,25,61,86,0.0205879621207714,-0.469043970108032,0.489631950855255,0.845099985599518,0.087757021188736,1.06930434703827,1.06666672229767,0.870000004768372,0.323600023984909,1,1,0.0187876373529434,0.00046596633603007,0,0,0.15116279,94.61538462,0.3255814,85.60714286,0.34883721,92.96666667,0.1744186,83.8,NA,NA,NA,0.532308638095856,0.308324158191681,-0.674230694770813,0.290613055229187,NA,4.09468183150658,1.10115770782743,-2.24743564923604,1.93742036819458,NA,0.36842105,0.72413793,0.48837209,0.61904762,0.80952381,0.71428571,0.3372093,0.86363636,0.13953488,13,2,1,2,8,6,16,0.8125,0.125,0.0625,0.125,0.5,0.375,3.80267432561431,54,NA,NA,NA,67.07824,52.55072,69.53471,49.25929,56.4815,47.57725,67.75435,59.98357,58.69081,55.10534,54.91035,37.41072,60.11005,60.21931,48.56607,-0.50269,3.32306,NA,NA,NA,91.34,111.82,105.92,122.4,87.18,105.68,145.64,111.58,129.04,104.22,96.02,92.96,115.416511627907,98.2441860465116,105.353488372093,0.34883721,0.15116279,0.3255814,0.1744186,NA,92.9066650390625,94.5538423978365,85.4928588867188,83.7066650390625,NA,0.791304079691569,-6.37579110952524,7.00089045933315,9.60852559407552,NA,4.35409342447917,4.03201411320613,2.04434531075614,-5.75990854899089,NA,-0.670605767518282,0.536729279905558,0.30753081664443,0.293094526976347,NA,-2.23535255839427,4.12868676850429,1.09832434515868,1.95396351317565,NA,0.34883721,0.62790698,0.48837209,0.53333333,0.81481481,0.71428571,0.5,20.34375,NA,0.1744186,0.34883721,0.15116279,0.3255814,NA,83.6161946614583,92.800927734375,94.4619797926683,85.3738926478795,NA,9.87256978352865,1.12703005472819,-6.25523552527794,7.47969763619559,NA,-7.42849324544271,3.35273640950521,2.90820547250601,0.800196102687291,NA,0.293094526976347,-0.670605767518282,0.536729279905558,0.30753081664443,NA,1.95396351317565,-2.23535255839427,4.12868676850429,1.09832434515868,0.36956522,0.625,0.48837209,0.52941176,0.84,0.71428571,0.46511628,16,90.7189178466797,4.72299671173096,2,0.125,108.767,7,0.4375,"2024-09-13",0
"Clarke Schmidt",19899,"2024-09-07","@CHC",9,2024,"NYY","A",28,0,0,0,1,1,0,0,0,0,0,0,4.2,17,4,0,0,0,1,0,0,0,0,2,3.85714338263694,1.92857169131847,7.71428676527388,2,0,0,8,4,2,0,0,0,0,0.11764706,0.05882353,0.05882353,4.66341767292319,0,0.25,1.07142871739915,0.285714285714286,1,2.95219403480997,-2.95219403480997,4.24820141670999,0,69.5935248479224,103.839457383923,2,0.142857142,0.571428571,0.285714285,0,0,1,1.92857169131847,31,44,75,0.241336032748222,-0.166823983192444,0.408160030841827,2,0.214362263679504,1.03050529956818,1.11248004436493,0.925599992275238,2.11479997634888,1,1,0.142215937376022,0.0919760001611762,0,0,0.17333333,94.61538462,0.28,85.85714286,0.41333333,93.03225806,0.13333333,83.6,NA,NA,NA,-1.90887773036957,0.404498368501663,1.78865563869476,-0.0275187753140926,NA,-14.6836748489967,1.92618270715078,5.76985689901537,-0.275187753140926,NA,0.25,0.51428571,0.37333333,0.7,0.83333333,0.78571429,0.46666667,0.52941176,0.08,5,6,3,1,9,4,14,0.35714286,0.42857143,0.21428571,0.07142857,0.64285714,0.28571429,2.74822297850397,59,NA,NA,NA,29.50723,47.93069,35.11516,57.02189,52.27567,51.80505,66.78941,58.22735,56.33211,61.25624,45.1831,58.40153,57.60514,53.48514,54.40495,-0.34707,3.55649,NA,NA,NA,87.58,89.62,87.92,112.42,102.64,122.52,137.46,99.22,112.92,94.42,111.48,110.56,104.013066666667,103.581066666667,110.2992,0.41333333,0.17333333,0.28,0.13333333,NA,92.8870967741936,94.515380859375,85.6952369326637,83.4299987792969,NA,0.3051238213816,-7.73862926776593,5.77042134602865,8.90725860595703,NA,5.0506114344443,3.57539749145508,2.81485730125791,-5.48666877746582,NA,1.80937827005982,-1.92918730899692,0.408082235604525,-0.0302613563835621,NA,5.83670409696717,-14.8399023768994,1.94324874097393,-0.302613563835621,NA,0.17647059,0.53658537,0.37333333,0.66666667,0.81818182,0.78571429,0.54666667,19,NA,0.13333333,0.41333333,0.17333333,0.28,NA,83.7481201171875,93.2160250756048,94.8570650540865,86.017339797247,NA,9.07252883911133,0.483599201325447,-7.77484952486478,6.09415653773716,NA,-6.97407836914063,4.10020003780242,2.40833135751578,1.6751952398391,NA,-0.0302613563835621,1.80937827005982,-1.92918730899692,0.408082235604525,NA,-0.302613563835621,5.83670409696717,-14.8399023768994,1.94324874097393,0.18181818,0.52380952,0.37333333,0.66666667,0.81818182,0.78571429,0.56,14,94.3807936448317,8.91157414362981,0,0,107.525,8,0.57142857,"2024-09-07",0
"Clarke Schmidt",19899,"2024-05-26","@SDP",9,2024,"NYY","A",28,0,1,1.8,1,1,0,0,0,0,0,0,5,23,3,2,1,0,3,0,1,0,0,6,10.8,5.4,5.4,2,0,0,4,7,2,2,0,0,0,0.26086957,0.13043478,0.13043478,4.52729051400893,0,0.157894736842105,1.2,0.230769230769231,0.71428571,3.1664797782898,-1.3664797782898,5.28329154700041,44.6642138042198,74.7751920086579,129.589984133543,0.571428571,0.153846153,0.307692307,0.538461538,0.285714285,0,1,1.8,42,59,101,0.106967963278294,-0.360248029232025,0.467215985059738,1.32200002670288,0.144244402647018,1.18086087703705,1.0996333360672,0.870000004768372,3.3516001701355,1,1,0.0753008872270584,0.0152838424039984,0,0,0.16831683,93.11764706,0.26732673,85.11111111,0.41584158,92.78571429,0.14851485,84.73333333,NA,NA,NA,-1.15761053562164,1.16765820980072,0.766868412494659,-0.0848092585802078,NA,-6.80947373895084,4.32466003629896,1.82587717260633,-0.565395057201385,NA,0.30434783,0.8125,0.46534653,0.61904762,0.73076923,0.68085106,0.31683168,0.47826087,0.14851485,5,3,5,5,5,3,13,0.38461538,0.23076923,0.38461538,0.38461538,0.38461538,0.23076923,2.57240106741434,57,NA,NA,NA,36.27995,41.28423,36.08462,42.94802,51.83186,37.38792,59.65324,55.65345,49.32983,32.9351,45.91331,25.17256,40.67015,51.93599,25.90652,0.70504,5.13465,NA,NA,NA,86.48,93.4,78.86,111.92,93.16,102.56,131.32,98.26,109.36,94.98,78.72,79.8,103.474851485149,87.9530693069307,90.1162376237624,0.41584158,0.16831683,0.26732673,0.14851485,NA,92.6714274088542,93.0176499310662,85.037037037037,84.6199951171875,NA,-0.109326566968645,-7.7542922076057,4.83700787579572,7.93020528157552,NA,5.05942935035342,3.34611107321347,2.99484394214771,-5.95817616780599,NA,0.747377008199692,-1.18054957687855,1.16058564931154,-0.100073505192995,NA,1.77946906714212,-6.94440927575616,4.29846536782053,-0.667156701286634,NA,0.28070175,0.70454545,0.46534653,0.5625,0.74193548,0.68085106,0.43564356,19.19480519,NA,0.14851485,0.41584158,0.16831683,0.26732673,NA,84.528955078125,92.5607561383929,92.9272963579963,84.9350495515046,NA,8.69062194824219,0.471106756301153,-7.35195159912109,5.63290800871672,NA,-7.93179728190104,3.97234889439174,1.95799681719612,1.61753025761357,NA,-0.100073505192995,0.747377008199692,-1.18054957687855,1.16058564931154,NA,-0.667156701286634,1.77946906714212,-6.94440927575616,4.29846536782053,0.27586207,0.72093023,0.46534653,0.5625,0.74193548,0.68085106,0.42574257,13,87.7945181039663,34.7047635591947,0,0,104.966,4,0.30769231,"2024-05-26",0
"Clarke Schmidt",19899,"2024-05-21","SEA",9,2024,"NYY","H",28,0,1,3.6,1,1,0,0,0,0,0,0,5,20,4,2,2,1,2,0,0,0,0,6,10.8,3.6,7.2,3,0,0,7,4,1,0,0,0,0,0.3,0.1,0.2,3.41067408401489,1.8,0.222222222222222,1.2,0.272727272727273,0.86956522,4.56647977828979,-0.966479778289794,3.17608650326729,89.3284276084395,108.628746179948,77.1678440148277,1.75,0.083333333,0.583333333,0.333333333,0,0.25,0,0,38,62,100,-0.00498399138450623,-0.295560032129288,0.290576040744781,0.455099999904633,0.0472585670650005,0.759440004825592,0.830799996852875,0.870000004768372,0.650400042533875,1,1,0.0504529885947704,-0.0570157076414854,0,0,0.19,94.73684211,0.23,85.13043478,0.31,92.4516129,0.27,83.92592593,NA,NA,NA,0.917805671691895,-0.448332071304321,-0.574077308177948,0.545310974121094,NA,4.83055616679944,-1.94926987523618,-1.85186228444499,2.01967027452257,NA,0.28358209,0.78787879,0.45,0.63157895,0.80769231,0.73333333,0.33,0.65,0.12,3,7,2,1,6,5,12,0.25,0.58333333,0.16666667,0.08333333,0.5,0.41666667,3.80330735004655,51,NA,NA,NA,34.86919,43.18456,35.47103,40.17038,58.01801,37.60426,60.80164,71.11763,46.29064,80,64.30657,68.02727,59.16872,65.22964,49.04408,-0.44421,3.41078,NA,NA,NA,80.84,109.32,100.96,122.06,67.56,89.76,135.2,109.08,123.56,111.36,138.22,143.7,114.459,108.6094,117.7354,0.31,0.19,0.23,0.27,NA,92.409675844254,94.5789473684211,85.0956500509511,83.8555591724537,NA,1.9987556703629,-5.07837677001953,7.03318454908288,9.23765903049045,NA,3.72902556388609,4.38772703471937,2.10101268602454,-7.08532488787616,NA,-0.560958322137594,0.932174883782864,-0.462300296872854,0.545769833028316,NA,-1.8095429746374,4.90618359885718,-2.01000129075154,2.02136975195673,NA,0.21276596,0.66037736,0.45,0.3,0.85714286,0.73333333,0.53,19.2375,NA,0.27,0.31,0.19,0.23,NA,83.8109356915509,92.3583748109879,94.5302605879934,85.0282672384511,NA,9.40060876916956,2.23912688224546,-4.9743632266396,7.36625538701596,NA,-8.70246604636863,2.85736871534778,3.16336742200349,0.994311954664147,NA,0.545769833028316,-0.560958322137594,0.932174883782864,-0.462300296872854,NA,2.02136975195673,-1.8095429746374,4.90618359885718,-2.01000129075154,0.20833333,0.67307692,0.45,0.3,0.85714286,0.73333333,0.52,12,91.5581258138021,3.21659882863363,1,0.08333333,109.232,6,0.5,"2024-05-21",0
"Clarke Schmidt",19899,"2024-05-16","@MIN",9,2024,"NYY","A",28,1,0,0,1,1,1,0,0,0,0,0,8,30,3,0,0,0,0,0,1,0,0,8,9,0,3.375,8,0.222222222,0,9,9,3,0,2,0,0,0.26666667,0,0.26666667,2.9139779799972,0,0.103448275862069,0.375,0.142857142857143,1,1.5414797782898,-1.5414797782898,3.2424892352894,0,35.4808880598385,78.8197826017635,1,0.142857142,0.428571428,0.428571428,0,0,5,5.625,34,69,103,0.305808007717133,-0.0789479985833168,0.384755998849869,3.87199997901917,0.405870020389557,0.560413360595703,0.747399985790253,0.824400007724762,0.188800007104874,1,1,0.360012769699097,0.185670165825616,0,0,0.11650485,94.33333333,0.18446602,85.21052632,0.48543689,92.38,0.19417476,84.05,0.01941748,86.5,NA,0.0162376835942268,0.395321011543274,1.99161612987518,0.622654795646667,-0.0476108342409134,0.13531402995189,2.08063690285934,3.98323225975037,3.11327397823334,-2.38054171204567,0.36666667,0.65116279,0.48543689,0.59090909,0.82142857,0.72,0.41747573,0.56666667,0.13592233,4,9,8,7,9,5,21,0.19047619,0.42857143,0.38095238,0.33333333,0.42857143,0.23809524,1.33119515055001,89,20,27.81507,20,20,49.4154,20,30.73017,56.53457,20.65711,75.16475,61.34689,63.85803,80,59.4477,62.78618,63.19286,60.98795,47.48249,-0.69421,3.03578,81.24,53.86,33.6,83.88,16.36,14.96,104.54,85.96,96.94,114.98,128.46,138.2,100.1,142.74,146.26,101.552427184466,113.043495145631,118.112427184466,0.48543689,0.11650485,0.18446602,0.19417476,0.01941748,92.35,94.2916666666667,85.1157869037829,84.1400024414063,86.1999969482422,1.38518630981445,-6.38149706522624,6.87142623098273,8.22660675048828,-1.47072887420654,4.70147308349609,4.61652660369873,2.9340436835038,-5.50137977600098,1.923952460289,1.99788683280349,0.00942179933190346,0.398600850254297,0.603251338005066,-0.0484858676791191,3.99577366560698,0.0785149944325288,2.09789921186472,3.01625669002533,-2.42429338395596,0.33333333,0.63461538,0.48543689,0.52941176,0.81818182,0.72,0.50485437,16.84722222,0.01941748,0.19417476,0.48543689,0.11650485,0.18446602,86.4263458251953,84.3889221191406,92.589765625,94.5483703613281,85.3502390008224,-1.54976999759674,8.72226638793945,1.88795867919922,-6.16518020629883,7.28874045924136,0.738702058792114,-7.07466812133789,3.75320495605469,3.5476557413737,1.81740449604235,-0.0484858676791191,0.603251338005066,1.99788683280349,0.00942179933190346,0.398600850254297,-2.42429338395596,3.01625669002533,3.99577366560698,0.0785149944325288,2.09789921186472,0.33333333,0.67391304,0.48543689,0.52631579,0.83870968,0.72,0.44660194,21,81.6399158296131,8.73283240908668,2,0.0952381,107.5,4,0.19047619,"2024-05-16",0
"Clarke Schmidt",19899,"2024-05-10","@TBR",9,2024,"NYY","A",28,1,0,0,1,1,1,0,0,0,0,0,6.2,24,5,0,0,0,2,0,0,0,0,6,8.10000077247627,2.70000025749209,6.75000064373022,3,0,0,6,5,5,0,0,0,0,0.25,0.08333333,0.16666667,3.87112838625059,0,0.227272727272727,1.05000010013581,0.3125,1,2.2664796924591,-2.2664796924591,3.40048610527278,0,53.012190823061,82.7503607299906,1.2,0.3125,0.375,0.3125,0,0,1,1.35000012874605,30,57,87,0.421344012022018,-0.33379802107811,0.755142033100128,2.95499992370605,0.324546933174133,1.40665006637573,1.2610285282135,0.870000004768372,1.83000004291534,1,1,0.243659734725952,0.0558774579943535,0,0,0.13953488,95,0.3372093,86.24137931,0.31395349,92.96296296,0.20930233,84.61111111,NA,NA,0.01149425,0.369982361793518,1.5225977897644,-0.65094393491745,0.797493159770966,NA,3.08318634827932,5.25033720608415,-2.41090346265722,4.43051755428314,NA,0.38,0.61111111,0.47674419,0.52631579,0.77272727,0.65853659,0.41860465,0.79166667,0.16091954,4,3,9,3,8,5,16,0.25,0.1875,0.5625,0.1875,0.5,0.3125,3.59113916511435,71,NA,NA,NA,24.44444,48.98475,34.45812,54.5162,55.46424,38.46706,71.2676,62.81814,62.90347,45.22724,55.09702,31.71184,52.15666,60.47518,36.36728,-0.00857,4.06424,NA,NA,NA,97.36,74.74,59.28,121.32,103.02,127.66,128.64,119.64,131.02,101.54,93.7,97.44,113.123218390805,98.8845977011494,108.46091954023,0.31034483,0.14942529,0.33333333,0.20689655,NA,92.9444444444444,94.7230788010817,86.1103431438578,84.6055569118924,NA,1.12012269761827,-7.36754432091346,6.41119069066541,9.34172736273872,NA,5.41139390733507,4.6579944904034,3.06235793541218,-5.18424267239041,NA,-0.843983441591263,0.348502777516842,1.5832782573998,0.835997067391872,NA,-3.12586459848616,2.6807905962834,5.45958019793034,4.64442815217707,NA,0.29545455,0.65116279,0.47126437,0.46153846,0.75,0.65853659,0.49425287,18.75806452,NA,0.20689655,0.32183908,0.13793103,0.33333333,NA,84.6323716905382,92.9553397042411,94.8694051106771,86.1161099137931,NA,10.0514890882704,1.5881712777274,-7.5917854309082,7.26077165274785,NA,-7.14594268798828,4.35015024457659,2.91282176971436,1.57889109644397,NA,0.835997067391872,-0.693145152181387,0.372745711356401,1.5832782573998,NA,4.64442815217707,-2.47551840064781,3.10621426130335,5.45958019793034,0.30769231,0.60416667,0.47126437,0.41666667,0.75862069,0.65853659,0.55172414,16,86.456657409668,15.305962562561,0,0,100.678,3,0.1875,"2024-05-10",0
