"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxSI%","pfxSL%","pfxvSI","pfxvSL","pfxSI-X","pfxSL-X","pfxSI-Z","pfxSL-Z","pfxwSI","pfxwSL","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piSI%","piSL%","pivFA","pivSI","pivSL","piFA-X","piSI-X","piSL-X","piFA-Z","piSI-Z","piSL-Z","piwFA","piwSI","piwSL","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Clay Holmes",13649,"2024-09-03","@TEX",9,2024,"NYY","A",31,0,1,108.000112652896,1,0,0,0,0,0,0,1,0.1,5,2,4,4,1,2,0,0,0,0,0,0,54.0000563264481,54.0000563264481,0,0,0,1,1,1,0,0,0,0,0,0.4,-0.4,13.5374490840149,27.000028163224,0.666666666666667,12.0000125169885,0.5,0,60.166539233985,47.8335734189112,25.702528503886,2679.85562356043,1453.09990668734,637.570972530743,1,0.333333333,0.333333333,0.333333333,0,1,0,0,13,12,25,-0.803040027618408,-0.890236020088196,0.0871959999203682,-3.76699995994568,-0.391173422336578,5.27846670150757,3.44440007209778,3.44440007209778,NA,0,1,-0.118667371571064,-0.0334677223926915,0,1,0.64,95.875,0.36,84,NA,-0.821074664592743,-1.46905159950256,-5.13171665370464,-16.3227955500285,0.05882353,0.625,0.24,1,0.8,0.83333333,0.32,0.8,0.04,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,56.0693551431581,20,57.49779,20,34.94988,65.9607,37.52058,20,61.11833,20,2.89384,8.41785,88.04,53.4,49.74,107.442222222222,91.8,104.864444444444,95.0248,67.224,69.5848,0.64,0.36,95.875,84.0555555555556,-7.79975748062134,2.8607292175293,3.38032126426697,-2.65940814548069,-0.838832277804613,-1.47329680994153,-5.24270173627883,-16.3699645549059,0,0.54545455,0.24,NA,0.83333333,0.83333333,0.44,20.75,NA,0.64,0.36,NA,96.3586502075195,84.523430718316,NA,-7.51790380477905,3.37174055311415,NA,1.84377479553223,-4.28489769829644,NA,-0.838832277804613,-1.47329680994153,NA,-5.24270173627883,-16.3699645549059,0,0.54545455,0.24,NA,0.83333333,0.83333333,0.44,3,99.1878763834635,12.9378916422526,1,0.33333333,109.712,1,0.33333333,"2024-09-03",0
"Clay Holmes",13649,"2024-09-02","@TEX",9,2024,"NYY","A",31,0,0,0,1,0,0,0,0,0,0,0,0.2,4,1,0,0,0,1,0,0,0,0,0,0,13.500014081612,13.500014081612,0,0,0,2,0,1,0,0,0,0,0,0.25,-0.25,7.96547908401489,0,0.333333333333333,3.00000312924711,0.333333333333333,1,7.66648447216047,-7.66648447216047,7.66648447216047,0,183.590301062238,188.878031978827,2,0.333333333,0.666666666,0,0,0,0,0,8,11,19,0.0071760006248951,-0.0306039992719889,0.0377800017595291,-0.486000001430511,-0.0504672862589359,0.414000004529953,0.101799994707108,0.203599989414215,NA,0,1,-0.0728808492422104,0.0902141838952923,0,0,0.73684211,97,0.26315789,84.2,NA,0.174439087510109,-0.784286499023438,1.24599348221506,-15.6857299804687,0.5,0.66666667,0.52631579,0.5,1,0.6,0.15789474,0.75,0.21052632,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,10.8781451381803,41.00714,64.4431,20,65.75392,60.19161,61.50066,50.84107,62.04646,21.39718,0.07316,4.18683,125.56,99.8,120.6,151.556,124.436,141.956,132.401052631579,106.283157894737,126.22,0.73684211,0.26315789,96.9428536551339,84.1200012207031,-8.36291721888951,6.30533752441406,2.86207280840193,-3.47519073486328,0.172501865774393,-0.830551147460938,1.23215618410281,-16.6110229492188,0.46666667,0.75,0.52631579,0.57142857,0.66666667,0.6,0.21052632,18.46666667,NA,0.73684211,0.26315789,NA,97.4398018973214,84.6138610839844,NA,-8.1852057320731,6.62998580932617,NA,1.17823341914586,-5.17599182128906,NA,0.172501865774393,-0.830551147460938,NA,1.23215618410281,-16.6110229492188,0.46666667,0.75,0.52631579,0.57142857,0.66666667,0.6,0.21052632,3,87.4607645670573,5.02159023284912,0,0,99.3798,1,0.33333333,"2024-09-02",0
"Clay Holmes",13649,"2024-08-30","STL",9,2024,"NYY","H",31,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2.31606242325356,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,74.7751920086579,76.9288520456552,2,0.333333333,0.666666666,0,0,0,0,0,1,7,8,0.0322159938514233,-0.0372359976172447,0.0694519951939583,0.49099999666214,0.0509865060448647,0.796000003814697,0.737200021743774,0.737200021743774,NA,0,1,0.0186628121882677,0.0218095417024779,0,0,0.75,97.33333333,0.25,84.5,NA,1.04969394207001,-0.451776653528214,17.4948990345001,-22.5888326764107,0.66666667,0.8,0.75,1,0.75,0.83333333,0.625,0.66666667,0.125,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,6.31160085184249,69.13462,70.05634,60.39444,70.23585,60.65956,37.74797,77.80586,66.28226,62.1597,-1.60206,1.674,119.12,118.16,131.64,177.66,104.92,153.12,133.755,114.85,137.01,0.75,0.25,97.25,84.5,-7.49835141499837,10.6008443832397,2.53774388631185,-5.0161304473877,1.10880885273218,-0.459758386015892,18.4801475455364,-22.9879193007946,0.5,0.83333333,0.75,1,0.8,0.83333333,0.75,17.8,NA,0.75,0.25,NA,96.90673828125,84.1497497558594,NA,-7.4590212504069,11.2286500930786,NA,0.925392468770345,-6.92189502716064,NA,1.10880885273218,-0.459758386015892,NA,18.4801475455364,-22.9879193007946,0.5,0.83333333,0.75,1,0.8,0.83333333,0.75,3,88.1983133951823,4.46906471252441,0,0,99.8181,1,0.33333333,"2024-08-30",0
"Clay Holmes",13649,"2024-08-26","@WSN",9,2024,"NYY","A",31,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,74.7751920086579,114.543946394147,2,0,0.666666666,0.333333333,0,0,0,0,6,13,19,0.03982799872756,0,0.03982799872756,0.49099999666214,0.0509864985942841,0.518800020217896,0.892400026321411,0.892400026321411,NA,0,1,0.0766807943582535,8.86682004263006e-05,0,0,0.31578947,96.5,0.68421053,85.46153846,NA,0.217571526765823,0.456422179937363,3.62619211276372,3.51093984567202,0.36363636,0.625,0.47368421,1,0.8,0.88888889,0.42105263,0.66666667,0.05263158,2,1,0,1,2,0,3,0.66666667,0.33333333,0,0.33333333,0.66666667,0,1.17959578725896,31.73137,51.27867,20,64.38322,67.94375,62.93659,57.71922,68.96407,48.97506,-0.35416,3.54585,81.62,156.74,147.08,158.392307692308,76.5153846153846,119.018461538462,134.148421052632,101.849473684211,127.88,0.31578947,0.68421053,96.4166666666667,85.3769249549279,-7.74847348531087,5.52373974139874,3.42430241902669,-3.57731158916767,0.220422971993685,0.50403243675828,3.67371619989475,3.87717259044831,0.375,0.54545455,0.47368421,1,0.83333333,0.88888889,0.57894737,18.5,NA,0.31578947,0.68421053,NA,96.6966857910156,85.636962890625,NA,-7.79614003499349,5.66723456749549,NA,1.67685556411743,-5.37121934157151,NA,0.220422971993685,0.50403243675828,NA,3.67371619989475,3.87717259044831,0.375,0.54545455,0.47368421,1,0.83333333,0.88888889,0.57894737,3,91.5938262939453,-23.9499664306641,0,0,93.6233,0,0,"2024-08-26",0
"Clay Holmes",13649,"2024-08-23","COL",9,2024,"NYY","H",31,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,0,1,1,0,0,0,0,0.25,0.25,0,6.49179158401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,98.9563021310083,139.421515985497,0,0.5,0,0.5,0,0,0,0,9,10,19,0.0322159938514233,-0.0384040214121342,0.0706200152635574,0.49099999666214,0.0509864985942841,0.800480008125305,0.737200021743774,0.737200021743774,NA,0,1,0.0235393177717924,0.0167065266270851,0,0,0.52631579,97.7,0.47368421,85.66666667,NA,0.358307927846909,0.0824073627591133,3.58307927846909,0.915637363990148,0.16666667,0.28571429,0.21052632,1,1,1,0.36842105,0.25,0,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,7.61795387345988,22.337,53.4377,20,26.30258,60.98329,20,22.38078,59.08584,20,1.84129,6.83903,88.2,128.42,130.32,146.8,34.9066666666667,70.5533333333333,115.957894736842,84.1242105263158,102.009473684211,0.52631579,0.47368421,97.4299987792969,85.5555555555556,-7.03779449462891,5.64134809705946,3.52080764770508,-3.80065663655599,0.362972415983677,0.120635710656643,3.62972415983677,1.34039678507381,0.16666667,0.28571429,0.21052632,1,1,1,0.36842105,18,NA,0.52631579,0.47368421,NA,97.0166015625,85.1349012586806,NA,-6.83048782348633,6.22621663411458,NA,1.83202590942383,-5.73535876803928,NA,0.362972415983677,0.120635710656643,NA,3.62972415983677,1.34039678507381,0.16666667,0.28571429,0.21052632,1,1,1,0.36842105,2,102.646713256836,26.1009941101074,1,0.5,110.398,1,0.5,"2024-08-23",0
"Clay Holmes",13649,"2024-08-20","CLE",9,2024,"NYY","H",31,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,3,27,9,0,3,0,0,0,0,0,0,0,0,0,0.75,0.25,0.5,2.52560408401489,0,0,1,0,1,0.166479778289795,-0.166479778289795,0.166479778289795,0,2.23186164160666,2.29614327160339,0,0,0,0,0,0,0,0,7,11,18,0.135492011904716,-0.0307280197739601,0.166220039129257,0.49099999666214,0.0509864985942841,1.92479991912842,2.30719995498657,2.30719995498657,2.65120005607605,1,1,0.0541548989713192,0.0162378782509853,1,0,0.22222222,96.75,0.77777778,84.57142857,NA,0.030220553278923,0.454791069030762,0.755513831973076,3.24850763593401,0.36363636,0.57142857,0.44444444,0,0.25,0.125,0.38888889,0.5,0.38888889,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0.132117698021846,52.92138,59.95549,41.81657,62.76064,54.39126,56.05064,65.52224,61.74011,54.85644,-0.83893,2.8187,106.22,132.56,142.32,148.002857142857,98.2728571428571,138.278571428571,138.717777777778,105.892222222222,139.176666666667,0.22222222,0.77777778,96.75,84.6785714285714,-7.38775062561035,6.43330001831055,2.57213187217712,-3.50254167829241,0.0302428677678108,0.45542049407959,0.756071694195271,3.25300352913993,0.36363636,0.57142857,0.44444444,0,0.25,0.125,0.38888889,17.61538462,NA,0.22222222,0.77777778,NA,96.572021484375,84.5327497209821,NA,-7.34216976165771,7.04440416608538,NA,1.09211575984955,-5.4007944379534,NA,0.0302428677678108,0.45542049407959,NA,0.756071694195271,3.25300352913993,0.36363636,0.57142857,0.44444444,0,0.25,0.125,0.38888889,0,NA,NA,0,NA,NA,0,NA,"2024-08-20",0
"Clay Holmes",13649,"2024-08-18","@DET",9,2024,"NYY","A",31,0,0,9,1,0,0,0,0,0,0,1,1,5,2,1,1,0,0,0,0,0,0,3,27,0,18,3,0,0,1,0,1,0,0,0,0,0.6,0,0.6,-0.0213109159851073,0,0.4,2,1,0.5,-2.8335202217102,11.8335202217102,-2.8335202217102,223.321069021099,-70.3114687254445,-72.3365655024484,1,0.5,0.5,0,0,0,1,9,9,13,22,-0.306839972734451,-0.5903440117836,0.283504009246826,-0.520000040531158,-0.0548523142933846,3.61976003646851,3.41240000724792,3.41240000724792,4.36439990997314,1,1,-0.0697815418243408,-0.0149865007097187,0,1,0.36363636,97.75,0.63636364,85.35714286,NA,-0.817172467708588,0.394034057855606,-10.2146558463573,2.8145289846829,0.375,0.66666667,0.45454545,0.16666667,1,0.5,0.27272727,0.4,0.22727273,0,0,2,0,2,0,2,0,0,1,0,1,0,0.591092707504766,80,42.6209,75.56789,42.59353,48.98962,39.34514,61.87967,50.02007,57.10334,-0.61263,3.15815,110.62,162.82,188.94,176.682857142857,42.5028571428571,90.4571428571428,152.66,86.2545454545455,126.269090909091,0.36363636,0.63636364,97.625,85.3714250837054,-6.91614151000977,7.97468784877232,2.81064963340759,-4.64200810023716,-0.825921438634396,0.396836873143911,-10.3240179829299,2.83454909388508,0.27272727,0.63636364,0.45454545,0,0.71428571,0.5,0.5,17.76470588,NA,0.36363636,0.63636364,NA,97.6498718261719,85.3890991210938,NA,-6.99373388290405,8.23555156162807,NA,1.15956783294678,-6.24787085396903,NA,-0.825921438634396,0.396836873143911,NA,-10.3240179829299,2.83454909388508,0.36363636,0.54545455,0.45454545,0.25,0.66666667,0.5,0.5,2,90.11083984375,12.2947120666504,0,0,99.5555,1,0.5,"2024-08-18",0
"Clay Holmes",13649,"2024-08-16","@DET",9,2024,"NYY","A",31,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,0,1,0,0,0,0,0.66666667,0,0.66666667,-0.245715358213996,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-21.9492484807437,-22.5814263197472,0,1,0,0,0,0,0,0,4,10,14,0.0384880006313324,0,0.0384880006313324,0.479999989271164,0.0506329126656055,0.504800021648407,0.870400011539459,0.870400011539459,NA,0,1,0.0761683508753777,7.57041578435536e-05,0,0,0.42857143,97.33333333,0.57142857,86,NA,0.338256925344467,0.43287381529808,5.63761542240779,5.41092269122601,0,0.77777778,0.5,NA,0.71428571,0.71428571,0.64285714,0.33333333,0.14285714,0,1,0,0,1,0,1,0,1,0,0,1,0,1.80562178810359,80,55.34535,80,80,57.49762,80,80,59.89156,80,-3.15918,-0.66168,109.82,188.54,191.74,158.5,150.68,188.66,137.637142857143,166.905714285714,189.98,0.42857143,0.57142857,97.3499959309896,85.7624969482422,-7.48128255208333,5.66069889068604,3.81034406026204,-2.93952298164368,0.384510520845652,0.437547989189625,6.40850868076086,5.46934986487031,0.16666667,0.75,0.5,0,0.83333333,0.71428571,0.57142857,18.45454545,NA,0.42857143,0.57142857,NA,97.2759195963542,85.6730117797852,NA,-7.23372332255046,6.21406984329224,NA,2.4222780863444,-4.36199998855591,NA,0.384510520845652,0.437547989189625,NA,6.40850868076086,5.46934986487031,0.16666667,0.75,0.5,0,0.83333333,0.71428571,0.57142857,1,90.1070709228516,17.9709339141846,0,0,90.1071,0,0,"2024-08-16",0
"Clay Holmes",13649,"2024-08-11","TEX",9,2024,"NYY","H",31,0,0,6.75000160932579,1,0,0,0,0,1,0,0,1.1,7,1,1,1,0,2,0,0,0,0,2,13.5000032186516,13.5000032186516,6.75000160932579,1,0,0,2,0,1,0,0,0,0,0.28571429,0.28571429,0,6.28574948437448,0,0.2,2.25000053644193,0.333333333333333,0.66666667,4.66648013591775,2.08352147340804,4.66648013591775,167.490841698753,111.046865840024,114.245215329595,2,0.333333333,0.666666666,0,0,0,0,0,21,24,45,0.114427983760834,-0.18895597755909,0.303383976221085,-0.191000014543533,-0.0198338553309441,2.52083992958069,1.482266664505,1.48199999332428,NA,0,1,-0.0139340050518513,0.0593268054506721,1,0,0.28888889,96.84615385,0.71111111,85.46875,NA,-0.581458985805511,0.446449458599091,-4.47276142927316,1.39515455812216,0.20689655,0.6875,0.37777778,0.5,0.81818182,0.70588235,0.35555556,0.14285714,0.11111111,1,2,0,1,2,0,3,0.33333333,0.66666667,0,0.33333333,0.66666667,0,6.11527449688861,20,50.26216,20,59.3224,56.46989,53.23254,38.2413,60.01971,21.14451,0.85594,5.361,82.46,33.7,14.1,160.305,98.575,138.7175,137.816444444444,79.8333333333333,102.716888888889,0.28888889,0.71111111,96.953848031851,85.4437484741211,-6.1504628108098,5.82197666168213,3.52369719285231,-3.87616682052612,-0.597645603120327,0.450363624840975,-4.59727387015636,1.40738632762805,0.22222222,0.61111111,0.37777778,0.33333333,0.90909091,0.70588235,0.4,19.94736842,NA,0.28888889,0.71111111,NA,96.9223445012019,85.411262512207,NA,-5.69478137676532,6.27651405334473,NA,1.78570938110352,-5.77952289581299,NA,-0.597645603120327,0.450363624840975,NA,-4.59727387015636,1.40738632762805,0.20689655,0.6875,0.37777778,0.33333333,0.90909091,0.70588235,0.35555556,3,86.3015441894531,3.01916790008545,0,0,98.8634,1,0.33333333,"2024-08-11",0
"Clay Holmes",13649,"2024-08-07","LAA",9,2024,"NYY","H",31,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-21.9492484807437,-22.5814263197472,1,0,1,0,0,0,0,0,3,10,13,0.0322159938514233,0,0.0322159938514233,0.49099999666214,0.0509864985942841,0.421999990940094,0.737200021743774,0.737200021743774,NA,0,1,0.0765593200922012,-0.000218100795832663,0,0,0.46153846,96.5,0.53846154,84.57142857,NA,0.308295011520386,0.413780033588409,5.13825019200643,5.91114333697728,0.25,0.55555556,0.46153846,0,0.6,0.5,0.69230769,0.66666667,0.23076923,0,0,1,0,0,1,1,0,0,1,0,0,1,-1.6035368972031,68.59019,59.67851,52.26071,80,58.68778,78.89947,80,62.08003,74.50184,-2.77185,-0.08068,106.32,146.98,150.2,170.237142857143,147.685714285714,191.862857142857,140.736923076923,147.36,172.633846153846,0.46153846,0.53846154,96.5833333333333,84.6714303152902,-8.59399795532227,7.45508084978376,2.6132443745931,-2.98764174325126,0.312074009329081,0.418391577899456,5.20123348881801,5.9770225414208,0.25,0.55555556,0.46153846,0,0.6,0.5,0.69230769,16.7,NA,0.46153846,0.53846154,NA,96.41162109375,84.4782104492188,NA,-8.49853324890137,7.9076668875558,NA,1.06836001078288,-4.83077839442662,NA,0.312074009329081,0.418391577899456,NA,5.20123348881801,5.9770225414208,0.25,0.55555556,0.46153846,0,0.6,0.5,0.69230769,1,99.7373657226562,4.83972644805908,0,0,99.7374,1,1,"2024-08-07",1
"Clay Holmes",13649,"2024-08-04","TOR",9,2024,"NYY","H",31,0,0,0,1,0,0,0,0,0,0,1,0.2,2,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0.5,1.65247908401489,0,0,0,0,1,0.166476649042681,-0.166476649042681,2.43449162409945,0,2.23178597293757,58.7187657997406,0,0,0,1,0,0,0,0,2,5,7,0.0844720080494881,-0.00530001660808921,0.0897720232605934,0.559999942779541,0.0581516027450562,4.73299980163574,2.97299981117249,5.94599962234497,2.30719995498657,1,1,0.024612057954073,-0.00676460145929469,1,0,0.14285714,96,0.85714286,86.16666667,NA,0.0429494455456734,0.2549948990345,4.29494455456734,4.24991498390833,0,0.4,0.28571429,NA,1,1,0.71428571,0.5,0,1,0,0,0,0,1,1,1,0,0,0,0,1,-1.1325365713611,79.73044,71.11659,73.75573,53.64842,52.87733,44.52012,61.72435,62.57319,49.81494,-0.60298,3.17262,116.1,172.18,180.8,162.84,75.58,111.97,156.162857142857,89.38,121.802857142857,0.14285714,0.85714286,96,86.0499979654948,-9.52873992919922,5.07127634684245,2.47978234291077,-4.88391367594401,0.0499703101813793,0.25786292925477,4.99703101813793,4.2977154875795,0,0.4,0.28571429,NA,1,1,0.71428571,21,NA,0.14285714,0.85714286,NA,95.7612991333008,85.7603861490885,NA,-9.79712963104248,4.95245997111003,NA,1.17084002494812,-6.13232294718425,NA,0.0499703101813793,0.25786292925477,NA,4.99703101813793,4.2977154875795,0,0.4,0.28571429,NA,1,1,0.71428571,1,95.9786529541016,28.0342216491699,0,0,95.9787,1,1,"2024-08-04",0
"Clay Holmes",13649,"2024-08-03","TOR",9,2024,"NYY","H",31,0,0,0,1,0,0,0,0,1,0,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-70.3116200627827,-72.3367211985741,0,0,0,0,0,0,0,0,1,3,4,0.0124240042641759,0,0.0124240042641759,0.763000011444092,0.0792315676808357,0.426800012588501,0.21340000629425,0.426800012588501,NA,0,1,0.0291096623986959,-3.28832031049053e-11,0,0,NA,NA,1,85.25,NA,NA,0.266312569379807,NA,6.65781423449516,1,0,0.75,0,NA,0,0.25,1,0.75,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.81417302671433,NA,NA,NA,74.5541,23.91593,42.72349,80,28.10421,40.66228,-1.836,1.32309,NA,NA,NA,145.71,144.88,160.57,145.71,144.88,160.57,NA,1,NA,85.1500015258789,NA,3.93687343597412,NA,-2.92208313941956,NA,0.269219566136599,NA,6.73048915341496,1,0.5,0.75,0,0,0,0.5,19.33333333,NA,NA,1,NA,NA,84.9248962402344,NA,NA,4.13098335266113,NA,NA,-4.30770492553711,NA,NA,0.269219566136599,NA,NA,6.73048915341496,1,0.5,0.75,0,0,0,0.5,0,NA,NA,0,NA,NA,0,NA,"2024-08-03",0
"Clay Holmes",13649,"2024-07-31","@PHI",9,2024,"NYY","A",31,0,0,0,1,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0.333333333333333,1,0.333333333333333,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,74.7751920086579,114.543946394147,2,0,0.666666666,0.333333333,0,0,0,0,1,6,7,0.200373992323875,-0.134326010942459,0.334699988365173,0.500999987125397,0.0513056814670563,4.51846647262573,3.47259998321533,3.47259998321533,NA,0,1,0.0292364191263914,0.0151091555365618,1,0,0.42857143,97,0.57142857,86.5,NA,-0.406658798456192,0.977289617061615,-13.5552932818731,24.4322404265404,0,0.66666667,0.57142857,NA,0.75,0.75,0.85714286,0.66666667,0.14285714,1,2,0,0,0,3,3,0.33333333,0.66666667,0,0,0,1,1.17959578725896,80,58.80188,80,56.06504,54.82598,50.22105,73.78782,59.59836,73.82384,-1.35244,2.04843,101.98,148.42,150.02,132.015,103.435,122.195,119.142857142857,122.714285714286,134.12,0.42857143,0.57142857,96.9666646321615,86.5250015258789,-4.9637877146403,3.26741719245911,3.02364412943522,-2.56921410560608,-0.413239911198616,0.993505958467722,-13.7746637066205,24.837648961693,0,0.66666667,0.57142857,NA,0.75,0.75,0.85714286,18.25,NA,0.42857143,0.57142857,NA,96.7608032226562,86.284797668457,NA,-4.82312647501628,3.55131793022156,NA,1.52441136042277,-4.18488025665283,NA,-0.413239911198616,0.993505958467722,NA,-13.7746637066205,24.837648961693,0,0.66666667,0.57142857,NA,0.75,0.75,0.85714286,3,100.113138834635,9.17667134602865,0,0,109.338,2,0.66666667,"2024-07-31",0
"Clay Holmes",13649,"2024-07-30","@PHI",9,2024,"NYY","A",31,0,0,9,1,0,0,0,0,0,0,1,1,7,3,1,1,0,1,1,0,1,0,0,0,9,27,0,0.333333333,0,6,0,0,0,2,0,0,0,0.14285714,-0.14285714,2.75815763994232,0,0.5,4,0.5,0.75,6.1664797782898,2.8335202217102,6.1664797782898,223.321069021099,147.318522375709,151.561560819707,6,0,1,0,0,0,0,0,7,17,24,-0.299625992774963,-0.718114018440247,0.418488025665283,-0.498999983072281,-0.0511008724570274,5.31640005111694,3.47259998321533,3.47259998321533,2.5783998966217,1,1,-0.0667273923754692,0.0103685800411691,0,1,0.20833333,96.8,0.79166667,85.68421053,0.08333333,0.0608175732195377,-0.679895102977753,1.21635146439075,-3.57839527883028,0.5,0.7,0.58333333,0.71428571,0.71428571,0.71428571,0.41666667,0.85714286,0.16666667,6,0,0,2,3,1,6,1,0,0,0.33333333,0.5,0.16666667,3.18798423340435,25.47451,64.7143,24.06732,52.61532,57.61188,53.26245,49.08465,65.85982,46.83272,0.18228,4.35051,104.22,76.16,84.52,139.998947368421,95.6926315789474,120.337894736842,132.545,91.6233333333333,112.875833333333,0.20833333,0.79166667,96.9599975585938,85.6368408203125,-7.36698760986328,5.63607225920025,3.73268928527832,-3.02629189742239,0.0609376057982445,-0.692495491355658,1.21875211596489,-3.6447131123982,0.46666667,0.77777778,0.58333333,0.71428571,0.71428571,0.71428571,0.375,21.16666667,NA,0.20833333,0.79166667,NA,96.9540588378906,85.6304096422697,NA,-7.09527816772461,6.14648357190584,NA,1.96458797454834,-4.88828679134971,NA,0.0609376057982445,-0.692495491355658,NA,1.21875211596489,-3.6447131123982,0.4375,0.875,0.58333333,0.71428571,0.71428571,0.71428571,0.33333333,6,72.7595570882161,-24.1893920898438,0,0,95.1218,1,0.16666667,"2024-07-30",0
