"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","SF%","SFv","XX%","wFB","wSL","wCT","wSF","wFB/C","wSL/C","wCT/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piFS%","piSI%","piSL%","pivFA","pivFC","pivFS","pivSI","pivSL","piFA-X","piFC-X","piFS-X","piSI-X","piSL-X","piFA-Z","piFC-Z","piFS-Z","piSI-Z","piSL-Z","piwFA","piwFC","piwFS","piwSI","piwSL","piwFA/C","piwFC/C","piwFS/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Hunter Strickland",7836,"2024-09-04","LAD",1,2024,"LAA","H",35,0,0,0,1,0,0,0,0,0,0,0,1.1,5,1,0,0,0,0,0,0,1,0,1,6.75000160932579,0,6.75000160932579,1,0,0,1,3,0,1,0,0,0,0.2,0,0.2,4.59096908401489,0,0.2,0.750000178813977,0.25,1,1.66647942066184,-1.66647942066184,5.06849914576575,0,38.6392761080204,124.246471224135,0.333333333,0,0.25,0.75,0.333333333,0,3,20.2500048279774,7,10,17,0.0141780292615294,-0.00625399127602577,0.0204320196062326,0.948000013828278,0.096194826066494,0.180399999022484,0.193733334541321,0.29559999704361,0,1,1,0.0434637740254402,0.0351284063423789,0,0,0.64705882,94.36363636,0.17647059,82.66666667,0.17647059,84.66666667,NA,NA,NA,1.09465634822845,-0.0822042897343636,-0.498360604047775,NA,9.95142134753141,-2.74014299114545,-16.6120201349258,NA,0.36363636,0.83333333,0.52941176,0.5,1,0.77777778,0.35294118,0.2,0.11764706,2,0,2,1,2,1,4,0.5,0,0.5,0.25,0.5,0.25,-0.560370482043076,NA,NA,NA,36.8247,53.31909,30.13751,NA,NA,NA,20,58.60265,20,44.98406,48.17053,48.90412,27.85116,51.52338,22.34247,1.50144,6.32925,NA,NA,NA,65.84,120.7,107.68,NA,NA,NA,93.72,44.36,51.7,NA,NA,NA,76.7282352941177,96.6988235294118,90.9270588235294,0.64705882,0.17647059,NA,0.17647059,NA,94.3545476740057,84.4333343505859,NA,82.7666676839193,NA,-5.62068419022994,2.57126839955648,NA,8.94920539855957,NA,7.79061473499645,-0.734844843546549,NA,0.944855531056722,NA,1.10924600809813,-0.506258558481932,NA,-0.0847090892493725,NA,10.0840546190739,-16.8752852827311,NA,-2.82363630831242,NA,0.3,0.85714286,0.52941176,0.33333333,1,0.77777778,0.41176471,20.5,0.64705882,NA,NA,NA,0.35294118,94.3437056107955,NA,NA,NA,83.5989837646484,-4.81132368607955,NA,NA,NA,6.8202018737793,7.04313520951705,NA,NA,NA,-0.861052672068278,1.10924600809813,NA,NA,NA,-0.590967647731304,10.0840546190739,NA,NA,NA,-9.84946079552174,0.3,0.85714286,0.52941176,0.33333333,1,0.77777778,0.41176471,4,81.1405334472656,28.7488422393799,0,0,94.6282,0,0,"2024-09-04",0
"Hunter Strickland",7836,"2024-09-03","LAD",1,2024,"LAA","H",35,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,26.5061001470459,64.7888072114456,1,0,0.5,0.5,0,0,0,0,1,5,6,0.0883300080895424,0,0.0883300080895424,0.508000016212463,0.0515474379062653,1.15899991989136,1.54139995574951,1.54139995574951,1.85280001163483,1,1,0.0763381570577621,-0.000125892868975755,1,0,0.33333333,95,0.33333333,83.5,0.16666667,85,0.16666667,88,NA,0.226017832756042,0.096209779381752,0.212085232138634,0.193908214569092,11.3008916378021,4.8104889690876,21.2085232138634,19.3908214569092,0.5,0.75,0.66666667,0,1,0.75,0.66666667,1,0.16666667,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,-0.378079006913013,80,46.27286,80,37.90485,53.11009,30.58368,NA,NA,NA,80,45.43952,80,80,73.17834,80,80,54.26475,80,-3.13581,-0.62662,89.08,194.76,156.44,75.82,89.66,72.8,NA,NA,NA,97.82,147.32,156.28,108.08,155.7,172.88,90.74,137.403333333333,131.246666666667,0.33333333,0.16666667,NA,0.33333333,0.16666667,94.8500061035156,85.3000030517578,NA,83.25,88,-5.56631755828857,4.35534620285034,NA,7.99703598022461,-9.43824481964111,8.34605026245117,2.67280673980713,NA,-1.0611298084259,3.96498894691467,0.228521529585123,0.214739695191383,NA,0.0973343104124069,0.196128189563751,11.4260764792562,21.4739695191383,NA,4.86671552062035,19.6128189563751,0.5,0.75,0.66666667,0,1,0.75,0.66666667,18.33333333,0.33333333,NA,0.16666667,NA,0.5,94.7951049804688,NA,87.9634017944336,NA,83.8817647298177,-4.90586519241333,NA,-8.97471046447754,NA,7.9556401570638,7.56467533111572,NA,2.6806800365448,NA,-0.824230035146078,0.228521529585123,NA,0.196128189563751,NA,0.31207400560379,11.4260764792562,NA,19.6128189563751,NA,10.4024668534597,0.5,0.75,0.66666667,0,1,0.75,0.66666667,2,83.8524703979492,22.6912441253662,0,0,91.7234,0,0,"2024-09-03",0
"Hunter Strickland",7836,"2024-08-30","SEA",1,2024,"LAA","H",35,0,0,0,1,0,0,0,0,0,0,0,0.2,4,2,0,0,0,0,0,0,0,0,2,27.000028163224,0,27.000028163224,2,1,0,1,1,0,0,1,0,0,0.5,0,0.5,0.562229084014893,0,0.5,3.00000312924711,1,1,-2.83352648020443,2.83352648020443,-0.565511505147663,0,-70.5595288383388,-15.914020822374,1,0,0.5,0.5,0,0,0,0,7,12,19,-0.0561180040240288,-0.0933739989995956,0.0372559949755669,-0.471000015735626,-0.0477930009365082,0.836199998855591,0.400600016117096,0.801200032234192,0.265599995851517,1,1,-0.0407680161297321,-0.0263427278320365,0,0,0.68421053,94.76923077,0.10526316,85,0.15789474,86,0.05263158,89,NA,-0.0920470803976059,-0.0231754779815674,-0.292865604162216,-0.0207000374794006,-0.708054464596968,-1.15877389907837,-9.76218680540721,-2.07000374794006,0.42857143,0.8,0.52631579,0.66666667,0.75,0.7,0.26315789,0.75,0.15789474,1,0,1,2,0,0,2,0.5,0,0.5,1,0,0,-1.05319741985784,20,54.0328,20,30.0273,47.16272,21.58321,20,80,20,62.10422,52.06051,56.44294,32.65878,62.89443,28.19648,23.45288,49.83025,20,1.77469,6.73913,118.52,57.2,50.2,85.32,57.9,39,121.12,-14.98,13.7,94.94,82.44,81.02,104.22,167.58,176,91.9715789473684,64.9663157894737,54.3147368421053,0.63157895,0.21052632,0.05263158,0.05263158,0.05263158,94.9000040690104,85.5749969482422,93.9000015258789,84.9000015258789,89.1999969482422,-5.61611747741699,1.98947656154633,-12.7289190292358,9.60912704467773,-10.9179887771606,7.71683057149251,-0.567605912685394,1.79667782783508,2.90929937362671,4.06476211547852,-0.0126255713403225,-0.372706923633814,-0.0483221560716629,0.039364367723465,-0.0210469514131546,-0.105213094502687,-9.31767309084535,-4.83221560716629,3.9364367723465,-2.10469514131546,0.46153846,0.66666667,0.52631579,0.66666667,0.75,0.7,0.31578947,23.46666667,0.63157895,NA,0.05263158,0.05263158,0.26315789,94.8047078450521,NA,89.1031036376953,93.8025970458984,85.3375427246094,-4.87384510040283,NA,-10.1619997024536,-12.0766000747681,4.58797607421875,7.04877662658691,NA,2.3255500793457,0.362791985273361,-1.07358283996582,-0.0126255713403225,NA,-0.0210469514131546,-0.0483221560716629,-0.333342555910349,-0.105213094502687,NA,-2.10469514131546,-4.83221560716629,-6.66685111820698,0.42857143,0.8,0.52631579,0.66666667,0.75,0.7,0.26315789,2,65.6585083007812,-9.18027687072754,0,0,82.1064,0,0,"2024-08-30",0
"Hunter Strickland",7836,"2024-08-28","@DET",1,2024,"LAA","A",35,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,0,1,0,0,0,0,0,0.33333333,0.33333333,0,7.35528463540534,0,0,1,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,99.3052079828853,139.421515985497,0,0,0,1,0,0,0,0,9,8,17,0.0291799940168858,-0.0188960023224354,0.0480759963393211,0.479999989271164,0.0506329126656055,0.561100006103516,0.51199996471405,0.51199996471405,NA,0,1,0.0455876663327217,0.00641731263621886,0,0,0.70588235,95.75,0.05882353,83,0.23529412,86.75,NA,NA,NA,0.0226699523627758,0.302735835313797,-0.123196065425873,NA,0.188916269689798,30.2735835313797,-3.07990163564682,NA,0.18181818,0.33333333,0.23529412,0,1,0.5,0.35294118,0.33333333,0.11764706,0,1,0,0,1,0,1,0,1,0,0,1,0,3.62837943075453,NA,NA,NA,20,57.18534,20,NA,NA,NA,80,80,80,80,64.4889,74.53252,40.53941,57.61342,24.67988,0.71316,5.14683,NA,NA,NA,79.96,50.58,34.62,NA,NA,NA,114.12,123.44,126.96,137.42,313.04,392.16,91.3776470588235,83.1623529411765,77.3788235294118,0.70588235,0.23529412,NA,0.05882353,NA,95.6749979654948,86.5,NA,83.4000015258789,NA,-6.77862485249837,1.73888826370239,NA,5.18680334091187,NA,8.00864728291829,0.406564027070999,NA,2.21111631393433,NA,0.0184676460921764,-0.126026272773743,NA,0.307547360658646,NA,0.153897050768137,-3.15065681934357,NA,30.7547360658646,NA,0.2,0.28571429,0.23529412,0,1,0.5,0.41176471,18.07142857,0.70588235,NA,NA,NA,0.29411765,95.7640787760417,NA,NA,NA,85.9625183105469,-6.05388514200846,NA,NA,NA,3.5712459564209,7.06107521057129,NA,NA,NA,-0.661847972869873,0.0184676460921764,NA,NA,NA,0.181521087884903,0.153897050768137,NA,NA,NA,3.63042175769806,0.16666667,0.4,0.23529412,0,1,0.5,0.29411765,1,91.8042221069336,26.6357650756836,0,0,91.8042,0,0,"2024-08-28",0
"Hunter Strickland",7836,"2024-08-25","@TOR",1,2024,"LAA","A",35,0,0,18,1,0,0,0,0,0,0,0,1,5,1,2,2,1,1,0,0,0,0,0,0,9,9,0,0,0,0,4,0,0,0,0,0,0,0.2,-0.2,13.0350490840149,9,0.25,2,0,0,19.1664797782898,-1.16647977828979,12.2145134031773,439.078598925173,463.300747162083,302.021938213673,0,0,0,1,0,0.25,0,0,8,10,18,-0.155263990163803,-0.202877968549728,0.0476139932870865,-1.52100002765656,-0.160697311162949,0.910319983959198,0.810999989509583,0.810999989509583,0.198599994182587,1,1,-0.123831257224083,-0.0467285381222997,0,1,0.55555556,95.1,0.16666667,82.33333333,0.27777778,84.8,NA,NA,NA,0.263333022594452,-1.35311210155487,0.11491646617651,NA,2.63333022594452,-45.1037367184957,2.2983293235302,NA,0.2,0.75,0.44444444,0.5,1,0.875,0.44444444,0.4,0.05555556,1,0,3,0,2,2,4,0.25,0,0.75,0,0.5,0.5,17.7373674850444,NA,NA,NA,20,45.16701,20,NA,NA,NA,80,57.50962,80,47.86757,73.56714,47.5265,50.21261,52.23326,49.53484,0.1122,4.24539,NA,NA,NA,61.18,63.76,37.54,NA,NA,NA,97.9866666666667,98.0533333333333,101.853333333333,127.96,281.96,305.58,80.8688888888889,99.4355555555556,88.76,0.55555556,0.27777778,NA,0.16666667,NA,95.1599975585937,84.7200012207031,NA,82.3666687011719,NA,-6.1905891418457,2.23574390411377,NA,7.65664927164714,NA,7.93971176147461,-0.0609017252922058,NA,-0.12693531314532,NA,0.263611905276775,0.114716287702322,NA,-1.35369835793972,NA,2.63611905276775,2.29432575404644,NA,-45.1232785979907,NA,0.14285714,0.63636364,0.44444444,0,1,0.875,0.61111111,18.61538462,0.55555556,NA,NA,NA,0.44444444,95.3269470214844,NA,NA,NA,83.9796981811523,-5.35431709289551,NA,NA,NA,5.45230388641357,6.95116958618164,NA,NA,NA,-1.3995589017868,0.263611905276775,NA,NA,NA,-1.2389820702374,2.63611905276775,NA,NA,NA,-15.4872758779675,0.14285714,0.63636364,0.44444444,1,0.85714286,0.875,0.61111111,4,99.4719848632812,42.3048858642578,2,0.5,105.693,3,0.75,"2024-08-25",0
"Hunter Strickland",7836,"2024-08-23","@TOR",1,2024,"LAA","A",35,0,0,0,1,0,0,0,0,0,1,0,0.2,3,0,0,0,0,1,0,0,0,0,0,0,13.500014081612,0,0,0,0,0,1,1,1,0,0,0,0,0.33333333,-0.33333333,12.5329512968893,0,0,1.50000156462356,0,1,7.66648447216047,-7.66648447216047,9.93449944721724,0,184.23761436123,245.300732355027,0,0.5,0,0.5,1,0,0,0,5,5,10,0.147446006536484,-0.0376100167632103,0.185056030750275,0.662999987602234,0.0700475424528122,3.17560005187988,1.3047000169754,2.60940003395081,3.68659996986389,1,1,0.0436217784881592,0.0028091335056856,1,0,0.1,95,0.8,82.375,0.1,85,NA,NA,NA,0.0646287351846695,-0.0871159136295319,0.249823242425919,NA,6.46287351846695,-1.08894892036915,24.9823242425919,NA,0,0.5,0.3,NA,0.66666667,0.66666667,0.6,0.33333333,0.1,0,1,1,1,1,0,2,0,0.5,0.5,0.5,0.5,0,13.1956200142755,NA,NA,NA,80,57.21718,80,NA,NA,NA,38.37812,55.08116,26.28597,80,62.92424,79.67301,51.3508,63.36231,37.7801,0.04149,4.13933,NA,NA,NA,90.3,207.88,222.22,NA,NA,NA,88.72,124.92,131.32,112.44,25.1,41.12,107.854,53.36,68.25,0.1,0.1,NA,0.8,NA,95.1999969482422,84.9000015258789,NA,82.4875030517578,NA,-4.84927749633789,1.02597045898438,NA,8.11682033538818,NA,9.74507713317871,-1.38843965530396,NA,1.74033558368683,NA,0.065942645072937,0.252764463424683,NA,-0.0929619371891022,NA,6.5942645072937,25.2764463424683,NA,-1.16202421486378,NA,0,0.5,0.3,NA,0.66666667,0.66666667,0.6,17.85714286,0.1,NA,NA,NA,0.9,95.4644012451172,NA,NA,NA,83.0338812934028,-3.8578200340271,NA,NA,NA,8.44012875027127,8.00981998443604,NA,NA,NA,-0.471947246127658,0.065942645072937,NA,NA,NA,0.15980252623558,6.5942645072937,NA,NA,NA,1.77558362483978,0,0.5,0.3,NA,0.66666667,0.66666667,0.6,2,87.2171020507812,39.2987442016602,0,0,90.7878,0,0,"2024-08-23",0
"Hunter Strickland",7836,"2024-08-20","@KCR",1,2024,"LAA","A",35,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.03472908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,75.0388387042722,114.543946394147,1,0,0.5,0.5,0,0,0,0,2,4,6,0.153402000665665,0,0.153402000665665,0.925999999046326,0.0906510055065155,2.37430000305176,1.3238000869751,2.6476001739502,1.76579999923706,1,1,0.066941924393177,-0.00233256564807635,1,0,NA,NA,0.16666667,82,0.83333333,86.4,NA,NA,NA,NA,0.817047297954559,0.217536419630051,NA,NA,81.7047297954559,4.35072839260101,NA,0.4,1,0.5,1,1,1,0.16666667,0.5,0,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,1.10065612930043,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,39.25097,57.58461,20,59.58823,20,20,59.8909,20,2.74234,8.1906,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.1433333333333,76.8233333333333,75.76,NA,NA,NA,86.1433333333333,76.8233333333333,75.76,NA,0.83333333,NA,0.16666667,NA,NA,86.3400024414063,NA,82.1999969482422,NA,NA,2.11965255737305,NA,8.51872444152832,NA,NA,-1.33588399887085,NA,-0.568101346492767,NA,NA,0.219563756138086,NA,0.831912159919739,NA,NA,4.39127512276173,NA,83.1912159919739,NA,0.4,1,0.5,1,1,1,0.16666667,23.25,NA,NA,NA,NA,1,NA,NA,NA,NA,85.9286702473958,NA,NA,NA,NA,4.1892515818278,NA,NA,NA,NA,-2.77799828847249,NA,NA,NA,NA,1.05147591605783,NA,NA,NA,NA,17.5245986009637,0.5,0.5,0.5,1,1,1,0.33333333,2,81.6769409179688,18.1857681274414,0,0,92.9123,0,0,"2024-08-20",0
"Hunter Strickland",7836,"2024-08-16","ATL",1,2024,"LAA","H",35,0,0,0,1,0,0,0,0,0,1,0,1,5,2,0,0,0,0,0,0,0,0,1,9,0,18,1,0,0,2,1,1,0,0,0,0,0.2,0,0.2,2.84676908401489,0,0.4,2,0.5,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,26.5061001470459,64.7888072114456,2,0.25,0.5,0.25,0,0,0,0,10,17,27,0.0961880087852478,-0.0630159825086594,0.159203991293907,0.508000016212463,0.0515474379062653,1.72803997993469,1.728600025177,1.728600025177,2.16140007972717,1,1,0.0215974971652031,0.0340655719200868,1,0,0.11111111,94.66666667,0.40740741,83.36363636,0.40740741,85.72727273,0.07407407,90,NA,-0.119195893406868,0.300375282764435,0.00130116194486618,-0.382165282964706,-3.9731964468956,2.73068438876759,0.0118287449533289,-19.1082641482353,0.45,0.85714286,0.55555556,0.44444444,0.83333333,0.6,0.25925926,0.6,0.22222222,0,2,2,1,2,1,4,0,0.5,0.5,0.25,0.5,0.25,2.66307751978356,57.35857,41.65586,66.83591,20,64.77247,20,NA,NA,NA,80,66.79279,62.96487,54.05222,59.03902,20,58.09845,67.41244,20,-0.37772,3.51051,48.5,133.52,117.86,123.52,0.600000000000009,6.28,NA,NA,NA,112.22,101.715384615385,101.673846153846,149.76,108.6,152.74,119.361481481481,97.2614814814815,110.059259259259,0.11111111,0.40740741,NA,0.40740741,0.07407407,94.7666625976562,85.7363614169034,NA,83.2272727272727,89.8000030517578,-3.73670228322347,2.59853154962713,NA,10.4202721335671,-9.14337730407715,8.7135264078776,-2.05167909102006,NA,0.553484873338179,4.52359819412231,-0.121449183672667,-0.000889934599399567,NA,0.303864847868681,-0.387221768498421,-4.04830612242222,-0.00809031453999606,NA,2.7624077078971,-19.361088424921,0.5,0.71428571,0.55555556,0.5,0.8,0.6,0.25925926,20.36363636,0.11111111,NA,0.07407407,NA,0.81481481,94.7719319661458,NA,89.7583465576172,NA,84.4568980823864,-3.47653325398763,NA,-8.6511402130127,NA,7.33213043212891,7.78954696655273,NA,3.23607015609741,NA,-2.01431742581454,-0.121449183672667,NA,-0.387221768498421,NA,0.302974913269281,-4.04830612242222,NA,-19.361088424921,NA,1.37715869667855,0.47368421,0.75,0.55555556,0.44444444,0.83333333,0.6,0.2962963,4,89.6675211588542,17.2684694925944,1,0.25,101.972,1,0.25,"2024-08-16",0
"Hunter Strickland",7836,"2024-08-14","TOR",1,2024,"LAA","H",35,0,0,18,1,0,0,0,0,0,0,0,1,5,2,2,2,1,1,0,0,0,0,0,0,9,18,0,0,0,2,1,1,0,0,0,0,0,0.2,-0.2,8.30064908401489,9,0.5,3,0.333333333333333,0.625,19.1664797782898,-1.16647977828979,7.67848818451166,439.078598925173,463.300747162083,189.176655168198,2,0.25,0.5,0.25,0,1,1,9,9,11,20,-0.00195599999278784,-0.00237000011838973,0.000414000125601888,-1.49200010299683,-0.151395231485367,0.00799999944865704,0.00999999977648258,0.00999999977648258,NA,0,1,-0.107099995017052,-0.137400020931848,0,0,0.45,94.33333333,0.2,82.75,0.25,85.6,0.1,88,NA,0.213716208934784,-1.57073652744293,0.326739281415939,-0.0818048268556595,2.37462454371982,-39.2684131860733,6.53478562831879,-4.09024134278297,0.26666667,1,0.45,1,1,1,0.25,0.2,0,3,1,0,0,1,3,4,0.75,0.25,0,0,0.25,0.75,29.4690961132292,20,28.43028,20,36.38994,60.37014,36.58445,30.1532,60.53356,20,45.51847,59.53159,31.17093,62.24452,68.65829,60.85981,34.68031,59.26775,30.74182,1.07717,5.69285,66.1,48.14,24.56,84.32,52.2,46.74,99.5,87.1,94.98,122.3275,114.88,124.3975,155.06,67.18,63.54,102.756,81.105,81.249,0.35,0.25,0.1,0.2,0.1,94.7857142857143,85.4400024414062,92.6500015258789,82.5250015258789,88.0999984741211,-4.27245085580008,1.93833560943604,-9.83982086181641,8.92488098144531,-7.87352180480957,8.5145983014788,-0.791402149200439,2.25658369064331,-0.302360743284225,6.08888101577759,0.189787004143,0.334032159298658,0.0229212380945683,-1.57455562055111,-0.0833708606660366,2.71124291632857,6.68064318597317,1.14606190472841,-39.3638905137777,-4.16854303330183,0.23076923,0.85714286,0.45,1,1,1,0.35,21.86666667,0.35,NA,0.1,0.1,0.45,94.74951171875,NA,88.0968017578125,92.6474456787109,84.1121961805556,-3.57007653372628,NA,-7.61141490936279,-9.35031509399414,5.96160337660048,7.50445992606027,NA,4.96085500717163,0.801329493522644,-1.98476706610786,0.189787004143,NA,-0.0833708606660366,0.0229212380945683,-1.24052346125245,2.71124291632857,NA,-4.16854303330183,1.14606190472841,-13.7835940139161,0.25,0.75,0.45,1,1,1,0.4,4,97.1001434326172,8.27898120880127,1,0.25,103.657,3,0.75,"2024-08-14",0
"Hunter Strickland",7836,"2024-08-10","@WSN",1,2024,"LAA","A",35,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,1,0,0,0,0,1,0,0.25,0.25,0,5.94041658401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,99.3052079828853,101.806421637006,1,0,1,0,0,0,0,0,8,11,19,0.105596005916595,-0.152528002858162,0.258123993873596,0.49099999666214,0.0509864985942841,2.7862401008606,1.80519998073578,1.80519998073578,2.25040006637573,1,1,0.00606235302984715,0.0318367518907875,1,0,0.15789474,92.33333333,0.57894737,81.72727273,0.26315789,85.8,NA,NA,NA,0.0793770402669907,0.122277557849884,0.106492698192596,NA,2.64590134223302,1.11161416227167,2.12985396385193,NA,0.16666667,0.42857143,0.26315789,1,1,1,0.36842105,0.5,0,0,2,0,0,2,0,2,0,1,0,0,1,0,3.18808111758018,NA,NA,NA,50.0687,38.60802,60.52989,80,41.64856,80,61.61926,65.02901,56.65841,80,53.12827,55.39183,77.31508,64.13361,66.19997,-1.57157,1.71974,NA,NA,NA,84.96,125.3,99.2,89.16,210.18,205.58,93.495,103.8325,121.59,160.44,115.5,169.46,118.34,116.663333333333,142.384444444444,0.10526316,0.26315789,0.05263158,0.57894737,NA,92.5500030517578,85.7399963378906,91.3000030517578,81.6909068714489,NA,-4.45971965789795,1.80894813537598,-8.91431903839111,9.43169056285511,NA,8.04191493988037,-0.566484308242798,2.39134049415588,0.654735088348389,NA,0.0214918255805969,0.107770249247551,0.057969942688942,0.121716596186161,NA,1.07459127902985,2.15540498495102,5.7969942688942,1.10651451078328,NA,0.22222222,0.3,0.26315789,1,1,1,0.52631579,20.2,0.10526316,NA,NA,0.05263158,0.84210526,92.9417495727539,NA,NA,91.7454986572266,83.3697662353516,-3.94487500190735,NA,NA,-8.58524036407471,7.7255163192749,7.11985969543457,NA,NA,1.49589002132416,-1.04224920272827,0.0214918255805969,NA,NA,0.057969942688942,0.229486845433712,1.07459127902985,NA,NA,5.7969942688942,1.4342927839607,0.2,0.33333333,0.26315789,1,1,1,0.47368421,2,79.3753356933594,-7.70272302627563,0,0,79.3753,0,0,"2024-08-10",0
"Hunter Strickland",7836,"2024-08-09","@WSN",1,2024,"LAA","A",35,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,75.0388387042722,76.9288520456552,3,0,1,0,0,0,0,0,2,9,11,0.107120007276535,0,0.107120007276535,0.49099999666214,0.0509864985942841,1.41626667976379,1.9099999666214,1.9099999666214,2.47359991073608,1,1,0.075668565928936,-3.30879450858163e-05,1,0,0.09090909,93,0.54545455,80.83333333,0.27272727,84.66666667,0.09090909,89,NA,0.0389156937599182,0.385254770517349,0.0931044071912766,0.118980832397938,3.89156937599182,6.42091284195582,3.10348023970922,11.8980832397938,0.5,1,0.72727273,1,0.8,0.875,0.45454545,1,0.09090909,2,1,0,0,3,0,3,0.66666667,0.33333333,0,0,1,0,1.40553893835813,80,67.68788,80,60.00076,41.12471,80,NA,NA,NA,48.04367,43.4982,48.30434,80,49.32847,79.12749,70.37969,52.69289,73.11458,-1.1407,2.36604,81.32,134.56,98.02,73.84,102.42,92.96,NA,NA,NA,96.68,110.14,102.84,148.5,58.36,72.38,107.34,97.5363636363636,93.1963636363636,0.09090909,0.27272727,NA,0.54545455,0.09090909,92.5999984741211,84.7999979654948,NA,80.7999979654948,88.8000030517578,-4.49896049499512,1.87556552886963,NA,8.53120867411296,-8.0971622467041,9.29412651062012,-0.883411010106405,NA,0.0239887411395709,2.50656366348267,0.039364367723465,0.094138327986002,NA,0.390115015208721,0.120601363480091,3.9364367723465,3.13794426620007,NA,6.50191692014535,12.0601363480091,0.33333333,0.875,0.72727273,1,0.85714286,0.875,0.72727273,19.75,0.09090909,NA,0.09090909,NA,0.81818182,92.970703125,NA,89.1882019042969,NA,82.5253431532118,-3.67511010169983,NA,-7.57583999633789,NA,6.92228317260742,8.22099018096924,NA,1.21369004249573,NA,-1.26606782277425,0.039364367723465,NA,0.120601363480091,NA,0.484253343194723,3.9364367723465,NA,12.0601363480091,NA,5.38059270216359,0.5,0.85714286,0.72727273,0.5,1,0.875,0.63636364,3,77.9698842366536,-7.96569697062175,0,0,86.367,0,0,"2024-08-09",0
