"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxCH%","pfxvFA","pfxvSL","pfxvCH","pfxFA-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSL","pfxwCH","pfxwFA/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","pivCH","pivFA","pivSI","pivSL","piCH-X","piFA-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwSI","piwSL","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Bryan Abreu",16609,"2024-09-01","KCR",21,2024,"HOU","H",27,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,1,0,0,0,0,0,0,0,1.54372908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.6501182634796,76.9288520456552,3,0.25,0.75,0,0,0,3,27,2,8,10,0.0711919963359833,-0.0896600112318993,0.160852015018463,0.476999998092651,0.0505564399063587,1.80150008201599,1.4164000749588,1.4164000749588,0.147399991750717,1,1,0.0201343093067408,0.019383866155297,1,0,0.4,96.5,0.6,86.66666667,NA,NA,NA,-0.719207584857941,0.597339987754822,NA,-17.9801896214485,9.95566646258036,NA,0.16666667,0.75,0.4,1,1,1,0.4,0.75,0,2,2,0,0,3,1,4,0.5,0.5,0,0,0.75,0.25,4.7624058634387,NA,NA,NA,71.30706,65.27888,80,74.88365,46.64262,80,80,57.18266,80,-1.74132,1.46511,NA,NA,NA,102.06,99.32,109.14,100.62,119.02,129.1,101.196,111.14,121.116,0.4,0.6,NA,96.5,86.6500040690104,NA,-4.14043235778809,3.27427736918131,NA,10.7443428039551,-2.89753532409668,NA,-0.726168986409903,0.604854706674814,NA,-18.1542246602476,10.0809117779136,NA,0,0.5,0.4,NA,1,1,0.8,16.5,NA,0.4,NA,0.6,NA,96.7056274414062,NA,86.8478698730469,NA,-3.41904497146606,NA,4.19133504231771,NA,9.30863761901855,NA,-4.3031431833903,NA,-0.726168986409903,NA,0.604854706674814,NA,-18.1542246602476,NA,10.0809117779136,0,0.57142857,0.4,NA,1,1,0.7,4,90.3246231079102,0.430780649185181,1,0.25,106.049,1,0.25,"2024-09-01",0
"Bryan Abreu",16609,"2024-08-30","KCR",21,2024,"HOU","H",27,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,2,0,0,0,0,0,0,0,0,6.03472908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,77.6501182634796,152.159040742638,1,0,0.5,0.5,0,0,1,9,8,8,16,0.11751800775528,-0.0310220122337341,0.148540019989014,0.476999998092651,0.0505564361810684,1.68675005435944,2.14740014076233,2.14740014076233,1.45379996299744,1,1,0.0468128770589828,0.0228583865947826,1,0,0.75,95.91666667,0.25,87.25,NA,NA,NA,0.230547651648521,0.0172311589121819,NA,1.92123043040435,0.430778972804546,NA,0.27272727,0.8,0.4375,0.33333333,1,0.71428571,0.3125,0.25,0.125,0,2,2,0,3,1,4,0,0.5,0.5,0,0.75,0.25,1.06563938283988,NA,NA,NA,30.50396,64.482,20,20,52.63571,20,20,60.35391,20,2.16937,7.33115,NA,NA,NA,92.12,73.84,77.9,97.4,14.38,22.14,93.44,58.975,63.96,0.75,0.25,NA,96.0083312988281,87.3999938964844,NA,-3.94509188334147,3.56902027130127,NA,10.2094860076904,-3.06088924407959,NA,0.23208935931325,0.0169694162905216,NA,1.93407799427708,0.424235407263041,NA,0.27272727,0.8,0.4375,0.33333333,1,0.71428571,0.3125,18.83333333,NA,0.75,NA,0.25,NA,96.2235717773438,NA,87.5966033935547,NA,-3.23707739512126,NA,4.74634981155396,NA,9.09885342915853,NA,-4.77874517440796,NA,0.23208935931325,NA,0.0169694162905216,NA,1.93407799427708,NA,0.424235407263041,0.2,0.83333333,0.4375,0,1,0.71428571,0.375,4,92.5726013183594,19.7990169525146,0,0,105.582,1,0.25,"2024-08-30",0
"Bryan Abreu",16609,"2024-08-29","KCR",21,2024,"HOU","H",27,0,0,27.000028163224,1,0,0,0,0,0,0,1,0.1,3,2,1,1,0,0,0,0,0,0,1,27.000028163224,0,54.0000563264481,1,1,0,1,1,0,0,1,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0.666666666666667,6.00000625849423,1,0.5,-2.83352648020443,29.8335546434285,1.70250346990911,680.260690946258,-73.0149327137772,40.5086795538261,1,0,0.5,0.5,0,0,0,0,5,10,15,-0.479469984769821,-0.517452001571655,0.0379820056259632,-2.58000016212463,-0.273449897766113,2.83806657791138,1.24080002307892,2.48160004615784,0.866400003433228,1,1,-0.0929773673415184,-0.0759651051506803,0,1,0.4,96.83333333,0.6,86.44444444,NA,NA,NA,0.0912905633449554,-1.04705417156219,NA,1.52150938908259,-11.6339352395799,NA,0.45454545,0.75,0.53333333,0.4,1,0.625,0.26666667,0.66666667,0.2,1,0,1,1,1,0,2,0.5,0,0.5,0.5,0.5,0,-0.366050639128842,NA,NA,NA,69.26093,68.07385,74.57594,67.69537,70.16913,71.69275,73.85739,75.07661,80,-1.35676,2.04195,NA,NA,NA,118.7,91.38,107.3,130.84,118.42,141.08,125.984,107.604,127.568,0.4,0.6,NA,96.6333312988281,86.2333306206597,NA,-3.42762883504232,4.43995666503906,NA,10.1692129770915,-3.54638353983561,NA,0.0914355255663395,-1.05895922333002,NA,1.52392542610566,-11.7662135925558,NA,0.44444444,0.66666667,0.53333333,0.25,1,0.625,0.4,21.08333333,NA,0.4,NA,0.6,NA,96.6876118977865,NA,86.3113199869792,NA,-2.38768005371094,NA,5.45112440321181,NA,8.81650861104329,NA,-5.29296451144748,NA,0.0914355255663395,NA,-1.05895922333002,NA,1.52392542610566,NA,-11.7662135925558,0.5,0.57142857,0.53333333,0.25,1,0.625,0.46666667,2,84.4861221313477,-5.06114959716797,0,0,88.7561,0,0,"2024-08-29",0
"Bryan Abreu",16609,"2024-08-26","@PHI",21,2024,"HOU","A",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.4284869896923,64.7888072114456,1,0,0.5,0.5,0,0,0,0,3,9,12,0.106830008327961,0,0.106830008327961,0.500999987125397,0.0513056851923466,1.41066670417786,1.81019997596741,1.81019997596741,2.26099991798401,1,1,0.0757445096969604,-1.43545784117155e-05,1,0,0.75,96.33333333,0.25,87,NA,NA,NA,0.322025895118713,0.406195163726807,NA,3.57806550131904,13.5398387908936,NA,0.25,0.875,0.66666667,1,0.57142857,0.625,0.66666667,0.66666667,0.25,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,-0.366050639128842,NA,NA,NA,68.04037,61.93744,61.82789,80,66.35229,80,77.05307,62.06923,76.92563,-1.5553,1.74414,NA,NA,NA,111.44,112.88,121.98,131.4,130.52,146.76,116.43,117.29,128.175,0.75,0.25,NA,96.3222249348958,86.8333333333333,NA,-2.83246866861979,3.01697889963786,NA,9.37838490804037,-2.65249331792196,NA,0.325279571115971,0.411444157361984,NA,3.61421745684412,13.7148052453995,NA,0,0.88888889,0.66666667,NA,0.625,0.625,0.75,18.44444444,NA,0.75,NA,0.25,NA,96.2278781467014,NA,86.7723693847656,NA,-2.24564658270942,NA,4.22147687276204,NA,8.50323232014974,NA,-4.01443004608154,NA,0.325279571115971,NA,0.411444157361984,NA,3.61421745684412,NA,13.7148052453995,0,0.88888889,0.66666667,NA,0.625,0.625,0.75,2,78.6716003417969,19.8924026489258,0,0,83.0782,0,0,"2024-08-26",0
"Bryan Abreu",16609,"2024-08-25","@BAL",21,2024,"HOU","A",27,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.7931442840951,15.0336680287444,0,0,0,1,0,0,0,0,8,9,17,0.0464800000190735,0,0.0464800000190735,0.467000007629395,0.0502150543034077,0.621999979019165,0.983999967575073,0.983999967575073,0.844000041484833,1,1,0.0751125663518906,-0.000385875697707525,0,0,0.35294118,96.83333333,0.64705882,85.72727273,NA,NA,NA,-0.0338021405041218,0.771425306797028,NA,-0.56336900840203,7.01295733451843,NA,0.1,0.57142857,0.29411765,0,0.5,0.4,0.41176471,NA,0.17647059,0,0,1,0,0,1,1,0,0,1,0,0,1,-1.69263629235201,NA,NA,NA,25.82502,66.83165,20,52.2593,71.63485,33.45945,41.77816,76.51046,20,0.6362,5.03139,NA,NA,NA,93.04,83.94,88.64,120.04,74.44,108.64,110.510588235294,77.7929411764706,101.581176470588,0.35294118,0.64705882,NA,96.7333374023438,85.5454545454545,NA,-3.4045025507609,4.88885602084073,NA,9.85291989644369,-3.4576169794256,NA,-0.03508435562253,0.803574711084366,NA,-0.5847392603755,7.30522464622151,NA,0.11111111,0.5,0.29411765,0,0.5,0.4,0.47058824,17.85714286,NA,0.35294118,NA,0.64705882,NA,96.6380208333333,NA,85.4408180930398,NA,-2.68803151448568,NA,5.68542168357156,NA,8.81371815999349,NA,-5.00378834117543,NA,-0.03508435562253,NA,0.803574711084366,NA,-0.5847392603755,NA,7.30522464622151,0.2,0.42857143,0.29411765,0,0.66666667,0.4,0.41176471,1,93.4810562133789,33.384693145752,0,0,93.4811,0,0,"2024-08-25",0
"Bryan Abreu",16609,"2024-08-23","@BAL",21,2024,"HOU","A",27,0,1,135.00014081612,1,0,0,0,0,0,0,1,0.1,7,5,5,5,1,0,0,0,0,0,0,0,0,135.00014081612,0,0.666666666,0,3,3,1,0,2,0,0,0,0,0,6.03472908401489,27.000028163224,0.714285714285714,15.0000156462356,0.666666666666667,0,42.1665204585023,92.8336203576179,16.7745696286304,3401.30345473129,1056.97294961565,415.465054302856,1,0.142857142,0.428571428,0.428571428,0,0.333333333,0,0,7,18,25,-0.88320004940033,-0.895620048046112,0.0124199986457825,-5.44399976730347,-0.58537632226944,1.80428576469421,0.983999967575073,0.983999967575073,0.412000000476837,1,1,-0.390096813440323,-0.0994043879117879,0,1,0.48,97.75,0.52,85.61538462,NA,NA,NA,-2.44599747657776,-0.830130696296692,NA,-20.3833123048147,-6.38562074074378,NA,0.5,0.55555556,0.52,0.5,1,0.69230769,0.36,0.57142857,0.16,2,4,1,1,5,1,7,0.28571429,0.57142857,0.14285714,0.14285714,0.71428571,0.14285714,10.9412923785142,NA,NA,NA,61.74379,59.62039,56.9549,70.19823,60.72463,72.62149,70.73065,62.97472,70.6138,-1.16251,2.33333,NA,NA,NA,103.48,109.52,113.62,119.54,125.82,143.94,111.8312,117.996,129.3864,0.48,0.52,NA,97.5,85.530771108774,NA,-3.55936272939046,5.29327744704026,NA,9.49357350667318,-1.90458752558782,NA,-2.41143713146448,-0.84367761015892,NA,-20.0953094288707,-6.48982777045323,NA,0.53846154,0.5,0.52,0.57142857,0.83333333,0.69230769,0.48,18.11111111,NA,0.48,NA,0.52,NA,97.4760538736979,NA,85.483389047476,NA,-3.12455495198568,NA,6.18613023024339,NA,8.78814697265625,NA,-3.22116440993089,NA,-2.41143713146448,NA,-0.84367761015892,NA,-20.0953094288707,NA,-6.48982777045323,0.5,0.54545455,0.52,0.42857143,1,0.69230769,0.44,7,97.4461669921875,7.99610028948103,1,0.14285714,107.252,5,0.71428571,"2024-08-23",0
"Bryan Abreu",16609,"2024-08-18","CHW",21,2024,"HOU","H",27,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,1,0,2,18,0,0,2,0,0,0,2,0,0,0,0,0,0.5,0,0.5,1.65247908401489,0,0,0,0,1,-0.833520221710205,0.833520221710205,2.19049659073353,0,-22.7931442840951,52.648762377236,0,0,0,1,0,0,1,9,2,9,11,0.11751800775528,-0.0310220122337341,0.148540019989014,0.476999998092651,0.0505564361810684,1.68675005435944,2.14740014076233,2.14740014076233,1.45379996299744,1,1,0.0468128770589828,0.0228583865947826,1,0,0.45454545,97,0.54545455,86.5,NA,NA,NA,0.627158641815186,-0.110688775777817,NA,12.5431728363037,-1.84481292963028,NA,0.5,0.66666667,0.54545455,0.25,1,0.5,0.27272727,0.75,0.27272727,0,2,0,0,0,2,2,0,1,0,0,0,1,-1.1153938997372,NA,NA,NA,80,60.38375,80,59.00924,65.50855,53.30824,80,66.8905,80,-2.22895,0.73367,NA,NA,NA,98.86,141.38,147.8,133.88,94.22,116.6,117.961818181818,115.656363636364,130.781818181818,0.45454545,0.54545455,NA,97.0799987792969,86.5333353678385,NA,-4.31757354736328,4.59248892466227,NA,10.2137054443359,-3.48842716217041,NA,0.719139028340578,0.40925208479166,NA,14.3827805668116,6.820868079861,NA,0.42857143,0.75,0.54545455,0,1,0.5,0.36363636,19,NA,0.45454545,NA,0.54545455,NA,96.9419006347656,NA,86.4026794433594,NA,-3.5190860748291,NA,5.47499656677246,NA,8.92060852050781,NA,-5.57790692647298,NA,0.719139028340578,NA,0.40925208479166,NA,14.3827805668116,NA,6.820868079861,0.42857143,0.75,0.54545455,0,1,0.5,0.36363636,2,103.789047241211,21.579496383667,2,1,106.058,2,1,"2024-08-18",0
"Bryan Abreu",16609,"2024-08-17","CHW",21,2024,"HOU","H",27,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,0,0,1,0,0,0,0,0.5,0.25,0.25,3.79922908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,52.539302626586,52.0512824543046,0,1,0,0,0,0,1,9,7,11,18,0.021362004801631,-0.0225339811295271,0.0438959859311581,0.476999998092651,0.0505564399063587,0.567300021648407,0.464800000190735,0.464800000190735,0.147399991750717,1,1,0.0282330922782421,0.00942247618015363,0,0,0.44444444,96.375,0.55555556,86.1,NA,NA,NA,0.345048546791077,0.12347374856472,NA,4.31310683488846,1.2347374856472,NA,0.33333333,0.66666667,0.5,0.33333333,0.16666667,0.22222222,0.5,0.25,0.38888889,0,1,0,0,0,1,1,0,1,0,0,0,1,5.56518440101403,NA,NA,NA,65.66969,64.09025,52.26937,39.03142,63.17262,51.94946,52.92657,67.57947,53.86492,-0.05641,3.99248,NA,NA,NA,104.2,105.16,113.02,124.86,84.56,106.52,115.677777777778,93.7155555555556,109.408888888889,0.44444444,0.55555556,NA,96.5749969482422,86,NA,-4.19273805618286,3.17760219573975,NA,10.5477590560913,-3.49381332397461,NA,0.390962325036526,0.120457522571087,NA,4.88702906295657,1.20457522571087,NA,0.36363636,0.71428571,0.5,0.25,0.2,0.22222222,0.38888889,18.07142857,NA,0.44444444,NA,0.55555556,NA,96.3584213256836,NA,85.7726684570312,NA,-3.35558366775513,NA,4.26303787231445,NA,9.3109188079834,NA,-5.334326171875,NA,0.390962325036526,NA,0.120457522571087,NA,4.88702906295657,NA,1.20457522571087,0.33333333,0.66666667,0.5,0.33333333,0.16666667,0.22222222,0.5,1,104.507278442383,13.9392967224121,0,0,104.507,1,1,"2024-08-17",0
"Bryan Abreu",16609,"2024-08-14","@TBR",21,2024,"HOU","A",27,0,0,9,1,0,0,0,0,0,0,1,1,4,0,1,1,0,1,0,0,0,0,0,0,9,0,0,0.5,0,2,1,0,0,1,0,0,0,0.25,-0.25,9.17835408401489,0,0,1,0,0,6.1664797782898,2.8335202217102,7.67848818451166,226.753327126354,152.982565174161,189.176655168198,2,0,0.666666666,0.333333333,0,0,0,0,10,11,21,-0.215749979019165,-0.357553958892822,0.141803964972496,-0.548000037670135,-0.0601867102086544,2.9434666633606,2.4456000328064,2.4456000328064,2.20840001106262,1,1,-0.0376849249005318,-0.0356129934026572,0,1,0.42857143,96.77777778,0.57142857,84.16666667,NA,NA,NA,-0.431125044822693,0.907704830169678,NA,-4.7902782758077,7.56420691808065,NA,0.14285714,0.57142857,0.28571429,1,1,1,0.33333333,0.5,0,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,4.62709133898934,NA,NA,NA,20,59.28806,20,62.11489,58.37454,69.48091,20.42551,62.11499,20,1.96276,7.02123,NA,NA,NA,104.16,-26.58,-20.98,108.54,109.12,120.58,106.662857142857,50.9628571428571,59.9114285714286,0.42857143,0.57142857,NA,96.6777750651042,84.0833333333333,NA,-3.38955434163411,4.90434424082438,NA,10.6581183539497,-4.80548667907715,NA,-0.441464632749557,0.919850736856461,NA,-4.90516258610619,7.66542280713717,NA,0.09090909,0.5,0.28571429,1,1,1,0.47619048,21,NA,0.42857143,NA,0.57142857,NA,96.7094862196181,NA,84.1023915608724,NA,-2.54755465189616,NA,5.83341407775879,NA,9.57944149441189,NA,-6.41740226745605,NA,-0.441464632749557,NA,0.919850736856461,NA,-4.90516258610619,NA,7.66542280713717,0.25,0.33333333,0.28571429,1,1,1,0.42857143,3,98.9506632486979,-1.04539235432943,1,0.33333333,108.665,2,0.66666667,"2024-08-14",0
"Bryan Abreu",16609,"2024-08-13","@TBR",21,2024,"HOU","A",27,0,0,0,1,0,0,0,0,0,1,0,1.1,4,0,0,0,0,0,0,0,0,0,2,13.5000032186516,0,0,2,0,0,0,1,1,0,0,0,0,0.5,0,0.5,0.799854084014893,0,0,0,0,1,0.166479063033887,-0.166479063033887,1.30048563806852,0,2.31765339213936,30.5074529652481,0,0.5,0,0.5,0,0,0,0,4,9,13,0.107657998800278,0,0.107657998800278,0.66100001335144,0.072597473859787,1.05624997615814,1.3817332983017,1.18559992313385,1.61540007591248,1,1,0.101912952959538,1.17819331041519e-05,1,0,0.38461538,96.4,0.61538462,85.75,NA,NA,NA,0.303219258785248,0.729052364826202,NA,6.06438517570496,9.11315456032753,NA,0.33333333,0.42857143,0.38461538,0,0.66666667,0.4,0.53846154,0.75,0.23076923,2,0,0,0,2,0,2,1,0,0,0,1,0,1.50521417215018,NA,NA,NA,46.11802,62.70257,32.02193,73.37278,53.60812,75.21425,66.25869,60.91647,62.39978,-0.88468,2.75007,NA,NA,NA,98.3,96.64,103.8,115.76,117.26,131.56,109.044615384615,109.329230769231,120.883076923077,0.38461538,0.61538462,NA,96.3799987792969,85.7125015258789,NA,-3.19299736022949,4.92721605300903,NA,10.5463272094727,-5.11680698394775,NA,0.307016666978598,0.767806317657232,NA,6.14033333957195,9.5975789707154,NA,0.5,0.28571429,0.38461538,0,1,0.4,0.53846154,17.44444444,NA,0.38461538,NA,0.61538462,NA,96.3481567382812,NA,85.6824264526367,NA,-2.20921192169189,NA,6.1597638130188,NA,9.52633590698242,NA,-6.85423755645752,NA,0.307016666978598,NA,0.767806317657232,NA,6.14033333957195,NA,9.5975789707154,0.5,0.28571429,0.38461538,0,1,0.4,0.53846154,2,101.543518066406,34.0982284545898,1,0.5,108.227,1,0.5,"2024-08-13",0
"Bryan Abreu",16609,"2024-08-10","@BOS",21,2024,"HOU","A",27,0,0,18,1,0,0,0,0,0,1,0,1,6,3,2,2,0,0,0,0,0,0,1,9,0,27,1,0,0,1,2,2,2,0,0,0,0.16666667,0,0.16666667,4.07892353529245,0,0.5,3,0.6,0.33333333,1.1664797782898,16.8335202217102,4.19049659073353,453.506654252709,27.4284869896923,102.403901559937,0.5,0.4,0.2,0.4,1,0,0,0,5,11,16,-0.0779319927096367,-0.216271996498108,0.138339996337891,-1.45299994945526,-0.139980733394623,1.55371427536011,1.13399994373322,1.13399994373322,3.57920002937317,1,1,-0.0743967741727829,0.024238264371118,0,1,0.375,96,0.625,86,NA,NA,NA,0.0707484409213066,-0.672910928726196,NA,1.17914068202178,-6.72910928726196,NA,0.16666667,0.5,0.375,1,1,1,0.625,0.5,0,2,1,2,2,1,2,5,0.4,0.2,0.4,0.4,0.2,0.4,3.06479775201962,NA,NA,NA,80,54.27556,80,46.07622,55.82191,50.65466,65.44819,58.77305,72.56552,-0.83433,2.8256,NA,NA,NA,88.3,127.66,124.18,101.1,97.78,110.18,96.3,108.985,115.43,0.375,0.625,NA,96.0499979654948,85.8900024414063,NA,-4.22222582499186,3.62186584472656,NA,9.28313446044922,-5.05489883422852,NA,0.0343190766870975,-0.684556819498539,NA,0.571984611451626,-6.84556819498539,NA,0.16666667,0.5,0.375,1,1,1,0.625,16.8,NA,0.375,NA,0.625,NA,96.0012613932292,NA,85.8406005859375,NA,-3.65373833974202,NA,4.35088005065918,NA,8.70382499694824,NA,-6.19247283935547,NA,0.0343190766870975,NA,-0.684556819498539,NA,0.571984611451626,NA,-6.84556819498539,0.16666667,0.5,0.375,1,1,1,0.625,5,89.9176025390625,32.6493469238281,0,0,106.387,2,0.4,"2024-08-10",0
"Bryan Abreu",16609,"2024-08-09","@BOS",21,2024,"HOU","A",27,0,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,0,2,0,1,0,0,0,0,0.2,0.2,0,4.94568908401489,0,0.25,2,0.333333333333333,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,102.760933900373,101.806421637006,2,0.333333333,0.666666666,0,0,0,3,27,9,11,20,0.0965800061821938,-0.0687679946422577,0.165348008275032,0.546999990940094,0.0526974946260452,1.77351999282837,1.78559994697571,1.78559994697571,0.225199997425079,1,1,0.00705826375633478,0.0473984136832977,1,0,0.5,96.1,0.5,86.7,NA,NA,NA,-0.703892230987549,0.360357403755188,NA,-7.03892230987549,3.60357403755188,NA,0.35714286,0.66666667,0.45,0.4,1,0.66666667,0.3,0.4,0.15,3,0,0,0,2,1,3,1,0,0,0,0.66666667,0.33333333,6.08567919993191,NA,NA,NA,27.17119,63.21472,20,34.25388,67.95772,23.12052,26.42412,69.0383,20,1.59009,6.46223,NA,NA,NA,94.58,54.72,48.38,87.36,87.06,97.06,90.97,70.89,72.72,0.5,0.5,NA,96.1099975585937,86.7700012207031,NA,-3.5226634979248,3.64097633361816,NA,9.95782165527344,-1.23665704727173,NA,-0.753774639219046,0.364944890141487,NA,-7.53774639219046,3.64944890141487,NA,0.25,0.75,0.45,0,1,0.66666667,0.4,18.78571429,NA,0.5,NA,0.5,NA,96.114013671875,NA,86.7638610839844,NA,-2.79878101348877,NA,4.52020606994629,NA,9.16002883911133,NA,-2.47464981079102,NA,-0.753774639219046,NA,0.364944890141487,NA,-7.53774639219046,NA,3.64944890141487,0.25,0.75,0.45,0,1,0.66666667,0.4,3,83.0696258544922,-5.32391421000163,0,0,91.2807,0,0,"2024-08-09",0
"Bryan Abreu",16609,"2024-08-07","@TEX",21,2024,"HOU","A",27,0,0,0,1,0,0,0,0,0,1,0,1.1,5,1,0,0,0,0,0,0,0,0,1,6.75000160932579,0,6.75000160932579,1,0,0,2,2,0,1,0,0,0,0.2,0,0.2,3.29696908401489,0,0.2,0.750000178813977,0.25,1,1.66647942066184,-1.66647942066184,3.93449257073111,0,39.9838858278095,96.0351437366616,1,0,0.5,0.5,0.5,0,1,6.75000160932579,3,14,17,0.114447996020317,-0.0223079957067966,0.136755988001823,0.715999960899353,0.0743509829044342,1.14976000785828,1.42373335361481,1.21360003948212,1.0324000120163,1,1,0.0698354244232178,0.0297053451618245,1,0,0.58823529,97.4,0.41176471,87.71428571,NA,NA,NA,0.566950559616089,-0.0466493852436543,NA,5.66950559616089,-0.666419789195061,NA,0.33333333,0.81818182,0.64705882,0.5,1,0.90909091,0.64705882,1,0.05882353,3,1,0,1,1,2,4,0.75,0.25,0,0.25,0.25,0.5,-0.456168485587748,NA,NA,NA,80,69.83555,80,56.70175,61.33923,53.72875,80,68.66009,80,-2.19102,0.79056,NA,NA,NA,116.98,125.96,138.52,134.44,80.82,97.06,124.169411764706,107.372941176471,121.448235294118,0.58823529,0.41176471,NA,97.2799987792969,87.8142874581473,NA,-3.37139358520508,2.56619398934501,NA,10.4689826965332,-1.22946929931641,NA,0.555716969072819,-0.0487952642142773,NA,5.55716969072819,-0.697075203061104,NA,0.25,0.76923077,0.64705882,0,1,0.90909091,0.76470588,18.83333333,NA,0.58823529,NA,0.41176471,NA,97.6177062988281,NA,88.1301443917411,NA,-2.28465747833252,NA,3.80285290309361,NA,9.28515396118164,NA,-2.48961012704032,NA,0.555716969072819,NA,-0.0487952642142773,NA,5.55716969072819,NA,-0.697075203061104,0.33333333,0.71428571,0.64705882,0,1,0.90909091,0.82352941,4,92.7390747070312,25.1644382476807,0,0,99.703,1,0.25,"2024-08-07",0
