"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","XX%","wFB","wSL","wCT","wCB","wFB/C","wSL/C","wCT/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piSI%","piSL%","pivFA","pivFC","pivSI","pivSL","piFA-X","piFC-X","piSI-X","piSL-X","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwFA","piwFC","piwSI","piwSL","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Shawn Armstrong",12857,"2024-08-21","MIL",28,2024,"STL","H",33,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-67.8134251901132,-66.6847344309602,0,0,0,0,0,0,2,54.0000563264481,3,3,6,0.013700001873076,0,0.013700001873076,0.419999986886978,0.044303797185421,0.54119998216629,0.270599991083145,0.54119998216629,2.66519999504089,1,1,0.0253141205757856,4.96868924476646e-10,0,0,0.5,93,0.5,85.33333333,NA,NA,NA,NA,NA,0.163612499833107,0.0913824215531349,NA,NA,5.4537499944369,3.04608071843783,NA,NA,0,1,0.33333333,NA,1,1,0.33333333,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.74716099587202,NA,45.93066,71.03715,48.66626,20,20,20,66.04541,51.36899,62.85491,NA,NA,NA,20,45.53538,20,2.09456,7.21893,102.7,131.58,138.16,96.84,-55.48,-31.28,104.14,153.08,169.8,NA,NA,NA,101.466666666667,79.9766666666667,97.5,0.16666667,NA,0.33333333,0.5,94.0999984741211,NA,92.6499938964844,85.2666625976562,-3.16967940330505,NA,-9.43990325927734,5.99912643432617,9.8659143447876,NA,6.59681129455566,6.62513224283854,-0.0483221560716629,NA,0.213536284863949,0.0926488153636456,-4.83221560716629,NA,10.6768142431974,3.08829384545485,0,1,0.33333333,NA,1,1,0.33333333,16.6,0.16666667,NA,0.33333333,0.5,94.2136993408203,NA,92.7929534912109,85.423095703125,-2.50373005867004,NA,-8.94435977935791,6.75825627644857,8.30477046966553,NA,4.95956993103027,5.15018653869629,-0.0483221560716629,NA,0.213536284863949,0.0926488153636456,-4.83221560716629,NA,10.6768142431974,3.08829384545485,0,1,0.33333333,NA,1,1,0.33333333,0,NA,NA,0,NA,NA,0,NA,"2024-08-21",0
"Shawn Armstrong",12857,"2024-08-20","MIL",28,2024,"STL","H",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.4857173198762,66.5170884121943,1,0,0.5,0.5,0,0,0,0,3,5,8,0.056099995970726,0,0.056099995970726,0.800999999046326,0.0844936668872833,0.740266680717468,0.789066672325134,1.2175999879837,0.29559999704361,1,1,0.075342632830143,0.000440861729349776,0,0,0.25,94,0.125,86,0.625,92,NA,NA,NA,0.48179230093956,0.054188709706068,0.192240029573441,NA,24.089615046978,5.4188709706068,3.84480059146881,NA,0.2,1,0.5,0,0.66666667,0.5,0.375,0.33333333,0.25,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,-0.362826045311425,NA,80,53.73494,80,NA,NA,NA,46.22979,47.75061,80,20,38.3478,20,46.74509,46.71809,44.47541,0.32763,4.56854,100.78,174.58,167.74,NA,NA,NA,121.28,102.6,116.26,86.44,67.9,66.16,94.38,98.9075,97.8175,0.25,0.625,NA,0.125,93.8499984741211,92.1,NA,85.5,-3.55907225608826,0.804887962341309,NA,6.72946214675903,9.86971664428711,6.76051635742188,NA,7.07961797714233,0.4882433116436,0.193706467747688,NA,0.054773960262537,24.41216558218,3.87412935495377,NA,5.4773960262537,0.33333333,0.6,0.5,0,0.66666667,0.5,0.625,16.4,0.25,0.625,NA,0.125,93.9459533691406,92.199365234375,NA,85.5922012329102,-3.09453010559082,1.51490316390991,NA,7.62122011184692,8.50269508361816,5.28197593688965,NA,5.12108993530273,0.4882433116436,0.193706467747688,NA,0.054773960262537,24.41216558218,3.87412935495377,NA,5.4773960262537,0.25,0.75,0.5,0,0.66666667,0.5,0.5,2,88.9018630981445,26.3399047851562,0,0,100.33,1,0.5,"2024-08-20",0
"Shawn Armstrong",12857,"2024-08-18","LAD",28,2024,"STL","H",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250499695539,0,79.6352116744142,187.926090042024,0,0,0,1,0,0,0,0,3,6,9,0.0357639975845814,0,0.0357639975845814,0.479999989271164,0.0506329126656055,0.474133342504501,0.638400018215179,0.638400018215179,0.57480001449585,1,1,0.0756378844380379,-0.000207632273812916,0,0,0.55555556,93.6,0.22222222,85,0.22222222,92,NA,NA,NA,0.708963394165039,0.122311130166054,-0.0818048268556595,NA,14.1792678833008,6.11555650830269,-4.09024134278297,NA,0.4,0.75,0.55555556,1,1,1,0.44444444,0.33333333,0,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,0.783213127587799,NA,69.15428,43.95591,79.07077,80,61.16407,80,29.62398,59.99495,20,20,39.09872,20,38.64775,47.52137,36.61456,0.83068,5.32311,81.16,142.46,149.74,116.94,177.82,186.22,163.46,64.7,95.88,75.78,-48.86,-64.12,102.228888888889,86.5933333333333,94.3,0.44444444,0.22222222,0.11111111,0.22222222,93.5999984741211,92.1999969482422,93.5999984741211,84.9000015258789,-5.34932708740234,-0.0461112670600414,-8.74132633209229,6.92294979095459,9.08786392211914,6.97498846054077,5.57007026672363,4.13545799255371,0.663312897086143,-0.0833708606660366,0.054773960262537,0.123577434569597,16.5828224271536,-4.16854303330183,5.4773960262537,6.17887172847986,0.25,0.8,0.55555556,1,1,1,0.55555556,18.5,0.44444444,0.22222222,0.11111111,0.22222222,93.6866989135742,92.2913513183594,93.7190017700195,84.9684524536133,-4.93185997009277,0.932165503501892,-8.652099609375,7.70656490325928,7.93636989593506,5.44373512268066,4.37368011474609,2.81891489028931,0.663312897086143,-0.0833708606660366,0.054773960262537,0.123577434569597,16.5828224271536,-4.16854303330183,5.4773960262537,6.17887172847986,0.25,0.8,0.55555556,1,1,1,0.55555556,3,92.0568440755208,35.2786153157552,0,0,94.5477,0,0,"2024-08-18",0
"Shawn Armstrong",12857,"2024-08-13","@CIN",28,2024,"STL","A",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.4857173198762,66.5170884121943,1,0,0.5,0.5,0,0,0,0,1,6,7,0.00806000269949436,0,0.00806000269949436,0.560999989509583,0.0530496463179588,0.101999998092651,0.131999999284744,0.131999999284744,NA,0,1,0.0792760103940964,-0.000256374607700727,0,0,0.57142857,94.25,NA,NA,0.42857143,92,NA,NA,NA,0.227396890521049,NA,0.500824153423309,NA,5.68492226302624,NA,16.6941384474436,NA,0.5,0.6,0.57142857,0,1,0.75,0.71428571,1,0.14285714,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,-0.362826045311425,NA,80,43.10571,80,80,30.21395,80,NA,NA,NA,80,44.82359,76.28142,80,38.23846,80,-3.02032,-0.45339,109.22,105.38,90.68,102.92,148.84,134.22,NA,NA,NA,90.92,100.76,101.2,99.5771428571428,115.817142857143,107.628571428571,0.28571429,0.42857143,0.28571429,NA,94.1999969482422,91.5666707356771,94.4000015258789,NA,-3.96603107452393,1.23076343536377,-9.26606941223145,NA,9.77154731750488,5.90792465209961,7.13429164886475,NA,-0.0242429338395596,0.506868526339531,0.254098132252693,NA,-1.21214669197798,16.895617544651,12.7049066126347,NA,1,0.5,0.57142857,0,1,0.75,0.85714286,15.5,0.28571429,0.42857143,0.28571429,NA,94.240852355957,91.5991617838542,94.4767456054688,NA,-3.41673994064331,1.76628335316976,-9.06348991394043,NA,8.49686431884766,4.7442569732666,5.88356018066406,NA,-0.0242429338395596,0.506868526339531,0.254098132252693,NA,-1.21214669197798,16.895617544651,12.7049066126347,NA,0.5,0.6,0.57142857,0,1,0.75,0.71428571,2,88.0867233276367,30.1589221954346,0,0,91.3644,0,0,"2024-08-13",0
"Shawn Armstrong",12857,"2024-08-12","@CIN",28,2024,"STL","A",33,0,0,0,1,0,0,0,0,0,0,0,1.1,6,1,0,0,0,1,0,0,0,0,2,13.5000032186516,6.75000160932579,6.75000160932579,2,0,0,1,2,0,0,0,0,0,0.33333333,0.16666667,0.16666667,3.90439574337839,0,0.2,1.50000035762795,0.333333333333333,1,2.41647959947582,-2.41647959947582,4.68449274954509,0,61.2041468971542,114.99364026257,0.5,0,0.333333333,0.666666666,0,0,0,0,9,13,22,0.00266001233831048,-0.00254999985918403,0.00521001219749451,0.679000020027161,0.0642080381512642,0.0451428554952145,0.0336666665971279,0.0410000011324883,NA,0,1,0.0342575162649155,0.0246668098356447,0,0,0.59090909,94.15384615,0.04545455,85,0.36363636,91.375,NA,NA,NA,0.466500341892242,0.0673001259565353,-0.290725529193878,NA,3.58846416840186,6.73001259565353,-3.63406911492348,NA,0.09090909,0.72727273,0.40909091,0,0.75,0.66666667,0.5,0.5,0.13636364,0,2,1,0,2,1,3,0,0.66666667,0.33333333,0,0.66666667,0.33333333,1.22478967593665,NA,20,48.03857,20,69.44041,46.63369,64.09831,80,70.77615,48.40811,22.00436,46.41524,39.12247,20,46.26944,20,2.66207,8.0702,102.6,33.36,34.12,119.82,91.36,101.6,118.38,102.62,148.14,90.8,78.44,74.96,101.845454545455,59.2727272727273,63.6145454545455,0.5,0.36363636,0.09090909,0.04545455,93.8909135298295,91.3499984741211,94.8500061035156,84.9000015258789,-4.14333100752397,1.24324476718903,-9.10746288299561,9.01992988586426,9.48393249511719,6.35591220855713,6.75455808639526,5.22597455978394,0.195148635655642,-0.296976152807474,0.273020014166832,0.0682137757539749,1.77407850596038,-3.71220191009343,13.6510007083416,6.82137757539749,0.1,0.66666667,0.40909091,0,0.75,0.66666667,0.54545455,17.4375,0.5,0.31818182,0.09090909,0.09090909,93.8928888494318,92.095703125,94.8367462158203,85.3930511474609,-3.87309195778587,1.4010351725987,-8.86321449279785,6.61035013198853,8.52124370228161,4.97907257080078,5.72248506546021,5.35526990890503,0.195148635655642,-0.233602475374937,0.273020014166832,0.00484009832143784,1.77407850596038,-3.33717821964196,13.6510007083416,0.242004916071892,0.11111111,0.61538462,0.40909091,0,0.75,0.66666667,0.59090909,3,93.0745646158854,18.6723022460938,0,0,99.3514,1,0.33333333,"2024-08-12",0
"Shawn Armstrong",12857,"2024-08-10","@KCR",28,2024,"STL","A",33,0,0,13.5000032186516,1,0,0,0,0,0,0,0,1.1,6,3,2,2,0,0,0,0,0,0,0,0,0,20.2500048279774,0,0,0,1,3,2,1,0,0,0,0,0,0,7.34739574882223,0,0.5,2.25000053644193,0.5,0.33333333,3.1664797782898,10.3335234403618,6.5684995033937,333.3339886225,79.6352116744142,160.522026728569,0.333333333,0.333333333,0.166666666,0.5,0.333333333,0,1,6.75000160932579,6,16,22,-0.0183059684932232,-0.0298079866915941,0.0115020181983709,-1.22299993038177,-0.119725897908211,0.102600000798702,0.122399993240833,0.122399993240833,NA,0,1,-0.124063588678837,-0.0543571554802094,0,0,0.72727273,94.75,0.09090909,86,0.18181818,92.5,NA,NA,NA,-0.360740810632706,-0.074782133102417,-1.03717362880707,NA,-2.25463006645441,-3.73910665512085,-25.9293407201767,NA,0.3,0.66666667,0.5,1,1,1,0.54545455,1,0,2,2,2,1,4,1,6,0.33333333,0.33333333,0.33333333,0.16666667,0.66666667,0.16666667,4.74600661898481,NA,80,54.05338,80,80,43.40469,80,62.37605,65.64921,80,40.98152,50.43789,58.05647,80,47.47891,80,-2.06065,0.98612,99.32,145.96,138.14,105.28,124.12,120.26,151.86,111.66,135.7,92.84,97.36,98.08,105.356363636364,125.070909090909,123.32,0.31818182,0.18181818,0.40909091,0.09090909,94.528573172433,92.3000030517578,94.6111111111111,85.8499984741211,-4.28552573067801,0.570970118045807,-8.93701850043403,5.59050130844116,9.2061527797154,6.753830909729,6.3465461730957,6.44056606292725,0.446457207202911,-1.0425486639142,-0.828805230557919,-0.0761566460132599,6.37796010289873,-26.0637165978551,-9.20894700619909,-3.80783230066299,0.33333333,0.61538462,0.5,1,1,1,0.59090909,16.46666667,0.31818182,0.18181818,0.40909091,0.09090909,94.8884015764509,92.6367492675781,94.9733208550347,86.2023468017578,-4.0441643851144,1.0656373500824,-8.63242848714193,6.20553493499756,8.34312111990792,5.57975482940674,5.41830105251736,5.03859996795654,0.446457207202911,-1.0425486639142,-0.828805230557919,-0.0761566460132599,6.37796010289873,-26.0637165978551,-9.20894700619909,-3.80783230066299,0.3,0.66666667,0.5,1,1,1,0.54545455,6,93.671132405599,24.1955184936523,1,0.16666667,109.056,3,0.5,"2024-08-10",0
"Shawn Armstrong",12857,"2024-08-08","TBR",28,2024,"STL","H",33,0,0,13.500014081612,1,0,0,0,0,0,0,0,0.2,4,2,1,1,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,1,1,2,0,0,0,0,0,0,0,6.03472908401489,0,0.5,3.00000312924711,0.5,0.5,3.1664797782898,10.3335343033222,5.43449475334657,333.334256844208,79.6352116744142,133.117981382682,1,0.5,0.25,0.25,0,0,0,0,3,7,10,-0.0824839994311333,-0.107652008533478,0.0251680091023445,-1.07700002193451,-0.113607600331306,0.523999989032745,0.571466684341431,0.451999992132187,0.401999980211258,1,1,-0.0978785753250122,-0.0595336406244403,0,1,0.6,93.33333333,0.2,86.5,0.2,91.5,NA,NA,NA,-0.483826041221619,0.247702345252037,-0.406658798456192,NA,-8.06376735369365,12.3851172626019,-20.3329399228096,NA,0.4,0.6,0.5,1,1,1,0.5,0.5,0,2,1,1,1,2,1,4,0.5,0.25,0.25,0.25,0.5,0.25,9.31377732089248,NA,65.53044,45.94385,78.1558,80,53.40625,80,49.42633,40.23679,63.03956,80,56.70789,80,80,46.06204,80,-1.83979,1.31741,94,98.52,89.26,94.74,137.76,140.38,101.92,111.92,138.34,97.24,124.38,129.64,96.38,114.22,117.376,0.4,0.2,0.2,0.2,93.1750030517578,91.1999969482422,93.6500015258789,86.6000061035156,-3.23691344261169,2.64757299423218,-8.39541816711426,4.9326343536377,8.73513507843018,3.95219135284424,5.28734588623047,6.60667705535889,-0.871825497597456,-0.413239941000938,0.345146134495735,0.250916499644518,-21.7956374399364,-20.6619970500469,17.2573067247868,12.5458249822259,0.33333333,0.57142857,0.5,1,1,1,0.7,17.6,0.4,0.2,0.2,0.2,93.3963241577148,91.3540496826172,93.8750457763672,86.7879028320312,-2.82736730575562,3.17481994628906,-8.16240978240967,5.4022798538208,7.77080726623535,2.76007509231567,4.43718528747559,5.37296009063721,-0.871825497597456,-0.413239941000938,0.345146134495735,0.250916499644518,-21.7956374399364,-20.6619970500469,17.2573067247868,12.5458249822259,0.33333333,0.57142857,0.5,1,1,1,0.7,4,77.1843185424805,21.0397644042969,1,0.25,103.941,1,0.25,"2024-08-08",0
"Shawn Armstrong",12857,"2024-08-05","NYM",28,2024,"STL","H",33,0,0,3.85714338263694,1,0,0,0,0,0,0,0,2.1,8,2,1,1,1,0,0,0,0,0,4,15.4285735305478,0,7.71428676527388,4,0,0,1,2,1,0,0,0,0,0.5,0,0.5,0.604166584014893,3.85714338263694,0.25,0.85714297391932,0.333333333333333,1,5.30933721308809,-1.45219383045116,1.03391526451254,95.2382727321803,132.295391371514,26.7747937944684,0.5,0.25,0.25,0.5,0,0.5,0,0,3,23,26,-0.00316799664869905,-0.0217759981751442,0.0186080019921064,0.310000002384186,0.032700426876545,0.100199997425079,0.150000005960464,0.312000006437302,0.0263999998569489,1,1,-0.127643391489983,0.0960266576565532,0,0,0.57692308,94.4,0.19230769,85.4,0.23076923,91.83333333,NA,NA,NA,0.453965663909912,0.368842720985413,-1.17000865936279,NA,3.02643775939941,7.37685441970825,-19.5001443227132,NA,0.5,0.71428571,0.61538462,0.33333333,0.9,0.6875,0.53846154,1,0.19230769,2,1,1,0,3,1,4,0.5,0.25,0.25,0,0.75,0.25,5.78471134212061,NA,59.66996,43.40198,63.17263,80,56.75934,80,69.77511,59.51266,64.48657,80,45.97239,80,76.76911,48.33755,80,-1.53765,1.77062,115.44,117.32,102.3,95.34,117.66,121.22,141.46,116.76,134.18,89.86,116.08,110.06,110.675384615385,116.991538461538,113.86,0.38461538,0.23076923,0.19230769,0.19230769,94.25,91.8333333333333,94.2400024414062,85.5200012207031,-3.60922431945801,1.308695713679,-8.10873107910156,7.64270553588867,8.63984756469727,4.96275901794434,5.63851280212402,5.43054695129395,0.108807750046253,-1.16861768439412,0.34824239090085,0.373071745038033,1.08807750046253,-19.4769614065687,6.96484781801701,7.46143490076065,0.44444444,0.70588235,0.61538462,0,0.91666667,0.6875,0.65384615,17.05555556,0.38461538,0.23076923,0.19230769,0.19230769,94.5817016601563,92.1361185709635,94.5909240722656,85.8714599609375,-3.63155708312988,1.2710481484731,-8.17113418579101,7.85920028686523,7.99435882568359,4.10486666361491,4.74591979980469,4.40324401855469,0.108807750046253,-1.16861768439412,0.34824239090085,0.373071745038033,1.08807750046253,-19.4769614065687,6.96484781801701,7.46143490076065,0.57142857,0.63157895,0.61538462,0,0.91666667,0.6875,0.73076923,4,92.3556060791016,25.5479354858398,1,0.25,102.361,1,0.25,"2024-08-05",0
"Shawn Armstrong",12857,"2024-08-02","@CHC",28,2024,"STL","A",33,0,0,0,1,0,0,0,0,0,0,0,1.2,7,1,0,0,0,1,0,0,0,0,2,10.8000041198746,5.40000205993731,5.40000205993731,2,0,0,2,1,1,0,0,0,0,0.28571429,0.14285714,0.14285714,3.80856581413144,0,0.166666666666667,1.20000045776385,0.25,1,2.56647954940787,-2.56647954940787,3.47368493921238,0,64.8903577433374,85.7335933905156,2,0.25,0.5,0.25,0,0,0,0,10,20,30,0.00930002238601446,-0.0129679944366217,0.0222680158913136,0.592999994754791,0.0635584145784378,0.175549998879433,0.120999999344349,0.143199995160103,0.173199996352196,1,1,0.00570148229598999,0.0472750055728689,0,0,0.66666667,94,0.06666667,85,0.26666667,90.5,NA,NA,NA,0.483448356389999,-0.497441589832306,0.4427330493927,NA,2.41724178195,-24.8720794916153,5.53416311740875,NA,0.375,0.71428571,0.53333333,0.66666667,0.9,0.8125,0.46666667,0.71428571,0.1,1,2,1,0,4,0,4,0.25,0.5,0.25,0,1,0,3.24281077390997,NA,20,35.24744,20,80,36.93595,80,80,54.63383,80,46.30886,35.22434,64.98357,58.27561,34.33248,74.03101,-0.38872,3.49401,95.66,81.82,57.88,93.16,135.54,129.62,135.38,181.54,196.32,98.44,107,99.86,97.2053333333333,115.751333333333,107.092,0.3,0.26666667,0.36666667,0.06666667,93.7111138237847,90.4000015258789,93.8909135298295,84.9499969482422,-4.42147657606337,1.50001525878906,-8.22653961181641,7.27875423431396,8.22049882676866,5.38208484649658,5.27777064930309,4.92129135131836,0.0064874142408371,0.447743270546198,0.478184033185244,-0.504936903715134,0.0720823804537455,5.59679088182747,4.34712757441131,-25.2468451857567,0.30769231,0.70588235,0.53333333,0.75,0.83333333,0.8125,0.56666667,17.26086957,0.3,0.26666667,0.36666667,0.06666667,94.1902872721354,90.8593292236328,94.354814009233,85.4150466918945,-4.08976915147569,1.7698837518692,-7.93707275390625,7.59589004516602,7.61287519666884,4.38684368133545,4.42555999755859,4.05911540985107,0.0064874142408371,0.447743270546198,0.478184033185244,-0.504936903715134,0.0720823804537455,5.59679088182747,4.34712757441131,-25.2468451857567,0.30769231,0.70588235,0.53333333,0.75,0.83333333,0.8125,0.56666667,4,78.1087493896484,1.6318895816803,0,0,92.0313,0,0,"2024-08-02",0
"Shawn Armstrong",12857,"2024-07-28","CIN",12,2024,"TBR","H",33,0,0,0,1,1,0,0,0,0,0,0,2,9,3,1,0,0,0,0,0,0,0,1,4.5,0,13.5,1,0.142857142,0,7,0,1,0,1,0,0,0.11111111,0,0.11111111,0.472284647917782,0,0.333333333333333,1.5,0.375,0.66666667,2.1664797782898,-2.1664797782898,2.1664797782898,0,53.5534178106164,52.0512824543046,7,0.125,0.875,0,0,0,0,0,8,21,29,-0.0234959870576859,-0.180019989609718,0.156524002552032,-0.0957999974489212,-0.0105216912925243,1.1920599937439,0.899999976158142,0.870000004768372,0.852800011634827,1,1,-0.0459578409790993,0.0262474344718797,0,0,0.75862069,93.54545455,0.06896552,84.5,0.17241379,91.2,NA,NA,NA,0.303260624408722,-0.0611964836716652,-0.955935657024384,NA,1.37845738367601,-3.05982418358326,-19.1187131404877,NA,0.5,0.76923077,0.62068966,0.75,0.8,0.77777778,0.44827586,0.66666667,0.13793103,2,4,2,1,4,3,8,0.25,0.5,0.25,0.125,0.5,0.375,2.03986071813428,43,66.27007,53.72041,74.91579,76.364,66.71443,64.80833,52.24621,74.45523,40.1562,67.71257,46.00057,77.35508,77.73874,57.37245,79.76136,-1.59789,1.68026,118.04,112.18,109.58,112.3,99.66,109.84,136.76,86.34,112.14,98.66,134.1,129.1,113.218620689655,108.133103448276,113.247586206897,0.27586207,0.17241379,0.48275862,0.06896552,93.2624969482422,91.2200012207031,93.4428536551339,84.3000030517578,-4.77909517288208,0.735231685638428,-10.2788500104632,6.98704147338867,9.71916103363037,6.06475715637207,6.07588958740234,6.14609050750732,0.373587764799595,-0.970154739916325,-0.0712000019848347,-0.0623212568461895,4.66984705999494,-19.4030947983265,-0.508571442748819,-3.11606284230947,0.33333333,0.82352941,0.62068966,0.75,0.78571429,0.77777778,0.5862069,19.1,0.27586207,0.17241379,0.48275862,0.06896552,93.4476013183594,91.391357421875,93.625967843192,84.497802734375,-3.96814393997192,1.7637170791626,-9.61357007707868,8.30691528320312,8.27620506286621,4.40638999938965,4.53834506443569,4.24988508224487,0.373587764799595,-0.970154739916325,-0.0712000019848347,-0.0623212568461895,4.66984705999494,-19.4030947983265,-0.508571442748819,-3.11606284230947,0.30769231,0.875,0.62068966,0.75,0.78571429,0.77777778,0.55172414,8,85.808585030692,-3.80975450788225,0,0,104.332,2,0.25,"2024-07-28",0
"Shawn Armstrong",12857,"2024-07-23","@TOR",12,2024,"TBR","A",33,0,0,0,1,1,0,0,0,0,0,0,2,8,1,0,0,0,1,0,0,0,0,4,18,4.5,4.5,4,0,0,1,1,1,0,0,0,0,0.5,0.125,0.375,2.15285408401489,0,0.142857142857143,1,0.333333333333333,1,0.666479778289795,-0.666479778289795,1.42248398140073,0,15.1601597883607,33.5424752415245,1,0.333333333,0.333333333,0.333333333,0,0,1,4.5,12,22,34,0.100604005157948,-0.0313759967684746,0.131980001926422,0.958000004291534,0.101215004920959,0.808925032615662,0.931900024414062,0.870000004768372,1.08380007743835,1,1,0.0950198844075203,0.0293476417557438,0,0,0.61764706,94.23809524,0.17647059,84.66666667,0.20588235,90.85714286,NA,NA,NA,0.949241518974304,0.213702172040939,-0.345627933740616,NA,4.52019770940145,3.56170286734899,-4.93754191058023,NA,0.31578947,0.53333333,0.41176471,0.5,0.875,0.71428571,0.44117647,0.5,0.11764706,1,1,1,1,0,2,3,0.33333333,0.33333333,0.33333333,0.33333333,0,0.66666667,1.46988564818622,51,56.93962,54.62851,62.19863,65.84019,53.98871,65.51139,37.27094,66.0457,61.5164,29.21369,54.35133,32.40187,53.98118,55.44668,61.73029,-0.12192,3.89421,103.2,117.92,112.22,111.56,118.62,127.78,134.7,74.94,112.78,90.32,61.9,72.06,108.811764705882,99.0282352941176,109.084705882353,0.29411765,0.20588235,0.32352941,0.17647059,93.75,90.8142874581473,94.5090886896307,84.7833353678385,-3.63723754882812,2.57117298671177,-9.03489685058594,5.07996972401937,9.04477157592773,5.39727020263672,6.52601207386364,5.46600850423177,1.13442633673549,-0.355186257511377,-0.174606960266829,0.215423762798309,11.3442633673549,-5.07408939301968,-1.58733600242571,3.59039604663849,0.23529412,0.58823529,0.41176471,0.25,0.9,0.71428571,0.5,18,0.29411765,0.20588235,0.32352941,0.17647059,93.5912719726562,90.645743233817,94.3308771306818,84.6124471028646,-2.88506488800049,3.66153989519392,-8.38959295099432,6.16975657145182,8.22862701416016,4.25064141409738,5.41092543168501,4.01056162516276,1.13442633673549,-0.355186257511377,-0.174606960266829,0.215423762798309,11.3442633673549,-5.07408939301968,-1.58733600242571,3.59039604663849,0.33333333,0.5,0.41176471,0.5,0.875,0.71428571,0.47058824,3,91.2924296061198,13.5527801513672,1,0.33333333,104.533,2,0.66666667,"2024-07-23",0
