"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCB","wCH","wFB/C","wSL/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSL%","pivCH","pivCU","pivFA","pivSL","piCH-X","piCU-X","piFA-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSL-Z","piwCH","piwCU","piwFA","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Reynaldo Lopez",16400,"2024-09-30","NYM",16,2024,"ATL","H",30,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.7443615507439,18.1856412207288,0,0,0,1,0,0,2,18,5,10,15,0.0961040109395981,0,0.0961040109395981,0.507000029087067,0.0515243895351887,1.26120007038116,1.72880005836487,1.72880005836487,0.888400018215179,1,1,0.0763733834028244,-0.000172934959657756,1,0,0.6,96.44444444,0.4,86.83333333,NA,NA,NA,NA,NA,0.234929770231247,0.547518610954285,NA,NA,2.61033078034719,9.12531018257141,NA,NA,0.28571429,0.625,0.46666667,0,1,0.71428571,0.53333333,0.66666667,0.13333333,0,1,0,0,1,0,1,0,1,0,0,1,0,-1.72435107053693,NA,NA,NA,NA,NA,NA,NA,80,42.33169,20,80,20,20,80,20,20,-3.12814,-0.61512,NA,NA,NA,NA,NA,NA,94.76,109.5,106.38,138.52,120.06,127.88,112.264,113.724,114.98,0.6,0.4,NA,NA,96.2777777777778,86.7666625976562,NA,NA,-4.45726437038845,2.00307035446167,NA,NA,9.61461046006944,-0.412395596504211,NA,NA,0.23729146271944,0.596123654395342,NA,NA,2.63657180799378,9.93539423992236,NA,NA,0.28571429,0.625,0.46666667,0,1,0.71428571,0.53333333,15.16666667,NA,NA,0.6,0.4,NA,NA,96.2145860460069,86.6859334309896,NA,NA,-3.99151908026801,2.6549399693807,NA,NA,8.81839328342014,-1.59140984217326,NA,NA,0.23729146271944,0.596123654395342,NA,NA,2.63657180799378,9.93539423992236,0.28571429,0.625,0.46666667,0,1,0.71428571,0.53333333,1,79.0999984741211,29,0,0,79.1,0,0,"2024-09-30",2
"Reynaldo Lopez",16400,"2024-09-28","KCR",16,2024,"ATL","H",30,0,0,1.5,1,1,1,0,0,0,0,0,6,19,2,1,1,0,0,0,0,0,0,9,13.5,0,3,9,0,0,5,3,2,0,0,0,0,0.47368421,0,0.47368421,1.06387313245572,0,0.105263157894737,0.333333333333333,0.2,0.5,0.166479778289796,1.3335202217102,0.922483981400729,36.035639137476,5.93649191494908,24.0819762068706,1.666666666,0.2,0.5,0.3,0,0,1,1.5,24,49,73,0.227548003196716,-0.139699995517731,0.367247998714447,2.04169988632202,0.207489833235741,0.857305288314819,1.03706669807434,0.870000004768372,1.54119992256165,1,1,0.342198967933655,-0.0767765958822693,0,0,0.49315068,96.27777778,0.46575342,86.20588235,0.04109589,77,NA,NA,NA,0.699740886688232,2.90163683891296,0.254331231117249,NA,1.94372468524509,8.53422599680284,8.47770770390828,NA,0.35714286,0.83870968,0.56164384,0.4,0.73076923,0.6097561,0.42465753,0.73684211,0.21917808,3,5,2,0,8,2,10,0.3,0.5,0.2,0,0.8,0.2,0.11403654763991,78,NA,NA,NA,67.75585,46.57285,73.8958,68.73798,46.36401,80,43.76628,45.77248,42.8599,60.06257,45.36585,67.82942,-0.49974,3.32748,NA,NA,NA,86.8,120.7,116.68,88.82,124.52,116.42,135.02,84.46,97.46,110.254794520548,105.704931506849,107.6,0.49315068,0.46575342,0.04109589,NA,96.2305569118924,86.0088249655331,76.6666666666667,NA,-4.98612636990017,2.1945868099437,2.90590667724609,NA,9.34029049343533,-1.11246075349696,-4.99779256184896,NA,0.746132202446461,2.92811739817262,0.257080126553774,NA,2.07258945124017,8.61210999462534,8.56933755179246,NA,0.37837838,0.75,0.56164384,0.42857143,0.7037037,0.6097561,0.49315068,17.8490566,NA,0.04109589,0.49315068,0.46575342,NA,76.5907999674479,96.1349962022569,85.9034352022059,NA,3.37150001525879,-4.47778659396701,2.93842943976907,NA,-6.21228345235189,8.38370598687066,-2.42331987268784,NA,0.257080126553774,0.746132202446461,2.92811739817262,NA,8.56933755179246,2.07258945124017,8.61210999462534,0.35294118,0.74358974,0.56164384,0.41666667,0.68965517,0.6097561,0.53424658,10,92.4372680664062,8.53353729248047,0,0,104.612,6,0.6,"2024-09-28",0
"Reynaldo Lopez",16400,"2024-09-10","@WSN",16,2024,"ATL","A",30,0,0,0,1,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,0,1,9,0,9,1,0,0,2,0,1,0,0,0,0,0.2,0,0.2,2.36996908401489,0,0.25,1,0.333333333333333,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,104.659905777721,102.47548198021,2,0.333333333,0.666666666,0,0,0,0,0,9,16,25,0.0474640056490898,-0.0615920498967171,0.109056055545807,0.49099999666214,0.0509865023195744,1.2903333902359,0.870000004768372,0.870000004768372,0.920000016689301,1,1,-0.000644509447738528,0.0374288056678126,0,0,0.52,92,0.16,80,0.16,71.75,0.16,83.75,NA,0.0907580852508545,0.178596556186676,-0.851227700710297,0.159461855888367,0.698139117314265,4.4649139046669,-21.2806925177574,3.98654639720917,0.41176471,0.625,0.48,0.71428571,1,0.83333333,0.32,0.6,0.08,1,0,2,1,2,0,3,0.33333333,0,0.66666667,0.33333333,0.66666667,0,6.1997060388946,45,60.819,43.99822,62.6135,23.28841,42.30135,20,37.99613,30.5175,46.58229,46.73518,24.64941,52.80876,35.76882,27.9969,35.73173,1.00954,5.5914,95.08,119.32,103.94,133,85.3,61,80.66,101.5,78.84,99.14,131.8,99.72,94.2984,106.6072,83.3424,0.52,0.16,0.16,0.16,91.8999962439904,79.7249984741211,71.5999984741211,83.875,-5.58151655930739,1.52313911914825,3.58883142471313,-6.54684162139893,9.31002572866586,-2.02630591392517,-6.63498258590698,6.84485101699829,0.0878950469195843,0.18101267516613,-0.85967168211937,0.16137357801199,0.676115745535264,4.52531687915325,-21.4917920529842,4.03433945029974,0.4375,0.55555556,0.48,0.71428571,1,0.83333333,0.36,17.52631579,0.12,0.16,0.56,0.16,82.2337646484375,71.7233734130859,91.787841796875,79.8305969238281,-7.12807973225911,3.74574494361877,-5.1793463570731,1.99487745761871,4.60415649414062,-8.23698234558105,8.28025545392718,-3.60511255264282,0.196422282606363,-0.85967168211937,0.0528463423252106,0.18101267516613,6.54740942021211,-21.4917920529842,0.377473873751504,4.52531687915325,0.46666667,0.5,0.48,0.71428571,1,0.83333333,0.4,3,76.6718037923177,4.86437098185221,0,0,93.0278,0,0,"2024-09-10",0
"Reynaldo Lopez",16400,"2024-09-05","COL",16,2024,"ATL","H",30,0,1,3,1,1,1,0,0,0,0,0,6,23,5,2,2,2,0,0,0,0,0,11,16.5,0,7.5,11,0,0,4,7,1,1,0,0,0,0.47826087,0,0.47826087,1.13393891740961,3,0.217391304347826,0.833333333333333,0.3,1,3.83314644495646,-0.833146444956462,1.26382291888197,72.071278274952,96.4329546224899,32.3306786225034,0.571428571,0.083333333,0.333333333,0.583333333,0.142857142,0.285714285,1,1.5,24,67,91,0.0712839737534523,-0.358139991760254,0.429423987865448,1.04170000553131,0.105863824486732,0.872816681861877,1.07313334941864,0.870000004768372,0.986000001430511,1,1,-0.0805975496768951,0.162268735889091,0,0,0.57142857,95.63461538,0.35164835,86.25,0.06593407,74.33333333,0.01098901,84,NA,1.67092752456665,-0.195392638444901,-1.06866061687469,-0.0620911717414856,3.21332216262817,-0.610601995140314,-17.8110102812449,-6.20911717414856,0.30952381,0.67346939,0.50549451,0.46153846,0.84848485,0.73913043,0.53846154,0.69565217,0.13186813,3,6,3,1,4,7,12,0.25,0.5,0.25,0.08333333,0.33333333,0.58333333,2.85374815549822,59,20,47.63994,20,53.99259,41.08926,45.89062,64.09482,45.6418,75.94996,40.21617,41.74314,38.25625,55.83141,41.11089,62.85579,-0.23687,3.72179,95.98,12.52,20.16,90.9,131.92,113.9,89.06,120.04,112.98,109.48,90.4,94.42,96.438021978022,109.218901098901,105.494065934066,0.57142857,0.35164835,0.06593407,0.01098901,95.6038442758413,86.203125,74.4666646321615,84.3000030517578,-5.4456305870643,2.14669251441956,2.57389195760091,-5.33121585845947,9.3957525400015,-0.33994260430336,-6.2027956644694,6.5888352394104,1.77242817729712,-0.197882823646069,-1.06578091159463,-0.0633736774325371,3.40851572557138,-0.618383823893964,-17.7630151932438,-6.33736774325371,0.2972973,0.64814815,0.50549451,0.45454545,0.82857143,0.73913043,0.59340659,16.67647059,0.01098901,0.06593407,0.57142857,0.35164835,84.4542999267578,74.6388346354167,95.7723576472356,86.3582992553711,-4.75650978088379,3.15347671508789,-4.8131482050969,3.01528120040894,4.94099998474121,-7.79371325174967,8.30398676945613,-1.69061505794525,-0.0633736774325371,-1.06578091159463,1.77242817729712,-0.197882823646069,-6.33736774325371,-17.7630151932438,3.40851572557138,-0.618383823893964,0.28571429,0.64285714,0.50549451,0.4,0.83333333,0.73913043,0.61538462,12,92.4507039388021,17.3624445597331,2,0.16666667,106.487,7,0.58333333,"2024-09-05",0
"Reynaldo Lopez",16400,"2024-08-30","@PHI",16,2024,"ATL","A",30,1,0,1.5,1,1,1,0,0,0,0,0,6,23,4,1,1,1,1,0,0,0,0,6,9,1.5,6,6,0,0,6,6,4,1,0,0,0,0.26086957,0.04347826,0.21739131,3.35396348241064,1.5,0.181818181818182,0.833333333333333,0.2,1,3.83314644495646,-2.33314644495646,3.17848818451166,36.035639137476,96.4329546224899,78.5999502100606,1,0.25,0.375,0.375,0.166666666,0.166666666,7,10.5,32,64,96,0.212394014000893,-0.170000001788139,0.382394015789032,2.00600004196167,0.205427557229996,0.811066687107086,0.852166652679443,0.870000004768372,0.24099999666214,1,1,0.19992770254612,0.0619422735941406,0,0,0.48958333,96.68085106,0.29166667,86.32142857,0.16666667,75.5625,0.05208333,85.8,NA,1.04435479640961,-1.15646576881409,0.528410017490387,0.243387565016747,2.22203148172257,-4.13023488862174,3.30256260931492,4.86775130033493,0.34693878,0.70212766,0.52083333,0.58823529,0.81818182,0.74,0.48958333,0.60869565,0.13541667,8,2,6,4,8,4,16,0.5,0.125,0.375,0.25,0.5,0.25,4.47193220195759,63,57.14764,50.74277,66.9129,20,39.42074,20,63.56186,55.59121,65.46652,43.87038,45.05172,45.94945,49.49354,47.33778,48.48025,0.15688,4.31241,109.52,130.48,121.36,107.4,82.5,73.54,97.72,111.04,112.54,120.52,95.82,106.28,106.597916666667,102.856666666667,104.673541666667,0.48958333,0.29166667,0.16666667,0.05208333,96.6382978723404,86.25,75.5374984741211,85.6400024414063,-4.77604545430934,2.51230103628976,4.2137393951416,-4.43850021362305,9.84904187790891,-0.731640134538923,-5.65393495559692,8.28635711669922,1.12044524773955,-1.11205706745386,0.533342901617289,0.246592406183481,2.38392605902033,-3.97163238376379,3.33339313510805,4.93184812366962,0.33333333,0.68627451,0.52083333,0.53333333,0.82857143,0.74,0.53125,18.42465753,0.05208333,0.16666667,0.48958333,0.29166667,85.6483154296875,75.5214385986328,96.6505568484042,86.2510114397321,-4.38597030639648,4.29605674743652,-4.42244931484791,3.21833174569266,6.95554809570312,-7.21434688568115,8.73100572951297,-2.17633819580078,0.246592406183481,0.533342901617289,1.12044524773955,-1.11205706745386,4.93184812366962,3.33339313510805,2.38392605902033,-3.97163238376379,0.3877551,0.65957447,0.52083333,0.57894737,0.83870968,0.74,0.48958333,16,89.7612457275391,10.1203336715698,1,0.0625,107.798,7,0.4375,"2024-08-30",0
"Reynaldo Lopez",16400,"2024-08-25","WSN",16,2024,"ATL","H",30,0,0,1.5,1,1,1,0,0,0,0,0,6,23,3,1,1,0,3,0,0,0,0,7,10.5,4.5,4.5,2.33333333,0,0,6,5,1,0,0,1,0,0.30434783,0.13043478,0.17391304,3.90855138298549,0,0.15,1,0.230769230769231,0.83333333,2.33314644495646,-0.833146444956462,3.59315345014135,36.035639137476,59.4116744239505,88.6206364040188,1.2,0.083333333,0.5,0.416666666,0,0,1,1.5,39,55,94,0.200324043631554,-0.20349994301796,0.403824001550674,2.04169988632202,0.207489848136902,0.977999985218048,0.897199988365173,0.870000004768372,1.54119992256165,1,1,0.17217692732811,0.0326533862295032,0,0,0.4787234,95.6,0.34042553,84.9375,0.14893617,76.85714286,0.03191489,86.66666667,NA,1.50381970405579,0.231608554720879,0.759648501873016,0.0228863731026649,3.34182156456841,0.723776733502746,5.4260607276644,0.762879103422165,0.33333333,0.61290323,0.42553191,0.57142857,0.94736842,0.75,0.32978723,0.65217391,0.10638298,1,10,2,1,9,3,13,0.07692308,0.76923077,0.15384615,0.07692308,0.69230769,0.23076923,1.64653341974819,68,28.78628,43.47926,23.51471,57.87412,43.91369,58.21257,43.3715,46.7744,49.6844,51.30439,40.04514,53.80635,45.92629,41.24468,51.56979,0.3785,4.64484,93.46,57.36,45.78,97.24,117.34,104.88,88.08,93.02,84.98,101.58,95.62,99.78,94.2117021276596,96.3891489361702,91.7310638297872,0.4787234,0.34042553,0.14893617,0.03191489,95.49111328125,84.8718719482422,76.8999982561384,86.4666646321615,-5.09569464789497,2.39596605300903,2.44034167698451,-4.71298217773438,9.25173136393229,-1.31537663936615,-3.54134559631348,6.93506113688151,1.51825334131718,0.214268401265144,0.766395274549723,0.0229212380945683,3.37389631403817,0.669588753953576,5.47425196106945,0.764041269818942,0.36363636,0.51282051,0.42553191,0.6,0.95,0.775,0.41489362,17.11267606,0.04255319,0.14893617,0.46808511,0.34042553,88.1311721801758,76.8020455496652,95.4518377130682,84.7681274414062,-4.40284729003906,3.08600861685617,-4.62758046930487,3.1785945892334,5.87861728668213,-5.20684432983398,8.28267669677734,-2.79823136329651,-0.0404524393379688,0.766395274549723,1.58162701874971,0.214268401265144,-1.01131098344922,5.47425196106945,3.5946068607948,0.669588753953576,0.36,0.5,0.42553191,0.61111111,0.90909091,0.775,0.46808511,13,88.9814860026042,4.62678813934326,2,0.15384615,102.479,6,0.46153846,"2024-08-25",0
"Reynaldo Lopez",16400,"2024-08-20","PHI",16,2024,"ATL","H",30,0,0,1.8,1,1,0,0,0,0,0,0,5,21,5,1,1,0,1,0,0,0,0,10,18,1.8,9,10,0.166666666,0,6,2,2,0,1,0,0,0.47619048,0.04761905,0.42857143,1.35631411369976,0,0.25,1.2,0.5,0.83333333,-0.233520221710205,2.03352022171021,0.371283140778542,43.2427669649712,-3.9358494713281,10.7618090466593,3,0.2,0.6,0.2,0,0,1,1.8,30,60,90,0.157031953334808,-0.345064014196396,0.502095997333527,1.53470003604889,0.155965447425842,1.40594279766083,1.02376008033752,0.870000004768372,1.3400000333786,1,1,0.160596340894699,-0.0489047744980618,0,0,0.53333333,96.4375,0.25555556,85.34782609,0.17777778,78.625,0.03333333,85.33333333,NA,0.659770309925079,-0.183714956045151,0.451165497303009,0.343310981988907,1.37452147901058,-0.798760678457177,2.81978435814381,11.4436993996302,0.3877551,0.68292683,0.52222222,0.26315789,0.85714286,0.61702128,0.45555556,0.76190476,0.2,2,5,3,1,4,5,10,0.2,0.5,0.3,0.1,0.4,0.5,0.484537847721765,65,42.01345,49.39626,45.82655,34.69124,41.97924,31.99447,67.6873,49.35002,79.06383,33.64393,44.67296,26.37934,52.50481,43.25618,56.79046,-0.0302,4.03179,118.02,98.66,92.36,98.8,93.1,89.06,96.12,114.26,109.44,115.66,74.24,80.26,102.32,99.7508888888889,97.7904444444444,0.53333333,0.25555556,0.17777778,0.03333333,96.4000040690104,85.3217401919158,78.5,85.2000020345052,-4.71492735544841,2.21133638464886,3.43235087394714,-5.81675020853678,9.63103040059408,-1.24663228574006,-5.16444063186646,5.46577517191569,0.703857272863388,-0.215492978692055,0.45484734326601,0.33560985699296,1.46636931846539,-0.936925994313281,2.84279589541256,11.1869952330987,0.3255814,0.70212766,0.52222222,0.14285714,0.81818182,0.61702128,0.52222222,18.95652174,0.03333333,0.17777778,0.53333333,0.25555556,85.1469319661458,78.4752349853516,96.3865152994792,85.2873800526495,-5.62958335876465,3.83741688728333,-4.32256317138672,2.93817005986753,4.02263991038005,-6.781578540802,8.75371360778809,-2.58459937054178,0.33560985699296,0.45484734326601,0.703857272863388,-0.215492978692055,11.1869952330987,2.84279589541256,1.46636931846539,-0.936925994313281,0.31818182,0.7173913,0.52222222,0.14285714,0.81818182,0.61702128,0.51111111,10,95.0558654785156,-1.47462863922119,0,0,106.725,6,0.6,"2024-08-20",0
"Reynaldo Lopez",16400,"2024-07-28","@NYM",16,2024,"ATL","A",30,0,0,0,1,1,0,0,0,0,0,0,3,12,3,0,0,0,1,0,0,0,0,2,6,3,9,2,0,0,4,1,4,1,0,0,0,0.16666667,0.08333333,0.08333333,4.33706242058489,0,0.272727272727273,1.33333333333333,0.333333333333333,1,2.83314644495646,-2.83314644495646,3.33714924703042,0,71.7521011567969,82.4341095922941,4,0.444444444,0.444444444,0.111111111,1,0,4,12,21,37,58,0.148593991994858,-0.213275998830795,0.361869990825653,1.37699997425079,0.149755299091339,1.42867696285248,0.926666676998138,0.870000004768372,0.71560001373291,1,1,0.0262816995382309,0.0777264113633244,0,0,0.52631579,95.03333333,0.33333333,85.31578947,0.14035088,78,NA,NA,0.01724138,-1.1824334859848,1.43820452690125,0.0630039125680923,NA,-3.94144495328267,7.56949751000655,0.787548907101154,NA,0.3,0.77777778,0.52631579,0.55555556,0.85714286,0.76666667,0.47368421,0.66666667,0.12068966,4,3,2,1,6,2,9,0.44444444,0.33333333,0.22222222,0.11111111,0.66666667,0.22222222,6.08074866362853,52,NA,NA,NA,20,39.45609,20,55.6596,43.16514,62.54199,42.52814,38.10138,49.84038,44.02456,36.95225,50.6146,0.49664,4.82205,NA,NA,NA,90.52,84.04,72.68,93.82,107.08,95.54,114.9,112.9,111.3,99.9407017543859,104.719649122807,96.3859649122807,0.52631579,0.33333333,0.14035088,NA,94.9033365885417,85.2157881887336,78.0250015258789,NA,-5.38709920247396,2.32329037314967,3.31156301498413,NA,9.86007995605469,-1.34969018634997,-4.16782188415527,NA,-1.19765866547823,1.52490516752005,0.0628118924796581,NA,-3.9921955515941,8.02581667115814,0.785148655995727,NA,0.33333333,0.74074074,0.52631579,0.6,0.85,0.76666667,0.47368421,20.13043478,0.01754386,0.14035088,0.50877193,0.33333333,88.9477996826172,78.0289840698242,95.1175326643319,85.2040694387336,-5.45116996765137,3.47618007659912,-5.09479496396821,2.90680112336811,9.18334007263184,-5.74802255630493,8.86445459826239,-2.70898296958522,-0.0350487045943737,0.0628118924796581,-0.985193472355604,1.52490516752005,-3.50487045943737,0.785148655995727,-3.39721887019174,8.02581667115814,0.28571429,0.75862069,0.52631579,0.5,0.86363636,0.76666667,0.50877193,9,87.1057264539931,14.3981408013238,1,0.11111111,103.449,4,0.44444444,"2024-07-28",0
"Reynaldo Lopez",16400,"2024-07-22","CIN",16,2024,"ATL","H",30,0,1,6,1,1,0,0,0,0,0,0,6,28,7,4,4,1,2,0,1,0,0,5,7.5,3,10.5,2.5,0.142857142,0,7,8,5,0,1,0,0,0.17857143,0.07142857,0.10714286,4.66135025887704,1.5,0.28,1.5,0.315789473684211,0.69767442,5.1664797782898,0.833520221710204,5.01582431991895,144.142556549904,129.340759243414,123.000507410765,0.875,0.25,0.35,0.4,0,0.125,0,0,26,59,85,-0.158720001578331,-0.397379994392395,0.238660007715225,-0.958299994468689,-0.0973882153630257,0.566967725753784,0.634866654872894,0.870000004768372,0.213599994778633,1,1,-0.270884335041046,-0.00906105579634692,0,0,0.45882353,94.8974359,0.31764706,85.40740741,0.14117647,79.25,0.08235294,88.57142857,NA,-1.42743301391602,0.46240109205246,-0.370158344507217,-1.04140090942383,-3.66008465106671,1.71259663723133,-3.08465287089348,-14.8771558489118,0.39583333,0.7027027,0.52941176,0.57894737,0.84615385,0.73333333,0.43529412,0.78571429,0.14117647,12,1,7,2,11,7,20,0.6,0.05,0.35,0.1,0.55,0.35,6.00502714899321,45,66.24643,35.63875,80,62.06881,38.7184,67.347,60.09639,43.14206,72.68917,44.76193,37.16873,48.64542,56.95127,36.71522,69.04809,-0.30645,3.61742,81.5,127.06,92.88,94.26,124.54,117.5,87.34,120.7,108.2,96.9,79.08,85,90.8727058823529,108.545411764706,100.881882352941,0.45882353,0.31764706,0.14117647,0.08235294,94.8333333333333,85.2666648582176,79.1416676839193,88.6571393694196,-4.53111697465946,2.92729554352937,2.76861095428467,-5.38361522129604,9.33088566706731,0.249413702223036,-2.42790826161702,5.67212894984654,-1.39848513901234,0.465950261801481,-0.371202796697617,-0.996096905320883,-3.58585933080086,1.72574171037586,-3.0933566391468,-14.2299557902983,0.36842105,0.65957447,0.52941176,0.57142857,0.80645161,0.73333333,0.55294118,18.65454545,0.08235294,0.14117647,0.45882353,0.31764706,88.9276297433036,79.3939819335938,95.1167618189103,85.5365216290509,-5.42692402430943,2.85153420766195,-4.32051125550881,3.24051666259766,4.68929399762835,-3.58431402842204,8.52556512294671,-0.671246634589301,-0.996096905320883,-0.371202796697617,-1.39848513901234,0.465950261801481,-14.2299557902983,-3.0933566391468,-3.58585933080086,1.72574171037586,0.35135135,0.66666667,0.52941176,0.61538462,0.78125,0.73333333,0.56470588,20,92.2100708007813,15.2350875854492,3,0.15,112.926,9,0.45,"2024-07-22",0
"Reynaldo Lopez",16400,"2024-07-13","@SDP",16,2024,"ATL","A",30,0,1,4.5,1,1,1,0,0,0,0,0,6,26,11,3,3,0,0,0,0,0,0,2,3,0,16.5,2,0.09090909,0,11,4,9,0,1,0,0,0.07692308,0,0.07692308,4.39359596071472,0,0.423076923076923,1.83333333333333,0.458333333333333,0.72727273,2.49981311162313,2.00018688837687,3.50781871577104,108.106917412428,63.525150001566,86.5584608001106,2.75,0.375,0.458333333,0.166666666,0,0,0,0,30,63,93,-0.0675880089402199,-0.491491973400116,0.423903942108154,-0.258000016212463,-0.0281505770981312,0.847057163715363,0.775133311748505,0.870000004768372,0.186599999666214,1,1,-0.123291060328484,0.0434995045333997,0,0,0.55913978,95.88461538,0.22580645,84.33333333,0.15053763,76.71428571,0.06451613,85,NA,0.00800126418471336,-0.86551308631897,0.00823324173688889,0.199095830321312,0.0153870465090642,-4.12149088723319,0.0588088695492063,3.31826383868853,0.28,0.72093023,0.48387097,0.78571429,0.93548387,0.88888889,0.46236559,0.57692308,0.05376344,10,7,7,3,18,3,24,0.41666667,0.29166667,0.29166667,0.125,0.75,0.125,5.77291524051278,47,75.32216,45.9324,80,48.41122,43.50008,42.12543,56.2478,46.25783,61.35887,66.43443,38.75635,70.77044,60.40961,40.26388,66.35629,-0.5213,3.29514,102.4,130.76,122.1,95.32,93.16,84.44,91.14,106.44,98.1,109.2,132.36,135.2,96.5737634408602,111.862795698925,105.969462365591,0.55913978,0.22580645,0.15053763,0.06451613,95.8326885516827,84.3809523809524,76.6428571428571,84.9499969482422,-5.12271763728215,2.59329114641462,3.53335843767439,-5.88278325398763,9.2789787879357,-1.8558464050293,-3.7093026297433,6.65460205078125,0.0139356628060341,-0.877031847834587,0.0052758976817131,0.201466247439384,0.0267993515500656,-4.17634213254565,0.0376849834408079,3.35777079065641,0.26829268,0.65384615,0.48387097,0.90909091,0.88235294,0.88888889,0.55913978,18.74626866,0.06451613,0.15053763,0.55913978,0.22580645,84.6741536458333,76.3456420898438,95.5693641075721,84.0882219587054,-4.98553148905436,4.69442585536412,-4.26355361938477,3.79195513044085,5.30532836914062,-5.34378160749163,8.23707521878756,-3.33286648704892,0.201466247439384,0.0052758976817131,0.0139356628060341,-0.877031847834587,3.35777079065641,0.0376849834408079,0.0267993515500656,-4.17634213254565,0.23076923,0.66666667,0.48387097,0.88888889,0.88888889,0.88888889,0.58064516,24,87.9498087565104,6.93269793192546,0,0,115.558,3,0.125,"2024-07-13",0
