"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CT%","CTv","CB%","CBv","CH%","CHv","XX%","wFB","wCT","wCB","wCH","wFB/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_KC","pb_s_KC","pb_c_KC","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_KC","sp_l_KC","sp_p_KC","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxKC%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvKC","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxKC-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxKC-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwKC","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwKC/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSI%","piSL%","pivCH","pivCU","pivFA","pivSI","pivSL","piCH-X","piCU-X","piFA-X","piSI-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwCU","piwFA","piwSI","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Louie Varland",27691,"2024-09-28","BAL",8,2024,"MIN","H",26,0,0,9,1,0,0,0,0,0,0,0,2,10,4,2,2,1,0,0,0,0,0,3,13.5,0,18,3,0,0,1,5,1,0,0,0,0,0.3,0,0.3,3.29026908401489,4.5,0.4,2,0.5,0.76923077,6.6664797782898,2.3335202217102,3.94650079384446,224.817471478451,164.37598453229,96.3338791428323,0.2,0.142857142,0.142857142,0.714285714,0,0.2,0,0,11,26,37,-0.0195839982479811,-0.0322439968585968,0.0126600004732609,-1.03199994564056,-0.108176097273827,0.111560001969337,0.101600006222725,0.138800010085106,0.0199999995529652,1,1,-0.200199902057648,0.0246531298967456,0,0,0.7027027,97.88461538,0.24324324,90.88888889,NA,NA,0.05405405,89.5,NA,-1.31819474697113,-0.804689347743988,NA,0.00212088599801064,-5.06997979604281,-8.94099275271098,NA,0.106044299900532,0.26666667,0.72727273,0.54054054,0.25,0.8125,0.7,0.59459459,0.6,0.16216216,2,2,3,2,1,4,7,0.28571429,0.28571429,0.42857143,0.28571429,0.14285714,0.57142857,5.28102196425186,NA,38.22742,45.44794,35.90527,78.06163,58.44003,75.90261,20,80,20,NA,NA,NA,37.14712,72.67665,39.98956,66.99071,58.55964,63.74734,-0.93016,2.68185,95.1,85.52,90.96,111.42,123.16,132.08,123.48,-63.08,-31.84,NA,NA,NA,115.62,76.54,81.44,111.590869565217,98.9582608695652,106.89347826087,0.67567568,0.24324324,0.02702703,NA,0.05405405,97.86,90.7666693793403,94.5999984741211,NA,89.4000015258789,-4.63407623291016,1.15356742011176,-9.93904113769531,NA,-7.76190137863159,9.18151123046875,3.13151719835069,5.25449085235596,NA,3.82553148269653,-1.25464855879545,-0.806707434356213,-0.0633736774325371,NA,0.00184798240661621,-5.01859423518181,-8.96341593729125,-6.33736774325371,NA,0.0923991203308105,0.28571429,0.69565217,0.54054054,0.25,0.8125,0.7,0.62162162,15.96296296,0.05405405,NA,0.67567568,0.02702703,0.24324324,89.123046875,NA,97.569482421875,94.2582015991211,90.4620971679688,-7.25165510177612,NA,-3.89705352783203,-9.76368045806885,2.07693502638075,3.04742002487183,NA,8.46129821777344,5.04099988937378,2.18290434943305,0.00184798240661621,NA,-1.25464855879545,-0.0633736774325371,-0.806707434356213,0.0923991203308105,NA,-5.01859423518181,-6.33736774325371,-8.96341593729125,0.25,0.76190476,0.54054054,0.25,0.8125,0.7,0.56756757,7,91.8441685267857,17.6167199271066,1,0.14285714,107.924,5,0.71428571,"2024-09-28",0
"Louie Varland",27691,"2024-09-25","MIA",8,2024,"MIN","H",26,0,0,0,1,0,0,0,0,0,0,0,2.1,10,3,0,0,0,0,0,0,0,0,4,15.4285735305478,0,11.5714301479108,4,0,0,1,2,3,0,0,0,0,0.4,0,0.4,1.36368908401489,0,0.3,1.28571446087898,0.5,1,-0.262092117387485,0.262092117387485,1.03391526451254,0,-8.38484528930035,23.8758299461167,0.5,0.5,0.166666666,0.333333333,0,0,2,7.71428676527388,16,32,48,0.106720000505447,-0.0499600097537041,0.156680002808571,1.92700004577637,0.201991617679596,0.769559979438782,0.784500002861023,1.04159998893738,1.19159996509552,1,1,0.0777328014373779,0.0609438493199487,1,0,0.58333333,96.89285714,0.29166667,90.28571429,0.02083333,85,0.10416667,91.4,NA,0.456419289112091,0.0948781669139862,0.193908214569092,-0.360082358121872,1.63006888968604,0.677701192242759,19.3908214569092,-7.20164716243744,0.42307692,0.68181818,0.54166667,0.45454545,0.8,0.65384615,0.45833333,0.5,0.1875,1,3,2,1,4,1,6,0.16666667,0.5,0.33333333,0.16666667,0.66666667,0.16666667,2.75666681377881,NA,80,80,80,50.28003,54.09216,41.8231,28.49807,63.8337,30.34869,47.52604,71.71676,70.01002,44.24425,70.64574,45.91797,52.96366,61.16175,48.60837,-0.05871,3.98903,117.98,154.14,156.04,103.92,101.66,102.56,104.14,94.28,105.8,149.24,122.94,136.34,107.4,71.18,78.22,105.638387096774,94.381935483871,97.948064516129,0.54166667,0.29166667,0.04166667,0.02083333,0.10416667,96.953848031851,90.3571428571429,95.75,84.9000015258789,91.3,-3.94600237332858,1.6610449382237,-8.90127944946289,-0.120325915515423,-8.96933059692383,9.16109290489784,2.82520702907017,8.17999839782715,-4.28279066085815,1.8380672454834,0.445778653025627,0.0922189652919769,0.0151214338839054,0.184771567583084,-0.365729957818985,1.7145332808678,0.658706894942692,0.756071694195271,18.4771567583084,-7.3145991563797,0.4,0.69565217,0.54166667,0.4,0.8125,0.65384615,0.47916667,16.97368421,0.08333333,0.02083333,0.54166667,0.0625,0.29166667,90.8528518676758,84.8001022338867,96.8417029747596,94.5694376627604,90.2235717773438,-8.69633960723877,0.84867399930954,-3.31681383573092,-8.47878011067708,2.46476582118443,1.07547152042389,-5.71901988983154,8.53773205096905,4.89980697631836,1.91470909118652,-0.327651634812355,0.184771567583084,0.445778653025627,-0.0229568891227245,0.0922189652919769,-8.19129087030888,18.4771567583084,1.7145332808678,-0.765229637424151,0.658706894942692,0.40740741,0.71428571,0.54166667,0.45454545,0.8,0.65384615,0.4375,6,88.1102905273438,16.9128443400065,0,0,97.4349,2,0.33333333,"2024-09-25",0
"Louie Varland",27691,"2024-09-20","@BOS",8,2024,"MIN","A",26,0,0,0,1,0,0,0,0,0,0,0,1.1,5,0,0,0,0,1,1,0,0,0,2,13.5000032186516,6.75000160932579,0,2,0,0,1,0,0,0,0,1,0,0.4,0.2,0.2,3.64632908401489,0,0,0.750000178813977,0,1,2.41647959947582,-2.41647959947582,2.41647959947582,0,58.4041379975233,58.2706704036851,1,0,1,0,0,0,0,0,3,10,13,0.460300028324127,-0.0360919982194901,0.496392011642456,1.70500004291534,0.164258196949959,4.40291404724121,3.34533333778381,5.01039981842041,2.51279997825623,1,1,0.101518742740154,0.00302566203025981,1,0,0.76923077,97,0.23076923,91.33333333,NA,NA,NA,NA,0.30769231,1.01359331607819,-0.00869514048099518,NA,NA,10.1359331607819,-0.289838016033173,NA,NA,0.4,0.875,0.69230769,0,0.57142857,0.44444444,0.61538462,0.6,0.38461538,2,0,0,1,1,0,2,1,0,0,0.5,0.5,0,1.48914237426311,NA,NA,NA,NA,74.0258,57.54795,68.91241,NA,NA,NA,NA,NA,NA,20,50.54949,20,63.68278,52.32846,58.13666,-0.72465,2.99012,NA,NA,NA,111.58,115.78,121.22,NA,NA,NA,NA,NA,NA,90.7,68.82,61.32,102.588,97.472,97.816,0.76923077,0.23076923,NA,NA,NA,96.9299987792969,91.2999979654948,NA,NA,NA,-5.52438812255859,0.615529934565226,NA,NA,NA,9.88713912963867,5.40741157531738,NA,NA,NA,1.02742249518633,-0.00912149995565414,NA,NA,NA,10.2742249518633,-0.304049998521805,NA,NA,NA,0.25,0.88888889,0.69230769,0,0.5,0.44444444,0.69230769,19.5,NA,NA,0.76923077,NA,0.23076923,NA,NA,97.1616882324219,NA,91.4649047851562,NA,NA,-4.70827407836914,NA,1.83377329508464,NA,NA,8.81144409179688,NA,4.12379010518392,NA,NA,1.02742249518633,NA,-0.00912149995565414,NA,NA,10.2742249518633,NA,-0.304049998521805,0.25,0.88888889,0.69230769,0,0.5,0.44444444,0.69230769,2,67.1889343261719,-60.6913948059082,0,0,67.1889,0,0,"2024-09-20",0
"Louie Varland",27691,"2024-09-19","@CLE",8,2024,"MIN","A",26,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,1,1,0,0,0,0,0,0.25,0.25,0,6.21610408401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,102.039606840454,139.421515985497,1,0,0.5,0.5,0,0,0,0,7,9,16,0.104216001927853,-0.0462119616568089,0.150427967309952,0.480000019073486,0.0506329126656055,1.82990002632141,1.79919993877411,1.79919993877411,2.23839998245239,1,1,0.0427116900682449,0.0142400561631351,1,0,0.8125,97.61538462,0.125,91.5,NA,NA,0.0625,91,NA,0.70246034860611,-0.246832579374313,NA,-0.0238054171204567,5.40354114312392,-12.3416289687157,NA,-2.38054171204567,0.22222222,0.71428571,0.4375,1,0.8,0.85714286,0.4375,0.5,0.0625,0,0,2,1,1,0,2,0,0,1,0.5,0.5,0,2.89021693330677,NA,20,39.14694,21.68095,68.95661,63.24002,65.63078,NA,NA,NA,NA,NA,NA,20,60.58015,20,56.77387,58.09408,50.86733,-0.29542,3.63396,84.28,67.24,54.26,107.84,98,106.52,NA,NA,NA,NA,NA,NA,74.84,-67.14,-69.68,98.2711111111111,62.7288888888889,66.71,0.8125,0.125,NA,NA,0.0625,97.5,91.5500030517578,NA,NA,91.4000015258789,-5.29168642484225,0.993200659751892,NA,NA,-8.91226005554199,8.68152618408203,2.85649633407593,NA,NA,5.19555473327637,0.692030090838671,-0.253058724105358,NA,NA,-0.0242429338395596,5.3233083910667,-12.6529362052679,NA,NA,-2.42429338395596,0.125,0.75,0.4375,1,0.83333333,0.85714286,0.5,17.5,0.0625,NA,0.8125,NA,0.125,91.1604995727539,NA,97.3083308293269,NA,91.3254547119141,-8.31505012512207,NA,-4.4790044931265,NA,2.16759991645813,4.04186010360718,NA,8.14398252047025,NA,1.80455493927002,-0.0242429338395596,NA,0.692030090838671,NA,-0.253058724105358,-2.42429338395596,NA,5.3233083910667,NA,-12.6529362052679,0.125,0.75,0.4375,1,0.83333333,0.85714286,0.5,2,86.2232360839844,22.4907569885254,0,0,94.4009,0,0,"2024-09-19",0
"Louie Varland",27691,"2024-09-18","@CLE",8,2024,"MIN","A",26,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.2359536102518,64.7888072114456,1,0,0.5,0.5,0,0,0,0,1,9,10,0.104216001927853,0,0.104216001927853,0.479999989271164,0.0506329126656055,1.3944000005722,1.79919993877411,1.79919993877411,2.23839998245239,1,1,0.0747467800974846,-7.82292229335735e-06,1,0,0.4,98.75,0.5,91.6,NA,NA,0.1,92,NA,0.424371838569641,0.264933526515961,NA,0.0389156937599182,10.609295964241,5.29867053031921,NA,3.89156937599182,0.5,0.66666667,0.6,0.5,1,0.83333333,0.6,1,0.1,0,2,0,0,0,2,2,0,1,0,0,0,1,-0.369202623681093,NA,73.56673,57.20298,80,80,58.96854,80,NA,NA,NA,NA,NA,NA,63.20853,57.89188,42.95836,80,58.53573,79.03272,-2.45829,0.38966,81.22,152.94,139.08,131.92,150.22,177.48,NA,NA,NA,NA,NA,NA,116.38,83.96,101.2,120.1,106.234666666667,125.626666666667,0.4,0.5,NA,NA,0.1,98.7249984741211,91.6599975585937,NA,NA,91.5999984741211,-4.16952419281006,1.40921354293823,NA,NA,-9.32199478149414,10.0458307266235,3.53915100097656,NA,NA,4.63958644866943,0.429473459720612,0.267885912209749,NA,NA,0.039364367723465,10.7368364930153,5.35771824419498,NA,NA,3.9364367723465,0.66666667,0.57142857,0.6,0.5,1,0.83333333,0.7,15.14285714,0.1,NA,0.4,NA,0.5,91.3461990356445,NA,98.4971008300781,NA,91.4462585449219,-8.85680961608887,NA,-3.3570876121521,NA,2.32045593261719,3.76033997535706,NA,9.39288520812988,NA,2.64699802398682,0.039364367723465,NA,0.429473459720612,NA,0.267885912209749,3.9364367723465,NA,10.7368364930153,NA,5.35771824419498,0.66666667,0.57142857,0.6,0.5,1,0.83333333,0.7,2,98.40185546875,15.0008678436279,1,0.5,99.3837,2,1,"2024-09-18",0
"Louie Varland",27691,"2024-09-14","CIN",8,2024,"MIN","H",26,0,0,54,1,0,0,0,0,0,0,0,1,9,5,6,6,1,1,0,0,0,0,2,18,9,45,2,0,0,1,3,2,0,0,0,0,0.22222222,0.11111111,0.11111111,4.59798834417075,9,0.625,6,0.8,0,15.1664797782898,38.8335202217102,6.70250499695539,1348.9048288707,376.319668684531,164.896565499779,0.333333333,0.333333333,0.166666666,0.5,0,0.333333333,0,0,11,18,29,-0.371575981378555,-0.451868027448654,0.0802920162677765,-6.53200006484985,-0.684696018695831,1.21417772769928,1.13460004329681,2.26920008659363,0.0343999974429607,1,1,-0.376940339803696,0.0709093750596405,0,1,0.4137931,96.75,0.51724138,91.13333333,0.06896552,84,NA,NA,NA,-1.0863094329834,-1.91409826278687,-0.39665275812149,NA,-9.05257860819499,-12.7606550852458,-19.8326379060745,NA,0.2,0.78571429,0.48275862,0,1,0.78571429,0.48275862,0.55555556,0.10344828,2,3,1,1,2,3,6,0.33333333,0.5,0.16666667,0.16666667,0.33333333,0.5,11.6682485146523,NA,NA,NA,NA,69.66107,49.27086,80,NA,NA,NA,80,52.24105,80,43.29851,54.94968,20,61.09682,51.11196,43.6332,-0.56399,3.23111,NA,NA,NA,109.9,119.38,126.08,NA,NA,NA,84.78,171.6,173.62,100.66,90.9,99.1,100.371818181818,104.735454545455,112.034090909091,0.4137931,0.51724138,NA,0.06896552,NA,96.7583312988281,90.9799967447917,NA,83.6999969482422,NA,-3.43312835693359,1.25115292867025,NA,0.335580974817276,NA,9.59940719604492,3.74410400390625,NA,-3.88962721824646,NA,-1.10052895918489,-1.96180279925466,NA,-0.402996107935905,NA,-9.17107465987404,-13.0786853283644,NA,-20.1498053967953,NA,0.15384615,0.75,0.48275862,0,0.91666667,0.78571429,0.55172414,17.45,NA,0.06896552,0.4137931,NA,0.51724138,NA,83.6723022460938,96.7314860026042,NA,90.9339680989583,NA,0.958114981651306,-2.82517687479655,NA,2.09295221964518,NA,-4.73342990875244,8.73146311442057,NA,2.87607981363932,NA,-0.402996107935905,-1.10052895918489,NA,-1.96180279925466,NA,-20.1498053967953,-9.17107465987404,NA,-13.0786853283644,0.15384615,0.75,0.48275862,0,0.91666667,0.78571429,0.55172414,6,87.116943359375,12.7761599222819,1,0.16666667,98.8398,3,0.5,"2024-09-14",0
"Louie Varland",27691,"2024-09-10","LAA",8,2024,"MIN","H",26,0,0,4.5,1,0,0,0,0,0,0,0,2,8,2,1,1,0,1,0,0,0,0,3,13.5,4.5,9,3,0,0,3,0,1,0,0,0,0,0.375,0.125,0.25,2.17271345901489,0,0.285714285714286,1.5,0.5,0.66666667,1.6664797782898,2.8335202217102,1.6664797782898,112.408735739225,39.7032291486189,39.6124976586293,3,0.25,0.75,0,0,0,0,0,13,22,35,0.00784001313149929,-0.00430401554331183,0.0121440291404724,-0.0320000052452087,-0.00335429795086384,0.0549199990928173,0.0993999987840652,0.131600007414818,NA,0,1,0.0564704239368439,0.0862829129350179,0,0,0.57142857,97.5,0.4,91.85714286,NA,NA,0.02857143,90,NA,-0.382416188716888,0.882179021835327,NA,0.054188709706068,-1.91208094358444,6.30127872739519,NA,5.4188709706068,0.31578947,0.875,0.57142857,0.16666667,0.78571429,0.6,0.45714286,0.625,0.22857143,0,1,3,1,2,1,4,0,0.25,0.75,0.25,0.5,0.25,2.34205124911593,NA,25.25557,51.32094,20,75.57053,57.20819,76.43531,80,61.39165,80,NA,NA,NA,51.36991,66.83186,61.87431,70.00053,58.52152,79.24339,-1.11715,2.40137,91.62,71.78,65.06,107.74,130.84,133.08,99.54,120.58,124.82,NA,NA,NA,118.68,102.14,111.68,110.1712,113.9864,119.1448,0.54285714,0.4,0.02857143,NA,0.02857143,97.5105237458882,91.9142892020089,96.5999984741211,NA,90.4000015258789,-3.24440403988487,1.29407691955566,-7.29160451889038,NA,-8.39161968231201,8.81497433311061,3.92921502249581,6.60550403594971,NA,2.94402408599854,-0.345248024910688,0.884134344756603,-0.0483221560716629,NA,0.054773960262537,-1.81709486795099,6.31524531969002,-4.83221560716629,NA,5.4773960262537,0.26666667,0.8,0.57142857,0.25,0.6875,0.6,0.57142857,16.2,0.02857143,NA,0.57142857,NA,0.4,90.2834014892578,NA,97.353955078125,NA,91.8001273018973,-8.35270023345947,NA,-2.89040298461914,NA,2.03220776149205,2.23313999176025,NA,8.08110122680664,NA,3.00634384155273,0.054773960262537,NA,-0.393570180982351,NA,0.884134344756603,5.4773960262537,NA,-1.96785090491176,NA,6.31524531969002,0.2,0.85,0.57142857,0.33333333,0.64705882,0.6,0.57142857,4,88.2423934936523,4.98869228363037,0,0,102.524,3,0.75,"2024-09-10",0
"Louie Varland",27691,"2024-09-04","@TBR",8,2024,"MIN","A",26,0,1,30.8571470610955,1,0,0,0,0,0,0,0,2.1,15,5,8,8,1,1,0,0,0,0,1,3.85714338263694,3.85714338263694,19.2857169131847,1,0.333333333,1,6,5,1,1,2,1,1,0.06666667,0.06666667,0,5.57980908700129,3.85714338263694,0.357142857142857,2.57142892175796,0.333333333333333,-0.43478261,9.16648059572503,21.6906664653705,6.83506971999951,770.802864368245,226.712382606506,168.194453622667,1.2,0.083333333,0.5,0.416666666,0.2,0.2,0,0,22,37,59,-0.332458049058914,-0.457451999187469,0.124993957579136,-6.88000011444092,-0.755628764629364,1.02824997901917,0.993333339691162,0.920000016689301,0.0199999995529652,1,1,-0.362632215023041,0.0393080663796906,0,1,0.62711864,95.72972973,0.10169492,89.66666667,0.10169492,84.83333333,0.16949153,89.7,NA,-1.79104995727539,0.418119639158249,0.107815280556679,0.000413715839385986,-4.84067556020376,6.96866065263748,1.79692134261131,0.00413715839385986,0.25,0.80645161,0.54237288,0.71428571,0.92,0.875,0.52542373,0.46666667,0.06779661,4,7,2,1,8,4,13,0.30769231,0.53846154,0.15384615,0.07692308,0.61538462,0.30769231,5.85388477960932,NA,65.7892,65.72997,65.3722,71.22562,59.49243,68.48953,41.56734,75.6963,39.53303,20,66.12648,26.76201,66.15344,69.9334,55.35052,61.55507,64.03163,60.1363,-0.59246,3.1884,82.32,121.66,111.46,109.22,106.46,117.1,105.04,108.02,122.42,127.04,37.28,42.68,83.08,66.22,75.76,99.3504615384615,96.7098461538461,103.025538461538,0.47457627,0.10169492,0.15254237,0.10169492,0.16949153,96.0178571428571,89.5833333333333,94.7222222222222,85,89.7700012207031,-5.13871874128069,1.27783886591593,-10.115954928928,0.624988754590352,-11.004280090332,10.4427937098912,5.65395100911458,8.22785949707031,-4.29965019226074,4.5903148651123,-0.656708728522062,0.404587849974632,-1.14791643619537,0.108611334115267,-0.00094720721244812,-2.34538831615022,6.74313083291054,-12.7546270688375,1.81018890192111,-0.0094720721244812,0.3,0.66666667,0.54237288,0.66666667,0.92307692,0.875,0.66101695,17.72093023,0.16949153,0.10169492,0.45762712,0.16949153,0.10169492,89.699951171875,84.9219156901042,95.9809660734954,94.7026428222656,89.4955139160156,-10.0472503662109,1.66219170888265,-4.01332035771123,-9.0537971496582,2.5311803817749,2.83304805755615,-6.00300153096517,9.00011472348814,6.81843795776367,4.06589889526367,-0.00094720721244812,0.108611334115267,-0.593335051089525,-1.21129011362791,0.404587849974632,-0.0094720721244812,1.81018890192111,-2.1975372262575,-12.1129011362791,6.74313083291054,0.28571429,0.68421053,0.54237288,0.66666667,0.92307692,0.875,0.6440678,13,90.4564208984375,12.6818199157715,1,0.07692308,105.97,5,0.38461538,"2024-09-04",0
"Louie Varland",27691,"2024-08-14","KCR",8,2024,"MIN","H",26,0,1,4.5,1,1,1,0,0,0,0,0,6,26,8,3,3,2,1,0,0,0,0,3,4.5,1.5,12,3,0,0,7,8,7,1,0,0,0,0.11538462,0.03846154,0.07692308,5.1511063027694,3,0.32,1.5,0.3,0.96774194,6.99981311162313,-2.49981311162313,4.68249098658562,112.408735739225,172.687501557868,114.643526381302,0.875,0.318181818,0.318181818,0.363636363,0.125,0.25,1,1.5,32,66,98,-0.0765119567513466,-0.506944000720978,0.430432051420212,-0.0955999940633774,-0.010020955465734,1.02109229564667,0.871333360671997,0.870000004768372,0.580399990081787,1,1,-0.282537251710892,0.207605771885269,0,0,0.46938776,95.95652174,0.29591837,90.37931034,0.1122449,85.27272727,0.12244898,89.58333333,NA,-1.64541018009186,-0.298317223787308,0.649943590164185,-0.145075589418411,-3.5769786523736,-1.0286800820252,5.90857809240168,-1.20896324515343,0.22727273,0.87037037,0.58163265,0.7,0.85106383,0.8245614,0.55102041,0.69230769,0.10204082,11,5,6,4,13,5,22,0.5,0.22727273,0.27272727,0.18181818,0.59090909,0.22727273,9.19654300305215,39,51.15732,61.02137,50.65604,48.76781,48.32786,47.99081,NA,NA,NA,55.65259,60.20505,55.65234,74.45722,60.58171,79.44107,56.65656,53.60894,63.72569,-0.28814,3.64488,102.22,112.38,110.88,96.22,91.88,85.56,NA,NA,NA,113.4,106.6,110.18,104.38,116,115.48,100.005826771654,107.116692913386,103.977480314961,0.46938776,0.29591837,NA,0.1122449,0.12244898,95.8804347826087,90.2793137122845,NA,85.218184037642,89.6333312988281,-3.9177713808806,1.14506017750707,NA,0.912582744251598,-7.78146171569824,8.83199874214504,4.11311945421942,NA,-3.17433235862038,2.40259154637655,-1.65269735082984,-0.262628976255655,NA,0.65752437710762,-0.149438831955194,-3.59282032789096,-0.90561715950226,NA,5.977494337342,-1.24532359962662,0.16666667,0.82258065,0.58163265,0.66666667,0.84313725,0.8245614,0.63265306,16.875,0.12244898,0.1122449,0.46938776,NA,0.29591837,89.5464782714844,85.1421175870028,95.8138480808424,NA,90.1882829337284,-7.38661766052246,1.4939509305087,-3.50571043595024,NA,1.78626132833547,1.45128424962362,-4.20850372314453,8.25584809676461,NA,3.36156805630388,-0.149438831955194,0.65752437710762,-1.65269735082984,NA,-0.262628976255655,-1.24532359962662,5.977494337342,-3.59282032789096,NA,-0.90561715950226,0.16216216,0.83606557,0.58163265,0.66666667,0.84313725,0.8245614,0.62244898,22,89.0644475763494,10.5678475119851,2,0.09090909,111.53,9,0.40909091,"2024-08-14",0
"Louie Varland",27691,"2024-08-09","CLE",8,2024,"MIN","H",26,0,0,5.78571507395541,1,1,0,0,0,0,0,0,4.2,24,8,3,3,1,0,0,1,0,0,4,7.71428676527388,0,15.4285735305478,4,0.125,0,8,7,4,0,1,0,0,0.16666667,0,0.16666667,4.00095826008381,1.92857169131847,0.347826086956522,1.71428594783864,0.388888888888889,0.78947368,4.88076572612843,0.904949347826975,4.36306397921568,144.525537069046,119.850006290231,106.6969587761,1.142857142,0.210526315,0.421052631,0.368421052,0,0.142857142,2,3.85714338263694,25,60,85,-0.191623955965042,-0.62556403875351,0.433940052986145,-1.00660002231598,-0.105513647198677,1.06414997577667,0.994320034980774,0.870000004768372,1.77880001068115,1,1,-0.117480590939522,-0.062591729999249,0,0,0.35294118,96.2,0.2,89.58823529,0.16470588,85.07142857,0.28235294,90.33333333,NA,1.23812735080719,0.159875258803368,-2.86217522621155,-0.456298232078552,4.1270911693573,0.940442698843339,-20.4441087586539,-1.90124263366063,0.44680851,0.81578947,0.61176471,0.76190476,0.90322581,0.84615385,0.44705882,0.5,0.09411765,6,5,8,2,9,8,19,0.31578947,0.26315789,0.42105263,0.10526316,0.47368421,0.42105263,5.00103025137758,40,56.32143,57.70248,55.53673,65.51611,51.89622,66.62512,NA,NA,NA,39.25253,64.42873,34.59244,47.90982,62.79582,52.90291,53.81116,59.32732,54.31974,-0.11136,3.91005,95.08,109.3,106.86,99.28,130.72,132.48,NA,NA,NA,126.78,84.42,92.22,100.32,97.08,100.06,101.892941176471,108.785098039216,110.652549019608,0.35294118,0.2,NA,0.16470588,0.28235294,96.1,89.5705853630515,NA,85.0928606305804,90.4083353678385,-4.85375773111979,1.26697989071117,NA,0.8391524042402,-8.67476590474447,9.44746500651042,4.58886898265165,NA,-4.08300536019461,2.93486022949219,1.25137827545404,0.156271770596504,NA,-2.89742242917418,-0.468353122472763,4.17126091818015,0.919245709391201,NA,-20.6958744941013,-1.95147134363651,0.375,0.82222222,0.61176471,0.66666667,0.91891892,0.84615385,0.52941176,17.7704918,0.27058824,0.16470588,0.36470588,NA,0.2,90.317287279212,85.0574340820312,95.9529911164314,NA,89.5285859949448,-8.27478491741678,1.6225779397147,-4.24703733382686,NA,2.14488826078527,1.72202931279721,-5.24596568516323,8.6009039109753,NA,3.82830945183249,-0.507717490196228,-2.89742242917418,1.29074264317751,NA,0.156271770596504,-2.20746734867925,-20.6958744941013,4.1636859457339,NA,0.919245709391201,0.39473684,0.78723404,0.61176471,0.66666667,0.91891892,0.84615385,0.55294118,19,90.6546309621711,11.9212260999178,0,0,109.324,6,0.31578947,"2024-08-09",2
