"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxvFA","pfxvSI","pfxvSL","pfxFA-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwSI","pfxwSL","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piSI%","piSL%","piXX%","pivFA","pivSI","pivSL","pivXX","piFA-X","piSI-X","piSL-X","piXX-X","piFA-Z","piSI-Z","piSL-Z","piXX-Z","piwFA","piwSI","piwSL","piwXX","piwFA/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Ian Hamilton",19261,"2024-06-10","@KCR",9,2024,"NYY","A",29,0,0,9,1,0,0,0,0,0,1,0,1,5,2,1,1,0,0,0,0,0,0,3,27,0,18,3,0.5,0,2,0,0,0,1,0,0,0.6,0,0.6,-0.452710915985107,0,0.4,2,1,0.5,-2.8335202217102,11.8335202217102,-2.8335202217102,223.321069021099,-70.3114687254445,-72.3365655024484,2,0,1,0,0,0,0,0,9,11,20,0.0129799991846085,-0.130712002515793,0.143692001700401,-0.465999990701675,-0.045619186013937,1.48246669769287,1.11199998855591,1.11199998855591,1.92299997806549,1,1,-0.044346384704113,0.0531020614453234,0,0,0.5,96.3,0.5,88.7,NA,0.22366127371788,-0.646799683570862,2.2366127371788,-6.46799683570862,0.375,0.5,0.4,0.16666667,1,0.375,0.2,0.4,0.25,2,0,0,0,2,0,2,1,0,0,0,1,0,-1.34161599751162,80,43.97696,80,20,67.37119,20,20,38.05701,20,45.60341,42.58549,55.46056,0.39855,4.67492,77,202.16,184.52,93.92,73.16,72.14,117.62,68.6,80.38,99.002,122.48,121.212,0.4,0.1,0.5,96.2375030517578,96.3500061035156,88.7400024414062,-6.00201320648193,-8.92034435272217,-0.245647287368774,8.13230037689209,4.73444938659668,2.71032619476318,0.295561473816633,-0.0700974091887474,-0.665905252099037,3.69451842270792,-3.50487045943737,-6.65905252099037,0.41666667,0.375,0.4,0,1,0.375,0.4,18.86666667,0.4,0.1,0.5,NA,96.0832214355469,96.2232513427734,88.5933776855469,NA,-5.6405987739563,-8.78646469116211,0.682835388183594,NA,7.13853883743286,3.6110200881958,1.14939012527466,NA,0.295561473816633,-0.0700974091887474,-0.665905252099037,NA,3.69451842270792,-3.50487045943737,-6.65905252099037,NA,0.42857143,0.33333333,0.4,0.16666667,1,0.375,0.3,2,85.1993713378906,-12.4707746505737,0,0,92.3605,0,0,"2024-06-10",0
"Ian Hamilton",19261,"2024-06-07","LAD",9,2024,"NYY","H",29,0,1,6.75000160932579,1,0,0,0,0,0,0,0,1.1,7,1,2,1,0,2,0,0,0,0,1,6.75000160932579,13.5000032186516,6.75000160932579,0.5,0,0,2,1,1,0,0,0,0,0.14285714,0.28571429,-0.14285714,8.23572908031918,0,0.2,2.25000053644193,0.25,0.33333333,6.1664804935457,0.58352111578009,7.30048706858034,167.490841698753,147.318539671391,179.772906101009,2,0.25,0.5,0.25,0,0,0,0,12,18,30,-0.0179640352725983,-0.494785219430923,0.476821184158325,-0.452000021934509,-0.0469366610050201,3.38234281539917,2.65120005607605,2.65120005607605,0.412000000476837,1,1,0.0189145468175411,-0.0242256687980841,0,0,0.5,96.8,0.5,88.93333333,NA,0.103834673762321,-0.444309383630753,0.692231158415476,-2.96206255753835,0.45454545,0.75,0.53333333,0.3,1,0.5625,0.26666667,1,0.23333333,2,2,0,0,2,2,4,0.5,0.5,0,0,0.5,0.5,7.25024527456785,47.25043,51.96896,41.25934,47.911,74.37933,32.49684,30.82683,41.12148,27.07699,38.71807,50.56421,29.35109,0.82632,5.31657,104.72,100.9,88.32,114.62,46.02,74.46,108,58.18,69,107.68,72.2226666666667,76.812,0.36666667,0.13333333,0.5,96.8272705078125,96.4749984741211,88.8399983723958,-6.89770646528764,-10.7097110748291,0.0171270350615184,8.94371934370561,5.19468832015991,2.63834457397461,0.305035591125488,-0.204280193895102,-0.409823540598154,2.77305082841353,-5.10700484737754,-2.73215693732103,0.52631579,0.54545455,0.53333333,0.3,1,0.5625,0.36666667,19.7826087,0.36666667,0.13333333,0.5,NA,96.2539284446023,95.9190979003906,88.255859375,NA,-6.33942760120739,-10.4480648040771,0.945258967081706,NA,8.08186201615767,4.0860424041748,1.26243095397949,NA,0.305035591125488,-0.204280193895102,-0.409823540598154,NA,2.77305082841353,-5.10700484737754,-2.73215693732103,NA,0.5,0.6,0.53333333,0.3,1,0.5625,0.33333333,4,94.0097732543945,11.7453880310059,0,0,108.716,2,0.5,"2024-06-07",0
"Ian Hamilton",19261,"2024-06-06","MIN",9,2024,"NYY","H",29,0,0,0,1,0,0,0,0,0,0,0,0.1,2,1,0,0,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,2,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0.5,3.00000312924711,0.5,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,74.7751920086579,76.9288520456552,2,0,1,0,0,0,1,27.000028163224,3,5,8,-0.0250880047678947,-0.078695997595787,0.0536079928278923,-0.508000016212463,-0.0527518205344677,1.89339995384216,0.846800029277802,1.6936000585556,0.910400032997131,1,1,-0.020856149494648,0.00760590898577654,0,0,0.375,95.66666667,0.625,87.2,NA,0.429604321718216,-0.564959764480591,14.3201440572739,-11.2991952896118,0.57142857,0,0.5,0.75,NA,0.75,0.125,0.5,0.125,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,1.3817372236624,80,42.74608,80,20,59.7254,20,33.4254,33.82535,40.72391,20,42.58454,20,2.34494,7.5945,73.72,118.7,104.54,106.98,-33.7,-18.12,113.8,99.08,98.52,107.085,68.3375,70.1125,0.125,0.25,0.625,95.6999969482422,95.6000061035156,87.2200012207031,-5.52547073364258,-9.86505317687988,-0.40235743522644,7.01014232635498,5.90839576721191,2.51168670654297,0.039364367723465,0.396250922232866,-0.573947940021753,3.9364367723465,19.8125461116433,-11.4789588004351,0.4,0.66666667,0.5,1,0.5,0.75,0.375,18.16666667,0.125,0.25,0.625,NA,95.1784973144531,95.1623992919922,86.7526611328125,NA,-4.94394016265869,-9.90584945678711,0.101180005073547,NA,5.87201976776123,5.08755016326904,1.1058611869812,NA,0.039364367723465,0.396250922232866,-0.573947940021753,NA,3.9364367723465,19.8125461116433,-11.4789588004351,NA,0.5,0.5,0.5,0.66666667,1,0.75,0.25,2,79.4341583251953,3.98264169692993,0,0,101.733,1,0.5,"2024-06-06",0
"Ian Hamilton",19261,"2024-06-04","MIN",9,2024,"NYY","H",29,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,26.4129717639571,102.403901559937,0,0,0,1,0,0,2,18,2,8,10,0.0731159895658493,0,0.0731159895658493,0.49099999666214,0.0509864985942841,0.966000020503998,1.43720006942749,1.43720006942749,0.333600014448166,1,1,0.0761862546205521,-0.000496826034720357,1,0,0.6,97.16666667,0.4,89.5,NA,0.484373480081558,0.281585603952408,8.07289133469264,7.0396400988102,0.6,1,0.8,0.33333333,0.4,0.375,0.5,1,0.5,0,0,2,1,1,0,2,0,0,1,0.5,0.5,0,-0.518409748011901,80,53.39749,80,20,60.43613,20,79.12953,42.91542,80,80,48.89409,80,-2.08484,0.94983,88.84,109.5,95.08,115.3,68.42,48.62,134.86,136,147.58,109.894,115.992,111.434,0.5,0.1,0.4,97.0200012207031,97.4000015258789,89.3249969482422,-5.64483604431152,-10.5301160812378,0.539536952972412,9.19868392944336,4.27933549880981,1.18435144424438,0.51116631925106,-0.0210469514131546,0.284629158675671,10.2233263850212,-2.10469514131546,7.11572896689177,0.33333333,1,0.8,1,0.28571429,0.375,0.7,15.71428571,0.5,0.1,0.4,NA,96.6786376953125,97.0559997558594,88.9645767211914,NA,-5.21814002990723,-10.3950996398926,1.33857953548431,NA,8.34638824462891,3.89322996139526,-0.172654822468758,NA,0.51116631925106,-0.0210469514131546,0.284629158675671,NA,10.2233263850212,-2.10469514131546,7.11572896689177,NA,0.33333333,1,0.8,1,0.28571429,0.375,0.7,2,86.7280502319336,40.5362243652344,0,0,93.4807,0,0,"2024-06-04",0
"Ian Hamilton",19261,"2024-06-01","@SFG",9,2024,"NYY","A",29,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-21.9492484807437,-22.5814263197472,1,0,1,0,0,0,0,0,5,9,14,0.0860519930720329,0,0.0860519930720329,0.474000006914139,0.0503987222909927,1.15206670761108,1.57460010051727,1.57460010051727,1.9099999666214,1,1,0.0748002007603645,-0.000106615307774172,1,0,0.28571429,97.25,0.71428571,89.1,NA,0.103543967008591,0.64116644859314,2.58859917521477,6.4116644859314,0.33333333,0.8,0.5,0,0.5,0.28571429,0.35714286,0.66666667,0.35714286,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.6035368972031,43.74905,50.40634,42.24801,80,80,80,24.87427,44.98428,31.6858,40.21356,54.72937,44.55564,0.73341,5.17721,73.66,103.34,86.1,120.14,108.18,129.26,134.1,54.58,79.24,123.471428571429,69.2028571428571,87.3657142857143,0.14285714,0.14285714,0.71428571,97.6500015258789,96.75,89.0900024414063,-6.41179847717285,-10.573314666748,-0.667280054092407,8.00482082366943,4.3074369430542,2.26436710357666,0.0151214338839054,0.0895345062017441,0.648522891104221,0.756071694195271,4.4767253100872,6.48522891104221,0.28571429,0.71428571,0.5,0,0.4,0.28571429,0.5,14.81818182,0.14285714,0.14285714,0.71428571,NA,98.5323486328125,97.6188507080078,89.9294982910156,NA,-5.68564510345459,-9.8991756439209,0.143185901641846,NA,7.02321004867554,3.20710492134094,0.983079624176025,NA,0.0151214338839054,0.0895345062017441,0.648522891104221,NA,0.756071694195271,4.4767253100872,6.48522891104221,NA,0.28571429,0.71428571,0.5,0,0.4,0.28571429,0.5,1,93.0783615112305,-14.4785499572754,0,0,93.0784,0,0,"2024-06-01",0
"Ian Hamilton",19261,"2024-05-30","@LAA",9,2024,"NYY","A",29,0,0,0,1,0,0,0,0,0,0,0,0.2,3,0,0,0,0,1,0,0,0,0,2,27.000028163224,13.500014081612,0,2,0,0,0,0,0,0,0,0,0,0.66666667,0.33333333,0.33333333,4.54806241285889,0,0,1.50000156462356,0,1,1.66647821366624,-1.66647821366624,1.66647821366624,0,38.5034889907977,39.6124587345978,0,0,0,0,0,0,0,0,7,8,15,0.0577819980680943,-0.0143259987235069,0.0721080005168915,1.21799993515015,0.12359207868576,1.04739999771118,0.659899950027466,1.31979990005493,1.45539999008179,1,1,0.0450129136443138,0.0101541650212979,0,0,0.33333333,96.6,0.66666667,89.5,NA,-0.314522385597229,0.533221423625946,-6.29044771194458,5.33221423625946,0.38461538,0.5,0.4,0.4,0,0.33333333,0.13333333,0.66666667,0.26666667,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.59357143049192,20,33.01103,20,20,73.67442,20,80,35.91143,80,39.80115,38.50092,42.40754,0.75903,5.21564,79.1,41.08,19.44,115.84,-347.48,-300.3,126.14,145.56,159.2,112.909333333333,84.8293333333333,91.2973333333333,0.26666667,0.06666667,0.66666667,96.6749954223633,96.1999969482422,89.2700012207031,-5.49640417098999,-10.1322078704834,-0.328732037544251,7.01098537445068,5.19287395477295,2.47963676452637,-0.132872197777033,-0.189685046672821,0.539001055061817,-3.32180494442582,-18.9685046672821,5.39001055061817,0.27272727,0.75,0.4,0.33333333,0.33333333,0.33333333,0.26666667,19.33333333,0.26666667,0.06666667,0.66666667,NA,96.6903533935547,96.2583999633789,89.2937805175781,NA,-4.48490476608276,-8.9532299041748,0.920270156860352,NA,5.65249490737915,3.54257988929749,0.420714473724365,NA,-0.132872197777033,-0.189685046672821,0.539001055061817,NA,-3.32180494442582,-18.9685046672821,5.39001055061817,NA,0.27272727,0.75,0.4,0.33333333,0.33333333,0.33333333,0.26666667,0,NA,NA,0,NA,NA,0,NA,"2024-05-30",0
"Ian Hamilton",19261,"2024-05-17","CHW",9,2024,"NYY","H",29,0,0,27.000028163224,1,0,0,0,0,0,1,0,0.1,4,3,1,1,0,0,0,0,0,0,1,27.000028163224,0,81.0000844896721,1,0,0,0,0,3,0,0,0,0,0.25,0,0.25,2.72685408401489,0,0.75,9.00000938774135,1,0.66666667,-2.83352648020443,29.8335546434285,-2.83352648020443,669.963905890107,-70.3116200627827,-72.3367211985741,0,1,0,0,0,0,0,0,5,13,18,-0.213203996419907,-0.271903961896896,0.0586999729275703,-1.90100002288818,-0.197403937578201,1.73919999599457,0.865599989891052,0.865599989891052,3.24959993362427,1,1,-0.161997616291046,0.0394102215630551,0,1,0.5,96.33333333,0.5,88.88888889,NA,-0.646803259849548,-1.06708371639252,-7.1867028872172,-11.8564857376946,0.33333333,0.66666667,0.5,0.66666667,0.66666667,0.66666667,0.5,0.75,0.16666667,0,3,0,0,3,0,3,0,1,0,0,1,0,14.4464689654758,80,44.74431,80,51.06282,51.26229,60.44663,62.38788,40.88253,78.2992,67.25105,45.76267,80,-0.94633,2.6576,82.56,167.5,153.84,97.48,109.68,92.66,129.58,127.72,134.56,111.872222222222,125.124444444444,120.407777777778,0.11111111,0.38888889,0.5,95.8499984741211,96.3142874581473,88.6999986436632,-5.04378175735474,-9.79070390973772,0.374082167943319,8.11996555328369,4.68365859985352,2.57030635409885,0.112743902951479,-0.765821512788534,-1.07997941225767,5.63719514757395,-10.9403073255505,-11.9997712473075,0.28571429,0.63636364,0.5,0.5,0.71428571,0.66666667,0.61111111,15.92857143,0.11111111,0.38888889,0.5,NA,95.8829956054688,96.3210100446429,88.702629937066,NA,-4.93511009216309,-9.61843763078962,0.520362536112467,NA,6.91083526611328,3.45318004063198,1.1395968331231,NA,0.112743902951479,-0.765821512788534,-1.07997941225767,NA,5.63719514757395,-10.9403073255505,-11.9997712473075,NA,0.28571429,0.63636364,0.5,0.5,0.71428571,0.66666667,0.61111111,3,96.2107238769531,16.0861447652181,0,0,105.571,2,0.66666667,"2024-05-17",0
"Ian Hamilton",19261,"2024-05-14","@MIN",9,2024,"NYY","A",29,0,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,2,9,0,4.5,2,0,0,2,3,0,0,0,0,0,0.28571429,0,0.28571429,2.56591276344936,0,0.142857142857143,0.5,0.2,1,1.1664797782898,-1.1664797782898,3.4344923876226,0,26.4129717639571,83.5963543856913,0.666666666,0,0.4,0.6,0,0,0,0,3,19,22,0.0897359997034073,-0.0565040037035942,0.146239995956421,1.34599995613098,0.141090154647827,1.03925716876984,0.804799973964691,1.26479995250702,0.420399993658066,1,1,0.104196093976498,-0.0178498051078557,1,0,0.45454545,96.3,0.54545455,89.08333333,NA,1.01573896408081,0.00317062810063362,10.1573896408081,0.0264219008386135,0.63636364,0.63636364,0.63636364,0.85714286,1,0.92857143,0.5,0.85714286,0.04545455,3,0,2,0,4,1,5,0.6,0,0.4,0,0.8,0.2,-0.207883752631998,54.66836,52.14648,70.36951,80,55.25148,80,70.05629,31.85633,80,80,42.56923,80,-2.20384,0.77133,80.34,110.32,97.78,91.78,138.48,129.5,130.48,136.12,140.72,111.849090909091,134.632727272727,132.736363636364,0.09090909,0.36363636,0.54545455,96.6500015258789,96.125,89.0583292643229,-5.76415634155273,-10.3301439285278,-0.292125999927521,7.50340890884399,5.98756647109985,2.51733207702637,0.30753842368722,0.719951014965773,0.00141628459095955,15.376921184361,8.99938768707216,0.0118023715913296,0.625,0.64285714,0.63636364,1,0.88888889,0.92857143,0.63636364,19.78571429,0.09090909,0.36363636,0.54545455,NA,96.752799987793,96.2058410644531,89.1122843424479,NA,-5.14867496490479,-9.50114154815674,0.751926104227702,NA,6.45446968078613,4.92348146438599,1.29515798886617,NA,0.30753842368722,0.719951014965773,0.00141628459095955,NA,15.376921184361,8.99938768707216,0.0118023715913296,NA,0.66666667,0.61538462,0.63636364,1,0.875,0.92857143,0.59090909,5,88.1274658203125,32.1536437988281,0,0,97.1689,1,0.2,"2024-05-14",0
"Ian Hamilton",19261,"2024-05-12","@TBR",9,2024,"NYY","A",29,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,1,0,0,0,0,0,2,18,0,18,2,1,0,1,2,0,1,1,0,0,0.4,0,0.4,1.53488908401489,9,0.4,2,0.5,1,12.1664797782898,-3.16647977828979,2.19049659073353,223.321069021099,292.405183109811,52.648762377236,0.5,0,0.333333333,0.666666666,0.5,0.5,0,0,5,17,22,0.00622400036081672,-0.0189900007098913,0.0252140015363693,-0.547999978065491,-0.0601867102086544,0.260720014572144,0.165600001811981,0.165600001811981,NA,0,1,-0.0295569188892841,0.0534292724215999,0,0,0.54545455,96.83333333,0.45454545,89.2,NA,-0.965512156486511,-0.120188839733601,-8.04593463738759,-1.20188839733601,0.25,0.85714286,0.63636364,0,0.83333333,0.71428571,0.63636364,0.8,0.18181818,2,0,1,2,0,1,3,0.66666667,0,0.33333333,0.66666667,0,0.33333333,7.47413533677575,73.21387,46.86134,77.54414,80,80,79.80914,62.94034,40.06386,70.22343,77.13702,50.35584,80,-1.56051,1.73633,107.94,147.56,129.02,114.44,110.7,118.26,118.28,109.94,117.32,113.821818181818,123.758181818182,121.745454545455,0.36363636,0.18181818,0.45454545,97.2125015258789,95.8249969482422,89.1400024414063,-6.28262376785278,-11.1143760681152,-0.551418733596802,9.08535861968994,5.0850715637207,3.3848991394043,-1.02397839352489,0.0622856058180332,-0.141338430345058,-12.7997299190611,1.55714014545083,-1.41338430345058,0.16666667,0.8125,0.63636364,0,0.76923077,0.71428571,0.72727273,18.17647059,0.36363636,0.18181818,0.45454545,NA,97.14990234375,95.7751007080078,89.0700012207031,NA,-5.65050745010376,-10.5933246612549,0.31432580947876,NA,7.91340112686157,3.81674242019653,1.77692985534668,NA,-1.02397839352489,0.0622856058180332,-0.141338430345058,NA,-12.7997299190611,1.55714014545083,-1.41338430345058,NA,0.28571429,0.8,0.63636364,0,0.83333333,0.71428571,0.68181818,3,83.5654602050781,13.2991104125977,1,0.33333333,102.203,1,0.33333333,"2024-05-12",0
"Ian Hamilton",19261,"2024-05-11","@TBR",9,2024,"NYY","A",29,0,0,0,1,0,0,0,0,0,0,0,0.2,3,1,0,0,0,0,0,0,0,0,0,0,0,13.500014081612,0,0.5,0,2,1,0,0,1,0,0,0,0,0,4.72206241920756,0,0.333333333333333,1.50000156462356,0.333333333333333,1,3.1664797782898,-3.1664797782898,5.43449475334657,0,74.7751920086579,133.351552421855,2,0,0.666666666,0.333333333,0,0,0,0,2,5,7,-0.00831198319792747,-0.0100820222869515,0.00177003862336278,-0.362999975681305,-0.039868202060461,0.110300004482269,0.062100000679493,0.124200001358986,0.0199999995529652,1,1,-0.0528462901711464,-0.0225116686697676,0,0,0.14285714,96,0.85714286,88.33333333,NA,-0.0344077162444592,-0.174510508775711,-3.44077162444592,-2.90850847959518,0.5,0.66666667,0.57142857,1,1,1,0.42857143,0.66666667,0,0,1,2,0,3,0,3,0,0.33333333,0.66666667,0,1,0,1.17959578725896,23.38176,80,20,NA,NA,NA,80,33.77636,80,80,46.73427,80,-2.33661,0.57218,108.64,55.64,61.2,NA,NA,NA,98.32,145.12,151.1,99.1575,126.0025,129.6575,0.14285714,NA,0.85714286,95.8000030517578,NA,88.3666687011719,-1.4908971786499,NA,-0.0716313123703003,13.3303537368774,NA,2.52494192123413,-0.0350487045943737,NA,-0.171451140195131,-3.50487045943737,NA,-2.85751900325219,0,1,0.57142857,NA,1,1,0.57142857,21.75,NA,NA,0.85714286,0.14285714,NA,NA,88.3716532389323,95.8330001831055,NA,NA,0.803372859954834,-0.680088996887207,NA,NA,0.920989195505778,12.3408002853394,NA,NA,-0.171451140195131,-0.0350487045943737,NA,NA,-2.85751900325219,-3.50487045943737,0,1,0.57142857,NA,1,1,0.57142857,3,83.3941548665365,4.68787701924642,0,0,90.8961,0,0,"2024-05-11",0
"Ian Hamilton",19261,"2024-05-08","HOU",9,2024,"NYY","H",29,0,0,6.75000160932579,1,0,0,0,0,0,0,0,1.1,7,3,1,1,0,0,0,0,0,0,1,6.75000160932579,0,20.2500048279774,1,0,0,1,2,3,0,0,0,0,0.14285714,0,0.14285714,4.32801480744975,0,0.428571428571429,2.25000053644193,0.5,0.66666667,1.66647942066184,5.08352218866395,3.93449257073111,167.490841698753,38.5035181772913,96.0351437366616,0.5,0.5,0.166666666,0.333333333,0,0,1,6.75000160932579,8,18,26,0.00384000921621919,-0.0148799633607268,0.0187199730426073,-0.407999992370605,-0.0423676036298275,0.153942853212357,0.0645333379507065,0.0568000003695488,NA,0,1,-0.0474509559571743,0.0723953371745478,0,0,0.5,96.53846154,0.5,89.38461538,NA,-0.665717303752899,0.0742447078227997,-5.12090233656076,0.571113137098459,0.42857143,0.58333333,0.5,0.83333333,0.71428571,0.76923077,0.46153846,0.71428571,0.11538462,1,3,2,2,4,0,6,0.16666667,0.5,0.33333333,0.33333333,0.66666667,0,6.60635884982735,35.78116,57.36332,20.54242,76.39929,69.74571,67.62637,20,31.04017,25.33692,45.52512,49.39304,45.04178,0.40342,4.68222,73.04,56.58,33.16,96.24,137.74,139.24,118.88,59.46,69.16,106.667692307692,95.4784615384615,100.12,0.07692308,0.42307692,0.5,96.4499969482422,96.5181773792614,89.3769249549279,-6.61696529388428,-10.4117986505682,-0.17473972760714,8.29874610900879,6.07563643022017,3.41132560143104,0.360831800848246,-1.0336333103478,0.072474118322134,18.0415900424123,-9.39666645770723,0.557493217862569,0.38461538,0.61538462,0.5,0.6,0.875,0.76923077,0.5,19.10526316,0.07692308,0.42307692,0.5,NA,96.552001953125,96.6407692649148,89.48046875,NA,-6.842444896698,-10.3860536055131,-0.0891080819643461,NA,7.45089530944824,4.87723645296964,1.98938296391414,NA,0.360831800848246,-1.0336333103478,0.072474118322134,NA,18.0415900424123,-9.39666645770723,0.557493217862569,NA,0.33333333,0.64285714,0.5,0.75,0.77777778,0.76923077,0.53846154,6,80.9774678548177,26.3128560384115,0,0,90.6536,0,0,"2024-05-08",0
"Ian Hamilton",19261,"2024-05-05","DET",9,2024,"NYY","H",29,0,0,0,1,0,0,0,0,0,0,1,0.1,3,1,0,0,0,1,0,0,0,0,0,0,27.000028163224,27.000028163224,0,0,0,2,0,0,0,0,0,0,0,0.33333333,-0.33333333,9.01695130162333,0,0.5,6.00000625849423,0.5,1,12.1664891660311,-12.1664891660311,12.1664891660311,0,292.405410115819,300.827211911999,2,0,1,0,0,0,0,0,6,8,14,-0.256384015083313,-0.256384015083313,0,-1.59200000762939,-0.165316715836525,3.6842668056488,1.58660006523132,3.17320013046265,3.19640016555786,1,1,-0.0799775645136833,0.0103886805896909,0,1,0.21428571,94.33333333,0.78571429,86.90909091,NA,0.145727783441544,-0.889179766178131,4.85759278138479,-8.08345241980119,0.25,0.83333333,0.5,0.5,0.8,0.71428571,0.42857143,0.66666667,0.14285714,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,6.76519450745378,74.06118,47.19374,80,NA,NA,NA,39.24358,38.94932,62.51496,48.52262,44.28604,72.01433,0.2172,4.40289,84.74,129.72,126.38,NA,NA,NA,102.66,86.12,87.44,98.82,95.4628571428571,95.7842857142857,0.21428571,NA,0.78571429,94.5333353678385,NA,86.8363647460938,-4.3362512588501,NA,0.0586845874786377,9.38772964477539,NA,3.24489974975586,0.147504448890686,NA,-0.902155909687281,4.91681496302287,NA,-8.20141736079346,0.25,0.83333333,0.5,0.5,0.8,0.71428571,0.42857143,19.45454545,0.21428571,NA,0.78571429,NA,94.8190714518229,NA,87.0858098810369,NA,-4.1634833017985,NA,0.225980997085571,NA,8.14236005147298,NA,1.65446853637695,NA,0.147504448890686,NA,-0.902155909687281,NA,4.91681496302287,NA,-8.20141736079346,NA,0.25,0.83333333,0.5,0.5,0.8,0.71428571,0.42857143,2,83.1125640869141,-16.4442558288574,0,0,95.5198,1,0.5,"2024-05-05",0
