"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","XX%","wFB","wSL","wCT","wFB/C","wSL/C","wCT/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_KC","pb_s_KC","pb_c_KC","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_KC","sp_l_KC","sp_p_KC","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxKC%","pfxvFA","pfxvFC","pfxvSI","pfxvKC","pfxFA-X","pfxFC-X","pfxSI-X","pfxKC-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxKC-Z","pfxwFA","pfxwFC","pfxwSI","pfxwKC","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwKC/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFC%","piSI%","piSL%","piXX%","pivFC","pivSI","pivSL","pivXX","piFC-X","piSI-X","piSL-X","piXX-X","piFC-Z","piSI-Z","piSL-Z","piXX-Z","piwFC","piwSI","piwSL","piwXX","piwFC/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Sean Hjelle",21481,"2024-09-03","ARI",30,2024,"SFG","H",27,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,4,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,31.1678441352104,29.9783111930123,4,0,1,0,0,0,4,18,7,15,22,0.00890400167554617,0,0.00890400167554617,0.948000013828278,0.100797444581985,0.0564333349466324,0.0731000006198883,0.0908000022172928,0.623199999332428,1,1,0.158952981233597,-0.00117386568130021,0,0,0.54545455,94,0.27272727,85.33333333,0.18181818,91.25,NA,0.909628987312317,0.159299120306969,0.289402633905411,7.58024156093597,2.65498533844948,7.23506584763527,0.28571429,0.75,0.45454545,1,0.83333333,0.9,0.36363636,0.66666667,0.04545455,1,2,1,1,3,0,4,0.25,0.5,0.25,0.25,0.75,0,-0.212132203120714,NA,NA,NA,44.30839,61.77126,45.48716,48.40127,43.75528,57.2906,57.76499,43.47722,60.60742,48.19217,50.04169,54.00206,0.23772,4.43367,NA,NA,NA,111.38,98.1,110.02,105.54,108.04,105.02,86.42,121.32,91.98,105.249090909091,105.032727272727,105.376363636364,NA,0.18181818,0.54545455,0.27272727,NA,91.1500015258789,93.9166666666667,85.4333292643229,NA,-2.34454917907715,-8.89526685078939,2.38508478800456,NA,3.27902793884277,2.34279521306356,-0.928751150767008,NA,0.292911633849144,0.920687612146139,0.161085419356823,NA,7.3227908462286,7.67239676788449,2.68475698928038,0.30769231,0.66666667,0.45454545,0.75,1,0.9,0.40909091,14.25,0.13636364,0.59090909,0.27272727,NA,90.3701985677083,93.8821458082933,85.4254455566406,NA,-0.666046063105265,-8.39531531700721,2.86785920461019,NA,2.3597633043925,0.919352458073543,-2.5003350575765,NA,0.0700617581605911,1.14353748783469,0.161085419356823,NA,2.33539193868637,8.79644221411301,2.68475698928038,NA,0.25,0.7,0.45454545,1,0.85714286,0.9,0.45454545,4,77.7940063476562,-16.4321956634521,0,0,90.3717,0,0,"2024-09-03",0
"Sean Hjelle",21481,"2024-08-29","@MIL",30,2024,"SFG","A",27,0,0,6.75000160932579,1,0,0,0,0,0,0,0,1.1,7,3,1,1,0,1,0,0,0,0,2,13.5000032186516,6.75000160932579,20.2500048279774,2,0,0,3,0,1,0,0,0,0,0.28571429,0.14285714,0.14285714,2.95509642536569,0,0.5,3.00000071525591,0.75,0.75,2.41647959947582,4.33352200984997,2.41647959947582,167.540560572692,62.5736075324458,60.185461366509,3,0.25,0.75,0,0,0,0,0,7,15,22,-0.0996880456805229,-0.111336022615433,0.0116479750722647,-2.06399989128113,-0.212018489837646,0.213742852210999,0.302733331918716,0.768599987030029,0.0498000010848045,1,1,-0.156991750001907,-0.309400668033737,0,1,0.54545455,95,0.40909091,86,0.04545455,93,NA,-1.1217874288559,0.451705574989319,-0.0238054171204567,-9.34822857379913,5.01895083321465,-2.38054171204567,0.18181818,0.45454545,0.31818182,0,0.8,0.57142857,0.5,0.71428571,0.13636364,1,2,1,1,1,2,4,0.25,0.5,0.25,0.25,0.25,0.5,3.35255205166415,NA,NA,NA,53.31166,69.87939,50.31767,62.60644,45.32925,66.6367,20,51.84661,20,54.04496,54.34155,55.47613,-0.12589,3.88826,NA,NA,NA,117.26,70.34,86.26,103.48,116.18,120.18,70.5,41.82,11.08,109.127619047619,88.627619047619,97.2171428571428,NA,0.04545455,0.54545455,0.40909091,NA,92.5999984741211,94.9749959309896,86.0333319769965,NA,-3.86424136161804,-9.90121142069499,1.68581400977241,NA,5.28975391387939,2.95477517445882,-1.3020445505778,NA,-0.0242429338395596,-1.13884591683745,0.458934411406517,NA,-2.42429338395596,-9.49038264031212,5.09927123785019,0.25,0.35714286,0.31818182,0,0.8,0.57142857,0.63636364,15.2,0.04545455,0.54545455,0.40909091,NA,92.730598449707,95.1655883789062,86.210442437066,NA,-3.03994989395142,-9.54016749064128,2.26045142279731,NA,4.43044996261597,1.76079845428467,-2.5380687713623,NA,-0.0242429338395596,-1.13884591683745,0.458934411406517,NA,-2.42429338395596,-9.49038264031212,5.09927123785019,NA,0.25,0.35714286,0.31818182,0,0.8,0.57142857,0.63636364,4,88.3217926025391,-10.1876239776611,0,0,104.174,2,0.5,"2024-08-29",0
"Sean Hjelle",21481,"2024-08-28","@MIL",30,2024,"SFG","A",27,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,81.4170727589986,187.926204380887,0,0,0,1,0,0,0,0,3,6,9,0.00169198389630765,0,0.00169198389630765,0.104000002145767,0.0106831025332212,0.059799998998642,0.029899999499321,0.059799998998642,0.0896000042557716,1,1,0.0282940454781055,8.44382168352364e-11,0,0,0.66666667,95.33333333,0.33333333,86,NA,NA,NA,-0.110206671059132,0.360029935836792,NA,-1.83677785098553,12.0009978612264,NA,0.4,0.75,0.55555556,1,1,1,0.44444444,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0.779129408627803,NA,NA,NA,20,66.55083,59.51433,79.09485,59.21858,80,NA,NA,NA,38.8078,61.48086,80,0.82074,5.3082,NA,NA,NA,131.5,67.56,96.64,98.78,210.96,214.54,NA,NA,NA,120.593333333333,115.36,135.94,NA,NA,0.66666667,0.33333333,NA,NA,95.3333333333333,85.8666687011719,NA,NA,-8.81537946065267,2.46646467844645,NA,NA,2.2706519762675,-2.20051145553589,NA,NA,-0.112752821296453,0.365517303347588,NA,NA,-1.87921368827422,12.1839101115863,0,0.83333333,0.55555556,NA,1,1,0.66666667,15.625,NA,0.66666667,0.33333333,NA,NA,95.5219014485677,85.9909057617188,NA,NA,-8.30595970153809,3.13631343841553,NA,NA,1.09988633791606,-3.52269999186198,NA,NA,-0.112752821296453,0.365517303347588,NA,NA,-1.87921368827422,12.1839101115863,NA,0.25,0.8,0.55555556,1,1,1,0.55555556,1,89.0380706787109,42.9515800476074,0,0,89.0381,0,0,"2024-08-28",0
"Sean Hjelle",21481,"2024-08-25","@SEA",30,2024,"SFG","A",27,0,1,10.1250024139887,1,0,0,0,0,0,0,0,2.2,12,4,3,3,0,0,0,2,0,0,1,3.3750008046629,0,13.5000032186516,1,0,0,7,0,1,0,0,1,0,0.08333333,0,0.08333333,2.04099992354656,0,0.4,1.50000035762795,0.444444444444444,0.5,4.66648013591775,5.45852227807094,4.66648013591775,251.310840859038,119.104003212104,114.558352420415,7,0.125,0.875,0,0,0,0,0,16,26,42,-0.226364001631737,-0.443310022354126,0.216946005821228,-1.03799998760223,-0.117887564003468,1.97171664237976,1.29346668720245,1.20520007610321,1.34179997444153,1,1,-0.126327455043793,0.011521911099848,0,1,0.61904762,94.73076923,0.38095238,86.6875,NA,NA,NA,0.682821750640869,-0.681940317153931,NA,2.62623750246488,-4.26212698221207,NA,0.26086957,0.52631579,0.38095238,0.66666667,1,0.875,0.45238095,0.66666667,0.04761905,4,4,1,2,4,3,9,0.44444444,0.44444444,0.11111111,0.22222222,0.44444444,0.33333333,4.35303795582444,80,54.48936,80,64.02744,54.94838,67.56828,47.98967,42.12637,46.89102,NA,NA,NA,62.27684,44.32666,67.76316,-0.6373,3.12114,69.94,170.74,152.08,101.16,113.9,108.28,101.58,107.36,109.5,NA,NA,NA,100.5475,112.705,109.863,0.04545455,NA,0.59090909,0.36363636,92.9000015258789,NA,94.6999981219952,86.6374969482422,5.79924821853638,NA,-9.12625415508564,0.666821897029877,10.2745580673218,NA,2.69843350923978,-0.781881630420685,0.094138327986002,NA,0.695367142558098,-0.697362136095762,4.7069163993001,NA,2.67448900983884,-4.35851335059851,0.25,0.5,0.38636364,0.6,1,0.88235294,0.54545455,17.87096774,NA,0.59090909,0.36363636,0.04545455,NA,94.814462515024,86.7434616088867,93.0089492797852,NA,-8.77484248234675,1.37764418125153,0,NA,1.53320532578688,-2.32881832122803,0,NA,0.695367142558098,-0.697362136095762,0.094138327986002,NA,2.67448900983884,-4.35851335059851,4.7069163993001,0.25,0.5,0.38095238,0.6,1,0.875,0.52380952,9,91.6127319335938,-5.81270217895508,0,0,105.649,2,0.22222222,"2024-08-25",0
"Sean Hjelle",21481,"2024-08-23","@SEA",30,2024,"SFG","A",27,0,0,9,1,0,0,0,0,0,0,0,1,5,1,1,1,1,1,0,0,0,0,1,9,9,9,1,0,0,0,3,0,0,0,0,0,0.2,0.2,0,7.86188908401489,9,0.25,2,0,1,17.1664797782898,-8.16647977828979,8.70250499695539,223.387360837213,433.161673125516,212.091813637756,0,0,0,1,0,0.333333333,2,18,9,11,20,-0.0349280014634132,-0.14971399307251,0.114785991609097,-0.570000052452087,-0.0647359415888786,1.41192007064819,0.944399952888489,0.944399952888489,0.639200031757355,1,1,-0.073895201086998,0.0491572557956769,0,0,0.5,95.4,0.4,86.5,0.1,92.5,NA,-1.04578948020935,0.134311586618423,-0.0582131333649158,-10.4578948020935,1.67889483273029,-2.91065666824579,0.16666667,0.5,0.3,0.5,1,0.83333333,0.4,0.6,0.05,0,2,1,0,0,3,3,0,0.66666667,0.33333333,0,0,1,14.9021497720101,NA,NA,NA,41.19424,59.50305,44.65899,51.74497,49.92274,50.10812,20,53.17624,20,32.62065,51.83124,29.43654,1.20513,5.88479,NA,NA,NA,98.48,44.2,45.22,124.88,91.24,100.66,77.56,23.88,5.60000000000001,108.08,64.041,65.156,NA,0.1,0.5,0.4,NA,92.0999984741211,95.3099975585938,86.3125,NA,-1.97425043582916,-9.35575332641602,1.78854131698608,NA,4.94071817398071,2.70571098327637,0.0601895898580551,NA,-0.0592916384339333,-1.04552071541548,0.134540650993586,NA,-2.96458192169666,-10.4552071541548,1.68175813741982,0,0.54545455,0.3,NA,0.83333333,0.83333333,0.55,16.73333333,0.1,0.5,0.4,NA,92.0177536010742,95.1948181152344,86.204345703125,NA,-1.06785321235657,-8.75581436157227,2.73732376098633,NA,4.11882495880127,1.26793727874756,-1.50704324245453,NA,-0.0592916384339333,-1.04552071541548,0.134540650993586,NA,-2.96458192169666,-10.4552071541548,1.68175813741982,NA,0,0.54545455,0.3,NA,0.83333333,0.83333333,0.55,3,101.752726236979,33.1644541422526,1,0.33333333,109.307,3,1,"2024-08-23",0
"Sean Hjelle",21481,"2024-08-20","CHW",30,2024,"SFG","H",27,0,0,0,1,0,0,0,0,0,1,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,81.4170727589986,78.3097583844777,1,0,1,0,0,0,1,27.000028163224,0,2,2,0.0318419970571995,0,0.0318419970571995,0.217999994754791,0.0231791585683823,1.13160002231598,0.56580001115799,1.13160002231598,0.838599979877472,1,1,0.0281389150768518,1.13367346760151e-10,0,0,0.5,94,0.5,84,NA,NA,NA,0.0389156937599182,0.289681732654572,NA,3.89156937599182,28.9681732654572,NA,NA,0.5,0.5,NA,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1.34180193046909,NA,NA,NA,80,66.30276,80,37.95058,39.11242,44.81508,NA,NA,NA,80,45.91602,80,-2.09069,0.94106,NA,NA,NA,100.38,157.32,163.96,109.84,97.3,107.14,NA,NA,NA,105.11,127.31,135.55,NA,NA,0.5,0.5,NA,NA,94,83.9000015258789,NA,NA,-10.9314756393433,2.74096584320068,NA,NA,7.28992509841919,-1.28059041500092,NA,NA,0.039364367723465,0.293512850999832,NA,NA,3.9364367723465,29.3512850999832,NA,0.5,0.5,NA,1,1,1,16,NA,0.5,0.5,NA,NA,94.3628005981445,84.1955032348633,NA,NA,-10.4764995574951,3.19960999488831,NA,NA,6.07341003417969,-2.94366002082825,NA,NA,0.039364367723465,0.293512850999832,NA,NA,3.9364367723465,29.3512850999832,NA,NA,0.5,0.5,NA,1,1,1,1,92.6461410522461,6.24380397796631,0,0,92.6461,0,0,"2024-08-20",0
"Sean Hjelle",21481,"2024-08-14","ATL",30,2024,"SFG","H",27,0,0,2.70000025749209,1,0,0,0,0,0,0,0,3.1,11,1,1,1,1,0,0,0,0,0,1,2.70000025749209,0,2.70000025749209,1,0,0,5,4,1,1,0,0,0,0.09090909,0,0.09090909,4.49262166064415,2.70000025749209,0.0909090909090909,0.300000028610232,0,1,6.46648009300235,-3.76647983551026,4.38088998157122,67.0162146423281,164.328307895281,107.656859688814,1.25,0.1,0.5,0.4,0.25,0.25,1,2.70000025749209,15,23,38,0.00797398947179317,-0.0454500019550323,0.0534239895641804,0.639999985694885,0.0680489093065262,0.224745452404022,0.307000011205673,0.266999989748001,0.181600004434586,1,1,0.125338867306709,-0.0898587746663544,0,0,0.55263158,93.85714286,0.36842105,85.85714286,0.07894737,92.33333333,NA,-0.203767418861389,1.10595428943634,0.00212088599801064,-0.970321042197091,7.89967349597386,0.0706961999336878,0.23809524,0.58823529,0.39473684,0.8,1,0.93333333,0.44736842,0.45454545,0.02631579,6,2,2,4,5,1,10,0.6,0.2,0.2,0.4,0.5,0.1,5.6432274651912,NA,NA,NA,58.66048,63.59671,62.89158,46.21295,47.09489,54.47589,37.87603,24.40022,63.77981,53.14598,50.7128,65.06054,-0.07004,3.97203,NA,NA,NA,122.68,101.42,126.42,98.2,106.8,113.34,91.48,69.74,35.1,111.730810810811,101.743243243243,116.534594594595,NA,0.07894737,0.55263158,0.36842105,NA,92.0666707356771,93.7714262462798,85.8214285714286,NA,-4.07853062947591,-9.75653294154576,1.08709614617484,NA,4.2528247833252,2.76437505086263,-0.0125172191432544,NA,0.00184798240661621,-0.19088376313448,1.11998683214188,NA,0.0615994135538737,-0.908970300640379,7.99990594387054,0.21052632,0.57894737,0.39473684,0.75,1,0.93333333,0.5,14.48148148,0.07894737,0.55263158,0.36842105,NA,92.1246337890625,93.853765578497,85.871329171317,NA,-3.59024333953857,-9.44757225399926,1.64859730856759,NA,3.22890345255534,1.42221641540527,-1.58559676579067,NA,0.00184798240661621,-0.19088376313448,1.11998683214188,NA,0.0615994135538737,-0.908970300640379,7.99990594387054,NA,0.2,0.61111111,0.39473684,0.75,1,0.93333333,0.47368421,10,83.7834411621094,5.72526588439941,1,0.1,101.132,2,0.2,"2024-08-14",0
"Sean Hjelle",21481,"2024-08-13","ATL",30,2024,"SFG","H",27,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0.5,0,2,1,0,0,1,0,0,0.25,0,0.25,2.16704158401489,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,31.1678441352104,66.5170884121943,2,0,0.666666666,0.333333333,0,0,0,0,4,14,18,0.0524620153009892,-0.0131400134414434,0.0656020268797874,0.474000006914139,0.0503987222909927,0.75065004825592,0.947000026702881,0.947000026702881,0.947800040245056,1,1,0.0491283982992172,0.0207603806636041,0,0,0.5,95.11111111,0.5,86.88888889,NA,NA,NA,-0.0886586681008339,0.380213350057602,NA,-0.985096312231488,4.2245927784178,NA,0.28571429,0.72727273,0.55555556,0.5,0.75,0.7,0.61111111,1,0.16666667,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,0.0346355129118431,NA,NA,NA,80,71.99421,78.23167,47.74433,51.80195,53.9118,NA,NA,NA,66.28677,58.65046,72.31161,-0.88643,2.74745,NA,NA,NA,141.34,97.26,129.42,125.18,103.52,114.36,NA,NA,NA,133.26,100.39,121.89,NA,NA,0.5,0.5,NA,NA,95.0333319769965,86.8000013563368,NA,NA,-9.6045413547092,0.974948459201389,NA,NA,2.14927609761556,-0.401109589470757,NA,NA,-0.0920432433485985,0.426341570913792,NA,NA,-1.02270270387332,4.7371285657088,0,0.76923077,0.55555556,NA,0.7,0.7,0.72222222,16.28571429,NA,0.5,0.5,NA,NA,95.1726209852431,86.9328477647569,NA,NA,-9.50834316677517,1.5489297442966,NA,NA,0.786063353220622,-1.99970902336968,NA,NA,-0.0920432433485985,0.426341570913792,NA,NA,-1.02270270387332,4.7371285657088,NA,0.16666667,0.75,0.55555556,0,0.77777778,0.7,0.66666667,3,89.078369140625,-4.22887261708577,1,0.33333333,100.609,1,0.33333333,"2024-08-13",0
"Sean Hjelle",21481,"2024-08-11","DET",30,2024,"SFG","H",27,0,0,0,1,0,0,0,0,0,0,0,1.2,7,1,0,0,0,1,0,0,0,0,0,0,5.40000205993731,5.40000205993731,0,0,0,2,2,2,0,0,0,0,0,0.14285714,-0.14285714,7.78591274388265,0,0.166666666666667,1.20000045776385,0.166666666666667,1,4.96648046493556,-4.96648046493556,6.78089124454459,0,126.641395772118,165.654626839238,1,0.333333333,0.333333333,0.333333333,0,0,2,10.8000041198746,12,18,30,0.0909339934587479,-0.0461739972233772,0.137107998132706,1.34899997711182,0.143434345722198,1.03034281730652,0.914733350276947,0.848599970340729,0.863200008869171,1,1,0.0614854618906975,0.0267705941824296,1,0,0.53333333,94.8125,0.43333333,86.07692308,0.03333333,93,NA,0.904212951660156,-0.404512584209442,0.054188709706068,5.65133094787598,-3.11163526314956,5.4188709706068,0.11111111,0.75,0.36666667,0.5,1,0.90909091,0.4,0.71428571,0.03333333,1,4,1,0,4,2,6,0.16666667,0.66666667,0.16666667,0,0.66666667,0.33333333,7.89943064714121,NA,NA,NA,43.93162,59.0268,53.13223,20,47.66213,20,80,44.03242,80,20.92723,49.37083,25.68172,1.93159,6.97448,NA,NA,NA,116.08,83.96,101.6,103.8,61.54,70.72,78.98,158.52,135.54,109.522,76.73,89.35,NA,0.03333333,0.53333333,0.43333333,NA,93,94.8000030517578,86.0692326472356,NA,-5.79374170303345,-9.16837024688721,0.975410534785344,NA,3.50445795059204,3.11553812026978,-0.349305996528039,NA,0.054773960262537,0.914976134896278,-0.414833381772041,NA,5.4773960262537,5.71860084310174,-3.19102601363109,0.1875,0.57142857,0.36666667,0.66666667,1,0.90909091,0.46666667,16.22727273,NA,0.56666667,0.43333333,NA,NA,94.9055247587316,86.2639441856971,NA,NA,-8.64770597570083,1.58400858365572,NA,NA,1.8823481167064,-1.96149327204778,NA,NA,0.969750095158815,-0.414833381772041,NA,NA,5.70441232446362,-3.19102601363109,NA,0.1875,0.57142857,0.36666667,0.66666667,1,0.90909091,0.46666667,6,93.0196024576823,10.1916567484538,1,0.16666667,104.479,3,0.5,"2024-08-11",0
"Sean Hjelle",21481,"2024-08-08","@WSN",30,2024,"SFG","A",27,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.03472908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,81.4170727589986,78.3097583844777,0,1,0,0,0,0,0,0,2,3,5,0.0147720267996192,0,0.0147720267996192,0.101000003516674,0.0104880584403872,0.576799988746643,0.288399994373322,0.576799988746643,1.31840002536774,1,1,0.0256103109568357,-4.71708904575818e-10,0,0,0.2,93,0.8,86.25,NA,NA,NA,0.0389156937599182,0.210907548666,NA,3.89156937599182,5.27268871665001,NA,0,0.33333333,0.2,NA,1,1,0.6,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,34.2890613607199,NA,NA,NA,80,75.51408,80,40.92021,46.22647,48.48145,NA,NA,NA,53.73368,47.65354,63.70068,-0.10655,3.91727,NA,NA,NA,131.88,128.2,166.84,101.52,107.54,112.08,NA,NA,NA,107.592,111.672,123.032,NA,NA,0.2,0.8,NA,NA,93.3000030517578,86.1999969482422,NA,NA,-9.5545015335083,0.883175551891327,NA,NA,1.21396327018738,-0.778735220432281,NA,NA,0.039364367723465,0.255611632019281,NA,NA,3.9364367723465,6.39029080048203,0,0.33333333,0.2,NA,1,1,0.6,16.25,NA,0.2,0.8,NA,NA,93.6210021972656,86.4928283691406,NA,NA,-9.29878044128418,1.48559725284576,NA,NA,0.186465993523598,-2.12272477149963,NA,NA,0.039364367723465,0.255611632019281,NA,NA,3.9364367723465,6.39029080048203,NA,0,0.33333333,0.2,NA,1,1,0.6,1,89.7745590209961,23.0806007385254,0,0,89.7746,0,0,"2024-08-08",0
"Sean Hjelle",21481,"2024-08-06","@WSN",30,2024,"SFG","A",27,0,0,6.75000160932579,1,0,0,0,0,0,0,0,2.2,11,4,2,2,1,0,0,0,0,0,3,10.1250024139887,0,13.5000032186516,3,0,0,4,3,1,0,0,0,0,0.27272727,0,0.27272727,2.36106793593114,3.3750008046629,0.363636363636364,1.50000035762795,0.428571428571429,0.76923077,5.79148040413871,0.958521205187078,2.61748910439982,167.540560572692,147.369201051933,65.0430015026175,1.333333333,0.125,0.5,0.375,0,0.333333333,0,0,12,30,42,-0.0205799862742424,-0.05508803576231,0.0345080494880676,-1.11800003051758,-0.116095535457134,0.156981810927391,0.210400000214577,0.608799993991852,NA,0,1,-0.0887580960988998,-0.0423398072356545,0,0,0.5,95.0952381,0.42857143,86.44444444,0.07142857,93,NA,-2.21384954452515,0.1754320114851,0.932217478752136,-10.542140688215,0.974622286028332,31.0739159584045,0.40740741,0.6,0.47619048,0.81818182,1,0.9,0.35714286,0.63636364,0.04761905,3,4,1,1,3,4,8,0.375,0.5,0.125,0.125,0.375,0.5,4.96003610174502,NA,NA,NA,80,59.81111,70.63039,60.34637,47.99729,62.11369,23.30649,46.34934,33.78061,72.15853,50.0229,70.77832,-1.25122,2.20026,NA,NA,NA,106.78,131.02,133.86,115.28,126.94,134.62,79.56,81.14,66.38,107.830476190476,124.520952380952,127.759047619048,NA,0.0952381,0.47619048,0.42857143,NA,93.25,95.1700012207031,86.3611111111111,NA,-4.33943939208984,-9.46027450561524,0.975275887383355,NA,3.96415662765503,2.46320343017578,-1.08544328477648,NA,-0.478630196303129,-0.790655504912138,0.174809664487839,NA,-11.9657549075782,-3.95327752456069,0.971164802710215,0.45,0.5,0.47619048,0.77777778,1,0.9,0.52380952,17.74193548,0.0952381,0.47619048,0.42857143,NA,93.0401000976562,94.99443359375,86.1598442925347,NA,-3.73680996894836,-9.23438262939453,1.76196405622694,NA,3.01854753494263,1.39695062637329,-2.51202837626139,NA,-0.478630196303129,-0.790655504912138,0.174809664487839,NA,-11.9657549075782,-3.95327752456069,0.971164802710215,NA,0.47619048,0.47619048,0.47619048,0.8,1,0.9,0.5,8,92.5254364013672,7.35595893859863,1,0.125,108.269,4,0.5,"2024-08-06",0
"Sean Hjelle",21481,"2024-08-03","@CIN",30,2024,"SFG","A",27,0,0,0,1,0,0,0,0,0,0,0,1.1,4,1,0,0,0,0,0,0,0,0,1,6.75000160932579,0,6.75000160932579,1,0,0,3,0,0,0,0,0,0,0.25,0,0.25,-0.797583415985107,0,0.25,0.750000178813977,0.333333333333333,1,1.66647942066184,-1.66647942066184,1.66647942066184,0,43.730142305893,42.0611643485404,3,0,1,0,0,0,0,0,7,12,19,0.00727998604997993,-0.00335000758059323,0.0106299938634038,0.678999960422516,0.0642080381512642,0.0839999988675117,0.0816666632890701,0.0609999969601631,0.0609999969601631,1,1,0.0754628032445908,0.0112036985188464,0,0,0.52631579,95.2,0.42105263,86.5,0.05263158,93,NA,-0.270246058702469,1.10385918617249,-0.0344077162444592,-2.70246058702469,13.7982398271561,-3.44077162444592,0.14285714,0.8,0.31578947,0.5,1,0.83333333,0.26315789,0.5,0.05263158,1,1,1,2,1,0,3,0.33333333,0.33333333,0.33333333,0.66666667,0.33333333,0,0.154973292664548,NA,NA,NA,67.00207,55.32607,66.48344,66.1673,44.97276,72.84331,20,49.03427,20,62.80969,45.90286,68.87359,-0.67041,3.07148,NA,NA,NA,117.72,125.26,132.28,113.44,119.9,130.28,81.08,-19.58,-27.98,113.989473684211,115.38,123.003157894737,NA,0.05263158,0.52631579,0.42105263,NA,93.3000030517578,95.1299987792969,86.4499969482422,NA,-2.70071578025818,-9.02963943481445,0.401586562395096,NA,4.75616693496704,3.99395141601563,-0.763137578964233,NA,-0.0350487045943737,-0.275075741112232,1.12158528342843,NA,-3.50487045943737,-2.75075741112232,14.0198160428554,0.125,0.45454545,0.31578947,0,1,0.83333333,0.57894737,14.33333333,0.05263158,0.52631579,0.42105263,NA,93.4198989868164,95.3029968261719,86.5972366333008,NA,-2.07152009010315,-8.62785873413086,0.926394641399384,NA,4.06380987167358,2.72147197723389,-2.27259492874146,NA,-0.0350487045943737,-0.275075741112232,1.12158528342843,NA,-3.50487045943737,-2.75075741112232,14.0198160428554,NA,0.125,0.45454545,0.31578947,0,1,0.83333333,0.57894737,3,81.0840403238932,-21.534787495931,0,0,104.235,1,0.33333333,"2024-08-03",0
