"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","pivCH","pivFA","pivSI","pivSL","piCH-X","piFA-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwSI","piwSL","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Rafael Montero",12760,"2024-07-28","LAD",21,2024,"HOU","H",33,0,0,9,1,0,0,0,0,0,0,0,1,6,1,1,1,0,2,0,0,0,0,0,0,18,9,0,0,0,1,2,1,0,0,0,0,0,0.33333333,-0.33333333,11.9925068519314,0,0.25,3,0.25,0.66666667,9.16647977828979,-0.166479778289794,12.1904965907335,226.753327126354,228.315012084842,301.424458290742,0.5,0.25,0.25,0.5,0,0,0,0,12,8,20,-0.0143699999898672,-0.0175500009208918,0.00318000046536326,-0.523000001907349,-0.0554319024085999,0.162057146430016,0.121599994599819,0.121599994599819,NA,0,1,-0.0807867050170898,-0.00788571891746895,0,0,0.7,95.85714286,NA,NA,0.3,91.5,-0.279025256633759,NA,-0.307921975851059,-1.99303754738399,NA,-5.13203293085098,0.07142857,1,0.35,1,1,1,0.3,NA,0,1,1,2,0,4,0,4,0.25,0.25,0.5,0,1,0,10.3187431114675,20,39.64252,20,20,63.48931,20,80,63.20062,75.55851,NA,NA,NA,20,54.1358,20,2.73069,8.17313,68.84,15.38,2.62,87.42,17.68,23.58,124.68,158.06,182.52,NA,NA,NA,89.298,45.066,49.08,0.5,0.2,NA,0.3,95.9400024414062,95.3499984741211,NA,91.4500020345052,-7.06218795776367,-9.98196029663086,NA,-9.9101448059082,9.00493850708008,5.41180229187012,NA,5.06019687652588,-0.339353609830141,0.0512702912092209,NA,-0.309642668813467,-3.39353609830141,1.28175728023052,NA,-5.16071114689112,0,0.77777778,0.35,NA,1,1,0.45,19.71428571,0.3,0.45,0.25,NA,91.2156473795573,95.7942233615451,95.091943359375,NA,-9.78157997131348,-6.38513014051649,-9.359326171875,NA,3.48645496368408,8.06795332166884,4.51508178710938,NA,-0.309642668813467,-0.275979932397604,-0.0121033862233162,NA,-5.16071114689112,-3.06644369330671,-0.242067724466324,NA,0.08333333,0.75,0.35,1,1,1,0.4,4,89.5780181884766,17.1483325958252,0,0,93.9056,0,0,"2024-07-28",0
"Rafael Montero",12760,"2024-07-23","@OAK",21,2024,"HOU","A",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0.33333333,-0.33333333,11.7253957421829,0,0,1,0,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,152.982565174161,189.176655168198,1,0,0.5,0.5,0,0,1,9,6,9,15,0.000200023656361736,-0.000100007055152673,0.000300030718790367,0.453000009059906,0.0496710538864136,0.00333333318121731,0,0,NA,0,1,0.0200023669749498,0.0400047326719834,0,0,0.86666667,94.61538462,0.06666667,88,0.06666667,88,0.803448796272278,-0.0207000374794006,-0.0620911717414856,6.1803753559406,-2.07000374794006,-6.20911717414856,0.4,0.6,0.46666667,0.75,1,0.85714286,0.33333333,0.66666667,0.06666667,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,6.18892318224435,33.02265,50.41035,20,22.73539,58.4611,26.75331,70.28468,59.52054,71.55149,20,44.75807,20,38.38507,53.8527,40.69558,0.847,5.34759,100.76,70.08,77.1,92.02,40.2,39.22,132.28,127.22,139.8,130.1,60.9,56.5,111.828,80.372,85.6546666666667,0.4,0.4,0.06666667,0.13333333,94.6666666666667,94.3499959309896,87.5999984741211,91.0500030517578,-7.95862642923991,-10.5171635945638,2.69453072547913,-10.9471015930176,8.6295960744222,5.70832379659017,2.76446056365967,4.06462001800537,-0.0395841561257839,0.798711407929659,-0.0210469514131546,-0.00859971717000008,-0.659735935429732,13.3118567988276,-2.10469514131546,-0.429985858500004,0.25,0.71428571,0.46666667,0.5,1,0.85714286,0.46666667,20.41666667,0.06666667,0.4,0.46666667,0.06666667,89.0259017944336,95.2808837890625,94.8787841796875,88.1725997924805,-9.82851028442383,-6.81298828125,-9.77078574044364,4.89670991897583,2.59842991828918,7.62530008951823,4.24471146719796,1.17317998409271,-0.0633736774325371,-0.0395841561257839,0.853485368192196,-0.0210469514131546,-6.33736774325371,-0.659735935429732,12.1926481170314,-2.10469514131546,0.25,0.71428571,0.46666667,0.5,1,0.85714286,0.46666667,2,96.3777770996094,8.07337665557861,0,0,102.577,1,0.5,"2024-07-23",0
"Rafael Montero",12760,"2024-07-22","@OAK",21,2024,"HOU","A",33,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,1,1,0,0,0,0,0,0,0,6.03472908401489,0,0.333333333333333,1,0.333333333333333,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,77.6501182634796,114.543946394147,1,0.333333333,0.333333333,0.333333333,0,0,0,0,5,8,13,0.00229600421153009,-0.00146399496588856,0.00375999929383397,0.453000009059906,0.0496710538864136,0.0521333329379559,0.0416000001132488,0.0416000001132488,NA,0,1,0.0317729599773884,0.0122680418565549,0,0,0.84615385,94.45454545,NA,NA,0.15384615,90.5,0.62872189283371,NA,-0.0580911040306091,5.71565357121554,NA,-2.90455520153046,0.3,1,0.46153846,0.66666667,1,0.83333333,0.23076923,0.66666667,0.07692308,1,1,1,0,1,2,3,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,5.81839017220348,54.24815,26.0348,79.99459,20,50.43342,20,80,47.52047,80,NA,NA,NA,64.26161,39.99676,74.80704,-0.76061,2.93618,80.8,156.04,107.14,96.9,73.78,60.62,103.64,154.44,155.8,NA,NA,NA,97.5338461538462,123.663076923077,111.706153846154,0.30769231,0.53846154,NA,0.15384615,94.4749984741211,94.6428571428571,NA,90.4499969482422,-7.6166524887085,-9.8964124407087,NA,-9.71611404418945,8.58771705627441,6.45617457798549,NA,5.85709381103516,-0.123558592051268,0.762949917465448,NA,-0.0591252744197845,-3.08896480128169,10.8992845352207,NA,-2.95626372098923,0,0.85714286,0.46153846,NA,0.83333333,0.83333333,0.53846154,17.4,0.15384615,0.30769231,0.53846154,NA,90.9343490600586,95.2556762695312,94.9545724051339,NA,-9.215744972229,-6.65248489379883,-9.07533427647182,NA,4.61588001251221,7.97976732254028,5.15355845860073,NA,-0.0591252744197845,-0.112752821296453,0.752144146710634,NA,-2.95626372098923,-2.81882053241134,10.7449163815805,NA,0,0.75,0.46153846,NA,0.83333333,0.83333333,0.61538462,3,101.076649983724,16.2047348022461,1,0.33333333,102.197,3,1,"2024-07-22",0
"Rafael Montero",12760,"2024-07-14","TEX",21,2024,"HOU","H",33,0,0,18,1,0,0,0,0,0,0,0,1,5,1,2,2,1,1,0,0,0,0,1,9,9,9,1,0,0,1,2,0,0,0,0,0,0.2,0.2,0,6.14436908401489,9,0.25,2,0,0,17.1664797782898,0.833520221710206,7.19049659073353,453.506654252709,429.201537179991,177.036610333989,0.5,0,0.333333333,0.666666666,0,0.5,0,0,11,9,20,-0.166539996862411,-0.207220003008842,0.0406800098717213,-1.52300000190735,-0.161420255899429,0.586279988288879,0.866400003433228,0.866400003433228,0.121599994599819,1,1,-0.183422967791557,-0.100639255359665,0,1,0.85,94.52941176,0.1,87,0.05,90,-0.8798987865448,-0.0688154324889183,-0.04739710688591,-5.17587521496941,-3.44077162444592,-4.739710688591,0.21428571,0.5,0.3,0.66666667,1,0.83333333,0.3,0.2,0.05,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,15.5906396131499,20,50.68541,49.411,20,70.50368,20,40.58912,50.94469,23.2728,20,41.08592,20,20,53.90666,20,2.8732,8.38689,90.14,53.24,51.4,99.12,12.5,24.7,114.22,71.32,96.84,86.88,26.68,27.6,104.997,45.365,62.395,0.35,0.5,0.1,0.05,94.7714320591518,94.4,86.8499984741211,89.9000015258789,-7.91369301932199,-10.1301795959473,2.93719553947449,-10.9703788757324,9.48895699637277,5.53853149414063,1.7832498550415,4.09369659423828,-1.32138703390956,0.44286672398448,-0.0700974091887474,-0.0483221560716629,-18.8769576272794,4.4286672398448,-3.50487045943737,-4.83221560716629,0.14285714,0.66666667,0.3,0.5,1,0.83333333,0.3,16.33333333,0.05,0.35,0.5,0.1,89.9284973144531,94.7651192801339,94.40498046875,86.8406982421875,-10.3669996261597,-7.20008414132254,-9.94545974731445,3.95513486862183,2.45340991020203,8.15642547607422,4.10090293884277,0.119355022907257,-0.0483221560716629,-1.32138703390956,0.44286672398448,-0.0700974091887474,-4.83221560716629,-18.8769576272794,4.4286672398448,-3.50487045943737,0.15384615,0.57142857,0.3,0.5,1,0.83333333,0.35,3,85.4600830078125,18.121826171875,0,0,99.1868,1,0.33333333,"2024-07-14",0
"Rafael Montero",12760,"2024-07-06","@MIN",21,2024,"HOU","A",33,0,0,18,1,0,0,0,0,0,0,0,1,5,2,2,2,1,1,0,0,0,0,0,0,9,18,0,0,0,3,1,0,0,0,0,0,0,0.2,-0.2,7.43248908401489,9,0.5,3,0.333333333333333,0.625,19.1664797782898,-1.16647977828979,7.67848818451166,453.506654252709,479.423168453778,189.176655168198,3,0,0.75,0.25,0,1,0,0,9,10,19,-0.0196719840168953,-0.0236200168728828,0.00394803285598755,-1.51600003242493,-0.158909857273102,0.0720800012350082,0.104400001466274,0.104400001466274,0.00719999987632036,1,1,-0.173477381467819,-0.0994413710271639,0,0,0.57894737,95.27272727,0.21052632,85.25,0.21052632,90.25,1.0258549451828,-1.94768261909485,-0.269611954689026,9.32595404711637,-48.6920654773712,-6.74029886722565,0.25,0.71428571,0.42105263,0.66666667,1,0.875,0.36842105,0.4,0.05263158,3,1,0,0,1,3,4,0.75,0.25,0,0,0.25,0.75,18.8937589202739,20,31.0563,48.15357,33.61821,45.0648,33.63337,73.63695,44.40744,74.1523,40.39082,40.95539,33.6243,27.88479,38.72099,45.44612,1.49935,6.32612,90.22,37.42,20.8,91.56,72.42,70.64,102.66,112.12,104.92,94.38,87.84,92.4,94.2084210526316,76.6557894736842,71.9452631578947,0.42105263,0.15789474,0.21052632,0.21052632,95.2125015258789,95.0999959309896,85.0749969482422,90.2249984741211,-6.16089963912964,-8.22199440002441,3.59869480133057,-9.1284122467041,7.02618980407715,4.18545722961426,-0.172983974218369,3.75701117515564,0.94384054094553,0.0973343104124069,-1.95729120820761,-0.275305949151516,11.7980067618191,3.2444770137469,-48.9322802051902,-6.8826487287879,0.18181818,0.75,0.42105263,0.5,1,0.875,0.42105263,16,0.21052632,0.36842105,0.21052632,0.21052632,89.9747467041016,95.063467843192,94.7089996337891,84.7940979003906,-8.67853260040283,-5.36013848440988,-7.4512825012207,4.54601001739502,2.63526749610901,6.75751168387277,3.76361751556396,-1.13851296901703,-0.275305949151516,0.968083474785089,0.0730913765728474,-1.95729120820761,-6.8826487287879,13.8297639255013,1.82728441432118,-48.9322802051902,0.18181818,0.75,0.42105263,0.5,1,0.875,0.42105263,4,96.5072860717773,6.18910360336304,1,0.25,101.226,2,0.5,"2024-07-06",0
"Rafael Montero",12760,"2024-07-05","@MIN",21,2024,"HOU","A",33,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,1,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.4284869896923,64.7888072114456,1,0,0.5,0.5,1,0,1,9,4,11,15,0.0721039921045303,0,0.0721039921045303,0.483999997377396,0.0507337525486946,0.961199998855591,1.36880004405975,1.36880004405975,1.04480004310608,1,1,0.0750614106655121,-4.68536634545685e-05,1,0,0.73333333,95.18181818,0.06666667,87,0.2,90,0.560321688652039,0.0389156937599182,0.146511107683182,5.09383353320035,3.89156937599182,4.88370358943939,0.63636364,1,0.73333333,0.57142857,0.75,0.63636364,0.26666667,1,0.26666667,2,0,0,1,1,0,2,1,0,0,0.5,0.5,0,-1.37509337225135,27.12423,54.77189,34.3409,68.08099,53.25771,75.91023,71.31567,56.98024,68.69977,80,40.04681,80,64.58877,50.44375,76.40382,-0.78094,2.90568,98.98,67.96,61.22,116.42,120,116.64,101.92,111.24,112.34,89.48,158.72,163.32,109.202666666667,111.005333333333,108.094666666667,0.6,0.13333333,0.06666667,0.2,95.1777750651042,94.3499984741211,87.1999969482422,89.9000040690104,-6.46809768676758,-9.1509952545166,3.1407732963562,-10.2672367095947,8.93198818630642,6.08236932754517,-0.0434330590069294,2.91960843404134,0.519022289663553,0.0305310264229774,0.039364367723465,0.147806018590927,5.76691432959504,1.52655132114887,3.9364367723465,4.92686728636424,0.55555556,1,0.73333333,0.4,0.83333333,0.63636364,0.4,16.66666667,0.2,0.6,0.13333333,0.06666667,89.7046712239583,94.9986436631944,94.1423034667969,86.9660034179688,-10.0047264099121,-5.81258985731337,-8.76230049133301,4.24336004257202,1.84970998764038,8.37098524305556,5.12398529052734,-1.15198004245758,0.147806018590927,0.519022289663553,0.0305310264229774,0.039364367723465,4.92686728636424,5.76691432959504,1.52655132114887,3.9364367723465,0.55555556,1,0.73333333,0.4,0.83333333,0.63636364,0.4,2,73.0095596313477,38.779899597168,0,0,85.2551,0,0,"2024-07-05",0
"Rafael Montero",12760,"2024-07-03","@TOR",21,2024,"HOU","A",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,1,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.4284869896923,64.7888072114456,0,0.5,0,0.5,0,0,0,0,2,6,8,0.00114800001028925,0,0.00114800001028925,0.479000002145767,0.0506075024604797,0.0153999999165535,0.0262000001966953,0.0262000001966953,NA,0,1,0.0450000017881393,0.0295454538293807,0,0,0.875,95.14285714,0.125,86,NA,NA,0.765959024429321,0,NA,10.9422717775617,0,NA,0.57142857,1,0.625,0.75,1,0.8,0.125,0.66666667,0.125,0,0,2,0,1,1,2,0,0,1,0,0.5,0.5,3.49914508896756,NA,NA,NA,33.09201,54.94319,40.21866,32.07038,57.92684,26.32545,61.12824,44.64459,63.39002,35.99533,51.89836,29.97494,0.99547,5.5703,NA,NA,NA,157.1,70.12,83.56,112.18,25.7,35.18,130.62,123.78,102.64,120.1,43.5125,49.66,0.125,0.75,0.125,NA,94.8000030517578,95.2333374023438,86.4000015258789,NA,-5.95259571075439,-9.53563690185547,3.26656746864319,NA,8.44223022460938,4.91202481587728,-0.430634647607803,NA,-0.0210469514131546,0.880218528211117,0,NA,-2.10469514131546,14.6703088035186,0,NA,0.4,1,0.625,0.5,1,0.8,0.375,14.6,NA,0.125,0.75,0.125,NA,94.7345962524414,95.1332194010417,86.334602355957,NA,-5.36353015899658,-9.19703992207845,4.5561900138855,NA,8.07695007324219,4.00954818725586,-1.69326996803284,NA,-0.0210469514131546,0.880218528211117,0,NA,-2.10469514131546,14.6703088035186,0,0.4,1,0.625,0.5,1,0.8,0.375,2,92.7920989990234,20.6648712158203,0,0,97.991,1,0.5,"2024-07-03",0
"Rafael Montero",12760,"2024-07-01","@TOR",21,2024,"HOU","A",33,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,77.6501182634796,152.159040742638,0.5,0,0.333333333,0.666666666,1,0,0,0,2,5,7,0.105910003185272,0,0.105910003185272,0.479000002145767,0.0506075024604797,1.41113328933716,1.9099999666214,1.9099999666214,2.46480011940002,1,1,0.0750963762402534,-4.32228736989837e-05,1,0,0.85714286,94.16666667,0.14285714,86,NA,NA,0.461908489465714,0.267350673675537,NA,7.69847482442856,26.7350673675537,NA,0.5,1,0.71428571,1,1,1,0.42857143,0.66666667,0,2,0,1,2,1,0,3,0.66666667,0,0.33333333,0.66666667,0.33333333,0,-1.16669071811714,NA,NA,NA,41.46158,42.06124,42.52408,80,72.01956,73.66129,80,35.80423,80,73.69289,48.62864,74.04969,-1.34654,2.05728,NA,NA,NA,88.66,98.7,95.36,113.58,117.02,120.62,88.98,133.4,132.68,102.945714285714,114.125714285714,115.125714285714,0.42857143,0.42857143,0.14285714,NA,94.5,93.7999979654948,85.6999969482422,NA,-7.05819829305013,-10.0548299153646,5.19509792327881,NA,7.12309392293294,4.92541154225667,-1.11879801750183,NA,0.405218575149775,0.0622856058180332,0.252764463424683,NA,13.5072858383258,2.07618686060111,25.2764463424683,NA,0,1,0.71428571,NA,1,1,0.71428571,22.5,NA,0.28571429,0.57142857,0.14285714,NA,93.9663467407227,94.0987014770508,85.6201019287109,NA,-6.81452989578247,-8.90565776824951,5.98943996429443,NA,7.24983501434326,3.97168254852295,-2.19847011566162,NA,0.225545469671488,0.24195871129632,0.252764463424683,NA,11.2772734835744,6.048967782408,25.2764463424683,0,1,0.71428571,NA,1,1,0.71428571,3,83.2627207438151,49.887461344401,0,0,86.695,0,0,"2024-07-01",0
"Rafael Montero",12760,"2024-06-28","@NYM",21,2024,"HOU","A",33,0,0,0,1,0,0,0,0,0,0,0,1,6,1,0,0,0,2,0,0,0,0,1,9,18,9,0.5,0,0,2,1,0,0,0,0,0,0.16666667,0.33333333,-0.16666667,9.04497908516723,0,0.25,3,0.333333333333333,1,7.1664797782898,-7.1664797782898,8.67848818451166,0,178.093380811054,214.054224759549,2,0,0.666666666,0.333333333,0,0,0,0,13,15,28,0.0052640363574028,-0.010845978744328,0.0161100141704082,0.458999991416931,0.0499184317886829,0.16531428694725,0.0952000021934509,0.0952000021934509,0.0425999984145164,1,1,0.00121154088992625,0.0306310569557305,0,0,0.64285714,94.94444444,0.32142857,85.77777778,0.03571429,90,0.200735479593277,-0.15327924489975,-0.411040306091309,1.11519710885154,-1.70310272110833,-41.1040306091309,0.15789474,0.33333333,0.21428571,0.66666667,0.66666667,0.66666667,0.32142857,0.5,0.07142857,0,2,1,0,1,2,3,0,0.66666667,0.33333333,0,0.33333333,0.66666667,4.97746542840054,80,21.08245,80,22.57387,59.38846,20,73.29816,46.18818,58.22712,25.53112,38.17379,20,41.27198,45.92157,30.77321,0.66765,5.07857,4.66,268.82,226.08,102.92,39.34,47.7,129.48,62.66,114.42,95.2,67.84,71.58,104.517857142857,63.3592857142857,80.8092857142857,0.35714286,0.28571429,0.32142857,0.03571429,95.15,94.6999969482422,85.8222249348958,90.4000015258789,-5.80286178588867,-9.06157493591309,3.95194286770291,-8.33959197998047,9.18250732421875,4.68488836288452,-0.467021359337701,3.04574537277222,-0.115848138928413,0.311439640820026,-0.157641265541315,-0.416426986455917,-1.15848138928413,3.89299551025033,-1.75156961712572,-41.6426986455917,0.16666667,0.3,0.21428571,0.33333333,1,0.66666667,0.35714286,20.40909091,0.03571429,0.35714286,0.28571429,0.32142857,90.4875030517578,95.2869812011719,94.8394241333008,85.9506157769097,-8.36481952667236,-5.43807487487793,-9.10960102081299,4.48621453179253,1.89575004577637,8.41069183349609,3.63000011444092,-1.91461012098524,-0.416426986455917,-0.115848138928413,0.311439640820026,-0.157641265541315,-41.6426986455917,-1.15848138928413,3.89299551025033,-1.75156961712572,0.11764706,0.36363636,0.21428571,0,1,0.66666667,0.39285714,3,93.7250366210938,6.41386795043945,0,0,97.189,2,0.66666667,"2024-06-28",0
"Rafael Montero",12760,"2024-06-21","BAL",21,2024,"HOU","H",33,0,0,81.0000844896721,1,0,0,0,0,0,0,0,0.1,4,3,3,3,1,0,0,0,0,0,0,0,0,81.0000844896721,0,0,0,0,2,2,0,0,0,0,0,0,0,8.41372908401489,27.000028163224,0.75,9.00000938774135,0.666666666666667,0,42.1665204585023,38.8335640311698,12.2385396785169,2040.78207283877,1056.97294961565,302.619653550456,0,0.5,0,0.5,0,0.5,0,0,10,15,25,-0.0272879842668772,-0.0314939580857754,0.00420597335323691,-2.84599995613098,-0.301642835140228,0.109099999070168,0.0278999991714954,0.0557999983429909,0.237399995326996,1,1,-0.265976756811142,0.0158577421507758,0,0,0.84,96.04761905,0.12,87.66666667,0.04,92,-2.93877983093262,-0.022280789911747,0.284230947494507,-13.9941896711077,-0.742692997058233,28.4230947494507,0.375,0.77777778,0.52,0.83333333,1,0.92307692,0.36,0.75,0.04,2,1,1,0,1,3,4,0.5,0.25,0.25,0,0.25,0.75,37.8831112030607,58.9776,47.44741,65.45548,20,62.09697,20,35.35617,38.50512,59.09821,67.62705,45.21754,70.21423,20,49.63196,20,2.12101,7.25861,77.2,126.06,116.24,103.6,24.64,23.9,106.54,106.4,96.72,104.52,121.72,115.34,103.4776,63.2392,58.956,0.56,0.28,0.12,0.04,95.971426827567,95.6000017438616,87.1666666666667,91.8000030517578,-6.74547794886998,-9.60954175676618,3.22888247172038,-11.0267086029053,9.27063751220703,5.32744216918945,-0.596573313077291,4.76851320266724,-2.20789910107851,-0.746927823871374,-0.0229568891227245,0.287813186645508,-15.7707078648465,-10.6703974838768,-0.765229637424151,28.7813186645508,0.35714286,0.72727273,0.52,0.8,1,0.92307692,0.44,21.19047619,0.04,0.52,0.32,0.12,91.9634017944336,96.0795053335337,95.8498611450195,87.2865600585938,-10.234299659729,-5.77022024301382,-8.7226734161377,4.37334982554118,3.50412011146545,8.44969998873197,4.57700252532959,-1.97518332799276,0.287813186645508,-2.11810316890478,-0.836723756045103,-0.0229568891227245,28.7813186645508,-16.2931012992675,-10.4590469505638,-0.765229637424151,0.35714286,0.72727273,0.52,0.8,1,0.92307692,0.44,4,105.422485351562,20.238790512085,2,0.5,107.864,4,1,"2024-06-21",0
