"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxvFA","pfxvSI","pfxvSL","pfxFA-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwSI","pfxwSL","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piSI%","piSL%","pivFA","pivSI","pivSL","piFA-X","piSI-X","piSL-X","piFA-Z","piSI-Z","piSL-Z","piwFA","piwSI","piwSL","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Ryan Walker",20423,"2024-08-27","@MIL",30,2024,"SFG","A",28,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,1,1,0,0,0,0,0.25,0,0.25,2.72685408401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,31.1678441352104,66.5170884121943,1,0.333333333,0.333333333,0.333333333,0,0,0,0,5,13,18,0.199620008468628,-0.0513319969177246,0.250952005386353,0.499000012874603,0.0512583442032337,2.84654998779297,3.46679997444153,3.46679997444153,NA,0,1,0.0498208701610565,0.020306128951789,1,0,0.44444444,96.625,0.55555556,85.1,NA,-0.43062698841095,0.683577477931976,-5.38283735513687,6.83577477931976,0.375,0.6,0.5,0.66666667,1,0.88888889,0.55555556,0.5,0.05555556,2,1,0,0,1,2,3,0.66666667,0.33333333,0,0,0.33333333,0.66666667,2.87171621037004,NA,NA,NA,NA,66.94114,54.91718,66.23111,59.78179,57.31419,58.40911,69.16941,59.29949,69.33287,-1.06551,2.47883,NA,NA,NA,101.02,106.38,101.36,132.82,117.4,125.26,118.686666666667,112.502222222222,114.637777777778,NA,0.44444444,0.55555556,NA,96.5500030517578,85.0799987792969,NA,-9.59975814819336,6.6335823059082,NA,2.38779044151306,1.20701694488525,NA,-0.437771029770374,0.691928260028362,NA,-5.47213787212968,6.91928260028362,0.28571429,0.63636364,0.5,1,0.85714286,0.88888889,0.61111111,16.35714286,NA,0.44444444,0.55555556,NA,96.5311126708984,85.0658203125,NA,-8.73203659057617,7.63326263427734,NA,1.49168539047241,0.0177106991410255,NA,-0.437771029770374,0.691928260028362,NA,-5.47213787212968,6.91928260028362,0.33333333,0.58333333,0.5,1,0.85714286,0.88888889,0.66666667,3,96.8724365234375,12.1996409098307,0,0,99.1727,2,0.66666667,"2024-08-27",0
"Ryan Walker",20423,"2024-08-24","@SEA",30,2024,"SFG","A",28,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,0,1,0,0,0,0,0.5,0,0.5,0.324604084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-19.0813844885779,-18.3531359984531,1,0.5,0.5,0,0,0,0,0,3,11,14,0.175643995404243,-0.0470900014042854,0.222734004259109,0.430000007152557,0.048835888504982,2.62744998931885,3.26320004463196,3.26320004463196,NA,0,1,0.0456861108541489,0.0211634947019128,1,0,0.85714286,96.16666667,0.14285714,85.5,NA,0.116931669414043,0.152508139610291,0.974430578450362,7.62540698051453,0.4,0.55555556,0.5,1,0.8,0.85714286,0.64285714,0.75,0.07142857,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,1.64527825308016,NA,NA,NA,NA,80,56.04567,80,57.35662,66.24229,55.7083,80,54.39032,80,-3.07195,-0.53083,NA,NA,NA,107.32,135.12,134.1,165.02,117.46,130.38,115.562857142857,132.597142857143,133.568571428571,NA,0.85714286,0.14285714,NA,96.2083333333333,85.6999969482422,NA,-11.0270970662435,6.57261514663696,NA,2.18975480397542,1.33104705810547,NA,0.11657802760601,0.154034271836281,NA,0.97148356338342,7.70171359181404,0,0.63636364,0.5,NA,0.85714286,0.85714286,0.78571429,16.3,NA,0.85714286,0.14285714,NA,96.3441365559896,85.7939453125,NA,-10.121680577596,8.18572998046875,NA,1.16236639022827,-0.098821148276329,NA,0.11657802760601,0.154034271836281,NA,0.97148356338342,7.70171359181404,0,0.63636364,0.5,NA,0.85714286,0.85714286,0.78571429,2,83.717170715332,2.74058628082275,0,0,84.7407,0,0,"2024-08-24",0
"Ryan Walker",20423,"2024-08-23","@SEA",30,2024,"SFG","A",28,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,5,22.5,0,0,5,0,0,0,1,0,0,0,0,0,0.83333333,0,0.83333333,-0.74185424870194,0,0,0,0,1,-1.8335202217102,1.8335202217102,-1.07751601859927,0,-44.205998800472,-24.2494709845949,0,0,0,1,0,0,0,0,5,20,25,0.37964403629303,0,0.37964403629303,1.81900000572205,0.206587165594101,2.55616664886475,2.48679995536804,3.10199999809265,2.69340014457703,1,1,0.148249551653862,0.000271295553669892,1,0,0.24,96.83333333,0.76,84.73684211,NA,0.324507623910904,1.26308834552765,5.40846039851507,6.64783339751394,0.45454545,0.57142857,0.52,0.2,0.625,0.46153846,0.56,0.83333333,0.28,0,0,1,1,0,0,1,0,0,1,1,0,0,-2.21276865994329,NA,NA,NA,NA,80,64.94235,80,80,57.03264,80,80,65.13508,80,-3.32389,-0.90874,NA,NA,NA,104.74,139.68,140.04,135.1,139.66,160.22,127.8136,139.6648,155.3768,NA,0.24,0.76,NA,96.8666687011719,84.6789486533717,NA,-11.1276690165202,8.31077415064762,NA,2.81595325469971,0.389413959101627,NA,0.32792204990983,1.25958359614015,NA,5.46536749849717,6.62938734810603,0.5,0.52941176,0.52,0,0.66666667,0.46153846,0.68,17.47368421,NA,0.24,0.76,NA,96.774180094401,84.5639519942434,NA,-10.1735553741455,9.6661955180921,NA,1.89615694681803,-0.836832498249255,NA,0.32792204990983,1.25958359614015,NA,5.46536749849717,6.62938734810603,0.42857143,0.55555556,0.52,0,0.6,0.46153846,0.72,1,71.1035461425781,52.7109527587891,0,0,71.1035,0,0,"2024-08-23",0
"Ryan Walker",20423,"2024-08-20","CHW",30,2024,"SFG","H",28,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-69.3306131123661,-66.6845831899186,0,0,0,0,0,0,0,0,1,10,11,0.0307460017502308,0,0.0307460017502308,0.474000006914139,0.0503987222909927,0.407000005245209,0.713200032711029,0.713200032711029,NA,0,1,0.0758208334445953,-0.00027783257483617,0,0,0.63636364,97.28571429,0.36363636,85,NA,0.437422722578049,0.33887967467308,6.24889603682927,8.47199186682701,0.4,0.33333333,0.36363636,0.5,0.5,0.5,0.54545455,1,0.18181818,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.73283713809967,NA,NA,NA,NA,80,44.35832,80,67.03038,62.53181,64.16681,80,51.30474,80,-2.44284,0.41283,NA,NA,NA,83.46,130.18,103.64,127.06,103.84,125.08,99.3145454545455,120.601818181818,111.436363636364,NA,0.63636364,0.36363636,NA,97.0571463448661,85.125,NA,-10.6799676077706,6.88443756103516,NA,2.53260203770229,1.51687490940094,NA,0.442346338182688,0.342599086463451,NA,6.31923340260983,8.56497716158628,0.5,0.28571429,0.36363636,0.5,0.5,0.5,0.63636364,14.625,NA,0.63636364,0.36363636,NA,97.4019601004464,85.4181518554688,NA,-9.9373299734933,7.80678987503052,NA,1.59770475115095,0.399418234825134,NA,0.442346338182688,0.342599086463451,NA,6.31923340260983,8.56497716158628,0.5,0.28571429,0.36363636,0.5,0.5,0.5,0.63636364,0,NA,NA,0,NA,NA,0,NA,"2024-08-20",0
"Ryan Walker",20423,"2024-08-18","@OAK",30,2024,"SFG","A",28,1,0,0,1,0,0,0,0,0,0,0,2,10,2,1,0,0,1,0,0,0,0,5,22.5,4.5,9,5,0,0,2,1,1,1,0,0,0,0.5,0.1,0.4,1.50215908401489,0,0.222222222222222,1.5,0.5,0.66666667,-0.333520221710205,0.333520221710205,0.422483981400728,0,-6.51907733263083,11.9991144090042,2,0.25,0.5,0.25,1,0,3,13.5,11,24,35,0.21263200044632,-0.457359999418259,0.669992029666901,0.51500004529953,0.0564692988991737,4.02227973937988,1.93680000305176,2.20959997177124,NA,0,1,-0.0130177699029446,0.0658813234655074,1,0,0.6,96.85714286,0.4,84.92857143,NA,-0.527323603630066,0.418893784284592,-2.51106477919079,2.99209845917565,0.25,0.6,0.4,0.2,0.88888889,0.64285714,0.42857143,0.8,0.14285714,1,2,1,1,2,1,4,0.25,0.5,0.25,0.25,0.5,0.25,0.561259299452548,NA,NA,NA,NA,53.7917,66.95603,50.0849,63.01635,63.22658,50.92916,62.76689,66.5844,54.38725,-0.66775,3.07547,NA,NA,NA,99.1,83.3,80.16,133.92,99.24,122.08,113.028,89.676,96.928,NA,0.6,0.4,NA,96.8380940755208,84.8214285714286,NA,-11.9866441999163,6.07191031319754,NA,1.85393614996047,1.43863786969866,NA,-0.542540013790131,0.420993633568287,NA,-2.5835238751911,3.00709738263062,0.23529412,0.55555556,0.4,0.25,0.8,0.64285714,0.51428571,16.04,NA,0.6,0.4,NA,97.2301781063988,85.2150094168527,NA,-10.5007113502139,8.04224014282227,NA,0.595031284150623,0.00346328105245318,NA,-0.542540013790131,0.420993633568287,NA,-2.5835238751911,3.00709738263062,0.21428571,0.52380952,0.4,0,0.81818182,0.64285714,0.6,4,93.1568298339844,13.6477012634277,0,0,100.272,2,0.5,"2024-08-18",0
"Ryan Walker",20423,"2024-08-12","ATL",30,2024,"SFG","H",28,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,0,1,0,0,0,0,0.25,0,0.25,0.992229084014893,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,31.1678441352104,29.9783111930123,2,0.333333333,0.666666666,0,0,0,0,0,5,10,15,0.132101997733116,-0.0585800223052502,0.190682023763657,0.474000006914139,0.0503987222909927,2.32745003700256,2.28320002555847,2.28320002555847,2.67219996452332,1,1,0.0426768064498901,0.0140814464160856,1,0,0.46666667,96.57142857,0.53333333,85.25,NA,-0.381034672260284,0.686918556690216,-5.44335246086121,8.5864819586277,0.125,0.85714286,0.46666667,1,0.66666667,0.71428571,0.46666667,0.75,0.13333333,1,1,1,0,3,0,3,0.33333333,0.33333333,0.33333333,0,1,0,3.07111962601902,NA,NA,NA,NA,43.32766,64.09116,55.46744,58.11523,69.9642,26.81059,54.79017,71.13317,40.77276,-0.17218,3.81882,NA,NA,NA,99.28,42.5,47,128.48,92.54,121.84,114.853333333333,69.188,86.9146666666667,NA,0.46666667,0.53333333,NA,96.4571446010045,85.0500030517578,NA,-9.84020560128348,7.44053936004639,NA,1.51695333208357,1.05535495281219,NA,-0.388136100023985,0.695861473679543,NA,-5.54480142891407,8.69826842099428,0,0.7,0.46666667,NA,0.71428571,0.71428571,0.66666667,16.18181818,NA,0.46666667,0.53333333,NA,96.4659685407366,85.0499877929688,NA,-8.99718856811523,8.39174652099609,NA,0.451263802392142,-0.065416231751442,NA,-0.388136100023985,0.695861473679543,NA,-5.54480142891407,8.69826842099428,0.14285714,0.75,0.46666667,0,0.83333333,0.71428571,0.53333333,3,77.5428771972656,2.99867725372314,0,0,81.9006,0,0,"2024-08-12",0
"Ryan Walker",20423,"2024-08-10","DET",30,2024,"SFG","H",28,0,0,0,1,0,0,0,0,1,0,0,1,5,1,0,0,0,1,0,0,0,0,2,18,9,9,2,0,0,0,1,1,0,0,0,0,0.4,0.2,0.2,3.77064908401489,0,0.25,2,0.5,1,2.1664797782898,-2.1664797782898,3.67848818451166,0,56.2924584471045,90.682812007927,0,0.5,0,0.5,0,0,0,0,8,10,18,0.069597989320755,-0.124516002833843,0.194113999605179,0.474000006914139,0.050398726016283,2.21323990821838,1.44939994812012,1.44939994812012,NA,0,1,-0.0180359315127134,0.0494821335544885,1,0,0.5,96.55555556,0.5,84.44444444,NA,-0.439554661512375,0.432806372642517,-4.88394068347083,4.80895969602797,0.1,0.5,0.27777778,0,0.75,0.6,0.44444444,0.6,0.11111111,0,2,0,1,1,0,2,0,1,0,0.5,0.5,0,4.19280398892557,NA,NA,NA,NA,54.87723,61.38946,58.50005,40.55297,66.10937,26.61653,50.97808,66.72836,44.31983,0.06465,4.17407,NA,NA,NA,104.44,104.62,111.04,137.28,90.36,118.56,121.042222222222,84.93,99.6033333333333,NA,0.5,0.5,NA,96.5777791341146,84.5,NA,-10.4435763888889,7.76416948106554,NA,1.59193007151286,1.47691112094455,NA,-0.45068534091115,0.479538645595312,NA,-5.00761489901278,5.32820717328125,0.125,0.4,0.27777778,0,0.75,0.6,0.55555556,16.76923077,NA,0.5,0.5,NA,96.7670355902778,84.6707899305556,NA,-9.62439134385851,8.69076792399088,NA,0.676741970909966,0.245796230104234,NA,-0.45068534091115,0.479538645595312,NA,-5.00761489901278,5.32820717328125,0.125,0.4,0.27777778,0,0.75,0.6,0.55555556,2,84.4601516723633,20.7909317016602,0,0,87.5021,0,0,"2024-08-10",0
"Ryan Walker",20423,"2024-08-08","@WSN",30,2024,"SFG","A",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,31.1678441352104,66.5170884121943,1,0,0.5,0.5,0,0,3,27,4,6,10,0.105596005916595,0,0.105596005916595,0.49099999666214,0.0509864985942841,1.40306663513184,1.80519998073578,1.80519998073578,0.892400026321411,1,1,0.0752726048231125,-1.174174466477e-05,1,0,0.7,96,0.3,85,NA,0.718418657779694,-0.00151530653238297,10.2631236825671,-0.0505102177460988,0.2,0.6,0.4,0,1,0.75,0.5,NA,0.1,0,0,2,0,2,0,2,0,0,1,0,1,0,-0.360934249134589,NA,NA,NA,NA,79.40351,60.42222,74.74184,20,62.53325,20,62.37682,60.45592,57.21985,-0.64352,3.11181,NA,NA,NA,117.1,124.5,145.84,98.22,49.98,64.76,111.436,102.144,121.516,NA,0.7,0.3,NA,96.0428553989955,85.0333353678385,NA,-9.98367854527065,5.50072288513184,NA,1.6460336957659,2.60698715845744,NA,0.727250728756189,-0.00188363343477249,NA,10.3892961250884,-0.062787781159083,0.2,0.6,0.4,0,1,0.75,0.5,16.71428571,NA,0.7,0.3,NA,96.3346819196429,85.2744954427083,NA,-9.10957445417132,6.80731010437012,NA,0.756552968706403,1.83102671305339,NA,0.727250728756189,-0.00188363343477249,NA,10.3892961250884,-0.062787781159083,0.2,0.6,0.4,0,1,0.75,0.5,2,98.5741577148438,15.3520374298096,0,0,107.123,1,0.5,"2024-08-08",0
"Ryan Walker",20423,"2024-08-07","@WSN",30,2024,"SFG","A",28,0,0,0,1,0,0,0,0,0,1,0,0.1,2,1,0,0,0,0,0,0,0,0,1,27.000028163224,0,27.000028163224,1,0,0,0,0,1,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0.5,3.00000312924711,1,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-69.3307703546198,-66.6847344309602,0,1,0,0,0,0,0,0,3,4,7,0.049660000950098,-0.0479240007698536,0.0975840017199516,0.430999994277954,0.044755969196558,2.88220000267029,0.962800025939941,1.92560005187988,1.0324000120163,1,1,0.000532617734279484,0.016697276410502,0,0,0.42857143,96,0.57142857,84.5,NA,-0.0680228620767593,-0.12961745262146,-2.26742873589198,-3.2404363155365,0.2,0.5,0.28571429,0,1,0.5,0.28571429,1,0.14285714,1,0,0,0,1,0,1,1,0,0,0,1,0,5.26994005821887,NA,NA,NA,NA,20,55.02187,20,80,80,80,56.74674,75.12373,50.38428,-0.29374,3.63648,NA,NA,NA,122.4,-20.36,-0.519999999999996,112.76,176.64,204.32,116.891428571429,92.2114285714286,116.531428571429,NA,0.42857143,0.57142857,NA,95.8333333333333,84.4000015258789,NA,-9.40411631266276,6.29770469665527,NA,1.50593535105387,2.34278631210327,NA,-0.0699043124914169,-0.132086005061865,NA,-2.3301437497139,-3.30215012654662,0,0.66666667,0.28571429,NA,0.5,0.5,0.42857143,16,NA,0.42857143,0.57142857,NA,95.8700358072917,84.3933715820312,NA,-8.2608896891276,7.628577709198,NA,0.660317659378052,1.61392724514008,NA,-0.0699043124914169,-0.132086005061865,NA,-2.3301437497139,-3.30215012654662,0,0.66666667,0.28571429,NA,0.5,0.5,0.42857143,1,98.6561126708984,13.2284784317017,0,0,98.6561,1,1,"2024-08-07",0
"Ryan Walker",20423,"2024-08-05","@WSN",30,2024,"SFG","A",28,0,0,0,1,0,0,0,0,0,1,0,1.1,5,0,0,0,0,0,0,1,0,0,2,13.5000032186516,0,0,2,0,0,0,2,0,0,0,0,0,0.4,0,0.4,2.17248908401489,0,0,0,0,1,2.41647959947582,-2.41647959947582,4.68449274954509,0,62.5736075324458,114.99364026257,0,0,0,1,0,0,0,0,6,10,16,0.107991993427277,-0.0485000014305115,0.156491994857788,0.983000040054321,0.102076843380928,1.44223999977112,1.36280000209808,1.97720003128052,1.0324000120163,1,1,0.0571918450295925,0.0176861180309347,1,0,0.375,95.16666667,0.625,84.6,NA,-0.316058933734894,1.00487732887268,-5.26764889558156,10.0487732887268,0.36363636,0.8,0.5,0,0.75,0.375,0.3125,0.2,0.3125,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,1.19174448909684,NA,NA,NA,NA,20,52.0048,20,80,66.25921,77.97417,56.54498,65.99091,51.10275,-0.2812,3.65529,NA,NA,NA,93.08,59.94,63.84,129.66,119.32,138.68,115.9425,97.0525,110.615,NA,0.375,0.625,NA,95.1333312988281,84.5599975585938,NA,-9.7747122446696,7.34025650024414,NA,1.24276876449585,1.32699375152588,NA,-0.323962438851595,1.01673119515181,NA,-5.39937398085991,10.1673119515181,0.4,0.66666667,0.5,0.25,0.5,0.375,0.375,17.63636364,NA,0.375,0.625,NA,95.0315653483073,84.4146301269531,NA,-8.75033315022787,8.70930709838867,NA,0.161304513613383,0.296722674369812,NA,-0.323962438851595,1.01673119515181,NA,-5.39937398085991,10.1673119515181,0.4,0.66666667,0.5,0.25,0.5,0.375,0.375,2,89.2642364501953,45.2126541137695,0,0,98.4848,1,0.5,"2024-08-05",0
"Ryan Walker",20423,"2024-08-04","@CIN",30,2024,"SFG","A",28,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,1,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.25,0,0.25,0.992229084014893,0,0,0,0,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,106.541687070893,102.47548198021,2,0,1,0,0,0,0,0,6,9,15,0.0914200097322464,-0.108110003173351,0.199530005455017,0.560999989509583,0.0530496463179588,2.15359997749329,1.5589998960495,1.5589998960495,1.90899991989136,1,1,0.0238517262041569,0.0185981301701249,1,0,0.4,96.33333333,0.6,85,NA,0.257700830698013,0.0893289595842361,4.29501384496689,0.992543995380402,0.375,0.33333333,0.35714286,0.66666667,1,0.8,0.42857143,0.25,0.06666667,1,0,1,2,0,0,2,0.5,0,0.5,1,0,0,3.04351112681247,NA,NA,NA,NA,67.12073,64.57058,79.75837,36.94955,61.30642,25.64938,52.5098,66.80154,51.03773,-0.03051,4.03133,NA,NA,NA,112.42,145.28,152.24,128.14,50.56,68.88,121.761333333333,79.2933333333333,93.5106666666667,NA,0.4,0.6,NA,96.2000020345052,85.1333346896701,NA,-8.94900258382162,7.93051232231988,NA,0.40520711739858,1.34136093987359,NA,0.260558523237705,0.086941085755825,NA,4.34264205396175,0.966012063953612,0.33333333,0.33333333,0.33333333,0.66666667,1,0.8,0.4,17.18181818,NA,0.4,0.6,NA,96.3154296875,85.2367350260417,NA,-8.27185312906901,9.07691446940104,NA,-0.372227191925049,0.229572772979736,NA,0.260558523237705,0.086941085755825,NA,4.34264205396175,0.966012063953612,0.28571429,0.375,0.33333333,1,0.66666667,0.8,0.53333333,2,42.5822372436523,-47.5626449584961,0,0,53.4156,0,0,"2024-08-04",0
"Ryan Walker",20423,"2024-07-30","OAK",30,2024,"SFG","H",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,31.1678441352104,29.9783111930123,2,0,1,0,0,0,1,9,5,11,16,0.00318599957972765,0,0.00318599957972765,0.474000006914139,0.0503987222909927,0.0420666672289371,0.0553999990224838,0.0553999990224838,NA,0,1,0.0760713145136833,-0.000334400001567189,0,0,0.75,95.83333333,0.25,85.25,NA,0.622034013271332,0.0571313500404358,5.1836167772611,1.42828375101089,0.375,0.5,0.4375,1,1,1,0.5,0.66666667,0,0,1,1,1,1,0,2,0,0.5,0.5,0.5,0.5,0,-0.212132203120714,NA,NA,NA,NA,39.04265,46.10167,40.23238,80,62.15274,80,57.2129,48.57513,55.7799,-0.3227,3.59304,NA,NA,NA,100.2,82.48,71.46,143.14,118.72,139.56,110.935,91.54,88.485,NA,0.75,0.25,NA,95.8250020345052,85.4250030517578,NA,-9.37230682373047,5.5057201385498,NA,2.32525889078776,2.83005213737488,NA,0.629660550504923,0.0576817840337753,NA,5.24717125420769,1.44204460084438,0,0.63636364,0.4375,NA,1,1,0.6875,16.76923077,NA,0.75,0.25,NA,96.2946065266927,85.8821258544922,NA,-8.62563069661458,6.38371276855469,NA,1.38832839330037,2.02414774894714,NA,0.629660550504923,0.0576817840337753,NA,5.24717125420769,1.44204460084438,0.16666667,0.6,0.4375,1,1,1,0.625,2,75.2784423828125,-5.95908546447754,0,0,91.7695,0,0,"2024-07-30",0
"Ryan Walker",20423,"2024-07-27","COL",30,2024,"SFG","H",28,1,0,9,1,0,0,0,0,0,0,1,1,4,1,1,1,1,1,0,0,0,0,0,0,9,9,0,0,0,1,1,1,0,0,0,0,0,0.25,-0.25,9.77622908401489,9,0.333333333333333,2,0,1,19.1664797782898,-10.1664797782898,7.67848818451166,223.387360837213,483.410901749305,187.345706390858,1,0.333333333,0.333333333,0.333333333,0,1,2,18,8,10,18,-0.116816028952599,-0.248824000358582,0.132007971405983,-0.526000022888184,-0.0559276975691319,1.53694999217987,1.73000001907349,1.73000001907349,1.4132000207901,1,1,-0.136100769042969,0.0600956748323775,0,1,0.55555556,94.4,0.44444444,82.75,NA,0.759157061576843,-1.44890582561493,7.59157061576843,-18.1113228201866,0.18181818,1,0.5,0.5,0.71428571,0.66666667,0.38888889,0.5,0.16666667,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,47.5539831171261,NA,NA,NA,NA,42.2324,42.23644,45.60708,20,54.90411,20,26.61392,48.94199,20,1.5783,6.44454,NA,NA,NA,89.94,97.68,87.88,114.22,61.12,80.38,100.731111111111,81.4311111111111,84.5466666666667,NA,0.55555556,0.44444444,NA,94.25,82.7625045776367,NA,-8.4943229675293,7.86471033096313,NA,1.68788185119629,2.00043416023254,NA,0.768775038421154,-1.45096276700497,NA,7.68775038421154,-18.1370345875621,0.22222222,0.77777778,0.5,0.5,0.71428571,0.66666667,0.5,15.21428571,NA,0.55555556,0.44444444,NA,94.7955200195313,83.2973861694336,NA,-7.58785629272461,8.99044704437256,NA,0.932524299621582,1.2332227230072,NA,0.768775038421154,-1.45096276700497,NA,7.68775038421154,-18.1370345875621,0.2,0.875,0.5,0.5,0.71428571,0.66666667,0.44444444,3,91.8173828125,16.7147776285807,1,0.33333333,107.941,1,0.33333333,"2024-07-27",1
"Ryan Walker",20423,"2024-07-26","COL",30,2024,"SFG","H",28,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,81.4170727589986,187.926204380887,0,0,0,1,0,0,3,81.0000844896721,0,2,2,0.00479401601478457,0,0.00479401601478457,0.34799998998642,0.0370015949010849,0.166200011968613,0.0831000059843063,0.166200011968613,0.00999999977648258,1,1,0.0288448594510555,1.73202126252381e-10,0,0,NA,NA,1,81.5,NA,NA,0.249823242425919,NA,12.4911621212959,1,1,1,0,1,0.5,0.5,1,0.5,0,0,1,0,1,0,1,0,0,1,0,1,0,0.779129408627803,NA,NA,NA,NA,NA,NA,NA,23.4614,23.86882,20,21.01271,28.049,20,1.92628,6.96651,NA,NA,NA,NA,NA,NA,101.78,69.92,79.68,101.78,69.92,79.68,NA,NA,1,NA,NA,81.5500030517578,NA,NA,8.17533302307129,NA,NA,1.34818148612976,NA,NA,0.252764478325844,NA,NA,12.6382239162922,1,1,1,0,1,0.5,0.5,16,NA,NA,1,NA,NA,81.9638519287109,NA,NA,9.20359039306641,NA,NA,0.531099855899811,NA,NA,0.252764478325844,NA,NA,12.6382239162922,1,1,1,0,1,0.5,0.5,1,82.6662216186523,47.8668212890625,0,0,82.6662,0,0,"2024-07-26",0
