"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CT%","CTv","CB%","CBv","CH%","CHv","XX%","wFB","wCT","wCB","wCH","wFB/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxCU%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvCU","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwCU","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piFC%","piSI%","pivCH","pivCU","pivFA","pivFC","pivSI","piCH-X","piCU-X","piFA-X","piFC-X","piSI-X","piCH-Z","piCU-Z","piFA-Z","piFC-Z","piSI-Z","piwCH","piwCU","piwFA","piwFC","piwSI","piwCH/C","piwCU/C","piwFA/C","piwFC/C","piwSI/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Jared Koenig",27517,"2024-08-30","@CIN",23,2024,"MIL","A",30,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,9,9,0,0,0,0,1,1,0,0,0,0,0,0.33333333,-0.33333333,12.5329512968893,0,0.5,2,0.5,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,149.628679803828,187.345706390858,0,0.5,0,0.5,0,0,0,0,6,7,13,0.113830007612705,-0.0248399972915649,0.13866999745369,0.560999989509583,0.0530496463179588,1.54350006580353,1.82200002670288,1.82200002670288,2.31500005722046,1,1,0.0581896379590034,0.0155583392096575,1,0,0.53846154,95.28571429,0.38461538,89.6,NA,NA,0.07692308,86,NA,0.154931157827377,-0.558960855007172,NA,-0.04739710688591,2.21330225467682,-11.1792171001434,NA,-4.739710688591,0.16666667,0.57142857,0.38461538,0,0.75,0.6,0.53846154,1.33333333,0.15384615,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,16.5202759807271,NA,20,45.57432,20,NA,NA,NA,NA,NA,NA,74.11585,45.21238,72.4937,20,55.94489,21.63423,43.96634,48.19346,40.56947,0.50026,4.82748,83.78,0.679999999999993,-7.18000000000001,NA,NA,NA,NA,NA,NA,77.24,112.28,108.02,103.48,69.4,72.92,87.8353846153846,87.2030769230769,85.6584615384615,NA,0.38461538,0.53846154,NA,0.07692308,NA,89.5400024414062,95.2571411132812,NA,86,NA,0.3278804063797,8.51663262503488,NA,8.35958766937256,NA,5.14699325561523,7.03922980172293,NA,1.85239923000336,NA,-0.56801787763834,0.153123922646046,NA,-0.0483221560716629,NA,-11.3603575527668,2.18748460922922,NA,-4.83221560716629,0.16666667,0.57142857,0.38461538,0,0.75,0.6,0.53846154,20.66666667,0.07692308,NA,NA,0.38461538,0.53846154,86.2061996459961,NA,NA,89.7017395019531,95.4647303989955,8.31818008422852,NA,NA,-0.462129259109497,7.78252029418945,0.572465002536774,NA,NA,4.24296798706055,5.85022408621652,-0.0483221560716629,NA,NA,-0.56801787763834,0.153123922646046,-4.83221560716629,NA,NA,-11.3603575527668,2.18748460922922,0.16666667,0.57142857,0.38461538,0,0.75,0.6,0.53846154,2,91.1476745605469,15.0467758178711,1,0.5,102.279,1,0.5,"2024-08-30",1
"Jared Koenig",27517,"2024-08-28","SFG",23,2024,"MIL","H",30,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.2,5,3,2,2,0,0,0,0,0,0,2,27.000028163224,0,40.5000422448361,2,0,0,0,0,3,0,0,0,0,0.4,0,0.4,1.29088908401489,0,0.6,4.50000469387067,1,0.33333333,-2.83352648020443,29.8335546434285,-2.83352648020443,654.098219649405,-66.1637288868521,-66.6847344309602,0,1,0,0,0,0,0,0,7,16,23,-0.0599360018968582,-0.0796700119972229,0.0197340063750744,-1.73099994659424,-0.177812024950981,0.385080009698868,0.488800019025803,0.488800019025803,1.21880006790161,1,1,-0.152725219726562,-0.00292036141832247,0,0,0.60869565,96.78571429,0.26086957,90.16666667,0.08695652,82,0.04347826,86,NA,-1.39194071292877,0.232808887958527,-0.0445054545998573,0.0389156937599182,-9.94243366377694,3.88014813264211,-2.22527272999287,3.89156937599182,0.38461538,0.7,0.52173913,0.4,1,0.75,0.43478261,0.8,0.13043478,0,2,1,0,2,1,3,0,0.66666667,0.33333333,0,0.66666667,0.33333333,8.29939491215964,NA,53.22228,51.0745,41.5761,32.11805,55.71137,27.31418,NA,NA,NA,66.96894,56.18741,62.90425,72.68644,55.37209,79.40269,70.09531,53.2873,73.7511,-1.12304,2.39253,90.02,112.56,109.88,155.36,52.14,89.7,NA,NA,NA,100.08,119.54,111.04,99.38,125.22,132.98,104.266956521739,114.857391304348,114.857391304348,NA,0.26086957,0.60869565,0.08695652,0.04347826,NA,90.2166646321615,96.6499982561384,81.9499969482422,85.5999984741211,NA,1.03460439046224,9.386962890625,-6.62980461120605,7.70554685592651,NA,5.34330558776855,6.74528067452567,-3.40964007377625,0.973885416984558,NA,0.235443480312824,-1.41038861125708,-0.0452898852527142,0.039364367723465,NA,3.92405800521374,-10.074204366122,-2.26449426263571,3.9364367723465,0.25,0.66666667,0.52173913,0,0.9,0.75,0.65217391,18.11111111,0.04347826,0.08695652,NA,0.26086957,0.60869565,85.7453994750977,82.1057968139648,NA,90.3699035644531,96.8378121512277,6.98897981643677,-7.91744470596313,NA,0.0973526934782664,8.63367516653878,-0.354564994573593,-5.11515998840332,NA,4.36514155069987,5.6643306187221,0.039364367723465,-0.0452898852527142,NA,0.235443480312824,-1.41038861125708,3.9364367723465,-2.26449426263571,NA,3.92405800521374,-10.074204366122,0.25,0.66666667,0.52173913,0,0.9,0.75,0.65217391,3,92.6410420735677,17.205696105957,1,0.33333333,107.559,1,0.33333333,"2024-08-28",0
"Jared Koenig",27517,"2024-08-27","SFG",23,2024,"MIL","H",30,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-66.1637288868521,-66.6847344309602,0,0,0,0,0,0,0,0,2,5,7,0.0391420088708401,0,0.0391420088708401,0.321999996900558,0.0330765284597874,1.37899994850159,0.689499974250793,1.37899994850159,0.898399949073792,1,1,0.0283843446522951,-6.83775355780902e-10,0,0,0.71428571,96.6,0.28571429,90,NA,NA,NA,NA,NA,0.221506237983704,0.0334886722266674,NA,NA,4.43012475967407,1.67443361133337,NA,NA,0.33333333,0.25,0.28571429,1,1,1,0.57142857,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.79995524060965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,39.86082,80,39.94051,55.44754,38.91889,80,41.30358,80,-2.80197,-0.12586,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.48,159.84,134.22,105.88,91.78,99.98,97.7371428571429,140.394285714286,124.437142857143,NA,0.28571429,0.71428571,NA,NA,NA,89.75,96.5799987792969,NA,NA,NA,-0.267913520336151,8.57578506469727,NA,NA,NA,6.51294326782227,7.1683464050293,NA,NA,NA,0.0337270088493824,0.224135920405388,NA,NA,NA,1.68635044246912,4.48271840810776,NA,NA,0,0.4,0.28571429,NA,1,1,0.71428571,24,NA,NA,NA,0.28571429,0.71428571,NA,NA,NA,89.7619476318359,96.5929565429688,NA,NA,NA,-1.07509994506836,7.76730422973633,NA,NA,NA,5.40844011306763,6.13810005187988,NA,NA,NA,0.0337270088493824,0.224135920405388,NA,NA,NA,1.68635044246912,4.48271840810776,0,0.5,0.28571429,NA,1,1,0.57142857,0,NA,NA,0,NA,NA,0,NA,"2024-08-27",0
"Jared Koenig",27517,"2024-08-24","@OAK",23,2024,"MIL","A",30,0,0,0,1,0,0,0,0,0,1,0,0.1,3,1,0,0,0,1,1,0,0,0,1,27.000028163224,27.000028163224,27.000028163224,1,0,0,0,0,1,0,0,0,0,0.33333333,0.33333333,0,7.12050685733112,0,0.5,6.00000625849423,1,1,6.16648290753691,-6.16648290753691,6.16648290753691,0,149.628754833529,150.807004792197,0,1,0,0,0,0,1,27.000028163224,5,8,13,-0.0688920095562935,-0.161348015069962,0.0924559980630875,-0.697000026702881,-0.0764254331588745,2.7029333114624,0.859000027179718,1.71800005435944,1.61760008335114,1,1,-0.0651274248957634,0.0396395561184831,0,1,0.5,95.5,0.33333333,89.5,0.16666667,81,NA,NA,0.38461538,-0.665526688098907,0.26011723279953,-0.125316947698593,NA,-11.0921114683151,6.50293081998825,-6.26584738492966,NA,0.28571429,1,0.58333333,0,1,0.71428571,0.41666667,0.33333333,0.15384615,0,0,1,0,0,1,1,0,0,1,0,0,1,12.1419696908952,NA,NA,NA,NA,47.68258,59.30113,45.27248,NA,NA,NA,51.02473,48.54154,51.78349,32.94278,56.01231,35.88388,46.22424,50.79056,45.01858,0.35999,4.61708,NA,NA,NA,191.44,116.56,168.68,NA,NA,NA,88.16,100.5,97.68,148.7,80.98,94.14,125.553333333333,96.67,108.333333333333,NA,0.33333333,0.5,0.16666667,NA,NA,89.4499969482422,95.3833312988281,81.1500015258789,NA,NA,0.0870657339692116,9.09748967488607,-8.37710285186768,NA,NA,4.88909482955933,6.92749722798665,-5.01387310028076,NA,NA,0.263329684734344,-0.671133644878864,-0.127874255180359,NA,NA,6.58324211835861,-11.1855607479811,-6.39371275901794,NA,0.33333333,0.83333333,0.58333333,0,1,0.71428571,0.5,21.8,NA,0.16666667,NA,0.33333333,0.5,NA,81.2774047851562,NA,89.5799713134766,95.532948811849,NA,-8.68470478057861,NA,-0.322703987360001,8.97117805480957,NA,-7.24984979629517,NA,3.49520254135132,5.31136830647786,NA,-0.127874255180359,NA,0.263329684734344,-0.686543237417936,NA,-6.39371275901794,NA,6.58324211835861,-11.4423872902989,0.33333333,0.83333333,0.58333333,0,1,0.71428571,0.5,1,96.153076171875,7.76366424560547,0,0,96.1531,1,1,"2024-08-24",0
"Jared Koenig",27517,"2024-08-22","@STL",23,2024,"MIL","A",30,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,0,1,1,1,0,0,0,0.25,0.25,0,6.49179158401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,101.674844552433,139.014259199392,0,0.5,0,0.5,1,0,0,0,9,11,20,0.0737680047750473,-0.0181559938937426,0.0919239968061447,0.479999989271164,0.0506329126656055,1.05710005760193,1.31640005111694,1.31640005111694,1.50639998912811,1,1,0.0502900779247284,0.0194932923859239,1,0,0.45,94.88888889,0.25,90.8,0.15,81,0.15,86,NA,-0.0168687663972378,0.35331204533577,0.233125358819962,-0.0697102248668671,-0.187430737747086,7.06624090671539,7.77084529399872,-2.3236741622289,0,0.72727273,0.4,NA,0.875,0.875,0.55,0.75,0.05,2,0,0,1,1,0,2,1,0,0,0.5,0.5,0,5.96675955878532,NA,80,56.43473,80,79.51723,46.25203,80,NA,NA,NA,21.85229,51.30194,24.93481,75.33089,48.86673,80,58.70376,49.55058,67.05716,-0.41532,3.45411,98.32,181.46,170,158.28,158.8,193.14,NA,NA,NA,99.76,47.3,49.8,110.72,128.86,145.02,114.348,104.295,112.745,NA,0.2,0.5,0.15,0.15,NA,89.5500030517578,94.9,80.9000040690104,86,NA,0.100283347070217,8.05857925415039,-6.09786478678385,8.84037335713704,NA,5.939040184021,7.9600700378418,-4.45069058736165,0.706304470698039,NA,0.357552412897348,-0.0389549657702446,0.236489176750183,-0.0714785158634186,NA,8.93881032243371,-0.389549657702446,7.88297255833944,-2.38261719544729,0.1,0.7,0.4,0,1,0.875,0.5,19.75,0.15,0.15,0.1,0.2,0.4,86.2471313476562,81.1313323974609,96.073600769043,89.761100769043,94.9001846313477,8.13933308919271,-7.2627067565918,3.58336496353149,-0.939923286437988,8.09989738464355,-0.866509358088175,-6.14905675252279,8.59967041015625,4.91652488708496,6.06392765045166,-0.0714785158634186,0.236489176750183,0.217751413583755,0.357552412897348,-0.256706379354,-2.38261719544729,7.88297255833944,10.8875706791878,8.93881032243371,-3.208829741925,0.1,0.7,0.4,0,1,0.875,0.5,2,82.9932327270508,47.7199783325195,0,0,92.0036,0,0,"2024-08-22",0
"Jared Koenig",27517,"2024-08-20","@STL",23,2024,"MIL","A",30,0,0,0,1,0,0,0,0,0,1,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-66.1637288868521,-66.6847344309602,0,0,0,0,0,0,0,0,0,3,3,0.0670599937438965,0,0.0670599937438965,0.219999998807907,0.023206751793623,2.40840005874634,1.20420002937317,2.40840005874634,3.41240000724792,1,1,0.0278442092239857,-5.75857788537304e-10,1,0,0.66666667,95.5,0.33333333,91,NA,NA,NA,NA,NA,0.0931044071912766,0.161890506744385,NA,NA,4.65522035956383,16.1890506744385,NA,NA,1,0,0.33333333,1,NA,1,0.66666667,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.79995524060965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,50.25916,80,80,46.42408,80,80,46.96427,80,-3.43378,-1.07358,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.5,103.94,93.06,141.82,258.08,246.96,100.94,155.32,144.36,NA,0.33333333,0.66666667,NA,NA,NA,90.5999984741211,95.4000015258789,NA,NA,NA,-0.0187594350427389,9.67115211486816,NA,NA,NA,5.25427913665771,6.99809837341309,NA,NA,NA,0.163724601268768,0.094138327986002,NA,NA,NA,16.3724601268768,4.7069163993001,NA,NA,NA,0.33333333,0.33333333,NA,1,1,1,25.5,NA,NA,NA,0.33333333,0.66666667,NA,NA,NA,90.6371994018555,95.4647064208984,NA,NA,NA,-0.747825980186462,9.13057518005371,NA,NA,NA,3.74444007873535,5.55146503448486,NA,NA,NA,0.163724601268768,0.094138327986002,NA,NA,NA,16.3724601268768,4.7069163993001,NA,0.33333333,0.33333333,NA,1,1,1,0,NA,NA,0,NA,NA,0,NA,"2024-08-20",0
"Jared Koenig",27517,"2024-08-18","CLE",23,2024,"MIL","H",30,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,77.697926926735,151.387312822842,0.5,0,0.333333333,0.666666666,0,0,0,0,5,7,12,0.0734259933233261,0,0.0734259933233261,0.499000012874603,0.051258347928524,0.961600005626678,1.49779999256134,1.49779999256134,NA,0,1,0.0768415480852127,-0.000483402397106036,1,0,0.83333333,94.5,0.08333333,88,0.08333333,81,NA,NA,NA,0.51835161447525,0.234712973237038,-0.0238054171204567,NA,5.1835161447525,23.4712973237038,-2.38054171204567,NA,0.28571429,0.2,0.25,1,1,1,0.41666667,0.66666667,0,1,1,1,1,2,0,3,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,0.981676292967266,NA,NA,NA,NA,65.33887,44.43275,63.35732,NA,NA,NA,44.85976,65.28396,50.71474,80,58.03404,73.66161,53.37875,57.96761,60.28261,-0.0845,3.95034,NA,NA,NA,102.68,127.64,130.36,NA,NA,NA,109.76,93.42,108.16,105.52,146.44,152.9,108.816666666667,100.69,113.738333333333,NA,0.08333333,0.83333333,0.08333333,NA,NA,88.3000030517578,94.6099975585937,80.6999969482422,NA,NA,0.0388584174215794,8.89421081542969,-6.07614946365356,NA,NA,4.22019624710083,7.88496322631836,-5.5892276763916,NA,NA,0.237643033266068,0.506868533790112,-0.0242429338395596,NA,NA,23.7643033266068,5.06868533790112,-2.42429338395596,NA,0.33333333,0.16666667,0.25,1,1,1,0.5,17,NA,0.08333333,NA,0.08333333,0.83333333,NA,80.5892028808594,NA,88.1837997436523,94.4798095703125,NA,-7.49315023422241,NA,-1.17796003818512,7.99379196166992,NA,-7.43503999710083,NA,3.08765006065369,6.47406692504883,NA,-0.0242429338395596,NA,0.237643033266068,0.506868533790112,NA,-2.42429338395596,NA,23.7643033266068,5.06868533790112,0.2,0.28571429,0.25,1,1,1,0.58333333,3,77.7873382568359,20.5582593282064,0,0,85.0411,0,0,"2024-08-18",0
"Jared Koenig",27517,"2024-08-17","CLE",23,2024,"MIL","H",30,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-66.1635788274515,-66.6845831899186,0,0,0,0,0,0,0,0,5,10,15,0.120358027517796,0,0.120358027517796,0.499000012874603,0.051258347928524,1.58586668968201,2.15939998626709,2.15939998626709,2.86819982528687,1,1,0.0760485902428627,-0.000154425682328679,1,0,0.8,97.58333333,NA,NA,0.2,82,NA,NA,NA,0.628834962844849,NA,0.170102804899216,NA,5.24029135704041,NA,5.67009349664052,NA,0.27272727,0.75,0.4,0,1,0.5,0.26666667,0.66666667,0.2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.79995524060965,NA,NA,NA,NA,20,65.38844,20,NA,NA,NA,53.75423,59.00301,58.20831,NA,NA,NA,43.70165,57.33917,42.97811,0.5167,4.85214,NA,NA,NA,182.98,-8.46000000000001,62.32,181.62,100.4,154,94.94,118,114.5,NA,NA,NA,124.105333333333,90.3613333333333,109.330666666667,0.13333333,NA,0.66666667,0.2,NA,97.25,NA,97.6599975585937,82,NA,3.38005924224854,NA,8.75298156738281,-6.08395131429036,NA,10.2423839569092,NA,7.40428771972656,-5.7608273824056,NA,0.175081238150597,NA,0.460692189633846,0.17188524082303,NA,8.75406190752983,NA,4.60692189633846,5.72950802743435,NA,0.25,0.57142857,0.4,0,0.75,0.5,0.46666667,18.16666667,NA,0.2,0.13333333,NA,0.66666667,NA,81.7725626627604,97.0469970703125,NA,97.4570983886719,NA,-7.5603567759196,2.35700511932373,NA,7.91677780151367,NA,-7.67072995503743,9.42075538635254,NA,6.31725196838379,NA,0.17188524082303,0.175081238150597,NA,0.460692189633846,NA,5.72950802743435,8.75406190752983,NA,4.60692189633846,0.25,0.57142857,0.4,0,0.75,0.5,0.46666667,0,NA,NA,0,NA,NA,0,NA,"2024-08-17",0
"Jared Koenig",27517,"2024-08-14","LAD",23,2024,"MIL","H",30,0,0,13.500014081612,1,0,0,0,0,0,0,1,0.2,5,3,1,1,0,0,0,0,0,0,2,27.000028163224,0,40.5000422448361,2,0,0,1,1,1,0,0,0,0,0.4,0,0.4,1.29088908401489,0,0.6,4.50000469387067,1,0.66666667,-2.83352648020443,16.3335405618165,-0.565511505147663,327.049109824703,-66.1637288868521,-11.8765114327557,1,0.333333333,0.333333333,0.333333333,0,0,0,0,6,18,24,-0.196554005146027,-0.367928057909012,0.171374052762985,-1,-0.102722138166428,2.47343993186951,1.73000001907349,1.73000001907349,3.19079995155334,1,1,-0.0875040218234062,0.00803817241526447,0,1,0.66666667,95.625,0.25,89.66666667,0.04166667,81,0.04166667,86,NA,-0.440802335739136,0.0952907353639603,-0.536357283592224,0,-2.7550145983696,1.58817892273267,-53.6357283592224,0,0.4,0.71428571,0.58333333,0.75,0.8,0.78571429,0.58333333,0.8,0.125,1,2,0,1,1,1,3,0.33333333,0.66666667,0,0.33333333,0.33333333,0.33333333,1.49071957220322,NA,79.63032,54.98268,80,22.82874,48.49867,20,NA,NA,NA,62.55307,48.8813,69.07668,52.94745,48.32257,56.03714,64.81653,46.51815,75.89858,-0.79509,2.88446,109.2,151.1,127.56,193.08,-9.96000000000001,26.4,NA,NA,NA,110.66,107.8,110.06,124.1,91.38,99.96,117.393333333333,100.5925,104.778333333333,NA,0.25,0.66666667,0.04166667,0.04166667,NA,89.6833292643229,95.5,81.4000015258789,85.9000015258789,NA,1.19082164764404,8.37351608276367,-5.9756932258606,8.79477691650391,NA,5.63327916463216,7.67778015136719,-5.6680793762207,1.71343743801117,NA,0.0960126146674156,-0.449615098536015,-0.544301271438599,0,NA,1.60021024445693,-2.81009436585009,-54.4301271438599,0,0.36363636,0.76923077,0.58333333,0.75,0.8,0.78571429,0.54166667,21.42105263,0.04166667,0.04166667,NA,0.25,0.66666667,85.7491989135742,81.211799621582,NA,89.5168660481771,95.3439025878906,8.00566005706787,-7.28796005249023,NA,-0.0181093240777651,7.44741058349609,-0.0293524991720915,-7.40040016174316,NA,4.5467799504598,6.48112678527832,0,-0.544301271438599,NA,0.0960126146674156,-0.449615098536015,0,-54.4301271438599,NA,1.60021024445693,-2.81009436585009,0.4,0.71428571,0.58333333,0.75,0.8,0.78571429,0.58333333,3,85.7415974934896,12.677303314209,0,0,94.8852,0,0,"2024-08-14",0
"Jared Koenig",27517,"2024-08-09","CIN",23,2024,"MIL","H",30,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,1,9,0,18,1,0,0,2,1,1,0,0,0,0,0.2,0,0.2,2.84676908401489,0,0.4,2,0.5,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.7440916753395,66.5170884121943,2,0.25,0.5,0.25,0,0,0,0,3,18,21,0.011752050369978,-0.0114720007404685,0.0232240501791239,0.499000012874603,0.051258347928524,0.205359995365143,0.269000023603439,0.269000023603439,0.159400001168251,1,1,-0.0257678087800741,0.0829943895904314,0,0,0.42857143,95.66666667,0.42857143,89.55555556,0.0952381,80.5,0.04761905,86,NA,0.4427330493927,-1.22207617759705,0.054188709706068,0.2312992811203,4.91925610436334,-13.5786241955227,2.7094354853034,23.12992811203,0.6,0.90909091,0.76190476,0.83333333,0.8,0.8125,0.52380952,0.8,0.14285714,1,2,1,1,2,1,4,0.25,0.5,0.25,0.25,0.5,0.25,2.60475378190412,NA,80,53.52126,80,36.94069,43.93116,46.24387,NA,NA,NA,63.22783,55.45038,64.53156,70.24322,26.09024,68.04137,71.96109,42.44748,78.95981,-1.23895,2.21867,104.16,240.58,223.7,146.38,59.62,78.86,NA,NA,NA,99.08,105.02,96.76,129.92,119.08,117.66,117.04380952381,113.177142857143,110.057142857143,NA,0.42857143,0.42857143,0.0952381,0.04761905,NA,89.4444444444444,95.4444444444444,80.1999969482422,85.6999969482422,NA,0.354705148273044,9.42780473497179,-6.70626068115234,9.58174896240234,NA,5.35219701131185,6.98079978095161,-5.23899269104004,1.41023480892181,NA,-1.23674321174622,0.489954799413681,0.054773960262537,0.23420649766922,NA,-13.7415912416246,5.44394221570757,2.73869801312685,23.420649766922,0.66666667,0.83333333,0.76190476,0.83333333,0.8,0.8125,0.57142857,21.06666667,0.04761905,0.0952381,NA,0.42857143,0.42857143,85.4860000610352,79.9964447021484,NA,89.1975911458333,95.2279256184896,8.85233974456787,-7.89731025695801,NA,-0.665614128112793,8.64540523952908,-0.0773627981543541,-6.89139986038208,NA,4.59237670898438,5.9472787645128,0.23420649766922,0.054773960262537,NA,-1.23674321174622,0.489954799413681,23.420649766922,2.73869801312685,NA,-13.7415912416246,5.44394221570757,0.66666667,0.83333333,0.76190476,0.83333333,0.8,0.8125,0.57142857,4,76.4399566650391,-10.4271945953369,0,0,97.1347,1,0.25,"2024-08-09",0
"Jared Koenig",27517,"2024-08-07","@ATL",23,2024,"MIL","A",30,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,3,27,0,9,3,0,0,1,0,0,0,0,0,0,0.75,0,0.75,-0.374583415985107,0,0.25,1,1,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-66.1635788274515,-66.6845831899186,1,0,1,0,0,0,0,0,6,12,18,0.028524000197649,-0.0172639992088079,0.0457879975438118,0.506999969482422,0.051524393260479,0.523100018501282,0.609600007534027,0.609600007534027,0.447200000286102,1,1,0.0322564467787743,0.0222723224599886,0,0,0.61111111,95.45454545,0.22222222,90.25,0.11111111,81.5,0.05555556,84,NA,0.299374669790268,0.028194896876812,-0.0580911040306091,0.054188709706068,2.72158790718425,0.7048724219203,-2.90455520153046,5.4188709706068,0.33333333,0.55555556,0.44444444,0.66666667,0.8,0.75,0.5,0.5,0.11111111,1,0,0,0,0,1,1,1,0,0,0,0,1,-1.91149348492427,NA,76.63542,47.18511,75.14903,58.09062,46.56681,60.29404,NA,NA,NA,64.56821,40.15917,68.46827,20,48.95189,20,49.95741,40.29711,54.3297,0.12806,4.26918,81.22,102.36,84.72,166.48,104.5,124.04,NA,NA,NA,94.54,107.74,103,101.96,50.28,47.72,103.442222222222,94.3122222222222,92.0377777777778,NA,0.22222222,0.61111111,0.11111111,0.05555556,NA,90.0500030517578,95.4272682883523,81.3999938964844,84.4000015258789,NA,1.26415681838989,8.28503348610618,-5.37028074264526,7.6304235458374,NA,6.64278936386108,6.87624220414595,-3.35855674743652,2.16687273979187,NA,0.0269212424755096,0.302522249519825,-0.0591252744197845,0.054773960262537,NA,0.673031061887741,2.75020226836205,-2.95626372098923,5.4773960262537,0.14285714,0.63636364,0.44444444,1,0.71428571,0.75,0.61111111,20.28571429,0.05555556,0.11111111,NA,0.22222222,0.61111111,84.3217010498047,81.3537445068359,NA,90.0132522583008,95.3941983309659,7.07686996459961,-6.62402009963989,NA,0.375617533922195,7.70121210271662,1.33722996711731,-4.89628028869629,NA,5.73086500167847,5.82738009366122,0.054773960262537,-0.0591252744197845,NA,0.0269212424755096,0.302522249519825,5.4773960262537,-2.95626372098923,NA,0.673031061887741,2.75020226836205,0.14285714,0.63636364,0.44444444,1,0.71428571,0.75,0.61111111,1,104.832313537598,6.37135219573975,0,0,104.832,1,1,"2024-08-07",0
