"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CB%","CBv","SF%","SFv","XX%","wFB","wCB","wSF","wFB/C","wCB/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxCU%","pfxvFA","pfxvFS","pfxvCU","pfxFA-X","pfxFS-X","pfxCU-X","pfxFA-Z","pfxFS-Z","pfxCU-Z","pfxwFA","pfxwFS","pfxwCU","pfxwFA/C","pfxwFS/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piSI%","pivCU","pivFA","pivSI","piCU-X","piFA-X","piSI-X","piCU-Z","piFA-Z","piSI-Z","piwCU","piwFA","piwSI","piwCU/C","piwFA/C","piwSI/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Jhoan Duran",21029,"2024-08-30","TOR",8,2024,"MIN","H",26,0,0,0,1,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0.333333333333333,1,0.333333333333333,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.1050557637202,76.9288520456552,3,0,1,0,0,0,0,0,3,8,11,0.0711639896035194,-0.074431985616684,0.145595967769623,0.483999997377396,0.0507337488234043,2.12346649169922,1.46920001506805,1.46920001506805,NA,0,1,0.0116911083459854,0.0218220127141794,1,0,0.81818182,101,NA,NA,0.18181818,96.5,NA,-0.425037205219269,NA,1.07444214820862,-4.72263561354743,NA,53.7221074104309,0.2,0.83333333,0.54545455,0,1,0.83333333,0.54545455,0.66666667,0.09090909,0,3,0,0,3,0,3,0,1,0,0,1,0,1.37254027396224,NA,NA,NA,61.1006,53.95718,57.90856,80,44.66549,80,68.63381,47.86514,72.89452,-1.03224,2.52873,NA,NA,NA,109.14,126.9,140.02,119.84,122.74,146.8,111.085454545455,126.143636363636,141.252727272727,0.81818182,0.18181818,NA,100.833333333333,96.6500015258789,NA,-7.80033789740668,-6.38908052444458,NA,7.30943298339844,0.966177701950073,NA,-0.431845497339964,1.09222429990768,NA,-4.79828330377738,54.6112149953842,NA,0.2,0.83333333,0.54545455,0,1,0.83333333,0.54545455,18.5,NA,0.81818182,0.18181818,NA,100.689276801215,96.4619445800781,NA,-7.6034918891059,-6.10435009002686,NA,6.52198664347331,-0.0516845025122166,NA,-0.431845497339964,1.09222429990768,NA,-4.79828330377738,54.6112149953842,0.2,0.83333333,0.54545455,0,1,0.83333333,0.54545455,3,85.9619445800781,2.04159418741862,0,0,104.691,1,0.33333333,"2024-08-30",0
"Jhoan Duran",21029,"2024-08-27","ATL",8,2024,"MIN","H",26,0,1,81.0000844896721,1,0,0,0,0,0,0,0,0.1,6,4,4,3,0,0,0,0,0,0,1,27.000028163224,0,108.000112652896,1,0.333333333,0,3,1,1,0,1,0,0,0.16666667,0,0.16666667,2.67617353719961,0,0.666666666666667,12.0000125169885,0.8,0,-2.83352648020443,83.8336109698765,1.70250346990911,2023.35935383433,-72.5024067494291,40.5086795538261,3,0.2,0.6,0.2,0,0,0,0,4,15,19,-0.472910225391388,-0.509986996650696,0.0370767861604691,-4.06799983978271,-0.426415085792542,1.23906660079956,2.65960001945496,2.65960001945496,0.124399997293949,1,1,-0.467596471309662,0.0859299611428779,0,1,0.63157895,101.5,0.21052632,84.25,0.15789474,97.66666667,NA,-0.891714334487915,-0.768146634101868,-0.189381450414658,-7.43095278739929,-19.2036658525467,-6.31271501382192,0.5,0.88888889,0.68421053,0.8,0.75,0.76923077,0.47368421,0.83333333,0.15789474,0,5,0,0,3,2,5,0,1,0,0,0.6,0.4,2.38299653103696,20,47.74638,20,77.85586,63.45688,79.40942,20,49.46057,20,43.1794,54.66228,36.46073,0.54915,4.90082,101.82,-0.939999999999998,21.1,119.82,116.82,131.5,125.1,69.68,101.14,114.188695652174,65.7008695652174,84.7921739130435,0.63157895,0.15789474,0.21052632,101.458333333333,97.5333353678385,84.0999984741211,-7.73741277058919,-7.93867047627767,5.93490362167358,8.12033780415853,1.99670378367106,-6.01951217651367,-0.902590211480856,-0.192818459123373,-0.775981068611145,-7.5215850956738,-6.4272819707791,-19.3995267152786,0.57142857,0.75,0.68421053,0.75,0.77777778,0.76923077,0.63157895,20.92307692,0.21052632,0.63157895,0.15789474,84.1777725219727,101.52099609375,97.5890299479167,6.17718505859375,-7.40075810750325,-7.52448018391927,-7.08506774902344,7.11749267578125,0.930196603139242,-0.775981068611145,-0.902590211480856,-0.192818459123373,-19.3995267152786,-7.5215850956738,-6.4272819707791,0.57142857,0.75,0.68421053,0.75,0.77777778,0.76923077,0.63157895,5,90.9590270996094,2.26531734466553,1,0.2,105.376,3,0.6,"2024-08-27",0
"Jhoan Duran",21029,"2024-08-25","STL",8,2024,"MIN","H",26,0,1,0,1,0,0,0,0,0,0,1,1,7,3,2,0,0,0,0,0,0,0,2,18,0,27,2,0.5,0,4,1,0,1,2,0,0,0.28571429,0,0.28571429,1.09032092940406,0,0.428571428571429,3,0.6,0.33333333,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.6331485432166,15.0336680287444,4,0,0.8,0.2,1,0,0,0,8,17,25,-0.646759986877441,-0.995440006256104,0.34867998957634,-1.51600003242493,-0.158909857273102,3.1917142868042,2.84479999542236,2.84479999542236,NA,0,1,-0.122983455657959,-0.0796537257311777,0,1,0.4,99.8,0.24,85.66666667,0.36,96.55555556,NA,0.467166244983673,0.146368995308876,-1.95133852958679,4.67166244983673,2.43948325514793,-21.681539217631,0.35714286,0.72727273,0.52,0.8,0.75,0.76923077,0.44,0.71428571,0.12,2,1,2,2,3,0,5,0.4,0.2,0.4,0.4,0.6,0,-0.533314153705566,23.67504,58.56698,20,61.24166,54.7467,65.48206,80,40.29308,80,57.85143,48.79392,61.44689,-0.36237,3.53354,145.98,60.12,77.38,91.42,109.46,96.16,119.9,121.16,146.58,123.309032258065,91.1445161290323,103.241935483871,0.4,0.36,0.24,99.7599975585938,96.6888902452257,85.7666625976562,-6.27223663330078,-5.91476906670464,3.17258803049723,7.95926971435547,1.93668683369954,-5.32731342315674,0.455154031515121,-0.903079506009817,0.147020060569048,4.55154031515121,-10.0342167334424,2.45033434281747,0.4,0.6,0.52,0.75,0.77777778,0.76923077,0.6,22.11764706,0.24,0.4,0.36,85.7964782714844,99.8094482421875,96.7390679253472,3.38746007283529,-6.14416809082031,-5.9183832804362,-7.01640828450521,7.11122207641602,0.775839434729682,0.147020060569048,0.455154031515121,-0.903079506009817,2.45033434281747,4.55154031515121,-10.0342167334424,0.33333333,0.69230769,0.52,0.75,0.77777778,0.76923077,0.52,5,83.6536376953125,-4.9586540222168,0,0,102.496,1,0.2,"2024-08-25",0
"Jhoan Duran",21029,"2024-08-24","STL",8,2024,"MIN","H",26,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,1,0,0,0,0,0,0,0.5,0.25,0.25,3.84572908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,52.170504686986,52.0512824543046,1,0,1,0,0,0,0,0,8,8,16,0.00233200308866799,-0.00134400126989931,0.00367600424215198,0.484000027179718,0.0507337525486946,0.0372000001370907,0.0671999976038933,0.0671999976038933,NA,0,1,0.0299135912209749,0.0327746636197244,0,0,0.1875,99.66666667,0.4375,86.28571429,0.375,97.66666667,NA,0.100667238235474,0.493038922548294,-0.162921890616417,3.35557460784912,7.04341317926134,-2.71536484360695,0.33333333,1,0.5,0,0.75,0.375,0.25,0.5,0.3125,0,1,0,0,1,0,1,0,1,0,0,1,0,1.52259489994878,80,65.97275,80,54.02429,58.0875,64.43143,48.68042,47.49285,31.25394,61.42003,59.21591,55.05707,-0.58407,3.20099,133.22,142.08,169.08,88.06,71.68,74.76,131.26,68.82,107.46,133.629565217391,109.452173913043,142.930434782609,0.1875,0.375,0.4375,99.6666666666667,97.5666707356771,86.0714285714286,-7.59640757242839,-7.36464881896973,4.74386215209961,7.61452102661133,1.76207367579142,-6.49588394165039,0.0994677245616913,-0.167332231998444,0.499048016965389,3.31559081872304,-2.78887053330739,7.12925738521985,0.2,1,0.5,0,0.5,0.375,0.375,20.5,0.4375,0.1875,0.375,86.0956420898438,99.7100016276042,97.5868631998698,5.14647838047573,-7.62666320800781,-7.46815490722656,-7.93849727085659,6.69868977864583,0.557735522588094,0.499048016965389,0.0994677245616913,-0.167332231998444,7.12925738521985,3.31559081872304,-2.78887053330739,0.2,1,0.5,0,0.5,0.375,0.375,1,85.5207748413086,-6.96026849746704,0,0,85.5208,0,0,"2024-08-24",0
"Jhoan Duran",21029,"2024-08-18","@TEX",8,2024,"MIN","A",26,0,1,0,1,0,0,0,0,0,0,0,0.1,2,1,1,0,0,0,0,0,0,0,1,27.000028163224,0,27.000028163224,1,1,0,1,0,0,0,1,0,0,0.5,0,0.5,-0.528020915985107,0,0.5,3.00000312924711,1,0,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-72.5024067494291,-72.3367211985741,1,0,1,0,0,0,0,0,2,4,6,-0.190972000360489,-0.303292036056519,0.11232004314661,-0.405000030994415,-0.0420560799539089,2.88299989700317,2.59439992904663,2.59439992904663,NA,0,1,-0.0523341856896877,-0.0139065382725298,0,1,0.5,98.66666667,0.33333333,85.5,0.16666667,96,NA,0.266312569379807,-0.096498891711235,-0.367453992366791,8.87708564599355,-4.82494458556175,-36.7453992366791,0.5,0.5,0.5,0,1,0.33333333,0.33333333,0.5,0.33333333,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.928849150431359,20,51.70752,20,70.34412,65.94089,80,80,60.03824,80,36.49668,58.19239,38.11821,0.96432,5.52357,102.9,13.6,25.5,110.3,105.86,110.12,126.36,208.14,252.88,109.8525,72.3525,86.1925,0.5,0.16666667,0.33333333,98.4666646321615,96.1999969482422,85.6999969482422,-9.69728533426921,-8.80741214752197,4.53436708450317,8.33588218688965,-0.265413343906403,-2.60788226127625,0.269219551235437,-0.372787475585938,-0.0984223820269108,8.97398504118125,-37.2787475585938,-4.92111910134554,0.5,0.5,0.5,0,1,0.33333333,0.33333333,23.5,0.33333333,0.5,0.16666667,85.998649597168,98.7796630859375,96.5463027954102,6.03049468994141,-8.73214340209961,-8.03396987915039,-4.18782472610474,7.19425328572591,-1.46119999885559,-0.0984223820269108,0.269219551235437,-0.372787475585938,-4.92111910134554,8.97398504118125,-37.2787475585938,0,0.75,0.5,NA,0.33333333,0.33333333,0.66666667,1,81.8036041259766,-51.8432540893555,0,0,81.8036,0,0,"2024-08-18",0
"Jhoan Duran",21029,"2024-08-16","@TEX",8,2024,"MIN","A",26,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0.5,0,2,0,0,0,1,0,0,0.5,0,0.5,-0.528020915985107,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.6331485432166,-22.5814263197472,2,0,1,0,0,0,0,0,4,9,13,0.196960002183914,-0.0955760031938553,0.292536020278931,0.49099999666214,0.0509864985942841,3.2611198425293,3.44440007209778,3.44440007209778,NA,0,1,0.0367133654654026,0.02368306634164,1,0,0.46153846,100.5,0.15384615,85.5,0.38461538,97.4,NA,0.48027092218399,0.00450797751545906,-0.215339064598083,8.00451536973317,0.225398875772953,-4.30678129196167,0.33333333,1,0.53846154,0.66666667,0.25,0.42857143,0.30769231,0.5,0.30769231,2,0,0,1,0,1,2,1,0,0,0.5,0,0.5,-0.928849150431359,61.93468,41.2077,70.83222,51.31395,56.37896,46.64525,59.50399,38.58376,72.44944,53.56856,44.34728,59.84571,-0.09629,3.93266,100.38,90.36,102.5,123.44,96.9,112.96,123.36,127.4,158.84,117.957333333333,104.528,125.168,0.46153846,0.38461538,0.15384615,100.383331298828,97.2400024414062,85.6999969482422,-8.32353083292643,-6.99018707275391,3.48219323158264,8.10078684488932,1.75651741027832,-6.6788444519043,0.485870145261288,-0.219573497772217,0.00431566312909126,8.09783575435479,-4.39146995544434,0.215783156454563,0.4,0.625,0.53846154,0.5,0.4,0.42857143,0.61538462,19.11111111,0.15384615,0.46153846,0.38461538,85.9168014526367,100.661702473958,97.4867004394531,4.55237007141113,-7.41151682535807,-6.28409194946289,-8.05097484588623,7.0364449818929,0.340449595451355,0.00431566312909126,0.485870145261288,-0.219573497772217,0.215783156454563,8.09783575435479,-4.39146995544434,0.4,0.625,0.53846154,0.5,0.4,0.42857143,0.61538462,2,93.4141235351562,-24.539909362793,0,0,104.722,1,0.5,"2024-08-16",0
"Jhoan Duran",21029,"2024-08-15","@TEX",8,2024,"MIN","A",26,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.6331485432166,-22.5814263197472,1,0,1,0,0,0,0,0,6,12,18,0.196960002183914,0,0.196960002183914,0.49099999666214,0.0509864985942841,2.6100001335144,3.44440007209778,3.44440007209778,NA,0,1,0.075556106865406,-9.25083564264212e-05,1,0,0.22222222,100.25,0.33333333,85.5,0.44444444,96.75,NA,-0.0680228620767593,-0.06351488083601,0.876248121261597,-1.70057155191898,-1.05858134726683,10.95310151577,0.45454545,0.85714286,0.61111111,0.6,0.83333333,0.72727273,0.38888889,0.66666667,0.16666667,1,0,0,1,0,0,1,1,0,0,1,0,0,-1.5928636317418,25.97127,55.20003,20.34821,20,48.04213,20,80,41.19849,80,64.76499,46.41539,61.85689,-0.79188,2.88927,150.12,59.86,84.04,119.84,53.18,44.58,122.34,186.32,233.8,137.243333333333,95.395,124.043333333333,0.22222222,0.44444444,0.33333333,100.425003051758,96.8625030517578,85.3833312988281,-7.47720289230347,-6.85796356201172,3.6414737701416,7.40751647949219,1.73687744140625,-5.25326220194499,-0.0699043124914169,0.888671789318323,-0.0655886493623257,-1.74760781228542,11.108397366479,-1.09314415603876,0.45454545,0.85714286,0.61111111,0.6,0.83333333,0.72727273,0.38888889,19.73333333,0.33333333,0.22222222,0.44444444,85.6917012532552,100.761001586914,97.1865463256836,4.60535685221354,-6.57730484008789,-6.12337589263916,-6.66540845235189,6.5230975151062,0.393284380435944,-0.0655886493623257,-0.0699043124914169,0.888671789318323,-1.09314415603876,-1.74760781228542,11.108397366479,0.45454545,0.85714286,0.61111111,0.6,0.83333333,0.72727273,0.38888889,1,62.6433753967285,-56.424072265625,0,0,62.6434,0,0,"2024-08-15",0
"Jhoan Duran",21029,"2024-08-14","KCR",8,2024,"MIN","H",26,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,0,0,0,0,0,0,1,9,0,18,1,0,0,3,0,1,0,0,0,0,0.2,0,0.2,0.765569084014893,0,0.4,2,0.5,0.5,1.1664797782898,7.8335202217102,1.1664797782898,224.817471478451,27.2359536102518,27.173712862954,3,0.25,0.75,0,0,0,0,0,9,13,22,-0.0574959963560104,-0.109208002686501,0.0517120063304901,-0.515999972820282,-0.0540880486369133,0.705714285373688,0.580399990081787,0.580399990081787,0.245999991893768,1,1,-0.053243525326252,-0.0282285343268487,0,0,0.27272727,99.5,0.40909091,84.88888889,0.31818182,95.85714286,NA,-0.851586103439331,0.132309705018997,0.187683299183846,-14.1931017239889,1.47010783354441,2.68118998834065,0.4,0.57142857,0.45454545,0.83333333,0.75,0.8,0.31818182,0.4,0.09090909,3,0,1,0,3,1,4,0.75,0,0.25,0,0.75,0.25,2.75464822810991,50.60722,51.44238,43.41242,62.2284,51.74057,69.85901,62.56761,36.66319,72.36346,54.67021,43.55681,56.72142,-0.16473,3.83,117.66,108.06,128.66,79.34,154.92,142.88,86.56,127,131.34,106.390967741935,119.182580645161,132.284516129032,0.27272727,0.31818182,0.40909091,99.4500020345052,95.9142892020089,84.7333306206597,-7.07241948445638,-7.33002035958426,4.01514307657878,6.92003504435221,1.47410065787179,-5.7783440483941,-0.859982628375292,0.18839019536972,0.133548159152269,-14.3330438062549,2.69128850528172,1.48386843502522,0.1,0.75,0.45454545,1,0.77777778,0.8,0.54545455,21,0.40909091,0.27272727,0.31818182,84.6528116861979,99.3868306477865,95.8504551478795,4.80133650037977,-6.56367683410645,-6.8243887765067,-7.03927018907335,6.01821645100911,0.336841991969517,0.133548159152269,-0.859982628375292,0.18839019536972,1.48386843502522,-14.3330438062549,2.69128850528172,0.1,0.75,0.45454545,1,0.77777778,0.8,0.54545455,4,88.6399765014648,-4.83968496322632,0,0,93.267,0,0,"2024-08-14",0
"Jhoan Duran",21029,"2024-08-09","CLE",8,2024,"MIN","H",26,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,3,27,0,9,3,0,0,1,0,0,0,0,0,0,0.75,0,0.75,-0.374583415985107,0,0.25,1,1,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-72.5022506966851,-72.3365655024484,1,0,1,0,0,0,0,0,3,11,14,0.0711639896035194,-0.0251959897577763,0.096359983086586,0.483999997377396,0.0507337525486946,1.06047999858856,1.46920001506805,1.46920001506805,NA,0,1,0.0224535688757896,0.0446518830876935,1,0,0.57142857,101.5,0.21428571,87,0.21428571,98,NA,0.416711062192917,0.367116391658783,-0.448842614889145,5.20888827741146,12.2372130552928,-14.9614204963048,0.57142857,0.71428571,0.64285714,0.5,0.8,0.66666667,0.5,0.75,0.21428571,0,1,0,0,0,1,1,0,1,0,0,0,1,-1.90841213072759,80,80,77.03195,80,65.61903,80,56.1575,51.17273,52.12191,80,67.32591,80,-2.37769,0.51056,194.18,152.26,204.4,130.58,122.3,147.16,120.12,90.56,114.84,155.741176470588,117.764705882353,157.363529411765,0.57142857,0.21428571,0.21428571,101.375,98.2333374023438,87.0666707356771,-8.60041332244873,-7.96884028116862,2.17906745274862,7.49088621139526,1.83360926310221,-5.81727727254232,0.421327836811543,-0.456088449805975,0.359852775931358,5.26659796014428,-15.2029483268658,11.9950925310453,0.57142857,0.71428571,0.64285714,0.5,0.8,0.66666667,0.5,18.9,0.21428571,0.57142857,0.21428571,87.0604960123698,101.381874084473,98.2079060872396,3.26064332326253,-7.90074348449707,-7.27312978108724,-7.28788312276204,6.55206108093262,0.624673008918762,0.359852775931358,0.421327836811543,-0.456088449805975,11.9950925310453,5.26659796014428,-15.2029483268658,0.57142857,0.71428571,0.64285714,0.5,0.8,0.66666667,0.5,1,100.557090759277,2.85384559631348,0,0,100.557,1,1,"2024-08-09",1
"Jhoan Duran",21029,"2024-08-05","@CHC",8,2024,"MIN","A",26,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,1,1,0,0,0,0,0.25,0,0.25,2.72685408401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.2359536102518,64.7888072114456,1,0.333333333,0.333333333,0.333333333,0,0,1,9,5,10,15,0.0830560028553009,-0.0341680012643337,0.117224000394344,0.468999981880188,0.0502679497003555,1.27710008621216,1.64840006828308,1.64840006828308,0.848399996757507,1,1,0.0199746284633875,0.0450602139518555,1,0,0.46666667,99.28571429,0.13333333,84,0.4,96.33333333,NA,0.536761581897736,0.105273142457008,-0.671936929225922,7.66802259853908,5.26365712285042,-11.198948820432,0.28571429,0.875,0.6,0,0.85714286,0.66666667,0.53333333,0.25,0.2,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,2.93750222340577,20,48.25246,20,69.50447,54.55853,75.18755,61.9765,38.76867,78.13953,57.13238,45.00191,66.42501,-0.3177,3.60054,134.94,65.74,77.74,88.56,111.16,101.1,112.46,140.34,161.38,109.176470588235,108.922352941176,116.062352941176,0.46666667,0.4,0.13333333,99.2000034877232,96.3499959309896,84.3500061035156,-7.92693219866071,-7.21519152323405,3.98689460754395,7.05938829694475,1.55846484502157,-5.79801654815674,0.543566189706326,-0.678975444287062,0.106599617749453,7.76523128151894,-11.3162574047844,5.32998088747263,0.28571429,0.875,0.6,0,0.85714286,0.66666667,0.53333333,18.63636364,0.13333333,0.46666667,0.4,84.8158493041992,99.6707589285714,96.8249308268229,4.53294992446899,-7.53234263828823,-6.943909962972,-7.3165397644043,6.27570996965681,0.479538400967916,0.106599617749453,0.543566189706326,-0.678975444287062,5.32998088747263,7.76523128151894,-11.3162574047844,0.28571429,0.875,0.6,0,0.85714286,0.66666667,0.53333333,3,97.4758097330729,19.6028391520182,0,0,100.753,2,0.66666667,"2024-08-05",0
"Jhoan Duran",21029,"2024-08-03","CHW",8,2024,"MIN","H",26,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,77.1050557637202,152.159040742638,0.5,0,0.333333333,0.666666666,0,0,0,0,2,4,6,0.0137000055983663,0,0.0137000055983663,0.483999997377396,0.0507337525486946,0.175866663455963,0.328799992799759,0.328799992799759,NA,0,1,0.0810988917946815,-0.0031989343545,0,0,0.5,100.66666667,0.33333333,85.5,0.16666667,97,NA,0.299341231584549,0.200305253267288,0.212085232138634,9.9780410528183,10.0152626633644,21.2085232138634,0.6,1,0.66666667,1,1,1,0.16666667,0.33333333,0,1,1,1,2,1,0,3,0.33333333,0.33333333,0.33333333,0.66666667,0.33333333,0,0.98009381707134,20,45.32671,20,39.33891,62.4435,36.79932,45.35165,37.39229,35.59585,24.0437,47.93318,20,1.73798,6.68406,91.94,58.84,65.72,119.32,78.06,107.66,111.46,112.66,120.68,108.6975,74.265,91.4825,0.5,0.16666667,0.33333333,100.59999593099,97.3000030517578,85.3499984741211,-7.86096318562825,-6.35190296173096,3.44221091270447,6.12664031982422,1.51461148262024,-6.59799671173096,0.302934620529413,0.214739695191383,0.202594328671694,10.0978206843138,21.4739695191383,10.1297164335847,0.5,1,0.66666667,1,1,1,0.33333333,16.33333333,0.33333333,0.5,0.16666667,85.3799514770508,100.652994791667,97.3115997314453,4.11379528045654,-7.07888348897298,-5.90936994552612,-7.98269462585449,5.42063331604004,0.360700994729996,0.202594328671694,0.302934620529413,0.214739695191383,10.1297164335847,10.0978206843138,21.4739695191383,0.5,1,0.66666667,1,1,1,0.33333333,3,71.1647084554036,25.5541585286458,0,0,80.7449,0,0,"2024-08-03",0
"Jhoan Duran",21029,"2024-07-31","@NYM",8,2024,"MIN","A",26,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,0,0,0,0,0,0,2,18,0,18,2,0,0,1,0,2,0,0,0,0,0.4,0,0.4,1.04688908401489,0,0.4,2,0.666666666666667,0.5,-0.833520221710205,9.83352022171021,-0.833520221710205,224.817471478451,-22.6331485432166,-22.5814263197472,1,0.666666666,0.333333333,0,0,0,0,0,3,14,17,0.00250800000503659,-0.00736399972811341,0.00987199973315001,-0.541000008583069,-0.0588363260030746,0.0866800025105476,0.0678000003099442,0.0678000003099442,NA,0,1,-0.0409515537321568,0.0698855631045193,0,0,0.41176471,100.85714286,0.29411765,86,0.29411765,97.2,NA,-0.433719605207443,-0.141166880726814,0.0975206792354584,-6.19599436010633,-2.82333761453629,1.95041358470917,0.6,1,0.76470588,0.66666667,0.57142857,0.61538462,0.41176471,0.8,0.29411765,0,1,2,0,3,0,3,0,0.33333333,0.66666667,0,1,0,4.42148498685782,72.31419,50.10205,70.99522,78.80983,54.78173,80,67.20649,40.62717,72.4025,75.67257,46.0881,80,-1.46953,1.8728,131.88,102.32,135.16,111.28,121.32,119.32,108.84,130.22,145.08,121.852727272727,114.783636363636,133.160909090909,0.41176471,0.29411765,0.29411765,100.771432059152,97.4,85.9599975585938,-7.03470720563616,-6.15716705322266,3.65708236694336,7.27706473214286,1.21926755905151,-5.18359756469727,-0.437188558280468,0.0984566435217857,-0.14483255147934,-6.24555083257811,1.96913287043571,-2.89665102958679,0.5,0.90909091,0.76470588,0.33333333,0.7,0.61538462,0.64705882,22.08333333,0.29411765,0.41176471,0.29411765,85.8768432617187,100.74795968192,97.3507995605469,4.11364784240723,-6.70247977120536,-5.88493576049805,-6.12360801696777,6.48430851527623,0.25370831489563,-0.14483255147934,-0.437188558280468,0.0984566435217857,-2.89665102958679,-6.24555083257811,1.96913287043571,0.57142857,0.9,0.76470588,0.5,0.66666667,0.61538462,0.58823529,3,89.8778279622396,7.19769287109375,0,0,95.4191,1,0.33333333,"2024-07-31",0
