"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxSI%","pfxSL%","pfxCH%","pfxvSI","pfxvSL","pfxvCH","pfxSI-X","pfxSL-X","pfxCH-X","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwSI","pfxwSL","pfxwCH","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","pivCH","pivFA","pivSI","pivSL","piCH-X","piFA-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwSI","piwSL","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Jonathan Hernandez",17464,"2024-07-02","SDP",13,2024,"TEX","H",27,0,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,1,4.5,0,4.5,1,0,0,3,1,2,1,0,0,0,0.14285714,0,0.14285714,3.15672909693732,0,0.142857142857143,0.5,0.166666666666667,1,2.1664797782898,-2.1664797782898,2.92248398140073,0,51.2485084414735,70.8588296285504,3,0.333333333,0.5,0.166666666,1,0,0,0,7,20,27,0.00375599623657763,-0.00318801170215011,0.00694400770589709,0.98199999332428,0.101972997188568,0.0463000014424324,0.0441999994218349,0.058399997651577,NA,0,1,0.0756313055753708,0.00549172076508597,0,0,0.37037037,97.1,0.55555556,88.06666667,0.07407407,91,NA,0.699505090713501,-0.0288468115031719,0.384115725755692,6.99505090713501,-0.192312076687813,19.2057862877846,0.53333333,0.75,0.62962963,0.75,0.88888889,0.82352941,0.44444444,0.71428571,0.11111111,4,1,1,2,3,1,6,0.66666667,0.16666667,0.16666667,0.33333333,0.5,0.16666667,3.59694087732989,NA,61.55308,49.67234,80,41.45746,46.82477,41.87879,43.81175,51.99202,46.37148,45.80947,53.35891,49.3485,0.38575,4.65572,87.82,113.38,91.4,113.42,117.04,118.04,106.58,97.56,106.12,106.400740740741,100.438518518519,101.854814814815,0.37037037,0.55555556,0.07407407,97,88.0933349609375,90.6999969482422,-10.0863655090332,2.18306376139323,-11.0875301361084,4.85860061645508,2.40877583821615,4.74987506866455,0.708948977291584,-0.0315350852906704,0.430692851543427,7.08948977291584,-0.210233901937803,21.5346425771713,0.5,0.73333333,0.62962963,0.83333333,0.81818182,0.82352941,0.55555556,19.05263158,0.07407407,0.07407407,0.2962963,0.55555556,90.7688446044922,96.7504501342773,97.1664505004883,88.1429606119792,-10.5633497238159,-6.97109031677246,-10.2526178359985,2.94318211873372,3.49365496635437,6.19476509094238,3.27813863754272,1.26815706888835,0.430692851543427,0.054773960262537,0.654175017029047,-0.0315350852906704,21.5346425771713,2.73869801312685,8.17718771286309,-0.210233901937803,0.4,0.76470588,0.62962963,0.75,0.84615385,0.82352941,0.62962963,6,87.6414388020833,17.6587003072103,0,0,98.1741,2,0.33333333,"2024-07-02",0
"Jonathan Hernandez",17464,"2024-06-27","@BAL",13,2024,"TEX","A",27,0,0,4.5,1,0,0,0,0,0,0,0,2,9,2,1,1,1,1,0,0,0,0,2,9,4.5,9,2,0,0,2,3,1,0,0,0,0,0.22222222,0.11111111,0.11111111,4.34384019627556,4.5,0.25,1.5,0.2,1,9.16647977828979,-4.66647977828979,4.9344923876226,111.686363599936,222.705731503644,120.912708772717,0.666666666,0.166666666,0.333333333,0.5,0,0.333333333,1,4.5,17,26,43,-2.00270915229339e-05,-0.00250006909482181,0.00248004193417728,-0.0660000145435333,-0.00709677487611771,0.0151111111044884,0.0169999990612268,0.0199999995529652,0,1,1,-0.0590022280812263,0.0576769058475102,0,0,0.3255814,96.92857143,0.58139535,88,0.09302326,90,NA,-1.45757782459259,1.00103116035461,-0.569466948509216,-10.4112701756614,4.00412464141846,-14.2366737127304,0.4137931,0.71428571,0.51162791,0.58333333,0.8,0.68181818,0.3255814,0.55555556,0.1627907,4,2,0,0,3,3,6,0.66666667,0.33333333,0,0,0.5,0.5,9.11479023386981,NA,61.24164,42.85973,72.8392,20,37.80991,20,45.59487,52.49487,55.81922,37.89303,50.74582,41.22656,0.87757,5.39345,78.8,112.02,96.7,99.4,64.2,58.5,120.54,84.34,99.44,109.774418604651,80.3576744186047,85.8558139534884,0.3255814,0.58139535,0.09302326,97.0142822265625,88.00400390625,89.8499984741211,-10.3127822875977,2.50235565185547,-10.0372734069824,4.18981116158622,1.73462600708008,4.36461973190308,-1.46303198486567,1.01186723262072,-0.574584733694792,-10.4502284633262,4.04746893048286,-14.3646183423698,0.32142857,0.86666667,0.51162791,0.55555556,0.76923077,0.68181818,0.34883721,19.52941176,0.09302326,NA,0.3255814,0.58139535,89.640869140625,NA,96.8069981166295,87.778857421875,-9.86493301391602,NA,-10.1729801722935,3.12847045898438,3.14397001266479,NA,2.8729921068464,0.458153915405273,-0.574584733694792,NA,-1.46303198486567,1.01186723262072,-14.3646183423698,NA,-10.4502284633262,4.04746893048286,0.30769231,0.82352941,0.51162791,0.5,0.78571429,0.68181818,0.39534884,6,88.7126261393229,20.7538324991862,1,0.16666667,103.002,3,0.5,"2024-06-27",0
"Jonathan Hernandez",17464,"2024-06-24","@MIL",13,2024,"TEX","A",27,0,0,3.3750008046629,1,0,0,0,0,0,0,0,2.2,11,1,1,1,0,3,0,0,0,0,1,3.3750008046629,10.1250024139887,3.3750008046629,0.33333333,0,0,3,2,2,0,0,0,0,0.09090909,0.27272727,-0.18181818,8.74354726400398,0,0.125,1.50000035762795,0.142857142857143,0.75,5.79148040413871,-2.41647959947582,6.92548697917335,83.7647926710348,140.038871428143,170.443815280024,1.5,0.285714285,0.428571428,0.285714285,0,0,0,0,28,26,54,-0.0135199595242739,-0.0876040086150169,0.0740840435028076,0.651999950408936,0.0669748336076736,0.301600009202957,0.31682500243187,0.788800001144409,0.109600000083447,1,1,0.0150907505303621,-0.0599182011660676,0,0,0.58490566,96.32258065,0.35849057,87.36842105,0.05660377,89.33333333,0.01851852,1.15034461021423,-0.0489530004560947,-0.206386163830757,3.7107890652072,-0.257647370821551,-6.87953879435857,0.28205128,0.35714286,0.30188679,0.63636364,1,0.75,0.26415094,0.36363636,0.07407407,2,5,0,1,4,2,7,0.28571429,0.71428571,0,0.14285714,0.57142857,0.28571429,8.30519353264925,NA,20,40.98796,20,20,38.57284,20,48.42845,54.24711,49.23754,20,44.41478,20,2.14842,7.29972,63.78,47,24.4,92.76,53.64,47.54,111.34,99.92,111,97.4607407407407,69.0551851851852,68.0103703703704,0.59259259,0.35185185,0.05555556,96.2312469482422,87.2947355571546,89.1666666666667,-9.93765354156494,2.43662141498766,-9.925079981486,4.87578296661377,1.63468300668817,3.91513729095459,1.16593213379383,-0.00998411700129509,-0.210805371403694,3.64353791810572,-0.0525479842173426,-7.02684571345647,0.22857143,0.42105263,0.2962963,0.5,1,0.75,0.35185185,17.58139535,0.05555556,0.01851852,0.57407407,0.35185185,88.96240234375,94.6566009521484,96.0919228830645,87.0707879317434,-9.95043309529622,-6.77487993240356,-9.8692636797505,2.88359531603361,2.33976332346598,7.67010021209717,3.50151997227823,0.42943989603143,-0.210805371403694,-0.0350487045943737,1.2009808383882,-0.00998411700129509,-7.02684571345647,-3.50487045943737,3.87413173673614,-0.0525479842173426,0.22857143,0.42105263,0.2962963,0.5,1,0.75,0.35185185,7,87.1893659319196,4.84759630475725,0,0,103.546,3,0.42857143,"2024-06-24",0
"Jonathan Hernandez",17464,"2024-06-17","NYM",13,2024,"TEX","H",27,0,0,10.1250024139887,1,0,0,0,0,0,0,0,2.2,14,6,3,3,0,1,0,0,0,0,4,13.5000032186516,3.3750008046629,20.2500048279774,4,0,0,3,1,5,0,0,0,0,0.28571429,0.07142857,0.21428571,2.84001480192789,0,0.461538461538462,2.62500062584892,0.666666666666667,0.57142857,1.29147933125485,8.83352308273384,1.85848261877217,251.294378013104,29.816344609078,44.3890616844666,3,0.555555555,0.333333333,0.111111111,0,0,0,0,20,38,58,-0.00763999950140715,-0.019879998639226,0.0122400000691414,-1.02100002765656,-0.106022849678993,0.0597428567707539,0.0504999980330467,0.0868000015616417,0.0199999995529652,1,1,-0.0540003031492233,-0.0738810857626505,0,0,0.27586207,96.25,0.63793103,87.18918919,0.0862069,90.4,NA,-0.0529217384755611,-0.937191307544708,-0.0897816717624664,-0.330760865472257,-2.53294947985056,-1.79563343524933,0.38461538,0.78947368,0.51724138,0.53333333,0.8,0.66666667,0.32758621,0.64285714,0.17241379,4,4,1,0,8,1,9,0.44444444,0.44444444,0.11111111,0,0.88888889,0.11111111,5.78572199348487,NA,20,47.11326,20,49.14661,49.80731,41.64318,56.34367,48.05304,58.68627,51.13427,52.78861,49.16524,0.05494,4.1595,77.42,61.84,40.2,100.3,99.56,97.16,114.26,104.08,118.22,107.233103448276,99.191724137931,105.684482758621,0.27586207,0.63793103,0.0862069,96.1687469482422,87.1972986169764,90.3200012207031,-10.345666885376,2.26859654607,-11.369164276123,5.05346202850342,1.36722080127613,4.27301063537598,-0.0554950423538685,-0.953225132077932,-0.0917640589177608,-0.346844014711678,-2.57628414075117,-1.83528117835522,0.38235294,0.70833333,0.51724138,0.46153846,0.82352941,0.66666667,0.4137931,18.02272727,0.0862069,NA,0.27586207,0.63793103,90.5785583496094,NA,96.423095703125,87.4283348289696,-10.9042999267578,NA,-10.0938377380371,2.89729783341691,2.95352191925049,NA,3.86045742034912,0.0774039255606162,-0.0917640589177608,NA,-0.0554950423538685,-0.953225132077932,-1.83528117835522,NA,-0.346844014711678,-2.57628414075117,0.37142857,0.73913043,0.51724138,0.46153846,0.82352941,0.66666667,0.39655172,9,95.7961018880208,9.7630861070421,0,0,103.311,5,0.55555556,"2024-06-17",0
"Jonathan Hernandez",17464,"2024-06-15","@SEA",13,2024,"TEX","A",27,0,0,6.75000160932579,1,0,0,0,0,0,0,0,1.1,6,1,1,1,1,1,0,0,1,0,3,20.2500048279774,6.75000160932579,6.75000160932579,3,0,0,1,1,0,0,0,0,0,0.5,0.16666667,0.33333333,2.36922907397889,6.75000160932579,0.2,1.50000035762795,0,1,10.6664815664296,-3.91647995710377,2.0504858168825,167.52958534207,259.446608815463,49.1656346072182,1,0,0.5,0.5,0,1,0,0,8,18,26,-0.0141740115359426,-0.032686036080122,0.0185120236128569,-0.369000017642975,-0.0419080033898354,0.241775006055832,0.193800002336502,0.237000003457069,0.0373999997973442,1,1,-0.0711613297462463,0.0125365290806663,0,0,0.30769231,96.125,0.5,86.15384615,0.19230769,90,NA,-1.57521021366119,0.541399419307709,0.320501297712326,-19.6901276707649,4.16461091775161,6.41002595424652,0.41176471,0.55555556,0.46153846,0.42857143,0.6,0.5,0.34615385,0.66666667,0.23076923,2,0,0,0,0,2,2,1,0,0,0,0,1,9.52380989953374,NA,67.97145,57.15553,77.45091,49.77024,54.29047,42.96949,41.22198,44.32028,46.41597,51.03745,53.74502,53.51241,0.06096,4.16853,89.18,119.12,111.28,108.32,81.54,89.88,118.16,89.58,97.94,109.559230769231,92.7869230769231,98.0253846153846,0.30769231,0.5,0.19230769,96.0500030517578,86.1307654747596,89.8,-10.124306678772,2.1391796698937,-11.5965408325195,3.51977252960205,0.454369104825533,3.28392639160156,-1.58187503367662,0.546616338193417,0.323993526399136,-19.7734379209578,4.20474106302628,6.47987052798271,0.33333333,0.63636364,0.46153846,0.2,0.71428571,0.5,0.42307692,16.1,0.19230769,NA,0.30769231,0.5,89.9038818359375,NA,96.1572113037109,86.213632436899,-11.0611000061035,NA,-9.5742769241333,3.04949599045974,1.75631561279297,NA,2.3992862701416,-0.940530776977539,0.323993526399136,NA,-1.58187503367662,0.546616338193417,6.47987052798271,NA,-19.7734379209578,4.20474106302628,0.375,0.6,0.46153846,0.33333333,0.66666667,0.5,0.38461538,2,99.4000854492188,2.10735607147217,1,0.5,104.831,1,0.5,"2024-06-15",0
"Jonathan Hernandez",17464,"2024-06-11","@LAD",13,2024,"TEX","A",27,0,0,6.75000160932579,1,0,0,0,0,0,0,0,1.1,8,4,1,1,0,1,0,0,0,0,1,6.75000160932579,6.75000160932579,27.0000064373032,1,0,0,2,1,3,0,0,0,0,0.125,0.125,0,5.43815095901489,0,0.571428571428571,3.75000089406988,0.666666666666667,0.8,3.91647995710377,2.83352165222202,5.05048653213841,167.52958534207,94.1128185868658,123.798361175099,2,0.5,0.333333333,0.166666666,0,0,0,0,11,13,24,-0.147779956459999,-0.160359993577003,0.0125800482928753,-2.77900004386902,-0.294074088335037,0.39300000667572,0.697999954223633,1.85799992084503,0.046000000089407,1,1,-0.0991747826337814,-0.276855634541092,0,1,0.29166667,96.85714286,0.5,87.41666667,0.20833333,89.6,NA,-1.13747525215149,-0.252459615468979,-0.266977965831757,-16.249646459307,-2.10383012890816,-5.33955931663513,0.3125,0.875,0.5,0.6,0.85714286,0.75,0.33333333,0.375,0.125,3,3,0,2,2,2,6,0.5,0.5,0,0.33333333,0.33333333,0.33333333,8.80572325283025,NA,69.51982,48.49751,72.25436,41.63062,55.6334,34.26341,25.22965,46.5513,20,39.36094,53.45285,30.09858,0.78638,5.25666,84.02,117.88,94.76,95.98,77.14,73.3,105.48,68.86,78.22,98.2383333333333,81.4875,80.2308333333333,0.29166667,0.5,0.20833333,96.6571393694196,87.3499959309896,89.5400024414062,-10.3218852451869,2.07312981287638,-10.4278251647949,4.51187079293387,1.72923151652018,3.17056789398193,-1.15280350297689,-0.259926691651344,-0.271591644734144,-16.4686214710985,-2.1660557637612,-5.43183289468288,0.21428571,0.9,0.5,0.33333333,0.88888889,0.75,0.41666667,18.375,0.20833333,NA,0.29166667,0.5,89.8422180175781,NA,96.9291294642857,87.6186116536458,-10.0532043457031,NA,-9.90081460135324,2.97486750284831,2.07372398376465,NA,3.20234571184431,0.382364590962728,-0.271591644734144,NA,-1.15280350297689,-0.259926691651344,-5.43183289468288,NA,-16.4686214710985,-2.1660557637612,0.21428571,0.9,0.5,0.33333333,0.88888889,0.75,0.41666667,6,86.4380391438802,6.00458971659342,0,0,107.612,3,0.5,"2024-06-11",0
"Jonathan Hernandez",17464,"2024-06-07","SFG",13,2024,"TEX","H",27,0,0,0,1,0,0,0,0,0,0,0,1.2,6,0,0,0,0,1,0,0,0,0,3,16.2000061798119,5.40000205993731,0,3,0,0,1,1,0,0,0,0,0,0.5,0.16666667,0.33333333,2.36922907397889,0,0,0.600000228881923,0,1,1.36647909164403,-1.36647909164403,2.27368448144854,0,31.6533804157431,54.7182749176563,1,0,0.5,0.5,0,0,2,10.8000041198746,10,18,28,0.183571994304657,-0.052460003644228,0.236031994223595,2.05099987983704,0.212980270385742,1.75393342971802,1.51173341274261,1.85520005226135,1.53839993476868,1,1,0.0905416458845139,0.014121388181819,1,0,0.42857143,96.83333333,0.42857143,87.33333333,0.14285714,89.75,NA,0.637237548828125,0.295902103185654,0.00246278196573257,5.31031290690104,2.46585085988045,0.0615695491433144,0.3125,0.58333333,0.42857143,0.4,0.85714286,0.66666667,0.42857143,0.66666667,0.14285714,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,0.471862343214005,NA,20,64.95802,20,31.92965,57.55275,30.20977,72.06198,49.19579,80,45.7155,57.911,43.1566,0.39159,4.66448,60.46,27.28,21.12,96.96,104.06,101.28,115.96,128.56,139.88,99.8885714285714,103.591428571429,106.371428571429,0.42857143,0.42857143,0.14285714,96.75,87.2916666666667,89.7750015258789,-10.9143905639648,2.81344350179036,-11.1243667602539,4.02689266204834,1.05175320307414,2.79151272773743,0.644433379173279,0.297769229859114,-0.000391703099012375,5.37027815977732,2.48141024882595,-0.00979257747530937,0.21428571,0.64285714,0.42857143,0.33333333,0.77777778,0.66666667,0.5,18.72727273,0.14285714,NA,0.42857143,0.42857143,89.7484741210938,NA,96.7355753580729,87.2498881022135,-10.9528503417969,NA,-10.4575894673665,3.4983008702596,1.89868497848511,NA,2.83718172709147,-0.202194968859355,-0.000391703099012375,NA,0.644433379173279,0.297769229859114,-0.00979257747530937,NA,5.37027815977732,2.48141024882595,0.21428571,0.64285714,0.42857143,0.33333333,0.77777778,0.66666667,0.5,2,84.7354278564453,3.96549892425537,0,0,91.2458,0,0,"2024-06-07",0
"Jonathan Hernandez",17464,"2024-06-03","DET",13,2024,"TEX","H",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,75.742397450355,152.159040742638,0.5,0,0.333333333,0.666666666,0,0,0,0,2,3,5,0.0368399992585182,0,0.0368399992585182,0.49099999666214,0.0509864985942841,0.492666691541672,0.647200047969818,0.647200047969818,NA,0,1,0.074991412460804,-0.000214692436892761,0,0,0.4,96.5,0.4,87,0.2,89,NA,0.496316194534302,0.249823227524757,-0.0344077162444592,24.8158097267151,12.4911613762379,-3.44077162444592,0,1,0.6,NA,1,1,0.6,0.33333333,0,2,1,0,0,1,2,3,0.66666667,0.33333333,0,0,0.33333333,0.66666667,0.986432929963208,NA,20,54.90646,20,80,67.98102,80,36.98737,39.27951,26.84851,45.89648,56.15091,33.38027,0.38035,4.64762,82.66,32,17.68,101.2,154.06,161.56,95.5,94.14,102.96,95.212,105.68,109.344,0.4,0.4,0.2,96.6999969482422,87.0500030517578,89.0999984741211,-11.2745132446289,0.761550068855286,-11.6774435043335,2.33250117301941,1.78293085098267,2.41478037834167,0.50255286693573,0.252764482051134,-0.0350487045943737,25.1276433467865,12.6382241025567,-3.50487045943737,0,1,0.6,NA,1,1,0.6,15,0.2,NA,0.4,0.4,88.8585968017578,NA,96.5035018920898,86.8399047851562,-10.9163999557495,NA,-10.9702491760254,1.50412499904633,1.16345000267029,NA,1.13910508155823,0.515318512916565,-0.0350487045943737,NA,0.50255286693573,0.252764482051134,-3.50487045943737,NA,25.1276433467865,12.6382241025567,0,1,0.6,NA,1,1,0.6,3,89.4166768391927,25.0282033284505,1,0.33333333,98.5491,1,0.33333333,"2024-06-03",0
"Jonathan Hernandez",17464,"2024-05-31","@MIA",13,2024,"TEX","A",27,0,0,0,1,0,0,0,0,0,0,0,3.2,13,2,0,0,0,1,0,0,0,0,3,7.36363764045674,2.45454588015225,4.9090917603045,3,0.2,0,5,3,1,0,1,0,0,0.23076923,0.07692308,0.15384615,3.45066991130122,0,0.166666666666667,0.818181960050749,0.222222222222222,1,2.34829781823905,-2.34829781823905,3.58539581965486,0,55.7019393318029,87.3504650176477,1.666666666,0.111111111,0.555555555,0.333333333,0,0,2,4.9090917603045,16,28,44,0.0989199876785278,-0.0640800148248672,0.163000002503395,2.16600012779236,0.215522393584251,0.574142873287201,0.648133337497711,1.19800007343292,0.419999986886978,1,1,0.138303890824318,0.03398769769993,1,0,0.43181818,97.10526316,0.5,88.31818182,0.06818182,90.66666667,NA,-0.541202783584595,1.25367319583893,0.264787942171097,-2.84843570307681,5.69851452654058,8.82626473903656,0.39393939,0.81818182,0.5,0.61538462,0.77777778,0.68181818,0.25,0.53846154,0.15909091,5,3,1,4,2,3,9,0.55555556,0.33333333,0.11111111,0.44444444,0.22222222,0.33333333,1.79087222633824,NA,80,46.94082,80,36.83742,59.8205,27.07926,59.14118,48.66546,67.51221,55.04203,55.64894,55.28808,-0.18783,3.79535,79.94,153.06,122.8,112.68,70,76.96,106.4,108.78,114.02,107.307727272727,95.0531818181818,98.6154545454545,0.43181818,0.5,0.06818182,97.0842092413651,88.2045454545455,90.7333374023438,-11.1420312178762,1.32354181463068,-10.8170496622721,4.34887333920127,2.51772360368208,4.33699289957682,-0.550911013036966,1.30949888005853,0.267933506518602,-2.89953164756298,5.95226763662967,8.93111688395341,0.38461538,0.66666667,0.5,0.5,0.83333333,0.68181818,0.40909091,17.41935484,0.06818182,NA,0.43181818,0.5,91.0532633463542,NA,97.4028384560033,88.5184992009943,-10.4652233123779,NA,-10.7077122738487,1.90101900967685,2.60812997817993,NA,2.7871073672646,0.9197828986428,0.267933506518602,NA,-0.550911013036966,1.30949888005853,8.93111688395341,NA,-2.89953164756298,5.95226763662967,0.37037037,0.70588235,0.5,0.5,0.83333333,0.68181818,0.38636364,9,86.1291164822049,-5.56139628092448,2,0.22222222,114.51,4,0.44444444,"2024-05-31",0
"Jonathan Hernandez",17464,"2024-05-26","@MIN",13,2024,"TEX","A",27,0,0,9,1,0,0,0,0,0,0,0,1,5,1,1,1,0,1,0,0,0,0,1,9,9,9,1,0,0,2,1,0,0,0,0,0,0.2,0.2,0,5.60764908401489,0,0.25,2,0.333333333333333,0.5,4.1664797782898,4.8335202217102,5.67848818451166,223.372727199872,100.236286459236,139.421515985497,2,0,0.666666666,0.333333333,0,0,2,18,9,11,20,0.0191759988665581,-0.0522879958152771,0.0714639946818352,-0.382000029087067,-0.0400419309735298,0.643119990825653,0.954133331775665,1.84160006046295,0.867599964141846,1,1,-0.0814787670969963,0.11129590719544,0,0,0.5,97.8,0.4,87.875,0.1,91.5,NA,-0.588833332061768,0.0227797590196133,0.173169538378716,-5.88833332061768,0.284746987745166,8.65847691893578,0.15384615,0.57142857,0.3,1,0.75,0.83333333,0.35,0.4,0.05,2,0,1,0,2,1,3,0.66666667,0,0.33333333,0,0.66666667,0.33333333,2.55567106949809,NA,68.38929,46.63857,66.56424,22.89905,56.72254,20,31.59497,52.40617,28.29594,29.86236,55.49033,20,1.37649,6.14183,82.06,95.24,70.42,105.72,86.34,104.34,97.94,56.58,56.52,100.242,75.326,81.82,0.5,0.4,0.1,97.75,87.7375030517578,91.4499969482422,-10.758137512207,2.38331961631775,-10.4543132781982,4.81179046630859,1.79666244983673,3.91864919662476,-0.596364121884108,0.0208024494349957,0.175375323742628,-5.96364121884108,0.260030617937446,8.7687661871314,0.09090909,0.55555556,0.3,1,0.8,0.83333333,0.45,17.86666667,0.1,NA,0.5,0.4,91.5139007568359,NA,97.8439392089844,87.8123016357422,-10.5830001831055,NA,-10.8830902099609,2.69923543930054,2.90977001190186,NA,3.60671081542969,0.612196147441864,0.175375323742628,NA,-0.596364121884108,0.0208024494349957,8.7687661871314,NA,-5.96364121884108,0.260030617937446,0.09090909,0.55555556,0.3,1,0.8,0.83333333,0.45,3,92.8091634114583,0.134267489115397,1,0.33333333,109.647,1,0.33333333,"2024-05-26",0
"Jonathan Hernandez",17464,"2024-05-22","@PHI",13,2024,"TEX","A",27,0,0,3.85714338263694,1,0,0,0,0,0,0,0,2.1,11,1,3,1,1,2,0,0,0,0,4,15.4285735305478,7.71428676527388,3.85714338263694,2,0,0,2,3,0,0,0,0,0,0.36363636,0.18181818,0.18181818,3.74618362237444,3.85714338263694,0.111111111111111,1.28571446087898,0,0,7.88076613484605,-4.02362275220912,4.25334787722051,95.7311818422835,191.213604223928,103.967488813423,0.666666666,0,0.4,0.6,0,0.333333333,1,3.85714338263694,20,29,49,-0.125726044178009,-0.178900018334389,0.0531739741563797,-1.24900007247925,-0.127905786037445,0.417818188667297,0.685250043869019,1.74860000610352,0.571200013160706,1,1,0.00207900651730597,-0.302989899312648,0,1,0.36734694,97.11111111,0.55102041,88.07407407,0.08163265,90,NA,-1.76753807067871,0.662166357040405,0.127019956707954,-9.81965594821506,2.45246798903854,3.17549891769886,0.375,0.58823529,0.44897959,0.25,0.9,0.54545455,0.34693878,0.45454545,0.20408163,1,1,3,1,3,1,5,0.2,0.2,0.6,0.2,0.6,0.2,6.09319791443308,NA,48.12812,51.74989,45.2255,51.86155,49.37344,41.43833,50.36915,56.37333,51.85098,53.23739,57.37619,47.82116,-0.07572,3.96351,84.72,101.16,87.1,105.22,97.56,92.06,117.22,103.34,122.86,110.158775510204,101.038775510204,108.626530612245,0.36734694,0.55102041,0.08163265,97.0333319769965,87.9740758825232,90.0250015258789,-10.723264058431,1.30007468329536,-10.646143913269,4.18543921576606,1.74945011845341,3.07142996788025,-0.718552261590958,0.654210105538368,0.127350777387619,-3.99195700883865,2.42300039088285,3.18376943469048,0.25925926,0.68181818,0.44897959,0.28571429,0.66666667,0.54545455,0.44897959,17.21621622,0.08163265,NA,0.36734694,0.55102041,90.0614013671875,NA,97.0765652126736,87.9954246238426,-10.483775138855,NA,-10.4331114027235,2.02403654875579,1.47709846496582,NA,2.85663668314616,0.317188333581995,0.127350777387619,NA,-0.718552261590958,0.654210105538368,3.18376943469048,NA,-3.99195700883865,2.42300039088285,0.33333333,0.63157895,0.44897959,0.2,0.83333333,0.54545455,0.3877551,5,91.2243896484375,15.8721801757812,1,0.2,104.531,2,0.4,"2024-05-22",0
