"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCB","wCH","wFB/C","wSL/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSL%","pivCH","pivCU","pivFA","pivSL","piCH-X","piCU-X","piFA-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSL-Z","piwCH","piwCU","piwFA","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Kyle Muller",20167,"2024-09-29","@SEA",10,2024,"OAK","A",26,0,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,1,4.5,0,4.5,1,0,0,3,1,2,0,0,0,0,0.14285714,0,0.14285714,3.15672909693732,0,0.142857142857143,0.5,0.166666666666667,1,2.1664797782898,-2.1664797782898,2.92248398140073,0,53.9168682033091,70.8588296285504,3,0.333333333,0.5,0.166666666,0,0,2,9,10,20,30,0.00660602562129498,-0.00137400510720909,0.00798003096133471,0.860000014305115,0.097671777009964,0.0523714311420918,0.0611000023782253,0.0848000049591064,NA,0,1,0.108960345387459,0.017177617185529,0,0,0.4,92.58333333,0.3,85.77777778,0.06666667,79.5,0.23333333,86.28571429,NA,-0.274124830961227,0.703213810920715,0.235725611448288,0.315062969923019,-2.28437359134356,7.81348678800795,11.7862805724144,4.50089957032885,0.08333333,0.72222222,0.46666667,1,0.76923077,0.78571429,0.6,1,0.1,5,0,1,0,4,2,6,0.83333333,0,0.16666667,0,0.66666667,0.33333333,4.10318321781795,80,62.73134,80,80,41.23049,80,53.90578,49.5652,65.37696,47.86668,38.80943,59.6347,63.94362,48.15055,74.61555,-0.74085,2.96582,118.18,117.1,146.58,144.38,142.92,141.24,85.42,110.98,101.06,121.9,91.16,103.7,107.938666666667,108.591333333333,115.152,0.4,0.3,0.06666667,0.23333333,92.7083333333333,85.8000013563368,79.5,86.3142874581473,2.38640642166138,-1.28438599904378,-0.287725061178207,10.1404397147042,9.53108278910319,3.11637708875868,-6.09954500198364,4.01173400878906,-0.279770243912935,0.711954511702061,0.238915994763374,0.318868953734636,-2.33141869927446,7.91060568557845,11.9457997381687,4.55527076763766,0.09090909,0.68421053,0.46666667,1,0.76923077,0.78571429,0.63333333,16.73913043,0.23333333,0.06666667,0.4,0.3,86.4610682896205,79.5906524658203,92.8375956217448,85.9425998263889,9.95816040039062,-0.829714000225067,1.97378571828206,-1.82643847995334,2.32289123535156,-8.24167537689209,8.25037574768066,1.42792977227105,0.318868953734636,0.238915994763374,-0.279770243912935,0.711954511702061,4.55527076763766,11.9457997381687,-2.33141869927446,7.91060568557845,0.09090909,0.68421053,0.46666667,1,0.76923077,0.78571429,0.63333333,6,93.7345275878906,1.03977759679159,0,0,98.782,4,0.66666667,"2024-09-29",0
"Kyle Muller",20167,"2024-09-22","NYY",10,2024,"OAK","H",26,0,0,0,1,0,0,0,0,0,0,0,2.1,8,0,0,0,0,1,1,0,0,0,0,0,3.85714338263694,0,0,0,0,5,2,0,0,0,0,0,0,0.125,-0.125,6.17007283401489,0,0,0.42857148695966,0,1,4.45219423916877,-4.45219423916877,5.7482016210688,0,112.817933479003,141.1558168549,2.5,0,0.714285714,0.285714285,0,0,2,7.71428676527388,10,15,25,0.0823879763484001,-0.0171360019594431,0.0995239764451981,1.58200001716614,0.1734649091959,0.816349983215332,0.728200018405914,0.961600005626678,0.669600009918213,1,1,0.150241270661354,-0.04931889907766,1,0,0.44,93.54545455,0.32,86.5,0.16,78.25,0.08,87.5,0.16,0.885962605476379,0.517363250255585,-0.200121030211449,0.149994060397148,8.05420550433072,6.46704062819481,-5.00302575528622,7.49970301985741,0.14285714,0.81818182,0.44,0.5,0.88888889,0.81818182,0.44,0.375,0.08,3,2,2,1,4,2,7,0.42857143,0.28571429,0.28571429,0.14285714,0.57142857,0.28571429,2.62058190417251,41.90645,32.24517,50.15367,20,44.03509,20,50.46972,56.95144,52.19238,47.22461,44.65514,54.32733,30.22163,47.56659,29.42844,1.35417,6.10835,89.98,104.94,103.88,83.12,7.44,3.78,88.58,104.62,99.84,103.32,110.52,122.6,92.5352,90.9848,92.0768,0.44,0.32,0.16,0.08,93.6181862571023,86.5999984741211,78.25,87.4499969482422,1.36243846199729,-0.769123017787933,-2.72506642341614,6.37866926193237,9.40824127197266,2.33156251907349,-6.24237155914307,4.53159666061401,0.905210513621569,0.524112395942211,-0.204255651682615,0.151366017758846,8.22918648746881,6.55140494927764,-5.10639129206538,7.56830088794231,0.08333333,0.76923077,0.44,0,0.9,0.81818182,0.52,16.88888889,0.08,0.16,0.44,0.32,87.7514953613281,78.5384979248047,93.9334494850852,86.8956756591797,6.45833492279053,-2.47805261611938,1.28382431377064,-0.85977965593338,2.59982490539551,-8.3879976272583,7.76865525679155,0.412042319774628,0.151366017758846,-0.204255651682615,0.905210513621569,0.524112395942211,7.56830088794231,-5.10639129206538,8.22918648746881,6.55140494927764,0.08333333,0.76923077,0.44,0,0.9,0.81818182,0.52,7,87.3526000976562,9.00266320364816,1,0.14285714,106.317,3,0.42857143,"2024-09-22",0
"Kyle Muller",20167,"2024-09-14","@CHW",10,2024,"OAK","A",26,0,0,7.71428676527388,1,0,0,0,0,0,0,0,2.1,9,2,2,2,0,0,0,0,0,0,0,0,0,7.71428676527388,0,0,0,3,4,2,0,0,0,0,0,0,0,6.35080315771215,0,0.222222222222222,0.85714297391932,0.222222222222222,0,3.1664797782898,4.54780698698408,5.75849454208984,199.144020343531,79.6860822866131,141.411879713899,0.75,0.222222222,0.333333333,0.444444444,0,0,3,11.5714301479108,11,21,32,-0.022964034229517,-0.15674202144146,0.133777990937233,0.311000049114227,0.0320453457534313,0.938733339309692,1.06213331222534,0.357600003480911,3.3050000667572,1,1,0.0847267210483551,-0.109189508581185,0,0,0.53125,93,0.125,86.25,0.1875,79.66666667,0.15625,85.8,NA,-0.305228233337402,0.73220682144165,0.115305252373219,0.182886481285095,-1.79546019610237,18.3051705360413,1.92175420622031,3.6577296257019,0.13333333,0.70588235,0.4375,1,1,1,0.53125,0.33333333,0,2,3,4,1,7,1,9,0.22222222,0.33333333,0.44444444,0.11111111,0.77777778,0.11111111,3.81228063035005,46.70926,36.07253,47.42254,20,48.95132,20,59.26455,59.08583,76.48995,55.59936,41.55856,68.72382,40.53504,48.56557,48.89139,0.71343,5.14724,82.52,113.1,110.16,115.6,34.12,34.96,82.42,108.54,97.94,89.98,132.38,130.8,89.601875,98.27875,92.148125,0.53125,0.125,0.1875,0.15625,93.023530847886,86.3000030517578,79.5499979654948,85.9400024414062,1.62174157535329,-1.41946482658386,-3.00447368621826,6.10289840698242,10.0153314927045,2.53937768936157,-5.0119670232137,6.39532852172852,-0.328241541981697,0.741535499691963,0.115032225847244,0.184531092643738,-1.93083259989234,18.5383874922991,1.91720376412074,3.69062185287476,0.13333333,0.70588235,0.4375,1,1,1,0.53125,16.56521739,0.15625,0.1875,0.53125,0.125,85.9104187011719,79.501719156901,93.0000574448529,86.2614517211914,6.07033195495606,-3.11070346832275,1.60750770568848,-1.61875927448273,4.56053619384766,-6.80929311116536,8.63768454159007,1.15154278278351,0.184531092643738,0.115032225847244,-0.328241541981697,0.741535499691963,3.69062185287476,1.91720376412074,-1.93083259989234,18.5383874922991,0.14285714,0.66666667,0.4375,1,1,1,0.5625,9,89.1437445746528,15.2455715603299,0,0,105.418,2,0.22222222,"2024-09-14",0
"Kyle Muller",20167,"2024-08-03","LAD",10,2024,"OAK","H",26,0,0,54,1,0,0,0,0,0,0,0,1,10,7,6,6,0,0,0,0,1,0,3,27,0,63,3,0.5,0,4,0,3,0,2,0,0,0.3,0,0.3,1.11466908401489,0,0.7,7,1,0.14285714,-2.8335202217102,56.8335202217102,-2.8335202217102,1394.00795248618,-74.929202213211,-72.3365655024484,4,0.428571428,0.571428571,0,0,0,0,0,13,24,37,-0.0121999997645617,-0.0122999995946884,9.99999974737875e-05,-5.54699993133545,-0.608223676681519,0.0303384624421597,0.0516000017523766,0.0516000017523766,NA,0,1,-0.517781734466553,0.11565193676105,0,0,0.48648649,92.33333333,0.21621622,85,0.18918919,78.28571429,0.10810811,85.75,NA,-1.03134727478027,-0.887855589389801,-0.0790153071284294,-0.461831986904144,-5.72970708211263,-11.0981948673725,-1.12879010183471,-11.5457996726036,0.40909091,0.66666667,0.51351351,0.33333333,0.9,0.63157895,0.40540541,0.6,0.18918919,2,4,1,1,6,0,7,0.28571429,0.57142857,0.14285714,0.14285714,0.85714286,0,3.43247461621139,46.78715,34.79802,48.72865,33.68151,46.71572,20,70.765,52.58242,79.14018,73.10058,36.60029,80,62.93225,42.94879,67.48024,-0.67802,3.06006,80.42,108.44,95.02,127.28,78.2,76.14,79.2,134.46,113.4,104.16,135.28,143.68,93.8248648648649,121.180540540541,110.910810810811,0.48648649,0.21621622,0.18918919,0.10810811,92.2666693793403,85.0875015258789,78.3285696847098,85.6999969482422,1.44466463724772,-0.435248881578445,-1.96431582314628,7.06563472747803,9.57666269938151,1.63507854938507,-5.48589324951172,7.65231227874756,-1.04853224009275,-0.902257151901722,-0.0820157155394554,-0.469361882656813,-5.82517911162641,-11.2782143987715,-1.17165307913508,-11.7340470664203,0.29411765,0.7,0.51351351,0.4,0.71428571,0.63157895,0.54054054,18.51851852,0.10810811,0.18918919,0.48648649,0.21621622,86.0656280517578,78.6848318917411,92.62939453125,85.4538421630859,7.40230512619019,-1.63647651672363,1.62075720893012,-0.281673789024353,5.32151985168457,-8.07400022234235,7.84514702690972,-0.437611252069473,-0.469361882656813,-0.0820157155394554,-1.04853224009275,-0.902257151901722,-11.7340470664203,-1.17165307913508,-5.82517911162641,-11.2782143987715,0.29411765,0.7,0.51351351,0.4,0.71428571,0.63157895,0.54054054,7,86.0871320452009,-3.76750319344657,0,0,106.214,2,0.28571429,"2024-08-03",0
"Kyle Muller",20167,"2024-07-28","@LAA",10,2024,"OAK","A",26,0,0,0,1,0,0,0,0,0,0,0,2,8,1,0,0,0,1,0,0,0,0,0,0,4.5,4.5,0,0,0,2,3,2,0,0,0,0,0,0.125,-0.125,7.80369783401489,0,0.142857142857143,1,0.142857142857143,1,4.6664797782898,-4.6664797782898,6.9344923876226,0,118.339903411569,170.667847955418,0.666666666,0.285714285,0.285714285,0.428571428,0,0,0,0,10,13,23,0.0383660085499287,-0.0146240089088678,0.0529900193214417,1.01600003242493,0.103094875812531,0.334699988365173,0.321299999952316,0.407000005245209,NA,0,1,0.108024299144745,0.00660375548210368,0,0,0.69565217,92.8125,0.04347826,83,0.13043478,79,0.13043478,85.66666667,NA,0.227793291211128,-0.184741407632828,0.353918731212616,0.248613834381104,1.42370807006955,-18.4741407632828,11.7972910404205,8.28712781270345,0.3125,0.85714286,0.47826087,0.4,1,0.72727273,0.30434783,0.5,0.13043478,3,3,1,0,4,3,7,0.42857143,0.42857143,0.14285714,0,0.57142857,0.42857143,6.54204879996759,23.67728,46.79043,20,20,34.33973,20,38.3553,58.22633,46.32405,27.36175,47.15182,20,25.54265,48.59632,29.94757,1.64486,6.54438,92.08,38.12,40.94,111.12,60.76,52.64,82.14,68.74,60.4,61.48,-114.6,-118,86.3182608695652,55.7339130434783,49.0930434782609,0.69565217,0.04347826,0.13043478,0.13043478,92.6624984741211,83.4000015258789,79.1000010172526,85.2666625976562,1.72266960144043,-0.639545321464539,-1.92700258890788,7.73699569702148,10.3565263748169,2.42048192024231,-5.87244160970052,5.99253018697103,0.227356240153313,-0.189685046672821,0.400236029177904,0.251636385917664,1.4209765009582,-18.9685046672821,13.3412009725968,8.38787953058879,0.30769231,0.7,0.47826087,0.5,0.85714286,0.72727273,0.43478261,14.07142857,0.13043478,0.13043478,0.69565217,0.04347826,85.2501017252604,79.0745646158854,92.6482467651367,83.3507995605469,7.6527468363444,-2.3611699740092,1.48865628242493,-0.815683007240295,4.50827344258626,-7.6075267791748,9.14529705047607,0.837203025817871,0.251636385917664,0.400236029177904,0.227356240153313,-0.189685046672821,8.38787953058879,13.3412009725968,1.4209765009582,-18.9685046672821,0.30769231,0.7,0.47826087,0.5,0.85714286,0.72727273,0.43478261,7,92.6477225167411,19.1464320591518,1,0.14285714,102.466,4,0.57142857,"2024-07-28",0
"Kyle Muller",20167,"2024-07-24","HOU",10,2024,"OAK","H",26,0,0,0,1,0,0,0,0,0,0,0,3,11,2,0,0,0,1,0,0,0,0,3,9,3,6,3,0,0,1,3,3,0,0,0,0,0.27272727,0.09090909,0.18181818,3.62750593998267,0,0.2,1,0.285714285714286,1,2.1664797782898,-2.1664797782898,3.67848818451166,0,53.9168682033091,89.6663768027962,0.333333333,0.428571428,0.142857142,0.428571428,0,0,0,0,15,26,41,-0.00113599956966937,-0.00264800013974309,0.00151200057007372,0.968000054359436,0.106140352785587,0.0173818189650774,0.017850000411272,0.0516000017523766,NA,0,1,-0.0242351125925779,-0.0411205082404174,0,0,0.475,90.36842105,0.2,83.375,0.225,77.11111111,0.1,84.5,0.02439024,1.64389860630035,-0.255541950464249,-0.391949474811554,-0.0796839371323586,8.6520979278966,-3.19427438080311,-4.35499416457282,-1.99209842830896,0.27272727,0.72222222,0.475,0.66666667,0.76923077,0.73684211,0.45,0.63636364,0.12195122,4,3,0,1,2,4,7,0.57142857,0.42857143,0,0.14285714,0.28571429,0.57142857,4.34470338575117,38.91795,37.90993,24.75134,20,42.63588,20,44.71569,54.4892,51.2018,78.47928,38.98176,80,38.6212,43.58458,40.5243,0.83233,5.32559,87.72,91.06,83.34,102.46,50.08,33.94,76.06,101.64,90.1,113.56,141.22,157.5,90.666,96.897,90.268,0.475,0.2,0.225,0.1,90.2105263157895,83.4375,77.1999986436632,84.625,0.505645199825889,-0.370428442955017,-4.08534579806858,7.58372068405151,9.88226800215872,1.59649646282196,-5.88777203030056,5.81838846206665,1.6675161011517,-0.260994207113981,-0.359809525310993,-0.0815228782594204,8.77640053237739,-3.26242758892477,-3.99788361456659,-2.03807195648551,0.27777778,0.63636364,0.475,0.8,0.71428571,0.73684211,0.55,15.17241379,0.1,0.225,0.475,0.2,85.2985000610352,77.8483547634549,90.8879587273849,84.112174987793,8.02309036254883,-3.51323212517632,0.668658708271227,-0.124435499310493,3.96563243865967,-7.88029564751519,8.16722508480674,-0.239490047097206,-0.0815228782594204,-0.359809525310993,1.6675161011517,-0.260994207113981,-2.03807195648551,-3.99788361456659,8.77640053237739,-3.26242758892477,0.26315789,0.66666667,0.475,0.8,0.71428571,0.73684211,0.525,7,97.569580078125,20.5528455461775,0,0,111.914,6,0.85714286,"2024-07-24",0
"Kyle Muller",20167,"2024-07-14","@PHI",10,2024,"OAK","A",26,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,28.1476541200051,27.173712862954,2,0,1,0,0,0,0,0,2,10,12,9.99999974737875e-05,0,9.99999974737875e-05,0.500999987125397,0.0513056851923466,0,0,0,NA,0,1,0,NA,0,0,0.66666667,91.25,0.16666667,84,0.08333333,78,0.08333333,86,NA,0.469401776790619,0.173169538378716,-0.0207000374794006,0.0572940893471241,5.86752220988274,8.65847691893578,-2.07000374794006,5.72940893471241,0.42857143,0.8,0.58333333,0.66666667,1,0.85714286,0.41666667,0.66666667,0.08333333,0,2,0,0,2,0,2,0,1,0,0,1,0,-0.209971013614451,80,61.86008,80,51.05002,41.66188,80,62.54425,55.46977,70.53772,42.66755,44.49141,48.72943,65.64459,50.06086,78.68757,-0.84653,2.8073,93.9,166.22,171.46,132.88,140.92,132,91.4,95.46,80.52,126.6,50.5,59.62,100.931666666667,97.6516666666667,88.905,0.66666667,0.16666667,0.08333333,0.08333333,91.5124969482422,83.8499984741211,77.9000015258789,86,-0.0482081174850464,-1.04953992366791,-4.39387321472168,11.4964771270752,8.60875797271729,0.504069149494171,-5.98402070999146,4.46027421951294,0.475044019520283,0.175375327467918,-0.0210469514131546,0.057969942688942,5.93805024400353,8.76876637339592,-2.10469514131546,5.7969942688942,0.75,0.5,0.58333333,0.66666667,1,0.85714286,0.66666667,16.66666667,0.08333333,0.08333333,0.66666667,0.16666667,85.9664001464844,77.8757019042969,91.4491882324219,83.7546997070312,11.3159999847412,-5.28205013275146,-0.435910493135452,-1.60254001617432,2.65288996696472,-7.6778998374939,7.41372346878052,-0.882264018058777,0.057969942688942,-0.0210469514131546,0.475044019520283,0.175375327467918,5.7969942688942,-2.10469514131546,5.93805024400353,8.76876637339592,0.6,0.57142857,0.58333333,0.66666667,1,0.85714286,0.58333333,2,92.3669586181641,-4.35372495651245,0,0,107.39,1,0.5,"2024-07-14",0
"Kyle Muller",20167,"2024-07-11","@BOS",10,2024,"OAK","A",26,0,0,4.5,1,0,0,0,0,0,0,0,2,7,2,1,1,1,0,0,0,0,0,4,18,0,9,4,0,0,2,1,0,0,0,0,0,0.57142857,0,0.57142857,0.14587194366275,4.5,0.285714285714286,1,0.5,1,5.6664797782898,-1.1664797782898,-0.0775160185992716,116.167329373849,144.109117494873,-3.77387914550141,2,0,0.666666666,0.333333333,0,1,0,0,11,20,31,-0.0139920255169272,-0.0179159995168447,0.00392397399991751,-0.513999998569489,-0.049518309533596,0.0443428568542004,0.0656000003218651,0.156800001859665,0,1,1,0.000608605274464935,-0.316150419888104,0,0,0.46666667,93.14285714,0.36666667,85.36363636,0.06666667,80.5,0.1,87.66666667,0.03225806,-0.533758163452148,-0.248358309268951,-0.0717987865209579,0.852656900882721,-3.81255831037249,-2.25780281153592,-3.5899393260479,28.4218966960907,0.375,0.57142857,0.46666667,0.33333333,0.75,0.57142857,0.46666667,0.57142857,0.19354839,3,0,0,0,2,1,3,1,0,0,0,0.66666667,0.33333333,4.44527435325624,20,47.89735,20,20,48.71319,20,64.44604,57.99339,71.96726,73.25063,42.30423,80,58.24158,50.74861,68.83396,-0.38661,3.49718,92.66,69.42,66.26,111.96,40.3,38.36,93.84,117.18,106.26,102.22,132.14,139.78,98.0026666666667,112.764,110.024,0.46666667,0.36666667,0.06666667,0.1,93.1571393694196,85.2272727272727,80.5500030517578,87.6666666666667,1.98021834237235,-0.460173216733065,0.58753502368927,8.6436284383138,9.84990801130022,1.66057482632724,-3.60754203796387,5.17523161570231,-0.524773515760899,-0.253183014690876,-0.0731270276010036,0.867487151175737,-3.74838225543499,-2.30166376991705,-3.65635138005018,28.9162383725246,0.23076923,0.64705882,0.46666667,0.33333333,0.63636364,0.57142857,0.56666667,17.47826087,0.1,0.06666667,0.46666667,0.36666667,87.7115987141927,80.6141510009766,93.2132132393973,85.2806451970881,8.27751032511393,-0.491412788629532,1.49043233054025,-1.280799258839,3.42411677042643,-5.86297512054443,8.79605647495815,0.32891997424039,0.867487151175737,-0.0731270276010036,-0.496448542922735,-0.253183014690876,28.9162383725246,-3.65635138005018,-3.54606102087668,-2.30166376991705,0.25,0.61111111,0.46666667,0.33333333,0.63636364,0.57142857,0.6,3,88.6770324707031,9.27939033508301,0,0,98.492,2,0.66666667,"2024-07-11",0
"Kyle Muller",20167,"2024-05-24","HOU",10,2024,"OAK","H",26,0,0,0,1,0,0,0,0,0,0,0,4,16,4,0,0,0,1,0,0,0,0,1,2.25,2.25,9,1,0,0,3,5,6,2,0,0,0,0.0625,0.0625,0,6.01236970901489,0,0.266666666666667,1.25,0.285714285714286,1,3.4164797782898,-3.4164797782898,5.30649028606713,0,86.1283858074391,130.167112379107,0.6,0.428571428,0.214285714,0.357142857,0.4,0,2,4.5,17,31,48,0.0434720069169998,-0.0237840097397566,0.0672560185194016,1.87000000476837,0.205043852329254,0.206376478075981,0.229033336043358,0.411200016736984,0.432799994945526,1,1,0.151123434305191,0.0595207598504764,0,0,0.60416667,92.86206897,0.22916667,86,0.08333333,81.5,0.08333333,87.5,NA,-0.673975825309753,0.71240907907486,0.428714781999588,0.179798394441605,-2.32405457003363,6.47644617340781,10.7178695499897,4.49495986104012,0.33333333,0.80952381,0.54166667,0.55555556,0.94117647,0.80769231,0.4375,0.625,0.10416667,8,2,4,2,9,3,14,0.57142857,0.14285714,0.28571429,0.14285714,0.64285714,0.21428571,6.52369014522214,20,49.5435,20,38.05077,52.34732,20,65.03382,61.50885,65.51573,37.77458,45.68887,41.66671,49.45428,54.9355,47.45279,0.15931,4.31606,87.04,41.32,36.7,115.44,95.48,103.78,82.6,105.26,92.4,99.5,91.88,103.78,89.5795833333333,96.0504166666667,91.3145833333333,0.60416667,0.22916667,0.08333333,0.08333333,92.7724104256466,85.9090909090909,81.5749969482422,87.25,1.11057439343683,-0.766569310968572,-1.23549091815948,8.41324710845947,10.3273189150054,1.92373865300959,-5.06845569610596,5.6954984664917,-0.710357535630465,0.70250990986824,0.422365847975016,0.181538973003626,-2.44950874355333,6.38645372607491,10.5591461993754,4.53847432509065,0.375,0.70833333,0.54166667,0.55555556,0.94117647,0.80769231,0.5,20.06451613,0.08333333,0.08333333,0.60416667,0.22916667,87.6911010742188,82.0314483642578,93.2450245824353,86.375565962358,8.57056045532227,-1.27190351486206,1.02493634717218,-0.852268218994141,3.58529496192932,-7.40113258361816,8.52967729239628,-0.133477070114829,0.181538973003626,0.422365847975016,-0.710357535630465,0.70250990986824,4.53847432509065,10.5591461993754,-2.44950874355333,6.38645372607491,0.36,0.69565217,0.52083333,0.66666667,0.9375,0.84,0.47916667,14,88.5103498186384,26.0823255266462,1,0.07142857,110.493,5,0.35714286,"2024-05-24",0
"Kyle Muller",20167,"2024-05-22","COL",10,2024,"OAK","H",26,0,1,9,1,0,0,0,0,0,0,0,1,5,2,2,1,1,0,0,0,0,0,0,0,0,18,0,0,0,2,2,1,0,0,0,0,0,0,0,6.03472908401489,9,0.4,2,0.25,0,16.1664797782898,-7.16647977828979,6.19049659073353,232.334658747697,414.685865369565,152.159040742638,1,0.2,0.4,0.4,0,0.5,1,9,3,14,17,-0.317591995000839,-0.341785937547684,0.0241939388215542,-0.937999963760376,-0.102850869297981,1.65448009967804,2.6988000869751,2.6988000869751,NA,0,1,-0.16414687037468,-0.0278119178045451,0,1,0.47058824,93.5,0.52941176,86,NA,NA,NA,NA,NA,-0.513145625591278,-0.981390178203583,NA,NA,-6.41432031989098,-10.9043353133731,NA,NA,0.28571429,1,0.70588235,1,0.7,0.75,0.58823529,0.6,0.17647059,3,1,1,1,1,3,5,0.6,0.2,0.2,0.2,0.2,0.6,16.4974171433216,NA,NA,NA,NA,NA,NA,54.53439,60.80021,54.56242,50.76346,42.80381,62.00637,54.17822,52.68743,62.14266,-0.13417,3.87584,NA,NA,NA,NA,NA,NA,87.5,81.86,63.44,105.88,113.46,119.32,97.83875,99.635,94.8725,0.47058824,0.52941176,NA,NA,93.5124969482422,86.0444471571181,NA,NA,1.8232753276825,-0.858198006947835,NA,NA,10.9593029022217,1.3132479985555,NA,NA,-0.517628625035286,-0.977329239249229,NA,NA,-6.47035781294107,-10.8592137694359,NA,NA,0.25,0.84615385,0.70588235,1,0.72727273,0.75,0.76470588,19.75,NA,NA,0.47058824,0.52941176,NA,NA,93.7810134887695,86.3178100585938,NA,NA,1.91930782794952,-0.964589542812771,NA,NA,9.18698787689209,-0.640957991282145,NA,NA,-0.517628625035286,-0.977329239249229,NA,NA,-6.47035781294107,-10.8592137694359,0.25,0.84615385,0.70588235,1,0.72727273,0.75,0.76470588,5,81.6393493652344,14.1028564453125,1,0.2,105.555,2,0.4,"2024-05-22",0
