"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","SF%","SFv","XX%","wFB","wSL","wCB","wSF","wFB/C","wSL/C","wCB/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSL%","pfxCU%","pfxvFA","pfxvFS","pfxvSL","pfxvCU","pfxFA-X","pfxFS-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxFS-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwFS","pfxwSL","pfxwCU","pfxwFA/C","pfxwFS/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piFC%","piFS%","piSL%","pivCU","pivFA","pivFC","pivFS","pivSL","piCU-X","piFA-X","piFC-X","piFS-X","piSL-X","piCU-Z","piFA-Z","piFC-Z","piFS-Z","piSL-Z","piwCU","piwFA","piwFC","piwFS","piwSL","piwCU/C","piwFA/C","piwFC/C","piwFS/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Yuki Matsui",33826,"2024-08-16","@COL",29,2024,"SDP","A",28,0,0,0,1,0,0,0,0,0,0,0,1.1,5,1,0,0,0,0,0,0,0,0,2,13.5000032186516,0,6.75000160932579,2,0,0,1,1,1,0,0,0,0,0.4,0,0.4,1.29088908401489,0,0.2,0.750000178813977,0.333333333333333,1,0.166479063033887,-0.166479063033887,1.30048563806852,0,5.84920889211899,33.2166597606336,1,0.333333333,0.333333333,0.333333333,0,0,0,0,6,13,19,0.0171280074864626,-0.00705600017681718,0.0241840071976185,0.907999992370605,0.0790252387523651,0.213679999113083,0.180800005793571,0.229599997401237,0.0732000023126602,1,1,0.0811638757586479,-0.00100659591235694,0,0,0.47368421,92.22222222,0.36842105,85.85714286,NA,NA,0.15789474,87.33333333,NA,0.927644729614258,-0.396144926548004,NA,-0.000919044017791748,10.3071636623806,-5.65921323640006,NA,-0.0306348005930583,0.5,1,0.68421053,0.16666667,0.85714286,0.53846154,0.36842105,0.4,0.31578947,2,1,0,0,1,2,3,0.66666667,0.33333333,0,0,0.33333333,0.66666667,1.428865119286,NA,NA,NA,62.28689,51.47112,45.92416,20,45.87885,20.31826,20,21.4185,20,34.32796,43.77204,24.50541,1.09906,5.72568,NA,NA,NA,73.78,130.78,108.74,92.28,81.38,97.36,93.86,63.34,60.06,83.7663157894737,101.931578947368,96.8610526315789,0.47368421,0.15789474,0.36842105,NA,92.1444430881076,87.2999979654948,85.8857160295759,NA,2.41465547349718,4.19796943664551,-1.41930443899972,NA,9.15753936767578,2.63016033172607,2.24691281999861,NA,0.939312640577555,-0.0013216957449913,-0.403257515281439,NA,10.4368071175284,-0.0440565248330434,-5.7608216468777,NA,0.45454545,1,0.68421053,0.2,0.75,0.53846154,0.42105263,21.07142857,NA,0.47368421,0.31578947,0.15789474,0.05263158,NA,92.2726643880208,86.2917683919271,87.3983052571615,84.227897644043,NA,1.63051732381185,-2.3627552986145,3.8129030863444,-1.87169003486633,NA,8.92411295572917,1.40598694483439,2.1068533261617,2.11980009078979,NA,0.939312640577555,-0.304147977381945,-0.0013216957449913,-0.0991095378994942,NA,10.4368071175284,-5.06913295636574,-0.0440565248330434,-9.91095378994942,0.45454545,1,0.68421053,0.2,0.75,0.53846154,0.42105263,3,89.7019958496094,24.9855626424154,0,0,98.0536,2,0.66666667,"2024-08-16",0
"Yuki Matsui",33826,"2024-08-11","@MIA",29,2024,"SDP","A",28,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,1,0,0,0,0,0,2,18,0,18,2,0.5,0,2,1,0,0,1,0,0,0.4,0,0.4,1.04688908401489,9,0.4,2,0.5,1,12.1664797782898,-3.16647977828979,0.678488184511662,227.470969309617,297.665805331686,18.1856412207288,2,0,0.666666666,0.333333333,0,1,2,18,9,16,25,-0.111000001430511,-0.127560004591942,0.0165600068867207,-1.08800005912781,-0.108258701860905,0.379999995231628,0.583000004291534,1.16600000858307,0.549999952316284,1,1,-0.0531653799116611,-0.238939890676176,0,1,0.36,92.22222222,0.44,85.18181818,NA,NA,0.2,87.4,NA,-0.668328642845154,0.160038977861404,NA,-0.621359169483185,-7.4258738093906,1.45489979874004,NA,-12.4271833896637,0.4375,0.77777778,0.56,0.28571429,0.85714286,0.57142857,0.36,0.4,0.24,2,0,1,0,2,1,3,0.66666667,0,0.33333333,0,0.66666667,0.33333333,8.31029511142968,NA,NA,NA,76.66574,69.99013,59.86976,20.18119,45.99523,20,20,28.45289,20,34.57646,53.44487,22.67506,1.08362,5.70252,NA,NA,NA,97.2,136.74,135.94,111.32,67.58,63.42,104.66,65.28,49.72,104.9048,92.0176,86.7872,0.36,0.2,0.44,NA,92.1444430881076,87.4,85.0454545454545,NA,3.49106385972765,4.77457656860352,-2.46766974709251,NA,12.0555962456597,3.45597686767578,1.58804442665794,NA,-0.65854699537158,-0.630865462124348,0.159713111817837,NA,-7.317188837462,-12.617309242487,1.45193738016215,NA,0.38461538,0.75,0.56,0.4,0.66666667,0.57142857,0.48,19.5,NA,0.36,0.44,0.2,NA,NA,92.1655680338542,85.0478071732955,87.418701171875,NA,NA,2.8385673099094,-3.19734191894531,4.29648399353027,NA,NA,10.8630998399523,0.0864770033142783,1.75500316619873,NA,NA,-0.65854699537158,0.159713111817837,-0.630865462124348,NA,NA,-7.317188837462,1.45193738016215,-12.617309242487,NA,0.38461538,0.75,0.56,0.4,0.66666667,0.57142857,0.48,3,81.8047841389974,4.11871687571208,1,0.33333333,100.975,1,0.33333333,"2024-08-11",0
"Yuki Matsui",33826,"2024-08-08","@PIT",29,2024,"SDP","A",28,0,0,13.5000032186516,1,0,0,0,0,0,0,1,1.1,6,2,2,2,1,0,0,0,0,0,2,13.5000032186516,0,13.5000032186516,2,0,0,2,2,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,6.75000160932579,0.333333333333333,1.50000035762795,0.333333333333333,0,9.91648138761559,3.583521831036,2.43449221310316,341.206535314403,242.950235896234,60.6207492086641,1,0,0.5,0.5,0,0.5,0,0,9,18,27,-0.247878015041351,-0.450284004211426,0.202405989170074,-0.690999984741211,-0.0688589960336685,1.98073327541351,2.93879985809326,4.99639987945557,0.548999965190887,1,1,-0.0894836112856865,-0.0356609592217194,0,1,0.37037037,92.8,0.55555556,85.6,NA,NA,0.07407407,88,NA,-1.67367422580719,0.787056982517242,NA,0.006791602820158,-16.7367422580719,5.24704655011495,NA,0.3395801410079,0.25,0.73333333,0.51851852,1,0.54545455,0.64285714,0.55555556,0.66666667,0.18518519,4,0,0,1,0,3,4,1,0,0,0.25,0,0.75,6.85537878608427,NA,NA,NA,64.27432,59.51926,48.35575,38.12459,39.38969,40.46715,20,27.86686,20,45.45597,47.71592,38.20779,0.40772,4.68867,NA,NA,NA,96.6,121.86,116.2,100.806666666667,89.4733333333333,96.16,95.04,77.32,74.58,98.8214814814815,100.568148148148,101.983703703704,0.37037037,0.07407407,0.55555556,NA,92.7700012207031,87.9499969482422,85.586669921875,NA,3.42567520141602,4.62812185287476,-3.31451873779297,NA,11.1899795532227,2.58003091812134,1.87098299662272,NA,-1.6787491440773,0.0064518041908741,0.795362487435341,NA,-16.787491440773,0.322590209543705,5.30241658290227,NA,0.18181818,0.75,0.51851852,1,0.58333333,0.64285714,0.59259259,21.23809524,NA,0.37037037,0.33333333,0.07407407,0.22222222,NA,92.7485717773438,87.8247680664062,87.9138488769531,82.112548828125,NA,2.95975399017334,-1.82997682359484,4.37639999389648,-7.19019317626953,NA,10.5426895141602,2.83542039659288,1.50593543052673,-2.2960106531779,NA,-1.6787491440773,0.657995007932186,0.0064518041908741,0.137367479503155,NA,-16.787491440773,7.31105564369096,0.322590209543705,2.28945799171925,0.2,0.70588235,0.51851852,1,0.58333333,0.64285714,0.62962963,4,94.1797332763672,3.63545274734497,1,0.25,112.433,2,0.5,"2024-08-08",0
"Yuki Matsui",33826,"2024-08-07","@PIT",29,2024,"SDP","A",28,0,0,0,1,0,0,0,0,0,0,0,1.1,5,1,0,0,0,0,0,0,0,0,1,6.75000160932579,0,6.75000160932579,1,0,0,1,1,2,0,0,0,0,0.2,0,0.2,3.29696908401489,0,0.2,0.750000178813977,0.25,1,1.66647942066184,-1.66647942066184,2.80048599569648,0,42.3262899696752,69.4652537965709,1,0.5,0.25,0.25,0,0,0,0,7,14,21,0.0681120157241821,-0.0182660054415464,0.0863780230283737,0.75900000333786,0.0756352767348289,0.831000030040741,0.782333314418793,0.809000015258789,0.548999965190887,1,1,0.0804768204689026,0.00148709440706059,1,0,0.52380952,92.36363636,0.33333333,86.42857143,NA,NA,0.14285714,88.66666667,NA,1.1004364490509,0.059725034981966,NA,-0.604454398155212,10.0039677186446,0.853214785456657,NA,-20.1484799385071,0.46666667,0.66666667,0.52380952,0.85714286,0.75,0.81818182,0.28571429,0.4,0.0952381,2,2,0,0,3,1,4,0.5,0.5,0,0,0.75,0.25,5.45297875291401,NA,NA,NA,78.92347,63.52721,67.99677,32.7659,38.38071,28.66444,20,25.63259,22.75428,51.94962,48.36781,45.25053,0.00429,4.08353,NA,NA,NA,100.34,146.1,151.48,92.22,66.3857142857143,75.5257142857143,103.2,77.88,66.86,98.0419047619048,109.782857142857,114.073333333333,0.52380952,0.14285714,0.33333333,NA,92.3545476740057,88.1666666666667,86.1714303152902,NA,3.24472253972834,6.34165573120117,-1.64968517848424,NA,11.5357561978427,3.21320819854736,2.72402381896973,NA,1.11574007943273,-0.613670364022255,0.0584201253950596,NA,10.1430916312066,-20.4556788007418,0.834573219929423,NA,0.5,0.55555556,0.52380952,1,0.6,0.81818182,0.42857143,23.06666667,NA,0.52380952,0.19047619,0.14285714,0.14285714,NA,92.3258445046165,88.401725769043,88.148935953776,83.0542653401693,NA,2.70505731756037,0.0762524977326393,6.11362330118815,-4.9410498936971,NA,10.786754954945,3.21468758583069,2.13835334777832,-0.561014771461487,NA,1.11574007943273,0.117478139698505,-0.613670364022255,-0.0590580143034458,NA,10.1430916312066,2.93695349246264,-20.4556788007418,-1.96860047678153,0.38461538,0.75,0.52380952,1,0.66666667,0.81818182,0.38095238,4,91.5101013183594,12.8762245178223,0,0,96.3136,2,0.5,"2024-08-07",0
"Yuki Matsui",33826,"2024-08-04","COL",29,2024,"SDP","H",28,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,0,1,0,0,0,0,0.5,0,0.5,0.324604084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-18.4688219680816,-18.3531359984531,1,0.5,0.5,0,0,0,0,0,1,9,10,0.00032199380802922,-0.000121960641990881,0.000443954457296059,0.457000017166138,0.0498636141419411,0.00499999988824129,0.00999999977648258,0.00999999977648258,NA,0,1,0.0443954467773438,0.0200033162679247,0,0,0.5,92.8,0.2,83.5,NA,NA,0.3,86.33333333,NA,-0.0190051198005676,0.212085232138634,NA,0.0876773819327354,-0.380102396011353,10.6042616069317,NA,2.92257939775785,0.66666667,0.75,0.7,0.5,0.66666667,0.57142857,0.4,1,0.3,2,0,0,1,1,0,2,1,0,0,0.5,0.5,0,1.61574185890145,NA,NA,NA,65.73083,59.06769,62.04969,80,42.21218,80,73.26707,24.4508,80,80,43.54724,80,-1.90796,1.21515,NA,NA,NA,96.36,156.8,144.96,99.78,155.3,159.51,105.26,151.02,146.1,99.714,154.766,148.212,0.5,0.3,0.2,NA,92.7599975585938,86.2666625976562,83.3000030517578,NA,3.46039581298828,4.39062849680583,-6.02298164367676,NA,10.9287986755371,3.48994032541911,-0.929844200611115,NA,-0.0212717354297638,0.0885009691119194,0.214739695191383,NA,-0.425434708595276,2.95003230373065,10.7369847595692,NA,0.75,0.66666667,0.7,0.33333333,0.75,0.57142857,0.6,24.16666667,NA,0.5,0.1,0.3,0.1,NA,92.6369384765625,85.6343002319336,86.1164957682292,80.6811981201172,NA,3.36019592285156,-3.01202011108398,4.47349325815837,-9.27416038513184,NA,9.85932998657227,-1.12837994098663,1.84566243489583,-3.62568998336792,NA,-0.0212717354297638,0.175375327467918,0.0885009691119194,0.039364367723465,NA,-0.425434708595276,17.5375327467918,2.95003230373065,3.9364367723465,0.66666667,0.71428571,0.7,0,0.8,0.57142857,0.7,2,73.588134765625,-24.0362205505371,0,0,82.2159,0,0,"2024-08-04",0
"Yuki Matsui",33826,"2024-08-02","COL",29,2024,"SDP","H",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,1,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.1672745395749,66.5170884121943,0,0.5,0,0.5,0,0,0,0,3,8,11,0.00649600056931376,0,0.00649600056931376,0.457000017166138,0.0498636141419411,0.0877333283424377,0.114399999380112,0.114399999380112,NA,0,1,0.0741963610053062,-0.000153797112610918,0,0,0.54545455,91.5,0.27272727,85.66666667,NA,NA,0.18181818,87,NA,0.294225245714188,0.260826289653778,NA,0.210907563567162,4.90375409523646,8.69420965512593,NA,10.5453781783581,0.57142857,1,0.72727273,0.25,0.75,0.5,0.36363636,0.66666667,0.36363636,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,3.38829718023693,NA,NA,NA,48.78031,64.91528,39.60942,20,54.37486,20,20,24.69771,42.35992,20,54.63203,20,3.39783,9.17384,NA,NA,NA,97.86,97.14,95.96,77.045,-25.825,-8.18,95.7,89.68,66.68,89.8981818181818,51.0690909090909,52.7672727272727,0.45454545,0.18181818,0.36363636,NA,92.5400024414062,86.8499984741211,85.8249969482422,NA,2.00793933868408,1.97064089775085,-2.22692608833313,NA,11.1974098205566,3.95195531845093,5.2374267578125,NA,0.262496259063482,0.255611632019281,0.32970704883337,NA,5.24992518126965,12.7805816009641,8.24267622083426,NA,0.57142857,1,0.72727273,0.25,0.75,0.5,0.36363636,21.75,NA,0.54545455,0.09090909,0.18181818,0.18181818,NA,91.466054280599,86.472900390625,86.5954971313477,84.470703125,NA,1.72552951176961,-1.20983004570007,2.0132999420166,-4.64717483520508,NA,9.79632186889648,0.995895028114319,2.40894985198975,1.58670043945312,NA,0.340023640543222,0.312645822763443,0.255611632019281,-0.0604661554098129,NA,5.66706067572037,31.2645822763443,12.7805816009641,-3.02330777049065,0.57142857,1,0.72727273,0.25,0.75,0.5,0.36363636,2,94.4610900878906,18.4137840270996,0,0,105.951,1,0.5,"2024-08-02",0
"Yuki Matsui",33826,"2024-07-30","LAD",29,2024,"SDP","H",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.4688219680816,18.1856412207288,0,0,0,1,0,0,0,0,3,7,10,0.0352340079843998,0,0.0352340079843998,0.457000017166138,0.0498636141419411,0.474333316087723,0.643199980258942,0.643199980258942,0.613200008869171,1,1,0.0743282735347748,-4.71577257312311e-05,0,0,0.4,92.25,0.6,85.66666667,NA,NA,NA,NA,NA,0.592727363109589,0.189721047878265,NA,NA,14.8181840777397,3.16201746463776,NA,NA,0.4,0.6,0.5,0,0.33333333,0.2,0.5,NA,0.4,0,0,1,0,1,0,1,0,0,1,0,1,0,-1.63901599697176,NA,NA,NA,80,67.50904,80,30.30105,38.84563,32.48807,NA,NA,NA,61.4669,52.7765,66.18823,-0.58699,3.19661,NA,NA,NA,111.34,141.02,148.06,107.91,84.8733333333333,95.23,NA,NA,NA,109.282,107.332,116.362,0.4,NA,0.6,NA,92.4749984741211,NA,85.6333312988281,NA,2.50363206863403,NA,-3.98147328694661,NA,11.8926696777344,NA,1.72260777155558,NA,0.599881261587143,NA,0.191322352737188,NA,14.9970315396786,NA,3.18870587895314,NA,0.4,0.6,0.5,0,0.33333333,0.2,0.5,18.14285714,NA,0.4,0.5,NA,0.1,NA,92.3607482910156,86.4288635253906,NA,80.6529998779297,NA,2.31546759605408,-3.61575584411621,NA,-6.42413997650146,NA,10.4029302597046,0.755586719512939,NA,-3.78286004066467,NA,0.599881261587143,0.226371057331562,NA,-0.0350487045943737,NA,14.9970315396786,4.52742114663124,NA,-3.50487045943737,0.4,0.6,0.5,0,0.33333333,0.2,0.5,1,89.1191635131836,52.7781181335449,0,0,89.1192,0,0,"2024-07-30",0
"Yuki Matsui",33826,"2024-07-26","@BAL",29,2024,"SDP","A",28,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,1,3,0,1,1,0,0,0,0,0,8.41372908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,7.70250499695539,0,78.8033710472314,187.926090042024,0.333333333,0,0.25,0.75,0.333333333,0,0,0,4,9,13,0.070279985666275,-0.0396599881350994,0.109939977526665,0.467000007629395,0.0502150543034077,1.32700002193451,1.35600006580353,1.35600006580353,1.49800002574921,1,1,0.0332198776304722,0.0197416781378694,1,0,0.61538462,92.375,0.30769231,87.5,NA,NA,0.07692308,88,NA,0.670589864253998,-0.367545604705811,NA,0,8.38237330317497,-9.18864011764526,NA,0,0.2,0.875,0.61538462,1,0.85714286,0.875,0.61538462,0.75,0.07692308,0,1,3,2,2,0,4,0,0.25,0.75,0.5,0.5,0,0.0876942087571712,NA,NA,NA,55.63669,62.0954,58.7175,80,49.21626,80,46.21816,26.16756,75.67279,64.94054,49.86469,80,-0.80279,2.87291,NA,NA,NA,103.08,102.94,113.86,101.96,249.22,291.66,93,125.98,106,100.581538461538,130.761538461538,139.4,0.61538462,0.23076923,0.15384615,NA,92.3249969482422,88.2999979654948,86.75,NA,3.19472742080688,3.31041113535563,-1.8409731388092,NA,11.695255279541,5.97745768229167,3.70881462097168,NA,0.659539688378572,-0.0242429338395596,-0.348213210701942,NA,8.24424610473216,-0.808097794651985,-17.4106605350971,NA,0.2,0.875,0.61538462,0,1,0.875,0.61538462,21.11111111,NA,0.61538462,0.30769231,0.07692308,NA,NA,92.2868881225586,87.4823532104492,88.1205978393555,NA,NA,2.28843665122986,-0.610172510147095,4.37411022186279,NA,NA,10.6201620101929,3.78025031089783,3.60676002502441,NA,NA,0.659539688378572,-0.372456144541502,0,NA,NA,8.24424610473216,-9.31140361353755,0,NA,0.33333333,0.85714286,0.61538462,0.5,1,0.875,0.53846154,4,81.9186019897461,36.8032836914062,0,0,100.583,1,0.25,"2024-07-26",0
"Yuki Matsui",33826,"2024-07-24","@WSN",29,2024,"SDP","A",28,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,1,1,1,0,0,0,0.25,0,0.25,2.72685408401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.1672745395749,66.5170884121943,1,0.333333333,0.333333333,0.333333333,1,0,0,0,4,7,11,0.00152000016532838,-0.00135199993383139,0.00287199998274446,0.490999966859818,0.0509864985942841,0.0287999995052814,0.0383999980986118,0.0383999980986118,0.00999999977648258,1,1,-0.0492271594703197,0.102004943895269,0,0,0.45454545,92.6,0.36363636,85.25,NA,NA,0.18181818,87,NA,0.580177843570709,0.292385965585709,NA,-1.12859058380127,11.6035568714142,7.30964913964272,NA,-56.4295291900635,0.33333333,0.8,0.54545455,1,0.75,0.83333333,0.45454545,0.75,0.09090909,2,0,1,1,0,2,3,0.66666667,0,0.33333333,0.33333333,0,0.66666667,1.82496272632793,NA,NA,NA,48.18665,66.26399,44.02556,80,31.23154,80,21.51355,30.93841,59.52162,64.68083,47.3745,80,-0.78665,2.89712,NA,NA,NA,93.5,118.52,124.14,113.315,147.91,157.635,103.56,95.3,82.56,102.534545454545,124.985454545455,128.76,0.45454545,0.18181818,0.36363636,NA,92.3599975585937,87,85.125,NA,3.2837028503418,1.96867060661316,-3.11153793334961,NA,11.6628082275391,5.91781425476074,1.23040843009949,NA,0.587104853242636,-1.13511277735233,0.2959412522614,NA,11.7420970648527,-56.7556388676167,7.39853130653501,NA,0.4,0.66666667,0.54545455,0.5,1,0.83333333,0.54545455,23.28571429,NA,0.45454545,0.27272727,0.18181818,0.09090909,NA,92.2641418457031,86.3163045247396,86.8689498901367,80.9328994750977,NA,2.68925495147705,-2.91085656483968,1.43197000026703,-6.99387979507446,NA,10.7138618469238,1.26666665077209,4.63105010986328,-3.53900003433228,NA,0.587104853242636,0.256576884537935,-1.13511277735233,0.039364367723465,NA,11.7420970648527,8.55256281793118,-56.7556388676167,3.9364367723465,0.25,0.71428571,0.54545455,1,0.8,0.83333333,0.63636364,3,98.6194152832031,30.1177851359049,0,0,102.237,2,0.66666667,"2024-07-24",0
"Yuki Matsui",33826,"2024-07-20","@CLE",29,2024,"SDP","A",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,78.8033710472314,151.387312822842,0.5,0,0.333333333,0.666666666,0,0,0,0,5,7,12,0.00115599995478988,0,0.00115599995478988,0.479999989271164,0.0506329126656055,0.0154666667804122,0.0263999998569489,0.0263999998569489,NA,0,1,0.0450000017881393,0.0297413740494714,0,0,0.83333333,91.7,0.16666667,86.5,NA,NA,NA,NA,NA,0.823463022708893,-0.111731298267841,NA,NA,8.23463022708893,-5.58656491339207,NA,NA,0.14285714,0.6,0.33333333,1,0.66666667,0.75,0.41666667,0.66666667,0.08333333,1,1,1,0,3,0,3,0.33333333,0.33333333,0.33333333,0,1,0,0.940943581613945,NA,NA,NA,76.2916,67.52285,75.75554,39.19214,37.13983,62.8298,NA,NA,NA,76.39369,60.22917,80,-1.51433,1.8056,NA,NA,NA,111.88,122.88,142.16,110.92,112,109.74,NA,NA,NA,111.72,121.066666666667,136.756666666667,0.83333333,NA,0.16666667,NA,91.7400024414062,NA,86.25,NA,2.93396053314209,NA,-0.519802868366241,NA,12.3554397583008,NA,3.80671572685242,NA,0.83430752530694,NA,-0.114038866013288,NA,8.3430752530694,NA,-5.70194330066442,NA,0.2,0.42857143,0.33333333,1,0.66666667,0.75,0.58333333,19.88888889,NA,0.83333333,0.16666667,NA,NA,NA,91.6387084960938,86.136848449707,NA,NA,NA,2.16948299407959,-1.43830800056458,NA,NA,NA,11.2506797790527,2.44117951393127,NA,NA,NA,0.83430752530694,-0.114038866013288,NA,NA,NA,8.3430752530694,-5.70194330066442,NA,NA,0.2,0.42857143,0.33333333,1,0.66666667,0.75,0.58333333,3,88.5337117513021,18.5041198730469,0,0,92.3104,0,0,"2024-07-20",0
"Yuki Matsui",33826,"2024-07-19","@CLE",29,2024,"SDP","A",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-67.1049184757381,-66.6845831899186,0,0,0,0,0,0,0,0,5,12,17,0.0687520131468773,0,0.0687520131468773,0.84799998998642,0.089451476931572,0.935066640377045,0.565999984741211,1.13199996948242,0.51199996471405,1,1,0.0745794996619225,-0.00105317525026921,1,0,0.47058824,92.5,0.23529412,82.5,NA,NA,0.29411765,87.4,NA,0.57171094417572,0.245016276836395,NA,-0.0291071645915508,7.1463868021965,6.12540692090988,NA,-0.582143291831017,0.5,0.66666667,0.52941176,0.57142857,0,0.44444444,0.17647059,0.66666667,0.29411765,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.68377664952517,NA,NA,NA,78.20653,55.35143,73.06745,59.69177,38.63765,73.97909,20,26.94367,20,47.11268,41.49976,52.62846,0.30479,4.53428,NA,NA,NA,95.16,146.72,143.92,96.895,98.655,100.15,103.46,32.8,27.76,98.0094117647059,101.904705882353,99.4564705882353,0.47058824,0.29411765,0.23529412,NA,92.3375015258789,87.4799987792969,82.6999969482422,NA,2.09711885452271,5.18237152099609,-4.5789008140564,NA,10.9941148757935,3.22218627929688,1.1377592086792,NA,0.579231329262257,-0.030539944767952,0.247610662132502,NA,7.24039161577821,-0.610798895359039,6.19026655331254,NA,0.53846154,0.5,0.52941176,0.57142857,0,0.44444444,0.23529412,24.57142857,NA,0.47058824,0.05882353,0.29411765,0.17647059,NA,92.2463607788086,87.2674026489258,87.3757385253906,81.0228373209635,NA,1.24817943572998,-1.02878999710083,4.85844192504883,-6.75740687052409,NA,10.4113502502441,4.64188003540039,1.92348232269287,-1.33721669514974,NA,0.579231329262257,0.175081223249435,-0.030539944767952,0.0725294388830662,NA,7.24039161577821,17.5081223249435,-0.610798895359039,2.41764796276887,0.58333333,0.4,0.52941176,0.57142857,0,0.44444444,0.29411765,0,NA,NA,0,NA,NA,0,NA,"2024-07-19",0
