"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","SF%","SFv","XX%","wFB","wSL","wSF","wFB/C","wSL/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSI%","pfxSL%","pfxvFA","pfxvFS","pfxvSI","pfxvSL","pfxFA-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFS","pfxwSI","pfxwSL","pfxwFA/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFS%","piSI%","piSL%","pivFA","pivFS","pivSI","pivSL","piFA-X","piFS-X","piSI-X","piSL-X","piFA-Z","piFS-Z","piSI-Z","piSL-Z","piwFA","piwFS","piwSI","piwSL","piwFA/C","piwFS/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Hector Neris",11804,"2024-09-06","ARI",21,2024,"HOU","H",35,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,3,0,1,0,0,0,0,0.25,-0.25,13.4148540840149,0,0,1,0,1,6.1664797782898,-6.1664797782898,10.7025049969554,0,152.982565174161,264.406843865182,0,0,0,1,0.333333333,0,0,0,5,9,14,0.00113199953921139,-0.000199998612515628,0.00133199815172702,0.476999998092651,0.0505564361810684,0.0143499998375773,0.0257999990135431,0.0257999990135431,0.00999999977648258,1,1,0.0417272299528122,0.0371577562509579,0,0,0.5,91.14285714,NA,NA,0.5,81.28571429,NA,0.731091320514679,NA,-0.295547723770142,10.4441617216383,NA,-4.22211033957345,0.375,0.66666667,0.5,0.66666667,1,0.85714286,0.42857143,1,0.07142857,1,1,1,1,2,0,3,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,2.90649556280505,71.81742,39.16843,80,NA,NA,NA,NA,NA,NA,80,64.12938,80,80,53.49668,80,-1.94564,1.15863,80.88,105.56,88.02,NA,NA,NA,NA,NA,NA,96.12,164.8,164.18,88.5,135.18,126.1,0.5,0.5,NA,NA,91.1857125418527,81.2714320591518,NA,NA,-6.26139668055943,-6.01453072684152,NA,NA,10.3569902692522,-2.60128784179688,NA,NA,0.739687848836184,-0.303389724344015,NA,NA,10.5669692690883,-4.33413891920022,NA,NA,0.42857143,0.57142857,0.5,0.66666667,1,0.85714286,0.5,14.7,0.5,0.5,NA,NA,91.4052559988839,81.4848458426339,NA,NA,-5.66524015154157,-5.53325980050223,NA,NA,8.94420732770647,-4.35464559282575,NA,NA,0.739687848836184,-0.303389724344015,NA,NA,10.5669692690883,-4.33413891920022,NA,NA,0.42857143,0.57142857,0.5,0.66666667,1,0.85714286,0.5,3,93.8622233072917,50.6315561930339,0,0,104.495,1,0.33333333,"2024-09-06",0
"Hector Neris",11804,"2024-09-04","@CIN",21,2024,"HOU","A",35,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.7931442840951,15.0336680287444,0,0,0,1,0,0,0,0,4,10,14,0.00102998618967831,0,0.00102998618967831,0.560999989509583,0.0530496463179588,0.0136666661128402,0.0209999997168779,0.0209999997168779,0,1,1,0.0809983983635902,-0.00563355216232002,0,0,0.35714286,91,0.14285714,85,0.5,79.85714286,NA,0.116112798452377,0.0151102766394615,0.651225328445435,2.32225596904755,0.755513831973076,9.30321897779192,0.44444444,0.6,0.5,0.5,1,0.71428571,0.35714286,1,0.14285714,0,1,0,0,0,1,1,0,1,0,0,0,1,-1.69263629235201,45.68343,58.96114,41.23822,59.06508,29.07346,77.05906,20,26.90109,20,76.72808,50.48308,66.01272,57.42588,46.57191,55.67343,-0.33593,3.5732,83.52,115.22,88.82,81.86,91.42,80.22,87.34,62.44,58.36,106.2,143.6,132.46,95.1685714285714,118.47,105.06,0.14285714,0.5,0.21428571,0.14285714,90.6499938964844,79.8571428571429,91.0999959309896,85,-6.61034488677979,-6.41792406354632,-8.86047871907552,2.24937677383423,10.5577411651611,1.59902613503592,8.31344604492188,4.01679515838623,0.019891619682312,0.658856205642223,0.0973343104124069,0.0151214338839054,0.994580984115601,9.41223150917462,3.2444770137469,0.756071694195271,0.44444444,0.6,0.5,0.5,1,0.71428571,0.35714286,17.09090909,0.21428571,0.5,0.14285714,0.14285714,90.82080078125,80.0163399832589,91.4854507446289,85.1580047607422,-6.79629325866699,-5.96856144496373,-9.03850936889648,2.55710506439209,8.79234313964844,-0.299253497804914,6.80159473419189,2.61406517028809,0.019891619682312,0.658856205642223,0.0973343104124069,0.0151214338839054,0.6630539894104,9.41223150917462,4.86671552062035,0.756071694195271,0.375,0.66666667,0.5,0.33333333,1,0.71428571,0.42857143,1,96.8668975830078,38.4931793212891,0,0,96.8669,1,1,"2024-09-04",0
"Hector Neris",11804,"2024-09-01","KCR",21,2024,"HOU","H",35,0,0,9,1,0,0,0,0,0,1,0,1,4,1,1,1,1,0,0,0,0,0,1,9,0,9,1,0,0,2,0,1,0,0,0,0,0.25,0,0.25,0.992229084014893,9,0.25,1,0,1,14.1664797782898,-5.16647977828979,1.1664797782898,226.753327126354,353.86909026931,27.173712862954,2,0.333333333,0.666666666,0,0,1,0,0,2,12,14,-0.0085599971935153,-0.0657139867544174,0.0571539886295795,-0.523000001907349,-0.0554319024085999,0.712300002574921,0.890600025653839,0.890600025653839,1.4164000749588,1,1,-0.0410960167646408,0.0290786123527758,0,0,0.64285714,92.33333333,NA,NA,0.35714286,82.4,NA,-1.03791654109955,NA,0.31799328327179,-11.5324060122172,NA,6.35986566543579,0.75,1,0.78571429,0.44444444,1,0.54545455,0.14285714,1,0.35714286,2,1,0,0,1,2,3,0.66666667,0.33333333,0,0,0.33333333,0.66666667,3.11465399762103,56.24523,34.68681,71.12191,57.80812,62.58776,49.99129,NA,NA,NA,80,50.24546,71.08435,70.67132,41.04991,71.69976,-1.15882,2.33886,83.74,105.8,84,88.62,138.38,126.9,NA,NA,NA,104.32,161.4,158.04,91.7871428571429,130.311428571429,116.571428571429,0.5,0.35714286,0.14285714,NA,92.0714285714286,82.5,92.8500061035156,NA,-6.30204173496791,-6.44922332763672,-9.72562694549561,NA,9.64553506033761,0.128120565414429,7.38229560852051,NA,-1.12871476635337,0.321607138961554,0.094138327986002,NA,-16.124496662191,6.43214277923107,4.7069163993001,NA,0.77777778,0.8,0.78571429,0.57142857,0.5,0.54545455,0.35714286,15.1,0.5,0.35714286,0.14285714,NA,92.2781110491071,82.6664978027344,93.0668487548828,NA,-5.82179151262556,-5.85176773071289,-9.39390563964844,NA,8.43107713971819,-1.85956592559814,6.24875020980835,NA,-1.12871476635337,0.321607138961554,0.094138327986002,NA,-16.124496662191,6.43214277923107,4.7069163993001,NA,0.77777778,0.8,0.78571429,0.57142857,0.5,0.54545455,0.35714286,3,102.004018147786,8.59121958414713,1,0.33333333,108.64,2,0.66666667,"2024-09-01",0
"Hector Neris",11804,"2024-08-31","KCR",21,2024,"HOU","H",35,0,0,9,1,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,0,0,0,9,0,0,0,1,3,0,0,0,0,0,0,0,0,8.41372908401489,9,0.25,1,0,1,16.1664797782898,-7.16647977828979,7.70250499695539,226.753327126354,404.090721543098,189.77413509113,0.333333333,0,0.25,0.75,0,0.333333333,0,0,4,9,13,0.00703400699421763,-0.0175179913640022,0.0245519988238811,-0.523000001907349,-0.0554319024085999,0.268200010061264,0.464800000190735,0.464800000190735,0.716400027275085,1,1,-0.0802948102355003,0.106521531825149,0,0,0.53846154,92.57142857,NA,NA,0.46153846,82,NA,0.411471426486969,NA,-1.11014592647552,5.87816323552813,NA,-18.5024321079254,0.5,0.8,0.61538462,0.75,1,0.875,0.38461538,0.5,0.07692308,3,1,0,0,3,1,4,0.75,0.25,0,0,0.75,0.25,14.4371818859087,38.67685,42.69971,42.23936,20,78.48581,20,NA,NA,NA,79.3141,54.30786,74.4979,47.07325,50.75613,45.3029,0.30724,4.53795,90.22,91.04,80.76,107.98,-332.48,-325.92,NA,NA,NA,105.32,121.92,124.22,98.5553846153846,72.7138461538461,69.5353846153846,0.46153846,0.46153846,0.07692308,NA,92.5,81.8499959309896,92.4000015258789,NA,-5.70106824239095,-6.00332895914714,-10.7583932876587,NA,10.0681425730387,1.85466814041138,6.20040893554688,NA,0.440255261957645,-1.10741202533245,-0.0242429338395596,NA,7.33758769929409,-18.4568670888742,-2.42429338395596,NA,0.33333333,0.85714286,0.61538462,0.5,1,0.875,0.53846154,16.44444444,0.46153846,0.46153846,0.07692308,NA,92.7083129882812,82.0369313557943,92.5773010253906,NA,-5.18184852600098,-5.3914680480957,-10.709400177002,NA,8.82538350423177,0.0395461916923523,5.13989019393921,NA,0.440255261957645,-1.10741202533245,-0.0242429338395596,NA,7.33758769929409,-18.4568670888742,-2.42429338395596,NA,0.42857143,0.83333333,0.61538462,0.66666667,1,0.875,0.46153846,4,91.7906799316406,24.6757755279541,1,0.25,102.751,2,0.5,"2024-08-31",0
"Hector Neris",11804,"2024-08-26","@PHI",21,2024,"HOU","A",35,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-73.0149327137772,-72.3367211985741,0,0,0,0,0,0,0,0,1,3,4,0.086819976568222,0,0.086819976568222,0.601999998092651,0.0616487450897694,2.95860004425049,1.47930002212524,2.95860004425049,1.51020002365112,1,1,0.0293449517339468,3.61535381493416e-10,1,0,0.75,93.33333333,NA,NA,0.25,82,NA,0.209018498659134,NA,0.0572940893471241,6.9672832886378,NA,5.72940893471241,0.5,NA,0.5,0,NA,0,NA,NA,0.5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.77157621764898,36.78096,37.99363,53.36881,NA,NA,NA,NA,NA,NA,80,57.93744,71.25015,50.29532,38.22332,59.6205,0.10706,4.23768,80.54,101.08,74.8,NA,NA,NA,NA,NA,NA,91.18,165.82,160.86,83.2,117.265,96.315,0.75,0.25,NA,NA,93.4000040690104,81.5,NA,NA,-7.62820116678874,-5.63314199447632,NA,NA,8.80542691548665,-2.10907006263733,NA,NA,0.211249623447657,0.057969942688942,NA,NA,7.04165411492189,5.7969942688942,NA,NA,0.5,NA,0.5,0,NA,0,0,17,0.75,0.25,NA,NA,93.3310038248698,81.3849029541016,NA,NA,-7.05795351664225,-5.20086002349854,NA,NA,7.7108465830485,-3.85179996490479,NA,NA,0.211249623447657,0.057969942688942,NA,NA,7.04165411492189,5.7969942688942,NA,NA,0.5,NA,0.5,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,"2024-08-26",0
"Hector Neris",11804,"2024-08-25","@BAL",21,2024,"HOU","A",35,1,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,1,6.75000160932579,0,0,1,0,0,0,3,0,0,0,0,0,0.25,0,0.25,6.25129158401489,0,0,0,0,1,1.66647942066184,-1.66647942066184,5.06849914576575,0,39.9838858278095,124.246471224135,0,0,0,1,0,0,3,20.2500048279774,6,12,18,0.111539997160435,0,0.111539997160435,0.682999968528748,0.0734408646821976,1.08949995040894,1.41999995708466,1.26399993896484,0.983999967575073,1,1,0.1022894307971,8.78085213313201e-05,1,0,0.44444444,93.75,NA,NA,0.55555556,83.2,NA,0.129536256194115,NA,0.886246085166931,1.61920320242643,NA,8.86246085166931,0.27272727,0.85714286,0.5,0,0.83333333,0.55555556,0.38888889,0.75,0.22222222,1,1,1,0,1,2,3,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,-0.197175978988104,31.05009,50.80917,23.7916,20,66.66862,20,NA,NA,NA,64.03537,55.90841,45.43655,26.85679,57.15159,20,1.56321,6.42191,105.96,66.76,65.94,98.28,-305.64,-309.5,NA,NA,NA,102.66,91.22,93.16,103.7,59.66,60.2044444444444,0.38888889,0.55555556,0.05555556,NA,93.6285749162946,83.1099975585937,92.5999984741211,NA,-5.97651672363281,-5.46140518188477,-9.68440914154053,NA,10.0941009521484,-0.233127045631409,5.35225105285645,NA,0.16535172238946,0.897209964692593,-0.0350487045943737,NA,2.36216746270657,8.97209964692593,-3.50487045943737,NA,0.33333333,0.66666667,0.5,0,0.83333333,0.55555556,0.5,18,0.38888889,0.55555556,0.05555556,NA,93.5270385742188,83.01162109375,92.5266036987305,NA,-5.88223702566964,-5.33368492126465,-10.0359001159668,NA,9.26433672223772,-1.8769947052002,4.70048999786377,NA,0.16535172238946,0.897209964692593,-0.0350487045943737,NA,2.36216746270657,8.97209964692593,-3.50487045943737,NA,0.33333333,0.66666667,0.5,0,0.83333333,0.55555556,0.5,3,95.5043640136719,42.9182637532552,1,0.33333333,101.419,2,0.66666667,"2024-08-25",0
"Hector Neris",11804,"2024-08-18","TOR",17,2024,"CHC","H",35,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,1,9,0,18,1,0,0,0,2,2,1,0,0,0,0.2,0,0.2,4.59096908401489,0,0.4,2,0.5,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,30.6521753455268,103.055865631376,0,0.5,0,0.5,0.5,0,0,0,2,10,12,0.034439992159605,-0.0383479967713356,0.0727879852056503,0.468999981880188,0.0502679497003555,0.86624002456665,0.615199983119965,0.615199983119965,NA,0,1,0.00938581954687834,0.0303722049993023,0,0,0.75,93,0.08333333,86,0.16666667,83,NA,-0.234351113438606,0.0389156937599182,0.0334886722266674,-2.60390126042896,3.89156937599182,1.67443361133337,0.66666667,0.66666667,0.66666667,0.75,0.75,0.75,0.5,1,0.16666667,3,1,0,1,2,1,4,0.75,0.25,0,0.25,0.5,0.25,4.31551062804331,63.23761,28.67416,77.72825,58.31621,42.97652,59.73702,64.27334,22.97837,80,80,69.53139,80,77.50321,35.80612,80,-1.58326,1.7022,86.88,126.56,102.34,71.72,120.98,99.8,87.2,116.14,120.94,114.64,191.26,196.96,87.5706666666667,133.376,115.688,0.41666667,0.16666667,0.33333333,0.08333333,92.9399963378906,83.1999969482422,92.625,85.8000030517578,-5.86953735351562,-6.43531227111816,-7.67750930786133,0.0493402630090714,9.18470153808594,-1.41122317314148,7.95297813415527,2.78121137619019,0.0969445407390594,0.0337270088493824,-0.337707187980413,0.039364367723465,1.93889081478119,1.68635044246912,-8.44267969951034,3.9364367723465,0.66666667,0.66666667,0.66666667,0.75,0.75,0.75,0.5,15.85714286,0.5,0.16666667,0.25,0.08333333,92.8839009602865,83.3989562988281,93.187266031901,85.9241027832031,-6.00532023111979,-6.2251501083374,-7.29092979431152,0.547298014163971,8.97705332438151,-2.87556004524231,5.32454681396484,1.84432005882263,-0.374265342950821,0.0337270088493824,0.133502695709467,0.039364367723465,-6.23775571584702,1.68635044246912,4.45008985698223,3.9364367723465,0.66666667,0.66666667,0.66666667,0.75,0.75,0.75,0.5,4,95.8932876586914,30.2836685180664,0,0,101.346,3,0.75,"2024-08-18",0
"Hector Neris",11804,"2024-08-16","TOR",17,2024,"CHC","H",35,0,0,27,1,0,0,0,0,0,0,1,1,7,4,3,3,0,0,0,0,0,1,2,18,0,36,2,0,0,1,1,3,0,0,0,0,0.28571429,0,0.28571429,2.34762705054979,0,0.571428571428571,4,0.8,0.25,-0.833520221710205,27.8335202217102,0.678488184511662,674.257803335853,-18.7656849361152,18.1856412207288,1,0.6,0.2,0.2,0,0,0,0,12,21,33,-0.338771998882294,-0.637748003005981,0.298975974321365,-2.5310001373291,-0.271275460720062,2.91910004615784,0.705200016498566,0.705200016498566,2.67920017242432,1,1,-0.178336948156357,0.0622833722166796,0,1,0.66666667,93.59090909,0.03030303,84,0.3030303,83.9,NA,-0.196477025747299,-0.0207000374794006,-1.39925038814545,-0.893077389760451,-2.07000374794006,-13.9925038814545,0.27777778,0.86666667,0.54545455,0.4,0.76923077,0.66666667,0.45454545,0.57142857,0.18181818,2,3,0,1,1,3,5,0.4,0.6,0,0.2,0.2,0.6,5.43939900773515,59.22915,34.80346,74.37543,20,63.45174,20,20,59.36128,35.97382,51.78741,65.49939,30.76787,49.10996,46.00298,48.1029,0.18071,4.34816,89.98,116.28,95.08,97,72.58,81.22,116.62,79.8,65.66,116.06,108.04,113.14,99.8205882352941,108.685294117647,98.8347058823529,0.57575758,0.3030303,0.09090909,0.03030303,93.6210552014803,83.9099975585937,93.2666625976562,83.9000015258789,-6.01972479569285,-5.396044921875,-9.01896731058756,-3.74202823638916,9.28521246659128,0.138525497913361,5.36148198445638,7.45826101303101,-0.484614063054323,-1.38838601857424,0.282707098871469,-0.0210469514131546,-2.55060033186486,-13.8838601857424,9.42356996238232,-2.10469514131546,0.25,0.82352941,0.54545455,0.25,0.78571429,0.66666667,0.51515152,19.04,0.57575758,0.33333333,0.09090909,NA,93.7064465974507,83.974198774858,93.3403015136719,NA,-5.80158715499075,-5.10239445079457,-9.1273136138916,NA,8.37612031635485,-0.817585424943404,4.5192133585612,NA,-0.484614063054323,-1.40943296998739,0.282707098871469,NA,-2.55060033186486,-12.8130269998854,9.42356996238232,NA,0.25,0.82352941,0.54545455,0.25,0.78571429,0.66666667,0.51515152,5,91.553662109375,13.505436706543,1,0.2,106.156,2,0.4,"2024-08-16",0
"Hector Neris",11804,"2024-08-10","@CHW",17,2024,"CHC","A",35,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,2,18,0,0,2,1,0,1,1,0,0,1,0,0,0.5,0,0.5,0.562229084014893,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.7656849361152,18.1856412207288,1,0,0.5,0.5,0,0,0,0,4,10,14,0.09026800096035,-0.0913939923048019,0.181661993265152,0.497000008821487,0.0512107163667679,2.35084986686707,1.82039999961853,1.82039999961853,NA,0,1,0.024179071187973,0.0142189576409154,1,0,0.28571429,92,NA,NA,0.71428571,83,NA,0.356635302305222,NA,-0.0108533091843128,8.91588255763054,NA,-0.108533091843128,0.57142857,0.85714286,0.71428571,0.5,0.83333333,0.7,0.5,0.5,0.21428571,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,-0.999330604591419,43.76936,42.36734,54.24417,NA,NA,NA,NA,NA,NA,80,48.95988,72.1011,70.46665,50.08844,65.88051,-1.14611,2.35793,77.36,104.66,93.98,NA,NA,NA,NA,NA,NA,104.86,125.42,119.5,97.0028571428571,119.488571428571,112.208571428571,0.28571429,0.71428571,NA,NA,92.0749969482422,82.9299987792969,NA,NA,-6.10047054290771,-5.2716438293457,NA,NA,9.52646064758301,1.02821111679077,NA,NA,0.360904563218355,-0.0143379308283329,NA,NA,9.02261408045888,-0.143379308283329,NA,NA,0.57142857,0.85714286,0.71428571,0.5,0.83333333,0.7,0.5,20,0.28571429,0.71428571,NA,NA,92.242073059082,83.0605102539062,NA,NA,-6.02472257614136,-4.99111213684082,NA,NA,8.47770690917969,-0.493764734268188,NA,NA,0.360904563218355,-0.0143379308283329,NA,NA,9.02261408045888,-0.143379308283329,NA,NA,0.57142857,0.85714286,0.71428571,0.5,0.83333333,0.7,0.5,2,92.9790878295898,6.30280876159668,0,0,97.6477,1,0.5,"2024-08-10",0
"Hector Neris",11804,"2024-08-09","@CHW",17,2024,"CHC","A",35,0,0,0,1,0,0,0,0,1,0,0,1,6,2,0,0,0,1,0,0,0,0,0,0,9,18,0,0,1,0,3,1,0,0,1,1,0,0.16666667,-0.16666667,10.1782290741489,0,0.4,3,0.4,1,6.1664797782898,-6.1664797782898,10.7025049969554,0,154.196826049632,260.423260829222,0,0.25,0,0.75,0,0,0,0,6,14,20,0.198860004544258,-0.390752017498016,0.589612007141113,0.497000008821487,0.0512107163667679,6.69443321228027,3.46040010452271,3.46040010452271,NA,0,1,-0.00899128802120686,0.0386965667563011,1,0,0.6,93.75,NA,NA,0.4,81.625,NA,0.490320324897766,NA,-0.982682526111603,4.08600270748138,NA,-12.283531576395,0.3,1,0.65,1,1,1,0.5,0.5,0,1,2,2,1,4,0,5,0.2,0.4,0.4,0.2,0.8,0,6.29996873654119,34.8095,41.52866,30.98663,NA,NA,NA,NA,NA,NA,71.9223,50.90891,80,45.7489,43.1146,51.92566,0.38952,4.66137,69.36,106.82,93.4,NA,NA,NA,NA,NA,NA,99.46,111.86,111.76,81.4,108.836,100.744,0.6,0.4,NA,NA,93.5916646321615,81.7000045776367,NA,NA,-5.79024314880371,-5.09793138504028,NA,NA,9.39992968241374,-0.147113844752312,NA,NA,0.494714241474867,-0.958624374121428,NA,NA,4.12261867895722,-11.9828046765178,NA,NA,0.14285714,0.92307692,0.65,1,1,1,0.65,23.28571429,0.6,0.4,NA,NA,93.8638305664062,81.9515609741211,NA,NA,-5.60726737976074,-5.11448240280151,NA,NA,8.54913330078125,-1.3820960521698,NA,NA,0.494714241474867,-0.958624374121428,NA,NA,4.12261867895722,-11.9828046765178,NA,NA,0,0.92857143,0.65,NA,1,1,0.7,5,87.5171432495117,32.5128860473633,0,0,96.6643,1,0.2,"2024-08-09",0
"Hector Neris",11804,"2024-08-03","STL",17,2024,"CHC","H",35,0,1,9,1,0,0,0,0,0,0,0,1,4,1,1,1,0,0,0,0,0,0,0,0,0,9,0,0,0,2,2,0,0,0,0,0,0,0,0,6.03472908401489,0,0.25,1,0.25,0,3.1664797782898,5.8335202217102,6.19049659073353,224.752601111951,80.0700356271687,151.387312822842,1,0,0.5,0.5,0,0,0,0,4,9,13,-0.310640007257462,-0.329924017190933,0.0192840024828911,-0.531000018119812,-0.0569131821393967,1.37380003929138,2.27519989013672,2.27519989013672,NA,0,1,-0.0943132042884827,-0.13180413329559,0,1,0.69230769,94,0.23076923,86.66666667,0.07692308,83,NA,0.387634843587875,-1.02698755264282,0.054188709706068,4.30705381764306,-34.2329184214274,5.4188709706068,0.33333333,0.71428571,0.53846154,1,0.8,0.85714286,0.53846154,0.75,0.07692308,2,1,1,0,3,1,4,0.5,0.25,0.25,0,0.75,0.25,1.04436199178072,20,36.84215,20,48.6012,72.57246,36.40324,48.63345,32.38711,52.6549,80,41.24873,80,20,40.08116,20,2.23208,7.42521,82.08,26.34,11.36,104.32,216.36,276.92,88.36,116.98,118.28,100.56,146.3,145.12,86.6615384615385,71.1015384615385,66.7507692307692,0.46153846,0.07692308,0.23076923,0.23076923,94.0333353678385,82.8000030517578,94.0999959309896,86.9000040690104,-6.54918670654297,-4.56898593902588,-9.5001532236735,1.29372946421305,9.208038965861,0.596107304096222,9.28721809387207,3.71821149190267,0.0671870075166225,0.054773960262537,0.331631444394588,-1.0318128503859,1.11978345861038,5.4773960262537,11.0543814798196,-34.3937616795301,0.42857143,0.66666667,0.53846154,1,0.75,0.85714286,0.46153846,17.66666667,0.61538462,0.07692308,0.07692308,0.23076923,94.6759872436523,83.276496887207,93.7489013671875,87.4159037272135,-6.76889133453369,-4.52724981307983,-9.96629047393799,1.73164335886637,8.50528335571289,-0.82158499956131,6.06687021255493,2.53262996673584,0.321291070431471,0.054773960262537,0.0775273814797401,-1.0318128503859,4.01613838039339,5.4773960262537,7.75273814797401,-34.3937616795301,0.5,0.57142857,0.53846154,1,0.75,0.85714286,0.53846154,4,86.1901779174805,11.1340255737305,0,0,100.141,1,0.25,"2024-08-03",0
"Hector Neris",11804,"2024-08-02","STL",17,2024,"CHC","H",35,0,0,0,1,0,0,0,0,1,0,0,1.1,5,0,0,0,0,1,0,0,0,0,2,13.5000032186516,6.75000160932579,0,2,0,0,1,0,1,0,0,0,0,0.4,0.2,0.2,3.64632908401489,0,0,0.750000178813977,0,1,2.41647959947582,-2.41647959947582,2.41647959947582,0,61.5383336032509,60.185461366509,1,0.5,0.5,0,0,0,1,6.75000160932579,7,10,17,0.0804040282964706,-0.0790239870548248,0.159428015351295,0.206999972462654,0.0221864879131317,1.92296004295349,1.54560005664825,3.22640013694763,NA,0,1,0.0759938731789589,-0.0341812371904454,1,0,0.70588235,93.08333333,NA,NA,0.29411765,81.8,NA,0.50330775976181,NA,0.218915477395058,4.19423133134842,NA,4.37830954790115,0.33333333,0.625,0.47058824,0.33333333,0.8,0.625,0.47058824,0.4,0.17647059,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,4.37700582626616,29.03985,44.40593,40.88185,NA,NA,NA,NA,NA,NA,20,48.92942,20,20,41.87164,20,2.40171,7.67966,76.5,63.68,52.24,NA,NA,NA,NA,NA,NA,99.56,61.68,61.08,83.2823529411765,63.0917647058823,54.84,0.70588235,0.29411765,NA,NA,93.0833333333333,81.6599975585937,NA,NA,-6.09041595458984,-4.04926795959473,NA,NA,9.2798334757487,-0.826831722259522,NA,NA,0.505262117832899,0.220897410064936,NA,NA,4.21051764860749,4.41794820129871,NA,NA,0.22222222,0.75,0.47058824,0.5,0.66666667,0.625,0.47058824,17.5,0.70588235,0.29411765,NA,NA,93.5473327636719,82.0983581542969,NA,NA,-5.94331932067871,-3.7891658782959,NA,NA,8.17897733052572,-2.21262397766113,NA,NA,0.505262117832899,0.220897410064936,NA,NA,4.21051764860749,4.41794820129871,NA,NA,0.22222222,0.75,0.47058824,0.5,0.66666667,0.625,0.47058824,2,103.613609313965,-0.420706987380981,0,0,109.127,2,1,"2024-08-02",0
