"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","XX%","wFB","wSL","wCT","wFB/C","wSL/C","wCT/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piFC%","piSI%","piSL%","pivCH","pivFA","pivFC","pivSI","pivSL","piCH-X","piFA-X","piFC-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwFC","piwSI","piwSL","piwCH/C","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Matt Strahm",13799,"2024-09-29","@WSN",26,2024,"PHI","A",32,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,1,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.5,0,0.5,0.799854084014893,0,0,0,0,1,2.1664797782898,-2.1664797782898,3.67848818451166,0,52.9267571299725,90.682812007927,0,0,0,1,0,0,0,0,7,11,18,0.0498680025339127,-0.0131759997457266,0.0630440041422844,0.49099999666214,0.0509864985942841,0.674700021743774,1.0324000120163,1.0324000120163,0.892400026321411,1,1,0.0354797467589378,0.0384316226301247,0,0,0.83333333,92.86666667,0.11111111,82.5,0.05555556,89,NA,0.743532717227936,0.0389156937599182,-0.343453258275986,4.95688478151957,1.94578468799591,-34.3453258275986,0.3,0.75,0.5,0.66666667,0.5,0.55555556,0.44444444,0.25,0.22222222,1,0,0,0,1,0,1,1,0,0,0,1,0,1.3513686031523,71.48166,64.5416,71.22324,29.3572,51.44406,31.90963,62.14449,68.72998,49.57477,20,53.40806,20,34.31713,55.84692,22.20359,1.09973,5.72669,121.56,112.26,131.32,118.6,86.04,87.44,131.66,88.48,105.2,86.64,-229.36,-230.68,119.426666666667,78.9855555555556,88.8044444444444,0.38888889,0.05555556,0.44444444,0.11111111,92.7714320591518,88.5,92.9375,82.6000061035156,8.14185006277902,2.07772636413574,10.916955947876,-6.28853464126587,10.1571262904576,3.60828185081482,6.59136390686035,1.06831967830658,0.385150149464607,-0.351199358701706,0.366689067333937,0.039364367723465,5.50214499235153,-35.1199358701706,4.58361334167421,1.96821838617325,0.28571429,0.63636364,0.5,0.5,0.57142857,0.55555556,0.61111111,18.78571429,0.05555556,0.5,0.05555556,0.27777778,0.11111111,87.6977005004883,93.4938422309028,88.9173965454102,93.9568969726563,82.9761962890625,12.0778999328613,7.78275977240668,0.421092987060547,10.0263679504395,-7.69284534454346,3.39019989967346,8.84088219536675,2.40794992446899,5.61032028198242,-0.0491060018539429,-0.0483221560716629,0.347071826457977,-0.351199358701706,0.45308954641223,0.039364367723465,-4.83221560716629,3.85635362731086,-35.1199358701706,9.06179092824459,1.96821838617325,0.28571429,0.63636364,0.5,0.5,0.57142857,0.55555556,0.61111111,1,95.7458648681641,41.9060096740723,0,0,95.7459,1,1,"2024-09-29",0
"Matt Strahm",13799,"2024-09-27","@WSN",26,2024,"PHI","A",32,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,1,1,0,0,0,0,0.25,0,0.25,2.72685408401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.3043324508413,66.5170884121943,1,0.333333333,0.333333333,0.333333333,0,0,0,0,4,11,15,0.00133599282708019,-0.000384004117222503,0.00171999691519886,0.49099999666214,0.0509864985942841,0.0170999988913536,0.0199999995529652,0.0199999995529652,0.0184000004082918,1,1,0.0496342964470387,0.0284939441200246,0,0,0.33333333,92.4,0.46666667,81.28571429,0.2,89,NA,0.0899583101272583,0.441287785768509,-0.150465756654739,1.79916620254517,6.30411122526441,-5.01552522182465,0.4,0.8,0.66666667,0.5,1,0.9,0.66666667,0.75,0.06666667,3,0,0,0,2,1,3,1,0,0,0,0.66666667,0.33333333,2.94880103307292,80,56.01305,62.70189,80,50.20969,80,52.1485,59.72341,35.30966,80,20.8309,80,80,54.58702,78.52166,-1.84559,1.30871,136.7,115.28,141.96,91.52,135.14,138.14,123.58,92.3,102.74,87.02,136.82,114.02,114.617333333333,111.512,117.56,0.2,0.2,0.13333333,0.46666667,92.5,88.9333292643229,92.3000030517578,81.3857160295759,9.88391367594401,2.10908158620199,10.4510040283203,-5.83943939208984,9.69301795959473,4.86773331960042,6.5783634185791,1.78741918291364,0.0120918154716492,-0.153454095125198,0.0787287354469299,0.446284916251898,0.403060515721639,-5.11513650417328,3.9364367723465,6.37549880359854,0.4,0.8,0.66666667,0.5,1,0.9,0.66666667,21.54545455,NA,0.2,0.2,0.13333333,0.46666667,NA,93.1247355143229,89.5125020345052,92.93310546875,81.9980119977679,NA,9.08965047200521,1.12220199902852,9.21076965332031,-7.05398995535714,NA,8.66039339701335,4.06719334920247,5.82081508636475,0.887047290802002,NA,0.0120918154716492,-0.153454095125198,0.0787287354469299,0.446284916251898,NA,0.403060515721639,-5.11513650417328,3.9364367723465,6.37549880359854,0.4,0.8,0.66666667,0.5,1,0.9,0.66666667,3,91.8582153320312,22.7052485148112,1,0.33333333,109.914,2,0.66666667,"2024-09-27",0
"Matt Strahm",13799,"2024-09-23","CHC",26,2024,"PHI","H",32,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.3043324508413,29.9783111930123,2,0,1,0,0,0,0,0,5,7,12,0.102924011647701,0,0.102924011647701,1.33999991416931,0.137224763631821,1.61433327198029,1.01499998569489,2.02999997138977,0.491200000047684,1,1,0.0659013986587524,-0.0021450396502774,1,0,0.75,91.44444444,0.25,80,NA,NA,NA,0.78689032793045,-0.0964072942733765,NA,8.74322586589389,-3.21357647577922,NA,0.125,0.75,0.33333333,1,1,1,0.33333333,0.66666667,0,2,0,0,1,1,0,2,1,0,0,0.5,0.5,0,-0.217826419425264,65.03008,46.5031,80,44.93069,60.45461,59.59567,54.70086,58.46644,45.74203,NA,NA,NA,59.36394,51.3768,72.26189,-0.45634,3.39258,116.28,132.16,135.58,110.34,92.48,113.96,111.96,100.62,102.36,NA,NA,NA,113.22,111.048333333333,120.068333333333,0.41666667,NA,0.33333333,0.25,91.4200012207031,NA,91.4749984741211,80.0999959309896,9.27013702392578,NA,11.1364059448242,-4.09946632385254,9.41720275878906,NA,7.14954042434692,2.39714479446411,0.359015498310328,NA,0.438437182456255,-0.0987537205219269,7.18030996620655,NA,10.9609295614064,-3.29179068406423,0.14285714,0.6,0.33333333,1,1,1,0.41666667,20.33333333,NA,0.41666667,NA,0.33333333,0.25,NA,91.3798828125,NA,91.4206008911133,80.0375366210938,NA,8.77806549072266,NA,10.1148948669434,-5.29798316955566,NA,8.71357192993164,NA,6.28798723220825,1.01408370335897,NA,0.359015498310328,NA,0.438437182456255,-0.0987537205219269,NA,7.18030996620655,NA,10.9609295614064,-3.29179068406423,0.125,0.75,0.33333333,1,1,1,0.33333333,2,69.0549774169922,4.4690637588501,0,0,76.1636,0,0,"2024-09-23",0
"Matt Strahm",13799,"2024-09-22","@NYM",26,2024,"PHI","A",32,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-17.9405169074213,-18.3531359984531,1,0,1,0,0,0,0,0,5,8,13,0.0458340123295784,0,0.0458340123295784,0.830999970436096,0.0903751999139786,0.628933310508728,0.381500005722046,0.763000011444092,NA,0,1,0.0739773735404015,-0.00110158279479054,0,0,0.61538462,93,0.23076923,82.66666667,0.15384615,88,NA,0.508420765399933,0.375977337360382,-0.0231754779815674,6.35525956749916,12.5325779120127,-1.15877389907837,0.28571429,1,0.61538462,1,0.66666667,0.75,0.46153846,0.33333333,0.15384615,1,0,0,0,0,1,1,1,0,0,0,0,1,-1.59899042301956,80,70.03367,80,80,66.40453,80,20.76445,54.00116,20,20,51.21136,20,80,62.07659,72.59281,-2.06574,0.97848,150.92,151.6,190.26,107.68,124.7,145.06,88.18,100.92,108.58,86.3,49.76,49.32,113.195384615385,115.96,135.82,0.30769231,0.15384615,0.30769231,0.23076923,93.0749969482422,88.0500030517578,92.9250030517578,82.4666646321615,10.5012454986572,1.63768029212952,11.9024133682251,-2.80009110768636,8.95032787322998,5.42240142822266,6.27389430999756,1.73825550079346,0.439460676163435,-0.0240093097090721,0.0740483365952969,0.381816629320383,10.9865169040859,-1.20046548545361,1.85120841488242,12.7272209773461,0.33333333,0.85714286,0.61538462,1,0.66666667,0.75,0.53846154,23.5,NA,0.23076923,0.15384615,0.38461538,0.23076923,NA,92.9532368977865,87.6553039550781,92.4518798828125,82.0921325683594,NA,9.58703676859538,0.717172026634216,11.0056800842285,-3.89580345153809,NA,8.40253003438314,4.4237699508667,5.56249809265137,0.679293235143026,NA,0.474509380757809,-0.0240093097090721,0.0389996320009232,0.381816629320383,NA,15.8169793585936,-1.20046548545361,0.779992640018463,12.7272209773461,0.33333333,0.85714286,0.61538462,1,0.66666667,0.75,0.53846154,1,93.7513961791992,6.28496932983398,0,0,93.7514,0,0,"2024-09-22",0
"Matt Strahm",13799,"2024-09-20","@NYM",26,2024,"PHI","A",32,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-17.9405169074213,-18.3531359984531,1,0,1,0,0,0,2,18,5,10,15,0.00253399997018278,0,0.00253399997018278,0.458999991416931,0.0499184317886829,0.032600000500679,0.0551999993622303,0.0551999993622303,0.00999999977648258,1,1,0.082370825111866,-0.00464076587060934,0,0,0.66666667,93.4,0.13333333,82.5,0.2,88.33333333,NA,0.629523038864136,0.105273142457008,0.00991419702768326,6.29523038864136,5.26365712285042,0.330473234256109,0.5,0.42857143,0.46666667,0.5,1,0.71428571,0.46666667,0.33333333,0.13333333,0,1,0,1,0,0,1,0,1,0,1,0,0,-1.59899042301956,80,70.66575,80,20,65.35558,20,20,54.48711,20,31.53054,49.71333,46.25483,62.02358,63.79588,61.29159,-0.62157,3.14474,118.68,112.32,135.84,100.54,9.7,18.08,113.48,27,14.96,84.8,61.76,61.64,110.001333333333,83.9906666666667,97.032,0.6,0.2,0.06666667,0.13333333,93.1777750651042,88.3666687011719,94.3000030517578,82.4499969482422,9.68047587076823,1.78224166234334,12.0420446395874,-5.94189929962158,10.6076795789931,5.82495435078939,6.16555166244507,0.282986104488373,0.672597374767065,0.0090305432677269,-0.0350487045943737,0.106599617749453,7.4733041640785,0.30101810892423,-3.50487045943737,5.32998088747263,0.375,0.57142857,0.46666667,0.33333333,1,0.71428571,0.46666667,19.41666667,NA,0.6,0.2,0.06666667,0.13333333,NA,92.7854410807292,87.9782002766927,93.9186019897461,82.0781478881836,NA,9.06470065646701,1.09094301859538,11.8962001800537,-6.82145977020264,NA,9.67401123046875,4.61820983886719,5.59497022628784,-0.97588849067688,NA,0.672597374767065,0.0090305432677269,-0.0350487045943737,0.106599617749453,NA,7.4733041640785,0.30101810892423,-3.50487045943737,5.32998088747263,0.33333333,0.55555556,0.46666667,0,1,0.71428571,0.6,1,63.0405540466309,-1.94170761108398,0,0,63.0406,0,0,"2024-09-20",0
"Matt Strahm",13799,"2024-09-17","@MIL",26,2024,"PHI","A",32,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-17.9405169074213,18.1856412207288,1,0,0.5,0.5,0,0,1,9,9,15,24,0.0509459972381592,-0.0493299961090088,0.100275993347168,0.499000012874603,0.0512583404779434,1.28534996509552,1.04779994487762,1.04779994487762,0.43860000371933,1,1,0.0292490813881159,0.0103868143769516,0,0,0.70833333,93.64705882,0.16666667,83,0.125,88.66666667,NA,0.19685685634613,0.0199030190706253,0.0904179811477661,1.15798150791841,0.497575476765633,3.01393270492554,0.16666667,0.58333333,0.375,1,0.85714286,0.88888889,0.5,0.25,0.04166667,1,0,1,1,1,0,2,0.5,0,0.5,0.5,0.5,0,-1.03242679534027,55.7243,62.03975,50.7725,27.5729,23.51985,46.21257,20,59.65937,20,34.146,49.62738,31.35624,42.01096,53.86901,36.15515,0.62174,5.0097,100.72,122.74,129.96,71.74,137.06,127.62,116.16,47.12,45.16,86.96,43.4,40.56,97.9508333333333,102.009166666667,104.359166666667,0.58333333,0.125,0.125,0.16666667,93.528573172433,88.4000040690104,94.2333374023438,82.9000015258789,9.09842245919364,1.21902290980021,10.8740615844727,-4.52588415145874,9.46554783412388,5.53101539611816,6.53941090901693,1.70819199085236,0.584788169711828,0.0902113392949104,-0.386254031211138,0.019891619682312,4.17705835508449,3.00704464316368,-12.8751343737046,0.4972904920578,0.16666667,0.58333333,0.375,1,0.85714286,0.88888889,0.5,22.05,NA,0.58333333,0.125,0.125,0.16666667,NA,93.3045915876116,88.1682942708333,94.043935139974,82.7005767822266,NA,8.59387316022601,0.708614031473796,10.332129796346,-5.46123504638672,NA,8.33308301653181,4.81497319539388,5.61903635660807,-0.130135759711266,NA,0.584788169711828,0.0902113392949104,-0.386254031211138,0.019891619682312,NA,4.17705835508449,3.00704464316368,-12.8751343737046,0.4972904920578,0.16666667,0.58333333,0.375,1,0.85714286,0.88888889,0.5,2,93.3422698974609,29.0360641479492,0,0,100.335,1,0.5,"2024-09-17",0
"Matt Strahm",13799,"2024-09-11","TBR",26,2024,"PHI","H",32,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,76.5491818091038,151.387312822842,0.5,0,0.333333333,0.666666666,0.5,0,0,0,5,10,15,0.0956840068101883,0,0.0956840068101883,0.500999987125397,0.0513056851923466,1.26020002365112,1.72979998588562,1.72979998588562,2.16020011901855,1,1,0.076104573905468,-0.000176939391569819,1,0,0.93333333,93.5,0.06666667,83,NA,NA,NA,0.671965062618256,0.0572940893471241,NA,4.79975044727325,5.72940893471241,NA,0.28571429,0.875,0.6,1,0.71428571,0.77777778,0.53333333,0.33333333,0.13333333,3,0,0,1,2,0,3,1,0,0,0.33333333,0.66666667,0,-0.140479200358142,78.79755,67.81581,77.47043,80,51.92582,80,63.63275,57.10593,44.80042,NA,NA,NA,80,62.9434,80,-2.20493,0.7697,101.3,151.66,172.9,153.08,64.26,101.28,103.74,123.94,137.64,NA,NA,NA,115.270666666667,126.505333333333,151.450666666667,0.86666667,NA,0.06666667,0.06666667,93.4384577824519,NA,93.5999984741211,82.5999984741211,10.0622805081881,NA,11.762451171875,-2.26648139953613,9.34026864858774,NA,6.43068742752075,2.24942302703857,0.482572056353092,NA,0.179726630449295,0.057969942688942,3.71209274117763,NA,17.9726630449295,5.7969942688942,0,0.81818182,0.6,NA,0.77777778,0.77777778,0.73333333,19.41666667,NA,0.66666667,NA,0.26666667,0.06666667,NA,93.2495727539062,NA,93.1741027832031,82.3133010864258,NA,9.32502822875977,NA,10.331859588623,-3.34362006187439,NA,9.0584846496582,NA,6.52374744415283,1.23854005336761,NA,0.159903261810541,NA,0.502395424991846,0.057969942688942,NA,1.59903261810541,NA,12.5598856247962,5.7969942688942,0.2,0.8,0.6,1,0.75,0.77777778,0.66666667,3,93.2267252604167,42.5228017171224,0,0,94.9251,0,0,"2024-09-11",0
"Matt Strahm",13799,"2024-09-10","TBR",26,2024,"PHI","H",32,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,76.5491818091038,151.387312822842,0.5,0,0.333333333,0.666666666,0,0,0,0,2,6,8,0.0877900123596191,0,0.0877900123596191,0.500999987125397,0.0513056851923466,1.15699994564056,1.54019999504089,1.54019999504089,1.8503999710083,1,1,0.0759982466697693,-0.000120963623731735,1,0,0.75,93.33333333,NA,NA,0.25,89,NA,0.438103079795837,NA,0.273628652095795,7.30171799659729,NA,13.6814326047897,0.4,0.33333333,0.375,1,1,1,0.375,0.33333333,0,1,1,1,0,3,0,3,0.33333333,0.33333333,0.33333333,0,1,0,0.983863650301356,51.65202,60.48557,63.88652,80,51.18898,80,NA,NA,NA,62.98126,57.04633,80,68.38747,55.2404,80,-1.01693,2.5517,98.02,72.42,76.14,107.02,97.34,117.1,NA,NA,NA,84.84,109.58,101.08,96.975,87.94,92.615,0.625,0.25,0.125,NA,93.3,88.9499969482422,93.0999984741211,NA,9.07567520141601,2.40000820159912,10.3604974746704,NA,8.80074310302734,4.13065767288208,6.45383834838867,NA,0.393091090023518,0.277007400989532,0.0501701384782791,NA,7.86182180047035,13.8503700494766,5.01701384782791,NA,0.5,0.33333333,0.375,1,1,1,0.75,17.2,NA,0.375,0.25,0.375,NA,NA,92.5122680664062,88.5307998657227,93.2589721679688,NA,NA,8.37880706787109,1.57323741912842,8.37841987609863,NA,NA,8.72004699707031,3.14841985702515,6.05716323852539,NA,NA,0.252764467149973,0.277007400989532,0.190496761351824,NA,NA,8.42548223833243,13.8503700494766,6.34989204506079,NA,0.5,0.33333333,0.375,1,1,1,0.75,3,93.1320190429688,30.1997833251953,0,0,97.9623,1,0.33333333,"2024-09-10",0
"Matt Strahm",13799,"2024-09-05","@MIA",26,2024,"PHI","A",32,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.3043324508413,66.5170884121943,1,0,0.5,0.5,0,0,0,0,1,9,10,0.0436599999666214,0,0.0436599999666214,0.522000014781952,0.0519402995705605,0.557999968528748,0.953999996185303,0.953999996185303,NA,0,1,0.0782198160886765,2.39158630254144e-05,0,0,0.6,93,0.4,82.25,NA,NA,NA,0.511627852916718,0.216593205928802,NA,8.52713088194529,5.41483014822006,NA,0.6,0.4,0.5,0.66666667,1,0.8,0.5,0.66666667,0.1,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,-0.370622724792965,60.32487,64.38253,56.31833,80,63.81595,80,76.60405,50.25732,77.65602,NA,NA,NA,77.29147,59.30776,80,-1.57011,1.72193,148.4,93.9,114.84,122.92,81.72,111.86,99.36,105.94,100.48,NA,NA,NA,123.688,96.28,108.5,0.5,NA,0.1,0.4,92.9400024414062,NA,93.4000015258789,82.2249984741211,10.0586639404297,NA,11.5816135406494,-3.67660808563232,9.51894683837891,NA,6.40672254562378,1.18412721157074,0.501909960061312,NA,0.057969942688942,0.219055358320475,10.0381992012262,NA,5.7969942688942,5.47638395801187,0.4,0.6,0.5,0.5,1,0.8,0.5,19.57142857,NA,0.4,NA,0.2,0.4,NA,93.722526550293,NA,93.3310546875,82.7375259399414,NA,8.84744739532471,NA,10.2000503540039,-4.67789745330811,NA,8.39894008636475,NA,5.37040519714355,-0.541108727455139,NA,0.451739821583033,NA,0.108140081167221,0.219055358320475,NA,11.2934955395758,NA,5.40700405836105,5.47638395801187,0.5,0.5,0.5,0.5,1,0.8,0.6,2,92.3788375854492,10.1002006530762,0,0,100.67,1,0.5,"2024-09-05",0
"Matt Strahm",13799,"2024-09-03","@TOR",26,2024,"PHI","A",32,0,0,9,1,0,0,0,0,1,0,0,1,4,1,1,1,1,0,0,0,0,0,2,18,0,9,2,0,0,0,2,0,1,0,0,0,0.5,0,0.5,1.65247908401489,9,0.25,1,0,1,12.1664797782898,-3.16647977828979,2.19049659073353,217.547775557952,289.151003921285,54.7244184399108,0,0,0,1,0.5,0.5,0,0,9,12,21,0.0863640010356903,-0.0306219980120659,0.116985999047756,-0.521000027656555,-0.0550449043512344,1.29904997348785,1.76919996738434,1.76919996738434,NA,0,1,0.0181351266801357,0.0483473049416512,1,0,0.61904762,93.61538462,0.28571429,81.33333333,0.0952381,88,NA,-0.624362707138062,-0.0998050272464752,0.096209779381752,-4.80279005490817,-1.66341712077459,4.8104889690876,0.38461538,0.375,0.38095238,0.4,0.66666667,0.5,0.38095238,0.75,0.19047619,1,0,1,1,0,1,2,0.5,0,0.5,0.5,0,0.5,9.10229059291252,41.48636,69.6018,31.05086,23.82879,69.86636,34.20997,54.46516,57.26787,48.42836,80,56.25689,80,47.50383,65.56607,42.90392,0.28049,4.49783,114.32,72.84,94.22,171.36,-23.4,44.44,105.8,94.84,99.62,96.12,151.74,153.92,118.300952380952,72.8914285714286,94.3371428571429,0.47619048,0.0952381,0.14285714,0.28571429,93.6400024414063,88.3500061035156,93.2999979654948,81.3666687011719,8.47972717285156,-0.368623912334442,11.2323760986328,-6.74644533793132,10.5767860412598,4.52938175201416,6.07019424438477,-0.0482797026634216,-0.889158122241497,0.0973343104124069,0.273570880293846,-0.102211758494377,-8.89158122241497,4.86671552062035,9.1190293431282,-1.70352930823962,0.35714286,0.42857143,0.38095238,0.4,0.66666667,0.5,0.33333333,18.58823529,NA,0.47619048,0.0952381,0.14285714,0.28571429,NA,93.7478210449219,88.4103546142578,93.3958943684896,81.4655151367188,NA,8.00556488037109,-0.896329462528229,10.5438168843587,-7.46006329854329,NA,9.63754806518555,3.55250024795532,5.35674667358398,-1.49697383244832,NA,-0.889158122241497,0.0973343104124069,0.273570880293846,-0.102211758494377,NA,-8.89158122241497,4.86671552062035,9.1190293431282,-1.70352930823962,0.35714286,0.42857143,0.38095238,0.4,0.66666667,0.5,0.33333333,2,84.6694488525391,50.5108871459961,1,0.5,103.118,1,0.5,"2024-09-03",0
