"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCT","wCB","wCH","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFC%","pfxSI%","pfxSL%","pfxCU%","pfxCH%","pfxvFC","pfxvSI","pfxvSL","pfxvCU","pfxvCH","pfxFC-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFC","pfxwSI","pfxwSL","pfxwCU","pfxwCH","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFC%","piSI%","piSL%","pivCH","pivCU","pivFC","pivSI","pivSL","piCH-X","piCU-X","piFC-X","piSI-X","piSL-X","piCH-Z","piCU-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwCU","piwFC","piwSI","piwSL","piwCH/C","piwCU/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Jesse Chavez",5448,"2024-08-06","MIL",16,2024,"ATL","H",40,0,0,9,1,0,0,0,0,0,0,0,2,11,4,2,2,0,1,0,0,0,0,1,4.5,4.5,18,1,0,0,4,2,3,0,0,0,0,0.09090909,0.09090909,0,5.24115883832359,0,0.4,2.5,0.444444444444444,0.6,3.6664797782898,5.3335202217102,5.17848818451166,216.213834824856,92.3194790448744,126.931397401526,2,0.333333333,0.444444444,0.222222222,0,0,0,0,19,29,48,-0.00137600128073245,-0.0157559979707003,0.0143799968063831,-1.04900002479553,-0.106605693697929,0.07956363260746,0.090049996972084,0.174799993634224,0.0211999993771315,1,1,-0.0521251372992992,0.0348307876619319,0,0,0.25,90.91666667,0.04166667,81.5,0.47916667,89.04347826,NA,NA,0.22916667,85.63636364,NA,-0.00339644029736519,-0.0414000749588013,-1.45947933197021,NA,0.627130746841431,-0.0283036691447099,-2.07000374794006,-6.34556231291398,NA,5.70118860764937,0.16,0.65217391,0.39583333,1,0.93333333,0.94736842,0.47916667,0.54545455,0.02083333,4,1,4,1,5,3,9,0.44444444,0.11111111,0.44444444,0.11111111,0.55555556,0.33333333,6.04365072877841,25.00652,47.28094,34.58057,NA,NA,NA,80,27.28566,80,46.07581,30.2322,62.0292,20.26101,34.0064,20,40.87712,38.87688,39.35977,0.69218,5.11536,62.24,94.9,65.38,NA,NA,NA,89.8,148.32,116.22,124.06,140.14,127.88,111.58,81.68,83.22,95.3479166666667,103.805416666667,89.2425,0.47916667,0.25,0.04166667,NA,0.22916667,88.9130434782609,91.0499979654948,81.3499984741211,NA,85.5999977805398,-1.45030079717221,-9.50988960266113,2.01027131080627,NA,-9.25931479714134,6.48156539253567,3.64382839202881,-3.31723928451538,NA,0.447341051968661,-1.48017657920718,-0.00463393703103065,-0.0420939028263092,NA,0.673942483961582,-6.43555034437905,-0.0386161419252555,-2.10469514131546,NA,6.1267498541962,0.125,0.66666667,0.39583333,1,0.9375,0.94736842,0.5,17.78378378,0.22916667,NA,0.47916667,0.25,0.04166667,85.670487837358,NA,88.9865404211957,91.149912516276,81.4226989746094,-8.79761297052557,NA,-0.964505651722784,-9.09611066182454,2.84927988052368,-0.97134390744296,NA,5.55464968474015,2.73070240020752,-4.8724946975708,0.673942483961582,NA,-1.48017657920718,-0.00463393703103065,-0.0420939028263092,6.1267498541962,NA,-6.43555034437905,-0.0386161419252555,-2.10469514131546,0.0952381,0.62962963,0.39583333,1,0.94117647,0.94736842,0.5625,9,87.8904486762153,13.9041052924262,0,0,107.582,3,0.33333333,"2024-08-06",0
"Jesse Chavez",5448,"2024-08-03","MIA",16,2024,"ATL","H",40,0,0,0,1,0,0,0,0,0,0,0,2,9,1,0,0,0,2,0,0,0,0,3,13.5,9,4.5,1.5,0,0,3,1,0,0,0,0,0,0.33333333,0.22222222,0.11111111,4.60181550287225,0,0.142857142857143,1.5,0.25,1,3.1664797782898,-3.1664797782898,3.92248398140073,0,79.9790523120279,96.5791469940687,3,0,0.75,0.25,0,0,0,0,19,26,45,0.0910960286855698,-0.0547959804534912,0.145892009139061,1.01399993896484,0.103048779070377,0.85096001625061,0.788400053977966,0.908399999141693,NA,0,1,0.0615096688270569,0.045541223043216,1,0,0.28888889,91.07692308,0.06666667,81,0.53333333,89.16666667,NA,NA,0.11111111,85.2,NA,-0.0368739701807499,-0.0787911415100098,0.278126984834671,NA,0.184711426496506,-0.283645924467307,-2.62637138366699,1.15886243681113,NA,3.69422852993011,0.22222222,0.44444444,0.31111111,0.83333333,1,0.92857143,0.4,0.44444444,0.02222222,1,3,0,1,1,2,4,0.25,0.75,0,0.25,0.25,0.5,2.10644457771612,28.18558,41.22017,30.34714,NA,NA,NA,34.35477,23.91515,60.66369,44.07721,31.4564,56.81964,43.36267,32.09323,37.61564,38.49543,33.87937,42.69857,0.84015,5.33732,79.56,70.34,40.74,NA,NA,NA,89.2,103.7,90.58,123.4,141.98,130.2,100.2,102.66,95.1,96.1863636363636,101.975454545455,89.9804545454545,0.53333333,0.28888889,0.06666667,NA,0.11111111,89.1666666666667,90.9384577824519,80.8666687011719,NA,84.8599975585937,-1.92808055877686,-9.25657653808594,2.1868371963501,NA,-9.56459197998047,6.71765263875325,4.41155653733474,-3.86466280619303,NA,2.04688606262207,0.319192174822092,-0.0427957624197006,-0.0801722258329391,NA,0.186619535088539,1.32996739509205,-0.329198172459236,-2.67240752776464,NA,3.73239070177078,0.17391304,0.45454545,0.31111111,0.75,1,0.92857143,0.48888889,17.54285714,0.11111111,NA,0.53333333,0.28888889,0.06666667,84.9445007324219,NA,89.2596333821615,91.0320387620192,80.9447021484375,-9.34761352539062,NA,-1.48561366399129,-8.84452526385968,2.93301328023275,0.742419815063477,NA,5.86981582641602,3.60664837176983,-5.42332331339518,0.186619535088539,NA,0.319192174822092,-0.0427957624197006,-0.0801722258329391,3.73239070177078,NA,1.32996739509205,-0.329198172459236,-2.67240752776464,0.18181818,0.43478261,0.31111111,0.75,1,0.92857143,0.51111111,4,91.7621994018555,-6.74605751037598,0,0,104.279,3,0.75,"2024-08-03",0
"Jesse Chavez",5448,"2024-07-29","@MIL",16,2024,"ATL","A",40,0,1,27,1,0,0,0,0,0,0,1,1,6,2,3,3,1,1,0,0,0,0,0,0,9,18,0,0,0,3,1,1,0,0,0,0,0,0.16666667,-0.16666667,7.11795129545234,9,0.4,3,0.25,0,19.1664797782898,7.83352022171021,7.67848818451166,648.641504474568,474.872707763115,187.345706390858,3,0.2,0.6,0.2,0,1,0,0,11,15,26,-0.427492022514343,-0.48350203037262,0.0560100115835667,-2.50099992752075,-0.256908059120178,1.91197144985199,1.57020008563995,1.57020008563995,0.399000018835068,1,1,-0.116017930209637,-0.107569102194763,0,1,0.30769231,91.25,NA,NA,0.42307692,89.36363636,0.11538462,77.33333333,0.15384615,85.5,NA,0.348065704107285,NA,-1.50509548187256,-0.134705632925034,-0.143781989812851,4.35082130134106,NA,-13.6826861988414,-4.49018776416779,-3.59454974532127,0.21428571,0.66666667,0.42307692,0.66666667,1,0.90909091,0.46153846,0.5,0.03846154,3,2,0,2,1,2,5,0.6,0.4,0,0.4,0.2,0.4,20.8755602220693,72.68361,48.8426,80,20,40.16583,20,29.75312,25.31987,30.99833,NA,NA,NA,58.76933,45.24853,54.0969,44.71046,39.43091,44.02295,0.45403,4.75814,53.78,178.38,139.18,119.22,-1.40000000000001,-4.23999999999999,95.42,72.82,60.2,NA,NA,NA,109.52,83.98,91.04,97.7253846153846,85.2176923076923,77.9630769230769,0.42307692,0.30769231,NA,0.11538462,0.15384615,89.3818192915483,91.3125,NA,77.0333353678385,85.2750015258789,-1.08796665885232,-9.24836730957031,NA,6.97923978169759,-8.90942287445068,6.26440221613104,3.99962711334229,NA,-4.57361316680908,-0.0142911784350872,-1.5105715058744,0.351857576519251,NA,-0.137908846139908,-0.145894013345242,-13.7324682352218,4.39821970649064,NA,-4.59696153799693,-3.64735033363104,0.28571429,0.58333333,0.42307692,0.75,1,0.90909091,0.46153846,15.35,0.15384615,0.11538462,0.42307692,0.30769231,NA,85.1494293212891,76.8916625976562,89.239424272017,91.1757888793945,NA,-9.08248805999756,7.79388046264648,-0.746462648565119,-9.12455749511719,NA,-1.23600924015045,-6.04462305704753,5.4534762989391,2.98320364952087,NA,-0.145894013345242,-0.137908846139908,-1.5105715058744,0.351857576519251,NA,-3.64735033363104,-4.59696153799693,-13.7324682352218,4.39821970649064,NA,0.30769231,0.53846154,0.42307692,0.75,1,0.90909091,0.5,5,79.9307434082031,0.46750316619873,1,0.2,104.605,1,0.2,"2024-07-29",0
"Jesse Chavez",5448,"2024-07-26","@NYM",16,2024,"ATL","A",40,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,30.617345380642,29.9783111930123,2,0,1,0,0,0,1,9,3,8,11,0.00097798346541822,0,0.00097798346541822,0.458999991416931,0.0499184317886829,0.0142000000923872,0.0199999995529652,0.0199999995529652,NA,0,1,0.0712981596589088,-0.00242608507754817,0,0,0.27272727,91.33333333,NA,NA,0.54545455,89.33333333,0.09090909,76,0.09090909,86,NA,0.164688125252724,NA,0.418982833623886,0.0572940893471241,0.0495179928839207,5.48960417509079,NA,6.98304722706477,5.72940893471241,4.95179928839207,0.16666667,0.8,0.45454545,1,0.75,0.8,0.45454545,0.66666667,0.09090909,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,-0.219170309069751,80,40.9658,80,53.01141,46.59394,59.7172,41.91341,22.00518,62.50692,NA,NA,NA,38.43418,35.69549,43.7607,48.80287,35.31055,60.86407,0.19978,4.37676,64.56,158.12,131.2,83.88,123.5,115.66,112.94,85.64,85.64,NA,NA,NA,111.64,64.96,65.04,105.190909090909,84.3909090909091,81.2745454545454,0.54545455,0.27272727,NA,0.09090909,0.09090909,89.2166646321615,91.3333333333333,NA,76.0999984741211,86.3000030517578,-1.40389919281006,-10.2063649495443,NA,8.96761798858643,-8.51608371734619,6.75640296936035,4.50665283203125,NA,-3.29019975662231,0.659045159816742,0.424141325056553,0.16641753911972,NA,0.057969942688942,0.0501701384782791,7.06902208427588,5.54725130399068,NA,5.7969942688942,5.01701384782791,0.25,0.57142857,0.45454545,1,0.75,0.8,0.63636364,15.375,0.09090909,0.09090909,0.54545455,0.27272727,NA,86.4441986083984,76.1619033813477,89.3356323242188,91.4790344238281,NA,-8.59430027008057,9.35575008392334,-1.08153796195984,-9.87268320719401,NA,-0.418760985136032,-4.49734020233154,6.03715642293294,3.73185666402181,NA,0.0501701384782791,0.057969942688942,0.424141325056553,0.16641753911972,NA,5.01701384782791,5.7969942688942,7.06902208427588,5.54725130399068,NA,0.25,0.57142857,0.45454545,1,0.75,0.8,0.63636364,2,85.620231628418,1.46383714675903,0,0,101.477,1,0.5,"2024-07-26",0
"Jesse Chavez",5448,"2024-07-24","CIN",16,2024,"ATL","H",40,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,1,9,0,18,1,0,0,2,0,2,0,0,0,0,0.2,0,0.2,2.00296908401489,0,0.4,2,0.5,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,30.617345380642,29.9783111930123,2,0.5,0.5,0,0,0,0,0,6,11,17,0.00156000023707747,-0.000923999876249582,0.0024840000551194,0.506999969482422,0.0515243895351887,0.0269599985331297,0.0211999993771315,0.0211999993771315,NA,0,1,0.0357767753303051,0.0220867380953531,0,0,0.35294118,90.33333333,NA,NA,0.41176471,87.85714286,0.11764706,76,0.11764706,84.5,NA,-0.622473835945129,NA,0.300525933504105,-0.0818048268556595,0.2343660145998,-10.3745639324188,NA,4.29322762148721,-4.09024134278297,11.71830072999,0.1,0.71428571,0.35294118,1,0.8,0.83333333,0.41176471,0.6,0.05882353,0,3,1,0,4,0,4,0,0.75,0.25,0,1,0,5.97567372199247,66.06098,41.28374,68.03333,20,36.03519,20,38.5884,20.3543,41.40853,NA,NA,NA,34.51571,40.61081,45.6587,29.45268,32.61136,31.98515,1.40194,6.18,73.98,98.78,73.72,85.94,19.6,12.76,80.52,133.22,118.12,NA,NA,NA,97.08,104.46,101.8,87.2070588235294,103.958823529412,93.7811764705882,0.41176471,0.35294118,NA,0.11764706,0.11764706,87.7714320591518,90.1333312988281,NA,75.8000030517578,84.6000061035156,-0.990645544869559,-9.22443389892578,NA,7.06816387176514,-9.15112113952637,6.53522273472377,4.80258051554362,NA,-2.51128721237183,1.21595001220703,0.303898151963949,-0.633064951747656,NA,-0.0833708606660366,0.237696573138237,4.34140217091356,-10.5510825291276,NA,-4.16854303330183,11.8848286569118,0.11111111,0.625,0.35294118,1,0.8,0.83333333,0.47058824,14.5,0.11764706,0.11764706,0.41176471,0.35294118,NA,84.8074493408203,75.9405059814453,87.9346836635045,90.3283487955729,NA,-9.22785949707031,7.63201999664307,-0.696867193494524,-9.10371017456055,NA,0.323146313428879,-4.1050500869751,5.7005729675293,3.97518348693848,NA,0.237696573138237,-0.0833708606660366,0.303898151963949,-0.633064951747656,NA,11.8848286569118,-4.16854303330183,4.34140217091356,-10.5510825291276,NA,0.11111111,0.625,0.35294118,1,0.8,0.83333333,0.47058824,4,101.630264282227,2.36623287200928,0,0,103.41,4,1,"2024-07-24",1
"Jesse Chavez",5448,"2024-07-21","STL",16,2024,"ATL","H",40,0,0,4.5,1,0,0,0,0,0,0,0,2,10,2,2,1,1,3,0,0,0,0,1,4.5,13.5,9,0.33333333,0,0,3,1,2,0,0,0,0,0.1,0.3,-0.2,9.04164908401489,4.5,0.285714285714286,2.5,0.2,0.83333333,13.1664797782898,-8.66647977828979,7.42248398140073,108.106917412428,326.787586968957,181.159179579133,3,0.333333333,0.5,0.166666666,0,1,0,0,20,19,39,-0.0649800002574921,-0.101368002593517,0.0363880060613155,-0.986000001430511,-0.10020324587822,0.208690911531448,0.315400004386902,0.497200012207031,NA,0,1,-0.190593227744102,-0.120776346429711,0,1,0.15384615,90.83333333,NA,NA,0.51282051,88.85,0.07692308,75,0.25641026,85,NA,-1.7642263174057,NA,1.07467639446259,-0.0581215433776379,-0.343399286270142,-29.4037719567617,NA,5.37338197231293,-1.9373847792546,-3.43399286270142,0.16,0.78571429,0.38461538,1,0.81818182,0.86666667,0.35897436,0.5,0.05128205,2,2,2,0,4,2,6,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,20.2300279531648,30.85345,39.73403,29.73381,20,40.11526,20,20,27.67921,27.30296,NA,NA,NA,42.41875,39.44078,35.56932,23.17083,40.44906,20,1.79221,6.76541,67.74,91.26,65.44,94.62,40.64,49.2,78.66,53.54,30.16,NA,NA,NA,100.9,77,82.56,88.4928205128205,74.2502564102564,67.5425641025641,0.51282051,0.15384615,NA,0.07692308,0.25641026,88.725,90.7666625976562,NA,74.9333343505859,85,-1.51599149703979,-9.11608378092448,NA,8.36532211303711,-8.12397079467774,6.28802871704102,3.17673683166504,NA,-3.61888631184896,0.708789730072022,1.12804738804698,-1.77439558133483,NA,-0.0596229769289494,-0.350506529211998,5.6402369402349,-29.5732596889138,NA,-1.98743256429831,-3.50506529211998,0.05,0.73684211,0.38461538,1,0.85714286,0.86666667,0.48717949,16.82758621,0.25641026,0.07692308,0.51282051,0.15384615,NA,85.2260864257812,75.1713358561198,88.9460266113281,91.0250651041667,NA,-8.23223571777344,8.74265289306641,-1.09806566238403,-8.78315671284994,NA,-0.0184522017836571,-4.7298698425293,5.66851997375488,2.67494487762451,NA,-0.350506529211998,-0.0596229769289494,1.12804738804698,-1.77439558133483,NA,-3.50506529211998,-1.98743256429831,5.6402369402349,-29.5732596889138,NA,0.05263158,0.7,0.38461538,1,0.85714286,0.86666667,0.51282051,6,85.6323852539062,8.71651140848796,0,0,101.379,1,0.16666667,"2024-07-21",0
"Jesse Chavez",5448,"2024-07-13","@SDP",16,2024,"ATL","A",40,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,1,0,0,0,0,0,0,0,0,18,0,0,0,2,1,2,0,0,0,0,0,0,0,5.37832908401489,9,0.4,2,0.25,1,16.1664797782898,-7.16647977828979,4.67848818451166,216.213834824856,400.830147366036,114.84853560366,2,0.4,0.4,0.2,0,1,0,0,6,12,18,-0.0114200077950954,-0.016228036954999,0.0048080300912261,-0.542999982833862,-0.0592471361160278,0.0566399991512299,0.0944000035524368,0.0944000035524368,NA,0,1,-0.192665383219719,-0.00895905121227689,0,0,0.27777778,91,0.11111111,82,0.44444444,89,NA,NA,0.16666667,85.33333333,NA,-1.0821795463562,-0.594802021980286,-0.00329681485891342,NA,0.227358251810074,-21.643590927124,-29.7401010990143,-0.0412101857364178,NA,7.57860839366913,0.41666667,0.83333333,0.55555556,0.8,1,0.9,0.33333333,0.8,0.05555556,2,2,1,2,1,2,5,0.4,0.4,0.2,0.4,0.2,0.4,26.0286644889427,64.45262,57.2242,67.56491,NA,NA,NA,68.11881,31.28327,78.40109,70.48563,46.43273,80,28.02037,37.35937,29.73983,53.43515,43.7251,59.7475,-0.088,3.94509,78.46,120.1,98.36,NA,NA,NA,89.82,107.94,98.64,123.2,133.88,125.54,111.66,81.18,86,101.342222222222,100.955555555556,95.9644444444444,0.44444444,0.27777778,0.11111111,NA,0.16666667,88.9749984741211,91.0200012207031,81.6999969482422,NA,85.2999979654948,-1.83343732357025,-10.1188888549805,1.88485074043274,NA,-11.4497350056966,7.2442798614502,4.34905014038086,-3.33945894241333,NA,1.10263395309448,-0.00438696518540382,-1.07879987359047,-0.599708765745163,NA,0.230149276554585,-0.0548370648175478,-21.5759974718094,-29.9854382872581,NA,7.67164255181948,0.41666667,0.83333333,0.55555556,1,0.8,0.9,0.33333333,13.84615385,0.16666667,NA,0.44444444,0.27777778,0.11111111,85.0204010009766,NA,88.6930541992188,90.7388793945313,81.4188995361328,-10.5878397623698,NA,-0.820195138454437,-9.43905181884766,3.04413509368896,-0.425537665685018,NA,6.25342750549316,3.21585006713867,-4.77231025695801,0.230149276554585,NA,-0.00438696518540382,-1.07879987359047,-0.599708765745163,7.67164255181948,NA,-0.0548370648175478,-21.5759974718094,-29.9854382872581,0.46153846,0.8,0.55555556,0.83333333,1,0.9,0.27777778,5,91.5377746582031,0.191729140281677,1,0.2,105.944,2,0.4,"2024-07-13",0
"Jesse Chavez",5448,"2024-07-09","@ARI",16,2024,"ATL","A",40,0,0,0,1,0,0,0,0,0,0,0,2.2,8,1,0,0,0,0,0,0,0,0,3,10.1250024139887,0,3.3750008046629,3,0.333333333,0,3,2,0,0,1,0,0,0.375,0,0.375,1.37915095901489,0,0.125,0.375000089406988,0.2,1,0.916479241847864,-0.916479241847864,2.0504858168825,0,24.4471187743741,51.3409567786022,1.5,0,0.6,0.4,0,0,1,3.3750008046629,8,20,28,0.0998800024390221,-0.0289799980819225,0.128859996795654,0.97299998998642,0.0982828289270401,0.769999980926514,0.888250052928925,1,0.451999992132187,1,1,0.123255379498005,0.00645891259696371,1,0,0.32142857,91,0.14285714,82,0.42857143,89.5,NA,NA,0.10714286,84.66666667,NA,0.860092043876648,0.315322756767273,1.15156841278076,NA,-0.518141627311707,9.55657826529609,7.88306891918182,9.59640343983968,NA,-17.2713875770569,0.4,0.38461538,0.39285714,0.66666667,1,0.81818182,0.46428571,0.875,0.07142857,3,2,0,1,1,3,5,0.6,0.4,0,0.2,0.2,0.6,-0.515660462019033,61.78894,45.89901,77.09443,NA,NA,NA,66.33859,38.32341,75.84441,61.99207,43.81454,79.77815,80,36.11634,70.7545,78.53239,41.789,80,-1.6472,1.60629,91.8,118.3,96.76,NA,NA,NA,87.94,117.42,109.9,96.54,168.22,167.28,111.22,146.42,142.88,99.5592857142857,137.2,130.823571428571,0.42857143,0.32142857,0.14285714,NA,0.10714286,89.2833353678385,90.9888916015625,81.8499984741211,NA,84.6666666666667,-1.67941443125407,-9.77465481228299,2.17380952835083,NA,-9.53107579549154,6.94840304056803,4.65170711941189,-3.15849256515503,NA,2.18423334757487,1.16483982279897,0.874208550900221,0.319651130586863,NA,-0.525983855128288,9.70699852332473,9.71342834333579,7.99127826467156,NA,-17.5327951709429,0.22222222,0.47368421,0.39285714,1,0.77777778,0.81818182,0.67857143,14.5,0.10714286,NA,0.42857143,0.32142857,0.14285714,84.3298645019531,NA,88.9230346679688,90.6238538953993,81.482177734375,-9.33616638183594,NA,-1.21083871523539,-9.52809566921658,2.78935480117798,0.749825557072957,NA,6.07704226175944,3.5763176812066,-4.78429746627808,-0.525983855128288,NA,1.16483982279897,0.874208550900221,0.319651130586863,-17.5327951709429,NA,9.70699852332473,9.71342834333579,7.99127826467156,0.41666667,0.375,0.39285714,1,0.66666667,0.81818182,0.57142857,5,89.6850524902344,5.57588119506836,1,0.2,102.34,2,0.4,"2024-07-09",0
"Jesse Chavez",5448,"2024-07-05","PHI",16,2024,"ATL","H",40,0,0,4.5,1,0,0,0,0,0,0,0,2,10,3,3,1,0,0,0,0,0,0,3,13.5,0,13.5,3,0.5,0,4,0,3,0,2,0,0,0.3,0,0.3,1.11466908401489,0,0.3,1.5,0.428571428571429,0,0.166479778289795,4.3335202217102,0.166479778289795,108.106917412428,5.93649191494908,5.81258759727958,4,0.428571428,0.571428571,0,0,0,3,13.5,9,24,33,-0.141171991825104,-0.188107997179031,0.0469360016286373,-1.98599994182587,-0.201829269528389,0.410923063755035,0.334800004959106,0.607200026512146,0.296000003814697,1,1,-0.126535937190056,-0.217012537638948,0,1,0.3030303,90.4,NA,NA,0.57575758,88.47368421,0.03030303,75,0.09090909,84,NA,-0.445179313421249,NA,0.840242505073547,-0.773233532905579,-0.305546700954437,-4.45179313421249,NA,4.4223289740713,-77.3233532905579,-10.1848900318146,0.16666667,0.86666667,0.48484848,0.66666667,1,0.9375,0.45454545,0.4,0.03030303,2,4,1,1,5,1,7,0.28571429,0.57142857,0.14285714,0.14285714,0.71428571,0.14285714,3.58285893637915,43.94609,41.71553,47.73968,80,40.17113,65.24056,20,36.06582,20,NA,NA,NA,66.50165,34.15251,61.32812,47.82656,38.09781,49.42403,0.26044,4.46775,85.64,77.3,56.52,95,138.08,143.96,70.04,66.78,55.62,NA,NA,NA,101.22,117.88,111.82,90.795625,100.335,91.83375,0.57575758,0.3030303,NA,0.03030303,0.09090909,88.4157907586349,90.3200012207031,NA,75.1999969482422,84.3666687011719,-1.87663811131528,-9.00810546875,NA,8.94612598419189,-7.44215138753255,6.74757626182155,3.80629005432129,NA,-4.55635452270508,0.0837855935096741,0.84820793196559,-0.453300982713699,NA,-0.780654788017273,-0.268797978758812,4.4642522735031,-4.53300982713699,NA,-78.0654788017273,-8.95993262529373,0.14285714,0.73684211,0.48484848,1,0.92857143,0.9375,0.57575758,17.09090909,0.09090909,0.03030303,0.57575758,0.3030303,NA,84.7877298990885,75.6351013183594,88.8302451685855,90.7409606933594,NA,-7.30768013000488,9.64181995391846,-1.43153029993961,-8.50307235717773,NA,-0.495874643325806,-5.71943998336792,6.04234354119552,3.19514999389648,NA,-0.268797978758812,-0.780654788017273,0.84820793196559,-0.453300982713699,NA,-8.95993262529373,-78.0654788017273,4.4642522735031,-4.53300982713699,NA,0.07692308,0.75,0.48484848,1,0.93333333,0.9375,0.60606061,7,79.3481183733259,-1.60661084311349,1,0.14285714,106.034,1,0.14285714,"2024-07-05",0
"Jesse Chavez",5448,"2024-07-02","SFG",16,2024,"ATL","H",40,0,0,5.40000205993731,1,0,0,0,0,0,0,0,1.2,6,1,1,1,1,0,0,0,0,0,1,5.40000205993731,0,5.40000205993731,1,0,0,2,2,1,0,0,0,0,0.16666667,0,0.16666667,3.70245131455,5.40000205993731,0.166666666666667,0.600000228881923,0,1,9.76648229599095,-4.36648023605364,3.78089010013497,129.728350382352,242.872747324615,93.1574283965535,1,0.2,0.4,0.4,0,0.5,1,5.40000205993731,8,21,29,-0.0909120067954063,-0.131464004516602,0.0405519939959049,-0.300999969244003,-0.0305894277989864,0.665800034999847,1.09266674518585,1.94120001792908,NA,0,1,-0.105680197477341,-0.0308653147130081,0,1,0.31034483,90.77777778,NA,NA,0.44827586,89.15384615,0.10344828,76,0.13793103,85.75,NA,-0.880770027637482,NA,0.275410830974579,-0.138080835342407,0.3465875685215,-9.78633364041646,NA,2.11854485365061,-4.60269451141357,8.66468921303749,0.4375,0.61538462,0.51724138,0.71428571,1,0.86666667,0.44827586,0.66666667,0.06896552,2,0,3,3,1,1,5,0.4,0,0.6,0.6,0.2,0.2,11.9219083896667,68.61691,46.25851,80,31.30258,40.29016,30.1801,61.93057,20,80,NA,NA,NA,70.09795,37.90397,66.01072,66.7376,32.39362,80,-0.91443,2.70545,73.68,184.16,150.58,142.72,82.88,89.98,90.08,141.74,111.86,NA,NA,NA,113.38,97.76,91.58,102.991851851852,123.566666666667,106.902962962963,0.44827586,0.31034483,NA,0.10344828,0.13793103,89.1153846153846,90.6999986436632,NA,75.8666687011719,85.6500015258789,-1.31362562913161,-9.1750742594401,NA,7.98054949442546,-9.48549461364746,6.31463681734525,4.3792118496365,NA,-5.37885538736979,1.50181806087494,0.278063669800758,-0.87552497908473,NA,-0.133963949978352,0.352045625448227,2.13895130615968,-9.72805532316367,NA,-4.46546499927839,8.80114063620567,0.46153846,0.5625,0.51724138,0.83333333,0.88888889,0.86666667,0.55172414,15.17391304,0.13793103,0.10344828,0.44827586,0.31034483,NA,85.9779510498047,76.2079671223958,89.4504018930288,91.0755886501736,NA,-9.12544727325439,8.76906331380208,-0.763231937701885,-8.85821533203125,NA,0.3758225440979,-6.95641009012858,5.60050025353065,3.55711534288194,NA,0.352045625448227,-0.133963949978352,0.278063669800758,-0.87552497908473,NA,8.80114063620567,-4.46546499927839,2.13895130615968,-9.72805532316367,NA,0.46153846,0.5625,0.51724138,0.83333333,0.88888889,0.86666667,0.55172414,5,69.0573303222656,-15.2698333740234,1,0.2,97.982,1,0.2,"2024-07-02",0
