"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CT%","CTv","CB%","CBv","CH%","CHv","wFB","wCT","wCB","wCH","wFB/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxCU%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvCU","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwCU","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piFC%","piSI%","piSL%","pivCH","pivFA","pivFC","pivSI","pivSL","piCH-X","piFA-X","piFC-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwFC","piwSI","piwSL","piwCH/C","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Josh Fleming",20418,"2024-05-10","CHC",27,2024,"PIT","H",28,0,0,0,1,0,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,2,0,3,0,0,0,0,0,0,0,4.32832908401489,0,0.6,3,0.6,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.1955776252467,78.3097583844777,2,0.6,0.4,0,0,0,0,0,5,12,17,0.00425600074231625,-0.00623199949041009,0.010487999767065,0.52099996805191,0.0519182831048965,0.0863600000739098,0.0675999969244003,0.0675999969244003,0.0237999986857176,1,1,-0.0229886043816805,0.0722706879698442,0,0,0.47058824,91,0.23529412,87,0.05882353,79,0.23529412,84.5,-0.409926950931549,-0.202765882015228,0.0673001259565353,-0.143790706992149,-5.12408688664436,-5.06914705038071,6.73001259565353,-3.59476767480373,0.5,0.44444444,0.47058824,1,1,1,0.52941176,0.8,0,1,3,1,1,3,1,5,0.2,0.6,0.2,0.2,0.6,0.2,13.066218747018,NA,34.08867,39.04796,41.41205,68.62711,56.50667,80,NA,NA,NA,80,80,80,45.48686,38.38684,65.8272,80,59.64437,80,-1.99622,1.08276,97.74,84.06,85.18,88.6,88.2,109.62,NA,NA,NA,142.08,137.42,178,89.9,109.24,108.7,116.223529411765,115.338823529412,135.831764705882,NA,0.23529412,0.47058824,0.05882353,0.23529412,NA,87.0500030517578,90.9499969482422,78.5999984741211,84.3249969482422,NA,2.96823978424072,10.8848104476929,-3.51465010643005,7.93244552612305,NA,4.23182773590088,1.03970634937286,1.8871089220047,0.14764529466629,NA,-0.206369921565056,-0.41672407835722,0.0682137757539749,-0.139621708542109,NA,-5.1592480391264,-5.20905097946525,6.82137757539749,-3.49054271355271,0.375,0.55555556,0.47058824,1,1,1,0.52941176,16.5,0.23529412,NA,0.23529412,0.47058824,0.05882353,84.5349273681641,NA,87.2098007202148,91.1394348144531,78.7781982421875,7.31100511550903,NA,1.97631752490997,10.2557735443115,-4.60676002502441,-1.10663831233978,NA,3.16767001152039,-0.191563680768013,0.984686970710754,-0.139621708542109,NA,-0.206369921565056,-0.41672407835722,0.0682137757539749,-3.49054271355271,NA,-5.1592480391264,-5.20905097946525,6.82137757539749,0.375,0.55555556,0.47058824,1,1,1,0.52941176,5,87.2244079589844,3.44481582641602,0,0,101.871,1,0.2,"2024-05-10",0
"Josh Fleming",20418,"2024-05-07","LAA",27,2024,"PIT","H",28,0,0,18,1,0,0,0,0,0,0,0,1,7,3,2,2,0,1,0,0,0,0,2,18,9,27,2,1,0,1,1,2,0,1,0,0,0.28571429,0.14285714,0.14285714,3.93407601794024,0,0.5,4,0.75,0.5,2.1664797782898,15.8335202217102,3.67848818451166,426.387875565851,54.0650892380557,90.682812007927,1,0.5,0.25,0.25,0,0,0,0,9,19,28,-0.0029660000000149,-0.0046560000628233,0.00168999994639307,-1.47899985313416,-0.147384151816368,0.0207428559660912,0.0199999995529652,0.0199999995529652,0,1,1,-0.103203505277634,-0.0397854835512669,0,0,0.39285714,91.18181818,0.32142857,87.88888889,0.03571429,78,0.25,83.14285714,-1.38210558891296,-0.0934428572654724,0.173208177089691,-0.209336906671524,-12.5645962628451,-1.03825396961636,17.3208177089691,-2.99052723816463,0.47619048,1,0.60714286,0.8,0.85714286,0.82352941,0.25,0.42857143,0.10714286,1,2,1,0,3,1,4,0.25,0.5,0.25,0,0.75,0.25,5.87022839481241,NA,31.71744,31.58912,46.46696,80,49.53767,80,NA,NA,NA,46.15671,56.76007,41.52241,20,32.50948,20,22.26676,42.97384,31.3955,1.84837,6.84965,92.24,94.1,82.46,137.78,185.24,181.76,NA,NA,NA,115.18,83.66,105,77.26,41.64,31.14,98.0635714285714,76.3914285714286,78.3657142857143,NA,0.32142857,0.39285714,0.03571429,0.25,NA,87.8888888888889,91.1363636363636,78.4000015258789,83.0857107979911,NA,2.05310249328613,9.62066858465021,-5.51531171798706,6.66284942626953,NA,4.45615726047092,1.70568726279519,-1.63524913787842,0.343945843832833,NA,-0.0987582840025425,-1.39571603387594,0.175081223249435,-0.213675227016211,NA,-1.09731426669492,-12.6883275806904,17.5081223249435,-3.05250324308872,0.41176471,0.90909091,0.60714286,0.71428571,0.9,0.82352941,0.39285714,21.95238095,0.25,NA,0.32142857,0.39285714,0.03571429,82.9731183733259,NA,87.7849663628472,91.043379350142,78.315299987793,6.29313550676618,NA,1.29389169481066,9.32464460893111,-6.57607984542847,-1.08699900763375,NA,3.11287668016222,0.429644974795255,-3.6766300201416,-0.213675227016211,NA,-0.0987582840025425,-1.39571603387594,0.175081223249435,-3.05250324308872,NA,-1.09731426669492,-12.6883275806904,17.5081223249435,0.4375,0.83333333,0.60714286,0.71428571,0.9,0.82352941,0.42857143,4,92.3667144775391,19.0507965087891,0,0,95.0848,1,0.25,"2024-05-07",0
"Josh Fleming",20418,"2024-04-30","@OAK",27,2024,"PIT","A",28,0,0,9,1,0,0,0,0,0,0,0,2,8,2,2,2,1,1,0,0,0,0,2,9,4.5,9,2,0,0,3,1,1,0,0,0,0,0.25,0.125,0.125,3.65885408401489,4.5,0.285714285714286,1.5,0.25,0.625,9.16647977828979,-0.166479778289794,3.42248398140073,213.193937782926,222.978507948393,84.4962851962024,3,0.2,0.6,0.2,0,1,0,0,13,17,30,-0.133819982409477,-0.16441598534584,0.0305959954857826,-1.09399998188019,-0.119956135749817,0.307733327150345,0.39640000462532,0.699599981307983,NA,0,1,-0.0680250525474548,-0.366831918092253,0,1,0.56666667,90.11764706,0.1,87.33333333,0.06666667,77,0.26666667,82.375,-0.608159184455872,-0.584673404693604,-0.0344077162444592,0.213287070393562,-3.57740696738748,-19.4891134897868,-1.72038581222296,2.66608837991953,0.43478261,0.71428571,0.5,0.8,0.8,0.8,0.23333333,0.5,0.1,1,3,1,1,1,3,5,0.2,0.6,0.2,0.2,0.2,0.6,11.0321338890457,NA,38.6739,43.49265,30.09872,41.26904,56.4364,23.02683,NA,NA,NA,50.46542,66.96835,33.36507,20,32.28558,20,35.44236,55.42022,20,1.02982,5.62182,99.18,87.16,88.94,105.16,78.74,72.12,NA,NA,NA,120.56,72.48,95.3,76.68,22.12,3.22,109.444,71.776,82.8506666666667,NA,0.1,0.56666667,0.06666667,0.26666667,NA,87.4333292643229,90.1294088924632,76.8499984741211,82.3249969482422,NA,6.17467371622721,11.4106768439798,-5.22157192230225,7.78850269317627,NA,5.45405515034993,1.61948877222398,1.17084848880768,-0.400365859270096,NA,-0.59394508227706,-0.561451844871044,-0.0350487045943737,0.215265981853008,NA,-19.7981694092353,-3.30265791100614,-1.75243522971869,2.6908247731626,0.40909091,0.75,0.5,0.77777778,0.83333333,0.8,0.26666667,16.33333333,0.26666667,0.06666667,0.03333333,0.56666667,0.06666667,82.5193786621094,86.8871459960938,89.1016998291016,90.3343721277573,77.0587463378906,7.71682119369507,7.90412998199463,3.59792995452881,11.30224609375,-5.53018474578857,-2.02608251571655,5.00777530670166,3.06487989425659,0.147712441051708,-0.421385526657104,0.215265981853008,-0.0833708606660366,-0.510574221611023,-0.561451844871044,-0.0350487045943737,2.6908247731626,-4.16854303330183,-51.0574221611023,-3.30265791100614,-1.75243522971869,0.40909091,0.75,0.5,0.77777778,0.83333333,0.8,0.26666667,5,88.7078857421875,-8.07093200683594,1,0.2,103.779,3,0.6,"2024-04-30",0
"Josh Fleming",20418,"2024-04-27","@SFG",27,2024,"PIT","A",28,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,8.41372908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.5684995033937,0,78.1955776252467,160.522026728569,0.333333333,0,0.25,0.75,0,0,0,0,6,11,17,0.159370005130768,0,0.159370005130768,0.699000000953674,0.0743221715092659,1.60064995288849,2.01429986953735,1.79619991779327,1.74940001964569,1,1,0.0994963645935059,6.94429356001142e-05,1,0,0.29411765,90.8,0.17647059,88,NA,NA,0.52941176,82.66666667,0.643664598464966,0.0618020668625832,NA,0.25608828663826,12.8732919692993,2.06006889541944,NA,2.84542540709178,0.4,0.57142857,0.47058824,0.75,1,0.875,0.41176471,0.75,0.05882353,1,2,1,1,2,1,4,0.25,0.5,0.25,0.25,0.5,0.25,0.956266120415452,NA,50.28226,44.10951,55.09002,NA,NA,NA,NA,NA,NA,69.15694,40.09342,57.10724,48.91264,42.19621,68.98956,54.35485,44.95046,60.69158,-0.14514,3.85938,95.26,104.18,93.18,NA,NA,NA,NA,NA,NA,102.42,109.2,107.54,80.8,103.76,93.32,94.8141176470588,105.582352941176,97.4282352941177,NA,0.17647059,0.29411765,NA,0.52941176,NA,87.7999979654948,90.5799987792969,NA,82.6444430881076,NA,3.53278605143229,10.9842254638672,NA,8.66974555121528,NA,4.4444039662679,2.23358840942383,NA,-0.352545473310683,NA,0.0622856058180332,0.694980069994926,NA,0.300190486013889,NA,2.07618686060111,13.8996013998985,NA,3.33544984459877,0.28571429,0.6,0.47058824,1,0.83333333,0.875,0.58823529,15.30769231,0.52941176,NA,0.17647059,0.29411765,NA,83.3883802625868,NA,88.5584716796875,91.3219360351563,NA,7.67411380343967,NA,2.18942674001058,9.9958740234375,NA,-1.57651339636909,NA,3.14515654246012,1.12515773773193,NA,0.300190486013889,NA,0.0622856058180332,0.694980069994926,NA,3.33544984459877,NA,2.07618686060111,13.8996013998985,NA,0.28571429,0.6,0.47058824,1,0.83333333,0.875,0.58823529,4,89.6471328735352,24.0397624969482,0,0,102.747,1,0.25,"2024-04-27",0
"Josh Fleming",20418,"2024-04-24","MIL",27,2024,"PIT","H",28,0,1,0,1,1,0,0,0,0,0,0,2.1,9,1,2,0,0,2,0,0,0,0,1,3.85714338263694,7.71428676527388,3.85714338263694,0.5,0.333333333,0,3,2,1,0,1,0,0,0.11111111,0.22222222,-0.11111111,7.72035871094948,0,0.142857142857143,1.28571446087898,0.166666666666667,0.33333333,4.88076572612843,-4.88076572612843,6.17677310802846,0,119.562134781892,151.05567493302,1.5,0.166666666,0.5,0.333333333,0,0,0,0,14,25,39,0.0586080178618431,-0.140583962202072,0.199191972613335,0.627099990844727,0.0624912828207016,1.02681994438171,0.930000007152557,0.870000004768372,2.16960000991821,1,1,0.0295379366725683,0.0275392735847112,0,0,0.30769231,91.08333333,0.28205128,88.09090909,NA,NA,0.41025641,83,-0.117028847336769,-0.569341242313385,NA,0.92070335149765,-0.975240394473076,-5.17582947557623,NA,5.75439594686031,0.4,0.57142857,0.46153846,0.7,1,0.83333333,0.35897436,0.66666667,0.07692308,2,2,2,1,5,0,6,0.33333333,0.33333333,0.33333333,0.16666667,0.83333333,0,5.45270371350215,43,71.46818,40.86981,80,NA,NA,NA,NA,NA,NA,52.57506,52.77423,20,45.22912,29.22439,64.17412,61.73409,43.73782,63.95007,-0.60358,3.17172,92.72,132.26,110.92,NA,NA,NA,NA,NA,NA,108.42,100.2,123.5,78.6,119.62,96.02,93.5682051282051,118.830256410256,110.588205128205,NA,0.28205128,0.30769231,NA,0.41025641,NA,87.9090909090909,90.9916687011719,NA,82.9562530517578,NA,2.77601710232821,10.7999038696289,NA,8.63496017456055,NA,4.46118753606623,1.68788131078084,NA,0.445689499378204,NA,-0.582561306655407,-0.122292775660753,NA,0.921859610825777,NA,-5.29601187868552,-1.01910646383961,NA,5.76162256766111,0.40909091,0.52941176,0.46153846,0.66666667,1,0.83333333,0.43589744,18.46666667,0.41025641,NA,0.28205128,0.30769231,NA,83.2528533935547,NA,88.2203535600142,91.2954508463542,NA,7.70219707489014,NA,1.59197425842285,9.95024172465006,NA,-1.20594000816345,NA,3.08387999101119,0.0524048407872518,NA,0.921859610825777,NA,-0.582561306655407,-0.122292775660753,NA,5.76162256766111,NA,-5.29601187868552,-1.01910646383961,NA,0.40909091,0.52941176,0.46153846,0.66666667,1,0.83333333,0.43589744,6,87.587158203125,10.0180568695068,0,0,103.8,2,0.33333333,"2024-04-24",0
"Josh Fleming",20418,"2024-04-21","BOS",27,2024,"PIT","H",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.9346008508647,29.9783111930123,2,0,1,0,0,0,0,0,4,9,13,0.0127639975398779,0,0.0127639975398779,0.521000027656555,0.0519182868301868,0.164733335375786,0.221399992704391,0.221399992704391,0.141399994492531,1,1,0.0776566714048386,-0.000173886813845128,0,0,0.46153846,90.66666667,0.15384615,86.5,NA,NA,0.38461538,83.2,0.053106926381588,0.106812082231045,NA,0.53056401014328,0.885115439693133,5.34060411155224,NA,10.6112802028656,0.5,0.4,0.46153846,0.5,0.5,0.5,0.38461538,0.33333333,0.23076923,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,-0.22227486154869,NA,41.56427,53.12369,51.90863,NA,NA,NA,NA,NA,NA,80,75.65906,70.12027,80,40.4534,80,69.57547,63.13933,75.24729,-1.09074,2.44098,120,118.3,123.46,NA,NA,NA,NA,NA,NA,113.42,125.36,144.5,86.62,121.14,118.32,111.827692307692,121.995384615385,132.38,NA,0.15384615,0.46153846,NA,0.38461538,NA,86.8500061035156,90.5,NA,83.1599975585937,NA,2.39743566513062,10.7482935587565,NA,8.09728775024414,NA,4.02891159057617,1.45280726750692,NA,-1.76376667022705,NA,0.108140081167221,0.0531641058623791,NA,0.537394762039185,NA,5.40700405836105,0.886068431039651,NA,10.7478952407837,0.5,0.4,0.46153846,0.5,0.5,0.5,0.38461538,14.9,0.38461538,NA,0.15384615,0.46153846,NA,83.3468994140625,NA,87.0193939208984,90.6966552734375,NA,7.65223007202148,NA,1.57008445262909,10.0987033843994,NA,-3.19502391815186,NA,2.72837996482849,0.0791761726140976,NA,0.537394762039185,NA,0.108140081167221,0.0531641058623791,NA,10.7478952407837,NA,5.40700405836105,0.886068431039651,NA,0.5,0.4,0.46153846,0.5,0.5,0.5,0.38461538,2,72.2080001831055,-46.3584747314453,0,0,101.183,1,0.5,"2024-04-21",0
"Josh Fleming",20418,"2024-04-19","BOS",27,2024,"PIT","H",28,0,0,0,1,0,0,0,0,0,0,0,0.2,4,1,0,0,0,0,0,1,0,0,0,0,0,13.500014081612,0,0,0,1,1,1,0,0,0,0,0,0,0,6.03472908401489,0,0.333333333333333,1.50000156462356,0.333333333333333,1,7.66648447216047,-7.66648447216047,9.93449944721724,0,186.782888632998,241.863850994261,1,0.333333333,0.333333333,0.333333333,0,0,0,0,4,6,10,0.00674599874764681,-0.00745600089430809,0.0142019996419549,0.27700001001358,0.0276033878326416,0.210200011730194,0.0756999999284744,0.151399999856949,0.161400005221367,1,1,0.00026474820333533,0.0318284885768117,0,0,0.2,90.5,0.4,87.75,NA,NA,0.4,82.25,-0.377860963344574,0.518597006797791,NA,-0.486233681440353,-18.8930481672287,12.9649251699448,NA,-12.1558420360088,0.16666667,0.75,0.4,1,1,1,0.4,0.5,0,1,1,1,1,2,0,3,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,10.5244965436307,NA,34.39857,44.17394,36.25237,NA,NA,NA,NA,NA,NA,20,80,20,80,46.78159,80,23.95891,56.60774,23.57305,1.74325,6.69197,99.6,92.72,90.42,NA,NA,NA,NA,NA,NA,124.24,-77.98,-57.14,96.54,131.2,125.3,103.304,73.972,74.86,NA,0.4,0.2,NA,0.4,NA,87.5500030517578,90.5999984741211,NA,82.2749938964844,NA,2.45078587532043,9.77323436737061,NA,7.30521297454834,NA,4.01676607131958,0.284271359443665,NA,-0.708438277244568,NA,0.525509744882584,-0.38624806329608,NA,-0.494166772812605,NA,13.1377436220646,-19.312403164804,NA,-12.3541693203151,0.2,0.6,0.4,1,1,1,0.5,14.16666667,0.4,NA,0.4,0.2,NA,82.4635238647461,NA,87.7268753051758,90.8090515136719,NA,6.72568225860596,NA,1.44402074813843,9.3989143371582,NA,-2.07943511009216,NA,2.92441248893738,-0.610682964324951,NA,-0.494166772812605,NA,0.525509744882584,-0.38624806329608,NA,-12.3541693203151,NA,13.1377436220646,-19.312403164804,NA,0.2,0.6,0.4,1,1,1,0.5,3,74.6285858154297,-0.0746561686197917,0,0,94.8707,0,0,"2024-04-19",0
"Josh Fleming",20418,"2024-04-17","@NYM",27,2024,"PIT","A",28,0,0,0,1,0,0,0,0,0,0,0,0.1,2,1,0,0,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,1,0,1,0,0,0,0,0,0,0,3.65572908401489,0,0.5,3.00000312924711,0.5,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.1955776252467,78.3097583844777,1,0.5,0.5,0,0,0,0,0,0,7,7,-0.00117800117004663,-0.00117800117004663,0,-1.26400005817413,-0.137466013431549,0.0112999994307756,0.0112999994307756,0.0225999988615513,NA,0,1,-0.052123948931694,-0.0521239474742413,0,0,0.28571429,89,0.14285714,87,NA,NA,0.57142857,82.25,-0.518141627311707,0.054188709706068,NA,0.212085232138634,-25.9070813655853,5.4188709706068,NA,5.30213080346584,0.8,0.5,0.71428571,1,1,1,0.28571429,1,0,0,1,1,1,1,0,2,0,0.5,0.5,0.5,0.5,0,10.1656869644201,NA,68.2553,46.1624,73.80914,NA,NA,NA,NA,NA,NA,80,80,80,80,39.3965,80,80,61.96447,80,-2.74973,-0.0475,102.94,139.8,132.48,NA,NA,NA,NA,NA,NA,145.32,98.6,123.18,82.12,176.82,154.1,112.074285714286,133.317142857143,132.911428571429,NA,0.14285714,0.28571429,NA,0.57142857,NA,87,88.9000015258789,NA,82.0500030517578,NA,1.91954100131989,12.2263031005859,NA,8.38565063476562,NA,4.69508981704712,0.576903223991394,NA,-0.059919785708189,NA,0.054773960262537,-0.525983840227127,NA,0.214739691466093,NA,5.4773960262537,-26.2991920113564,NA,5.36849228665233,1,0.5,0.71428571,1,1,1,0.57142857,21.4,0.57142857,NA,0.14285714,0.28571429,NA,82.3575973510742,NA,87.2867965698242,89.2476959228516,NA,7.84500503540039,NA,1.22346997261047,11.463399887085,NA,-1.36997425556183,NA,3.62902998924255,-0.830730438232422,NA,0.214739691466093,NA,0.054773960262537,-0.525983840227127,NA,5.36849228665233,NA,5.4773960262537,-26.2991920113564,NA,0.75,0.66666667,0.71428571,1,1,1,0.42857143,2,68.8504028320312,-15.8066473007202,0,0,78.4785,0,0,"2024-04-17",0
"Josh Fleming",20418,"2024-04-14","@PHI",27,2024,"PIT","A",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0.5,0,2,0,0,0,1,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.9346008508647,29.9783111930123,2,0,1,0,0,0,2,18,0,5,5,0.0144680002704263,-0.0088280001655221,0.0232960004359484,0.500999987125397,0.0513056851923466,0.297666668891907,0.331000000238419,0.331000000238419,0.0301999989897013,1,1,0.0116919977590442,0.0369127060335733,0,0,0.4,90,NA,NA,NA,NA,0.6,83,0.82367616891861,NA,NA,-0.209269478917122,41.1838084459305,NA,NA,-6.9756492972374,0.5,1,0.8,1,1,1,0.6,1,0,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,-0.22227486154869,NA,35.37279,35.62505,58.64313,NA,NA,NA,NA,NA,NA,80,76.17245,80,NA,NA,NA,55.88301,51.78505,74.81571,-0.24008,3.71697,92.3,49.96,36.62,NA,NA,NA,NA,NA,NA,113.26,144.18,160.42,NA,NA,NA,100.684,87.648,86.14,NA,NA,0.4,NA,0.6,NA,NA,89.9000015258789,NA,83.1666666666667,NA,NA,10.588171005249,NA,7.65364583333333,NA,NA,1.94703853130341,NA,1.24616448084513,NA,NA,0.838075786828995,NA,-0.214781787246466,NA,NA,41.9037893414497,NA,-7.15939290821552,NA,0.8,0.8,NA,1,1,1,32,0.6,NA,NA,0.4,NA,83.5827331542969,NA,NA,90.3834991455078,NA,6.90067672729492,NA,NA,10.0538845062256,NA,-0.0878353317578634,NA,NA,0.524951994419098,NA,-0.214781787246466,NA,NA,0.838075786828995,NA,-7.15939290821552,NA,NA,41.9037893414497,NA,0,1,0.8,NA,1,1,0.8,2,81.3820953369141,-3.72821974754333,0,0,86.0748,0,0,"2024-04-14",0
"Josh Fleming",20418,"2024-04-12","@PHI",27,2024,"PIT","A",28,0,0,13.500014081612,1,0,0,0,0,0,1,0,0.2,4,1,1,1,0,1,0,0,0,0,0,0,13.500014081612,13.500014081612,0,0,0,3,0,0,0,0,0,0,0,0.25,-0.25,6.13760408401489,0,0.333333333333333,3.00000312924711,0.333333333333333,0.5,7.66648447216047,5.83352960945155,7.66648447216047,319.791240242646,186.782888632998,187.055627996056,3,0,1,0,0,0,2,27.000028163224,6,9,15,0.00621400307863951,-0.0477899983525276,0.0540039986371994,-0.180999994277954,-0.0185355860739946,0.766300022602081,0.854666709899902,1.36080002784729,1.58240008354187,1,1,-0.0355324223637581,0.0436415217965611,0,0,0.4,91.16666667,0.2,87.33333333,0.06666667,76,0.33333333,83.6,-0.532784223556519,0.000507805496454239,-0.0344077162444592,0.212975591421127,-8.87973705927531,0.016926849881808,-3.44077162444592,4.25951182842255,0.36363636,0.5,0.4,1,0.5,0.83333333,0.26666667,0.5,0.06666667,2,0,1,1,0,2,3,0.66666667,0,0.33333333,0.33333333,0,0.66666667,5.06976753015372,NA,76.67313,42.44015,80,20,55.10139,20,NA,NA,NA,29.12877,63.97434,20,76.08573,34.6316,80,44.47578,51.01814,48.59527,0.46861,4.78001,110.98,132.06,136.3,96.76,-154.4,-154.14,NA,NA,NA,137.08,1.83999999999999,47.88,95.62,125.32,116.3,117.4,59.5266666666667,77.5693333333333,NA,0.2,0.4,0.06666667,0.33333333,NA,87.5,91.0333353678385,76.1999969482422,83.6599975585937,NA,1.77662102381388,10.50119972229,-9.94436168670654,7.44953765869141,NA,4.92012214660645,1.08114250500997,-0.934799492359161,-1.26375131607056,NA,-0.000261425971984863,-0.543574195355177,-0.0350487045943737,0.215158566832542,NA,-0.00871419906616211,-9.05956992258628,-3.50487045943737,4.30317133665085,0.33333333,0.5,0.4,1,0.66666667,0.83333333,0.4,16.81818182,0.33333333,NA,0.2,0.4,0.06666667,84.06064453125,NA,87.9054972330729,91.4403788248698,76.5943984985352,6.57355575561523,NA,0.740658680597941,9.6358896891276,-10.5114002227783,-2.63182201385498,NA,3.74330012003581,-0.31133250395457,-1.87041997909546,0.215158566832542,NA,-0.000261425971984863,-0.543574195355177,-0.0350487045943737,4.30317133665085,NA,-0.00871419906616211,-9.05956992258628,-3.50487045943737,0.33333333,0.5,0.4,1,0.66666667,0.83333333,0.4,3,87.9059143066406,-17.3310139973958,0,0,99.6267,2,0.66666667,"2024-04-12",0
