"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","wFB","wSL","wCT","wCB","wCH","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piFC%","piSI%","piSL%","pivCH","pivCU","pivFA","pivFC","pivSI","pivSL","piCH-X","piCU-X","piFA-X","piFC-X","piSI-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwCU","piwFA","piwFC","piwSI","piwSL","piwCH/C","piwCU/C","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Burch Smith",12784,"2024-08-17","BOS",2,2024,"BAL","H",34,0,0,18,1,0,0,0,0,0,0,0,1,5,2,2,2,1,0,0,0,0,0,0,0,0,18,0,0,0,2,3,0,0,0,0,0,0,0,0,6.69112908401489,9,0.4,2,0.25,0,16.1664797782898,1.83352022171021,7.70250499695539,458.406881459742,406.828484519636,189.77413509113,0.666666666,0,0.4,0.6,0,0.333333333,0,0,7,12,19,-0.0880599990487099,-0.0946200042963028,0.00656000059098005,-1.53299999237061,-0.164838701486588,0.284000009298325,0.447999984025955,0.447999984025955,0.0540000014007092,1,1,-0.0727843344211578,-0.237286074612555,0,1,0.47368421,94.66666667,0.26315789,83.4,0.15789474,87,0.10526316,80.5,NA,NA,-1.35701036453247,-0.229239940643311,0.221196591854095,0.202426135540009,NA,-15.0778929392497,-4.58479881286621,7.37321972846985,10.1213067770004,NA,0.4,1,0.52631579,0.83333333,0.75,0.8,0.21052632,0.8,0.10526316,2,1,2,0,4,1,5,0.4,0.2,0.4,0,0.8,0.2,11.1752544184317,NA,NA,NA,78.11612,37.58057,80,20,41.8702,20,NA,NA,NA,80,54.28234,80,20,58.21858,20,35.42878,44.68423,34.53925,1.03067,5.6231,NA,NA,NA,84.94,137.78,132.76,96.42,45.8,43.62,NA,NA,NA,114.4,137.14,140.32,90.3,63.54,72.96,98.9768421052632,82.32,83.0831578947368,0.47368421,0.15789474,NA,0.26315789,0.10526316,NA,94.7111138237847,86.5999959309896,NA,83.1200012207031,80.4000015258789,NA,-3.33190388149685,2.16245460510254,NA,6.79064788818359,6.06334495544434,NA,9.75612216525608,1.64024543762207,NA,1.49616403579712,-7.69341087341309,NA,-1.35741613432765,0.223931111395359,NA,-0.233566861599684,0.20444230735302,NA,-15.0824014925294,7.4643703798453,NA,-4.67133723199368,10.222115367651,NA,0.41666667,0.71428571,0.52631579,0.8,0.8,0.8,0.36842105,18.07142857,NA,0.10526316,0.47368421,0.15789474,NA,0.26315789,NA,80.3475494384766,94.7237141927083,86.5894978841146,NA,83.088916015625,NA,6.52392482757568,-2.99819225735135,2.67129325866699,NA,7.71904754638672,NA,-9.1152400970459,8.96295335557726,0.815246184666952,NA,0.349991989135742,NA,0.20444230735302,-1.35741613432765,0.223931111395359,NA,-0.233566861599684,NA,10.222115367651,-15.0824014925294,7.4643703798453,NA,-4.67133723199368,0.46153846,0.66666667,0.52631579,0.83333333,0.75,0.8,0.31578947,5,91.844189453125,21.3963409423828,1,0.2,106.197,2,0.4,"2024-08-17",0
"Burch Smith",12784,"2024-08-16","BOS",2,2024,"BAL","H",34,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,0,0,0,0,0,0,1,9,0,18,1,0,0,2,0,2,0,0,0,0,0.2,0,0.2,2.00296908401489,0,0.4,2,0.5,0.5,1.1664797782898,7.8335202217102,1.1664797782898,229.203440729871,27.6143182700941,27.173712862954,2,0.5,0.5,0,0,0,1,9,7,13,20,-0.0491999983787537,-0.0748799964785576,0.0256799962371588,-0.532999992370605,-0.0573118254542351,0.385199993848801,0.447999984025955,0.447999984025955,0.266000002622604,1,1,-0.0699957832694054,-0.0577300712592054,0,0,0.65,95.61538462,NA,NA,0.2,89.75,0.15,81.33333333,NA,NA,0.498717039823532,NA,-0.516202330589294,-0.434754133224487,NA,3.83628492171948,NA,-12.9050582647324,-14.4918044408162,NA,0.1,0.7,0.4,1,1,1,0.5,0.4,0,4,0,0,0,3,1,4,1,0,0,0,0.75,0.25,5.80306412067938,NA,NA,NA,22.63423,49.45554,21.43576,63.95934,63.07185,52.95508,NA,NA,NA,NA,NA,NA,71.19489,61.93471,74.83305,60.57291,57.18468,55.50716,-0.53144,3.27993,NA,NA,NA,86.3,104.8,103.7,121.88,96.6,112.64,NA,NA,NA,NA,NA,NA,106.08,95.78,97.44,113.383,97.666,108.259,0.65,0.2,NA,NA,0.15,NA,95.6076941856971,89.4749984741211,NA,NA,81.0666656494141,NA,-3.01056847205529,1.77818608283997,NA,NA,5.75257619222005,NA,10.7026496300331,3.66038131713867,NA,NA,-7.60599772135417,NA,0.503920782357454,-0.520727511495352,NA,NA,-0.441001258790493,NA,3.87631371044196,-13.0181877873838,NA,NA,-14.7000419596831,NA,0,0.57142857,0.4,NA,1,1,0.7,17.93333333,NA,0.15,0.65,0.2,NA,NA,NA,80.9086659749349,95.4630126953125,89.3339538574219,NA,NA,NA,6.45901362101237,-2.38598955594576,2.63904500007629,NA,NA,NA,-9.00866317749023,9.85265056903546,2.65975499153137,NA,NA,NA,-0.441001258790493,0.503920782357454,-0.520727511495352,NA,NA,NA,-14.7000419596831,3.87631371044196,-13.0181877873838,NA,NA,0,0.61538462,0.4,NA,1,1,0.65,4,93.7378540039062,9.05479335784912,0,0,102.249,2,0.5,"2024-08-16",0
"Burch Smith",12784,"2024-08-15","BOS",2,2024,"BAL","H",34,0,0,0,1,0,0,0,0,0,1,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.1762071033664,76.9288520456552,1,0,1,0,0,0,1,13.500014081612,2,1,3,0.109680011868477,0,0.109680011868477,1.14400005340576,0.123010762035847,2.17799997329712,1.08899998664856,2.17799997329712,0.453999996185303,1,1,0.0503581315279007,1.26052174947988e-09,1,0,0.33333333,95,NA,NA,0.66666667,88.5,NA,NA,NA,NA,0.881259381771088,NA,-0.096498891711235,NA,NA,88.1259381771088,NA,-4.82494458556175,NA,NA,0,1,0.33333333,NA,1,1,0.33333333,NA,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1.34627574922926,NA,NA,NA,NA,NA,NA,51.15806,40.16672,80,NA,NA,NA,NA,NA,NA,20,47.57295,20,20,45.20452,20,4.97107,11.5337,NA,NA,NA,NA,NA,NA,102.7,142.32,166.14,NA,NA,NA,NA,NA,NA,92.9,-0.280000000000001,5.16,96.1666666666667,47.2533333333333,58.82,0.33333333,0.66666667,NA,NA,NA,NA,95,88.5500030517578,NA,NA,NA,NA,-6.10110425949097,0.857704162597656,NA,NA,NA,NA,10.1024494171143,3.93875789642334,NA,NA,NA,NA,0.897133827209473,-0.0984223820269108,NA,NA,NA,NA,89.7133827209473,-4.92111910134554,NA,NA,NA,NA,0,1,0.33333333,NA,1,1,0.33333333,22.5,NA,NA,0.33333333,0.66666667,NA,NA,NA,NA,94.8468017578125,88.3989562988281,NA,NA,NA,NA,-5.50746011734009,2.02019500732422,NA,NA,NA,NA,9.00477027893066,2.61056995391846,NA,NA,NA,NA,0.897133827209473,-0.0984223820269108,NA,NA,NA,NA,89.7133827209473,-4.92111910134554,NA,NA,0,1,0.33333333,NA,1,1,0.33333333,1,104.742668151855,-19.079122543335,0,0,104.743,1,1,"2024-08-15",0
"Burch Smith",12784,"2024-08-10","@TBR",2,2024,"BAL","A",34,1,0,9,1,0,0,0,0,0,0,1,1,4,1,1,1,1,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,13.2527290840149,9,0.25,1,0,1,16.1664797782898,-7.16647977828979,9.21451340317726,229.203440729871,406.828484519636,227.389229439621,0,0,0,1,0,0.25,3,27,6,8,14,-0.158245980739594,-0.251946002244949,0.0937000215053558,-0.547999978065491,-0.0601867064833641,1.29849994182587,1.9099999666214,1.9099999666214,0.955399990081787,1,1,-0.109578877687454,-0.0122894225275448,0,1,0.42857143,96,0.21428571,84.33333333,0.35714286,88,NA,NA,NA,NA,0.246042862534523,0.318516671657562,-1.22549605369568,NA,NA,4.10071437557538,10.6172223885854,-24.5099210739136,NA,NA,0.25,0.83333333,0.5,0.5,1,0.85714286,0.42857143,0.5,0.07142857,1,1,2,0,3,1,4,0.25,0.25,0.5,0,0.75,0.25,13.8095288017051,NA,NA,NA,NA,NA,NA,25.26841,50.45971,20,NA,NA,NA,43.84416,45.0621,38.21315,35.96271,67.62556,33.32186,30.20537,54.53529,20,1.35518,6.10986,NA,NA,NA,NA,NA,NA,125.18,75.64,88.22,NA,NA,NA,132.16,58.68,83.26,122.86,76.5,100.82,125.361538461538,73.3615384615385,92.3030769230769,0.42857143,0.35714286,NA,0.21428571,NA,NA,95.9833374023438,87.8200012207031,NA,84.3999989827474,NA,NA,-4.26468880971273,1.82822322845459,NA,5.91302553812663,NA,NA,9.82579676310221,5.28557357788086,NA,2.29159609476725,NA,NA,0.248579539358616,-1.22464995831251,NA,0.322695512324572,NA,NA,4.1429923226436,-24.4929991662502,NA,10.7565170774857,NA,NA,0.25,0.83333333,0.5,0.5,1,0.85714286,0.42857143,19.3,NA,NA,0.42857143,0.21428571,NA,0.35714286,NA,NA,95.9919840494792,89.3339640299479,NA,84.8824584960937,NA,NA,-3.13568178812663,2.56061665217082,NA,5.79691009521484,NA,NA,8.46731821695963,3.47427336374919,NA,2.21668338775635,NA,NA,0.248579539358616,0.257080126553774,NA,-1.15903457254171,NA,NA,4.1429923226436,8.56933755179246,NA,-23.1806914508343,0.25,0.83333333,0.5,0.5,1,0.85714286,0.42857143,4,91.9358673095703,39.9977607727051,1,0.25,100.406,2,0.5,"2024-08-10",0
"Burch Smith",12784,"2024-08-07","@TOR",2,2024,"BAL","A",34,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.9475705631782,15.0336680287444,0,0,0,1,0,0,2,18,5,13,18,0.0452760010957718,0,0.0452760010957718,0.479000002145767,0.0506075024604797,0.606866657733917,0.810999989509583,0.810999989509583,1.9099999666214,1,1,0.0747318714857101,-0.000125694793064748,0,0,0.44444444,94.75,0.22222222,83.5,0.27777778,87.8,0.05555556,78,NA,NA,0.263224512338638,0.187919557094574,0.292388647794724,0.0389156937599182,NA,3.29030640423298,4.69798892736435,5.84777295589447,3.89156937599182,NA,0.45454545,0.71428571,0.55555556,0.4,1,0.7,0.38888889,0.33333333,0.16666667,0,0,1,0,1,0,1,0,0,1,0,1,0,-1.67454253602579,NA,NA,NA,80,40.9231,80,53.42579,48.81528,49.56641,NA,NA,NA,51.38945,64.57834,40.00835,80,60.44831,80,72.31401,54.37441,73.64872,-1.26088,2.18577,NA,NA,NA,85.22,157.48,155.42,106.96,117.06,115.08,NA,NA,NA,91.06,86.22,99.6,98.36,121.78,134.46,99.83,113.763333333333,119.264444444444,0.44444444,0.27777778,NA,0.22222222,0.05555556,NA,94.7249984741211,87.5400024414062,NA,83.4749984741211,77.5999984741211,NA,-2.72877597808838,2.30115375518799,NA,7.09646654129028,7.81617212295532,NA,10.0476007461548,3.0045503616333,NA,1.66581594944,-7.53697347640991,NA,0.266227435320616,0.295767590403557,NA,0.189844202250242,0.039364367723465,NA,3.3278429415077,5.91535180807114,NA,4.74610505625606,3.9364367723465,NA,0.44444444,0.66666667,0.55555556,0.5,0.83333333,0.7,0.5,18.66666667,NA,0.05555556,0.44444444,0.27777778,NA,0.22222222,NA,77.6416015625,94.7522659301758,87.5487426757813,NA,83.5033721923828,NA,8.16302967071533,-2.36435866355896,2.83976192474365,NA,7.75565481185913,NA,-8.76515007019043,9.20336246490479,2.00803031921387,NA,0.632700026035309,NA,0.039364367723465,0.266227435320616,0.295767590403557,NA,0.189844202250242,NA,3.9364367723465,3.3278429415077,5.91535180807114,NA,4.74610505625606,0.44444444,0.66666667,0.55555556,0.5,0.83333333,0.7,0.5,1,99.0827789306641,44.1772270202637,0,0,99.0828,1,1,"2024-08-07",0
"Burch Smith",12784,"2024-08-06","@TOR",2,2024,"BAL","A",34,0,0,13.500014081612,1,0,0,0,0,0,1,0,0.2,3,1,1,1,0,0,0,0,0,0,1,13.500014081612,0,13.500014081612,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0.333333333333333,1.50000156462356,0.5,0,0.166476649042681,13.3335374325693,0.166476649042681,343.805519711909,2.33329474313559,2.29606542354053,1,0.5,0.5,0,0,0,0,0,3,9,12,0.0450500026345253,-0.0224239956587553,0.0674740001559258,0.25900000333786,0.0273639727383852,1.15286672115326,1.5738000869751,1.5738000869751,1.49380004405975,1,1,0.0193702317774296,0.0197062736051353,0,0,0.58333333,96,0.16666667,85,0.16666667,89.5,0.08333333,79,NA,NA,-0.0776528716087341,0,0.115187838673592,-0.0344077162444592,NA,-1.10932673726763,0,5.75939193367958,-3.44077162444592,NA,0.5,1,0.66666667,0.75,1,0.875,0.33333333,0.66666667,0.08333333,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,3.75571495347442,NA,NA,NA,20,41.83712,20,35.54752,52.32195,36.87018,NA,NA,NA,80,57.87078,80,61.84665,58.10061,60.13854,39.63186,50.61201,41.0925,0.76955,5.23142,NA,NA,NA,87.32,35.22,32.78,96.16,68.7,72.28,NA,NA,NA,143.3,141.72,151.76,82.74,24.82,40.46,101.043333333333,70.7666666666667,76.9316666666667,0.58333333,0.16666667,NA,0.16666667,0.08333333,NA,95.8285696847098,89.1999969482422,NA,84.75,79.4000015258789,NA,-2.74929945809501,1.91678214073181,NA,7.10975933074951,7.54894256591797,NA,9.50350734165737,3.63846349716187,NA,0.609046578407288,-8.24380970001221,NA,-0.0804503001272678,0.116891749203205,NA,0,-0.0350487045943737,NA,-1.14929000181811,5.84458746016026,NA,0,-3.50487045943737,NA,0.5,0.83333333,0.66666667,0.66666667,1,0.875,0.5,18.77777778,NA,0.08333333,0.58333333,0.16666667,NA,0.16666667,NA,79.3902969360352,95.8607613699777,89.2201995849609,NA,84.7369003295898,NA,7.893630027771,-2.26080621991839,2.65976500511169,NA,8.19666481018066,NA,-9.63117027282715,8.44721439906529,2.22407484054565,NA,-0.705702483654022,NA,-0.0350487045943737,-0.0804503001272678,0.116891749203205,NA,0,NA,-3.50487045943737,-1.14929000181811,5.84458746016026,NA,0,0.5,0.83333333,0.66666667,0.66666667,1,0.875,0.5,2,86.6816558837891,7.01994180679321,0,0,98.8643,1,0.5,"2024-08-06",0
"Burch Smith",12784,"2024-08-04","@CLE",2,2024,"BAL","A",34,0,0,0,1,0,0,0,0,0,1,0,0.2,3,0,0,0,0,1,0,0,0,0,0,0,13.500014081612,0,0,0,0,0,2,0,2,0,0,0,0,0.33333333,-0.33333333,14.4338401827424,0,0,1.50000156462356,0,1,7.66648447216047,-7.66648447216047,12.202514422274,0,191.940575643713,301.723432731227,0,0,0,1,1,0,0,0,5,6,11,0.0191479977220297,-0.0480000004172325,0.0671480000019073,0.198000013828278,0.0208860784769058,1.26906669139862,0.971200048923492,0.83840000629425,1.38399994373322,1,1,0.00443796301260591,0.0106502887331924,0,0,0.54545455,96.16666667,0.09090909,82,0.09090909,89,0.27272727,81.33333333,NA,NA,-0.209234908223152,0.177418887615204,0.267350673675537,-0.0322868302464485,NA,-3.48724847038587,17.7418887615204,26.7350673675537,-1.07622767488162,NA,0.16666667,0.6,0.36363636,1,0.66666667,0.75,0.45454545,1,0.09090909,1,0,1,2,0,0,2,0.5,0,0.5,1,0,0,2.21725413607921,NA,NA,NA,20,41.40835,20,23.12241,51.2632,20,NA,NA,NA,79.10086,80,80,62.25294,58.76605,67.23256,20,46.83512,20,1.99212,7.06527,NA,NA,NA,98.8,46.08,53.14,96.56,27.94,32.2,NA,NA,NA,149.98,163.82,170.48,95.48,100.06,106.04,101.929090909091,51.7963636363636,57.1945454545455,0.54545455,0.09090909,NA,0.09090909,0.27272727,NA,96.1166687011719,88.6999969482422,NA,81.6999969482422,81.0333353678385,NA,-4.75715796152751,2.1021203994751,NA,7.07993078231812,4.5460163752238,NA,9.62600262959798,3.23292851448059,NA,1.96369707584381,-7.4174919128418,NA,-0.215703200548887,0.252764463424683,NA,0.179673105478287,-0.0332007221877575,NA,-3.59505334248145,25.2764463424683,NA,17.9673105478287,-1.10669073959192,NA,0.16666667,0.6,0.36363636,1,0.66666667,0.75,0.45454545,18.125,NA,0.27272727,0.54545455,0.09090909,NA,0.09090909,NA,81.1910705566406,96.3046671549479,88.8667984008789,NA,81.8684997558594,NA,5.30029678344727,-4.18912315368652,2.90123009681702,NA,7.86597013473511,NA,-8.71257336934408,8.64313697814941,2.25348997116089,NA,1.31632995605469,NA,-0.0332007221877575,-0.215703200548887,0.252764463424683,NA,0.179673105478287,NA,-1.10669073959192,-3.59505334248145,25.2764463424683,NA,17.9673105478287,0.16666667,0.6,0.36363636,1,0.66666667,0.75,0.45454545,2,87.9314117431641,68.4791107177734,0,0,88.1447,0,0,"2024-08-04",0
"Burch Smith",12784,"2024-08-01","@CLE",2,2024,"BAL","A",34,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,0,0,1,0,0,0,0,0.5,0.25,0.25,3.79922908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,52.8952626867303,52.0512824543046,0,1,0,0,0,0,0,0,6,10,16,0.000199995032744482,-9.99951371341012e-05,0.000299990177154541,0.479999989271164,0.0506329089403152,0.00499999988824129,0,0,NA,0,1,0.0199973583221436,0.0200016491208004,0,0,0.5,96.75,0.125,84.5,0.375,88.83333333,NA,NA,NA,NA,0.21127912402153,0.135193437337875,0.152347758412361,NA,NA,2.64098905026913,6.75967186689377,2.53912930687269,NA,NA,0,0.875,0.4375,NA,0.71428571,0.71428571,0.5,0.5,0.125,1,0,0,0,1,0,1,1,0,0,0,1,0,5.50569430800503,NA,NA,NA,NA,NA,NA,55.19226,59.71067,56.00758,NA,NA,NA,51.23066,49.0549,45.23039,46.95954,80,56.95246,53.27778,64.81469,59.11841,-0.07823,3.95975,NA,NA,NA,NA,NA,NA,108.1,126.58,134.28,NA,NA,NA,119.9,88.8,92.96,102.14,67.84,81.02,107.34,99.83,109.1425,0.5,0.375,NA,0.125,NA,NA,96.625,88.6833292643229,NA,84.4499969482422,NA,NA,-3.32105493545532,2.16430679957072,NA,5.21017265319824,NA,NA,9.78171157836914,2.2129077911377,NA,0.493456780910492,NA,NA,0.212588705122471,0.151025090366602,NA,0.136449411511421,NA,NA,2.65735881403089,2.51708483944337,NA,6.82247057557106,NA,NA,0,0.7,0.4375,NA,0.71428571,0.71428571,0.625,19.08333333,NA,NA,0.5,0.375,NA,0.125,NA,NA,96.8190612792969,88.849599202474,NA,84.6026992797852,NA,NA,-2.92940759658813,2.80462328592936,NA,6.18821001052856,NA,NA,8.87908554077148,1.25997686386108,NA,-0.809399008750916,NA,NA,0.212588705122471,0.151025090366602,NA,0.136449411511421,NA,NA,2.65735881403089,2.51708483944337,NA,6.82247057557106,0,0.7,0.4375,NA,0.71428571,0.71428571,0.625,1,80.2583236694336,11.5252590179443,0,0,80.2583,0,0,"2024-08-01",0
"Burch Smith",12784,"2024-07-31","TOR",2,2024,"BAL","H",34,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,1,0,0,0,0,0,0,0,2.31606242325356,0,0.333333333333333,1,0.333333333333333,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.1762071033664,76.9288520456552,2,0.333333333,0.666666666,0,0,0,0,0,1,8,9,0.0021400093100965,-0.00128000974655151,0.00342001905664802,0.467000007629395,0.050215058028698,0.0473333336412907,0.0639999955892563,0.0639999955892563,NA,0,1,0.00577536504715681,0.0394360989565045,0,0,0.44444444,95.25,0.11111111,83,0.33333333,87,0.11111111,79,NA,NA,-0.447923600673676,0,0.923522293567657,0.0572940893471241,NA,-11.1980900168419,0,30.7840764522552,5.72940893471241,NA,0.5,0.8,0.66666667,0.5,1,0.83333333,0.55555556,0.66666667,0.11111111,0,2,1,0,2,1,3,0,0.66666667,0.33333333,0,0.66666667,0.33333333,6.14961732240806,NA,NA,NA,20,37.99977,20,80,53.74884,80,NA,NA,NA,80,43.1617,80,80,63.28968,80,80,51.40315,80,-2.39665,0.48212,NA,NA,NA,85.28,110.86,102.12,118.84,142.2,143.58,NA,NA,NA,150.68,168.32,159.28,94.04,129.28,130.08,110.382222222222,137.313333333333,136.217777777778,0.44444444,0.33333333,NA,0.11111111,0.11111111,NA,95.5,86.9666646321615,NA,83.4000015258789,78.6999969482422,NA,-2.96085333824158,2.52662785847982,NA,8.56285190582275,4.8682656288147,NA,9.7852258682251,1.87920093536377,NA,-1.04410457611084,-8.6701545715332,NA,-0.454766765236855,0.939038041979074,NA,0,0.057969942688942,NA,-11.3691691309214,31.3012680659692,NA,0,5.7969942688942,NA,0.66666667,0.66666667,0.66666667,0.5,1,0.83333333,0.66666667,17.66666667,NA,0.11111111,0.44444444,0.33333333,NA,0.11111111,NA,78.5173034667969,95.3065795898438,86.7574666341146,NA,83.1980972290039,NA,5.01977014541626,-2.56230688095093,2.97575664520264,NA,9.40211963653564,NA,-9.75043964385986,9.04702281951904,0.98928697903951,NA,-2.09928011894226,NA,0.057969942688942,-0.454766765236855,0.939038041979074,NA,0,NA,5.7969942688942,-11.3691691309214,31.3012680659692,NA,0,1,0.57142857,0.66666667,1,0.75,0.83333333,0.77777778,3,93.9037068684896,1.04221137364705,0,0,105.614,2,0.66666667,"2024-07-31",0
"Burch Smith",12784,"2024-07-29","TOR",2,2024,"BAL","H",34,0,0,4.5,1,0,0,0,0,0,0,0,2,8,2,1,1,0,0,0,0,0,0,3,13.5,0,9,3,0,0,1,3,1,1,0,0,0,0.375,0,0.375,1.90035408401489,0,0.25,1,0.4,0.5,0.166479778289795,4.3335202217102,2.4344923876226,114.601720364935,2.33337385345797,58.7187847943408,0.333333333,0.2,0.2,0.6,0.333333333,0,1,4.5,7,22,29,0.00593999633565545,-0.000440013420302421,0.00638000993058085,-0.0659999996423721,-0.00709676835685968,0.0324999988079071,0.0759999975562096,0.122000001370907,NA,0,1,0.123552493751049,0.0592166309730502,0,0,0.4137931,95.5,0.24137931,84.14285714,0.34482759,87.1,NA,NA,NA,NA,0.880929946899414,-0.564296782016754,-0.0440200120210648,NA,NA,7.34108289082845,-8.06138260023934,-0.440200120210648,NA,NA,0.46153846,0.625,0.55172414,0.66666667,0.8,0.75,0.55172414,0.875,0.13793103,0,2,3,2,1,2,5,0,0.4,0.6,0.4,0.2,0.4,0.232062308894917,NA,NA,NA,NA,NA,NA,54.97687,50.5723,50.0153,NA,NA,NA,49.14529,44.96612,44.89628,80,66.94516,80,68.06888,53.75599,70.4553,-0.99714,2.58138,NA,NA,NA,NA,NA,NA,108.58,99.08,99.94,NA,NA,NA,105.9,100.12,106.9,108.94,131.94,128.28,108.05724137931,110.662068965517,111.392413793103,0.4137931,0.34482759,NA,0.24137931,NA,NA,95.4833374023438,87.1799987792969,NA,84.0142822265625,NA,NA,-2.56521908442179,2.69218006134033,NA,7.71136692592076,NA,NA,9.21191342671712,1.63570861816406,NA,0.275847588266645,NA,NA,0.891351398080587,-0.023748554289341,NA,-0.587775345891714,NA,NA,7.42792831733823,-0.23748554289341,NA,-8.39679065559592,NA,NA,0.41666667,0.64705882,0.55172414,0.6,0.81818182,0.75,0.5862069,17.76190476,NA,NA,0.4137931,0.27586207,NA,0.31034483,NA,NA,95.376230875651,87.8798370361328,NA,83.8684692382812,NA,NA,-2.61827166875203,2.63320112228394,NA,7.29434882269965,NA,NA,8.59719657897949,1.19795727729797,NA,-0.987505065070258,NA,NA,0.891351398080587,-0.170441798865795,NA,-0.44108210131526,NA,NA,7.42792831733823,-2.13052248582244,NA,-4.90091223683622,0.41666667,0.64705882,0.55172414,0.6,0.81818182,0.75,0.5862069,5,94.1918701171875,35.2080657958984,1,0.2,104.98,3,0.6,"2024-07-29",1
