"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","SF%","SFv","XX%","wFB","wSL","wCB","wSF","wFB/C","wSL/C","wCB/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSL%","pfxCU%","pfxvFA","pfxvFS","pfxvSL","pfxvCU","pfxFA-X","pfxFS-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxFS-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwFS","pfxwSL","pfxwCU","pfxwFA/C","pfxwFS/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piFS%","piSL%","pivCH","pivCU","pivFA","pivFS","pivSL","piCH-X","piCU-X","piFA-X","piFS-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piFS-Z","piSL-Z","piwCH","piwCU","piwFA","piwFS","piwSL","piwCH/C","piwCU/C","piwFA/C","piwFS/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Hunter Greene",22182,"2024-09-29","@CHC",18,2024,"CIN","A",24,0,0,0,1,1,0,0,0,0,0,0,4,16,1,0,0,0,3,0,0,0,0,3,6.75,6.75,2.25,1,0,0,2,4,3,0,0,1,0,0.1875,0.1875,0,6.31847908401489,0,0.0769230769230769,1,0.1,1,3.9164797782898,-3.9164797782898,5.42848818451166,0,90.6936499527792,132.972828300459,0.5,0.333333333,0.222222222,0.444444444,0,0,0,0,26,39,65,0.208167970180511,-0.203340008854866,0.411507993936539,1.87600004673004,0.201071813702583,1.38192498683929,0.962500035762787,0.870000004768372,1.16999995708466,1,1,0.144516795873642,0.00611943414100466,0,0,0.52307692,97.32352941,0.33846154,86.59090909,0.03076923,85.5,0.10769231,86.71428571,NA,0.648965001106262,0.420873790979385,0.0884336829185486,0.320699900388718,1.90872059148901,1.91306268626993,4.42168414592743,4.58142714841025,0.27027027,0.78571429,0.49230769,0.5,0.81818182,0.71875,0.43076923,0.75,0.13846154,3,4,3,1,7,2,10,0.3,0.4,0.3,0.1,0.7,0.2,6.16016122002409,59,61.933,47.15378,52.01477,55.37595,56.48237,51.89651,46.78673,46.10648,45.79445,20,49.41695,20,47.41668,51.99955,42.3552,0.2859,4.50594,122.8,115.82,128.8,99.2,96.3,99.58,121.38,95.14,118.46,105.7,74.32,78.44,108.295,94.4303125,104.8325,0.52307692,0.10769231,0.33846154,0.03076923,97.2205882352941,86.7428588867188,86.4136352539062,85.5500030517578,-6.10865065630744,-4.66494587489537,2.69823785261674,4.91211557388306,9.29304055606618,2.95163645063128,2.53917832808061,-0.836589276790619,0.688990700989962,0.324029706418514,0.422668669372797,0.0895345062017441,2.02644323820577,4.62899580597878,1.9212212244218,4.4767253100872,0.1875,0.78787879,0.49230769,0.33333333,0.80769231,0.71875,0.50769231,17.34693878,NA,NA,0.52307692,0.10769231,0.36923077,NA,NA,97.9222555721507,87.4373953683036,87.0201619466146,NA,NA,-5.48068416819853,-4.03204999651228,3.6063232421875,NA,NA,8.22507072897518,1.59315626961844,0.93314258257548,NA,NA,0.688990700989962,0.324029706418514,0.512203175574541,NA,NA,2.02644323820577,4.62899580597878,2.13417989822725,0.16666667,0.77142857,0.49230769,0.4,0.77777778,0.71875,0.53846154,10,87.4303656684028,21.9409366183811,1,0.1,103.323,3,0.3,"2024-09-29",0
"Hunter Greene",22182,"2024-09-22","PIT",18,2024,"CIN","H",24,0,1,3,1,1,0,0,0,0,0,0,3,12,2,1,1,1,1,0,0,0,0,4,12,3,6,4,0,0,1,5,1,1,0,0,0,0.33333333,0.08333333,0.25,3.64295130556884,3,0.181818181818182,1,0.166666666666667,1,5.83314644495646,-2.83314644495646,4.01982712199291,68.3999764756466,134.254150624542,98.9315144235598,0.2,0.142857142,0.142857142,0.714285714,0.2,0.2,0,0,16,29,45,0.0550499744713306,-0.127799972891808,0.182849958539009,0.683099985122681,0.0645957440137863,0.70716667175293,0.861000001430511,0.870000004768372,0.921999990940094,1,1,0.0268299840390682,0.0510158430767267,0,0,0.55555556,96.68,0.37777778,86.58823529,0.02222222,83,0.04444444,87.5,NA,-0.336218684911728,1.09076821804047,-0.536357283592224,-0.0947942137718201,-1.34487473964691,6.41628363553215,-53.6357283592224,-4.739710688591,0.44827586,0.625,0.51111111,0.30769231,0.9,0.56521739,0.35555556,0.58333333,0.22222222,1,3,3,3,3,1,7,0.14285714,0.42857143,0.42857143,0.42857143,0.42857143,0.14285714,5.27908864134757,47,28.79725,41.29612,21.86682,53.11222,54.83738,54.14078,61.33405,45.03078,63.58969,20,41.12288,20,53.93251,49.5165,56.34724,-0.1189,3.89874,129.92,134.32,150.64,89.48,106.6,101.76,121.7,103,120.38,90.12,41.9,37.24,102.944444444444,104.372444444444,108.357777777778,0.55555556,0.04444444,0.37777778,0.02222222,96.56,87.6000061035156,86.6176470588235,83.1999969482422,-4.49960510253906,-5.57279109954834,3.10148755241843,3.39443325996399,9.67667541503906,4.03528165817261,2.70531889971565,1.26233911514282,-0.345056097954512,-0.0966443121433258,1.08380403369665,-0.544301271438599,-1.38022439181805,-4.83221560716629,6.37531784527442,-54.4301271438599,0.45833333,0.57142857,0.51111111,0.36363636,0.75,0.56521739,0.46666667,15.84848485,NA,NA,0.55555556,0.04444444,0.4,NA,NA,96.97529296875,87.9673461914062,86.808342827691,NA,NA,-3.88875213623047,-5.33790493011475,3.8791749742296,NA,NA,8.58941223144531,3.02051997184753,1.28299681345622,NA,NA,-0.345056097954512,-0.0966443121433258,0.539502762258053,NA,NA,-1.38022439181805,-4.83221560716629,2.99723756810029,0.33333333,0.66666667,0.51111111,0.14285714,0.75,0.56521739,0.53333333,7,83.1656145368304,33.4423195975167,1,0.14285714,106.936,1,0.14285714,"2024-09-22",0
"Hunter Greene",22182,"2024-08-13","STL",18,2024,"CIN","H",24,1,0,1.28571428571429,1,1,1,0,0,0,0,0,7,26,4,1,1,1,1,0,0,2,0,8,10.2857142857143,1.28571428571429,5.14285714285714,8,0.25,0,4,12,1,1,1,0,0,0.30769231,0.03846154,0.26923077,3.44611961847382,1.28571428571429,0.16,0.714285714285714,0.1875,1,3.1664797782898,-1.88076549257551,3.90135133181299,29.31427563242,73.6482366464374,96.0684612252861,0.333333333,0.058823529,0.235294117,0.705882352,0.083333333,0.083333333,4,5.14285714285714,33,73,106,0.356040000915527,-0.192899987101555,0.548940002918243,2.92709994316101,0.27679431438446,0.906964302062988,0.986857116222382,0.870000004768372,0.955999970436096,1,1,0.298088937997818,0.0944733713518178,0,0,0.59433962,98.0952381,0.30188679,86.21875,0.00943396,83,0.09433962,87.3,NA,1.25680577754974,0.227047875523567,-0.0344077162444592,0.128538504242897,1.99492980563451,0.709524611011147,-3.44077162444592,1.28538504242897,0.36842105,0.75510204,0.54716981,0.71428571,0.78378378,0.75862069,0.46226415,0.65384615,0.13207547,4,6,7,6,5,6,17,0.23529412,0.35294118,0.41176471,0.35294118,0.29411765,0.35294118,2.01416993912144,71,28.86023,47.79444,22.87912,59.31163,60.08582,53.8075,70.01504,50.74756,70.83014,51.83968,57.41135,40.89936,63.92907,57.25557,59.61077,-0.73995,2.96717,94.84,57.1,69.62,107.18,105.56,113.44,133.48,112.76,138.62,106.62,88.5,94.04,115.198490566038,105.734905660377,119.035471698113,0.59433962,0.09433962,0.30188679,0.00943396,98.0174618675595,87.35,86.171875,83.4000015258789,-5.98564850337922,-6.49093551635742,2.79056024551392,3.77244424819946,9.74857681516617,2.1900598526001,2.91419076919556,0.895189583301544,1.31327521800995,0.12873962149024,0.213568866252899,-0.0350487045943737,2.08456383811103,1.2873962149024,0.66740270704031,-3.50487045943737,0.42,0.66071429,0.54716981,0.71428571,0.78378378,0.75862069,0.52830189,16.2,NA,NA,0.59433962,0.09433962,0.31132075,NA,NA,98.0921999007936,87.3940124511719,86.1275375828598,NA,NA,-5.39676581488715,-6.11905517578125,3.46977025812322,NA,NA,8.63905843098958,0.942340660095215,1.55705850774592,NA,NA,1.31327521800995,0.12873962149024,0.178520161658525,NA,NA,2.08456383811103,1.2873962149024,0.540970186844017,0.36,0.71428571,0.54716981,0.72222222,0.775,0.75862069,0.52830189,17,84.6738712086397,26.2742489085478,2,0.11764706,106.326,6,0.35294118,"2024-08-13",0
"Hunter Greene",22182,"2024-08-08","@MIA",18,2024,"CIN","A",24,0,0,4.5,1,1,1,0,0,0,0,0,6,27,6,3,3,0,2,0,2,0,0,5,7.5,3,9,2.5,0,0,6,7,5,0,0,0,0,0.18518519,0.07407407,0.11111111,4.60960151343469,0,0.260869565217391,1.33333333333333,0.333333333333333,0.7,3.49981311162313,1.00018688837687,5.26382291888197,102.59996471347,81.2239758937004,128.993573005434,0.857142857,0.277777777,0.333333333,0.388888888,0,0,3,4.5,36,72,108,0.0160199832171202,-0.555920004844666,0.571940004825592,0.132000058889389,0.0131343360990286,1.41849994659424,1.04566669464111,0.910000026226044,1.51399993896484,1,1,0.00576498219743371,0.00552862641748623,0,0,0.5,96.88888889,0.37962963,87.65853659,NA,NA,0.12037037,87.38461538,NA,1.16392064094543,-0.420718371868134,NA,-0.773390352725983,2.1554085943434,-1.02614237041008,NA,-5.94915655943064,0.32142857,0.67307692,0.49074074,0.61111111,0.88571429,0.79245283,0.48148148,0.7037037,0.10185185,3,10,5,3,12,3,18,0.16666667,0.55555556,0.27777778,0.16666667,0.66666667,0.16666667,4.9588491747796,56,NA,NA,NA,66.58809,59.16441,58.02879,28.19121,45.44764,25.00446,37.4992,63.53819,25.44703,48.86721,56.23289,38.25233,0.19579,4.37078,NA,NA,NA,111.2,101.78,115.5,117.46,68.46,83.78,121.94,52.08,64.2,114.869259259259,83.1483333333333,97.2831481481481,0.5,0.12037037,0.37962963,NA,96.84814453125,87.4769193209135,87.639023199314,NA,-5.87942391854745,-6.60144981971154,1.94665620385147,NA,10.0718801992911,2.05656829247108,3.88101233505621,NA,1.16899369284511,-0.785406902432442,-0.437492828816175,NA,2.16480313489834,-6.04159155717263,-1.06705568003945,NA,0.33333333,0.61666667,0.49074074,0.5625,0.89189189,0.79245283,0.55555556,16.7037037,NA,NA,0.5,0.12037037,0.37962963,NA,NA,96.9969708478009,87.6039569561298,87.7565977515244,NA,NA,-5.20502217610677,-6.08187983586238,2.93467079720846,NA,NA,8.75959947374132,0.460703593034011,2.3067483669374,NA,NA,1.16899369284511,-0.785406902432442,-0.437492828816175,NA,NA,2.16480313489834,-6.04159155717263,-1.06705568003945,0.32,0.63793103,0.49074074,0.5625,0.89189189,0.79245283,0.53703704,18,88.9527520073785,11.9681616889106,0,0,107.484,5,0.27777778,"2024-08-08",0
"Hunter Greene",22182,"2024-08-03","SFG",18,2024,"CIN","H",24,1,0,0,1,1,1,0,0,0,0,0,6,21,1,0,0,0,1,0,1,0,0,11,16.5,1.5,1.5,11,0,0,4,4,0,0,0,0,0,0.52380952,0.04761905,0.47619048,1.15114404942783,0,0.0526315789473684,0.333333333333333,0.125,1,0.499813111623129,-0.499813111623129,1.50781871577104,0,13.0423226683332,38.2270136086451,1,0,0.5,0.5,0,0,6,9,36,64,100,0.255499958992004,-0.060849953442812,0.316349893808365,3.36609983444214,0.318307340145111,0.662952363491058,0.754499971866608,0.870000004768372,0.243000000715256,1,1,0.38385996222496,0.00153719911339045,0,0,0.53,97.52830189,0.36,87.94444444,NA,NA,0.11,87.45454545,NA,3.24793791770935,0.414443761110306,NA,-0.235152363777161,6.128184750395,1.15123266975085,NA,-2.13774876161055,0.30508475,0.80487805,0.51,0.38888889,0.75757576,0.62745098,0.41,0.85714286,0.19,3,2,3,2,3,3,8,0.375,0.25,0.375,0.25,0.375,0.375,-0.357410159493992,83,NA,NA,NA,73.77242,53.38542,80,52.94601,47.36751,58.45951,20,52.15707,20,61.81563,51.38732,65.44922,-0.60865,3.16412,NA,NA,NA,105.46,134.92,137.98,128.96,92.76,116.48,106.58,63.82,64.5,114.0432,111.9214,122.1572,0.53,0.11,0.36,NA,97.4962227299528,87.3545476740057,87.8138902452257,NA,-6.13557462872199,-6.50856087424538,1.1669397354126,NA,9.25248574310879,2.3860574202104,4.039732615153,NA,3.26920807361603,-0.240599121898413,0.409608762711287,NA,6.16831712003024,-2.18726474453102,1.13780211864246,NA,0.3,0.72,0.51,0.33333333,0.75,0.62745098,0.5,14.76923077,NA,NA,0.53,0.11,0.36,NA,NA,97.6756154186321,87.5079623135653,87.9600016276042,NA,NA,-5.65341935067807,-6.1978627985174,1.90988032023112,NA,NA,8.30960601230837,1.09261278672652,2.86358621385362,NA,NA,3.26920807361603,-0.240599121898413,0.409608762711287,NA,NA,6.16831712003024,-2.18726474453102,1.13780211864246,0.31914894,0.67924528,0.51,0.33333333,0.75,0.62745098,0.53,8,91.1650695800781,20.3293609619141,0,0,98.1077,3,0.375,"2024-08-03",0
"Hunter Greene",22182,"2024-07-28","@TBR",18,2024,"CIN","A",24,0,0,0,1,1,1,0,0,0,0,0,7,26,2,0,0,0,1,0,2,0,0,5,6.42857142857143,1.28571428571429,2.57142857142857,5,0,0,7,8,3,1,0,0,0,0.19230769,0.03846154,0.15384615,4.14669505900069,0,0.0869565217391304,0.428571428571429,0.111111111111111,1,3.02362263543265,-3.02362263543265,4.75163224254336,0,70.4014912547532,116.616114692724,0.875,0.166666666,0.388888888,0.444444444,0.125,0,1,1.28571428571429,31,69,100,0.479568064212799,-0.158161997795105,0.637730062007904,3.16400003433228,0.347501367330551,1.20328891277313,1.28634285926819,0.870000004768372,2.4456000328064,1,1,0.366755276918411,0.0317924526601598,0,0,0.58,96.82758621,0.37,87.97297297,NA,NA,0.05,87.8,NA,1.0110787153244,2.2135488986969,NA,-0.0887971818447113,1.74323916435242,5.9825645910727,NA,-1.77594363689423,0.39285714,0.77272727,0.56,0.59090909,0.88235294,0.76785714,0.44,0.69230769,0.13,8,4,6,4,10,4,18,0.44444444,0.22222222,0.33333333,0.22222222,0.55555556,0.22222222,2.96554005255811,81,NA,NA,NA,72.32553,63.61627,64.90279,50.85187,49.25043,55.37922,80,71.53594,76.7518,70.1057,59.90289,66.20858,-1.12368,2.39157,NA,NA,NA,112.26,109.28,123.22,120.66,92.08,115.24,134.04,130.62,151.64,116.457,103.983,121.6884,0.58,0.05,0.37,NA,96.80517578125,87.7799987792969,87.9648635451858,NA,-6.87106428475215,-7.37160720825195,1.10480200277792,NA,10.2310738399111,1.70568161010742,4.82688615128801,NA,1.05319273471832,-0.0904160588979721,2.27898854017258,NA,1.8158495426178,-1.80832117795944,6.15942848695291,NA,0.40384615,0.72916667,0.56,0.57142857,0.88571429,0.76785714,0.48,15.49315068,NA,NA,0.58,0.05,0.37,NA,NA,97.0010270743534,87.9518188476563,88.136329444679,NA,NA,-5.92379129344019,-6.49367370605469,2.28672811147329,NA,NA,8.79372169231546,-0.253638601303101,3.0775758897936,NA,NA,1.05319273471832,-0.0904160588979721,2.27898854017258,NA,NA,1.8158495426178,-1.80832117795944,6.15942848695291,0.3877551,0.7254902,0.56,0.52631579,0.89189189,0.76785714,0.51,18,86.7468465169271,18.1772749159071,0,0,108.047,5,0.27777778,"2024-07-28",0
"Hunter Greene",22182,"2024-07-22","@ATL",18,2024,"CIN","A",24,1,0,0,1,1,1,0,0,0,0,0,7,27,2,0,0,0,3,0,1,1,0,7,9,3.85714285714286,2.57142857142857,2.33333333,0,0,7,7,2,0,0,0,0,0.25925926,0.11111111,0.14814815,4.14992112935196,0,0.0869565217391304,0.714285714285714,0.125,1,2.88076549257551,-2.88076549257551,4.39277389879738,0,67.1547458630691,107.944043147736,1,0.125,0.4375,0.4375,0,0,4,5.14285714285714,37,75,112,0.318020015954971,-0.234283998608589,0.552303969860077,3.54900002479553,0.360670745372772,1.01059997081757,0.858914315700531,0.920000016689301,0.609600007534027,1,1,0.27982297539711,0.034861395410556,0,0,0.50892857,98.01754386,0.42857143,88,NA,NA,0.0625,88.28571429,NA,2.05417633056641,0.830808758735657,NA,0.454156130552292,3.60381812380071,1.73085158069928,NA,6.4879447221756,0.2962963,0.70689655,0.50892857,0.6875,0.85365854,0.80701754,0.51785714,0.74074074,0.09821429,8,5,3,4,8,4,16,0.5,0.3125,0.1875,0.25,0.5,0.25,2.61146745307714,79,NA,NA,NA,64.93039,54.93637,62.84835,36.60893,53.95444,32.05495,67.84254,55.0528,56.70775,54.78441,55.82076,49.42726,-0.17183,3.81935,NA,NA,NA,98.74,111.9,109.6,135.76,72.22,102.5,110.8,115.36,119.18,115.359464285714,95.1105357142857,107.155892857143,0.50892857,0.0625,0.42857143,NA,97.9385964912281,88.1000017438616,87.9270833333333,NA,-5.55876775373492,-5.30789620535714,2.83288129170736,NA,8.86013365628427,2.12451893942697,2.47138023376465,NA,2.11567783728242,0.459766682237387,0.825421579182148,NA,3.71171550400424,6.5680954605341,1.71962828996281,NA,0.25531915,0.69230769,0.50892857,0.66666667,0.84444444,0.80701754,0.58035714,17.38095238,NA,NA,0.50892857,0.0625,0.42857143,NA,NA,98.2238212719298,88.3645542689732,88.1921997070312,NA,NA,-5.18831647906387,-5.1352288382394,3.31126912434896,NA,NA,8.08126242118969,1.06097841262817,1.48993555704753,NA,NA,2.11567783728242,0.459766682237387,0.825421579182148,NA,NA,3.71171550400424,6.5680954605341,1.71962828996281,0.25531915,0.69230769,0.50892857,0.66666667,0.84444444,0.80701754,0.58035714,16,85.024528503418,11.9121713638306,1,0.0625,112.565,4,0.25,"2024-07-22",0
"Hunter Greene",22182,"2024-07-11","COL",18,2024,"CIN","H",24,1,0,1.5,1,1,1,0,0,0,0,0,6,21,2,1,1,1,2,0,0,0,0,10,15,3,3,5,0,0,3,5,1,0,0,0,0,0.47619048,0.0952381,0.38095238,1.94439574941775,1.5,0.105263157894737,0.666666666666667,0.125,1,2.99981311162313,-1.49981311162313,2.09315345014135,34.1999882378233,69.8603670228059,52.3720510104197,0.6,0.111111111,0.333333333,0.555555555,0,0.2,4,6,37,60,97,0.253839999437332,-0.176400005817413,0.430240005254745,2.36609983444214,0.223744675517082,0.914681792259216,0.896666646003723,0.870000004768372,0.985000014305115,1,1,0.277079313993454,0.000437962053290775,0,0,0.50515464,97.28571429,0.46391753,86.46666667,0.02061856,84,0.01030928,87,NA,0.504086554050446,1.04548716545105,0.0845731198787689,0.177418887615204,1.02874806949071,2.32330481211344,4.22865599393845,17.7418887615204,0.38461538,0.6875,0.48453608,0.56,0.81818182,0.68085106,0.32989691,0.47619048,0.15463918,1,4,4,0,6,3,9,0.11111111,0.44444444,0.44444444,0,0.66666667,0.33333333,2.63871191760373,69,20,51.65186,20,35.06217,56.73524,29.56683,51.39094,50.19279,51.62353,54.17008,50.49079,39.7719,40.29314,54.40831,37.52026,0.72846,5.16978,126.3,55.34,66.04,96.06,79.22,81.84,128.68,97.58,124.78,129.3,49.78,37.5,111.987083333333,86.8308333333333,100.729791666667,0.50515464,0.01030928,0.46391753,0.02061856,97.2448979591837,86.5999984741211,86.3977756076389,84.1499938964844,-5.9625206772162,-5.41107797622681,2.52178565131293,5.12233448028564,9.56476266043527,5.07181549072266,2.65059983995226,0.231156438589096,0.500455945730209,0.179673105478287,1.11244520545006,0.0855526588857174,1.02133866475553,17.9673105478287,2.47210045655568,4.27763294428587,0.37735849,0.61363636,0.48453608,0.55,0.77777778,0.68085106,0.45360825,15.42666667,NA,NA,0.50515464,0.01030928,0.48453608,NA,NA,96.955397002551,86.3576965332031,85.9878397190824,NA,NA,-5.58606206154337,-5.01835012435913,3.24457306557513,NA,NA,8.48495545679209,3.401859998703,1.09719978494847,NA,NA,0.500455945730209,0.179673105478287,1.19799786433578,NA,NA,1.02133866475553,17.9673105478287,2.54893162624633,0.38461538,0.6,0.48453608,0.55,0.77777778,0.68085106,0.46391753,9,88.3709242078993,24.9531555175781,1,0.11111111,108.11,3,0.33333333,"2024-07-11",0
"Hunter Greene",22182,"2024-07-06","DET",18,2024,"CIN","H",24,0,0,0,1,1,1,0,0,0,0,0,7,24,3,0,0,0,2,0,0,0,0,7,9,2.57142857142857,3.85714285714286,3.5,0,0,6,8,1,2,0,0,0,0.29166667,0.08333333,0.20833333,3.52056242046752,0,0.136363636363636,0.714285714285714,0.2,1,2.02362263543265,-2.02362263543265,3.75163224254336,0,47.6742735129641,92.4503910969912,0.75,0.066666666,0.4,0.533333333,0.25,0,2,2.57142857142857,41,63,104,0.440239995718002,-0.149469941854477,0.589709937572479,3.92709994316101,0.371356964111328,0.966359972953796,1.09914290904999,0.870000004768372,1.51600003242493,1,1,0.379389643669128,0.0761755784420021,0,0,0.57692308,98.01666667,0.36538462,87.39473684,NA,NA,0.05769231,87.33333333,NA,2.25620269775391,1.46751773357391,NA,-0.502487182617188,3.76033782958984,3.86188877256293,NA,-8.37478637695312,0.29032258,0.73809524,0.47115385,0.5,0.87096774,0.73469388,0.40384615,0.54166667,0.125,6,7,2,3,10,2,15,0.4,0.46666667,0.13333333,0.2,0.66666667,0.13333333,0.779001139732066,79,NA,NA,NA,55.29471,58.30925,48.20051,51.19335,50.18682,52.55564,46.74649,54.96929,45.46187,54.29124,55.52403,50.32748,-0.14119,3.86531,NA,NA,NA,102.48,107.62,112.92,127.64,100.24,128.88,106.52,92.88,101.02,111.906153846154,104.073076923077,118.065,0.57692308,0.05769231,0.36538462,NA,97.9433349609375,87.2999979654948,87.3447394120066,NA,-5.70271199544271,-5.49587758382161,2.82831212093956,NA,9.04063212076823,1.75296068191528,2.56357132761102,NA,2.30460964888334,-0.511635560542345,1.46910578757524,NA,3.84101608147224,-8.52725934237242,3.86606786204012,NA,0.25925926,0.7,0.47115385,0.42857143,0.85714286,0.73469388,0.48076923,16.0875,NA,NA,0.57692308,0.05769231,0.36538462,NA,NA,97.879638671875,87.1980692545573,87.2558914987664,NA,NA,-5.41329905192057,-5.40831820170085,3.26739281102231,NA,NA,8.19634857177734,0.557761510213216,1.37417110643889,NA,NA,2.30460964888334,-0.511635560542345,1.46910578757524,NA,NA,3.84101608147224,-8.52725934237242,3.86606786204012,0.24,0.68518519,0.47115385,0.41666667,0.83783784,0.73469388,0.51923077,15,79.6578287760417,26.6310668945313,0,0,106.247,4,0.26666667,"2024-07-06",0
"Hunter Greene",22182,"2024-06-30","@STL",18,2024,"CIN","A",24,0,1,1.92857169131847,1,1,0,0,0,0,0,0,4.2,22,4,1,1,0,2,0,2,1,0,6,11.5714301479108,3.85714338263694,7.71428676527388,3,0,0,4,6,2,1,0,0,0,0.27272727,0.09090909,0.18181818,3.82899354317898,0,0.222222222222222,1.28571446087898,0.333333333333333,0.875,3.1664797782898,-1.23790808697133,5.11049085113983,43.9714194392604,73.6482366464374,125.288192638015,0.666666666,0.166666666,0.333333333,0.5,0.166666666,0,0,0,32,63,95,0.0423919409513474,-0.391760140657425,0.434152066707611,0.657000005245209,0.0693037956953049,1.24657392501831,1.00399994850159,0.870000004768372,2.63560009002686,1,1,0.0634645596146584,-0.0294577990844117,0,0,0.53684211,96.98039216,0.35789474,86.41176471,0.01052632,80,0.09473684,86,NA,0.347610116004944,0.186991721391678,0.0389156937599182,-0.00139573216438293,0.681588462754792,0.549975651151994,3.89156937599182,-0.0155081351598104,0.30188679,0.69047619,0.47368421,0.5,0.75862069,0.66666667,0.44210526,0.63636364,0.15789474,3,4,5,4,5,3,12,0.25,0.33333333,0.41666667,0.33333333,0.41666667,0.25,3.04618920052706,59,80,63.89751,80,48.68088,50.83494,47.13805,34.11751,48.23083,35.54249,33.52933,56.55809,30.54953,40.85995,50.59936,39.87254,0.69325,5.11697,105.3,127.22,135.36,99.06,95.24,91.94,129.54,75.5,106.92,109.4,69.84,76.32,111.141063829787,86.0082978723404,96.3246808510638,0.53684211,0.09473684,0.35789474,0.01052632,96.8823529411765,85.8666653103299,86.2647058823529,80.0999984741211,-5.53525139303768,-5.94444995456272,2.6525795880486,9.0087833404541,9.3850690056296,2.89662975735135,3.1668389264275,1.87232792377472,0.340280666947365,-0.00293112173676491,0.167002715170383,0.039364367723465,0.667216994014441,-0.0325680192973879,0.491184456383481,3.9364367723465,0.32608696,0.6122449,0.47368421,0.46666667,0.76666667,0.66666667,0.51578947,16.73972603,NA,0.01052632,0.53684211,0.09473684,0.35789474,NA,80.0602035522461,96.912233838848,85.882080078125,86.2614315257353,NA,9.02060031890869,-5.32113886814491,-6.1530024210612,3.14733550127815,NA,0.797105014324188,8.50328871783088,1.72102175818549,1.94036730598001,NA,0.039364367723465,0.340280666947365,-0.00293112173676491,0.167002715170383,NA,3.9364367723465,0.667216994014441,-0.0325680192973879,0.491184456383481,0.31914894,0.625,0.47368421,0.46666667,0.76666667,0.66666667,0.50526316,12,83.4818267822266,25.6992543538411,0,0,106.447,2,0.16666667,"2024-06-30",0
