"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CH%","CHv","XX%","wFB","wSL","wCT","wCH","wFB/C","wSL/C","wCT/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSL%","pfxvFA","pfxvFC","pfxvSL","pfxFA-X","pfxFC-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piFC%","piSL%","piXX%","pivCH","pivCU","pivFA","pivFC","pivSL","pivXX","piCH-X","piCU-X","piFA-X","piFC-X","piSL-X","piXX-X","piCH-Z","piCU-Z","piFA-Z","piFC-Z","piSL-Z","piXX-Z","piwCH","piwCU","piwFA","piwFC","piwSL","piwXX","piwCH/C","piwCU/C","piwFA/C","piwFC/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Michael Kopech",17282,"2024-08-30","@ARI",22,2024,"LAD","A",28,0,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,0,0,1,1,0,0,1,0,0.2,0.2,0,6.14436908401489,0,0.25,2,0.333333333333333,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,100.926431296726,139.014259199392,0,0.5,0,0.5,0,0,3,27,9,9,18,0.0884599983692169,-0.124920010566711,0.213380008935928,0.511000037193298,0.0516161620616913,2.51600003242493,1.56800007820129,1.56800007820129,0.705999970436096,1,1,0.00227363337762654,0.0328853480330211,1,0,0.88888889,99.6875,0.11111111,88.5,NA,NA,NA,NA,NA,-0.177798122167587,0.196176201105118,NA,NA,-1.11123826354742,9.80881005525589,NA,NA,0.18181818,0.57142857,0.33333333,1,0.5,0.66666667,0.38888889,0.8,0.11111111,0,3,0,0,2,1,3,0,1,0,0,0.66666667,0.33333333,7.72380062539041,70.35765,80,58.05074,22.53817,73.786,20,NA,NA,NA,69.70217,79.57847,54.86147,-1.09861,2.42918,127.98,67.88,100.56,148.48,-3.38,25.4,NA,NA,NA,130.257777777778,59.9622222222222,92.2088888888889,0.88888889,NA,0.11111111,99.5562515258789,NA,88.1999969482422,-5.7420768737793,NA,1.22649717330933,10.984356880188,NA,-0.413858652114868,-0.186208732426167,NA,0.198606941848993,-1.16380457766354,NA,9.93034709244967,0.22222222,0.44444444,0.33333333,1,0.5,0.66666667,0.5,19.84615385,NA,NA,0.88888889,NA,0.11111111,NA,NA,NA,99.6657028198242,NA,88.2747039794922,NA,NA,NA,-5.06505298614502,NA,2.00459504127502,NA,NA,NA,10.0089988708496,NA,-1.60761153697968,NA,NA,NA,-0.186208732426167,NA,0.198606941848993,NA,NA,NA,-1.16380457766354,NA,9.93034709244967,NA,0.28571429,0.36363636,0.33333333,1,0.5,0.66666667,0.61111111,3,85.2480621337891,20.3857841491699,0,0,99.1999,1,0.33333333,"2024-08-30",0
"Michael Kopech",17282,"2024-08-28","BAL",22,2024,"LAD","H",28,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.0757043893197,18.1856412207288,0,0,0,1,0,0,0,0,2,9,11,0.0701199918985367,0,0.0701199918985367,0.477999985218048,0.0505820102989674,0.928666651248932,1.4559999704361,1.4559999704361,NA,0,1,0.0760238096117973,-0.000517715143739592,1,0,0.72727273,98.875,0.27272727,87.66666667,NA,NA,NA,NA,NA,0.592442572116852,0.178688153624535,NA,NA,7.40553215146065,5.95627178748449,NA,NA,0.6,0.5,0.54545455,0.66666667,1,0.83333333,0.54545455,0.66666667,0.09090909,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.673685078855,80,73.27551,80,24.60991,61.14664,26.99222,NA,NA,NA,80,70.83727,80,-2.53938,0.26802,123.52,147.4,170.38,144.56,22.76,46.24,NA,NA,NA,129.258181818182,113.407272727273,136.523636363636,0.72727273,NA,0.27272727,98.7750015258789,NA,87.7333374023438,-6.35475635528564,NA,1.45683892567952,10.2001209259033,NA,-1.28421028455098,0.599426709115505,NA,0.180420238524675,7.49283386394382,NA,6.01400795082251,0.5,0.57142857,0.54545455,0.5,1,0.83333333,0.63636364,14.875,NA,NA,0.72727273,NA,0.27272727,NA,NA,NA,98.6385498046875,NA,87.556162516276,NA,NA,NA,-5.49946880340576,NA,2.53638331095378,NA,NA,NA,9.47929286956787,NA,-2.57253996531169,NA,NA,NA,0.599426709115505,NA,0.180420238524675,NA,NA,NA,7.49283386394382,NA,6.01400795082251,NA,0.5,0.57142857,0.54545455,0.5,1,0.83333333,0.63636364,1,85.1993789672852,64.7857055664062,0,0,85.1994,0,0,"2024-08-28",0
"Michael Kopech",17282,"2024-08-27","BAL",22,2024,"LAD","H",28,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,1,0,2,18,9,0,2,0,0,0,1,0,0,0,0,0,0.5,0.25,0.25,3.75272908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,3.67848818451166,0,53.3255770223076,90.682812007927,0,0,0,1,0,0,0,0,10,11,21,0.0353999957442284,-0.0259199943393469,0.0613199882209301,0.477999985218048,0.0505820102989674,0.695200026035309,0.628000020980835,0.628000020980835,NA,0,1,0.0257951151579618,0.025125475202359,0,0,0.85714286,99.44444444,0.14285714,88,NA,NA,NA,NA,NA,0.614089965820312,-0.156885385513306,NA,NA,3.41161092122396,-5.22951285044352,NA,NA,0.28571429,0.42857143,0.33333333,0.25,0.66666667,0.42857143,0.33333333,0.5,0.19047619,0,1,0,0,0,1,1,0,1,0,0,0,1,1.3197541772217,43.12618,80,20,20,58.01824,20,NA,NA,NA,27.84587,77.2903,20,1.50177,6.32975,134.16,45.04,79.98,105.72,-13.78,7.66,NA,NA,NA,130.097142857143,36.6371428571428,69.6485714285714,0.85714286,NA,0.14285714,99.4611138237847,NA,87.9000040690104,-5.39371236165365,NA,0.953251202901204,10.523061964247,NA,-0.897183815638224,0.617869660258293,NA,-0.160017989575863,3.43260922365718,NA,-5.3339329858621,0.28571429,0.42857143,0.33333333,0.25,0.66666667,0.42857143,0.33333333,17,NA,NA,0.85714286,NA,0.14285714,NA,NA,NA,99.2278035481771,NA,87.6376037597656,NA,NA,NA,-4.56986448499891,NA,2.29725996653239,NA,NA,NA,9.74782307942708,NA,-2.61285336812337,NA,NA,NA,0.617869660258293,NA,-0.160017989575863,NA,NA,NA,3.43260922365718,NA,-5.3339329858621,NA,0.28571429,0.42857143,0.33333333,0.25,0.66666667,0.42857143,0.33333333,1,99.6172866821289,28.1001758575439,1,1,99.6173,1,1,"2024-08-27",0
"Michael Kopech",17282,"2024-08-24","TBR",22,2024,"LAD","H",28,0,0,9,1,0,0,0,0,0,1,0,1,5,2,1,1,0,1,0,0,0,0,0,0,9,18,0,0,0,1,2,1,1,0,0,0,0,0.2,-0.2,9.24976908401489,0,0.5,3,0.5,0.66666667,6.1664797782898,2.8335202217102,9.19049659073353,222.75908547873,148.527285571144,223.88448361004,0.5,0.25,0.25,0.5,0.5,0,0,0,8,8,16,0.00045999139547348,-0.316780000925064,0.317239999771118,-0.522000074386597,-0.0552380904555321,3.17519998550415,1.41799998283386,1.41799998283386,2.83399987220764,1,1,-0.0656962320208549,0.0658411020755203,0,0,0.8125,98.84615385,0.1875,88,NA,NA,NA,NA,NA,-1.2022533416748,-0.0409762635827065,NA,NA,-9.24810262826773,-1.36587545275688,NA,NA,0.11111111,0.85714286,0.4375,1,0.66666667,0.71428571,0.4375,0.4,0.125,2,2,0,1,0,3,4,0.5,0.5,0,0.25,0,0.75,6.02310824168884,47.46119,74.90149,34.16387,20,48.82184,20,NA,NA,NA,39.34138,69.61781,24.93227,0.78759,5.25848,108.7,51.6,68.68,107,74.08,90.96,NA,NA,NA,108.38125,55.815,72.8575,0.8125,NA,0.1875,98.8000018780048,NA,87.8333333333333,-6.60673640324519,NA,1.87592379252116,10.6616774338942,NA,-2.51898256937663,-1.22075522691011,NA,-0.0700974091887474,-9.39042482238549,NA,-2.33658030629158,0.11111111,0.85714286,0.4375,1,0.66666667,0.71428571,0.4375,18.36363636,NA,NA,0.8125,NA,0.1875,NA,NA,NA,98.5099909855769,NA,87.4969991048177,NA,NA,NA,-5.87437145526593,NA,2.85614331563314,NA,NA,NA,9.76154210017278,NA,-3.81341679890951,NA,NA,NA,-1.22075522691011,NA,-0.0352485328912735,NA,NA,NA,-9.39042482238549,NA,-1.17495109637578,NA,0.11111111,0.85714286,0.4375,1,0.66666667,0.71428571,0.4375,4,98.3942718505859,29.1823272705078,0,0,106.315,2,0.5,"2024-08-24",0
"Michael Kopech",17282,"2024-08-23","TBR",22,2024,"LAD","H",28,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,1,0,1,0,0,0,1,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-18.0757043893197,-18.3531359984531,1,0,1,0,0,0,4,36,5,11,16,0.132780015468597,-0.0587000176310539,0.191480025649071,0.477999985218048,0.0505820102989674,2.08399987220764,2.28799986839294,2.28799986839294,NA,0,1,0.0506912581622601,0.0130227646835953,1,0,0.75,98.58333333,0.1875,88,0.0625,90,NA,NA,NA,0.724225401878357,-0.580869555473328,-0.04739710688591,NA,6.03521168231964,-19.3623185157776,-4.739710688591,NA,0.5,0.83333333,0.625,0.8,0.8,0.8,0.375,NA,0.125,0,1,0,1,0,0,1,0,1,0,1,0,0,-1.56158303899838,80,70.5407,62.42873,75.85735,67.84897,65.60833,20,71.45529,20,79.78449,69.86226,58.53317,-1.72499,1.48961,127.78,116.58,142.64,149.36,120.12,146.34,104.98,8.64000000000001,21.14,130.40125,110.4975,135.74,0.75,0.0625,0.1875,98.5499979654948,89.8000030517578,87.5999959309896,-5.53533935546875,1.5936154127121,1.101487159729,10.8028666178385,-0.230577290058136,-1.62769969304403,0.732979662716389,-0.0483221560716629,-0.590855356305838,6.10816385596991,-4.83221560716629,-19.6951785435279,0.33333333,0.8,0.625,1,0.75,0.8,0.625,18.76923077,NA,NA,0.75,NA,0.25,NA,NA,NA,98.3738199869792,NA,87.9564743041992,NA,NA,NA,-4.9697732925415,NA,2.11915755271912,NA,NA,NA,10.0032863616943,NA,-2.68365740776062,NA,NA,NA,0.732979662716389,NA,-0.639177512377501,NA,NA,NA,6.10816385596991,NA,-15.9794378094375,NA,0.33333333,0.8,0.625,1,0.75,0.8,0.625,1,56.2497329711914,-28.6580104827881,0,0,56.2497,0,0,"2024-08-23",0
"Michael Kopech",17282,"2024-08-18","@STL",22,2024,"LAD","A",28,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2,1,0,0,1,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,77.1260041595167,114.84853560366,2,0,0.666666666,0.333333333,0,0,0,0,5,7,12,0.193159997463226,-0.0957159996032715,0.288875997066498,0.480000019073486,0.0506329089403152,3.53093338012695,3.41240000724792,3.41240000724792,NA,0,1,0.0317463763058186,0.0229587049484421,1,0,0.83333333,96.8,0.16666667,86.5,NA,NA,NA,NA,NA,-0.386542797088623,0.984460115432739,NA,NA,-3.86542797088623,49.223005771637,NA,NA,0.54545455,1,0.58333333,0.83333333,1,0.85714286,0.08333333,NA,0.08333333,0,1,2,1,0,2,3,0,0.33333333,0.66666667,0.33333333,0,0.66666667,1.14873363841544,20,66.48143,20,80,60.19549,80,NA,NA,NA,20,63.68522,20,2.92601,8.46611,99.7,45.78,56.7,130.82,164.24,182.98,NA,NA,NA,104.886666666667,65.5233333333333,77.7466666666667,0.83333333,NA,0.16666667,96.6900024414062,NA,86.0999984741211,-5.59689521789551,NA,2.10625624656677,10.3642463684082,NA,-1.59622240066528,-0.394502464681864,NA,1.00134143233299,-3.94502464681864,NA,50.0670716166496,0.5,1,0.58333333,1,0.5,0.85714286,0.16666667,20,NA,NA,0.83333333,NA,0.16666667,NA,NA,NA,96.7771301269531,NA,86.1875991821289,NA,NA,NA,-5.08793601989746,NA,2.83770990371704,NA,NA,NA,9.43811798095703,NA,-2.89243984222412,NA,NA,NA,-0.394502464681864,NA,1.00134143233299,NA,NA,NA,-3.94502464681864,NA,50.0670716166496,NA,0.5,1,0.58333333,1,0.5,0.85714286,0.16666667,3,87.7635192871094,-15.1908721923828,1,0.33333333,102.625,2,0.66666667,"2024-08-18",0
"Michael Kopech",17282,"2024-08-16","@STL",22,2024,"LAD","A",28,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-18.0757043893197,-18.3531359984531,1,0,1,0,0,0,0,0,4,9,13,0.193159997463226,0,0.193159997463226,0.479999989271164,0.0506329126656055,2.57666683197021,3.41240000724792,3.41240000724792,NA,0,1,0.0750574544072151,-9.23890496853513e-05,1,0,0.61538462,100,0.30769231,88.5,0.07692308,90,NA,NA,NA,0.35870161652565,0.180782899260521,0.193908214569092,NA,4.48377020657063,4.51957248151302,19.3908214569092,NA,0.5,0.6,0.53846154,0.5,1,0.71428571,0.38461538,0.33333333,0.15384615,1,0,0,1,0,0,1,1,0,0,1,0,0,-1.56158303899838,57.7898,78.70305,26.79071,25.28018,59.67929,20,80,80,80,55.82812,77.92739,28.64077,-0.23667,3.72209,131.12,89.42,120.92,121.6,54,79.48,187.42,207.72,252.1,132.521538461538,87.6215384615384,118.26,0.61538462,0.07692308,0.30769231,99.8499984741211,90.4000015258789,88.5500030517578,-5.918381690979,2.10227918624878,1.90080678462982,10.39426612854,-0.851214706897736,-1.92937183380127,0.362807027995586,0.196128189563751,0.182886961847544,4.53508784994483,19.6128189563751,4.57217404618859,0.42857143,0.66666667,0.53846154,0.33333333,1,0.71428571,0.46153846,17.9,NA,NA,0.61538462,NA,0.38461538,NA,NA,NA,99.8359832763672,NA,88.8969848632812,NA,NA,NA,-5.54804134368896,NA,2.71052799224854,NA,NA,NA,9.62819671630859,NA,-2.75770606994629,NA,NA,NA,0.362807027995586,NA,0.379015151411295,NA,NA,NA,4.53508784994483,NA,7.5803030282259,NA,0.375,0.8,0.53846154,0.33333333,1,0.71428571,0.38461538,1,62.0477027893066,-58.5370903015137,0,0,62.0477,0,0,"2024-08-16",0
"Michael Kopech",17282,"2024-08-15","@MIL",22,2024,"LAD","A",28,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,1,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.5251498850985,66.5170884121943,0,0.5,0,0.5,0,0,0,0,6,9,15,0.0877239927649498,0,0.0877239927649498,0.499000012874603,0.051258347928524,1.1564667224884,1.57020008563995,1.57020008563995,1.9099999666214,1,1,0.0759420096874237,-8.68285057365054e-05,1,0,0.8,98.75,0.06666667,90,0.13333333,90.5,NA,NA,NA,0.77986752986908,-0.04739710688591,0.0334886722266674,NA,6.49889608224233,-4.739710688591,1.67443361133337,NA,0.36363636,0.75,0.46666667,0.25,0.66666667,0.42857143,0.26666667,0.66666667,0.26666667,0,2,0,0,0,2,2,0,1,0,0,0,1,3.45996771463282,56.9065,72.13776,27.62475,20,53.06891,20,26.82946,75.01632,20,49.7231,69.53687,20,0.14261,4.29101,124.88,36.2,60.14,106.28,44,62.66,110.5,70.12,84.22,121.722666666667,41.2426666666667,63.5186666666667,0.8,0.13333333,0.06666667,98.75,90.5500030517578,89.5,-5.39985148111979,1.4740629196167,2.96391272544861,10.649387995402,0.26671952009201,-0.877132773399353,0.83155519515276,0.0337270088493824,-0.0483221560716629,6.929626626273,1.68635044246912,-4.83221560716629,0.375,0.57142857,0.46666667,0,0.75,0.42857143,0.46666667,15.41666667,NA,NA,0.8,NA,0.2,NA,NA,NA,98.5460408528646,NA,89.9732055664062,NA,NA,NA,-4.91771666208903,NA,2.85553995768229,NA,NA,NA,9.75495783487956,NA,-1.6815816561381,NA,NA,NA,0.83155519515276,NA,-0.0145951472222805,NA,NA,NA,6.929626626273,NA,-0.48650490740935,NA,0.375,0.57142857,0.46666667,0,0.75,0.42857143,0.46666667,2,100.008293151855,23.5174369812012,0,0,107.379,1,0.5,"2024-08-15",0
"Michael Kopech",17282,"2024-08-12","@MIL",22,2024,"LAD","A",28,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,1,0,0,0,0,0,0,0.5,0.25,0.25,3.84572908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,53.3255770223076,54.144034788745,1,0,1,0,0,0,0,0,9,10,19,0.0509460009634495,-0.0133719993755221,0.0643180012702942,0.499000012874603,0.0512583442032337,0.685899972915649,1.04779994487762,1.04779994487762,0.907800018787384,1,1,0.0361776314675808,0.038098506417199,0,0,0.73684211,99.07142857,0.10526316,89,0.15789474,90,NA,NA,NA,0.244751811027527,-0.0306317918002605,0.216664254665375,NA,1.74822722162519,-1.53158959001303,7.22214182217916,NA,0.33333333,1,0.47368421,0,0.5,0.22222222,0.21052632,0.75,0.36842105,0,1,0,0,1,0,1,0,1,0,0,1,0,1.49269424176976,63.75493,74.75186,35.75566,80,76.72979,80,78.57795,75.32735,58.53669,78.03929,74.71797,50.36993,-1.61657,1.65224,133.44,66.6,94.18,142.48,188.14,226.48,110.88,113.56,138.18,130.829473684211,86.8084210526316,115.053684210526,0.73684211,0.15789474,0.10526316,98.9642857142857,90.0666707356771,88.9499969482422,-4.19399697440011,1.4317946434021,1.90095293521881,10.3958969116211,-1.54097191492716,-0.799315631389618,0.24366333335638,0.219346169382334,-0.031825989484787,1.740452381117,7.31153897941113,-1.59129947423935,0.36363636,0.625,0.47368421,0,0.4,0.22222222,0.42105263,17.53333333,NA,NA,0.73684211,NA,0.26315789,NA,NA,NA,98.820303780692,NA,89.4569580078125,NA,NA,NA,-3.87145778111049,NA,2.18296794891357,NA,NA,NA,9.75423322405134,NA,-2.58504276275635,NA,NA,NA,0.24366333335638,NA,0.187520179897547,NA,NA,NA,1.740452381117,NA,3.75040359795094,NA,0.38461538,0.66666667,0.47368421,0,0.5,0.22222222,0.31578947,1,105.049430847168,-6.5393500328064,0,0,105.049,1,1,"2024-08-12",0
"Michael Kopech",17282,"2024-08-10","PIT",22,2024,"LAD","H",28,1,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,2,13.5000032186516,0,0,2,0,0,1,0,1,0,0,0,0,0.5,0,0.5,0.324604084014893,0,0,0,0,1,0.166479063033887,-0.166479063033887,0.166479063033887,0,5.72470572449325,5.81257031260301,1,0.5,0.5,0,0,0,0,0,4,10,14,0.0457200184464455,0,0.0457200184464455,0.898000001907349,0.0950264483690262,0.445000022649765,0.624666690826416,0.942000031471252,0.324000000953674,1,1,0.103047721087933,-0.0003061118309165,0,0,0.71428571,99.5,NA,NA,0.28571429,90.75,NA,NA,NA,0.814533889293671,NA,0.179999783635139,NA,8.14533889293671,NA,4.49999459087849,NA,0.57142857,0.42857143,0.5,0.25,1,0.57142857,0.5,0.5,0.21428571,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,1.64991863747587,75.84669,70.11131,61.49152,NA,NA,NA,80,80,68.99064,80,72.79135,71.34675,-2.05403,0.99605,119.46,115.28,139.52,NA,NA,NA,131.62,117.14,142.78,122.934285714286,115.811428571429,140.451428571429,0.71428571,0.28571429,NA,99.3200012207031,90.8249969482422,NA,-6.44386749267578,1.58714914321899,NA,10.6801902770996,0.510795831680298,NA,0.866621773689985,0.170176420360804,NA,8.66621773689985,4.25441050902009,NA,0.57142857,0.42857143,0.5,0.25,1,0.57142857,0.5,17.3,NA,NA,0.71428571,NA,0.28571429,NA,NA,NA,99.4573120117188,NA,90.938346862793,NA,NA,NA,-6.04127883911133,NA,2.39204740524292,NA,NA,NA,9.89747085571289,NA,-0.606881022453308,NA,NA,NA,0.866621773689985,NA,0.170176420360804,NA,NA,NA,8.66621773689985,NA,4.25441050902009,NA,0.57142857,0.42857143,0.5,0.25,1,0.57142857,0.5,2,100.478439331055,9.2857608795166,0,0,104.582,2,1,"2024-08-10",0
"Michael Kopech",17282,"2024-08-07","PHI",22,2024,"LAD","H",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.5251498850985,66.5170884121943,1,0,0.5,0.5,0,0,0,0,6,12,18,0.0106199979782104,0,0.0106199979782104,0.477999985218048,0.0505820102989674,0.14133332669735,0.189999997615814,0.189999997615814,0.121999993920326,1,1,0.0751540288329124,-1.2530175967515e-05,0,0,0.88888889,99.4375,NA,NA,0.11111111,91.5,NA,NA,NA,0.799423575401306,NA,-0.0712025240063667,NA,4.99639734625816,NA,-3.56012620031834,NA,0.25,0.7,0.5,0.5,1,0.88888889,0.55555556,0.66666667,0.05555556,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,-0.361952237219233,80,80,58.70175,NA,NA,NA,40.19351,80,20,80,80,55.13743,-3.50318,-1.17768,149.52,129.78,196.34,NA,NA,NA,123.4,43.82,71.36,146.617777777778,120.228888888889,182.453333333333,0.88888889,0.11111111,NA,99.4375,91.5,NA,-6.71937465667725,1.19348204135895,NA,10.6483039855957,0.270289719104767,NA,0.809288833290339,-0.0725650899112225,NA,5.05805520806462,-3.62825449556112,NA,0.25,0.7,0.5,0.5,1,0.88888889,0.55555556,18,NA,NA,0.88888889,NA,0.11111111,NA,NA,NA,99.4880294799805,NA,91.4818496704102,NA,NA,NA,-6.27987813949585,NA,2.01991009712219,NA,NA,NA,9.88330459594727,NA,-1.03594899177551,NA,NA,NA,0.809288833290339,NA,-0.0725650899112225,NA,NA,NA,5.05805520806462,NA,-3.62825449556112,NA,0.33333333,0.66666667,0.5,0.66666667,1,0.88888889,0.5,2,98.8147125244141,12.4825248718262,0,0,109.689,1,0.5,"2024-08-07",0
"Michael Kopech",17282,"2024-08-05","PHI",22,2024,"LAD","H",28,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,3,0,0,0,0,0,0,0.25,0,0.25,-0.797583415985107,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.5251498850985,29.9783111930123,3,0,1,0,0,0,0,0,4,11,15,0.0938400030136108,-0.0246399994939566,0.118480004370213,0.477999985218048,0.0505820102989674,1.34350001811981,1.73000001907349,1.73000001907349,2.14800000190735,1,1,0.0464211292564869,0.023426285516858,1,0,0.73333333,98.45454545,0.06666667,85,0.2,90.33333333,NA,NA,NA,0.00702961534261703,-0.0207000374794006,0.228882879018784,NA,0.0639055940237912,-2.07000374794006,7.62942930062612,NA,0.42857143,0.5,0.46666667,1,1,1,0.53333333,1,0,1,2,0,0,2,1,3,0.33333333,0.66666667,0,0,0.66666667,0.33333333,0.155410383258607,80,68.07425,80,20,62.52476,20,78.65098,79.48586,80,80,67.86503,80,-2.27322,0.66726,130.3,130.66,153.56,144.04,56.54,59.34,125.74,115.6,130.76,130.304,122.706666666667,142.718666666667,0.73333333,0.2,0.06666667,98.4000022194602,90.5999959309896,85.1999969482422,-6.05829065496271,1.76967906951904,2.64611291885376,10.235200361772,2.28959703445435,0.216087490320206,0.00574404746294022,0.23143533244729,-0.0210469514131546,0.0522186132994565,7.71451108157635,-2.10469514131546,0.2,0.6,0.46666667,1,1,1,0.66666667,17.27272727,NA,NA,0.73333333,NA,0.26666667,NA,NA,NA,98.533203125,NA,89.3679275512695,NA,NA,NA,-5.4016543301669,NA,2.85801005363464,NA,NA,NA,9.50545987215909,NA,0.945229291915894,NA,NA,NA,0.00574404746294022,NA,0.210388381034136,NA,NA,NA,0.0522186132994565,NA,5.2597095258534,NA,0.2,0.6,0.46666667,1,1,1,0.66666667,3,87.887451171875,-0.668513456980387,0,0,104.198,1,0.33333333,"2024-08-05",0
