"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CH%","CHv","XX%","wFB","wSL","wCT","wCH","wFB/C","wSL/C","wCT/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piFC%","piSI%","piSL%","pivCH","pivFA","pivFC","pivSI","pivSL","piCH-X","piFA-X","piFC-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwFC","piwSI","piwSL","piwCH/C","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Josh Winckowski",22387,"2024-09-29","TBR",3,2024,"BOS","H",26,0,0,0,1,0,0,0,0,0,1,0,1,5,2,0,0,0,0,0,0,0,0,2,18,0,18,2,0.5,0,2,1,0,0,1,0,0,0.4,0,0.4,1.04688908401489,0,0.4,2,0.666666666666667,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.4423702240119,15.0336680287444,2,0,0.666666666,0.333333333,0,0,0,0,6,11,17,0.0689800083637238,-0.0644520223140717,0.133432030677795,0.546999990940094,0.0526974946260452,1.42007994651794,1.2467999458313,1.2467999458313,1.37360000610352,1,1,0.00998754147440195,0.0385871944289278,1,0,0.35294118,94.83333333,0.05882353,85,0.47058824,91.5,0.11764706,90.5,NA,-0.978377938270569,-0.0344077162444592,0.597113311290741,0.258897304534912,-16.3062989711761,-3.44077162444592,7.46391639113426,12.9448652267456,0.2,0.57142857,0.35294118,0.5,1,0.83333333,0.41176471,0.6,0.05882353,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,-0.632686369666162,NA,80,66.46459,80,20,20,20,80,61.9524,78.23181,20,41.82456,20,71.01537,40.87074,43.54746,55.68494,42.13855,34.54716,-0.22777,3.73544,79.96,122.52,98.46,110.62,97.8,71.32,124.82,176.84,210.28,83.76,24.48,19.18,103,115.58,114.28,103.517647058824,114.061176470588,108.010588235294,0.23529412,0.47058824,0.11764706,0.05882353,0.11764706,94.7249984741211,91.4250030517578,94.8000030517578,84.6999969482422,90.4000015258789,-5.21889114379883,1.19697082042694,-9.60607147216797,3.81584119796753,-10.5044002532959,8.74063110351562,4.30028438568115,4.93105125427246,2.7269811630249,3.09079694747925,-0.121446531265974,0.604030530899763,-0.87232232093811,-0.0350487045943737,0.262214243412018,-3.03616328164935,7.55038163624704,-43.6161160469055,-3.50487045943737,13.1107121706009,0.22222222,0.5,0.35294118,0.5,1,0.83333333,0.47058824,18.16666667,0.11764706,0.23529412,0.47058824,0.11764706,0.05882353,90.4130554199219,94.7677764892578,91.4497528076172,94.7825469970703,84.6850967407227,-9.98429489135742,-4.73299741744995,1.8904721736908,-9.23090553283691,4.98141002655029,1.80975997447968,8.02587985992432,3.01958870887756,3.63022494316101,0.780008971691132,0.262214243412018,-0.121446531265974,0.604030530899763,-0.87232232093811,-0.0350487045943737,13.1107121706009,-3.03616328164935,7.55038163624704,-43.6161160469055,-3.50487045943737,0.22222222,0.5,0.35294118,0.5,1,0.83333333,0.47058824,3,82.7603047688802,9.48739369710287,0,0,88.6288,0,0,"2024-09-29",0
"Josh Winckowski",22387,"2024-09-25","@TOR",3,2024,"BOS","A",26,0,0,10.8000041198746,1,0,0,0,0,0,0,0,1.2,9,4,2,2,1,0,0,0,0,0,3,16.2000061798119,0,21.6000082397492,3,0,0,2,3,1,0,0,0,0,0.33333333,0,0.33333333,2.00343279086386,5.40000205993731,0.444444444444444,2.40000091552769,0.6,0.76923077,7.36648138046326,3.43352273941136,2.28809457441179,253.658477957921,180.297535193688,55.0767630081675,0.666666666,0.166666666,0.333333333,0.5,0,0.333333333,0,0,15,26,41,-0.0255059935152531,-0.0495580248534679,0.0240520313382149,-1.5220000743866,-0.160802960395813,0.169177770614624,0.241699993610382,0.284799993038177,0.102399997413158,1,1,-0.128718927502632,-0.022045522357356,0,0,0.36585366,95.4,0.07317073,84.66666667,0.46341463,91.05263158,0.09756098,92,NA,-0.373123466968536,-0.387483388185501,-0.254853338003159,-0.537276327610016,-2.48748977979024,-12.9161129395167,-1.34133335791136,-13.4319081902504,0.38461538,0.8,0.53658537,0.7,0.83333333,0.77272727,0.36585366,0.88888889,0.12195122,1,3,2,0,4,2,6,0.16666667,0.5,0.33333333,0,0.66666667,0.33333333,6.35603421320482,NA,69.87166,79.83126,76.73979,23.81958,20,34.91295,20,48.68105,26.55571,20,37.29291,20,44.78926,41.879,28.95776,34.595,45.68647,26.42792,1.08247,5.7008,109.18,104.02,113.98,106.26,110.6,68.28,120.84,56.74,70.94,123.46,50.86,63.58,114.42,115.88,129.82,115.496585365854,93.5834146341463,101.626829268293,0.09756098,0.46341463,0.26829268,0.07317073,0.09756098,95.1500015258789,90.9684223375822,95.5999977805398,84.5333353678385,91.7750015258789,-4.41436672210693,1.94866039878444,-10.5646889426491,6.29325739542643,-10.909068107605,8.56196403503418,2.51667223478618,4.96384742043235,-0.222421705722809,1.82857275009155,-0.0420939028263092,-0.199192844331264,-0.338891465216875,-0.393479000777006,-0.545622952282429,-1.05234757065773,-1.04838339121718,-3.08083150197159,-13.1159666925669,-13.6405738070607,0.33333333,0.82352941,0.53658537,0.625,0.85714286,0.77272727,0.41463415,21.06451613,0.09756098,0.09756098,0.46341463,0.26829268,0.07317073,91.5140533447266,94.8703765869141,90.6809917249178,95.3052756569602,84.2288004557292,-10.772575378418,-4.1358323097229,2.61544819882042,-10.2304971868342,6.80762990315755,0.318148046731949,7.79157257080078,0.944560301931281,3.844782742587,-1.48575671513875,-0.545622952282429,-0.0420939028263092,-0.199192844331264,-0.338891465216875,-0.393479000777006,-13.6405738070607,-1.05234757065773,-1.04838339121718,-3.08083150197159,-13.1159666925669,0.36363636,0.73684211,0.53658537,0.625,0.85714286,0.77272727,0.46341463,6,90.5187377929688,19.7370783487956,0,0,102.788,3,0.5,"2024-09-25",0
"Josh Winckowski",22387,"2024-09-22","MIN",3,2024,"BOS","H",26,0,0,0,1,0,0,0,0,0,0,0,1.1,5,0,0,0,0,1,0,0,0,0,1,6.75000160932579,6.75000160932579,0,1,0,0,2,1,0,0,0,0,0,0.2,0.2,0,5.60764908401489,0,0,0.750000178813977,0,1,3.91647995710377,-3.91647995710377,5.05048653213841,0,94.998410120659,123.798361175099,2,0,0.666666666,0.333333333,0,0,0,0,8,17,25,0.00750802224501967,-0.00824002549052238,0.0157480482012033,0.351000010967255,0.0338150262832642,0.155120000243187,0.123999997973442,0.215199992060661,NA,0,1,0.0411225035786629,0.00727887750210744,0,0,0.56,95.64285714,0.12,86,0.28,91.71428571,0.04,92,NA,0.330862015485764,0.096209779381752,0.133801996707916,0.054188709706068,2.3633001106126,3.2069926460584,1.91145709582738,5.4188709706068,0.33333333,0.76923077,0.56,0.5,1,0.85714286,0.52,0.6,0.08,1,2,0,0,3,0,3,0.33333333,0.66666667,0,0,1,0,2.70064271764468,NA,80,73.24698,74.18696,20,34.56587,20,63.17948,63.23426,56.86539,40.41072,50.03708,39.87359,72.65642,56.38338,79.59987,58.00181,55.56479,60.02755,-0.37171,3.51953,108.38,132.66,137.2,112,38.52,6.89999999999999,114.96,92.46,117,112.06,87.32,94.5,113.58,129.74,148.46,113.6072,97.4168,110.7048,0.12,0.28,0.44,0.12,0.04,95.6333312988281,91.7428588867188,95.4545454545455,85.9000040690104,91.6999969482422,-4.08922259012858,1.73145280565534,-10.733096036044,1.42628081639608,-10.6506814956665,8.31271807352702,2.99253082275391,4.56249514493075,4.61976496378581,-1.2579482793808,-0.127874255180359,0.134634729474783,0.459242761135101,0.0973343104124069,0.054773960262537,-4.26247517267863,1.92335327821118,4.17493419213729,3.2444770137469,5.4773960262537,0.36363636,0.71428571,0.56,0.5,1,0.85714286,0.56,20.45,0.04,0.12,0.28,0.44,0.12,91.9785995483398,95.9432983398438,92.01953125,95.7520973899148,86.1746622721354,-10.4825000762939,-3.7653268178304,2.29184423174177,-10.3063146417791,1.88505601882935,-2.93245005607605,7.52680333455404,1.627763066973,3.32934258200906,3.29465611775716,0.054773960262537,-0.127874255180359,0.134634729474783,0.459242761135101,0.0973343104124069,5.4773960262537,-4.26247517267863,1.92335327821118,4.17493419213729,3.2444770137469,0.3,0.73333333,0.56,0.66666667,0.90909091,0.85714286,0.6,3,87.8182779947917,5.34668032328288,0,0,102.14,2,0.66666667,"2024-09-22",2
"Josh Winckowski",22387,"2024-09-20","MIN",3,2024,"BOS","H",26,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,1,2,1,2,1,0,0,0,0,0,6.91672908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,76.4551252906048,152.159040742638,0.5,0.25,0.25,0.5,1,0,0,0,4,9,13,0.317555993795395,-0.0232755225151777,0.340831518173218,1.17700004577637,0.113391146063805,3.74329996109009,2.58119988441467,2.58119988441467,2.58119988441467,1,1,0.0875252261757851,-0.00269205835694981,1,0,0.38461538,94,0.07692308,86,0.38461538,91.2,0.15384615,94,NA,-0.482331275939941,0,0.558789610862732,0.285729080438614,-9.64662551879883,0,11.1757922172546,14.2864540219307,0.63636364,1,0.69230769,0.85714286,1,0.88888889,0.15384615,0.75,0.07692308,3,0,1,2,1,1,4,0.75,0,0.25,0.5,0.25,0.25,2.25785946677419,NA,20,69.07736,20,NA,NA,NA,20,68.21803,20,80,38.61649,80,20,34.56686,23.93482,20,56.1454,20,2.05281,7.15631,120.18,24.58,50.4,NA,NA,NA,139.96,20.66,50.52,128.22,218.86,232.52,92.6,85.26,86.92,117.798461538462,61.3553846153846,78.5015384615385,NA,0.38461538,0.38461538,0.07692308,0.15384615,NA,91.0399963378906,93.9599975585938,86.0999984741211,93.5,NA,0.615136861801147,-10.8178771972656,2.17708492279053,-10.4562377929688,NA,3.8642692565918,4.26312980651855,3.97694396972656,3.92140340805054,NA,0.547740485519171,-0.489815425127745,0,0.271370053291321,NA,10.9548097103834,-9.79630850255489,0,13.568502664566,0.6,1,0.69230769,0.66666667,1,0.77777778,0.23076923,23.44444444,NA,NA,0.38461538,0.53846154,0.07692308,NA,NA,91.2522033691406,94.0342668805804,86.2574996948242,NA,NA,1.28487119674683,-10.7483258928571,2.71848011016846,NA,NA,2.54944400787353,3.03188133239746,2.93737006187439,NA,NA,0.547740485519171,-0.218445371836424,0,NA,NA,10.9548097103834,-3.12064816909177,0,0.6,1,0.69230769,0.66666667,1,0.77777778,0.23076923,4,84.5598068237305,24.6288242340088,0,0,101.029,1,0.25,"2024-09-20",0
"Josh Winckowski",22387,"2024-09-17","@TBR",3,2024,"BOS","A",26,0,0,8.10000077247627,1,0,0,0,0,0,0,0,3.1,16,5,3,3,0,1,0,0,0,0,4,10.8000010299684,2.70000025749209,13.5000012874604,4,0.2,0,5,2,4,0,1,0,0,0.25,0.0625,0.1875,2.99408064651489,0,0.333333333333333,1.80000017166139,0.454545454545455,0.5,1.66647963523863,6.43352113723764,2.57368476548958,190.243804039231,39.3685609357731,62.1815528613122,2.5,0.363636363,0.454545454,0.181818181,0,0,1,2.70000025749209,20,41,61,-0.00887998938560486,-0.0834159255027771,0.0745359361171722,-1.23599994182587,-0.135749608278275,0.27802500128746,0.30035999417305,0.629800021648407,NA,0,1,0.0551842488348484,-0.087123784288437,0,0,0.45901639,95.57142857,0.08196721,85.8,0.29508197,91.61111111,0.16393443,91.6,NA,-0.23558022081852,0.110499419271946,0.439255356788635,-0.74944406747818,-0.841357931494713,2.20998838543892,2.44030753771464,-7.4944406747818,0.53846154,0.54545455,0.54098361,0.57142857,0.83333333,0.66666667,0.36065574,0.5625,0.18032787,6,4,1,3,6,2,11,0.54545455,0.36363636,0.09090909,0.27272727,0.54545455,0.18181818,4.21446542757104,NA,31.38457,60.39912,26.26439,75.08461,51.78393,80,75.4766,76.22233,59.02238,80,69.00737,74.20455,59.14023,58.68132,67.11031,67.25507,66.80833,65.41229,-0.94658,2.65722,98.86,63.24,68.14,127.22,148.54,143.22,121.76,120.16,147.1,129.14,119.54,130.54,96.98,110.14,118.04,111.746229508197,110.147540983607,123.905245901639,0.08196721,0.29508197,0.37704918,0.08196721,0.16393443,95.3599975585937,91.5611097547743,95.5565238620924,85.8,91.6099975585937,-4.82096557617187,1.18515756395128,-11.1283051863961,5.54917068481445,-11.2856262207031,10.2045547485352,4.17366451687283,5.03830287767493,2.16342906951904,1.21667079925537,0.634539097547531,0.442757315933704,-0.834314279258251,0.111643575131893,-0.763180032372475,12.6907819509506,2.45976286629836,-3.62745338807935,2.23287150263786,-7.63180032372475,0.46666667,0.61290323,0.54098361,0.57142857,0.73684211,0.66666667,0.50819672,18.82222222,0.16393443,0.08196721,0.29508197,0.37704918,0.08196721,91.2984130859375,95.0701599121094,91.2449544270833,95.2506475033967,85.489697265625,-10.6458374023437,-4.22289390563965,2.01593780517578,-10.5611605436906,6.54944381713867,-0.747611713409424,8.86019592285156,2.2361323038737,3.32406085470448,0.442327404022217,-0.763180032372475,0.634539097547531,0.442757315933704,-0.834314279258251,0.111643575131893,-7.63180032372475,12.6907819509506,2.45976286629836,-3.62745338807935,2.23287150263786,0.48275862,0.59375,0.54098361,0.57142857,0.73684211,0.66666667,0.52459016,11,84.6433771306818,3.26188347556374,0,0,101.493,5,0.45454545,"2024-09-17",0
"Josh Winckowski",22387,"2024-09-14","@NYY",3,2024,"BOS","A",26,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,0,2,0,1,0,0,0,0,0.2,0.2,0,4.94568908401489,0,0.25,2,0.333333333333333,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,101.179499169259,101.806421637006,2,0.333333333,0.666666666,0,0,0,0,0,12,18,30,0.000888000708073378,-0.0123319998383522,0.0132200000807643,-0.126999974250793,-0.0131879504770041,0.143199995160103,0.194399982690811,0.233599990606308,0.32039999961853,1,1,-0.028164055198431,0.0343651776710998,0,0,0.46666667,95.35714286,0.13333333,87.25,0.2,90.83333333,0.2,91.5,NA,-1.12119936943054,-0.0353267602622509,0.458078593015671,0.316881120204926,-8.00856692450387,-0.883169006556273,7.63464321692785,5.28135200341543,0.23529412,0.61538462,0.4,0.75,1,0.91666667,0.43333333,0.2,0.03333333,0,3,0,0,2,1,3,0,1,0,0,0.66666667,0.33333333,6.52821956794546,NA,69.6629,58.81058,66.04411,20,26.64736,32.90032,20,51.16428,28.36156,35.58892,58.35819,30.27557,57.92792,46.10036,69.5397,37.41386,52.23558,45.54583,0.90734,5.4381,87.16,142.86,144.1,113.54,84.96,47.56,112.6,54.08,66.22,118.92,91.36,102.42,105.72,124.42,132.46,107.041333333333,92.9333333333334,98.6266666666667,0.06666667,0.2,0.4,0.13333333,0.2,95.1000061035156,90.9333292643229,95.4416707356771,87.1500015258789,91.1500040690104,-3.83113384246826,0.582489490509033,-10.1039632161458,6.55816268920898,-10.6540978749593,8.71311283111572,3.19419701894124,4.95885276794434,1.4920836687088,1.91613864898682,-0.0897959321737289,0.463997717946768,-1.04765538498759,-0.036370400339365,0.320994280278683,-4.48979660868645,7.7332952991128,-8.73046154156327,-0.909260008484125,5.34990467131138,0.26666667,0.53333333,0.4,0.75,1,0.91666667,0.5,19,0.2,0.06666667,0.2,0.4,0.13333333,91.0374857584635,94.9575042724609,90.8026835123698,95.3411865234375,87.0208511352539,-10.6509469350179,-3.67381000518799,0.930819988250732,-9.77401860555013,7.31399250030518,0.580591678619385,7.99498462677002,1.90408166249593,3.7441775004069,-0.0304170250892639,0.320994280278683,-0.0897959321737289,0.463997717946768,-1.04765538498759,-0.036370400339365,5.34990467131138,-4.48979660868645,7.7332952991128,-8.73046154156327,-0.909260008484125,0.26666667,0.53333333,0.4,0.75,1,0.91666667,0.5,3,94.9746704101562,-7.65171241760254,1,0.33333333,115.258,1,0.33333333,"2024-09-14",0
"Josh Winckowski",22387,"2024-09-12","@NYY",3,2024,"BOS","A",26,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,1,1,0,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.4551252906048,76.9288520456552,1,0,1,0,0,0,0,0,2,3,5,-0.190971985459328,-0.190971985459328,0,-0.760000050067902,-0.0789200440049171,2.59439992904663,2.59439992904663,2.59439992904663,NA,0,1,-0.0736093074083328,-1.36523954641365e-09,0,1,0.6,96.66666667,NA,NA,0.4,93,NA,NA,NA,-0.479063153266907,NA,0.0151102766394615,NA,-15.9687717755636,NA,0.755513831973076,NA,0,1,0.4,NA,0.5,0.5,0.4,1,0.2,0,1,0,0,0,1,1,0,1,0,0,0,1,1.45977924691138,NA,NA,NA,NA,20,44.14256,20,80,44.44586,80,NA,NA,NA,63.55536,60.2357,36.66991,59.07134,47.86082,46.42537,-0.43816,3.41985,NA,NA,NA,120.16,77.92,51.82,102.5,119.56,115.52,NA,NA,NA,110.04,102.76,114.64,109.048,104.512,102.428,0.2,0.4,0.4,NA,NA,96.5,92.9499969482422,96.3499984741211,NA,NA,-3.92691898345947,1.13234829902649,-9.8025951385498,NA,NA,9.71294498443604,3.10380554199219,5.57966899871826,NA,NA,-0.0380783230066299,0.0151214338839054,-0.448252961039543,NA,NA,-3.80783230066299,0.756071694195271,-22.4126480519772,NA,NA,0,0.66666667,0.4,NA,0.5,0.5,0.6,19.5,NA,0.2,0.4,0.4,NA,NA,96.5009002685547,92.9069519042969,96.3296051025391,NA,NA,-4.04896020889282,1.60751008987427,-9.66118431091309,NA,NA,8.87720012664795,1.66826450824738,4.28385496139526,NA,NA,-0.0380783230066299,0.0151214338839054,-0.448252961039543,NA,NA,-3.80783230066299,0.756071694195271,-22.4126480519772,NA,0,0.66666667,0.4,NA,0.5,0.5,0.6,1,107.324821472168,2.95526528358459,0,0,107.325,1,1,"2024-09-12",0
"Josh Winckowski",22387,"2024-09-09","BAL",3,2024,"BOS","H",26,0,0,3,1,0,0,0,0,1,0,0,3,12,2,1,1,1,1,0,0,0,0,3,9,3,6,3,0,0,3,5,0,1,0,0,0,0.25,0.08333333,0.16666667,3.78067352324795,3,0.181818181818182,1,0.142857142857143,1,6.49981311162313,-3.49981311162313,4.68649378865957,70.4606614430252,158.869704886119,114.743106368457,0.6,0,0.375,0.625,0.2,0.2,4,12,17,28,45,0.00679598236456513,-0.0376280397176743,0.0444240234792233,0.640999972820282,0.061753373593092,0.19876666367054,0.103466659784317,0.233599990606308,NA,0,1,0.0231076534837484,0.0110831018424547,0,0,0.51111111,95.95652174,0.06666667,85,0.31111111,91.71428571,0.11111111,91.4,NA,0.217168629169464,0.217512249946594,-0.703433573246002,-0.0403575673699379,0.944211431171583,7.25040833155314,-5.02452552318573,-0.807151347398758,0.22727273,0.52173913,0.37777778,0.4,0.91666667,0.76470588,0.51111111,0.58333333,0.08888889,5,0,3,1,3,4,8,0.625,0,0.375,0.125,0.375,0.5,4.52668261810791,NA,24.32652,51.76449,20.5124,49.29954,37.52484,62.23872,60.32386,56.54757,80,80,55.46148,80,57.39859,56.1744,60.11338,59.97308,54.03675,77.3168,-0.49418,3.33582,87.4,58.72,52.98,109.42,168.64,136.88,98.88,126.06,131.82,115.08,137.7,144.76,106.78,110.1,124.14,101.844888888889,117.227111111111,121.870666666667,0.06666667,0.31111111,0.44444444,0.06666667,0.11111111,95.5333353678385,91.6785714285714,95.9950012207031,84.7000020345052,91.5,-3.63462098439535,1.13129792894636,-9.94173126220703,4.30437215169271,-10.4357192993164,8.26072374979655,3.34100232805525,4.64791831970215,1.35946877797445,2.06314353942871,-0.0591252744197845,-0.711112175136805,0.280996087938547,0.220377057790756,-0.0428747609257698,-1.97084248065948,-5.0793726795486,1.40498043969274,7.34590192635854,-0.857495218515396,0.2,0.52,0.37777778,0.25,0.92307692,0.76470588,0.55555556,18.15151515,0.11111111,0.06666667,0.31111111,0.44444444,0.06666667,91.6757629394531,95.7122294108073,91.8660278320312,96.2066589355469,84.904062906901,-10.1874198913574,-3.46114349365234,1.67950861794608,-9.55376815795898,4.78577009836833,0.74586763381958,7.78774007161458,2.30371012006487,3.83198051452637,0.463712215423584,-0.0428747609257698,-0.0591252744197845,-0.711112175136805,0.280996087938547,0.220377057790756,-0.857495218515396,-1.97084248065948,-5.0793726795486,1.40498043969274,7.34590192635854,0.2,0.52,0.37777778,0.25,0.92307692,0.76470588,0.55555556,8,85.0794372558594,19.7753410339355,1,0.125,103.789,3,0.375,"2024-09-09",0
"Josh Winckowski",22387,"2024-09-06","CHW",3,2024,"BOS","H",26,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,76.4551252906048,114.543946394147,2,0,0.666666666,0.333333333,0,0,0,0,3,8,11,0.0807399749755859,0,0.0807399749755859,0.546999990940094,0.0526974946260452,1.02493333816528,1.58399999141693,1.58399999141693,NA,0,1,0.0792660564184189,-0.000490225865265759,1,0,0.45454545,96.2,0.18181818,87,0.36363636,92.75,NA,NA,NA,0.247273415327072,0.231260642409325,0.19545966386795,NA,4.94546830654144,11.5630321204662,4.88649159669876,NA,0.42857143,0.75,0.54545455,0.66666667,1,0.83333333,0.36363636,0.33333333,0.09090909,2,0,1,0,2,1,3,0.66666667,0,0.33333333,0,0.66666667,0.33333333,1.24622064202669,NA,NA,NA,NA,61.57966,22.9009,80,80,79.0267,80,78.42401,49.57831,80,20,55.90918,20,62.68013,59.92107,64.71861,-0.66236,3.08355,NA,NA,NA,95.56,155.28,114.94,125.06,136.26,169.8,120.98,140.94,154.52,97.02,60.84,72.58,111.44,111.414545454545,126.681818181818,0.09090909,0.36363636,0.36363636,0.18181818,NA,96.6999969482422,92.6750030517578,96.0250015258789,87.0500030517578,NA,-4.16370058059692,1.83036196231842,-11.0650568008423,3.23911619186401,NA,7.87879276275635,4.33296871185303,5.03724098205566,2.28113102912903,NA,0.200837671756744,0.197734616696835,0.0913824886083603,0.234500590711832,NA,20.0837671756744,4.94336541742086,2.28456221520901,11.7250295355916,NA,0.42857143,0.75,0.54545455,0.66666667,1,0.83333333,0.36363636,17.375,NA,0.09090909,0.36363636,0.36363636,0.18181818,NA,96.8115997314453,92.8249969482422,96.2017517089844,87.1988067626953,NA,-3.6956799030304,2.42938256263733,-10.6736078262329,3.88580989837646,NA,6.8316798210144,3.2179901599884,3.94203996658325,1.26854991912842,NA,0.200837671756744,0.197734616696835,0.0913824886083603,0.234500590711832,NA,20.0837671756744,4.94336541742086,2.28456221520901,11.7250295355916,0.5,0.6,0.54545455,0.66666667,1,0.83333333,0.45454545,3,85.0687611897786,-6.10047213236491,0,0,98.9889,1,0.33333333,"2024-09-06",0
"Josh Winckowski",22387,"2024-09-02","@NYM",3,2024,"BOS","A",26,0,0,0,1,0,0,0,0,0,0,0,3,10,1,0,0,0,1,0,0,0,0,4,12,3,3,4,0,0,3,1,1,0,0,0,0,0.4,0.1,0.3,2.09388908401489,0,0.111111111111111,0.666666666666667,0.2,1,1.49981311162313,-1.49981311162313,2.00381591369708,0,35.2478354928478,48.0046008429014,3,0.2,0.6,0.2,0,0,0,0,16,32,48,0.0307199899107218,-0.0175980553030968,0.0483180433511734,1.37699997425079,0.149755299091339,0.196060001850128,0.184466660022736,0.270399987697601,NA,0,1,0.120824165642262,0.035862509971486,0,0,0.45833333,95.72727273,0.125,86.66666667,0.35416667,91.17647059,0.0625,92,NA,1.15854001045227,-0.696436583995819,1.21926522254944,-0.135536715388298,5.26609095660123,-11.6072763999303,7.17214836793787,-4.51789051294327,0.26923077,0.77272727,0.5,0.57142857,0.82352941,0.75,0.45833333,0.9,0.125,3,2,0,0,5,0,5,0.6,0.4,0,0,1,0,1.58333504670972,NA,20,58.10674,20,77.13634,37.17014,80,67.60895,73.04118,71.25497,31.31676,68.30187,39.41618,80,61.742,80,69.79029,64.68185,78.88045,-1.10409,2.42096,97.32,26.54,23.8,116.34,152.94,125.3,129.72,98.94,129.94,132.1,79.98,90.34,110.82,111,122.86,120.18375,100.81625,115.462083333333,0.08333333,0.35416667,0.375,0.125,0.0625,95.625,91.1823515050552,95.7388916015625,86.5333353678385,92.0999959309896,-5.2908935546875,0.750067935270422,-12.0315187242296,3.3832836151123,-12.271598815918,9.0709056854248,3.131560606115,5.59245300292969,1.79145129521688,4.27437591552734,-0.0591252744197845,1.2341766320169,1.23186152428389,-0.702901985496283,-0.138281799852848,-1.47813186049461,7.25986254127587,6.84367513491048,-11.7150330916047,-4.60939332842827,0.22727273,0.73076923,0.5,0.4,0.84210526,0.75,0.54166667,20.63157895,0.0625,0.08333333,0.35416667,0.375,0.125,92.5190633138021,96.0690765380859,91.5907556870404,96.1790025499132,86.9283040364583,-11.5825373331706,-4.68825483322144,1.50676873150994,-11.2439202202691,4.33156172434489,2.58643007278442,8.02830982208252,1.77433002696318,4.09727817111545,0.521595160166422,-0.138281799852848,-0.0591252744197845,1.2341766320169,1.23186152428389,-0.702901985496283,-4.60939332842827,-1.47813186049461,7.25986254127587,6.84367513491048,-11.7150330916047,0.22727273,0.73076923,0.5,0.4,0.84210526,0.75,0.54166667,5,86.7964721679687,1.2575177192688,0,0,96.9169,1,0.2,"2024-09-02",0
