"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CT%","CTv","CB%","CBv","SF%","SFv","wFB","wCT","wCB","wSF","wFB/C","wCT/C","wCB/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_FC","pb_s_FC","pb_c_FC","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_FC","sp_l_FC","sp_p_FC","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxFS%","pfxSI%","pfxCU%","pfxvFA","pfxvFC","pfxvFS","pfxvSI","pfxvCU","pfxFA-X","pfxFC-X","pfxFS-X","pfxSI-X","pfxCU-X","pfxFA-Z","pfxFC-Z","pfxFS-Z","pfxSI-Z","pfxCU-Z","pfxwFA","pfxwFC","pfxwFS","pfxwSI","pfxwCU","pfxwFA/C","pfxwFC/C","pfxwFS/C","pfxwSI/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piFS%","piSI%","piSL%","pivFA","pivFC","pivFS","pivSI","pivSL","piFA-X","piFC-X","piFS-X","piSI-X","piSL-X","piFA-Z","piFC-Z","piFS-Z","piSI-Z","piSL-Z","piwFA","piwFC","piwFS","piwSI","piwSL","piwFA/C","piwFC/C","piwFS/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Cole Sands",21461,"2024-09-02","@TBR",8,2024,"MIN","A",26,0,0,9,1,0,0,0,0,0,1,0,1,4,1,1,1,1,0,0,0,0,0,2,18,0,9,2,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0.562229084014893,9,0.25,1,0,1,12.1664797782898,-3.16647977828979,0.678488184511662,224.817471478451,301.516015454328,15.0336680287444,1,0,0.5,0.5,0,1,0,0,5,12,17,-0.00481600500643253,-0.100157998502254,0.0953419953584671,-0.547999978065491,-0.0601867064833641,1.11405003070831,1.61540007591248,1.61540007591248,3.33239984512329,1,1,-0.099470317363739,0.0951473472334204,0,0,0.58823529,95.9,0.29411765,91.8,0.05882353,82,0.05882353,90,-0.991396844387054,0.380808651447296,-0.0344077162444592,-0.0207000374794006,-9.91396844387054,7.61617302894592,-3.44077162444592,-2.07000374794006,0.33333333,0.625,0.47058824,0.66666667,0.6,0.625,0.47058824,0.5,0.17647059,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,10.7456697536615,20,43.90112,20,74.49356,54.8118,80,80,80,80,48.92312,40.3069,53.08599,80,63.44995,66.54,71.81274,51.75463,76.16795,-1.22973,2.2325,96.66,29.92,39.82,109.06,129.28,133.24,101,169.7,183.8,121.18,106.06,96.5,126.6,161.34,159.3,111.978823529412,123.247058823529,124.42,0.47058824,0.29411765,0.05882353,0.11764706,0.05882353,95.9625015258789,91.8400024414063,89.5,95.4499969482422,82.1999969482422,-7.46130418777466,0.662445545196533,-9.37138175964355,-11.1626605987549,8.98293590545654,9.85002708435059,5.61825866699219,0.891719341278076,5.16544818878174,-3.70023131370544,0.389516685158014,0.38470908254385,-0.0210469514131546,-1.37661962211132,-0.0350487045943737,4.86895856447518,7.694181650877,-2.10469514131546,-68.830981105566,-3.50487045943737,0.25,0.66666667,0.47058824,0.5,0.66666667,0.625,0.52941176,17.53846154,0.47058824,0.29411765,0.05882353,0.11764706,0.05882353,96.1691741943359,92.0286376953125,89.6533966064453,95.6613998413086,82.3588027954102,-6.35488367080688,1.6953067779541,-8.64507007598877,-10.4003000259399,10.4568004608154,8.29045009613037,4.25980377197266,-1.13549995422363,3.55959510803223,-5.50703001022339,0.389516685158014,0.38470908254385,-0.0210469514131546,-1.37661962211132,-0.0350487045943737,4.86895856447518,7.694181650877,-2.10469514131546,-68.830981105566,-3.50487045943737,0.25,0.66666667,0.47058824,0.5,0.66666667,0.625,0.52941176,2,95.8484802246094,10.4067726135254,0,0,98.018,1,0.5,"2024-09-02",0
"Cole Sands",21461,"2024-09-01","TOR",8,2024,"MIN","H",26,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,1,1,0,0,0,0,0,0,0,5.15272908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,77.1050557637202,114.543946394147,2,0.25,0.5,0.25,0,0,1,9,6,7,13,0.0536359921097755,-0.0366520099341869,0.0902879983186722,0.484000027179718,0.0507337525486946,1.16180002689362,0.96040004491806,0.96040004491806,1.84160006046295,1,1,0.036556601524353,0.00960968429781705,0,0,0.46153846,95.66666667,0.30769231,90.75,NA,NA,0.23076923,87.66666667,0.17090068757534,-0.0698346570134163,NA,0.225486993789673,2.84834479292234,-1.74586642533541,NA,7.51623312632243,0.25,0.8,0.46153846,1,1,1,0.38461538,0.5,0,2,2,0,0,3,1,4,0.5,0.5,0,0,0.75,0.25,4.5506462997333,NA,NA,NA,56.34718,48.19154,62.14104,70.38656,65.2541,50.35916,77.65893,51.39001,80,47.75393,42.42992,54.78488,62.94851,48.27473,71.54712,-0.67903,3.05855,NA,NA,NA,81.88,123.9,108.4,106.78,141.34,160.86,86.26,139.6,154.26,100.56,118.6,105.36,89.4538461538461,128.849230769231,125.844615384615,0.38461538,0.30769231,0.23076923,0.07692308,NA,95.9400024414062,90.75,87.7666625976562,94.8000030517578,NA,-7.56586151123047,-0.679449200630188,-5.98982238769531,-11.4310207366943,NA,8.11471176147461,5.37239646911621,0.34903891881307,5.63884449005127,NA,-0.0780982375144958,-0.0710137151181698,0.228495061397552,0.249788403511047,NA,-1.56196475028992,-1.77534287795424,7.61650204658508,24.9788403511047,NA,0.16666667,0.71428571,0.46153846,1,1,1,0.53846154,18,0.38461538,0.30769231,0.23076923,0.07692308,NA,95.8712646484375,90.6611480712891,87.6512349446615,94.6860961914062,NA,-7.01364212036133,0.216677233576775,-5.61125310262044,-10.989800453186,NA,7.1522216796875,4.24973249435425,-0.764760971069336,4.65688991546631,NA,-0.0780982375144958,-0.0710137151181698,0.228495061397552,0.249788403511047,NA,-1.56196475028992,-1.77534287795424,7.61650204658508,24.9788403511047,NA,0.16666667,0.71428571,0.46153846,1,1,1,0.53846154,4,92.5629959106445,12.9239158630371,0,0,104.633,2,0.5,"2024-09-01",0
"Cole Sands",21461,"2024-08-27","ATL",8,2024,"MIN","H",26,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250499695539,0,77.1050557637202,189.77413509113,0,0,0,1,0,0,1,9,2,4,6,0.0497680194675922,0,0.0497680194675922,0.483999997377396,0.0507337525486946,0.663733303546906,0.877599954605103,0.877599954605103,2.29760003089905,1,1,0.0751034095883369,-0.00012145644294205,0,0,0.83333333,96,0.16666667,91,NA,NA,NA,NA,0.699951708316803,0.0495179928839207,NA,NA,13.9990341663361,4.95179928839207,NA,NA,0.33333333,1,0.66666667,1,0.66666667,0.75,0.5,0.33333333,0.16666667,0,2,1,0,1,2,3,0,0.66666667,0.33333333,0,0.33333333,0.66666667,0.796977905372509,NA,NA,NA,51.8963,51.62258,56.58905,NA,NA,NA,78.5055,35.34553,80,NA,NA,NA,56.93288,44.00857,69.89081,-0.3053,3.61914,NA,NA,NA,84.36,119.24,113.14,NA,NA,NA,114,140.36,169.64,NA,NA,NA,89.3,122.76,122.556666666667,0.83333333,0.16666667,NA,NA,NA,96,90.8000030517578,NA,NA,NA,-7.76418762207031,0.66055554151535,NA,NA,NA,8.16468963623047,6.11868476867676,NA,NA,NA,0.708123274147511,0.0501701384782791,NA,NA,NA,14.1624654829502,5.01701384782791,NA,NA,NA,0.33333333,1,0.66666667,1,0.66666667,0.75,0.5,14.66666667,0.83333333,0.16666667,NA,NA,NA,96.0579406738281,90.840202331543,NA,NA,NA,-7.3527961730957,1.27937996387482,NA,NA,NA,7.27662582397461,5.14333009719849,NA,NA,NA,0.708123274147511,0.0501701384782791,NA,NA,NA,14.1624654829502,5.01701384782791,NA,NA,NA,0.33333333,1,0.66666667,1,0.66666667,0.75,0.5,3,95.6808573404948,37.9122772216797,1,0.33333333,103.463,2,0.66666667,"2024-08-27",0
"Cole Sands",21461,"2024-08-25","STL",8,2024,"MIN","H",26,0,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,2,9,0,4.5,2,0,0,1,3,1,1,0,0,0,0.28571429,0,0.28571429,2.98501480410632,0,0.142857142857143,0.5,0.2,1,1.1664797782898,-1.1664797782898,3.4344923876226,0,27.2359536102518,83.5963543856913,0.333333333,0.2,0.2,0.6,0.333333333,0,0,0,9,17,26,0.160420000553131,-0.041731983423233,0.202151983976364,0.967999994754791,0.101467505097389,1.30885720252991,1.43860006332397,1.3400000333786,1.84160006046295,1,1,0.115020088851452,0.00754484813560308,1,0,0.53846154,94.78571429,0.34615385,89.77777778,NA,NA,0.11538462,88.66666667,0.853202164173126,-0.0976365208625793,NA,0.292189002037048,6.09430117266519,-1.08485023180644,NA,9.73963340123494,0.18181818,0.6,0.42307692,0,0.77777778,0.63636364,0.57692308,0.57142857,0.15384615,2,1,2,1,3,1,5,0.4,0.2,0.4,0.2,0.6,0.2,0.759663153159606,NA,NA,NA,80,41.97616,80,29.01772,47.0621,23.9535,59.40195,52.32206,65.53338,60.32598,35.56755,80,69.25433,43.30163,80,-1.07079,2.47091,NA,NA,NA,98.56,166.8,159.08,82.9,94.88,89.82,94.22,117.38,130.68,100.88,118,93.16,93.1092307692308,124.699230769231,122.996153846154,0.34615385,0.34615385,0.11538462,0.19230769,NA,95.0333319769965,89.8222249348958,88.4666646321615,94.3799987792969,NA,-7.67707316080729,0.851205931769477,-8.15670903523763,-9.36352081298828,NA,8.37648179796007,4.49013349745009,1.0102109114329,5.61839141845703,NA,0.651658438146114,-0.100785128772259,0.295682601630688,0.193706467747688,NA,7.2406493127346,-1.11983476413621,9.85608672102292,3.87412935495377,NA,0.125,0.55555556,0.42307692,0,0.7,0.63636364,0.69230769,17.73684211,0.26923077,0.34615385,0.11538462,0.26923077,NA,95.2477155412946,89.8599582248264,88.4906005859375,94.4406912667411,NA,-7.08452551705497,0.9716125064426,-8.21744346618652,-9.11322293962751,NA,7.85976573399135,3.70173560248481,-0.359548966089884,5.15731593540737,NA,0.607687596231699,-0.100785128772259,0.295682601630688,0.237677309662104,NA,8.68125137473856,-1.11983476413621,9.85608672102292,3.39539013803005,NA,0.1,0.625,0.42307692,0,0.7,0.63636364,0.61538462,5,83.0409301757813,40.9762054443359,0,0,92.9479,0,0,"2024-08-25",0
"Cole Sands",21461,"2024-08-21","@SDP",8,2024,"MIN","A",26,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.6331485432166,15.0336680287444,1,0,0.5,0.5,0,0,0,0,6,9,15,0.00207599997520447,-0.00118799996562302,0.00326399994082749,0.457000017166138,0.0498636141419411,0.0352500006556511,0.0421999990940094,0.0421999990940094,0.0321999974548817,1,1,0.033223532140255,0.0256700830821792,0,0,0.66666667,96.5,0.26666667,91.5,NA,NA,0.06666667,90,-0.36421611905098,0.692093968391418,NA,-0.0207000374794006,-3.6421611905098,17.3023492097855,NA,-2.07000374794006,0.14285714,0.875,0.53333333,1,0.85714286,0.875,0.53333333,0.5,0.06666667,0,0,2,0,1,1,2,0,0,1,0,0.5,0.5,-1.02847088453958,NA,NA,NA,20,60.85628,20,80,66.69486,80,80,50.31435,80,20,62.70845,20,48.74694,57.06202,48.05919,0.20326,4.38198,NA,NA,NA,82.34,64.22,55.66,91.66,141.82,146,107.5,218.02,234.68,137.7,33.56,51.46,93.3613333333333,108.362666666667,109.141333333333,0.6,0.26666667,0.06666667,0.06666667,NA,96.7222222222222,91.6000061035156,89.5999984741211,95,NA,-7.94760555691189,0.669927835464478,-6.60648775100708,-10.2186717987061,NA,8.32046339246962,4.15597724914551,-1.85293865203857,3.54939341545105,NA,0.098830983042717,0.70206293836236,-0.0210469514131546,-0.47120988368988,NA,1.09812203380797,17.551573459059,-2.10469514131546,-47.120988368988,NA,0.14285714,0.875,0.53333333,1,0.85714286,0.875,0.53333333,19.18181818,0.6,0.26666667,0.06666667,0.06666667,NA,96.8045789930556,91.6958465576172,89.6281967163086,95.0938034057617,NA,-6.96503448486328,1.69160449504852,-6.2141900062561,-9.39148044586182,NA,7.30743238661024,3.35101246833801,-2.853679895401,2.42474007606506,NA,0.098830983042717,0.70206293836236,-0.0210469514131546,-0.47120988368988,NA,1.09812203380797,17.551573459059,-2.10469514131546,-47.120988368988,NA,0,0.8,0.53333333,NA,0.875,0.875,0.66666667,2,93.9387130737305,16.0107040405273,0,0,100.094,1,0.5,"2024-08-21",0
"Cole Sands",21461,"2024-08-17","@TEX",8,2024,"MIN","A",26,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.2359536102518,27.173712862954,2,0,1,0,0,0,0,0,2,7,9,0.03982799872756,0,0.03982799872756,0.49099999666214,0.0509864985942841,0.518800020217896,0.892400026321411,0.892400026321411,NA,0,1,0.0766807943582535,8.86682004263006e-05,0,0,0.22222222,95.5,0.44444444,90.5,0.22222222,78.5,0.11111111,88,0.239884629845619,0.28448960185051,0.0151102766394615,0.139680862426758,11.994231492281,7.11224004626274,0.755513831973076,13.9680862426758,0.25,0.6,0.44444444,1,0.33333333,0.5,0.55555556,1,0.22222222,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,-0.216991782152027,80,40.87969,80,80,34.33443,80,NA,NA,NA,80,49.18637,75.87799,80,65.77904,80,80,44.93927,80,-2.92745,-0.31408,84.72,154.22,146.94,91.36,171.76,139.78,NA,NA,NA,113.94,119.6,125.34,119.64,122.14,109.66,103.062222222222,139.166666666667,131.606666666667,0.22222222,0.44444444,0.11111111,NA,0.22222222,95.5500030517578,90.3499984741211,88.0999984741211,NA,78.8000030517578,-7.71392965316772,0.452960819005966,-8.63706493377686,NA,6.8382396697998,7.73931980133057,5.22343921661377,-2.43895745277405,NA,-3.32282495498657,0.242741510272026,0.287831071764231,0.141648322343826,NA,0.0151214338839054,12.1370755136013,7.19577679410577,14.1648322343826,NA,0.756071694195271,0.33333333,0.5,0.44444444,1,0.33333333,0.5,0.66666667,16.83333333,0.22222222,0.44444444,0.11111111,NA,0.22222222,95.8914031982422,90.6391983032227,88.4276962280273,NA,79.096549987793,-6.67986011505127,1.52268421649933,-8.00601959228516,NA,7.94542980194092,6.6007251739502,4.25865745544434,-3.70571994781494,NA,-4.74528980255127,0.242741510272026,0.287831071764231,0.141648322343826,NA,0.0151214338839054,12.1370755136013,7.19577679410577,14.1648322343826,NA,0.756071694195271,0.33333333,0.5,0.44444444,1,0.33333333,0.5,0.66666667,2,93.1429138183594,-10.0111026763916,0,0,102.282,1,0.5,"2024-08-17",0
"Cole Sands",21461,"2024-08-16","@TEX",8,2024,"MIN","A",26,0,0,0,1,0,0,0,0,0,1,0,0.2,5,3,0,0,0,0,0,0,0,0,1,13.500014081612,0,40.5000422448361,1,0.5,0,2,0,2,0,1,0,0,0.2,0,0.2,2.00296908401489,0,0.6,4.50000469387067,0.75,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,2.30132450714558,2.29606542354053,2,0.5,0.5,0,0,0,0,0,6,12,18,-0.0950160026550293,-0.327296018600464,0.232280015945435,-0.797999978065491,-0.0828660354018211,2.33146667480469,1.6778666973114,1.21360003948212,2.58319997787476,1,1,-0.0998621806502342,0.0591084337998792,0,1,0.44444444,94.375,0.38888889,90,0.05555556,79,0.11111111,86,-1.27370691299438,-0.095108836889267,-0.0620911717414856,-0.131305605173111,-15.9213364124298,-1.35869766984667,-6.20911717414856,-6.56528025865555,0.4,0.875,0.61111111,0.5,1,0.81818182,0.44444444,0.6,0.11111111,2,1,1,0,3,1,4,0.5,0.25,0.25,0,0.75,0.25,5.91627623284282,20,40.20063,20,59.1174,36.55814,75.36329,49.90277,39.74262,51.33484,47.44265,39.62468,29.7109,20,45.89219,20,28.55346,37.85501,20,1.4578,6.26379,77.34,-38.42,-30.46,76.6,143.68,140.14,82.42,127.62,109.52,101.26,100.6,110.76,71.3,-37.32,-51.94,86.2888888888889,94.9144444444445,94.4922222222222,0.33333333,0.38888889,0.11111111,0.11111111,0.05555556,94.6666666666667,90.0571463448661,86.1499938964844,94.4000015258789,78.6999969482422,-6.95655886332194,0.458178383963449,-7.79692935943604,-11.0450210571289,8.30784893035889,8.80025418599447,4.99435533796038,-0.511451959609985,5.31172943115234,-4.6855936050415,-1.32727586477995,-0.0979662276804447,-0.134158242493868,0.0337270088493824,-0.0633736774325371,-22.1212644129992,-1.39951753829207,-6.70791212469339,1.68635044246912,-6.33736774325371,0.4,0.875,0.61111111,0.5,1,0.81818182,0.44444444,17.66666667,0.33333333,0.38888889,0.11111111,0.11111111,0.05555556,94.9101867675781,90.3028302873884,86.3648529052734,94.6325531005859,78.9207000732422,-5.92970021565755,1.6595367704119,-7.02323532104492,-9.90970420837402,8.58047962188721,7.59332021077474,3.8698913029262,-1.85157752037048,3.66453504562378,-5.75434017181396,-1.32727586477995,-0.0979662276804447,-0.134158242493868,0.0337270088493824,-0.0633736774325371,-22.1212644129992,-1.39951753829207,-6.70791212469339,1.68635044246912,-6.33736774325371,0.4,0.875,0.61111111,0.5,1,0.81818182,0.44444444,4,91.6768112182617,6.186842918396,0,0,99.3972,2,0.5,"2024-08-16",0
"Cole Sands",21461,"2024-08-11","CLE",8,2024,"MIN","H",26,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.1,4,3,1,1,0,0,0,0,0,0,0,0,0,81.0000844896721,0,0,0,2,0,2,0,0,0,0,0,0,0,3.65572908401489,0,0.75,9.00000938774135,0.75,0.66666667,3.1664797782898,23.8335483849342,3.1664797782898,674.453117944776,77.1050557637202,76.9288520456552,2,0.5,0.5,0,0,0,0,0,2,7,9,-0.250775992870331,-0.267107993364334,0.0163320004940033,-2.57299995422363,-0.26970648765564,1.12619996070862,0.91159999370575,1.8231999874115,0.195999994874001,1,1,-0.175355494022369,-0.0473189879697447,0,1,0.22222222,96.5,0.44444444,91.75,NA,NA,0.33333333,87.66666667,-0.463952898979187,-0.228062242269516,NA,-0.781928718090057,-23.1976449489594,-5.7015560567379,NA,-26.0642906030019,0.6,0.5,0.55555556,1,1,1,0.44444444,0.75,0,2,1,1,1,2,1,4,0.5,0.25,0.25,0.25,0.5,0.25,9.92406660762198,NA,NA,NA,76.57152,47.8328,80,NA,NA,NA,47.51535,51.88904,31.54606,43.94661,35.78896,42.26953,52.75762,46.73164,43.68494,-0.04591,4.00823,NA,NA,NA,65.58,101.16,72.92,NA,NA,NA,92.76,100.86,106.2,84.68,123.2,116.48,84.0266666666667,108.373333333333,102.231111111111,0.22222222,0.44444444,0.33333333,NA,NA,96.5,91.6999969482422,87.7000020345052,NA,NA,-7.07913684844971,-0.0315322168171406,-5.84833017985026,NA,NA,6.9636697769165,5.69517421722412,0.655542771021525,NA,NA,-0.471209853887558,-0.232227250933647,-0.789776291698217,NA,NA,-23.5604926943779,-5.80568127334118,-26.3258763899406,NA,NA,0.5,0.6,0.55555556,1,1,1,0.55555556,19.2,0.22222222,0.44444444,0.33333333,NA,NA,96.2366027832031,91.4430541992188,87.4178670247396,NA,NA,-6.57449531555176,0.848807752132416,-5.54251988728841,NA,NA,6.12473964691162,4.90516471862793,-0.275065004825592,NA,NA,-0.471209853887558,-0.232227250933647,-0.789776291698217,NA,NA,-23.5604926943779,-5.80568127334118,-26.3258763899406,NA,NA,0.5,0.6,0.55555556,1,1,1,0.55555556,4,80.5014877319336,4.77072095870972,0,0,99.8428,2,0.5,"2024-08-11",0
"Cole Sands",21461,"2024-08-09","CLE",8,2024,"MIN","H",26,1,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,2,13.5000032186516,0,0,2,0,0,2,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0,0,0,1,0.166479063033887,-0.166479063033887,0.166479063033887,0,2.30138469893262,2.29612547777477,2,0,1,0,0,0,3,20.2500048279774,4,14,18,0.108828030526638,0,0.108828030526638,0.91100001335144,0.0954926609992981,1.07950007915497,1.40546667575836,1.77880001068115,1.32599997520447,1,1,0.101075828075409,-0.000262467680078052,1,0,0.38888889,95.85714286,0.44444444,90.25,NA,NA,0.16666667,87.66666667,0.353526324033737,0.320501297712326,NA,0.271450340747833,5.05037605762482,4.00626622140408,NA,9.04834469159444,0.5,0.66666667,0.55555556,0.66666667,0.75,0.7,0.33333333,1,0.16666667,2,0,0,0,2,0,2,1,0,0,0,1,0,-0.928849150431359,NA,NA,NA,59.22268,41.03333,80,20,29.1193,20,80,41.98634,80,69.29179,46.9817,80,73.32992,41.64562,80,-1.32399,2.09111,NA,NA,NA,92.36,75.14,57.92,94,47.96,23.36,121.78,171.86,187.12,112.02,117.78,111.02,108.894444444444,122.213333333333,120.352222222222,0.27777778,0.44444444,0.16666667,0.11111111,NA,96.3,90.2999954223633,87.7333374023438,94.6000061035156,NA,-7.46954116821289,1.05308318138123,-7.78911717732747,-9.70455741882324,NA,8.60582809448242,4.30456924438477,-5.0311287244161e-05,4.73550939559937,NA,0.40807019546628,0.323993526399136,0.274929739534855,-0.050431564450264,NA,8.1614039093256,4.04991907998919,9.16432465116183,-2.5215782225132,NA,0.42857143,0.63636364,0.55555556,0.33333333,0.85714286,0.7,0.61111111,19.92857143,0.27777778,0.44444444,0.16666667,0.11111111,NA,96.2718200683594,90.2846374511719,87.6752319335938,94.5595550537109,NA,-6.45975570678711,2.05652236938477,-7.15466690063477,-8.88945007324219,NA,7.55716171264648,3.55273008346558,-1.32938766479492,3.58168506622314,NA,0.40807019546628,0.323993526399136,0.274929739534855,-0.050431564450264,NA,8.1614039093256,4.04991907998919,9.16432465116183,-2.5215782225132,NA,0.42857143,0.63636364,0.55555556,0.33333333,0.85714286,0.7,0.61111111,2,85.3584518432617,-14.0396318435669,0,0,91.0937,0,0,"2024-08-09",2
"Cole Sands",21461,"2024-08-07","@CHC",8,2024,"MIN","A",26,0,0,13.5000032186516,1,0,0,0,0,0,0,0,1.1,6,2,2,2,1,0,0,0,1,0,1,6.75000160932579,0,13.5000032186516,1,0,0,2,3,0,1,0,0,0,0.16666667,0,0.16666667,4.07892353529245,6.75000160932579,0.333333333333333,1.50000035762795,0.25,0,11.4164817452435,2.08352147340804,5.06849914576575,337.226287618688,282.815151191886,124.246471224135,0.666666666,0,0.4,0.6,0.333333333,0.333333333,0,0,9,17,26,-0.0642079710960388,-0.133212015032768,0.0690040439367294,-0.793000102043152,-0.0849946513772011,0.718742847442627,1.02013337612152,1.91639995574951,0.19760000705719,1,1,-0.0765779241919518,-0.0127557941532095,0,1,0.38461538,95.2,0.34615385,90.77777778,0.03846154,82,0.23076923,88.16666667,-1.43793606758118,0.0248272083699703,-0.0879258811473846,0.482620626688004,-14.3793606758118,0.275857870777448,-8.79258811473846,8.04367711146672,0.44444444,1,0.61538462,0.75,0.875,0.8125,0.30769231,0.5,0.11538462,3,1,1,1,1,3,5,0.6,0.2,0.2,0.2,0.2,0.6,7.32419759478939,20,35.25339,20,64.36356,37.61494,70.92437,80,48.36717,80,43.94696,29.82168,55.07564,65.85493,57.67454,66.29632,55.94095,40.93032,63.4732,-0.24368,3.71157,149.84,-38.44,-53.4,62.44,163.08,134.62,70.44,158.74,147.46,88.92,116.08,118.8,70.68,159.86,144.32,77.4846153846154,137.983076923077,125.138461538462,0.34615385,0.34615385,0.23076923,0.03846154,0.03846154,95.3000013563368,90.6555582682292,88.0166625976562,94,81.6999969482422,-7.10856289333767,-0.561294396718343,-8.79897371927897,-8.28315830230713,6.41171216964722,7.40220472547743,4.76709493001302,-0.605654756228129,3.65883374214172,-1.24350941181183,-1.84251096844673,0.0242771953344345,0.470527861267328,0.367925941944122,-0.0897959321737289,-20.4723440938526,0.26974661482705,7.84213102112214,36.7925941944122,-8.97959321737289,0.375,1,0.61538462,0.66666667,0.9,0.8125,0.38461538,19.3,0.30769231,0.34615385,0.23076923,0.07692308,0.03846154,95.8265380859375,90.9268527560764,88.2745564778646,93.9192962646484,82.0071029663086,-6.6094913482666,0.139813780784607,-8.31858189900716,-7.34228992462158,6.71327018737793,6.89900398254395,3.93082978990343,-2.02728923161825,3.66667008399963,-2.00988006591797,-1.80746226385236,0.0242771953344345,0.470527861267328,0.332877237349749,-0.0897959321737289,-22.5932782981545,0.26974661482705,7.84213102112214,16.6438618674874,-8.97959321737289,0.375,1,0.61538462,0.66666667,0.9,0.8125,0.38461538,5,96.7713317871094,24.552375793457,2,0.4,105.764,4,0.8,"2024-08-07",0
