"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxvFA","pfxvSL","pfxFA-X","pfxSL-X","pfxFA-Z","pfxSL-Z","pfxwFA","pfxwSL","pfxwFA/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piSL%","pivFA","pivSL","piFA-X","piSL-X","piFA-Z","piSL-Z","piwFA","piwSL","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Colin Poche",19403,"2024-09-27","@BOS",12,2024,"TBR","A",30,0,0,9,1,0,0,0,0,0,1,0,1,6,2,1,1,0,0,0,0,1,0,0,0,0,18,0,0.5,0,2,3,1,0,1,0,0,0,0,0,6.55439574805623,0,0.333333333333333,2,0.333333333333333,0.5,3.1664797782898,5.8335202217102,7.70250499695539,232.523317858679,79.1489231587868,189.77413509113,0.666666666,0.166666666,0.333333333,0.5,0,0,0,0,8,14,22,-0.031811997294426,-0.206795990467072,0.174983993172646,-0.453000009059906,-0.0436416193842888,2.26902866363525,1.58200001716614,1.58200001716614,2.50519990921021,1,1,-0.0596572011709213,0.0456371062270966,0,0,0.59090909,91.53846154,0.40909091,83.33333333,NA,-0.223583787679672,-0.598392486572266,-1.71987528984363,-6.64880540635851,0.1,0.83333333,0.5,0,1,0.90909091,0.54545455,0.66666667,0.04545455,2,2,2,0,4,2,6,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,2.99957610401536,30.16907,46.90124,20,53.18247,42.90017,63.24502,36.59359,43.44458,34.04834,0.9583,5.51454,90.54,84.96,79.88,92.88,110.94,105.22,91.4972727272727,95.5881818181818,90.2463636363636,0.59090909,0.40909091,91.5923039362981,83.1777750651042,-1.06375921689547,-3.33262168036567,10.1596867487981,0.883541689978706,-0.22173111140728,-0.567614793777466,-1.70562393390215,-6.30683104197184,0.1,0.83333333,0.5,0,1,0.90909091,0.54545455,17.4375,0.59090909,0.40909091,91.845205453726,83.4211086697049,-1.62820053100586,-3.7524545457628,9.23112076979417,-0.488385571373834,-0.22173111140728,-0.567614793777466,-1.70562393390215,-6.30683104197184,0.16666667,0.9,0.5,0.5,1,0.90909091,0.45454545,6,94.9360758463542,16.2511672973633,0,0,105.087,3,0.5,"2024-09-27",0
"Colin Poche",19403,"2024-09-24","@DET",12,2024,"TBR","A",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,79.1489231587868,152.159040742638,0.5,0,0.333333333,0.666666666,0,0,0,0,1,4,5,0.0275520011782646,0,0.0275520011782646,0.479999989271164,0.0506329126656055,0.361066669225693,0.48199999332428,0.48199999332428,0.381999999284744,1,1,0.07651087641716,-0.000203635880807379,0,0,1,91,NA,NA,NA,0.729259133338928,NA,14.5851826667786,NA,0.5,0.66666667,0.6,1,1,1,0.6,0.66666667,0,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,0.947613408387539,59.39308,56.83923,67.7416,NA,NA,NA,61.48352,50.65756,74.826,-0.58802,3.19506,97.86,108.22,114.16,NA,NA,NA,97.86,108.22,114.16,1,NA,90.9,NA,0.143066227436066,NA,11.8518974304199,NA,0.7202686406672,NA,14.405372813344,NA,0.5,0.66666667,0.6,1,1,1,0.6,14.5,1,NA,90.9552185058594,NA,0.19938759803772,NA,10.4662300109863,NA,0.7202686406672,NA,14.405372813344,NA,0.5,0.66666667,0.6,1,1,1,0.6,3,95.8161112467448,37.1963322957357,0,0,99.491,2,0.66666667,"2024-09-24",0
"Colin Poche",19403,"2024-09-22","TOR",12,2024,"TBR","H",30,0,0,13.500014081612,1,0,0,0,0,0,1,0,0.2,4,2,1,1,0,0,0,0,0,0,1,13.500014081612,0,27.000028163224,1,0,0.5,0,1,0,0,0,2,1,0.25,0,0.25,3.28666658401489,0,0.5,3.00000312924711,0.666666666666667,0.5,0.166476649042681,13.3335374325693,2.43449162409945,348.785340599479,2.36232701961423,58.7187657997406,0,0,0,1,0,0,0,0,5,9,14,0.00878994911909103,-0.218142002820969,0.22693195939064,0.0440000295639038,0.00483250990509987,2.63035011291504,1.73000001907349,1.73000001907349,3.32879996299744,1,1,-0.0382019802927971,0.0415437214077659,0,0,0.85714286,90.75,0.14285714,82,NA,-0.849493443965912,0.222327277064323,-7.07911203304927,11.1163638532162,0.44444444,0.6,0.5,0.75,0.66666667,0.71428571,0.35714286,0.75,0.14285714,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,-0.192283121007771,37.48415,54.93921,20,80,64.92856,80,40.66548,52.33659,26.56169,0.70533,5.13509,95.82,82.08,84.62,70.4,133.86,148.62,91.5833333333333,90.71,95.2866666666667,0.85714286,0.14285714,90.7083333333333,82.25,-0.190295120080312,-2.82468461990356,11.9091809590658,3.02528095245361,-0.859539400786161,0.224892906844616,-7.16282833988468,11.2446453422308,0.55555556,0.4,0.5,0.8,0.5,0.71428571,0.35714286,22.4,0.85714286,0.14285714,90.6512451171875,82.1780014038086,-0.557512323061625,-3.02023506164551,10.3107630411784,0.896729528903961,-0.859539400786161,0.224892906844616,-7.16282833988468,11.2446453422308,0.5,0.5,0.5,0.75,0.66666667,0.71428571,0.42857143,3,92.1994552612305,26.8008460998535,0,0,92.1995,0,0,"2024-09-22",0
"Colin Poche",19403,"2024-09-20","TOR",12,2024,"TBR","H",30,0,0,0,1,0,0,0,0,0,1,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-74.4242691195584,-72.3367211985741,0,0,0,0,0,0,0,0,3,4,7,0.0555919893085957,-0.0249459929764271,0.0805379822850227,0.209000006318092,0.0229544211179018,2.47359991073608,1.01209998130798,2.02419996261597,2.79259991645813,1,1,0.015229313634336,0.00724480963325938,0,0,0.85714286,91.16666667,0.14285714,82,NA,0.303703635931015,-0.0373910665512085,5.06172726551692,-3.73910665512085,0.4,0.5,0.42857143,0.5,0,0.33333333,0.28571429,1,0.28571429,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.70280045254707,53.57723,52.11012,53.56492,20,71.12953,20,40.35059,50.44757,40.97292,0.72489,5.16443,117.3,109.76,133.2,143.8,8.44,23.4,121.085714285714,95.2857142857143,117.514285714286,0.85714286,0.14285714,91.0333353678385,82.4000015258789,0.849655469258626,-4.66882276535034,12.3207588195801,3.04322552680969,0.307297889143229,-0.0380783230066299,5.12163148572048,-3.80783230066299,0.25,0.66666667,0.42857143,1,0,0.33333333,0.42857143,18.66666667,0.85714286,0.14285714,90.8130798339844,82.1337966918945,0.691984176635742,-5.23080015182495,10.8675664265951,0.670457005500793,0.307297889143229,-0.0380783230066299,5.12163148572048,-3.80783230066299,0.25,0.66666667,0.42857143,1,0,0.33333333,0.42857143,0,NA,NA,0,NA,NA,0,NA,"2024-09-20",0
"Colin Poche",19403,"2024-08-27","@SEA",12,2024,"TBR","A",30,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-23.233098233895,-22.5814263197472,1,0,1,0,0,0,1,9,3,9,12,0.100810006260872,0,0.100810006260872,0.430000007152557,0.048835888504982,1.38800001144409,1.9074000120163,1.9074000120163,1.56879997253418,1,1,0.0726934149861336,-6.37280771342424e-05,1,0,0.75,90.88888889,0.25,82.66666667,NA,0.574607610702515,0.170102804899216,6.38452900780572,5.67009349664052,0.33333333,0.66666667,0.5,0,1,0.66666667,0.5,1,0.16666667,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.54007596913708,66.1691,50.66524,65.82014,35.93049,46.06201,20.71566,61.75423,45.91849,57.405,-0.60484,3.16983,102.86,93.02,101.22,98.24,92.58,75.24,101.705,92.91,94.725,0.75,0.25,90.6666666666667,82.8666687011719,-1.0742892159356,-2.5655198097229,11.7840949164497,2.91843636830648,0.581293556839228,0.171885255724192,6.45881729821364,5.72950852413972,0.4,0.57142857,0.5,0,1,0.66666667,0.58333333,20.66666667,0.75,0.25,90.8987426757812,83.0519002278646,-1.40764363606771,-2.72788842519124,10.5340364244249,1.29603997866313,0.581293556839228,0.171885255724192,6.45881729821364,5.72950852413972,0.4,0.57142857,0.5,0,1,0.66666667,0.58333333,1,87.6537017822266,-15.6142053604126,0,0,87.6537,0,0,"2024-08-27",0
"Colin Poche",19403,"2024-08-23","@LAD",12,2024,"TBR","A",30,0,0,18,1,0,0,0,0,0,0,0,0,2,1,2,2,1,1,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,0,0,0,0,0.5,-0.5,NA,9,1,2,0,0,19.1664797782898,-1.16647977828979,7.67848818451166,465.046635717358,488.677008729514,189.176655168198,0,0,0,1,0,1,0,0,4,2,6,-0.367440015077591,-0.367440015077591,0,-3.52199983596802,-0.372698426246643,5.49600028991699,2.3050000667572,4.6100001335144,NA,0,1,-0.0589898154139519,-0.0078660789992452,0,1,0.5,91.33333333,0.5,82.66666667,NA,-0.217427238821983,-1.50690507888794,-7.24757462739944,-50.2301692962646,0,0.5,0.16666667,NA,1,1,0.33333333,0.5,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1318.51216766953,20,60.61183,20,20,40.54751,20,20,51.40436,20,4.56295,10.92152,76.78,-51.88,-67.32,79.68,70.04,55.78,78.23,9.08,-5.77,0.5,0.5,91.4333292643229,82.7000020345052,-1.0046063264211,-3.99111302693685,11.9301516215007,1.18986439704895,-0.223572924733162,-1.51009068265557,-7.45243082443873,-50.3363560885191,0,0.5,0.16666667,NA,1,1,0.33333333,24.25,0.5,0.5,91.2524617513021,82.4782307942708,-1.41121196746826,-4.52924982706706,10.7578659057617,-0.574432651201884,-0.223572924733162,-1.51009068265557,-7.45243082443873,-50.3363560885191,0,0.5,0.16666667,NA,1,1,0.33333333,1,105.055198669434,35.2342720031738,1,1,105.055,1,1,"2024-08-23",0
"Colin Poche",19403,"2024-08-22","@OAK",12,2024,"TBR","A",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,79.1489231587868,152.159040742638,0.5,0,0.333333333,0.666666666,0,0,0,0,1,6,7,0.0254880022257566,0,0.0254880022257566,0.453000009059906,0.0496710501611233,0.340266674757004,0.458000004291534,0.458000004291534,0.358000010251999,1,1,0.0752657800912857,-0.000359819218218982,0,0,0.57142857,91,0.42857143,84,NA,0.55694055557251,0.1547911465168,13.9235138893127,5.15970488389333,0.5,0.66666667,0.57142857,1,1,1,0.42857143,1,0,2,0,1,0,3,0,3,0.66666667,0,0.33333333,0,1,0,0.947613408387539,80,57.91268,80,66.30081,55.33717,74.9496,80,57.51524,80,-2.08223,0.95375,100.42,136.54,143.72,97,126.58,117.72,98.9542857142857,132.271428571429,132.577142857143,0.57142857,0.42857143,91.0749969482422,83.7000020345052,-1.70595133304596,-3.07428137461344,11.5950937271118,3.2269188563029,0.563498884439468,0.156769756227732,14.0874721109867,5.22565854092439,0.6,0.5,0.57142857,1,1,1,0.28571429,14.5,0.57142857,0.42857143,91.1970748901367,83.7835693359375,-1.44893443584442,-2.7363166809082,10.0754776000977,1.48399591445923,0.563498884439468,0.156769756227732,14.0874721109867,5.22565854092439,0.6,0.5,0.57142857,1,1,1,0.28571429,3,84.1101582845052,12.3076210021973,0,0,98.7856,1,0.33333333,"2024-08-22",0
"Colin Poche",19403,"2024-08-18","ARI",12,2024,"TBR","H",30,0,0,0,1,0,0,0,0,0,1,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,79.1489231587868,76.9288520456552,1,0,1,0,0,0,0,0,3,2,5,0.0157219953835011,0,0.0157219953835011,0.209000006318092,0.0229544211179018,0.548400044441223,0.274200022220612,0.548400044441223,0.68120002746582,1,1,0.0286688432097435,8.99342121607472e-10,0,0,0.8,90.75,0.2,84,NA,0.30939981341362,-0.0973145663738251,7.7349953353405,-9.73145663738251,0,1,0.2,NA,1,1,0.2,NA,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1.3270541498211,29.89385,49.56263,31.13326,20,28.4598,20,20,40.1848,20,3.05599,8.66108,99.52,126.18,130.5,63.46,-95.92,-108.98,92.308,81.76,82.604,0.8,0.2,91.0749969482422,84.0999984741211,-0.552855312824249,-1.04777574539185,12.0198669433594,5.72245264053345,0.314570214599371,-0.0998305231332779,7.86425536498427,-9.98305231332779,0,0.5,0.2,NA,1,1,0.4,17.75,0.8,0.2,91.3323211669922,84.3181991577148,-0.870576500892639,-1.25496995449066,10.2998247146606,3.59311008453369,0.314570214599371,-0.0998305231332779,7.86425536498427,-9.98305231332779,0,0.5,0.2,NA,1,1,0.4,1,84.4895629882812,-23.8324451446533,0,0,84.4896,0,0,"2024-08-18",0
"Colin Poche",19403,"2024-08-16","ARI",12,2024,"TBR","H",30,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,1,0,0,0,1,9,9,9,1,0,0,1,2,0,0,0,0,0,0.2,0.2,0,6.14436908401489,0,0.25,2,0.333333333333333,1,4.1664797782898,-4.1664797782898,7.19049659073353,0,104.744428506957,177.036610333989,0.5,0,0.333333333,0.666666666,0,0,3,27,5,11,16,0.0457660034298897,-0.0280760023742914,0.0738420039415359,0.452000021934509,0.0496430546045303,1.07943999767303,0.831200003623962,0.831200003623962,1.4054000377655,1,1,0.0205315593630075,0.0218663539332833,0,0,0.5625,91.55555556,0.4375,84.85714286,0.25,-0.318562209606171,0.582830369472504,-3.53958010673523,8.32614813532148,0.375,0.875,0.625,0.66666667,0.85714286,0.8,0.5,0.4,0.125,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,2.3010717974345,37.73755,48.17995,39.21105,57.04118,53.78419,71.78468,45.14642,50.22602,56.22398,0.42695,4.71752,96.66,106.96,120.78,76,137.06,142.64,87.62125,120.12875,130.34375,0.5625,0.4375,91.5888875325521,84.7285679408482,-1.28249147203234,-2.13652610778809,11.6310789320204,3.40166745867048,-0.324719615280628,0.590233460068703,-3.60799572534031,8.43190657241004,0.28571429,0.88888889,0.625,0.5,0.875,0.8,0.5625,20.08333333,0.5625,0.4375,91.6146918402778,84.7240687779018,-1.46534707811144,-2.41989925929478,10.1776852077908,1.49072510855538,-0.324719615280628,0.590233460068703,-3.60799572534031,8.43190657241004,0.28571429,0.88888889,0.625,0.5,0.875,0.8,0.5625,3,81.0642395019531,7.29986826578776,0,0,95.5127,1,0.33333333,"2024-08-16",0
"Colin Poche",19403,"2024-08-10","BAL",12,2024,"TBR","H",30,0,1,40.5000422448361,1,0,0,0,0,0,0,0,0.2,7,4,3,3,1,1,0,0,0,0,1,13.500014081612,13.500014081612,54.0000563264481,1,0.5,0,2,2,1,0,1,0,0,0.14285714,0.14285714,0,5.67334132736093,13.500014081612,0.666666666666667,7.50000782311779,0.75,0.55555556,24.1665016830196,16.3335405618165,9.20251129302689,1046.35602179844,616.655096132995,227.090646109113,1,0.2,0.4,0.4,0,0.5,0,0,8,19,27,-0.437458008527756,-0.487870007753372,0.0504119992256165,-2.95599985122681,-0.324656784534454,1.1878000497818,1.82420003414154,1.82420003414154,0.431199997663498,1,1,-0.25082939863205,-0.117463234970818,0,1,0.55555556,91.4,0.44444444,82.16666667,NA,-2.16356563568115,-0.430279910564423,-14.423770904541,-3.58566592137019,0.2,0.76470588,0.55555556,0.5,0.92307692,0.86666667,0.62962963,0.71428571,0.07407407,2,2,1,1,1,3,5,0.4,0.4,0.2,0.2,0.2,0.6,13.5992359922945,64.90698,49.41845,70.51027,33.03881,49.4375,40.95998,52.57644,48.95147,60.55217,-0.03465,4.02512,101.56,130.46,139.54,90.3,75.32,66.18,96.5555555555556,105.953333333333,106.935555555556,0.55555556,0.44444444,91.4466634114583,82.0499979654948,-1.01884619394938,-3.89926465352376,11.3334604899089,1.23915918668111,-2.17686702683568,-0.459798775613308,-14.5124468455712,-3.83165646344423,0.22222222,0.72222222,0.55555556,1,0.84615385,0.86666667,0.66666667,19.05,0.55555556,0.44444444,91.4471110026042,82.0313110351562,-1.12627588907878,-3.83822154998779,9.79586995442708,-0.42960794766744,-2.17686702683568,-0.459798775613308,-14.5124468455712,-3.83165646344423,0.25,0.68421053,0.55555556,1,0.84615385,0.86666667,0.7037037,5,94.734375,20.6736251831055,1,0.2,110.31,3,0.6,"2024-08-10",0
