"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSI%","pfxSL%","pfxvFA","pfxvFS","pfxvSI","pfxvSL","pfxFA-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFS","pfxwSI","pfxwSL","pfxwFA/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFS%","piSI%","piSL%","pivFA","pivFS","pivSI","pivSL","piFA-X","piFS-X","piSI-X","piSL-X","piFA-Z","piFS-Z","piSI-Z","piSL-Z","piwFA","piwFS","piwSI","piwSL","piwFA/C","piwFS/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Jeff Hoffman",17432,"2024-08-29","ATL",26,2024,"PHI","H",31,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.3043324508413,29.9783111930123,2,0,1,0,0,0,0,0,4,10,14,0.162445977330208,0,0.162445977330208,0.500999987125397,0.0513056851923466,2.13499999046326,2.87139987945557,2.87139987945557,NA,0,1,0.0761998742818832,-0.000112765122243411,1,0,0.35714286,97.4,0.64285714,89,NA,NA,NA,0.443345874547958,0.247137174010277,NA,8.86691749095917,2.74596860011419,NA,0.5,0.83333333,0.64285714,0.75,0.6,0.66666667,0.42857143,1,0.21428571,2,0,0,1,1,0,2,1,0,0,0.5,0.5,0,-0.217826419425264,27.0977,65.89598,20,80,51.60966,80,69.95139,73.09373,66.8293,NA,NA,NA,73.84836,74.89282,68.13319,-1.3562,2.04279,142.96,-9.12,17.14,113.12,163.28,197.84,136.78,116.32,134.14,NA,NA,NA,132.592857142857,108.462857142857,131.075714285714,0.14285714,NA,0.21428571,0.64285714,97.6500015258789,NA,97.5999959309896,88.9111124674479,-7.46316337585449,NA,-9.76268259684245,1.75436051686605,11.0399742126465,NA,7.24093182881673,1.32462257809109,-0.0350219719111919,NA,0.484262272715569,0.249458659440279,-1.7510985955596,NA,16.1420757571856,2.77176288266977,0.33333333,0.875,0.64285714,0.5,0.71428571,0.66666667,0.57142857,21.09090909,0.14285714,NA,0.21428571,0.64285714,97.5090484619141,NA,97.4773356119792,88.7400648328993,-6.59750461578369,NA,-9.51729965209961,2.52927992078993,9.79946994781494,NA,6.08750343322754,0.0108593371179369,-0.0350219719111919,NA,0.484262272715569,0.249458659440279,-1.7510985955596,NA,16.1420757571856,2.77176288266977,0.4,0.77777778,0.64285714,0.5,0.71428571,0.66666667,0.64285714,2,57.7368087768555,-15.8576889038086,0,0,69.4613,0,0,"2024-08-29",0
"Jeff Hoffman",17432,"2024-08-26","HOU",26,2024,"PHI","H",31,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0,9,9,0,0,0,3,0,0,0,0,0,0,0,0.25,-0.25,6.13760408401489,0,0.333333333333333,2,0.333333333333333,1,6.1664797782898,-6.1664797782898,6.1664797782898,0,147.416455846498,150.806929171676,3,0,1,0,0,0,0,0,6,6,12,0.106830015778542,-0.093701958656311,0.200531974434853,0.500999927520752,0.0513056851923466,1.865149974823,1.8503999710083,1.8503999710083,2.32119989395142,1,1,0.0183260217308998,0.0389508821216602,1,0,0.41666667,97,0.41666667,87.6,0.16666667,91,NA,-0.568955302238464,0.590947031974792,0.196974962949753,-11.3791060447693,11.8189406394958,9.84874814748764,0.25,0.5,0.33333333,1,1,1,0.33333333,0.75,0,1,1,1,1,2,0,3,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,4.96830501082078,41.4259,58.50994,28.26795,NA,NA,NA,20,51.1976,20,42.14171,38.78484,62.10536,27.0214,54.12814,20,1.55299,6.40658,104.54,-20.88,-8.02,NA,NA,NA,100.72,42.16,52.58,73.38,135.42,126.32,95.6490909090909,51.3327272727273,57.2272727272727,0.41666667,0.16666667,NA,0.41666667,96.9,90.6500015258789,NA,87.5799987792969,-8.0617790222168,-8.38112831115723,NA,2.23404006958008,9.415478515625,3.36291790008545,NA,-2.84610710144043,-0.579830821603537,0.199618265032768,NA,0.600458543747663,-11.5966164320707,9.98091325163841,NA,12.0091708749533,0.25,0.5,0.33333333,1,1,1,0.33333333,20.75,0.25,0.16666667,0.16666667,0.41666667,96.7962036132812,90.52099609375,96.8271484375,87.4681030273437,-6.78855005900065,-8.02316951751709,-8.48401069641113,2.84345607757568,9.20630645751953,2.37983989715576,7.52639007568359,-4.00298614501953,-0.108620967715979,0.199618265032768,-0.471209853887558,0.600458543747663,-3.62069892386595,9.98091325163841,-23.5604926943779,12.0091708749533,0.25,0.5,0.33333333,1,1,1,0.33333333,3,71.6620330810547,-17.3685468037923,0,0,98.2366,1,0.33333333,"2024-08-26",0
"Jeff Hoffman",17432,"2024-08-24","@KCR",26,2024,"PHI","A",31,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6.03472908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,76.5491818091038,114.84853560366,1,0.333333333,0.333333333,0.333333333,0,0,1,9,6,7,13,0.00200999993830919,0,0.00200999993830919,0.533999979496002,0.0522760637104511,0.0253999996930361,0.0461999997496605,0.0461999997496605,0.00999999977648258,1,1,0.075112983584404,0.00402087321088859,0,0,0.53846154,97.14285714,0.38461538,88.2,0.07692308,91,NA,0.613436162471771,-0.148197382688522,0.246492952108383,8.76337374959673,-2.96394765377045,24.6492952108383,0.33333333,0.75,0.46153846,0.33333333,1,0.66666667,0.30769231,0.33333333,0.15384615,2,0,1,1,1,1,3,0.66666667,0,0.33333333,0.33333333,0.33333333,0.33333333,5.89106366447744,56.50809,66.25027,53.78514,NA,NA,NA,20,75.56383,20,38.30715,40.88146,55.10609,35.88203,71.00588,27.20397,1.00251,5.58086,103.74,92.52,103.1,NA,NA,NA,117.46,60,73.94,82.12,161.08,152.54,107.353846153846,85.2861538461539,95.6876923076923,0.53846154,0.07692308,NA,0.38461538,97.1000017438616,91.0999984741211,NA,88.2,-7.61901419503348,-9.49527263641357,NA,1.50465030670166,9.92115347726005,4.24212074279785,NA,-0.189590620994568,0.664474785327911,0.249788403511047,NA,-0.151783008128405,9.49249693325588,24.9788403511047,NA,-3.03566016256809,0.33333333,0.75,0.46153846,0.33333333,1,0.66666667,0.30769231,18.9,0.53846154,0.07692308,NA,0.38461538,97.1334751674107,91.0802993774414,NA,88.2198974609375,-7.02416556222098,-9.10089015960693,NA,2.4433479309082,8.75365012032645,3.09731006622314,NA,-1.83614025115967,0.664474785327911,0.249788403511047,NA,-0.151783008128405,9.49249693325588,24.9788403511047,NA,-3.03566016256809,0.33333333,0.75,0.46153846,0.33333333,1,0.66666667,0.30769231,3,82.4449208577474,-0.907920837402344,1,0.33333333,108.497,1,0.33333333,"2024-08-24",0
"Jeff Hoffman",17432,"2024-08-21","@ATL",26,2024,"PHI","A",31,0,0,0,1,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.5491818091038,78.3097583844777,1,0,1,0,0,0,0,0,1,3,4,0.127456024289131,0,0.127456024289131,0.917999982833862,0.0932926833629608,2.77040004730225,1.38520002365112,2.77040004730225,1.51119995117188,1,1,0.0460063591599464,1.69513836995039e-09,1,0,0.25,96,0.75,86.33333333,NA,NA,NA,0.054188709706068,0.730571746826172,NA,5.4188709706068,24.3523915608724,NA,0.66666667,1,0.75,1,1,1,0.25,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1.37781961339301,80,57.99847,80,NA,NA,NA,80,65.27557,80,NA,NA,NA,80,70.44866,80,-3.88445,-1.74958,98.94,139.76,142.58,NA,NA,NA,142.64,140.74,166.9,NA,NA,NA,131.715,140.495,160.82,0.25,NA,NA,0.75,96.1999969482422,NA,NA,86.5666707356771,-8.57371711730957,NA,NA,1.94200849533081,9.96221351623535,NA,NA,-1.71216026941935,0.054773960262537,NA,NA,0.743937447667122,5.4773960262537,NA,NA,24.7979149222374,0,1,0.75,NA,1,1,0.75,23,0.25,NA,NA,0.75,96.2220001220703,NA,NA,86.5598347981771,-7.65827989578247,NA,NA,2.94411659240723,8.95221996307373,NA,NA,-3.22559324900309,0.054773960262537,NA,NA,0.743937447667122,5.4773960262537,NA,NA,24.7979149222374,0,1,0.75,NA,1,1,0.75,1,84.7884902954102,1.934490442276,0,0,84.7885,0,0,"2024-08-21",0
"Jeff Hoffman",17432,"2024-08-18","WSN",26,2024,"PHI","H",31,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,1,0,0,0,0,0,0,0,0,18,0,0,0,1,4,0,1,0,0,0,0,0,0,9.18472908401489,9,0.4,2,0.25,1,16.1664797782898,-7.16647977828979,9.21451340317726,217.547775557952,383.64070263781,224.464867261206,0.25,0,0.2,0.8,0.25,0.25,0,0,3,7,10,-0.0712020024657249,-0.101709999144077,0.0305079929530621,-0.499000012874603,-0.0511008687317371,0.369040012359619,0.661400020122528,0.661400020122528,NA,0,1,-0.142144545912743,-0.0507938891649708,0,1,0.6,97.33333333,0.1,88,0.3,91.33333333,NA,-0.748937427997589,-0.463952898979187,0.105528250336647,-12.4822904666265,-46.3952898979187,3.5176083445549,0.4,1,0.7,1,1,1,0.5,0.8,0,2,2,1,2,1,2,5,0.4,0.4,0.2,0.4,0.2,0.4,9.98456927616188,72.74262,70.01913,77.75362,NA,NA,NA,80,58.92262,80,20,46.11746,20,49.45477,62.73835,50.64107,0.15928,4.31601,96.38,68.88,81.8,NA,NA,NA,97.64,127.68,132.88,78.18,32.7,26.5,90.604,73.868,78.484,0.6,0.3,NA,0.1,97.2166646321615,91.2666625976562,NA,87.6999969482422,-8.26808993021647,-8.86643346150716,NA,2.93491721153259,9.82420603434245,2.55232000350952,NA,-3.38932824134827,-0.758707653731108,0.105332769453526,NA,-0.47120988368988,-12.6451275621851,3.51109231511752,NA,-47.120988368988,0,0.875,0.7,NA,1,1,0.8,17.6,0.5,0.3,0.1,0.1,97.3599182128906,91.2726643880208,96.6505966186523,87.67919921875,-7.31494369506836,-8.11064020792643,-9.00825023651123,3.76084995269775,9.00464019775391,1.30862371126811,6.89951992034912,-4.68833017349243,-0.972107764333487,0.105332769453526,0.213400110602379,-0.47120988368988,-19.4421552866697,3.51109231511752,21.3400110602379,-47.120988368988,0,1,0.7,NA,1,1,0.7,5,91.7121337890625,43.0168121337891,1,0.2,107.508,2,0.4,"2024-08-18",0
"Jeff Hoffman",17432,"2024-08-16","WSN",26,2024,"PHI","H",31,0,0,0,1,0,0,0,0,0,1,0,0.2,2,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0.5,1.65247908401489,0,0,0,0,1,0.166476649042681,-0.166476649042681,2.43449162409945,0,5.68183385130573,60.6207349749633,0,0,0,1,0,0,0,0,2,9,11,0.0985099971294403,0,0.0985099971294403,0.680000007152557,0.0696364566683769,1.75069999694824,1.00520002841949,2.01040005683899,1.50199997425079,1,1,0.0564091876149178,-0.000140268153468383,1,0,0.36363636,96.75,0.36363636,86.25,0.27272727,90.33333333,NA,0.284230977296829,0.2549948990345,-0.0344077162444592,7.10577443242073,6.3748724758625,-1.14692387481531,0.4,0.83333333,0.63636364,0.5,1,0.85714286,0.54545455,NA,0.09090909,0,0,1,1,0,0,1,0,0,1,1,0,0,-1.12932551442029,80,58.38635,74.97499,NA,NA,NA,55.91916,51.65675,57.67598,20,57.8368,20,51.56065,59.96951,43.86956,0.02845,4.11977,127.64,128.56,132.26,NA,NA,NA,111.1,100.24,107.3,105.84,52.88,42.06,113.185454545455,98.3745454545455,99.9290909090909,0.36363636,0.27272727,NA,0.36363636,96.5749969482422,90.3333333333333,NA,86.2750015258789,-7.23112106323242,-9.25566482543945,NA,2.96437740325928,9.80109405517578,2.61559534072876,NA,-0.613396227359772,0.287813186645508,-0.0350487045943737,NA,0.257862944155931,7.1953296661377,-1.16829015314579,NA,6.44657360389829,0.5,0.71428571,0.63636364,0.5,1,0.85714286,0.63636364,22.44444444,0.27272727,0.27272727,0.09090909,0.36363636,96.5670369466146,90.2283732096354,96.3859024047852,86.1708221435547,-5.59634335835775,-8.75290679931641,-8.46140956878662,3.78800749778748,9.38092295328776,1.33698527018229,6.46698999404907,-1.83452498912811,0.237643048167229,-0.0350487045943737,0.0501701384782791,0.257862944155931,7.92143493890762,-1.16829015314579,5.01701384782791,6.44657360389829,0.5,0.71428571,0.63636364,0.5,1,0.85714286,0.63636364,1,66.3592224121094,58.3977241516113,0,0,66.3592,0,0,"2024-08-16",0
"Jeff Hoffman",17432,"2024-08-14","MIA",26,2024,"PHI","H",31,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,3,27,0,9,3,0,0,1,0,0,0,0,0,0,0.75,0,0.75,-0.374583415985107,0,0.25,1,1,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-65.1853662656838,-66.6845831899186,1,0,1,0,0,0,3,27,6,12,18,0.0956840142607689,-0.0703599974513054,0.166044011712074,0.500999987125397,0.0513056814670563,2.1191999912262,1.72979998588562,1.72979998588562,0.491200000047684,1,1,0.0346163809299469,0.0105346263638031,1,0,0.55555556,97.1,0.38888889,86.85714286,0.05555556,90,NA,-0.134322971105576,0.503715515136719,-0.0344077162444592,-1.34322971105576,7.19593593052455,-3.44077162444592,0.25,0.4,0.33333333,0,0.5,0.33333333,0.55555556,0.5,0.22222222,0,1,0,0,1,0,1,0,1,0,0,1,0,-1.91575264787164,26.44832,59.00954,20,80,71.47337,80,80,70.79366,80,20,57.03294,20,58.24818,67.80279,48.54247,-0.38702,3.49656,117.64,70.36,77,121.34,137.52,163.56,122.2,138.56,154.56,90.98,21.48,16.74,118.343333333333,101.628888888889,113.432222222222,0.38888889,0.05555556,0.16666667,0.38888889,97.028573172433,90.4000015258789,97.0999959309896,86.528573172433,-7.26818520682199,-9.5941801071167,-10.0273412068685,3.76644216264997,10.1472952706473,2.55953502655029,8.29039255777995,-0.801047597612653,-0.274519767612219,-0.0350487045943737,0.136698678135872,0.509318597614765,-3.92171096588884,-3.50487045943737,4.55662260452906,7.27597996592522,0,0.5,0.33333333,NA,0.33333333,0.33333333,0.66666667,19.57142857,0.44444444,0.05555556,0.11111111,0.38888889,96.9644012451172,90.2851028442383,96.8132019042969,86.3899972098214,-6.94356632232666,-9.34537029266357,-9.55450534820557,4.69023295811244,9.22239398956299,1.7433500289917,6.0246000289917,-1.95412921905518,-0.235155399888754,-0.0350487045943737,0.0973343104124069,0.509318597614765,-2.93944249860942,-3.50487045943737,4.86671552062035,7.27597996592522,0.25,0.4,0.33333333,0,0.5,0.33333333,0.55555556,1,93.432502746582,-1.07449102401733,0,0,93.4325,0,0,"2024-08-14",0
"Jeff Hoffman",17432,"2024-08-13","MIA",26,2024,"PHI","H",31,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,0,1,0,0,0,0,0.66666667,0,0.66666667,-0.245715358213996,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-17.9405169074213,-18.3531359984531,0,1,0,0,0,0,0,0,4,9,13,0.00774000026285648,0,0.00774000026285648,0.500999987125397,0.0513056851923466,0.100466661155224,0.130599990487099,0.130599990487099,0.060199998319149,1,1,0.0769062787294388,0.000134205883640603,0,0,0.46153846,96.83333333,0.53846154,86.71428571,NA,NA,NA,0.765981733798981,0.0580823943018913,NA,12.766362229983,0.829748490027019,NA,0.54545455,0.5,0.53846154,0.5,0,0.42857143,0.15384615,0.33333333,0.30769231,0,0,1,1,0,0,1,0,0,1,1,0,0,1.80050234691132,80,58.6427,66.18866,NA,NA,NA,52.37923,66.24382,39.12248,NA,NA,NA,77.08736,66.23125,53.04005,-1.55743,1.74095,112.82,168.94,178.78,NA,NA,NA,111.48,106.92,116.1,NA,NA,NA,110.672307692308,127.083076923077,135.866153846154,0.46153846,NA,NA,0.53846154,96.7833353678385,NA,NA,86.6857125418527,-7.92718569437663,NA,NA,3.42613656180246,9.90656153361003,NA,NA,-1.09218502044678,0.776656828820705,NA,NA,0.0567583031952381,12.9442804803451,NA,NA,0.810832902789116,0.6,0.33333333,0.53846154,0.5,0,0.42857143,0.23076923,17.6,0.38461538,NA,0.07692308,0.53846154,96.8009582519531,NA,96.3575973510742,86.6109095982143,-6.93806838989258,NA,-8.79018020629883,4.34535162789481,9.25739440917969,NA,7.40107011795044,-2.63738822937012,0.73729246109724,NA,0.039364367723465,0.0567583031952381,14.7458492219448,NA,3.9364367723465,0.810832902789116,0.6,0.33333333,0.53846154,0.33333333,0,0.28571429,0.23076923,1,46.4232559204102,33.6162414550781,0,0,46.4233,0,0,"2024-08-13",0
"Jeff Hoffman",17432,"2024-08-09","@ARI",26,2024,"PHI","A",31,0,1,9,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,9,1,1,0,1,16.1664797782898,-7.16647977828979,4.67848818451166,217.547775557952,383.64070263781,114.84853560366,0,0,0,1,0,1,0,0,0,1,1,-0.360499978065491,-0.360499978065491,0,-1,-0.101010099053383,2.26999998092651,2.26999998092651,2.26999998092651,NA,0,1,-0.158810570836067,6.47722939173256e-09,0,1,1,97,NA,NA,NA,NA,NA,-1.41040623188019,NA,NA,-141.040623188019,NA,NA,NA,1,1,NA,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,2186.906765901,80,66.77239,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,62.64845,80,-3.47811,-1.14007,89.12,124.82,123.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.12,124.82,123.8,1,NA,NA,NA,97,NA,NA,NA,-6.95863246917725,NA,NA,NA,9.57119750976562,NA,NA,NA,-1.41166830062866,NA,NA,NA,-141.166830062866,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,NA,NA,NA,97.1783981323242,NA,NA,NA,-6.52570009231567,NA,NA,NA,8.39439010620117,NA,NA,NA,-1.41166830062866,NA,NA,NA,-141.166830062866,NA,NA,NA,NA,1,1,NA,1,1,1,1,105.877723693848,32.0152931213379,1,1,105.878,1,1,"2024-08-09",0
"Jeff Hoffman",17432,"2024-08-08","@ARI",26,2024,"PHI","A",31,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-17.9405169074213,18.1856412207288,1,0,0.5,0.5,0,0,0,0,2,12,14,0.08279999345541,-0.0460600033402443,0.128859996795654,0.511000037193298,0.0516161620616913,1.51749992370605,1.54999995231628,1.54999995231628,1.72800004482269,1,1,0.035277646034956,0.0192857790841669,1,0,0.35714286,97.2,0.35714286,87.2,0.28571429,91.75,NA,0.288738936185837,0.299801260232925,-0.270044684410095,5.77477872371674,5.99602520465851,-6.75111711025238,0.57142857,0.85714286,0.71428571,0,0.83333333,0.5,0.5,1,0.35714286,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,-1.03242679534027,80,63.26281,80,NA,NA,NA,78.15473,62.27521,77.44869,54.30572,50.24849,66.8403,80,63.70296,80,-1.98012,1.10691,106.98,133.36,133.2,NA,NA,NA,110.96,123.3,131.12,100.44,115.36,113.62,106.532857142857,124.624285714286,126.862857142857,0.35714286,0.28571429,NA,0.35714286,97.1,91.5250015258789,NA,87.1200012207031,-7.66489715576172,-9.03050518035889,NA,2.66384887695312,9.61958618164062,2.82445216178894,NA,-1.63544178009033,0.292128834873438,-0.275081690400839,NA,0.291589938104153,5.84257669746876,-6.87704226002097,NA,5.83179876208305,0.5,0.875,0.71428571,0,0.71428571,0.5,0.57142857,18.8,0.35714286,0.28571429,NA,0.35714286,97.3847045898438,91.7761993408203,NA,87.3851989746094,-7.21817398071289,-8.80637550354004,NA,3.15992450714111,8.30097579956055,1.41706502437592,NA,-3.2622501373291,0.292128834873438,-0.275081690400839,NA,0.291589938104153,5.84257669746876,-6.87704226002097,NA,5.83179876208305,0.6,0.77777778,0.71428571,0,0.71428571,0.5,0.64285714,2,96.6471099853516,11.5047006607056,0,0,98.2585,2,1,"2024-08-08",0
"Jeff Hoffman",17432,"2024-08-06","@LAD",26,2024,"PHI","A",31,0,0,9,1,0,0,0,0,0,1,0,1,4,1,1,1,1,0,0,0,0,0,2,18,0,9,2,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0.562229084014893,9,0.25,1,0,1,12.1664797782898,-3.16647977828979,0.678488184511662,217.547775557952,289.151003921285,18.1856412207288,1,0,0.5,0.5,0,1,2,18,4,10,14,0.00894000008702278,-0.0756999999284744,0.0846399962902069,-0.522000014781952,-0.0552380979061127,1.09700000286102,1.00599992275238,1.00599992275238,0.412000000476837,1,1,0.000208625933737494,0.00794087275697069,0,0,0.42857143,98.16666667,0.57142857,87.625,NA,NA,NA,0.471021175384521,-1.14803469181061,NA,7.85035292307536,-14.3504336476326,NA,0.42857143,0.42857143,0.42857143,0.33333333,0.66666667,0.5,0.5,1,0.21428571,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,10.7870019018809,80,71.22204,78.87385,NA,NA,NA,61.91622,64.85593,53.15026,NA,NA,NA,80,72.62989,68.9254,-2.11887,0.89879,146.24,130.88,160.92,NA,NA,NA,116.04,101.84,110.58,NA,NA,NA,128.982857142857,114.285714285714,132.154285714286,0.42857143,NA,NA,0.57142857,98.1500040690104,NA,NA,87.4124984741211,-6.35154024759928,NA,NA,2.63796591758728,9.8346373240153,NA,NA,-1.02438223361969,0.476659864187241,NA,NA,-1.14650592952967,7.94433106978734,NA,NA,-14.3313241191208,0.42857143,0.42857143,0.42857143,0.33333333,0.66666667,0.5,0.5,19.3,0.42857143,NA,NA,0.57142857,98.2101338704427,NA,NA,87.4282989501953,-5.68771680196126,NA,NA,3.45153546333313,9.13513310750326,NA,NA,-2.27507019042969,0.476659864187241,NA,NA,-1.14650592952967,7.94433106978734,NA,NA,-14.3313241191208,0.42857143,0.42857143,0.42857143,0.33333333,0.66666667,0.5,0.5,2,100.702117919922,12.580189704895,1,0.5,109.594,1,0.5,"2024-08-06",0
"Jeff Hoffman",17432,"2024-08-03","@SEA",26,2024,"PHI","A",31,0,0,36,1,0,0,0,0,0,0,0,1,8,4,4,4,0,1,0,1,0,0,2,18,9,36,2,0.5,0,2,0,2,0,1,0,0,0.25,0.125,0.125,3.65885408401489,0,0.666666666666667,5,1,0.33333333,5.1664797782898,30.8335202217102,5.1664797782898,870.191102231809,123.794031167366,126.641205575943,2,0.5,0.5,0,0,0,0,0,11,16,27,-0.424057990312576,-0.50927197933197,0.0852140039205551,-3.57000017166138,-0.405451446771622,2.0211501121521,0.639200031757355,0.639200031757355,1.4974000453949,1,1,-0.199728533625603,-0.0100817064762786,0,1,0.44444444,97.08333333,0.48148148,88.15384615,0.07407407,91,NA,-0.313181579113007,-0.998635530471802,-1.25708949565887,-2.60984649260839,-7.68181177286001,-62.8544747829437,0.3125,0.81818182,0.51851852,0.4,0.77777778,0.64285714,0.40740741,0.875,0.18518519,4,0,0,0,2,2,4,1,0,0,0,0.5,0.5,8.00683852061904,53.21107,66.3873,47.16243,27.33769,79.23069,20,66.57996,61.96562,66.46979,80,52.13892,80,66.11326,68.04425,63.04771,-0.87565,2.76362,120.56,99.94,123.62,118.28,11.42,33.96,101.12,102.44,109.72,93.8,166.54,157.08,108.964444444444,96.2414814814815,109.443703703704,0.33333333,0.07407407,0.11111111,0.48148148,97.2111138237847,90.8499984741211,96.6333312988281,88.046151968149,-7.42416127522786,-9.10799694061279,-10.1970589955648,1.47068346463717,10.600710550944,5.01029300689697,7.20891316731771,-0.577944168677697,-0.0626035518944263,-1.27175629138947,-0.261734768748283,-1.01214742660522,-0.695595021049182,-63.5878145694733,-8.72449229160945,-7.7857494354248,0.35714286,0.69230769,0.51851852,0.4,0.77777778,0.64285714,0.48148148,19.63157895,0.33333333,0.07407407,0.11111111,0.48148148,97.4893798828125,91.1076507568359,96.8963012695312,88.2872032752404,-6.43157111273872,-8.3441801071167,-9.70018005371094,2.48164925208459,9.64117262098524,3.67947483062744,6.32846323649089,-1.89828476539025,-0.0626035518944263,-1.27175629138947,-0.261734768748283,-1.01214742660522,-0.695595021049182,-63.5878145694733,-8.72449229160945,-7.7857494354248,0.35714286,0.69230769,0.51851852,0.4,0.77777778,0.64285714,0.48148148,4,93.3495483398438,13.5526027679443,1,0.25,103.14,2,0.5,"2024-08-03",0
