"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","SF%","SFv","XX%","wFB","wSL","wSF","wFB/C","wSL/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSI%","pfxSL%","pfxvFA","pfxvFS","pfxvSI","pfxvSL","pfxFA-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFS","pfxwSI","pfxwSL","pfxwFA/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFS%","piSI%","piSL%","pivFA","pivFS","pivSI","pivSL","piFA-X","piFS-X","piSI-X","piSL-X","piFA-Z","piFS-Z","piSI-Z","piSL-Z","piwFA","piwFS","piwSI","piwSL","piwFA/C","piwFS/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Bryan Hoeing",26304,"2024-09-28","@ARI",29,2024,"SDP","A",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,0,0,0,1,0,0.33333333,0,0.33333333,1.13839575453556,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,30.1672745395749,29.9783111930123,1,0,1,0,0,0,0,0,5,6,11,0.0886000022292137,0,0.0886000022292137,0.510999977588654,0.0516161620616913,1.16066670417786,1.51199996471405,1.51199996471405,1.81199991703033,1,1,0.0763588547706604,-2.34159144450741e-05,1,0,0.63636364,94.85714286,0.18181818,85,0.18181818,86.5,NA,0.51128089427948,0.00450797751545906,0.174694165587425,7.30401277542114,0.225398875772953,8.73470827937126,0.25,0.33333333,0.27272727,1,0,0.66666667,0.27272727,0.66666667,0.09090909,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,-0.208323959525662,NA,NA,NA,NA,47.59774,48.48709,49.00942,51.68556,32.75737,53.73643,40.03684,46.88117,20,48.35121,44.09203,39.14756,0.22784,4.41885,NA,NA,NA,120.56,67.78,84.04,91.1,101.46,105.48,113.76,126.8,133.16,113.967272727273,84.6345454545455,96.8690909090909,NA,0.18181818,0.63636364,0.18181818,NA,86.75,94.8142874581473,84.6999969482422,NA,-4.03702926635742,-10.1250599452427,0.250324308872223,NA,3.48579454421997,4.16881343296596,-1.98727476596832,NA,0.176661372184753,0.517721902579069,0.00431566312909126,NA,8.83306860923767,7.39602717970099,0.215783156454563,0.16666667,0.4,0.27272727,1,0.5,0.66666667,0.45454545,16.125,NA,0.18181818,0.63636364,0.18181818,NA,86.3379974365234,94.4141671316964,84.3479995727539,NA,-3.53184986114502,-9.72879028320312,0.940743446350098,NA,1.82672488689423,2.69395419529506,-3.67776012420654,NA,0.176661372184753,0.517721902579069,0.00431566312909126,NA,8.83306860923767,7.39602717970099,0.215783156454563,0.16666667,0.4,0.27272727,1,0.5,0.66666667,0.45454545,2,104.046661376953,-6.47519207000732,0,0,104.047,1,0.5,"2024-09-28",0
"Bryan Hoeing",26304,"2024-09-26","@LAD",29,2024,"SDP","A",27,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.2,4,2,2,2,1,0,0,0,1,0,0,0,0,27.000028163224,0,0,0,2,1,1,0,0,0,0,0,0,0,5.15272908401489,13.500014081612,0.5,3.00000312924711,0.333333333333333,0,22.666500118396,4.33352804482799,5.43449475334657,682.413619741727,553.005806628567,133.117981382682,2,0.25,0.5,0.25,0,1,0,0,7,12,19,-0.0198800079524517,-0.0243399851024151,0.00445997714996338,-1.62099993228912,-0.171534389257431,0.098800003528595,0.101999998092651,0.101999998092651,0.00999999977648258,1,1,-0.125351786613464,-0.0758628615894376,0,0,0.52631579,94.4,0.10526316,84.5,0.36842105,86.57142857,NA,-0.386173844337463,0.0778313875198364,-1.14184629917145,-3.86173844337463,3.89156937599182,-16.3120899881635,0.3,0.66666667,0.47368421,1,0.66666667,0.77777778,0.47368421,0.5,0.10526316,3,0,1,0,2,2,4,0.75,0,0.25,0,0.5,0.5,23.4534075253909,NA,NA,NA,NA,59.83994,42.95942,69.98945,80,36.58761,80,67.82622,41.79744,71.84624,70.78887,41.46919,80,-1.16612,2.32791,NA,NA,NA,104.88,111.08,109.38,83.72,144.74,141.46,95.18,131.8,127.76,99.0789473684211,122.256842105263,119.528421052632,NA,0.36842105,0.52631579,0.10526316,NA,86.4857177734375,94.4200012207031,84.1999969482422,NA,-4.07061931065151,-10.1872520446777,-0.696113407611847,NA,0.362966162817819,3.86023368835449,-1.35305523872375,NA,-1.13908676058054,-0.39304081350565,0.0787287354469299,NA,-16.2726680082934,-3.9304081350565,3.9364367723465,0,0.69230769,0.47368421,NA,0.66666667,0.66666667,0.68421053,16.73333333,NA,0.36842105,0.52631579,0.10526316,NA,86.4097028459821,94.3530395507812,84.1194458007812,NA,-3.59034129551479,-9.56499710083008,0.091688483953476,NA,-1.047294821058,2.59682006835938,-2.8066201210022,NA,-1.13908676058054,-0.39304081350565,0.0787287354469299,NA,-16.2726680082934,-3.9304081350565,3.9364367723465,0,0.69230769,0.47368421,NA,0.66666667,0.66666667,0.68421053,4,95.8451385498047,-3.45368194580078,1,0.25,107.824,2,0.5,"2024-09-26",0
"Bryan Hoeing",26304,"2024-09-25","@LAD",29,2024,"SDP","A",27,0,0,0,1,0,0,0,0,0,0,0,1.1,5,1,0,0,0,1,0,0,0,0,0,0,6.75000160932579,6.75000160932579,0,0,0,3,0,1,0,0,0,0,0,0.2,-0.2,6.17072908401489,0,0.25,1.50000035762795,0.25,1,5.41648031473173,-5.41648031473173,5.41648031473173,0,133.518992663566,132.682649438384,3,0.25,0.75,0,0,0,0,0,7,8,15,0.0929000154137611,-0.0241200216114521,0.117020040750504,1.05900001525879,0.112063489854336,0.871999979019165,0.64599996805191,0.917999982833862,0.671999990940094,1,1,0.06296656280756,0.0435701546798144,1,0,0.66666667,94,0.13333333,82.5,0.2,86.33333333,NA,0.671687304973602,0.0778313875198364,-0.318466782569885,6.71687304973602,3.89156937599182,-10.6155594189962,0.2,0.8,0.4,0.5,1,0.83333333,0.33333333,0.6,0.06666667,1,2,1,1,2,1,4,0.25,0.5,0.25,0.25,0.5,0.25,7.6785391560642,NA,NA,NA,NA,20.05381,44.35774,37.11508,30.47894,34.10806,30.12656,20,40.96849,20,20,40.3157,25.70423,2.35698,7.61256,NA,NA,NA,88.7,74.66,77,86.54,87.14,88.32,82.86,55.44,45,87.244,72.48,72.1093333333333,NA,0.2,0.66666667,0.13333333,NA,85.9000040690104,93.7799987792969,82.5999984741211,NA,-5.09863154093425,-10.3358070373535,0.227937817573547,NA,0.928815841674805,3.57196617126465,-0.805344700813293,NA,-0.324159510433674,0.680416446179152,0.0787287354469299,NA,-10.8053170144558,6.80416446179151,3.9364367723465,0.25,0.57142857,0.4,0.5,1,0.83333333,0.46666667,18.6,NA,0.2,0.66666667,0.13333333,NA,85.8097025553385,93.7604614257812,82.5089569091797,NA,-4.74820995330811,-9.72037124633789,1.26275193691254,NA,-0.503733356793722,2.24817504882812,-2.41296005249023,NA,-0.324159510433674,0.680416446179152,0.0787287354469299,NA,-10.8053170144558,6.80416446179151,3.9364367723465,0.25,0.57142857,0.4,0.5,1,0.83333333,0.46666667,4,88.9052886962891,-1.64497113227844,0,0,101.824,2,0.5,"2024-09-25",0
"Bryan Hoeing",26304,"2024-09-21","CHW",29,2024,"SDP","H",27,0,0,0,1,0,0,0,0,0,1,0,0.2,2,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0,0,0,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,5.84915018856433,5.81251197675874,1,0,1,0,0,0,0,0,3,5,8,0.0895220041275024,0,0.0895220041275024,0.860000014305115,0.09383524954319,2.08160018920898,1.10220003128052,2.20440006256104,0.865400016307831,1,1,0.0438667796552181,-0.000860440305527191,1,0,0.5,94.75,0.125,86,0.375,86.33333333,NA,0.274806350469589,-0.0238054171204567,0.227396890521049,6.87015876173973,-2.38054171204567,7.57989635070165,0.33333333,0.5,0.375,0.5,1,0.66666667,0.25,1,0.125,0,0,1,0,1,0,1,0,0,1,0,1,0,-0.891745903466235,NA,NA,NA,NA,80,52.23967,80,20,46.16286,20,47.13818,42.60154,52.78196,68.50683,48.14801,79.68107,-1.02435,2.54057,NA,NA,NA,96.12,134.72,141.36,99.62,50.8,52.36,116.28,112.68,102.52,104.1175,115.965,115.67,NA,0.375,0.5,0.125,NA,86.3333333333333,94.6750030517578,85.6999969482422,NA,-2.98928419748942,-10.9688034057617,-1.76880860328674,NA,1.33046348889669,5.38912343978882,-0.82409131526947,NA,0.218498576432467,0.278347000479698,-0.0242429338395596,NA,7.28328588108222,6.95867501199245,-2.42429338395596,0.5,0.25,0.375,0.5,1,0.66666667,0.5,20.16666667,NA,0.375,0.5,0.125,NA,86.3471984863281,94.7339477539062,85.692497253418,NA,-2.44835058848063,-10.2601251602173,-0.183884993195534,NA,0.107069989045461,3.92096996307373,-2.81238007545471,NA,0.218498576432467,0.278347000479698,-0.0242429338395596,NA,7.28328588108222,6.95867501199245,-2.42429338395596,0.4,0.33333333,0.375,0.5,1,0.66666667,0.375,1,101.416976928711,-21.1325817108154,0,0,101.417,1,1,"2024-09-21",0
"Bryan Hoeing",26304,"2024-09-11","@SEA",29,2024,"SDP","A",27,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,1,6.75000160932579,0,0,1,0,0,0,3,0,0,0,0,0,0.25,0,0.25,6.25129158401489,0,0,0,0,1,1.66647942066184,-1.66647942066184,5.06849914576575,0,42.3262899696752,124.273432692632,0,0,0,1,0,0,2,13.5000032186516,7,9,16,0.0125940088182688,0,0.0125940088182688,0.758000016212463,0.0860874503850937,0.126000002026558,0.156400009989738,0.124799996614456,0.0848000049591064,1,1,0.100162774324417,-0.000210324993390548,0,0,0.5,93.625,0.0625,83,0.4375,86.57142857,NA,0.480528593063354,-0.0344077162444592,0.569661498069763,6.00660741329193,-3.44077162444592,8.13802140099662,0.3,0.66666667,0.4375,0.66666667,1,0.85714286,0.375,0.25,0.0625,0,1,2,1,1,1,3,0,0.33333333,0.66666667,0.33333333,0.33333333,0.33333333,-0.19092972615576,NA,NA,NA,NA,65.71903,58.99922,61.63615,20,31.28026,20,78.42037,38.8842,69.23112,70.26579,47.86074,62.86188,-1.13363,2.37665,NA,NA,NA,101.9,112.16,121.02,94.54,47.48,57.1,104.22,136.74,134.24,102.455,118.87125,122.80875,NA,0.4375,0.5,0.0625,NA,86.6714303152902,93.75,82.5999984741211,NA,-3.62416839599609,-10.8980836868286,0.54770040512085,NA,0.782377174922398,4.59290838241577,-3.78674364089966,NA,0.575997840613127,0.486563839018345,-0.0350487045943737,NA,8.22854058018753,6.08204798772931,-3.50487045943737,0,0.77777778,0.4375,NA,0.85714286,0.85714286,0.5625,16.91666667,NA,0.4375,0.5,0.0625,NA,86.8081403459821,93.8890380859375,82.7212982177734,NA,-2.89173289707729,-10.2852897644043,1.59211003780365,NA,-0.833411829812186,3.12173986434937,-5.788330078125,NA,0.575997840613127,0.486563839018345,-0.0350487045943737,NA,8.22854058018753,6.08204798772931,-3.50487045943737,0,0.77777778,0.4375,NA,0.85714286,0.85714286,0.5625,3,91.7479960123698,49.1984202067057,1,0.33333333,99.6717,1,0.33333333,"2024-09-11",0
"Bryan Hoeing",26304,"2024-09-07","SFG",29,2024,"SDP","H",27,0,0,0,1,0,0,0,0,0,0,0,1.1,4,1,0,0,0,0,0,0,0,0,0,0,0,6.75000160932579,0,0,0,2,1,1,0,0,0,0,0,0,0,5.15272908401489,0,0.25,0.750000178813977,0.25,1,3.1664797782898,-3.1664797782898,4.30048635332443,0,78.8033710472314,105.713847832508,2,0.25,0.5,0.25,0,0,0,0,2,9,11,0.0704120248556137,-0.0320840068161488,0.102496027946472,0.669000029563904,0.072995088994503,0.869849979877472,0.850199997425079,0.875400006771088,0.597599983215332,1,1,0.0648589432239532,0.0160883769858282,1,0,0.63636364,94.42857143,NA,NA,0.36363636,87,NA,0.901507556438446,NA,-0.118791490793228,12.8786793776921,NA,-2.9697872698307,0.33333333,0.625,0.54545455,1,0.8,0.83333333,0.72727273,0.75,0.09090909,2,2,0,1,0,3,4,0.5,0.5,0,0.25,0,0.75,4.36886893208267,NA,NA,NA,NA,80,58.14945,80,NA,NA,NA,53.05144,42.98672,68.45613,78.35013,51.18191,80,-1.63588,1.62327,NA,NA,NA,86.38,144.28,141.68,NA,NA,NA,110.58,80.86,89.34,95.18,121.218181818182,122.647272727273,NA,0.36363636,0.63636364,NA,NA,87.1500015258789,94.2857142857143,NA,NA,-4.28790950775146,-10.9590879167829,NA,NA,-0.190949708223343,4.14023835318429,NA,NA,-0.121798794716597,0.916804540902376,NA,NA,-3.04496986791492,13.0972077271768,NA,0.5,0.55555556,0.54545455,1,0.8,0.83333333,0.81818182,16,NA,0.36363636,0.63636364,NA,NA,86.964225769043,94.0873587472098,NA,NA,-3.4547176361084,-10.2360338483538,NA,NA,-1.47352004051208,2.91776275634766,NA,NA,-0.121798794716597,0.916804540902376,NA,NA,-3.04496986791492,13.0972077271768,NA,0,0.6,0.54545455,NA,0.83333333,0.83333333,0.90909091,4,93.6441192626953,12.2546367645264,0,0,109.386,2,0.5,"2024-09-07",0
"Bryan Hoeing",26304,"2024-09-06","SFG",29,2024,"SDP","H",27,0,0,0,1,0,0,0,0,0,1,0,1.1,4,0,0,0,0,0,0,0,0,0,2,13.5000032186516,0,0,2,0,0,1,0,1,0,0,0,0,0.5,0,0.5,0.324604084014893,0,0,0,0,1,0.166479063033887,-0.166479063033887,0.166479063033887,0,5.84920889211899,5.81257031260301,1,0.5,0.5,0,0,0,0,0,5,9,14,0.062113992869854,0,0.062113992869854,0.675000011920929,0.0736497566103935,0.626800000667572,0.837599992752075,0.865400016307831,0.48539999127388,1,1,0.0990437343716621,5.32547854846244e-05,1,0,0.64285714,94.11111111,0.07142857,83,0.28571429,87.75,NA,0.839830338954926,0.0495179928839207,0.105185315012932,9.33144821061028,4.95179928839207,2.6296328753233,0.25,0.83333333,0.5,0,0.8,0.57142857,0.42857143,0.5,0.21428571,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,1.61574185890145,NA,NA,NA,NA,59.31538,41.53268,68.18736,80,34.8562,80,28.92554,46.68799,20,58.45147,41.31886,54.94239,-0.39965,3.47762,NA,NA,NA,89.96,115.76,114.02,83.1,179.66,179.46,122.32,71.5,83.7,98.7157142857143,107.678571428571,110.031428571429,NA,0.28571429,0.64285714,0.07142857,NA,87.6750030517578,94.1444430881076,83.1999969482422,NA,-4.45896434783936,-10.0708702935113,0.86703360080719,NA,0.398698389530182,3.54206530253092,-1.37677359580994,NA,0.105176910758018,0.892807777971029,0.0501701384782791,NA,2.62942276895046,9.92008642190033,5.01701384782791,0.33333333,0.625,0.5,0,0.8,0.57142857,0.57142857,17.7,NA,0.28571429,0.64285714,0.07142857,NA,87.5709228515625,94.0541314019097,83.1104965209961,NA,-3.30030751228333,-9.28131781684028,1.69667994976044,NA,-1.15953171253204,2.42776001824273,-2.64022994041443,NA,0.105176910758018,0.892807777971029,0.0501701384782791,NA,2.62942276895046,9.92008642190033,5.01701384782791,0.33333333,0.625,0.5,0,0.8,0.57142857,0.57142857,2,101.80005645752,9.58215522766113,0,0,104.234,2,1,"2024-09-06",0
"Bryan Hoeing",26304,"2024-08-29","@STL",29,2024,"SDP","A",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,9.75339574477623,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,78.8033710472314,151.387312822842,0,0.333333333,0,0.666666666,0,0,0,0,2,8,10,0.0220319963991642,0,0.0220319963991642,0.479999989271164,0.0506329126656055,0.294400006532669,0.381999999284744,0.381999999284744,0.219200000166893,1,1,0.0746219679713249,0.000214974658699602,0,0,0.5,93.8,0.2,83.5,0.3,86.33333333,NA,0.6191645860672,0.00450797751545906,0.167412847280502,12.383291721344,0.225398875772953,5.58042824268341,0.2,0.8,0.5,1,1,1,0.5,0.66666667,0,0,3,0,0,1,2,3,0,1,0,0,0.33333333,0.66666667,5.27119499946829,NA,45.31606,22.25707,80,65.07404,37.12983,80,20,31.67077,20,20,38.39445,20,20.38703,33.59417,35.85081,1.96516,7.02483,90.14,169.54,114.58,82.52,133.04,125.5,85.3,44.52,48.02,104.08,35.1,26.84,90.306,89.604,79.314,0.1,0.3,0.4,0.2,93.9000015258789,86.4000040690104,93.6999969482422,83.5500030517578,-5.53439950942993,-4.3211924235026,-8.67050552368164,0.853525102138519,4.67060136795044,0.445543885231018,2.68443465232849,-0.796759188175201,0.200837671756744,0.211640790104866,0.425922337919474,0.00431566312909126,20.0837671756744,7.05469300349553,10.6480584479868,0.215783156454563,0.25,0.66666667,0.5,1,1,1,0.6,17.28571429,0.1,0.3,0.4,0.2,94.0345993041992,86.4868977864583,93.8083953857422,83.6317977905273,-5.41725015640259,-4.35743999481201,-8.56583023071289,0.7848299741745,4.15423011779785,-0.405514001846313,1.96133303642273,-1.48988008499146,0.200837671756744,0.211640790104866,0.425922337919474,0.00431566312909126,20.0837671756744,7.05469300349553,10.6480584479868,0.215783156454563,0.25,0.66666667,0.5,1,1,1,0.6,3,89.0254720052083,27.098393758138,0,0,97.8657,2,0.66666667,"2024-08-29",0
"Bryan Hoeing",26304,"2024-08-27","@STL",29,2024,"SDP","A",27,0,0,13.500014081612,1,0,0,0,0,0,0,0,0.2,4,2,1,1,1,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,1,2,1,0,0,0,0,0,0,0,6.91672908401489,13.500014081612,0.5,3.00000312924711,0.333333333333333,1,22.666500118396,-9.16648603678402,7.70250972840334,341.206809870863,553.005806628567,187.926204380887,0.5,0.25,0.25,0.5,0,0.5,0,0,2,10,12,-0.256887972354889,-0.304955989122391,0.0480680242180824,-1.49800002574921,-0.158016890287399,1.0809999704361,0.910399973392487,1.82079994678497,0.811999976634979,1,1,-0.140254765748978,-0.0973844381182115,0,1,0.58333333,93.57142857,0.16666667,84.5,0.25,88,NA,-0.773894488811493,-0.463952898979187,-0.0580911040306091,-11.0556355544499,-23.1976449489594,-1.93637013435364,0.5,0.875,0.75,1,0.71428571,0.77777778,0.66666667,1,0.16666667,2,2,0,0,3,1,4,0.5,0.5,0,0,0.75,0.25,22.5581810943823,NA,80,33.87217,80,80,41.30387,80,80,33.28233,80,65.5371,41.32706,60.59331,80,37.82557,80,-2.48378,0.35142,70.56,183.52,152.32,107.66,113.5,115.88,92.72,121.16,123.26,122.36,93.82,99.1,105.753333333333,115.691666666667,115.951666666667,0.08333333,0.25,0.5,0.16666667,93,88,93.7666727701823,84.25,-7.25805521011353,-5.10056654612223,-9.59988403320312,0.0963106900453568,6.7361626625061,0.955149014790853,3.39641030629476,-1.38995289802551,0.213400110602379,-0.0591252744197845,-0.980301465839148,-0.471209853887558,21.3400110602379,-1.97084248065948,-16.3383577639858,-23.5604926943779,0,0.81818182,0.75,NA,0.77777778,0.77777778,0.91666667,20.5,0.16666667,0.25,0.41666667,0.16666667,93.8002014160156,88.1305643717448,93.8197204589844,84.3596954345703,-7.549644947052,-4.55935351053874,-9.51940383911133,0.838995456695557,5.48087501525879,-0.459476669629415,1.56797466278076,-2.69866013526917,0.252764478325844,-0.0591252744197845,-1.01966583356261,-0.471209853887558,12.6382239162922,-1.97084248065948,-20.3933166712523,-23.5604926943779,0,0.9,0.75,NA,0.77777778,0.77777778,0.83333333,4,91.84423828125,20.6770935058594,1,0.25,107.543,1,0.25,"2024-08-27",0
"Bryan Hoeing",26304,"2024-08-25","NYM",29,2024,"SDP","H",27,0,0,0,1,0,0,0,0,0,0,0,1.1,6,2,0,0,0,0,0,0,0,0,4,27.0000064373032,0,13.5000032186516,4,1,0,1,0,1,0,1,0,0,0.66666667,0,0.66666667,-0.19260424734144,0,0.333333333333333,1.50000035762795,1,1,-2.83352165222202,2.83352165222202,-2.83352165222202,0,-67.1049532629934,-66.6846177592717,1,0.5,0.5,0,0,0,0,0,5,16,21,0.120096012949944,-0.0610959976911545,0.181192010641098,1.18999993801117,0.129841789603233,1.57123339176178,1.56513333320618,2.87779998779297,0.930999994277954,1,1,0.0286609176546335,0.0477733113909211,1,0,0.47619048,94.7,0.0952381,84.5,0.42857143,87.44444444,NA,-0.277906835079193,0.0151102766394615,0.400141090154648,-2.77906835079193,0.755513831973076,4.44601211282942,0.5,0.66666667,0.57142857,0.33333333,0.66666667,0.5,0.42857143,0.5,0.28571429,1,0,1,1,1,0,2,0.5,0,0.5,0.5,0.5,0,-0.0747031839904028,NA,NA,NA,NA,65.97094,57.11381,68.6164,38.30363,27.95122,37.46153,71.22431,40.57622,73.28109,69.01441,47.12266,73.26458,-1.05588,2.49327,NA,NA,NA,91.42,105.6,107.06,94.72,93.6,102.32,105.42,133.92,130.22,97.1504761904762,119.886666666667,118.914285714286,NA,0.42857143,0.47619048,0.0952381,NA,87.3555569118924,94.5599975585938,84.3999938964844,NA,-4.07266404893663,-10.5967430114746,-0.759677350521088,NA,1.41935719384087,4.53308372497559,-0.186674505472183,NA,0.402558464556932,-0.283221367746592,0.0151214338839054,NA,4.47287182841036,-2.83221367746592,0.756071694195271,0.54545455,0.6,0.57142857,0.33333333,0.66666667,0.5,0.47619048,17.66666667,0.04761905,0.42857143,0.42857143,0.0952381,94.716796875,87.2072007921007,94.4104817708333,84.2451934814453,-8.04998016357422,-3.25765122307671,-9.94723765055338,0.372220009565353,6.82850980758667,0.16903187168969,3.10039562649197,-1.26990401744843,-0.0483221560716629,0.402558464556932,-0.234899211674929,0.0151214338839054,-4.83221560716629,4.47287182841036,-2.60999124083254,0.756071694195271,0.54545455,0.6,0.57142857,0.33333333,0.66666667,0.5,0.47619048,2,71.8072967529297,-12.7573003768921,0,0,80.7865,0,0,"2024-08-25",0
