"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piSI%","piSL%","pivFA","pivSI","pivSL","piFA-X","piSI-X","piSL-X","piFA-Z","piSI-Z","piSL-Z","piwFA","piwSI","piwSL","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Declan Cronin",25645,"2024-08-23","CHC",20,2024,"MIA","H",26,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6.03472908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,78.284038883559,114.84853560366,1,0.333333333,0.333333333,0.333333333,0,0,0,0,3,6,9,0.0894999951124191,0,0.0894999951124191,0.522000014781952,0.0519402995705605,1.16333329677582,1.54399991035461,1.54399991035461,1.85800004005432,1,1,0.0770699232816696,-0.000135827644186653,1,0,0.55555556,93.6,0.44444444,87,NA,0.357217282056808,0.354514420032501,7.14434564113617,8.86286050081253,0.25,1,0.66666667,0,0.8,0.66666667,0.55555556,0.33333333,0.22222222,0,0,3,0,2,1,3,0,0,1,0,0.66666667,0.33333333,6.01349423278288,NA,NA,NA,20,51.3799,20,38.04649,46.80343,35.79995,74.42256,43.30161,61.24167,50.16677,46.10466,37.53675,0.11505,4.24967,85.56,96.02,68.14,88.78,84.44,84.8,78.86,148.22,141.06,83.6555555555556,115.36,106.102222222222,0.22222222,0.33333333,0.44444444,NA,93.75,93.2999979654948,87.0250015258789,NA,-4.46736621856689,-9.02742258707682,3.56504392623901,NA,7.43893814086914,2.04219992955526,-0.261227399110794,NA,0.186835933476686,0.216587677598,0.359056580811739,NA,9.34179667383432,7.21958925326665,8.97641452029347,NA,0.25,1,0.66666667,0,0.8,0.66666667,0.55555556,17.83333333,0.22222222,0.33333333,0.44444444,93.8236541748047,93.3490295410156,87.0712738037109,-4.2015700340271,-8.40988032023112,4.41358852386475,6.50908470153809,0.551287333170573,-1.63756203651428,0.186835933476686,0.216587677598,0.359056580811739,9.34179667383432,7.21958925326665,8.97641452029347,0.25,1,0.66666667,0,0.8,0.66666667,0.55555556,3,89.1041158040365,7.88923708597819,0,0,100.046,1,0.33333333,"2024-08-23",0
"Declan Cronin",25645,"2024-08-20","ARI",20,2024,"MIA","H",26,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.284038883559,78.3097583844777,3,0,1,0,0,0,0,0,3,6,9,0.0365600027143955,0,0.0365600027143955,0.522000014781952,0.0519402995705605,0.474666655063629,0.624000012874603,0.624000012874603,0.513999998569489,1,1,0.0770280957221985,-5.61621077241337e-06,0,0,0.44444444,95,0.55555556,87.4,NA,-0.0566885061562061,0.692944228649139,-1.41721265390515,13.8588845729828,0,0.8,0.44444444,NA,1,1,0.55555556,0.33333333,0,1,2,0,0,2,1,3,0.33333333,0.66666667,0,0,0.66666667,0.33333333,1.40645404138388,NA,NA,NA,20,51.45794,20,20,57.55457,20,75.21194,43.05762,80,39.45797,50.32645,45.86639,0.78035,5.24762,148.32,22.24,17.92,92.76,68.34,68.92,104.02,114.78,121.92,105.188888888889,89.0177777777778,92.6977777777778,0.11111111,0.33333333,0.55555556,NA,96.1999969482422,94.6333312988281,87.3799987792969,NA,-7.61827850341797,-7.72203063964844,3.00498008728027,NA,7.90120840072632,1.70721817016602,-1.70257873535156,NA,-0.0380783230066299,-0.0199272707104683,0.702224656939507,NA,-3.80783230066299,-0.66424235701561,14.0444931387901,NA,0,0.8,0.44444444,NA,1,1,0.55555556,14.66666667,0.11111111,0.33333333,0.55555556,96.2500991821289,94.6424967447917,87.3931823730469,-7.18257999420166,-7.10172335306803,3.59729385375977,7.37797021865845,0.545600016911825,-2.88843612670898,-0.0380783230066299,-0.0199272707104683,0.702224656939507,-3.80783230066299,-0.66424235701561,14.0444931387901,0,0.8,0.44444444,NA,1,1,0.55555556,3,87.2918294270833,-8.32263056437174,0,0,90.3218,0,0,"2024-08-20",0
"Declan Cronin",25645,"2024-08-19","ARI",20,2024,"MIA","H",26,0,0,0,1,0,0,0,0,0,0,0,0.2,3,1,0,0,0,0,0,0,0,0,0,0,0,13.500014081612,0,0,0,2,0,1,0,0,0,0,0,0,0,2.31606242325356,0,0.333333333333333,1.50000156462356,0.333333333333333,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.284038883559,78.3097583844777,2,0.333333333,0.666666666,0,0,0,0,0,0,5,5,0.0225199963897467,-0.0143400002270937,0.0368599966168404,0.542999982833862,0.0540298521518707,0.58349996805191,0.246999993920326,0.493999987840652,0.275999993085861,1,1,0.0291406065225601,0.00945407663557709,0,0,0.6,93,0.4,86.5,NA,-0.370848506689072,0.331066071987152,-12.3616168896357,16.5533035993576,0.5,0.66666667,0.6,1,1,1,0.6,1,0,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,6.42450414858675,NA,NA,NA,NA,NA,NA,75.09975,55.94448,80,80,35.10343,80,80,46.72722,80,-2.76286,-0.0672,NA,NA,NA,85.3,129.06,119.94,103.36,176.88,170.56,92.524,148.188,140.188,NA,0.6,0.4,NA,NA,92.7333374023438,86.3499984741211,NA,NA,-8.66818364461263,3.75216007232666,NA,NA,0.478188196818034,-0.488086879253387,NA,NA,-0.377071555703878,0.335341058671474,NA,NA,-12.5690518567959,16.7670529335737,NA,1,0.5,0.6,1,1,1,0.8,14,NA,0.6,0.4,NA,92.7728678385417,86.411750793457,NA,-8.04078992207845,4.40492486953735,NA,-0.748734951019287,-1.84469497203827,NA,-0.377071555703878,0.335341058671474,NA,-12.5690518567959,16.7670529335737,1,0.5,0.6,1,1,1,0.8,3,79.8927968343099,-0.0830737749735514,0,0,101.696,1,0.33333333,"2024-08-19",0
"Declan Cronin",25645,"2024-08-18","@NYM",20,2024,"MIA","A",26,0,0,0,1,0,0,0,0,0,1,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.284038883559,78.3097583844777,1,0,1,0,0,0,0,0,1,1,2,0.142523989081383,0,0.142523989081383,0.488999992609024,0.0531810745596886,3.325199842453,1.6625999212265,3.325199842453,3.35159993171692,1,1,0.04286178201437,-5.17278747613759e-10,1,0,0.5,95,0.5,87,NA,0.819168210029602,-0.0344077162444592,81.9168210029602,-3.44077162444592,0,1,0.5,NA,1,1,0.5,NA,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1.40645404138388,NA,NA,NA,NA,NA,NA,80,39.10367,80,20,46.05226,20,27.71066,43.72083,20,1.51017,6.34235,NA,NA,NA,91.22,163.9,169.22,90.72,33.58,31.96,90.97,98.74,100.59,NA,0.5,0.5,NA,NA,94.9000015258789,87.1999969482422,NA,NA,-7.56842517852783,2.01481819152832,NA,NA,3.05985283851624,1.75596523284912,NA,NA,0.833760142326355,-0.0350487045943737,NA,NA,83.3760142326355,-3.50487045943737,NA,0,1,0.5,NA,1,1,0.5,17,NA,0.5,0.5,NA,95.1404037475586,87.4281005859375,NA,-7.24875020980835,3.31978011131287,NA,2.05769991874695,0.608049988746643,NA,0.833760142326355,-0.0350487045943737,NA,83.3760142326355,-3.50487045943737,0,1,0.5,NA,1,1,0.5,1,89.9459686279297,-19.5977096557617,0,0,89.946,0,0,"2024-08-18",0
"Declan Cronin",25645,"2024-08-14","@PHI",20,2024,"MIA","A",26,0,0,40.5000422448361,1,0,0,0,0,0,0,0,0.2,6,4,3,3,0,0,0,0,0,0,0,0,0,54.0000563264481,0,0,0,4,0,2,0,0,0,0,0,0,0,2.31606242325356,0,0.666666666666667,6.00000625849423,0.666666666666667,0.25,3.1664797782898,37.3335624665463,3.1664797782898,959.034942715252,78.284038883559,78.3097583844777,4,0.333333333,0.666666666,0,0,0,0,0,9,12,21,-0.193400010466576,-0.211958050727844,0.0185580309480429,-2.73600006103516,-0.280184328556061,0.584366679191589,0.280600011348724,0.561200022697449,0.0502000004053116,1,1,-0.214464992284775,-0.116491609714033,0,1,0.47619048,94.4,0.52380952,88.45454545,NA,-0.957001149654388,-1.35715103149414,-9.57001149654388,-12.3377366499467,0.23076923,0.75,0.42857143,1,0.83333333,0.88888889,0.38095238,0.16666667,0.04761905,2,2,2,0,3,3,6,0.33333333,0.33333333,0.33333333,0,0.5,0.5,6.42450414858675,NA,NA,NA,55.85321,48.14938,67.60239,57.02536,56.3106,50.62429,20,43.29665,20,34.34226,50.29124,30.09485,1.09817,5.72435,59.06,112.68,89.2,91.4,143.96,147.46,97.44,59.32,62.56,93.0238095238095,98.1352380952381,100.214285714286,0.04761905,0.42857143,0.52380952,NA,96,94.1444430881076,88.4000022194602,NA,-7.31121635437012,-7.47736358642578,2.3918290571733,NA,6.38701152801514,1.67313310835097,-1.54972423206676,NA,0.0501701384782791,-1.01296369358897,-1.37553702667356,NA,5.01701384782791,-11.2551521509886,-12.5048820606687,NA,0.18181818,0.7,0.42857143,1,0.85714286,0.88888889,0.47619048,18.86666667,0.04761905,0.42857143,0.52380952,95.9078979492188,94.0020548502604,88.2643931995739,-6.85783004760742,-6.93545786539714,3.01533265547319,5.23559999465942,0.775863117641873,-2.83928281610662,0.0501701384782791,-1.01296369358897,-1.37553702667356,5.01701384782791,-11.2551521509886,-12.5048820606687,0.25,0.66666667,0.42857143,1,0.83333333,0.88888889,0.42857143,6,92.5441589355469,-7.95038159688314,0,0,107.484,3,0.5,"2024-08-14",0
"Declan Cronin",25645,"2024-08-11","SDP",20,2024,"MIA","H",26,0,0,0,1,0,0,0,0,0,1,0,0.2,2,0,0,0,0,0,0,0,0,0,2,27.000028163224,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-66.6628329703524,-66.6847344309602,0,0,0,0,0,0,2,27.000028163224,1,7,8,0.132020011544228,0,0.132020011544228,0.699000000953674,0.0695522427558899,2.30999994277954,1.18900001049042,2.37800002098083,0.907999992370605,1,1,0.0571605265140533,-9.00494935036217e-06,1,0,0.375,93.66666667,0.625,87.2,NA,0.280020266771317,0.252604901790619,9.33400889237722,5.05209803581238,0.83333333,0,0.625,0.6,NA,0.6,0.25,0.5,0.25,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.86451356943607,NA,NA,NA,80,75.60471,80,80,49.00684,80,30.79486,49.84146,20,63.80531,56.56861,52.13691,-0.73226,2.9787,168.12,131.48,162.06,95.64,135.44,138.8,120.54,77.22,89.78,120.2625,98.5575,111.07,0.125,0.25,0.625,NA,95.5999984741211,92.4000015258789,86.9799987792969,NA,-5.38303422927856,-9.27895069122314,3.91334648132324,NA,7.64318704605103,2.98947238922119,-0.557688140869141,NA,0.175081223249435,0.108140081167221,0.255217812955379,NA,17.5081223249435,5.40700405836105,5.10435625910759,NA,0.83333333,0,0.625,0.6,NA,0.6,0.25,18.83333333,0.125,0.25,0.625,95.6483001708984,92.3930969238281,86.9970581054688,-4.99334001541138,-8.67625999450684,4.63066215515137,6.93349981307983,1.98595499992371,-1.70654811859131,0.175081223249435,0.108140081167221,0.255217812955379,17.5081223249435,5.40700405836105,5.10435625910759,0.83333333,0,0.625,0.6,NA,0.6,0.25,0,NA,NA,0,NA,NA,0,NA,"2024-08-11",0
"Declan Cronin",25645,"2024-08-10","SDP",20,2024,"MIA","H",26,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.2,6,3,2,2,0,0,0,1,0,0,0,0,0,40.5000422448361,0,0,0,3,0,2,0,0,0,0,0,0,0,3.65572908401489,0,0.6,4.50000469387067,0.6,0.5,7.66648447216047,19.3335436910636,7.66648447216047,639.356628476835,186.994192773993,187.055627996056,3,0.4,0.6,0,0,0,0,0,4,10,14,-0.126679971814156,-0.19132000207901,0.0646400302648544,-1.99199998378754,-0.198208957910538,2.03733325004578,0.613999962806702,0.613999962806702,2.59999990463257,1,1,-0.129553347826004,0.0673740397470193,0,1,0.57142857,94,0.42857143,87.16666667,NA,0.138820916414261,-1.33345019817352,1.73526145517826,-22.2241699695587,0,0.5,0.35714286,NA,1,1,0.71428571,0.66666667,0,2,1,2,1,2,2,5,0.4,0.2,0.4,0.2,0.4,0.4,10.7455124394786,NA,NA,NA,NA,NA,NA,61.204,51.81792,62.2346,36.7201,40.8277,35.60396,54.87349,46.95863,55.85992,-0.17736,3.81105,NA,NA,NA,88.68,111.82,107.58,80.56,74.74,63.3,85.2,95.9285714285714,88.6028571428571,NA,0.57142857,0.42857143,NA,NA,94,87.0166625976562,NA,NA,-7.99499559402466,3.01131375630697,NA,NA,1.15642178058624,-1.2261164188385,NA,NA,0.139780730009079,-1.35699274390936,NA,NA,1.74725912511349,-22.6165457318226,NA,0,0.5,0.35714286,NA,1,1,0.71428571,16.375,NA,0.57142857,0.42857143,NA,94.0693740844727,87.0812784830729,NA,-7.63457250595093,3.61237494150798,NA,0.0420809015631676,-2.57090759277344,NA,0.139780730009079,-1.35699274390936,NA,1.74725912511349,-22.6165457318226,0,0.5,0.35714286,NA,1,1,0.71428571,5,85.8901794433594,-0.621100044250488,0,0,105.903,2,0.4,"2024-08-10",0
"Declan Cronin",25645,"2024-08-08","CIN",20,2024,"MIA","H",26,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.284038883559,78.3097583844777,1,0,1,0,0,0,0,0,0,4,4,0.0522199980914593,0,0.0522199980914593,0.331999987363815,0.0330348238348961,1.82000005245209,0.910000026226044,1.82000005245209,1.54399991035461,1,1,0.0286923050880432,7.28708402647493e-10,0,0,NA,NA,1,87.25,NA,NA,0.212085232138634,NA,5.30213080346584,1,1,1,1,1,1,0.25,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1.40645404138388,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,41.33121,58.39004,80,48.51556,60.82856,-2.77707,-0.08851,NA,NA,NA,NA,NA,NA,115.24,144.66,150.1,115.24,144.66,150.1,NA,NA,1,NA,NA,NA,86.9000015258789,NA,NA,NA,1.42387127876282,NA,NA,NA,-1.95112061500549,NA,NA,NA,0.214739691466093,NA,NA,NA,5.36849228665233,NA,1,1,1,1,1,1,0.25,23.33333333,NA,NA,1,NA,NA,87.0087738037109,NA,NA,2.15849256515503,NA,NA,-3.35991764068604,NA,NA,0.214739691466093,NA,NA,5.36849228665233,1,1,1,1,1,1,0.25,1,87.1871719360352,-30.2535190582275,0,0,87.1872,0,0,"2024-08-08",0
"Declan Cronin",25645,"2024-08-07","CIN",20,2024,"MIA","H",26,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.2,4,2,2,2,0,0,0,0,0,0,1,13.500014081612,0,27.000028163224,1,0.5,0,2,1,0,0,1,0,0,0.25,0,0.25,2.16704158401489,0,0.5,3.00000312924711,0.666666666666667,0,0.166476649042681,26.8335515141814,2.43449162409945,639.356628476835,5.81060295660326,60.6207349749633,2,0,0.666666666,0.333333333,0,0,0,0,1,12,13,-0.00506002921611071,-0.0286400076001883,0.023579977452755,-0.175999969244003,-0.0175124369561672,0.390500009059906,0.201333329081535,0.171999990940094,0.533999979496002,1,1,-0.0347658433020115,0.0218080223065849,0,0,0.53846154,93.42857143,0.46153846,87.16666667,NA,-0.609296441078186,0.186208814382553,-8.70423487254551,3.10348023970922,0.8,0.625,0.69230769,0.5,0.8,0.66666667,0.61538462,0.75,0.23076923,0,3,0,1,1,1,3,0,1,0,0.33333333,0.33333333,0.33333333,0.0363043575986175,NA,NA,NA,69.15602,35.80767,80,65.36756,49.29419,80,76.9472,40.62648,80,78.65184,44.11654,80,-1.65462,1.59516,111.66,193.28,159.74,96.2,137.3,126.58,104.58,121.46,124.1,101.256923076923,134.295384615385,127.986153846154,0.07692308,0.46153846,0.46153846,NA,93.9000015258789,93.0999959309896,87.0666707356771,NA,-7.19473695755005,-8.77235094706217,2.30138985315959,NA,7.04998826980591,1.522758324941,-0.211402237415314,NA,0.158626139163971,-0.778695143759251,0.188276655972004,NA,15.8626139163971,-12.9782523959875,3.13794426620007,NA,0.8,0.625,0.69230769,0.5,0.8,0.66666667,0.61538462,20,0.07692308,0.46153846,0.46153846,94.1348037719727,93.2912190755208,87.2406514485677,-6.55917978286743,-8.32352002461751,2.99798329671224,6.18966007232666,0.43026872475942,-1.58884366353353,0.158626139163971,-0.778695143759251,0.188276655972004,15.8626139163971,-12.9782523959875,3.13794426620007,0.8,0.625,0.69230769,0.5,0.8,0.66666667,0.61538462,3,88.0445149739583,2.06309572855631,0,0,101.901,1,0.33333333,"2024-08-07",0
"Declan Cronin",25645,"2024-08-03","@ATL",20,2024,"MIA","A",26,1,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,1,0,0,0,0,2,9,4.5,4.5,2,0,0,4,0,0,0,0,0,0,0.28571429,0.14285714,0.14285714,2.22713724058444,0,0.166666666666667,1,0.25,1,2.6664797782898,-2.6664797782898,2.6664797782898,0,66.2051454950138,66.2268965866114,4,0,1,0,0,0,1,4.5,14,20,34,0.142179980874062,-0.124403968453407,0.266583949327469,1.01400005817413,0.103048786520958,1.60000002384186,1.24500000476837,1.16999995708466,1.9099999666214,1,1,0.0780966132879257,0.0107658734342085,1,0,0.44117647,94.6,0.55882353,88.26315789,NA,0.891322791576385,0.0723543167114258,5.94215194384257,0.38081219321803,0.27272727,0.58333333,0.38235294,0.5,0.71428571,0.61538462,0.35294118,0.42857143,0.14705882,1,3,0,2,1,1,4,0.25,0.75,0,0.5,0.25,0.25,1.4890915378817,NA,NA,NA,70.27143,51.72227,73.37664,31.19849,41.10653,21.68037,30.04878,45.53944,25.90651,33.91339,46.29226,23.23636,1.12481,5.76431,102.14,147.26,120.16,75.96,122.9,116.24,94.5,74.64,75.48,89.4005882352941,98.7970588235294,93.9235294117647,0.11764706,0.32352941,0.55882353,NA,95.3249969482422,94.3272705078125,88.1684184827303,NA,-5.5793833732605,-8.22578985040838,2.67026841013055,NA,7.00329923629761,2.05016326904297,-0.824399847733347,NA,0.327532663941383,0.579163447022438,0.0667286105453968,NA,8.18831659853458,5.26512224565853,0.351203213396825,NA,0.25,0.57142857,0.38235294,0.4,0.75,0.61538462,0.41176471,18.85185185,0.11764706,0.32352941,0.55882353,95.4278259277344,94.4320623224432,88.2456889905428,-5.14792728424072,-7.95318742231889,3.17268512123509,6.19140243530273,0.980098464272239,-2.00246349133943,0.327532663941383,0.579163447022438,0.0667286105453968,8.18831659853458,5.26512224565853,0.351203213396825,0.25,0.57142857,0.38235294,0.4,0.75,0.61538462,0.41176471,4,78.497444152832,-26.5565528869629,0,0,104.762,1,0.25,"2024-08-03",0
"Declan Cronin",25645,"2024-07-30","@TBR",20,2024,"MIA","A",26,0,1,36,1,0,0,0,0,0,0,1,1,9,3,4,4,0,2,0,1,0,0,2,18,18,27,1,0,0,2,1,1,0,0,0,0,0.22222222,0.22222222,0,5.93186488490776,0,0.5,5,0.75,0.33333333,8.16647977828979,27.8335202217102,9.67848818451166,852.474615434536,199.072972769011,235.677153582323,2,0.25,0.5,0.25,0,0,0,0,19,18,37,-0.612411975860596,-0.852319955825806,0.239907935261726,-4.18200016021729,-0.459308058023453,2.84966683387756,1.19720005989075,2.39440011978149,0.184200003743172,1,1,-0.164665207266808,-0.0502413104285548,0,1,0.54054054,92.5,0.45945946,87.17647059,NA,-0.387966096401215,-1.75340294837952,-1.93983048200607,-10.3141349904677,0.17391304,0.57142857,0.32432432,0.75,0.875,0.83333333,0.37837838,0.66666667,0.05405405,1,2,1,0,3,1,4,0.25,0.5,0.25,0,0.75,0.25,7.09678603354234,20,49.21037,20,20,43.98767,20,20,45.21971,20,38.05977,45.634,44.59726,20,45.5272,20,2.18115,7.34882,93.32,48.02,24.78,78.6,40.26,25.44,91.88,93.8,81.74,86.6908108108108,65.9081081081081,51.2183783783784,0.12820513,0.41025641,0.43589744,0.02564103,92.6599975585937,92.5875015258789,87.211763269761,95.9000015258789,-6.48319244384766,-8.81086254119873,1.96871544333065,-9.64730262756348,7.96491622924805,2.45666313171387,-1.43137752308565,3.57354497909546,-0.0136247612535954,-0.425365801900625,-1.78095188364387,-0.0633736774325371,-0.272495225071907,-2.65853626187891,-10.4761875508463,-6.33736774325371,0.17391304,0.5,0.30769231,0.75,0.875,0.83333333,0.41025641,18.5,0.07692308,0.48717949,0.43589744,92.0677998860677,93.0196404708059,87.3360380284927,-6.34856986999512,-7.91767160516036,2.85096830480239,8.16562970479329,1.40889800222296,-2.84661708158605,-0.161430794745684,-0.340933445841074,-1.78095188364387,-5.38102649152279,-1.79438655705828,-10.4761875508463,0.17391304,0.5,0.30769231,0.5,0.875,0.75,0.41025641,4,97.1922912597656,5.57901477813721,1,0.25,105.138,3,0.75,"2024-07-30",0
"Declan Cronin",25645,"2024-07-25","BAL",20,2024,"MIA","H",26,0,0,0,1,0,0,0,0,0,0,0,3,10,1,0,0,0,0,0,0,0,0,2,6,0,3,2,0,0,4,3,1,0,0,0,0,0.2,0,0.2,3.12106908401489,0,0.1,0.333333333333333,0.125,1,1.83314644495646,-1.83314644495646,3.34515485117833,0,46.0736565141051,82.6275708093494,1.333333333,0.125,0.5,0.375,0,0,3,9,11,20,31,0.0170400012284517,-0.00460000056773424,0.0216400027275085,1.56599998474121,0.155820891261101,0.0821999981999397,0.0926666632294655,0.0980000048875809,0.141999989748001,1,1,0.134652614593506,0.0726466749637076,0,0,0.58064516,93.05555556,0.41935484,87.15384615,NA,1.02558088302612,0.259337544441223,5.69767157236735,1.99490418800941,0.33333333,0.4375,0.38709677,0.8,1,0.91666667,0.51612903,0.6,0.03225806,5,2,1,1,4,3,8,0.625,0.25,0.125,0.125,0.5,0.375,1.33805983044307,NA,NA,NA,45.42673,56.64192,47.27961,63.00822,45.74369,69.78973,52.72082,39.03481,59.14779,59.06499,44.4973,68.4006,-0.43776,3.42045,91.84,104.96,89.42,78.7,131,117.5,91.36,109.96,100.38,86.5522580645161,117.136774193548,104.885806451613,0.19354839,0.38709677,0.41935484,NA,93.1833292643229,92.9083353678385,87.046151968149,NA,-6.08733876546224,-8.4429677327474,1.85658880380484,NA,7.86767196655273,1.82111183802287,-0.701443818899301,NA,0.176238294690847,0.903812576085329,0.265557024627924,NA,2.93730491151412,7.53177146737774,2.04274634329172,NA,0.25,0.47368421,0.38709677,0.66666667,1,0.91666667,0.61290323,17.38095238,0.19354839,0.38709677,0.41935484,93.2952372233073,93.0210978190104,87.1397423377404,-5.68357340494792,-7.93630345662435,2.42615509033203,6.91941833496094,0.591851631800334,-2.06251452519343,0.176238294690847,0.903812576085329,0.265557024627924,2.93730491151412,7.53177146737774,2.04274634329172,0.18181818,0.5,0.38709677,0.5,1,0.91666667,0.64516129,8,86.0918960571289,2.18852424621582,0,0,103.641,3,0.375,"2024-07-25",0
"Declan Cronin",25645,"2024-07-21","NYM",20,2024,"MIA","H",26,1,0,0,1,0,0,0,0,0,0,0,1.1,5,1,0,0,0,0,0,0,0,0,3,20.2500048279774,0,6.75000160932579,3,0,0,1,0,1,0,0,0,0,0.6,0,0.6,-0.0213109159851073,0,0.2,0.750000178813977,0.5,1,-1.33352129459407,1.33352129459407,-1.33352129459407,0,-30.4260275318473,-30.4360237233343,1,0.5,0.5,0,0,0,0,0,6,13,19,0.151580035686493,-0.0410800203680992,0.192660063505173,1.03600001335144,0.103084579110146,1.6496000289917,1.79866671562195,2.50399994850159,1.7260000705719,1,1,0.0676326528191566,0.0242563099733238,1,0,0.42105263,93.25,0.57894737,87.18181818,NA,0.149170517921448,0.39789953827858,1.8646314740181,3.61726852980527,0.33333333,0.7,0.52631579,0,0.71428571,0.5,0.52631579,0.8,0.26315789,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,0.601666303162244,NA,NA,NA,80,80,80,75.1512,58.34689,67.6281,33.94682,43.18235,28.9856,57.02964,55.45916,51.6431,-0.31131,3.61013,137.4,201.94,217.8,89.4,144.68,137,100.14,100.46,101.34,100.670526315789,125.106315789474,124.86,0.10526316,0.31578947,0.57894737,NA,93.5,93.2666625976562,86.9909113103693,NA,-4.96871662139893,-5.95463562011719,3.31577578457919,NA,8.32893371582031,1.55717134475708,-0.53998175534335,NA,0.23420649766922,-0.0840951837599277,0.401077169924974,NA,11.710324883461,-1.4015863959988,3.64615609022704,NA,0.4,0.66666667,0.52631579,0.25,0.66666667,0.5,0.47368421,18.15384615,0.10526316,0.31578947,0.57894737,93.5470504760742,93.2927652994792,87.0169011896307,-4.40596961975098,-5.35913149515788,4.24533739956942,7.42151498794556,0.217652181784312,-2.18203874067827,0.23420649766922,-0.0840951837599277,0.401077169924974,11.710324883461,-1.4015863959988,3.64615609022704,0.33333333,0.7,0.52631579,0,0.71428571,0.5,0.52631579,2,91.5088043212891,-13.9886417388916,0,0,104.968,1,0.5,"2024-07-21",0
