"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","SF%","SFv","wFB","wSL","wCB","wSF","wFB/C","wSL/C","wCB/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSL%","pfxCU%","pfxvFA","pfxvFS","pfxvSL","pfxvCU","pfxFA-X","pfxFS-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxFS-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwFS","pfxwSL","pfxwCU","pfxwFA/C","pfxwFS/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piFS%","piSL%","pivCU","pivFA","pivFS","pivSL","piCU-X","piFA-X","piFS-X","piSL-X","piCU-Z","piFA-Z","piFS-Z","piSL-Z","piwCU","piwFA","piwFS","piwSL","piwCU/C","piwFA/C","piwFS/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Mitchell Parker",27636,"2024-09-24","KCR",24,2024,"WSN","H",24,0,0,0,1,1,0,0,0,0,0,0,5,22,5,0,0,0,2,0,0,0,0,5,9,3.6,9,2.5,0.181818181,0,11,2,2,0,2,0,0,0.22727273,0.09090909,0.13636364,3.14385510723104,0,0.25,1.4,0.333333333333333,1,2.3664797782898,-2.3664797782898,2.97128314077854,0,58.655666546092,73.5926903955643,5.5,0.133333333,0.733333333,0.133333333,0,0,0,0,32,59,91,0.277851969003677,-0.312700033187866,0.590551972389221,2.45510005950928,0.254942864179611,1.30230915546417,1.01200008392334,0.870000004768372,1.3400000333786,1,1,0.138926804065704,0.0744265059666164,0,0,0.43956044,91.85,NA,NA,0.36263736,81.18181818,0.1978022,84.44444444,0.677138328552246,NA,0.468733221292496,-1.14631259441376,1.69284582138062,NA,1.42040370088635,-6.36840330229865,0.3559322,0.71875,0.48351648,0.61904762,0.91304348,0.77272727,0.35164835,0.68181818,0.10989011,8,4,3,2,7,6,15,0.53333333,0.26666667,0.2,0.13333333,0.46666667,0.4,2.2375732536279,61,47.44838,49.79433,50.935,50.02263,47.93847,52.88458,NA,NA,NA,20,47.73582,20,34.80082,44.20011,36.58048,1.06968,5.68161,85.48,102.28,88.72,91.24,102.46,89.78,NA,NA,NA,95.84,59.94,45.48,90.0610989010989,93.9841758241758,80.632967032967,0.43956044,0.1978022,NA,0.36263736,91.7599975585938,84.4277750651042,NA,81.0939423532197,2.6824634552002,2.58725929260254,NA,0.037432540546764,11.0735862731934,6.37721676296658,NA,-4.40190956809304,0.637091841548681,-1.16794166713953,NA,0.467645574361086,1.5927296038717,-6.48856481744183,NA,1.4171078010942,0.38461538,0.61538462,0.48351648,0.6,0.91666667,0.77272727,0.42857143,19.34782609,0.36263736,0.43956044,0.1978022,NA,81.5180590080492,92.18662109375,84.8407389322917,NA,-0.697561784224077,1.95363655090332,2.10062789916992,NA,-5.71309777462121,9.85845336914062,5.30269707573785,NA,0.467645574361086,0.637091841548681,-1.16794166713953,NA,1.4171078010942,1.5927296038717,-6.48856481744183,NA,0.38,0.6097561,0.48351648,0.57894737,0.92,0.77272727,0.45054945,15,88.037060546875,-5.67227986653646,0,0,105.424,5,0.33333333,"2024-09-24",0
"Mitchell Parker",27636,"2024-09-17","@NYM",24,2024,"WSN","A",24,0,1,12.2727294007612,1,1,0,0,0,0,0,0,3.2,19,7,5,5,1,2,0,0,0,0,1,2.45454588015225,4.9090917603045,17.1818211610657,0.5,0.4,0,5,8,3,2,2,0,0,0.05263158,0.10526316,-0.05263158,7.14541052514305,2.45454588015225,0.411764705882353,2.45454588015225,0.4,0.52631579,7.80284421857738,4.46988518218387,7.55631706213297,299.576289292816,189.313165879099,184.393352816074,0.625,0.1875,0.3125,0.5,0.25,0.125,1,2.45454588015225,33,45,78,-0.353215992450714,-0.552023947238922,0.198807969689369,-3.37800002098083,-0.367373585700989,0.965484201908112,0.812600016593933,0.870000004768372,0.220399990677834,1,1,-0.246017530560493,-0.119825837723155,0,0,0.53846154,92.23809524,0.01282051,85,0.21794872,81.76470588,0.23076923,85.38888889,-0.610711455345154,0.00403375178575516,-0.479143291711807,-1.12276685237885,-1.45407489367894,0.403375178575516,-2.81848995124593,-6.23759362432692,0.23913043,0.71875,0.43589744,0.81818182,0.95652174,0.91176471,0.41025641,0.52631579,0.03846154,8,5,3,3,9,4,16,0.5,0.3125,0.1875,0.1875,0.5625,0.25,6.77816967511953,24,39.5746,54.34741,41.69175,30.9547,42.29511,22.61389,80,43.05388,75.97807,35.4241,43.29118,38.76088,26.7016,40.64175,22.45159,1.57285,6.43637,82.48,100.08,87.7,90.48,72.92,62.94,87.26,208.9,191.2,86.38,88.92,79.78,87.7489743589744,84.2751282051282,73.8669230769231,0.53846154,0.23076923,0.01282051,0.21794872,92.2142857142857,85.2888861762153,84.8000030517578,81.7235322840073,3.71437690371559,5.68132019042969,-5.29059648513794,0.124308880637674,10.8280893961589,5.52038447062175,7.86398792266846,-4.33586704029756,-0.622808869928122,-1.11617042124271,0.0106059424579144,-0.488672763109207,-1.48287826173362,-6.20094678468174,1.06059424579144,-2.87454566534828,0.20930233,0.71428571,0.43589744,0.77777778,0.96,0.91176471,0.44871795,19.13559322,0.21794872,0.53846154,0.24358974,NA,81.5127096737132,92.0368361700149,85.0808812191612,NA,-0.334326070897719,3.23670232863653,4.80449676513672,NA,-5.39276212804458,9.81838262648809,4.5406598542866,NA,-0.488672763109207,-0.622808869928122,-1.1055644787848,NA,-2.87454566534828,-1.48287826173362,-5.81876041465684,NA,0.23255814,0.68571429,0.43589744,0.7,1,0.91176471,0.44871795,16,92.0914154052734,22.8318405151367,1,0.0625,109.512,7,0.4375,"2024-09-17",0
"Mitchell Parker",27636,"2024-09-12","MIA",24,2024,"WSN","H",24,0,0,0,1,1,1,0,0,0,0,0,6.1,25,3,2,0,0,0,0,1,0,0,5,7.10526351453196,0,4.26315810871918,5,0.25,0,12,6,1,0,3,0,0,0.2,0,0.2,3.07649708401489,0,0.125,0.473684234302131,0.157894736842105,0.5,2.06121656491816,-2.06121656491816,3.49364565323734,0,51.3189751716287,86.215958488416,2,0.052631578,0.631578947,0.315789473,0,0,3,4.26315810871918,25,51,76,0.164884060621262,-0.281483978033066,0.446368038654327,0.923099875450134,0.0958566963672638,1.03550398349762,1.15788567066193,0.870000004768372,2.31480002403259,1,1,0.168030917644501,-0.00880018241899919,0,0,0.36842105,91.89285714,0.07894737,85.33333333,0.21052632,80.1875,0.34210526,84.57692308,0.761466383934021,0.281422853469849,0.76346492767334,-0.276112675666809,2.71952279976436,4.69038089116414,4.77165579795837,-1.06197182948773,0.46808511,0.75862069,0.57894737,0.63636364,0.77272727,0.70454545,0.38157895,0.64,0.17105263,8,6,5,2,11,6,19,0.42105263,0.31578947,0.26315789,0.10526316,0.57894737,0.31578947,1.08016243340569,71,51.65966,48.60666,49.42787,45.87241,53.73316,39.83682,20,41.28408,20,56.70948,48.83117,53.47763,44.20109,49.28632,36.73593,0.48568,4.80561,81.54,99.34,90.72,92.78,98.72,94.66,102.04,85.8,81.56,100.56,111.8,110.02,93.8063157894737,102.305263157895,98.051052631579,0.36842105,0.34210526,0.07894737,0.21052632,91.8142874581473,84.530771108774,85.2666676839193,80.1687469482422,2.67248017447335,5.47750443678636,-1.01934639612834,-0.0285432115197182,10.9520830426897,4.86745364849384,2.99454911549886,-4.21962976455688,0.773232828825712,0.779252097010612,0.284341000020504,0.813385870307684,2.76154581723469,2.99712345004082,4.7390166670084,5.08366168942302,0.45,0.72222222,0.57894737,0.55555556,0.80769231,0.70454545,0.47368421,19.04,0.21052632,0.36842105,0.34210526,0.07894737,80.3648452758789,92.0147181919643,84.722177358774,85.4770711263021,-0.331058591604233,2.37914494105748,5.2121576162485,-1.46210130055745,-5.46179628372192,10.0199268886021,3.62077595637395,2.07263930638631,0.813385870307684,0.773232828825712,0.779252097010612,0.284341000020504,5.08366168942302,2.76154581723469,2.99712345004082,4.7390166670084,0.45238095,0.73529412,0.57894737,0.57894737,0.8,0.70454545,0.44736842,19,88.6224686472039,1.17220446937963,2,0.10526316,109.931,7,0.36842105,"2024-09-12",0
"Mitchell Parker",27636,"2024-09-07","@PIT",24,2024,"WSN","A",24,0,0,10.8000010299684,1,1,0,0,0,0,0,0,3.1,19,6,4,4,0,4,0,0,1,0,5,13.5000012874604,10.8000010299684,16.2000015449525,1.25,0,0,1,4,5,1,0,0,0,0.26315789,0.21052632,0.05263158,5.78873461817627,0,0.4,3.00000028610232,0.6,0.6,3.76647983551026,7.0335211944581,5.58089009601215,263.627114007405,92.3032463858306,136.655730769241,0.25,0.5,0.1,0.4,0.25,0,2,5.40000051498418,32,46,78,-0.176279991865158,-0.466861993074417,0.290582001209259,-1.61500000953674,-0.160936713218689,1.00171005725861,0.739149987697601,0.870000004768372,1.1599999666214,1,1,-0.170484572649002,-0.00549448495134389,0,0,0.46153846,92.27777778,0.17948718,85.85714286,0.21794872,81.05882353,0.14102564,85.63636364,-2.57350778579712,-1.44039976596832,0.753978788852692,0.336943328380585,-7.14863273832533,-10.2885697569166,4.4351693461923,3.06312116709622,0.34693878,0.72413793,0.48717949,0.41176471,0.95238095,0.71052632,0.37179487,0.52631579,0.14102564,4,2,4,2,5,3,10,0.4,0.2,0.4,0.2,0.5,0.3,6.47204620530638,33,34.38696,45.57837,38.94628,24.88318,53.14867,20,52.87814,55.30139,54.8255,52.69511,36.74227,55.37305,29.23836,46.48501,27.24946,1.41525,6.19997,89.16,88.48,80.18,88.92,64.18,58.26,106.08,124.46,119.8,84.12,84.24,78.52,91.3753846153846,83.1246153846154,76.9402564102564,0.46153846,0.14102564,0.17948718,0.21794872,92.227776421441,85.6545465642756,85.8285696847098,80.976469152114,2.96204821268717,5.52872328324751,-0.339848756790161,0.198322646758136,11.0732676188151,5.71775644475763,2.40877260480608,-4.29849557315602,-2.61656851321459,0.33936320617795,-1.45558950677514,0.759391337633133,-7.26824587004052,3.08512005616318,-10.3970679055367,4.46700786843019,0.25581395,0.77142857,0.48717949,0.27272727,0.88888889,0.71052632,0.44871795,20.27118644,0.21794872,0.46153846,0.14102564,0.17948718,80.9363151999081,92.2097507052951,85.6312366832386,85.7858276367188,-0.24885545057409,2.5981616973877,5.26456451416016,-1.01808711460658,-5.58199130787569,9.84678310818142,4.15598643909801,1.11666584014893,0.759391337633133,-2.61656851321459,0.33936320617795,-1.45558950677514,4.46700786843019,-7.26824587004052,3.08512005616318,-10.3970679055367,0.25,0.79411765,0.48717949,0.27272727,0.88888889,0.71052632,0.43589744,10,92.8399108886719,20.8708389282227,2,0.2,106.15,6,0.6,"2024-09-07",2
"Mitchell Parker",27636,"2024-09-01","CHC",24,2024,"WSN","H",24,0,1,4.5,1,1,1,0,0,0,0,0,6,27,7,4,3,0,1,0,0,0,0,8,12,1.5,10.5,8,0.4,1,5,8,4,0,2,1,1,0.2962963,0.03703704,0.25925926,3.04507065049192,0,0.269230769230769,1.33333333333333,0.388888888888889,0.5,0.999813111623129,3.50018688837687,3.01582431991895,109.844620360818,25.8092209021724,74.6690602192995,0.625,0.235294117,0.294117647,0.470588235,0,0,1,1.5,25,64,89,-0.20430800318718,-0.633675992488861,0.429367959499359,-1.05390000343323,-0.109439253807068,1.01312851905823,0.732933342456818,0.870000004768372,0.342000007629395,1,1,0.0124084958806634,-0.214068995357174,0,0,0.47191011,92.9047619,0.12359551,85.27272727,0.15730337,80.64285714,0.24719101,85.45454545,1.1470468044281,0.334984838962555,-0.611325681209564,-0.641410291194916,2.73106382006691,3.04531671784141,-4.36661200863974,-2.91550132361325,0.3255814,0.86956522,0.60674157,0.35714286,0.9,0.75925926,0.51685393,0.55555556,0.14606742,3,10,5,2,13,3,18,0.16666667,0.55555556,0.27777778,0.11111111,0.72222222,0.16666667,1.86727548337203,56,20,44.18045,20,60.47115,48.62394,66.01649,59.9404,47.03619,68.30372,52.15628,37.48876,57.61646,48.34401,41.8062,53.3879,0.22829,4.41953,92.56,70.22,61.2,85.22,112.08,102.38,103.02,121.56,120.9,98.2,108.56,99.34,91.7831460674157,105.796853932584,97.4397752808989,0.47191011,0.24719101,0.12359551,0.15730337,92.8642868768601,85.4500011097301,85.3090931285511,80.5571463448661,3.05682772681827,4.06504717740146,-1.46256724270907,-0.77508510862078,10.4886431012835,5.76325260509144,1.62315559387207,-5.06430217197963,1.13745428621769,-0.612115446478128,0.336448784917593,-0.623030792921782,2.7082244909945,-2.78234293853695,3.05862531743266,-4.4502199494413,0.25,0.80701754,0.60674157,0.125,0.84782609,0.74074074,0.64044944,19.88135593,0.15730337,0.47191011,0.24719101,0.12359551,80.5459681919643,92.8579682849702,85.4349254261364,85.3009976473722,-1.53349454062326,2.54634548368908,3.4181733564897,-2.41471481323242,-6.37965066092355,9.36854916527158,4.43896900523793,0.491408521478826,-0.623030792921782,1.13745428621769,-0.612115446478128,0.336448784917593,-4.4502199494413,2.7082244909945,-2.78234293853695,3.05862531743266,0.25,0.80701754,0.60674157,0.125,0.84782609,0.74074074,0.64044944,18,87.543119542739,19.2154235839844,2,0.11111111,107.426,7,0.38888889,"2024-09-01",0
"Mitchell Parker",27636,"2024-08-26","NYY",24,2024,"WSN","H",24,0,1,4.5,1,1,0,0,0,0,0,0,4,19,5,2,2,1,2,0,0,0,0,5,11.25,4.5,11.25,2.5,0.2,0,5,4,3,0,1,0,0,0.26315789,0.10526316,0.15789474,3.99197007841266,2.25,0.294117647058824,1.75,0.363636363636364,0.89285714,5.4164797782898,-0.916479778289795,3.67848818451166,109.844620360818,131.959319629473,90.682812007927,1.25,0.25,0.416666666,0.333333333,0,0.25,0,0,33,50,83,-0.0339399836957455,-0.322651952505112,0.288711965084076,-0.0359000414609909,-0.0037279250100255,0.986968398094177,0.862599968910217,0.870000004768372,0.680400013923645,1,1,-0.126538440585136,0.0921503246522624,0,0,0.40963855,92.97058824,0.30120482,84.12,0.08433735,80.14285714,0.20481928,85.47058824,-2.80560064315796,0.309845238924026,0.325486481189728,0.786579668521881,-8.25176659752341,1.23938095569611,4.64980687413897,4.6269392265993,0.32727273,0.75,0.46987952,0.61111111,0.9047619,0.76923077,0.3373494,0.57894737,0.10843373,6,2,4,1,9,2,12,0.5,0.16666667,0.33333333,0.08333333,0.75,0.16666667,5.95464842670783,43,29.73011,45.1611,27.97251,45.49775,56.89226,40.57299,38.15301,57.98384,42.81077,22.4856,41.86666,26.57905,32.20935,53.78328,30.17799,1.23068,5.92311,87.14,81.7,73.68,96.6,96.12,94.1,99.48,80.92,77.64,90.46,78.36,71.12,95.3624390243902,86.7582926829268,82.7751219512195,0.40963855,0.20481928,0.30120482,0.08433735,92.8499971277573,85.5117618336397,84.032001953125,79.8285696847098,2.52931841681985,5.32651205623851,-2.77801910400391,-0.34468514578683,11.2075841567096,6.0061528822955,1.23654327392578,-6.00747953142439,-2.82338427007198,0.795376017689705,0.34012458845973,0.329416733235121,-8.30407138256466,4.67868245699826,1.36049835383892,4.7059533319303,0.32608696,0.64864865,0.46987952,0.53333333,0.91666667,0.76923077,0.44578313,20.15625,0.08433735,0.40963855,0.20481928,0.30120482,80.0966273716518,93.1255959903493,85.7814510569853,84.302431640625,-0.897505692073277,2.05101327335133,5.00356606876149,-3.62388366699219,-7.69083023071289,9.98545747644761,4.46275239832261,-0.217471446990967,0.329416733235121,-2.82338427007198,0.795376017689705,0.34012458845973,4.7059533319303,-8.30407138256466,4.67868245699826,1.36049835383892,0.29787234,0.69444444,0.46987952,0.57142857,0.88,0.76923077,0.43373494,12,86.9987182617188,3.13743209838867,2,0.16666667,108.682,3,0.25,"2024-08-26",0
"Mitchell Parker",27636,"2024-08-21","COL",24,2024,"WSN","H",24,1,0,1.28571428571429,1,1,1,0,0,0,0,0,7,26,5,1,1,0,1,0,0,0,0,6,7.71428571428571,1.28571428571429,6.42857142857143,6,0,1,4,10,4,1,0,1,1,0.23076923,0.03846154,0.19230769,4.11933855475543,0,0.2,0.857142857142857,0.263157894736842,0.83333333,1.88076549257551,-0.595051206861223,4.04077750146389,31.3841772459481,46.9820168747338,99.4377955030813,0.4,0.222222222,0.222222222,0.555555555,0.1,0,6,7.71428571428571,22,61,83,0.222392022609711,-0.144799992442131,0.367192029953003,2.43709993362427,0.2530737221241,0.63578462600708,0.621599972248077,0.870000004768372,0.261999994516373,1,1,0.242398723959923,0.107392720363605,0,0,0.4939759,92.2195122,0.10843373,83,0.14457831,78.41666667,0.25301205,85.52380952,1.25314199924469,0.455601036548615,-0.898449540138245,1.64015126228333,3.0564439005968,5.06223373942905,-7.48707950115204,7.81024410611107,0.46808511,0.65714286,0.54878049,0.68181818,0.86956522,0.77777778,0.42682927,0.80769231,0.12048193,7,4,8,2,15,2,19,0.36842105,0.21052632,0.42105263,0.10526316,0.78947368,0.10526316,2.09101935394871,73,52.40883,48.19505,59.60114,73.52018,52.70531,80,48.02769,53.07225,47.15011,39.19557,38.78545,45.76537,59.16517,46.11591,67.37515,-0.44399,3.41111,86.18,108.08,99.26,89.66,122.24,112.22,103.26,103.46,100.5,92.04,101.56,86.36,91.233734939759,112.924096385542,102.532530120482,0.4939759,0.25301205,0.10843373,0.14457831,92.1780499714177,85.509521484375,83.1111111111111,78.3500010172526,2.00680876941216,3.47937992640904,-5.31615278455946,-2.17269849777222,10.542476002763,6.81176539829799,0.419610261917114,-6.67676544189453,1.22913736477494,1.70395419746637,0.502462532371283,-0.909837648272514,2.9978960116462,8.11406760698273,5.58291702634758,-7.58198040227095,0.39473684,0.66666667,0.54216867,0.53333333,0.9,0.77777778,0.54216867,19.80701754,0.14457831,0.4939759,0.25301205,0.10843373,78.8075561523438,92.6324373570884,85.9616466703869,83.5438639322917,-2.91395092010498,1.45579984711438,2.85717646280924,-6.3194834391276,-8.13991483052572,9.24995831745427,5.23650687081473,-0.997415542602539,-0.909837648272514,1.22913736477494,1.70395419746637,0.502462532371283,-7.58198040227095,2.9978960116462,8.11406760698273,5.58291702634758,0.4,0.64583333,0.54216867,0.57142857,0.87096774,0.77777778,0.57831325,19,85.2607896592882,28.3678554958767,0,0,108.753,4,0.21052632,"2024-08-21",0
"Mitchell Parker",27636,"2024-08-15","@PHI",24,2024,"WSN","A",24,0,1,27,1,1,0,0,0,0,0,0,3,21,10,9,9,2,2,0,0,0,0,6,18,6,30,3,1,1,1,6,5,1,1,1,1,0.28571429,0.0952381,0.19047619,4.02993770636404,6,0.526315789473684,4,0.727272727272727,0.32608696,9.83314644495646,17.1668535550435,4.19049659073353,659.06772216491,238.109418356774,103.055865631376,0.166666666,0.416666666,0.083333333,0.5,0.166666666,0.333333333,0,0,24,48,72,-0.340400040149689,-0.43681600689888,0.0964159891009331,-7.11899995803833,-0.729032278060913,0.468028575181961,0.440500020980835,0.870000004768372,0.0401999987661839,1,1,-0.590437531471252,-0.136868573753941,0,0,0.51388889,93.7027027,0.13888889,84.7,0.125,80.44444444,0.22222222,85.3125,-2.44399118423462,-1.0876305103302,0.619771480560303,-2.79491138458252,-6.60538157901248,-10.876305103302,6.88634978400336,-17.4681961536407,0.33333333,0.8,0.52777778,0.71428571,0.875,0.81578947,0.41666667,0.71428571,0.09722222,10,1,2,1,5,7,13,0.76923077,0.07692308,0.15384615,0.07692308,0.38461538,0.53846154,10.4769107398894,1,71.48798,46.73047,80,66.63742,53.63327,61.48176,38.49049,50.85095,30.04904,28.75707,48.22336,29.36825,54.20328,49.63212,49.97779,-0.13572,3.87351,82.66,122.02,111.02,91.22,108.58,96.8,95.98,118.24,109.46,96.86,81.44,72.64,92.0644444444444,105.570555555556,94.9669444444444,0.51388889,0.22222222,0.13888889,0.125,93.6189162795608,85.2624969482422,84.7099975585938,80.3111097547743,2.59996238914696,2.68351817131042,-3.39269332885742,-1.68499236636692,10.3009923986486,5.43605041503906,1.36580600738525,-4.66796451144748,-2.46136024594307,-2.81547011435032,-1.10534273833036,0.66884883493185,-6.65232498903532,-17.5966882146895,-11.0534273833036,7.431653721465,0.34210526,0.73529412,0.52777778,0.76923077,0.84,0.81578947,0.47222222,19.37254902,0.125,0.51388889,0.22222222,0.13888889,80.0701768663194,93.3737199113176,85.0291061401367,84.4652404785156,-1.90798505147298,2.4404668034734,2.71171689033508,-3.93759307861328,-6.07678985595703,9.18671809016047,4.14548778533936,0.00162460654973984,0.66884883493185,-2.46136024594307,-2.81547011435032,-1.10534273833036,7.431653721465,-6.65232498903532,-17.5966882146895,-11.0534273833036,0.2972973,0.77142857,0.52777778,0.81818182,0.81481481,0.81578947,0.48611111,13,94.4110819498698,24.3820063273112,1,0.07692308,110.934,6,0.46153846,"2024-08-15",0
"Mitchell Parker",27636,"2024-08-09","LAA",24,2024,"WSN","H",24,0,0,0,1,1,1,0,0,0,0,0,6.1,28,8,2,0,1,0,0,0,0,0,5,7.10526351453196,0,11.3684216232511,5,0.166666666,0,6,11,5,0,1,1,0,0.17857143,0,0.17857143,4.32516658975061,1.42105270290639,0.285714285714286,1.26315795813902,0.318181818181818,0.90909091,3.64016401259193,-3.64016401259193,4.21365232586786,0,89.2673738408643,103.615440726288,0.545454545,0.227272727,0.272727272,0.5,0,0.09090909,1,1.42105270290639,29,69,98,0.0447200648486614,-0.507171988487244,0.551892042160034,0.53710001707077,0.0557736232876778,1.09008276462555,0.923771440982819,0.870000004768372,2.03559994697571,1,1,0.0451984778046608,-0.00417401039734144,0,0,0.5,92.53061224,0.08163265,83.375,0.18367347,79.88888889,0.23469388,85.43478261,0.483598321676254,-0.0302274636924267,-0.414931565523148,-0.360589474439621,0.986935350359703,-0.377843296155334,-2.30517536401749,-1.56778032365053,0.34545455,0.72093023,0.51020408,0.73684211,0.87096774,0.82,0.43877551,0.60714286,0.09183673,9,8,6,1,16,6,23,0.39130435,0.34782609,0.26086957,0.04347826,0.69565217,0.26086957,4.20370932933345,55,21.04955,46.69506,20,80,50.01824,80,20,51.34314,20,50.0433,49.70815,58.05126,60.58603,46.89268,66.83558,-0.53226,3.2787,79.96,70.88,56.58,91.62,144.36,136.3,100.46,88.24,87.5,85.7,112.98,102.5,88.7816494845361,118.655463917526,109.467422680412,0.5,0.23469388,0.08163265,0.18367347,92.4061204559949,85.3304337211277,83.4250030517578,79.7666693793403,3.10223139548788,4.63116654105808,-3.27517938613892,-0.414676825205485,10.8550315389828,4.0791831638502,2.65622925758362,-4.48192893134223,0.543894320726395,-0.371725011616945,-0.0325610414147377,-0.423921953886747,1.1099884096457,-1.61619570268237,-0.407013017684221,-2.35512196603749,0.34042553,0.66666667,0.51020408,0.75,0.85294118,0.82,0.52040816,20.24637681,0.18367347,0.5,0.23469388,0.08163265,80.1395263671875,92.8057138871173,85.7190737516984,83.8015975952148,-1.28007782830132,2.55399338079959,4.1256916211999,-4.23909759521484,-5.76286443074544,9.89366492446588,2.98568626072096,1.86117851734161,-0.423921953886747,0.543894320726395,-0.371725011616945,-0.0325610414147377,-2.35512196603749,1.1099884096457,-1.61619570268237,-0.407013017684221,0.375,0.64,0.51020408,0.72222222,0.875,0.82,0.51020408,23,88.8885387073864,19.9610429243608,1,0.04347826,106.487,6,0.26086957,"2024-08-09",0
"Mitchell Parker",27636,"2024-08-04","MIL",24,2024,"WSN","H",24,1,0,0,1,1,1,0,0,0,0,0,6,22,3,0,0,0,3,0,0,0,0,3,4.5,4.5,4.5,1,0,0,3,8,5,0,0,0,0,0.13636364,0.13636364,0,6.50561957929362,0,0.157894736842105,1,0.1875,1,3.6664797782898,-3.6664797782898,5.68249098658562,0,89.8998465488446,139.11098980792,0.375,0.3125,0.1875,0.5,0,0,4,6,35,52,87,0.365984082221985,-0.216860011219978,0.582844078540802,2.94609999656677,0.305929392576218,1.17676365375519,1.12273335456848,0.870000004768372,0.580399990081787,1,1,0.201898872852325,0.109110122925278,0,0,0.49425287,91.81395349,0.10344828,83.55555556,0.17241379,80.13333333,0.22988506,85.95,2.29334592819214,0.217657953500748,-0.947954058647156,0.345542013645172,5.33336262370265,2.41842170556386,-6.31969372431437,1.72771006822586,0.23076923,0.71428571,0.42528736,0.58333333,0.88,0.78378378,0.40229885,0.68181818,0.09195402,4,7,5,1,7,8,16,0.25,0.4375,0.3125,0.0625,0.4375,0.5,5.4121137479189,67,34.27209,46.76312,37.38673,26.77976,41.762,28.09261,71.52571,58.65491,72.37796,34.61064,38.93943,35.90111,26.88696,39.82425,28.72974,1.56134,6.4191,85.68,93.54,82.18,80.78,82.26,66.94,81.46,131.3,119.3,87.5,94.46,81.84,83.24,92.0825287356322,78.4094252873563,0.49425287,0.22988506,0.10344828,0.17241379,91.7767419149709,86.0200012207031,83.5,79.9866617838542,4.24915118550145,5.11874847412109,-4.12615500556098,-1.39502792358398,9.76412396098292,4.79853286743164,1.22280216217041,-5.50202077229818,2.48723267391324,0.303625084459782,0.258445773273706,-0.960047286003828,5.78426203235637,1.51812542229891,2.87161970304118,-6.40031524002552,0.22222222,0.64285714,0.42528736,0.5,0.88888889,0.78378378,0.48275862,18.06153846,0.17241379,0.49425287,0.22988506,0.10344828,79.7102945963542,91.5161587027616,85.7463623046875,83.228997124566,-2.08744036356608,3.72774416901344,4.66509132385254,-5.10329013400608,-6.95566609700521,8.85858934979106,3.56687202453613,0.000907209184434679,-0.960047286003828,2.48723267391324,0.303625084459782,0.258445773273706,-6.40031524002552,5.78426203235637,1.51812542229891,2.87161970304118,0.2173913,0.65853659,0.42528736,0.5,0.88888889,0.78378378,0.47126437,16,93.310417175293,20.6743659973145,0,0,111.617,9,0.5625,"2024-08-04",0
