"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CT%","CTv","CB%","CBv","CH%","CHv","wFB","wCT","wCB","wCH","wFB/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSL%","pivCH","pivCU","pivFA","pivSL","piCH-X","piCU-X","piFA-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSL-Z","piwCH","piwCU","piwFA","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Kyle Harrison",27758,"2024-09-03","ARI",30,2024,"SFG","H",22,0,1,20.2500048279774,1,1,0,0,0,0,0,0,2.2,16,7,6,6,1,1,0,0,0,0,3,10.1250024139887,3.3750008046629,23.6250056326403,3,0,0,7,2,3,0,0,0,0,0.1875,0.0625,0.125,3.59781111526489,3.3750008046629,0.466666666666667,3.00000071525591,0.545454545454545,0.3030303,6.91648067235968,13.3335241556177,3.17548608510347,502.621681718076,175.634398891763,78.5274023055553,3.5,0.25,0.583333333,0.166666666,0,0.5,1,3.3750008046629,27,46,73,-0.312905997037888,-0.44990798830986,0.137001991271973,-3.31859993934631,-0.352854877710342,0.764635264873505,0.677733302116394,0.870000004768372,1.60859990119934,1,1,-0.290691822767258,-0.118530732629337,0,0,0.47945205,91.28571429,NA,NA,0.30136986,79.09090909,0.21917808,83.4375,-1.46371209621429,NA,-0.639536559581757,-0.696675062179565,-4.18203456061227,NA,-2.90698436173526,-4.35421913862228,0.27906977,0.6,0.4109589,0.75,0.88888889,0.83333333,0.4109589,0.8125,0.06849315,2,7,3,0,10,2,12,0.16666667,0.58333333,0.25,0,0.83333333,0.16666667,6.83515205364772,19,34.06504,39.44952,30.70426,63.52956,53.1265,69.78288,43.02421,34.86798,47.26276,NA,NA,NA,40.99333,35.68157,46.5573,0.68496,5.10453,91.36,78.9,69.98,84.22,145.72,126.28,86.46,97.26,74.14,NA,NA,NA,86.8644444444444,107.987222222222,89.1472222222222,0.47945205,NA,0.30136986,0.21917808,91.1714285714286,NA,79.0454545454545,83.4875030517578,9.11086687360491,NA,-5.67210943048651,9.41411113739014,5.54580296107701,NA,-2.40656540610573,-0.122005000710487,-1.47192666679621,NA,-0.647078860551119,-0.710077993571758,-4.20550476227488,NA,-2.94126754795963,-4.43798745982349,0.21875,0.56097561,0.4109589,0.71428571,0.86956522,0.83333333,0.56164384,15.80701754,0.21917808,0.30136986,0.47945205,NA,83.4897613525391,79.0546375621449,91.1861118861607,NA,8.9495792388916,-6.43143116344105,8.68084280831473,NA,-1.36453294754028,-3.63280452381481,4.74331185477121,NA,-0.710077993571758,-0.647078860551119,-1.47192666679621,NA,-4.43798745982349,-2.94126754795963,-4.20550476227488,NA,0.21875,0.56097561,0.4109589,0.71428571,0.86956522,0.83333333,0.56164384,12,91.3854268391927,-0.0857668519020081,1,0.08333333,107.088,5,0.41666667,"2024-09-03",0
"Kyle Harrison",27758,"2024-08-28","@MIL",30,2024,"SFG","A",22,0,1,9.64285845659235,1,1,0,0,0,0,0,0,4.2,21,4,5,5,1,3,0,0,0,0,7,13.5000018392293,5.78571507395541,7.71428676527388,2.33333333,0,0,3,7,1,0,0,0,0,0.33333333,0.14285714,0.19047619,3.96949324744463,1.92857169131847,0.222222222222222,1.50000020435881,0.3,0.35714286,4.88076572612843,4.76209273046392,4.36306397921568,239.343633504996,124.487846018744,107.226081443073,0.428571428,0.09090909,0.272727272,0.636363636,0,0.142857142,0,0,32,60,92,-0.176910027861595,-0.564763963222504,0.38785395026207,-2.60899996757507,-0.268002063035965,1.13849568367004,1.00399994850159,0.870000004768372,0.059799998998642,1,1,-0.0973588451743126,-0.0580304377181,0,0,0.5326087,92.65306122,NA,NA,0.40217391,80.43243243,0.06521739,84,0.587745845317841,NA,0.184937447309494,-1.27853012084961,1.19948131697518,NA,0.499830938674308,-21.3088353474935,0.26086957,0.58695652,0.42391304,0.75,0.81481481,0.79487179,0.5,0.61904762,0.08695652,1,7,3,1,6,4,11,0.09090909,0.63636364,0.27272727,0.09090909,0.54545455,0.36363636,3.83555095325998,40,46.73546,42.66043,56.94657,67.49738,53.63671,68.51388,61.12748,40.44068,63.00728,NA,NA,NA,62.41107,39.18205,66.92872,-0.64564,3.10863,89.78,102.36,93.86,79.84,139.2,124.66,102.88,101.82,92.08,NA,NA,NA,92.7595652173913,116.88847826087,105.298913043478,0.5326087,NA,0.40217391,0.06521739,92.5857182716837,NA,80.291893211571,83.5666656494141,9.30191102319834,NA,-5.60925416688661,9.21832720438639,5.63814124282526,NA,-2.91957917084565,-0.214809278647105,0.568244095891714,NA,0.179996624588966,-1.27872261032462,1.15968182835044,NA,0.486477363753963,-21.3120435054104,0.25,0.53571429,0.42391304,0.66666667,0.83333333,0.79487179,0.60869565,17.53521127,0.06521739,0.40217391,0.5326087,NA,83.723866780599,80.4522672086149,92.7618781887755,NA,8.9308713277181,-6.26936958931588,8.89919545699139,NA,-1.14396325747172,-3.82580813846073,5.1101868298589,NA,-1.27872261032462,0.179996624588966,0.568244095891714,NA,-21.3120435054104,0.486477363753963,1.15968182835044,NA,0.18918919,0.58181818,0.42391304,0.71428571,0.8125,0.79487179,0.59782609,11,93.6739390980114,23.6562971635298,1,0.09090909,112.306,6,0.54545455,"2024-08-28",0
"Kyle Harrison",27758,"2024-08-19","CHW",30,2024,"SFG","H",22,1,0,1.5,1,1,1,0,0,0,0,0,6,24,5,1,1,0,2,0,0,0,0,5,7.5,3,7.5,2.5,0,1,7,5,4,0,0,1,1,0.20833333,0.08333333,0.125,4.28727075097527,0,0.227272727272727,1.16666666666667,0.294117647058824,0.85714286,2.49981311162313,-0.999813111623129,3.75982011680802,37.2312268062021,64.6673298844025,92.6482570033075,1.4,0.25,0.4375,0.3125,0,0,5,7.5,32,66,98,0.158848002552986,-0.503538012504578,0.662386000156403,1.84439992904663,0.196108460426331,1.32190001010895,0.99206668138504,0.870000004768372,0.562399983406067,1,1,0.104339525103569,0.015826903021274,0,0,0.55102041,92.38888889,NA,NA,0.29591837,79.82758621,0.15306122,84.4,1.12762558460236,NA,0.401206403970718,0.0164742916822433,2.0881955270414,NA,1.38347035851972,0.109828611214956,0.32,0.70833333,0.51020408,0.75,0.73529412,0.74,0.48979592,0.625,0.13265306,3,7,7,4,9,4,17,0.17647059,0.41176471,0.41176471,0.23529412,0.52941176,0.23529412,3.28634136258536,64,58.16086,44.26662,70.31109,60.97893,55.82937,62.65464,47.84798,37.83072,54.06127,NA,NA,NA,50.60754,38.26072,60.64294,0.08767,4.2086,104.98,115.48,106.6,94.14,120.06,113.3,88.42,99.64,79,NA,NA,NA,92.6473469387755,108.107142857143,93.3744897959184,0.55102041,NA,0.29591837,0.15306122,92.2944426359954,NA,79.7655155576509,84.2466634114583,9.16677686903212,NA,-6.09808349609375,9.90727742513021,5.96647135416667,NA,-2.92399071002829,0.0393675049146016,1.1324669867754,NA,0.431587316095829,0.0143126212060452,2.09716108662111,NA,1.48823212446838,0.0954174747069677,0.25,0.72222222,0.51020408,0.72727273,0.74358974,0.74,0.55102041,15.35135135,0.15306122,0.29591837,0.55102041,NA,84.5705240885417,80.0790510506466,92.6157316984954,NA,9.42640889485677,-6.83770857186153,8.67741281014902,NA,-0.943049812316895,-3.85294473582301,5.37348994502315,NA,0.0143126212060452,0.431587316095829,1.1324669867754,NA,0.0954174747069677,1.48823212446838,2.09716108662111,NA,0.25,0.72222222,0.51020408,0.72727273,0.74358974,0.74,0.55102041,17,86.3928375244141,15.1186838150024,0,0,107.88,6,0.35294118,"2024-08-19",0
"Kyle Harrison",27758,"2024-08-13","ATL",30,2024,"SFG","H",22,0,0,5.4,1,1,0,0,0,0,0,0,5,23,6,3,3,2,2,0,0,0,0,6,10.8,3.6,10.8,3,0,0,3,8,4,1,0,0,0,0.26086957,0.08695652,0.17391304,4.18130563714723,3.6,0.285714285714286,1.6,0.307692307692308,0.96153846,7.1664797782898,-1.76647977828979,4.38569322824478,134.032416502328,181.915530006575,107.77293362029,0.375,0.266666666,0.2,0.533333333,0.125,0.25,2,3.6,35,54,89,-0.0918339639902115,-0.520542025566101,0.428708046674728,-0.629599928855896,-0.0669431164860725,1.04204344749451,0.893720030784607,0.870000004768372,0.947000026702881,1,1,-0.420210421085358,0.332081692661397,0,0,0.43820225,92.05128205,NA,NA,0.2247191,79.35,0.33707865,83.36666667,-3.82330846786499,NA,0.662638425827026,1.3013037443161,-9.80335504580767,NA,3.31319212913513,4.33767914772034,0.32142857,0.6969697,0.46067416,0.5,0.7826087,0.65853659,0.37078652,0.52173913,0.15730337,6,5,4,1,6,8,15,0.4,0.33333333,0.26666667,0.06666667,0.4,0.53333333,7.45922498511837,39,48.88014,47.01095,47.74566,56.36642,51.60251,56.73454,49.60995,39.36717,48.95309,NA,NA,NA,46.25585,41.29752,46.85941,0.35802,4.61412,102.86,97.7,96.86,80.76,116.92,109.16,85.04,105.12,86.12,NA,NA,NA,90.0849438202247,105.270561797753,94.9177528089888,0.43820225,NA,0.2247191,0.33707865,92.025641025641,NA,79.45,83.3100016276042,9.21317545572917,NA,-5.87078819274902,10.0548380533854,6.33362129407051,NA,-2.89549350738525,-0.22864712079366,-3.86258264631033,NA,0.665933858603239,1.35713677853346,-9.90405806746238,NA,3.32966929301619,4.5237892617782,0.25531915,0.69047619,0.46067416,0.5,0.72413793,0.65853659,0.47191011,15.98484848,0.33707865,0.2247191,0.43820225,NA,83.4271728515625,79.575390625,92.1642753405449,NA,9.5764404296875,-6.49029541015625,8.82696298452524,NA,-1.27887725830078,-3.80890617370605,5.69981032151442,NA,1.35713677853346,0.665933858603239,-3.86258264631033,NA,4.5237892617782,3.32966929301619,-9.90405806746238,NA,0.31111111,0.61363636,0.46067416,0.5,0.74074074,0.65853659,0.49438202,15,93.2231201171875,20.650732421875,4,0.26666667,111.338,7,0.46666667,"2024-08-13",0
"Kyle Harrison",27758,"2024-08-08","@WSN",30,2024,"SFG","A",22,0,0,3.85714338263694,1,1,0,0,0,0,0,0,4.2,19,5,2,2,0,0,0,0,0,0,3,5.78571507395541,0,9.64285845659235,3,0,0,5,6,3,0,0,2,0,0.15789474,0,0.15789474,4.27127202927049,0,0.263157894736842,1.07142871739915,0.3125,0.6,1.88076531741082,1.97637806522612,3.82477639026085,95.7374534019983,49.1139928141893,94.2179723533775,0.833333333,0.214285714,0.357142857,0.428571428,0,0,2,3.85714338263694,20,41,61,0.0133040165528655,-0.325792014598846,0.339096039533615,0.353999972343445,0.0367601290345192,1.15041816234589,1.09496009349823,0.921600043773651,0.576799988746643,1,1,0.0339694991707802,-0.0224049942035285,0,0,0.39344262,90.75,NA,NA,0.32786885,78.3,0.27868852,82.52941176,0.522393643856049,NA,0.575090944766998,-0.316701710224152,2.17664018273354,NA,2.87545472383499,-1.86295123661266,0.35294118,0.55555556,0.44262295,0.58333333,1,0.81481481,0.44262295,0.52631579,0.08196721,6,5,5,2,11,3,16,0.375,0.3125,0.3125,0.125,0.6875,0.1875,2.41298316128996,55,42.75857,45.32592,43.01749,53.33787,46.21857,54.80276,58.75118,42.05042,65.17593,NA,NA,NA,47.97585,39.80957,52.54935,0.25116,4.45383,90.26,70.5,70.64,97.24,106.36,105.48,80.04,139.34,120.22,NA,NA,NA,88.4986666666667,109.989333333333,102.085333333333,0.39344262,NA,0.32786885,0.27868852,90.6833292643229,NA,78.2700012207031,82.3647030101103,9.05599848429362,NA,-4.29317283630371,9.92328688677619,6.42981274922689,NA,-2.39661769866943,-0.931291187510771,0.535177439451218,NA,0.57928553968668,-0.343117523938417,2.22990599771341,NA,2.8964276984334,-2.01833837610834,0.33333333,0.52941176,0.44262295,0.66666667,0.88888889,0.81481481,0.55737705,16.28571429,0.27868852,0.32786885,0.39344262,NA,82.6647805606618,78.5595764160156,90.9857584635417,NA,9.56002538344439,-5.30331497192383,8.5657418568929,NA,-1.70615992826574,-3.35078277587891,5.89065551757812,NA,-0.343117523938417,0.57928553968668,0.535177439451218,NA,-2.01833837610834,2.8964276984334,2.22990599771341,NA,0.32142857,0.54545455,0.44262295,0.66666667,0.88888889,0.81481481,0.54098361,16,86.1103951590402,23.0022844587054,0,0,106.517,3,0.1875,"2024-08-08",0
"Kyle Harrison",27758,"2024-08-03","@CIN",30,2024,"SFG","A",22,0,1,14.7272752809135,1,1,0,0,0,0,0,0,3.2,17,6,6,6,4,1,0,0,0,0,4,9.81818352060899,2.45454588015225,14.7272752809135,4,0,0,5,5,2,1,0,0,0,0.23529412,0.05882353,0.17647059,3.79707856799933,9.81818352060899,0.375,1.90909124011842,0.25,0.71428571,15.9846638190849,-1.25738853817138,3.86467318056491,365.543017480709,403.469002962851,95.1821071602223,1,0.166666666,0.416666666,0.416666666,0.2,0.8,0,0,32,41,73,-0.235920011997223,-0.425640016794205,0.189720004796982,-3.87400007247925,-0.366335719823837,0.673222243785858,0.810999989509583,0.870000004768372,0.0609999969601631,1,1,-0.574435293674469,0.224001222051212,0,0,0.46575342,91.05882353,NA,NA,0.31506849,78.47826087,0.21917808,82.75,-3.50829601287842,NA,-1.45361864566803,0.600220084190369,-10.3185176849365,NA,-6.32008106812187,3.7513755261898,0.21428571,0.4516129,0.31506849,0.66666667,1,0.86956522,0.42465753,0.41176471,0.04109589,6,3,3,2,2,8,12,0.5,0.25,0.25,0.16666667,0.16666667,0.66666667,16.170715681938,10,36.98154,39.63297,42.46686,41.00439,52.84158,41.26382,43.04755,39.78512,48.72296,NA,NA,NA,33.6606,38.69943,39.835,1.14052,5.78787,85.66,89.34,76.2,76.3,103.54,85.64,78.08,119.7,103.1,NA,NA,NA,79.1805479452055,107.954246575342,91.7030136986301,0.46575342,NA,0.31506849,0.21917808,90.9970559512868,NA,78.508693529212,82.6875,8.85694526223575,NA,-6.21285878057065,9.17796802520752,6.39424716725069,NA,-3.60593580163043,0.199728101491928,-3.46150758862495,NA,-1.46165210008621,0.605405945330858,-10.1809046724263,NA,-6.35500913080962,3.78378715831786,0.15789474,0.48571429,0.31506849,0.5,1,0.86956522,0.47945205,14.85185185,0.20547945,0.31506849,0.47945205,NA,82.6171142578125,78.6667215098505,91.0326590401786,NA,8.75037333170573,-6.89370196798573,8.47956107003348,NA,-0.836606280008952,-4.61950783107592,5.68880135672433,NA,0.640454649925232,-1.46165210008621,-3.49655629321933,NA,4.26969766616821,-6.35500913080962,-9.99016083776951,NA,0.13157895,0.51428571,0.31506849,0.4,1,0.86956522,0.47945205,12,94.6122233072917,17.3254572550456,3,0.25,110.804,9,0.75,"2024-08-03",0
"Kyle Harrison",27758,"2024-07-26","COL",30,2024,"SFG","H",22,1,0,1.35000012874605,1,1,1,0,0,0,0,0,6.2,23,1,1,1,0,2,0,0,1,0,11,14.8500014162065,2.70000025749209,1.35000012874605,5.5,0,0,4,4,2,0,0,0,0,0.47826087,0.08695652,0.39130435,1.84731698152705,0,0.0476190476190476,0.450000042915348,0.1,0.66666667,0.766479549407938,0.583520579338107,1.67368467965888,33.508107321164,21.1179926598843,42.2352846458985,1,0.2,0.4,0.4,0,0,8,10.8000010299684,41,65,106,0.162078052759171,-0.139565989375114,0.301644057035446,2.1003999710083,0.223328024148941,0.711166679859161,0.659600019454956,0.870000004768372,0.0507999993860722,1,1,0.341137021780014,-0.113232569350848,0,0,0.53773585,92.63157895,NA,NA,0.33962264,79.80555556,0.12264151,84,2.61776423454285,NA,0.53281044960022,0.543688952922821,4.59256883253131,NA,1.48002902666728,4.18222271479093,0.30985915,0.6,0.40566038,0.45454545,0.85714286,0.65116279,0.33018868,0.43478261,0.14150943,2,4,4,0,8,2,10,0.2,0.4,0.4,0,0.8,0.2,0.714789576652923,82,60.16975,49.32013,57.9134,22.73229,49.57523,20,46.40765,37.98696,46.5203,NA,NA,NA,34.45513,36.55639,33.25752,1.09116,5.71383,104.6,90.58,91.78,92,70.26,64.72,82.04,106.4,85.78,NA,NA,NA,88.1894339622641,92.1858490566038,79.3633962264151,0.53773585,NA,0.33962264,0.12264151,92.5719315378289,NA,79.7166680230035,83.9230769230769,9.64907569216009,NA,-5.51022211710612,10.2099304199219,6.07631857353344,NA,-3.19377877977159,-0.674163744999812,2.64363823831081,NA,0.57462540268898,0.598291233181953,4.63796182159792,NA,1.59618167413606,4.6022402552458,0.25,0.60869565,0.40566038,0.33333333,0.82142857,0.65116279,0.43396226,15.87654321,0.12264151,0.33962264,0.53773585,NA,84.3694598858173,80.1554497612847,93.0267612390351,NA,9.75996516301082,-5.99574788411458,9.3230912057977,NA,-1.51913481492263,-3.85988235473633,5.5681725217585,NA,0.598291233181953,0.57462540268898,2.64363823831081,NA,4.6022402552458,1.59618167413606,4.63796182159792,NA,0.24561404,0.59183673,0.40566038,0.28571429,0.82758621,0.65116279,0.46226415,10,90.5140075683594,11.8233383178711,1,0.1,106.505,3,0.3,"2024-07-26",0
"Kyle Harrison",27758,"2024-07-19","@COL",30,2024,"SFG","A",22,0,0,0,1,1,0,0,0,0,0,0,5,20,1,0,0,0,4,0,1,0,0,6,10.8,7.2,1.8,1.5,0,0,4,5,0,1,0,0,0,0.3,0.2,0.1,5.07220408401489,0,0.0666666666666667,1,0.111111111111111,1,3.7664797782898,-3.7664797782898,5.27848818451166,0,96.4918413461351,129.347969761099,0.8,0,0.444444444,0.555555555,0.2,0,3,5.4,37,56,93,0.292459964752197,-0.147008016705513,0.439467996358871,3.14499998092651,0.273716270923615,0.965160012245178,0.989199995994568,0.870000004768372,1.17279994487762,1,1,0.216633334755898,0.0863837412125421,0,0,0.59139785,92.27272727,NA,NA,0.32258065,79.06666667,0.08602151,83.375,2.36768651008606,NA,-0.351127356290817,-0.0288550443947315,4.30488456379284,NA,-1.17042452096939,-0.360688054934144,0.28813559,0.70588235,0.44086022,0.76470588,0.875,0.82926829,0.3655914,0.75,0.07526882,2,2,5,1,4,4,9,0.22222222,0.22222222,0.55555556,0.11111111,0.44444444,0.44444444,2.28458470464392,66,56.85607,32.49125,50.26788,22.86858,54.11439,20,37.09675,32.73036,50.89819,NA,NA,NA,26.93128,31.71879,34.51605,1.55859,6.41498,93.9,119.3,114.62,78.44,74.6,56.76,76.92,99.76,79,NA,NA,NA,78.8709677419355,93.3247311827957,74.8898924731183,0.59139785,NA,0.32258065,0.08602151,92.2163618607955,NA,79.0666666666667,83.4000015258789,6.75682484019886,NA,-4.26454544067383,7.31886577606201,4.3125751842152,NA,-4.25199483235677,0.0545242056250572,2.41331567242742,NA,-0.366646818816662,-0.0302304066717625,4.38784667714076,NA,-1.22215606272221,-0.377880083397031,0.19565217,0.68085106,0.44086022,0.55555556,0.90625,0.82926829,0.50537634,16.46575342,0.08602151,0.32258065,0.59139785,NA,83.540901184082,79.1952311197917,92.3584250710227,NA,6.50923871994019,-5.35576171875,6.0409873268821,NA,0.0360408648848534,-4.280615234375,4.5797324440696,NA,-0.0302304066717625,-0.366646818816662,2.41331567242742,NA,-0.377880083397031,-1.22215606272221,4.38784667714076,NA,0.19148936,0.69565217,0.44086022,0.55555556,0.90625,0.82926829,0.49462366,9,92.8932562934028,27.9818623860677,0,0,105.785,4,0.44444444,"2024-07-19",0
"Kyle Harrison",27758,"2024-07-12","MIN",30,2024,"SFG","H",22,1,0,1.68750010058284,1,1,0,0,0,0,0,0,5.1,22,5,1,1,0,1,0,1,0,0,3,5.06250030174853,1.68750010058284,8.43750050291422,3,0,0,7,4,6,0,0,0,0,0.13636364,0.04545455,0.09090909,4.59518156388669,0,0.25,1.12500006705523,0.294117647058824,0.85714286,3.1664797782898,-1.47897967770695,4.30048615054824,41.8851326535258,81.4170727589986,105.713842932275,1.75,0.352941176,0.411764705,0.235294117,0,0,4,6.75000040233138,33,50,83,0.167322039604187,-0.284437954425812,0.451759994029999,1.48440003395081,0.157830938696861,1.02781736850739,0.83543336391449,0.870000004768372,1.41159999370575,1,1,0.0637758746743202,0.0990176767201022,0,0,0.46987952,93.25641026,NA,NA,0.18072289,79.93333333,0.34939759,84.55172414,1.22340929508209,NA,0.248506605625153,-0.826300621032715,3.1369469104669,NA,1.65671070416768,-2.84931248631971,0.29090909,0.71428571,0.43373494,0.625,0.85,0.75,0.3373494,0.5,0.10843373,7,6,4,3,9,5,17,0.41176471,0.35294118,0.23529412,0.17647059,0.52941176,0.29411765,5.49364594920865,60,30.58762,43.94926,31.09066,55.15867,52.41864,52.94082,28.8529,32.10914,22.98865,NA,NA,NA,23.15255,35.61065,21.19276,1.79334,6.7671,99.26,68.62,71.92,81.44,110.72,106.26,69.82,92.66,66.7,NA,NA,NA,82.206265060241,87.5243373493976,75.6732530120482,0.46987952,NA,0.18072289,0.34939759,93.2256422776442,NA,79.7933349609375,84.4655172413793,8.9301280486278,NA,-6.56460876464844,9.76147040005388,5.16071652143429,NA,-3.00636469523112,0.0293749077566739,1.32371525466442,NA,0.250620812177658,-0.800057407468557,3.39414167862672,NA,1.67080541451772,-2.7588186464433,0.24444444,0.65789474,0.43373494,0.45454545,0.88,0.75,0.45783133,14.71666667,0.34939759,0.18072289,0.46987952,NA,84.7807448814655,80.08173828125,93.5543932792468,NA,9.51368134597252,-6.96558787027995,8.68431599934896,NA,-0.806634179477034,-3.85819269816081,4.63670740372095,NA,-0.800057407468557,0.250620812177658,1.32371525466442,NA,-2.7588186464433,1.67080541451772,3.39414167862672,NA,0.27906977,0.6,0.43373494,0.5,0.875,0.75,0.48192771,17,95.8318876378677,9.80457979090074,1,0.05882353,109.357,10,0.58823529,"2024-07-12",0
"Kyle Harrison",27758,"2024-07-06","@CLE",30,2024,"SFG","A",22,0,1,10.8000010299684,1,1,0,0,0,0,0,0,3.1,17,4,4,4,1,4,0,0,0,0,2,5.40000051498418,10.8000010299684,10.8000010299684,0.5,0,0,4,6,1,1,0,0,0,0.11764706,0.23529412,-0.11764706,8.16617198877485,2.70000025749209,0.307692307692308,2.40000022888186,0.3,0.60606061,9.46648037910467,1.33352065086369,8.28809539792448,268.064858569312,239.702158019174,202.077305812157,0.666666666,0.09090909,0.363636363,0.545454545,0.166666666,0.166666666,0,0,28,44,72,-0.257499992847443,-0.339075982570648,0.0815759971737862,-2.33299994468689,-0.246097043156624,0.82048887014389,0.462599992752075,0.870000004768372,0.185599997639656,1,1,-0.235626220703125,-0.0782110563367018,0,0,0.51388889,93.43243243,NA,NA,0.38888889,80.92857143,0.09722222,85.57142857,-1.55474019050598,NA,0.867367684841156,-1.19860363006592,-4.20200051488103,NA,3.09774173157556,-17.1229090009417,0.30232558,0.48275862,0.375,0.84615385,1,0.92592593,0.40277778,0.29411765,0.02777778,2,5,4,2,4,5,11,0.18181818,0.45454545,0.36363636,0.18181818,0.36363636,0.45454545,7.69719361265078,28,20,45.75484,20,55.11089,57.43964,54.50682,45.74471,42.10223,51.27609,NA,NA,NA,33.73801,42.96583,37.00067,1.13571,5.78066,77.52,-89.26,-90.66,86.9,93.48,88.68,86.08,98.24,85.24,NA,NA,NA,85.5666666666667,78.1597222222222,69.4763888888889,0.51388889,NA,0.38888889,0.09722222,93.291893211571,NA,80.9178553989955,85.5857107979911,9.29129935599662,NA,-5.62486158098493,9.57434409005301,5.3175609691723,NA,-3.39816529410226,-0.445191894258772,-1.5855959802866,NA,0.875052008777857,-1.21628650277853,-4.28539454131513,NA,3.1251857456352,-17.3755214682647,0.20588235,0.52631579,0.375,0.85714286,0.95,0.92592593,0.52777778,17.07407407,0.09722222,0.38888889,0.51388889,NA,85.4275861467634,80.768310546875,93.1673221072635,NA,9.60866546630859,-6.33963993617466,8.99402185388514,NA,-0.987639767783029,-4.16408320835659,4.91242073677682,NA,-1.21628650277853,0.875052008777857,-1.5855959802866,NA,-17.3755214682647,3.1251857456352,-4.28539454131513,NA,0.21621622,0.54285714,0.375,0.875,0.94736842,0.92592593,0.48611111,11,88.4391590465199,23.3523559570312,2,0.18181818,106.985,5,0.45454545,"2024-07-06",0
