"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","SF%","SFv","wFB","wSL","wSF","wFB/C","wSL/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSL%","pfxvFA","pfxvFS","pfxvSL","pfxFA-X","pfxFS-X","pfxSL-X","pfxFA-Z","pfxFS-Z","pfxSL-Z","pfxwFA","pfxwFS","pfxwSL","pfxwFA/C","pfxwFS/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFS%","piSL%","piXX%","pivFA","pivFS","pivSL","pivXX","piFA-X","piFS-X","piSL-X","piXX-X","piFA-Z","piFS-Z","piSL-Z","piXX-Z","piwFA","piwFS","piwSL","piwXX","piwFA/C","piwFS/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Cade Smith",27867,"2024-09-01","PIT",5,2024,"CLE","H",25,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,2,0,0,0,0,0,0,0.25,0.25,0,5.04972908401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,103.11922799942,101.806421637006,2,0,1,0,0,0,2,18,7,13,20,0.0738600045442581,-0.0427359715104103,0.116595976054668,0.442999958992004,0.0467299595475197,1.34024000167847,0.909200012683868,1.81840002536774,0.252000004053116,1,1,0.0271925032138824,0.0279170327287536,1,0,0.7,95.21428571,NA,NA,0.3,86.66666667,0.681072950363159,NA,-0.0714916288852692,4.86480678830828,NA,-1.19152714808782,0.18181818,0.88888889,0.5,1,0.875,0.9,0.45,0.75,0.05,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,3.09588393512455,79.09001,54.62841,80,NA,NA,NA,20,60.3371,20,60.81145,55.33095,61.32424,-0.54626,3.2577,86.92,140.94,128.42,NA,NA,NA,97.02,72.74,74.84,89.95,120.48,112.346,0.7,0.3,NA,95.278573172433,86.6666666666667,NA,-6.04312406267439,-6.7044792175293,NA,8.75928497314453,-0.154698838790258,NA,0.686631873250008,-0.0736531615257263,NA,4.9045133803572,-1.22755269209544,NA,0.11111111,0.81818182,0.5,1,0.88888889,0.9,0.55,20.125,0.7,0.3,NA,NA,95.4851946149554,86.8551534016927,NA,NA,-5.33712550571987,-6.16887855529785,NA,NA,7.82686070033482,-1.54856888453166,NA,NA,0.686631873250008,-0.0736531615257263,NA,NA,4.9045133803572,-1.22755269209544,NA,NA,0.11111111,0.81818182,0.5,1,0.88888889,0.9,0.55,2,89.4201736450195,-17.3370723724365,0,0,89.5967,0,0,"2024-09-01",0
"Cade Smith",27867,"2024-08-30","PIT",5,2024,"CLE","H",25,0,0,9,1,0,0,0,0,0,1,0,1,5,2,1,1,0,0,0,0,0,0,1,9,0,18,1,0,1,1,1,1,0,0,1,1,0.2,0,0.2,3.29696908401489,0,0.4,2,0.5,0.5,1.1664797782898,7.8335202217102,2.67848818451166,226.077304527663,27.5241212415541,64.7888072114456,1,0.333333333,0.333333333,0.333333333,0,0,0,0,5,15,20,-0.0427759774029255,-0.167307987809181,0.124532014131546,-0.520000040531158,-0.0548523180186749,1.46486663818359,1.21560001373291,1.21560001373291,1.73000001907349,1,1,-0.0528300479054451,0.0236287702683444,0,0,0.7,95.64285714,0.05,78,0.25,87.4,-0.682984888553619,0.210907548666,0.388904809951782,-4.87846348966871,21.0907548666,7.77809619903564,0.25,0.91666667,0.65,1,0.72727273,0.76923077,0.6,0.8,0.15,3,1,0,0,3,1,4,0.75,0.25,0,0,0.75,0.25,3.44783705385896,78.53404,52.69037,80,80,58.21533,80,62.58728,70.10533,50.44685,80,56.83683,80,-1.87338,1.26702,94.16,115.28,107.2,103.82,159.48,165.68,140.62,107.24,128.78,106.258,115.48,115.519,0.7,0.25,0.05,95.6357160295759,87.5,78.3000030517578,-6.8149299621582,-6.22073593139648,8.92126941680908,8.59236363002232,-0.487783908843994,1.27352428436279,-0.694551326334476,0.393592778593302,0.213400110602379,-4.96108090238912,7.87185557186603,21.3400110602379,0.25,0.91666667,0.65,1,0.72727273,0.76923077,0.6,16.53333333,0.7,0.25,0.05,NA,95.8110177176339,87.6640625,78.4567031860352,NA,-6.11866978236607,-5.31796417236328,9.48523998260498,NA,7.69872065952846,-2.02711391448975,0.284527003765106,NA,-0.694551326334476,0.393592778593302,0.213400110602379,NA,-4.96108090238912,7.87185557186603,21.3400110602379,NA,0.25,0.91666667,0.65,1,0.72727273,0.76923077,0.6,4,99.121327718099,15.3304163614909,1,0.25,120.333,2,0.5,"2024-08-30",0
"Cade Smith",27867,"2024-08-26","KCR",5,2024,"CLE","H",25,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.5241212415541,64.7888072114456,1,0,0.5,0.5,0,0,0,0,2,7,9,0.00344000104814768,0,0.00344000104814768,0.479999989271164,0.0506329126656055,0.0430666655302048,0.0564000010490417,0.0564000010490417,0.0199999995529652,1,1,0.0811231583356857,-0.00124697089937176,0,0,0.55555556,95.8,0.11111111,83,0.33333333,88,0.432413786649704,-0.0344077162444592,0.318897306919098,8.64827573299408,-3.44077162444592,10.6299102306366,0.5,0.8,0.66666667,0.5,0.75,0.66666667,0.55555556,0.33333333,0.22222222,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,-0.367145213857753,74.2587,50.10574,72.57046,20,50.91632,20,80,63.54187,76.8889,69.64209,55.88649,61.02072,-1.09488,2.43477,99.72,138.76,126.82,90.5,44.28,41.5,100.58,135.64,143.8,98.9822222222222,127.222222222222,123,0.55555556,0.33333333,0.11111111,95.8,88.0333353678385,82.6999969482422,-6.15742263793945,-6.37825012207031,6.87752819061279,8.5938232421875,0.26633224884669,0.978963851928711,0.437536049634218,0.322879776358604,-0.0350487045943737,8.75072099268436,10.7626592119535,-3.50487045943737,0.66666667,0.66666667,0.66666667,0.5,0.75,0.66666667,0.66666667,17,0.55555556,0.33333333,0.11111111,NA,96.2915161132812,88.4803263346354,83.1981964111328,NA,-5.51263999938965,-5.88084348042806,7.98184013366699,NA,7.75021591186523,-1.04195801417033,-0.313273012638092,NA,0.437536049634218,0.322879776358604,-0.0350487045943737,NA,8.75072099268436,10.7626592119535,-3.50487045943737,NA,0.66666667,0.66666667,0.66666667,0.5,0.75,0.66666667,0.66666667,2,98.2114562988281,0.412884712219238,0,0,102.538,1,0.5,"2024-08-26",2
"Cade Smith",27867,"2024-08-25","TEX",5,2024,"CLE","H",25,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,1,0,0,0,0,0,0,0.5,0.25,0.25,3.84572908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,52.7224901608427,52.0512824543046,1,0,1,0,0,0,1,9,8,15,23,0.0940160006284714,-0.0246559996157885,0.118672005832195,0.479999989271164,0.0506329126656055,1.34389996528625,1.73000001907349,1.73000001907349,1.42120003700256,1,1,0.0465229526162148,0.0234346357883996,1,0,0.69565217,95.375,0.08695652,82,0.2173913,87.6,0.644946157932281,-0.111731298267841,-0.102430574595928,4.03091348707676,-5.58656491339207,-2.04861149191856,0.28571429,0.88888889,0.52173913,0.5,1,0.83333333,0.39130435,0.5,0.08695652,1,0,0,0,1,0,1,1,0,0,0,1,0,1.5141101235599,46.80928,49.78464,44.61084,20,45.85747,20,80,80,80,58.54412,56.60572,52.03551,-0.4054,3.46899,93.74,94.04,80.94,129.98,8.91999999999999,30.46,142.96,159.12,198.2,107.591304347826,100.786086956522,102.041739130435,0.69565217,0.2173913,0.08695652,95.3499984741211,87.3400024414063,82.1500015258789,-6.23865795135498,-5.50154876708984,6.92901134490967,8.65895652770996,-0.586957168579102,1.62208235263824,0.650175400078297,-0.104953017085791,-0.114038866013288,4.06359625048935,-2.09906034171581,-5.70194330066442,0.36363636,0.66666667,0.52173913,0.5,1,0.83333333,0.52173913,17,0.69565217,0.2173913,0.08695652,NA,95.8625106811523,87.852978515625,82.6399002075195,NA,-5.68024110794067,-4.9951099395752,7.98159027099609,NA,7.80035161972046,-1.96412200927734,0.0987899899482727,NA,0.650175400078297,-0.104953017085791,-0.114038866013288,NA,4.06359625048935,-2.09906034171581,-5.70194330066442,NA,0.36363636,0.66666667,0.52173913,0.5,1,0.83333333,0.52173913,1,70.3388290405273,-8.91650295257568,0,0,70.3388,0,0,"2024-08-25",0
"Cade Smith",27867,"2024-08-23","TEX",5,2024,"CLE","H",25,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,0,0,0,0,0,0,1,9,0,18,1,0,0,0,3,1,1,0,0,0,0.2,0,0.2,5.82836908401489,0,0.4,2,0.5,0.5,1.1664797782898,7.8335202217102,5.70250499695539,226.077304527663,27.5241212415541,140.018995908429,0,0.25,0,0.75,0.333333333,0,0,0,1,10,11,-0.0688760057091713,-0.155968010425568,0.0870919972658157,-0.410999983549118,-0.0433544293045998,0.971679985523224,1.24266672134399,1.81840002536774,0.834800004959106,1,1,-0.110173381865025,0.0392899565240329,0,1,0.63636364,96.28571429,NA,NA,0.36363636,87,-0.546804368495941,NA,0.108214676380157,-7.81149097851345,NA,2.70536690950394,0.33333333,0.875,0.72727273,1,1,1,0.72727273,1,0,0,2,2,1,2,1,4,0,0.5,0.5,0.25,0.5,0.25,1.51844062286925,80,55.50281,80,NA,NA,NA,71.46389,67.0725,65.81001,80,60.92141,80,-2.57482,0.21486,95.06,127.32,121.16,NA,NA,NA,104.36,108.14,114.32,98.4418181818182,120.345454545455,118.672727272727,0.63636364,0.36363636,NA,96.1857125418527,86.8249969482422,NA,-5.67006247384208,-5.65715217590332,NA,8.66365705217634,-1.31104898452759,NA,-0.571254506707191,0.109259761869907,NA,-8.16077866724559,2.73149404674768,NA,0.33333333,0.875,0.72727273,1,1,1,0.72727273,15.16666667,0.63636364,0.36363636,NA,NA,96.6246861049107,87.287727355957,NA,NA,-5.10971287318638,-5.37459754943848,NA,NA,7.76039559500558,-2.42464184761047,NA,NA,-0.571254506707191,0.109259761869907,NA,NA,-8.16077866724559,2.73149404674768,NA,NA,0.33333333,0.875,0.72727273,1,1,1,0.72727273,4,93.6618881225586,42.7601928710938,1,0.25,102.864,2,0.5,"2024-08-23",0
"Cade Smith",27867,"2024-08-20","@NYY",5,2024,"CLE","A",25,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,0,1,1,0,0,0,0,0,0.25,0.25,0,6.21610408401489,0,0.333333333333333,2,0.5,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,103.11922799942,139.421515985497,1,0,0.5,0.5,0,0,0,0,7,10,17,0.105596005916595,-0.0640439987182617,0.169640004634857,0.49099999666214,0.0509864985942841,2.42700004577637,1.80519998073578,1.80519998073578,2.25040006637573,1,1,0.0273260977119207,0.0161827625785275,1,0,0.70588235,96.33333333,NA,NA,0.29411765,87.4,-0.90122252702713,NA,0.307570934295654,-7.51018772522608,NA,6.15141868591309,0.11111111,0.625,0.35294118,0,0.8,0.66666667,0.47058824,1,0.11764706,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,2.87411097866625,47.47088,61.0429,40.96983,NA,NA,NA,40.66861,80,30.37829,41.51132,70.14858,31.65089,0.65278,5.05626,96.42,90.38,93.74,NA,NA,NA,145.96,46.26,93.44,110.990588235294,77.4035294117647,93.6517647058823,0.70588235,0.29411765,NA,96.0833333333333,87.1599975585937,NA,-6.18436813354492,-5.83280410766602,NA,9.56302960713704,-0.889767742156982,NA,-0.914041705429554,0.310472290962934,NA,-7.61701421191295,6.20944581925869,NA,0.11111111,0.625,0.35294118,0,0.8,0.66666667,0.47058824,18.84615385,0.70588235,0.29411765,NA,NA,95.9390258789062,86.9940979003906,NA,NA,-5.53486824035645,-4.85121002197266,NA,NA,8.69407971700033,-2.34685974121094,NA,NA,-0.914041705429554,0.310472290962934,NA,NA,-7.61701421191295,6.20944581925869,NA,NA,0.11111111,0.625,0.35294118,0,0.8,0.66666667,0.47058824,2,97.4910736083984,4.72541570663452,1,0.5,105.883,1,0.5,"2024-08-20",0
"Cade Smith",27867,"2024-08-17","@MIL",5,2024,"CLE","A",25,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.8726165970231,15.0336680287444,1,0,0.5,0.5,0,0,0,0,6,12,18,0.0428960435092449,-0.0364620350301266,0.0793580785393715,0.499000012874603,0.051258347928524,0.863900005817413,0.748799979686737,0.748799979686737,0.528999984264374,1,1,0.0163323059678078,0.03332163918833,0,0,0.72222222,96.76923077,NA,NA,0.27777778,88.4,0.117378130555153,NA,-0.142108649015427,0.902908696578099,NA,-2.84217298030853,0.4,0.75,0.55555556,0.5,0.5,0.5,0.44444444,0.75,0.27777778,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,-1.02273965197201,76.73742,56.0823,75.72241,80,60.80482,78.67073,49.14067,62.40204,20,75.23325,56.62199,63.29969,-1.44224,1.91373,94.62,129.62,123.92,89.44,173.48,179.16,101.5,93.1,102.76,95.8611111111111,123.941111111111,122.286666666667,0.72222222,0.22222222,0.05555556,96.5384615384615,89.0999984741211,86.1999969482422,-5.43932988093449,-5.86667919158936,1.43354201316833,8.8847421499399,1.00210762023926,-4.92426490783691,0.12184626236558,-0.0972352512180805,-0.0483221560716629,0.937278941273689,-2.43088128045201,-4.83221560716629,0.33333333,0.77777778,0.55555556,0.33333333,0.57142857,0.5,0.5,17.85714286,0.72222222,0.27777778,NA,NA,96.3373835637019,88.2984191894531,NA,NA,-4.99823291485126,-3.60759429931641,NA,NA,8.05794231708233,-1.74221611022949,NA,NA,0.12184626236558,-0.145557407289743,NA,NA,0.937278941273689,-2.91114814579487,NA,NA,0.33333333,0.77777778,0.55555556,0.33333333,0.57142857,0.5,0.5,2,91.1169052124023,-1.52411842346191,1,0.5,101.615,1,0.5,"2024-08-17",0
"Cade Smith",27867,"2024-08-13","CHC",5,2024,"CLE","H",25,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,0,0,0.25,-0.25,11.5869790840149,0,0,1,0,1,6.1664797782898,-6.1664797782898,9.19049659073353,0,153.515965837997,226.79174951669,0,0.333333333,0,0.666666666,0,0,0,0,7,11,18,0.094016008079052,-0.0762599930167198,0.170276001095772,0.480000019073486,0.0506329126656055,1.91175997257233,1.73000001907349,1.73000001907349,2.14920020103455,1,1,0.0193075221031904,0.0298702038811813,1,0,0.66666667,95.83333333,0.05555556,82,0.27777778,87.4,0.334960103034973,0,0.142199203372002,2.79133419195811,0,2.84398406744003,0.4,0.875,0.61111111,0.5,0.85714286,0.72727273,0.44444444,0.5,0.16666667,0,1,2,0,3,0,3,0,0.33333333,0.66666667,0,1,0,9.71888779664847,50.36771,50.02478,46.963,80,32.86857,80,80,80,76.34312,66.10711,60.10698,64.82751,-0.87526,2.7642,89.66,104.1,89.48,150.7,190,221.92,133.16,92.84,133.98,105.134444444444,105.744444444444,109.198888888889,0.66666667,0.27777778,0.05555556,95.7583312988281,87.4599975585938,82.0999984741211,-5.24154345194499,-4.69300956726074,6.40404939651489,8.21089744567871,-0.235675978660583,1.44980609416962,0.337912019342184,0.140597641468048,0,2.8159334945182,2.81195282936096,0,0.4,0.875,0.61111111,0.5,0.85714286,0.72727273,0.44444444,17.35714286,0.66666667,0.27777778,0.05555556,NA,95.8623860677083,87.5622802734375,82.2214965820312,NA,-4.58518664042155,-4.02210388183594,6.91370010375977,NA,7.61680857340495,-1.36539726257324,0.707624018192291,NA,0.337912019342184,0.140597641468048,0,NA,2.8159334945182,2.81195282936096,0,NA,0.33333333,0.88888889,0.61111111,0.33333333,0.875,0.72727273,0.5,3,83.5279541015625,22.2466405232747,0,0,98.9261,1,0.33333333,"2024-08-13",0
"Cade Smith",27867,"2024-08-11","@MIN",5,2024,"CLE","A",25,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,2,0,0,0,0,0,0.25,0,0.25,3.28666658401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.5241212415541,102.403901559937,0.5,0,0.333333333,0.666666666,0,0,0,0,4,11,15,0.0306879952549934,-0.0118519999086857,0.0425399951636791,0.392000019550323,0.0410901457071304,0.456800013780594,0.625199973583221,0.54040002822876,0.590400040149689,1,1,0.0219529308378696,0.045227442036929,0,0,1,95.86666667,NA,NA,NA,NA,0.124641492962837,NA,NA,0.830943286418915,NA,NA,0.55555556,0.5,0.53333333,0.8,1,0.875,0.4,0.5,0.06666667,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,-0.0831725842620264,67.94724,46.22255,69.07996,NA,NA,NA,NA,NA,NA,72.75034,37.84156,76.4957,-1.28798,2.14512,92.9,108.44,96.94,NA,NA,NA,NA,NA,NA,92.9,108.44,96.94,1,NA,NA,95.7200032552083,NA,NA,-5.69945322672526,NA,NA,8.76864013671875,NA,NA,0.0893278531730175,NA,NA,0.59551902115345,NA,NA,0.5,0.57142857,0.53333333,0.75,1,0.875,0.46666667,17.18181818,1,NA,NA,NA,95.4823486328125,NA,NA,NA,-5.069287109375,NA,NA,NA,8.12235412597656,NA,NA,NA,0.0893278531730175,NA,NA,NA,0.59551902115345,NA,NA,NA,0.5,0.57142857,0.53333333,0.75,1,0.875,0.46666667,3,99.7943522135417,16.4320844014486,0,0,103.174,3,1,"2024-08-11",0
"Cade Smith",27867,"2024-08-10","@MIN",5,2024,"CLE","A",25,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.5241212415541,102.403901559937,0,0,0,1,0,0,0,0,3,6,9,0.106460005044937,0,0.106460005044937,0.483999997377396,0.0507337525486946,1.41346669197083,1.9099999666214,1.9099999666214,2.46880006790161,1,1,0.0753570646047592,-3.86961920605111e-05,1,0,0.77777778,96.14285714,NA,NA,0.22222222,87.5,0.550543546676636,NA,0.215415522456169,7.86490780966622,NA,10.7707761228085,0.25,0.6,0.44444444,0,1,0.75,0.55555556,0.33333333,0.11111111,0,0,2,0,1,1,2,0,0,1,0,0.5,0.5,-0.512089523355097,50.436,51.31407,30.93333,NA,NA,NA,37.65229,59.56677,38.02876,44.74635,50.08065,26.78124,0.4518,4.75479,90.72,119.7,114.62,NA,NA,NA,94.72,86.42,84.08,91.6088888888889,112.304444444444,107.833333333333,0.77777778,0.22222222,NA,96.0857107979911,87.5,NA,-6.6681033543178,-5.54204177856445,NA,8.4352286202567,-0.640706896781921,NA,0.557032752782106,0.217715758830309,NA,7.95761075403009,10.8857879415154,NA,0.25,0.6,0.44444444,0,1,0.75,0.55555556,17.16666667,0.77777778,0.22222222,NA,NA,95.9019688197545,87.3060989379883,NA,NA,-5.99975858415876,-4.74995994567871,NA,NA,7.77066693987165,-1.61547994613647,NA,NA,0.557032752782106,0.217715758830309,NA,NA,7.95761075403009,10.8857879415154,NA,NA,0.25,0.6,0.44444444,0,1,0.75,0.55555556,2,93.5824279785156,42.099853515625,0,0,94.5385,0,0,"2024-08-10",0
"Cade Smith",27867,"2024-08-09","@MIN",5,2024,"CLE","A",25,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-73.2695121394468,-72.3367211985741,0,0,0,0,0,0,0,0,1,3,4,0.00709201814606786,0,0.00709201814606786,0.100000001490116,0.0104821808636189,0.27879998087883,0.139399990439415,0.27879998087883,0.486000001430511,1,1,0.0254376567900181,-2.8906537927198e-10,0,0,0.5,98,0.5,81.5,NA,NA,0.236779257655144,0.0182156562805176,NA,11.8389628827572,0.910782814025879,NA,0.33333333,1,0.5,1,0,0.5,0.25,1,0.25,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.77986386138678,80,54.1303,80,45.29065,49.24457,50.70168,NA,NA,NA,80,52.58888,80,-2.38952,0.49281,114.84,167.48,167.62,123.28,147.66,151.86,NA,NA,NA,119.06,157.57,159.74,0.5,NA,0.5,97.75,NA,81.1999969482422,-7.36548948287964,NA,6.44118213653564,9.35898971557617,NA,-0.203891307115555,0.239545527845621,NA,0.0183174163103104,11.9772763922811,NA,0.915870815515518,0,0.66666667,0.5,NA,0.5,0.5,0.75,17,0.5,NA,0.5,NA,97.7315521240234,NA,81.1720504760742,NA,-6.56700992584229,NA,7.4823055267334,NA,8.63030052185059,NA,-1.23789548873901,NA,0.239545527845621,NA,0.0183174163103104,NA,11.9772763922811,NA,0.915870815515518,NA,0,0.66666667,0.5,NA,0.5,0.5,0.75,0,NA,NA,0,NA,NA,0,NA,"2024-08-09",2
"Cade Smith",27867,"2024-08-07","ARI",5,2024,"CLE","H",25,0,0,0,1,0,0,0,0,0,0,0,0.2,3,0,0,0,0,1,0,0,0,0,1,13.500014081612,13.500014081612,0,1,0,0,0,1,0,0,0,0,0,0.33333333,0.33333333,0,7.35528463540534,0,0,1.50000156462356,0,1,4.66648134291335,-4.66648134291335,6.93449631797012,0,115.718451885026,170.667945732913,0,0,0,1,0,0,0,0,6,7,13,0.0462840013206005,-0.00461199413985014,0.0508959963917732,0.656000018119812,0.0691983178257942,0.9178666472435,0.407399982213974,0.814799964427948,0.464800000190735,1,1,0.0479159317910671,0.0025096953516107,0,0,0.69230769,95.33333333,0.07692308,82,0.23076923,89.33333333,0.177798688411713,0.0389156937599182,-0.0145046971738338,1.97554098235236,3.89156937599182,-0.483489905794462,0.22222222,0.75,0.38461538,0.5,1,0.8,0.30769231,0.33333333,0.07692308,0,1,0,0,0,1,1,0,1,0,0,0,1,3.52344911434858,20,47.10651,20,80,44.06169,80,20,64.84882,20,20,49.06594,20,2.83302,8.32662,77.14,57.42,34.4,82.12,134.48,133.42,94.48,56,65.82,81.5246153846154,63.02,49.2676923076923,0.69230769,0.23076923,0.07692308,95.4222208658854,89.5666707356771,82,-6.2170287238227,-6.97662035624186,6.14159917831421,7.99811638726128,-0.436960776646932,-1.01793909072876,0.175781451165676,-0.0151570849120617,0.039364367723465,1.95312723517418,-0.50523616373539,3.9364367723465,0.25,0.6,0.38461538,0.5,1,0.8,0.38461538,19.2,0.69230769,0.23076923,0.07692308,NA,95.5786675347222,89.7039693196615,82.1669998168945,NA,-5.84352111816406,-6.07512029012044,7.13669013977051,NA,7.1816652086046,-2.04460207621256,-2.25063991546631,NA,0.175781451165676,-0.0151570849120617,0.039364367723465,NA,1.95312723517418,-0.50523616373539,3.9364367723465,NA,0.25,0.6,0.38461538,0.5,1,0.8,0.38461538,1,102.843719482422,26.1426010131836,1,1,102.844,1,1,"2024-08-07",2
"Cade Smith",27867,"2024-08-05","ARI",5,2024,"CLE","H",25,0,0,27.000028163224,1,0,0,0,0,0,0,1,0.2,6,3,2,2,0,1,0,0,0,0,1,13.500014081612,13.500014081612,40.5000422448361,1,0,0,2,0,2,0,0,0,0,0.16666667,0.16666667,0,4.95995130323017,0,0.6,6.00000625849423,0.75,0.5,4.66648134291335,22.3335468203107,4.66648134291335,678.232621034743,115.718451885026,114.245245356712,2,0.5,0.5,0,0,0,0,0,13,21,34,-0.335823982954025,-0.391203969717026,0.0553799904882908,-2,-0.210970461368561,2.52853345870972,1.45360004901886,1.45360004901886,1.97839999198914,1,1,-0.132392406463623,-0.000421332582326767,0,1,0.73529412,95.6,0.08823529,80.33333333,0.17647059,89.5,-0.740398108959198,-0.578343629837036,-0.0863034725189209,-2.96159243583679,-19.2781209945679,-1.43839120864868,0.35,0.85714286,0.55882353,0.71428571,0.91666667,0.84210526,0.41176471,0.66666667,0.08823529,2,1,1,0,2,2,4,0.5,0.25,0.25,0,0.5,0.5,8.59173713833986,64.6434,48.72975,67.87613,80,40.02668,80,30.69221,71.7648,38.28363,62.15026,49.75116,66.99846,-0.62944,3.13293,96.18,112.7,105.64,134.14,146.12,138.16,109.42,74.32,76.9,101.865882352941,108.875882352941,103.437647058824,0.73529412,0.17647059,0.08823529,95.58,89.3833312988281,80.4333343505859,-5.75378845214844,-7.61527252197266,7.16017087300618,9.40200866699219,1.91759093602498,0.075300544500351,-0.756713032722473,-0.0882841125130653,-0.582854494452477,-3.02685213088989,-1.47140187521776,-19.4284831484159,0.38888889,0.75,0.55882353,0.71428571,0.91666667,0.84210526,0.47058824,17.17857143,0.73529412,0.17647059,0.08823529,NA,95.6908984375,89.4988708496094,80.5254313151042,NA,-5.05183044433594,-6.77156639099121,8.1784299214681,NA,8.64771118164063,0.762176195780436,-1.13560732205709,NA,-0.756713032722473,-0.0882841125130653,-0.582854494452477,NA,-3.02685213088989,-1.47140187521776,-19.4284831484159,NA,0.29411765,0.82352941,0.55882353,0.8,0.85714286,0.84210526,0.5,4,89.2499313354492,5.61599349975586,0,0,111.222,2,0.5,"2024-08-05",0
