"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCB","wCH","wFB/C","wSL/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_KC","pb_s_KC","pb_c_KC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxCU%","pfxKC%","pfxCH%","pfxvFA","pfxvSL","pfxvCU","pfxvKC","pfxvCH","pfxFA-X","pfxSL-X","pfxCU-X","pfxKC-X","pfxCH-X","pfxFA-Z","pfxSL-Z","pfxCU-Z","pfxKC-Z","pfxCH-Z","pfxwFA","pfxwSL","pfxwCU","pfxwKC","pfxwCH","pfxwFA/C","pfxwSL/C","pfxwCU/C","pfxwKC/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSL%","piXX%","pivCH","pivCU","pivFA","pivSL","pivXX","piCH-X","piCU-X","piFA-X","piSL-X","piXX-X","piCH-Z","piCU-Z","piFA-Z","piSL-Z","piXX-Z","piwCH","piwCU","piwFA","piwSL","piwXX","piwCH/C","piwCU/C","piwFA/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Anthony Molina",26952,"2024-08-10","ATL",19,2024,"COL","H",22,0,0,4.5,1,0,0,0,0,0,0,0,2,7,1,1,1,1,0,0,0,0,0,3,13.5,0,4.5,3,0,0,1,2,1,0,0,0,0,0.42857143,0,0.42857143,1.17711684264457,4.5,0.142857142857143,0.5,0,1,6.6664797782898,-2.1664797782898,1.67848818451166,96.4330719886555,155.435646564972,42.3513648164615,0.5,0.25,0.25,0.5,0,0.5,0,0,10,22,32,-0.0362479984760284,-0.0858479961752892,0.0495999976992607,0.258000016212463,0.022454310208559,0.309485733509064,0.409400016069412,0.629200041294098,NA,0,1,-0.0761132836341858,-0.0410100424236432,0,0,0.4375,95.85714286,0.3125,89.6,0.1875,83.5,0.0625,87,NA,-0.589049875736237,-0.0980530083179474,0.647046387195587,0.106812082231045,-4.20749911240169,-0.980530083179474,10.7841064532598,5.34060411155224,0.45,0.83333333,0.59375,0.44444444,0.9,0.68421053,0.375,0.57142857,0.1875,1,2,1,1,1,2,4,0.25,0.5,0.25,0.25,0.25,0.5,8.64239762927994,NA,80,47.03053,80,49.4573,43.19098,46.20121,38.04099,27.70333,57.5969,32.91691,37.15553,47.05251,NA,NA,NA,41.01139,30.16143,57.99524,0.68384,5.10285,102.5,161.5,174.72,138.28,112.84,112.88,70.58,127.92,92.9,104.46,92.68,103.62,95.85625,116.17875,105.11,0.4375,0.3125,0.1875,NA,0.0625,95.7857142857143,89.4400024414062,83.4666697184245,NA,86.9499969482422,-3.7768611907959,1.30890312194824,1.39523569742839,NA,-5.29635906219482,8.09140069144113,3.83299942016602,-0.774282614390055,NA,3.07781028747559,-0.536742798984051,-0.100726041942835,0.676442716270685,NA,0.108140081167221,-3.83387713560036,-1.00726041942835,11.2740452711781,NA,5.40700405836105,0.46666667,0.70588235,0.59375,0.42857143,0.83333333,0.68421053,0.53125,16.56,0.0625,0.1875,0.4375,0.3125,NA,87.0383987426758,83.5351155598958,95.8794817243304,89.516748046875,NA,-5.41701030731201,1.64532279968262,-3.68074008396694,1.6849666595459,NA,2.48133492469788,-1.65726327896118,7.79870932442801,3.24441413879395,NA,0.108140081167221,0.676442716270685,-0.536742798984051,-0.100726041942835,NA,5.40700405836105,11.2740452711781,-3.83387713560036,-1.00726041942835,NA,0.46666667,0.70588235,0.59375,0.42857143,0.83333333,0.68421053,0.53125,4,90.1694946289062,7.29289293289185,1,0.25,101.498,2,0.5,"2024-08-10",0
"Anthony Molina",26952,"2024-08-08","NYM",19,2024,"COL","H",22,0,0,9,1,0,0,0,0,0,0,0,2,9,2,2,2,0,0,0,1,1,0,2,9,0,9,2,0,0,1,2,3,0,0,0,0,0.22222222,0,0.22222222,3.22672908643778,0,0.25,1,0.333333333333333,0.33333333,2.6664797782898,6.3335202217102,4.17848818451166,192.866143977311,63.1962287486532,102.765673805793,0.5,0.5,0.166666666,0.333333333,0,0,0,0,13,30,43,-0.008220000192523,-0.00954800006002188,0.0013279999839142,-0.741999983787537,-0.0645778998732567,0.0242400001734495,0.0265999995172024,0.0531999990344048,NA,0,1,-0.0854651778936386,-0.253643738513322,0,0,0.37209302,95.4375,0.13953488,88.83333333,0.25581395,82.81818182,0.23255814,85,NA,-0.693857848644257,0.111774198710918,0.68420797586441,-0.342609375715256,-4.3366115540266,1.86290331184864,6.22007250785828,-3.42609375715256,0.45833333,0.89473684,0.65116279,0.81818182,0.94117647,0.89285714,0.44186047,0.66666667,0.06976744,2,2,2,0,1,5,6,0.33333333,0.33333333,0.33333333,0,0.16666667,0.83333333,7.28773984496449,NA,72.3791,57.1367,70.0183,51.95102,41.98198,52.51781,42.20052,38.40398,44.61152,26.12895,24.82214,47.95762,NA,NA,NA,47.19804,38.3579,52.5559,0.29949,4.52633,106.4,128.22,142.28,135.9,118.54,105.9,79.24,80.42,51.64,95.18,84.28,88.28,102.27488372093,101.826511627907,91.7120930232558,0.37209302,0.13953488,0.25581395,NA,0.23255814,95.3874969482422,88.9000040690104,82.9090909090909,NA,85.0200012207031,-3.29436898231506,1.14740737279256,1.40721321105957,NA,-6.80576324462891,8.94639778137207,4.69376468658447,-1.18009575930509,NA,4.28765754699707,-0.662038654088974,0.119470130652189,0.668804798275232,NA,-0.347977735102177,-4.13774158805609,1.99116884420315,6.08004362068393,NA,-3.47977735102177,0.45833333,0.89473684,0.65116279,0.81818182,0.94117647,0.89285714,0.44186047,17.88235294,0.23255814,0.25581395,0.37209302,0.13953488,NA,84.8699096679688,82.7336980646307,95.2407608032227,88.7213033040365,NA,-6.80043411254883,1.62176687067205,-3.14552998542786,1.38634459177653,NA,3.37843208312988,-2.13819209012118,8.57100963592529,3.94385019938151,NA,-0.347977735102177,0.668804798275232,-0.662038654088974,0.119470130652189,NA,-3.47977735102177,6.08004362068393,-4.13774158805609,1.99116884420315,NA,0.48,0.88888889,0.65116279,0.83333333,0.9375,0.89285714,0.41860465,6,97.3828531901042,22.7144597371419,0,0,102.284,3,0.5,"2024-08-08",0
"Anthony Molina",26952,"2024-08-04","@SDP",19,2024,"COL","A",22,0,0,9,1,0,0,0,0,0,0,0,1,6,3,1,1,0,0,0,0,0,0,2,18,0,27,2,0,0,2,1,1,0,0,0,0,0.33333333,0,0.33333333,1.64500686612628,0,0.5,3,0.75,0.66666667,-0.833520221710205,9.83352022171021,0.678488184511662,192.866143977311,-17.513261840626,18.1856412207288,2,0.25,0.5,0.25,0,0,0,0,4,16,20,-0.0107419556006789,-0.0215139221400023,0.0107719674706459,-0.542999982833862,-0.0592471361160278,0.0975714325904846,0.0944000035524368,0.0944000035524368,0.0199999995529652,1,1,-0.101901933550835,-0.00819131111601161,0,0,0.55,95.81818182,0.05,89,0.1,83.5,0.3,85.16666667,NA,-0.947469115257263,0.0389156937599182,0.173208177089691,-0.462112307548523,-8.61335559324785,3.89156937599182,8.66040885448456,-7.70187179247538,0.58333333,0.875,0.7,0.71428571,1,0.85714286,0.4,0.5,0.1,1,2,1,1,2,1,4,0.25,0.5,0.25,0.25,0.5,0.25,1.66293325571078,NA,80,57.50445,75.54164,40.37443,46.23483,42.75963,62.76355,48.90045,74.16718,69.4139,21.43022,80,NA,NA,NA,70.30888,47.70383,78.68432,-1.1363,2.37264,106.88,144.74,152.16,151.56,90.22,82.54,88.3,112.72,95.92,82.04,134.08,128.34,99.887,121.144,113.075,0.55,0.05,0.1,NA,0.3,95.872725053267,89.1999969482422,83.6500015258789,NA,85.0666707356771,-5.2726523659446,-0.48320859670639,1.41533637046814,NA,-9.27930068969727,10.0909555608576,6.5659122467041,1.13800036907196,NA,5.26601791381836,-0.997968554496765,0.039364367723465,0.16372461616993,NA,-0.465574827045202,-9.07244140451605,3.9364367723465,8.18623080849648,NA,-7.75958045075337,0.63636364,0.77777778,0.7,0.71428571,1,0.85714286,0.45,21.07142857,0.3,0.1,0.55,0.05,NA,84.9301503499349,83.5326538085938,95.7442959872159,89.0401992797852,NA,-8.46022669474284,2.7092399597168,-4.41996730457653,0.492121011018753,NA,3.64734999338786,-0.837928056716919,8.62965947931463,5.03529977798462,NA,-0.465574827045202,0.16372461616993,-0.997968554496765,0.039364367723465,NA,-7.75958045075337,8.18623080849648,-9.07244140451605,3.9364367723465,NA,0.61538462,0.85714286,0.7,0.75,1,0.85714286,0.35,4,89.7784194946289,7.06815719604492,1,0.25,104.66,2,0.5,"2024-08-04",0
"Anthony Molina",26952,"2024-07-23","BOS",19,2024,"COL","H",22,0,0,0,1,0,0,0,0,0,0,0,3.1,15,1,0,0,0,4,0,0,0,0,2,5.40000051498418,10.8000010299684,2.70000025749209,0.5,0,0,4,3,2,1,0,0,0,0.13333333,0.26666667,-0.13333333,8.03958240806083,0,0.0909090909090909,1.50000014305116,0.111111111111111,1,5.56648000717165,-5.56648000717165,6.92728770254807,0,130.069811943467,169.192403178744,1.333333333,0.222222222,0.444444444,0.333333333,0.333333333,0,0,0,24,42,66,0.0497559979557991,-0.0312199965119362,0.0809759944677353,2.38700008392334,0.207745864987373,0.288399994373322,0.206080004572868,0.329600006341934,0.139599993824959,1,1,0.118606224656105,0.0539180434664251,0,0,0.43939394,94.37931034,0.3030303,88.35,0.12121212,82.375,0.13636364,85.11111111,NA,-0.466905921697617,1.16611111164093,-0.0849489867687225,0.143226623535156,-1.61002041964695,5.83055555820465,-1.06186233460903,1.5914069281684,0.31578947,0.64285714,0.45454545,0.66666667,0.94444444,0.83333333,0.42424242,0.8,0.07575758,2,5,2,3,3,3,9,0.22222222,0.55555556,0.22222222,0.33333333,0.33333333,0.33333333,6.94278785442426,NA,45.91015,47.27436,41.05843,40.01218,41.82556,64.83371,33.56944,24.55881,49.66421,54.64827,29.76895,71.80564,NA,NA,NA,38.27154,26.98062,57.85894,0.85406,5.35818,103.6,92.04,94.64,117.94,31.68,29.12,67.88,106.68,70.94,100.5,122.4,119.54,88.7036363636364,100.356363636364,83.83,0.43939394,0.3030303,0.12121212,NA,0.13636364,94.3068931842672,88.25,82.3625030517578,NA,85.1777750651042,-4.182264130691,1.27651243209839,1.47640120983124,NA,-7.40519036187066,8.38997834304283,3.58138847351074,-0.762899160385132,NA,4.28425386216905,-0.486192345619202,1.16192864626646,-0.0481246411800385,NA,0.144100919365883,-1.67652532972139,5.8096432313323,-0.601558014750481,NA,1.60112132628759,0.26470588,0.65625,0.45454545,0.66666667,0.9047619,0.83333333,0.48484848,18.31372549,0.13636364,0.13636364,0.43939394,0.28787879,NA,85.0740356445312,82.6314697265625,94.2257290544181,88.2892745168586,NA,-7.23435804578993,1.95665677388509,-4.03267748602505,1.74579740825452,NA,3.45823436313205,-1.63933277130127,7.82304645406789,3.09075425800524,NA,0.144100919365883,-0.072367575019598,-0.486192345619202,1.18617158010602,NA,1.60112132628759,-0.804084166884422,-1.67652532972139,6.24300831634747,NA,0.27272727,0.63636364,0.45454545,0.66666667,0.9047619,0.83333333,0.5,9,86.4243367513021,16.0306786431207,1,0.11111111,109.694,2,0.22222222,"2024-07-23",0
"Anthony Molina",26952,"2024-07-11","@CIN",19,2024,"COL","A",22,0,0,54.0000563264481,1,0,0,0,0,0,0,0,0.2,7,5,4,4,1,0,0,0,0,0,0,0,0,67.5000704080601,0,0,0,0,3,4,1,0,0,0,0,0,0,7.92325969253685,13.500014081612,0.714285714285714,7.50000782311779,0.666666666666667,0.27777778,22.666500118396,31.333556208052,9.97052470346011,1157.19807091552,524.393786870139,242.734427379091,0,0.571428571,0,0.428571428,0.333333333,0.333333333,0,0,12,20,32,-0.0598000064492226,-0.0606199614703655,0.000819957233034074,-3.78699994087219,-0.358108758926392,0.160142853856087,0.243000000715256,0.243000000715256,0.0199999995529652,1,1,-0.25134751200676,-0.122069128257202,0,0,0.375,95.58333333,0.28125,89.77777778,0.0625,84.5,0.28125,86,NA,-1.36108422279358,-1.04603123664856,0.174246281385422,-1.10451567173004,-11.3423685232798,-11.6225692960951,8.71231406927109,-12.272396352556,0.29411765,0.86666667,0.5625,1,1,1,0.46875,0.71428571,0,2,1,4,1,4,2,7,0.28571429,0.14285714,0.57142857,0.14285714,0.57142857,0.28571429,27.5696520978008,NA,20,62.59132,20,79.55511,45.89132,80,45.79685,41.7098,67.2614,56.28072,27.54229,69.41696,NA,NA,NA,20,44.18393,32.98739,2.01672,7.10217,96.86,-26.06,-8.28,145.72,123.02,119.68,69.46,131.62,112.36,88.9,120.28,125.14,87.4,83.545625,82.481875,0.375,0.28125,0.0625,NA,0.28125,95.6083374023438,89.7555541992188,84.4499969482422,NA,85.977776421441,-5.49720573425293,1.01538425021701,1.21227645874023,NA,-9.20017327202691,9.45813814798991,5.30861621432834,-1.82022166252136,NA,4.83514616224501,-1.37737214192748,-0.999911990016699,0.158626139163971,NA,-1.11875637620687,-11.478101182729,-11.1101332224078,7.93130695819855,NA,-12.4306264022986,0.3125,0.8125,0.5625,1,1,1,0.5,17.56,0.28125,0.0625,0.375,0.28125,NA,85.675299750434,84.1040954589844,95.3145548502604,89.4369099934896,NA,-9.03866746690538,1.56851005554199,-5.24682172139486,1.43913745880127,NA,3.08468225267198,-3.27939510345459,8.24025217692057,4.0283923678928,NA,-1.11875637620687,0.158626139163971,-1.37737214192748,-0.999911990016699,NA,-12.4306264022986,7.93130695819855,-11.478101182729,-11.1101332224078,NA,0.3125,0.8125,0.5625,1,1,1,0.5,7,85.635001046317,29.0556204659598,1,0.14285714,101.373,2,0.28571429,"2024-07-11",0
"Anthony Molina",26952,"2024-07-08","@CIN",19,2024,"COL","A",22,0,0,0,1,0,0,0,0,0,0,0,0.1,2,1,0,0,0,0,0,0,0,0,1,27.000028163224,0,27.000028163224,1,0,0,0,0,1,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0.5,3.00000312924711,1,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-63.6331150687516,-66.6847344309602,0,1,0,0,0,0,0,0,2,5,7,-0.00281999120488763,-0.00334001192823052,0.000520020723342896,-0.462000042200089,-0.0436879433691502,0.0359999984502792,0.0254999995231628,0.0509999990463257,NA,0,1,-0.0407275408506393,-0.0376055515460842,0,0,0.57142857,95,0.42857143,86,NA,NA,NA,NA,NA,0.0724043697118759,-0.303552240133286,NA,NA,1.8101092427969,-10.1184080044429,NA,NA,0.33333333,0.75,0.57142857,0,1,0.75,0.57142857,1,0.14285714,0,1,0,0,1,0,1,0,1,0,0,1,0,6.10391215948358,NA,NA,NA,NA,NA,NA,NA,69.23329,41.32199,80,40.88725,33.08391,40.79006,NA,NA,NA,60.39686,34.89307,69.80412,-0.52051,3.29633,NA,NA,NA,143.14,100.5,86.22,95.02,123.24,106.6,123.18,105.34,109.42,109.94,114.877142857143,104.494285714286,0.57142857,0.28571429,0.14285714,NA,NA,95.0500030517578,86.6500015258789,84,NA,NA,-4.54052495956421,1.61169695854187,1.40845608711243,NA,NA,10.4368906021118,3.58902740478516,-0.284959673881531,NA,NA,0.0730913765728474,-0.248360008001328,-0.0380783230066299,NA,NA,1.82728441432118,-12.4180004000664,-3.80783230066299,NA,NA,0.33333333,0.75,0.57142857,0,1,0.75,0.57142857,20.4,NA,0.14285714,0.57142857,0.28571429,NA,NA,83.9629974365234,95.0194778442383,86.6032485961914,NA,NA,1.9128999710083,-4.2710599899292,2.09498000144958,NA,NA,-2.23956990242004,9.48732471466064,2.03156995773315,NA,NA,-0.0380783230066299,0.0730913765728474,-0.248360008001328,NA,NA,-3.80783230066299,1.82728441432118,-12.4180004000664,NA,0.33333333,0.75,0.57142857,0,1,0.75,0.57142857,1,80.8009872436523,16.6307849884033,0,0,80.801,0,0,"2024-07-08",0
"Anthony Molina",26952,"2024-07-04","MIL",19,2024,"COL","H",22,1,0,9,1,0,0,0,0,0,0,1,1,6,2,1,1,0,1,0,0,0,0,0,0,9,18,0,0.333333333,0,3,2,0,0,1,0,0,0,0.16666667,-0.16666667,7.78467351869311,0,0.4,3,0.4,0.66666667,6.1664797782898,2.8335202217102,9.19049659073353,192.866143977311,143.905719337933,223.88448361004,1.5,0,0.6,0.4,0,0,1,9,7,13,20,-0.0561839714646339,-0.225331991910934,0.16914801299572,-0.370999991893768,-0.0322889499366283,1.73973321914673,1.42679989337921,1.42679989337921,1.71000003814697,1,1,-0.0501528903841972,0.0178583001296121,0,0,0.5,94.9,0.35,88.57142857,0.05,82,0.1,84.5,NA,-0.303815335035324,0.187175035476685,-0.557057321071625,-0.0717987865209579,-3.03815335035324,2.67392907823835,-55.7057321071625,-3.5899393260479,0,0.78571429,0.55,NA,1,1,0.7,0.83333333,0,2,3,0,1,3,1,5,0.4,0.6,0,0.2,0.6,0.2,3.65240250840803,NA,47.81818,51.96091,44.49505,39.56837,37.3608,46.3659,28.34082,34.59638,39.77701,57.49288,38.06442,80,NA,NA,NA,37.13387,34.81702,56.94512,0.92474,5.4642,112.08,87.72,83.64,126.32,80.44,60.12,66.44,91.18,59.62,92.78,118.84,125.94,84.894,98.058,81.968,0.5,0.3,0.1,NA,0.1,94.8700012207031,89.3333333333333,83,NA,84.5500030517578,-3.93045043945312,1.1328505674998,1.56242525577545,NA,-7.19715595245361,8.36351470947266,4.15245469411214,-1.25319147109985,NA,4.40504741668701,-0.307882491499186,0.209047500044107,-0.586395159363747,NA,-0.0731270276010036,-3.07882491499186,3.48412500073512,-29.3197579681873,NA,-3.65635138005018,0.125,0.83333333,0.55,1,1,1,0.6,15.5,0.1,0.1,0.5,0.3,NA,84.4802551269531,82.9631500244141,94.8385375976563,89.2845662434896,NA,-7.39153003692627,1.78772497177124,-3.99815101623535,1.10768787066142,NA,3.48249006271362,-1.93918001651764,8.19215240478516,3.76541837056478,NA,-0.0731270276010036,-0.586395159363747,-0.307882491499186,0.209047500044107,NA,-3.65635138005018,-29.3197579681873,-3.07882491499186,3.48412500073512,NA,0.14285714,0.76923077,0.55,1,1,1,0.65,5,77.620068359375,-10.3092056274414,1,0.2,106.721,1,0.2,"2024-07-04",0
"Anthony Molina",26952,"2024-07-01","MIL",19,2024,"COL","H",22,0,0,20.2500048279774,1,0,0,0,0,0,1,0,1.1,8,3,3,3,0,1,0,0,0,0,2,13.5000032186516,6.75000160932579,20.2500048279774,2,0,0,3,0,2,0,0,0,0,0.25,0.125,0.125,3.21935408401489,0,0.428571428571429,3.00000071525591,0.6,0.25,2.41647959947582,17.8335252285016,2.41647959947582,433.948927410437,57.431261011709,60.185461366509,3,0.4,0.6,0,0,0,0,0,13,22,35,-0.177340000867844,-0.361388027667999,0.184048026800156,-1.04100000858307,-0.0906005278229713,1.83644998073578,1.50119996070862,1.41960000991821,3.87599992752075,1,1,-0.100848272442818,0.00428152533392455,0,1,0.45714286,95.625,0.34285714,89.41666667,0.02857143,81,0.17142857,86,NA,-1.12410163879395,-0.496778726577759,0.0389156937599182,0.244644597172737,-7.02563524246216,-4.13982272148132,3.89156937599182,4.07740995287895,0.27272727,0.69230769,0.42857143,0.66666667,0.77777778,0.73333333,0.37142857,0.5,0.11428571,1,2,2,0,4,1,5,0.2,0.4,0.4,0,0.8,0.2,5.85912663712658,NA,71.50834,48.44331,67.9985,80,39.16218,80,34.62423,29.97719,43.45448,64.80439,30.76167,79.954,NA,NA,NA,53.715,31.01076,67.53557,-0.10539,3.91901,100.02,124.1,134.72,99.14,150.56,164.86,67.32,113.78,80.76,99.94,123.3,126.04,85.0188571428571,119.864,107.937714285714,0.45714286,0.34285714,0.02857143,NA,0.17142857,95.5124969482422,89.3666687011719,81.4000015258789,NA,85.8333333333333,-4.44308519363403,0.589113672574361,0.960201382637024,NA,-7.67298571268717,8.41884708404541,3.95728778839111,-0.675404131412506,NA,4.34861946105957,-1.13504727929831,-0.505982741713524,0.039364367723465,NA,0.247498977929354,-7.09404549561441,-4.2165228476127,3.9364367723465,NA,4.12498296548923,0.13333333,0.65,0.42857143,0,0.84615385,0.73333333,0.57142857,16.74074074,0.17142857,0.02857143,0.45714286,0.34285714,NA,85.7230021158854,81.323600769043,95.4123153686523,89.2607727050781,NA,-7.93287150065104,0.926720023155212,-4.49389791488647,0.69267209370931,NA,3.71764341990153,-1.05139994621277,7.99187707901001,3.43471431732178,NA,0.247498977929354,0.039364367723465,-1.13504727929831,-0.505982741713524,NA,4.12498296548923,3.9364367723465,-7.09404549561441,-4.2165228476127,NA,0.0625,0.68421053,0.4,0,0.84615385,0.78571429,0.54285714,5,86.9199951171875,1.34747142791748,1,0.2,105.837,2,0.4,"2024-07-01",0
"Anthony Molina",26952,"2024-06-28","@CHW",19,2024,"COL","A",22,0,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,4,18,0,4.5,4,0,0,2,0,1,0,0,0,0,0.57142857,0,0.57142857,-0.0628219333080866,0,0.142857142857143,0.5,0.333333333333333,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-17.513261840626,-18.3531359984531,2,0.333333333,0.666666666,0,0,0,0,0,9,20,29,0.0370220057666302,-0.00327000976540148,0.0402920171618462,0.99399995803833,0.102421432733536,0.23945714533329,0.312600016593933,0.397000014781952,NA,0,1,0.128387555480003,0.0262205090031042,0,0,0.4137931,95,0.20689655,88.83333333,0.10344828,82.33333333,0.27586207,85.5,NA,0.54957914352417,0.255636006593704,0.0876773819327354,0.200611367821693,4.57982619603475,4.26060010989507,2.92257939775785,2.50764209777117,0.21428571,0.73333333,0.48275862,0.33333333,0.72727273,0.64285714,0.51724138,0.85714286,0.17241379,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,0.137732691377048,NA,24.209,58.88656,20,71.19778,39.85467,68.87429,66.50986,37.99467,79.97371,20,31.56038,27.55872,NA,NA,NA,37.20512,41.41249,43.17894,0.92031,5.45756,127.5,27.14,43.3,107.52,109.08,101.44,84.34,92.06,65.04,103.82,98,109.26,102.674482758621,77.1406896551724,71.9572413793103,0.4137931,0.20689655,0.10344828,NA,0.27586207,94.9083353678385,88.9166666666667,82.2333374023438,NA,85.4499969482422,-5.35042254130046,1.33696889877319,2.30316638946533,NA,-8.90799331665039,10.2506160736084,5.35750897725423,-2.05543422698975,NA,5.2734203338623,0.554820854216814,0.258949000388384,0.0885009691119194,NA,0.201756615191698,4.62350711847345,4.31581667313973,2.95003230373065,NA,2.52195768989623,0.23076923,0.6875,0.48275862,0.33333333,0.72727273,0.64285714,0.55172414,17.45454545,0.27586207,0.10344828,0.4137931,0.20689655,NA,85.4038238525391,82.1721700032552,94.8890584309896,88.8757019042969,NA,-8.21507167816162,3.46181678771973,-4.50920327504476,2.60581700007121,NA,3.65808868408203,-3.71723333994548,8.96480051676432,3.8027499516805,NA,0.201756615191698,0.0885009691119194,0.554820854216814,0.258949000388384,NA,2.52195768989623,2.95003230373065,4.62350711847345,4.31581667313973,NA,0.23076923,0.6875,0.48275862,0.33333333,0.72727273,0.64285714,0.55172414,3,93.9462381998698,-8.49669138590495,0,0,102.034,1,0.33333333,"2024-06-28",0
"Anthony Molina",26952,"2024-06-25","@HOU",19,2024,"COL","A",22,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,0,0,9,9,0,0,1,0,2,1,0,0,1,1,0,0.2,-0.2,10.1179290840149,0,0.25,2,0.25,1,6.1664797782898,-6.1664797782898,9.19049659073353,0,143.905719337933,223.88448361004,0,0.333333333,0,0.666666666,0,0,1,9,6,8,14,0.0025479958858341,-0.00278997654095292,0.00533797265961766,0.476999998092651,0.0505564399063587,0.0621200017631054,0.0458000004291534,0.0458000004291534,NA,0,1,0.015860952436924,0.0251563658746704,0,0,0.57142857,95.375,0.28571429,91,NA,NA,0.14285714,85.5,NA,0.232851520180702,-0.199019372463226,NA,-0.0206257551908493,2.91064400225878,-4.97548431158066,NA,-1.03128775954247,0.16666667,0.75,0.5,0,1,0.85714286,0.57142857,0.8,0.07142857,1,3,0,1,1,2,4,0.25,0.75,0,0.25,0.25,0.5,9.86128218674053,NA,78.71145,60.49409,80,NA,NA,NA,20,39.79505,20,69.60491,20,80,NA,NA,NA,22.92889,32.50476,35.27076,1.80724,6.78795,97.66,143.28,148.88,NA,NA,NA,72.16,34.82,16.18,72.32,134.64,118.1,75.8485714285714,78.8342857142857,64.2571428571429,0.57142857,0.28571429,NA,NA,0.14285714,95.2375030517578,90.8000030517578,NA,NA,85.75,-5.43179368972778,-0.297541350126266,NA,NA,-9.35688781738281,10.5194711685181,7.62254047393799,NA,NA,6.4149341583252,0.232205908745527,-0.203323986381292,NA,NA,-0.021582156419754,2.90257385931909,-5.08309965953231,NA,NA,-1.0791078209877,0.16666667,0.75,0.5,0,1,0.85714286,0.57142857,16,0.14285714,NA,0.57142857,0.28571429,NA,85.8271484375,NA,95.2887496948242,90.8359756469727,NA,-8.77480983734131,NA,-4.57543992996216,0.439632505178452,NA,4.53859519958496,NA,8.9589729309082,6.04279756546021,NA,-0.021582156419754,NA,0.232205908745527,-0.203323986381292,NA,-1.0791078209877,NA,2.90257385931909,-5.08309965953231,NA,0.28571429,0.71428571,0.5,0.5,1,0.85714286,0.5,4,90.1393025716146,34.4509353637695,0,0,103.995,1,0.25,"2024-06-25",0
