"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","wFB","wSL","wCT","wCB","wCH","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_KC","pb_s_KC","pb_c_KC","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_KC","sp_l_KC","sp_p_KC","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxKC%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxvKC","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxKC-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxKC-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwKC","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwKC/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSI%","piSL%","pivCH","pivCU","pivFA","pivSI","pivSL","piCH-X","piCU-X","piFA-X","piSI-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwCU","piwFA","piwSI","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Danny Coulombe",13293,"2024-05-24","@CHW",2,2024,"BAL","A",34,0,0,0,1,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0.333333333333333,1,0.333333333333333,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,78.1762071033664,152.159040742638,0.5,0,0.333333333,0.666666666,0,0,0,0,2,7,9,0.088006004691124,-0.0782620012760162,0.16626800596714,0.497000008821487,0.0512107126414776,1.79226660728455,1.70340001583099,1.70340001583099,1.82039999961853,1,1,0.0295008309185505,0.0196023573757744,1,0,0.11111111,91,0.55555556,81.2,0.22222222,86,0.11111111,80,NA,NA,0,1.0918778181076,0.0151102766394615,-0.536357283592224,NA,0,21.8375563621521,0.755513831973076,-53.6357283592224,NA,0.66666667,0.66666667,0.66666667,0.75,1,0.83333333,0.33333333,1,0.11111111,1,0,2,0,2,1,3,0.33333333,0,0.66666667,0,0.66666667,0.33333333,0.961339031665443,NA,NA,NA,50.40007,20,80,57.52461,34.73942,68.1614,65.37163,77.09307,47.03039,55.12736,55.57116,55.09466,60.19015,47.23705,72.85188,-0.50767,3.31559,NA,NA,NA,108.46,150.72,98.5,95.32,116.88,115.8,158.98,124.92,163.52,111.82,104.3,114.6,107.52,118.737777777778,118.913333333333,NA,0.22222222,0.11111111,0.55555556,0.11111111,NA,86,90.6999969482422,80.9599975585938,79.5,NA,-2.52859878540039,4.97304916381836,-6.45530700683594,-2.31234908103943,NA,2.53599548339844,8.79783058166504,-4.60105514526367,-12.1598424911499,NA,0.0151214338839054,0,1.10944585874677,-0.544301271438599,NA,0.756071694195271,0,22.1889171749353,-54.4301271438599,0.5,0.8,0.66666667,0.5,1,0.83333333,0.55555556,17.5,NA,0.11111111,NA,0.11111111,0.77777778,NA,79.9083023071289,NA,91.1295013427734,82.8310023716518,NA,-1.56959998607635,NA,5.46483993530273,-5.09200831821987,NA,-13.9268999099731,NA,7.81338977813721,-4.1626148223877,NA,-0.544301271438599,NA,0,1.12456729263067,NA,-54.4301271438599,NA,0,16.065247037581,0.5,0.8,0.66666667,0.5,1,0.83333333,0.55555556,3,85.1177164713542,14.5309944152832,0,0,98.2707,1,0.33333333,"2024-05-24",0
"Danny Coulombe",13293,"2024-05-23","@CHW",2,2024,"BAL","A",34,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-73.5094593964505,-72.3365655024484,0,0,0,0,0,0,0,0,3,10,13,0.0144020011648536,0,0.0144020011648536,0.496999979019165,0.0512107163667679,0.187800019979477,0.297000020742416,0.297000020742416,0.23759999871254,1,1,0.0766274705529213,6.04934122979128e-05,0,0,0.38461538,91.8,0.30769231,81.25,0.07692308,86,0.23076923,80,NA,NA,0.109902046620846,0.0440942160785198,0.319225162267685,0.325716316699982,NA,2.19804093241692,1.102355401963,31.9225162267685,10.8572105566661,NA,0.5,0.28571429,0.38461538,0,0.5,0.2,0.53846154,1,0.30769231,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.74194892858028,76.56626,41.65689,80,80,54.86643,80,67.05387,47.46631,80,66.55272,58.4329,53.61593,80,80,80,80,54.0171,80,-1.81915,1.34837,99.18,127.66,115.06,77.28,153.16,127.62,109.6,79.58,102.22,166.26,144.04,161.08,118.74,142.96,252.82,117.686153846154,119.784615384615,133.292307692308,0.30769231,0.07692308,0.07692308,0.30769231,0.23076923,91.6999969482422,86.4000015258789,91.0999984741211,81.4250030517578,80,-1.03548049926758,-2.4885938167572,4.91318464279175,-9.4747428894043,-4.64042154947917,7.67479038238525,0.122492343187332,7.0974235534668,-5.78346538543701,-11.5554669698079,0.056060004979372,0.32400244474411,0.054773960262537,0.043706763535738,0.317758873105049,1.4015001244843,32.400244474411,5.4773960262537,1.09266908839345,10.591962436835,0.5,0.28571429,0.38461538,0,0.5,0.2,0.53846154,17.8,NA,0.23076923,0.30769231,0.07692308,0.38461538,NA,80.4644368489583,92.1892013549805,91.6178970336914,82.8726440429687,NA,-4.06849320729574,-0.70821475982666,5.60693979263306,-7.74570846557617,NA,-13.6063995361328,6.72269010543823,5.65967988967896,-5.72711868286133,NA,0.317758873105049,0.056060004979372,0.054773960262537,0.367709208279848,NA,10.591962436835,1.4015001244843,5.4773960262537,7.35418416559696,0.5,0.28571429,0.38461538,0,0.5,0.2,0.53846154,0,NA,NA,0,NA,NA,0,NA,"2024-05-23",0
"Danny Coulombe",13293,"2024-05-18","SEA",2,2024,"BAL","H",34,0,0,54.0000563264481,1,0,0,0,0,0,1,0,0.1,3,2,2,2,0,0,0,0,0,0,0,0,0,54.0000563264481,0,0,0,3,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0.666666666666667,6.00000625849423,0.666666666666667,0,3.1664797782898,50.8335765481583,3.1664797782898,1375.22207884764,78.1762071033664,76.9288520456552,3,0,1,0,0,0,0,0,5,5,10,-0.162960022687912,-0.231499999761581,0.0685399770736694,-1.18099999427795,-0.126989245414734,2.19799995422363,1.30999994277954,1.30999994277954,2.46399998664856,1,1,-0.0946741625666618,0.0205340233119857,0,1,0.2,91.5,0.3,82.33333333,0.5,86.4,NA,NA,NA,NA,0.0168149471282959,-0.522166013717651,-0.504639863967896,NA,NA,0.840747356414795,-17.4055337905884,-10.0927972793579,NA,NA,0.28571429,0.66666667,0.4,1,1,1,0.3,0.66666667,0,2,1,0,0,0,3,3,0.66666667,0.33333333,0,0,0,1,1.34627574922926,31.32143,25.82886,39.90334,NA,NA,NA,20,43.49167,20,NA,NA,NA,56.47935,43.87302,42.98255,34.88495,42.67253,27.59732,1.06445,5.67377,86.04,15.16,5.19999999999999,NA,NA,NA,96.04,68.22,69.96,NA,NA,NA,103.2,123.76,158.22,96.47,103.42,119.77,0.2,0.5,NA,0.3,NA,91.5,86.3799987792969,NA,82.2666625976562,NA,1.99560403823853,-2.01777057647705,NA,-7.7003854115804,NA,9.03557968139648,1.00572204589844,NA,-4.70863215128581,NA,0.0168995037674904,-0.508401542901993,NA,-0.530501522123814,NA,0.844975188374519,-10.1680308580399,NA,-17.6833840707938,NA,0,0.66666667,0.4,NA,1,1,0.6,20,NA,NA,0.1,0.1,0.8,NA,NA,91.8713989257812,91.4653015136719,84.9384765625,NA,NA,2.25571990013123,1.96571004390717,-4.32318639755249,NA,NA,8.59811973571777,7.20369005203247,-2.68617677688599,NA,NA,-0.0483221560716629,0.0652216598391533,-1.03890306502581,NA,NA,-4.83221560716629,6.52216598391533,-12.9862883128226,0,0.66666667,0.4,NA,1,1,0.6,3,95.0175069173177,0.941853761672974,0,0,98.4037,2,0.66666667,"2024-05-18",0
"Danny Coulombe",13293,"2024-05-15","TOR",2,2024,"BAL","H",34,1,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,1,0,0,0,0,0,0,0,10.5257290840149,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,7.70250499695539,0,78.1762071033664,189.77413509113,0,0.25,0,0.75,0,0,2,18,7,8,15,0.0341999903321266,-0.030399989336729,0.064599983394146,0.466999977827072,0.0502150543034077,0.71450001001358,0.611999988555908,0.611999988555908,NA,0,1,0.0136507051065564,0.0342149209995602,0,0,0.2,91.33333333,0.33333333,81.8,0.46666667,86.28571429,NA,NA,NA,NA,0.156793117523193,0.486657083034515,-0.652103781700134,NA,NA,5.22643725077311,9.73314166069031,-9.31576831000192,NA,NA,0.33333333,0.66666667,0.4,0.75,1,0.83333333,0.2,NA,0.06666667,2,1,1,0,3,1,4,0.5,0.25,0.25,0,0.75,0.25,3.99765934389478,20,20.32899,20,76.29447,35.75193,80,80,42.6567,80,NA,NA,NA,43.46662,58.79117,36.10809,48.10963,48.49336,40.35085,0.24285,4.44137,89.82,-69.5,-96.46,89.92,151.94,123.36,94.96,152.68,155.92,NA,NA,NA,110.34,104.68,125.18,101.122666666667,115.369333333333,120.408,0.13333333,0.46666667,0.06666667,0.33333333,NA,90.8000030517578,86.2714320591518,91.5,81.6799987792969,NA,0.186355471611023,-2.75348390851702,6.46386814117432,-7.01464767456055,NA,6.64662837982178,1.81398282732282,6.13961458206177,-5.24320526123047,NA,0.238380804657936,-0.657586414366961,-0.0380783230066299,0.576678562909365,NA,11.9190402328968,-9.39409163381372,-3.80783230066299,11.5335712581873,NA,0.22222222,0.66666667,0.4,0.5,1,0.83333333,0.4,16.81818182,NA,NA,0.06666667,0.13333333,0.8,NA,NA,91.6414031982422,90.8496017456055,84.4108683268229,NA,NA,-0.758179008960724,3.83265495300293,-4.7221155166626,NA,NA,4.69046020507812,5.9309549331665,-2.79980945587158,NA,NA,-0.0897959321737289,0.290098413825035,-0.0809078514575958,NA,NA,-8.97959321737289,14.5049206912518,-0.674232095479965,0.22222222,0.66666667,0.4,0.5,1,0.83333333,0.4,4,87.2519760131836,23.9855175018311,0,0,103.474,1,0.25,"2024-05-15",0
"Danny Coulombe",13293,"2024-05-13","TOR",2,2024,"BAL","H",34,0,0,0,1,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.1762071033664,76.9288520456552,1,0,1,0,0,0,0,0,0,1,1,0.172920003533363,0,0.172920003533363,0.870000004768372,0.0935483872890472,3.8199999332428,1.9099999666214,3.8199999332428,2.2720000743866,1,1,0.0452670156955719,1.72727175618004e-09,1,0,NA,NA,NA,NA,1,85,NA,NA,NA,NA,NA,NA,0.784760475158691,NA,NA,NA,NA,78.4760475158691,NA,NA,NA,1,1,NA,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1.34627574922926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,48.08558,80,80,52.97261,80,-2.66978,0.07242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.86,122.72,141.66,112.86,122.72,141.66,NA,1,NA,NA,NA,NA,84.6999969482422,NA,NA,NA,NA,0.426350027322769,NA,NA,NA,NA,1.71053099632263,NA,NA,NA,NA,0.79871141910553,NA,NA,NA,NA,79.871141910553,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,84.7303009033203,NA,NA,NA,NA,0.363566994667053,NA,NA,NA,NA,0.374769002199173,NA,NA,NA,NA,0.79871141910553,NA,NA,NA,NA,79.871141910553,NA,1,1,NA,1,1,1,1,105.710372924805,1.67174696922302,0,0,105.71,1,1,"2024-05-13",0
"Danny Coulombe",13293,"2024-05-11","ARI",2,2024,"BAL","H",34,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.6143182700941,27.173712862954,2,0,1,0,0,0,0,0,3,12,15,0.304980009794235,0,0.304980009794235,1.07299995422363,0.115376338362694,3.19199991226196,2.68200016021729,2.68200016021729,2.68200016021729,1,1,0.0979720279574394,-0.00242690948088041,1,0,0.13333333,92,0.4,81.83333333,0.33333333,86,0.13333333,80,NA,NA,-0.0680971443653107,0.434852123260498,0.323728084564209,0,NA,-3.40485721826553,7.24753538767497,6.47456169128418,0,NA,0.6,0.4,0.53333333,1,0.5,0.875,0.33333333,1,0.06666667,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,-0.21283949158737,NA,NA,NA,20,42.11601,20,55.36665,37.23902,74.10536,80,71.65936,75.46333,64.24614,59.23826,41.58967,53.46701,54.00558,50.68122,-0.08998,3.94212,NA,NA,NA,88.1,82.26,56.1,129.58,110.68,116.44,196.72,81.7,119.6,111.04,88.06,101.48,126.821333333333,95.4866666666667,103.829333333333,NA,0.33333333,0.13333333,0.4,0.13333333,NA,85.9400024414062,91.8499984741211,81.6833343505859,79.8000030517578,NA,-2.72055168151855,4.40759658813477,-7.13572756449382,-3.2823338508606,NA,-0.400332975387573,8.41011238098145,-4.73835213979085,-11.3033695220947,NA,0.327955201268196,-0.0693691074848175,0.440112840384245,0,NA,6.55910402536392,-3.46845537424088,7.33521400640408,0,0.55555556,0.5,0.53333333,1,0.66666667,0.875,0.4,18.83333333,NA,0.13333333,NA,0.13333333,0.73333333,NA,79.7104034423828,NA,91.7901992797852,83.5357887961648,NA,-3.63928008079529,NA,4.56108522415161,-5.39419833096591,NA,-13.7362499237061,NA,7.07989978790283,-4.44406613436612,NA,0,NA,-0.0693691074848175,0.768068041652441,NA,0,NA,-3.46845537424088,6.98243674229492,0.55555556,0.5,0.53333333,1,0.66666667,0.875,0.4,2,103.872802734375,-11.8743209838867,0,0,106.791,2,1,"2024-05-11",0
"Danny Coulombe",13293,"2024-05-08","@WSN",2,2024,"BAL","A",34,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2.31606242325356,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.1762071033664,76.9288520456552,2,0.333333333,0.666666666,0,0,0,1,9,3,9,12,0.0871919989585876,0,0.0871919989585876,0.49099999666214,0.0509864985942841,1.15506672859192,1.57160007953644,1.57160007953644,1.52880001068115,1,1,0.0755800008773804,-9.34538231865262e-05,1,0,0.08333333,92,0.33333333,80.75,0.41666667,86,0.16666667,79,NA,NA,0,0.0533916912972927,0.485145777463913,0.177071928977966,NA,0,1.33479228243232,9.70291554927826,8.85359644889832,NA,0.4,0.85714286,0.66666667,0.5,1,0.875,0.58333333,0.66666667,0.08333333,0,3,0,0,1,2,3,0,1,0,0,0.33333333,0.66666667,6.14961732240806,NA,NA,NA,20,20,22.13288,20,39.55447,20,51.74774,45.18414,64.96843,72.00778,54.2719,60.16566,34.48961,46.65585,27.90553,1.08901,5.71061,NA,NA,NA,101.96,12,-48.66,103.56,54.52,61.96,174.02,129.32,159.24,116.04,116.44,127.98,120.37,89.2433333333333,96.4633333333333,NA,0.41666667,0.08333333,0.33333333,0.16666667,NA,85.9200012207031,91.6999969482422,80.75,78.6500015258789,NA,-1.75299091339111,4.89223957061768,-7.4477858543396,-0.47858738899231,NA,1.63963947296143,6.49306583404541,-6.91349029541016,-8.97059345245361,NA,0.491110134869814,0,0.0536186285316944,0.179726630449295,NA,9.82220269739628,0,1.34046571329236,8.98633152246475,0.2,1,0.66666667,0,1,0.875,0.58333333,17.33333333,NA,0.16666667,NA,0.08333333,0.75,NA,78.9198989868164,NA,91.9940032958984,83.8580661349826,NA,-0.577764987945557,NA,4.87341976165771,-4.53647401597765,NA,-10.3658046722412,NA,5.33236980438232,-3.57050789727105,NA,0.179726630449295,NA,0,0.544728763401508,NA,8.98633152246475,NA,0,6.05254181557231,0.25,0.875,0.66666667,0,1,0.875,0.66666667,3,93.9349365234375,1.35814571380615,0,0,97.1518,1,0.33333333,"2024-05-08",0
"Danny Coulombe",13293,"2024-05-03","@CIN",2,2024,"BAL","A",34,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.6143182700941,102.403901559937,0,0,0,1,0,0,0,0,6,9,15,0.0595600046217442,0,0.0595600046217442,0.560999989509583,0.0530496463179588,0.753666639328003,1.15899991989136,1.15899991989136,1.02999997138977,1,1,0.0793371349573135,-0.000310146745588977,0,0,0.13333333,91.5,0.33333333,82.4,0.53333333,86,NA,NA,NA,NA,0.293063700199127,-0.0911983400583267,0.570303440093994,NA,NA,14.6531850099564,-1.82396680116653,7.12879300117493,NA,NA,0.27272727,0.5,0.33333333,0.33333333,1,0.6,0.26666667,0.33333333,0.13333333,1,0,1,1,1,0,2,0.5,0,0.5,0.5,0.5,0,-0.505105066260414,57.3735,45.91522,44.59442,NA,NA,NA,80,69.48909,60.56484,NA,NA,NA,38.32984,68.71479,20,59.53362,69.68051,24.78582,-0.46688,3.37677,99.68,188.48,171.48,NA,NA,NA,135.54,143.36,189.76,NA,NA,NA,118.9,64.72,117.38,121.884,107.434666666667,148.72,0.13333333,0.53333333,NA,0.33333333,NA,91.25,86.0250015258789,NA,82.4400024414062,NA,-1.25614941120148,-1.63841962814331,NA,-8.85758056640625,NA,7.26827526092529,1.04442369937897,NA,-6.07825660705566,NA,0.279342755675316,0.577962771058083,NA,-0.093913622200489,NA,13.9671377837658,7.22453463822603,NA,-1.87827244400978,NA,0.3,0.4,0.33333333,0.33333333,1,0.6,0.33333333,19.25,NA,NA,0.13333333,NA,0.86666667,NA,NA,91.8181457519531,NA,85.1806077223558,NA,NA,-1.15958499908447,NA,-4.31491235586313,NA,NA,6.06545495986938,NA,-3.5762217595027,NA,NA,0.279342755675316,NA,0.484049148857594,NA,NA,13.9671377837658,NA,3.72345499121226,0.3,0.4,0.33333333,0.33333333,1,0.6,0.33333333,2,72.3606262207031,43.8393707275391,0,0,85.1186,0,0,"2024-05-03",0
"Danny Coulombe",13293,"2024-05-02","NYY",2,2024,"BAL","H",34,0,0,0,1,0,0,0,0,0,0,0,0.2,3,1,0,0,0,0,0,0,0,0,1,13.500014081612,0,13.500014081612,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0.333333333333333,1.50000156462356,0.5,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,2.33329474313559,2.29606542354053,1,0.5,0.5,0,0,0,0,0,7,11,18,0.00890002213418484,-0.00367999076843262,0.0125800129026175,0.250999987125397,0.0269892476499081,0.196666657924652,0.319999992847443,0.319999992847443,0.201999992132187,1,1,0.00572420749813318,0.0395301443483026,0,0,0.33333333,91.66666667,0.16666667,82.33333333,0.44444444,85.875,0.05555556,80,NA,NA,0.36785477399826,-0.0544372089207172,-0.310290336608887,0,NA,6.13091289997101,-1.81457363069057,-3.87862920761108,0,NA,0.2,0.5,0.33333333,1,0.5,0.66666667,0.44444444,0.33333333,0.11111111,1,1,0,1,0,1,2,0.5,0.5,0,0.5,0,0.5,3.75571495347442,20,37.83022,20,55.00713,41.38347,67.0153,80,45.68585,80,20,64.30464,20,80,59.62358,33.25835,56.87516,50.81551,26.21205,-0.30172,3.62451,83.38,81.7,71.84,103.82,103.36,79.1,94.78,163.66,160.4,127.6,75.68,70.06,111.28,145.48,168.02,102.407777777778,125.778888888889,130.054444444444,0.22222222,0.44444444,0.11111111,0.16666667,0.05555556,91.625,85.7874984741211,91.3500061035156,82.1333312988281,80.1999969482422,-0.815161645412445,-2.13372850418091,7.26580238342285,-7.04553413391113,-2.74288105964661,8.28604698181152,1.11089873313904,7.21132946014404,-3.93099880218506,-10.0687713623047,0.149518024176359,-0.314906228333712,0.222849875688553,-0.0560689233243465,0,3.73795060440898,-3.9363278541714,11.1424937844276,-1.86896411081155,0,0.2,0.5,0.33333333,1,0.5,0.66666667,0.44444444,17.23076923,NA,0.05555556,0.22222222,0.11111111,0.61111111,NA,80.1784973144531,91.5698776245117,91.35205078125,84.7340032404119,NA,-2.87319993972778,-1.10651671886444,7.27233982086182,-3.85339286110618,NA,-12.2065000534058,7.10673999786377,5.29842472076416,-2.05476119301536,NA,0,0.149518024176359,0.222849875688553,-0.370975151658058,NA,0,3.73795060440898,11.1424937844276,-3.37250137870962,0.2,0.5,0.33333333,1,0.5,0.66666667,0.44444444,2,77.1586074829102,9.32601261138916,0,0,103.91,1,0.5,"2024-05-02",0
"Danny Coulombe",13293,"2024-04-29","NYY",2,2024,"BAL","H",34,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,78.1762071033664,152.159040742638,0.5,0,0.333333333,0.666666666,0,0,0,0,3,9,12,0.141819983720779,0,0.141819983720779,0.837000012397766,0.0900000035762787,2.04200005531311,1.41100001335144,2.82200002670288,NA,0,1,0.0732341259717941,-0.00378261770578019,1,0,0.16666667,91,0.25,81.66666667,0.58333333,85.85714286,NA,NA,NA,NA,0.125772431492805,0.24982325732708,0.336136043071747,NA,NA,6.28862157464027,8.32744191090266,4.80194347245353,NA,NA,0.5,0.66666667,0.58333333,0.33333333,1,0.71428571,0.5,0.66666667,0.16666667,1,1,1,0,1,2,3,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,0.961339031665443,80,45.86861,80,NA,NA,NA,49.53269,40.34959,65.60394,NA,NA,NA,80,61.1484,73.13216,79.7509,55.39088,80,-1.7229,1.49274,86.32,145.24,130.7,NA,NA,NA,103.62,134.18,126.1,NA,NA,NA,106.04,147.52,182.24,102.148333333333,143.805,159.615,0.16666667,0.58333333,NA,0.25,NA,91.1499938964844,85.8285696847098,NA,81.6666666666667,NA,-0.723557233810425,-2.22083990914481,NA,-7.64332071940104,NA,8.04457759857178,2.00439017159598,NA,-5.798890431722,NA,0.127053171396255,0.340451005846262,NA,0.252764467149973,NA,6.35265856981277,4.86358579780374,NA,8.42548223833243,NA,0.25,0.75,0.58333333,0,0.83333333,0.71428571,0.66666667,18.77777778,NA,NA,0.16666667,NA,0.83333333,NA,NA,91.3217468261719,NA,84.7279479980469,NA,NA,-0.712017834186554,NA,-4.09772605895996,NA,NA,6.75621509552002,NA,-1.98085403442383,NA,NA,0.127053171396255,NA,0.593215472996235,NA,NA,6.35265856981277,NA,5.93215472996235,0.25,0.75,0.58333333,0,0.83333333,0.71428571,0.66666667,3,95.0802205403646,17.3478851318359,0,0,98.4346,2,0.66666667,"2024-04-29",0
"Danny Coulombe",13293,"2024-04-28","OAK",2,2024,"BAL","H",34,0,0,13.500014081612,1,0,0,0,0,0,1,0,0.2,3,1,1,1,1,0,0,0,0,0,1,13.500014081612,0,13.500014081612,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,13.500014081612,0.333333333333333,1.50000156462356,0,1,19.6664969891489,-6.16648290753691,2.43449162409945,343.805519711909,495.312225084636,58.7187657997406,1,0,0.5,0.5,0,1,0,0,2,7,9,-0.0514000207185745,-0.105379998683929,0.0539799779653549,-0.629000008106232,-0.0676344111561775,0.89466667175293,1.30999994277954,1.30999994277954,0.794000029563904,1,1,-0.161412298679352,0.103960711019485,0,0,NA,NA,0.33333333,82,0.44444444,86.75,0.22222222,79,NA,NA,NA,-0.00390239432454109,0.521215915679932,-1.44932198524475,NA,NA,-0.130079810818036,13.0303978919983,-72.4660992622375,NA,0.25,0.8,0.55555556,0,0.5,0.4,0.55555556,1,0.33333333,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,17.8095946149346,NA,NA,NA,NA,NA,NA,46.62113,44.02719,52.26745,47.58005,55.80896,43.40532,80,57.22427,80,74.62482,56.83529,80,-1.40444,1.97043,NA,NA,NA,NA,NA,NA,92.42,112.74,83.84,121.68,41.28,48.8,116.82,101.76,112.34,109.766666666667,91.98,88.72,NA,0.44444444,NA,0.33333333,0.22222222,NA,86.625,NA,82.0666656494141,78.8000030517578,NA,-1.33198952674866,NA,-6.41775957743327,-1.13651716709137,NA,2.0202362537384,NA,-3.74572308858236,-10.6017971038818,NA,0.527674928307533,NA,-0.00435131415724754,-1.45103260502219,NA,13.1918732076883,NA,-0.145043805241585,-72.5516302511096,0.33333333,0.66666667,0.55555556,0,0.5,0.4,0.66666667,17.2,NA,0.22222222,NA,NA,0.77777778,NA,78.8394470214844,NA,NA,84.7085484095982,NA,-1.34979748725891,NA,NA,-3.82379477364676,NA,-12.608699798584,NA,NA,-2.25622109004429,NA,-1.45103260502219,NA,NA,0.523323614150286,NA,-72.5516302511096,NA,NA,7.47605163071837,0.33333333,0.66666667,0.55555556,0,0.5,0.4,0.66666667,2,105.297027587891,14.5041036605835,1,0.5,105.737,2,1,"2024-04-28",0
