"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxvFA","pfxvSI","pfxvSL","pfxFA-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwSI","pfxwSL","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFC%","piSI%","piSL%","piXX%","pivFC","pivSI","pivSL","pivXX","piFC-X","piSI-X","piSL-X","piXX-X","piFC-Z","piSI-Z","piSL-Z","piXX-Z","piwFC","piwSI","piwSL","piwXX","piwFC/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Tim Mayza",15042,"2024-08-25","COL",9,2024,"NYY","H",32,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,2,1,0,0,0,0,0,0,0,6.91672908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,74.7751920086579,152.159040742638,0.5,0.25,0.25,0.5,0,0,0,0,5,9,14,0.000967991363722831,-0.00133599282708019,0.00230398424901068,0.49099999666214,0.0509865023195744,0.031700000166893,0.0299999993294477,0.0299999993294477,NA,0,1,0.0260599944740534,0.00447601052993985,0,0,0.71428571,94,0.28571429,88,NA,0.0960894078016281,0.268201649188995,0.960894078016281,6.70504122972488,0,0.55555556,0.35714286,NA,1,1,0.64285714,0.5,0,1,1,2,0,4,0,4,0.25,0.25,0.5,0,1,0,4.33713574790238,NA,NA,NA,44.99873,49.71242,52.51968,67.38462,53.18299,80,55.5286,49.33544,69.60145,-0.21806,3.75,NA,NA,NA,109.36,102.76,115.48,120.8,109.44,122.14,112.628571428571,104.668571428571,117.382857142857,NA,0.71428571,0.28571429,NA,93.9200012207031,87.875,NA,8.84855575561523,-0.12555293738842,NA,5.41272506713867,-0.495737850666046,NA,0.0958262756466866,0.27137004211545,NA,0.958262756466866,6.78425105288625,0,0.5,0.35714286,NA,1,1,0.71428571,16.7,NA,0.71428571,0.28571429,NA,NA,93.5367431640625,87.5002517700195,NA,NA,8.70700225830078,-0.521686732769012,NA,NA,3.89364318847656,-2.08394742012024,NA,NA,0.0958262756466866,0.27137004211545,NA,NA,0.958262756466866,6.78425105288625,NA,0,0.5,0.35714286,NA,1,1,0.71428571,4,81.7322845458984,20.9770984649658,0,0,93.8699,0,0,"2024-08-25",0
"Tim Mayza",15042,"2024-08-24","COL",9,2024,"NYY","H",32,0,0,0,1,0,0,0,0,0,0,0,0.2,4,1,0,0,0,0,0,0,0,0,0,0,0,13.500014081612,0,0.5,0,4,0,0,0,2,0,0,0,0,0,-1.18327091598511,0,0.25,1.50000156462356,0.25,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,74.7751920086579,76.9288520456552,4,0,1,0,0,0,0,0,3,8,11,0.00589199922978878,-0.0122320037335157,0.0181240029633045,0.257999986410141,0.0267912782728672,0.299099981784821,0.0675999969244003,0.135199993848801,0.145199999213219,1,1,-0.0218354891985655,0.0415345851150193,0,0,0.72727273,93.375,0.27272727,89,NA,-0.17981481552124,-0.594570398330688,-2.2476851940155,-19.8190132776896,0.4,0.66666667,0.54545455,1,1,1,0.54545455,0.5,0,4,0,0,4,0,0,4,1,0,0,1,0,0,1.3817372236624,NA,NA,NA,73.49744,66.01462,74.75081,20,41.20335,20,61.23636,57.24258,66.0193,-0.57266,3.2181,NA,NA,NA,113.76,120.9,141.34,101.56,86.54,81.96,110.432727272727,111.529090909091,125.145454545455,NA,0.72727273,0.27272727,NA,93.3874969482422,88.9000040690104,NA,9.51581859588623,0.696677049001058,NA,6.29978322982788,2.07827011744181,NA,0.894739616662264,-0.603592909872532,NA,11.1842452082783,-20.1197636624177,0.25,0.71428571,0.54545455,1,1,1,0.63636364,21.71428571,NA,0.72727273,0.27272727,NA,NA,93.0582733154297,88.553700764974,NA,NA,9.47024917602539,0.0999750991662343,NA,NA,4.72483730316162,0.229284326235453,NA,NA,0.894739616662264,-0.603592909872532,NA,NA,11.1842452082783,-20.1197636624177,NA,0.25,0.71428571,0.54545455,1,1,1,0.63636364,4,65.7608184814453,-42.515064239502,0,0,76.639,0,0,"2024-08-24",0
"Tim Mayza",15042,"2024-08-21","CLE",9,2024,"NYY","H",32,0,0,4.5,1,0,0,0,0,0,0,0,2,8,1,1,1,1,0,0,1,0,0,1,4.5,0,4.5,1,0,0,4,2,0,0,0,0,0,0.125,0,0.125,3.51697908401489,4.5,0.142857142857143,0.5,0,1,10.1664797782898,-5.66647977828979,5.17848818451166,111.660534510549,244.042962865111,126.982731189822,2,0,0.666666666,0.333333333,0,0.5,0,0,4,18,22,0.00181997299659997,-0.00347203970886767,0.00529201282188296,-0.0179999843239784,-0.00186915975064039,0.031700000166893,0.0291999988257885,0.0284000001847744,NA,0,1,0.0170136392116547,0.0403987578551669,0,0,0.5,92.54545455,0.5,87.54545455,NA,-1.00355899333954,0.614176273345947,-9.12326357581399,5.58342066678134,0.44444444,0.69230769,0.59090909,0.75,0.88888889,0.84615385,0.59090909,0.875,0.09090909,1,4,1,0,5,1,6,0.16666667,0.66666667,0.16666667,0,0.83333333,0.16666667,8.99769464659747,NA,NA,NA,55.16952,39.00435,66.16175,77.8362,48.74424,80,73.25354,45.24823,80,-1.31925,2.09822,NA,NA,NA,88.76,88.74,77.88,107.88,152.06,144.02,98.32,120.4,110.95,NA,0.5,0.5,NA,92.5454545454545,87.3818192915483,NA,7.88698855313388,-1.10926446047696,NA,5.42933377352628,1.32346456701105,NA,-1.00318114086986,0.609899632632732,NA,-9.11982855336233,5.54454211484302,0.28571429,0.73333333,0.59090909,0.5,0.90909091,0.84615385,0.68181818,17.85714286,NA,0.5,0.5,NA,NA,92.3745672052557,87.2032470703125,NA,NA,7.81980618563565,-1.59475482593883,NA,NA,4.17345567183061,-0.16957227750258,NA,NA,-1.00318114086986,0.609899632632732,NA,NA,-9.11982855336233,5.54454211484302,NA,0.28571429,0.73333333,0.59090909,0.5,0.90909091,0.84615385,0.68181818,6,89.7031656901042,7.73323567708333,1,0.16666667,102.907,2,0.33333333,"2024-08-21",0
"Tim Mayza",15042,"2024-08-20","CLE",9,2024,"NYY","H",32,0,1,54.0000563264481,1,0,0,0,0,0,0,0,0.1,3,2,3,2,0,0,0,0,0,0,0,0,0,54.0000563264481,0,0,1,1,0,1,0,0,1,1,0,0,0,4.72206241920756,0,0.666666666666667,6.00000625849423,0.666666666666667,-0.5,3.1664797782898,50.8335765481583,3.1664797782898,1339.92781178021,74.7751920086579,76.9288520456552,1,0.5,0.5,0,0,0,0,0,6,6,12,-0.229975998401642,-0.308863997459412,0.0788879916071892,-1.06599998474121,-0.110695742070675,1.38999998569489,2.65120005607605,2.65120005607605,1.40880000591278,1,1,-0.0900356769561768,-0.0754146833088795,0,1,0.91666667,93.45454545,0.08333333,88,NA,-0.856087684631348,-0.0373910665512085,-7.78261531483043,-3.73910665512085,0.16666667,0.66666667,0.41666667,1,0.75,0.8,0.5,0.33333333,0.08333333,2,0,1,0,2,1,3,0.66666667,0,0.33333333,0,0.66666667,0.33333333,9.99056457722093,NA,NA,NA,25.79302,37.28929,38.77387,20,80,20,20,37.66679,29.23776,2.1609,7.31844,NA,NA,NA,87.6,76.26,68.38,120.12,9.74000000000001,-2.53999999999999,90.5563636363636,70.2127272727273,61.9327272727273,NA,0.91666667,0.08333333,NA,93.5181773792614,88.0999984741211,NA,8.57617603648793,-0.20981103181839,NA,6.01684292879972,0.884865403175354,NA,-0.865787651389837,-0.0380783230066299,NA,-7.8707968308167,-3.80783230066299,0.16666667,0.66666667,0.41666667,1,0.75,0.8,0.5,20.66666667,NA,0.91666667,0.08333333,NA,NA,93.3668323863636,87.9011001586914,NA,NA,8.40247691761364,-1.05123996734619,NA,NA,4.61496734619141,-1.18906998634338,NA,NA,-0.865787651389837,-0.0380783230066299,NA,NA,-7.8707968308167,-3.80783230066299,NA,0.16666667,0.66666667,0.41666667,1,0.75,0.8,0.5,3,92.7699584960938,3.14198780059814,0,0,96.0695,1,0.33333333,"2024-08-20",0
"Tim Mayza",15042,"2024-08-17","@DET",9,2024,"NYY","A",32,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0.333333333333333,1,0.5,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,26.4129717639571,64.7888072114456,1,0,0.5,0.5,0,0,0,0,2,6,8,0.00894400384277105,-0.0183080080896616,0.0272520110011101,0.479999989271164,0.0506329089403152,0.130300000309944,0.149199992418289,0.149199992418289,0.102800004184246,1,1,0.05943638458848,0.00920524105615533,0,0,0.875,93.28571429,0.125,88,NA,-0.74709415435791,0.173208177089691,-10.6727736336844,17.3208177089691,0.5,1,0.625,0.66666667,1,0.8,0.25,0.66666667,0.125,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,-0.37167653138608,NA,NA,NA,62.19398,48.56284,59.39278,69.71227,42.23044,72.04453,70.46904,43.77402,71.05622,-1.14625,2.35772,NA,NA,NA,90.32,123.84,125.96,119.16,173.2,157,93.925,130.01,129.84,NA,0.875,0.125,NA,93.2000034877232,87.9000015258789,NA,8.80423355102539,-0.285283416509628,NA,5.89413234165737,1.79736363887787,NA,-0.748792067170143,0.175081223249435,NA,-10.697029531002,17.5081223249435,0.33333333,0.8,0.625,1,0.75,0.8,0.625,20,NA,0.875,0.125,NA,NA,93.1336321149554,87.7861022949219,NA,NA,8.79969569614955,-0.652356028556824,NA,NA,4.62329973493304,0.130040004849434,NA,NA,-0.748792067170143,0.175081223249435,NA,NA,-10.697029531002,17.5081223249435,NA,0.33333333,0.8,0.625,1,0.75,0.8,0.625,2,87.0557250976562,11.442850112915,1,0.5,99.7922,1,0.5,"2024-08-17",0
"Tim Mayza",15042,"2024-06-28","NYY",14,2024,"TOR","H",32,0,0,45,1,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,45,0,0.5,0,2,0,3,0,1,0,0,0,0,0,NA,0,1,5,1,0,3.1664797782898,41.8335202217102,3.1664797782898,1131.5565912468,76.9525195600348,76.9288520456552,2,0.6,0.4,0,0,0,0,0,8,11,19,-0.0130880000069737,-0.0130880000069737,0,-4.45300006866455,-0.470470160245895,0.066200003027916,0.0561999976634979,0.0561999976634979,0.00999999977648258,1,1,-0.21695901453495,0.0192550959799216,0,0,0.63157895,92.08333333,0.36842105,87.57142857,NA,-1.2506388425827,-1.3632960319519,-10.4219903548559,-19.4756575993129,0.22222222,0.6,0.42105263,1,0.83333333,0.875,0.52631579,NA,0.05263158,1,4,0,0,3,2,5,0.2,0.8,0,0,0.6,0.4,12.6714597241695,NA,NA,NA,43.65795,51.60399,47.51551,24.7874,43.43319,25.55099,37.91519,47.84547,40.16287,0.8762,5.39139,NA,NA,NA,95.72,97.06,99.58,82.54,96.38,86.54,89.48,102.610526315789,100.492631578947,NA,0.63157895,0.36842105,NA,92.1500040690104,87.2857142857143,NA,10.264368057251,0.0248162959303175,NA,5.62549781799316,3.096894127982,NA,-1.27044079452753,-1.37993204966187,NA,-10.5870066210628,-19.7133149951696,0.22222222,0.6,0.42105263,1,0.83333333,0.875,0.52631579,19.14285714,NA,0.63157895,0.36842105,NA,NA,92.1169128417969,87.2605678013393,NA,NA,9.93683179219564,-0.721871307918004,NA,NA,4.20952733357747,1.77214799608503,NA,NA,-1.27044079452753,-1.37993204966187,NA,NA,-10.5870066210628,-19.7133149951696,NA,0.3,0.55555556,0.42105263,1,0.8,0.875,0.47368421,5,94.51904296875,12.1192779541016,0,0,103.756,4,0.8,"2024-06-28",0
"Tim Mayza",15042,"2024-06-24","@BOS",14,2024,"TOR","A",32,0,0,18,1,0,0,0,0,0,0,0,0,3,2,2,2,0,1,1,0,0,0,0,0,9,18,0,0,0,0,1,1,0,0,0,0,0,0.33333333,-0.33333333,NA,0,1,3,1,0.33333333,6.1664797782898,11.8335202217102,7.67848818451166,452.622636498721,151.608189429451,189.176655168198,0,0.5,0,0.5,0,0,0,0,2,4,6,-0.139471992850304,-0.139471992850304,0,-0.690000057220459,-0.0664739906787872,2.16040015220642,0.340200006961823,0.680400013923645,6.05000019073486,1,1,-0.100691944360733,0.0361335371101778,0,1,0.66666667,94,0.33333333,89,0.66666667,-1.16398501396179,-0.0580911040306091,-29.0996253490448,-2.90455520153046,0.25,1,0.5,1,1,1,0.33333333,0.66666667,0,0,2,0,1,1,0,2,0,1,0,0.5,0.5,0,16.3847730095078,NA,NA,NA,80,51.11052,80,20,73.10781,20,59.59635,58.93237,76.80478,-0.47077,3.37094,NA,NA,NA,114.06,130.9,144.22,135.78,48.78,61.36,121.3,103.526666666667,116.6,NA,0.66666667,0.33333333,NA,94.0999984741211,89.0500030517578,NA,8.359543800354,-0.492670446634293,NA,4.6609787940979,1.5097861289978,NA,-1.17761796340346,-0.0591252744197845,NA,-29.4404490850866,-2.95626372098923,0,0.75,0.5,NA,1,1,0.66666667,18.75,NA,0.66666667,0.33333333,NA,NA,93.7890243530273,88.7626037597656,NA,NA,8.04691982269287,-1.34350991249084,NA,NA,3.3949499130249,-0.225309506058693,NA,NA,-1.17761796340346,-0.0591252744197845,NA,NA,-29.4404490850866,-2.95626372098923,NA,0,0.75,0.5,NA,1,1,0.66666667,2,76.5782241821289,25.0442237854004,0,0,79.2829,0,0,"2024-06-24",0
"Tim Mayza",15042,"2024-06-21","@CLE",14,2024,"TOR","A",32,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,6.55439574805623,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,76.9525195600348,114.543946394147,0.5,0.5,0.166666666,0.333333333,0,0,0,0,8,19,27,0.00383200636133552,0,0.00383200636133552,0.959999978542328,0.101265825331211,0.0259333327412605,0.0363999977707863,0.046399999409914,0.0063999998383224,1,1,0.157296702265739,-0.00953295745253593,0,0,0.59259259,89.9375,0.40740741,88.18181818,NA,1.04208636283875,0.460730820894241,6.51303976774216,4.18846200812947,0.4,0.91666667,0.62962963,0.83333333,0.81818182,0.82352941,0.44444444,0.66666667,0.11111111,3,1,2,2,3,1,6,0.5,0.16666667,0.33333333,0.33333333,0.5,0.16666667,9.27210595040621,NA,NA,NA,55.68374,39.38218,53.55843,31.65762,24.46298,58.22768,51.30695,32.05651,61.99247,0.04422,4.14342,NA,NA,NA,92.86,112.16,102.12,90.3,98.22,68.34,91.217037037037,108.802962962963,92.5725925925926,NA,0.59259259,0.40740741,NA,89.7937469482422,88.281815962358,NA,9.04870319366455,1.1359037919478,NA,5.06912040710449,2.84960712086071,NA,1.13903208076954,0.466164581477642,NA,7.11895050480962,4.23785983161493,0.46153846,0.78571429,0.62962963,0.83333333,0.81818182,0.82352941,0.51851852,18.85714286,0.25925926,0.59259259,0.14814815,NA,89.6103864397321,89.6978759765625,85.6938018798828,NA,0.605822018214634,8.55197620391846,-0.550867736339569,NA,2.17070184435163,3.6093225479126,0.110909283161163,NA,0.355860583484173,1.13903208076954,0.110303997993469,NA,5.08372262120247,7.11895050480962,2.75759994983673,NA,0.41666667,0.8,0.62962963,0.8,0.83333333,0.82352941,0.55555556,6,84.3648173014323,18.902577718099,0,0,98.4969,2,0.33333333,"2024-06-21",0
"Tim Mayza",15042,"2024-06-19","BOS",14,2024,"TOR","H",32,0,0,0,1,0,0,0,0,0,0,0,0.1,2,1,0,0,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,1,1,0,0,0,0,0,0,0,0,6.03472908401489,0,0.5,3.00000312924711,0.5,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,76.9525195600348,189.774252798055,1,0,0.5,0.5,0,0,0,0,2,7,9,-0.0648419931530952,-0.0913599878549576,0.0265179947018623,-0.580000042915344,-0.0612783953547478,0.96453332901001,0.607900023460388,1.21580004692078,0.331000000238419,1,1,-0.0489439889788628,-0.0182822967313974,0,1,0.88888889,93.125,0.11111111,88,NA,0.284836560487747,-0.498966187238693,3.56045700609684,-49.8966187238693,0.5,0.4,0.44444444,0.5,1,0.75,0.55555556,1,0.11111111,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,1.06772068425483,NA,NA,NA,80,69.37463,77.04661,30.05003,45.3393,51.6684,80,62.7702,80,-2.27797,0.66014,NA,NA,NA,123.88,114.4,137.34,122.14,67.26,79.92,123.686666666667,109.162222222222,130.96,NA,0.88888889,0.11111111,NA,93.1500015258789,87.5999984741211,NA,10.0372085571289,-0.864570021629333,NA,6.00508260726929,1.62162709236145,NA,0.329989053308964,-0.506222903728485,NA,4.12486316636205,-50.6222903728485,0.33333333,0.5,0.44444444,1,0.66666667,0.75,0.66666667,19.57142857,NA,0.88888889,0.11111111,NA,NA,93.4173889160156,87.8860015869141,NA,NA,9.55144882202148,-1.61056005954742,NA,NA,4.50939607620239,0.392466008663177,NA,NA,0.329989053308964,-0.506222903728485,NA,NA,4.12486316636205,-50.6222903728485,NA,0.33333333,0.5,0.44444444,1,0.66666667,0.75,0.66666667,2,94.8655242919922,9.67617988586426,0,0,106.187,1,0.5,"2024-06-19",0
"Tim Mayza",15042,"2024-06-17","BOS",14,2024,"TOR","H",32,0,0,18,1,0,0,0,0,0,0,0,1,7,3,2,2,0,1,1,0,0,0,1,9,9,27,1,0,0,3,1,1,0,0,0,0,0.14285714,0.14285714,0,5.01109642968569,0,0.5,4,0.6,0.5,4.1664797782898,13.8335202217102,5.67848818451166,452.622636498721,101.83774284984,139.421515985497,3,0.2,0.6,0.2,0,0,1,9,7,13,20,-0.0645100027322769,-0.0778080001473427,0.0132979983463883,-1.52100002765656,-0.160697311162949,0.392371416091919,0.331000000238419,0.331000000238419,0.122399993240833,1,1,-0.0973964706063271,-0.0670140855315453,0,1,0.55,91.90909091,0.45,88.22222222,0.2,-1.24900949001312,0.0730099529027939,-11.354631727392,0.811221698919932,0.35714286,0.83333333,0.5,0.8,1,0.9,0.3,0.42857143,0.05,1,1,3,0,4,1,5,0.2,0.2,0.6,0,0.8,0.2,4.25800835144382,NA,NA,NA,54.83617,45.70208,53.11691,52.30646,43.65188,64.7469,58.73323,43.96939,63.73677,-0.41715,3.45137,NA,NA,NA,94.56,131.76,125.6,105.9,126.74,114.8,95.059,121.305,112.276,NA,0.55,0.45,NA,91.9818170720881,88.2777777777778,NA,9.57332333651456,0.588898393842909,NA,6.131647976962,1.85938707987467,NA,-1.25843591615558,0.0730557255446911,NA,-11.4403265105052,0.811730283829901,0.27272727,0.77777778,0.5,1,0.85714286,0.9,0.45,20.57142857,0.1,0.55,0.3,0.05,90.4462509155273,92.3860362659801,87.5497334798177,91.4049987792969,1.12682449817657,9.12202453613281,-1.02029331525167,0,2.44994258880615,4.8779692216353,-0.0980408191680908,0,0.00431566312909126,-1.25843591615558,0.0107701197266579,0.057969942688942,0.215783156454563,-11.4403265105052,0.179501995444298,5.7969942688942,0.33333333,0.71428571,0.47368421,0.75,1,0.88888889,0.36842105,5,94.0437866210937,1.88039741516113,0,0,101.518,3,0.6,"2024-06-17",0
"Tim Mayza",15042,"2024-06-15","CLE",14,2024,"TOR","H",32,0,0,0,1,0,0,0,0,0,0,0,0.1,3,2,0,0,0,0,0,0,0,0,0,0,0,54.0000563264481,0,0,0,1,1,1,0,0,0,0,0,0,0,6.03472908401489,0,0.666666666666667,6.00000625849423,0.666666666666667,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,76.9525195600348,189.774252798055,1,0.333333333,0.333333333,0.333333333,0,0,0,0,4,11,15,-0.0165660232305527,-0.0302720032632351,0.013705980964005,-0.166999995708466,-0.0176439508795738,0.531933307647705,0.282400012016296,0.564800024032593,1.51999998092651,1,1,-0.0367434695363045,0.00560042398457863,0,0,0.93333333,92.07142857,0.06666667,88,NA,-0.657382547855377,-0.0207000374794006,-4.69558962753841,-2.07000374794006,0.5,0.28571429,0.4,1,1,1,0.46666667,1,0,3,0,0,1,1,1,3,1,0,0,0.33333333,0.33333333,0.33333333,5.8297540762531,NA,NA,NA,80,43.46807,80,20,65.3374,20,80,40.39073,80,-2.4131,0.45744,NA,NA,NA,109.92,140.48,149.96,143.24,43.04,56.26,112.141333333333,133.984,143.713333333333,NA,0.93333333,0.06666667,NA,92.1499982561384,87.6999969482422,NA,8.7737682887486,0.650145888328552,NA,5.26499884469168,1.42308700084686,NA,-0.668608341366053,-0.0210469514131546,NA,-4.77577386690038,-2.10469514131546,0.33333333,0.44444444,0.4,1,1,1,0.6,18.58333333,NA,0.93333333,0.06666667,NA,NA,92.5015084402902,88.0204010009766,NA,NA,8.26321084158761,-0.555149972438812,NA,NA,3.84424727303641,0.0329095982015133,NA,NA,-0.668608341366053,-0.0210469514131546,NA,NA,-4.77577386690038,-2.10469514131546,NA,0.33333333,0.44444444,0.4,1,1,1,0.6,3,79.349360148112,26.4176610310872,0,0,87.6082,0,0,"2024-06-15",0
"Tim Mayza",15042,"2024-06-12","@MIL",14,2024,"TOR","A",32,0,0,54.0000563264481,1,0,0,0,0,0,0,0,0.1,4,3,2,2,1,0,0,0,0,0,0,0,0,81.0000844896721,0,0.5,1,2,1,0,0,1,1,1,0,0,0,5.15272908401489,27.000028163224,0.75,9.00000938774135,0.666666666666667,0.625,42.1665204585023,11.8335358679458,7.70250972840334,1357.86932586424,1047.47724019862,189.774252798055,2,0,0.666666666,0.333333333,0,1,0,0,7,10,17,-0.225321978330612,-0.22990195453167,0.00457998877391219,-2.76999998092651,-0.284540325403214,0.541319966316223,0.394600003957748,0.789200007915497,0.109600000083447,1,1,-0.329973310232162,-0.0862721496646294,0,1,0.70588235,91.83333333,0.29411765,86,NA,-0.130541563034058,-1.995685338974,-1.08784635861715,-39.91370677948,0,0.66666667,0.35294118,NA,1,1,0.52941176,0.5,0,2,1,1,0,2,2,4,0.5,0.25,0.25,0,0.5,0.5,22.4877153300432,NA,NA,NA,45.00634,58.53428,54.42543,54.03495,48.90518,57.67246,51.08782,54.3037,61.94571,0.05783,4.16384,NA,NA,NA,106.66,104.6,125.1,93.1,112.7,115.92,102.671764705882,106.982352941176,122.4,NA,0.70588235,0.29411765,NA,91.8166707356771,86.1799987792969,NA,9.99422327677409,-0.218827080726624,NA,5.24180952707926,0.458405685424805,NA,-0.133770607411861,-2.00557770952582,NA,-1.11475506176551,-40.1115541905165,0,0.66666667,0.35294118,NA,1,1,0.52941176,18.30769231,NA,0.70588235,0.29411765,NA,NA,91.6940205891927,86.0391845703125,NA,NA,9.50492858886719,-0.947844982147217,NA,NA,4.06501166025798,-1.10138683319092,NA,NA,-0.133770607411861,-2.00557770952582,NA,NA,-1.11475506176551,-40.1115541905165,NA,0,0.6,0.35294118,NA,1,1,0.58823529,4,99.2182413736979,-1.1588191986084,1,0.25,105.925,2,0.5,"2024-06-12",0
"Tim Mayza",15042,"2024-06-05","BAL",14,2024,"TOR","H",32,0,0,0,1,0,0,0,0,0,0,0,0.2,3,0,0,0,0,1,0,0,0,0,1,13.500014081612,13.500014081612,0,1,0,0,0,0,1,0,0,0,0,0.33333333,0.33333333,0,7.12050685733112,0,0,1.50000156462356,0,1,4.66648134291335,-4.66648134291335,4.66648134291335,0,114.280393430749,114.245245356712,0,1,0,0,0,0,0,0,10,8,18,0.0450979731976986,-0.0416719876229763,0.0867699608206749,0.25900000333786,0.0273639727383852,1.5736665725708,1.53619992733002,1.53619992733002,1.46619999408722,1,1,0.0118787791579962,0.0167791169832587,0,0,0.77777778,91.64285714,0.22222222,85.5,NA,0.286496222019196,-0.095604196190834,2.0464015858514,-2.39010490477085,0,0.5,0.22222222,NA,0.75,0.75,0.44444444,0.33333333,0.05555556,0,1,0,0,1,0,1,0,1,0,0,1,0,12.0423785598821,NA,NA,NA,32.64914,50.3663,56.63755,30.72077,51.39837,23.61757,32.47408,48.22241,54.90968,1.21423,5.89844,NA,NA,NA,107.64,97.7,113.86,113.16,72.82,78.92,108.866666666667,92.1711111111111,106.095555555556,NA,0.77777778,0.22222222,NA,91.6142839704241,85.3000030517578,NA,9.69827379499163,0.0895581245422363,NA,4.55802699497768,-0.829123198986053,NA,0.32821361348033,-0.0973699614405632,NA,2.34438295343093,-2.43424903601408,0,0.44444444,0.22222222,NA,0.75,0.75,0.5,18.2,NA,0.77777778,0.22222222,NA,NA,91.7197788783482,85.3835983276367,NA,NA,9.23205893380301,-0.538293182849884,NA,NA,3.12309156145368,-2.82107257843018,NA,NA,0.32821361348033,-0.0973699614405632,NA,NA,2.34438295343093,-2.43424903601408,NA,0,0.57142857,0.22222222,NA,0.75,0.75,0.38888889,1,96.6538391113281,15.4191493988037,0,0,96.6538,1,1,"2024-06-05",0
