"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSL%","piXX%","pivCH","pivFA","pivSL","pivXX","piCH-X","piFA-X","piSL-X","piXX-X","piCH-Z","piFA-Z","piSL-Z","piXX-Z","piwCH","piwFA","piwSL","piwXX","piwCH/C","piwFA/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Erik Miller",26252,"2024-09-28","STL",30,2024,"SFG","H",26,0,0,27,1,0,0,0,0,0,0,0,0,4,2,3,3,0,2,0,0,0,0,0,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0.5,-0.5,NA,0,1,4,1,0.25,9.16647977828979,17.8335202217102,10.6784881845117,670.162082511638,232.164758630363,259.842877178056,0,0.5,0,0.5,0,0,0,0,11,13,24,-0.378686010837555,-0.378686010837555,0,-2.96300005912781,-0.315045177936554,1.83845007419586,0.88780003786087,0.88780003786087,3.67579984664917,1,1,-0.209645599126816,0.00366447614027388,0,1,0.5,97.08333333,0.125,85,0.375,87.33333333,NA,-0.0502838976681232,-0.295421242713928,-1.79839360713959,-0.419032480567694,-9.84737475713094,-19.9821511904399,0,0.69230769,0.375,NA,0.88888889,0.88888889,0.54166667,0.25,0.04166667,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,23.2000120498736,NA,57.24876,80,41.05993,NA,NA,NA,56.09636,71.59658,50.26879,20,58.21255,20,45.05844,80,28.72192,0.43241,4.72571,97.04,78.64,110.9,65.68,139.98,108.38,139.34,-25.08,25.6,86.6475,96.345,98.9775,0.5,0.125,NA,0.375,97.0416666666667,84.9333343505859,NA,87.5,3.18946774800619,-3.58475112915039,NA,7.32266065809462,9.43923060099284,1.04711023966471,NA,1.15075079600016,-0.0531963221728802,-0.302261125296354,NA,-1.81959990784526,-0.443302684774001,-10.0753708432118,NA,-20.2177767538362,0,0.69230769,0.375,NA,0.88888889,0.88888889,0.54166667,17.65,0.375,0.5,0.125,NA,87.5966661241319,97.1748555501302,85.0748291015625,NA,6.82071219550239,2.6830005645752,-4.28230349222819,NA,-0.106811046600342,8.36840693155924,-0.0171413073937098,NA,-1.81959990784526,-0.0531963221728802,-0.302261125296354,NA,-20.2177767538362,-0.443302684774001,-10.0753708432118,NA,0.09090909,0.61538462,0.375,1,0.875,0.88888889,0.54166667,2,101.824523925781,19.6236972808838,1,0.5,102.698,2,1,"2024-09-28",0
"Erik Miller",26252,"2024-09-25","@ARI",30,2024,"SFG","A",26,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,0,2,1,0,1,0,0,0,0.2,0.2,0,5.60764908401489,0,0.25,2,0.333333333333333,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,106.541687070893,139.014259199392,2,0,0.666666666,0.333333333,1,0,0,0,8,14,22,0.0101400017738342,-0.010200023651123,0.0203400254249573,0.511000037193298,0.0516161620616913,0.231199994683266,0.165999993681908,0.165999993681908,0.114000000059605,1,1,0.012267111800611,0.0315910283681446,0,0,0.63636364,96.28571429,0.09090909,85,0.27272727,85.83333333,NA,0.152130097150803,0.235493034124374,-0.3207688331604,1.08664355107716,11.7746517062187,-5.34614721934001,0.25,0.8,0.5,0,1,0.72727273,0.45454545,0.6,0.13636364,2,1,0,2,0,1,3,0.66666667,0.33333333,0,0.66666667,0,0.33333333,1.63480174561383,NA,40.60131,64.17614,24.86575,NA,NA,NA,24.50067,53.54517,20,80,80,80,29.4785,62.25523,20,1.40034,6.1776,100.14,28.72,39.64,82.28,58.58,41.32,160,141.02,218.98,94.7847619047619,57.9,57.76,0.63636364,0.09090909,NA,0.27272727,96.1214250837054,85.3500061035156,NA,86.1166687011719,4.88891547066825,-2.26553058624268,NA,9.11185709635417,9.49886431012835,1.65571618080139,NA,0.211180170377096,0.149171967059374,0.238738894462585,NA,-0.326254770159721,1.0655140504241,11.9369447231293,NA,-5.43757950266202,0.25,0.8,0.5,0,1,0.72727273,0.45454545,20.35294118,0.27272727,0.63636364,0.09090909,NA,85.8135782877604,95.7986014229911,85.0352020263672,NA,8.88584136962891,4.50159209115165,-3.08233499526978,NA,-1.34953022003174,8.31094087873186,-0.390158504247665,NA,-0.326254770159721,0.149171967059374,0.238738894462585,NA,-5.43757950266202,1.0655140504241,11.9369447231293,NA,0.25,0.8,0.5,0,1,0.72727273,0.45454545,3,80.7617594401042,8.32706006368001,0,0,104.865,1,0.33333333,"2024-09-25",0
"Erik Miller",26252,"2024-09-23","@ARI",30,2024,"SFG","A",26,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,0,0,0,0,1,0,2,18,0,18,2,0,0,1,0,2,0,0,0,0,0.4,0,0.4,1.04688908401489,0,0.4,2,0.666666666666667,0.5,-0.833520221710205,9.83352022171021,-0.833520221710205,223.387360837213,-19.0813844885779,-18.3531359984531,1,0.666666666,0.333333333,0,0,0,0,0,7,12,19,-0.000120008364319801,-0.0981200113892555,0.0980000048875809,-0.489000022411346,-0.0493939369916916,1.05900001525879,0.705999970436096,0.705999970436096,1.0699999332428,1,1,-0.0311597716063261,0.0310464492620479,0,0,0.57894737,97.45454545,0.05263158,86,0.36842105,88.42857143,NA,-0.242201894521713,-0.0207000374794006,-0.247971385717392,-2.20183540474285,-2.07000374794006,-3.54244836739131,0.3,0.55555556,0.42105263,0.33333333,1,0.75,0.47368421,1,0.10526316,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,4.32246485108905,NA,75.95705,80,64.62349,NA,NA,NA,66.054,55.99988,68.65715,20,80,20,70.14377,69.97997,67.23622,-1.12605,2.38802,117.68,118.26,138.3,86.2,126,105.3,170.9,29.98,60.8,102.255789473684,118.094736842105,115.115789473684,0.57894737,0.05263158,NA,0.36842105,97.1909068714489,85.5,NA,88.2999965122768,5.45981043035334,-0.840271592140198,NA,9.99278586251395,9.61275828968395,2.71121644973755,NA,1.36470263344901,-0.247904095798731,-0.0210469514131546,NA,-0.22596999630332,-2.25367359817028,-2.10469514131546,NA,-3.22814280433314,0.3,0.55555556,0.42105263,0.33333333,1,0.75,0.47368421,20,0.36842105,0.57894737,0.05263158,NA,88.1465018136161,97.058516068892,85.3544998168945,NA,9.40865216936384,4.87530101429332,-2.0418701171875,NA,-0.350913149969918,8.30931992964311,0.0628310963511467,NA,-0.22596999630332,-0.247904095798731,-0.0210469514131546,NA,-3.22814280433314,-2.25367359817028,-2.10469514131546,NA,0.33333333,0.5,0.42105263,0.33333333,1,0.75,0.52631579,3,95.4614054361979,10.3358395894368,0,0,106.041,1,0.33333333,"2024-09-23",0
"Erik Miller",26252,"2024-09-20","@KCR",30,2024,"SFG","A",26,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,1,0,0,0,0,0,0,0.5,0.25,0.25,3.84572908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,56.2924584471045,54.144034788745,1,0,1,0,0,0,0,0,8,12,20,0.0857400000095367,-0.0230580028146505,0.108798004686832,0.533999979496002,0.0522760674357414,1.17445003986359,1.57099997997284,1.57099997997284,1.76579999923706,1,1,0.0445909723639488,0.0284134101975227,1,0,0.55,97.09090909,0.05,85,0.4,87.875,NA,0.208806127309799,0.19779172539711,-0.0206387974321842,1.89823752099817,19.779172539711,-0.257984967902303,0.16666667,0.75,0.4,0.5,0.66666667,0.625,0.4,0.75,0.15,1,0,0,0,0,1,1,1,0,0,0,0,1,1.48849604986518,NA,80,76.0321,80,NA,NA,NA,51.42653,55.89631,45.66208,80,80,80,80,69.89411,80,-1.99047,1.09139,115.46,130.94,150.8,72.2,116.68,97.3,188.4,163.6,224.62,95.314,124.73,125.066,0.55,0.05,NA,0.4,97.0818204012784,84.5999984741211,NA,87.6999969482422,5.1308312849565,-2.47048830986023,NA,9.75278186798096,9.25448816472834,2.07611536979675,NA,1.01423406600952,0.210997078567743,0.23420649766922,NA,-0.0253767110407352,1.91815525970676,23.420649766922,NA,-0.317208888009191,0.22222222,0.54545455,0.4,0.5,0.66666667,0.625,0.55,19.3125,0.4,0.55,0.05,NA,87.408561706543,96.8067959872159,84.2517013549805,NA,9.36060905456543,4.58704549616033,-3.37451004981995,NA,-0.133252874016762,8.4266752763228,0.877389013767242,NA,-0.0253767110407352,0.210997078567743,0.23420649766922,NA,-0.317208888009191,1.91815525970676,23.420649766922,NA,0.22222222,0.54545455,0.4,0.5,0.66666667,0.625,0.55,1,100.55029296875,-0.76387631893158,0,0,100.55,1,1,"2024-09-20",0
"Erik Miller",26252,"2024-09-18","@BAL",30,2024,"SFG","A",26,0,0,0,1,0,0,0,0,0,1,0,0.1,3,2,0,0,0,0,0,0,0,0,1,27.000028163224,0,54.0000563264481,1,1,0,1,1,0,0,1,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0.666666666666667,6.00000625849423,1,1,-2.83352648020443,2.83352648020443,1.70250346990911,0,-69.3307703546198,42.9317115654489,1,0,0.5,0.5,0,0,0,0,4,6,10,-0.052779994904995,-0.12610000371933,0.0733200013637543,-0.783999919891357,-0.0843010768294334,1.71733331680298,0.412000000476837,0.824000000953674,1.49800002574921,1,1,-0.109196156263351,0.0784624632821594,0,0,0.4,96.75,NA,NA,0.6,88.83333333,NA,-0.447379529476166,NA,-0.508384048938751,-11.1844882369041,NA,-8.47306748231252,0.42857143,0.66666667,0.5,0.66666667,0.5,0.6,0.3,1,0.2,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,-0.360934249134589,NA,45.86952,63.20969,25.27119,NA,NA,NA,55.97039,59.01538,36.8551,NA,NA,NA,43.93123,65.65098,20,0.50244,4.83075,91.86,104.4,103.96,76,127.24,115.38,NA,NA,NA,85.516,113.536,108.528,0.4,NA,NA,0.6,96.5250015258789,NA,NA,88.7666625976562,5.79232215881348,NA,NA,10.4332033793132,9.86378192901611,NA,NA,0.873261054356893,-0.450488731265068,NA,NA,-0.517034970223904,-11.2622182816267,NA,NA,-8.61724950373173,0.42857143,0.66666667,0.5,0.66666667,0.5,0.6,0.3,20.85714286,0.6,0.4,NA,NA,88.9437662760417,96.7178955078125,NA,NA,9.92704836527506,5.50971746444702,NA,NA,-0.922717332839966,8.62177276611328,NA,NA,-0.517034970223904,-0.450488731265068,NA,NA,-8.61724950373173,-11.2622182816267,NA,NA,0.42857143,0.66666667,0.5,0.66666667,0.5,0.6,0.3,2,86.8084564208984,8.4566478729248,0,0,97.356,1,0.5,"2024-09-18",0
"Erik Miller",26252,"2024-09-17","@BAL",30,2024,"SFG","A",26,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,81.4170727589986,187.926204380887,0,0,0,1,0,0,0,0,1,1,2,0.0127800004556775,0,0.0127800004556775,0.216000005602837,0.0232258066534996,0.443999975919724,0.221999987959862,0.443999975919724,0.546000003814697,1,1,0.0287837870419025,-6.70733524277267e-10,0,0,1,95.5,NA,NA,NA,NA,NA,0.249823227524757,NA,NA,12.4911613762379,NA,NA,0,1,0.5,NA,1,1,0.5,NA,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0.779129408627803,NA,NA,NA,NA,NA,NA,NA,50.45315,67.28601,46.66828,NA,NA,NA,49.70859,63.26848,48.5357,0.14352,4.29237,NA,NA,NA,73.56,103.52,91.66,NA,NA,NA,73.56,103.52,91.66,1,NA,NA,NA,95.6500015258789,NA,NA,NA,5.49587345123291,NA,NA,NA,10.1819171905518,NA,NA,NA,0.252764482051134,NA,NA,NA,12.6382241025567,NA,NA,NA,0,1,0.5,NA,1,1,0.5,15,NA,1,NA,NA,NA,95.777099609375,NA,NA,NA,5.08948040008545,NA,NA,NA,8.68729496002197,NA,NA,NA,0.252764482051134,NA,NA,NA,12.6382241025567,NA,NA,0,1,0.5,NA,1,1,0.5,1,85.9199142456055,27.7187309265137,0,0,85.9199,0,0,"2024-09-17",0
"Erik Miller",26252,"2024-09-15","SDP",30,2024,"SFG","H",26,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-69.3307703546198,-66.6847344309602,0,0,0,0,0,0,1,27.000028163224,3,3,6,0.0426959916949272,0,0.0426959916949272,0.34799998998642,0.0370015949010849,1.58619999885559,0.793099999427795,1.58619999885559,1.53539991378784,1,1,0.0269171558320522,-5.39068081839567e-10,0,0,0.5,97.33333333,0.16666667,84,0.33333333,88.5,NA,0.44501531124115,-0.0344077162444592,-0.144294992089272,14.8338437080383,-3.44077162444592,-7.21474960446358,0,1,0.33333333,NA,0,0,0.33333333,NA,0.33333333,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.73283713809967,NA,34.32822,78.55684,20,NA,NA,NA,80,63.95942,80,20,52.45181,20,80,70.97151,70.77175,-2.01945,1.04792,104.08,17.46,40.5,29.72,281.94,227.58,104.04,44.16,56.78,66.8933333333333,154.15,136.753333333333,0.5,0.16666667,NA,0.33333333,97.4000040690104,84.0999984741211,NA,88.3999938964844,3.65154679616292,-6.47725296020508,NA,10.0213394165039,9.50713729858398,-1.92752075195312,NA,1.22124242782593,0.451699964702129,-0.0350487045943737,NA,-0.147431693971157,15.056665490071,-3.50487045943737,NA,-7.37158469855785,0,0.66666667,0.33333333,NA,0,0,0.5,18.4,0.33333333,0.5,0.16666667,NA,88.464599609375,97.5045674641927,84.1455993652344,NA,9.3840799331665,3.07628663380941,-7.69811010360718,NA,-0.689863324165344,8.46384302775065,-3.59393000602722,NA,-0.147431693971157,0.451699964702129,-0.0350487045943737,NA,-7.37158469855785,15.056665490071,-3.50487045943737,NA,0,0.66666667,0.33333333,NA,0,0,0.5,0,NA,NA,0,NA,NA,0,NA,"2024-09-15",0
"Erik Miller",26252,"2024-09-14","SDP",30,2024,"SFG","H",26,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0.5,1.65247908401489,0,0,0,0,1,0.166476649042681,-0.166476649042681,2.43449162409945,0,6.04315120218939,60.6207349749633,0,0,0,1,0,0,0,0,5,4,9,0.000453999993624166,0,0.000453999993624166,0.65200001001358,0.06932482868433,0.00999999977648258,0.00499999988824129,0.00999999977648258,0,1,1,0.0454000011086464,-7.31460739200607e-10,0,0,0.44444444,97.5,0.11111111,88,0.44444444,88,NA,0.161897346377373,-0.0373910665512085,0.380311846733093,4.04743365943432,-3.73910665512085,9.50779616832733,0.28571429,0.5,0.33333333,0,1,0.33333333,0.22222222,NA,0.22222222,1,0,0,0,0,1,1,1,0,0,0,0,1,-1.09980373384691,NA,77.57253,80,44.5321,NA,NA,NA,20,56.57874,20,20,80,20,20,80,20,2.4426,7.74099,114.3,123.72,161.62,84.58,16.72,-6.12,199,22.42,81.1,106.888888888889,94.24,99.6822222222222,0.44444444,0.11111111,NA,0.44444444,97.3499984741211,87.5,NA,88.0250015258789,4.78135061264038,-5.76535320281982,NA,9.723069190979,8.99493408203125,2.60391187667847,NA,1.13804733753204,0.162968557327986,-0.0380783230066299,NA,0.38573719933629,4.07421393319964,-3.80783230066299,NA,9.64342998340726,0.28571429,0.5,0.33333333,0,1,0.33333333,0.22222222,19.28571429,0.44444444,0.44444444,0.11111111,NA,88.0173492431641,97.4139709472656,87.4897003173828,NA,9.12294006347656,4.32162237167358,-7.18667984008789,NA,-0.277288913726807,7.99391269683838,0.257238000631332,NA,0.38573719933629,0.162968557327986,-0.0380783230066299,NA,9.64342998340726,4.07421393319964,-3.80783230066299,NA,0.28571429,0.5,0.33333333,0,1,0.33333333,0.22222222,1,94.3505935668945,38.294979095459,0,0,94.3506,0,0,"2024-09-14",0
"Erik Miller",26252,"2024-09-12","MIL",30,2024,"SFG","H",26,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0.333333333,0,3,0,0,0,1,0,0,0.25,0,0.25,-0.797583415985107,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,31.1678441352104,29.9783111930123,3,0,1,0,0,0,0,0,7,9,16,0.0733979940414429,-0.0366620048880577,0.110059998929501,0.474000006914139,0.0503987222909927,1.33634996414185,1.3400000333786,1.3400000333786,1.53539991378784,1,1,0.0383630730211735,0.0165611579145278,1,0,0.625,95.3,0.0625,82,0.3125,85.2,NA,0.22580224275589,-0.0620911717414856,0.206617817282677,2.2580224275589,-6.20911717414856,4.13235634565353,0.14285714,0.55555556,0.375,1,0.6,0.66666667,0.5625,0.5,0.125,0,3,0,1,1,1,3,0,1,0,0.33333333,0.33333333,0.33333333,0.154973292664548,NA,80,71.60366,80,NA,NA,NA,46.0067,49.12237,48.56062,20,40.55573,20,53.40998,55.21642,56.2896,-0.08644,3.94743,113.4,141.3,143.48,66,121.86,90.7,110.1,-12.02,2.53999999999999,83.56875,119.5675,101.68375,0.625,0.0625,NA,0.3125,95.2400024414062,81.9000015258789,NA,85.1,4.78947296142578,-2.89601945877075,NA,8.99757690429687,8.89391632080078,0.836745202541351,NA,1.50928287506104,0.228143855929375,-0.0633736774325371,NA,0.207429315894842,2.28143855929375,-6.33736774325371,NA,4.14858631789684,0,0.6,0.375,NA,0.66666667,0.66666667,0.625,18.81818182,0.3125,0.625,0.0625,NA,85.2825012207031,95.4070678710937,82.0817031860352,NA,8.60249633789062,4.51652984619141,-3.10897994041443,NA,-0.00806142911314964,7.61257476806641,-0.0994478985667229,NA,0.207429315894842,0.228143855929375,-0.0633736774325371,NA,4.14858631789684,2.28143855929375,-6.33736774325371,NA,0,0.6,0.375,NA,0.66666667,0.66666667,0.625,3,77.426264444987,-17.7080523173014,0,0,99.424,1,0.33333333,"2024-09-12",0
"Erik Miller",26252,"2024-09-08","@SDP",30,2024,"SFG","A",26,1,0,0,1,0,0,0,0,0,0,0,1.2,6,1,0,0,0,1,0,0,0,0,0,0,5.40000205993731,5.40000205993731,0,0,0,4,0,1,0,0,0,0,0,0.16666667,-0.16666667,4.96450685379112,0,0.2,1.20000045776385,0.2,1,4.96648046493556,-4.96648046493556,4.96648046493556,0,126.641395772118,121.808077450089,4,0.2,0.8,0,0,0,1,5.40000205993731,13,12,25,0.036871999502182,-0.0305699966847897,0.067441999912262,0.940999984741211,0.102673210203648,0.458933353424072,0.379866689443588,0.61760002374649,0.208800002932549,1,1,0.0292099583894014,0.0511328609482701,0,0,0.56,97.07142857,0.24,83.16666667,0.2,87.6,NA,0.972569584846497,-0.114074438810349,-0.0988457575440407,6.9469256060464,-1.90124064683914,-1.97691515088081,0.125,0.55555556,0.28,1,1,1,0.36,0.5,0,3,1,1,0,3,2,5,0.6,0.2,0.2,0,0.6,0.4,6.33324336098616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.18,82.42,185.02,127.52,90.34,147.36,111.94,49.3,70.52,128.5128,78.9064,136.4504,0.56,0.24,NA,0.2,97.0785696847098,83.0333353678385,NA,87.6599975585937,3.6716297694615,-7.70818901062012,NA,9.46632537841797,9.21923937116351,-2.66188526153564,NA,1.15199098587036,0.989032812416553,-0.117188826203346,NA,-0.103981088846922,7.06452008868967,-1.9531471033891,NA,-2.07962177693844,0.07142857,0.54545455,0.28,1,1,1,0.44,18.27777778,0.2,0.56,0.24,NA,87.5003601074219,96.9245169503348,82.8638305664062,NA,9.35056991577148,3.44989504132952,-8.07040468851725,NA,-0.176231408119202,8.15758296421596,-4.166228612264,NA,-0.103981088846922,0.989032812416553,-0.117188826203346,NA,-2.07962177693844,7.06452008868967,-1.9531471033891,NA,0,0.58333333,0.28,NA,1,1,0.48,5,93.7323669433594,-7.70881652832031,0,0,99.5146,3,0.6,"2024-09-08",0
