"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSI%","pivCH","pivCU","pivFA","pivSI","piCH-X","piCU-X","piFA-X","piSI-X","piCH-Z","piCU-Z","piFA-Z","piSI-Z","piwCH","piwCU","piwFA","piwSI","piwCH/C","piwCU/C","piwFA/C","piwSI/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Hoby Milner",13346,"2024-09-29","NYM",23,2024,"MIL","H",33,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,5.15272908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.30048635332443,0,77.697926926735,105.713847832508,2,0.25,0.5,0.25,0,0,0,0,6,11,17,0.0104480003938079,0,0.0104480003938079,0.728999972343445,0.0748844370245934,0.0970500037074089,0.116200007498264,0.149400010704994,0.059799998998642,1,1,0.105984024703503,0.00167182274300574,0,0,0.47058824,87.75,0.29411765,79.4,0.23529412,80,NA,0.782454609870911,-0.0291071645915508,0.212085232138634,9.78068262338638,-0.582143291831017,5.30213080346584,0.46153846,0.75,0.52941176,0.83333333,1,0.88888889,0.23529412,0.5,0.05882353,3,0,1,1,2,1,4,0.75,0,0.25,0.25,0.5,0.25,4.55799384948291,NA,25.24196,45.69491,20,43.66826,43.4773,55.14599,48.36134,20,46.08742,46.41913,49.10451,80,36.34256,41.08912,52.36311,0.9739,5.53794,94.58,58.06,57.88,85.1,83.08,74.16,94.46,144.98,137.16,125.32,147.72,153.86,100.811764705882,107.128235294118,104.888235294118,0.29411765,0.17647059,0.29411765,0.23529412,87.6599975585937,88.2666625976562,79.2800048828125,79.9499969482422,10.3180068969727,10.7323888142904,-5.33614311218262,8.39030933380127,3.31033897399902,-0.321528156598409,-0.422549915313721,0.144783183932304,0.0850168280303478,0.708003289997578,-0.030539944767952,0.214739706367254,1.70033656060696,23.6001096665859,-0.610798895359039,5.36849265918136,0.45454545,0.66666667,0.52941176,0.8,1,0.88888889,0.35294118,16.30769231,0.23529412,0.29411765,0.23529412,0.23529412,79.6587982177734,78.9918395996094,87.5326232910156,87.6503448486328,7.81542491912842,-6.43200988769531,9.03491020202637,9.81840229034424,-0.605381727218628,-1.36607465744019,3.27981519699097,-0.451309025287628,0.214739706367254,-0.030539944767952,0.0456524603068829,0.747367657721043,5.36849265918136,-0.610798895359039,1.14131150767207,18.6841914430261,0.45454545,0.66666667,0.52941176,0.8,1,0.88888889,0.35294118,4,94.7811889648438,11.4908027648926,0,0,107.193,3,0.75,"2024-09-29",0
"Hoby Milner",13346,"2024-09-27","NYM",23,2024,"MIL","H",33,0,0,13.500014081612,1,0,0,0,0,0,0,0,0.2,6,2,2,1,0,0,0,1,0,0,1,13.500014081612,0,27.000028163224,1,0,0,2,2,0,0,0,0,0,0.16666667,0,0.16666667,3.70245131455,0,0.4,3.00000312924711,0.5,0.33333333,4.66648134291335,8.83353273869866,9.20251129302689,327.049109824703,113.663340880132,224.174827584746,1,0,0.5,0.5,0,0,0,0,7,16,23,-0.0533159822225571,-0.0876340270042419,0.0343180447816849,-2,-0.205444276332855,0.60369998216629,0.269000023603439,0.269000023603439,1.56820011138916,1,1,-0.13913257420063,0.0508172126012471,0,0,0.52173913,89.58333333,0.34782609,80.25,0.13043478,81.66666667,NA,-0.300233632326126,-0.55359935760498,-0.544930398464203,-2.50194693605105,-6.91999197006226,-18.1643466154734,0.46666667,0.75,0.56521739,0.85714286,0.83333333,0.84615385,0.34782609,0.83333333,0.08695652,1,0,3,1,0,3,4,0.25,0,0.75,0.25,0,0.75,2.19678402060468,NA,70.73513,52.40714,74.98451,47.04883,37.21068,74.87479,54.42489,50.15008,51.78446,33.4267,64.8757,38.50162,46.50766,50.69522,63.44521,0.34238,4.59066,106.86,120.6,107.04,100.2,54.86,51.98,95.42,63.14,70.26,116.26,74.4,80.94,105.82347826087,71.6713043478261,72.4139130434783,0.39130435,0.13043478,0.34782609,0.13043478,89.5666639539931,89.1666666666667,80.1125030517578,81.5666656494141,10.3225292629666,10.4019648234049,-7.75302267074585,8.97243817647298,2.3794617123074,-0.32867040236791,-0.824145376682281,-0.122195730606715,0.311410084366798,-0.618641577661037,-0.558578312397003,-0.553256392478943,3.46011204851998,-20.6213859220346,-6.98222890496254,-18.4418797492981,0.33333333,0.71428571,0.56521739,0.66666667,0.9,0.84615385,0.60869565,18.88235294,0.13043478,0.34782609,0.39130435,0.13043478,81.1951700846354,79.7149276733398,89.1780598958333,88.7964986165365,8.06545003255208,-9.09812355041504,9.27916802300347,9.38140996297201,-1.00571966171265,-1.63979494571686,1.90647231207954,-1.0283530553182,-0.553256392478943,-0.558578312397003,0.311410084366798,-0.618641577661037,-18.4418797492981,-6.98222890496254,3.46011204851998,-20.6213859220346,0.44444444,0.64285714,0.56521739,0.75,0.88888889,0.84615385,0.60869565,4,89.2398452758789,17.5343837738037,0,0,99.6858,2,0.5,"2024-09-27",0
"Hoby Milner",13346,"2024-09-24","@PIT",23,2024,"MIL","A",33,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.7440916753395,29.9783111930123,2,0,1,0,0,0,0,0,5,9,14,0.0684579983353615,0,0.0684579983353615,0.521000027656555,0.0519182868301868,0.890933334827423,1.25380003452301,1.25380003452301,1.39139997959137,1,1,0.0770723298192024,-0.000233810415702904,1,0,0.5,88.28571429,0.42857143,79.66666667,0.07142857,82,NA,0.466541886329651,0.163105472922325,0.0495179928839207,6.66488409042358,2.71842454870542,4.95179928839207,0,0.42857143,0.21428571,NA,1,1,0.5,0.33333333,0,2,0,0,0,0,2,2,1,0,0,0,0,1,-0.217342140718614,NA,80,43.07703,80,80,45.97938,80,20,69.08038,20,47.40499,60.84218,60.21437,68.34844,54.69613,80,-1.01451,2.55533,90.58,146.76,150.24,88.02,145.7,133.84,102,68.16,47.04,114.32,111.86,104.08,101.471428571429,120.195714285714,109.857142857143,0.42857143,0.07142857,0.42857143,0.07142857,88.0999959309896,88.8000030517578,79.6166687011719,81.5,11.7690785725911,11.3130922317505,-7.6988042195638,10.4570579528809,1.85981178283691,0.655950367450714,-1.64234654108683,0.297756016254425,0.507415056228638,-0.0350487045943737,0.164805822074413,0.0501701384782791,8.45691760381063,-3.50487045943737,2.74676370124022,5.01701384782791,0,0.375,0.21428571,NA,1,1,0.57142857,14.90909091,0.07142857,0.42857143,NA,0.5,81.2614974975586,79.3793029785156,NA,87.9750627790179,9.68270969390869,-8.90012677510579,NA,10.6407023838588,-0.320827007293701,-2.8854398727417,NA,0.861683436802455,0.0501701384782791,0.164805822074413,NA,0.472366351634264,5.01701384782791,2.74676370124022,NA,6.74809073763234,0,0.375,0.21428571,NA,1,1,0.57142857,2,106.934295654297,-1.35186958312988,0,0,111.793,2,1,"2024-09-24",0
"Hoby Milner",13346,"2024-09-21","ARI",23,2024,"MIL","H",33,0,0,0,1,0,0,0,0,0,0,0,1.2,5,0,0,0,0,0,0,0,0,0,2,10.8000041198746,0,0,2,0,0,1,2,0,0,0,0,0,0.4,0,0.4,1.53488908401489,0,0,0,0,1,0.766478862762102,-0.766478862762102,2.58088964237113,0,20.1533026735283,64.1585490194796,0.5,0,0.333333333,0.666666666,0,0,0,0,5,11,16,0.0699000060558319,0,0.0699000060558319,1.41100001335144,0.144940927624702,0.572640001773834,0.618600010871887,0.998199999332428,0.349000006914139,1,1,0.123577587306499,-0.00151135749491341,1,0,0.625,89.5,0.3125,80.4,0.0625,82,NA,0.705539584159851,0.218915477395058,0.308584123849869,7.05539584159851,4.37830954790115,30.8584123849869,0.33333333,0.42857143,0.375,0.33333333,1,0.66666667,0.4375,0.6,0.125,1,1,1,2,1,0,3,0.33333333,0.33333333,0.33333333,0.66666667,0.33333333,0,-0.68082486479874,NA,49.74649,39.73249,51.20698,74.11287,45.23582,71.93304,80,55.62567,73.04825,37.81725,53.76041,56.9495,71.29692,49.58338,74.26417,-1.19769,2.28056,77.64,138.22,148.7,92.16,128.86,125.4,105.62,129.06,128.68,108.36,103.7,103.74,100.52125,121.645,121.1125,0.3125,0.3125,0.3125,0.0625,89.7200012207031,89.1599975585937,80.0200012207031,82.0999984741211,10.5829002380371,11.598762512207,-8.07566757202148,10.8871355056763,3.42922668457031,-0.634530591964722,-1.0038122177124,1.65033864974976,0.473730705678463,0.239560939371586,0.220897410064936,0.313162088394165,9.47461411356926,4.79121878743172,4.41794820129871,31.3162088394165,0.375,0.375,0.375,0.33333333,1,0.66666667,0.5,16.18181818,0.0625,0.3125,0.3125,0.3125,81.7166976928711,79.6150817871094,89.3305603027344,88.7458190917969,9.99306011199951,-9.4939079284668,9.42838439941406,10.5963203430176,0.94914698600769,-1.99558010101318,2.83789005279541,-1.36937618255615,0.313162088394165,0.220897410064936,0.473730705678463,0.239560939371586,31.3162088394165,4.41794820129871,9.47461411356926,4.79121878743172,0.375,0.375,0.375,0.33333333,1,0.66666667,0.5,3,79.3172912597656,31.1869506835938,0,0,97.0373,1,0.33333333,"2024-09-21",0
"Hoby Milner",13346,"2024-09-19","ARI",23,2024,"MIL","H",33,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,2,2,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.7440916753395,66.5170884121943,1,0,0.5,0.5,0,0,1,4.5,12,16,28,0.044538002461195,0,0.044538002461195,0.998000025749207,0.102516695857048,0.294066667556763,0.388900011777878,0.428800016641617,0.488600015640259,1,1,0.151833295822144,-0.000377835632668078,0,0,0.53571429,88.66666667,0.17857143,79,0.28571429,81.375,NA,1.02728593349457,0.403191804885864,0.0146467126905918,6.84857288996379,8.06383609771729,0.183083908632398,0.23529412,0.63636364,0.39285714,0.75,0.57142857,0.63636364,0.39285714,0.66666667,0.14285714,1,2,1,0,3,1,4,0.25,0.5,0.25,0,0.75,0.25,-0.369798744422303,NA,51.8479,55.31257,43.89708,80,37.09541,80,80,68.96245,80,40.87716,59.32121,53.4647,76.616,51.62235,80,-1.52814,1.78488,96.58,62.8,65.86,109.5,136.52,123.72,113.78,180.02,216.7,100.78,123.04,123.6,105.015714285714,120.817857142857,123.770714285714,0.35714286,0.17857143,0.17857143,0.28571429,88.7799987792969,88.4799987792969,78.8799987792969,81.25,10.1032371520996,11.7069061279297,-7.41358871459961,10.3774681091309,3.79075813293457,-0.404585838317871,0.0237688347697258,0.32987105846405,0.468784261494875,0.61415508389473,0.408384349197149,0.0129786543548107,4.68784261494875,12.2831016778946,8.16768698394299,0.162233179435134,0.16666667,0.5625,0.39285714,1,0.55555556,0.63636364,0.57142857,15.09090909,0.28571429,0.17857143,0.35714286,0.17857143,80.9432525634766,78.5732177734375,88.4709228515625,88.1684631347656,9.36457443237305,-8.84073791503906,9.11236190795898,10.8926200866699,-0.760701239109039,-1.00938835144043,3.26416320800781,-1.23587274551392,0.0129786543548107,0.408384349197149,0.468784261494875,0.61415508389473,0.162233179435134,8.16768698394299,4.68784261494875,12.2831016778946,0.21428571,0.57142857,0.39285714,1,0.5,0.63636364,0.5,4,90.54248046875,16.5822162628174,0,0,111.214,1,0.25,"2024-09-19",0
"Hoby Milner",13346,"2024-09-16","PHI",23,2024,"MIL","H",33,0,0,6.75000160932579,1,0,0,0,0,0,1,0,1.1,6,1,1,1,0,0,0,1,0,0,1,6.75000160932579,0,6.75000160932579,1,0,0,2,2,0,1,0,0,0,0.16666667,0,0.16666667,3.70245131455,0,0.2,0.750000178813977,0.25,0.5,3.91647995710377,2.83352165222202,6.18449310717304,163.524423330209,95.6806194334163,151.242234298507,1,0,0.5,0.5,0.5,0,2,13.5000032186516,9,13,22,0.172288045287132,-0.0760079920291901,0.248296037316322,1.0809999704361,0.111042618751526,1.94169998168945,1.38346660137177,2.9728000164032,1.48819994926453,1,1,0.00970690976828337,0.0790236082890049,1,0,0.59090909,88.76923077,0.27272727,79,0.13636364,80,NA,-0.0668002068996429,-0.0228949785232544,0.277860730886459,-0.513847745381869,-0.381582975387573,9.26202436288198,0.4,0.71428571,0.5,0.83333333,0.8,0.81818182,0.31818182,0.66666667,0.09090909,0,2,2,2,1,1,4,0,0.5,0.5,0.5,0.25,0.25,1.50482530097421,NA,71.36149,44.00978,77.48395,20,62.52464,61.23756,68.61699,65.36781,61.13889,20,50.99738,20,45.38253,58.17349,51.83821,0.41228,4.69551,85.18,146.14,123.78,92.46,114.5,134.44,109.88,102.32,113.86,102.28,64.8,60.58,102.063636363636,99.7236363636364,103.488181818182,0.13636364,0.45454545,0.27272727,0.13636364,89.3666687011719,88.3599975585937,79.1000010172526,80.0333353678385,10.3118883768717,11.7888000488281,-7.95123608907064,9.63573582967122,3.5749298731486,-0.506263160705566,0.0386605908473333,1.04114611943563,0.285965196788311,-0.33338263258338,-0.0249595083296299,0.281667429953814,9.53217322627703,-3.3338263258338,-0.415991805493832,9.38891433179379,0.33333333,0.7,0.5,0.75,0.85714286,0.81818182,0.45454545,17.375,0.13636364,0.27272727,0.13636364,0.45454545,79.8798319498698,78.9307149251302,89.224365234375,88.2140319824219,8.6231435139974,-9.53897984822591,9.09742991129557,10.594792175293,0.0259223580360413,-1.09665131568909,3.00020980834961,-1.27699422836304,0.281667429953814,-0.0249595083296299,0.285965196788311,-0.33338263258338,9.38891433179379,-0.415991805493832,9.53217322627703,-3.3338263258338,0.33333333,0.7,0.5,0.75,0.85714286,0.81818182,0.45454545,4,94.3219375610352,21.4463310241699,0,0,106.105,2,0.5,"2024-09-16",0
"Hoby Milner",13346,"2024-09-14","@ARI",23,2024,"MIL","A",33,0,0,13.5000032186516,1,0,0,0,0,0,0,0,1.1,7,2,3,2,0,0,0,0,0,0,1,6.75000160932579,0,13.5000032186516,1,0.333333333,0,3,1,2,0,1,0,0,0.14285714,0,0.14285714,3.15672909693732,0,0.285714285714286,1.50000035762795,0.333333333333333,-0.5,1.66647942066184,11.8335237979897,2.80048599569648,327.048846660419,41.7325419133724,69.4652537965709,3,0.333333333,0.5,0.166666666,0,0,0,0,8,20,28,0.00142000010237098,-0.00317999999970198,0.00460000010207295,0.0609999597072601,0.00616161897778511,0.0334285721182823,0.0326666682958603,0.0740000009536743,0.105999998748302,1,1,-0.0324725583195686,0.0749511929841456,0,0,0.57142857,89.125,0.28571429,79.75,0.14285714,80.75,NA,-0.893327414989471,0.503681063652039,-0.332555919885635,-5.5832963436842,6.29601329565048,-8.31389799714088,0.35714286,0.5,0.42857143,0.8,0.85714286,0.83333333,0.5,0.85714286,0.07142857,1,2,3,2,4,0,6,0.16666667,0.33333333,0.5,0.33333333,0.66666667,0,4.24722731471287,NA,75.7915,55.85715,80,46.45084,38.46267,42.58286,80,55.10553,80,47.20833,48.2317,62.19422,73.80003,47.69714,80,-1.3532,2.04729,93.54,152.76,133.92,119.1,123.1,101.32,117.76,128.72,128.84,111.66,101.78,106.46,112.892142857143,123.052142857143,116.291428571429,0.25,0.32142857,0.28571429,0.14285714,89.1428571428571,88.7777777777778,79.5,81,9.82257080078125,10.9480692545573,-6.87463474273682,9.95859336853027,3.87338284083775,0.815600925021701,-0.315084427595139,1.06869173049927,0.1906215287745,-0.0203702375292778,0.508769545704126,-0.337099920958281,2.72316469677857,-0.226335972547531,6.35961932130158,-8.42749802395701,0.25,0.5625,0.42857143,0.66666667,0.88888889,0.83333333,0.57142857,15.42857143,0.14285714,0.28571429,0.25,0.32142857,80.9660034179688,79.4695358276367,89.1546892438616,88.7732883029514,8.82507514953613,-8.40769100189209,8.50980159214565,9.89415486653646,0.00547740375623107,-1.43196666240692,3.25974001203264,0.0971355372005039,-0.337099920958281,0.508769545704126,0.1906215287745,-0.0203702375292778,-8.42749802395701,6.35961932130158,2.72316469677857,-0.226335972547531,0.27272727,0.52941176,0.42857143,0.66666667,0.88888889,0.83333333,0.60714286,6,73.7557576497396,3.67718950907389,0,0,88.879,0,0,"2024-09-14",0
"Hoby Milner",13346,"2024-09-11","@SFG",23,2024,"MIL","A",33,0,0,0,1,0,0,0,0,0,0,0,1.2,4,0,0,0,0,0,0,0,0,0,2,10.8000041198746,0,0,2,0,0,2,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0,0,0,1,0.766478862762102,-0.766478862762102,0.766478862762102,0,20.1533026735283,20.31199963033,2,0,1,0,0,0,1,5.40000205993731,6,14,20,0.000307964102830738,0,0.000307964102830738,1.34899997711182,0.143434345722198,0.00249999994412065,0.00333333318121731,0.00999999977648258,0,1,1,0.0153965959325433,0.107789047953166,0,0,0.6,89,0.25,80.2,0.15,81.33333333,NA,1.27313685417175,0.166398480534554,0.0673001259565353,10.6094737847646,3.32796961069107,2.24333753188451,0.38461538,0.57142857,0.45,1,1,1,0.35,0.75,0,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,-0.930348885830059,NA,80,58.63585,80,58.79902,32.01151,80,69.85882,66.36981,71.78509,56.46516,43.11718,80,72.98229,45.34362,80,-1.30239,2.12351,103.68,154.06,139.36,107.26,104.8,85.12,128.8,107.06,124.98,131.08,142.36,134.84,118.063,122.144,115.651,0.35,0.25,0.25,0.15,88.528573172433,89.1,80.2200012207031,81.2333323160807,10.4895662580218,11.9689407348633,-6.16664199829102,10.2216771443685,3.6399416242327,-0.359364604949951,-0.81876277923584,0.408324917157491,0.290560595691204,1.00236232578754,0.16804026439786,0.0682137757539749,4.15086565273149,20.0472465157509,3.36080528795719,2.2737925251325,0.375,0.5,0.45,1,1,1,0.6,17.625,0.15,0.25,0.35,0.25,81.3784993489583,80.3410034179688,88.7059413364955,89.2538818359375,8.91831016540527,-7.41205596923828,9.14921024867466,10.8961181640625,-0.492605010668437,-1.73088932037354,3.01222991943359,-1.15976800918579,0.0682137757539749,0.16804026439786,0.290560595691204,1.00236232578754,2.2737925251325,3.36080528795719,4.15086565273149,20.0472465157509,0.4,0.5,0.45,1,1,1,0.5,2,89.2578125,-11.5220003128052,0,0,97.9767,1,0.5,"2024-09-11",0
"Hoby Milner",13346,"2024-09-08","COL",23,2024,"MIL","H",33,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.1,2,1,1,1,1,0,0,0,0,0,1,27.000028163224,0,27.000028163224,1,0,0,0,1,0,0,0,0,0,0.5,0,0.5,1.65247908401489,27.000028163224,0.5,3.00000312924711,0,1,36.1665142000081,-9.16648603678403,1.70250346990911,654.098219649405,868.937033901464,42.9317115654489,0,0,0,1,0,1,0,0,3,5,8,-0.313161998987198,-0.319242000579834,0.00607999879866838,-2.50099992752075,-0.256908088922501,1.33029997348785,1.21060001850128,2.42120003700256,0.428800016641617,1,1,-0.106455981731415,-0.128951073239903,0,1,0.71428571,89,0.28571429,80.5,NA,NA,0.125,0.247218817472458,-1.36822247505188,NA,4.94437634944916,-68.411123752594,NA,0.33333333,0.5,0.42857143,0,1,0.66666667,0.57142857,0.5,0.125,1,0,0,0,0,1,1,1,0,0,0,0,1,31.6070482181564,NA,NA,NA,NA,53.77288,51.86974,47.74497,NA,NA,NA,20,45.55877,20,40.62874,47.17626,34.77701,0.70761,5.13851,NA,NA,NA,122.14,78.2,75.24,NA,NA,NA,100.56,69.84,81.7,115.974285714286,75.8114285714286,77.0857142857143,0.71428571,NA,0.28571429,NA,88.9799987792969,NA,80.5,NA,11.0491470336914,NA,-5.27760982513428,NA,2.73842582702637,NA,-0.477369606494904,NA,0.250063125044107,NA,-1.36881981790066,NA,5.00126250088215,NA,-68.4409908950329,NA,0.33333333,0.5,0.42857143,0,1,0.66666667,0.57142857,17.33333333,NA,0.28571429,0.71428571,NA,NA,80.3881072998047,88.8359619140625,NA,NA,-6.80002021789551,9.82283172607422,NA,NA,-1.87420392036438,1.87233600616455,NA,NA,-1.36881981790066,0.239257354289293,NA,NA,-68.4409908950329,4.78514708578587,NA,0.33333333,0.5,0.42857143,0,1,0.66666667,0.57142857,1,102.475036621094,23.1925830841064,1,1,102.475,1,1,"2024-09-08",0
"Hoby Milner",13346,"2024-09-04","STL",23,2024,"MIL","H",33,0,0,0,1,0,0,0,0,0,0,0,0.1,2,1,0,0,0,0,0,0,0,0,1,27.000028163224,0,27.000028163224,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0.5,3.00000312924711,1,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-66.1637288868521,-66.6847344309602,1,0,1,0,0,0,0,0,3,5,8,-0.248122066259384,-0.314862906932831,0.0667408481240273,-0.562999963760376,-0.0578325651586056,2.85279989242554,2.22909998893738,4.45819997787476,NA,0,1,-0.0171216037124395,-0.0698533246441453,0,1,0.25,89,0.125,79,0.625,80.4,NA,0.096209779381752,0.193908214569092,-0.487758338451385,4.8104889690876,19.3908214569092,-9.75516676902771,0,0.5,0.25,NA,0.5,0.5,0.5,1,0.125,0,1,0,0,1,0,1,0,1,0,0,1,0,-0.930348885830059,NA,80,52.88051,80,80,57.88956,80,NA,NA,NA,73.8284,57.58032,80,80,59.46492,80,-3.13105,-0.61948,84.36,154.5,145.36,94.62,147.6,152.7,NA,NA,NA,159.08,166.3,130,96.265,154.25,145.275,0.25,NA,0.125,0.625,89.0999984741211,NA,79.4000015258789,80.3400024414063,12.5073356628418,NA,-7.2224178314209,11.2686935424805,2.9679069519043,NA,-0.418502688407898,-0.46942253112793,0.0973343104124069,NA,0.196128189563751,-0.495452798902988,4.86671552062035,NA,19.6128189563751,-9.90905597805977,0,0.4,0.25,NA,0.5,0.5,0.625,16.16666667,0.625,0.125,0.25,NA,80.5149780273437,79.5768966674805,89.2648468017578,NA,10.020539855957,-8.99526023864746,10.9618997573853,NA,-1.38391199111938,-1.50362002849579,2.2796049118042,NA,-0.495452798902988,0.196128189563751,0.0973343104124069,NA,-9.90905597805977,19.6128189563751,4.86671552062035,NA,0,0.33333333,0.25,NA,0.5,0.5,0.75,1,100.125122070312,-6.9899263381958,0,0,100.125,1,1,"2024-09-04",0
