"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","XX%","wFB","wSL","wCT","wCB","wFB/C","wSL/C","wCT/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFC%","pfxSI%","pfxSL%","pfxCU%","pfxvFC","pfxvSI","pfxvSL","pfxvCU","pfxFC-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxwFC","pfxwSI","pfxwSL","pfxwCU","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFC%","piSI%","piSL%","pivCH","pivCU","pivFC","pivSI","pivSL","piCH-X","piCU-X","piFC-X","piSI-X","piSL-X","piCH-Z","piCU-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwCU","piwFC","piwSI","piwSL","piwCH/C","piwCU/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Phil Maton",18064,"2024-08-31","@CHW",25,2024,"NYM","A",31,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6.03472908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.7896047094219,78.3097583844777,0,1,0,0,0,0,0,0,1,9,10,0.0506380014121532,0,0.0506380014121532,0.496999979019165,0.0512107163667679,0.665199995040894,1.04339993000031,1.04339993000031,0.903400003910065,1,1,0.0764397084712982,-0.00031523193843197,0,0,0.5,88.2,NA,NA,NA,NA,0.5,75.4,NA,0.475841075181961,NA,NA,0.315244376659393,9.51682150363922,NA,NA,6.30488753318787,0.85714286,0.66666667,0.8,1,1,1,0.3,1,0,1,0,2,0,1,2,3,0.33333333,0,0.66666667,0,0.33333333,0.66666667,33.732238315421,80,69.62816,80,80,58.22506,80,NA,NA,NA,43.28224,58.4373,37.68784,80,64.59351,80,-2.63661,0.12218,99.26,164.88,152.62,88.16,123.66,117.18,NA,NA,NA,105.16,127.76,118.38,98.81,145.5,135.26,0.3,0.2,NA,0.5,89.0999959309896,87.25,NA,75.4200012207031,1.05501119295756,-7.5964937210083,NA,9.43248062133789,6.6975892384847,4.96813821792603,NA,-7.23760528564453,0.21595910564065,0.349749956279993,NA,0.319218948483467,7.19863685468833,17.4874978139997,NA,6.38437896966934,0.83333333,0.75,0.8,1,1,1,0.4,18.71428571,NA,0.5,0.3,0.2,NA,NA,75.4026245117188,89.0750325520833,87.2438507080078,NA,NA,10.1538078308105,1.36269267400106,-7.50384521484375,NA,NA,-8.84725799560547,6.26482645670573,4.03139019012451,NA,NA,0.319218948483467,0.21595910564065,0.349749956279993,NA,NA,6.38437896966934,7.19863685468833,17.4874978139997,NA,0.83333333,0.75,0.8,1,1,1,0.4,3,89.3259073893229,17.4622510274251,0,0,97.1679,1,0.33333333,"2024-08-31",0
"Phil Maton",18064,"2024-08-30","@CHW",25,2024,"NYM","A",31,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,1,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,30.1620045506571,103.055865631376,0,0,0,1,0.5,0,1,9,2,6,8,0.0506380014121532,0,0.0506380014121532,0.496999979019165,0.0512107163667679,0.665199995040894,1.04339993000031,1.04339993000031,0.435799986124039,1,1,0.0764397084712982,-0.00031523193843197,0,0,0.625,89.6,NA,NA,NA,NA,0.375,75.66666667,NA,0.724304676055908,NA,NA,0.0767092853784561,14.4860935211182,NA,NA,2.55697617928187,0.4,0.66666667,0.5,0.5,1,0.75,0.375,0.66666667,0.125,0,0,2,1,1,0,2,0,0,1,0.5,0.5,0,-1.4489790754782,27.2623,58.76041,23.14039,80,70.29558,80,NA,NA,NA,61.11567,61.80637,49.6316,54.64993,61.34472,45.47323,-0.16347,3.83189,110.1,88.96,97.02,88.84,131.32,112.5,NA,NA,NA,91.84,73.34,64.38,98.3125,86.445,82.635,0.5,0.125,NA,0.375,89.6500015258789,88.0999984741211,NA,75.3333333333333,1.0931077003479,-7.42728042602539,NA,8.45528411865234,6.39037895202637,2.74686241149902,NA,-7.96773783365885,0.643315702676773,0.054773960262537,NA,0.0766588412225246,16.0828925669193,5.4773960262537,NA,2.55529470741749,0.5,0.5,0.5,0.5,1,0.75,0.5,15.6,NA,0.375,0.5,0.125,NA,NA,75.3600006103516,89.6761474609375,88.1129989624023,NA,NA,8.44887351989746,1.18457901477814,-7.24212980270386,NA,NA,-9.2910099029541,5.68599987030029,1.84561002254486,NA,NA,0.0766588412225246,0.643315702676773,0.054773960262537,NA,NA,2.55529470741749,16.0828925669193,5.4773960262537,NA,0.5,0.5,0.5,0.5,1,0.75,0.5,2,86.4406433105469,59.7372016906738,0,0,92.2565,0,0,"2024-08-30",0
"Phil Maton",18064,"2024-08-28","@ARI",25,2024,"NYM","A",31,0,0,13.500014081612,1,0,0,0,0,0,1,0,0.2,3,0,1,1,0,1,0,0,0,0,1,13.500014081612,13.500014081612,0,1,0,0,0,1,0,0,0,0,0,0.33333333,0.33333333,0,7.35528463540534,0,0,1.50000156462356,0,0,4.66648134291335,8.83353273869866,6.93449631797012,340.612628833359,115.26034287044,169.366604586542,0,0,0,1,0,0,0,0,6,6,12,0.0739400088787079,-0.0974999815225601,0.171439990401268,0.27700001001358,0.0279798004776239,3.24933338165283,2.48600006103516,2.48600006103516,2.43799996376038,1,1,0.00804908014833927,0.0147063592584651,1,0,0.45454545,89.2,NA,NA,NA,NA,0.54545455,76.33333333,0.08333333,0.0332116819918156,NA,NA,0.130082324147224,0.664233639836311,NA,NA,2.16803873578707,0.33333333,1,0.45454545,0.66666667,0.5,0.6,0.18181818,0.66666667,0.16666667,0,0,1,0,0,1,1,0,0,1,0,0,1,3.40759357093793,69.70567,80,32.07347,NA,NA,NA,NA,NA,NA,39.321,60.01188,20,55.55946,79.81786,20,-0.21998,3.74712,125.84,101.34,112.14,NA,NA,NA,NA,NA,NA,88.44,63.78,61.4,108.84,84.2672727272727,89.0763636363636,0.45454545,NA,NA,0.54545455,89,NA,NA,76.2000020345052,2.31307563781738,NA,NA,11.5459645589193,6.08739242553711,NA,NA,-6.83062807718913,0.030599694699049,NA,NA,0.130024660378695,0.61199389398098,NA,NA,2.16707767297824,0.33333333,1,0.45454545,0.66666667,0.5,0.6,0.18181818,20.55555556,NA,0.54545455,0.45454545,NA,NA,NA,76.3050181070964,89.0917358398438,NA,NA,NA,12.3359006245931,2.65747394561768,NA,NA,NA,-8.49554189046224,5.26850814819336,NA,NA,NA,0.114615067839622,0.030599694699049,NA,NA,NA,1.91025113066037,0.61199389398098,NA,NA,0.28571429,0.75,0.45454545,0.5,0.66666667,0.6,0.36363636,1,93.507568359375,28.0384407043457,0,0,93.5076,0,0,"2024-08-28",0
"Phil Maton",18064,"2024-08-27","@ARI",25,2024,"NYM","A",31,0,0,0,1,0,0,0,0,0,0,0,0.2,3,1,0,0,0,0,0,0,0,0,0,0,0,13.500014081612,0,0,0,1,1,1,0,0,0,0,0,0,0,6.03472908401489,0,0.333333333333333,1.50000156462356,0.333333333333333,1,3.1664797782898,-3.1664797782898,5.43449475334657,0,78.7896047094219,133.117981382682,1,0.333333333,0.333333333,0.333333333,0,0,0,0,6,10,16,0.00827999971807003,-0.0202600006014109,0.0285400003194809,0.142999947071075,0.0144444461911917,0.467999994754791,0.340000003576279,0.340000003576279,0.238000005483627,1,1,-0.00430586328729987,0.0219981705754834,0,0,0.5625,89.55555556,0.0625,82,NA,NA,0.375,75.83333333,NA,-0.507196664810181,-0.0373910665512085,NA,0.248372927308083,-5.6355184978909,-3.73910665512085,NA,4.13954878846804,0.36363636,0.8,0.5,1,1,1,0.3125,1,0,0,1,2,3,0,0,3,0,0.33333333,0.66666667,1,0,0,5.64390024410686,20,76.76827,20,80,39.28561,80,20,80,20,80,60.7073,55.31705,57.00618,68.35221,35.89878,-0.30986,3.6123,89.32,61.58,93.84,117.58,200.98,207.14,167.64,-4.88,13.92,85.44,154.6,140.28,96.05,115.5475,123.325,0.4375,0.125,0.0625,0.375,90.0714285714286,88.1499938964844,82.0999984741211,75.7000020345052,1.15081896100725,-8.53054046630859,8.85490989685059,9.46732838948568,6.51799665178571,4.81903076171875,3.3339900970459,-6.41454950968425,-0.819781061261892,0.30888694524765,-0.0380783230066299,0.2509432323277,-11.711158018027,15.4443472623825,-3.80783230066299,4.18238720546166,0.14285714,0.77777778,0.5,1,1,1,0.5625,19.58333333,NA,0.375,0.4375,0.125,0.0625,NA,75.7447662353516,90.0921282087054,88.2058486938477,82.1826019287109,NA,10.0867748260498,1.408034324646,-8.50755500793457,9.8189697265625,NA,-7.92163022359212,5.76190294538225,3.79102516174316,2.69360995292664,NA,0.2509432323277,-0.819781061261892,0.30888694524765,-0.0380783230066299,NA,4.18238720546166,-11.711158018027,15.4443472623825,-3.80783230066299,0.14285714,0.77777778,0.5,1,1,1,0.5625,3,52.8978474934896,28.1779327392578,0,0,57.4651,0,0,"2024-08-27",0
"Phil Maton",18064,"2024-08-25","@SDP",25,2024,"NYM","A",31,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.7896047094219,78.3097583844777,1,0,1,0,0,0,0,0,1,1,2,0.0479599870741367,0,0.0479599870741367,0.211999997496605,0.0231314785778522,1.7610000371933,0.880500018596649,1.7610000371933,2.21320009231567,1,1,0.0272345170378685,8.84445631316177e-10,0,0,1,88,NA,NA,NA,NA,NA,NA,NA,0.212085232138634,NA,NA,NA,10.6042616069317,NA,NA,NA,0.5,NA,0.5,1,NA,1,NA,NA,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1.32001229239029,NA,NA,NA,80,80,80,NA,NA,NA,20,34.84389,20,39.1152,60.41629,42.91003,0.80164,5.27955,NA,NA,NA,102.04,161.32,177.1,NA,NA,NA,91.84,6.14000000000001,12.84,96.94,83.73,94.97,0.5,0.5,NA,NA,89.6999969482422,86.3000030517578,NA,NA,0.0391683056950569,-11.7744550704956,NA,NA,8.63070964813232,4.61629056930542,NA,NA,-0.0350487045943737,0.249788403511047,NA,NA,-3.50487045943737,24.9788403511047,NA,NA,0,1,0.5,NA,1,1,0.5,25,NA,NA,0.5,0.5,NA,NA,NA,89.5925979614258,86.2176971435547,NA,NA,NA,0.323857009410858,-11.4447002410889,NA,NA,NA,8.01284980773926,3.17630004882812,NA,NA,NA,-0.0350487045943737,0.249788403511047,NA,NA,NA,-3.50487045943737,24.9788403511047,NA,0,1,0.5,NA,1,1,0.5,1,108.131187438965,-0.757189035415649,0,0,108.131,1,1,"2024-08-25",0
"Phil Maton",18064,"2024-08-22","@SDP",25,2024,"NYM","A",31,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,78.7896047094219,114.84853560366,2,0,0.666666666,0.333333333,0,0,5,45,5,17,22,0.0808780044317245,0,0.0808780044317245,0.457000017166138,0.0498636141419411,1.09313333034515,1.62419998645782,1.62419998645782,0.0221999995410442,1,1,0.0742965936660767,-0.000309274656978706,1,0,0.31818182,89.28571429,0.18181818,82.5,NA,NA,0.5,76.18181818,NA,0.0898736715316772,0.395840227603912,NA,0.188279807567596,1.28390959330967,9.89600569009781,NA,1.71163461425088,0.57142857,0.625,0.59090909,1,1,1,0.36363636,1,0,1,2,0,0,2,1,3,0.33333333,0.66666667,0,0,0.66666667,0.33333333,1.12690091326228,77.35448,72.62786,74.58641,47.2372,62.53933,36.07313,80,67.34189,80,27.64753,48.24182,20,67.67013,69.26073,56.17152,-0.97237,2.61854,127.2,115.28,145.9,92.58,76.76,74.14,113.415,39.785,59.565,117.26,92.38,74.42,119.287272727273,92.8472727272727,107.433636363636,0.22727273,0.09090909,0.18181818,0.5,89.9600036621094,87.8499984741211,82.4250030517578,76.0181829279119,1.38874368667603,-9.28322601318359,8.29407691955566,9.87590026855469,6.77015533447266,4.90809106826782,4.71963787078857,-6.87151059237393,-0.00727289170026779,0.0973343104124069,0.401685688644648,0.190496750175953,-0.145457834005356,4.86671552062035,10.0421422161162,1.73178863796321,0.5,0.7,0.59090909,1,1,1,0.45454545,22.42105263,NA,0.5,0.22727273,0.09090909,0.18181818,NA,76.0994207208807,90.0341796875,87.9181976318359,82.5192260742188,NA,10.8859523426403,1.81431007385254,-8.99309921264648,8.95766735076904,NA,-8.24961020729759,6.18684616088867,3.91832494735718,3.8603401184082,NA,0.190496750175953,-0.00727289170026779,0.0973343104124069,0.401685688644648,NA,1.73178863796321,-0.145457834005356,4.86671552062035,10.0421422161162,0.5,0.7,0.59090909,1,1,1,0.45454545,3,83.0608317057292,10.7780100504557,1,0.33333333,99.0486,1,0.33333333,"2024-08-22",0
"Phil Maton",18064,"2024-08-18","MIA",25,2024,"NYM","H",31,0,0,0,1,0,0,0,0,0,0,0,1.1,5,1,0,0,0,0,0,0,0,0,2,13.5000032186516,0,6.75000160932579,2,0,0,2,0,1,0,0,0,0,0.4,0,0.4,0.409289084014893,0,0.2,0.750000178813977,0.333333333333333,1,0.166479063033887,-0.166479063033887,0.166479063033887,0,5.84818708068558,5.81257031260301,2,0.333333333,0.666666666,0,0,0,0,0,7,14,21,-0.193425998091698,-0.281293988227844,0.0878679901361465,-0.128000065684319,-0.0139206051826477,1.35715997219086,1.57386660575867,3.51999998092651,NA,0,1,0.0224089697003365,-0.164931591981519,0,1,0.38095238,88.875,0.33333333,82.28571429,NA,NA,0.28571429,75.83333333,NA,-0.0579939670860767,0.368533045053482,NA,0.182303637266159,-0.724924588575959,5.26475778647831,NA,3.03839395443598,0.33333333,0.58333333,0.47619048,0.66666667,0.71428571,0.7,0.57142857,0.6,0.14285714,1,2,0,0,3,0,3,0.33333333,0.66666667,0,0,1,0,1.55643908705004,72.59627,66.06993,66.45372,20,70.34412,20,80,71.48189,80,20,55.45842,20,43.97135,69.66341,26.80567,0.49995,4.82702,115.48,108.16,133.5,75.72,-220.7,-231.82,116.06,117.34,174.82,107.56,75.78,79.56,111.14,84.7666666666667,111.897142857143,0.33333333,0.04761905,0.33333333,0.28571429,89.0428553989955,86.4000015258789,82.0857107979911,75.5,2.34251076834542,-6.87460994720459,9.04097420828683,9.72072728474935,6.85686547415597,2.3791401386261,3.57292066301618,-6.22114054361979,-0.0249413587152958,-0.0350487045943737,0.372728791087866,0.183969911187887,-0.356305124504226,-3.50487045943737,5.32469701554094,3.06616518646479,0.33333333,0.58333333,0.47619048,0.66666667,0.71428571,0.7,0.57142857,18.6875,NA,0.28571429,0.33333333,0.04761905,0.33333333,NA,75.7154184977214,89.270272391183,86.6264038085938,82.3029610770089,NA,10.2510954538981,2.4686028616769,-7.00122022628784,9.4268079485212,NA,-7.22398312886556,6.38524736676897,1.94381999969482,2.82645416259766,NA,0.183969911187887,-0.0249413587152958,-0.0350487045943737,0.372728791087866,NA,3.06616518646479,-0.356305124504226,-3.50487045943737,5.32469701554094,0.33333333,0.58333333,0.47619048,0.66666667,0.71428571,0.7,0.57142857,3,84.2583414713542,3.68645127614339,0,0,92.4543,0,0,"2024-08-18",0
"Phil Maton",18064,"2024-08-15","OAK",25,2024,"NYM","H",31,0,0,0,1,0,0,0,0,0,0,0,1,6,1,0,0,0,2,0,0,0,0,0,0,18,9,0,0,0,2,2,0,2,0,0,0,0,0.33333333,-0.33333333,11.7253957421829,0,0.25,3,0.25,1,9.16647977828979,-9.16647977828979,12.1904965907335,0,224.672405185716,296.381654397238,1,0,0.5,0.5,1,0,0,0,14,12,26,0.0507380068302155,-0.0728959813714027,0.123633988201618,0.458999991416931,0.0499184355139732,1.40499997138977,0.928200006484985,0.928200006484985,0.840799987316132,1,1,-0.00321498489938676,0.0393274460121279,0,0,0.6,88.46666667,0.24,80.66666667,NA,NA,0.16,75,0.03846154,0.096618190407753,-0.667991757392883,NA,0.256224662065506,0.64412126938502,-11.1331959565481,NA,6.40561655163765,0.14285714,0.63636364,0.36,0.5,1,0.88888889,0.44,0.16666667,0.03846154,2,2,0,2,1,1,4,0.5,0.5,0,0.5,0.25,0.25,4.12724574701729,45.91391,80,36.16119,33.79759,48.62851,39.21044,20,61.10841,20,20,63.29092,20,22.56433,65.42079,20,1.82989,6.82193,82.4,-4.26000000000001,53.76,75.52,121.22,114.74,103.22,9.22,43.36,66.5,87.14,76.04,80.3824,63.3576,75.468,0.32,0.28,0.24,0.16,88.875,87.7857142857143,80.75,74.9749984741211,1.75405192375183,-7.68923786708287,9.39630254109701,10.2476205825806,5.36556768417358,4.70061983380999,2.22389968236287,-7.41348171234131,0.148355048149824,-0.0540957227349281,-0.680822193622589,0.239953204989433,1.8544381018728,-0.772796039070402,-11.3470365603765,5.99883012473583,0.21428571,0.54545455,0.36,0.66666667,1,0.88888889,0.44,16.57894737,NA,0.16,0.32,0.28,0.24,NA,74.9243011474609,88.8111724853516,87.7364414760045,80.6858317057292,NA,10.7218246459961,2.08463501930237,-7.49764142717634,9.84334818522135,NA,-8.89180469512939,4.7483024597168,3.99455152239118,1.3083241780599,NA,0.239953204989433,0.199142429977655,-0.0540957227349281,-0.680822193622589,NA,5.99883012473583,2.48928037472069,-0.772796039070402,-11.3470365603765,0.21428571,0.54545455,0.36,0.66666667,1,0.88888889,0.44,4,83.1324234008789,38.9636421203613,0,0,93.3786,0,0,"2024-08-15",0
"Phil Maton",18064,"2024-08-13","OAK",25,2024,"NYM","H",31,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,1,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.1620045506571,66.5170884121943,1,0,0.5,0.5,1,0,0,0,4,7,11,0.00306000094860792,0,0.00306000094860792,0.458999991416931,0.0499184317886829,0.0392666645348072,0.0526000000536442,0.0526000000536442,0.0199999995529652,1,1,0.0796497985720634,-0.0017210774835829,0,0,0.54545455,88.83333333,0.09090909,81,NA,NA,0.36363636,74.75,NA,0.28029265999794,-0.0973145663738251,NA,0.533925294876099,4.671544333299,-9.73145663738251,NA,13.3481323719025,0.33333333,0.4,0.36363636,1,0.5,0.75,0.45454545,0.66666667,0.09090909,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,-1.33385517121138,80,69.38625,80,80,62.74914,80,20,63.62353,20,20,62.13219,20,49.82584,67.17423,32.10628,0.13623,4.28144,76.92,183.06,181.76,83.66,169.5,149.32,121.62,-152.04,-119.76,65.94,81.16,53.18,76.6054545454545,105.045454545455,92.9545454545455,0.45454545,0.09090909,0.09090909,0.36363636,89.3599975585937,86.1999969482422,80.5999984741211,75.0250015258789,2.54811573028564,-7.49820280075073,11.255578994751,10.1193523406982,6.30001640319824,3.77707171440125,3.87857484817505,-7.66037225723267,0.0844120122492313,0.199618250131607,-0.0998305231332779,0.541167367249727,1.68824024498463,19.9618250131607,-9.98305231332779,13.5291841812432,0.33333333,0.4,0.36363636,1,0.5,0.75,0.45454545,16.5,NA,0.36363636,0.45454545,0.09090909,0.09090909,NA,74.9665756225586,89.2929382324219,86.0906982421875,80.4764022827148,NA,10.56130027771,2.68024806976318,-7.37692022323608,11.3236999511719,NA,-9.25678062438965,5.64427795410156,2.63120007514954,2.93172001838684,NA,0.541167367249727,0.0844120122492313,0.199618250131607,-0.0998305231332779,NA,13.5291841812432,1.68824024498463,19.9618250131607,-9.98305231332779,0.42857143,0.25,0.36363636,1,0,0.75,0.36363636,2,85.2908020019531,24.3849449157715,0,0,89.0972,0,0,"2024-08-13",0
"Phil Maton",18064,"2024-08-11","@SEA",25,2024,"NYM","A",31,0,0,0,1,0,0,0,0,0,0,0,1.1,6,1,0,0,0,0,0,1,0,0,2,13.5000032186516,0,6.75000160932579,2,0,0,0,2,1,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0.2,0.750000178813977,0.333333333333333,1,2.41647959947582,-2.41647959947582,4.68449274954509,0,60.5542503022378,114.99364026257,0,0.333333333,0,0.666666666,0,0,0,0,8,13,21,2.59888165601296e-05,0,2.59888165601296e-05,0.150000035762787,0.0170357767492533,0,0,0,NA,0,1,0,NA,0,0,0.38095238,88.875,0.0952381,82,NA,NA,0.52380952,75.63636364,NA,-0.0991280674934387,0.0151102766394615,NA,0.308883279561996,-1.23910084366798,0.755513831973076,NA,2.80802981419997,0.25,0.44444444,0.33333333,0.33333333,0.75,0.57142857,0.42857143,0.5,0.14285714,0,2,1,1,2,0,3,0,0.66666667,0.33333333,0.33333333,0.66666667,0,3.40046930044343,80,72.17382,80,20,48.89815,20,20,53.34562,20,44.28741,52.00342,40.98275,73.2635,65.88031,64.96756,-1.31986,2.0973,120.3,154.54,171,70.86,57.16,22.92,88.72,71.1,81.14,84.34,93.12,73.76,102.951428571429,121.482857142857,122.977142857143,0.33333333,0.04761905,0.0952381,0.52380952,89.0571463448661,87.8000030517578,81.5999984741211,75.5909090909091,1.06843757629395,-7.10562038421631,8.73720741271973,9.9619965986772,6.74144635881696,3.47208976745605,1.87761867046356,-6.69861117276278,-0.0560409054160118,-0.0483221560716629,0.0151214338839054,0.3108005002141,-0.800584363085883,-4.83221560716629,0.756071694195271,2.82545909285545,0,0.5,0.33333333,NA,0.57142857,0.57142857,0.66666667,17,NA,0.52380952,0.33333333,0.04761905,0.0952381,NA,75.4048073508523,88.8607003348214,87.6496963500977,81.3986968994141,NA,11.0670346346768,1.47287287030901,-7.09754991531372,9.48691940307617,NA,-8.44201798872514,6.06188419886998,2.42366003990173,0.712908506393433,NA,0.3108005002141,-0.0560409054160118,-0.0483221560716629,0.0151214338839054,NA,2.82545909285545,-0.800584363085883,-4.83221560716629,0.756071694195271,0,0.53846154,0.33333333,NA,0.57142857,0.57142857,0.61904762,3,85.222162882487,33.5728429158529,0,0,88.5067,0,0,"2024-08-11",0
"Phil Maton",18064,"2024-08-10","@SEA",25,2024,"NYM","A",31,0,0,9,1,0,0,0,0,0,0,0,1,6,2,1,1,0,1,0,0,0,0,2,18,9,18,2,0,0,1,1,1,0,0,0,0,0.33333333,0.16666667,0.16666667,3.79739574356156,0,0.4,3,0.666666666666667,0.66666667,2.1664797782898,6.8335202217102,3.67848818451166,227.074849031134,54.4758046300395,90.682812007927,1,0.333333333,0.333333333,0.333333333,0,0,0,0,11,12,23,-0.0205100066959858,-0.0326820053160191,0.0121719986200333,-0.569999992847443,-0.0647359490394592,0.20546667277813,0.172200009226799,0.172200009226799,0.0373999997973442,1,1,-0.0544960536062717,-0.0453255204654185,0,0,0.60869565,89.21428571,0.2173913,81.2,NA,NA,0.17391304,76,NA,-0.789647877216339,-0.0755484104156494,NA,0.40581277012825,-5.64034198011671,-1.51096820831299,NA,10.1453192532063,0.21428571,0.66666667,0.39130435,0.66666667,0.66666667,0.66666667,0.39130435,0.5,0.13043478,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,3.55199991956611,72.01461,80,53.34708,80,35.52594,80,38.19149,58.87823,37.61223,35.03804,53.28108,45.41077,53.80137,62.39857,57.54566,-0.11075,3.91097,105.88,84.3,122.04,86.96,104.86,84,101.02,56.12,73.72,85.98,102.86,90.78,92.8808695652174,89.8191304347826,91.3286956521739,0.43478261,0.17391304,0.2173913,0.17391304,89.9,87.2249984741211,81.1400024414063,75.9499969482422,1.26913118362427,-6.3627405166626,9.88004455566406,9.95728588104248,5.74620246887207,5.68069267272949,2.7632173538208,-7.19695234298706,0.214148242026567,-0.976146757602692,-0.0790576711297035,0.410056263208389,2.14148242026567,-24.4036689400673,-1.58115342259407,10.2514065802097,0.09090909,0.66666667,0.39130435,0,0.75,0.66666667,0.52173913,19.70588235,NA,0.17391304,0.43478261,0.17391304,0.2173913,NA,75.8596496582031,89.7722473144531,87.1123733520508,81.0039184570312,NA,11.2090244293213,1.72260608673096,-5.81112766265869,10.6551300048828,NA,-9.06649208068848,5.133544921875,4.79808235168457,1.80671348571777,NA,0.410056263208389,0.214148242026567,-0.976146757602692,-0.0790576711297035,NA,10.2514065802097,2.14148242026567,-24.4036689400673,-1.58115342259407,0.1,0.61538462,0.39130435,0,0.75,0.66666667,0.56521739,3,96.7229614257812,12.4308827718099,0,0,103.076,2,0.66666667,"2024-08-10",0
