"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxvFA","pfxvSI","pfxvSL","pfxFA-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwSI","pfxwSL","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","pivCH","pivFA","pivSI","pivSL","piCH-X","piFA-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwSI","piwSL","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Kevin Ginkel",19876,"2024-09-05","@SFG",15,2024,"ARI","A",30,0,1,13.500014081612,1,0,0,0,0,0,0,0,0.2,4,2,1,1,0,0,0,0,1,0,1,13.500014081612,0,27.000028163224,1,0,0,0,2,1,0,0,0,0,0.25,0,0.25,4.46147908401489,0,0.5,3.00000312924711,0.666666666666667,0.5,0.166476649042681,13.3335374325693,4.70250659915622,322.871337909504,6.00432989921573,115.428957973168,0,0.333333333,0,0.666666666,0,0,0,0,5,12,17,-0.200152009725571,-0.392805993556976,0.192653983831406,-0.728999972343445,-0.0775119587779045,3.1757333278656,2.69746661186218,3.6275999546051,NA,0,1,-0.0945374220609665,0.0315119759476771,0,1,0.41176471,97.14285714,0.58823529,86.5,NA,-1.00831317901611,0.34040430188179,-14.4044739859445,3.4040430188179,0.5,0.85714286,0.64705882,0,0.83333333,0.45454545,0.41176471,1,0.35294118,0,1,2,0,1,2,3,0,0.33333333,0.66666667,0,0.33333333,0.66666667,2.78134415716154,49.1098,45.3748,51.90047,NA,NA,NA,64.39935,51.8944,51.20596,60.64277,50.98161,53.01489,-0.53578,3.27342,86.24,92.62,66.42,NA,NA,NA,149.08,96.92,126.76,123.204705882353,95.1494117647059,101.914117647059,0.41176471,NA,0.58823529,97.0428553989955,NA,86.6099975585937,-5.92486572265625,NA,1.62022800445557,8.67959267752511,NA,-1.08972072601318,-1.05864439532161,NA,0.343885131180286,-15.1234913617373,NA,3.43885131180286,0.55555556,0.75,0.64705882,0,0.83333333,0.45454545,0.47058824,21.53846154,NA,0.41176471,NA,0.58823529,NA,97.049560546875,NA,86.6077331542969,NA,-5.47710418701172,NA,2.187770652771,NA,7.40892028808594,NA,-2.863840675354,NA,-1.05864439532161,NA,0.343885131180286,NA,-15.1234913617373,NA,3.43885131180286,0.55555556,0.75,0.64705882,0.2,0.66666667,0.45454545,0.47058824,3,96.0197957356771,23.7906163533529,0,0,101.424,1,0.33333333,"2024-09-05",0
"Kevin Ginkel",19876,"2024-09-04","@SFG",15,2024,"ARI","A",30,0,0,18,1,0,0,0,0,0,0,0,1,5,2,2,2,1,0,0,0,0,0,2,18,0,18,2,0,0,1,1,1,0,0,0,0,0.4,0,0.4,1.29088908401489,9,0.4,2,0.5,0,12.1664797782898,5.83352022171021,0.678488184511662,430.494668171272,305.562968518313,18.1856412207288,1,0.333333333,0.333333333,0.333333333,0,1,2,18,7,17,24,-0.0644800066947937,-0.142384007573128,0.077904000878334,-1.52600002288818,-0.162254124879837,1.00504004955292,0.653200030326843,0.653200030326843,0.558600008487701,1,1,-0.0611672066152096,-0.00298944736437762,0,1,0.54166667,95.69230769,0.45833333,87.45454545,NA,-1.43072986602783,0.327501505613327,-11.0056143540602,2.97728641466661,0.5,0.4,0.45833333,0.85714286,0.75,0.81818182,0.41666667,0.4,0.08333333,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,13.0961147502962,68.88377,44.09693,80,59.509,80,36.45927,60.68554,56.37651,58.98741,69.29488,52.72964,73.77208,-1.07331,2.46713,84.14,123.4,99.66,117.88,120.24,141.56,122.64,120.06,134.04,104.5975,121.605833333333,118.909166666667,0.45833333,0.08333333,0.45833333,95.8181818181818,94.5999984741211,87.4090909090909,-7.54556967995383,-11.6046228408813,1.43537460673939,9.39601343328303,5.13573837280273,0.503886266188188,-1.44809317588806,0.0151214338839054,0.360795464366674,-13.1644834171642,0.756071694195271,3.27995876696977,0.54545455,0.38461538,0.45833333,0.66666667,0.8,0.72727273,0.54166667,17.05263158,NA,0.45833333,0.08333333,0.45833333,NA,95.8156627308239,94.6137542724609,87.391806862571,NA,-7.10412736372514,-11.4030494689941,2.06216794794256,NA,8.01525740189986,3.62382507324219,-1.2502346905795,NA,-1.44809317588806,0.0151214338839054,0.360795464366674,NA,-13.1644834171642,0.756071694195271,3.27995876696977,0.54545455,0.38461538,0.45833333,0.66666667,0.8,0.72727273,0.54166667,3,103.000610351562,11.7998046875,1,0.33333333,106.639,3,1,"2024-09-04",0
"Kevin Ginkel",19876,"2024-08-31","LAD",15,2024,"ARI","H",30,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,18,9,0,0,0,0,1,0,0,0,0,0,0,0.66666667,-0.66666667,NA,0,1,3,1,1,9.16647977828979,-9.16647977828979,10.6784881845117,0,230.673328392554,259.842877178056,0,0,0,1,0,0,0,0,8,10,18,-0.123700000345707,-0.123700000345707,0,-1.31599998474121,-0.132929295301437,1.38666665554047,0.36599999666214,0.73199999332428,2.58599996566772,1,1,-0.105570591986179,0.0163638602518724,0,1,0.77777778,95.14285714,0.22222222,86.5,NA,-0.931565225124359,-0.454410314559937,-6.65403732231685,-11.3602578639984,0.27272727,0.71428571,0.44444444,0.33333333,0.8,0.625,0.38888889,0.66666667,0.16666667,0,0,1,0,0,1,1,0,0,1,0,0,1,20.55540318528,59.27744,38.52987,67.94848,62.24887,45.53882,51.46072,20,61.76789,20,24.93306,39.57332,25.84332,1.68273,6.60119,75.16,127.68,90.84,103.4,141.08,180.84,82.42,-116,-104.08,79.9111111111111,75.0177777777778,57.5244444444444,0.66666667,0.11111111,0.22222222,95.3083292643229,93.9499969482422,86.4000015258789,-6.80668131510417,-8.55087089538574,0.476108491420746,9.33237965901693,6.43623447418213,0.975687444210052,-1.08752865716815,0.142749041318893,-0.464744340628386,-9.06273880973458,7.13745206594467,-11.6186085157096,0.3,0.625,0.44444444,0.33333333,0.8,0.625,0.44444444,17.26666667,NA,0.66666667,0.11111111,0.22222222,NA,95.3846537272135,94.0144958496094,86.4304962158203,NA,-6.22203318277995,-8.3371696472168,1.43425679206848,NA,8.14168294270833,5.01672506332397,-0.766261518001556,NA,-1.08752865716815,0.142749041318893,-0.464744340628386,NA,-9.06273880973458,7.13745206594467,-11.6186085157096,0.45454545,0.42857143,0.44444444,0.6,0.66666667,0.625,0.38888889,1,102.364212036133,20.3771629333496,0,0,102.364,1,1,"2024-08-31",0
"Kevin Ginkel",19876,"2024-08-30","LAD",15,2024,"ARI","H",30,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,2,1,0,0,0,0,0,0,0,6.91672908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,80.8940481410376,151.387312822842,0.5,0.25,0.25,0.5,0,0,4,36,3,7,10,0.00160000030882657,-0.00133999972604215,0.00294000003486872,0.511000037193298,0.0516161620616913,0.0315000005066395,0.0219999998807907,0.0219999998807907,NA,0,1,0.0243008770048618,0.0264927827758522,0,0,0.7,95.57142857,0.3,87,NA,-0.10553477704525,0.0766706466674805,-1.507639672075,2.55568822224935,0.2,0.8,0.5,1,1,1,0.5,0.5,0,0,2,2,0,3,1,4,0,0.5,0.5,0,0.75,0.25,4.37106018351478,69.95139,55.79638,72.64188,30.51401,20.17541,53.809,32.69004,49.42577,21.35505,57.88527,48.46765,58.70071,-0.36447,3.53039,82.28,132.04,128.04,93.02,113.2,120.32,96.6,70.78,78.88,87.65,111.778,112.52,0.6,0.1,0.3,95.9000040690104,93.5999984741211,87.0333353678385,-6.17835934956868,-8.43015670776367,1.46982113520304,10.1019032796224,7.5003228187561,1.61817010243734,0.650478538125753,-0.730484664440155,0.0769529454410076,10.8413089687626,-73.0484664440155,2.56509818136692,0.25,0.66666667,0.5,1,1,1,0.6,15,NA,0.6,0.1,0.3,NA,96.007334391276,93.6689987182617,87.0671997070312,NA,-5.6120351155599,-7.98749017715454,2.07424799601237,NA,8.82110850016276,6.33178997039795,0.184659322102865,NA,0.650478538125753,-0.730484664440155,0.0769529454410076,NA,10.8413089687626,-73.0484664440155,2.56509818136692,0.25,0.66666667,0.5,1,1,1,0.6,4,98.759407043457,22.5010204315186,1,0.25,112.575,3,0.75,"2024-08-30",0
"Kevin Ginkel",19876,"2024-08-28","NYM",15,2024,"ARI","H",30,0,0,0,1,0,0,0,0,0,0,0,1.2,5,0,0,0,0,0,0,0,0,0,2,10.8000041198746,0,0,2,0,0,2,0,1,0,0,0,0,0.4,0,0.4,0.409289084014893,0,0,0,0,1,0.766478862762102,-0.766478862762102,0.766478862762102,0,20.9823131859177,20.31199963033,2,0.333333333,0.666666666,0,0,0,0,0,7,16,23,0.0279799960553646,-0.0412999913096428,0.0692799836397171,0.461999952793121,0.0466666631400585,0.979200005531311,1.3860000371933,2.17799997329712,0.913999974727631,1,1,0.08322923630476,-0.0546548940893688,0,0,0.43478261,96.2,0.56521739,87.38461538,NA,0.620861887931824,0.378883183002472,6.20861887931824,2.91448602309594,0.5,0.44444444,0.47826087,0.85714286,1,0.90909091,0.39130435,0.4,0.04347826,1,0,2,0,2,1,3,0.33333333,0,0.66666667,0,0.66666667,0.33333333,1.64196305714724,80,53.25623,80,70.68629,20,69.17002,50.79848,62.75748,48.82597,68.87801,57.39584,69.11479,-1.04741,2.50598,100.8,136.62,131.6,80.14,165.22,166.56,113.68,114.68,130.44,104.486956521739,129.193043478261,137.024347826087,0.30434783,0.13043478,0.56521739,96.3428606305804,95.2000020345052,87.3000018780048,-6.14242608206613,-8.5400390625,2.13858120258038,9.24744851248605,7.03364690144857,-0.170380629025973,0.313126422464848,0.316154196858406,0.388608198612928,4.47323460664068,10.5384732286135,2.98929383548406,0.46666667,0.5,0.47826087,0.85714286,1,0.90909091,0.34782609,17.05882353,NA,0.26086957,0.17391304,0.56521739,NA,96.7291463216146,95.182373046875,87.3774038461538,NA,-5.64435640970866,-7.68616485595703,2.71499457726112,NA,8.49407196044922,5.92728996276855,-1.79125228294959,NA,0.247904762625694,0.381375856697559,0.388608198612928,NA,4.13174604376157,9.53439641743898,2.98929383548406,0.5,0.44444444,0.47826087,0.85714286,1,0.90909091,0.39130435,3,89.5935872395833,3.74984836578369,0,0,95.5303,1,0.33333333,"2024-08-28",0
"Kevin Ginkel",19876,"2024-08-23","@BOS",15,2024,"ARI","A",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.967621390532,66.5170884121943,1,0,0.5,0.5,0,0,0,0,3,10,13,0.00751199992373586,0,0.00751199992373586,0.546999990940094,0.0526974946260452,0.0934666618704796,0.155199989676476,0.155199989676476,0.0967999994754791,1,1,0.0807179659605026,-0.000347063936147349,0,0,0.46153846,94.83333333,0.53846154,86.14285714,NA,0.426933825016022,0.301287233829498,7.11556375026703,4.3041033404214,0.5,1,0.76923077,0.33333333,0.85714286,0.7,0.53846154,1,0.23076923,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,-0.374583730351145,45.20454,31.26652,50.34485,80,20,80,54.40512,52.6093,57.83051,55.5931,38.29825,67.54073,-0.22207,3.74399,89.1,115.84,83.52,68.92,269.4,259.96,107.9,111.9,114.56,97.6707692307692,125.530769230769,113.806153846154,0.38461538,0.07692308,0.53846154,95.0599975585938,93.4000015258789,86.2428588867188,-6.45248184204102,-8.48372077941895,1.97446169172015,9.10133972167969,7.40261554718018,0.148955140795027,0.432197019457817,0,0.304526709020138,8.64394038915634,0,4.35038155743054,0.4,1,0.76923077,0.5,0.75,0.7,0.61538462,17.6,NA,0.38461538,0.07692308,0.53846154,NA,95.0058776855469,93.320198059082,86.1464320591518,NA,-5.83215789794922,-8.05004024505615,2.73218291146415,NA,7.883837890625,5.79058980941772,-1.50093146732875,NA,0.432197019457817,0,0.304526709020138,NA,8.64394038915634,0,4.35038155743054,0.4,1,0.76923077,0.5,0.75,0.7,0.61538462,2,86.707763671875,16.9014625549316,0,0,91.8378,0,0,"2024-08-23",0
"Kevin Ginkel",19876,"2024-08-21","@MIA",15,2024,"ARI","A",30,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-18.9588053599737,-18.3531359984531,1,0,1,0,0,0,1,9,5,12,17,0.109960004687309,0,0.109960004687309,0.522000014781952,0.0519402995705605,1.42666673660278,1.9099999666214,1.9099999666214,1.74600005149841,1,1,0.0771154835820198,-4.07177196370123e-05,1,0,0.52941176,95.11111111,0.47058824,87.375,NA,0.308779180049896,0.424613535404205,3.43087977833218,5.30766919255257,0.28571429,0.7,0.52941176,0,0.71428571,0.55555556,0.58823529,0.66666667,0.23529412,1,0,0,1,0,0,1,1,0,0,1,0,0,-1.61607952611381,80,52.4719,80,49.92132,48.75489,31.26728,65.24847,71.09921,64.56602,79.42722,63.14483,77.85437,-1.70279,1.52291,104.74,159.26,157.38,92.06,85.46,88.64,81.52,123.16,132.38,93.0670588235294,137.930588235294,141.571764705882,0.47058824,0.05882353,0.47058824,95.4625015258789,93.0999984741211,87.4000015258789,-7.02352857589722,-8.88330364227295,1.37045741081238,10.1787004470825,7.08155393600464,1.20303452014923,0.375268332660198,-0.0633736774325371,0.429927553981543,4.69085415825248,-6.33736774325371,5.37409442476928,0.28571429,0.7,0.52941176,0,0.71428571,0.55555556,0.58823529,16,NA,0.47058824,0.05882353,0.47058824,NA,95.5436859130859,93.1617965698242,87.4626235961914,NA,-6.17994117736816,-8.47060012817383,2.31178259849548,NA,8.91070461273193,5.9837498664856,-0.495155870914459,NA,0.375268332660198,-0.0633736774325371,0.429927553981543,NA,4.69085415825248,-6.33736774325371,5.37409442476928,0.28571429,0.7,0.52941176,0,0.71428571,0.55555556,0.58823529,1,72.7667007446289,-39.0727233886719,0,0,72.7667,0,0,"2024-08-21",0
"Kevin Ginkel",19876,"2024-08-19","@MIA",15,2024,"ARI","A",30,0,0,0,1,0,0,0,0,0,1,0,1.2,4,0,0,0,0,0,0,0,0,0,1,5.40000205993731,0,0,1,0,0,1,2,0,0,0,0,0,0.25,0,0.25,3.28666658401489,0,0,0,0,1,1.96647932052595,-1.96647932052595,3.78089010013497,0,50.9381806634777,93.1574283965535,0.5,0,0.333333333,0.666666666,0,0,4,21.6000082397492,8,12,20,0.261119991540909,0,0.261119991540909,1.73099994659424,0.172238796949387,1.35249996185303,1.7960000038147,3.18400001525879,0.349999994039536,1,1,0.141251459717751,0.0518132344824287,1,0,0.55,95.54545455,0.45,87.33333333,NA,0.568944931030273,0.981774568557739,5.17222664572976,10.9086063173082,0.21428571,0.66666667,0.35,1,0.75,0.85714286,0.3,0.75,0.05,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,-0.0848576958104798,80,57.04009,80,NA,NA,NA,73.50577,67.13439,66.19511,80,63.43604,80,-2.18518,0.79932,79.44,137.88,125.34,NA,NA,NA,114.94,135.76,143.26,95.415,136.926,133.404,0.55,NA,0.45,95.4545454545455,NA,87.2777777777778,-6.3426645452326,NA,1.84625795152452,9.76794225519354,NA,-0.471017201741536,0.61810601875186,NA,1.03977696970105,5.61914562501691,NA,11.5530774411228,0.25,0.625,0.4,1,0.8,0.875,0.4,17.25,NA,0.55,NA,0.45,NA,95.4944402521307,NA,87.2907986111111,NA,-5.72605895996094,NA,2.63673782348633,NA,8.4057353626598,NA,-2.33401637607151,NA,0.61810601875186,NA,1.03977696970105,NA,5.61914562501691,NA,11.5530774411228,0.18181818,0.66666667,0.4,1,0.83333333,0.875,0.45,3,96.1488240559896,5.1312084197998,0,0,101.328,1,0.33333333,"2024-08-19",0
"Kevin Ginkel",19876,"2024-08-18","@TBR",15,2024,"ARI","A",30,0,0,0,1,0,0,0,0,0,0,0,1.1,5,2,1,0,0,0,0,0,0,0,2,13.5000032186516,0,13.5000032186516,2,0,0,2,0,1,0,0,0,0,0.4,0,0.4,0.409289084014893,0,0.4,1.50000035762795,0.666666666666667,0.5,0.166479063033887,-0.166479063033887,0.166479063033887,0,6.00439016019331,5.81257031260301,2,0.333333333,0.666666666,0,0,0,1,6.75000160932579,7,10,17,0.0325380265712738,-0.335671961307526,0.368209987878799,0.465000033378601,0.0510708391666412,3.46720004081726,4.35379981994629,4.29260015487671,2.65740013122559,1,1,-0.00703674415126443,0.016421269470895,0,0,0.23529412,96.5,0.76470588,87.23076923,NA,-0.399324625730515,0.216129213571548,-9.98311564326286,1.66253241208883,0.42857143,1,0.52941176,0.33333333,0.66666667,0.44444444,0.17647059,0.6,0.29411765,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,1.64196305714724,80,74.07636,76.16913,NA,NA,NA,20,57.81056,20,26.5141,68.68538,20,1.5845,6.45384,99.94,121.54,126.26,NA,NA,NA,113.46,30.16,52.56,110.278823529412,51.6611764705882,69.9011764705882,0.23529412,NA,0.76470588,96.3249969482422,NA,87.1846172626202,-6.56990528106689,NA,1.65453690748948,11.3483190536499,NA,-1.46472035921537,-0.405918311327696,NA,0.205320753157139,-10.1479577831924,NA,1.57939040890107,0.41666667,0.8,0.52941176,0.2,0.75,0.44444444,0.29411765,18.27272727,NA,0.23529412,NA,0.76470588,NA,96.6157760620117,NA,87.4231802133413,NA,-5.88609266281128,NA,2.6736338688777,NA,9.80189037322998,NA,-3.42374244103065,NA,-0.405918311327696,NA,0.205320753157139,NA,-10.1479577831924,NA,1.57939040890107,0.41666667,0.8,0.52941176,0.2,0.75,0.44444444,0.29411765,3,84.1531321207682,-6.22056261698405,0,0,98.9035,1,0.33333333,"2024-08-18",0
"Kevin Ginkel",19876,"2024-08-14","COL",15,2024,"ARI","H",30,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,2,18,9,9,2,0,0,1,0,1,0,0,0,0,0.4,0.2,0.2,3.64632908401489,0,0.25,2,0.5,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,55.9308347657848,54.144034788745,1,0.5,0.5,0,0,0,1,9,8,12,20,0.00527999456971884,-0.00539993029087782,0.0106799248605967,0.511000037193298,0.0516161620616913,0.104400001466274,0.114000000059605,0.114000000059605,0.0319999977946281,1,1,-0.01564578153193,0.0662204414511112,0,0,0.6,94.91666667,0.4,87.625,NA,-0.168669283390045,0.124182976782322,-1.40557736158371,1.55228720977902,0.45454545,0.44444444,0.45,0.4,0.5,0.44444444,0.45,0.8,0.25,0,0,2,2,0,0,2,0,0,1,1,0,0,4.57029328012072,80,39.54037,80,80,47.77687,80,45.21994,50.79713,49.13245,74.93155,42.94677,80,-1.42349,1.94186,95.52,149.86,126.52,93.74,159.22,159.72,112.54,95.86,105.92,102.15,129.196,121.6,0.5,0.1,0.4,95.3400024414063,92.1000061035156,87.5625,-5.6262020111084,-8.89245223999023,2.68828678131104,9.24627685546875,6.0163311958313,1.27904653549194,-0.377449858933687,0.201466247439384,0.124600596725941,-3.77449858933687,10.0733123719692,1.55750745907426,0.4,0.5,0.45,0.25,0.6,0.44444444,0.5,16.8,NA,0.5,0.1,0.4,NA,95.1635681152344,91.9474487304688,87.3586120605469,NA,-5.20769691467285,-8.69034004211426,3.27652502059937,NA,7.98386993408203,4.69013977050781,-0.440843045711517,NA,-0.377449858933687,0.201466247439384,0.124600596725941,NA,-3.77449858933687,10.0733123719692,1.55750745907426,0.5,0.4,0.45,0.4,0.5,0.44444444,0.5,2,68.5902709960938,2.79486703872681,0,0,81.6642,0,0,"2024-08-14",0
"Kevin Ginkel",19876,"2024-08-13","COL",15,2024,"ARI","H",30,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,0,1,0,0,0,0,0,0.5,0.25,0.25,3.75272908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,3.67848818451166,0,55.9308347657848,90.682812007927,0,0,0,1,0,0,0,0,10,13,23,0.0565999895334244,-0.0397400073707104,0.0963399931788445,0.511000037193298,0.0516161620616913,1.07120001316071,0.990000009536743,0.990000009536743,0.913999974727631,1,1,0.0278261620551348,0.0250117662850818,0,0,0.60869565,96.07142857,0.39130435,87.66666667,NA,0.237416982650757,0.231105297803879,1.69583559036255,2.56783664226532,0.33333333,0.875,0.52173913,0.4,0.71428571,0.58333333,0.34782609,0.5,0.2173913,0,0,1,0,1,0,1,0,0,1,0,1,0,1.3658112646249,42.45612,52.89873,40.48321,62.99566,48.27498,64.80958,42.10183,56.80923,39.58393,42.08405,53.88142,40.78742,0.6172,5.00289,93.14,86.58,75.74,105.28,157.54,172.4,127.82,96.1,114.38,107.879090909091,93.7,95.9409090909091,0.56521739,0.04347826,0.39130435,96.0615422175481,94.1999969482422,87.6555582682292,-6.12610802283654,-9.36357879638672,1.40067630343967,9.61153353177584,6.40143442153931,-0.975424448649089,0.187722057104111,0.0501701384782791,0.231316097080708,1.44401582387777,5.01701384782791,2.57017885645231,0.30769231,0.8,0.52173913,0.25,0.75,0.58333333,0.43478261,19.05263158,NA,0.56521739,0.04347826,0.39130435,NA,95.9250018780048,94.0899963378906,87.4892306857639,NA,-5.66565997783954,-9.2701997756958,2.08081033494737,NA,8.34964400071364,5.06090021133423,-2.68466080559625,NA,0.187722057104111,0.0501701384782791,0.231316097080708,NA,1.44401582387777,5.01701384782791,2.57017885645231,0.30769231,0.8,0.52173913,0.25,0.75,0.58333333,0.43478261,1,89.2016525268555,43.2877769470215,0,0,89.2017,0,0,"2024-08-13",0
"Kevin Ginkel",19876,"2024-08-10","PHI",15,2024,"ARI","H",30,1,0,0,1,0,0,0,0,0,0,0,1.2,6,0,0,0,0,1,0,0,0,0,3,16.2000061798119,5.40000205993731,0,3,0,0,0,1,1,0,0,0,0,0.5,0.16666667,0.33333333,2.33303462963767,0,0,0.600000228881923,0,1,1.36647909164403,-1.36647909164403,2.27368448144854,0,35.9602469246977,56.7347140134417,0,0.5,0,0.5,0,0,2,10.8000041198746,8,16,24,0.181019991636276,-0.0186199899762869,0.199639976024628,1.46199989318848,0.147676765918732,1.36566662788391,1.2573333978653,1.91200006008148,0.932000041007996,1,1,0.136885657906532,-0.00433501345184192,1,0,0.54166667,96.30769231,0.45833333,87.27272727,NA,0.248647317290306,0.766308784484863,1.91267167146389,6.96644349531694,0.42857143,0.5,0.45833333,0.5,0.8,0.63636364,0.41666667,1,0.16666667,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,2.62396286009109,58.98748,55.97652,55.46346,NA,NA,NA,46.20677,54.57979,49.85591,55.00142,56.22862,55.07847,-0.18531,3.79913,102.36,112.4,103.96,NA,NA,NA,126.8,56.2,76.4,113.561666666667,86.6416666666667,91.3283333333333,0.54166667,NA,0.45833333,96.1923076923077,NA,87.2636385830966,-5.8749518761268,NA,2.36007100885565,9.62453049879808,NA,-0.309377085078846,0.250225495547056,NA,0.771821703761816,1.92481150420812,NA,7.01656094328924,0.42857143,0.5,0.45833333,0.5,0.8,0.63636364,0.41666667,18.66666667,NA,0.54166667,NA,0.45833333,NA,96.2045616736779,NA,87.2501831054688,NA,-5.58897458589994,NA,2.65660095214844,NA,8.49335127610427,NA,-1.93756051497026,NA,0.250225495547056,NA,0.771821703761816,NA,1.92481150420812,NA,7.01656094328924,0.42857143,0.5,0.45833333,0.5,0.8,0.63636364,0.41666667,2,100.199615478516,28.8821716308594,0,0,104.726,2,1,"2024-08-10",0
"Kevin Ginkel",19876,"2024-08-07","@CLE",15,2024,"ARI","A",30,0,0,0,1,0,0,0,0,0,1,0,1.1,5,1,0,0,0,0,0,0,0,0,1,6.75000160932579,0,6.75000160932579,1,0,0,1,2,1,0,0,0,0,0.2,0,0.2,3.74716908401489,0,0.2,0.750000178813977,0.25,1,1.66647942066184,-1.66647942066184,3.93449257073111,0,43.4492191506155,96.8693432446014,0.5,0.25,0.25,0.5,0,0,1,6.75000160932579,5,15,20,0.0975679904222488,-0.0335959978401661,0.131163984537125,0.578999996185303,0.0610759481787682,1.12583994865417,1.25746667385101,0.742799997329712,1.67040002346039,1,1,0.0470367521047592,0.0396256465238214,1,0,0.7,96.21428571,0.3,86.5,NA,0.568396985530853,-0.310737937688828,4.05997846807752,-5.17896562814713,0.4,0.8,0.6,1,0.75,0.83333333,0.5,1,0.1,2,2,0,0,4,0,4,0.5,0.5,0,0,1,0,2.48686428812423,66.46101,45.24932,70.32721,NA,NA,NA,49.62143,50.90192,53.58567,65.16079,43.58653,71.02949,-0.81647,2.85239,75.08,139.72,106.84,NA,NA,NA,118.24,82.24,93.52,88.028,122.476,102.844,0.7,NA,0.3,96.0642874581473,NA,86.5833333333333,-6.07877349853516,NA,2.12836631139119,9.18369620186942,NA,-0.260987500349681,0.61777550727129,NA,-0.271372836083174,4.41268219479493,NA,-4.52288060138623,0.25,0.83333333,0.6,1,0.8,0.83333333,0.6,17.6,NA,0.7,NA,0.3,NA,96.2528512137277,NA,86.7094116210938,NA,-5.76587622506278,NA,2.49224837621053,NA,8.18851143973214,NA,-1.42459551493327,NA,0.61777550727129,NA,-0.271372836083174,NA,4.41268219479493,NA,-4.52288060138623,0.28571429,0.76923077,0.6,1,0.8,0.83333333,0.65,4,89.0042572021484,27.271125793457,0,0,103.222,2,0.5,"2024-08-07",2
