"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxCH%","pfxvFA","pfxvSL","pfxvCH","pfxFA-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSL","pfxwCH","pfxwFA/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piSL%","pivFA","pivSL","piFA-X","piSL-X","piFA-Z","piSL-Z","piwFA","piwSL","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"John Brebbia",12777,"2024-08-07","@OAK",4,2024,"CHW","A",34,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,0,1,0,1,0,0,0,0,0.25,0.25,0,5.94041658401489,0,0.333333333333333,2,0.5,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,98.4444153312023,101.806421637006,1,0.5,0.5,0,0,0,0,0,4,10,14,0.0270200073719025,-0.0247519984841347,0.0517720058560371,0.453000009059906,0.0496710538864136,0.522639989852905,0.487999975681305,0.487999975681305,NA,0,1,0.0211223736405373,0.0305767077472209,0,0,0.42857143,93.83333333,0.57142857,84.375,NA,-0.0409214682877064,-0.220821723341942,-0.682024471461773,-2.76027154177427,0.42857143,0.57142857,0.5,1,0.75,0.85714286,0.5,1,0.07142857,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,8.06915941975312,NA,NA,NA,80,57.01458,80,38.62637,46.74109,40.92176,70.04523,53.14746,75.48251,-1.11993,2.3972,NA,NA,NA,109.08,125.22,127.12,89.5,54.36,54.86,97.8914285714286,84.7285714285714,85.8285714285714,0.42857143,0.57142857,NA,93.6833292643229,84.2624969482422,NA,-6.96483548482259,4.40464735031128,NA,10.9464251200358,1.86854326725006,NA,-0.00115263089537621,-0.227856978774071,NA,-0.0192105149229368,-2.84821223467588,NA,0.5,0.5,0.5,1,0.75,0.85714286,0.57142857,18.5,0.42857143,0.57142857,93.9740804036458,84.5334396362305,-5.7559134165446,5.66480875015259,9.33644167582194,-0.135523170232773,-0.00115263089537621,-0.227856978774071,-0.0192105149229368,-2.84821223467588,0.5,0.5,0.5,1,0.75,0.85714286,0.57142857,2,100.02961730957,9.45453262329102,0,0,100.47,2,1,"2024-08-07",0
"John Brebbia",12777,"2024-08-06","@OAK",4,2024,"CHW","A",34,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250499695539,0,74.3883906335265,189.77413509113,0,0,0,1,0.333333333,0,0,0,2,6,8,0.0151439998298883,0,0.0151439998298883,0.453000009059906,0.0496710501611233,0.203066676855087,0.381200015544891,0.381200015544891,NA,0,1,0.074271634221077,0.000304854961810611,0,0,0.75,94.33333333,0.25,85,NA,0.460730791091919,0.288738936185837,7.67884651819865,14.4369468092918,0.5,0.66666667,0.625,1,0.75,0.8,0.75,1,0.125,1,1,1,1,2,0,3,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,-0.295550734918198,NA,NA,NA,80,53.76798,80,80,44.4979,80,80,48.26932,80,-3.57324,-1.28277,NA,NA,NA,114.1,148.58,145.14,87.68,137.6,138.66,107.495,145.835,143.52,0.75,0.25,NA,94.2166646321615,85.1999969482422,NA,-8.36169370015462,3.42697739601135,NA,9.55102030436198,2.50385022163391,NA,0.466164577752352,0.292128831148148,NA,7.76940962920586,14.6064415574074,NA,0.5,0.66666667,0.625,1,0.75,0.8,0.75,14,0.75,0.25,94.592783610026,85.5873489379883,-7.27638181050618,4.81497001647949,8.18975003560384,0.835361003875732,0.466164577752352,0.292128831148148,7.76940962920586,14.6064415574074,0.5,0.66666667,0.625,1,0.75,0.8,0.75,3,90.1182047526042,56.689442952474,0,0,99.3734,1,0.33333333,"2024-08-06",0
"John Brebbia",12777,"2024-08-03","@MIN",4,2024,"CHW","A",34,0,0,40.5000422448361,1,0,0,0,0,0,0,0,0.2,6,3,3,3,0,2,0,0,0,0,0,0,27.000028163224,40.5000422448361,0,0,0,1,0,3,0,0,0,0,0,0.33333333,-0.33333333,11.4582846324343,0,0.75,7.50000782311779,0.75,0.4,12.1664891660311,28.3335530788049,12.1664891660311,1000.0196501476,290.892838744346,300.827211911999,1,0.75,0.25,0,0,0,0,0,13,17,30,-0.103455998003483,-0.144940003752708,0.0414840094745159,-2.00399994850159,-0.210062891244888,0.632171392440796,0.515999972820282,0.515999972820282,0.228799998760223,1,1,-0.158919885754585,-0.00473193278791811,0,1,0.46666667,94.64285714,0.53333333,84.5,NA,-0.604156613349915,-0.630793869495392,-4.31540438107082,-3.9424616843462,0.40909091,0.5,0.43333333,0.88888889,1,0.92307692,0.26666667,0.5,0.03333333,1,3,0,0,2,2,4,0.25,0.75,0,0,0.5,0.5,28.8863741184934,NA,NA,NA,50.86626,47.75763,56.28439,47.07691,43.37088,50.51074,49.58644,45.6741,55.28108,0.1511,4.30374,NA,NA,NA,102.36,101.56,98.5,93.86,83.04,84.68,97.8266666666667,91.6826666666667,91.1293333333333,0.46666667,0.53333333,NA,94.6428571428571,84.4375,NA,-5.94002260480608,4.23867559432983,NA,9.67056819370815,0.252149432897568,NA,-0.615046881139278,-0.643861867487431,NA,-4.3931920081377,-4.02413667179644,NA,0.13333333,0.73333333,0.43333333,0.5,0.90909091,0.84615385,0.5,18.66666667,0.46666667,0.53333333,94.7044852120536,84.4491653442383,-5.50701795305525,4.95807075500488,8.90737860543387,-0.736648261547089,-0.615046881139278,-0.643861867487431,-4.3931920081377,-4.02413667179644,0.13333333,0.73333333,0.43333333,0.5,0.90909091,0.84615385,0.5,4,92.0457611083984,7.29263401031494,0,0,103.181,2,0.5,"2024-08-03",0
"John Brebbia",12777,"2024-07-29","KCR",4,2024,"CHW","H",34,0,1,81.0000844896721,1,0,0,0,0,0,0,1,0.1,4,1,3,3,1,1,0,1,0,0,0,0,27.000028163224,27.000028163224,0,0,0,0,2,0,0,0,0,0,0,0.25,-0.25,11.5869790840149,27.000028163224,0.5,6.00000625849423,0,0,60.166539233985,20.8335452556871,30.2385584539996,2000.03930029521,1445.58322866872,750.416373283143,0,0,0,1,0,0.5,0,0,8,12,20,-0.727934002876282,-0.731485962867737,0.00355200143530965,-3.77300000190735,-0.388768672943115,3.22851991653442,1.02409994602203,2.04819989204407,0.128799989819527,1,1,-0.0993161424994469,-0.126153738961797,0,1,0.6,93.58333333,0.4,83.375,NA,-0.518950462341309,-1.29901194572449,-4.32458718617757,-16.2376493215561,0.4,0.8,0.5,0.83333333,1,0.9,0.25,0.75,0.05,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,58.5879868463782,NA,NA,NA,20,43.16049,20,46.47132,44.94541,46.82963,20,41.58771,20,2.4468,7.74729,NA,NA,NA,111.02,15.7,12,94.28,106.68,103.94,104.324,52.092,48.776,0.6,0.4,NA,93.5333353678385,83.5374984741211,NA,-6.23843955993652,4.69850826263428,NA,9.9057133992513,0.964287579059601,NA,-0.532350711524487,-1.29974776133895,NA,-4.43625592937072,-16.2468470167369,NA,0.42857143,0.66666667,0.5,0.83333333,1,0.9,0.3,22.75,0.6,0.4,93.6952819824219,83.6775970458984,-5.97419675191243,5.05288743972778,9.23353513081869,-0.00366726890206337,-0.532350711524487,-1.29974776133895,-4.43625592937072,-16.2468470167369,0.42857143,0.66666667,0.5,0.83333333,1,0.9,0.3,2,95.6907196044922,28.1037139892578,1,0.5,98.8248,1,0.5,"2024-07-29",0
"John Brebbia",12777,"2024-07-28","SEA",4,2024,"CHW","H",34,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,0,1,0,0,0,0,0,0.5,0.25,0.25,3.75272908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,3.67848818451166,0,50.3323659358507,89.6663768027962,0,0,0,1,0,0,0,0,6,12,18,0.00779199972748756,-0.00187000213190913,0.00966200232505798,0.496999979019165,0.0512107163667679,0.108799993991852,0.128799989819527,0.128799989819527,NA,0,1,0.05185142531991,0.0197662231890698,0,0,0.55555556,93.7,0.44444444,82.125,NA,0.180190175771713,0.277014464139938,1.80190175771713,3.46268080174923,0.30769231,0.6,0.38888889,0.75,1,0.85714286,0.27777778,1,0.05555556,0,1,0,0,1,0,1,0,1,0,0,1,0,1.36188692523325,NA,NA,NA,47.28126,43.17767,36.7264,20,37.82387,20,30.91856,38.71654,24.9503,1.31087,6.0434,NA,NA,NA,94.58,82.06,76.62,96.46,84.8,73.3,95.4155555555556,83.2777777777778,75.1444444444444,0.55555556,0.44444444,NA,93.6900024414062,81.9250030517578,NA,-5.61278381347656,5.03587484359741,NA,10.235986328125,-0.259277492761612,NA,0.178927179425955,0.267567876726389,NA,1.78927179425955,3.34459845907986,NA,0.4,0.375,0.38888889,0.75,1,0.85714286,0.44444444,21.5,0.55555556,0.44444444,93.781689453125,81.9888000488281,-5.12220191955566,5.47192239761353,9.30725021362305,-1.75838267803192,0.178927179425955,0.267567876726389,1.78927179425955,3.34459845907986,0.4,0.375,0.38888889,0.75,1,0.85714286,0.44444444,1,82.702033996582,34.918586730957,0,0,82.702,0,0,"2024-07-28",0
"John Brebbia",12777,"2024-07-22","@TEX",4,2024,"CHW","A",34,0,0,9,1,0,0,0,0,0,0,1,1,6,2,1,1,0,1,0,0,0,0,1,9,9,18,1,0,0,2,1,1,0,0,0,0,0.16666667,0.16666667,0,5.48347908231289,0,0.4,3,0.5,0.66666667,4.1664797782898,4.8335202217102,5.67848818451166,222.226357121294,98.4444153312023,139.421515985497,2,0.25,0.5,0.25,0,0,0,0,11,17,28,-0.303039997816086,-0.663096010684967,0.360056012868881,-0.50900000333786,-0.052855659276247,4.82425022125244,3.44440007209778,3.44440007209778,2.59439992904663,1,1,-0.0531500317156315,-0.00966594670959466,0,1,0.5,94.14285714,0.5,83.28571429,NA,-0.646569788455963,-0.161211460828781,-4.61835563182831,-1.15151043449129,0.33333333,0.6,0.42857143,0.66666667,1,0.83333333,0.35714286,0.83333333,0.07142857,2,2,0,0,1,3,4,0.5,0.5,0,0,0.25,0.75,4.96826289939794,NA,NA,NA,20,53.96705,20,80,42.02822,80,52.71377,48.26144,59.77131,-0.04319,4.01231,NA,NA,NA,119,48.8,55.24,100.02,137.34,135.46,109.51,93.07,95.35,0.5,0.5,NA,94.1000017438616,83.1357160295759,NA,-6.50207737513951,5.02284295218332,NA,10.3840233939035,0.869265692574637,NA,-0.660189241170883,-0.161825597286224,NA,-4.71563743693488,-1.15589712347303,NA,0.21428571,0.64285714,0.42857143,0.66666667,0.88888889,0.83333333,0.5,18.9047619,0.5,0.5,94.4896414620536,83.4998081752232,-5.83370699201311,5.66719164167132,9.32914733886719,-0.483961173466274,-0.660189241170883,-0.161825597286224,-4.71563743693488,-1.15589712347303,0.21428571,0.64285714,0.42857143,0.66666667,0.88888889,0.83333333,0.5,4,93.3708114624023,13.6790323257446,0,0,100.804,2,0.5,"2024-07-22",0
"John Brebbia",12777,"2024-07-21","@KCR",4,2024,"CHW","A",34,0,1,40.5000422448361,1,0,0,0,0,0,0,0,0.2,7,5,3,3,0,0,0,0,0,0,2,27.000028163224,0,67.5000704080601,2,0,0,0,0,5,0,0,0,0,0.28571429,0,0.28571429,2.34762705054979,0,0.714285714285714,7.50000782311779,1,0.4,-2.83352648020443,43.3335687250405,-2.83352648020443,1000.0196501476,-69.94790810702,-72.3367211985741,0,1,0,0,0,0,0,0,5,13,18,-0.360437989234924,-0.500014007091522,0.139576017856598,-2.98699998855591,-0.292413115501404,1.85785710811615,1.81620001792908,1.81620001792908,0.258599996566772,1,1,-0.186408653855324,-0.00759872575440579,0,1,0.44444444,93.625,0.55555556,83.7,NA,-0.614978134632111,-1.17216122150421,-7.68722668290138,-11.7216122150421,0.5,0.875,0.66666667,0.8,0.85714286,0.83333333,0.44444444,0.85714286,0.11111111,2,1,2,0,3,2,5,0.4,0.2,0.4,0,0.6,0.4,12.8064485723902,20,26.23476,20,44.78057,39.52116,45.57348,70.56964,37.39251,74.81736,58.4406,37.47196,62.11891,-0.39897,3.47864,97.02,84.68,49.42,113.52,95.82,85.6,93.8,120.12,116.8,101.647777777778,108.701111111111,100.923333333333,0.38888889,0.55555556,0.05555556,93.5714285714286,83.6,93.3000030517578,-7.12617329188756,3.46720199584961,-5.6165189743042,9.15674918038505,1.08096084594727,9.52944087982178,-0.604937374591827,-1.1916259676218,-0.0210469514131546,-8.64196249416896,-11.916259676218,-2.10469514131546,0.5,0.875,0.66666667,0.8,0.85714286,0.83333333,0.44444444,20.45454545,0.44444444,0.55555556,93.6715240478516,83.7222534179687,-6.35657358169556,4.19986801147461,8.68646144866943,0.129761803150177,-0.625984326004982,-1.1916259676218,-7.82480407506227,-11.916259676218,0.45454545,1,0.66666667,0.8,0.85714286,0.83333333,0.38888889,5,91.4836059570312,11.2788223266602,0,0,99.1396,1,0.2,"2024-07-21",0
"John Brebbia",12777,"2024-07-14","PIT",4,2024,"CHW","H",34,0,0,9,1,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,1,9,0,9,1,0,0,0,3,0,0,0,0,0,0.25,0,0.25,6.25129158401489,9,0.25,1,0,1,14.1664797782898,-5.16647977828979,5.70250499695539,222.226357121294,339.00466230796,140.018995908429,0,0,0,1,0,0.333333333,0,0,8,16,24,-0.0140100009739399,-0.0207080002874136,0.00669799977913499,-0.503000020980835,-0.0518289506435394,0.0814500004053116,0.128799989819527,0.128799989819527,0.0199999995529652,1,1,-0.220024242997169,0.0480168654130895,0,0,0.45833333,94.18181818,0.54166667,84.38461538,NA,0.268145501613617,-0.923910439014435,2.43768637830561,-7.10700337703411,0.28571429,0.9,0.54166667,0.5,0.88888889,0.76923077,0.41666667,0.75,0.125,2,0,1,0,2,1,3,0.66666667,0,0.33333333,0,0.66666667,0.33333333,12.2851049366646,NA,NA,NA,60.30724,48.61017,55.65968,61.67532,53.48617,73.22283,64.64784,52.66094,70.67768,-0.7846,2.90019,NA,NA,NA,110.72,107.4,107.72,92.12,142.32,131.86,100.645,126.315,120.795833333333,0.45833333,0.54166667,NA,94.2272727272727,84.3000018780048,NA,-5.50785272771662,4.74701338547927,NA,9.87972606312145,-0.314130599682148,NA,0.270746149122715,-0.919022582471371,NA,2.46132862838832,-7.069404480549,NA,0.33333333,0.75,0.54166667,0.5,0.88888889,0.76923077,0.5,15.65,0.45833333,0.54166667,94.2139892578125,84.2552865835337,-4.96202087402344,5.32501220703125,9.20800434459339,-1.43810771061824,0.270746149122715,-0.919022582471371,2.46132862838832,-7.069404480549,0.35714286,0.8,0.54166667,0.4,1,0.76923077,0.41666667,3,91.0522664388021,35.4676183064779,1,0.33333333,105.257,1,0.33333333,"2024-07-14",0
"John Brebbia",12777,"2024-07-10","MIN",4,2024,"CHW","H",34,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,1,0,1,1,0,1,1,0,0,0.5,0,0.5,0.562229084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-21.8357081571767,15.0336680287444,1,0,0.5,0.5,1,0,0,0,7,12,19,0.0738559886813164,-0.0214280504733324,0.0952840447425842,0.496999979019165,0.0512107163667679,1.0336000919342,1.44520008563995,1.44520008563995,1.49339997768402,1,1,0.036455363035202,0.0349997280175741,1,0,0.52631579,94.4,0.47368421,82.55555556,NA,-0.0895354151725769,0.408030927181244,-0.895354151725769,4.53367696868049,0.25,0.85714286,0.47368421,0,0.83333333,0.55555556,0.36842105,0.75,0.21052632,2,0,0,2,0,0,2,1,0,0,1,0,0,-1.77981840539212,NA,NA,NA,56.28471,38.11672,65.53478,46.26839,40.18618,47.43049,52.9632,37.11196,60.06419,-0.05868,3.98907,NA,NA,NA,87.54,119.8,105.5,104.78,105.12,97,95.7063157894737,112.846315789474,101.473684210526,0.52631579,0.47368421,NA,94.2099975585938,82.4333360460069,NA,-5.8510368347168,3.91136254204644,NA,9.09953384399414,-0.37074957953559,NA,-0.0922616831958294,0.412255384027958,NA,-0.922616831958294,4.58061537808842,NA,0.25,0.85714286,0.47368421,0,0.83333333,0.55555556,0.36842105,15.46666667,0.52631579,0.47368421,94.1068298339844,82.3124186197917,-5.2674919128418,4.72206115722656,8.45077514648438,-1.57564247979058,-0.0922616831958294,0.412255384027958,-0.922616831958294,4.58061537808842,0.25,0.85714286,0.47368421,0,0.83333333,0.55555556,0.36842105,2,59.8311080932617,8.83560180664062,0,0,78.9356,0,0,"2024-07-10",1
"John Brebbia",12777,"2024-07-08","MIN",4,2024,"CHW","H",34,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,0,2,1,1,0,0,0,0.25,0,0.25,4.46147908401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,26.2763412381749,102.403901559937,0,0.333333333,0,0.666666666,0.5,0,0,0,1,8,9,0.13662201166153,-0.0817760154604912,0.218398034572601,0.497000008821487,0.0512107163667679,2.77654981613159,2.31519985198975,2.31519985198975,2.64420008659363,1,1,0.0400876104831696,0.00911806588098701,1,0,0.55555556,93.2,0.44444444,82,NA,0.500106513500214,-0.198100328445435,10.0021302700043,-4.95250821113586,0.5,1,0.77777778,0.5,1,0.85714286,0.55555556,0.75,0.11111111,1,1,1,2,0,1,3,0.33333333,0.33333333,0.33333333,0.66666667,0,0.33333333,1.75071011160999,NA,NA,NA,61.43402,46.85234,58.82202,80,37.58063,80,75.11847,41.05422,80,-1.43511,1.92443,NA,NA,NA,96.34,117.5,113.4,95.8,111.12,104.66,96.1,114.664444444444,109.515555555556,0.55555556,0.44444444,NA,93.3,82.0250015258789,NA,-6.1591609954834,4.41027688980103,NA,9.7661735534668,0.218393236398697,NA,0.547752417623997,-0.20200227200985,NA,10.9550483524799,-5.05005680024624,NA,0.5,0.85714286,0.77777778,0,1,0.85714286,0.77777778,19.6,0.55555556,0.44444444,93.1357788085938,81.8404998779297,-5.45730590820312,5.46008968353271,8.92315368652344,-1.05665075778961,0.547752417623997,-0.20200227200985,10.9550483524799,-5.05005680024624,0.5,0.85714286,0.77777778,0,1,0.85714286,0.77777778,3,87.4414469401042,38.5308481852214,0,0,99.8751,1,0.33333333,"2024-07-08",0
"John Brebbia",12777,"2024-07-07","@MIA",4,2024,"CHW","A",34,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,1,1,0,0,0,0,0.25,0,0.25,2.72685408401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,26.2763412381749,64.7888072114456,1,0.333333333,0.333333333,0.333333333,0,0,0,0,8,11,19,0.144880011677742,-0.0669200122356415,0.211800023913383,0.522000014781952,0.0519402958452702,2.28049993515015,2.49200010299683,2.49200010299683,3.5220000743866,1,1,0.0270712152123451,0.0364587193623749,1,0,0.26315789,94.8,0.73684211,83.71428571,NA,0.148035734891891,-0.177937969565392,2.96071469783783,-1.27098549689565,0.2,0.55555556,0.36842105,0.5,0.8,0.71428571,0.47368421,0.5,0.10526316,1,2,0,0,2,1,3,0.33333333,0.66666667,0,0,0.66666667,0.33333333,2.97175290493537,NA,NA,NA,76.66822,46.3893,80,54.92579,48.78357,58.24398,65.1303,52.19548,69.21068,-0.81458,2.85522,NA,NA,NA,121.1,120.16,120.56,92.2,119.04,128.22,99.8052631578947,119.334736842105,126.204210526316,0.26315789,0.73684211,NA,94.7799987792969,83.6571393694196,NA,-6.26400756835938,4.62326049804688,NA,10.4213394165039,1.04805932726179,NA,0.149092078208923,-0.177901707589626,NA,2.98184156417847,-1.27072648278305,NA,0.27272727,0.5,0.36842105,0.66666667,0.75,0.71428571,0.42105263,15.33333333,0.26315789,0.73684211,94.7546630859375,83.5634329659598,-5.59452590942383,5.22692271641323,9.24031982421875,-0.614743232727051,0.149092078208923,-0.177901707589626,2.98184156417847,-1.27072648278305,0.3,0.44444444,0.36842105,0.66666667,0.75,0.71428571,0.47368421,3,92.9441121419271,15.6340319315592,1,0.33333333,103.46,2,0.66666667,"2024-07-07",0
"John Brebbia",12777,"2024-07-05","@MIA",4,2024,"CHW","A",34,0,0,0,1,0,0,0,0,0,1,0,0.2,5,2,0,0,0,1,0,0,0,0,1,13.500014081612,13.500014081612,27.000028163224,1,0,0,0,1,2,0,0,0,0,0.2,0.2,0,6.14436908401489,0,0.5,4.50000469387067,0.666666666666667,1,4.66648134291335,-4.66648134291335,6.93449631797012,0,110.472465318663,170.667945732913,0,0.666666666,0,0.333333333,0,0,0,0,10,14,24,0.00790000334382057,-0.187659993767738,0.19556000828743,-0.300999999046326,-0.0299502499401569,2.73519992828369,0.745000004768372,1.49000000953674,1.74600005149841,1,1,-0.0511362627148628,0.0540245354374999,0,0,0.39130435,94.44444444,0.60869565,84,0.04166667,-0.169750645756721,-0.518554389476776,-1.88611828618579,-3.70395992483412,0.30769231,0.9,0.56521739,1,0.77777778,0.84615385,0.43478261,0.8,0.08333333,0,1,2,0,1,2,3,0,0.33333333,0.66666667,0,0.33333333,0.66666667,10.8049739527635,NA,NA,NA,60.96034,55.29648,60.79513,45.89449,49.27302,55.94926,53.84164,54.29079,61.0023,-0.11326,3.9072,NA,NA,NA,120.02,101.5,109.24,98,84.54,87.58,106.61652173913,91.1765217391305,96.055652173913,0.39130435,0.60869565,NA,94.3444417317708,83.8428606305804,NA,-6.84631898668077,4.76890509469168,NA,10.7472127278646,1.29016862596784,NA,-0.132072564214468,-0.530068591237068,NA,-1.46747293571631,-3.78620422312192,NA,0.27272727,0.83333333,0.56521739,1,0.8,0.84615385,0.52173913,22.47368421,0.39130435,0.60869565,94.3871799045139,83.8685389927455,-6.25411987304688,5.33841378348214,9.56018998887804,-0.182458230427333,-0.132072564214468,-0.530068591237068,-1.46747293571631,-3.78620422312192,0.27272727,0.83333333,0.56521739,1,0.7,0.76923077,0.52173913,3,95.6237386067708,15.4845339457194,1,0.33333333,102.641,1,0.33333333,"2024-07-05",0
"John Brebbia",12777,"2024-07-02","@CLE",4,2024,"CHW","A",34,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-21.8357081571767,15.0336680287444,0,0,0,1,0,0,0,0,1,8,9,0.104216001927853,0,0.104216001927853,0.479999989271164,0.0506329126656055,1.3944000005722,1.79919993877411,1.79919993877411,2.23839998245239,1,1,0.0747467800974846,-7.82292229335735e-06,1,0,0.77777778,93.85714286,0.22222222,84,NA,0.689343988895416,0.0931044071912766,9.84777126993452,4.65522035956383,0.75,0.6,0.66666667,0.33333333,1,0.66666667,0.55555556,1,0.22222222,0,1,0,0,1,0,1,0,1,0,0,1,0,-1.72711696253089,NA,NA,NA,58.35144,43.2824,61.97704,80,34.77028,80,74.72417,35.74423,80,-1.41061,1.96118,NA,NA,NA,103.62,106,97.38,87.32,161.16,155.02,99.9977777777778,118.257777777778,110.188888888889,0.77777778,0.22222222,NA,93.7857142857143,83.8500061035156,NA,-5.05057634626116,4.45580291748047,NA,9.82757023402623,0.159786403179169,NA,0.697065267711878,0.094138327986002,NA,9.95807525302683,4.7069163993001,NA,0.75,0.6,0.66666667,0.33333333,1,0.66666667,0.55555556,17.66666667,0.77777778,0.22222222,93.7543422154018,83.7650985717773,-4.60615703037807,5.03954982757568,9.18958282470703,-0.845399498939514,0.697065267711878,0.094138327986002,9.95807525302683,4.7069163993001,0.75,0.6,0.66666667,0.33333333,1,0.66666667,0.55555556,1,90.379280090332,41.9764060974121,0,0,90.3793,0,0,"2024-07-02",0
"John Brebbia",12777,"2024-06-30","COL",4,2024,"CHW","H",34,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,1,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,26.2763412381749,102.403901559937,0,0,0,1,0.5,0,0,0,4,6,10,0.106286004185677,0,0.106286004185677,0.496999979019165,0.0512107163667679,1.40426671504974,1.84820008277893,1.84820008277893,2.31519985198975,1,1,0.0757923945784569,-0.000104490673455762,1,0,0.5,94.4,0.5,83.6,NA,0.190040439367294,0.575918614864349,3.80080878734589,11.518372297287,0,0.71428571,0.5,NA,0.8,0.8,0.7,0.66666667,0.1,1,1,0,1,0,1,2,0.5,0.5,0,0.5,0,0.5,-1.52420621089418,NA,NA,NA,70.16458,48.62789,72.59709,65.54124,42.83045,68.9505,73.27976,45.50895,77.65285,-1.32087,2.09579,NA,NA,NA,83.38,136.06,128.84,87.26,138.12,143.36,85.32,137.09,136.1,0.5,0.5,NA,94.2200012207031,83.7799987792969,NA,-6.51631317138672,3.13798713684082,NA,9.10387344360351,2.53986110687256,NA,0.191692184656858,0.583056341856718,NA,3.83384369313717,11.6611268371344,NA,0,0.71428571,0.5,NA,0.8,0.8,0.7,15.85714286,0.5,0.5,94.1053405761719,83.6625,-5.98305015563965,4.21851806640625,8.29239959716797,1.29474821090698,0.191692184656858,0.583056341856718,3.83384369313717,11.6611268371344,0,0.625,0.5,NA,0.8,0.8,0.8,2,85.8620300292969,55.1645812988281,0,0,97.4431,1,0.5,"2024-06-30",0
