"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CH%","CHv","XX%","wFB","wSL","wCT","wCH","wFB/C","wSL/C","wCT/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","pivCH","pivFA","pivSI","pivSL","piCH-X","piFA-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwSI","piwSL","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Osvaldo Bido",23150,"2024-09-07","DET",10,2024,"OAK","H",28,0,0,0,1,0,0,0,0,0,0,0,2,8,1,0,0,0,1,0,0,1,0,3,13.5,4.5,4.5,3,0,0,1,3,0,2,0,0,0,0.375,0.125,0.25,3.04497908401489,0,0.142857142857143,1,0.25,1,1.6664797782898,-1.6664797782898,3.9344923876226,0,41.0322611616571,96.0351391813666,0.333333333,0,0.25,0.75,0.666666666,0,0,0,14,26,40,0.0786639899015427,-0.0699599981307983,0.148623988032341,0.906000018119812,0.0993421077728271,0.825439989566803,0.712799966335297,0.832799971103668,NA,0,1,0.0305482000112534,0.0647512656020205,1,0,0.65,95.69230769,0.025,87,0.175,86.14285714,0.15,88.83333333,NA,0.448169440031052,0,-0.100244238972664,0.0906948447227478,1.72372861550404,0,-1.43206055675234,1.51158074537913,0.375,0.8125,0.55,0.66666667,0.69230769,0.68181818,0.4,0.375,0.175,1,1,2,2,1,1,4,0.25,0.25,0.5,0.5,0.25,0.25,-0.31368681127905,NA,20,51.59186,20,59.05155,46.51555,57.42387,48.4693,58.97962,47.2797,80,59.30217,80,34.96118,79.72752,41.69789,48.09884,51.29121,44.51538,0.24352,4.44237,83.5,57.68,46.68,110.78,96.56,101.2,113.96,115.1,119.92,119.78,306.4,363.76,134.78,79.24,92.98,111.431,94.797,100.0195,0.525,0.175,0.125,0.025,0.15,95.6095261346726,86.2142857142857,95.6,87,88.9166666666667,-7.62768264043899,-1.9016809463501,-9.90913543701172,1.12086462974548,-10.8943799336751,9.60541643415179,4.49910436357771,6.81142425537109,2.72576570510864,5.86859067281087,1.19568609446287,-0.103078730404377,-0.74261211976409,0,0.0904034450650215,5.69374330696605,-1.4725532914911,-14.8522423952818,0,1.50672408441703,0.22222222,0.81818182,0.55,0.25,0.77777778,0.68181818,0.55,18.77419355,0.15,0.55,0.1,0.2,88.9466552734375,95.5559414950284,96.0826263427734,86.3246917724609,-9.86735026041667,-6.59084805575284,-8.72867965698242,-0.0560116320848465,4.45158322652181,8.28866230357777,4.94678020477295,2.63214063644409,0.0904034450650215,1.1606373898685,-0.707563415169716,-0.103078730404377,1.50672408441703,5.27562449940226,-17.6890853792429,-1.28848413005471,0.22222222,0.81818182,0.55,0.25,0.77777778,0.68181818,0.55,4,85.2268981933594,36.3602752685547,1,0.25,100.137,2,0.5,"2024-09-07",0
"Osvaldo Bido",23150,"2024-09-02","SEA",10,2024,"OAK","H",28,0,0,6.75000040233138,1,1,0,0,0,0,0,0,5.1,23,6,4,4,1,1,0,0,0,0,4,6.75000040233138,1.68750010058284,10.1250006034971,4,0.2,0,5,7,6,1,1,0,0,0.17391304,0.04347826,0.13043478,4.51471206698184,1.68750010058284,0.272727272727273,1.3125000782311,0.294117647058824,0.53571429,4.66647986769677,2.08352053463461,4.21349087386272,174.251004446942,118.339905715517,102.975943438687,0.714285714,0.333333333,0.277777777,0.388888888,0.142857142,0.142857142,4,6.75000040233138,31,60,91,-0.292143970727921,-0.631599962711334,0.339455991983414,-2.14170002937317,-0.234835535287857,1.09545600414276,1.01106667518616,0.870000004768372,2.92720007896423,1,1,-0.0948521792888641,-0.171834907753518,0,0,0.41758242,95.57894737,0.18681319,86.52941176,0.17582418,87.25,0.21978022,89.35,NA,-0.119218572974205,0.205135464668274,-1.50296008586884,0.816709458827972,-0.313733086774224,1.20667920393102,-9.39350053668022,4.08354729413986,0.31914894,0.56818182,0.43956044,0.66666667,0.88,0.8,0.48351648,0.65217391,0.08791209,9,4,5,3,9,6,18,0.5,0.22222222,0.27777778,0.16666667,0.5,0.33333333,6.25508464893215,43,72.41921,49.2148,72.37272,70.73469,53.03111,75.81136,54.74233,59.25203,49.26347,51.88841,50.86275,50.47734,66.97236,76.64263,66.90108,69.71967,57.04334,73.00431,-1.0997,2.42754,82.64,119.14,104.4,105.2,121.68,123.48,113.04,65.6,74.42,118.28,98.5,113.48,124.48,101.6,112.6,106.607555555556,109.428666666667,112.146222222222,0.31868132,0.17582418,0.0989011,0.18681319,0.21978022,95.5620706492457,87.2562484741211,95.477776421441,86.4882381663603,89.2400024414062,-7.39901470315867,-1.363893866539,-10.0567211574978,1.70423990137437,-10.687866973877,9.3709611563847,4.32393217086792,7.32013108995226,2.60512722239775,5.36856880187988,-0.824904482811689,-1.51639068126678,0.741554990410805,0.286992643028498,0.825815863907337,-2.84449821659203,-9.4774417579174,8.23949989345339,1.68819201781469,4.12907931953669,0.21621622,0.59259259,0.43956044,0.625,0.84375,0.8,0.59340659,17.79411765,0.21978022,0.35164835,0.06593407,0.36263736,89.1639953613281,95.4415130615234,95.6149495442708,86.7813831676136,-9.62998352050781,-6.45164155960083,-9.64567693074544,1.64115905761719,3.71554832458496,7.89255237579346,5.27005004882812,1.7252715139678,0.825815863907337,-0.347225777804852,0.263876285403967,-1.22939803823829,4.12907931953669,-1.08508055564016,4.39793809006611,-3.72544860072208,0.23684211,0.58490566,0.43956044,0.55555556,0.87096774,0.8,0.58241758,18,86.0720893012153,17.5911577012804,2,0.11111111,106.82,6,0.33333333,"2024-09-02",0
"Osvaldo Bido",23150,"2024-08-28","@CIN",10,2024,"OAK","A",28,0,0,3,1,1,1,0,0,0,0,0,6,21,3,2,2,0,0,0,0,0,0,5,7.5,0,4.5,5,0,0,4,10,2,3,0,0,0,0.23809524,0,0.23809524,3.93297171283088,0,0.142857142857143,0.5,0.1875,0.33333333,1.49981311162313,1.50018688837687,4.01982712199291,77.4448862492324,36.7373921477731,98.1580599742235,0.4,0.125,0.25,0.625,0.3,0,5,7.5,30,54,84,0.285839974880219,-0.118770003318787,0.404609978199005,1.7299998998642,0.163593381643295,0.839523792266846,0.997285723686218,0.920000016689301,1.26600003242493,1,1,0.32268437743187,0.0177943290838873,0,0,0.45238095,94.81578947,0.21428571,85.22222222,0.1547619,86.61538462,0.17857143,88.46666667,NA,0.611524105072021,1.09692287445068,0.444704294204712,0.615553021430969,1.60927396071585,6.09401596917046,3.42080226311317,4.10368680953979,0.30434783,0.65789474,0.46428571,0.71428571,0.8,0.76923077,0.45238095,0.66666667,0.10714286,9,4,3,3,7,6,16,0.5625,0.25,0.1875,0.1875,0.4375,0.375,0.442595748563341,68,62.52788,41.02474,72.18205,61.90704,53.4678,63.11503,39.57055,51.49286,42.67806,53.44289,54.14209,41.10955,72.75185,75.81118,75.09715,61.50052,54.61401,64.85971,-0.58907,3.19349,67.04,127,101.64,104.7,101.4,104.28,101.52,96.8,98.98,114.74,114.52,126.1,101.58,129.86,137.74,99.3028571428571,112.694523809524,113.094761904762,0.33333333,0.1547619,0.11904762,0.21428571,0.17857143,94.7321428571429,86.5769230769231,95.05,85.0500013563368,88.413330078125,-7.11910029820034,-1.02003603715163,-9.94015350341797,2.32973119947645,-10.1037068684896,9.63933890206473,3.61287219707782,6.32150726318359,3.4588368733724,6.17209167480469,0.647889923304319,0.449196819216013,-0.0309421196579933,1.11046881973743,0.66424997895956,2.31389258322971,3.45536014781548,-0.309421196579933,6.16927122076352,4.42833319306374,0.22857143,0.63265306,0.46428571,0.75,0.74193548,0.74358974,0.58333333,15.3968254,0.17857143,0.33333333,0.11904762,0.36904762,88.5595458984375,94.9038260323661,95.2106811523438,85.8221317414314,-9.4542002360026,-6.36330250331334,-9.25352096557617,1.73721448836788,4.76476643880208,8.58315822056362,5.1057918548584,2.36372966151084,0.66424997895956,0.647889923304319,-0.0309421196579933,1.55966563895345,4.42833319306374,2.31389258322971,-0.309421196579933,5.03117948049499,0.24242424,0.60784314,0.46428571,0.75,0.74193548,0.74358974,0.60714286,16,91.0525283813477,30.7052726745605,1,0.0625,111.958,4,0.25,"2024-08-28",0
"Osvaldo Bido",23150,"2024-08-22","TBR",10,2024,"OAK","H",28,1,0,1.8,1,1,0,0,0,0,0,0,5,20,2,1,1,0,3,0,0,1,0,6,10.8,5.4,3.6,2,0,0,3,5,3,0,0,0,0,0.3,0.15,0.15,4.30982908401489,0,0.117647058823529,1,0.181818181818182,0.8,2.5664797782898,-0.766479778289795,4.07848818451166,46.4669317495394,64.2245538366307,99.6174046393364,0.6,0.272727272,0.272727272,0.454545454,0,0,3,5.4,32,60,92,0.115943983197212,-0.240179985761642,0.356123954057693,0.893299996852875,0.0979495570063591,0.958838105201721,0.986266672611237,0.870000004768372,2.15520000457764,1,1,0.108869388699532,0.012051945744952,0,0,0.43478261,94.4,0.16304348,84.86666667,0.14130435,86.15384615,0.26086957,87.79166667,NA,0.284004896879196,-0.411746144294739,-0.0082165040075779,1.65611827373505,0.71001224219799,-2.74497429529826,-0.0632038769813684,6.90049280722936,0.32,0.73809524,0.51086957,0.625,0.77419355,0.72340426,0.45652174,0.7,0.14130435,5,2,4,4,6,1,11,0.45454545,0.18181818,0.36363636,0.36363636,0.54545455,0.09090909,3.21705411616915,62,60.89589,51.99336,57.86101,48.78791,55.35287,51.80417,79.21213,64.90846,77.13783,57.74759,51.41939,60.30019,34.18706,80,39.39426,56.09799,59.26953,58.23032,-0.25343,3.69695,86.3,108,94.5,112.86,91.48,102.94,107.94,121.44,140.04,103.44,84.54,87.96,117.88,109.34,117.06,104.863260869565,99.5319565217391,103.446086956522,0.34782609,0.14130435,0.08695652,0.17391304,0.25,94.4124984741211,85.953848031851,94.0875015258789,84.8625030517578,87.9217370074728,-7.86106777191162,-2.02943303034856,-10.7274303436279,2.33221101760864,-11.656678572945,9.58547592163086,4.91953482994666,6.083740234375,2.12478470802307,5.68797899329144,0.0811997093260288,0.559807661920786,0.199700523167849,-0.68298465013504,1.36628957465291,0.25374909164384,4.30621278400605,2.49625653959811,-4.268654063344,5.94038945501265,0.30952381,0.68,0.51086957,0.53846154,0.79411765,0.72340426,0.54347826,16.875,0.25,0.34782609,0.08695652,0.31521739,87.9972719938859,94.4957122802734,94.1447906494141,85.4097100619612,-10.4313022779382,-6.57576513290405,-9.56547737121582,1.86912944399077,3.96234528914742,8.39855480194092,4.70076894760132,1.83369498417295,1.36628957465291,0.0811997093260288,0.199700523167849,-0.123176988214254,5.94038945501265,0.25374909164384,2.49625653959811,-0.424748235221567,0.3255814,0.67346939,0.51086957,0.57142857,0.78787879,0.72340426,0.5326087,11,81.0023803710938,16.2513178045099,0,0,103.21,2,0.18181818,"2024-08-22",0
"Osvaldo Bido",23150,"2024-08-17","SFG",10,2024,"OAK","H",28,1,0,0,1,1,1,0,0,0,0,0,6,21,1,0,0,0,2,0,0,0,0,6,9,3,1.5,3,0.2,0,5,7,1,1,1,0,0,0.28571429,0.0952381,0.19047619,3.7396247804573,0,0.0526315789473684,0.5,0.0769230769230769,1,2.1664797782898,-2.1664797782898,3.93048958554864,0,53.9168682033091,95.9355591942114,0.714285714,0.076923076,0.384615384,0.538461538,0.142857142,0,2,3,33,58,91,0.346376001834869,-0.118580006062984,0.464956015348434,2.71829986572266,0.298059195280075,1.07828569412231,1.08640003204346,0.870000004768372,1.29799997806549,1,1,0.342476308345795,-0.0212478957618673,0,0,0.58241758,95.41509434,0.16483516,85.86666667,0.08791209,87.25,0.16483516,89.06666667,NA,1.88565707206726,0.486458599567413,0.839805066585541,0.11844115704298,3.55784353220238,3.24305733044942,10.4975633323193,0.789607713619868,0.30769231,0.69230769,0.47252747,0.5625,0.92592593,0.79069767,0.42857143,0.61904762,0.0989011,6,3,4,4,6,3,13,0.46153846,0.23076923,0.30769231,0.30769231,0.46153846,0.23076923,1.05302337987041,75,46.54561,44.13572,53.12627,33.10117,52.16205,20,43.74262,70.33027,37.88816,27.68514,53.80806,20,80,76.5947,80,37.08283,52.17987,28.68596,0.92791,5.46896,82.34,94.28,69.4,107.64,68.5,76.78,114.6,71.9,101.54,116.8,50.3,70.58,110.64,148.32,169.04,105.472747252747,76.8786813186813,83.4685714285714,0.53846154,0.07692308,0.04395604,0.16483516,0.17582418,95.2714245854592,87.0714285714286,95.4749984741211,85.9066650390625,88.9437484741211,-6.74010919064892,-1.22220829554967,-10.6417903900146,2.24930979410807,-9.23551559448242,9.39218824736926,4.32296235220773,6.85543203353882,2.98686498006185,5.48304033279419,1.46596329286695,0.84353693574667,0.432963535189629,0.491546057164669,0.166679866611958,2.99176182217744,12.0505276535239,10.8240883797407,3.27697371443113,1.04174916632473,0.24444444,0.69565217,0.47252747,0.36363636,0.9375,0.79069767,0.50549451,17.08695652,0.17582418,0.54945055,0.03296703,0.24175824,89.2530975341797,95.605703125,95.7966715494792,86.5874078924006,-8.04018402099609,-5.60781677246094,-9.61315027872721,2.48897656527433,3.60423064231873,7.99077758789062,4.35286649068197,1.69709431041371,0.166679866611958,1.64133862033486,0.25758820772171,1.33508299291134,1.04174916632473,3.28267724066973,8.58627359072367,6.0685590586879,0.26,0.73170732,0.47252747,0.46153846,0.93333333,0.79069767,0.45054945,13,87.3106783353365,9.23788745586689,1,0.07692308,109.392,4,0.30769231,"2024-08-17",0
"Osvaldo Bido",23150,"2024-08-10","@TOR",10,2024,"OAK","A",28,1,0,0,1,1,1,0,0,0,0,0,6,21,2,0,0,0,1,0,1,0,0,5,7.5,1.5,3,5,0,0,6,5,3,1,0,0,0,0.23809524,0.04761905,0.19047619,3.59697397746833,0,0.105263157894737,0.5,0.142857142857143,1,2.49981311162313,-2.49981311162313,3.75982011680802,0,62.5066062310771,91.6897176084977,1.2,0.214285714,0.428571428,0.357142857,0.2,0,1,1.5,35,54,89,0.361391961574554,-0.121746003627777,0.483137965202332,2.87400007247925,0.303645014762878,0.991266667842865,1.09896671772003,0.870000004768372,1.9099999666214,1,1,0.305663704872131,0.0589122193451067,0,0,0.57303371,95.15686275,0.15730337,86.21428571,0.13483146,86.58333333,0.13483146,89.66666667,NA,0.920409321784973,1.51600468158722,0.396983921527863,0.379727840423584,1.80472416036269,10.8286048684801,3.30819934606552,3.16439867019653,0.26923077,0.86486486,0.51685393,0.57142857,0.90625,0.80434783,0.41573034,0.52380952,0.1011236,8,4,2,6,8,0,14,0.57142857,0.28571429,0.14285714,0.42857143,0.57142857,0,2.5430831517774,74,32.60529,47.21322,27.76845,36.39725,46.14139,33.7974,76.29827,80,71.02345,60.14015,49.73901,60.15685,63.16598,77.13522,58.36885,44.72282,52.46285,43.63193,0.45326,4.75698,77.56,90.54,75.14,106.56,80.5,82.4,113.48,117.36,135.06,109.06,95.14,109.48,124.82,123.28,137.46,106.204943820225,93.6521348314607,98.4298876404494,0.47191011,0.13483146,0.1011236,0.15730337,0.13483146,95.0952380952381,86.6583353678385,95.4222208658854,86.25,89.5250040690104,-7.26929001581101,-0.874408404032389,-11.2003038194444,2.07761110578264,-10.7395464579264,9.44539606003534,4.00420125325521,6.32149336073134,3.18649509974888,5.87457847595215,0.766667295247316,0.400755565613508,0.136513121426105,1.53993587195873,0.424600761383772,1.82539832201742,3.3396297134459,1.51681246029006,10.9995419425624,3.5383396781981,0.19565217,0.86046512,0.51685393,0.66666667,0.83783784,0.80434783,0.48314607,18.48529412,0.13483146,0.46067416,0.11235955,0.29213483,89.5362548828125,95.1192180354421,95.4333984375,86.4410118689904,-10.4674269358317,-6.66970229730373,-10.503337097168,1.2558215214656,4.51018174489339,8.37624228872904,5.28303489685059,2.20023301931528,0.424600761383772,0.790910229086876,0.112270187586546,1.94069143757224,3.5383396781981,1.92904933923628,1.12270187586546,7.46419783681631,0.21276596,0.85714286,0.51685393,0.6,0.86111111,0.80434783,0.47191011,14,75.8994925362723,5.62260491507394,0,0,94.4671,0,0,"2024-08-10",0
"Osvaldo Bido",23150,"2024-08-04","LAD",10,2024,"OAK","H",28,0,1,3,1,1,1,0,0,0,0,0,6,26,6,3,2,0,3,0,0,0,0,6,9,4.5,9,2,0,0,4,8,4,2,0,1,0,0.23076923,0.11538462,0.11538462,4.74082967867199,0,0.260869565217391,1.5,0.352941176470588,0.66666667,2.6664797782898,0.333520221710204,4.68249098658562,77.4448862492324,66.8014752449611,114.643526381302,0.5,0.25,0.25,0.5,0.25,0,2,3,37,63,100,-0.0469199828803539,-0.508299946784973,0.46137997508049,-0.281700074672699,-0.0308881551027298,1.0333845615387,0.916533350944519,0.870000004768372,0.921200037002563,1,1,-0.0632245317101479,0.0178203476080642,0,0,0.55,94.29090909,0.15,85.53333333,0.08,86.75,0.22,88.77272727,NA,-0.684179067611694,0.18132409453392,0.0308173224329948,0.0817939341068268,-1.24396194111217,1.2088272968928,0.385216530412436,0.371790609576485,0.35,0.725,0.5,0.47619048,0.82758621,0.68,0.4,0.57692308,0.16,5,7,5,2,14,1,17,0.29411765,0.41176471,0.29411765,0.11764706,0.82352941,0.05882353,2.92344647499402,54,61.0847,44.97919,68.01095,32.19226,48.71622,24.45347,69.73276,69.22669,55.94006,44.74465,50.59644,38.99136,80,69.1489,80,46.74108,49.83431,45.88476,0.32788,4.56891,81.32,109.74,88.26,102.22,56.06,59.5,107.7,122.72,139.78,114.36,86.64,94.64,105.38,143.3,157.3,100.268888888889,83.8430303030303,84.5042424242424,0.48,0.08,0.07,0.15,0.22,94.3520812988281,86.5749969482422,93.9142892020089,85.4600016276042,88.7590886896307,-6.46650187174479,-1.0372086763382,-10.399418422154,1.92993698120117,-10.4451425725763,9.43718846638997,3.96716570854187,5.4653810773577,3.09280141194661,5.48508730801669,-0.0309458710253239,0.0157938525080681,-0.650083217769861,0.185351978987455,0.0791510231792927,-0.0644705646360914,0.197423156350851,-9.28690311099802,1.23567985991637,0.359777378087694,0.28571429,0.70588235,0.5,0.5,0.75,0.68,0.51,16.78082192,0.22,0.48,0.07,0.23,89.0170066139915,94.6218566894531,94.1812395368304,86.1080269191576,-9.15905623002486,-5.15222676595052,-9.3091550554548,2.3858005689538,3.79262334650213,8.09667905171712,3.98653711591448,1.72701230256454,0.0791510231792927,-0.0309458710253239,-0.650083217769861,0.201145831495523,0.359777378087694,-0.0644705646360914,-9.28690311099802,0.874547093458798,0.27083333,0.71153846,0.5,0.53846154,0.72972973,0.68,0.52,17,83.861213684082,21.8639602661133,0,0,107.545,3,0.17647059,"2024-08-04",0
"Osvaldo Bido",23150,"2024-07-28","@LAA",10,2024,"OAK","A",28,0,1,17.1818211610657,1,1,0,0,0,0,0,0,3.2,21,6,7,7,1,4,0,1,0,0,6,14.7272752809135,9.81818352060899,14.7272752809135,1.5,0,0,5,3,2,1,0,0,0,0.28571429,0.19047619,0.0952381,5.01837307434804,2.45454588015225,0.375,2.72727320016916,0.555555555555556,0.41666667,7.53011689856046,9.65170426250528,5.22175973975636,443.54806179113,192.13358142072,128.059222316748,1.666666666,0.2,0.5,0.3,0.333333333,0.333333333,6,14.7272752809135,31,48,79,-0.451599985361099,-0.768042027950287,0.316442012786865,-5.07299995422363,-0.514764070510864,1.16369569301605,0.797800004482269,0.870000004768372,0.41279998421669,1,1,-0.245260328054428,-0.142813622954747,0,0,0.50632911,95.15,0.25316456,86.3,0.17721519,87.35714286,0.06329114,89.4,NA,-2.16967010498047,-1.1609308719635,0.939599752426147,-0.293913036584854,-5.42417526245117,-5.8046543598175,6.71142680304391,-5.87826073169708,0.2826087,0.60606061,0.41772152,0.61538462,0.9,0.78787879,0.41772152,0.71428571,0.08860759,4,4,2,2,3,5,10,0.4,0.4,0.2,0.2,0.3,0.5,6.58970169365779,20,20,47.6096,20,41.7815,48.43558,39.88024,29.53168,64.07427,26.08247,57.06422,56.58112,55.9058,67.73628,77.31428,68.62301,46.39103,55.87292,46.39287,0.34962,4.60152,77.68,42.94,26.82,105.86,54.86,59.4,109.68,95.62,113.6,114.68,115.52,126.4,108.86,97.24,112.8,107.082784810127,79.5526582278481,87.1936708860759,0.43037975,0.17721519,0.07594937,0.25316456,0.06329114,95.1147030101103,87.2857142857143,95.1333312988281,86.2349975585937,89.3,-5.81470848532284,-0.474534477506365,-9.53654289245605,2.62613487243652,-10.494556427002,8.72282499425551,4.35153906685965,5.39024480183919,3.03657169342041,4.94491195678711,-1.93120861053467,0.932354938238859,-0.287627708166838,-1.39760261401534,-0.29991414770484,-5.68002532510196,6.65967813027757,-4.79379513611396,-6.9880130700767,-5.99828295409679,0.225,0.61538462,0.41772152,0.55555556,0.875,0.78787879,0.49367089,18.87931034,0.06329114,0.44303797,0.06329114,0.43037975,89.2680786132812,95.0827915736607,95.1530822753906,86.6346220128677,-9.86138763427734,-5.19531075613839,-9.06449813842773,2.24951306511374,3.58031005859375,7.72118181501116,3.76793594360352,2.41090168672449,-0.29991414770484,-2.28240796923637,0.0635716505348682,-0.465247675776482,-5.99828295409679,-6.52116562638964,1.27143301069736,-1.36837551698965,0.225,0.61538462,0.41772152,0.55555556,0.875,0.78787879,0.49367089,10,88.5330200195312,17.022575378418,1,0.1,104.564,5,0.5,"2024-07-28",0
"Osvaldo Bido",23150,"2024-07-23","HOU",10,2024,"OAK","H",28,1,0,1.8,1,1,0,0,0,0,0,0,5,19,4,1,1,1,0,0,1,0,0,6,10.8,0,7.2,6,0,0,3,8,1,0,0,0,0,0.31578947,0,0.31578947,2.93043823048081,1.8,0.222222222222222,0.8,0.272727272727273,1,3.96647977828979,-2.1664797782898,3.78569322824478,46.4669317495394,100.301453553256,92.3333777388106,0.375,0.083333333,0.25,0.666666666,0,0.125,6,10.8,23,47,70,0.12457998842001,-0.243548005819321,0.368128001689911,1.26530003547668,0.138739034533501,0.855580031871796,0.8785600066185,0.870000004768372,0.359600007534027,1,1,0.0913024544715881,0.0543063533303655,0,0,0.38571429,94.18518519,0.32857143,84.82608696,0.18571429,86.61538462,0.1,87.57142857,NA,-2.31561160087585,1.06454873085022,1.1965423822403,0.162037596106529,-8.57633926250316,4.62847274282704,9.2041721710792,2.31482280152185,0.39473684,0.78125,0.57142857,0.6,0.92,0.8,0.45714286,0.57894737,0.11428571,3,7,2,2,3,7,12,0.25,0.58333333,0.16666667,0.16666667,0.25,0.58333333,2.91940975018683,58,42.23775,46.26438,34.04792,20,54.16677,20,20,65.75226,20,60.46813,51.27295,69.15056,80,64.5117,80,41.19797,57.00841,38.65303,0.67225,5.08547,80.22,102.02,84.12,112.4,38.82,49.5,108.8,-2.22,10.96,104.82,108.78,113.22,113.52,129.06,143.28,106.539428571429,80.7817142857143,87.4608571428572,0.28571429,0.18571429,0.1,0.32857143,0.1,94.15,86.5384615384615,93.9428536551339,84.899997877038,87.471426827567,-6.21545715332031,-0.739052552443284,-10.6760101318359,2.77445668759553,-10.0952475411551,9.81918563842773,5.05429429274339,7.29348427908761,2.51925576251486,5.73424530029297,-2.186105620116,1.21143581718206,-0.152600444853306,1.08150378242135,0.162997364997864,-10.93052810058,9.31873705524665,-2.18000635504723,4.7021903583537,2.32853378568377,0.32352941,0.80555556,0.57142857,0.63636364,0.86206897,0.8,0.51428571,16.19607843,0.1,0.28571429,0.1,0.51428571,88.0714721679688,94.7549926757813,94.5417829241071,86.0878228081597,-9.20735168457031,-4.97533149719238,-9.50406973702567,2.85644107394748,4.45068849836077,8.61782989501953,5.86767305646624,1.90480062696669,0.162997364997864,-2.186105620116,-0.152600444853306,2.29293959960341,2.32853378568377,-10.93052810058,-2.18000635504723,6.36927666556504,0.32352941,0.80555556,0.57142857,0.63636364,0.86206897,0.8,0.51428571,12,92.8540954589844,29.3874155680339,1,0.08333333,109.488,7,0.58333333,"2024-07-23",0
"Osvaldo Bido",23150,"2024-07-19","LAA",10,2024,"OAK","H",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,28.1476541200051,102.403901559937,0,0,0,1,0,0,0,0,3,5,8,0.000215976237086579,0,0.000215976237086579,0.453000009059906,0.0496710501611233,0.00613333331421018,0.00999999977648258,0.00999999977648258,0,1,1,0.0215976238250732,0.0136158932010093,0,0,0.625,93.4,0.375,84.66666667,NA,NA,NA,NA,NA,0.471329480409622,0.283311903476715,NA,NA,9.42658960819244,9.4437301158905,NA,NA,0.33333333,1,0.5,1,1,1,0.25,0.66666667,0,0,2,0,0,2,0,2,0,1,0,0,1,0,-0.498297670011852,NA,NA,NA,NA,62.85321,49.98525,69.72379,NA,NA,NA,30.00428,44.0277,34.22738,NA,NA,NA,52.0635,45.8683,59.45904,-0.00279,4.07291,NA,NA,NA,123.5,105.68,119.7,NA,NA,NA,100.28,79.62,86.54,NA,NA,NA,114.7925,95.9075,107.265,0.625,NA,NA,0.375,NA,93.5200012207031,NA,NA,84.9333343505859,NA,-5.0987117767334,NA,NA,2.80888430277506,NA,9.73102264404297,NA,NA,3.66105047861735,NA,0.476900402456522,NA,NA,0.286491472274065,NA,9.53800804913044,NA,NA,9.54971574246883,NA,0.5,0.5,0.5,1,1,1,0.5,15.6,NA,0.625,NA,0.375,NA,94.0216186523437,NA,85.4149983723958,NA,-3.71555023193359,NA,4.32291984558105,NA,8.42086029052734,NA,1.88055038452148,NA,0.476900402456522,NA,0.286491472274065,NA,9.53800804913044,NA,9.54971574246883,0.5,0.5,0.5,1,1,1,0.5,2,85.0155487060547,48.2832565307617,0,0,92.934,0,0,"2024-07-19",0
