"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxvFA","pfxvSI","pfxvSL","pfxFA-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwSI","pfxwSL","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piSI%","piSL%","pivSI","pivSL","piSI-X","piSL-X","piSI-Z","piSL-Z","piwSI","piwSL","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Tyler Rogers",15541,"2024-09-28","STL",30,2024,"SFG","H",33,0,0,0,1,0,0,0,0,0,0,1,1,5,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,0,2,1,0,0,0,0,0,0.2,0.2,0,5.60764908401489,0,0.25,2,0.333333333333333,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,106.541687070893,139.014259199392,2,0,0.666666666,0.333333333,0,0,0,0,6,11,17,0.0614900216460228,-0.209583982825279,0.271073997020721,0.437000036239624,0.0464646480977535,3.81831979751587,1.83789992332458,3.67579984664917,1.83619999885559,1,1,0.00526726618409157,0.0108366813391167,1,0,0.64705882,82.09090909,0.35294118,72.83333333,NA,-0.0651321262121201,0.131986379623413,-0.592110238292,2.19977299372355,0.3,0.71428571,0.47058824,0.66666667,0.6,0.625,0.41176471,0.8,0.17647059,1,0,2,0,2,1,3,0.33333333,0,0.66666667,0,0.66666667,0.33333333,2.48238055151836,NA,NA,NA,60.53812,55.08616,67.91649,35.13076,52.25123,33.83876,56.07924,53.69191,63.61901,-0.25227,3.69869,NA,NA,NA,101.3,75.54,69.14,130.82,83.9,99.8,111.718823529412,78.4905882352941,79.9611764705882,NA,0.64705882,0.35294118,NA,81.9727283824574,72.75,NA,-0.868454326282848,4.97682571411133,NA,-7.54180977561257,7.67718442281087,NA,-0.0711131654679775,0.132769215852022,NA,-0.646483322436159,2.21282026420037,0.28571429,0.6,0.47058824,1,0.5,0.625,0.58823529,17.33333333,0.64705882,0.35294118,82.1439375443892,72.8856811523438,0.0493610121987083,6.23642349243164,-7.35358914462003,8.21674346923828,-0.0711131654679775,0.132769215852022,-0.646483322436159,2.21282026420037,0.14285714,0.7,0.47058824,1,0.57142857,0.625,0.58823529,3,83.2887064615885,16.5274378458659,0,0,109.067,1,0.33333333,"2024-09-28",0
"Tyler Rogers",15541,"2024-09-22","@KCR",30,2024,"SFG","A",33,0,0,0,1,0,0,0,0,0,1,0,1,6,1,0,0,0,1,1,1,0,0,0,0,9,9,0,0,0,2,2,0,0,0,0,0,0,0.16666667,-0.16666667,8.17806240596689,0,0.25,2,0.25,1,9.16647977828979,-9.16647977828979,12.1904965907335,0,232.164758630363,296.381654397238,1,0,0.5,0.5,0,0,0,0,6,13,19,0.0944899991154671,-0.187016010284424,0.28150600194931,0.534000039100647,0.0522760674357414,3.60560011863708,1.76579999923706,1.76579999923706,1.92299997806549,1,1,-0.0225603058934212,0.0487667614088443,1,0,0.63157895,81,0.36842105,72.42857143,0.21052632,0.0779789015650749,-0.173653304576874,0.649824179708958,-2.48076149395534,0.3,0.77777778,0.52631579,1,0.85714286,0.9,0.47368421,0.33333333,0.05263158,0,2,2,2,2,0,4,0,0.5,0.5,0.5,0.5,0,6.10241889344272,NA,NA,NA,71.03986,65.53446,68.92939,20,56.7038,20,56.88462,62.46143,47.40958,-0.3023,3.62364,NA,NA,NA,114.3,126.18,129.58,134.54,4,18.84,121.756842105263,81.1663157894737,88.781052631579,NA,0.63157895,0.36842105,NA,81.1166687011719,72.4142892020089,NA,-1.16422287623088,4.70982306344168,NA,-7.79564539591471,6.88797487531389,NA,0.0771618001163006,-0.179302401840687,NA,0.643015000969172,-2.56146288343838,0.14285714,0.75,0.52631579,1,0.88888889,0.9,0.63157895,17.5,0.63157895,0.36842105,80.9124755859375,72.1949157714844,-0.287380993366241,6.0302483694894,-7.74641927083333,7.38993290492466,0.0771618001163006,-0.179302401840687,0.643015000969172,-2.56146288343838,0.14285714,0.75,0.52631579,1,0.88888889,0.9,0.63157895,4,69.9174346923828,9.02282428741455,0,0,87.1841,0,0,"2024-09-22",0
"Tyler Rogers",15541,"2024-09-20","@KCR",30,2024,"SFG","A",33,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,1,1,0,0,0,0,0,0,0,5.15272908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,81.4170727589986,114.84853560366,2,0.25,0.5,0.25,0,0,0,0,5,9,14,0.0944899991154671,-0.0545500032603741,0.149039998650551,0.533999979496002,0.0522760674357414,1.72924995422363,1.76579999923706,1.76579999923706,1.92299997806549,1,1,0.0340878963470459,0.0205542905066698,1,0,0.64285714,82.11111111,0.35714286,73.2,NA,0.0996634364128113,0.110377386212349,1.1073715156979,2.20754772424698,0.3,0.5,0.35714286,1,1,1,0.28571429,0.5,0,2,2,0,1,3,0,4,0.5,0.5,0,0.25,0.75,0,4.44873356774968,NA,NA,NA,80,64.36891,80,20,62.19796,20,76.46606,63.93177,79.73546,-1.51883,1.79885,NA,NA,NA,109.78,153.86,164.72,124.8,77.4,96.7,115.144285714286,126.552857142857,140.427142857143,NA,0.64285714,0.35714286,NA,82.0888875325521,73.0799987792969,NA,-1.06621890597873,4.72516250610352,NA,-7.71407911512587,7.86282501220703,NA,0.141768280416727,0.111477203667164,NA,1.57520311574141,2.22954407334328,0.2,0.44444444,0.35714286,1,1,1,0.64285714,18.6,0.64285714,0.35714286,81.7977566189236,72.7733154296875,-0.128842141893175,5.81481399536133,-7.47884453667535,8.55431442260742,0.141768280416727,0.111477203667164,1.57520311574141,2.22954407334328,0.2,0.44444444,0.35714286,1,1,1,0.64285714,4,86.1601943969727,-4.20399570465088,0,0,108.211,2,0.5,"2024-09-20",0
"Tyler Rogers",15541,"2024-09-18","@BAL",30,2024,"SFG","A",33,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,31.1678441352104,66.5170884121943,1,0,0.5,0.5,0,0,0,0,5,11,16,0.0826599970459938,0,0.0826599970459938,0.467000007629395,0.0502150543034077,1.10933327674866,1.64400005340576,1.64400005340576,1.73399996757507,1,1,0.0748560503125191,-0.000342828020781977,1,0,0.6875,81.90909091,0.3125,72.6,NA,0.758196830749512,-0.0412934608757496,6.8926984613592,-0.825869217514992,0.16666667,0.6,0.4375,1,0.83333333,0.85714286,0.625,0.66666667,0.0625,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,-0.360934249134589,NA,NA,NA,56.79891,44.17937,53.94712,71.71668,57.48832,42.99669,67.78949,47.56068,55.51183,-0.97978,2.60742,NA,NA,NA,123.28,118.52,116.02,145.82,172.54,199.86,130.32375,135.40125,142.22,NA,0.6875,0.3125,NA,81.9545454545455,72.7200012207031,NA,-1.47092576460405,5.35482139587402,NA,-8.6787539395419,7.55245971679688,NA,0.767796743661165,-0.0424296371638775,NA,6.97997039691968,-0.84859274327755,0.16666667,0.6,0.4375,1,0.83333333,0.85714286,0.625,17,0.6875,0.3125,82.1603338068182,72.9019226074219,-0.418086702173406,6.52435989379883,-8.84632804177024,7.49360427856445,0.767796743661165,-0.0424296371638775,6.97997039691968,-0.84859274327755,0,0.63636364,0.4375,NA,0.85714286,0.85714286,0.6875,2,73.2094802856445,6.90843963623047,0,0,89.0684,0,0,"2024-09-18",0
"Tyler Rogers",15541,"2024-09-17","@BAL",30,2024,"SFG","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,1,0,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,31.1678441352104,66.5170884121943,2,0,0.666666666,0.333333333,0,0,6,54,4,13,17,0.0247800014913082,-0.00826000049710274,0.0330400019884109,0.467000007629395,0.050215058028698,0.349999994039536,0.546000003814697,0.546000003814697,0,1,1,0.0155652379617095,0.055234767504888,0,0,0.82352941,82.28571429,0.17647059,72.66666667,NA,-0.296214818954468,0.2549948990345,-2.11582013538906,8.49982996781667,0.16666667,0.72727273,0.52941176,0,1,0.88888889,0.64705882,1,0.05882353,0,3,0,0,2,1,3,0,1,0,0,0.66666667,0.33333333,0.0346355129118431,NA,NA,NA,80,58.34962,80,68.18824,52.06373,50.13005,80,54.28858,80,-3.33392,-0.92379,NA,NA,NA,126.8,149.32,146.72,121.76,118.02,136.1,125.910588235294,143.796470588235,144.845882352941,NA,0.82352941,0.17647059,NA,82.2999965122768,72.5999959309896,NA,-1.09989050456456,4.60872332255046,NA,-8.47924150739397,7.63622792561849,NA,-0.298029217869043,0.25786292925477,NA,-2.12878012763602,8.59543097515901,0.2,0.66666667,0.52941176,0,1,0.88888889,0.70588235,16.30769231,0.82352941,0.17647059,82.4244646344866,72.7093658447266,-0.297644512993949,5.82754325866699,-8.53519221714565,7.6895497639974,-0.298029217869043,0.25786292925477,-2.12878012763602,8.59543097515901,0.33333333,0.57142857,0.52941176,0,1,0.88888889,0.82352941,3,90.9039103190104,12.7948684692383,0,0,106.221,1,0.33333333,"2024-09-17",0
"Tyler Rogers",15541,"2024-09-15","SDP",30,2024,"SFG","H",33,0,0,9,1,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,1,9,0,9,1,0,0,1,2,0,0,0,0,0,0.25,0,0.25,3.28666658401489,9,0.25,1,0,1,14.1664797782898,-5.16647977828979,4.19049659073353,223.387360837213,357.787830189834,103.055865631376,0.5,0,0.333333333,0.666666666,0,0.5,0,0,2,8,10,-0.206749975681305,-0.255275994539261,0.0485260151326656,-0.526000022888184,-0.0559276975691319,0.947400033473969,1.83619999885559,1.83619999885559,0.623199999332428,1,1,-0.0643799230456352,-0.153848880391478,0,1,0.7,81.71428571,0.3,73,NA,-0.932008385658264,0.24982325732708,-13.3144055094038,8.32744191090266,0.71428571,1,0.8,0.6,1,0.75,0.3,0.75,0.2,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,12.2796687452296,NA,NA,NA,47.28743,63.49256,31.726,56.39415,48.03754,80,53.94598,57.52967,54.07262,-0.11974,3.89748,NA,NA,NA,105.68,87.3,81.7,135.96,125.72,150.96,114.764,98.826,102.478,NA,0.7,0.3,NA,81.5571463448661,72.7333323160807,NA,-0.400443826402937,3.68106937408447,NA,-7.00940540858677,8.26878929138184,NA,-0.92770903557539,0.252764467149973,NA,-13.2529862225056,8.42548223833243,0.66666667,1,0.8,0.75,0.75,0.75,0.4,16.83333333,0.7,0.3,81.6708286830357,72.837168375651,0.371464116232736,4.46200656890869,-6.89425713675363,8.6436767578125,-0.92770903557539,0.252764467149973,-13.2529862225056,8.42548223833243,0.6,1,0.8,0.66666667,0.8,0.75,0.5,3,89.7096557617188,20.5746587117513,1,0.33333333,103.393,2,0.66666667,"2024-09-15",0
"Tyler Rogers",15541,"2024-09-08","@SDP",30,2024,"SFG","A",33,0,0,0,1,0,0,0,0,0,0,0,0.2,3,0,0,0,0,0,0,0,1,0,1,13.500014081612,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,0.166476649042681,-0.166476649042681,2.43449162409945,0,6.04315120218939,60.6207349749633,1,0,0.5,0.5,0,0,0,0,2,6,8,-0.0136099979281425,-0.0647939965128899,0.0511839985847473,-1.48599994182587,-0.162138551473618,0.87310004234314,0.530399978160858,1.06079995632172,0.964199960231781,1,1,-0.041347548365593,0.0257594172602303,0,0,0.75,82.5,0.25,73,NA,-0.185665413737297,0.227396890521049,-3.09442356228828,11.3698445260525,0.33333333,1,0.5,0,1,0.5,0.25,0.66666667,0.25,0,2,0,1,1,0,2,0,1,0,0.5,0.5,0,-0.360934249134589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.62,79.34,43.88,118.26,168.28,158.54,84.78,101.575,72.545,NA,0.75,0.25,NA,82.5833333333333,73.0500030517578,NA,-2.09116808573405,2.85187959671021,NA,-7.65841674804688,10.559175491333,NA,-0.190532900393009,0.229855183511972,NA,-3.17554833988349,11.4927591755986,0.2,1,0.5,0,0.66666667,0.5,0.375,21.8,0.75,0.25,82.4290313720703,72.9046478271484,-0.855990012486776,4.59110498428345,-7.58301671346029,10.7260999679565,-0.190532900393009,0.229855183511972,-3.17554833988349,11.4927591755986,0,0.8,0.5,NA,0.5,0.5,0.625,2,86.4778366088867,20.8405838012695,0,0,99.205,1,0.5,"2024-09-08",0
"Tyler Rogers",15541,"2024-09-07","@SDP",30,2024,"SFG","A",33,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,9.75339574477623,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,81.4170727589986,151.387312822842,0,0.333333333,0,0.666666666,0,0,0,0,2,10,12,0.103710010647774,0,0.103710010647774,0.457000017166138,0.0498636141419411,1.40180003643036,1.9099999666214,1.9099999666214,2.4488000869751,1,1,0.0740433782339096,-5.99227106324596e-05,1,0,0.75,83.11111111,0.25,72.66666667,NA,0.595450878143311,0.195634543895721,6.61612086825901,6.52115146319071,0.6,0.85714286,0.75,1,0.83333333,0.88888889,0.58333333,1,0.08333333,1,0,2,0,1,2,3,0.33333333,0,0.66666667,0,0.33333333,0.66666667,5.36755450915072,NA,NA,NA,74.49573,62.37917,64.42947,80,58.4497,80,80,59.81962,80,-2.35856,0.53925,NA,NA,NA,115.4,99.52,92.4,155.68,172.08,219.26,125.47,117.66,124.115,NA,0.75,0.25,NA,83.0555555555556,72.5333353678385,NA,-2.07086202833388,3.8955914179484,NA,-6.98701561821832,6.58588854471842,NA,0.602514438331127,0.197990521788597,NA,6.69460487034586,6.5996840596199,0.33333333,0.88888889,0.75,1,0.875,0.88888889,0.75,18.44444444,0.75,0.25,82.8393893771701,72.3226013183594,-0.775931358337402,5.23013655344645,-6.96561559041341,6.80265680948893,0.602514438331127,0.197990521788597,6.69460487034586,6.5996840596199,0.33333333,0.88888889,0.75,1,0.875,0.88888889,0.75,3,91.5562540690104,27.8378626505534,0,0,94.5401,0,0,"2024-09-07",0
"Tyler Rogers",15541,"2024-09-05","ARI",30,2024,"SFG","H",33,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.25,0,0.25,0.992229084014893,0,0,0,0,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,106.541687070893,102.47548198021,2,0,1,0,0,0,0,0,6,10,16,0.0854919999837875,-0.021124042570591,0.106616042554379,0.474000006914139,0.0503987222909927,1.22465002536774,1.53539991378784,1.53539991378784,1.83619999885559,1,1,0.0495638735592365,0.0202454582603713,1,0,0.6875,82.45454545,0.3125,73.6,NA,0.491528481245041,-0.155816331505775,4.46844073859128,-3.11632663011551,0.125,0.875,0.5,1,0.71428571,0.75,0.5,0.25,0.125,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,3.04351112681247,NA,NA,NA,41.50858,59.3916,31.50862,20.56636,49.81094,30.46779,35.88797,55.31115,28.07974,1.00214,5.5803,NA,NA,NA,113.62,72.22,74.2,109.14,72.94,86.66,112.22,72.445,78.09375,NA,0.6875,0.3125,NA,82.609092018821,73.4799987792969,NA,-1.92890340631658,3.1169153213501,NA,-6.96414531360973,8.06708374023438,NA,0.495702151209116,-0.159559160470963,NA,4.50638319281015,-3.19118320941925,0.14285714,0.77777778,0.5,1,0.71428571,0.75,0.5625,16.16666667,0.6875,0.3125,82.6342662464489,73.4783386230469,-0.812400124289773,4.43549385070801,-6.96974459561435,8.38224411010742,0.495702151209116,-0.159559160470963,4.50638319281015,-3.19118320941925,0.2,0.63636364,0.5,1,0.71428571,0.75,0.6875,2,74.3164672851562,6.4524621963501,0,0,79.3749,0,0,"2024-09-05",0
"Tyler Rogers",15541,"2024-08-30","MIA",30,2024,"SFG","H",33,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,81.4170727589986,78.3097583844777,3,0,1,0,0,0,3,27,3,10,13,0.0485260151326656,0,0.0485260151326656,0.474000006914139,0.0503987222909927,0.651133358478546,0.863200008869171,0.863200008869171,1.44939994812012,1,1,0.0746441408991814,-0.000118677719023172,0,0,0.69230769,82.88888889,0.30769231,73.5,NA,0.563851296901703,0.0724043697118759,6.26501441001892,1.8101092427969,0.33333333,0.85714286,0.61538462,0.5,1,0.875,0.53846154,0.66666667,0.07692308,2,1,0,1,1,1,3,0.66666667,0.33333333,0,0.33333333,0.33333333,0.33333333,1.34180193046909,NA,NA,NA,76.06524,48.88324,62.08511,74.75748,50.97556,65.70624,80,48.3618,72.78573,-2.06543,0.97895,NA,NA,NA,119.74,132.14,116.22,143.14,111.8,138.96,126.94,125.881538461538,123.216923076923,NA,0.69230769,0.30769231,NA,82.8222181532118,73.4499969482422,NA,-0.964753574795193,3.45769596099854,NA,-7.95283932156033,7.41630697250366,NA,0.571127701550722,0.0730913765728474,NA,6.34586335056358,1.82728441432118,0.4,0.75,0.61538462,0.5,1,0.875,0.61538462,16.9,0.69230769,0.30769231,83.0623372395833,73.6705780029297,0.0670664509137471,4.85704755783081,-8.02453019883898,7.64771509170532,0.571127701550722,0.0730913765728474,6.34586335056358,1.82728441432118,0.4,0.75,0.61538462,0.5,1,0.875,0.61538462,3,88.377187093099,-29.5426635742188,0,0,103.807,1,0.33333333,"2024-08-30",0
