"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","XX%","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","pivCH","pivFA","pivSI","pivSL","piCH-X","piFA-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwSI","piwSL","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Brady Singer",25377,"2024-09-27","@ATL",7,2024,"KCR","A",27,0,1,3,1,1,1,0,0,0,0,0,6,26,4,2,2,1,3,0,0,0,0,5,7.5,4.5,6,1.66666667,0,0,10,4,4,0,0,0,0,0.19230769,0.11538462,0.07692308,4.55798943918831,1.5,0.173913043478261,1.16666666666667,0.176470588235294,0.89285714,5.1664797782898,-2.1664797782898,4.00781871577104,71.3347611595695,126.591212691604,97.8593200127578,2.5,0.222222222,0.555555555,0.222222222,0,0.25,0,0,38,60,98,0.0238399729132652,-0.414691954851151,0.438531935214996,1.04199993610382,0.105894312262535,0.854415416717529,0.821799993515015,0.870000004768372,0.406000018119812,1,1,-0.0290047209709883,0.0569068075284301,0,0,0.51020408,92.3,0.48979592,82.60416667,NA,NA,NA,0.650422036647797,-0.621777236461639,NA,1.30084407329559,-1.29536924262842,NA,0.28571429,0.73809524,0.47959184,0.4375,0.87096774,0.72340426,0.42857143,0.46153846,0.13265306,9,8,1,3,7,8,18,0.5,0.44444444,0.05555556,0.16666667,0.38888889,0.44444444,6.16726361556706,54,NA,NA,NA,36.91253,53.0014,38.64742,42.01404,49.91039,40.21235,49.07915,49.10716,51.23238,47.50871,50.90232,46.64525,0.28019,4.49738,NA,NA,NA,79.12,115.9,87.06,88.48,75.22,73.5,106.815319148936,98.3144680851064,102.794042553191,97.0724489795918,88.3471428571429,88.4610204081633,0.04081633,0.46938776,0.48979592,NA,91.5,92.3130413552989,82.6166687011719,NA,-2.47780013084412,-8.11657847528872,3.2819341023763,NA,6.85535049438477,5.40125639542289,0.593385179837545,NA,-0.454878147691488,1.18851081654429,-0.580175846815109,NA,-11.3719536922872,2.58371916640064,-1.20869968086481,NA,0.22222222,0.69811321,0.47959184,0.3,0.83783784,0.72340426,0.54081633,17.77464789,NA,0.04081633,0.46938776,0.48979592,NA,91.3462982177734,92.1317616338315,82.445078531901,NA,-1.88450574874878,-7.72877436098845,4.21337032318115,NA,6.27798509597778,4.33753469715948,-0.640190760294596,NA,-0.454878147691488,1.18851081654429,-0.580175846815109,NA,-11.3719536922872,2.58371916640064,-1.20869968086481,0.25,0.66666667,0.47959184,0.36363636,0.83333333,0.72340426,0.55102041,18,91.2922770182292,2.44825087653266,2,0.11111111,108.635,8,0.44444444,"2024-09-27",0
"Brady Singer",25377,"2024-09-21","SFG",7,2024,"KCR","H",27,0,1,10.1250006034971,1,1,0,0,0,0,0,0,5.1,24,7,6,6,4,1,0,0,0,0,6,10.1250006034971,1.68750010058284,11.8125007040799,6,0,0,3,8,6,0,0,0,0,0.25,0.04166667,0.20833333,3.84036102163745,6.75000040233138,0.304347826086957,1.50000008940697,0.230769230769231,0.83333333,11.2289802588523,-1.10397965535521,3.74699242222384,240.754833263653,277.301035259524,91.3705957437834,0.375,0.352941176,0.176470588,0.470588235,0,0.5,0,0,34,54,88,-0.157448008656502,-0.400847941637039,0.243399947881699,-2.01560020446777,-0.197317659854889,0.544491648674011,0.741133332252502,0.870000004768372,0.581000030040741,1,1,-0.396749466657639,0.107584317770724,0,0,0.52272727,91.76086957,0.47727273,82.5,NA,NA,NA,-2.12349796295166,-1.432976603508,NA,-4.61629991946013,-3.41184905597142,NA,0.2244898,0.58974359,0.38636364,0.72727273,0.82608696,0.79411765,0.44318182,0.58333333,0.07954545,10,6,1,1,8,8,17,0.58823529,0.35294118,0.05882353,0.05882353,0.47058824,0.47058824,15.0585259350085,19,NA,NA,NA,67.50681,50.52384,72.93216,21.91253,44.61027,26.92923,56.92905,49.39762,63.93789,48.32901,48.72519,54.35978,0.22922,4.42092,NA,NA,NA,70.64,150.88,124.64,91.78,79.28,68.04,89.9071428571428,109.037142857143,104.47,87.2827272727273,105.686818181818,95.0747727272727,0.17045455,0.35227273,0.47727273,NA,91.3066650390625,91.9354838709677,82.5380975632441,NA,-3.78977355957031,-8.12641168409778,2.49414734613328,NA,7.94423675537109,5.40757456133443,-0.741311754499163,NA,-0.923136465251446,-1.16032759472728,-1.37592539563775,NA,-6.1542431016763,-3.74299224105574,-3.27601284675655,NA,0.24444444,0.53488372,0.38636364,0.72727273,0.82608696,0.79411765,0.48863636,14.90625,NA,0.17045455,0.35227273,0.47727273,NA,91.0030110677083,91.6353326612903,82.229009719122,NA,-3.62043863932292,-7.96006331905242,2.865721929641,NA,7.41396687825521,4.58210655950731,-1.80240013485863,NA,-0.923136465251446,-1.16032759472728,-1.37592539563775,NA,-6.1542431016763,-3.74299224105574,-3.27601284675655,0.27272727,0.5,0.38636364,0.83333333,0.77272727,0.79411765,0.5,17,95.7357967601103,16.5068808162914,2,0.11764706,108.639,12,0.70588235,"2024-09-21",0
"Brady Singer",25377,"2024-09-15","@PIT",7,2024,"KCR","A",27,0,1,7.2,1,1,0,0,0,0,0,0,5,25,6,4,4,0,4,0,0,0,0,6,10.8,7.2,10.8,1.5,0,0,7,3,5,0,0,0,0,0.24,0.16,0.08,4.90057708401489,0,0.285714285714286,2,0.4,0.6,3.1664797782898,4.03352022171021,4.07368482202291,171.203426782967,76.8725122804045,99.4979086547501,2.333333333,0.333333333,0.466666666,0.2,0,0,3,5.4,37,52,89,-0.226631984114647,-0.663553953170776,0.436921954154968,-1.3950001001358,-0.139013454318047,1.42887997627258,1.02724003791809,0.870000004768372,0.845200002193451,1,1,-0.0534619502723217,-0.105146181885738,0,0,0.56179775,92.64,0.43820225,83.15384615,NA,NA,NA,-0.750253856182098,0.100676544010639,NA,-1.5005077123642,0.258144984642665,NA,0.2962963,0.6,0.41573034,0.4375,0.95238095,0.72972973,0.39325843,0.64,0.11235955,7,5,3,2,8,5,15,0.46666667,0.33333333,0.2,0.13333333,0.53333333,0.33333333,5.11579863717877,43,NA,NA,NA,20,51.25761,21.11515,42.04629,51.96367,41.02586,38.50266,47.7338,41.54524,39.73294,50.43861,39.70607,0.76327,5.222,NA,NA,NA,74.84,120.16,79.04,92.34,89.82,95.58,94.3123076923077,80.1107692307692,76.8753846153846,92.0244943820225,87.6107865168539,86.2685393258427,0.06741573,0.49438202,0.43820225,NA,92.2833353678385,92.5568181818182,83.1076910556891,NA,-2.64621178309123,-8.46845938942649,2.39842654497196,NA,7.33206748962402,5.47579886696555,-0.547881004137871,NA,0.26038620993495,-1.0281305834651,0.21155684068799,NA,4.3397701655825,-2.33666041696614,0.542453437661513,NA,0.25490196,0.63157895,0.41573034,0.38461538,0.91666667,0.72972973,0.42696629,18.4375,NA,0.06741573,0.49438202,0.43820225,NA,92.1739501953125,92.4801524769176,83.0112429887821,NA,-2.1789600054423,-8.06968758322976,3.15464763152294,NA,6.84240849812825,4.49497812444513,-1.76124240190555,NA,0.26038620993495,-1.0281305834651,0.21155684068799,NA,4.3397701655825,-2.33666041696614,0.542453437661513,0.26,0.61538462,0.41573034,0.38461538,0.91666667,0.72972973,0.43820225,15,87.4482747395833,10.8787587483724,0,0,100.753,8,0.53333333,"2024-09-15",0
"Brady Singer",25377,"2024-09-09","@NYY",7,2024,"KCR","A",27,0,0,5.4,1,1,0,0,0,0,0,0,5,22,5,3,3,1,3,0,0,0,0,3,5.4,5.4,9,1,0,0,8,3,5,0,0,0,0,0.13636364,0.13636364,0,5.55411131497907,1.8,0.263157894736842,1.6,0.266666666666667,0.75757576,6.3664797782898,-0.966479778289795,4.67368482202292,128.402570087225,156.422432938324,114.42445040956,2.666666666,0.3125,0.5,0.1875,0,0.333333333,4,7.2,43,49,92,-0.113767996430397,-0.574828028678894,0.461060017347336,-0.545000076293945,-0.0565939694643021,1.24526953697205,1.05200004577637,0.921600043773651,1.57160007953644,1,1,-0.164441093802452,0.0730809560550602,0,0,0.47826087,92.15909091,0.52173913,83.16666667,NA,NA,NA,1.05791425704956,-1.41040778160095,NA,2.40435058420355,-2.93834954500198,NA,0.13461538,0.725,0.39130435,0.71428571,0.89655172,0.86111111,0.43478261,0.36363636,0.05434783,9,3,4,1,6,9,16,0.5625,0.1875,0.25,0.0625,0.375,0.5625,9.24281007326775,41,NA,NA,NA,20,55.72629,20,29.53439,48.37246,27.24863,51.53288,49.61041,59.28385,40.44881,51.17919,41.41407,0.71879,5.15528,NA,NA,NA,75.42,78.82,57.9,83.76,97.04,86.82,92.3075,109.56,108.0825,87.7663043478261,102.581956521739,96.3417391304348,0.05434783,0.42391304,0.52173913,NA,91.3,92.2538436498397,83.1479187011719,NA,-2.69575824737549,-8.65105418669872,2.67381985982259,NA,8.63692626953125,6.02066235664563,-0.39627210299174,NA,-0.0088716447353363,1.11935564875603,-1.38268836587667,NA,-0.177432894706726,2.87014268911802,-2.88060076224307,NA,0.08510638,0.71111111,0.39130435,0.75,0.875,0.86111111,0.48913043,17.37142857,NA,0.05434783,0.42391304,0.52173913,NA,91.2219421386719,92.171624599359,83.0381011962891,NA,-2.41992244720459,-8.40592839167668,3.10313701629639,NA,8.15518569946289,4.98734342134916,-1.67565218607585,NA,-0.0088716447353363,1.11935564875603,-1.38268836587667,NA,-0.177432894706726,2.87014268911802,-2.88060076224307,0.04444444,0.72340426,0.39130435,1,0.85294118,0.86111111,0.51086957,16,95.2934341430664,11.2631969451904,1,0.0625,110.68,9,0.5625,"2024-09-09",0
"Brady Singer",25377,"2024-09-03","CLE",7,2024,"KCR","H",27,0,1,3.17647094462574,1,1,0,0,0,0,0,0,5.2,24,5,2,2,0,2,0,1,0,0,3,4.7647064169386,3.17647094462574,7.94117736156434,1.5,0,0,8,6,4,0,0,0,0,0.125,0.08333333,0.04166667,5.31861102491282,0,0.238095238095238,1.23529425624334,0.277777777777778,0.75,3.69589160239408,-0.519420657768348,5.29684185919196,75.530932055063,90.0333462187984,129.927082968073,1.333333333,0.222222222,0.444444444,0.333333333,0,0,0,0,41,58,99,0.0498720295727253,-0.320541948080063,0.370413988828659,0.961399972438812,0.0941164940595627,1.02582395076752,0.873033344745636,0.870000004768372,0.671000003814697,1,1,0.084592767059803,-0.0359762090866622,0,0,0.52525253,92.46153846,0.47474747,82.80851064,NA,NA,NA,0.574621975421906,-0.435119956731796,NA,1.10504226042674,-0.925787141982545,NA,0.30645161,0.64864865,0.43434343,0.68421053,0.91666667,0.81395349,0.37373737,0.375,0.08080808,9,4,5,3,11,4,18,0.5,0.22222222,0.27777778,0.16666667,0.61111111,0.22222222,4.61922849641344,56,NA,NA,NA,25.4509,57.68442,20,30.97521,39.60424,23.60326,30.15871,54.64545,25.72096,26.82673,52.01327,20,1.56508,6.42471,NA,NA,NA,74.04,101.64,81.64,84.4,87.02,68.96,91.2906382978723,75.2387234042553,69.4651063829787,85.159797979798,84.9711111111111,72.2737373737374,0.23232323,0.29292929,0.47474747,NA,91.9826129415761,92.6758654364224,82.7808500249335,NA,-3.55807992686396,-8.28527358482624,4.01993966609874,NA,8.47815472146739,5.65154240049165,0.323777908974505,NA,-0.239401809871197,0.844456814229488,-0.408116545528173,NA,-1.04087743422259,2.9119200490672,-0.868333075591858,NA,0.27118644,0.675,0.43434343,0.625,0.92592593,0.81395349,0.4040404,17.37333333,NA,0.24242424,0.28282828,0.47474747,NA,91.8100789388021,92.5111345563616,82.5756420378989,NA,-3.34604485829671,-8.32249941144671,4.55291293529754,NA,7.92111333211263,4.64610345023019,-0.805154272850524,NA,-0.189231671392918,0.794286675751209,-0.408116545528173,NA,-0.78846529747049,2.83673812768289,-0.868333075591858,0.28070175,0.64285714,0.43434343,0.625,0.92592593,0.81395349,0.42424242,18,87.1541815863715,10.0037375556098,1,0.05555556,106.914,6,0.33333333,"2024-09-03",0
"Brady Singer",25377,"2024-08-29","@HOU",7,2024,"KCR","A",27,0,0,3,1,1,1,0,0,0,0,0,6,24,5,2,2,0,1,0,0,0,0,6,9,1.5,7.5,6,0,0,14,1,2,0,0,0,0,0.25,0.04166667,0.20833333,1.56840269108761,0,0.217391304347826,1,0.294117647058824,0.66666667,1.6664797782898,1.3335202217102,1.91848117932677,71.3347611595695,39.5834869720048,45.8816800500445,14,0.117647058,0.823529411,0.058823529,0,0,3,4.5,40,61,101,-0.0655940324068069,-0.418357968330383,0.352763950824738,0.490999966859818,0.05204027146101,0.926458358764648,1.05842852592468,0.870000004768372,3.14039993286133,1,1,0.129970595240593,-0.200771437810863,0,0,0.4950495,92.46,0.5049505,82.78431373,NA,NA,NA,0.866092145442963,0.0849801301956177,NA,1.73218429088593,0.166627706265917,NA,0.25423729,0.5952381,0.3960396,0.4,0.92,0.725,0.41584158,0.54166667,0.10891089,10,6,1,6,8,3,17,0.58823529,0.35294118,0.05882353,0.35294118,0.47058824,0.17647059,1.54478114584154,63,NA,NA,NA,33.63271,52.90187,34.44475,33.79901,51.39343,35.25,40.53386,47.99747,39.40656,37.51446,51.12575,35.56826,0.90109,5.42873,NA,NA,NA,81.92,87.68,74.02,105.26,78.68,82.4,91.0776470588235,106.011764705882,99.9886274509804,96.4809900990099,93.1049504950495,90.7005940594059,0.06930693,0.42574257,0.5049505,NA,92.3285696847098,92.3558150890262,82.7725471047794,NA,-4.61732591901507,-9.4805574638899,3.03783641142004,NA,8.94046456473214,6.11236430323401,-0.361191955267214,NA,-0.466079745441675,1.34023868665099,0.124177690595388,NA,-6.65828207773822,3.11683415500231,0.243485667834095,NA,0.22641509,0.58333333,0.3960396,0.25,0.92857143,0.725,0.47524752,15.87012987,NA,0.06930693,0.42574257,0.5049505,NA,92.3796997070312,92.4141022438227,82.823606004902,NA,-4.381621497018,-8.95813414107922,3.75031205719593,NA,8.03916713169643,4.83700135696766,-1.87017687629251,NA,-0.466079745441675,1.34023868665099,0.124177690595388,NA,-6.65828207773822,3.11683415500231,0.243485667834095,0.23529412,0.56,0.3960396,0.25,0.92857143,0.725,0.4950495,17,83.7854578354779,-10.717669318704,0,0,110.534,6,0.35294118,"2024-08-29",0
"Brady Singer",25377,"2024-08-24","PHI",7,2024,"KCR","H",27,0,1,9,1,1,0,0,0,0,0,0,5,25,11,5,5,1,0,0,0,0,0,5,9,0,19.8,5,0.428571428,0,7,6,7,0,3,0,0,0.2,0,0.2,3.60541708401489,1.8,0.44,2.2,0.526315789473684,0.625,3.7664797782898,5.2335202217102,2.98088986575604,214.004283478709,91.7881224037644,72.3118260811439,1.166666666,0.35,0.35,0.3,0,0.166666666,1,1.8,39,61,100,-0.23348793387413,-0.652939975261688,0.419452011585236,-2.32859992980957,-0.227958872914314,1.0025919675827,0.942633330821991,0.870000004768372,0.284799993038177,1,1,-0.255142956972122,0.0222586516678608,0,0,0.52,92.82692308,0.48,84.0625,NA,NA,NA,-2.69260931015015,-0.181423395872116,NA,-5.17809482721182,-0.377965408066908,NA,0.32258065,0.55263158,0.41,0.45,0.9047619,0.68292683,0.38,0.32,0.13,6,7,7,2,11,7,20,0.3,0.35,0.35,0.1,0.55,0.35,6.18101432613599,31,NA,NA,NA,20,59.69774,20,57.87631,45.796,56.03632,40.38622,54.55321,38.40174,46.16028,52.86086,42.58562,0.36396,4.62303,NA,NA,NA,72.72,71.32,57.76,93.16,120.68,120.48,94.15375,99.125,99.77125,91.7974,105.8912,104.895,0.09,0.43,0.48,NA,92.2888861762153,92.8697651707849,84.0104166666667,NA,-3.65467325846354,-8.39237017964208,2.50079822540283,NA,8.52220577663845,5.42172844465389,0.162797689437866,NA,-0.832636810839176,-1.87658191472292,-0.156290080398321,NA,-9.25152012043529,-4.36414398772772,-0.325604334163169,NA,0.26923077,0.5625,0.41,0.28571429,0.88888889,0.68292683,0.48,18.01333333,NA,0.09,0.43,0.48,NA,92.3334011501736,92.9098780432413,84.0311686197917,NA,-3.56464428371853,-8.21254144712936,3.01986821492513,NA,7.84881761338976,4.42152014444041,-1.02713720003764,NA,-0.832636810839176,-1.87658191472292,-0.156290080398321,NA,-9.25152012043529,-4.36414398772772,-0.325604334163169,0.25490196,0.57142857,0.41,0.23076923,0.89285714,0.68292683,0.49,20,89.3537048339844,10.7463752746582,3,0.15,112.153,9,0.45,"2024-08-24",0
"Brady Singer",25377,"2024-08-18","@CIN",7,2024,"KCR","A",27,1,0,0,1,1,1,0,0,0,0,0,6,23,5,0,0,0,1,0,1,0,0,6,9,1.5,7.5,6,0.25,0,4,7,4,2,1,0,0,0.26086957,0.04347826,0.21739131,3.53622057067815,0,0.238095238095238,1,0.333333333333333,1,2.1664797782898,-2.1664797782898,3.93048958554864,0,52.0131620748047,95.9355591942114,0.571428571,0.266666666,0.266666666,0.466666666,0.285714285,0,4,6,34,60,94,0.315880060195923,-0.220850020647049,0.536730051040649,3.3659999370575,0.318297863006592,0.955041646957397,0.936999976634979,0.870000004768372,0.776999950408936,1,1,0.222835227847099,0.107914809287159,0,0,0.52688172,92.24489796,0.47311828,83.34090909,NA,NA,0.0106383,0.178665429353714,1.28714191913605,NA,0.364623325211661,2.92532254349102,NA,0.36842105,0.61111111,0.46236559,0.57142857,0.86363636,0.72093023,0.38709677,0.60869565,0.12765957,3,7,5,5,8,2,15,0.2,0.46666667,0.33333333,0.33333333,0.53333333,0.13333333,2.71297866870403,69,20,20,20,52.60658,55.70072,60.22548,57.94025,44.01566,58.36823,55.86966,47.49601,57.38353,59.62274,47.74073,62.78134,-0.47241,3.36848,NA,NA,NA,89.52,111.48,99.74,90.32,98.3,86.58,93.84,123.696363636364,118.380909090909,91.9044680851064,111.897659574468,102.871276595745,0.13829787,0.38297872,0.46808511,0.0106383,91.7230788010817,92.3249986436632,83.3068181818182,87.5,-3.13367227407602,-8.53802151150174,2.01571273803711,-4.50396203994751,8.96423926720252,6.14030032687717,-0.18109626119787,9.8427267074585,-0.22896284610033,0.398053783923388,1.43557146191597,-0.0210469514131546,-1.76125266231023,1.10570495534274,3.26266241344539,-2.10469514131546,0.29166667,0.63043478,0.45744681,0.42857143,0.86206897,0.72093023,0.4893617,17.64788732,NA,0.14893617,0.38297872,0.46808511,NA,91.5339529854911,92.4480251736111,83.4111494584517,NA,-2.7942921774728,-8.15762159559462,2.58057403564453,NA,8.31286730085101,5.09933471679688,-1.47549213062633,NA,-0.250009797513485,0.398053783923388,1.43557146191597,NA,-1.78578426795346,1.10570495534274,3.26266241344539,0.2826087,0.625,0.45744681,0.38461538,0.86666667,0.72093023,0.5106383,15,82.3749430338542,21.7177164713542,0,0,102.382,2,0.13333333,"2024-08-18",0
"Brady Singer",25377,"2024-08-12","@MIN",7,2024,"KCR","A",27,0,1,10.8,1,1,0,0,0,0,0,0,5,25,8,6,6,2,2,0,0,0,0,9,16.2,3.6,14.4,4.5,0.4,0,5,6,3,1,2,0,0,0.36,0.08,0.28,2.74892748401489,3.6,0.347826086956522,2,0.5,0.55555556,5.96647977828979,4.83352022171021,2.58088986575603,256.80514017445,146.478692856084,62.3607982446036,0.833333333,0.214285714,0.357142857,0.428571428,0.166666666,0.333333333,3,5.4,30,65,95,-0.442363977432251,-0.630576014518738,0.188212007284164,-3.57999992370605,-0.375262081623077,0.571200013160706,0.5278400182724,0.922800004482269,0.288800001144409,1,1,-0.300998389720917,-0.473448331637602,0,0,0.51578947,91.87755102,0.46315789,82.36363636,0.02105263,87.5,NA,-0.223697915673256,-1.19648110866547,-0.981931805610657,-0.456526358516849,-2.71927524696697,-49.0965902805328,0.38,0.71111111,0.53684211,0.73684211,0.875,0.82352941,0.47368421,0.52,0.09473684,5,5,4,2,5,7,14,0.35714286,0.35714286,0.28571429,0.14285714,0.35714286,0.5,5.79067663083878,28,59.28488,43.48569,68.00691,27.28709,49.41668,26.83033,65.59357,38.17547,67.46023,32.88203,47.86048,31.19655,49.00839,44.66215,50.11752,0.18702,4.35762,77.84,93.78,71.92,74.84,84.06,57.72,97.1,117.5,104.2,89.1195454545454,79.6227272727273,71.8922727272727,91.5924210526316,97.3454736842105,85.6212631578947,0.09473684,0.42105263,0.46315789,0.02105263,91.1666666666667,91.9674987792969,82.375,87.8000030517578,-4.57897016737196,-8.57195053100586,3.44523135098544,-7.82640075683594,7.21143001980252,5.56517066955566,-0.396487279371782,1.37830114364624,-0.00642447173595428,-0.209219012409449,-1.19507083669305,-0.996905535459518,-0.071383019288381,-0.523047531023622,-2.71607008339329,-49.8452767729759,0.36170213,0.70833333,0.53684211,0.64705882,0.91176471,0.82352941,0.50526316,17.87142857,0.02105263,0.06315789,0.45263158,0.46315789,87.5592041015625,91.4663899739583,91.5983773164971,82.113486550071,-7.70230007171631,-3.75435002644857,-8.16079286087391,4.03941692005504,0.581487536430359,7.36415672302246,4.77678272336028,-1.44306876442649,-0.996905535459518,-0.0952883549034595,-0.120355129241943,-1.19507083669305,-49.8452767729759,-1.58813924839099,-0.279895649399868,-2.71607008339329,0.36734694,0.7173913,0.53684211,0.66666667,0.90909091,0.82352941,0.48421053,14,94.1447492327009,14.3813531058175,2,0.14285714,105.736,9,0.64285714,"2024-08-12",0
"Brady Singer",25377,"2024-08-05","BOS",7,2024,"KCR","H",27,0,1,6.35294188925147,1,1,0,0,0,0,0,0,5.2,27,10,4,4,0,1,0,0,0,0,6,9.52941283387721,1.58823547231287,15.8823547231287,6,0.142857142,0,7,5,8,1,1,0,0,0.22222222,0.03703704,0.18518519,3.62679355814568,0,0.384615384615385,1.94117668838239,0.5,0.63636364,1.57824430597693,4.77469758327454,2.91236951997516,151.061864110126,37.3900104652227,70.6072064105567,1.4,0.4,0.35,0.25,0.2,0,2,3.17647094462574,42,65,107,0.0457240119576454,-0.551271975040436,0.596996009349823,0.57940000295639,0.0567205138504505,1.24878525733948,0.991833329200745,0.870000004768372,2.95659995079041,1,1,-0.0330381989479065,0.0696529905535184,0,0,0.56074766,92.51666667,0.43925234,83.27659574,NA,NA,NA,-0.0474490486085415,-0.609552383422852,NA,-0.0790817476809025,-1.29691996472947,NA,0.26153846,0.76190476,0.45794393,0.41176471,0.84375,0.69387755,0.39252336,0.51851852,0.14018692,13,5,2,3,11,6,20,0.65,0.25,0.1,0.15,0.55,0.3,4.45328793131665,45,NA,NA,NA,20,45.85723,20,43.64017,43.64762,47.31743,43.21409,53.29841,45.25734,43.63317,48.7481,45.8396,0.52096,4.85853,NA,NA,NA,95.14,77.68,31.96,80.62,100.72,88.06,100.456956521739,105.605217391304,102.609565217391,89.5024528301887,102.405283018868,93.3154716981132,0.01869159,0.54205607,0.43925234,NA,91.8000030517578,92.475863752694,83.2851043051862,NA,-1.85777139663696,-8.39610448376886,2.78796451649767,NA,7.76017904281616,5.61822983314251,-0.734161295789353,NA,-0.0591252744197845,0.025626003742218,-0.555424246937037,NA,-2.95626372098923,0.0441827650727897,-1.18175371688731,NA,0.2037037,0.71698113,0.45794393,0.36363636,0.78947368,0.69387755,0.4953271,18.05,NA,0.01869159,0.54205607,0.43925234,NA,91.8623504638672,92.5529869342672,83.3498015708112,NA,-1.54509997367859,-8.07916680697737,3.35867634225399,NA,7.66881465911865,4.76586703596444,-1.96670791950632,NA,-0.0591252744197845,0.025626003742218,-0.555424246937037,NA,-2.95626372098923,0.0441827650727897,-1.18175371688731,0.2,0.73076923,0.45794393,0.36363636,0.78947368,0.69387755,0.48598131,20,89.4958312988281,15.5717712402344,2,0.1,110.053,10,0.5,"2024-08-05",0
