"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","CH%","CHv","wFB","wSL","wCB","wCH","wFB/C","wSL/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSL%","pivCH","pivCU","pivFA","pivSL","piCH-X","piCU-X","piFA-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSL-Z","piwCH","piwCU","piwFA","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Hayden Birdsong",31635,"2024-09-29","STL",30,2024,"SFG","H",22,0,1,6.23076968785577,1,1,0,0,0,0,0,0,4.1,20,4,3,3,1,3,0,0,0,0,11,22.8461555221378,6.23076968785577,8.30769291714103,3.66666667,0.333333333,0,3,2,1,0,1,0,0,0.55,0.15,0.4,2.21500158401489,2.07692322928526,0.235294117647059,1.61538473388853,0.6,0.71428571,3.1664797782898,3.06428990956598,0.864329643045929,154.652799617178,81.4170727589986,22.6766345402958,1.5,0.166666666,0.5,0.333333333,0,0.5,0,0,37,61,98,-0.146301969885826,-0.468609988689423,0.322308003902435,-1.5045999288559,-0.159978732466698,1.06353998184204,0.919560015201569,0.870000004768372,0.958599984645844,1,1,-0.103736989200115,-0.0338243365456574,0,0,0.48979592,95.875,0.2755102,85.81481481,0.07142857,80,0.16326531,88.3125,1.22778952121735,1.13142311573029,-1.76909220218658,-0.98808753490448,2.55789483586947,4.19045598418624,-25.2727457455226,-6.175547093153,0.31578947,0.53658537,0.40816327,0.38888889,0.81818182,0.625,0.41836735,0.55,0.15306122,3,2,1,1,2,3,6,0.5,0.33333333,0.16666667,0.16666667,0.33333333,0.5,2.94828570261059,48,28.47105,80,20,44.4973,47.76182,66.39716,45.03605,47.99354,43.248,57.3962,65.29398,47.90276,41.77449,60.85544,28.99481,0.63643,5.03174,146.5,-19.08,27.24,119.66,92.14,101.86,86.42,97.66,81.06,107.3,107.4,121.26,104.830927835052,80.900412371134,85.5946391752577,0.48979592,0.2755102,0.07142857,0.16326531,95.8354187011719,85.711109302662,79.8714250837054,88.3312530517578,-6.05883344014486,1.16378070690014,2.88666425432478,-6.2506537437439,10.073450088501,1.12834845648872,-8.27878298078265,-1.17789351940155,1.23631964251399,1.13193513453007,-1.77709673345089,-1.01030560210347,2.57566592190415,4.19235235011136,-25.3870961921556,-6.3144100131467,0.2745098,0.57446809,0.41836735,0.21428571,0.85185185,0.63414634,0.47959184,19.07692308,0.16326531,0.07142857,0.48979592,0.2755102,88.5037078857422,80.031982421875,96.0107116699219,85.8721969039352,-6.12874746322632,3.09692001342773,-5.90965716044108,1.62761575204355,-2.52524757385254,-9.58986009870257,8.98621114095052,-0.337726381089952,-1.01030560210347,-1.77709673345089,1.23631964251399,1.13193513453007,-6.3144100131467,-25.3870961921556,2.57566592190415,4.19235235011136,0.3,0.54166667,0.41836735,0.26666667,0.84615385,0.63414634,0.48979592,6,92.3505045572917,16.6345481872559,1,0.16666667,102.177,4,0.66666667,"2024-09-29",0
"Hayden Birdsong",31635,"2024-09-23","@ARI",30,2024,"SFG","A",22,1,0,3.6,1,1,0,0,0,0,0,0,5,22,4,2,2,0,2,0,1,0,0,6,10.8,3.6,7.2,3,0,0,3,5,5,0,0,0,0,0.27272727,0.09090909,0.18181818,3.82899354317898,0,0.210526315789474,1.2,0.307692307692308,0.71428571,2.5664797782898,1.03352022171021,4.07848818451166,89.3549443348851,66.3423041718621,100.34910144622,0.6,0.384615384,0.23076923,0.384615384,0,0,5,9,39,56,95,0.0547200329601765,-0.407740026712418,0.462460070848465,0.555000007152557,0.0560606122016907,1.17009091377258,0.97079998254776,0.870000004768372,1.06199991703033,1,1,0.0331707112491131,0.0135949138113784,0,0,0.47368421,95.97777778,0.10526316,85.5,0.22105263,79.95238095,0.2,88,0.1666349619627,0.00928464904427528,0.125163063406944,-0.167988568544388,0.370299915472666,0.0928464904427528,0.596014587652116,-0.884150360759936,0.3,0.48571429,0.36842105,0.5,1,0.74285714,0.36842105,0.54545455,0.09473684,5,6,2,2,4,7,13,0.38461538,0.46153846,0.15384615,0.15384615,0.30769231,0.53846154,4.45528293131085,58,61.35512,78.34824,52.29154,58.72802,47.25009,68.21559,46.34117,49.0217,43.2927,36.809,61.99098,32.72826,48.61375,54.59258,47.67576,0.21153,4.39439,122.62,91.54,116.18,103.24,105.34,108.64,83.66,101.42,89.9,102.28,93.26,103,97.7402105263158,99.4515789473684,100.677473684211,0.47368421,0.10526316,0.22105263,0.2,95.9,85.5099975585938,79.9428594680059,87.8999987150493,-4.98172844780816,2.56027793884277,3.91309683663504,-6.32810532419305,10.1093288845486,1.88982887268066,-7.97874305361793,-1.09471672459653,0.165036540478468,-0.00691969320178032,0.123766884207726,-0.169025808572769,0.366747867729929,-0.0691969320178032,0.589366115274883,-0.889609518804048,0.26666667,0.46,0.36842105,0.33333333,0.95652174,0.74285714,0.52631579,18.10958904,0.2,0.22105263,0.47368421,0.10526316,87.7544138055099,79.8030192057292,95.7672200520833,85.3636901855469,-6.27859898617393,4.0671136038644,-4.83422614203559,2.96822605133057,-2.51165731329667,-9.8758537655785,8.86399197048611,0.329569888114929,-0.169025808572769,0.123766884207726,0.165036540478468,-0.00691969320178032,-0.889609518804048,0.589366115274883,0.366747867729929,-0.0691969320178032,0.26666667,0.46,0.36842105,0.33333333,0.95652174,0.74285714,0.52631579,13,89.9233774038462,15.2098494309645,2,0.15384615,112.49,6,0.46153846,"2024-09-23",0
"Hayden Birdsong",31635,"2024-09-18","@BAL",30,2024,"SFG","A",22,1,0,4.7647064169386,1,1,0,0,0,0,0,0,5.2,23,4,3,3,0,2,0,0,0,0,3,4.7647064169386,3.17647094462574,6.35294188925147,1.5,0,0,8,6,4,0,0,0,0,0.13043478,0.08695652,0.04347826,5.28637558678279,0,0.19047619047619,1.05882364820858,0.222222222222222,0.5,3.1664797782898,1.59822663864881,4.76743003508767,118.263910182672,81.4170727589986,116.997879780772,1.333333333,0.222222222,0.444444444,0.333333333,0,0,5,7.94117736156434,41,55,96,0.0479800179600716,-0.361020028591156,0.409000039100647,0.585999965667725,0.0630107596516609,1.05878257751465,1.06200003623962,0.925999999046326,0.824000000953674,1,1,0.124132707715034,-0.0788164936225262,0,0,0.57291667,95.83636364,0.09375,86.77777778,0.13541667,80.76923077,0.19791667,88.15789474,1.47001099586487,-0.478651016950607,0.118590138852596,0.0954570919275284,2.67274726520885,-5.31834463278452,0.912231837327664,0.502405746986991,0.3015873,0.75757576,0.45833333,0.78947368,0.88,0.84090909,0.34375,0.56521739,0.07291667,10,3,5,2,7,9,18,0.55555556,0.16666667,0.27777778,0.11111111,0.38888889,0.5,3.76085938138588,56,66.29132,77.79527,48.48501,20,46.34302,20,37.83672,52.32353,29.57433,58.72671,60.19178,64.88192,36.65393,56.01454,27.92957,0.95455,5.50892,118,95.5,116.22,115.8,60.16,59.12,81.2,102.46,94.3,100.84,134.02,143.16,95.1553684210526,98.2694736842105,98.4987368421053,0.57291667,0.09375,0.13541667,0.19791667,95.8418146306818,86.7111138237847,80.6692270132212,88.1052631578947,-5.69411288174716,0.161622020933363,2.70906184269832,-7.62402424059416,10.2817948774858,1.14503129323324,-7.29660034179688,-0.647459431698448,1.56387407705188,-0.483205392956734,0.118135001510382,0.0819157101213932,2.8434074128216,-5.36894881063037,0.90873078084909,0.431135316428385,0.26785714,0.725,0.45833333,0.73333333,0.89655172,0.84090909,0.41666667,19.10958904,0.19791667,0.13541667,0.57291667,0.09375,88.2875077097039,80.8412053034856,96.0382723721591,86.8869357638889,-7.46932340923109,2.97862478402945,-5.46246004971591,0.545593738555908,-2.23694630673057,-8.91947467510517,9.06849198774858,-0.44690121544732,0.0819157101213932,0.118135001510382,1.56387407705188,-0.483205392956734,0.431135316428385,0.90873078084909,2.8434074128216,-5.36894881063037,0.29090909,0.70731707,0.46875,0.75,0.86206897,0.82222222,0.42708333,18,94.9422946506076,7.93630896674262,1,0.05555556,109.034,10,0.55555556,"2024-09-18",0
"Hayden Birdsong",31635,"2024-09-12","MIL",30,2024,"SFG","H",22,0,0,0,1,1,0,0,0,0,0,0,5,17,2,0,0,0,1,0,0,1,0,4,7.2,1.8,3.6,4,0,0,5,4,3,0,0,0,0,0.23529412,0.05882353,0.17647059,3.73195746100159,0,0.125,0.6,0.166666666666667,1,2.1664797782898,-2.1664797782898,3.37608650326729,0,56.2924584471045,83.3750565640906,1.25,0.25,0.416666666,0.333333333,0,0,0,0,22,46,68,0.274011969566345,-0.0974899902939796,0.371501952409744,2.37039995193481,0.252036154270172,0.953288912773132,1.01200008392334,0.870000004768372,1.3400000333786,1,1,0.251909822225571,0.0355287138728301,0,0,0.45588235,95.32258065,0.20588235,85.35714286,0.14705882,79.7,0.19117647,87.76923077,1.53343462944031,0.359598815441132,0.246362507343292,0.622958421707153,4.94656332077519,2.56856296743665,2.46362507343292,4.7919878592858,0.34210526,0.7,0.5,0.76923077,0.85714286,0.82352941,0.44117647,0.64705882,0.08823529,1,8,3,1,6,5,12,0.08333333,0.66666667,0.25,0.08333333,0.5,0.41666667,2.76137407253348,68,48.75629,72.4273,22.66779,41.57117,41.50231,47.82351,64.65986,46.08094,71.28902,56.05566,57.1148,56.04605,55.96192,52.00361,53.34278,-0.24498,3.70962,122.28,59.38,83.1,127.78,103.24,101.1,81.62,113.72,99.16,103.68,97.24,102.1,100.723235294118,98.3973529411765,96.9802941176471,0.45588235,0.20588235,0.14705882,0.19117647,95.3096805695564,85.3500017438616,79.5900024414063,87.6923076923077,-5.18193497196321,1.1070773260934,3.03105983734131,-5.99595113900992,10.1283431514617,1.28294318062919,-8.08188781738281,-0.597411155700684,1.63695397973061,0.360975507646799,0.248558558523655,0.629413809627295,5.28049670880841,2.57839648319142,2.48558558523655,4.84164468944073,0.34375,0.63888889,0.5,0.72727273,0.86956522,0.82352941,0.52941176,18.84313725,0.19117647,0.14705882,0.45588235,0.20588235,87.8617788461538,79.7528503417969,95.4945186491936,85.5179530552455,-5.81520784818209,3.34075889587402,-5.05518168787802,1.53660787854876,-2.01845081035907,-9.89376373291016,8.92460287770917,-0.424063512257167,0.629413809627295,0.248558558523655,1.63695397973061,0.360975507646799,4.84164468944073,2.48558558523655,5.28049670880841,2.57839648319142,0.32258065,0.64864865,0.5,0.7,0.875,0.82352941,0.54411765,12,97.228271484375,9.76976331075033,0,0,105.4,7,0.58333333,"2024-09-12",0
"Hayden Birdsong",31635,"2024-09-04","ARI",30,2024,"SFG","H",22,0,1,6,1,1,0,0,0,0,0,0,3,18,3,2,2,1,5,0,0,0,0,4,12,15,9,0.8,0,1,4,2,2,0,0,1,1,0.22222222,0.27777778,-0.05555556,7.45954388426441,3,0.230769230769231,2.66666666666667,0.25,0.90909091,9.83314644495646,-3.83314644495646,6.50781871577104,148.924907224808,248.914501504959,159.055631587309,2,0.25,0.5,0.25,0,0.5,0,0,36,41,77,-0.0845939889550209,-0.431304007768631,0.346710026264191,-0.577600002288818,-0.0614141374826431,1.3262300491333,0.785666644573212,0.870000004768372,0.671599984169006,1,1,-0.18553115427494,0.121745848693678,0,0,0.46753247,95.77777778,0.19480519,86.66666667,0.09090909,78.71428571,0.24675325,87.31578947,-1.11198914051056,-1.46291708946228,-0.566505491733551,0.640464305877686,-3.08885872364044,-9.7527805964152,-8.09293559619359,3.37086476777729,0.16666667,0.48571429,0.31168831,0.42857143,0.94117647,0.79166667,0.45454545,0.5,0.06493506,5,1,3,0,5,4,9,0.55555556,0.11111111,0.33333333,0,0.55555556,0.44444444,10.4072015019922,34,54.72994,70.81852,43.00167,20,42.7292,20,20.19795,47.88119,20,56.63807,56.6353,60.91611,28.27866,55.22686,21.00744,1.47488,6.28941,108.76,78.38,95.74,106.24,58.86,62.7,77.22,53.5,40.7,106.56,110.02,121.98,93.5686842105263,71.368947368421,72.5284210526316,0.46753247,0.19480519,0.09090909,0.24675325,95.6583319769965,86.5266682942708,78.6571393694196,87.2157881887336,-5.4815550910102,0.266042153040568,3.820647920881,-6.36867844431024,9.79814741346571,1.7215145111084,-7.69149671282087,-0.48485615378932,-0.0428823120892048,-1.46776447445154,-0.576329261064529,0.645514793694019,-0.119117533581124,-9.78509649634361,-8.23327515806471,3.3974462826001,0.17073171,0.47222222,0.31168831,0.42857143,0.88235294,0.75,0.46753247,18.40677966,0.24675325,0.09090909,0.46753247,0.19480519,87.1989617598684,78.6644723074777,95.6606987847222,86.5113362630208,-6.25649301629317,4.05850001743862,-5.38458760579427,0.626064109802246,-2.03996899253444,-9.51313999720982,8.59197574191623,0.293516953786214,0.645514793694019,-0.576329261064529,-0.0428823120892048,-1.46776447445154,3.3974462826001,-8.23327515806471,-0.119117533581124,-9.78509649634361,0.15384615,0.47368421,0.31168831,0.33333333,0.88888889,0.75,0.49350649,9,93.3848495483398,5.94504737854004,0,0,107.112,5,0.55555556,"2024-09-04",0
"Hayden Birdsong",31635,"2024-08-29","@MIL",30,2024,"SFG","A",22,0,1,12.2727294007612,1,1,0,0,0,0,0,0,3.2,19,4,5,5,1,4,0,0,0,0,6,14.7272752809135,9.81818352060899,9.81818352060899,1.5,0,0,2,5,2,0,0,0,0,0.31578947,0.21052632,0.10526316,5.16312519898024,2.45454588015225,0.266666666666667,2.18181856013533,0.375,0.45454545,6.71193493850971,5.56079446225153,5.22830978064949,304.619181233924,170.495266219639,128.135372322891,0.4,0.222222222,0.222222222,0.555555555,0,0.2,0,0,43,49,92,-0.164001956582069,-0.361981928348541,0.197979986667633,-1.44099998474121,-0.14802260696888,0.758650004863739,0.702050030231476,0.870000004768372,0.768599987030029,1,1,-0.235120460391045,0.0189444167205173,0,0,0.44565217,95.90243902,0.14130435,87.61538462,0.20652174,79.31578947,0.20652174,86.94736842,-1.48820316791534,0.643220901489258,0.194930866360664,-1.12234389781952,-3.62976382418377,4.94785308837891,1.02595192821402,-5.90707314641852,0.25,0.58333333,0.38043478,0.42857143,0.9047619,0.71428571,0.39130435,0.26315789,0.10869565,1,4,4,1,2,6,9,0.11111111,0.44444444,0.44444444,0.11111111,0.22222222,0.66666667,6.46349086892684,31,71.18648,80,61.77103,36.98099,49.8305,45.85891,52.534,47.58272,53.36776,46.79815,52.12749,44.38493,51.265,55.78177,51.49264,0.04682,4.14732,131.54,91.5,126.58,108.32,79.66,79.42,84,110.16,96.42,100.5,100.78,112.92,101.172173913043,98.6819565217391,101.469347826087,0.44565217,0.14130435,0.20652174,0.20652174,95.7926829268293,87.530771108774,79.2368421052632,86.8315815172697,-5.54470192513815,0.472967404585618,4.25323165090461,-7.27098645662007,9.76538458103087,1.76960490300105,-8.92489624023438,-0.236647881959614,-1.48845499381423,0.649438422173262,0.222763460129499,-1.1448870934546,-3.63037803369324,4.99568017056355,1.17243926383947,-6.02572154449789,0.20833333,0.56818182,0.38043478,0.3,0.88,0.71428571,0.47826087,19.23287671,0.20652174,0.20652174,0.44565217,0.14130435,87.0083521792763,79.4202366879112,95.9850955125762,87.7123647836538,-7.14568128083882,4.5435232865183,-5.21813071646341,0.937854106609638,-1.44535355818899,-10.5172087016859,8.74560546875,0.394885246570294,-1.1448870934546,0.222763460129499,-1.48845499381423,0.649438422173262,-6.02572154449789,1.17243926383947,-3.63037803369324,4.99568017056355,0.21276596,0.55555556,0.38043478,0.3,0.88,0.71428571,0.48913043,9,91.8749457465278,24.1263173421224,1,0.11111111,103.729,6,0.66666667,"2024-08-29",0
"Hayden Birdsong",31635,"2024-08-23","@SEA",30,2024,"SFG","A",22,0,0,0,1,1,0,0,0,0,0,0,4,18,1,0,0,0,4,0,1,0,0,5,11.25,9,2.25,1.25,0,0,1,5,2,1,0,0,0,0.27777778,0.22222222,0.05555556,5.92845131154523,0,0.0769230769230769,1.25,0.125,1,4.4164797782898,-4.4164797782898,6.30649028606713,0,112.822840648866,154.190384403121,0.2,0.25,0.125,0.625,0.2,0,3,6.75,41,39,80,0.200746014714241,-0.245431989431381,0.446178019046783,1.72000002861023,0.195343554019928,1.49039995670319,0.985549986362457,0.932600021362305,0.944399952888489,1,1,0.0708470717072487,0.0638456420246397,0,0,0.5375,95.62790698,0.1,87.25,0.1125,79,0.25,87.7,1.39446115493774,-0.609273910522461,-0.727219343185425,1.0267037153244,3.24293291845987,-7.61592388153076,-8.0802149242825,5.13351857662201,0.19642857,0.70833333,0.35,0.36363636,0.94117647,0.71428571,0.3,0.38888889,0.1,1,3,4,1,5,2,8,0.125,0.375,0.5,0.125,0.625,0.25,4.57679533224367,59,68.88099,80,38.34583,20,51.50094,20,40.50988,55.61585,31.32462,20.60324,68.14588,20,36.81562,63.82876,20,0.94451,5.49386,118.98,77.5,101.96,106.86,51.02,49.84,94.24,77.14,75.14,78.8,44.62,57.28,100.30075,71.0395,77.21275,0.5375,0.1,0.1125,0.25,95.5627952398256,87.3000030517578,79.0888875325521,87.5900024414063,-6.21679758471112,0.931192219257355,3.7094489203559,-7.1690315246582,10.3996255564135,2.49995112419128,-8.17299228244358,-1.09781332015991,1.39914762973785,-0.620637260377407,-0.742229416966438,1.06838879361749,3.25383169706478,-7.75796575471759,-8.24699352184932,5.34194396808743,0.19148936,0.57575758,0.35,0.33333333,0.89473684,0.71428571,0.4125,21.48387097,0.25,0.1125,0.5375,0.1,87.4725708007813,78.9712999131944,95.4694426780523,87.1886444091797,-6.68795013427734,4.62184778849284,-5.85433569619822,1.56634056568146,-2.61070976257324,-10.38318294949,9.38874000726744,1.1497551202774,1.06838879361749,-0.742229416966438,1.39914762973785,-0.620637260377407,5.34194396808743,-8.24699352184932,3.25383169706478,-7.75796575471759,0.17647059,0.65517241,0.35,0.33333333,0.89473684,0.71428571,0.3625,8,95.0661544799805,39.9333076477051,0,0,104.434,4,0.5,"2024-08-23",0
"Hayden Birdsong",31635,"2024-08-17","@OAK",30,2024,"SFG","A",22,0,1,1.92857169131847,1,1,0,0,0,0,0,0,4.2,19,3,1,1,0,3,0,0,0,0,5,9.64285845659235,5.78571507395541,5.78571507395541,1.66666667,0,0,5,4,1,0,0,1,0,0.26315789,0.15789474,0.10526316,4.7538481931377,0,0.1875,1.28571446087898,0.272727272727273,0.83333333,2.95219403480997,-1.0236223434915,4.24820141670999,47.8687267009992,76.0332261015304,104.450344506063,1.25,0.1,0.5,0.4,0,0,0,0,30,48,78,0.0564759746193886,-0.299355983734131,0.355831950902939,0.855000019073486,0.0937499925494194,1.2860631942749,1.00399994850159,0.870000004768372,1.56639993190765,1,1,0.0950643569231033,-0.0511505159308414,0,0,0.38461538,96,0.15384615,86.66666667,0.30769231,80.625,0.15384615,87.75,0.605650007724762,-0.24780735373497,-0.076873853802681,1.0242692232132,2.01883335908254,-2.06506128112475,-0.320307724177837,8.53557686010997,0.23913043,0.78125,0.46153846,0.72727273,0.84,0.80555556,0.41025641,0.68421053,0.08974359,5,3,3,0,10,1,11,0.45454545,0.27272727,0.27272727,0,0.90909091,0.09090909,2.30698991013729,58,71.36427,68.49534,58.36894,43.38411,52.74092,52.31452,47.75677,48.12738,41.96437,21.89567,54.55823,20,43.06432,52.30578,39.7151,0.5563,4.91154,111.54,106.4,124.1,117.2,106.14,108.18,84.3,94.76,80.04,115.64,66.04,80.8,103.435384615385,95.6338461538462,95.5938461538461,0.38461538,0.15384615,0.30769231,0.15384615,95.8966634114583,86.6749979654948,80.5499979654948,87.6500040690104,-6.3904042561849,-0.0623923142751058,2.1165820757548,-6.03815078735352,9.76528116861979,1.22329004605611,-7.68756357828776,-1.29379924138387,0.603020470589399,-0.253994565457106,-0.0765344724059105,1.04060938581824,2.010068235298,-2.11662137880921,-0.318893635024627,8.67174488181869,0.275,0.65789474,0.46153846,0.72727273,0.84,0.80555556,0.48717949,19.66101695,0.15384615,0.30769231,0.38461538,0.15384615,87.9690246582031,80.8792572021484,96.2215576171875,86.9897054036458,-4.98671245574951,3.23383299509684,-5.43972422281901,0.983986059824626,-3.00922679901123,-9.70057678222656,8.28597310384115,-0.424221595128377,1.04060938581824,-0.0765344724059105,0.603020470589399,-0.253994565457106,8.67174488181869,-0.318893635024627,2.010068235298,-2.11662137880921,0.25,0.68421053,0.46153846,0.7,0.84615385,0.80555556,0.48717949,11,93.9524719238281,12.3386627197266,1,0.09090909,108.297,5,0.45454545,"2024-08-17",0
"Hayden Birdsong",31635,"2024-08-11","DET",30,2024,"SFG","H",22,0,1,10.3846161464263,1,1,0,0,0,0,0,0,4.1,19,5,5,5,2,1,0,0,0,0,5,10.3846161464263,2.07692322928526,10.3846161464263,5,0,0,4,6,3,0,0,0,0,0.26315789,0.05263158,0.21052632,3.54911412320138,4.15384645857051,0.277777777777778,1.38461548619017,0.272727272727273,0.3125,7.55109548455867,2.83352066186761,3.64464529890578,257.75466602863,191.578851284877,89.8649741886932,0.666666666,0.23076923,0.307692307,0.461538461,0,0.333333333,2,4.15384645857051,34,51,85,-0.27049595117569,-0.491611957550049,0.22111602127552,-2.28159999847412,-0.242594361305237,0.788842082023621,0.901719987392426,0.870000004768372,0.947000026702881,1,1,-0.244351863861084,-0.0985506730849484,0,0,0.41176471,96.02857143,0.14117647,87.66666667,0.27058824,80.69565217,0.17647059,89.4,-0.29563769698143,-1.26252257823944,-0.071759931743145,-0.267789572477341,-0.844679134232657,-10.5210214853287,-0.311999703231065,-1.7852638165156,0.24489796,0.72222222,0.44705882,0.5,0.92307692,0.78947368,0.42352941,0.52631579,0.09411765,6,5,2,0,8,5,13,0.46153846,0.38461538,0.15384615,0,0.61538462,0.38461538,7.82010622930257,32,51.1895,77.48496,35.8485,34.17359,50.86413,30.25344,56.49474,52.27588,43.48756,43.10279,55.60399,42.32904,44.26116,56.17194,31.57848,0.48194,4.8,120.68,79.54,105.2,127.46,84.32,93.5,78.46,105.44,92.44,111.42,92.36,103.66,103.822588235294,93.308,96.5625882352941,0.41176471,0.14117647,0.27058824,0.17647059,95.9685686383929,87.5833333333333,80.6434803838315,89.3333333333333,-5.56083809988839,0.840553681055705,4.23625183105469,-5.62052052815755,9.69901384626116,1.5374641418457,-8.10254967730978,-1.0173002243042,-0.321791730821133,-1.26278729364276,0.0121362432837486,-0.274628210812807,-0.919404945203236,-10.523227447023,0.0527662751467332,-1.83085473875205,0.23913043,0.69230769,0.44705882,0.45454545,0.92592593,0.78947368,0.45882353,19,0.17647059,0.27058824,0.41176471,0.14117647,89.5386474609375,80.8580640709918,96.1949288504464,87.7833048502604,-5.50636850992839,4.38909945280656,-5.42755562918527,1.01965697606405,-2.33670654296875,-9.70643416694973,8.63903111049107,0.447064995765686,-0.274628210812807,0.0121362432837486,-0.321791730821133,-1.26278729364276,-1.83085473875205,0.0527662751467332,-0.919404945203236,-10.523227447023,0.23255814,0.66666667,0.44705882,0.4,0.92857143,0.78947368,0.49411765,13,94.8061053936298,16.9247859074519,3,0.23076923,107.905,6,0.46153846,"2024-08-11",0
"Hayden Birdsong",31635,"2024-08-06","@WSN",30,2024,"SFG","A",22,0,1,31.5,1,1,0,0,0,0,0,0,2,14,5,7,7,2,3,0,0,0,0,1,4.5,13.5,22.5,0.33333333,0.25,0,4,4,2,0,1,0,0,0.07142857,0.21428571,-0.14285714,8.2917801054013,9,0.454545454545455,4,0.375,0.19230769,19.6664797782898,11.8335202217102,9.69049659073353,781.855762930244,495.973208905252,235.967345407906,1,0.2,0.4,0.4,0,0.5,4,18,28,38,66,-0.527236044406891,-0.626576006412506,0.0993399918079376,-5.39599990844727,-0.560332298278809,0.916542828083038,0.744666635990143,0.705199956893921,0.966800034046173,1,1,-0.390970259904861,-0.184274047564777,0,0,0.31818182,96,0.15151515,86.8,0.34848485,80.47826087,0.18181818,88.08333333,-4.0762357711792,-0.334245502948761,-0.169538378715515,0.403791278600693,-19.4106465294248,-3.34245502948761,-0.737123385719631,3.36492732167244,0.30434783,0.5,0.36363636,0.85714286,1,0.91666667,0.3030303,0.42857143,0.03030303,3,4,3,3,2,5,10,0.3,0.4,0.3,0.3,0.2,0.5,17.5072911945521,4,57.97274,80,49.9787,50.66244,50.11771,52.91022,23.28882,41.70775,20,20,65.90576,20,31.28027,54.61189,26.86849,1.2884,6.00969,129.9,65.08,88.74,110.94,100.44,97.28,74.04,79.16,55.76,96.54,41.14,64.3,100.464545454545,78.2551515151515,77.519393939394,0.31818182,0.15151515,0.34848485,0.18181818,95.9571416945684,86.7200012207031,80.4391293733016,88.0166625976562,-6.26586260114397,0.239920425415039,2.23706336643385,-6.45314598083496,8.46337672642299,0.744656896591187,-7.7135766070822,-1.68608125050863,-4.10951631516218,-0.344547279179096,-0.174447182565928,0.407058492302895,-19.5691253102961,-3.44547279179096,-0.758466011156206,3.39215410252412,0.21621622,0.55172414,0.36363636,0.75,1,0.91666667,0.43939394,20.07843137,0.18181818,0.34848485,0.31818182,0.15151515,87.8375040690104,80.2444378396739,95.7873186383929,86.5255615234375,-6.32253837585449,2.77543507451596,-5.95882815406436,0.518799781799316,-2.84372742970785,-9.3623862888502,7.75908551897321,-0.252281022071838,0.407058492302895,-0.174447182565928,-4.10951631516218,-0.344547279179096,3.39215410252412,-0.758466011156206,-19.5691253102961,-3.44547279179096,0.21052632,0.57142857,0.36363636,0.75,1,0.91666667,0.42424242,10,88.3223266601562,8.67041625976563,2,0.2,102.397,6,0.6,"2024-08-06",0
